Orthogroup	SLEB.longest_only	DALB.longest_only
OG0002454	LOC115622627|XP_030372494.1|SLEB	LOC117570027|XP_034107338.1|DALB
OG0002455	LOC115622475|XP_030372279.1|SLEB	LOC117570024|XP_034107335.1|DALB
OG0002456	LOC115624950|XP_030375661.1|SLEB	LOC117568051|XP_034104288.1|DALB
OG0002457	LOC115619962|XP_030368853.1|SLEB	LOC117566874|XP_034102370.1|DALB
OG0002458	LOC115624895|XP_030375607.1|SLEB	LOC117563896|XP_034098348.1|DALB
OG0002459	LOC115627098|XP_030378518.1|SLEB	LOC117571949|XP_034110336.1|DALB
OG0002460	LOC115624947|XP_030375658.1|SLEB	LOC117570662|XP_034108340.1|DALB
OG0002461	LOC115634616|XP_030388324.1|SLEB	LOC117570255|XP_034107659.1|DALB
OG0002462	LOC115634446|XP_030388029.1|SLEB	LOC117567707|XP_034103734.1|DALB
OG0002463	LOC115626822|XP_030378166.1|SLEB	LOC117571446|XP_034109482.1|DALB
OG0002464	LOC115624736|XP_030375421.1|SLEB	LOC117572145|XP_034110676.1|DALB
OG0002465	LOC115624655|XP_030375296.1|SLEB	LOC117571673|XP_034109804.1|DALB
OG0002466	LOC115627784|XP_030379454.1|SLEB	LOC117573144|XP_034111974.1|DALB
OG0002467	LOC115622344|XP_030372116.1|SLEB	LOC117570649|XP_034108310.1|DALB
OG0002468	LOC115634111|XP_030387534.1|SLEB	LOC117570663|XP_034108341.1|DALB
OG0002469	LOC115621804|XP_030371447.1|SLEB	LOC117576818|XP_034117779.1|DALB
OG0002470	LOC115621985|XP_030371702.1|SLEB	LOC117569671|XP_034106809.1|DALB
OG0002471	LOC115634817|XP_030388595.1|SLEB	LOC117566403|XP_034101807.1|DALB
OG0002472	LOC115630093|XP_030382579.1|SLEB	LOC117569416|XP_034106446.1|DALB
OG0002473	LOC115624669|XP_030375322.1|SLEB	LOC117567223|XP_034102946.1|DALB
OG0002474	LOC115622898|XP_030372877.1|SLEB	LOC117569483|XP_034106547.1|DALB
OG0002475	LOC115621671|XP_030371242.1|SLEB	LOC117575184|XP_034115185.1|DALB
OG0002476	LOC115619978|XP_030368875.1|SLEB	LOC117570890|XP_034108678.1|DALB
OG0002477	LOC115632990|XP_030386173.1|SLEB	LOC117567612|XP_034103592.1|DALB
OG0002478	LOC115627076|XP_030378523.1|SLEB	LOC117571463|XP_034109505.1|DALB
OG0002479	LOC115624756|XP_030375448.1|SLEB	LOC117570727|XP_034108440.1|DALB
OG0002480	LOC115634254|XP_030387708.1|SLEB	LOC117572042|XP_034110497.1|DALB
OG0002481	LOC115629104|XP_030381286.1|SLEB	LOC117564139|XP_034098693.1|DALB
OG0002482	LOC115634245|XP_030387699.1|SLEB	LOC117566700|XP_034102137.1|DALB
OG0002483	LOC115624229|XP_030374709.1|SLEB	LOC117569221|XP_034106189.1|DALB
OG0002484	LOC115621714|XP_030371288.1|SLEB	LOC117571746|XP_034109984.1|DALB
OG0002485	LOC115630963|XP_030383401.1|SLEB	LOC117567433|XP_034103330.1|DALB
OG0002486	LOC115624749|XP_030375437.1|SLEB	LOC117570192|XP_034107568.1|DALB
OG0002487	LOC115625836|XP_030376895.1|SLEB	LOC117565663|XP_034100779.1|DALB
OG0002488	LOC115624607|XP_030375217.1|SLEB	LOC117567940|XP_034104125.1|DALB
OG0002489	LOC115621007|XP_030370390.1|SLEB	LOC117572485|XP_034111226.1|DALB
OG0002490	LOC115634007|XP_030387393.1|SLEB	LOC117567616|XP_034103596.1|DALB
OG0002491	LOC115633101|XP_030386341.1|SLEB	LOC117567502|XP_034103424.1|DALB, LOC117568746|XP_034105461.1|DALB
OG0002492	LOC115620547|XP_030369693.1|SLEB	LOC117570422|XP_034107946.1|DALB
OG0002493	LOC115626982|XP_030378361.1|SLEB	LOC117568796|XP_034105548.1|DALB
OG0002494	LOC115623923|XP_030374340.1|SLEB	LOC117575001|XP_034114967.1|DALB
OG0002495	LOC115622644|XP_030372550.1|SLEB	LOC117567939|XP_034104121.1|DALB
OG0002496	LOC115625351|XP_030376245.1|SLEB	LOC117576106|XP_034116555.1|DALB
OG0002497	LOC115633163|XP_030386434.1|SLEB	LOC117570735|XP_034108447.1|DALB
OG0002498	LOC115622424|XP_030372219.1|SLEB	LOC117570241|XP_034107634.1|DALB
OG0002499	LOC115622805|XP_030372733.1|SLEB	LOC117571352|XP_034109352.1|DALB
OG0002500	LOC115621795|XP_030371429.1|SLEB	LOC117576766|XP_034117706.1|DALB
OG0002501	LOC115630701|XP_030383213.1|SLEB	LOC117563880|XP_034098330.1|DALB
OG0002502	LOC115633537|XP_030386857.1|SLEB	LOC117572784|XP_034111773.1|DALB
OG0002504	LOC115622209|XP_030371965.1|SLEB	LOC117571061|XP_034108921.1|DALB
OG0002505	LOC115627972|XP_030379727.1|SLEB	LOC117571285|XP_034109242.1|DALB
OG0002508	LOC115627542|XP_030379110.1|SLEB	LOC117565880|XP_034101115.1|DALB
OG0002509	LOC115634623|XP_030388340.1|SLEB	LOC117570436|XP_034107984.1|DALB
OG0002510	LOC115628855|XP_030380965.1|SLEB	LOC117577919|XP_034118807.1|DALB
OG0002511	LOC115620916|XP_030370273.1|SLEB	LOC117575857|XP_034116168.1|DALB
OG0002512	LOC115627982|XP_030379738.1|SLEB	LOC117573148|XP_034111979.1|DALB
OG0002513	LOC115620419|XP_030369503.1|SLEB	LOC117576603|XP_034117390.1|DALB
OG0002514	LOC115624603|XP_030375208.1|SLEB	LOC117567043|XP_034102645.1|DALB
OG0002516	LOC115624027|XP_030374464.1|SLEB	LOC117576359|XP_034116940.1|DALB
OG0002517	LOC115627606|XP_030379190.1|SLEB	LOC117578080|XP_034119122.1|DALB
OG0002518	LOC115620283|XP_030369317.1|SLEB	LOC117573461|XP_034112574.1|DALB
OG0002519	LOC115629619|XP_030381981.1|SLEB	LOC117572224|XP_034110793.1|DALB
OG0002520	LOC115627509|XP_030379063.1|SLEB	LOC117566135|XP_034101512.1|DALB
OG0002521	LOC115627690|XP_030379293.1|SLEB	LOC117577394|XP_034118195.1|DALB
OG0002522	LOC115621160|XP_030370580.1|SLEB	LOC117575840|XP_034116140.1|DALB
OG0002523	LOC115625099|XP_030375863.1|SLEB	LOC117574742|XP_034114569.1|DALB
OG0002524	LOC115629804|XP_030382226.1|SLEB	LOC117563974|XP_034098454.1|DALB
OG0002525	LOC115622214|XP_030371969.1|SLEB	LOC117572360|XP_034111014.1|DALB
OG0002526	LOC115620424|XP_030369511.1|SLEB	LOC117574593|XP_034114368.1|DALB
OG0002528	LOC115628806|XP_030380879.1|SLEB	LOC117568720|XP_034105466.1|DALB
OG0002529	LOC115621185|XP_030370619.1|SLEB	LOC117574093|XP_034113619.1|DALB
OG0002530	LOC115625808|XP_030376850.1|SLEB	LOC117564625|XP_034099373.1|DALB
OG0002531	LOC115626428|XP_030377661.1|SLEB	LOC117565082|XP_034099923.1|DALB
OG0002532	LOC115628075|XP_030379909.1|SLEB	LOC117573161|XP_034112014.1|DALB
OG0002533	LOC115626735|XP_030378042.1|SLEB	LOC117568353|XP_034104846.1|DALB
OG0002534	LOC115629335|XP_030381645.1|SLEB	LOC117572610|XP_034111451.1|DALB
OG0002535	LOC115633953|XP_030387333.1|SLEB	LOC117571592|XP_034109699.1|DALB
OG0002536	LOC115621066|XP_030370451.1|SLEB	LOC117575338|XP_034115387.1|DALB
OG0002537	LOC115634580|XP_030388273.1|SLEB	LOC117566711|XP_034102147.1|DALB
OG0002539	LOC115634715|XP_030388458.1|SLEB	LOC117568084|XP_034104352.1|DALB
OG0002540	LOC115621578|XP_030371128.1|SLEB	LOC117574629|XP_034114409.1|DALB
OG0002541	LOC115627779|XP_030379448.1|SLEB	LOC117578295|XP_034119627.1|DALB
OG0002542	LOC115626647|XP_030377912.1|SLEB	LOC117578222|XP_034119490.1|DALB
OG0002543	LOC115627179|XP_030378640.1|SLEB	LOC117566615|XP_034102084.1|DALB
OG0002544	LOC115620223|XP_030369224.1|SLEB	LOC117575525|XP_034115662.1|DALB
OG0002545	LOC115626710|XP_030378005.1|SLEB	LOC117574702|XP_034114509.1|DALB
OG0002547	LOC115628877|XP_030380993.1|SLEB	LOC117578235|XP_034119529.1|DALB
OG0002548	LOC115627864|XP_030379601.1|SLEB	LOC117575867|XP_034116185.1|DALB
OG0002549	LOC115627127|XP_030378558.1|SLEB	LOC117569259|XP_034106233.1|DALB
OG0002550	LOC115628695|XP_030380733.1|SLEB	LOC117577941|XP_034118850.1|DALB
OG0002551	LOC115621138|XP_030370551.1|SLEB	LOC117576378|XP_034116967.1|DALB
OG0002552	LOC115625730|XP_030376741.1|SLEB	LOC117564253|XP_034098848.1|DALB
OG0002553	LOC115627499|XP_030379046.1|SLEB	LOC117575246|XP_034115273.1|DALB
OG0002554	LOC115626783|XP_030378108.1|SLEB	LOC117570135|XP_034107530.1|DALB
OG0002555	LOC115627263|XP_030378751.1|SLEB	LOC117577942|XP_034118849.1|DALB
OG0002556	LOC115626336|XP_030377541.1|SLEB	LOC117564391|XP_034099003.1|DALB
OG0002557	LOC115633035|XP_030386239.1|SLEB	LOC117577789|XP_034118609.1|DALB
OG0002558	LOC115620595|XP_030369765.1|SLEB	LOC117575173|XP_034115175.1|DALB
OG0002559	LOC115628077|XP_030379910.1|SLEB	LOC117569560|XP_034106670.1|DALB
OG0002560	LOC115620522|XP_030369648.1|SLEB	LOC117575326|XP_034115372.1|DALB
OG0002561	LOC115620350|XP_030369411.1|SLEB	LOC117573634|XP_034112833.1|DALB
OG0002562	LOC115627250|XP_030378736.1|SLEB	LOC117571963|XP_034110357.1|DALB
OG0002563	LOC115627248|XP_030378733.1|SLEB	LOC117569417|XP_034106454.1|DALB
OG0002564	LOC115620254|XP_030369264.1|SLEB	LOC117575913|XP_034116258.1|DALB
OG0002565	LOC115621236|XP_030370687.1|SLEB	LOC117573700|XP_034112956.1|DALB
OG0002566	LOC115620364|XP_030369429.1|SLEB	LOC117575837|XP_034116135.1|DALB
OG0002567	LOC115629877|XP_030382335.1|SLEB	LOC117566144|XP_034101524.1|DALB
OG0002568	LOC115626895|XP_030378265.1|SLEB	LOC117577090|XP_034118082.1|DALB
OG0002569	LOC115625221|XP_030376064.1|SLEB	LOC117569025|XP_034105906.1|DALB
OG0002570	LOC115621653|XP_030371216.1|SLEB	LOC117575746|XP_034115991.1|DALB
OG0002571	LOC115621675|XP_030371246.1|SLEB	LOC117575751|XP_034116000.1|DALB
OG0002572	LOC115634285|XP_030387798.1|SLEB	LOC117570893|XP_034108686.1|DALB
OG0002573	LOC115621416|XP_030370925.1|SLEB	LOC117576275|XP_034116811.1|DALB
OG0002574	LOC115620657|XP_030369867.1|SLEB	LOC117575843|XP_034116144.1|DALB
OG0002575	LOC115623620|XP_030373902.1|SLEB	LOC117576367|XP_034116945.1|DALB
OG0002576	LOC115627182|XP_030378643.1|SLEB	LOC117574867|XP_034114780.1|DALB
OG0002577	LOC115632339|XP_030385303.1|SLEB	LOC117572099|XP_034110597.1|DALB
OG0002578	LOC115630596|XP_030383075.1|SLEB	LOC117563643|XP_034097944.1|DALB
OG0002579	LOC115631872|XP_030384580.1|SLEB	LOC117578393|XP_034119732.1|DALB
OG0002580	LOC115633807|XP_030387151.1|SLEB	LOC117571072|XP_034108933.1|DALB
OG0002581	LOC115621016|XP_030370396.1|SLEB	LOC117574050|XP_034113542.1|DALB
OG0002582	LOC115628093|XP_030379930.1|SLEB	LOC117573082|XP_034111865.1|DALB
OG0002583	LOC115621615|XP_030371170.1|SLEB	LOC117576508|XP_034117198.1|DALB
OG0002584	LOC115633037|XP_030386245.1|SLEB	LOC117572486|XP_034111227.1|DALB
OG0002585	LOC115634021|XP_030387413.1|SLEB	LOC117572488|XP_034111229.1|DALB
OG0002586	LOC115620328|XP_030369382.1|SLEB	LOC117573693|XP_034112945.1|DALB
OG0002587	LOC115620684|XP_030369913.1|SLEB	LOC117575249|XP_034115271.1|DALB
OG0002588	LOC115620442|XP_030369530.1|SLEB	LOC117574577|XP_034114346.1|DALB
OG0002589	LOC115620623|XP_030369810.1|SLEB	LOC117574676|XP_034114473.1|DALB
OG0002590	LOC115627630|XP_030379226.1|SLEB	LOC117578202|XP_034119429.1|DALB
OG0002591	LOC115620668|XP_030369884.1|SLEB	LOC117574501|XP_034114236.1|DALB
OG0002592	LOC115621610|XP_030371163.1|SLEB	LOC117576967|XP_034118036.1|DALB
OG0002593	LOC115621178|XP_030370602.1|SLEB	LOC117573372|XP_034112390.1|DALB
OG0002594	LOC115620759|XP_030370016.1|SLEB	LOC117573834|XP_034113157.1|DALB
OG0002595	LOC115620212|XP_030369209.1|SLEB	LOC117576427|XP_034117062.1|DALB
OG0002596	LOC115621124|XP_030370530.1|SLEB	LOC117575233|XP_034115255.1|DALB
OG0002597	LOC115620726|XP_030369966.1|SLEB	LOC117576095|XP_034116538.1|DALB
OG0002598	LOC115620194|XP_030369185.1|SLEB	LOC117574262|XP_034113888.1|DALB
OG0002599	LOC115628083|XP_030379920.1|SLEB	LOC117573212|XP_034112116.1|DALB
OG0002600	LOC115620345|XP_030369409.1|SLEB	LOC117568168|XP_034104491.1|DALB
OG0002601	LOC115623876|XP_030374284.1|SLEB	LOC117573432|XP_034112538.1|DALB
OG0002602	LOC115621853|XP_030371525.1|SLEB	LOC117573389|XP_034112478.1|DALB
OG0002603	LOC115621625|XP_030371181.1|SLEB	LOC117575302|XP_034115344.1|DALB
OG0002604	LOC115621781|XP_030371396.1|SLEB	LOC117575297|XP_034115338.1|DALB
OG0002605	LOC115620690|XP_030369919.1|SLEB	LOC117575548|XP_034115695.1|DALB
OG0002606	LOC115621484|XP_030371005.1|SLEB	LOC117574036|XP_034113524.1|DALB
OG0002607	LOC115621488|XP_030371014.1|SLEB	LOC117574144|XP_034113710.1|DALB
OG0002608	LOC115625145|XP_030375926.1|SLEB	LOC117573744|XP_034113014.1|DALB
OG0002609	LOC115632020|XP_030384827.1|SLEB	LOC117567553|XP_034103503.1|DALB
OG0002610	LOC115623660|XP_030373978.1|SLEB	LOC117574953|XP_034114901.1|DALB
OG0002611	LOC115625517|XP_030376441.1|SLEB	LOC117576947|XP_034117995.1|DALB
OG0002612	LOC115629635|XP_030381996.1|SLEB, LOC115620887|XP_030370229.1|SLEB	LOC117575697|XP_034115900.1|DALB
OG0002613	LOC115620505|XP_030369620.1|SLEB	LOC117576516|XP_034117216.1|DALB
OG0002614	LOC115621173|XP_030370597.1|SLEB	LOC117573571|XP_034112749.1|DALB
OG0002615	LOC115633443|XP_030386756.1|SLEB	LOC117573244|XP_034112190.1|DALB
OG0002616	LOC115620844|XP_030370143.1|SLEB	LOC117573649|XP_034112860.1|DALB
OG0002617	LOC115628078|XP_030379912.1|SLEB	LOC117573156|XP_034112005.1|DALB
OG0002618	LOC115621963|XP_030371671.1|SLEB	LOC117574470|XP_034114198.1|DALB
OG0002619	LOC115625432|XP_030376334.1|SLEB	LOC117573282|XP_034112263.1|DALB
OG0002620	LOC115625616|XP_030376613.1|SLEB	LOC117574296|XP_034113990.1|DALB
OG0002621	LOC115620703|XP_030369936.1|SLEB	LOC117573466|XP_034112582.1|DALB
OG0002622	LOC115632182|XP_030385076.1|SLEB	LOC117567809|XP_034103935.1|DALB
OG0002623	LOC115620823|XP_030370113.1|SLEB	LOC117576606|XP_034117396.1|DALB
OG0002624	LOC115621141|XP_030370558.1|SLEB	LOC117574985|XP_034114946.1|DALB
OG0002625	LOC115620732|XP_030369978.1|SLEB	LOC117576414|XP_034117032.1|DALB
OG0002626	LOC115626689|XP_030377977.1|SLEB	LOC117577774|XP_034118583.1|DALB
OG0002627	LOC115620261|XP_030369272.1|SLEB	LOC117573689|XP_034112936.1|DALB
OG0002628	LOC115621433|XP_030370945.1|SLEB	LOC117574708|XP_034114512.1|DALB
OG0002629	LOC115625375|XP_030376273.1|SLEB	LOC117576382|XP_034116971.1|DALB
OG0002630	LOC115623637|XP_030373939.1|SLEB	LOC117574998|XP_034114962.1|DALB
OG0002632	LOC115621754|XP_030371348.1|SLEB	LOC117576675|XP_034117561.1|DALB
OG0002633	LOC115620221|XP_030369221.1|SLEB	LOC117576277|XP_034116813.1|DALB
OG0002634	LOC115629457|XP_030381783.1|SLEB	LOC117576909|XP_034117937.1|DALB
OG0002635	LOC115621387|XP_030370881.1|SLEB	LOC117573691|XP_034112943.1|DALB
OG0002636	LOC115620698|XP_030369929.1|SLEB	LOC117576659|XP_034117505.1|DALB
OG0002637	LOC115631430|XP_030384022.1|SLEB	LOC117564333|XP_034098930.1|DALB
OG0002638	LOC115622023|XP_030371742.1|SLEB	LOC117576593|XP_034117372.1|DALB
OG0002639	LOC115623360|XP_030373505.1|SLEB	LOC117575423|XP_034115512.1|DALB
OG0002640	LOC115622008|XP_030371723.1|SLEB	LOC117575598|XP_034115755.1|DALB
OG0002641	LOC115621212|XP_030370654.1|SLEB	LOC117575894|XP_034116228.1|DALB
OG0002642	LOC115621372|XP_030370859.1|SLEB	LOC117574736|XP_034114560.1|DALB
OG0002643	LOC115620654|XP_030369864.1|SLEB	LOC117574735|XP_034114559.1|DALB
OG0002644	LOC115621706|XP_030371273.1|SLEB, LOC115625645|XP_030376632.1|SLEB	LOC117574927|XP_034114869.1|DALB
OG0002645	LOC115620851|XP_030370155.1|SLEB	LOC117576219|XP_034116716.1|DALB
OG0002646	LOC115625255|XP_030376110.1|SLEB	LOC117574571|XP_034114337.1|DALB
OG0002647	LOC115621276|XP_030370739.1|SLEB	LOC117576867|XP_034117860.1|DALB
OG0002648	LOC115625164|XP_030375956.1|SLEB	LOC117576078|XP_034116516.1|DALB
OG0002649	LOC115622809|XP_030372737.1|SLEB	LOC117574428|XP_034114157.1|DALB
OG0002650	LOC115629503|XP_030381842.1|SLEB, LOC115620797|XP_030370076.1|SLEB, LOC115633410|XP_030386714.1|SLEB	LOC117576865|XP_034117858.1|DALB
OG0002651	LOC115623690|XP_030374021.1|SLEB	LOC117573347|XP_034112363.1|DALB
OG0002652	LOC115621707|XP_030371274.1|SLEB	LOC117574997|XP_034114961.1|DALB
OG0002653	LOC115620270|XP_030369292.1|SLEB	LOC117576345|XP_034116911.1|DALB
OG0002654	LOC115622037|XP_030371764.1|SLEB	LOC117576344|XP_034116910.1|DALB
OG0002655	LOC115620640|XP_030369840.1|SLEB	LOC117576618|XP_034117421.1|DALB
OG0002656	LOC115620490|XP_030369590.1|SLEB	LOC117574195|XP_034113787.1|DALB
OG0002657	LOC115621418|XP_030370927.1|SLEB	LOC117573690|XP_034112942.1|DALB
OG0002658	LOC115620761|XP_030370021.1|SLEB	LOC117575437|XP_034115531.1|DALB
OG0002659	LOC115620541|XP_030369684.1|SLEB	LOC117573387|XP_034112476.1|DALB
OG0002660	LOC115627484|XP_030379023.1|SLEB	LOC117573935|XP_034113356.1|DALB
OG0002661	LOC115621606|XP_030371158.1|SLEB	LOC117576172|XP_034116645.1|DALB
OG0002662	LOC115634716|XP_030388459.1|SLEB	LOC117568085|XP_034104353.1|DALB
OG0002663	LOC115625051|XP_030375764.1|SLEB	LOC117576810|XP_034117768.1|DALB
OG0002664	LOC115631578|XP_030384232.1|SLEB	LOC117565806|XP_034100986.1|DALB
OG0002665	LOC115632028|XP_030384839.1|SLEB	LOC117570833|XP_034108596.1|DALB
OG0002666	LOC115634560|XP_030388236.1|SLEB	LOC117570827|XP_034108583.1|DALB
OG0002667	LOC115628039|XP_030379846.1|SLEB	LOC117566914|XP_034102424.1|DALB
OG0002668	LOC115628285|XP_030380182.1|SLEB	LOC117572530|XP_034111281.1|DALB
OG0002669	LOC115628488|XP_030380476.1|SLEB	LOC117564815|XP_034099628.1|DALB
OG0002670	LOC115632128|XP_030384994.1|SLEB	LOC117569785|XP_034106976.1|DALB
OG0002671	LOC115632211|XP_030385126.1|SLEB	LOC117570864|XP_034108645.1|DALB
OG0002672	LOC115634166|XP_030387607.1|SLEB	LOC117571992|XP_034110391.1|DALB
OG0002673	LOC115631702|XP_030384392.1|SLEB	LOC117571449|XP_034109486.1|DALB
OG0002674	LOC115628019|XP_030379810.1|SLEB	LOC117568866|XP_034105646.1|DALB
OG0002675	LOC115622346|XP_030372118.1|SLEB	LOC117572350|XP_034111000.1|DALB
OG0002676	LOC115628778|XP_030380852.1|SLEB	LOC117567485|XP_034103405.1|DALB
OG0002677	LOC115633609|XP_030386907.1|SLEB	LOC117570768|XP_034108493.1|DALB
OG0002678	LOC115630475|XP_030382913.1|SLEB	LOC117566927|XP_034102440.1|DALB
OG0002679	LOC115634105|XP_030387522.1|SLEB	LOC117571399|XP_034109413.1|DALB
OG0002680	LOC115629670|XP_030382048.1|SLEB	LOC117577638|XP_034118398.1|DALB
OG0002681	LOC115624631|XP_030375247.1|SLEB	LOC117569693|XP_034106839.1|DALB
OG0002682	LOC115623289|XP_030373433.1|SLEB	LOC117568605|XP_034105255.1|DALB
OG0002683	LOC115625319|XP_030376201.1|SLEB	LOC117574841|XP_034114728.1|DALB
OG0002684	LOC115627859|XP_030379580.1|SLEB	LOC117577689|XP_034118480.1|DALB
OG0002685	LOC115632638|XP_030385728.1|SLEB	LOC117568938|XP_034105757.1|DALB
OG0002686	LOC115632803|XP_030385914.1|SLEB	LOC117572059|XP_034110527.1|DALB
OG0002687	LOC115630263|XP_030382660.1|SLEB	LOC117568026|XP_034104254.1|DALB
OG0002688	LOC115623148|XP_030373217.1|SLEB	LOC117568928|XP_034105730.1|DALB
OG0002689	LOC115633271|XP_030386539.1|SLEB	LOC117564230|XP_034098815.1|DALB
OG0002690	LOC115628255|XP_030380137.1|SLEB	LOC117571654|XP_034109779.1|DALB, LOC117571651|XP_034109775.1|DALB
OG0002691	LOC115634307|XP_030387823.1|SLEB	LOC117567225|XP_034102947.1|DALB
OG0002692	LOC115626768|XP_030378089.1|SLEB	LOC117572046|XP_034110510.1|DALB
OG0002693	LOC115628385|XP_030380329.1|SLEB, LOC115628335|XP_030380259.1|SLEB	LOC117570674|XP_034108362.1|DALB
OG0002694	LOC115620081|XP_030369123.1|SLEB	LOC117569261|XP_034106252.1|DALB
OG0002695	LOC115624977|XP_030375692.1|SLEB	LOC117567195|XP_034102915.1|DALB
OG0002696	LOC115628238|XP_030380111.1|SLEB	LOC117569843|XP_034107062.1|DALB
OG0002697	LOC115632381|XP_030385370.1|SLEB	LOC117569198|XP_034106157.1|DALB
OG0002698	LOC115632252|XP_030385178.1|SLEB	LOC117572571|XP_034111341.1|DALB
OG0002699	LOC115622904|XP_030372887.1|SLEB	LOC117572074|XP_034110552.1|DALB
OG0002700	LOC115623063|XP_030373102.1|SLEB	LOC117572668|XP_034111564.1|DALB
OG0002701	LOC115626011|XP_030377122.1|SLEB	LOC117570297|XP_034107710.1|DALB
OG0002702	LOC115630170|XP_030382613.1|SLEB	LOC117568069|XP_034104320.1|DALB
OG0002703	LOC115625894|XP_030376985.1|SLEB	LOC117566654|XP_034102089.1|DALB
OG0002704	LOC115620077|XP_030369102.1|SLEB	LOC117567931|XP_034104110.1|DALB
OG0002705	LOC115622911|XP_030372894.1|SLEB	LOC117569580|XP_034106693.1|DALB
OG0002706	LOC115627011|XP_030378395.1|SLEB	LOC117571075|XP_034108941.1|DALB
OG0002707	LOC115624553|XP_030375138.1|SLEB	LOC117568505|XP_034105091.1|DALB
OG0002708	LOC115632729|XP_030385834.1|SLEB	LOC117571698|XP_034109885.1|DALB
OG0002709	LOC115624634|XP_030375256.1|SLEB	LOC117567163|XP_034102867.1|DALB
OG0002710	LOC115624649|XP_030375290.1|SLEB	LOC117567166|XP_034102870.1|DALB
OG0002711	LOC115634671|XP_030388390.1|SLEB	LOC117566560|XP_034101993.1|DALB
OG0002712	LOC115621305|XP_030370782.1|SLEB	LOC117566897|XP_034102402.1|DALB
OG0002713	LOC115633673|XP_030386980.1|SLEB	LOC117568998|XP_034105863.1|DALB, LOC117566717|XP_034102153.1|DALB
OG0002714	LOC115620055|XP_030369048.1|SLEB	LOC117566830|XP_034102290.1|DALB
OG0002715	LOC115627225|XP_030378708.1|SLEB	LOC117571937|XP_034110322.1|DALB
OG0002716	LOC115634323|XP_030387841.1|SLEB	LOC117569849|XP_034107069.1|DALB
OG0002717	LOC115625205|XP_030376032.1|SLEB	LOC117573340|XP_034112341.1|DALB, LOC117574840|XP_034114725.1|DALB
OG0002718	LOC115622368|XP_030372145.1|SLEB	LOC117568742|XP_034105454.1|DALB
OG0002719	LOC115624025|XP_030374461.1|SLEB	LOC117576705|XP_034117611.1|DALB
OG0002720	LOC115622341|XP_030372113.1|SLEB	LOC117567301|XP_034103076.1|DALB
OG0002721	LOC115626153|XP_030377278.1|SLEB	LOC117565720|XP_034100858.1|DALB
OG0002722	LOC115633779|XP_030387116.1|SLEB	LOC117571361|XP_034109361.1|DALB
OG0002723	LOC115628698|XP_030380741.1|SLEB	LOC117571726|XP_034109924.1|DALB
OG0002724	LOC115625615|XP_030376612.1|SLEB	LOC117574294|XP_034113986.1|DALB
OG0002725	LOC115631325|XP_030383909.1|SLEB	LOC117563509|XP_034097775.1|DALB, LOC117572052|XP_034110519.1|DALB
OG0002726	LOC115622540|XP_030372364.1|SLEB	LOC117572677|XP_034111601.1|DALB, LOC117567341|XP_034103156.1|DALB
OG0002727	LOC115632848|XP_030385966.1|SLEB	LOC117567807|XP_034103932.1|DALB
OG0002728	LOC115634600|XP_030388309.1|SLEB	LOC117570368|XP_034107849.1|DALB
OG0002729	LOC115623176|XP_030373254.1|SLEB	LOC117566848|XP_034102330.1|DALB
OG0002730	LOC115620620|XP_030369808.1|SLEB	LOC117569131|XP_034106044.1|DALB
OG0002731	LOC115628244|XP_030380120.1|SLEB	LOC117567072|XP_034102707.1|DALB
OG0002732	LOC115625841|XP_030376907.1|SLEB	LOC117571160|XP_034109061.1|DALB
OG0002733	LOC115633829|XP_030387177.1|SLEB	LOC117565437|XP_034100418.1|DALB
OG0002734	LOC115634579|XP_030388271.1|SLEB	LOC117572734|XP_034111699.1|DALB
OG0002735	LOC115628509|XP_030380519.1|SLEB	LOC117569927|XP_034107172.1|DALB
OG0002736	LOC115634547|XP_030388220.1|SLEB	LOC117567111|XP_034102801.1|DALB
OG0002737	LOC115622914|XP_030372898.1|SLEB	LOC117568209|XP_034104570.1|DALB
OG0002738	LOC115628309|XP_030380223.1|SLEB	LOC117569336|XP_034106357.1|DALB
OG0002739	LOC115624718|XP_030375401.1|SLEB	LOC117570090|XP_034107426.1|DALB
OG0002740	LOC115624717|XP_030375400.1|SLEB	LOC117570088|XP_034107424.1|DALB
OG0002741	LOC115623499|XP_030373740.1|SLEB	LOC117571586|XP_034109692.1|DALB
OG0002742	LOC115624237|XP_030374720.1|SLEB	LOC117569220|XP_034106187.1|DALB
OG0002743	LOC115622360|XP_030372135.1|SLEB, LOC115622361|XP_030372136.1|SLEB	LOC117566551|XP_034101984.1|DALB
OG0002744	LOC115623242|XP_030373360.1|SLEB	LOC117566827|XP_034102287.1|DALB
OG0002745	LOC115632581|XP_030385662.1|SLEB	LOC117566380|XP_034101773.1|DALB
OG0002746	LOC115632894|XP_030386049.1|SLEB	LOC117571979|XP_034110375.1|DALB
OG0002747	LOC115620764|XP_030370024.1|SLEB	LOC117573977|XP_034113411.1|DALB
OG0002748	LOC115620023|XP_030368987.1|SLEB	LOC117570829|XP_034108593.1|DALB
OG0002749	LOC115633116|XP_030386405.1|SLEB	LOC117568376|XP_034104874.1|DALB
OG0002750	LOC115633641|XP_030386941.1|SLEB	LOC117571860|XP_034110146.1|DALB
OG0002751	LOC115620014|XP_030368975.1|SLEB	LOC117568398|XP_034104920.1|DALB
