Orthogroup	SLEB.longest_only	DELE.longest_only
OG0000871	LOC115623615|XP_030373897.1|SLEB	LOC108144730|XP_017125316.1|DELE
OG0000872	LOC115633646|XP_030386947.1|SLEB	LOC108144506|XP_017124929.1|DELE
OG0000873	LOC115634051|XP_030387456.1|SLEB	LOC108143199|XP_017122941.1|DELE
OG0000874	LOC115633322|XP_030386614.1|SLEB, LOC115628366|XP_030380306.1|SLEB	LOC108144597|XP_017125091.1|DELE
OG0000875	LOC115624766|XP_030375459.1|SLEB	LOC108142203|XP_017121382.1|DELE
OG0000877	LOC115633565|XP_030386882.1|SLEB	LOC108145981|XP_017127204.1|DELE
OG0000877	LOC115629824|XP_030382255.1|SLEB	LOC108137089|XP_017114104.1|DELE
OG0000878	LOC115627482|XP_030379021.1|SLEB	LOC108142123|XP_017121310.1|DELE
OG0000878	LOC115632195|XP_030385101.1|SLEB	LOC108141726|XP_017120707.1|DELE
OG0000879	LOC115634304|XP_030387816.1|SLEB	LOC108144966|XP_017125602.1|DELE
OG0000880	LOC115626970|XP_030378345.1|SLEB	LOC108137063|XP_017114059.1|DELE
OG0000880	LOC115622390|XP_030372175.1|SLEB	LOC108150130|XP_017133586.1|DELE
OG0000881	LOC115632920|XP_030386071.1|SLEB	LOC108142244|XP_017121452.1|DELE, LOC108142277|XP_017121495.1|DELE, LOC108142856|XP_017122415.1|DELE
OG0000882	LOC115629213|XP_030381474.1|SLEB	LOC108147719|XP_017129934.1|DELE
OG0000883	LOC115629813|XP_030382240.1|SLEB	LOC108135409|XP_017111595.1|DELE
OG0000884	LOC115629830|XP_030382265.1|SLEB	LOC108138679|XP_017116515.1|DELE
OG0000885	LOC115621601|XP_030371153.1|SLEB	LOC108135768|XP_017112108.1|DELE
OG0000886	LOC115621674|XP_030371245.1|SLEB	LOC108136847|XP_017113760.1|DELE
OG0000887	LOC115626660|XP_030377932.1|SLEB	LOC108144973|XP_017125622.1|DELE
OG0000888	LOC115632606|XP_030385693.1|SLEB	LOC108146025|XP_017127293.1|DELE
OG0000889	LOC115632962|XP_030386122.1|SLEB	LOC108149900|XP_017133292.1|DELE
OG0000890	LOC115620765|XP_030370030.1|SLEB	LOC108137557|XP_017114772.1|DELE
OG0000891	LOC115631029|XP_030383507.1|SLEB	LOC108149364|XP_017132353.1|DELE
OG0000891	LOC115631138|XP_030383667.1|SLEB	LOC108138254|XP_017115885.1|DELE
OG0000892	LOC115623089|XP_030373155.1|SLEB	LOC108150152|XP_017133609.1|DELE
OG0000892	LOC115630075|XP_030382571.1|SLEB	LOC108142587|XP_017122039.1|DELE
OG0000893	LOC115623838|XP_030374239.1|SLEB	LOC108141017|XP_017119582.1|DELE
OG0000894	LOC115625115|XP_030375881.1|SLEB	LOC108141203|XP_017119937.1|DELE
OG0000895	LOC115633662|XP_030386967.1|SLEB	LOC108139239|XP_017117403.1|DELE, LOC108137972|XP_017115429.1|DELE, LOC108137051|XP_017114028.1|DELE
OG0000896	LOC115629791|XP_030382210.1|SLEB	LOC108141222|XP_017119966.1|DELE
OG0000897	LOC115625529|XP_030376463.1|SLEB	LOC108147129|XP_017128909.1|DELE
OG0000897	LOC115625442|XP_030376350.1|SLEB	LOC108147128|XP_017128908.1|DELE
OG0000898	LOC115626286|XP_030377474.1|SLEB, LOC115629699|XP_030382081.1|SLEB	LOC108144742|XP_017125331.1|DELE, LOC108149193|XP_017132105.1|DELE
OG0000899	LOC115620964|XP_030370345.1|SLEB	LOC108147329|XP_017129244.1|DELE, LOC108144030|XP_017124149.1|DELE
OG0000900	LOC115634772|XP_030388527.1|SLEB	LOC108137522|XP_017114725.1|DELE
OG0000900	LOC115634771|XP_030388526.1|SLEB	LOC108137649|XP_017114970.1|DELE, LOC108137523|XP_017114726.1|DELE
OG0000901	LOC115624900|XP_030375609.1|SLEB	LOC108143673|XP_017123673.1|DELE
OG0000902	LOC115627660|XP_030379261.1|SLEB	LOC108138488|XP_017116179.1|DELE
OG0000902	LOC115627661|XP_030379263.1|SLEB	LOC108138443|XP_017116132.1|DELE
OG0000903	LOC115632649|XP_030385739.1|SLEB, LOC115632862|XP_030385986.1|SLEB	LOC108146933|XP_017128671.1|DELE, LOC108146950|XP_017128694.1|DELE
OG0000906	LOC115634598|XP_030388307.1|SLEB, LOC115634386|XP_030387931.1|SLEB	LOC108144925|XP_017125580.1|DELE, LOC108144924|XP_017125579.1|DELE
OG0000907	LOC115623688|XP_030374022.1|SLEB	LOC108144819|XP_017125439.1|DELE
OG0000909	LOC115629921|XP_030382386.1|SLEB	LOC108137257|XP_017114330.1|DELE
OG0000909	LOC115629451|XP_030381776.1|SLEB	LOC108135867|XP_017112259.1|DELE
OG0000911	LOC115628689|XP_030380728.1|SLEB	LOC108144864|XP_017125503.1|DELE
OG0000912	LOC115633636|XP_030386934.1|SLEB	LOC108136143|XP_017112626.1|DELE, LOC108136025|XP_017112443.1|DELE
OG0000913	LOC115624512|XP_030375084.1|SLEB	LOC108146766|XP_017128391.1|DELE
OG0000914	LOC115634220|XP_030387671.1|SLEB	LOC108137890|XP_017115318.1|DELE
OG0000915	LOC115634001|XP_030387386.1|SLEB	LOC108137908|XP_017115337.1|DELE
OG0000916	LOC115631986|XP_030384763.1|SLEB	LOC108149407|XP_017132433.1|DELE
OG0000917	LOC115632019|XP_030384822.1|SLEB	LOC108149337|XP_017132313.1|DELE
OG0000918	LOC115625872|XP_030376943.1|SLEB	LOC108140323|XP_017118497.1|DELE, LOC108138773|XP_017116722.1|DELE
OG0000920	LOC115633279|XP_030386550.1|SLEB	LOC108148109|XP_017130446.1|DELE
OG0000921	LOC115630018|XP_030382512.1|SLEB	LOC108136278|XP_017112847.1|DELE, LOC108136308|XP_017112892.1|DELE
OG0000922	LOC115628430|XP_030380378.1|SLEB	LOC108146438|XP_017127931.1|DELE
OG0000923	LOC115623827|XP_030374230.1|SLEB	LOC108135512|XP_017111745.1|DELE, LOC108143893|XP_017123957.1|DELE
OG0000924	LOC115629931|XP_030382395.1|SLEB	LOC108137660|XP_017114984.1|DELE
OG0000925	LOC115621220|XP_030370664.1|SLEB	LOC108148494|XP_017131018.1|DELE, LOC108149029|XP_017131867.1|DELE
OG0000926	LOC115623884|XP_030374296.1|SLEB	LOC108148248|XP_017130654.1|DELE
OG0000926	LOC115624201|XP_030374664.1|SLEB	LOC108140453|XP_017118674.1|DELE
OG0000927	LOC115621447|XP_030370961.1|SLEB	LOC108148471|XP_017130992.1|DELE
OG0000927	LOC115620365|XP_030369430.1|SLEB	LOC108148523|XP_017131050.1|DELE
OG0000928	LOC115626331|XP_030377534.1|SLEB	LOC108141934|XP_017121061.1|DELE, LOC108141936|XP_017121063.1|DELE, LOC108141935|XP_017121062.1|DELE
OG0000929	LOC115631368|XP_030383946.1|SLEB, LOC115631284|XP_030383857.1|SLEB	LOC108148064|XP_017130406.1|DELE
OG0000929	LOC115631556|XP_030384203.1|SLEB	LOC108147840|XP_017130087.1|DELE
OG0000930	LOC115622376|XP_030372159.1|SLEB	LOC108145911|XP_017127083.1|DELE, LOC108146136|XP_017127478.1|DELE
OG0000931	LOC115624492|XP_030375055.1|SLEB	LOC108135395|XP_017111583.1|DELE
OG0000931	LOC115634172|XP_030387617.1|SLEB	LOC108138022|XP_017115481.1|DELE
OG0000932	LOC115622269|XP_030372031.1|SLEB, LOC115629206|XP_030381465.1|SLEB	LOC108142204|XP_017121383.1|DELE
OG0000932	LOC115622267|XP_030372029.1|SLEB	LOC108142252|XP_017121460.1|DELE
OG0000933	LOC115634678|XP_030388396.1|SLEB	LOC108145551|XP_017126540.1|DELE
OG0000933	LOC115634677|XP_030388395.1|SLEB	LOC108145547|XP_017126536.1|DELE
OG0000934	LOC115634663|XP_030388383.1|SLEB	LOC108145401|XP_017126289.1|DELE, LOC108145282|XP_017126118.1|DELE, LOC108145405|XP_017126294.1|DELE
OG0000935	LOC115620735|XP_030369981.1|SLEB	LOC108147162|XP_017128982.1|DELE
OG0000936	LOC115630040|XP_030382533.1|SLEB	LOC108147375|XP_017129298.1|DELE
OG0000937	LOC115621318|XP_030370797.1|SLEB	LOC108148939|XP_017131751.1|DELE
OG0000938	LOC115629870|XP_030382325.1|SLEB	LOC108137165|XP_017114226.1|DELE
OG0000939	LOC115631095|XP_030383606.1|SLEB	LOC108138138|XP_017115673.1|DELE
OG0000940	LOC115629373|XP_030381691.1|SLEB	LOC108138461|XP_017116153.1|DELE
OG0000940	LOC115628257|XP_030380135.1|SLEB	LOC108146448|XP_017127947.1|DELE
OG0000941	LOC115626463|XP_030377705.1|SLEB	LOC108148566|XP_017131101.1|DELE
OG0000941	LOC115630089|XP_030382576.1|SLEB	LOC108137331|XP_017114451.1|DELE
OG0000942	LOC115623244|XP_030373364.1|SLEB	LOC108142416|XP_017121758.1|DELE
OG0000943	LOC115620354|XP_030369421.1|SLEB	LOC108144390|XP_017124656.1|DELE
OG0000944	LOC115627130|XP_030378563.1|SLEB	LOC108137176|XP_017114242.1|DELE
OG0000945	LOC115624796|XP_030375500.1|SLEB	LOC108145939|XP_017127136.1|DELE, LOC108145937|XP_017127134.1|DELE
OG0000946	LOC115630459|XP_030382884.1|SLEB	LOC108139000|XP_017117085.1|DELE
OG0000947	LOC115634584|XP_030388277.1|SLEB	LOC108144515|XP_017124944.1|DELE
OG0000948	LOC115632809|XP_030385921.1|SLEB	LOC108146329|XP_017127784.1|DELE
OG0000949	LOC115629933|XP_030382398.1|SLEB	LOC108136213|XP_017112710.1|DELE
OG0000949	LOC115629932|XP_030382397.1|SLEB	LOC108136214|XP_017112715.1|DELE
OG0000950	LOC115624154|XP_030374611.1|SLEB	LOC108140993|XP_017119557.1|DELE
OG0000951	LOC115620607|XP_030369781.1|SLEB	LOC108134796|XP_017110735.1|DELE
OG0000952	LOC115631113|XP_030383633.1|SLEB	LOC108138201|XP_017115808.1|DELE
OG0000954	LOC115624830|XP_030375537.1|SLEB	LOC108147944|XP_017130258.1|DELE, LOC108135956|XP_017112395.1|DELE
OG0000955	LOC115620968|XP_030370348.1|SLEB	LOC108147075|XP_017128852.1|DELE
OG0000956	LOC115623812|XP_030374216.1|SLEB	LOC108135887|XP_017112292.1|DELE, LOC108150001|XP_017133432.1|DELE
OG0000957	LOC115632493|XP_030385572.1|SLEB	LOC108144108|XP_017124241.1|DELE
OG0000957	LOC115632571|XP_030385690.1|SLEB	LOC108144109|XP_017124242.1|DELE
OG0000958	LOC115621983|XP_030371695.1|SLEB	LOC108136892|XP_017113838.1|DELE, LOC108141302|XP_017120057.1|DELE
OG0000959	LOC115622295|XP_030372058.1|SLEB, LOC115622622|XP_030372489.1|SLEB	LOC108135488|XP_017111719.1|DELE, LOC108137096|XP_017114109.1|DELE, LOC108142286|XP_017121521.1|DELE
OG0000960	LOC115626902|XP_030378272.1|SLEB	LOC108150390|XP_017134020.1|DELE
OG0000961	LOC115633964|XP_030387344.1|SLEB	LOC108142463|XP_017121832.1|DELE
OG0000961	LOC115633962|XP_030387342.1|SLEB	LOC108142466|XP_017121836.1|DELE
OG0000963	LOC115627565|XP_030379148.1|SLEB	LOC108136659|XP_017113472.1|DELE
OG0000964	LOC115629928|XP_030382396.1|SLEB	LOC108144188|XP_017124342.1|DELE
OG0000965	LOC115633244|XP_030386499.1|SLEB	LOC108137426|XP_017114578.1|DELE
OG0000966	LOC115633760|XP_030387095.1|SLEB	LOC108147584|XP_017129712.1|DELE, LOC108143774|XP_017123791.1|DELE
OG0000968	LOC115628295|XP_030380202.1|SLEB	LOC108146872|XP_017128590.1|DELE
OG0000969	LOC115629995|XP_030382487.1|SLEB	LOC108145548|XP_017126537.1|DELE
OG0000969	LOC115633028|XP_030386225.1|SLEB, LOC115621359|XP_030370843.1|SLEB	LOC108142921|XP_017122499.1|DELE
OG0000970	LOC115620768|XP_030370032.1|SLEB	LOC108137387|XP_017114535.1|DELE
OG0000971	LOC115631506|XP_030384125.1|SLEB	LOC108150518|XP_017134227.1|DELE
OG0000972	LOC115632559|XP_030385633.1|SLEB	LOC108142387|XP_017121711.1|DELE
OG0000972	LOC115633225|XP_030386479.1|SLEB	LOC108137198|XP_017114273.1|DELE
OG0000973	LOC115633334|XP_030386626.1|SLEB	LOC108140592|XP_017118984.1|DELE
OG0000974	LOC115622410|XP_030372203.1|SLEB	LOC108146360|XP_017127826.1|DELE
OG0000975	LOC115621202|XP_030370641.1|SLEB, LOC115623709|XP_030374048.1|SLEB	LOC108140619|XP_017119022.1|DELE
OG0000976	LOC115625075|XP_030375823.1|SLEB	LOC108143828|XP_017123858.1|DELE
OG0000977	LOC115625370|XP_030376266.1|SLEB	LOC108148273|XP_017130718.1|DELE
OG0000978	LOC115623541|XP_030373784.1|SLEB	LOC108149697|XP_017132951.1|DELE, LOC108146915|XP_017128649.1|DELE, LOC108140722|XP_017119178.1|DELE
OG0000979	LOC115628156|XP_030379990.1|SLEB	LOC108134639|XP_017110516.1|DELE
OG0000980	LOC115621034|XP_030370416.1|SLEB	LOC108148573|XP_017131107.1|DELE
OG0000980	LOC115621874|XP_030371560.1|SLEB	LOC108148734|XP_017131405.1|DELE
OG0000981	LOC115632018|XP_030384815.1|SLEB	LOC108142078|XP_017121254.1|DELE
OG0000982	LOC115624236|XP_030374717.1|SLEB, LOC115624076|XP_030374526.1|SLEB	LOC108139277|XP_017117462.1|DELE, LOC108134603|XP_017110457.1|DELE
OG0000984	LOC115623773|XP_030374169.1|SLEB	LOC108143733|XP_017123756.1|DELE
OG0000984	LOC115626561|XP_030377800.1|SLEB	LOC108136500|XP_017113220.1|DELE
OG0000985	LOC115633230|XP_030386484.1|SLEB	LOC108144571|XP_017125049.1|DELE, LOC108144572|XP_017125050.1|DELE
OG0000986	LOC115631939|XP_030384651.1|SLEB	LOC108150454|XP_017134107.1|DELE
OG0000986	LOC115632119|XP_030384984.1|SLEB	LOC108135197|XP_017111308.1|DELE
OG0000987	LOC115621692|XP_030371261.1|SLEB	LOC108141760|XP_017120744.1|DELE, LOC108147144|XP_017128927.1|DELE
OG0000988	LOC115631590|XP_030384251.1|SLEB, LOC115629834|XP_030382271.1|SLEB	LOC108138188|XP_017115790.1|DELE
OG0000990	LOC115626648|XP_030377913.1|SLEB	LOC108134895|XP_017110886.1|DELE
OG0000991	LOC115629805|XP_030382228.1|SLEB	LOC108136556|XP_017113352.1|DELE
OG0000992	LOC115621203|XP_030370644.1|SLEB	LOC108146924|XP_017128660.1|DELE, LOC108149695|XP_017132950.1|DELE, LOC108148803|XP_017131516.1|DELE
OG0000993	LOC115621783|XP_030371401.1|SLEB	LOC108149020|XP_017131856.1|DELE, LOC108148914|XP_017131719.1|DELE
OG0000994	LOC115628886|XP_030381003.1|SLEB	LOC108141271|XP_017120031.1|DELE
OG0000995	LOC115625662|XP_030376654.1|SLEB	LOC108150447|XP_017134096.1|DELE, LOC108137592|XP_017114812.1|DELE
OG0000996	LOC115631694|XP_030384380.1|SLEB	LOC108144400|XP_017124672.1|DELE
OG0000997	LOC115626266|XP_030377478.1|SLEB	LOC108144986|XP_017125629.1|DELE
OG0000998	LOC115624642|XP_030375270.1|SLEB	LOC108146338|XP_017127793.1|DELE
OG0000999	LOC115634097|XP_030387514.1|SLEB	LOC108135365|XP_017111545.1|DELE
OG0000999	LOC115626649|XP_030377914.1|SLEB	LOC108137145|XP_017114197.1|DELE
OG0001000	LOC115620263|XP_030369285.1|SLEB	LOC108146706|XP_017128271.1|DELE
OG0001001	LOC115632602|XP_030385691.1|SLEB	LOC108144574|XP_017125053.1|DELE
OG0001002	LOC115631311|XP_030383885.1|SLEB	LOC108149563|XP_017132690.1|DELE
OG0001003	LOC115621145|XP_030370561.1|SLEB	LOC108145635|XP_017126663.1|DELE, LOC108145453|XP_017126386.1|DELE
OG0001004	LOC115623593|XP_030373853.1|SLEB	LOC108140785|XP_017119265.1|DELE, LOC108139123|XP_017117224.1|DELE
OG0001005	LOC115633224|XP_030386476.1|SLEB	LOC108138626|XP_017116403.1|DELE, LOC108136233|XP_017112745.1|DELE
OG0001006	LOC115632081|XP_030384901.1|SLEB	LOC108150084|XP_017133540.1|DELE, LOC108142773|XP_017122303.1|DELE
OG0001007	LOC115628319|XP_030380235.1|SLEB	LOC108145796|XP_017126860.1|DELE
OG0001008	LOC115627803|XP_030379493.1|SLEB	LOC108141631|XP_017120591.1|DELE
OG0001009	LOC115625207|XP_030376036.1|SLEB	LOC108142895|XP_017122470.1|DELE, LOC108147101|XP_017128877.1|DELE
OG0001010	LOC115633402|XP_030386704.1|SLEB	LOC108136421|XP_017113040.1|DELE, LOC108145294|XP_017126104.1|DELE
OG0001011	LOC115633326|XP_030386618.1|SLEB	LOC108137703|XP_017115069.1|DELE
OG0001011	LOC115630723|XP_030383239.1|SLEB	LOC108138714|XP_017116555.1|DELE
OG0001012	LOC115629567|XP_030381919.1|SLEB, LOC115629568|XP_030381920.1|SLEB	LOC108136398|XP_017112997.1|DELE, LOC108136402|XP_017113000.1|DELE
OG0001013	LOC115622265|XP_030372026.1|SLEB	LOC108142865|XP_017122428.1|DELE
OG0001014	LOC115622694|XP_030372582.1|SLEB	LOC108142309|XP_017121550.1|DELE
OG0001014	LOC115622870|XP_030372817.1|SLEB	LOC108142670|XP_017122163.1|DELE
OG0001015	LOC115627832|XP_030379534.1|SLEB	LOC108137323|XP_017114439.1|DELE
OG0001015	LOC115627898|XP_030379652.1|SLEB	LOC108137235|XP_017114302.1|DELE
OG0001017	LOC115625904|XP_030376994.1|SLEB	LOC108144359|XP_017124611.1|DELE
OG0001017	LOC115634369|XP_030387893.1|SLEB	LOC108136048|XP_017112467.1|DELE
OG0001018	LOC115628898|XP_030381017.1|SLEB, LOC115628901|XP_030381020.1|SLEB, LOC115621330|XP_030370811.1|SLEB, LOC115628942|XP_030381075.1|SLEB, LOC115628926|XP_030381048.1|SLEB	LOC108136710|XP_017113524.1|DELE
OG0001019	LOC115621697|XP_030371263.1|SLEB	LOC108148662|XP_017131283.1|DELE
OG0001020	LOC115627705|XP_030379308.1|SLEB	LOC108144144|XP_017124280.1|DELE
OG0001021	LOC115628996|XP_030381140.1|SLEB	LOC108150709|XP_017134470.1|DELE
OG0001022	LOC115629232|XP_030381503.1|SLEB	LOC108134908|XP_017110908.1|DELE
OG0001024	LOC115621057|XP_030370438.1|SLEB	LOC108150571|XP_017134313.1|DELE, LOC108148827|XP_017131580.1|DELE
OG0001025	LOC115632296|XP_030385249.1|SLEB	LOC108146944|XP_017128687.1|DELE
OG0001026	LOC115634218|XP_030387668.1|SLEB	LOC108147048|XP_017128812.1|DELE
OG0001027	LOC115634679|XP_030388398.1|SLEB	LOC108135582|XP_017111863.1|DELE
OG0001028	LOC115631799|XP_030384497.1|SLEB	LOC108138041|XP_017115502.1|DELE
OG0001031	LOC115626140|XP_030377262.1|SLEB	LOC108137787|XP_017115185.1|DELE, LOC108146931|XP_017128673.1|DELE, LOC108150543|XP_017134264.1|DELE
OG0001032	LOC115626259|XP_030377427.1|SLEB	LOC108138112|XP_017115623.1|DELE, LOC108134593|XP_017110442.1|DELE
OG0001033	LOC115626759|XP_030378075.1|SLEB	LOC108145191|XP_017125922.1|DELE
OG0001034	LOC115624857|XP_030375562.1|SLEB	LOC108146764|XP_017128389.1|DELE
OG0001035	LOC115628902|XP_030381021.1|SLEB	LOC108140852|XP_017119326.1|DELE
OG0001035	LOC115628904|XP_030381022.1|SLEB	LOC108140851|XP_017119325.1|DELE
OG0001036	LOC115628688|XP_030380723.1|SLEB	LOC108150432|XP_017134079.1|DELE
OG0001036	LOC115624002|XP_030374434.1|SLEB	LOC108136742|XP_017113574.1|DELE
OG0001037	LOC115622928|XP_030372913.1|SLEB, LOC115622927|XP_030372912.1|SLEB, LOC115622432|XP_030372233.1|SLEB	LOC108150134|XP_017133590.1|DELE, LOC108150106|XP_017133558.1|DELE
OG0001038	LOC115623628|XP_030373929.1|SLEB, LOC115623629|XP_030373931.1|SLEB	LOC108136977|XP_017113957.1|DELE
OG0001038	LOC115631328|XP_030383908.1|SLEB	LOC108136976|XP_017113956.1|DELE
OG0001042	LOC115620583|XP_030369748.1|SLEB	LOC108143966|XP_017124055.1|DELE
OG0001043	LOC115628817|XP_030380904.1|SLEB	LOC108137741|XP_017115130.1|DELE
OG0001044	LOC115626205|XP_030377352.1|SLEB, LOC115631350|XP_030383926.1|SLEB	LOC108149666|XP_017132900.1|DELE
OG0001045	LOC115623369|XP_030373520.1|SLEB	LOC108144821|XP_017125441.1|DELE
OG0001046	LOC115634073|XP_030387480.1|SLEB	LOC108144789|XP_017125390.1|DELE, LOC108144788|XP_017125389.1|DELE
OG0001047	LOC115634088|XP_030387503.1|SLEB	LOC108149048|XP_017131879.1|DELE
OG0001048	LOC115624518|XP_030375094.1|SLEB	LOC108143680|XP_017123679.1|DELE
OG0001050	LOC115633103|XP_030386344.1|SLEB	LOC108146792|XP_017128449.1|DELE
OG0001051	LOC115626170|XP_030377305.1|SLEB	LOC108141901|XP_017121004.1|DELE
OG0001052	LOC115625856|XP_030376924.1|SLEB	LOC108149530|XP_017132651.1|DELE
OG0001053	LOC115629515|XP_030381856.1|SLEB	LOC108149923|XP_017133328.1|DELE
OG0001054	LOC115621268|XP_030370728.1|SLEB	LOC108137353|XP_017114477.1|DELE
OG0001055	LOC115623459|XP_030373676.1|SLEB	LOC108140622|XP_017119025.1|DELE, LOC108140747|XP_017119213.1|DELE
OG0001056	LOC115629116|XP_030381305.1|SLEB	LOC108149269|XP_017132200.1|DELE, LOC108148182|XP_017130576.1|DELE
OG0001057	LOC115626571|XP_030377810.1|SLEB	LOC108141909|XP_017121016.1|DELE
OG0001058	LOC115626762|XP_030378079.1|SLEB	LOC108149998|XP_017133424.1|DELE
OG0001059	LOC115622578|XP_030372421.1|SLEB	LOC108142339|XP_017121583.1|DELE
OG0001060	LOC115623379|XP_030373534.1|SLEB	LOC108135830|XP_017112206.1|DELE
OG0001061	LOC115625474|XP_030376384.1|SLEB	LOC108135025|XP_017111045.1|DELE, LOC108135023|XP_017111044.1|DELE
OG0001062	LOC115634278|XP_030387771.1|SLEB	LOC108148189|XP_017130584.1|DELE
OG0001062	LOC115625502|XP_030376423.1|SLEB	LOC108148245|XP_017130651.1|DELE
OG0001063	LOC115629311|XP_030381617.1|SLEB	LOC108150043|XP_017133497.1|DELE
OG0001063	LOC115629300|XP_030381607.1|SLEB	LOC108149956|XP_017133361.1|DELE
OG0001064	LOC115629334|XP_030381642.1|SLEB	LOC108149953|XP_017133358.1|DELE
OG0001064	LOC115627654|XP_030379254.1|SLEB	LOC108138489|XP_017116181.1|DELE
OG0001065	LOC115630545|XP_030383014.1|SLEB, LOC115630679|XP_030383182.1|SLEB, LOC115630771|XP_030383285.1|SLEB, LOC115629745|XP_030382140.1|SLEB	LOC108143590|XP_017123597.1|DELE
OG0001066	LOC115627362|XP_030378872.1|SLEB	LOC108138612|XP_017116391.1|DELE, LOC108148139|XP_017130482.1|DELE
OG0001067	LOC115624484|XP_030375047.1|SLEB	LOC108150514|XP_017134223.1|DELE, LOC108150516|XP_017134226.1|DELE
OG0001068	LOC115622349|XP_030372123.1|SLEB	LOC108147553|XP_017129628.1|DELE, LOC108142657|XP_017122148.1|DELE
OG0001071	LOC115630740|XP_030383254.1|SLEB, LOC115630742|XP_030383255.1|SLEB, LOC115630697|XP_030383210.1|SLEB, LOC115630727|XP_030383242.1|SLEB, LOC115631854|XP_030384560.1|SLEB, LOC115631909|XP_030384620.1|SLEB, LOC115631900|XP_030384609.1|SLEB, LOC115631321|XP_030383900.1|SLEB	LOC108135302|XP_017111475.1|DELE
OG0001072	LOC115623188|XP_030373271.1|SLEB	LOC108142240|XP_017121447.1|DELE
OG0001073	LOC115620613|XP_030369790.1|SLEB	LOC108148636|XP_017131238.1|DELE
OG0001074	LOC115629282|XP_030381580.1|SLEB	LOC108149104|XP_017131990.1|DELE
OG0001075	LOC115622509|XP_030372321.1|SLEB	LOC108147515|XP_017129583.1|DELE
OG0001077	LOC115628105|XP_030379946.1|SLEB	LOC108150082|XP_017133536.1|DELE
OG0001078	LOC115629550|XP_030381894.1|SLEB	LOC108136620|XP_017113427.1|DELE
OG0001079	LOC115628277|XP_030380166.1|SLEB, LOC115625668|XP_030376663.1|SLEB	LOC108146430|XP_017127922.1|DELE
OG0001080	LOC115624602|XP_030375207.1|SLEB	LOC108146177|XP_017127572.1|DELE
OG0001081	LOC115623563|XP_030373819.1|SLEB	LOC108136814|XP_017113706.1|DELE
OG0001082	LOC115633819|XP_030387165.1|SLEB	LOC108145500|XP_017126449.1|DELE
OG0001083	LOC115622457|XP_030372260.1|SLEB	LOC108147482|XP_017129525.1|DELE
OG0001084	LOC115634450|XP_030388021.1|SLEB	LOC108145066|XP_017125735.1|DELE
OG0001085	LOC115620042|XP_030369021.1|SLEB	LOC108147015|XP_017128759.1|DELE
OG0001086	LOC115633783|XP_030387120.1|SLEB	LOC108135138|XP_017111236.1|DELE, LOC108144667|XP_017125210.1|DELE
OG0001087	LOC115631479|XP_030384095.1|SLEB	LOC108134497|XP_017110306.1|DELE, LOC108134518|XP_017110344.1|DELE
OG0001088	LOC115632153|XP_030385030.1|SLEB	LOC108150303|XP_017133904.1|DELE
OG0001089	LOC115624666|XP_030375317.1|SLEB	LOC108146470|XP_017127977.1|DELE
OG0001090	LOC115632913|XP_030386063.1|SLEB	LOC108146353|XP_017127815.1|DELE
OG0001092	LOC115626353|XP_030377564.1|SLEB	LOC108139043|XP_017117149.1|DELE
OG0001093	LOC115625952|XP_030377051.1|SLEB	LOC108139049|XP_017117156.1|DELE
OG0001094	LOC115626021|XP_030377129.1|SLEB	LOC108138737|XP_017116619.1|DELE
OG0001095	LOC115631077|XP_030383583.1|SLEB	LOC108143714|XP_017123739.1|DELE
OG0001096	LOC115630418|XP_030382814.1|SLEB	LOC108138882|XP_017116902.1|DELE
OG0001097	LOC115631632|XP_030384301.1|SLEB	LOC108138039|XP_017115504.1|DELE, LOC108148313|XP_017130829.1|DELE
OG0001098	LOC115623029|XP_030373068.1|SLEB	LOC108135501|XP_017111733.1|DELE
OG0001099	LOC115622780|XP_030372698.1|SLEB, LOC115622709|XP_030372600.1|SLEB	LOC108142795|XP_017122334.1|DELE
OG0001100	LOC115620897|XP_030370246.1|SLEB	LOC108138109|XP_017115608.1|DELE
OG0001101	LOC115620481|XP_030369577.1|SLEB	LOC108144311|XP_017124492.1|DELE
OG0001102	LOC115632575|XP_030385656.1|SLEB	LOC108143210|XP_017122984.1|DELE
OG0001103	LOC115621774|XP_030371386.1|SLEB	LOC108135031|XP_017111057.1|DELE
OG0001104	LOC115624069|XP_030374515.1|SLEB	LOC108137961|XP_017115413.1|DELE
OG0001105	LOC115628911|XP_030381032.1|SLEB	LOC108149709|XP_017132964.1|DELE, LOC108134887|XP_017110877.1|DELE
OG0001106	LOC115627975|XP_030379731.1|SLEB	LOC108134958|XP_017110969.1|DELE
OG0001106	LOC115627822|XP_030379516.1|SLEB	LOC108135313|XP_017111486.1|DELE
OG0001108	LOC115625420|XP_030376320.1|SLEB, LOC115625426|XP_030376325.1|SLEB	LOC108139176|XP_017117287.1|DELE, LOC108139376|XP_017117592.1|DELE
OG0001109	LOC115634740|XP_030388488.1|SLEB	LOC108149705|XP_017132960.1|DELE, LOC108149703|XP_017132957.1|DELE
OG0001110	LOC115633968|XP_030387349.1|SLEB	LOC108138426|XP_017116113.1|DELE, LOC108143149|XP_017122885.1|DELE
