Orthogroup	SLEB.longest_only	DBUS.longest_only
OG0001370	LOC115623745|XP_030374124.1|SLEB	LOC108597523|XP_033149017.1|DBUS
OG0001371	LOC115631327|XP_030383907.1|SLEB	LOC108607473|XP_017853801.2|DBUS
OG0001372	LOC115629500|XP_030381869.1|SLEB	LOC108596137|XP_033150994.1|DBUS
OG0001373	LOC115622103|XP_030371805.1|SLEB	LOC108594271|XP_017834892.1|DBUS
OG0001374	LOC115629270|XP_030381557.1|SLEB	LOC108597148|XP_017839031.1|DBUS
OG0001375	LOC115623511|XP_030373750.1|SLEB	LOC108603073|XP_017847040.1|DBUS
OG0001376	LOC115633526|XP_030386848.1|SLEB	LOC108595300|XP_017836003.1|DBUS
OG0001377	LOC115630998|XP_030383451.1|SLEB, LOC115622102|XP_030371804.1|SLEB	LOC108608145|XP_033149788.1|DBUS
OG0001378	LOC115629004|XP_030381150.1|SLEB	LOC108594229|XP_017834829.1|DBUS
OG0001379	LOC115631432|XP_030384027.1|SLEB	LOC108598264|XP_017840372.1|DBUS
OG0001380	LOC115625281|XP_030376154.1|SLEB	LOC108595043|XP_017835672.1|DBUS
OG0001381	LOC115621260|XP_030370721.1|SLEB	LOC108595321|XP_017836030.1|DBUS
OG0001382	LOC115628493|XP_030380486.1|SLEB	LOC108607844|XP_017854400.1|DBUS
OG0001383	LOC115634117|XP_030387541.1|SLEB	LOC108595829|XP_017836609.1|DBUS
OG0001384	LOC115625769|XP_030376796.1|SLEB	LOC108598577|XP_017840755.1|DBUS
OG0001385	LOC115625756|XP_030376773.1|SLEB	LOC108608450|XP_017855317.1|DBUS
OG0001386	LOC115630405|XP_030382795.1|SLEB	LOC108607815|XP_017854355.2|DBUS
OG0001387	LOC115631079|XP_030383586.1|SLEB	LOC108598246|XP_017840353.1|DBUS
OG0001389	LOC115621466|XP_030370986.1|SLEB	LOC108604784|XP_017849871.1|DBUS
OG0001390	LOC115630474|XP_030382907.1|SLEB	LOC108594356|XP_017835003.1|DBUS
OG0001391	LOC115626151|XP_030377276.1|SLEB	LOC108598536|XP_017840708.1|DBUS
OG0001392	LOC115628718|XP_030380775.1|SLEB	LOC108605779|XP_017851071.1|DBUS
OG0001393	LOC115627766|XP_030379421.1|SLEB	LOC108605858|XP_017851158.1|DBUS
OG0001394	LOC115627741|XP_030379376.1|SLEB	LOC108607399|XP_017853663.1|DBUS
OG0001395	LOC115625571|XP_030376528.1|SLEB	LOC108604118|XP_017848892.1|DBUS
OG0001396	LOC115627786|XP_030379465.1|SLEB	LOC108606696|XP_017852554.1|DBUS
OG0001397	LOC115623971|XP_030374400.1|SLEB	LOC108604774|XP_017849860.1|DBUS
OG0001398	LOC115629486|XP_030381817.1|SLEB	LOC108607125|XP_017853250.1|DBUS
OG0001399	LOC115634253|XP_030387707.1|SLEB	LOC108596987|XP_017838741.1|DBUS
OG0001400	LOC115620327|XP_030369381.1|SLEB	LOC108601668|XP_017845058.1|DBUS
OG0001401	LOC115622270|XP_030372032.1|SLEB	LOC108598163|XP_017840269.2|DBUS
OG0001402	LOC115633960|XP_030387340.1|SLEB	LOC108599508|XP_017841864.2|DBUS
OG0001403	LOC115620320|XP_030369377.1|SLEB	LOC108598770|XP_017841000.1|DBUS
OG0001404	LOC115622818|XP_030372754.1|SLEB	LOC108596388|XP_017837551.1|DBUS
OG0001405	LOC115622325|XP_030372094.1|SLEB	LOC108595288|XP_017836318.1|DBUS
OG0001406	LOC115628668|XP_030380697.1|SLEB	LOC108605766|XP_017851058.1|DBUS
OG0001407	LOC115632337|XP_030385302.1|SLEB	LOC108599593|XP_017842028.1|DBUS
OG0001408	LOC115625752|XP_030376771.1|SLEB	LOC108594829|XP_017835456.1|DBUS
OG0001411	LOC115623718|XP_030374059.1|SLEB	LOC108602089|XP_017845602.1|DBUS
OG0001412	LOC115631486|XP_030384102.1|SLEB	LOC108608298|XP_017855113.1|DBUS
OG0001413	LOC115632243|XP_030385207.1|SLEB	LOC108594880|XP_033150919.1|DBUS
OG0001414	LOC115634692|XP_030388428.1|SLEB, LOC115634694|XP_030388429.1|SLEB	LOC117134724|XP_033149227.1|DBUS
OG0001415	LOC115627376|XP_030378889.1|SLEB	LOC108594961|XP_017835584.1|DBUS
OG0001416	LOC115625987|XP_030377093.1|SLEB	LOC108608066|XP_017854745.2|DBUS
OG0001416	LOC115624834|XP_030375540.1|SLEB	LOC108598574|XP_017840750.1|DBUS
OG0001417	LOC115629942|XP_030382411.1|SLEB	LOC108607114|XP_017853236.1|DBUS
OG0001418	LOC115622488|XP_030372294.1|SLEB, LOC115622492|XP_030372297.1|SLEB	LOC108598592|XP_017840774.2|DBUS
OG0001419	LOC115626115|XP_030377230.1|SLEB	LOC108605387|XP_017850549.1|DBUS
OG0001420	LOC115622823|XP_030372758.1|SLEB	LOC108605789|XP_017851081.2|DBUS, LOC108599333|XP_017841626.1|DBUS
OG0001421	LOC115631332|XP_030383913.1|SLEB	LOC108600667|XP_017843855.2|DBUS
OG0001422	LOC115624683|XP_030375345.1|SLEB	LOC108600965|XP_017844309.1|DBUS
OG0001423	LOC115623524|XP_030373767.1|SLEB	LOC108595872|XP_017836653.1|DBUS, LOC108602144|XP_017845666.1|DBUS
OG0001426	LOC115631562|XP_030384213.1|SLEB	LOC108608426|XP_017855283.1|DBUS
OG0001426	LOC115630719|XP_030383231.1|SLEB	LOC108606009|XP_017851322.1|DBUS
OG0001427	LOC115634539|XP_030388209.1|SLEB	LOC108596209|XP_017837222.1|DBUS
OG0001429	LOC115620216|XP_030369214.1|SLEB	LOC108604066|XP_017848819.1|DBUS
OG0001430	LOC115621464|XP_030370983.1|SLEB	LOC108603079|XP_017847056.1|DBUS
OG0001431	LOC115627276|XP_030378766.1|SLEB	LOC108606357|XP_017851894.1|DBUS
OG0001432	LOC115626646|XP_030377911.1|SLEB	LOC108607127|XP_017853254.1|DBUS
OG0001433	LOC115620859|XP_030370178.1|SLEB	LOC108602309|XP_017845881.1|DBUS
OG0001434	LOC115626798|XP_030378125.1|SLEB	LOC108605749|XP_017851037.1|DBUS
OG0001435	LOC115634053|XP_030387458.1|SLEB	LOC108597036|XP_017838818.1|DBUS
OG0001436	LOC115628845|XP_030380950.1|SLEB	LOC108605711|XP_017850992.1|DBUS
OG0001437	LOC115625555|XP_030376507.1|SLEB	LOC108607997|XP_017854647.1|DBUS
OG0001438	LOC115620546|XP_030369689.1|SLEB	LOC108601828|XP_017845258.1|DBUS
OG0001439	LOC115620346|XP_030369406.1|SLEB	LOC108602275|XP_017845821.1|DBUS
OG0001440	LOC115629685|XP_030382067.1|SLEB	LOC108606032|XP_017851349.1|DBUS
OG0001442	LOC115625875|XP_030376950.1|SLEB	LOC108602126|XP_017845645.1|DBUS
OG0001442	LOC115627767|XP_030379423.1|SLEB	LOC108605991|XP_017851301.1|DBUS
OG0001443	LOC115621688|XP_030371258.1|SLEB	LOC108603880|XP_017848541.1|DBUS
OG0001444	LOC115621254|XP_030370710.1|SLEB	LOC108604586|XP_017849606.1|DBUS
OG0001445	LOC115621156|XP_030370572.1|SLEB	LOC108604055|XP_017848806.1|DBUS
OG0001446	LOC115621219|XP_030370662.1|SLEB	LOC108602389|XP_017845990.1|DBUS
OG0001447	LOC115624102|XP_030374553.1|SLEB	LOC108603217|XP_017847303.1|DBUS
OG0001447	LOC115623416|XP_030373587.1|SLEB	LOC108603658|XP_017848124.1|DBUS
OG0001448	LOC115621787|XP_030371413.1|SLEB	LOC108602767|XP_017846428.1|DBUS
OG0001449	LOC115633051|XP_030386257.1|SLEB	LOC108595985|XP_017836762.1|DBUS
OG0001449	LOC115632084|XP_030384906.1|SLEB	LOC108595986|XP_017836763.1|DBUS, LOC108599017|XP_017841286.1|DBUS
OG0001450	LOC115620243|XP_030369252.1|SLEB	LOC108603908|XP_017848581.1|DBUS
OG0001450	LOC115626281|XP_030377464.1|SLEB	LOC108608538|XP_033150726.1|DBUS
OG0001451	LOC115634567|XP_030388250.1|SLEB	LOC108597063|XP_017838876.1|DBUS
OG0001452	LOC115628284|XP_030380179.1|SLEB	LOC108595903|XP_033149142.1|DBUS
OG0001453	LOC115632313|XP_030385274.1|SLEB	LOC108600341|XP_017843353.2|DBUS
OG0001454	LOC115620384|XP_030369452.1|SLEB	LOC108604341|XP_017849257.1|DBUS
OG0001455	LOC115632713|XP_030385815.1|SLEB	LOC108598054|XP_033149295.1|DBUS
OG0001456	LOC115620079|XP_030369119.1|SLEB	LOC108596118|XP_017837051.2|DBUS
OG0001457	LOC115622956|XP_030372995.1|SLEB	LOC108596084|XP_017836991.1|DBUS
OG0001458	LOC115634745|XP_030388497.1|SLEB	LOC108595459|XP_017836189.1|DBUS
OG0001459	LOC115632893|XP_030386044.1|SLEB	LOC108598886|XP_017841136.1|DBUS
OG0001460	LOC115634522|XP_030388188.1|SLEB	LOC108596263|XP_017837308.1|DBUS
OG0001462	LOC115632918|XP_030386069.1|SLEB	LOC108599471|XP_017841799.2|DBUS
OG0001463	LOC115623701|XP_030374037.1|SLEB	LOC108602703|XP_017846344.1|DBUS
OG0001464	LOC115633263|XP_030386527.1|SLEB	LOC108599562|XP_017841947.1|DBUS
OG0001465	LOC115630699|XP_030383215.1|SLEB	LOC108597304|XP_017839272.1|DBUS
OG0001466	LOC115630555|XP_030383027.1|SLEB, LOC115630706|XP_030383219.1|SLEB	LOC108608363|XP_017855201.2|DBUS
OG0001467	LOC115631409|XP_030383992.1|SLEB	LOC108608001|XP_017854655.1|DBUS
OG0001468	LOC115622726|XP_030372626.1|SLEB	LOC108598570|XP_017840744.2|DBUS
OG0001469	LOC115634286|XP_030387797.1|SLEB	LOC108596337|XP_017837480.1|DBUS
OG0001470	LOC115622302|XP_030372066.1|SLEB	LOC108598839|XP_017841082.2|DBUS
OG0001471	LOC115623206|XP_030373290.1|SLEB	LOC108598023|XP_033149452.1|DBUS
OG0001472	LOC115627943|XP_030379696.1|SLEB	LOC117134908|XP_033150248.1|DBUS
OG0001472	LOC115621565|XP_030371106.1|SLEB, LOC115632305|XP_030385267.1|SLEB	LOC108598977|XP_017841240.1|DBUS
OG0001473	LOC115621532|XP_030371057.1|SLEB	LOC108602693|XP_017846321.1|DBUS
OG0001474	LOC115626092|XP_030377208.1|SLEB	LOC108604911|XP_017849970.1|DBUS, LOC108595261|XP_017835961.1|DBUS
OG0001475	LOC115628012|XP_030379799.1|SLEB	LOC108598597|XP_017840780.2|DBUS, LOC108597723|XP_017839903.1|DBUS
OG0001476	LOC115630811|XP_030383347.1|SLEB	LOC117135033|XP_033150751.1|DBUS
OG0001477	LOC115620857|XP_030370163.1|SLEB	LOC108604328|XP_017849243.1|DBUS
OG0001478	LOC115632027|XP_030384834.1|SLEB	LOC108607716|XP_017854207.1|DBUS
OG0001480	LOC115631073|XP_030383579.1|SLEB	LOC108594429|XP_017835092.1|DBUS
OG0001481	LOC115631597|XP_030384257.1|SLEB	LOC108607495|XP_017853830.1|DBUS
OG0001481	LOC115631596|XP_030384256.1|SLEB	LOC108607492|XP_017853828.1|DBUS
OG0001482	LOC115634823|XP_030388602.1|SLEB	LOC108594933|XP_017835556.1|DBUS
OG0001483	LOC115625935|XP_030377032.1|SLEB	LOC108608142|XP_017854873.1|DBUS
OG0001484	LOC115627427|XP_030378991.1|SLEB, LOC115631837|XP_030384539.1|SLEB	LOC108598984|XP_033149607.1|DBUS
OG0001485	LOC115620949|XP_030370327.1|SLEB	LOC108598086|XP_017840188.1|DBUS
OG0001486	LOC115631201|XP_030383754.1|SLEB	LOC108594491|XP_017835173.1|DBUS
OG0001487	LOC115633452|XP_030386767.1|SLEB	LOC108603795|XP_017848385.2|DBUS
OG0001488	LOC115633695|XP_030387012.1|SLEB	LOC108595450|XP_017836179.1|DBUS
OG0001490	LOC115629015|XP_030381171.1|SLEB	LOC108602378|XP_017845976.1|DBUS
OG0001491	LOC115631062|XP_030383561.1|SLEB	LOC108595425|XP_017836146.1|DBUS, LOC108600546|XP_017843695.1|DBUS, LOC108607223|XP_017853389.1|DBUS
OG0001492	LOC115630113|XP_030382586.1|SLEB	LOC108606108|XP_017851448.1|DBUS
OG0001493	LOC115628859|XP_030380970.1|SLEB	LOC108605234|XP_017850336.1|DBUS
OG0001494	LOC115629372|XP_030381690.1|SLEB	LOC108606052|XP_017851389.1|DBUS
OG0001495	LOC115627452|XP_030378981.1|SLEB	LOC108597506|XP_017839583.1|DBUS
OG0001496	LOC115629645|XP_030382016.1|SLEB	LOC108605591|XP_017850853.1|DBUS
OG0001497	LOC115625974|XP_030377081.1|SLEB	LOC108596990|XP_017838748.1|DBUS
OG0001498	LOC115623651|XP_030373964.1|SLEB	LOC108604026|XP_033149874.1|DBUS
OG0001500	LOC115633759|XP_030387094.1|SLEB	LOC108595141|XP_017835795.1|DBUS
OG0001501	LOC115623967|XP_030374395.1|SLEB	LOC108598980|XP_017841244.2|DBUS
OG0001502	LOC115634029|XP_030387425.1|SLEB	LOC108597221|XP_017839153.1|DBUS
OG0001503	LOC115631102|XP_030383617.1|SLEB	LOC108594685|XP_017835315.1|DBUS
OG0001504	LOC115627738|XP_030379368.1|SLEB	LOC108606484|XP_017852112.1|DBUS
OG0001505	LOC115633923|XP_030387293.1|SLEB	LOC108596015|XP_033149200.1|DBUS
OG0001506	LOC115634816|XP_030388593.1|SLEB	LOC108597639|XP_017839775.1|DBUS
OG0001507	LOC115624896|XP_030375603.1|SLEB	LOC108595005|XP_017835629.1|DBUS
OG0001508	LOC115631975|XP_030384739.1|SLEB	LOC108595466|XP_017836200.1|DBUS
OG0001509	LOC115634468|XP_030388056.1|SLEB	LOC108594921|XP_017835545.1|DBUS
OG0001510	LOC115626306|XP_030377496.1|SLEB	LOC108608138|XP_017854864.1|DBUS
OG0001511	LOC115624551|XP_030375136.1|SLEB	LOC108597145|XP_017839028.1|DBUS
OG0001512	LOC115628355|XP_030380290.1|SLEB	LOC108600835|XP_017844119.1|DBUS
OG0001513	LOC115632156|XP_030385036.1|SLEB	LOC108598229|XP_033149754.1|DBUS
OG0001515	LOC115627023|XP_030378409.1|SLEB	LOC108606768|XP_017852669.1|DBUS
OG0001517	LOC115620656|XP_030369866.1|SLEB	LOC108601751|XP_017845164.1|DBUS
OG0001518	LOC115627257|XP_030378744.1|SLEB, LOC115629469|XP_030381800.1|SLEB	LOC108605740|XP_017851027.1|DBUS
OG0001519	LOC115624042|XP_030374479.1|SLEB	LOC108601678|XP_017845076.1|DBUS
OG0001520	LOC115625584|XP_030376548.1|SLEB	LOC108602350|XP_017845939.1|DBUS
OG0001521	LOC115626583|XP_030377824.1|SLEB, LOC115625949|XP_030377045.1|SLEB, LOC115625950|XP_030377048.1|SLEB	LOC108607650|XP_033150801.1|DBUS
OG0001522	LOC115625712|XP_030376717.1|SLEB	LOC108608415|XP_017855263.2|DBUS
OG0001524	LOC115624878|XP_030375583.1|SLEB	LOC108594660|XP_017835291.1|DBUS
OG0001524	LOC115624879|XP_030375585.1|SLEB	LOC108594661|XP_017835292.1|DBUS
OG0001525	LOC115628949|XP_030381084.1|SLEB	LOC108603586|XP_017848016.1|DBUS
OG0001526	LOC115633314|XP_030386603.1|SLEB	LOC108606055|XP_017851390.1|DBUS
OG0001527	LOC115627897|XP_030379651.1|SLEB, LOC115627965|XP_030379719.1|SLEB	LOC108607266|XP_033150240.1|DBUS
OG0001529	LOC115629531|XP_030381867.1|SLEB	LOC108605745|XP_017851031.1|DBUS
OG0001531	LOC115633729|XP_030387057.1|SLEB	LOC108595523|XP_017836267.1|DBUS
OG0001534	LOC115628931|XP_030381053.1|SLEB	LOC108605294|XP_017850433.1|DBUS
OG0001535	LOC115629620|XP_030381979.1|SLEB	LOC108606925|XP_017852961.1|DBUS
OG0001536	LOC115626742|XP_030378053.1|SLEB	LOC108605736|XP_017851020.1|DBUS
OG0001537	LOC115631070|XP_030383576.1|SLEB	LOC108600395|XP_017843437.1|DBUS
OG0001538	LOC115632568|XP_030385648.1|SLEB, LOC115632500|XP_030385538.1|SLEB, LOC115624012|XP_030374445.1|SLEB	LOC108606341|XP_017851874.1|DBUS
OG0001539	LOC115634432|XP_030387999.1|SLEB	LOC108597052|XP_017838860.1|DBUS
OG0001540	LOC115631990|XP_030384779.1|SLEB	LOC108594259|XP_017834873.1|DBUS
OG0001541	LOC115632840|XP_030385957.1|SLEB	LOC108599413|XP_017841713.1|DBUS
OG0001542	LOC115630005|XP_030382491.1|SLEB	LOC108604323|XP_017849237.1|DBUS
OG0001543	LOC115627054|XP_030378457.1|SLEB	LOC108605541|XP_017850782.1|DBUS
OG0001544	LOC115627383|XP_030378896.1|SLEB	LOC108604973|XP_017850032.2|DBUS
OG0001545	LOC115626842|XP_030378189.1|SLEB	LOC108605664|XP_017850940.1|DBUS
OG0001546	LOC115626805|XP_030378135.1|SLEB	LOC108607110|XP_017853228.1|DBUS
OG0001548	LOC115626771|XP_030378090.1|SLEB	LOC108607175|XP_017853318.1|DBUS
OG0001549	LOC115631967|XP_030384714.1|SLEB	LOC108606567|XP_017852509.1|DBUS
OG0001550	LOC115622986|XP_030372999.1|SLEB	LOC108601741|XP_017845150.1|DBUS
OG0001551	LOC115625685|XP_030376681.1|SLEB, LOC115621796|XP_030371430.1|SLEB	LOC108603464|XP_017847791.1|DBUS
OG0001552	LOC115622140|XP_030371860.1|SLEB, LOC115620750|XP_030370005.1|SLEB	LOC108603924|XP_017848607.1|DBUS
OG0001553	LOC115628765|XP_030380841.1|SLEB	LOC108605093|XP_033150208.1|DBUS
OG0001554	LOC115620367|XP_030369432.1|SLEB	LOC108603527|XP_017847910.1|DBUS
OG0001554	LOC115620975|XP_030370356.1|SLEB	LOC108601588|XP_017844977.1|DBUS
OG0001556	LOC115633634|XP_030386932.1|SLEB	LOC108595646|XP_017836410.1|DBUS
OG0001557	LOC115628830|XP_030380926.1|SLEB	LOC108605208|XP_017850300.1|DBUS
OG0001558	LOC115627299|XP_030378792.1|SLEB	LOC108606946|XP_017852991.1|DBUS
OG0001559	LOC115625421|XP_030376321.1|SLEB	LOC108601659|XP_017845048.1|DBUS
OG0001560	LOC115624322|XP_030374811.1|SLEB	LOC108603381|XP_017847641.1|DBUS
OG0001561	LOC115621109|XP_030370511.1|SLEB	LOC108601657|XP_017845045.1|DBUS
OG0001562	LOC115625891|XP_030376979.1|SLEB	LOC108607833|XP_017854382.1|DBUS
OG0001563	LOC115628079|XP_030379913.1|SLEB	LOC108603397|XP_017847669.1|DBUS
OG0001564	LOC115621769|XP_030371368.1|SLEB	LOC108603070|XP_017847022.1|DBUS
OG0001565	LOC115621465|XP_030370985.1|SLEB	LOC108601975|XP_017845457.1|DBUS
OG0001566	LOC115621095|XP_030370490.1|SLEB	LOC108603322|XP_017847527.1|DBUS
OG0001567	LOC115634246|XP_030387703.1|SLEB	LOC108597624|XP_017839756.1|DBUS
OG0001568	LOC115620377|XP_030369443.1|SLEB	LOC108603213|XP_017847294.1|DBUS
OG0001569	LOC115621500|XP_030371027.1|SLEB, LOC115625323|XP_030376204.1|SLEB	LOC108604661|XP_017849702.1|DBUS
OG0001570	LOC115620462|XP_030369553.1|SLEB	LOC108603209|XP_017847285.1|DBUS
OG0001571	LOC115631104|XP_030383619.1|SLEB	LOC117134991|XP_033150591.1|DBUS
OG0001572	LOC115627827|XP_030379522.1|SLEB	LOC108605519|XP_017850757.1|DBUS
OG0001573	LOC115622596|XP_030372453.1|SLEB	LOC108600374|XP_017843401.1|DBUS
OG0001574	LOC115629815|XP_030382243.1|SLEB	LOC108606973|XP_017853030.1|DBUS
OG0001575	LOC115627180|XP_030378641.1|SLEB	LOC108601867|XP_017845314.1|DBUS
OG0001576	LOC115624016|XP_030374448.1|SLEB	LOC108604658|XP_017849697.1|DBUS
OG0001577	LOC115620731|XP_030369976.1|SLEB	LOC108602988|XP_017846867.1|DBUS
OG0001578	LOC115628828|XP_030380963.1|SLEB	LOC108597751|XP_017839948.1|DBUS
OG0001579	LOC115627283|XP_030378774.1|SLEB	LOC108606802|XP_017852760.1|DBUS
OG0001580	LOC115625939|XP_030377038.1|SLEB	LOC108597463|XP_017839524.1|DBUS
OG0001581	LOC115629205|XP_030381464.1|SLEB	LOC108605040|XP_033150281.1|DBUS
OG0001582	LOC115634275|XP_030387763.1|SLEB	LOC108596584|XP_017837998.1|DBUS
OG0001583	LOC115620039|XP_030369014.1|SLEB	LOC108596789|XP_017838381.1|DBUS
OG0001584	LOC115622910|XP_030372893.1|SLEB	LOC108598370|XP_017840481.1|DBUS
OG0001585	LOC115628804|XP_030380877.1|SLEB	LOC108605203|XP_017850292.1|DBUS
OG0001586	LOC115628268|XP_030380148.1|SLEB	LOC108599942|XP_017842655.1|DBUS
OG0001587	LOC115630391|XP_030382778.1|SLEB	LOC108596516|XP_017837847.1|DBUS
OG0001588	LOC115630636|XP_030383138.1|SLEB	LOC108595400|XP_017836115.1|DBUS
OG0001589	LOC115633461|XP_030386776.1|SLEB, LOC115633449|XP_030386761.1|SLEB	LOC108608342|XP_017855175.1|DBUS
OG0001590	LOC115629433|XP_030381751.1|SLEB	LOC108596609|XP_017838038.1|DBUS, LOC108596608|XP_017838028.1|DBUS
OG0001591	LOC115624846|XP_030375550.1|SLEB, LOC115622040|XP_030371768.1|SLEB	LOC108604407|XP_017849362.1|DBUS
OG0001592	LOC115628559|XP_030380580.1|SLEB	LOC108607582|XP_033149779.1|DBUS
OG0001593	LOC115628459|XP_030380437.1|SLEB	LOC108608052|XP_033149776.1|DBUS
OG0001594	LOC115630493|XP_030382939.1|SLEB	LOC108598529|XP_033149934.1|DBUS
OG0001595	LOC115620020|XP_030368984.1|SLEB	LOC108597084|XP_017838919.1|DBUS
OG0001596	LOC115625793|XP_030376829.1|SLEB	LOC108594341|XP_033150519.1|DBUS
OG0001598	LOC115626020|XP_030377128.1|SLEB	LOC108608123|XP_033150862.1|DBUS
OG0001599	LOC115628979|XP_030381119.1|SLEB	LOC108608452|XP_017855321.1|DBUS
OG0001600	LOC115626578|XP_030377819.1|SLEB	LOC108607930|XP_033150043.1|DBUS
OG0001601	LOC115626408|XP_030377633.1|SLEB	LOC108608443|XP_017855308.1|DBUS
OG0001602	LOC115625927|XP_030377024.1|SLEB	LOC108598647|XP_017840847.2|DBUS
OG0001603	LOC115626063|XP_030377176.1|SLEB	LOC108595529|XP_033150151.1|DBUS
OG0001604	LOC115629795|XP_030382214.1|SLEB	LOC108605171|XP_033150421.1|DBUS
OG0001604	LOC115631643|XP_030384314.1|SLEB	LOC108603587|XP_017848017.1|DBUS
OG0001605	LOC115633724|XP_030387051.1|SLEB	LOC108595155|XP_017835814.1|DBUS
OG0001606	LOC115629429|XP_030381747.1|SLEB	LOC117135005|XP_033150673.1|DBUS
OG0001607	LOC115631141|XP_030383671.1|SLEB	LOC108603457|XP_017847781.2|DBUS, LOC108607841|XP_017854395.2|DBUS
OG0001608	LOC115624797|XP_030375501.1|SLEB, LOC115625966|XP_030377068.1|SLEB	LOC108594459|XP_017835126.1|DBUS
OG0001609	LOC115634163|XP_030387604.1|SLEB	LOC108594756|XP_033149083.1|DBUS
OG0001610	LOC115625965|XP_030377067.1|SLEB	LOC108601882|XP_017845349.2|DBUS
OG0001611	LOC115630814|XP_030383343.1|SLEB	LOC108605343|XP_017850502.1|DBUS, LOC108607884|XP_017854477.1|DBUS
OG0001612	LOC115631993|XP_030384782.1|SLEB	LOC108607975|XP_017854617.1|DBUS
OG0001613	LOC115632000|XP_030384789.1|SLEB	LOC108599269|XP_017841558.1|DBUS
OG0001614	LOC115619968|XP_030368864.1|SLEB	LOC108595403|XP_017836118.1|DBUS
OG0001615	LOC115626188|XP_030377326.1|SLEB, LOC115626189|XP_030377328.1|SLEB	LOC108607651|XP_033150804.1|DBUS
OG0001616	LOC115631980|XP_030384744.1|SLEB	LOC108594444|XP_017835108.1|DBUS
OG0001617	LOC115628985|XP_030381124.1|SLEB	LOC108608231|XP_033150433.1|DBUS
OG0001618	LOC115627879|XP_030379623.1|SLEB	LOC108607318|XP_017853478.1|DBUS
OG0001619	LOC115626329|XP_030377533.1|SLEB	LOC108608075|XP_017854760.1|DBUS
OG0001620	LOC115633869|XP_030387225.1|SLEB	LOC108607217|XP_017853374.1|DBUS, LOC108594373|XP_017835024.1|DBUS, LOC108600646|XP_017843832.1|DBUS
OG0001621	LOC115628321|XP_030380278.1|SLEB	LOC108594737|XP_017835364.1|DBUS
OG0001622	LOC115633417|XP_030386735.1|SLEB	LOC108606468|XP_017852080.1|DBUS
OG0001623	LOC115631096|XP_030383608.1|SLEB	LOC108607926|XP_017854529.1|DBUS
OG0001624	LOC115626075|XP_030377188.1|SLEB	LOC108601953|XP_017845431.2|DBUS
OG0001625	LOC115629057|XP_030381232.1|SLEB	LOC108594705|XP_033150989.1|DBUS, LOC108608224|XP_017854990.1|DBUS
OG0001626	LOC115631206|XP_030383770.1|SLEB	LOC108598881|XP_017841133.1|DBUS
OG0001627	LOC115624677|XP_030375335.1|SLEB	LOC108602377|XP_017845971.1|DBUS
OG0001628	LOC115625427|XP_030376327.1|SLEB	LOC108601297|XP_017844686.1|DBUS, LOC108601298|XP_017844687.1|DBUS
OG0001629	LOC115621741|XP_030371333.1|SLEB	LOC108604795|XP_033150695.1|DBUS
OG0001630	LOC115625146|XP_030375928.1|SLEB, LOC115623996|XP_030374425.1|SLEB	LOC108601721|XP_017845127.1|DBUS
OG0001631	LOC115623595|XP_030373857.1|SLEB	LOC108603976|XP_017848689.1|DBUS
OG0001632	LOC115625694|XP_030376694.1|SLEB	LOC108599423|XP_017841727.1|DBUS
OG0001633	LOC115623401|XP_030373570.1|SLEB	LOC108601663|XP_017845053.1|DBUS
OG0001634	LOC115620840|XP_030370134.1|SLEB	LOC108604042|XP_017848794.1|DBUS
OG0001635	LOC115623935|XP_030374356.1|SLEB	LOC108601833|XP_017845263.1|DBUS
OG0001636	LOC115624230|XP_030374706.1|SLEB	LOC108602479|XP_017846091.1|DBUS
OG0001637	LOC115625174|XP_030375996.1|SLEB	LOC108603171|XP_017847217.1|DBUS
OG0001638	LOC115627807|XP_030379496.1|SLEB	LOC108605427|XP_017850592.1|DBUS
OG0001639	LOC115633730|XP_030387060.1|SLEB	LOC108597589|XP_017839697.1|DBUS
OG0001640	LOC115625339|XP_030376224.1|SLEB, LOC115628150|XP_030379984.1|SLEB	LOC108601889|XP_017845353.1|DBUS
OG0001641	LOC115624386|XP_030374957.1|SLEB	LOC108604603|XP_017849629.1|DBUS
OG0001642	LOC115623363|XP_030373509.1|SLEB	LOC108607280|XP_017853464.1|DBUS
OG0001643	LOC115631197|XP_030383748.1|SLEB	LOC108608257|XP_033150818.1|DBUS
OG0001644	LOC115628333|XP_030380256.1|SLEB	LOC108598986|XP_017841242.1|DBUS
OG0001645	LOC115624955|XP_030375667.1|SLEB	LOC108597279|XP_017839739.2|DBUS
OG0001646	LOC115634533|XP_030388202.1|SLEB	LOC108596763|XP_017838338.1|DBUS
OG0001647	LOC115629414|XP_030381730.1|SLEB	LOC108595225|XP_017835902.2|DBUS
OG0001648	LOC115633105|XP_030386348.1|SLEB, LOC115632805|XP_030385916.1|SLEB	LOC108598225|XP_033149650.1|DBUS
OG0001649	LOC115633661|XP_030386966.1|SLEB	LOC108597011|XP_017838778.1|DBUS
OG0001650	LOC115628166|XP_030380009.1|SLEB	LOC108597465|XP_033149113.1|DBUS
OG0001652	LOC115632256|XP_030385189.1|SLEB	LOC108598856|XP_017841103.1|DBUS
OG0001653	LOC115632790|XP_030385901.1|SLEB	LOC108600712|XP_017843934.2|DBUS
OG0001654	LOC115624654|XP_030375294.1|SLEB	LOC108597043|XP_017838829.1|DBUS
