Orthogroup	SLEB.longest_only	DANA.longest_only
OG0001581	LOC115629205|XP_030381464.1|SLEB	LOC6501866|XP_001966777.2|DANA
OG0001582	LOC115634275|XP_030387763.1|SLEB	LOC6495297|XP_032306985.1|DANA
OG0001583	LOC115620039|XP_030369014.1|SLEB	LOC6496478|XP_032306337.1|DANA
OG0001584	LOC115622910|XP_030372893.1|SLEB	LOC6507047|XP_001956751.1|DANA
OG0001585	LOC115628804|XP_030380877.1|SLEB	LOC6503514|XP_032308746.1|DANA
OG0001586	LOC115628268|XP_030380148.1|SLEB	LOC6506430|XP_001957891.1|DANA
OG0001587	LOC115630391|XP_030382778.1|SLEB	LOC6504187|XP_014759180.1|DANA
OG0001588	LOC115630636|XP_030383138.1|SLEB	LOC6496037|XP_001960093.1|DANA
OG0001590	LOC115629433|XP_030381751.1|SLEB	LOC6495457|XP_032306267.1|DANA
OG0001591	LOC115624846|XP_030375550.1|SLEB, LOC115622040|XP_030371768.1|SLEB	LOC6505544|XP_001964726.2|DANA
OG0001592	LOC115628559|XP_030380580.1|SLEB	LOC6498474|XP_032311126.1|DANA
OG0001593	LOC115628459|XP_030380437.1|SLEB	LOC6498477|XP_032311141.1|DANA
OG0001594	LOC115630493|XP_030382939.1|SLEB	LOC6506596|XP_032311400.1|DANA
OG0001595	LOC115620020|XP_030368984.1|SLEB	LOC6495244|XP_001958771.1|DANA
OG0001596	LOC115625793|XP_030376829.1|SLEB	LOC6497076|XP_001962802.1|DANA
OG0001597	LOC115626261|XP_030377430.1|SLEB	LOC26514552|XP_014760152.1|DANA
OG0001598	LOC115626020|XP_030377128.1|SLEB	LOC6497110|XP_001962734.2|DANA
OG0001599	LOC115628979|XP_030381119.1|SLEB	LOC6497304|XP_001962358.1|DANA
OG0001600	LOC115626578|XP_030377819.1|SLEB	LOC6497815|XP_001961503.2|DANA
OG0001601	LOC115626408|XP_030377633.1|SLEB	LOC6497326|XP_001962314.1|DANA
OG0001602	LOC115625927|XP_030377024.1|SLEB	LOC6504685|XP_001964873.2|DANA
OG0001603	LOC115626063|XP_030377176.1|SLEB	LOC6504577|XP_001964898.1|DANA
OG0001604	LOC115629795|XP_030382214.1|SLEB	LOC6502295|XP_001966186.1|DANA
OG0001605	LOC115633724|XP_030387051.1|SLEB	LOC6495424|XP_001958820.1|DANA
OG0001606	LOC115629429|XP_030381747.1|SLEB	LOC26513661|XP_014760195.1|DANA
OG0001607	LOC115631141|XP_030383671.1|SLEB	LOC6506973|XP_001965288.1|DANA
OG0001608	LOC115624797|XP_030375501.1|SLEB, LOC115625966|XP_030377068.1|SLEB	LOC6498291|XP_001962472.1|DANA
OG0001609	LOC115634163|XP_030387604.1|SLEB	LOC6495874|XP_032306256.1|DANA
OG0001610	LOC115625965|XP_030377067.1|SLEB	LOC6498267|XP_001962428.2|DANA
OG0001611	LOC115630814|XP_030383343.1|SLEB	LOC6498168|XP_001962222.1|DANA
OG0001612	LOC115631993|XP_030384782.1|SLEB	LOC6497451|XP_001962047.1|DANA
OG0001613	LOC115632000|XP_030384789.1|SLEB	LOC6498593|XP_001963125.1|DANA
OG0001614	LOC115619968|XP_030368864.1|SLEB	LOC6495570|XP_001959117.3|DANA
OG0001615	LOC115626188|XP_030377326.1|SLEB	LOC6506678|XP_001957432.1|DANA
OG0001615	LOC115626189|XP_030377328.1|SLEB	LOC26514811|XP_014759555.1|DANA
OG0001616	LOC115631980|XP_030384744.1|SLEB	LOC6497235|XP_001962507.1|DANA
OG0001617	LOC115628985|XP_030381124.1|SLEB	LOC6498282|XP_001962457.1|DANA
OG0001618	LOC115627879|XP_030379623.1|SLEB	LOC6496935|XP_001963099.1|DANA
OG0001619	LOC115626329|XP_030377533.1|SLEB	LOC6504772|XP_001964844.1|DANA
OG0001620	LOC115633869|XP_030387225.1|SLEB	LOC6495309|XP_001958654.1|DANA
OG0001621	LOC115628321|XP_030380278.1|SLEB	LOC6494150|XP_001960863.1|DANA
OG0001622	LOC115633417|XP_030386735.1|SLEB	LOC6501956|XP_001966760.2|DANA
OG0001623	LOC115631912|XP_030384623.1|SLEB	LOC6499958|XP_001953558.1|DANA
OG0001623	LOC115631096|XP_030383608.1|SLEB	LOC6503360|XP_001965363.1|DANA
OG0001624	LOC115626075|XP_030377188.1|SLEB	LOC6498510|XP_001962971.1|DANA
OG0001625	LOC115629057|XP_030381232.1|SLEB	LOC6497247|XP_001962483.1|DANA
OG0001626	LOC115631206|XP_030383770.1|SLEB	LOC6498143|XP_001962166.1|DANA
OG0001627	LOC115624677|XP_030375335.1|SLEB	LOC6494295|XP_001965942.1|DANA
OG0001628	LOC115625427|XP_030376327.1|SLEB	LOC6503422|XP_032312133.1|DANA
OG0001629	LOC115621741|XP_030371333.1|SLEB	LOC26514447|XP_014760177.1|DANA
OG0001630	LOC115625146|XP_030375928.1|SLEB, LOC115623996|XP_030374425.1|SLEB	LOC6501653|XP_001955689.1|DANA
OG0001631	LOC115623595|XP_030373857.1|SLEB	LOC6499456|XP_001954602.2|DANA
OG0001632	LOC115625694|XP_030376694.1|SLEB	LOC6498046|XP_001961962.1|DANA
OG0001633	LOC115623401|XP_030373570.1|SLEB	LOC6499432|XP_001954650.3|DANA
OG0001634	LOC115620840|XP_030370134.1|SLEB	LOC26515379|XP_032305648.1|DANA
OG0001635	LOC115623935|XP_030374356.1|SLEB	LOC6501004|XP_001954345.3|DANA
OG0001636	LOC115624230|XP_030374706.1|SLEB	LOC6500436|XP_001953213.2|DANA
OG0001637	LOC115625174|XP_030375996.1|SLEB	LOC6499995|XP_001953465.1|DANA
OG0001638	LOC115627807|XP_030379496.1|SLEB	LOC6504871|XP_001966495.1|DANA
OG0001639	LOC115633730|XP_030387060.1|SLEB	LOC6496664|XP_001961358.1|DANA
OG0001640	LOC115625339|XP_030376224.1|SLEB, LOC115628150|XP_030379984.1|SLEB	LOC6500430|XP_032305904.1|DANA, LOC6496447|XP_001967710.1|DANA, LOC6504368|XP_001967722.1|DANA
OG0001641	LOC115624386|XP_030374957.1|SLEB	LOC6505813|XP_001964417.1|DANA
OG0001642	LOC115623363|XP_030373509.1|SLEB	LOC6503988|XP_001963964.1|DANA
OG0001643	LOC115631197|XP_030383748.1|SLEB	LOC6505478|XP_001964935.2|DANA
OG0001644	LOC115628333|XP_030380256.1|SLEB	LOC6493282|XP_032309933.1|DANA
OG0001645	LOC115624955|XP_030375667.1|SLEB	LOC6494457|XP_001960286.1|DANA
OG0001646	LOC115634533|XP_030388202.1|SLEB	LOC6496264|XP_001960571.1|DANA
OG0001647	LOC115629414|XP_030381730.1|SLEB	LOC6492917|XP_032306645.1|DANA
OG0001648	LOC115633105|XP_030386348.1|SLEB, LOC115632805|XP_030385916.1|SLEB	LOC6507824|XP_032309986.1|DANA
OG0001649	LOC115633661|XP_030386966.1|SLEB	LOC6496329|XP_001960710.1|DANA
OG0001650	LOC115628166|XP_030380009.1|SLEB	LOC6496084|XP_001960186.1|DANA
OG0001651	LOC115631836|XP_030384542.1|SLEB	LOC6494196|XP_032307121.1|DANA
OG0001652	LOC115632256|XP_030385189.1|SLEB	LOC6507857|XP_001956479.2|DANA
OG0001653	LOC115632790|XP_030385901.1|SLEB	LOC6507276|XP_001956344.1|DANA
OG0001654	LOC115624654|XP_030375294.1|SLEB	LOC6496088|XP_032306511.1|DANA
OG0001655	LOC115633712|XP_030387033.1|SLEB	LOC6495328|XP_001958621.2|DANA, LOC6495330|XP_032306760.1|DANA
OG0001656	LOC115626509|XP_030377757.1|SLEB, LOC115626593|XP_030377836.1|SLEB, LOC115626478|XP_030377723.1|SLEB	LOC6497800|XP_032307587.1|DANA
OG0001657	LOC115624729|XP_030375415.1|SLEB	LOC6493598|XP_001958070.1|DANA
OG0001658	LOC115632477|XP_030385511.1|SLEB	LOC6507141|XP_001956600.3|DANA
OG0001659	LOC115622281|XP_030372043.1|SLEB	LOC6493836|XP_014764569.1|DANA
OG0001660	LOC115628397|XP_030380346.1|SLEB	LOC6506661|XP_001957458.2|DANA
OG0001661	LOC115620748|XP_030370003.1|SLEB	LOC6499873|XP_001953730.1|DANA
OG0001662	LOC115633134|XP_030386396.1|SLEB	LOC6507332|XP_001956228.1|DANA
OG0001663	LOC115621870|XP_030371552.1|SLEB	LOC6500357|XP_001953044.2|DANA
OG0001666	LOC115630994|XP_030383445.1|SLEB	LOC6497001|XP_001962948.1|DANA
OG0001667	LOC115624013|XP_030374449.1|SLEB	LOC6496061|XP_001960133.2|DANA
OG0001668	LOC115632726|XP_030385832.1|SLEB	LOC6506152|XP_001958453.1|DANA
OG0001670	LOC115624911|XP_030375620.1|SLEB	LOC6493912|XP_001961339.2|DANA
OG0001674	LOC115624399|XP_030374989.1|SLEB	LOC6498862|XP_001955784.1|DANA, LOC6498296|XP_001962482.1|DANA
OG0001675	LOC115624403|XP_030374994.1|SLEB	LOC6499565|XP_001954366.1|DANA, LOC6499564|XP_001954367.1|DANA
OG0001678	LOC115628697|XP_030380737.1|SLEB	LOC6505269|XP_032308009.1|DANA
OG0001679	LOC115628814|XP_030380899.1|SLEB	LOC6504757|XP_001966297.1|DANA
OG0001680	LOC115627556|XP_030379134.1|SLEB	LOC6503808|XP_001963703.1|DANA
OG0001681	LOC115633378|XP_030386681.1|SLEB	LOC6505081|XP_001965506.1|DANA
OG0001682	LOC115626835|XP_030378176.1|SLEB	LOC6502280|XP_001966157.2|DANA
OG0001683	LOC115625707|XP_030376709.1|SLEB	LOC6498039|XP_032307371.1|DANA
OG0001684	LOC115628023|XP_030379816.1|SLEB	LOC6505487|XP_032311787.1|DANA
OG0001685	LOC115631653|XP_030384325.1|SLEB	LOC6497400|XP_001962161.2|DANA
OG0001686	LOC115629599|XP_030381950.1|SLEB	LOC6501979|XP_001966808.1|DANA
OG0001687	LOC115626890|XP_030378260.1|SLEB	LOC6504133|XP_032308786.1|DANA
OG0001688	LOC115628823|XP_030380914.1|SLEB	LOC6504750|XP_001966290.1|DANA
OG0001689	LOC115627385|XP_030378898.1|SLEB	LOC6503137|XP_001963502.2|DANA
OG0001690	LOC115632364|XP_030385342.1|SLEB	LOC6493311|XP_001957502.1|DANA
OG0001691	LOC115631196|XP_030383747.1|SLEB	LOC6505485|XP_001964940.1|DANA
OG0001692	LOC115620935|XP_030370305.1|SLEB	LOC6505663|XP_001964502.3|DANA
OG0001693	LOC115627103|XP_030378520.1|SLEB	LOC6502259|XP_032309356.1|DANA
OG0001694	LOC115621672|XP_030371243.1|SLEB	LOC6499703|XP_032305813.1|DANA
OG0001695	LOC115631973|XP_030384735.1|SLEB	LOC6494837|XP_001959572.1|DANA
OG0001696	LOC115620879|XP_030370216.1|SLEB	LOC6500238|XP_001952961.2|DANA
OG0001697	LOC115621368|XP_030370851.1|SLEB	LOC6499896|XP_001953679.1|DANA
OG0001698	LOC115634530|XP_030388200.1|SLEB	LOC6503154|XP_032308896.1|DANA
OG0001699	LOC115620556|XP_030369703.1|SLEB	LOC6500304|XP_032305501.1|DANA
OG0001700	LOC115624141|XP_030374597.1|SLEB	LOC6500621|XP_001953586.1|DANA
OG0001701	LOC115620710|XP_030369945.1|SLEB	LOC6501409|XP_001955187.2|DANA
OG0001702	LOC115625833|XP_030376888.1|SLEB	LOC6496973|XP_001963019.2|DANA
OG0001703	LOC115621459|XP_030370976.1|SLEB	LOC6501053|XP_032312290.1|DANA
OG0001704	LOC115621495|XP_030371023.1|SLEB	LOC6499514|XP_001954465.1|DANA
OG0001705	LOC115620784|XP_030370053.1|SLEB	LOC6499119|XP_014765916.1|DANA
OG0001706	LOC115625728|XP_030376737.1|SLEB	LOC6505386|XP_032309122.1|DANA
OG0001707	LOC115620904|XP_030370253.1|SLEB	LOC6503341|XP_001967767.3|DANA, LOC6500798|XP_014766728.2|DANA
OG0001708	LOC115621122|XP_030370527.1|SLEB	LOC6500925|XP_001954179.1|DANA
OG0001709	LOC115622489|XP_030372295.1|SLEB	LOC6507689|XP_001956152.1|DANA
OG0001710	LOC115622044|XP_030371776.1|SLEB, LOC115620596|XP_030369766.1|SLEB	LOC6500829|XP_001953997.1|DANA
OG0001711	LOC115621862|XP_030371541.1|SLEB	LOC6501221|XP_014766950.2|DANA
OG0001712	LOC115620220|XP_030369220.1|SLEB	LOC6499820|XP_014766242.1|DANA
OG0001713	LOC115623552|XP_030373803.1|SLEB	LOC6499648|XP_001954218.1|DANA
OG0001714	LOC115624368|XP_030374888.1|SLEB	LOC6498867|XP_032312244.1|DANA
OG0001715	LOC115626987|XP_030378363.1|SLEB	LOC6504242|XP_032308229.1|DANA
OG0001716	LOC115626997|XP_030378371.1|SLEB	LOC6503990|XP_001963969.1|DANA
OG0001717	LOC115621806|XP_030371449.1|SLEB	LOC6501579|XP_001955512.2|DANA
OG0001718	LOC115620217|XP_030369216.1|SLEB	LOC6499790|XP_014766227.1|DANA
OG0001719	LOC115620717|XP_030369954.1|SLEB, LOC115622091|XP_030371793.1|SLEB	LOC6500791|XP_032305417.1|DANA
OG0001721	LOC115625526|XP_030376455.1|SLEB	LOC6501111|XP_032312302.1|DANA
OG0001722	LOC115622516|XP_030372330.1|SLEB	LOC6493529|XP_032309595.1|DANA
OG0001723	LOC115632752|XP_030385863.1|SLEB	LOC6496679|XP_001961382.1|DANA
OG0001724	LOC115621866|XP_030371550.1|SLEB	LOC6494953|XP_001959335.1|DANA
OG0001725	LOC115621193|XP_030370650.1|SLEB	LOC6494878|XP_014763044.1|DANA
OG0001726	LOC115632617|XP_030385705.1|SLEB	LOC6506922|XP_001956991.1|DANA
OG0001727	LOC115621422|XP_030370934.1|SLEB	LOC6501624|XP_001955631.1|DANA
OG0001728	LOC115629315|XP_030381626.1|SLEB	LOC6494665|XP_001959908.1|DANA
OG0001729	LOC115634592|XP_030388285.1|SLEB	LOC6494377|XP_032307165.1|DANA
OG0001730	LOC115631663|XP_030384337.1|SLEB	LOC6504231|XP_001965118.1|DANA
OG0001731	LOC115622817|XP_030372790.1|SLEB	LOC6494841|XP_032306965.1|DANA
OG0001732	LOC115626439|XP_030377674.1|SLEB	LOC6498209|XP_001962305.1|DANA
OG0001733	LOC115633922|XP_030387292.1|SLEB	LOC6494966|XP_001959314.1|DANA
OG0001734	LOC115632459|XP_030385480.1|SLEB	LOC6495080|XP_001959106.1|DANA
OG0001735	LOC115622206|XP_030371962.1|SLEB, LOC115622512|XP_030372325.1|SLEB	LOC6506825|XP_001957165.1|DANA
OG0001736	LOC115625575|XP_030376536.1|SLEB	LOC26514654|XP_032311617.1|DANA
OG0001737	LOC115621155|XP_030370576.1|SLEB	LOC6494690|XP_014762916.1|DANA
OG0001738	LOC115632426|XP_030385426.1|SLEB	LOC6506954|XP_001956928.1|DANA
OG0001739	LOC115626706|XP_030378003.1|SLEB	LOC26515254|XP_014764110.1|DANA
OG0001740	LOC115619948|XP_030368837.1|SLEB	LOC6494717|XP_001959802.1|DANA
OG0001741	LOC115620445|XP_030369534.1|SLEB	LOC6505631|XP_001964571.2|DANA
OG0001742	LOC115626663|XP_030377943.1|SLEB	LOC6494010|XP_001961152.1|DANA
OG0001743	LOC115628298|XP_030380206.1|SLEB	LOC6507462|XP_001955965.2|DANA
OG0001744	LOC115619994|XP_030368926.1|SLEB	LOC6496628|XP_001961293.3|DANA
OG0001745	LOC115620772|XP_030370043.1|SLEB	LOC6494192|XP_032307124.1|DANA
OG0001746	LOC115622830|XP_030372768.1|SLEB	LOC6493473|XP_001957829.1|DANA
OG0001747	LOC115624220|XP_030374698.1|SLEB	LOC6494542|XP_032306055.1|DANA
OG0001748	LOC115632122|XP_030384985.1|SLEB	LOC6493017|XP_001956861.3|DANA
OG0001749	LOC115624782|XP_030375477.1|SLEB	LOC6494105|XP_001960967.1|DANA
OG0001750	LOC115624771|XP_030375466.1|SLEB	LOC6496470|XP_001960966.1|DANA
OG0001751	LOC115632431|XP_030385433.1|SLEB	LOC6506946|XP_001956937.1|DANA
OG0001753	LOC115632567|XP_030385646.1|SLEB	LOC6506846|XP_014764919.1|DANA
OG0001754	LOC115623383|XP_030373545.1|SLEB	LOC6494332|XP_001960519.1|DANA
OG0001755	LOC115632971|XP_030386132.1|SLEB	LOC6493134|XP_032310211.1|DANA
OG0001756	LOC115620729|XP_030370009.1|SLEB	LOC6494154|XP_014762650.1|DANA
OG0001757	LOC115631638|XP_030384310.1|SLEB	LOC6495612|XP_001959203.1|DANA
OG0001758	LOC115624964|XP_030375679.1|SLEB	LOC6493831|XP_001958523.1|DANA
OG0001759	LOC115622535|XP_030372362.1|SLEB	LOC6495962|XP_001959939.3|DANA
OG0001760	LOC115634309|XP_030387826.1|SLEB	LOC6496564|XP_001961160.2|DANA
OG0001761	LOC115629853|XP_030382300.1|SLEB	LOC6495654|XP_001959312.2|DANA
OG0001762	LOC115628995|XP_030381136.1|SLEB	LOC6497766|XP_001961402.2|DANA
OG0001763	LOC115625839|XP_030376901.1|SLEB	LOC6497299|XP_001962369.2|DANA
OG0001764	LOC115623880|XP_030374290.1|SLEB	LOC6501276|XP_001954901.1|DANA
OG0001765	LOC115620072|XP_030369094.1|SLEB	LOC6495320|XP_032307199.1|DANA
OG0001766	LOC115628501|XP_030380500.1|SLEB	LOC6498343|XP_032307395.1|DANA
OG0001768	LOC115631123|XP_030383649.1|SLEB	LOC6503349|XP_001965373.1|DANA
OG0001769	LOC115626459|XP_030377699.1|SLEB	LOC6498395|XP_032311253.1|DANA
OG0001770	LOC115632041|XP_030384868.1|SLEB	LOC6498634|XP_001963207.1|DANA
OG0001771	LOC115631363|XP_030383942.1|SLEB	LOC6498052|XP_001961972.1|DANA
OG0001772	LOC115631091|XP_030383599.1|SLEB	LOC6496939|XP_001963091.1|DANA
OG0001773	LOC115625998|XP_030377104.1|SLEB	LOC6498539|XP_001963024.3|DANA
OG0001774	LOC115634713|XP_030388456.1|SLEB	LOC6494410|XP_001960386.2|DANA
OG0001775	LOC115628880|XP_030380997.1|SLEB	LOC6503074|XP_001963379.1|DANA
OG0001776	LOC115625978|XP_030377083.1|SLEB	LOC6496997|XP_001962964.2|DANA
OG0001777	LOC115631093|XP_030383600.1|SLEB	LOC6498663|XP_032311087.1|DANA
OG0001778	LOC115631019|XP_030383494.1|SLEB	LOC6497403|XP_001962155.1|DANA
OG0001779	LOC115626071|XP_030377183.1|SLEB	LOC6496967|XP_032311183.1|DANA
OG0001780	LOC115625165|XP_030375960.1|SLEB	LOC6496678|XP_014763914.1|DANA
OG0001781	LOC115625829|XP_030376881.1|SLEB	LOC6497269|XP_014761602.1|DANA
OG0001782	LOC115626607|XP_030377860.1|SLEB	LOC6505936|XP_014760518.1|DANA
OG0001783	LOC115624848|XP_030375552.1|SLEB, LOC115626263|XP_030377433.1|SLEB	LOC6498362|XP_001962623.3|DANA
OG0001784	LOC115631031|XP_030383512.1|SLEB	LOC6496865|XP_001963248.1|DANA
OG0001785	LOC115627171|XP_030378628.1|SLEB	LOC6495346|XP_001958627.1|DANA
OG0001786	LOC115631231|XP_030383799.1|SLEB	LOC6507061|XP_001965301.1|DANA
OG0001787	LOC115631428|XP_030384019.1|SLEB	LOC6496863|XP_032310984.1|DANA
OG0001788	LOC115629029|XP_030381191.1|SLEB	LOC6494023|XP_001961130.1|DANA
OG0001789	LOC115623814|XP_030374221.1|SLEB	LOC6496401|XP_001960836.1|DANA
OG0001790	LOC115631401|XP_030383983.1|SLEB	LOC6498661|XP_014762220.1|DANA
OG0001791	LOC115634683|XP_030388402.1|SLEB	LOC6495408|XP_001958776.1|DANA
OG0001792	LOC115631305|XP_030383880.1|SLEB	LOC6497312|XP_014761637.1|DANA
OG0001793	LOC115633626|XP_030386918.1|SLEB	LOC6496333|XP_032306104.1|DANA
OG0001794	LOC115631020|XP_030383495.1|SLEB	LOC6498137|XP_032307616.1|DANA
OG0001795	LOC115631365|XP_030383944.1|SLEB	LOC6496830|XP_032311089.1|DANA
OG0001796	LOC115627390|XP_030378904.1|SLEB	LOC6505353|XP_001967827.2|DANA, LOC6504421|XP_014759461.1|DANA
OG0001797	LOC115627883|XP_030379629.1|SLEB	LOC6504350|XP_014759411.1|DANA
OG0001798	LOC115634015|XP_030387401.1|SLEB	LOC6495965|XP_001959945.1|DANA
OG0001799	LOC115627952|XP_030379706.1|SLEB	LOC6504385|XP_032308250.1|DANA
OG0001800	LOC115631242|XP_030383812.1|SLEB	LOC6496852|XP_001963274.2|DANA
OG0001801	LOC115622528|XP_030372351.1|SLEB	LOC6507756|XP_001956284.3|DANA
OG0001802	LOC115623355|XP_030373498.1|SLEB	LOC6500958|XP_001954245.1|DANA
OG0001803	LOC115623761|XP_030374157.1|SLEB	LOC6499968|XP_001953531.2|DANA
OG0001804	LOC115625120|XP_030375889.1|SLEB	LOC6494512|XP_001965916.2|DANA
OG0001805	LOC115622794|XP_030372718.1|SLEB	LOC6506204|XP_001958349.1|DANA
OG0001806	LOC115625400|XP_030376299.1|SLEB	LOC6503400|XP_014759139.1|DANA
OG0001807	LOC115625149|XP_030375932.1|SLEB	LOC6494339|XP_001965935.2|DANA
OG0001808	LOC115623342|XP_030373477.1|SLEB	LOC6499437|XP_014766067.1|DANA
OG0001809	LOC115625044|XP_030375753.1|SLEB	LOC6499459|XP_001954598.2|DANA
OG0001810	LOC115621356|XP_030370838.1|SLEB	LOC6500809|XP_001953956.2|DANA
OG0001811	LOC115633560|XP_030386880.1|SLEB	LOC6496493|XP_001961012.3|DANA
OG0001812	LOC115629176|XP_030381410.1|SLEB, LOC115620472|XP_030369563.1|SLEB	LOC6503193|XP_001963617.2|DANA
OG0001813	LOC115623747|XP_030374123.1|SLEB	LOC6499350|XP_032305766.1|DANA
OG0001814	LOC115623343|XP_030373480.1|SLEB	LOC6500956|XP_001954240.1|DANA
OG0001815	LOC115623502|XP_030373738.1|SLEB	LOC6499133|XP_001955235.1|DANA
OG0001816	LOC115632126|XP_030384996.1|SLEB	LOC6496539|XP_001961102.1|DANA
OG0001817	LOC115633879|XP_030387240.1|SLEB	LOC6495984|XP_014763574.1|DANA
OG0001818	LOC115626767|XP_030378084.1|SLEB	LOC6503113|XP_001963447.2|DANA
OG0001819	LOC115624621|XP_030375234.1|SLEB	LOC6496087|XP_001960194.2|DANA
OG0001820	LOC115629688|XP_030382068.1|SLEB	LOC6503827|XP_001963675.2|DANA
OG0001821	LOC115626296|XP_030377486.1|SLEB	LOC6494777|XP_001959691.1|DANA
OG0001822	LOC115634180|XP_030387625.1|SLEB	LOC6496389|XP_001960804.1|DANA
OG0001823	LOC115623050|XP_030373089.1|SLEB	LOC6507202|XP_001956494.1|DANA
OG0001824	LOC115631329|XP_030383910.1|SLEB	LOC6496835|XP_001963310.1|DANA
OG0001825	LOC115634596|XP_030388290.1|SLEB	LOC6496019|XP_032306172.1|DANA
OG0001826	LOC115624124|XP_030374583.1|SLEB	LOC6496614|XP_001961263.1|DANA, LOC6497625|XP_001961680.1|DANA, LOC6504083|XP_001964142.1|DANA
OG0001827	LOC115625248|XP_030376101.1|SLEB	LOC6494297|XP_001960581.1|DANA
OG0001828	LOC115633352|XP_030386646.1|SLEB	LOC6505186|XP_001965501.2|DANA
OG0001829	LOC115633912|XP_030387281.1|SLEB	LOC6495495|XP_001958971.1|DANA
OG0001830	LOC115624780|XP_030375472.1|SLEB	LOC6494169|XP_001960833.1|DANA
OG0001831	LOC115622710|XP_030372601.1|SLEB	LOC6507210|XP_001956470.2|DANA
OG0001832	LOC115628838|XP_030380940.1|SLEB	LOC6503081|XP_001963397.1|DANA
OG0001833	LOC115620087|XP_030369131.1|SLEB	LOC6495723|XP_014763467.2|DANA
OG0001834	LOC115621587|XP_030371138.1|SLEB	LOC6499691|XP_001954133.1|DANA
OG0001837	LOC115626129|XP_030377242.1|SLEB	LOC6502788|XP_014764612.1|DANA, LOC6506704|XP_001957391.1|DANA
OG0001838	LOC115628742|XP_030380810.1|SLEB	LOC6494053|XP_032306128.1|DANA
OG0001839	LOC115634190|XP_030387636.1|SLEB	LOC6495604|XP_001959188.1|DANA
OG0001841	LOC115622421|XP_030372216.1|SLEB	LOC6507052|XP_001956745.2|DANA, LOC6507051|XP_001956746.1|DANA
OG0001842	LOC115632874|XP_030386008.1|SLEB	LOC6507492|XP_001955896.1|DANA
OG0001843	LOC115634002|XP_030387390.1|SLEB	LOC6493620|XP_001958117.1|DANA
OG0001844	LOC115624923|XP_030375634.1|SLEB	LOC6507803|XP_001956378.1|DANA
OG0001845	LOC115620232|XP_030369235.1|SLEB, LOC115622967|XP_030372976.1|SLEB	LOC6496145|XP_001960331.1|DANA
OG0001846	LOC115621492|XP_030371020.1|SLEB	LOC26514342|XP_014767273.1|DANA, LOC6500919|XP_014766796.2|DANA
OG0001848	LOC115629991|XP_030382477.1|SLEB	LOC26514684|XP_032309153.1|DANA
OG0001849	LOC115620921|XP_030370281.1|SLEB	LOC6499812|XP_001953861.2|DANA
OG0001850	LOC115627978|XP_030379734.1|SLEB	LOC6502768|XP_001966880.2|DANA
OG0001851	LOC115627985|XP_030379741.1|SLEB	LOC6501786|XP_032311739.1|DANA
OG0001853	LOC115620830|XP_030370120.1|SLEB	LOC6499238|XP_032307961.1|DANA
OG0001854	LOC115629954|XP_030382426.1|SLEB	LOC6503919|XP_001963842.1|DANA
OG0001855	LOC115634633|XP_030388348.1|SLEB, LOC115620159|XP_030369148.1|SLEB	LOC6494271|XP_001960622.1|DANA
OG0001856	LOC115633222|XP_030386473.1|SLEB	LOC6501884|XP_001966736.1|DANA
OG0001857	LOC115629236|XP_030381510.1|SLEB	LOC6501972|XP_001966793.1|DANA
OG0001858	LOC115627525|XP_030379084.1|SLEB, LOC115627541|XP_030379109.1|SLEB	LOC6505063|XP_001965531.1|DANA
OG0001859	LOC115626825|XP_030378165.1|SLEB	LOC6503623|XP_001964043.1|DANA
OG0001860	LOC115622757|XP_030372671.1|SLEB	LOC6507843|XP_014765488.1|DANA
OG0001861	LOC115620483|XP_030369575.1|SLEB	LOC6501337|XP_001955018.1|DANA
OG0001862	LOC115633355|XP_030386654.1|SLEB	LOC6504383|XP_001967076.1|DANA
OG0001863	LOC115633348|XP_030386642.1|SLEB	LOC6505009|XP_001965638.1|DANA
OG0001864	LOC115620539|XP_030369678.1|SLEB	LOC6499683|XP_014766186.1|DANA
OG0001865	LOC115627253|XP_030378740.1|SLEB	LOC6504425|XP_032308114.1|DANA
OG0001866	LOC115620942|XP_030370313.1|SLEB	LOC6500365|XP_032305411.1|DANA
OG0001867	LOC115632355|XP_030385325.1|SLEB	LOC6493408|XP_032310305.1|DANA
OG0001868	LOC115628618|XP_030380662.1|SLEB	LOC6497143|XP_001962671.2|DANA
OG0001869	LOC115620529|XP_030369658.1|SLEB	LOC6500775|XP_014766708.1|DANA
OG0001870	LOC115628839|XP_030380941.1|SLEB	LOC6504747|XP_001966286.1|DANA
OG0001871	LOC115628959|XP_030381094.1|SLEB	LOC6504733|XP_001966303.1|DANA
OG0001872	LOC115621411|XP_030370918.1|SLEB	LOC6505981|XP_001964717.1|DANA, LOC26515565|XP_032305363.1|DANA, LOC116654491|XP_032305362.1|DANA
OG0001873	LOC115620540|XP_030369680.1|SLEB	LOC6500472|XP_001953287.1|DANA
OG0001874	LOC115626911|XP_030378281.1|SLEB, LOC115620812|XP_030370098.1|SLEB	LOC6499218|XP_001955081.1|DANA
OG0001875	LOC115620582|XP_030369747.1|SLEB	LOC6505950|XP_014760855.2|DANA
OG0001876	LOC115629125|XP_030381321.1|SLEB	LOC6498705|XP_014759404.1|DANA
OG0001877	LOC115627395|XP_030378910.1|SLEB	LOC6505108|XP_001965443.1|DANA
OG0001878	LOC115621262|XP_030370720.1|SLEB	LOC6500383|XP_001953096.1|DANA
OG0001879	LOC115620786|XP_030370060.1|SLEB	LOC6500665|XP_001953681.2|DANA
