Orthogroup	SLEB.longest_only	DEUG.longest_only
OG0001269	LOC115624727|XP_030375411.1|SLEB	LOC108106338|XP_017068804.1|DEUG
OG0001270	LOC115625553|XP_030376505.1|SLEB	LOC108115300|XP_017082184.1|DEUG
OG0001271	LOC115628049|XP_030379858.1|SLEB	LOC108104861|XP_017066672.1|DEUG
OG0001272	LOC115632133|XP_030385003.1|SLEB	LOC108114016|XP_017080255.1|DEUG
OG0001273	LOC115620376|XP_030369442.1|SLEB	LOC108111583|XP_017076592.1|DEUG
OG0001274	LOC115622173|XP_030371911.1|SLEB	LOC108108055|XP_017071419.1|DEUG
OG0001275	LOC115627217|XP_030378696.1|SLEB	LOC108102964|XP_017063751.1|DEUG
OG0001276	LOC115633240|XP_030386496.1|SLEB, LOC115632191|XP_030385095.1|SLEB	LOC108108133|XP_017071543.1|DEUG, LOC108107584|XP_017070634.1|DEUG
OG0001277	LOC115622939|XP_030372930.1|SLEB	LOC108107683|XP_017070761.1|DEUG
OG0001278	LOC115633089|XP_030386327.1|SLEB	LOC108114314|XP_017080714.1|DEUG
OG0001279	LOC115632448|XP_030385458.1|SLEB	LOC108117397|XP_017085292.1|DEUG
OG0001280	LOC115632311|XP_030385272.1|SLEB	LOC108104650|XP_017066320.1|DEUG
OG0001281	LOC115622134|XP_030371852.1|SLEB	LOC108114070|XP_017080316.1|DEUG
OG0001282	LOC115625941|XP_030377036.1|SLEB	LOC108111183|XP_017076055.1|DEUG
OG0001283	LOC115620592|XP_030369803.1|SLEB	LOC108112812|XP_017078599.1|DEUG
OG0001284	LOC115631547|XP_030384182.1|SLEB	LOC108113475|XP_017079587.1|DEUG
OG0001285	LOC115623235|XP_030373344.1|SLEB	LOC108104709|XP_017066417.1|DEUG
OG0001286	LOC115630804|XP_030383327.1|SLEB	LOC108115541|XP_017082534.1|DEUG
OG0001287	LOC115626405|XP_030377630.1|SLEB	LOC108103738|XP_017064832.1|DEUG
OG0001288	LOC115631450|XP_030384055.1|SLEB	LOC108111144|XP_017076002.1|DEUG
OG0001289	LOC115630503|XP_030382955.1|SLEB	LOC108115544|XP_017082536.1|DEUG
OG0001290	LOC115630477|XP_030382917.1|SLEB	LOC108102515|XP_017063030.1|DEUG
OG0001291	LOC115629825|XP_030382256.1|SLEB, LOC115629324|XP_030381632.1|SLEB	LOC108105438|XP_017067512.1|DEUG
OG0001291	LOC115625066|XP_030375812.1|SLEB	LOC108107255|XP_017070173.1|DEUG
OG0001292	LOC115634641|XP_030388357.1|SLEB	LOC108112554|XP_017077988.1|DEUG
OG0001294	LOC115623368|XP_030373514.1|SLEB	LOC108113971|XP_017080176.1|DEUG, LOC108109888|XP_017074183.1|DEUG
OG0001295	LOC115627759|XP_030379405.1|SLEB	LOC108110058|XP_017074427.1|DEUG
OG0001296	LOC115631963|XP_030384691.1|SLEB	LOC108117564|XP_017085561.1|DEUG
OG0001297	LOC115620558|XP_030369705.1|SLEB	LOC108117532|XP_017085520.1|DEUG
OG0001298	LOC115623666|XP_030373993.1|SLEB	LOC108110268|XP_017074747.1|DEUG
OG0001299	LOC115622744|XP_030372652.1|SLEB	LOC108107756|XP_017070916.1|DEUG
OG0001300	LOC115624424|XP_030375023.1|SLEB	LOC108118313|XP_017086418.1|DEUG, LOC108116373|XP_017083702.1|DEUG
OG0001301	LOC115633133|XP_030386400.1|SLEB	LOC108106892|XP_017069631.1|DEUG
OG0001302	LOC115622887|XP_030372851.1|SLEB	LOC108109266|XP_017073239.1|DEUG
OG0001303	LOC115625094|XP_030375853.1|SLEB	LOC108117293|XP_017085138.1|DEUG
OG0001304	LOC115620068|XP_030369079.1|SLEB	LOC108106633|XP_017069325.1|DEUG
OG0001305	LOC115625058|XP_030375783.1|SLEB	LOC108115301|XP_017082185.1|DEUG
OG0001306	LOC115629449|XP_030381773.1|SLEB	LOC108109605|XP_017073660.1|DEUG
OG0001307	LOC115622158|XP_030371886.1|SLEB	LOC108107928|XP_017071241.1|DEUG
OG0001308	LOC115627730|XP_030379350.1|SLEB	LOC108103305|XP_017064217.1|DEUG
OG0001309	LOC115625279|XP_030376143.1|SLEB	LOC108111487|XP_017076463.1|DEUG
OG0001310	LOC115627096|XP_030378509.1|SLEB	LOC108105058|XP_017066966.1|DEUG
OG0001311	LOC115627521|XP_030379081.1|SLEB	LOC108109935|XP_017074226.1|DEUG
OG0001312	LOC115632854|XP_030385974.1|SLEB	LOC108108452|XP_017071994.1|DEUG, LOC108114608|XP_017081159.1|DEUG
OG0001313	LOC115627676|XP_030379278.1|SLEB, LOC115634655|XP_030388372.1|SLEB	LOC108106612|XP_017069301.1|DEUG
OG0001314	LOC115625800|XP_030376837.1|SLEB	LOC108105879|XP_017068144.1|DEUG
OG0001315	LOC115629293|XP_030381593.1|SLEB	LOC108104378|XP_017065884.1|DEUG
OG0001316	LOC115633666|XP_030386970.1|SLEB	LOC108112981|XP_017078878.1|DEUG, LOC108112980|XP_017078877.1|DEUG
OG0001317	LOC115631011|XP_030383476.1|SLEB	LOC108105172|XP_017067101.1|DEUG
OG0001318	LOC115633904|XP_030387268.1|SLEB, LOC115623209|XP_030373297.1|SLEB, LOC115625777|XP_030376806.1|SLEB	LOC108111081|XP_017075905.1|DEUG
OG0001319	LOC115625701|XP_030376702.1|SLEB	LOC108105885|XP_017068157.1|DEUG
OG0001320	LOC115630016|XP_030382502.1|SLEB	LOC108106367|XP_017068837.1|DEUG
OG0001321	LOC115629047|XP_030381209.1|SLEB, LOC115633816|XP_030387162.1|SLEB	LOC108112039|XP_017077276.1|DEUG, LOC108111906|XP_017077033.1|DEUG
OG0001322	LOC115624292|XP_030374777.1|SLEB	LOC108116452|XP_017083855.1|DEUG, LOC108115248|XP_017082094.1|DEUG
OG0001323	LOC115631866|XP_030384574.1|SLEB	LOC108110633|XP_017075222.1|DEUG, LOC108110609|XP_017075196.1|DEUG
OG0001324	LOC115630681|XP_030383187.1|SLEB, LOC115630698|XP_030383211.1|SLEB, LOC115630715|XP_030383227.1|SLEB	LOC108118409|XP_017086573.1|DEUG
OG0001325	LOC115625388|XP_030376286.1|SLEB, LOC115625364|XP_030376261.1|SLEB	LOC108109428|XP_017073415.1|DEUG, LOC108109423|XP_017073410.1|DEUG
OG0001326	LOC115621788|XP_030371417.1|SLEB	LOC108111440|XP_017076397.1|DEUG
OG0001328	LOC115627059|XP_030378465.1|SLEB	LOC108115210|XP_017082041.1|DEUG
OG0001329	LOC115634251|XP_030387705.1|SLEB, LOC115628358|XP_030380293.1|SLEB, LOC115628317|XP_030380232.1|SLEB	LOC108103968|XP_017065231.1|DEUG
OG0001330	LOC115629838|XP_030382274.1|SLEB	LOC108102994|XP_017063796.1|DEUG
OG0001331	LOC115626891|XP_030378261.1|SLEB	LOC108102432|XP_017062899.1|DEUG
OG0001332	LOC115627270|XP_030378759.1|SLEB	LOC108105370|XP_017067395.1|DEUG
OG0001333	LOC115626765|XP_030378082.1|SLEB	LOC108111180|XP_017076051.1|DEUG
OG0001334	LOC115620746|XP_030370000.1|SLEB	LOC108111436|XP_017076392.1|DEUG
OG0001335	LOC115623780|XP_030374180.1|SLEB	LOC108111803|XP_017076884.1|DEUG
OG0001337	LOC115627015|XP_030378397.1|SLEB	LOC108103492|XP_017064489.1|DEUG
OG0001338	LOC115625653|XP_030376645.1|SLEB	LOC108112477|XP_017077823.1|DEUG
OG0001339	LOC115630878|XP_030383350.1|SLEB	LOC108106680|XP_017069400.1|DEUG
OG0001340	LOC115628130|XP_030379970.1|SLEB, LOC115628125|XP_030379962.1|SLEB	LOC108105200|XP_017067141.1|DEUG
OG0001341	LOC115623606|XP_030373883.1|SLEB	LOC108117507|XP_017085484.1|DEUG
OG0001342	LOC115620559|XP_030369707.1|SLEB	LOC108111430|XP_017076384.1|DEUG
OG0001343	LOC115621973|XP_030371683.1|SLEB	LOC108115275|XP_017082123.1|DEUG
OG0001344	LOC115620479|XP_030369574.1|SLEB	LOC108104230|XP_017065669.1|DEUG
OG0001345	LOC115625195|XP_030376021.1|SLEB	LOC108108376|XP_017071913.1|DEUG
OG0001346	LOC115620801|XP_030370084.1|SLEB	LOC108112916|XP_017078795.1|DEUG
OG0001347	LOC115626737|XP_030378046.1|SLEB	LOC108112572|XP_017078070.1|DEUG
OG0001348	LOC115629025|XP_030381182.1|SLEB, LOC115633209|XP_030386452.1|SLEB	LOC108103466|XP_017064450.1|DEUG
OG0001349	LOC115622456|XP_030372258.1|SLEB	LOC108109879|XP_017074164.1|DEUG
OG0001350	LOC115628722|XP_030380778.1|SLEB, LOC115629038|XP_030381199.1|SLEB	LOC108114706|XP_017081293.1|DEUG
OG0001351	LOC115634141|XP_030387576.1|SLEB, LOC115634413|XP_030387971.1|SLEB	LOC108104825|XP_017066603.1|DEUG
OG0001352	LOC115622940|XP_030372934.1|SLEB	LOC108110349|XP_017074872.1|DEUG
OG0001353	LOC115628682|XP_030380715.1|SLEB	LOC108118223|XP_017086290.1|DEUG
OG0001354	LOC115633280|XP_030386552.1|SLEB	LOC108109203|XP_017073133.1|DEUG
OG0001355	LOC115631923|XP_030384637.1|SLEB	LOC108113190|XP_017079206.1|DEUG
OG0001356	LOC115632021|XP_030384824.1|SLEB	LOC108116506|XP_017083930.1|DEUG
OG0001357	LOC115622827|XP_030372765.1|SLEB	LOC108109814|XP_017074028.1|DEUG
OG0001358	LOC115622604|XP_030372466.1|SLEB	LOC108108491|XP_017072034.1|DEUG
OG0001359	LOC115626145|XP_030377269.1|SLEB	LOC108106931|XP_017069685.1|DEUG
OG0001360	LOC115633648|XP_030386949.1|SLEB	LOC108104760|XP_017066484.1|DEUG
OG0001361	LOC115632595|XP_030385680.1|SLEB	LOC108114116|XP_017080377.1|DEUG
OG0001362	LOC115634654|XP_030388371.1|SLEB, LOC115633091|XP_030386330.1|SLEB	LOC108114127|XP_017080388.1|DEUG
OG0001363	LOC115624011|XP_030374444.1|SLEB	LOC108117198|XP_017084992.1|DEUG
OG0001364	LOC115633595|XP_030386901.1|SLEB	LOC108106378|XP_017068856.1|DEUG
OG0001365	LOC115622793|XP_030372717.1|SLEB	LOC108109862|XP_017074134.1|DEUG
OG0001366	LOC115622894|XP_030372869.1|SLEB	LOC108109855|XP_017074121.1|DEUG
OG0001367	LOC115627533|XP_030379108.1|SLEB	LOC108112874|XP_017078697.1|DEUG
OG0001368	LOC115621807|XP_030371455.1|SLEB	LOC108104574|XP_017066216.1|DEUG
OG0001369	LOC115630643|XP_030383143.1|SLEB, LOC115620631|XP_030369821.1|SLEB	LOC108118380|XP_017086544.1|DEUG
OG0001370	LOC115623745|XP_030374124.1|SLEB	LOC108109112|XP_017072992.1|DEUG
OG0001371	LOC115631327|XP_030383907.1|SLEB	LOC108112066|XP_017077301.1|DEUG, LOC108103519|XP_017064521.1|DEUG, LOC108118393|XP_017086559.1|DEUG
OG0001372	LOC115634020|XP_030387406.1|SLEB, LOC115629500|XP_030381869.1|SLEB	LOC108112515|XP_017077897.1|DEUG
OG0001373	LOC115622103|XP_030371805.1|SLEB	LOC108103378|XP_017064313.1|DEUG
OG0001374	LOC115629270|XP_030381557.1|SLEB	LOC108106450|XP_017068986.1|DEUG
OG0001375	LOC115623511|XP_030373750.1|SLEB	LOC108103914|XP_017065192.1|DEUG, LOC108115026|XP_017081760.1|DEUG
OG0001376	LOC115633526|XP_030386848.1|SLEB	LOC108106799|XP_017069532.1|DEUG
OG0001377	LOC115630998|XP_030383451.1|SLEB, LOC115622102|XP_030371804.1|SLEB	LOC108118327|XP_017086435.1|DEUG
OG0001378	LOC115629004|XP_030381150.1|SLEB	LOC108106862|XP_017069595.1|DEUG
OG0001379	LOC115631432|XP_030384027.1|SLEB	LOC108111141|XP_017075997.1|DEUG
OG0001380	LOC115625281|XP_030376154.1|SLEB	LOC108112064|XP_017077298.1|DEUG, LOC108103523|XP_017064523.1|DEUG
OG0001381	LOC115621260|XP_030370721.1|SLEB	LOC108112838|XP_017078634.1|DEUG
OG0001382	LOC115628493|XP_030380486.1|SLEB	LOC108110542|XP_017075113.1|DEUG
OG0001383	LOC115634117|XP_030387541.1|SLEB	LOC108104522|XP_017066141.1|DEUG
OG0001384	LOC115625769|XP_030376796.1|SLEB	LOC108106845|XP_017069575.1|DEUG
OG0001385	LOC115625756|XP_030376773.1|SLEB	LOC108110701|XP_017075332.1|DEUG
OG0001387	LOC115631079|XP_030383586.1|SLEB	LOC108107040|XP_017069889.1|DEUG
OG0001388	LOC115631132|XP_030383659.1|SLEB	LOC108110855|XP_017075591.1|DEUG
OG0001389	LOC115621466|XP_030370986.1|SLEB	LOC108116689|XP_017084192.1|DEUG
OG0001390	LOC115630474|XP_030382907.1|SLEB	LOC108102698|XP_017063333.1|DEUG
OG0001391	LOC115626151|XP_030377276.1|SLEB	LOC108106839|XP_017069566.1|DEUG
OG0001392	LOC115628718|XP_030380775.1|SLEB	LOC108104306|XP_017065773.1|DEUG
OG0001393	LOC115627766|XP_030379421.1|SLEB	LOC108107047|XP_017069897.1|DEUG
OG0001394	LOC115627741|XP_030379376.1|SLEB	LOC108110805|XP_017075524.1|DEUG
OG0001395	LOC115625571|XP_030376528.1|SLEB	LOC108103729|XP_017064817.1|DEUG
OG0001396	LOC115627786|XP_030379465.1|SLEB	LOC108103929|XP_017065169.1|DEUG
OG0001397	LOC115623971|XP_030374400.1|SLEB	LOC108116501|XP_017083923.1|DEUG
OG0001398	LOC115629486|XP_030381817.1|SLEB	LOC108110124|XP_017074519.1|DEUG
OG0001399	LOC115634253|XP_030387707.1|SLEB	LOC108118098|XP_017086140.1|DEUG, LOC108118277|XP_017086363.1|DEUG
OG0001400	LOC115623393|XP_030373560.1|SLEB, LOC115620327|XP_030369381.1|SLEB	LOC108116812|XP_017084349.1|DEUG
OG0001401	LOC115622270|XP_030372032.1|SLEB	LOC108113973|XP_017080179.1|DEUG
OG0001402	LOC115633960|XP_030387340.1|SLEB	LOC108117347|XP_017085209.1|DEUG, LOC108117342|XP_017085205.1|DEUG
OG0001403	LOC115620320|XP_030369377.1|SLEB	LOC108108676|XP_017072270.1|DEUG
OG0001404	LOC115622818|XP_030372754.1|SLEB	LOC108114906|XP_017081569.1|DEUG
OG0001405	LOC115622325|XP_030372094.1|SLEB	LOC108111905|XP_017077032.1|DEUG
OG0001406	LOC115628668|XP_030380697.1|SLEB	LOC108116955|XP_017084602.1|DEUG
OG0001407	LOC115632337|XP_030385302.1|SLEB	LOC108108521|XP_017072082.1|DEUG
OG0001408	LOC115625752|XP_030376771.1|SLEB	LOC108112500|XP_017077868.1|DEUG
OG0001411	LOC115623718|XP_030374059.1|SLEB	LOC108111690|XP_017076728.1|DEUG
OG0001412	LOC115631486|XP_030384102.1|SLEB	LOC108118459|XP_017086667.1|DEUG
OG0001413	LOC115632243|XP_030385207.1|SLEB	LOC108112310|XP_017077625.1|DEUG, LOC108112366|XP_017077685.1|DEUG
OG0001415	LOC115627376|XP_030378889.1|SLEB	LOC108106217|XP_017068631.1|DEUG, LOC108106689|XP_017069411.1|DEUG
OG0001416	LOC115625987|XP_030377093.1|SLEB	LOC108106893|XP_017069632.1|DEUG
OG0001416	LOC115624834|XP_030375540.1|SLEB	LOC108102784|XP_017063434.1|DEUG
OG0001417	LOC115629935|XP_030382401.1|SLEB	LOC108103435|XP_017064393.1|DEUG
OG0001418	LOC115622488|XP_030372294.1|SLEB, LOC115622492|XP_030372297.1|SLEB	LOC108108358|XP_017071888.1|DEUG, LOC108108357|XP_017071887.1|DEUG
OG0001419	LOC115626115|XP_030377230.1|SLEB	LOC108106094|XP_017068441.1|DEUG, LOC108106089|XP_017068438.1|DEUG
OG0001420	LOC115622823|XP_030372758.1|SLEB	LOC108115710|XP_017082770.1|DEUG
OG0001421	LOC115631332|XP_030383913.1|SLEB	LOC108116250|XP_017083529.1|DEUG
OG0001422	LOC115624683|XP_030375345.1|SLEB	LOC108102782|XP_017063432.1|DEUG, LOC108102874|XP_017063571.1|DEUG
OG0001423	LOC115623524|XP_030373767.1|SLEB	LOC108105548|XP_017067673.1|DEUG, LOC108105546|XP_017067671.1|DEUG
OG0001424	LOC115631664|XP_030384376.1|SLEB	LOC108116848|XP_017084392.1|DEUG, LOC108116852|XP_017084396.1|DEUG, LOC108107471|XP_017070507.1|DEUG
OG0001425	LOC115621289|XP_030370755.1|SLEB, LOC115620957|XP_030370340.1|SLEB, LOC115631157|XP_030383697.1|SLEB	LOC108112250|XP_017077560.1|DEUG, LOC108113231|XP_017079258.1|DEUG, LOC108113230|XP_017079256.1|DEUG
OG0001426	LOC115631562|XP_030384213.1|SLEB	LOC108110790|XP_017075500.1|DEUG
OG0001426	LOC115630719|XP_030383231.1|SLEB	LOC108110033|XP_017074372.1|DEUG
OG0001427	LOC115634539|XP_030388209.1|SLEB	LOC108113482|XP_017079559.1|DEUG, LOC108105751|XP_017067959.1|DEUG
OG0001429	LOC115620216|XP_030369214.1|SLEB	LOC108116795|XP_017084332.1|DEUG
OG0001430	LOC115621464|XP_030370983.1|SLEB	LOC108116891|XP_017084481.1|DEUG
OG0001431	LOC115627276|XP_030378766.1|SLEB	LOC108116948|XP_017084590.1|DEUG
OG0001432	LOC115626646|XP_030377911.1|SLEB	LOC108103424|XP_017064380.1|DEUG
OG0001433	LOC115620859|XP_030370178.1|SLEB	LOC108115728|XP_017082791.1|DEUG
OG0001434	LOC115626798|XP_030378125.1|SLEB	LOC108118294|XP_017086391.1|DEUG
OG0001435	LOC115634053|XP_030387458.1|SLEB	LOC108109001|XP_017072757.1|DEUG
OG0001436	LOC115628845|XP_030380950.1|SLEB	LOC108105511|XP_017067625.1|DEUG
OG0001437	LOC115625555|XP_030376507.1|SLEB	LOC108106071|XP_017068418.1|DEUG
OG0001438	LOC115620546|XP_030369689.1|SLEB	LOC108116022|XP_017083198.1|DEUG
OG0001439	LOC115620346|XP_030369406.1|SLEB	LOC108110247|XP_017074724.1|DEUG
OG0001440	LOC115629685|XP_030382067.1|SLEB	LOC108102934|XP_017063685.1|DEUG
OG0001441	LOC115627199|XP_030378677.1|SLEB	LOC108105102|XP_017067026.1|DEUG
OG0001442	LOC115625875|XP_030376950.1|SLEB	LOC108106983|XP_017069808.1|DEUG
OG0001443	LOC115621688|XP_030371258.1|SLEB	LOC108111370|XP_017076291.1|DEUG
OG0001444	LOC115621254|XP_030370710.1|SLEB	LOC108109557|XP_017073618.1|DEUG
OG0001445	LOC115621156|XP_030370572.1|SLEB	LOC108114976|XP_017081688.1|DEUG
OG0001446	LOC115621219|XP_030370662.1|SLEB	LOC108115682|XP_017082740.1|DEUG
OG0001447	LOC115623416|XP_030373587.1|SLEB	LOC108116454|XP_017083862.1|DEUG
OG0001448	LOC115621787|XP_030371413.1|SLEB	LOC108111429|XP_017076381.1|DEUG
OG0001449	LOC115633051|XP_030386257.1|SLEB	LOC108113217|XP_017079242.1|DEUG
OG0001450	LOC115626281|XP_030377464.1|SLEB	LOC108102502|XP_017063014.1|DEUG
OG0001451	LOC115634567|XP_030388250.1|SLEB	LOC108112442|XP_017077775.1|DEUG
OG0001452	LOC115628284|XP_030380179.1|SLEB	LOC108112935|XP_017078817.1|DEUG, LOC108112134|XP_017077372.1|DEUG
OG0001453	LOC115632313|XP_030385274.1|SLEB	LOC108114562|XP_017081101.1|DEUG
OG0001454	LOC115620384|XP_030369452.1|SLEB	LOC108117252|XP_017085091.1|DEUG
OG0001455	LOC115632173|XP_030385064.1|SLEB, LOC115632713|XP_030385815.1|SLEB	LOC108114442|XP_017080924.1|DEUG
OG0001456	LOC115620079|XP_030369119.1|SLEB	LOC108106523|XP_017069120.1|DEUG
OG0001457	LOC115622956|XP_030372995.1|SLEB	LOC108112558|XP_017077993.1|DEUG
OG0001458	LOC115634745|XP_030388497.1|SLEB	LOC108106271|XP_017068725.1|DEUG
OG0001459	LOC115632893|XP_030386044.1|SLEB	LOC108108127|XP_017071537.1|DEUG
OG0001460	LOC115634522|XP_030388188.1|SLEB	LOC108112589|XP_017078120.1|DEUG
OG0001461	LOC115629720|XP_030382101.1|SLEB	LOC108105071|XP_017066982.1|DEUG
OG0001462	LOC115632918|XP_030386069.1|SLEB	LOC108107935|XP_017071252.1|DEUG
OG0001463	LOC115623701|XP_030374037.1|SLEB	LOC108113607|XP_017079753.1|DEUG
OG0001464	LOC115633263|XP_030386527.1|SLEB	LOC108104390|XP_017065918.1|DEUG
OG0001465	LOC115630699|XP_030383215.1|SLEB	LOC108113250|XP_017079286.1|DEUG
OG0001466	LOC115630555|XP_030383027.1|SLEB, LOC115630706|XP_030383219.1|SLEB	LOC108104105|XP_017065493.1|DEUG
OG0001467	LOC115631409|XP_030383992.1|SLEB	LOC108111655|XP_017076678.1|DEUG
OG0001468	LOC115622726|XP_030372626.1|SLEB	LOC108117402|XP_017085298.1|DEUG, LOC108108266|XP_017071713.1|DEUG
OG0001469	LOC115634286|XP_030387797.1|SLEB	LOC108106461|XP_017069015.1|DEUG
OG0001470	LOC115622302|XP_030372066.1|SLEB	LOC108113951|XP_017080152.1|DEUG
OG0001472	LOC115621565|XP_030371106.1|SLEB, LOC115632305|XP_030385267.1|SLEB	LOC108114375|XP_017080816.1|DEUG
OG0001473	LOC115621532|XP_030371057.1|SLEB	LOC108114945|XP_017081618.1|DEUG
OG0001474	LOC115626092|XP_030377208.1|SLEB	LOC108103250|XP_017064142.1|DEUG
OG0001475	LOC115628012|XP_030379799.1|SLEB	LOC108104840|XP_017066637.1|DEUG
OG0001476	LOC115630811|XP_030383347.1|SLEB	LOC108109968|XP_017074274.1|DEUG
OG0001477	LOC115620857|XP_030370163.1|SLEB	LOC108111421|XP_017076368.1|DEUG
OG0001478	LOC115632027|XP_030384834.1|SLEB	LOC108110747|XP_017075444.1|DEUG
OG0001479	LOC115627207|XP_030378685.1|SLEB	LOC108105508|XP_017067621.1|DEUG
OG0001480	LOC115631073|XP_030383579.1|SLEB	LOC108111005|XP_017075805.1|DEUG
OG0001481	LOC115631596|XP_030384256.1|SLEB	LOC108115472|XP_017082421.1|DEUG
OG0001482	LOC115634823|XP_030388602.1|SLEB	LOC108112429|XP_017077761.1|DEUG
OG0001483	LOC115625935|XP_030377032.1|SLEB	LOC108118309|XP_017086410.1|DEUG
OG0001484	LOC115627427|XP_030378991.1|SLEB, LOC115631837|XP_030384539.1|SLEB	LOC108110438|XP_017074994.1|DEUG
OG0001485	LOC115620949|XP_030370327.1|SLEB	LOC108108622|XP_017072210.1|DEUG
OG0001486	LOC115631201|XP_030383754.1|SLEB	LOC108106067|XP_017068414.1|DEUG, LOC108106192|XP_017068605.1|DEUG
OG0001487	LOC115633452|XP_030386767.1|SLEB	LOC108117613|XP_017085628.1|DEUG
OG0001488	LOC115633695|XP_030387012.1|SLEB	LOC108111911|XP_017077039.1|DEUG
OG0001490	LOC115629015|XP_030381171.1|SLEB	LOC108110765|XP_017075469.1|DEUG
OG0001491	LOC115631062|XP_030383561.1|SLEB	LOC108110661|XP_017075263.1|DEUG
OG0001493	LOC115628859|XP_030380970.1|SLEB	LOC108105079|XP_017066992.1|DEUG
OG0001494	LOC115629372|XP_030381690.1|SLEB	LOC108104980|XP_017066842.1|DEUG
OG0001495	LOC115627452|XP_030378981.1|SLEB	LOC108109010|XP_017072771.1|DEUG
OG0001496	LOC115629645|XP_030382016.1|SLEB	LOC108117428|XP_017085331.1|DEUG
OG0001497	LOC115625974|XP_030377081.1|SLEB	LOC108104608|XP_017066271.1|DEUG
OG0001498	LOC115623651|XP_030373964.1|SLEB	LOC108116219|XP_017083497.1|DEUG
OG0001500	LOC115633759|XP_030387094.1|SLEB	LOC108111990|XP_017077207.1|DEUG
OG0001501	LOC115623967|XP_030374395.1|SLEB	LOC108111721|XP_017076762.1|DEUG
OG0001502	LOC115634029|XP_030387425.1|SLEB	LOC108106386|XP_017068881.1|DEUG
OG0001503	LOC115631102|XP_030383617.1|SLEB	LOC108113198|XP_017079214.1|DEUG
OG0001504	LOC115627738|XP_030379368.1|SLEB	LOC108103685|XP_017064763.1|DEUG
OG0001505	LOC115633923|XP_030387293.1|SLEB	LOC108112171|XP_017077437.1|DEUG
OG0001506	LOC115634816|XP_030388593.1|SLEB	LOC108112842|XP_017078643.1|DEUG
OG0001507	LOC115624896|XP_030375603.1|SLEB	LOC108112703|XP_017078413.1|DEUG
OG0001508	LOC115631975|XP_030384739.1|SLEB	LOC108108897|XP_017072608.1|DEUG
OG0001509	LOC115634468|XP_030388056.1|SLEB	LOC108112358|XP_017077675.1|DEUG
OG0001510	LOC115626306|XP_030377496.1|SLEB	LOC108113428|XP_017079476.1|DEUG
OG0001511	LOC115624551|XP_030375136.1|SLEB	LOC108107451|XP_017070487.1|DEUG
OG0001512	LOC115628355|XP_030380290.1|SLEB	LOC108102712|XP_017063341.1|DEUG
OG0001515	LOC115627023|XP_030378409.1|SLEB	LOC108105464|XP_017067553.1|DEUG
OG0001516	LOC115621763|XP_030371355.1|SLEB	LOC108111309|XP_017076192.1|DEUG, LOC108111272|XP_017076149.1|DEUG
OG0001517	LOC115620656|XP_030369866.1|SLEB	LOC108115879|XP_017083008.1|DEUG
OG0001518	LOC115627257|XP_030378744.1|SLEB, LOC115629469|XP_030381800.1|SLEB	LOC108118090|XP_017086132.1|DEUG
OG0001519	LOC115623820|XP_030374224.1|SLEB, LOC115623818|XP_030374222.1|SLEB	LOC108115086|XP_017081823.1|DEUG
OG0001520	LOC115625584|XP_030376548.1|SLEB	LOC108115321|XP_017082217.1|DEUG, LOC108115322|XP_017082218.1|DEUG
OG0001521	LOC115626583|XP_030377824.1|SLEB, LOC115625949|XP_030377045.1|SLEB, LOC115625950|XP_030377048.1|SLEB	LOC108106984|XP_017069809.1|DEUG
OG0001522	LOC115625712|XP_030376717.1|SLEB	LOC108110560|XP_017075140.1|DEUG, LOC108107587|XP_017070638.1|DEUG, LOC108118397|XP_017086562.1|DEUG, LOC108102467|XP_017062965.1|DEUG
OG0001524	LOC115624879|XP_030375585.1|SLEB	LOC108106324|XP_017068784.1|DEUG
OG0001526	LOC115633314|XP_030386603.1|SLEB	LOC108102951|XP_017063718.1|DEUG, LOC108102952|XP_017063719.1|DEUG
OG0001527	LOC115627965|XP_030379719.1|SLEB	LOC108103186|XP_017064062.1|DEUG
OG0001529	LOC115629531|XP_030381867.1|SLEB	LOC108103538|XP_017064556.1|DEUG
OG0001531	LOC115633729|XP_030387057.1|SLEB	LOC108111912|XP_017077040.1|DEUG
OG0001534	LOC115628931|XP_030381053.1|SLEB	LOC108109721|XP_017073843.1|DEUG
OG0001535	LOC115629620|XP_030381979.1|SLEB	LOC108114768|XP_017081404.1|DEUG
OG0001536	LOC115626742|XP_030378053.1|SLEB	LOC108117475|XP_017085391.1|DEUG
OG0001537	LOC115631070|XP_030383576.1|SLEB	LOC108110732|XP_017075411.1|DEUG
OG0001538	LOC115632568|XP_030385648.1|SLEB, LOC115632500|XP_030385538.1|SLEB, LOC115624012|XP_030374445.1|SLEB	LOC108118357|XP_017086512.1|DEUG
OG0001539	LOC115634432|XP_030387999.1|SLEB	LOC108109037|XP_017072824.1|DEUG
OG0001540	LOC115631990|XP_030384779.1|SLEB	LOC108110751|XP_017075449.1|DEUG
OG0001541	LOC115632840|XP_030385957.1|SLEB	LOC108116752|XP_017084258.1|DEUG
OG0001542	LOC115630005|XP_030382491.1|SLEB	LOC108116444|XP_017083843.1|DEUG
OG0001543	LOC115627054|XP_030378457.1|SLEB	LOC108103966|XP_017065229.1|DEUG
OG0001544	LOC115627383|XP_030378896.1|SLEB	LOC108110387|XP_017074922.1|DEUG
OG0001545	LOC115626842|XP_030378189.1|SLEB	LOC108105910|XP_017068173.1|DEUG
OG0001546	LOC115626805|XP_030378135.1|SLEB	LOC108117711|XP_017085755.1|DEUG
