Orthogroup	SLEB.longest_only	DSUZ.longest_only
OG0001117	LOC115622899|XP_030372879.1|SLEB	LOC108018643|XP_016941703.2|DSUZ, LOC108010511|XP_016930877.2|DSUZ
OG0001118	LOC115627305|XP_030378807.1|SLEB	LOC108019074|XP_016942216.1|DSUZ
OG0001119	LOC115630078|XP_030382561.1|SLEB	LOC108011176|XP_036677448.1|DSUZ
OG0001120	LOC115623083|XP_030373145.1|SLEB, LOC115621079|XP_030370469.1|SLEB	LOC108011039|XP_016931580.2|DSUZ
OG0001122	LOC115632561|XP_030385637.1|SLEB	LOC108012389|XP_016933234.1|DSUZ
OG0001124	LOC115625095|XP_030375854.1|SLEB	LOC108020255|XP_036677515.1|DSUZ, LOC118877800|XP_036673818.1|DSUZ
OG0001125	LOC115621080|XP_030370470.1|SLEB	LOC108007802|XP_036674594.1|DSUZ, LOC118877710|XP_036673478.1|DSUZ
OG0001126	LOC115623071|XP_030373125.1|SLEB	LOC108011409|XP_036671040.1|DSUZ
OG0001128	LOC115632412|XP_030385447.1|SLEB	LOC108010262|XP_016930607.1|DSUZ
OG0001129	LOC115626279|XP_030377461.1|SLEB	LOC108017525|XP_016940083.2|DSUZ
OG0001130	LOC115625688|XP_030376687.1|SLEB	LOC108006633|XP_016925660.1|DSUZ
OG0001131	LOC115628051|XP_030379856.1|SLEB	LOC108020377|XP_016944114.1|DSUZ
OG0001133	LOC115630971|XP_030383411.1|SLEB	LOC108019161|XP_016942424.1|DSUZ
OG0001134	LOC115633664|XP_030386969.1|SLEB	LOC108009884|XP_016930081.1|DSUZ
OG0001135	LOC115620845|XP_030370146.1|SLEB	LOC108006235|XP_036674573.1|DSUZ, LOC108020859|XP_036672718.1|DSUZ
OG0001136	LOC115623765|XP_030374161.1|SLEB	LOC108006962|XP_036673066.1|DSUZ
OG0001137	LOC115621022|XP_030370402.1|SLEB	LOC108006075|XP_016925010.1|DSUZ
OG0001138	LOC115624755|XP_030375446.1|SLEB	LOC108013272|XP_016934528.1|DSUZ
OG0001139	LOC115620983|XP_030370363.1|SLEB, LOC115622700|XP_030372586.1|SLEB	LOC108006692|XP_036672005.1|DSUZ
OG0001140	LOC115621164|XP_030370585.1|SLEB, LOC115621645|XP_030371206.1|SLEB	LOC108016074|XP_016938157.1|DSUZ
OG0001141	LOC115626528|XP_030377770.1|SLEB, LOC115621445|XP_030370959.1|SLEB, LOC115629071|XP_030381247.1|SLEB, LOC115628976|XP_030381115.1|SLEB, LOC115621412|XP_030370919.1|SLEB, LOC115620896|XP_030370244.1|SLEB	LOC118877859|XP_036674055.1|DSUZ, LOC108018498|XP_016941545.2|DSUZ, LOC108019434|XP_016942746.2|DSUZ, LOC108018502|XP_016941548.2|DSUZ
OG0001142	LOC115621901|XP_030371590.1|SLEB	LOC108011995|XP_036674676.1|DSUZ
OG0001143	LOC115626326|XP_030377531.1|SLEB	LOC108015552|XP_016937524.1|DSUZ
OG0001144	LOC115634087|XP_030387502.1|SLEB, LOC115634232|XP_030387684.1|SLEB, LOC115634244|XP_030387698.1|SLEB	LOC108016420|XP_036672719.1|DSUZ, LOC108014872|XP_036675052.1|DSUZ, LOC108008767|XP_016928153.1|DSUZ
OG0001145	LOC115626511|XP_030377759.1|SLEB	LOC108009150|XP_016928744.1|DSUZ, LOC108008435|XP_016927773.1|DSUZ
OG0001146	LOC115627913|XP_030379668.1|SLEB	LOC108007900|XP_016927161.1|DSUZ
OG0001146	LOC115626679|XP_030377966.1|SLEB	LOC108018992|XP_016942090.1|DSUZ
OG0001147	LOC115622104|XP_030371806.1|SLEB, LOC115622105|XP_030371807.1|SLEB, LOC115629609|XP_030381965.1|SLEB, LOC115634252|XP_030387706.1|SLEB	LOC108010505|XP_016930869.2|DSUZ, LOC108010483|XP_016930843.2|DSUZ
OG0001148	LOC115631936|XP_030384647.1|SLEB	LOC108020966|XP_016944901.1|DSUZ, LOC108020968|XP_016944902.1|DSUZ, LOC108020965|XP_016944900.1|DSUZ
OG0001149	LOC115628312|XP_030380226.1|SLEB	LOC108012306|XP_016933096.2|DSUZ, LOC108005765|XP_036671682.1|DSUZ
OG0001150	LOC115634766|XP_030388521.1|SLEB, LOC115634339|XP_030387855.1|SLEB	LOC108006652|XP_016925679.1|DSUZ, LOC118878922|XP_036677801.1|DSUZ, LOC108008389|XP_016927723.1|DSUZ, LOC108008391|XP_016927725.1|DSUZ, LOC108008117|XP_036669487.1|DSUZ, LOC108008984|XP_016928415.1|DSUZ, LOC108008390|XP_016927724.2|DSUZ
OG0001151	LOC115623557|XP_030373815.1|SLEB, LOC115623556|XP_030373814.1|SLEB	LOC118876769|XP_016935723.2|DSUZ, LOC108014197|XP_016935722.2|DSUZ, LOC108014199|XP_016935725.1|DSUZ
OG0001152	LOC115620961|XP_030370342.1|SLEB	LOC118878064|XP_036675147.1|DSUZ, LOC108017874|XP_016940524.1|DSUZ, LOC108016022|XP_016938106.2|DSUZ
OG0001153	LOC115620648|XP_030369860.1|SLEB	LOC108009886|XP_016930084.2|DSUZ
OG0001154	LOC115625958|XP_030377056.1|SLEB	LOC108021387|XP_016945573.1|DSUZ
OG0001155	LOC115628850|XP_030380959.1|SLEB	LOC108015303|XP_016937169.1|DSUZ
OG0001157	LOC115621126|XP_030370534.1|SLEB	LOC108018765|XP_036673707.1|DSUZ, LOC118878582|XP_036677503.1|DSUZ
OG0001158	LOC115628463|XP_030380443.1|SLEB	LOC108015462|XP_016937386.1|DSUZ
OG0001159	LOC115621479|XP_030370998.1|SLEB	LOC108010724|XP_036674711.1|DSUZ
OG0001160	LOC115621486|XP_030371013.1|SLEB	LOC108016365|XP_036675243.1|DSUZ, LOC118877558|XP_036672624.1|DSUZ
OG0001161	LOC115621649|XP_030371210.1|SLEB	LOC108020846|XP_036674569.1|DSUZ, LOC118877613|XP_036672859.1|DSUZ
OG0001162	LOC115623523|XP_030373766.1|SLEB	LOC108017505|XP_016940055.2|DSUZ
OG0001163	LOC115622437|XP_030372239.1|SLEB, LOC115625557|XP_030376509.1|SLEB	LOC108017550|XP_036674354.1|DSUZ, LOC108010982|XP_036672666.1|DSUZ
OG0001164	LOC115621626|XP_030371183.1|SLEB	LOC108006448|XP_016925462.1|DSUZ
OG0001165	LOC115634433|XP_030388000.1|SLEB, LOC115628474|XP_030380459.1|SLEB	LOC118876982|XP_036669623.1|DSUZ, LOC108009034|XP_016928497.1|DSUZ, LOC118876981|XP_036669622.1|DSUZ, LOC108009033|XP_016928495.1|DSUZ
OG0001166	LOC115632871|XP_030385995.1|SLEB	LOC108012451|XP_036670780.1|DSUZ
OG0001167	LOC115634688|XP_030388414.1|SLEB	LOC108008642|XP_016928013.1|DSUZ
OG0001168	LOC115621605|XP_030371160.1|SLEB, LOC115633613|XP_030386910.1|SLEB, LOC115630383|XP_030382772.1|SLEB, LOC115630381|XP_030382771.1|SLEB, LOC115630388|XP_030382775.1|SLEB, LOC115630389|XP_030382776.1|SLEB, LOC115630387|XP_030382774.1|SLEB, LOC115630390|XP_030382777.1|SLEB, LOC115630379|XP_030382770.1|SLEB, LOC115633618|XP_030386915.1|SLEB, LOC115633616|XP_030386912.1|SLEB, LOC115633617|XP_030386914.1|SLEB, LOC115633615|XP_030386911.1|SLEB	LOC108018149|XP_016941102.1|DSUZ
OG0001169	LOC115633396|XP_030386699.1|SLEB, LOC115633425|XP_030386745.1|SLEB	LOC108004759|XP_016923285.1|DSUZ
OG0001170	LOC115622090|XP_030371791.1|SLEB, LOC115620718|XP_030369956.1|SLEB	LOC108014863|XP_016936568.1|DSUZ
OG0001171	LOC115623131|XP_030373201.1|SLEB, LOC115622487|XP_030372293.1|SLEB	LOC108013052|XP_016934151.1|DSUZ
OG0001172	LOC115620637|XP_030369838.1|SLEB, LOC115624420|XP_030375020.1|SLEB, LOC115622544|XP_030372374.1|SLEB, LOC115619993|XP_030368925.1|SLEB	LOC108008295|XP_016927596.1|DSUZ
OG0001173	LOC115620421|XP_030369505.1|SLEB	LOC108010830|XP_016931285.2|DSUZ
OG0001174	LOC115632297|XP_030385251.1|SLEB	LOC108013624|XP_016935056.1|DSUZ, LOC108013237|XP_016934459.1|DSUZ
OG0001175	LOC115633003|XP_030386192.1|SLEB	LOC108008454|XP_016927796.1|DSUZ
OG0001176	LOC115634624|XP_030388337.1|SLEB	LOC108009125|XP_016928704.1|DSUZ
OG0001177	LOC115630806|XP_030383328.1|SLEB	LOC108020895|XP_016944798.1|DSUZ
OG0001178	LOC115634255|XP_030387710.1|SLEB	LOC108008908|XP_016928303.2|DSUZ
OG0001179	LOC115623641|XP_030373950.1|SLEB	LOC108009497|XP_016929380.1|DSUZ
OG0001180	LOC115627847|XP_030379566.1|SLEB	LOC108020343|XP_016943987.1|DSUZ
OG0001181	LOC115624665|XP_030375313.1|SLEB	LOC108014260|XP_016935788.2|DSUZ
OG0001182	LOC115620292|XP_030369329.1|SLEB	LOC108011101|XP_036674385.1|DSUZ
OG0001183	LOC115625280|XP_030376144.1|SLEB	LOC108011688|XP_036674260.1|DSUZ
OG0001184	LOC115623460|XP_030373677.1|SLEB	LOC108018587|XP_036673510.1|DSUZ
OG0001185	LOC115625170|XP_030375972.1|SLEB	LOC108011512|XP_036673974.1|DSUZ
OG0001186	LOC115624020|XP_030374455.1|SLEB	LOC108011786|XP_016932514.1|DSUZ
OG0001187	LOC115625850|XP_030376919.1|SLEB	LOC108009527|XP_016929450.1|DSUZ
OG0001188	LOC115628992|XP_030381137.1|SLEB	LOC108019924|XP_016943522.1|DSUZ
OG0001189	LOC115624680|XP_030375339.1|SLEB	LOC108010203|XP_016930535.2|DSUZ
OG0001190	LOC115627544|XP_030379119.1|SLEB	LOC108005659|XP_036675904.1|DSUZ
OG0001191	LOC115627325|XP_030378829.1|SLEB, LOC115626435|XP_030377670.1|SLEB, LOC115626400|XP_030377623.1|SLEB	LOC108007108|XP_016926202.1|DSUZ
OG0001192	LOC115629969|XP_030382448.1|SLEB	LOC108007170|XP_016926286.1|DSUZ, LOC108007151|XP_016926273.1|DSUZ
OG0001193	LOC115620774|XP_030370042.1|SLEB	LOC108010567|XP_016930936.1|DSUZ, LOC108019433|XP_016942745.1|DSUZ
OG0001194	LOC115629875|XP_030382333.1|SLEB	LOC108016910|XP_016939316.1|DSUZ
OG0001195	LOC115620677|XP_030369905.1|SLEB	LOC108019652|XP_016943026.1|DSUZ
OG0001196	LOC115632939|XP_030386094.1|SLEB, LOC115627202|XP_030378680.1|SLEB	LOC108008052|XP_016927323.2|DSUZ, LOC108019150|XP_016942388.1|DSUZ
OG0001197	LOC115623562|XP_030373818.1|SLEB	LOC108015815|XP_036673431.1|DSUZ, LOC118877649|XP_036673131.1|DSUZ
OG0001198	LOC115621321|XP_030370799.1|SLEB, LOC115620347|XP_030369407.1|SLEB, LOC115626023|XP_030377132.1|SLEB	LOC108016172|XP_036673116.1|DSUZ, LOC108016183|XP_016938296.2|DSUZ
OG0001200	LOC115628081|XP_030379914.1|SLEB	LOC108013547|XP_016934947.1|DSUZ
OG0001201	LOC115625457|XP_030376365.1|SLEB	LOC108012105|XP_016932872.2|DSUZ
OG0001202	LOC115628939|XP_030381072.1|SLEB	LOC108020469|XP_016944283.2|DSUZ
OG0001203	LOC115628065|XP_030379892.1|SLEB	LOC108020394|XP_016944154.1|DSUZ
OG0001204	LOC115625799|XP_030376836.1|SLEB	LOC108021556|XP_016945814.1|DSUZ
OG0001205	LOC115625122|XP_030375894.1|SLEB	LOC108016276|XP_016938392.2|DSUZ
OG0001206	LOC115621766|XP_030371360.1|SLEB	LOC108007806|XP_016927051.1|DSUZ
OG0001207	LOC115633296|XP_030386568.1|SLEB	LOC108005299|XP_016923999.1|DSUZ
OG0001208	LOC115629632|XP_030381993.1|SLEB	LOC108015177|XP_036676793.1|DSUZ
OG0001209	LOC115621004|XP_030370384.1|SLEB	LOC118879033|XP_036677920.1|DSUZ
OG0001210	LOC115627231|XP_030378714.1|SLEB	LOC108006349|XP_016925354.1|DSUZ
OG0001212	LOC115633364|XP_030386669.1|SLEB	LOC108013741|XP_016935182.1|DSUZ
OG0001213	LOC115625124|XP_030375898.1|SLEB	LOC108012053|XP_036675497.1|DSUZ
OG0001214	LOC115620611|XP_030369788.1|SLEB	LOC118877638|XP_036673043.1|DSUZ
OG0001215	LOC115625612|XP_030376606.1|SLEB	LOC108014380|XP_016935970.1|DSUZ
OG0001216	LOC115625218|XP_030376058.1|SLEB	LOC108014617|XP_036674168.1|DSUZ, LOC108006766|XP_036675344.1|DSUZ
OG0001217	LOC115626098|XP_030377210.1|SLEB	LOC108013785|XP_016935242.2|DSUZ, LOC108005942|XP_036678353.1|DSUZ
OG0001218	LOC115622093|XP_030371795.1|SLEB, LOC115620719|XP_030369958.1|SLEB	LOC108014860|XP_036674271.1|DSUZ
OG0001220	LOC115633059|XP_030386267.1|SLEB	LOC108017825|XP_016940466.1|DSUZ
OG0001221	LOC115620005|XP_030368954.1|SLEB	LOC108010001|XP_016930277.1|DSUZ
OG0001222	LOC115621148|XP_030370565.1|SLEB	LOC108018345|XP_036673502.1|DSUZ
OG0001223	LOC115626691|XP_030377982.1|SLEB	LOC118878516|XP_036677413.1|DSUZ, LOC108011692|XP_016932390.2|DSUZ
OG0001224	LOC115634553|XP_030388229.1|SLEB, LOC115620166|XP_030369155.1|SLEB	LOC108008495|XP_016927849.1|DSUZ
OG0001225	LOC115619995|XP_030368939.1|SLEB	LOC108018129|XP_016941059.1|DSUZ
OG0001226	LOC115634826|XP_030388605.1|SLEB	LOC108010116|XP_016930429.1|DSUZ
OG0001228	LOC115629115|XP_030381304.1|SLEB	LOC108019148|XP_016942386.1|DSUZ
OG0001229	LOC115620116|XP_030369134.1|SLEB	LOC108011044|XP_036677820.1|DSUZ, LOC118879635|XP_036678423.1|DSUZ
OG0001230	LOC115626053|XP_030377168.1|SLEB	LOC108009710|XP_016929755.1|DSUZ
OG0001231	LOC115629199|XP_030381459.1|SLEB, LOC115629198|XP_030381458.1|SLEB, LOC115626276|XP_030377459.1|SLEB	LOC108014038|XP_016935544.1|DSUZ, LOC118878191|XP_036675910.1|DSUZ
OG0001232	LOC115630678|XP_030383181.1|SLEB	LOC108018947|XP_016942038.2|DSUZ
OG0001233	LOC115632053|XP_030384887.1|SLEB	LOC108008536|XP_016927899.1|DSUZ
OG0001234	LOC115623461|XP_030373678.1|SLEB, LOC115631366|XP_030383948.1|SLEB	LOC108009206|XP_016928856.1|DSUZ
OG0001235	LOC115631068|XP_030383574.1|SLEB	LOC108021510|XP_016945753.1|DSUZ
OG0001236	LOC115628162|XP_030380002.1|SLEB	LOC108005889|XP_016924768.2|DSUZ
OG0001237	LOC115623846|XP_030374248.1|SLEB	LOC108015585|XP_036672609.1|DSUZ
OG0001238	LOC115625038|XP_030375738.1|SLEB	LOC108015824|XP_036675315.1|DSUZ
OG0001239	LOC115621545|XP_030371071.1|SLEB	LOC108008077|XP_036672601.1|DSUZ
OG0001240	LOC115625437|XP_030376343.1|SLEB	LOC108014060|XP_016935567.2|DSUZ
OG0001242	LOC115629261|XP_030381542.1|SLEB	LOC108019116|XP_016942330.1|DSUZ
OG0001243	LOC115621365|XP_030370892.1|SLEB	LOC108010680|XP_036672277.1|DSUZ
OG0001244	LOC115625112|XP_030375878.1|SLEB	LOC108006763|XP_036675474.1|DSUZ, LOC108006790|XP_036674313.1|DSUZ
OG0001245	LOC115621922|XP_030371626.1|SLEB	LOC108018287|XP_036674689.1|DSUZ
OG0001246	LOC115625182|XP_030376010.1|SLEB	LOC108008562|XP_016927922.1|DSUZ
OG0001247	LOC115622491|XP_030372298.1|SLEB	LOC108019362|XP_036677485.1|DSUZ
OG0001248	LOC115634393|XP_030387945.1|SLEB, LOC115623579|XP_030373842.1|SLEB	LOC108012868|XP_016933840.1|DSUZ
OG0001249	LOC115623054|XP_030373092.1|SLEB, LOC115629582|XP_030381935.1|SLEB, LOC115629581|XP_030381934.1|SLEB	LOC108011163|XP_016931740.1|DSUZ
OG0001251	LOC115632688|XP_030385784.1|SLEB	LOC108013946|XP_036675221.1|DSUZ, LOC108013953|XP_016935451.2|DSUZ
OG0001252	LOC115621429|XP_030370940.1|SLEB	LOC108007600|XP_036673487.1|DSUZ, LOC108007300|XP_036673582.1|DSUZ
OG0001253	LOC115628182|XP_030380031.1|SLEB	LOC108008664|XP_016928044.1|DSUZ
OG0001255	LOC115628401|XP_030380353.1|SLEB	LOC108017818|XP_016940457.1|DSUZ
OG0001256	LOC115632592|XP_030385676.1|SLEB	LOC108007136|XP_016926230.1|DSUZ
OG0001256	LOC115623989|XP_030374458.1|SLEB	LOC108009030|XP_016928491.1|DSUZ
OG0001257	LOC115627839|XP_030379546.1|SLEB	LOC108020331|XP_036670564.1|DSUZ
OG0001258	LOC115634493|XP_030388109.1|SLEB, LOC115620444|XP_030369533.1|SLEB, LOC115620443|XP_030369532.1|SLEB	LOC108006092|XP_036673073.1|DSUZ
OG0001259	LOC115628921|XP_030381042.1|SLEB	LOC108016966|XP_016939393.1|DSUZ
OG0001260	LOC115625257|XP_030376112.1|SLEB	LOC108013945|XP_016935445.2|DSUZ
OG0001261	LOC115629592|XP_030381942.1|SLEB	LOC108020963|XP_016944898.1|DSUZ, LOC108015335|XP_016937228.1|DSUZ, LOC108014604|XP_036677637.1|DSUZ
OG0001262	LOC115622334|XP_030372105.1|SLEB	LOC108013929|XP_016935427.2|DSUZ
OG0001263	LOC115620551|XP_030369695.1|SLEB	LOC108017321|XP_016939838.2|DSUZ
OG0001264	LOC115631300|XP_030383874.1|SLEB	LOC108021722|XP_016946047.1|DSUZ
OG0001265	LOC115629802|XP_030382224.1|SLEB	LOC108016967|XP_016939395.1|DSUZ
OG0001266	LOC115632811|XP_030385926.1|SLEB	LOC108010210|XP_016930543.1|DSUZ
OG0001267	LOC115620683|XP_030369910.1|SLEB	LOC108015694|XP_036673041.1|DSUZ
OG0001268	LOC115621597|XP_030371148.1|SLEB	LOC108020277|XP_016943893.2|DSUZ
OG0001269	LOC115624727|XP_030375411.1|SLEB	LOC108009224|XP_016928875.1|DSUZ
OG0001270	LOC115625553|XP_030376505.1|SLEB	LOC108016270|XP_016938384.1|DSUZ
OG0001271	LOC115628049|XP_030379858.1|SLEB	LOC108009966|XP_016930215.1|DSUZ
OG0001272	LOC115632133|XP_030385003.1|SLEB	LOC108013281|XP_016934543.1|DSUZ
OG0001273	LOC115620376|XP_030369442.1|SLEB	LOC118877927|XP_036674397.1|DSUZ
OG0001274	LOC115622173|XP_030371911.1|SLEB	LOC108005858|XP_016924723.1|DSUZ
OG0001275	LOC115627217|XP_030378696.1|SLEB	LOC108006565|XP_016925586.1|DSUZ
OG0001276	LOC115633240|XP_030386496.1|SLEB, LOC115632191|XP_030385095.1|SLEB	LOC108011820|XP_036671385.1|DSUZ, LOC108011824|XP_036671753.1|DSUZ
OG0001277	LOC115622939|XP_030372930.1|SLEB	LOC108012661|XP_016933576.2|DSUZ
OG0001278	LOC115633089|XP_030386327.1|SLEB	LOC108013093|XP_036672042.1|DSUZ
OG0001279	LOC115632448|XP_030385458.1|SLEB	LOC108012982|XP_016934037.1|DSUZ
OG0001280	LOC115632311|XP_030385272.1|SLEB	LOC108012931|XP_016933954.1|DSUZ
OG0001281	LOC115622134|XP_030371852.1|SLEB	LOC108013564|XP_016934971.1|DSUZ
OG0001282	LOC115625941|XP_030377036.1|SLEB	LOC108017683|XP_016940284.1|DSUZ
OG0001283	LOC115620592|XP_030369803.1|SLEB	LOC108009597|XP_016929559.1|DSUZ
OG0001284	LOC115631547|XP_030384182.1|SLEB	LOC108018771|XP_036677495.1|DSUZ
OG0001285	LOC115623235|XP_030373344.1|SLEB	LOC108013416|XP_016934763.1|DSUZ
OG0001286	LOC115630804|XP_030383327.1|SLEB	LOC108006453|XP_016925469.1|DSUZ
OG0001287	LOC115626405|XP_030377630.1|SLEB	LOC118877849|XP_036674010.1|DSUZ
OG0001288	LOC115631450|XP_030384055.1|SLEB	LOC108021348|XP_016945519.1|DSUZ
OG0001289	LOC115630503|XP_030382955.1|SLEB	LOC108021342|XP_016945509.1|DSUZ
OG0001290	LOC115630477|XP_030382917.1|SLEB	LOC108021033|XP_016945105.1|DSUZ
OG0001291	LOC115625066|XP_030375812.1|SLEB	LOC108017941|XP_016940659.1|DSUZ
OG0001292	LOC115634641|XP_030388357.1|SLEB	LOC108009386|XP_036668914.1|DSUZ
OG0001294	LOC115623368|XP_030373514.1|SLEB	LOC108012656|XP_016933572.1|DSUZ, LOC108017475|XP_016940008.1|DSUZ
OG0001295	LOC115627759|XP_030379405.1|SLEB	LOC108018906|XP_016941987.1|DSUZ
OG0001296	LOC115631963|XP_030384691.1|SLEB	LOC108018805|XP_036678012.1|DSUZ
OG0001297	LOC115620558|XP_030369705.1|SLEB	LOC108017308|XP_016939820.2|DSUZ
OG0001298	LOC115623666|XP_030373993.1|SLEB	LOC108013852|XP_016935329.2|DSUZ
OG0001299	LOC115622744|XP_030372652.1|SLEB	LOC108014457|XP_036671181.1|DSUZ
OG0001300	LOC115624424|XP_030375023.1|SLEB	LOC108011180|XP_016931760.2|DSUZ, LOC118877388|XP_036671878.1|DSUZ, LOC108017069|XP_016939515.2|DSUZ
OG0001301	LOC115633133|XP_030386400.1|SLEB	LOC108008444|XP_016927786.1|DSUZ
OG0001302	LOC115622887|XP_030372851.1|SLEB	LOC108018783|XP_016941857.1|DSUZ
OG0001303	LOC115625094|XP_030375853.1|SLEB	LOC118877799|XP_036673817.1|DSUZ, LOC108020254|XP_036677514.1|DSUZ
OG0001304	LOC115620068|XP_030369079.1|SLEB	LOC108018096|XP_016940991.1|DSUZ
OG0001305	LOC115625058|XP_030375783.1|SLEB	LOC108016271|XP_036675020.1|DSUZ
OG0001306	LOC115629449|XP_030381773.1|SLEB	LOC108015679|XP_036673820.1|DSUZ
OG0001307	LOC115622158|XP_030371886.1|SLEB	LOC108011445|XP_016932070.1|DSUZ
OG0001308	LOC115627730|XP_030379350.1|SLEB	LOC108016952|XP_016939376.1|DSUZ
OG0001309	LOC115625279|XP_030376143.1|SLEB	LOC108004954|XP_036673733.1|DSUZ
OG0001310	LOC115627096|XP_030378509.1|SLEB	LOC108005481|XP_036675707.1|DSUZ
OG0001311	LOC115627521|XP_030379081.1|SLEB	LOC108010419|XP_036676021.1|DSUZ
OG0001312	LOC115632854|XP_030385974.1|SLEB	LOC108014597|XP_036670433.1|DSUZ
OG0001313	LOC115627676|XP_030379278.1|SLEB, LOC115634655|XP_030388372.1|SLEB	LOC108010192|XP_016930523.1|DSUZ
OG0001314	LOC115625800|XP_030376837.1|SLEB	LOC108021557|XP_016945815.1|DSUZ
OG0001315	LOC115629293|XP_030381593.1|SLEB	LOC108016646|XP_016938842.1|DSUZ
OG0001316	LOC115633666|XP_030386970.1|SLEB	LOC108017821|XP_016940460.1|DSUZ
OG0001317	LOC115631011|XP_030383476.1|SLEB	LOC108021232|XP_016945327.1|DSUZ
OG0001318	LOC115633904|XP_030387268.1|SLEB, LOC115623209|XP_030373297.1|SLEB, LOC115625777|XP_030376806.1|SLEB	LOC108010524|XP_016930892.2|DSUZ, LOC108017658|XP_016940262.1|DSUZ
OG0001319	LOC115625701|XP_030376702.1|SLEB	LOC108021543|XP_016945798.1|DSUZ, LOC108021544|XP_016945800.1|DSUZ
OG0001320	LOC115630016|XP_030382502.1|SLEB	LOC108008494|XP_016927844.1|DSUZ
OG0001321	LOC115629047|XP_030381209.1|SLEB, LOC115633816|XP_030387162.1|SLEB	LOC108017828|XP_016940469.1|DSUZ
OG0001322	LOC115624292|XP_030374777.1|SLEB	LOC108011673|XP_036674460.1|DSUZ, LOC108016250|XP_016938363.2|DSUZ
OG0001323	LOC115631866|XP_030384574.1|SLEB	LOC108012991|XP_016934055.1|DSUZ, LOC108011088|XP_016931646.1|DSUZ
OG0001324	LOC115630681|XP_030383187.1|SLEB, LOC115630698|XP_030383211.1|SLEB, LOC115630715|XP_030383227.1|SLEB	LOC108010453|XP_016930812.1|DSUZ
OG0001325	LOC115625388|XP_030376286.1|SLEB, LOC115625364|XP_030376261.1|SLEB	LOC108006483|XP_016925494.2|DSUZ, LOC108007057|XP_036672977.1|DSUZ, LOC108006489|XP_016925502.2|DSUZ, LOC108007056|XP_036672976.1|DSUZ
OG0001326	LOC115621788|XP_030371417.1|SLEB	LOC108006514|XP_036675352.1|DSUZ
OG0001328	LOC115627059|XP_030378465.1|SLEB	LOC108018918|XP_016941999.1|DSUZ
OG0001329	LOC115634251|XP_030387705.1|SLEB, LOC115628358|XP_030380293.1|SLEB, LOC115628317|XP_030380232.1|SLEB	LOC108005460|XP_016924245.1|DSUZ
OG0001330	LOC115629838|XP_030382274.1|SLEB	LOC108006525|XP_036676209.1|DSUZ, LOC108014262|XP_036676200.1|DSUZ
OG0001331	LOC115626891|XP_030378261.1|SLEB	LOC108016587|XP_016938761.1|DSUZ
OG0001332	LOC115627270|XP_030378759.1|SLEB	LOC108005396|XP_016924148.1|DSUZ
OG0001333	LOC115626765|XP_030378082.1|SLEB	LOC108006557|XP_016925580.1|DSUZ
OG0001334	LOC115620746|XP_030370000.1|SLEB	LOC108017227|XP_036675516.1|DSUZ
OG0001335	LOC115623780|XP_030374180.1|SLEB	LOC108019276|XP_036673773.1|DSUZ
OG0001336	LOC115623070|XP_030373124.1|SLEB	LOC118878470|XP_036677361.1|DSUZ, LOC108014610|XP_016936262.1|DSUZ, LOC118879467|XP_036678234.1|DSUZ, LOC108013970|XP_036677744.1|DSUZ, LOC108012434|XP_016933288.1|DSUZ
OG0001337	LOC115627015|XP_030378397.1|SLEB	LOC108005334|XP_016924050.1|DSUZ
OG0001338	LOC115625653|XP_030376645.1|SLEB	LOC108009973|XP_016930228.1|DSUZ
OG0001339	LOC115630878|XP_030383350.1|SLEB	LOC108009923|XP_016930139.1|DSUZ
OG0001340	LOC115628124|XP_030379960.1|SLEB	LOC108007415|XP_036677442.1|DSUZ
OG0001341	LOC115623606|XP_030373883.1|SLEB	LOC108011492|XP_036673956.1|DSUZ
OG0001342	LOC115620559|XP_030369707.1|SLEB	LOC118878124|XP_036675492.1|DSUZ
OG0001343	LOC115621973|XP_030371683.1|SLEB	LOC118877991|XP_036674824.1|DSUZ, LOC108016037|XP_016938120.2|DSUZ
OG0001344	LOC115620479|XP_030369574.1|SLEB	LOC118878130|XP_036675588.1|DSUZ
OG0001345	LOC115625195|XP_030376021.1|SLEB	LOC108013911|XP_016935405.1|DSUZ
OG0001346	LOC115620801|XP_030370084.1|SLEB	LOC108006985|XP_016926081.1|DSUZ
OG0001347	LOC115626737|XP_030378046.1|SLEB	LOC108005080|XP_016923735.1|DSUZ
OG0001348	LOC115629025|XP_030381182.1|SLEB, LOC115633209|XP_030386452.1|SLEB	LOC108005308|XP_016924006.1|DSUZ
OG0001349	LOC115622456|XP_030372258.1|SLEB	LOC108012347|XP_016933185.1|DSUZ
OG0001350	LOC115628722|XP_030380778.1|SLEB, LOC115629038|XP_030381199.1|SLEB	LOC108007395|XP_016926539.2|DSUZ
OG0001351	LOC115634141|XP_030387576.1|SLEB, LOC115634413|XP_030387971.1|SLEB	LOC108009403|XP_016929212.1|DSUZ, LOC108008529|XP_016927889.1|DSUZ
OG0001352	LOC115622940|XP_030372934.1|SLEB	LOC118878893|XP_036677792.1|DSUZ, LOC108010964|XP_036669941.1|DSUZ
OG0001353	LOC115628682|XP_030380715.1|SLEB	LOC108019360|XP_016942672.1|DSUZ
OG0001354	LOC115633280|XP_030386552.1|SLEB	LOC108009883|XP_016930078.1|DSUZ
OG0001355	LOC115631923|XP_030384637.1|SLEB	LOC108008534|XP_016927893.1|DSUZ
OG0001356	LOC115632021|XP_030384824.1|SLEB	LOC108012128|XP_016932907.2|DSUZ
