Orthogroup	SLEB.longest_only	DMAU.longest_only
OG0001338	LOC115625653|XP_030376645.1|SLEB	LOC117138576|XP_033156639.1|DMAU
OG0001339	LOC115630878|XP_030383350.1|SLEB	LOC117138676|XP_033156818.1|DMAU
OG0001340	LOC115628124|XP_030379960.1|SLEB	LOC117141377|XP_033160676.1|DMAU
OG0001341	LOC115623606|XP_030373883.1|SLEB	LOC117146020|XP_033167842.1|DMAU
OG0001342	LOC115620559|XP_030369707.1|SLEB	LOC117145838|XP_033167533.1|DMAU
OG0001343	LOC115621973|XP_030371683.1|SLEB	LOC117144524|XP_033165637.1|DMAU
OG0001344	LOC115620479|XP_030369574.1|SLEB	LOC117142321|XP_033162119.1|DMAU
OG0001345	LOC115625195|XP_030376021.1|SLEB	LOC117143223|XP_033163663.1|DMAU
OG0001346	LOC115620801|XP_030370084.1|SLEB	LOC117144484|XP_033165555.1|DMAU
OG0001347	LOC115626737|XP_030378046.1|SLEB	LOC117147918|XP_033170926.1|DMAU
OG0001348	LOC115629025|XP_030381182.1|SLEB, LOC115633209|XP_030386452.1|SLEB	LOC117146570|XP_033168761.1|DMAU
OG0001349	LOC115622456|XP_030372258.1|SLEB	LOC117140871|XP_033159900.1|DMAU
OG0001350	LOC115628722|XP_030380778.1|SLEB, LOC115629038|XP_030381199.1|SLEB	LOC117140188|XP_033158854.1|DMAU
OG0001351	LOC115634141|XP_030387576.1|SLEB, LOC115634413|XP_030387971.1|SLEB	LOC117135564|XP_033151762.1|DMAU
OG0001352	LOC115622940|XP_030372934.1|SLEB	LOC117138579|XP_033156643.1|DMAU
OG0001353	LOC115628682|XP_030380715.1|SLEB	LOC117140837|XP_033159836.1|DMAU
OG0001354	LOC115633280|XP_030386552.1|SLEB	LOC117135867|XP_033152289.1|DMAU
OG0001355	LOC115631923|XP_030384637.1|SLEB	LOC117136014|XP_033152522.1|DMAU
OG0001356	LOC115632021|XP_030384824.1|SLEB	LOC117144134|XP_033165050.1|DMAU
OG0001357	LOC115622827|XP_030372765.1|SLEB	LOC117140957|XP_033160069.1|DMAU
OG0001358	LOC115622604|XP_030372466.1|SLEB	LOC117139186|XP_033157244.1|DMAU
OG0001359	LOC115626145|XP_030377269.1|SLEB	LOC117146447|XP_033168562.1|DMAU
OG0001360	LOC115633648|XP_030386949.1|SLEB	LOC117136868|XP_033153860.1|DMAU
OG0001361	LOC115632595|XP_030385680.1|SLEB	LOC117141023|XP_033160187.1|DMAU
OG0001362	LOC115634654|XP_030388371.1|SLEB, LOC115633091|XP_030386330.1|SLEB	LOC117140656|XP_033159588.1|DMAU
OG0001363	LOC115624011|XP_030374444.1|SLEB	LOC117145131|XP_033166542.1|DMAU
OG0001364	LOC115633595|XP_030386901.1|SLEB	LOC117138487|XP_033156508.1|DMAU
OG0001365	LOC115622793|XP_030372717.1|SLEB	LOC117141158|XP_033160388.1|DMAU
OG0001366	LOC115622894|XP_030372869.1|SLEB	LOC117140586|XP_033159483.1|DMAU
OG0001367	LOC115627533|XP_030379108.1|SLEB	LOC117135976|XP_033152480.1|DMAU
OG0001368	LOC115621807|XP_030371455.1|SLEB	LOC117137825|XP_033155399.1|DMAU
OG0001369	LOC115630643|XP_030383143.1|SLEB, LOC115620631|XP_030369821.1|SLEB	LOC117146403|XP_033168478.1|DMAU
OG0001370	LOC115623745|XP_030374124.1|SLEB	LOC117138553|XP_033156602.1|DMAU
OG0001371	LOC115631327|XP_030383907.1|SLEB	LOC117137015|XP_033154098.1|DMAU
OG0001372	LOC115634020|XP_030387406.1|SLEB, LOC115629500|XP_030381869.1|SLEB	LOC117136225|XP_033152894.1|DMAU
OG0001373	LOC115622103|XP_030371805.1|SLEB	LOC117150511|XP_033173309.1|DMAU
OG0001374	LOC115629270|XP_030381557.1|SLEB	LOC117138169|XP_033155941.1|DMAU
OG0001375	LOC115623511|XP_030373750.1|SLEB	LOC117145183|XP_033166629.1|DMAU
OG0001376	LOC115633526|XP_030386848.1|SLEB	LOC117137716|XP_033155180.1|DMAU
OG0001377	LOC115630998|XP_030383451.1|SLEB, LOC115622102|XP_030371804.1|SLEB	LOC117150687|XP_033173624.1|DMAU
OG0001378	LOC115629004|XP_030381150.1|SLEB	LOC117150432|XP_033173201.1|DMAU
OG0001379	LOC115631432|XP_030384027.1|SLEB	LOC117142663|XP_033162691.1|DMAU
OG0001380	LOC115625281|XP_030376154.1|SLEB	LOC117138187|XP_033155977.1|DMAU
OG0001381	LOC115621260|XP_030370721.1|SLEB	LOC117138516|XP_033156540.1|DMAU
OG0001382	LOC115628493|XP_030380486.1|SLEB	LOC117135307|XP_033151386.1|DMAU
OG0001383	LOC115634117|XP_030387541.1|SLEB	LOC117135473|XP_033151580.1|DMAU
OG0001384	LOC115625769|XP_030376796.1|SLEB	LOC117150607|XP_033173457.1|DMAU
OG0001385	LOC115625756|XP_030376773.1|SLEB	LOC117150851|XP_033173819.1|DMAU
OG0001387	LOC115631079|XP_030383586.1|SLEB	LOC117141892|XP_033161484.1|DMAU
OG0001388	LOC115631132|XP_030383659.1|SLEB	LOC117138729|XP_033156854.1|DMAU
OG0001389	LOC115621466|XP_030370986.1|SLEB	LOC117145081|XP_033166489.1|DMAU
OG0001390	LOC115630474|XP_030382907.1|SLEB	LOC117142744|XP_033162820.1|DMAU
OG0001391	LOC115626151|XP_030377276.1|SLEB	LOC117142477|XP_033162388.1|DMAU
OG0001392	LOC115628718|XP_030380775.1|SLEB	LOC117148757|XP_033172242.1|DMAU
OG0001393	LOC115627766|XP_030379421.1|SLEB	LOC117139843|XP_033158384.1|DMAU
OG0001394	LOC115627741|XP_030379376.1|SLEB	LOC117137259|XP_033154515.1|DMAU
OG0001395	LOC115625571|XP_030376528.1|SLEB	LOC117143497|XP_033164105.1|DMAU
OG0001396	LOC115627786|XP_030379465.1|SLEB	LOC117147284|XP_033170019.1|DMAU
OG0001397	LOC115623971|XP_030374400.1|SLEB	LOC117145099|XP_033166509.1|DMAU
OG0001398	LOC115629486|XP_030381817.1|SLEB	LOC117147906|XP_033170906.1|DMAU
OG0001399	LOC115634253|XP_030387707.1|SLEB	LOC117137959|XP_033155613.1|DMAU
OG0001400	LOC115623393|XP_030373560.1|SLEB, LOC115620327|XP_030369381.1|SLEB	LOC117143334|XP_033163886.1|DMAU
OG0001401	LOC115622270|XP_030372032.1|SLEB	LOC117140082|XP_033158726.1|DMAU
OG0001402	LOC115633960|XP_030387340.1|SLEB	LOC117141036|XP_033160210.1|DMAU
OG0001403	LOC115620320|XP_030369377.1|SLEB	LOC117141310|XP_033160587.1|DMAU
OG0001404	LOC115622818|XP_030372754.1|SLEB	LOC117135629|XP_033151893.1|DMAU
OG0001405	LOC115622325|XP_030372094.1|SLEB	LOC117137727|XP_033155193.1|DMAU
OG0001406	LOC115628668|XP_030380697.1|SLEB	LOC117148322|XP_033171545.1|DMAU
OG0001407	LOC115632337|XP_030385302.1|SLEB	LOC117141445|XP_033160790.1|DMAU
OG0001408	LOC115625752|XP_030376771.1|SLEB	LOC117135587|XP_033151812.1|DMAU
OG0001411	LOC115623718|XP_030374059.1|SLEB	LOC117144749|XP_033165995.1|DMAU
OG0001412	LOC115631486|XP_030384102.1|SLEB	LOC117141864|XP_033161479.1|DMAU, LOC117151093|XP_033174232.1|DMAU
OG0001413	LOC115632243|XP_030385207.1|SLEB	LOC117136789|XP_033153736.1|DMAU, LOC117136980|XP_033154047.1|DMAU
OG0001414	LOC115634692|XP_030388428.1|SLEB, LOC115634694|XP_030388429.1|SLEB	LOC117137877|XP_033155495.1|DMAU
OG0001415	LOC115627376|XP_030378889.1|SLEB	LOC117137429|XP_033154751.1|DMAU, LOC117135885|XP_033152323.1|DMAU
OG0001416	LOC115625987|XP_030377093.1|SLEB	LOC117150803|XP_033173752.1|DMAU
OG0001416	LOC115624834|XP_030375540.1|SLEB	LOC117140999|XP_033160141.1|DMAU
OG0001417	LOC115629935|XP_030382401.1|SLEB	LOC117148170|XP_033171327.1|DMAU
OG0001418	LOC115622488|XP_030372294.1|SLEB, LOC115622492|XP_030372297.1|SLEB	LOC117140888|XP_033159931.1|DMAU, LOC117140047|XP_033158675.1|DMAU
OG0001419	LOC115626115|XP_030377230.1|SLEB	LOC117148521|XP_033171822.1|DMAU, LOC117147721|XP_033170615.1|DMAU
OG0001420	LOC115622823|XP_030372758.1|SLEB	LOC117143144|XP_033163531.1|DMAU
OG0001421	LOC115631332|XP_030383913.1|SLEB	LOC117145934|XP_033167701.1|DMAU, LOC117136447|XP_033153260.1|DMAU
OG0001422	LOC115624683|XP_030375345.1|SLEB	LOC117140150|XP_033158812.1|DMAU, LOC117141292|XP_033160562.1|DMAU
OG0001423	LOC115623524|XP_030373767.1|SLEB	LOC117145604|XP_033167209.1|DMAU, LOC117143665|XP_033164337.1|DMAU
OG0001424	LOC115631664|XP_030384376.1|SLEB	LOC117143134|XP_033163517.1|DMAU, LOC117144406|XP_033165435.1|DMAU
OG0001425	LOC115621289|XP_030370755.1|SLEB, LOC115620957|XP_030370340.1|SLEB, LOC115631157|XP_030383697.1|SLEB	LOC117136481|XP_033153308.1|DMAU, LOC117137868|XP_033155476.1|DMAU
OG0001426	LOC115631562|XP_030384213.1|SLEB	LOC117141626|XP_033161050.1|DMAU
OG0001426	LOC115630719|XP_030383231.1|SLEB	LOC117147162|XP_033169840.1|DMAU
OG0001427	LOC115634539|XP_030388209.1|SLEB	LOC117138235|XP_033156074.1|DMAU, LOC117150909|XP_033173948.1|DMAU
OG0001429	LOC115620216|XP_030369214.1|SLEB	LOC117144830|XP_033166106.1|DMAU
OG0001430	LOC115621464|XP_030370983.1|SLEB	LOC117142909|XP_033163083.1|DMAU
OG0001431	LOC115627276|XP_030378766.1|SLEB	LOC117148150|XP_033171272.1|DMAU
OG0001432	LOC115626646|XP_030377911.1|SLEB	LOC117146362|XP_033168404.1|DMAU
OG0001433	LOC115620859|XP_030370178.1|SLEB	LOC117143605|XP_033164247.1|DMAU
OG0001434	LOC115626798|XP_030378125.1|SLEB	LOC117147034|XP_033169618.1|DMAU
OG0001435	LOC115634053|XP_030387458.1|SLEB	LOC117137989|XP_033155664.1|DMAU
OG0001436	LOC115628845|XP_030380950.1|SLEB	LOC117142713|XP_033162763.1|DMAU
OG0001437	LOC115625555|XP_030376507.1|SLEB	LOC117139720|XP_033158181.1|DMAU
OG0001438	LOC115620546|XP_030369689.1|SLEB	LOC117142579|XP_033162539.1|DMAU
OG0001439	LOC115620346|XP_030369406.1|SLEB	LOC117143432|XP_033164029.1|DMAU
OG0001440	LOC115629685|XP_030382067.1|SLEB	LOC117146806|XP_033169241.1|DMAU
OG0001441	LOC115627199|XP_030378677.1|SLEB	LOC117148575|XP_033171931.1|DMAU
OG0001442	LOC115625875|XP_030376950.1|SLEB	LOC117150471|XP_033173258.1|DMAU
OG0001443	LOC115621688|XP_030371258.1|SLEB	LOC117142292|XP_033162069.1|DMAU
OG0001444	LOC115621254|XP_030370710.1|SLEB	LOC117145257|XP_033166731.1|DMAU
OG0001445	LOC115621156|XP_030370572.1|SLEB	LOC117142599|XP_033162569.1|DMAU
OG0001446	LOC115621219|XP_030370662.1|SLEB	LOC117142264|XP_033162017.1|DMAU
OG0001447	LOC115623416|XP_030373587.1|SLEB	LOC117144578|XP_033165728.1|DMAU
OG0001448	LOC115621787|XP_030371413.1|SLEB	LOC117143152|XP_033163542.1|DMAU
OG0001449	LOC115633051|XP_030386257.1|SLEB	LOC117137234|XP_033154484.1|DMAU
OG0001450	LOC115626281|XP_030377464.1|SLEB	LOC117137220|XP_033154504.1|DMAU
OG0001451	LOC115634567|XP_030388250.1|SLEB	LOC117137378|XP_033154681.1|DMAU
OG0001452	LOC115628284|XP_030380179.1|SLEB	LOC117136147|XP_033152754.1|DMAU
OG0001453	LOC115632313|XP_030385274.1|SLEB	LOC117140609|XP_033159511.1|DMAU
OG0001454	LOC115620384|XP_030369452.1|SLEB	LOC117143413|XP_033163999.1|DMAU
OG0001455	LOC115632173|XP_030385064.1|SLEB, LOC115632713|XP_030385815.1|SLEB	LOC117138998|XP_033156965.1|DMAU
OG0001456	LOC115620079|XP_030369119.1|SLEB	LOC117137785|XP_033155330.1|DMAU
OG0001457	LOC115622956|XP_030372995.1|SLEB	LOC117135759|XP_033152108.1|DMAU
OG0001458	LOC115634745|XP_030388497.1|SLEB	LOC117136426|XP_033153227.1|DMAU
OG0001459	LOC115632893|XP_030386044.1|SLEB	LOC117140456|XP_033159278.1|DMAU
OG0001460	LOC115634522|XP_030388188.1|SLEB	LOC117136647|XP_033153533.1|DMAU
OG0001461	LOC115629720|XP_030382101.1|SLEB	LOC117148120|XP_033171233.1|DMAU
OG0001462	LOC115632918|XP_030386069.1|SLEB	LOC117139476|XP_033157687.1|DMAU
OG0001463	LOC115623701|XP_030374037.1|SLEB	LOC117143116|XP_033163493.1|DMAU
OG0001464	LOC115633263|XP_030386527.1|SLEB	LOC117146624|XP_033168847.1|DMAU
OG0001465	LOC115630699|XP_030383215.1|SLEB	LOC117137624|XP_033155046.1|DMAU
OG0001466	LOC115630555|XP_030383027.1|SLEB, LOC115630706|XP_030383219.1|SLEB	LOC117135138|XP_033151089.1|DMAU
OG0001467	LOC115631409|XP_030383992.1|SLEB	LOC117141750|XP_033161266.1|DMAU
OG0001468	LOC115622726|XP_030372626.1|SLEB	LOC117139887|XP_033158454.1|DMAU
OG0001469	LOC115634286|XP_030387797.1|SLEB	LOC117138320|XP_033156242.1|DMAU, LOC117144179|XP_033165115.1|DMAU
OG0001470	LOC115622302|XP_030372066.1|SLEB	LOC117139416|XP_033157584.1|DMAU
OG0001472	LOC115621565|XP_030371106.1|SLEB, LOC115632305|XP_030385267.1|SLEB	LOC117141346|XP_033160641.1|DMAU
OG0001473	LOC115621532|XP_030371057.1|SLEB	LOC117145356|XP_033166866.1|DMAU
OG0001474	LOC115626092|XP_030377208.1|SLEB	LOC117147064|XP_033169714.1|DMAU
OG0001475	LOC115628012|XP_030379799.1|SLEB	LOC117135827|XP_033152228.1|DMAU
OG0001476	LOC115630811|XP_030383347.1|SLEB	LOC117148448|XP_033171713.1|DMAU
OG0001477	LOC115620857|XP_030370163.1|SLEB	LOC117142305|XP_033162084.1|DMAU
OG0001478	LOC115632027|XP_030384834.1|SLEB	LOC117150656|XP_033173534.1|DMAU
OG0001479	LOC115627207|XP_030378685.1|SLEB	LOC117136269|XP_033152987.1|DMAU, LOC117148890|XP_033172485.1|DMAU
OG0001480	LOC115631073|XP_030383579.1|SLEB	LOC117145932|XP_033167700.1|DMAU
OG0001481	LOC115631596|XP_030384256.1|SLEB	LOC117150569|XP_033173411.1|DMAU
OG0001482	LOC115634823|XP_030388602.1|SLEB	LOC117136671|XP_033153564.1|DMAU
OG0001483	LOC115625935|XP_030377032.1|SLEB	LOC117135189|XP_033151147.1|DMAU
OG0001484	LOC115627427|XP_030378991.1|SLEB, LOC115631837|XP_030384539.1|SLEB	LOC117136792|XP_033153742.1|DMAU
OG0001485	LOC115620949|XP_030370327.1|SLEB	LOC117139075|XP_033157077.1|DMAU
OG0001486	LOC115631201|XP_030383754.1|SLEB	LOC117150206|XP_033172891.1|DMAU
OG0001487	LOC115633452|XP_030386767.1|SLEB	LOC117135602|XP_033151842.1|DMAU
OG0001488	LOC115633695|XP_030387012.1|SLEB	LOC117136831|XP_033153801.1|DMAU
OG0001490	LOC115629015|XP_030381171.1|SLEB	LOC117144902|XP_033166229.1|DMAU
OG0001491	LOC115631062|XP_030383561.1|SLEB	LOC117151049|XP_033174155.1|DMAU
OG0001492	LOC115631943|XP_030384656.1|SLEB	LOC117149970|XP_033172756.1|DMAU
OG0001493	LOC115628859|XP_030380970.1|SLEB	LOC117148041|XP_033171110.1|DMAU
OG0001494	LOC115629372|XP_030381690.1|SLEB	LOC117146976|XP_033169536.1|DMAU
OG0001495	LOC115627452|XP_030378981.1|SLEB	LOC117137994|XP_033155672.1|DMAU
OG0001496	LOC115629645|XP_030382016.1|SLEB	LOC117147816|XP_033170761.1|DMAU
OG0001497	LOC115625974|XP_030377081.1|SLEB	LOC117137298|XP_033154566.1|DMAU
OG0001500	LOC115633759|XP_030387094.1|SLEB	LOC117138547|XP_033156594.1|DMAU
OG0001501	LOC115623967|XP_030374395.1|SLEB	LOC117143328|XP_033163875.1|DMAU
OG0001502	LOC115634029|XP_030387425.1|SLEB	LOC117135887|XP_033152325.1|DMAU
OG0001503	LOC115631102|XP_030383617.1|SLEB	LOC117138384|XP_033156344.1|DMAU
OG0001504	LOC115627738|XP_030379368.1|SLEB	LOC117148877|XP_033172440.1|DMAU
OG0001505	LOC115633923|XP_030387293.1|SLEB	LOC117138355|XP_033156312.1|DMAU, LOC117149104|XP_033172636.1|DMAU
OG0001506	LOC115634816|XP_030388593.1|SLEB	LOC117136155|XP_033152766.1|DMAU
OG0001507	LOC115624896|XP_030375603.1|SLEB	LOC117136144|XP_033152740.1|DMAU
OG0001508	LOC115631975|XP_030384739.1|SLEB	LOC117138395|XP_033156359.1|DMAU
OG0001509	LOC115634468|XP_030388056.1|SLEB	LOC117137599|XP_033155001.1|DMAU
OG0001510	LOC115626306|XP_030377496.1|SLEB	LOC117147177|XP_033169867.1|DMAU, LOC117139884|XP_033158443.1|DMAU
OG0001511	LOC115624551|XP_030375136.1|SLEB	LOC117138689|XP_033156837.1|DMAU
OG0001512	LOC115628355|XP_030380290.1|SLEB	LOC117139046|XP_033157040.1|DMAU
OG0001513	LOC115632156|XP_030385036.1|SLEB	LOC117139000|XP_033156969.1|DMAU
OG0001515	LOC115627023|XP_030378409.1|SLEB	LOC117146458|XP_033168578.1|DMAU
OG0001516	LOC115621763|XP_030371355.1|SLEB	LOC117144995|XP_033166362.1|DMAU, LOC117144996|XP_033166366.1|DMAU
OG0001517	LOC115620656|XP_030369866.1|SLEB	LOC117143439|XP_033164037.1|DMAU
OG0001518	LOC115627257|XP_030378744.1|SLEB, LOC115629469|XP_030381800.1|SLEB	LOC117147886|XP_033170861.1|DMAU
OG0001520	LOC115625584|XP_030376548.1|SLEB	LOC117144042|XP_033164902.1|DMAU, LOC117142903|XP_033163076.1|DMAU
OG0001521	LOC115626583|XP_030377824.1|SLEB, LOC115625949|XP_030377045.1|SLEB, LOC115625950|XP_030377048.1|SLEB	LOC117151033|XP_033174138.1|DMAU
OG0001522	LOC115625712|XP_030376717.1|SLEB	LOC117150591|XP_033173438.1|DMAU, LOC117140949|XP_033160062.1|DMAU
OG0001524	LOC115624879|XP_030375585.1|SLEB	LOC117138599|XP_033156672.1|DMAU
OG0001525	LOC115628949|XP_030381084.1|SLEB	LOC117146920|XP_033169439.1|DMAU
OG0001525	LOC115628948|XP_030381083.1|SLEB	LOC117146921|XP_033169440.1|DMAU
OG0001526	LOC115633314|XP_030386603.1|SLEB	LOC117146665|XP_033168903.1|DMAU, LOC117146666|XP_033168904.1|DMAU
OG0001527	LOC115627897|XP_030379651.1|SLEB, LOC115627965|XP_030379719.1|SLEB	LOC117147319|XP_033170061.1|DMAU
OG0001529	LOC115629531|XP_030381867.1|SLEB	LOC117147946|XP_033170981.1|DMAU, LOC117148282|XP_033171487.1|DMAU, LOC117147959|XP_033170996.1|DMAU, LOC117147958|XP_033170995.1|DMAU, LOC117147960|XP_033170997.1|DMAU, LOC117147957|XP_033170993.1|DMAU
OG0001531	LOC115633729|XP_030387057.1|SLEB	LOC117138155|XP_033155923.1|DMAU
OG0001534	LOC115628931|XP_030381053.1|SLEB	LOC117147129|XP_033169786.1|DMAU
OG0001535	LOC115629620|XP_030381979.1|SLEB	LOC117146600|XP_033168815.1|DMAU
OG0001536	LOC115626742|XP_030378053.1|SLEB	LOC117148108|XP_033171217.1|DMAU
OG0001537	LOC115631070|XP_030383576.1|SLEB	LOC117150461|XP_033173246.1|DMAU
OG0001538	LOC115632568|XP_030385648.1|SLEB, LOC115632500|XP_030385538.1|SLEB, LOC115624012|XP_030374445.1|SLEB	LOC117148951|XP_033172583.1|DMAU
OG0001539	LOC115634432|XP_030387999.1|SLEB	LOC117135750|XP_033152096.1|DMAU
OG0001540	LOC115631990|XP_030384779.1|SLEB	LOC117150337|XP_033173076.1|DMAU
OG0001541	LOC115632840|XP_030385957.1|SLEB	LOC117140752|XP_033159725.1|DMAU
OG0001542	LOC115630005|XP_030382491.1|SLEB	LOC117142454|XP_033162320.1|DMAU
OG0001543	LOC115627054|XP_030378457.1|SLEB	LOC117147990|XP_033171032.1|DMAU
OG0001544	LOC115627383|XP_030378896.1|SLEB	LOC117147793|XP_033170732.1|DMAU
OG0001545	LOC115626842|XP_030378189.1|SLEB	LOC117146705|XP_033169009.1|DMAU, LOC117148355|XP_033171604.1|DMAU
OG0001546	LOC115626805|XP_030378135.1|SLEB	LOC117147241|XP_033169946.1|DMAU
OG0001547	LOC115629201|XP_030381461.1|SLEB	LOC117148073|XP_033171162.1|DMAU
OG0001548	LOC115626771|XP_030378090.1|SLEB	LOC117147159|XP_033169833.1|DMAU
OG0001549	LOC115631967|XP_030384714.1|SLEB	LOC117135128|XP_033151068.1|DMAU
OG0001550	LOC115622986|XP_030372999.1|SLEB	LOC117144687|XP_033165902.1|DMAU
OG0001551	LOC115621796|XP_030371430.1|SLEB	LOC117144746|XP_033165991.1|DMAU
OG0001552	LOC115622140|XP_030371860.1|SLEB, LOC115620750|XP_030370005.1|SLEB	LOC117144314|XP_033165316.1|DMAU
OG0001553	LOC115628765|XP_030380841.1|SLEB	LOC117148350|XP_033171579.1|DMAU
OG0001554	LOC115620975|XP_030370356.1|SLEB	LOC117144605|XP_033165787.1|DMAU
OG0001555	LOC115631515|XP_030384145.1|SLEB	LOC117135262|XP_033151303.1|DMAU
OG0001556	LOC115633634|XP_030386932.1|SLEB	LOC117135766|XP_033152122.1|DMAU
OG0001557	LOC115628830|XP_030380926.1|SLEB	LOC117148228|XP_033171408.1|DMAU
OG0001558	LOC115627299|XP_030378792.1|SLEB	LOC117147287|XP_033170022.1|DMAU
OG0001559	LOC115625421|XP_030376321.1|SLEB	LOC117144645|XP_033165832.1|DMAU
OG0001560	LOC115624322|XP_030374811.1|SLEB	LOC117142779|XP_033162859.1|DMAU
OG0001561	LOC115621109|XP_030370511.1|SLEB	LOC117144186|XP_033165124.1|DMAU
OG0001562	LOC115625891|XP_030376979.1|SLEB	LOC117146461|XP_033168587.1|DMAU
OG0001563	LOC115628079|XP_030379913.1|SLEB	LOC117141678|XP_033161165.1|DMAU
OG0001564	LOC115621769|XP_030371368.1|SLEB	LOC117146012|XP_033167822.1|DMAU
OG0001565	LOC115621465|XP_030370985.1|SLEB	LOC117144825|XP_033166100.1|DMAU
OG0001566	LOC115621095|XP_030370490.1|SLEB	LOC117144763|XP_033166012.1|DMAU
OG0001567	LOC115634246|XP_030387703.1|SLEB	LOC117137470|XP_033154808.1|DMAU
OG0001568	LOC115620377|XP_030369443.1|SLEB	LOC117145575|XP_033167172.1|DMAU
OG0001569	LOC115621500|XP_030371027.1|SLEB, LOC115625323|XP_030376204.1|SLEB	LOC117142749|XP_033162821.1|DMAU
OG0001570	LOC115620462|XP_030369553.1|SLEB	LOC117143537|XP_033164161.1|DMAU
OG0001571	LOC115631104|XP_030383619.1|SLEB	LOC117150331|XP_033173066.1|DMAU
OG0001572	LOC115627827|XP_030379522.1|SLEB	LOC117146644|XP_033168869.1|DMAU
OG0001573	LOC115622596|XP_030372453.1|SLEB	LOC117138952|XP_033156883.1|DMAU
OG0001574	LOC115629815|XP_030382243.1|SLEB	LOC117147709|XP_033170592.1|DMAU
OG0001575	LOC115627180|XP_030378641.1|SLEB	LOC117142946|XP_033163153.1|DMAU
OG0001576	LOC115624016|XP_030374448.1|SLEB	LOC117143450|XP_033164050.1|DMAU
OG0001577	LOC115620731|XP_030369976.1|SLEB	LOC117143344|XP_033163899.1|DMAU
OG0001578	LOC115628828|XP_030380963.1|SLEB	LOC117137458|XP_033154793.1|DMAU
OG0001579	LOC115627283|XP_030378774.1|SLEB	LOC117147572|XP_033170408.1|DMAU
OG0001580	LOC115625939|XP_030377038.1|SLEB	LOC117136051|XP_033152585.1|DMAU
OG0001581	LOC115629205|XP_030381464.1|SLEB	LOC117148699|XP_033172133.1|DMAU
OG0001582	LOC115634275|XP_030387763.1|SLEB	LOC117136937|XP_033153972.1|DMAU, LOC117136938|XP_033153977.1|DMAU
OG0001583	LOC115620039|XP_030369014.1|SLEB	LOC117136342|XP_033153096.1|DMAU
OG0001584	LOC115622910|XP_030372893.1|SLEB	LOC117141130|XP_033160347.1|DMAU
OG0001585	LOC115628804|XP_030380877.1|SLEB	LOC117148861|XP_033172421.1|DMAU
OG0001586	LOC115628268|XP_030380148.1|SLEB	LOC117140350|XP_033159092.1|DMAU
OG0001587	LOC115630391|XP_030382778.1|SLEB	LOC117137487|XP_033154858.1|DMAU
OG0001588	LOC115630636|XP_030383138.1|SLEB	LOC117138208|XP_033156033.1|DMAU
OG0001590	LOC115629433|XP_030381751.1|SLEB	LOC117136764|XP_033153690.1|DMAU
OG0001591	LOC115624846|XP_030375550.1|SLEB, LOC115622040|XP_030371768.1|SLEB	LOC117146523|XP_033168679.1|DMAU, LOC117148736|XP_033172197.1|DMAU, LOC117145380|XP_033166903.1|DMAU
OG0001592	LOC115628559|XP_030380580.1|SLEB	LOC117142934|XP_033163141.1|DMAU
OG0001593	LOC115628459|XP_030380437.1|SLEB	LOC117150632|XP_033173495.1|DMAU
OG0001594	LOC115630493|XP_030382939.1|SLEB	LOC117150272|XP_033172968.1|DMAU
OG0001595	LOC115620020|XP_030368984.1|SLEB	LOC117137055|XP_033154156.1|DMAU
OG0001596	LOC115625793|XP_030376829.1|SLEB	LOC117151034|XP_033174139.1|DMAU
OG0001597	LOC115626261|XP_030377430.1|SLEB	LOC117149328|XP_033172657.1|DMAU
OG0001598	LOC115626020|XP_030377128.1|SLEB	LOC117135169|XP_033151119.1|DMAU
OG0001599	LOC115628979|XP_030381119.1|SLEB	LOC117141141|XP_033160368.1|DMAU
OG0001600	LOC115626578|XP_030377819.1|SLEB	LOC117145130|XP_033166545.1|DMAU
OG0001601	LOC115626408|XP_030377633.1|SLEB	LOC117135165|XP_033151117.1|DMAU
OG0001602	LOC115625927|XP_030377024.1|SLEB	LOC117140893|XP_033159942.1|DMAU
OG0001603	LOC115626063|XP_030377176.1|SLEB	LOC117150475|XP_033173265.1|DMAU
OG0001604	LOC115629795|XP_030382214.1|SLEB	LOC117146888|XP_033169378.1|DMAU
OG0001605	LOC115633724|XP_030387051.1|SLEB	LOC117135893|XP_033152331.1|DMAU
OG0001606	LOC115629429|XP_030381747.1|SLEB	LOC117135420|XP_033151464.1|DMAU
OG0001607	LOC115631141|XP_030383671.1|SLEB	LOC117135203|XP_033151179.1|DMAU
OG0001608	LOC115624797|XP_030375501.1|SLEB, LOC115625966|XP_030377068.1|SLEB	LOC117151028|XP_033174132.1|DMAU
OG0001609	LOC115634163|XP_030387604.1|SLEB	LOC117137214|XP_033154461.1|DMAU
OG0001610	LOC115625965|XP_030377067.1|SLEB	LOC117142175|XP_033161931.1|DMAU
OG0001611	LOC115630814|XP_030383343.1|SLEB	LOC117143255|XP_033163716.1|DMAU
OG0001612	LOC115631993|XP_030384782.1|SLEB	LOC117150833|XP_033173791.1|DMAU
OG0001613	LOC115632000|XP_030384789.1|SLEB	LOC117142352|XP_033162169.1|DMAU
OG0001614	LOC115619968|XP_030368864.1|SLEB	LOC117136293|XP_033153021.1|DMAU
OG0001615	LOC115626188|XP_030377326.1|SLEB	LOC117135714|XP_033152034.1|DMAU
OG0001616	LOC115631980|XP_030384744.1|SLEB	LOC117147230|XP_033169936.1|DMAU
OG0001617	LOC115628985|XP_030381124.1|SLEB	LOC117135206|XP_033151182.1|DMAU
