Orthogroup	SLEB.longest_only	DPER.longest_only
OG0001142	LOC115621901|XP_030371590.1|SLEB	LOC6598694|XP_002023948.1|DPER
OG0001143	LOC115626326|XP_030377531.1|SLEB	LOC6593284|XP_002018797.2|DPER, LOC113565503|XP_026843515.1|DPER, LOC6593660|XP_002018830.2|DPER
OG0001144	LOC115634087|XP_030387502.1|SLEB, LOC115634232|XP_030387684.1|SLEB, LOC115634244|XP_030387698.1|SLEB	LOC6601600|XP_002026621.1|DPER
OG0001145	LOC115626511|XP_030377759.1|SLEB	LOC6593094|XP_002017725.1|DPER, LOC6593095|XP_002017726.1|DPER
OG0001146	LOC115627913|XP_030379668.1|SLEB	LOC6593715|XP_002018894.2|DPER
OG0001146	LOC115626679|XP_030377966.1|SLEB	LOC6599979|XP_002025168.1|DPER
OG0001147	LOC115622104|XP_030371806.1|SLEB, LOC115622105|XP_030371807.1|SLEB, LOC115629609|XP_030381965.1|SLEB, LOC115634252|XP_030387706.1|SLEB	LOC6600968|XP_002026006.1|DPER
OG0001148	LOC115631936|XP_030384647.1|SLEB	LOC6589023|XP_002014974.1|DPER, LOC6589090|XP_002014972.1|DPER
OG0001149	LOC115628312|XP_030380226.1|SLEB	LOC6597168|XP_002022346.1|DPER
OG0001150	LOC115634766|XP_030388521.1|SLEB, LOC115634339|XP_030387855.1|SLEB	LOC6590946|XP_026841666.1|DPER
OG0001151	LOC115623557|XP_030373815.1|SLEB, LOC115623556|XP_030373814.1|SLEB	LOC6594445|XP_002019910.1|DPER
OG0001152	LOC115620961|XP_030370342.1|SLEB	LOC6587711|XP_002013288.2|DPER
OG0001153	LOC115620648|XP_030369860.1|SLEB	LOC6590367|XP_026840936.1|DPER
OG0001154	LOC115625958|XP_030377056.1|SLEB	LOC6589018|XP_026844895.1|DPER
OG0001155	LOC115628850|XP_030380959.1|SLEB	LOC6599267|XP_026848269.1|DPER
OG0001157	LOC115621126|XP_030370534.1|SLEB	LOC6588527|XP_026850640.1|DPER
OG0001158	LOC115628463|XP_030380443.1|SLEB	LOC6593710|XP_002018634.2|DPER
OG0001159	LOC115621479|XP_030370998.1|SLEB	LOC6594979|XP_026841100.1|DPER
OG0001160	LOC115621486|XP_030371013.1|SLEB	LOC6587327|XP_002014020.1|DPER
OG0001161	LOC115621649|XP_030371210.1|SLEB	LOC6588637|XP_026851202.1|DPER
OG0001162	LOC115623523|XP_030373766.1|SLEB	LOC6592142|XP_002017278.1|DPER
OG0001162	LOC115621897|XP_030371587.1|SLEB	LOC113567332|XP_026850587.1|DPER
OG0001163	LOC115622437|XP_030372239.1|SLEB, LOC115625557|XP_030376509.1|SLEB	LOC6588545|XP_026843729.1|DPER
OG0001164	LOC115621626|XP_030371183.1|SLEB	LOC6588621|XP_026851163.1|DPER, LOC6588396|XP_002012935.1|DPER
OG0001165	LOC115634433|XP_030388000.1|SLEB, LOC115628474|XP_030380459.1|SLEB	LOC6593163|XP_002018177.1|DPER
OG0001166	LOC115632871|XP_030385995.1|SLEB	LOC6601181|XP_026848214.1|DPER
OG0001167	LOC115634688|XP_030388414.1|SLEB	LOC6590526|XP_002016455.2|DPER
OG0001168	LOC115621605|XP_030371160.1|SLEB, LOC115633613|XP_030386910.1|SLEB, LOC115630383|XP_030382772.1|SLEB, LOC115630381|XP_030382771.1|SLEB, LOC115630388|XP_030382775.1|SLEB, LOC115630389|XP_030382776.1|SLEB, LOC115630387|XP_030382774.1|SLEB, LOC115630390|XP_030382777.1|SLEB, LOC115630379|XP_030382770.1|SLEB, LOC115633618|XP_030386915.1|SLEB, LOC115633616|XP_030386912.1|SLEB, LOC115633617|XP_030386914.1|SLEB, LOC115633615|XP_030386911.1|SLEB	LOC6593148|XP_002018525.1|DPER
OG0001169	LOC115633396|XP_030386699.1|SLEB, LOC115633425|XP_030386745.1|SLEB	LOC6598450|XP_002023577.1|DPER
OG0001170	LOC115622090|XP_030371791.1|SLEB, LOC115620718|XP_030369956.1|SLEB	LOC6588034|XP_002014103.2|DPER
OG0001171	LOC115622487|XP_030372293.1|SLEB	LOC6602498|XP_026848757.1|DPER
OG0001172	LOC115620637|XP_030369838.1|SLEB, LOC115624420|XP_030375020.1|SLEB, LOC115622544|XP_030372374.1|SLEB, LOC115619993|XP_030368925.1|SLEB	LOC6590757|XP_002016149.1|DPER, LOC6590759|XP_002016151.1|DPER
OG0001173	LOC115620421|XP_030369505.1|SLEB	LOC6588636|XP_002013183.1|DPER
OG0001174	LOC115632297|XP_030385251.1|SLEB	LOC6599464|XP_002024613.2|DPER
OG0001175	LOC115633003|XP_030386192.1|SLEB	LOC6592666|XP_002018390.1|DPER
OG0001175	LOC115627389|XP_030378903.1|SLEB	LOC6602238|XP_002027268.1|DPER
OG0001176	LOC115634624|XP_030388337.1|SLEB	LOC6594907|XP_002020507.1|DPER, LOC6600881|XP_026842637.1|DPER
OG0001177	LOC115630806|XP_030383328.1|SLEB	LOC6589351|XP_026844960.1|DPER
OG0001178	LOC115634255|XP_030387710.1|SLEB	LOC6593081|XP_002017894.2|DPER
OG0001179	LOC115623641|XP_030373950.1|SLEB	LOC6590510|XP_026841353.1|DPER
OG0001180	LOC115627847|XP_030379566.1|SLEB	LOC6602021|XP_002027032.1|DPER
OG0001181	LOC115624665|XP_030375313.1|SLEB	LOC6588690|XP_002015059.1|DPER, LOC113565816|XP_026844829.1|DPER, LOC6596938|XP_026845636.1|DPER
OG0001182	LOC115620292|XP_030369329.1|SLEB	LOC6595106|XP_026840159.1|DPER
OG0001183	LOC115625280|XP_030376144.1|SLEB	LOC6594123|XP_026847707.1|DPER
OG0001184	LOC115623460|XP_030373677.1|SLEB	LOC6594087|XP_026850354.1|DPER
OG0001186	LOC115624020|XP_030374455.1|SLEB	LOC113565958|XP_026845186.1|DPER, LOC6603949|XP_002028894.1|DPER, LOC113565957|XP_026845185.1|DPER, LOC6595363|XP_002020836.2|DPER, LOC6594162|XP_026850760.1|DPER
OG0001187	LOC115625850|XP_030376919.1|SLEB	LOC6591203|XP_026841640.1|DPER
OG0001188	LOC115628992|XP_030381137.1|SLEB	LOC6590799|XP_026840771.1|DPER
OG0001189	LOC115624680|XP_030375339.1|SLEB	LOC6600978|XP_002025874.1|DPER
OG0001190	LOC115627544|XP_030379119.1|SLEB	LOC113566589|XP_026848680.1|DPER
OG0001191	LOC115627325|XP_030378829.1|SLEB, LOC115626435|XP_030377670.1|SLEB, LOC115626400|XP_030377623.1|SLEB	LOC6593467|XP_026843850.1|DPER
OG0001192	LOC115629969|XP_030382448.1|SLEB	LOC6593970|XP_002018955.1|DPER, LOC6593634|XP_026843545.1|DPER
OG0001193	LOC115620774|XP_030370042.1|SLEB	LOC6587656|XP_002013700.1|DPER
OG0001194	LOC115629875|XP_030382333.1|SLEB	LOC6598143|XP_026846234.1|DPER
OG0001195	LOC115620677|XP_030369905.1|SLEB	LOC6591073|XP_002015711.1|DPER
OG0001196	LOC115632939|XP_030386094.1|SLEB, LOC115627202|XP_030378680.1|SLEB	LOC6598578|XP_002023641.2|DPER
OG0001197	LOC115623562|XP_030373818.1|SLEB	LOC6591498|XP_002016882.2|DPER, LOC6587174|XP_002013062.1|DPER
OG0001198	LOC115621321|XP_030370799.1|SLEB, LOC115620347|XP_030369407.1|SLEB, LOC115626023|XP_030377132.1|SLEB	LOC6587882|XP_026842681.1|DPER, LOC6602405|XP_002027410.2|DPER
OG0001200	LOC115628081|XP_030379914.1|SLEB	LOC6591858|XP_002016792.2|DPER
OG0001201	LOC115625457|XP_030376365.1|SLEB	LOC6594043|XP_002019650.1|DPER
OG0001202	LOC115628939|XP_030381072.1|SLEB	LOC6597838|XP_026846515.1|DPER
OG0001203	LOC115628065|XP_030379892.1|SLEB	LOC6603490|XP_002028472.1|DPER
OG0001204	LOC115625799|XP_030376836.1|SLEB	LOC6598020|XP_002023212.2|DPER
OG0001205	LOC115625122|XP_030375894.1|SLEB	LOC6592049|XP_026851188.1|DPER
OG0001206	LOC115621766|XP_030371360.1|SLEB	LOC6588035|XP_026840035.1|DPER
OG0001207	LOC115633296|XP_030386568.1|SLEB	LOC6588087|XP_002012832.1|DPER, LOC113566278|XP_026847043.1|DPER, LOC6597721|XP_026847063.1|DPER
OG0001208	LOC115629632|XP_030381993.1|SLEB	LOC6597907|XP_026847000.1|DPER
OG0001209	LOC115621004|XP_030370384.1|SLEB	LOC6587357|XP_002013858.1|DPER
OG0001210	LOC115627231|XP_030378714.1|SLEB	LOC6598194|XP_026846241.1|DPER
OG0001211	LOC115623875|XP_030374283.1|SLEB	LOC6598793|XP_026843538.1|DPER
OG0001212	LOC115633364|XP_030386669.1|SLEB	LOC6598439|XP_026848644.1|DPER
OG0001213	LOC115625124|XP_030375898.1|SLEB	LOC6600758|XP_026848631.1|DPER
OG0001214	LOC115620611|XP_030369788.1|SLEB	LOC6600818|XP_002025885.1|DPER, LOC113566336|XP_026847380.1|DPER, LOC6599803|XP_002024973.2|DPER
OG0001215	LOC115625612|XP_030376606.1|SLEB	LOC6587433|XP_026848669.1|DPER
OG0001216	LOC115625218|XP_030376058.1|SLEB	LOC6587971|XP_026843110.1|DPER
OG0001217	LOC115626098|XP_030377210.1|SLEB	LOC6593892|XP_002019071.1|DPER
OG0001218	LOC115622093|XP_030371795.1|SLEB, LOC115620719|XP_030369958.1|SLEB	LOC6587982|XP_002014104.2|DPER
OG0001220	LOC115633059|XP_030386267.1|SLEB	LOC6591213|XP_026841245.1|DPER
OG0001221	LOC115620005|XP_030368954.1|SLEB	LOC6592481|XP_026842712.1|DPER
OG0001222	LOC115621148|XP_030370565.1|SLEB	LOC6587179|XP_002013643.1|DPER
OG0001223	LOC115626691|XP_030377982.1|SLEB	LOC6590164|XP_002015389.2|DPER
OG0001224	LOC115634553|XP_030388229.1|SLEB, LOC115620166|XP_030369155.1|SLEB	LOC6601586|XP_002026607.1|DPER
OG0001225	LOC115619995|XP_030368939.1|SLEB	LOC6602060|XP_026840845.1|DPER
OG0001226	LOC115634826|XP_030388605.1|SLEB	LOC6592826|XP_002017755.1|DPER
OG0001227	LOC115631782|XP_030384477.1|SLEB	LOC6593924|XP_026843572.1|DPER
OG0001229	LOC115620116|XP_030369134.1|SLEB	LOC6603316|XP_026841426.1|DPER
OG0001230	LOC115626053|XP_030377168.1|SLEB	LOC6590100|XP_002015985.1|DPER
OG0001231	LOC115629199|XP_030381459.1|SLEB, LOC115629198|XP_030381458.1|SLEB, LOC115626276|XP_030377459.1|SLEB	LOC6597925|XP_026843245.1|DPER
OG0001232	LOC115630678|XP_030383181.1|SLEB	LOC6589561|XP_002015270.1|DPER
OG0001233	LOC115632053|XP_030384887.1|SLEB	LOC6589891|XP_002014628.1|DPER
OG0001234	LOC115623461|XP_030373678.1|SLEB, LOC115631366|XP_030383948.1|SLEB	LOC6600900|XP_002025964.1|DPER
OG0001235	LOC115631068|XP_030383574.1|SLEB	LOC6588980|XP_026844327.1|DPER
OG0001236	LOC115628162|XP_030380002.1|SLEB	LOC6595980|XP_026845457.1|DPER
OG0001237	LOC115623846|XP_030374248.1|SLEB	LOC6594523|XP_002019465.2|DPER
OG0001238	LOC115625038|XP_030375738.1|SLEB	LOC6591680|XP_002016895.1|DPER
OG0001239	LOC115621545|XP_030371071.1|SLEB	LOC6588311|XP_026840325.1|DPER
OG0001240	LOC115625437|XP_030376343.1|SLEB	LOC6591499|XP_002016883.1|DPER
OG0001241	LOC115620841|XP_030370140.1|SLEB	LOC113565572|XP_026843788.1|DPER
OG0001242	LOC115629261|XP_030381542.1|SLEB	LOC6599926|XP_002025054.1|DPER
OG0001243	LOC115621365|XP_030370892.1|SLEB	LOC6597383|XP_026846461.1|DPER, LOC6595076|XP_002020340.2|DPER, LOC6602358|XP_026848594.1|DPER
OG0001244	LOC115625112|XP_030375878.1|SLEB	LOC6599450|XP_026847183.1|DPER, LOC6588658|XP_026841821.1|DPER
OG0001245	LOC115621922|XP_030371626.1|SLEB	LOC6587672|XP_026851034.1|DPER
OG0001246	LOC115625182|XP_030376010.1|SLEB	LOC6590383|XP_002015649.1|DPER
OG0001247	LOC115622491|XP_030372298.1|SLEB	LOC113565131|XP_026841783.1|DPER
OG0001248	LOC115634393|XP_030387945.1|SLEB, LOC115623579|XP_030373842.1|SLEB	LOC6600583|XP_026847593.1|DPER
OG0001249	LOC115623054|XP_030373092.1|SLEB, LOC115629582|XP_030381935.1|SLEB, LOC115629581|XP_030381934.1|SLEB	LOC6600379|XP_026848369.1|DPER
OG0001251	LOC115632688|XP_030385784.1|SLEB	LOC6594354|XP_002019533.1|DPER
OG0001252	LOC115621429|XP_030370940.1|SLEB	LOC6587596|XP_002013543.1|DPER
OG0001253	LOC115628182|XP_030380031.1|SLEB	LOC6591287|XP_002015803.2|DPER
OG0001255	LOC115628401|XP_030380353.1|SLEB	LOC6602601|XP_002027600.1|DPER, LOC6596891|XP_026845893.1|DPER, LOC6590652|XP_026840623.1|DPER, LOC113565081|XP_026841397.1|DPER, LOC6596790|XP_002021906.1|DPER
OG0001256	LOC115632592|XP_030385676.1|SLEB	LOC6596208|XP_002021276.1|DPER
OG0001256	LOC115623989|XP_030374458.1|SLEB	LOC6592288|XP_002018407.2|DPER
OG0001257	LOC115627839|XP_030379546.1|SLEB	LOC6603482|XP_026846876.1|DPER
OG0001258	LOC115634493|XP_030388109.1|SLEB, LOC115620444|XP_030369533.1|SLEB, LOC115620443|XP_030369532.1|SLEB	LOC6588266|XP_002013396.1|DPER
OG0001259	LOC115628921|XP_030381042.1|SLEB	LOC113566183|XP_026846404.1|DPER, LOC6597439|XP_002022481.2|DPER, LOC6597389|XP_002022483.2|DPER
OG0001260	LOC115625257|XP_030376112.1|SLEB	LOC6598740|XP_026851087.1|DPER
OG0001261	LOC115629592|XP_030381942.1|SLEB	LOC6597895|XP_026846981.1|DPER
OG0001262	LOC115622334|XP_030372105.1|SLEB	LOC6598978|XP_026847773.1|DPER
OG0001263	LOC115620551|XP_030369695.1|SLEB	LOC6589722|XP_002015131.1|DPER, LOC6595286|XP_002020352.2|DPER
OG0001264	LOC115631300|XP_030383874.1|SLEB	LOC6588996|XP_026844088.1|DPER
OG0001265	LOC115629802|XP_030382224.1|SLEB	LOC6600029|XP_026849239.1|DPER
OG0001266	LOC115632811|XP_030385926.1|SLEB	LOC6592385|XP_026841792.1|DPER
OG0001267	LOC115620683|XP_030369910.1|SLEB	LOC113567334|XP_026850591.1|DPER
OG0001268	LOC115620287|XP_030369320.1|SLEB	LOC6602624|XP_002027668.1|DPER
OG0001268	LOC115621597|XP_030371148.1|SLEB	LOC6588279|XP_002013836.1|DPER
OG0001269	LOC115624727|XP_030375411.1|SLEB	LOC6600917|XP_002026045.1|DPER
OG0001270	LOC115625553|XP_030376505.1|SLEB	LOC6592058|XP_026840176.1|DPER
OG0001271	LOC115628049|XP_030379858.1|SLEB	LOC6590150|XP_002016317.1|DPER
OG0001272	LOC115632133|XP_030385003.1|SLEB	LOC6595831|XP_026845264.1|DPER
OG0001273	LOC115620376|XP_030369442.1|SLEB	LOC6587540|XP_002013081.1|DPER
OG0001274	LOC115622173|XP_030371911.1|SLEB	LOC6602291|XP_002027350.1|DPER
OG0001275	LOC115627217|XP_030378696.1|SLEB	LOC6598195|XP_026846340.1|DPER
OG0001276	LOC115633240|XP_030386496.1|SLEB, LOC115632191|XP_030385095.1|SLEB	LOC6591479|XP_002017470.1|DPER, LOC6600987|XP_002026173.1|DPER, LOC6595621|XP_002020695.1|DPER
OG0001277	LOC115622939|XP_030372930.1|SLEB	LOC113566398|XP_026847605.1|DPER
OG0001278	LOC115633089|XP_030386327.1|SLEB	LOC6601935|XP_026848743.1|DPER
OG0001278	LOC115631816|XP_030384513.1|SLEB	LOC6589664|XP_002014300.1|DPER
OG0001279	LOC115632448|XP_030385458.1|SLEB	LOC6599635|XP_002024745.1|DPER
OG0001280	LOC115632311|XP_030385272.1|SLEB	LOC6601129|XP_002026056.1|DPER
OG0001281	LOC115622134|XP_030371852.1|SLEB	LOC6595858|XP_002021403.1|DPER
OG0001282	LOC115625941|XP_030377036.1|SLEB	LOC6596284|XP_002021806.1|DPER
OG0001283	LOC115620592|XP_030369803.1|SLEB	LOC6593121|XP_002017620.2|DPER
OG0001284	LOC115631547|XP_030384182.1|SLEB	LOC6603120|XP_026843678.1|DPER
OG0001285	LOC115623235|XP_030373344.1|SLEB	LOC6600545|XP_026847551.1|DPER
OG0001286	LOC115630804|XP_030383327.1|SLEB	LOC6589109|XP_002015228.1|DPER
OG0001287	LOC115626405|XP_030377630.1|SLEB	LOC6594096|XP_002019688.1|DPER
OG0001288	LOC115631450|XP_030384055.1|SLEB	LOC6595699|XP_026844637.1|DPER
OG0001289	LOC115630503|XP_030382955.1|SLEB	LOC6593414|XP_002018593.1|DPER
OG0001290	LOC115630477|XP_030382917.1|SLEB	LOC6589136|XP_026844308.1|DPER
OG0001291	LOC115625066|XP_030375812.1|SLEB	LOC6589960|XP_002015635.1|DPER
OG0001292	LOC115634641|XP_030388357.1|SLEB	LOC6601597|XP_026842474.1|DPER
OG0001294	LOC115623368|XP_030373514.1|SLEB	LOC6591950|XP_002017494.1|DPER
OG0001295	LOC115627759|XP_030379405.1|SLEB	LOC6600664|XP_026845149.1|DPER
OG0001296	LOC115631963|XP_030384691.1|SLEB	LOC6590768|XP_026841539.1|DPER
OG0001297	LOC115620558|XP_030369705.1|SLEB	LOC6595229|XP_026851270.1|DPER
OG0001298	LOC115623666|XP_030373993.1|SLEB	LOC6598769|XP_026849399.1|DPER
OG0001299	LOC115622744|XP_030372652.1|SLEB	LOC113566334|XP_026847369.1|DPER
OG0001300	LOC115624424|XP_030375023.1|SLEB	LOC6594485|XP_002019751.1|DPER
OG0001301	LOC115633133|XP_030386400.1|SLEB	LOC6593724|XP_002019102.1|DPER
OG0001302	LOC115622887|XP_030372851.1|SLEB	LOC6589957|XP_026841109.1|DPER
OG0001303	LOC115625094|XP_030375853.1|SLEB	LOC6588563|XP_002014182.1|DPER
OG0001304	LOC115620068|XP_030369079.1|SLEB	LOC6602092|XP_002027137.1|DPER
OG0001305	LOC115625058|XP_030375783.1|SLEB	LOC6592057|XP_026850520.1|DPER
OG0001306	LOC115629449|XP_030381773.1|SLEB	LOC6588483|XP_002014160.1|DPER
OG0001307	LOC115622158|XP_030371886.1|SLEB	LOC6602965|XP_002027976.1|DPER, LOC6594014|XP_002019636.1|DPER, LOC6602940|XP_002027991.1|DPER
OG0001308	LOC115627730|XP_030379350.1|SLEB	LOC6600133|XP_026846662.1|DPER
OG0001309	LOC115625279|XP_030376143.1|SLEB	LOC6592026|XP_002017298.2|DPER
OG0001310	LOC115627096|XP_030378509.1|SLEB	LOC6597332|XP_026846497.1|DPER
OG0001311	LOC115627521|XP_030379081.1|SLEB	LOC6601743|XP_026847066.1|DPER
OG0001312	LOC115632854|XP_030385974.1|SLEB	LOC6596053|XP_002021237.1|DPER
OG0001313	LOC115627676|XP_030379278.1|SLEB, LOC115634655|XP_030388372.1|SLEB	LOC6590756|XP_002016148.1|DPER
OG0001314	LOC115625800|XP_030376837.1|SLEB	LOC6598021|XP_026843858.1|DPER
OG0001315	LOC115629293|XP_030381593.1|SLEB	LOC6600447|XP_002025552.1|DPER
OG0001316	LOC115633666|XP_030386970.1|SLEB	LOC6593147|XP_002018524.2|DPER
OG0001317	LOC115631011|XP_030383476.1|SLEB	LOC6604233|XP_026849996.1|DPER, LOC113566381|XP_026847482.1|DPER, LOC6596611|XP_026843217.1|DPER
OG0001318	LOC115633904|XP_030387268.1|SLEB, LOC115623209|XP_030373297.1|SLEB, LOC115625777|XP_030376806.1|SLEB	LOC6592052|XP_026842396.1|DPER
OG0001319	LOC115625701|XP_030376702.1|SLEB	LOC113565500|XP_026843512.1|DPER
OG0001320	LOC115630016|XP_030382502.1|SLEB	LOC113566185|XP_026846456.1|DPER, LOC6591108|XP_026841473.1|DPER, LOC6588255|XP_002012899.2|DPER
OG0001321	LOC115629047|XP_030381209.1|SLEB, LOC115633816|XP_030387162.1|SLEB	LOC6590490|XP_002015759.1|DPER
OG0001322	LOC115624292|XP_030374777.1|SLEB	LOC6591738|XP_002017090.1|DPER, LOC6591991|XP_002017215.2|DPER
OG0001323	LOC115631866|XP_030384574.1|SLEB	LOC6589282|XP_002014652.1|DPER
OG0001324	LOC115630681|XP_030383187.1|SLEB, LOC115630698|XP_030383211.1|SLEB, LOC115630715|XP_030383227.1|SLEB	LOC6603060|XP_002028082.1|DPER, LOC6599532|XP_002024626.1|DPER, LOC6599531|XP_002024625.1|DPER, LOC113566720|XP_026849402.1|DPER
OG0001325	LOC115625388|XP_030376286.1|SLEB, LOC115625364|XP_030376261.1|SLEB	LOC113567319|XP_026850468.1|DPER
OG0001326	LOC115621788|XP_030371417.1|SLEB	LOC6595334|XP_026839998.1|DPER
OG0001328	LOC115627059|XP_030378465.1|SLEB	LOC6603470|XP_002028449.2|DPER
OG0001329	LOC115634251|XP_030387705.1|SLEB, LOC115628358|XP_030380293.1|SLEB, LOC115628317|XP_030380232.1|SLEB	LOC6597218|XP_026846480.1|DPER
OG0001330	LOC115629838|XP_030382274.1|SLEB	LOC6599305|XP_026848240.1|DPER
OG0001331	LOC115626891|XP_030378261.1|SLEB	LOC6596751|XP_002021934.2|DPER
OG0001332	LOC115627270|XP_030378759.1|SLEB	LOC6600678|XP_026848606.1|DPER
OG0001333	LOC115626765|XP_030378082.1|SLEB	LOC6596330|XP_002021468.2|DPER
OG0001334	LOC115620746|XP_030370000.1|SLEB	LOC6594781|XP_026851029.1|DPER
OG0001335	LOC115623780|XP_030374180.1|SLEB	LOC6591876|XP_026845009.1|DPER
OG0001336	LOC115623070|XP_030373124.1|SLEB	LOC6594859|XP_002020067.1|DPER
OG0001337	LOC115627015|XP_030378397.1|SLEB	LOC6602668|XP_002027708.2|DPER
OG0001338	LOC115625653|XP_030376645.1|SLEB	LOC6589978|XP_026840597.1|DPER
OG0001339	LOC115630878|XP_030383350.1|SLEB	LOC6592189|XP_026842460.1|DPER
OG0001340	LOC115628124|XP_030379960.1|SLEB	LOC6591845|XP_026851090.1|DPER
OG0001341	LOC115623606|XP_030373883.1|SLEB	LOC6594806|XP_026842708.1|DPER
OG0001342	LOC115620559|XP_030369707.1|SLEB	LOC6594968|XP_026848457.1|DPER
OG0001343	LOC115621973|XP_030371683.1|SLEB	LOC6587184|XP_026840312.1|DPER
OG0001344	LOC115620479|XP_030369574.1|SLEB	LOC6594753|XP_026851091.1|DPER
OG0001345	LOC115625195|XP_030376021.1|SLEB	LOC6598642|XP_002023823.1|DPER
OG0001346	LOC115620801|XP_030370084.1|SLEB	LOC113566678|XP_026849187.1|DPER, LOC113566677|XP_026849181.1|DPER, LOC6595292|XP_002020358.1|DPER, LOC113566679|XP_026849196.1|DPER
OG0001347	LOC115626737|XP_030378046.1|SLEB	LOC6600197|XP_002025328.2|DPER, LOC6602155|XP_002027200.1|DPER, LOC6601532|XP_002026593.1|DPER
OG0001348	LOC115629025|XP_030381182.1|SLEB, LOC115633209|XP_030386452.1|SLEB	LOC6600674|XP_002025747.1|DPER
OG0001349	LOC115622456|XP_030372258.1|SLEB	LOC6601216|XP_026848076.1|DPER
OG0001350	LOC115628722|XP_030380778.1|SLEB, LOC115629038|XP_030381199.1|SLEB	LOC6598998|XP_026847955.1|DPER
OG0001351	LOC115634141|XP_030387576.1|SLEB, LOC115634413|XP_030387971.1|SLEB	LOC6590033|XP_002016307.1|DPER
OG0001352	LOC115622940|XP_030372934.1|SLEB	LOC6592911|XP_026841475.1|DPER
OG0001353	LOC115628682|XP_030380715.1|SLEB	LOC6597042|XP_002022202.1|DPER
OG0001354	LOC115633280|XP_030386552.1|SLEB	LOC6592527|XP_026841656.1|DPER
OG0001355	LOC115631923|XP_030384637.1|SLEB	LOC6590822|XP_002016476.1|DPER
OG0001356	LOC115632021|XP_030384824.1|SLEB	LOC6594025|XP_002019723.1|DPER
OG0001357	LOC115622827|XP_030372765.1|SLEB	LOC6595907|XP_002020965.1|DPER
OG0001358	LOC115622604|XP_030372466.1|SLEB	LOC6595827|XP_026845402.1|DPER
OG0001359	LOC115626145|XP_030377269.1|SLEB	LOC6593425|XP_002019131.1|DPER
OG0001360	LOC115633648|XP_030386949.1|SLEB	LOC6592782|XP_002018433.1|DPER
OG0001361	LOC115632595|XP_030385680.1|SLEB	LOC6601940|XP_002026982.1|DPER
OG0001362	LOC115633091|XP_030386330.1|SLEB	LOC6601934|XP_002026976.1|DPER
OG0001363	LOC115624011|XP_030374444.1|SLEB	LOC6594450|XP_002019915.1|DPER
OG0001364	LOC115633595|XP_030386901.1|SLEB	LOC6601346|XP_026842484.1|DPER
OG0001365	LOC115622793|XP_030372717.1|SLEB	LOC6600386|XP_002025474.1|DPER, LOC6592168|XP_002017453.1|DPER, LOC6599658|XP_002024580.1|DPER
OG0001366	LOC115622894|XP_030372869.1|SLEB	LOC6599580|XP_026849592.1|DPER, LOC6588321|XP_026851257.1|DPER
OG0001367	LOC115627533|XP_030379108.1|SLEB	LOC6590606|XP_026841935.1|DPER
OG0001368	LOC115621807|XP_030371455.1|SLEB	LOC6592853|XP_002018280.1|DPER
OG0001369	LOC115630643|XP_030383143.1|SLEB, LOC115620631|XP_030369821.1|SLEB	LOC6598183|XP_002023357.1|DPER
OG0001370	LOC115623745|XP_030374124.1|SLEB	LOC6593137|XP_026842100.1|DPER
OG0001371	LOC115631327|XP_030383907.1|SLEB	LOC6589881|XP_026844715.1|DPER
OG0001372	LOC115629500|XP_030381869.1|SLEB	LOC6602144|XP_026842494.1|DPER
OG0001373	LOC115622103|XP_030371805.1|SLEB	LOC6596551|XP_002021688.2|DPER
OG0001374	LOC115627969|XP_030379724.1|SLEB	LOC6603535|XP_026843168.1|DPER
OG0001374	LOC115629270|XP_030381557.1|SLEB	LOC6600884|XP_002025948.1|DPER
OG0001375	LOC115623511|XP_030373750.1|SLEB	LOC6592141|XP_026850631.1|DPER
OG0001376	LOC115633526|XP_030386848.1|SLEB	LOC6591022|XP_002016641.1|DPER
OG0001377	LOC115630998|XP_030383451.1|SLEB, LOC115622102|XP_030371804.1|SLEB	LOC6589429|XP_026844348.1|DPER
OG0001378	LOC115629004|XP_030381150.1|SLEB	LOC6593491|XP_026843785.1|DPER, LOC6593345|XP_026843339.1|DPER
OG0001379	LOC115631432|XP_030384027.1|SLEB	LOC6588898|XP_026844363.1|DPER
OG0001380	LOC115625281|XP_030376154.1|SLEB	LOC6602129|XP_026842216.1|DPER
OG0001381	LOC115621260|XP_030370721.1|SLEB	LOC6590738|XP_002016001.1|DPER
OG0001382	LOC115628493|XP_030380486.1|SLEB	LOC6593307|XP_026842988.1|DPER
OG0001383	LOC115634117|XP_030387541.1|SLEB	LOC6588827|XP_026844695.1|DPER, LOC6591257|XP_002015457.1|DPER
OG0001384	LOC115625769|XP_030376796.1|SLEB	LOC6597983|XP_002023121.1|DPER, LOC6597981|XP_026843593.1|DPER
OG0001385	LOC115625756|XP_030376773.1|SLEB	LOC113565842|XP_026844978.1|DPER
OG0001386	LOC115630405|XP_030382795.1|SLEB	LOC6588725|XP_026844629.1|DPER
OG0001387	LOC115631079|XP_030383586.1|SLEB	LOC6593638|XP_002018691.1|DPER
OG0001388	LOC115631132|XP_030383659.1|SLEB	LOC6589301|XP_002014392.2|DPER
OG0001389	LOC115621466|XP_030370986.1|SLEB	LOC6595024|XP_002020176.1|DPER
OG0001390	LOC115630474|XP_030382907.1|SLEB	LOC6595512|XP_026843979.1|DPER
OG0001391	LOC115626151|XP_030377276.1|SLEB	LOC6598070|XP_026843206.1|DPER
OG0001392	LOC115628718|XP_030380775.1|SLEB	LOC6599319|XP_002024562.2|DPER
