Orthogroup	AAEG.longest_only	CCAP.longest_only
OG0000551	LOC5569980|XP_001658864.2|AAEG	CCAP1982_LOCUS22917|CAD7014955.1|CCAP
OG0000551	LOC5569002|XP_021706828.1|AAEG	CCAP1982_LOCUS11296|CAD7002826.1|CCAP
OG0000553	LOC5573859|XP_001654890.1|AAEG, LOC5573858|XP_001654889.1|AAEG, LOC5573855|XP_001654886.2|AAEG	CCAP1982_LOCUS7725|CAD6999189.1|CCAP, CCAP1982_LOCUS7726|CAD6999190.1|CCAP, CCAP1982_LOCUS7729|CAD6999193.1|CCAP
OG0000554	LOC5573301|XP_021708251.1|AAEG	CCAP1982_LOCUS1799|CAD6992967.1|CCAP
OG0000555	LOC5575012|XP_021710949.1|AAEG	CCAP1982_LOCUS11538|CAD7003075.1|CCAP
OG0000556	LOC110681197|XP_021712666.1|AAEG, LOC5564890|XP_001649215.1|AAEG	CCAP1982_LOCUS743|CAD6991844.1|CCAP
OG0000557	LOC5568513|XP_001652336.1|AAEG	CCAP1982_LOCUS805|CAD6991916.1|CCAP, CCAP1982_LOCUS804|CAD6991915.1|CCAP
OG0000559	LOC110681168|XP_021712631.1|AAEG, LOC5577241|XP_021709285.1|AAEG	CCAP1982_LOCUS2187|CAD6993371.1|CCAP, CCAP1982_LOCUS13911|CAD7005551.1|CCAP, CCAP1982_LOCUS13913|CAD7005553.1|CCAP
OG0000560	LOC5563762|XP_021707462.1|AAEG	CCAP1982_LOCUS20229|CAD7012131.1|CCAP
OG0000561	LOC110678585|XP_021707316.1|AAEG	CCAP1982_LOCUS14402|CAD7006067.1|CCAP, CCAP1982_LOCUS14409|CAD7006074.1|CCAP
OG0000562	LOC5569968|XP_021710058.1|AAEG	CCAP1982_LOCUS13630|CAD7005273.1|CCAP, CCAP1982_LOCUS13660|CAD7005303.1|CCAP
OG0000566	LOC5579820|XP_001651051.1|AAEG	CCAP1982_LOCUS3532|CAD6994801.1|CCAP, CCAP1982_LOCUS14944|CAD7006638.1|CCAP
OG0000568	LOC5577017|XP_001656302.2|AAEG	CCAP1982_LOCUS1992|CAD6993168.1|CCAP
OG0000569	LOC5565055|XP_021705510.1|AAEG	CCAP1982_LOCUS3605|CAD6994870.1|CCAP, CCAP1982_LOCUS3641|CAD6994906.1|CCAP, CCAP1982_LOCUS4158|CAD6995441.1|CCAP
OG0000570	LOC5576289|XP_001662579.2|AAEG	CCAP1982_LOCUS1165|CAD6992297.1|CCAP, CCAP1982_LOCUS1164|CAD6992296.1|CCAP
OG0000571	LOC5571436|XP_021693888.1|AAEG	CCAP1982_LOCUS3952|CAD6995233.1|CCAP, CCAP1982_LOCUS3937|CAD6995218.1|CCAP, CCAP1982_LOCUS3940|CAD6995221.1|CCAP
OG0000572	LOC5570663|XP_021695778.1|AAEG	CCAP1982_LOCUS1969|CAD6993143.1|CCAP, CCAP1982_LOCUS1961|CAD6993135.1|CCAP
OG0000573	LOC5574096|XP_021696111.1|AAEG	CCAP1982_LOCUS13105|CAD7004712.1|CCAP, CCAP1982_LOCUS13106|CAD7004713.1|CCAP
OG0000574	LOC5572198|XP_021698798.1|AAEG	CCAP1982_LOCUS11934|CAD7003483.1|CCAP, CCAP1982_LOCUS11936|CAD7003485.1|CCAP
OG0000575	LOC5569243|XP_021699828.1|AAEG	CCAP1982_LOCUS10756|CAD7002260.1|CCAP, CCAP1982_LOCUS10749|CAD7002253.1|CCAP, CCAP1982_LOCUS10759|CAD7002263.1|CCAP, CCAP1982_LOCUS10761|CAD7002266.1|CCAP, CCAP1982_LOCUS10753|CAD7002257.1|CCAP
OG0000576	LOC5568781|XP_021700712.1|AAEG	CCAP1982_LOCUS4370|CAD6995663.1|CCAP, CCAP1982_LOCUS4371|CAD6995664.1|CCAP, CCAP1982_LOCUS4375|CAD6995668.1|CCAP
OG0000577	LOC5575668|XP_001662127.2|AAEG	CCAP1982_LOCUS7692|CAD6999153.1|CCAP
OG0000578	LOC5564323|XP_021710053.1|AAEG	CCAP1982_LOCUS5470|CAD6996797.1|CCAP, CCAP1982_LOCUS12117|CAD7003680.1|CCAP, CCAP1982_LOCUS12116|CAD7003679.1|CCAP, CCAP1982_LOCUS7835|CAD6999307.1|CCAP
OG0000579	LOC5577308|XP_021707576.1|AAEG, LOC5579901|XP_001657881.1|AAEG	CCAP1982_LOCUS7710|CAD6999173.1|CCAP, CCAP1982_LOCUS14550|CAD7006224.1|CCAP
OG0000580	LOC23687878|XP_011493518.1|AAEG	CCAP1982_LOCUS596|CAD6991683.1|CCAP
OG0000581	LOC5574667|XP_021708899.1|AAEG	CCAP1982_LOCUS4884|CAD6996193.1|CCAP
OG0000582	LOC5575223|XP_021710179.1|AAEG	CCAP1982_LOCUS20143|CAD7012040.1|CCAP, CCAP1982_LOCUS20144|CAD7012042.1|CCAP
OG0000583	LOC5578117|XP_001656815.1|AAEG	CCAP1982_LOCUS22237|CAD7014234.1|CCAP
OG0000592	LOC5567565|XP_001657556.2|AAEG	CCAP1982_LOCUS7094|CAD6998505.1|CCAP
OG0000593	LOC5569992|XP_001658881.1|AAEG, LOC110678504|XP_021707160.1|AAEG	CCAP1982_LOCUS290|CAD6991360.1|CCAP
OG0000594	LOC5567423|XP_001657403.1|AAEG	CCAP1982_LOCUS7730|CAD6999194.1|CCAP, CCAP1982_LOCUS2388|CAD6993576.1|CCAP
OG0000595	LOC5573372|XP_021712996.1|AAEG	CCAP1982_LOCUS1188|CAD6992320.1|CCAP, CCAP1982_LOCUS1912|CAD6993084.1|CCAP
OG0000596	LOC5569242|XP_021713275.1|AAEG	CCAP1982_LOCUS4258|CAD6995547.1|CCAP
OG0000597	LOC5580165|XP_021692926.1|AAEG	CCAP1982_LOCUS2272|CAD6993459.1|CCAP, CCAP1982_LOCUS2271|CAD6993458.1|CCAP
OG0000598	LOC5564380|XP_001648725.1|AAEG, LOC5564382|XP_001648727.1|AAEG, LOC5564381|XP_001648726.1|AAEG	CCAP1982_LOCUS1620|CAD6992780.1|CCAP, CCAP1982_LOCUS1619|CAD6992779.1|CCAP
OG0000599	LOC5574457|XP_001661473.2|AAEG, LOC5563655|XP_021709330.1|AAEG	CCAP1982_LOCUS12255|CAD7003822.1|CCAP
OG0000600	LOC5574458|XP_001661472.1|AAEG	CCAP1982_LOCUS23106|CAD7015156.1|CCAP
OG0000601	LOC110676327|XP_021699471.1|AAEG	CCAP1982_LOCUS5577|CAD6996904.1|CCAP
OG0000602	LOC5565773|XP_001650121.1|AAEG	CCAP1982_LOCUS6527|CAD6997909.1|CCAP, CCAP1982_LOCUS6526|CAD6997908.1|CCAP
OG0000603	LOC5569072|XP_021703041.1|AAEG	CCAP1982_LOCUS8475|CAD6999970.1|CCAP
OG0000604	LOC5566987|XP_001651390.1|AAEG	CCAP1982_LOCUS8179|CAD6999649.1|CCAP, CCAP1982_LOCUS8178|CAD6999648.1|CCAP
OG0000605	LOC5568178|XP_021703896.1|AAEG, LOC5568172|XP_001652108.2|AAEG, LOC5568173|XP_001652109.1|AAEG, LOC5568169|XP_021703894.1|AAEG, LOC5568164|XP_001652105.2|AAEG	CCAP1982_LOCUS7962|CAD6999438.1|CCAP
OG0000607	LOC5570154|XP_001658956.1|AAEG	CCAP1982_LOCUS588|CAD6991675.1|CCAP
OG0000608	LOC5567031|XP_001651423.1|AAEG	CCAP1982_LOCUS21399|CAD7013330.1|CCAP, CCAP1982_LOCUS302|CAD6991372.1|CCAP
OG0000610	LOC5579045|XP_011493105.1|AAEG	CCAP1982_LOCUS11659|CAD7003197.1|CCAP
OG0000611	LOC5572224|XP_021705793.1|AAEG	CCAP1982_LOCUS20406|CAD7012311.1|CCAP
OG0000615	LOC5569196|XP_021699444.1|AAEG	CCAP1982_LOCUS1729|CAD6992894.1|CCAP
OG0000617	LOC5577523|XP_001656544.2|AAEG, LOC110674002|XP_021711205.1|AAEG	CCAP1982_LOCUS1174|CAD6992306.1|CCAP, CCAP1982_LOCUS1175|CAD6992307.1|CCAP
OG0000619	LOC5574109|XP_001661180.1|AAEG	CCAP1982_LOCUS22991|CAD7015034.1|CCAP
OG0000619	LOC5566457|XP_001650838.1|AAEG	CCAP1982_LOCUS22996|CAD7015039.1|CCAP
OG0000620	LOC5570947|XP_001653412.2|AAEG	CCAP1982_LOCUS22364|CAD7014367.1|CCAP, CCAP1982_LOCUS11828|CAD7003369.1|CCAP, CCAP1982_LOCUS11826|CAD7003367.1|CCAP
OG0000622	LOC5569846|XP_021696307.1|AAEG	CCAP1982_LOCUS14999|CAD7006700.1|CCAP, CCAP1982_LOCUS14996|CAD7006697.1|CCAP
OG0000623	LOC5572347|XP_001660306.2|AAEG	CCAP1982_LOCUS12757|CAD7004341.1|CCAP, CCAP1982_LOCUS12360|CAD7003938.1|CCAP
OG0000624	LOC5569174|XP_001658351.2|AAEG	CCAP1982_LOCUS21663|CAD7013611.1|CCAP, CCAP1982_LOCUS21664|CAD7013612.1|CCAP
OG0000625	LOC5564078|XP_021698835.1|AAEG	CCAP1982_LOCUS10908|CAD7002417.1|CCAP
OG0000626	LOC5569119|XP_001652722.1|AAEG	CCAP1982_LOCUS22251|CAD7014248.1|CCAP
OG0000627	LOC5564979|XP_001649333.2|AAEG	CCAP1982_LOCUS13245|CAD7004860.1|CCAP
OG0000628	LOC5565869|XP_001650228.1|AAEG	CCAP1982_LOCUS6489|CAD6997870.1|CCAP
OG0000629	LOC5580315|XP_001663037.1|AAEG	CCAP1982_LOCUS7865|CAD6999338.1|CCAP
OG0000630	LOC5575168|XP_021702281.1|AAEG	CCAP1982_LOCUS6300|CAD6997670.1|CCAP, CCAP1982_LOCUS6298|CAD6997668.1|CCAP
OG0000631	LOC5569442|XP_021702401.1|AAEG	CCAP1982_LOCUS8412|CAD6999902.1|CCAP
OG0000632	LOC5573892|XP_021703330.1|AAEG	CCAP1982_LOCUS8193|CAD6999663.1|CCAP, CCAP1982_LOCUS8194|CAD6999664.1|CCAP
OG0000634	LOC5569647|XP_001652909.2|AAEG	CCAP1982_LOCUS19966|CAD7011857.1|CCAP
OG0000635	LOC5572315|XP_001654005.2|AAEG	CCAP1982_LOCUS19400|CAD7011293.1|CCAP
OG0000639	LOC5567245|XP_021710885.1|AAEG	CCAP1982_LOCUS14414|CAD7006080.1|CCAP
OG0000646	LOC110674862|XP_021695067.1|AAEG	CCAP1982_LOCUS1477|CAD6992629.1|CCAP
OG0000651	LOC5565048|XP_001649404.1|AAEG	CCAP1982_LOCUS13304|CAD7004921.1|CCAP
OG0000652	LOC5573370|XP_001660865.1|AAEG	CCAP1982_LOCUS22325|CAD7014328.1|CCAP
OG0000653	LOC5576350|XP_021693310.1|AAEG, LOC5576348|XP_001656086.1|AAEG, LOC5576346|XP_001656087.2|AAEG	CCAP1982_LOCUS3695|CAD6994963.1|CCAP
OG0000654	LOC5568292|XP_021697103.1|AAEG	CCAP1982_LOCUS12923|CAD7004526.1|CCAP
OG0000655	LOC5575242|XP_001655652.1|AAEG	CCAP1982_LOCUS22605|CAD7014614.1|CCAP
OG0000656	LOC5574633|XP_001661549.2|AAEG	CCAP1982_LOCUS381|CAD6991456.1|CCAP
OG0000657	LOC5580250|XP_001662649.1|AAEG	CCAP1982_LOCUS6719|CAD6998105.1|CCAP
OG0000659	LOC5576865|XP_001662960.1|AAEG	CCAP1982_LOCUS5547|CAD6996874.1|CCAP
OG0000660	LOC5565850|XP_001650194.1|AAEG	CCAP1982_LOCUS20910|CAD7012810.1|CCAP
OG0000661	LOC5567335|XP_001651759.1|AAEG	CCAP1982_LOCUS8780|CAD7000290.1|CCAP
OG0000662	LOC5568430|XP_001652258.1|AAEG	CCAP1982_LOCUS11314|CAD7002845.1|CCAP, CCAP1982_LOCUS11155|CAD7002672.1|CCAP
OG0000665	LOC5575634|XP_001655779.1|AAEG, LOC110681162|XP_021712622.1|AAEG	CCAP1982_LOCUS658|CAD6991747.1|CCAP, CCAP1982_LOCUS657|CAD6991746.1|CCAP, CCAP1982_LOCUS656|CAD6991745.1|CCAP, CCAP1982_LOCUS659|CAD6991748.1|CCAP, CCAP1982_LOCUS655|CAD6991744.1|CCAP, CCAP1982_LOCUS654|CAD6991743.1|CCAP
OG0000666	LOC5567515|XP_021710706.1|AAEG	CCAP1982_LOCUS19703|CAD7011614.1|CCAP
OG0000667	LOC5564165|XP_021705035.1|AAEG	CCAP1982_LOCUS601|CAD6991688.1|CCAP
OG0000668	LOC5573885|XP_001654923.1|AAEG	CCAP1982_LOCUS4197|CAD6995481.1|CCAP
OG0000671	LOC5572082|XP_001660161.1|AAEG	CCAP1982_LOCUS4225|CAD6995512.1|CCAP, CCAP1982_LOCUS3971|CAD6995250.1|CCAP
OG0000672	LOC5568965|XP_001652618.1|AAEG	CCAP1982_LOCUS13692|CAD7005332.1|CCAP, CCAP1982_LOCUS13691|CAD7005331.1|CCAP
OG0000678	LOC5573033|XP_001654349.2|AAEG	CCAP1982_LOCUS4210|CAD6995497.1|CCAP
OG0000683	LOC5567780|XP_021712292.1|AAEG, LOC5567781|XP_001657682.1|AAEG, LOC5567779|XP_001657680.2|AAEG, LOC5565951|XP_021693916.1|AAEG	CCAP1982_LOCUS2676|CAD6993882.1|CCAP
OG0000684	LOC110681498|XP_021713031.1|AAEG, LOC5572598|XP_021711785.1|AAEG	CCAP1982_LOCUS1800|CAD6992968.1|CCAP
OG0000685	LOC5565927|XP_001650303.1|AAEG	CCAP1982_LOCUS2796|CAD6994019.1|CCAP
OG0000686	LOC5573238|XP_001660815.1|AAEG	CCAP1982_LOCUS22639|CAD7014650.1|CCAP
OG0000687	LOC5571869|XP_001659976.1|AAEG, LOC110681189|XP_021712657.1|AAEG	CCAP1982_LOCUS13133|CAD7004740.1|CCAP
OG0000688	LOC5579438|XP_021697177.1|AAEG	CCAP1982_LOCUS22352|CAD7014355.1|CCAP
OG0000689	LOC5575898|XP_001655893.1|AAEG	CCAP1982_LOCUS22767|CAD7014799.1|CCAP
OG0000691	LOC5577893|XP_001663600.1|AAEG	CCAP1982_LOCUS11669|CAD7003209.1|CCAP
OG0000692	LOC5577134|XP_021699126.1|AAEG	CCAP1982_LOCUS12234|CAD7003801.1|CCAP, CCAP1982_LOCUS12235|CAD7003802.1|CCAP
OG0000693	LOC110676378|XP_021699721.1|AAEG	CCAP1982_LOCUS23258|CAD7015313.1|CCAP, CCAP1982_LOCUS633|CAD6991720.1|CCAP
OG0000695	LOC110675169|XP_021695251.1|AAEG, LOC5575443|XP_021700367.1|AAEG	CCAP1982_LOCUS8997|CAD7000519.1|CCAP, CCAP1982_LOCUS8984|CAD7000506.1|CCAP
OG0000696	LOC5570960|XP_001659424.1|AAEG	CCAP1982_LOCUS8834|CAD7000352.1|CCAP
OG0000697	LOC5569502|XP_001658586.1|AAEG	CCAP1982_LOCUS6273|CAD6997638.1|CCAP
OG0000698	LOC5572825|XP_001654210.2|AAEG	CCAP1982_LOCUS8717|CAD7000225.1|CCAP
OG0000699	LOC5572903|XP_021702732.1|AAEG	CCAP1982_LOCUS6551|CAD6997933.1|CCAP
OG0000700	LOC5572373|XP_021695335.1|AAEG	CCAP1982_LOCUS7365|CAD6998816.1|CCAP
OG0000701	LOC5572067|XP_001653834.1|AAEG	CCAP1982_LOCUS22532|CAD7014531.1|CCAP
OG0000702	LOC5576021|XP_021711648.1|AAEG	CCAP1982_LOCUS883|CAD6991997.1|CCAP
OG0000703	LOC5579187|XP_021706766.1|AAEG	CCAP1982_LOCUS7246|CAD6998688.1|CCAP
OG0000705	LOC5575011|XP_021708260.1|AAEG	CCAP1982_LOCUS12768|CAD7004352.1|CCAP
OG0000710	LOC5570014|XP_001658903.1|AAEG	CCAP1982_LOCUS23336|CAD7015392.1|CCAP
OG0000712	LOC5573740|XP_001654768.2|AAEG	CCAP1982_LOCUS637|CAD6991724.1|CCAP
OG0000713	LOC5574816|XP_001655376.1|AAEG	CCAP1982_LOCUS23194|CAD7015244.1|CCAP
OG0000715	LOC5566056|XP_001650428.1|AAEG	CCAP1982_LOCUS14124|CAD7005776.1|CCAP
OG0000716	LOC5578121|XP_001656819.1|AAEG	CCAP1982_LOCUS14228|CAD7005886.1|CCAP
OG0000726	LOC5577130|XP_021712611.1|AAEG	CCAP1982_LOCUS4572|CAD6995871.1|CCAP
OG0000728	LOC5573065|XP_021693529.1|AAEG	CCAP1982_LOCUS2587|CAD6993789.1|CCAP
OG0000729	LOC5568367|XP_001658021.2|AAEG	CCAP1982_LOCUS3800|CAD6995077.1|CCAP
OG0000730	LOC5570667|XP_001659264.1|AAEG	CCAP1982_LOCUS11317|CAD7002848.1|CCAP
OG0000731	LOC5579031|XP_001664210.1|AAEG	CCAP1982_LOCUS21712|CAD7013669.1|CCAP
OG0000732	LOC5572199|XP_001653865.1|AAEG	CCAP1982_LOCUS11935|CAD7003484.1|CCAP
OG0000733	LOC5575492|XP_001662013.1|AAEG	CCAP1982_LOCUS11956|CAD7003506.1|CCAP, CCAP1982_LOCUS11588|CAD7003126.1|CCAP
OG0000734	LOC5578486|XP_021699525.1|AAEG	CCAP1982_LOCUS11176|CAD7002699.1|CCAP, CCAP1982_LOCUS11177|CAD7002700.1|CCAP
OG0000735	LOC5573851|XP_001654878.1|AAEG	CCAP1982_LOCUS5622|CAD6996955.1|CCAP
OG0000736	LOC5568814|XP_001658180.2|AAEG	CCAP1982_LOCUS7876|CAD6999349.1|CCAP
OG0000737	LOC5573076|XP_021702138.1|AAEG	CCAP1982_LOCUS14759|CAD7006440.1|CCAP, CCAP1982_LOCUS14757|CAD7006438.1|CCAP
OG0000739	LOC5575848|XP_001662256.1|AAEG	CCAP1982_LOCUS4635|CAD6995933.1|CCAP
OG0000740	LOC5568948|XP_021703190.1|AAEG	CCAP1982_LOCUS7812|CAD6999283.1|CCAP
OG0000740	LOC5572569|XP_001654085.2|AAEG	CCAP1982_LOCUS851|CAD6991963.1|CCAP
OG0000743	LOC5574874|XP_001655398.1|AAEG, LOC110681160|XP_021712620.1|AAEG	CCAP1982_LOCUS12884|CAD7004479.1|CCAP
OG0000744	LOC5565206|XP_001649565.2|AAEG, LOC5565220|XP_001649576.2|AAEG	CCAP1982_LOCUS20285|CAD7012184.1|CCAP
OG0000746	LOC110679049|XP_021708670.1|AAEG, LOC5569724|XP_001652949.1|AAEG	CCAP1982_LOCUS7111|CAD6998524.1|CCAP
OG0000753	LOC5574701|XP_021698366.1|AAEG	CCAP1982_LOCUS3763|CAD6995033.1|CCAP, CCAP1982_LOCUS3762|CAD6995032.1|CCAP
OG0000755	LOC5578924|XP_001657210.3|AAEG	CCAP1982_LOCUS2374|CAD6993561.1|CCAP
OG0000756	LOC5576731|XP_001656241.1|AAEG	CCAP1982_LOCUS3474|CAD6994741.1|CCAP
OG0000757	LOC5573994|XP_001661080.1|AAEG	CCAP1982_LOCUS12322|CAD7003892.1|CCAP
OG0000758	LOC5573302|XP_021698645.1|AAEG	CCAP1982_LOCUS10824|CAD7002337.1|CCAP, CCAP1982_LOCUS10825|CAD7002339.1|CCAP
OG0000759	LOC5567691|XP_001651852.3|AAEG	CCAP1982_LOCUS11488|CAD7003025.1|CCAP
OG0000762	LOC5569068|XP_001658297.1|AAEG	CCAP1982_LOCUS5527|CAD6996851.1|CCAP
OG0000763	LOC5568174|XP_021703903.1|AAEG	CCAP1982_LOCUS7967|CAD6999443.1|CCAP, CCAP1982_LOCUS7966|CAD6999442.1|CCAP
OG0000764	LOC5567685|XP_021708653.1|AAEG	CCAP1982_LOCUS9835|CAD7001338.1|CCAP, CCAP1982_LOCUS9837|CAD7001340.1|CCAP
OG0000767	LOC5568661|XP_021705791.1|AAEG	CCAP1982_LOCUS13379|CAD7005004.1|CCAP
OG0000768	LOC5577816|XP_001663586.1|AAEG	CCAP1982_LOCUS13967|CAD7005608.1|CCAP
OG0000770	LOC5579099|XP_001657293.2|AAEG, LOC110680759|XP_021712238.1|AAEG, LOC5579095|XP_001657289.2|AAEG, LOC5579094|XP_001657288.2|AAEG	CCAP1982_LOCUS23234|CAD7015287.1|CCAP, CCAP1982_LOCUS23236|CAD7015289.1|CCAP, CCAP1982_LOCUS23235|CAD7015288.1|CCAP, CCAP1982_LOCUS23208|CAD7015260.1|CCAP, CCAP1982_LOCUS23233|CAD7015286.1|CCAP
OG0000771	LOC5565457|XP_001649766.2|AAEG	CCAP1982_LOCUS11323|CAD7002853.1|CCAP
OG0000778	LOC5572380|XP_021694486.1|AAEG	CCAP1982_LOCUS4113|CAD6995395.1|CCAP
OG0000785	LOC5567616|XP_021713394.1|AAEG	CCAP1982_LOCUS2663|CAD6993869.1|CCAP
OG0000786	LOC5575790|XP_021693483.1|AAEG	CCAP1982_LOCUS1451|CAD6992602.1|CCAP
OG0000787	LOC5574159|XP_001655068.1|AAEG	CCAP1982_LOCUS11438|CAD7002975.1|CCAP
OG0000788	LOC5575938|XP_021699162.1|AAEG	CCAP1982_LOCUS11851|CAD7003393.1|CCAP
OG0000789	LOC5570933|XP_001659405.2|AAEG	CCAP1982_LOCUS7762|CAD6999230.1|CCAP
OG0000790	LOC5572784|XP_001654187.2|AAEG	CCAP1982_LOCUS7014|CAD6998414.1|CCAP
OG0000791	LOC5577917|XP_021702814.1|AAEG	CCAP1982_LOCUS2495|CAD6993689.1|CCAP
OG0000792	LOC110675237|XP_021695378.1|AAEG	CCAP1982_LOCUS22816|CAD7014849.1|CCAP, CCAP1982_LOCUS8894|CAD7000418.1|CCAP, CCAP1982_LOCUS8893|CAD7000417.1|CCAP, CCAP1982_LOCUS8892|CAD7000416.1|CCAP
OG0000793	LOC5570063|XP_001653054.1|AAEG	CCAP1982_LOCUS1000|CAD6992116.1|CCAP
OG0000797	LOC5571755|XP_001653781.1|AAEG	CCAP1982_LOCUS4428|CAD6995722.1|CCAP
OG0000798	LOC5573757|XP_021708658.1|AAEG	CCAP1982_LOCUS20568|CAD7012491.1|CCAP
OG0000799	LOC5575386|XP_001655738.1|AAEG	CCAP1982_LOCUS23391|CAD7015450.1|CCAP
OG0000800	LOC5563996|XP_021707646.1|AAEG	CCAP1982_LOCUS12705|CAD7004285.1|CCAP
OG0000801	LOC5568707|XP_001652531.1|AAEG	CCAP1982_LOCUS20234|CAD7012137.1|CCAP
OG0000802	LOC5567358|XP_001657370.2|AAEG	CCAP1982_LOCUS12829|CAD7004420.1|CCAP
OG0000810	LOC5578919|XP_001657205.2|AAEG	CCAP1982_LOCUS7167|CAD6998589.1|CCAP, CCAP1982_LOCUS7168|CAD6998590.1|CCAP, CCAP1982_LOCUS7166|CAD6998588.1|CCAP, CCAP1982_LOCUS7165|CAD6998587.1|CCAP
OG0000811	LOC5566120|XP_001650490.2|AAEG	CCAP1982_LOCUS23414|CAD7015474.1|CCAP
OG0000814	LOC5567710|XP_001651876.1|AAEG	CCAP1982_LOCUS189|CAD6991255.1|CCAP
OG0000815	LOC5564950|XP_021701900.1|AAEG, LOC5575209|XP_021701902.1|AAEG, LOC5575211|XP_001661846.2|AAEG	CCAP1982_LOCUS6833|CAD6998221.1|CCAP, CCAP1982_LOCUS6832|CAD6998220.1|CCAP
OG0000820	LOC5579797|XP_021706989.1|AAEG	CCAP1982_LOCUS607|CAD6991694.1|CCAP, CCAP1982_LOCUS20527|CAD7012446.1|CCAP
OG0000831	LOC5578573|XP_001663963.2|AAEG, LOC5574451|XP_001661466.2|AAEG, LOC5571091|XP_001659531.1|AAEG	CCAP1982_LOCUS2876|CAD6994107.1|CCAP
OG0000832	LOC5575640|XP_001655787.1|AAEG	CCAP1982_LOCUS22663|CAD7014678.1|CCAP
OG0000833	LOC5572312|XP_001654001.2|AAEG	CCAP1982_LOCUS14574|CAD7006248.1|CCAP
OG0000834	LOC5578133|XP_021696267.1|AAEG	CCAP1982_LOCUS3177|CAD6994426.1|CCAP, CCAP1982_LOCUS2133|CAD6993316.1|CCAP, CCAP1982_LOCUS2134|CAD6993317.1|CCAP, CCAP1982_LOCUS2135|CAD6993318.1|CCAP
OG0000836	LOC5571557|XP_001659779.1|AAEG	CCAP1982_LOCUS5624|CAD6996957.1|CCAP
OG0000839	LOC5567590|XP_021704529.1|AAEG	CCAP1982_LOCUS770|CAD6991879.1|CCAP
OG0000842	LOC5565224|XP_001649557.2|AAEG	CCAP1982_LOCUS21103|CAD7013014.1|CCAP
OG0000843	LOC5575084|XP_001661802.1|AAEG	CCAP1982_LOCUS5498|CAD6996825.1|CCAP
OG0000844	LOC5568444|XP_021706258.1|AAEG	CCAP1982_LOCUS21108|CAD7013021.1|CCAP
OG0000853	LOC110677782|XP_021704938.1|AAEG, LOC110676413|XP_021699900.1|AAEG, LOC110674619|XP_021694405.1|AAEG, LOC5578241|XP_021702587.1|AAEG, LOC110679413|XP_021709629.1|AAEG, LOC110674712|XP_021694459.1|AAEG, LOC110676941|XP_021702580.1|AAEG, LOC110676161|XP_021698647.1|AAEG, LOC110678847|XP_021708059.1|AAEG, LOC110674188|XP_021693894.1|AAEG, LOC110674103|XP_021693420.1|AAEG, LOC110676683|XP_021701210.1|AAEG, LOC110677229|XP_021703981.1|AAEG, LOC110676177|XP_021698686.1|AAEG, LOC110675142|XP_021695215.1|AAEG, LOC110677716|XP_021704571.1|AAEG, LOC110678096|XP_021706382.1|AAEG	CCAP1982_LOCUS10161|CAD7001670.1|CCAP
OG0000856	LOC5569202|XP_021699577.1|AAEG	CCAP1982_LOCUS13873|CAD7005513.1|CCAP
OG0000858	LOC5563593|XP_001647843.2|AAEG, LOC5563570|XP_021693065.1|AAEG	CCAP1982_LOCUS3995|CAD6995275.1|CCAP
OG0000860	LOC23687882|XP_021695499.1|AAEG	CCAP1982_LOCUS12607|CAD7004188.1|CCAP
OG0000861	LOC5579974|XP_021697396.1|AAEG	CCAP1982_LOCUS23355|CAD7015412.1|CCAP, CCAP1982_LOCUS23353|CAD7015410.1|CCAP
OG0000863	LOC5569153|XP_021712379.1|AAEG, LOC5579040|XP_001664217.2|AAEG	CCAP1982_LOCUS13300|CAD7004917.1|CCAP, CCAP1982_LOCUS13301|CAD7004918.1|CCAP
OG0000865	LOC110676550|XP_021700543.1|AAEG	CCAP1982_LOCUS4953|CAD6996270.1|CCAP
OG0000866	LOC5565764|XP_021700881.1|AAEG	CCAP1982_LOCUS8871|CAD7000396.1|CCAP
OG0000867	LOC5566526|XP_001650903.1|AAEG	CCAP1982_LOCUS6476|CAD6997852.1|CCAP
OG0000869	LOC110679428|XP_021709657.1|AAEG	CCAP1982_LOCUS4368|CAD6995661.1|CCAP, CCAP1982_LOCUS4369|CAD6995662.1|CCAP
OG0000871	LOC5563912|XP_021709764.1|AAEG	CCAP1982_LOCUS19771|CAD7011687.1|CCAP
OG0000872	LOC5579795|XP_001648107.1|AAEG	CCAP1982_LOCUS21128|CAD7013046.1|CCAP
OG0000873	LOC5570660|XP_021705398.1|AAEG, LOC5578723|XP_021705681.1|AAEG, LOC5574699|XP_021710974.1|AAEG	CCAP1982_LOCUS11773|CAD7003312.1|CCAP, CCAP1982_LOCUS11691|CAD7003230.1|CCAP, CCAP1982_LOCUS11692|CAD7003231.1|CCAP
OG0000875	LOC5569144|XP_021704184.1|AAEG	CCAP1982_LOCUS2405|CAD6993595.1|CCAP, CCAP1982_LOCUS14457|CAD7006125.1|CCAP
OG0000885	LOC5576671|XP_021712970.1|AAEG, LOC5576669|XP_001662811.1|AAEG, LOC5576675|XP_001662810.2|AAEG, LOC5576677|XP_001662809.2|AAEG, LOC5576673|XP_001662808.1|AAEG	CCAP1982_LOCUS3879|CAD6995158.1|CCAP
OG0000888	LOC5577573|XP_021697247.1|AAEG	CCAP1982_LOCUS11353|CAD7002884.1|CCAP, CCAP1982_LOCUS11349|CAD7002880.1|CCAP, CCAP1982_LOCUS11355|CAD7002886.1|CCAP
