Orthogroup	AAEG.longest_only	DBUS.longest_only
OG0002422	LOC110681313|XP_021712763.1|AAEG, LOC5571585|XP_021704754.1|AAEG	LOC108602807|XP_017846524.1|DBUS
OG0002423	LOC5568659|XP_021704951.1|AAEG	LOC108605592|XP_017850854.1|DBUS, LOC108601162|XP_017844583.1|DBUS
OG0002425	LOC5567157|XP_001651586.1|AAEG	LOC108607112|XP_017853230.1|DBUS
OG0002426	LOC5577356|XP_021705993.1|AAEG	LOC108598357|XP_017840464.1|DBUS
OG0002427	LOC110678808|XP_021707902.1|AAEG, LOC5577360|XP_001656438.1|AAEG	LOC108607351|XP_017853532.1|DBUS
OG0002428	LOC5574165|XP_021709047.1|AAEG	LOC108606649|XP_017852451.2|DBUS
OG0002429	LOC5578296|XP_021706738.1|AAEG	LOC108600198|XP_017843097.2|DBUS
OG0002430	LOC5564781|XP_001649136.1|AAEG	LOC108597714|XP_017839892.1|DBUS
OG0002431	LOC5577034|XP_001663129.1|AAEG	LOC108595094|XP_017835735.1|DBUS
OG0002432	LOC5564767|XP_021710853.1|AAEG	LOC108605692|XP_017850973.1|DBUS
OG0002433	LOC5564798|XP_001649125.1|AAEG	LOC108603941|XP_017848624.1|DBUS
OG0002434	LOC5572853|XP_001660614.1|AAEG, LOC110680303|XP_021711831.1|AAEG	LOC108597515|XP_017839597.1|DBUS
OG0002436	LOC5579830|XP_001651507.1|AAEG	LOC108597257|XP_017839203.1|DBUS
OG0002437	LOC5567948|XP_021707012.1|AAEG	LOC108596226|XP_017837243.1|DBUS
OG0002438	LOC5566444|XP_021708252.1|AAEG	LOC108605342|XP_033150251.1|DBUS
OG0002439	LOC5566442|XP_001650832.1|AAEG	LOC108608357|XP_017855193.1|DBUS
OG0002440	LOC5568397|XP_001658036.2|AAEG	LOC108598425|XP_017840540.1|DBUS
OG0002441	LOC5566599|XP_021704764.1|AAEG	LOC108596750|XP_017838314.2|DBUS
OG0002442	LOC5566586|XP_021710452.1|AAEG	LOC108597440|XP_017839492.1|DBUS
OG0002443	LOC5565208|XP_021705313.1|AAEG	LOC108596959|XP_017838693.1|DBUS
OG0002444	LOC5565211|XP_021710883.1|AAEG	LOC108597095|XP_017838949.2|DBUS
OG0002445	LOC5563904|XP_001648219.1|AAEG	LOC108596429|XP_017837642.1|DBUS
OG0002446	LOC5578525|XP_001663916.1|AAEG	LOC108596889|XP_017838559.1|DBUS
OG0002447	LOC110680967|XP_021712433.1|AAEG, LOC5575321|XP_001655696.1|AAEG	LOC108598491|XP_033149389.1|DBUS
OG0002448	LOC5567501|XP_001651796.1|AAEG	LOC108595690|XP_017836460.1|DBUS
OG0002449	LOC5573760|XP_021706771.1|AAEG	LOC108595334|XP_017836042.1|DBUS
OG0002450	LOC5573729|XP_001654759.2|AAEG	LOC108603099|XP_017847084.1|DBUS
OG0002451	LOC5579658|XP_001648132.1|AAEG	LOC108595473|XP_017836212.2|DBUS
OG0002452	LOC5579799|XP_021707640.1|AAEG	LOC108595057|XP_017835689.1|DBUS
OG0002453	LOC5579796|XP_001648109.1|AAEG	LOC108596198|XP_017837203.1|DBUS
OG0002454	LOC5577227|XP_011493181.2|AAEG	LOC108599923|XP_017842619.1|DBUS
OG0002455	LOC5564719|XP_021707805.1|AAEG	LOC108599921|XP_017842616.1|DBUS
OG0002456	LOC5565493|XP_021706486.1|AAEG	LOC108594845|XP_033148954.1|DBUS
OG0002457	LOC5570997|XP_001653425.2|AAEG	LOC108597494|XP_017839566.1|DBUS
OG0002458	LOC110679586|XP_021710431.1|AAEG	LOC108608346|XP_017855182.2|DBUS
OG0002459	LOC110680779|XP_021712256.1|AAEG, LOC5567136|XP_021706135.1|AAEG	LOC108597139|XP_017839019.1|DBUS
OG0002460	LOC110678439|XP_021707020.1|AAEG	LOC108596591|XP_017838009.1|DBUS
OG0002461	LOC5573624|XP_001660944.1|AAEG	LOC108597775|XP_017839979.1|DBUS
OG0002462	LOC5565521|XP_021707602.1|AAEG	LOC108596867|XP_017838512.2|DBUS
OG0002463	LOC5574293|XP_021709612.1|AAEG	LOC108596078|XP_017836982.1|DBUS
OG0002464	LOC110679379|XP_021709520.1|AAEG	LOC108597468|XP_017839530.1|DBUS
OG0002465	LOC5574299|XP_021704242.1|AAEG	LOC108595231|XP_017835918.2|DBUS
OG0002466	LOC5571882|XP_021710824.1|AAEG	LOC108607340|XP_017853512.1|DBUS
OG0002467	LOC5574266|XP_021707016.1|AAEG	LOC108601092|XP_017844491.2|DBUS
OG0002468	LOC5577306|XP_021705874.1|AAEG	LOC108598435|XP_017840555.2|DBUS
OG0002469	LOC5567447|XP_021707985.1|AAEG	LOC108604014|XP_017848745.1|DBUS
OG0002470	LOC5567433|XP_001657447.2|AAEG	LOC108597301|XP_017839269.1|DBUS
OG0002471	LOC110681256|XP_021712718.1|AAEG, LOC5580237|XP_001662433.1|AAEG	LOC108594988|XP_017835609.1|DBUS
OG0002472	LOC5578048|XP_021707095.1|AAEG	LOC108597540|XP_017839629.1|DBUS
OG0002473	LOC5580235|XP_001662421.2|AAEG	LOC108595211|XP_017835888.1|DBUS
OG0002474	LOC5576761|XP_021710836.1|AAEG	LOC108600406|XP_017843447.2|DBUS
OG0002475	LOC5572090|XP_001660169.1|AAEG	LOC117134857|XP_033149994.1|DBUS
OG0002476	LOC5578123|XP_001656820.1|AAEG	LOC108595404|XP_017836119.1|DBUS
OG0002477	LOC5568272|XP_001657969.2|AAEG	LOC108595238|XP_017835925.1|DBUS
OG0002478	LOC5568262|XP_021707414.1|AAEG	LOC108595413|XP_017836130.1|DBUS
OG0002479	LOC5566865|XP_001651293.1|AAEG	LOC108596097|XP_017837005.1|DBUS
OG0002480	LOC5568458|XP_021706708.1|AAEG	LOC108596547|XP_017837928.1|DBUS
OG0002481	LOC5574182|XP_001661240.1|AAEG	LOC108606508|XP_017852167.1|DBUS
OG0002483	LOC5571928|XP_001660024.2|AAEG	LOC108596566|XP_017837958.1|DBUS
OG0002484	LOC110679043|XP_021708664.1|AAEG	LOC108595520|XP_017836263.1|DBUS
OG0002485	LOC110674003|XP_021708830.1|AAEG, LOC5569747|XP_021711825.1|AAEG	LOC108596938|XP_017838660.1|DBUS
OG0002486	LOC5563671|XP_001647964.1|AAEG	LOC108599249|XP_017841534.2|DBUS
OG0002487	LOC5563687|XP_021709603.1|AAEG	LOC108608293|XP_033149337.1|DBUS
OG0002488	LOC5565442|XP_021710513.1|AAEG	LOC108595135|XP_017835787.1|DBUS
OG0002489	LOC5566703|XP_021711356.1|AAEG	LOC108598469|XP_017840603.2|DBUS
OG0002490	LOC5569490|XP_021711673.1|AAEG	LOC108595173|XP_017835839.1|DBUS
OG0002492	LOC5573211|XP_001654420.1|AAEG, LOC110678280|XP_021706600.1|AAEG	LOC108596288|XP_017837365.1|DBUS
OG0002493	LOC110680935|XP_021712408.1|AAEG, LOC110677669|XP_021704333.1|AAEG, LOC5573229|XP_001654425.1|AAEG	LOC108595313|XP_017836020.1|DBUS
OG0002508	LOC5566229|XP_021694475.1|AAEG	LOC108607027|XP_033150302.1|DBUS
OG0002509	LOC5566227|XP_001650614.1|AAEG	LOC108595024|XP_017835648.1|DBUS
OG0002510	LOC5579813|XP_001651034.1|AAEG	LOC108605166|XP_017850240.2|DBUS
OG0002511	LOC110680330|XP_021711845.1|AAEG, LOC5579809|XP_001651045.1|AAEG	LOC108604294|XP_017849197.1|DBUS
OG0002512	LOC5566531|XP_021694577.1|AAEG	LOC108607424|XP_017853720.1|DBUS
OG0002513	LOC5574331|XP_001661364.1|AAEG	LOC108603948|XP_017848628.1|DBUS
OG0002514	LOC5569471|XP_001658556.1|AAEG	LOC108600148|XP_017843030.1|DBUS
OG0002516	LOC5563880|XP_001648191.1|AAEG	LOC108602158|XP_017845679.1|DBUS
OG0002517	LOC5565478|XP_021692939.1|AAEG	LOC108606374|XP_033150381.1|DBUS
OG0002518	LOC5579316|XP_001647624.2|AAEG	LOC108602648|XP_017846283.1|DBUS
OG0002519	LOC5576535|XP_021694797.1|AAEG	LOC108597616|XP_017839745.1|DBUS
OG0002520	LOC5576542|XP_021694799.1|AAEG, LOC110680949|XP_021712421.1|AAEG	LOC108606869|XP_017852868.1|DBUS
OG0002521	LOC5575945|XP_021694811.1|AAEG	LOC108605410|XP_017850568.1|DBUS
OG0002522	LOC5575266|XP_001661858.2|AAEG	LOC108602003|XP_017845493.1|DBUS
OG0002523	LOC5574208|XP_021694884.1|AAEG	LOC108603914|XP_017848585.1|DBUS
OG0002524	LOC5574419|XP_001661437.2|AAEG	LOC108605252|XP_017850359.1|DBUS
OG0002525	LOC5577191|XP_021695011.1|AAEG	LOC108598414|XP_017840527.1|DBUS
OG0002526	LOC5577193|XP_021695012.1|AAEG	LOC108603044|XP_017846951.1|DBUS
OG0002528	LOC110680616|XP_021712108.1|AAEG, LOC5578702|XP_021695083.1|AAEG	LOC108605195|XP_017850278.1|DBUS
OG0002529	LOC5578709|XP_001664008.2|AAEG	LOC108604299|XP_017849205.1|DBUS
OG0002530	LOC5578707|XP_001664006.1|AAEG	LOC108607824|XP_017854361.1|DBUS
OG0002531	LOC5570801|XP_021705515.1|AAEG, LOC5578706|XP_021695107.1|AAEG	LOC108608570|XP_017855490.1|DBUS
OG0002532	LOC5576758|XP_001656254.2|AAEG	LOC108601649|XP_017845038.1|DBUS
OG0002533	LOC110674174|XP_021693809.1|AAEG, LOC110674873|XP_021695127.1|AAEG, LOC5576752|XP_021712819.1|AAEG	LOC108599233|XP_017841520.1|DBUS, LOC108606617|XP_017852380.1|DBUS
OG0002534	LOC5578374|XP_001663840.2|AAEG	LOC108595209|XP_017835886.1|DBUS
OG0002535	LOC5579017|XP_021694477.1|AAEG	LOC108598702|XP_017840916.1|DBUS
OG0002536	LOC5569203|XP_001658374.1|AAEG	LOC108602821|XP_017846541.1|DBUS
OG0002537	LOC5566764|XP_001651171.1|AAEG	LOC108595215|XP_017835891.1|DBUS
OG0002539	LOC5573525|XP_021703231.1|AAEG	LOC108595162|XP_017835822.1|DBUS
OG0002540	LOC5570653|XP_001659248.1|AAEG	LOC108604166|XP_017848988.1|DBUS
OG0002541	LOC5570658|XP_001659252.2|AAEG	LOC108607207|XP_017853361.1|DBUS
OG0002542	LOC5573412|XP_021712942.1|AAEG	LOC108607167|XP_017853309.1|DBUS
OG0002543	LOC5580023|XP_001653905.2|AAEG	LOC108605705|XP_017850986.1|DBUS
OG0002544	LOC5578311|XP_021693147.1|AAEG	LOC108604428|XP_017849388.1|DBUS
OG0002545	LOC5570108|XP_001653087.2|AAEG	LOC108606854|XP_017852840.1|DBUS
OG0002547	LOC5571226|XP_001653523.2|AAEG	LOC108605856|XP_017851154.1|DBUS
OG0002548	LOC5579161|XP_021694174.1|AAEG	LOC108605712|XP_017850993.1|DBUS
OG0002549	LOC5579160|XP_021694164.1|AAEG	LOC108606877|XP_017852889.1|DBUS
OG0002550	LOC5569559|XP_021695182.1|AAEG	LOC108606791|XP_017852730.1|DBUS
OG0002551	LOC5563945|XP_021695379.1|AAEG	LOC108604813|XP_017849910.1|DBUS
OG0002552	LOC5563946|XP_001648269.1|AAEG	LOC108597120|XP_017838992.2|DBUS
OG0002553	LOC5571311|XP_001653626.2|AAEG	LOC108607264|XP_017853444.1|DBUS
OG0002554	LOC5571308|XP_021696503.1|AAEG	LOC108607098|XP_017853211.1|DBUS
OG0002555	LOC5571306|XP_001653621.2|AAEG	LOC108605095|XP_017850149.1|DBUS
OG0002556	LOC5576596|XP_001656180.2|AAEG	LOC108608571|XP_017855491.2|DBUS
OG0002557	LOC5574995|XP_001655468.1|AAEG	LOC108606862|XP_017852855.1|DBUS
OG0002558	LOC5574980|XP_001655453.1|AAEG	LOC108603246|XP_017847366.1|DBUS
OG0002559	LOC5574974|XP_001655444.2|AAEG	LOC108600140|XP_017843022.1|DBUS
OG0002560	LOC5570583|XP_021698478.1|AAEG	LOC108601779|XP_017845195.1|DBUS
OG0002561	LOC5570597|XP_001653263.1|AAEG, LOC5576864|XP_001662961.1|AAEG	LOC108604029|XP_017848768.1|DBUS
OG0002562	LOC5572008|XP_001660114.1|AAEG	LOC108605974|XP_017851285.1|DBUS
OG0002563	LOC110676248|XP_021699074.1|AAEG	LOC108604952|XP_017850011.1|DBUS
OG0002564	LOC110674467|XP_021694368.1|AAEG	LOC108604395|XP_017849342.1|DBUS
OG0002565	LOC5576461|XP_001662654.2|AAEG	LOC108604531|XP_017849534.1|DBUS
OG0002566	LOC5576480|XP_021700589.1|AAEG	LOC108604251|XP_017849122.1|DBUS
OG0002567	LOC5570707|XP_021700929.1|AAEG	LOC108606346|XP_017851882.1|DBUS
OG0002568	LOC5565273|XP_001649602.2|AAEG	LOC108605862|XP_017851162.1|DBUS
OG0002569	LOC5565269|XP_001649593.2|AAEG	LOC108598983|XP_017841246.2|DBUS
OG0002570	LOC5565015|XP_021701984.1|AAEG	LOC108603835|XP_017848467.1|DBUS
OG0002571	LOC5577264|XP_021702034.1|AAEG	LOC108603291|XP_017847449.1|DBUS
OG0002572	LOC5575026|XP_001661759.2|AAEG	LOC108595955|XP_017836731.1|DBUS
OG0002573	LOC110673998|XP_021702275.1|AAEG	LOC108604267|XP_017849150.1|DBUS
OG0002574	LOC5567039|XP_021702405.1|AAEG	LOC108601910|XP_017845377.1|DBUS
OG0002575	LOC5576300|XP_021702630.1|AAEG	LOC108603508|XP_017847871.1|DBUS
OG0002576	LOC5566958|XP_001651356.2|AAEG	LOC108605626|XP_017850899.1|DBUS
OG0002577	LOC5567573|XP_001657549.2|AAEG, LOC5571609|XP_001659807.1|AAEG	LOC108599594|XP_017842029.1|DBUS
OG0002578	LOC5576897|XP_001662997.2|AAEG	LOC108594441|XP_017835105.1|DBUS
OG0002579	LOC5576882|XP_001662982.2|AAEG	LOC108607801|XP_017854329.1|DBUS
OG0002580	LOC5576879|XP_021703495.1|AAEG	LOC108595543|XP_017836291.1|DBUS
OG0002581	LOC5572102|XP_021704675.1|AAEG	LOC108603703|XP_017848224.1|DBUS
OG0002582	LOC5578145|XP_001663715.2|AAEG	LOC108603401|XP_017847676.1|DBUS
OG0002583	LOC5576558|XP_021705835.1|AAEG, LOC5576559|XP_021705870.1|AAEG	LOC108603064|XP_017846991.1|DBUS
OG0002584	LOC5575291|XP_021706284.1|AAEG, LOC110681264|XP_021712729.1|AAEG	LOC108600534|XP_017843676.1|DBUS
OG0002585	LOC110674290|XP_021694262.1|AAEG, LOC110681263|XP_021712727.1|AAEG	LOC108600536|XP_017843678.1|DBUS
OG0002586	LOC5579214|XP_001657342.1|AAEG	LOC108603319|XP_017847525.1|DBUS
OG0002587	LOC5579215|XP_001657343.1|AAEG, LOC110678085|XP_021706354.1|AAEG	LOC108601742|XP_017845151.1|DBUS
OG0002588	LOC5565333|XP_021706539.1|AAEG	LOC108603778|XP_017848359.1|DBUS
OG0002589	LOC5566636|XP_021706625.1|AAEG	LOC108604083|XP_017848846.1|DBUS
OG0002590	LOC5568549|XP_001652359.1|AAEG, LOC110681072|XP_021712538.1|AAEG	LOC108607092|XP_017853206.1|DBUS
OG0002591	LOC5578714|XP_021707878.1|AAEG	LOC108603907|XP_017848578.1|DBUS
OG0002592	LOC5572783|XP_001654182.2|AAEG, LOC110678898|XP_021708191.1|AAEG	LOC108604852|XP_017849964.1|DBUS
OG0002593	LOC5580226|XP_021708235.1|AAEG	LOC108603342|XP_017847563.1|DBUS
OG0002594	LOC5576867|XP_021708363.1|AAEG	LOC108603662|XP_033149833.1|DBUS
OG0002595	LOC110681100|XP_021712558.1|AAEG, LOC5576869|XP_021708482.1|AAEG	LOC108603015|XP_017846899.1|DBUS
OG0002596	LOC5570293|XP_021708725.1|AAEG	LOC108604537|XP_017849542.1|DBUS
OG0002597	LOC5568281|XP_001657977.2|AAEG	LOC108604468|XP_017849439.1|DBUS
OG0002598	LOC5567765|XP_001657664.2|AAEG	LOC108603465|XP_033150080.1|DBUS
OG0002599	LOC5574581|XP_021709408.1|AAEG	LOC108604760|XP_017849839.1|DBUS
OG0002600	LOC5573868|XP_001654904.1|AAEG	LOC108597537|XP_017839625.1|DBUS
OG0002601	LOC5568152|XP_001657902.2|AAEG	LOC108602329|XP_017845904.1|DBUS
OG0002602	LOC5566203|XP_021710294.1|AAEG	LOC108604153|XP_017848960.1|DBUS
OG0002603	LOC5567712|XP_021712083.1|AAEG, LOC5568344|XP_021710686.1|AAEG, LOC110680551|XP_021712034.1|AAEG	LOC108603149|XP_017847186.1|DBUS
OG0002604	LOC110673979|XP_021710716.1|AAEG	LOC108604789|XP_017849877.1|DBUS
OG0002605	LOC5577498|XP_001656516.2|AAEG	LOC108604811|XP_017849904.1|DBUS
OG0002606	LOC5577697|XP_021711675.1|AAEG	LOC108603255|XP_017847383.1|DBUS
OG0002607	LOC5577700|XP_001663482.1|AAEG	LOC108601452|XP_017844839.1|DBUS
OG0002608	LOC110680661|XP_021712145.1|AAEG	LOC108603359|XP_017847595.2|DBUS
OG0002609	LOC23687795|XP_021694283.1|AAEG, LOC5573705|XP_021698924.1|AAEG	LOC108596508|XP_017837837.1|DBUS
OG0002610	LOC5571796|XP_021712744.1|AAEG	LOC108603472|XP_017847800.1|DBUS
OG0002611	LOC110680552|XP_021712035.1|AAEG, LOC5567069|XP_021712781.1|AAEG	LOC108603704|XP_017848233.1|DBUS
OG0002612	LOC5567072|XP_001651467.2|AAEG	LOC108602135|XP_017845652.1|DBUS
OG0002613	LOC5567073|XP_011493301.2|AAEG	LOC108603169|XP_017847215.1|DBUS
OG0002614	LOC5567074|XP_021712907.1|AAEG	LOC108603927|XP_017848609.1|DBUS
OG0002615	LOC5578996|XP_021712972.1|AAEG	LOC117134668|XP_033148965.1|DBUS
OG0002616	LOC5580293|XP_021713077.1|AAEG	LOC108604190|XP_017849029.1|DBUS
OG0002617	LOC5567839|XP_001657748.2|AAEG	LOC108596513|XP_033150929.1|DBUS, LOC108596514|XP_017837845.1|DBUS
OG0002618	LOC5568726|XP_001658105.1|AAEG, LOC110680260|XP_021711767.1|AAEG	LOC108603294|XP_017847454.1|DBUS
OG0002619	LOC5572167|XP_021713208.1|AAEG	LOC108603338|XP_017847552.1|DBUS
OG0002620	LOC5577060|XP_021713226.1|AAEG	LOC108604064|XP_017848817.1|DBUS
OG0002621	LOC5569230|XP_021713260.1|AAEG	LOC108604088|XP_017848854.1|DBUS
OG0002622	LOC110674322|XP_021694303.1|AAEG, LOC110680406|XP_021711899.1|AAEG, LOC5568115|XP_021696650.1|AAEG	LOC108598528|XP_017840700.1|DBUS
OG0002623	LOC110680812|XP_021712281.1|AAEG, LOC5565057|XP_021711970.1|AAEG, LOC110681558|XP_021713324.1|AAEG	LOC108601922|XP_017845388.1|DBUS
OG0002624	LOC5565056|XP_001649374.1|AAEG	LOC108604683|XP_017849727.1|DBUS, LOC108604684|XP_017849729.1|DBUS
OG0002625	LOC5565069|XP_021713327.1|AAEG	LOC108603019|XP_017846905.1|DBUS
OG0002626	LOC5580011|XP_021713340.1|AAEG	LOC108605593|XP_017850855.1|DBUS
OG0002627	LOC5567609|XP_021713398.1|AAEG	LOC108603477|XP_017847808.1|DBUS
OG0002628	LOC110679011|XP_021708566.1|AAEG, LOC5580206|XP_021713400.1|AAEG	LOC108603860|XP_017848505.1|DBUS
OG0002629	LOC5575988|XP_021692953.1|AAEG	LOC108603121|XP_033149967.1|DBUS
OG0002630	LOC5564678|XP_021693010.1|AAEG	LOC108604152|XP_033149002.1|DBUS
OG0002631	LOC110681181|XP_021712649.1|AAEG, LOC5570843|XP_021693039.1|AAEG	LOC108601451|XP_017844838.1|DBUS
OG0002632	LOC5576842|XP_001662950.2|AAEG	LOC108604249|XP_017849120.1|DBUS
OG0002633	LOC110674049|XP_021693079.1|AAEG	LOC108603405|XP_017847683.1|DBUS
OG0002634	LOC5580096|XP_021693080.1|AAEG	LOC108604753|XP_017849830.1|DBUS
OG0002635	LOC5566482|XP_021693091.1|AAEG	LOC108604670|XP_017849711.1|DBUS
OG0002636	LOC5566461|XP_021693131.1|AAEG	LOC108604305|XP_017849212.1|DBUS
OG0002637	LOC5563721|XP_021693215.1|AAEG	LOC108608475|XP_033149987.1|DBUS
OG0002638	LOC5563717|XP_001647999.2|AAEG	LOC108601635|XP_017845022.1|DBUS
OG0002639	LOC5567290|XP_001651725.1|AAEG	LOC117134856|XP_033149973.1|DBUS, LOC108604709|XP_017849764.1|DBUS
OG0002640	LOC5576726|XP_001656234.1|AAEG	LOC108602752|XP_017846410.1|DBUS
OG0002641	LOC5579244|XP_021693372.1|AAEG	LOC108602755|XP_017846416.1|DBUS
OG0002642	LOC23687643|XP_021693375.1|AAEG	LOC108602754|XP_017846415.1|DBUS
OG0002643	LOC5576737|XP_021693377.1|AAEG	LOC108602753|XP_017846412.1|DBUS
OG0002644	LOC5564423|XP_001648765.1|AAEG	LOC108602525|XP_017846147.1|DBUS
OG0002645	LOC5573640|XP_001660966.3|AAEG	LOC108604591|XP_017849613.1|DBUS
OG0002646	LOC5568913|XP_001658237.2|AAEG	LOC108603796|XP_017848382.1|DBUS
OG0002647	LOC5568912|XP_001658236.2|AAEG	LOC108602498|XP_017846115.1|DBUS
OG0002648	LOC5568917|XP_021693423.1|AAEG	LOC108603094|XP_017847079.1|DBUS
OG0002649	LOC5573318|XP_021693446.1|AAEG	LOC108602348|XP_017845936.1|DBUS
OG0002650	LOC5573326|XP_021693457.1|AAEG	LOC108604521|XP_017849519.1|DBUS
OG0002651	LOC110680999|XP_021712456.1|AAEG, LOC5575789|XP_021693476.1|AAEG	LOC108603870|XP_017848529.1|DBUS
OG0002652	LOC110674122|XP_021693515.1|AAEG	LOC108602107|XP_017845620.1|DBUS
OG0002653	LOC5572409|XP_021693563.1|AAEG	LOC108603304|XP_017847469.1|DBUS
OG0002654	LOC110674134|XP_021693585.1|AAEG, LOC110680919|XP_021712397.1|AAEG	LOC108603535|XP_017847923.1|DBUS
OG0002655	LOC5573441|XP_021693593.1|AAEG	LOC108603901|XP_017848572.1|DBUS
OG0002656	LOC5576569|XP_021693635.1|AAEG	LOC108603207|XP_017847282.1|DBUS
OG0002657	LOC5576202|XP_021693708.1|AAEG	LOC108604742|XP_017849816.2|DBUS
OG0002658	LOC5575642|XP_001655788.1|AAEG	LOC108603691|XP_017848203.1|DBUS
OG0002660	LOC5577634|XP_021693874.1|AAEG	LOC108607268|XP_017853450.1|DBUS
OG0002661	LOC5571437|XP_021693885.1|AAEG	LOC108603150|XP_017847189.1|DBUS
OG0002662	LOC5576410|XP_001656112.2|AAEG, LOC110674190|XP_021693900.1|AAEG, LOC5565952|XP_021693902.1|AAEG, LOC110680455|XP_021711951.1|AAEG	LOC108597610|XP_017839735.1|DBUS
OG0002663	LOC5565159|XP_001649522.2|AAEG	LOC108604469|XP_033149850.1|DBUS
OG0002664	LOC5572601|XP_021694167.1|AAEG	LOC108608469|XP_017855345.1|DBUS
OG0002665	LOC5566141|XP_001650499.1|AAEG	LOC108596649|XP_017838118.1|DBUS
OG0002666	LOC5566142|XP_021695358.1|AAEG	LOC108596648|XP_017838115.1|DBUS
OG0002667	LOC5566134|XP_001650496.2|AAEG	LOC108597419|XP_017839458.1|DBUS
OG0002668	LOC5570275|XP_021695496.1|AAEG	LOC108600460|XP_017843538.1|DBUS
OG0002669	LOC5570258|XP_001659039.2|AAEG	LOC108598373|XP_017840486.2|DBUS
OG0002670	LOC110681048|XP_021712507.1|AAEG, LOC23687449|XP_021695534.1|AAEG	LOC108598395|XP_017840504.1|DBUS
OG0002671	LOC5579869|XP_021695540.1|AAEG	LOC108600725|XP_017843951.1|DBUS
OG0002672	LOC5565513|XP_021695674.1|AAEG	LOC108596560|XP_017837947.1|DBUS
OG0002673	LOC5576745|XP_001662844.1|AAEG	LOC108596048|XP_017836923.1|DBUS
OG0002674	LOC5575737|XP_021695718.1|AAEG	LOC108597165|XP_017839066.1|DBUS
OG0002675	LOC5570677|XP_001659271.2|AAEG	LOC108600401|XP_033149594.1|DBUS
OG0002676	LOC5571284|XP_001653586.2|AAEG	LOC108597316|XP_017839291.1|DBUS
OG0002677	LOC5571268|XP_021695914.1|AAEG	LOC108597670|XP_017839829.1|DBUS
OG0002678	LOC5575911|XP_021696042.1|AAEG	LOC108597631|XP_017839765.1|DBUS
OG0002679	LOC5578167|XP_021696069.1|AAEG	LOC108596042|XP_017836912.1|DBUS
OG0002680	LOC5563619|XP_021705403.1|AAEG, LOC5578172|XP_001663742.2|AAEG	LOC108605491|XP_017850725.1|DBUS
OG0002681	LOC5574112|XP_021696088.1|AAEG	LOC108597126|XP_017838995.1|DBUS
OG0002682	LOC5565108|XP_021696170.1|AAEG	LOC108600232|XP_017843149.1|DBUS
OG0002683	LOC5572887|XP_001654232.2|AAEG	LOC108603713|XP_017848242.1|DBUS
OG0002684	LOC5569895|XP_001658792.2|AAEG	LOC108607149|XP_017853282.1|DBUS
OG0002685	LOC5579992|XP_021696283.1|AAEG	LOC108597904|XP_033149591.1|DBUS
OG0002686	LOC5571868|XP_001659977.2|AAEG, LOC110681372|XP_021712807.1|AAEG	LOC108600083|XP_017842931.1|DBUS
OG0002687	LOC110675519|XP_021696488.1|AAEG, LOC5567620|XP_021696490.1|AAEG	LOC108600407|XP_033149300.1|DBUS
OG0002688	LOC5566270|XP_001650664.1|AAEG	LOC108599758|XP_017842262.1|DBUS
OG0002689	LOC5569216|XP_001658389.1|AAEG	LOC108606034|XP_017851350.1|DBUS
OG0002690	LOC5569211|XP_001658384.1|AAEG	LOC108598605|XP_017840792.1|DBUS
OG0002691	LOC5579145|XP_001664240.1|AAEG	LOC108595897|XP_017836675.1|DBUS
OG0002692	LOC5579146|XP_001664241.2|AAEG	LOC108595171|XP_017835831.1|DBUS
OG0002693	LOC5568103|XP_021696628.1|AAEG	LOC108599860|XP_017842490.1|DBUS
OG0002694	LOC5577555|XP_001663428.2|AAEG	LOC108596121|XP_017837069.1|DBUS
OG0002695	LOC5570396|XP_001659108.1|AAEG	LOC108599188|XP_017841473.1|DBUS
OG0002696	LOC5566236|XP_001650609.2|AAEG	LOC108599994|XP_017842742.1|DBUS
OG0002697	LOC5566239|XP_021696854.1|AAEG	LOC108600883|XP_033149348.1|DBUS
OG0002698	LOC5573766|XP_021696919.1|AAEG, LOC110680634|XP_021712121.1|AAEG	LOC108600422|XP_017843472.2|DBUS
OG0002699	LOC5573767|XP_021696920.1|AAEG	LOC108600862|XP_017844157.1|DBUS
OG0002700	LOC5576767|XP_021696931.1|AAEG	LOC108599945|XP_017842658.1|DBUS
OG0002701	LOC5576412|XP_021696949.1|AAEG	LOC108596146|XP_017837127.1|DBUS
OG0002702	LOC5574790|XP_021697003.1|AAEG, LOC110680948|XP_021712420.1|AAEG	LOC108597276|XP_017839229.1|DBUS
OG0002703	LOC5564718|XP_021697022.1|AAEG	LOC108596860|XP_033149141.1|DBUS
OG0002704	LOC5574900|XP_021697032.1|AAEG	LOC108596627|XP_017838062.1|DBUS
OG0002705	LOC5576444|XP_021697038.1|AAEG	LOC108600556|XP_017843705.2|DBUS
OG0002706	LOC5568320|XP_001652198.1|AAEG	LOC108594774|XP_017835402.1|DBUS
OG0002707	LOC5568309|XP_021697075.1|AAEG	LOC108600859|XP_017844153.1|DBUS
OG0002709	LOC5571825|XP_021697144.1|AAEG	LOC108595597|XP_017836349.1|DBUS
OG0002710	LOC23687581|XP_011492962.1|AAEG	LOC108595768|XP_017836547.1|DBUS
OG0002711	LOC5571826|XP_021697147.1|AAEG	LOC108595949|XP_017836724.1|DBUS
OG0002712	LOC5571484|XP_021697183.1|AAEG	LOC108597500|XP_017839575.1|DBUS
OG0002713	LOC5573460|XP_021697184.1|AAEG	LOC108597083|XP_017838914.1|DBUS
