Orthogroup	AAEG.longest_only	AEAL.longest_only
OG0001700	LOC110678498|XP_021707151.1|AAEG, LOC110678596|XP_021707345.1|AAEG, LOC110678598|XP_021707352.1|AAEG	LOC109405057|XP_029713376.1|AEAL, LOC109622062|XP_029734346.1|AEAL
OG0001701	LOC110681093|XP_021712554.1|AAEG	LOC115256222|XP_029710343.1|AEAL
OG0001701	LOC5569913|XP_021708647.1|AAEG	LOC109422162|XP_029707971.1|AEAL
OG0001702	LOC110679165|XP_021708953.1|AAEG, LOC5567455|XP_001657455.1|AAEG, LOC110681250|XP_021712711.1|AAEG	LOC115258622|XP_029714776.1|AEAL, LOC109419095|XP_019548853.1|AEAL, LOC109409381|XP_019538372.1|AEAL, LOC115266950|XP_029729536.1|AEAL
OG0001703	LOC5570645|XP_001653277.2|AAEG	LOC109397269|XP_019525134.2|AEAL, LOC109423222|XP_029722761.1|AEAL, LOC115263676|XP_029722744.1|AEAL
OG0001704	LOC5570641|XP_021709166.1|AAEG	LOC109397270|XP_029722762.1|AEAL, LOC115263675|XP_029722743.1|AEAL, LOC109423223|XP_029722754.1|AEAL
OG0001705	LOC5569385|XP_021709272.1|AAEG	LOC115268587|XP_029732560.1|AEAL, LOC109397249|XP_029722771.1|AEAL
OG0001706	LOC5574607|XP_001655208.2|AAEG	LOC109430200|XP_029736167.1|AEAL, LOC109423515|XP_029722781.1|AEAL
OG0001707	LOC5574593|XP_021709672.1|AAEG	LOC109423500|XP_029722789.1|AEAL
OG0001708	LOC110681130|XP_021712595.1|AAEG, LOC5577403|XP_001656483.2|AAEG	LOC109400120|XP_019528151.2|AEAL, LOC115254318|XP_029707583.1|AEAL, LOC109621597|XP_019931224.2|AEAL
OG0001709	LOC110680896|XP_021712376.1|AAEG, LOC5567785|XP_001657688.2|AAEG, LOC110680897|XP_021712377.1|AAEG	LOC109621622|XP_019931256.2|AEAL, LOC109400053|XP_019528069.3|AEAL
OG0001710	LOC5577564|XP_001663437.2|AAEG	LOC115255392|XP_029709314.1|AEAL, LOC109622162|XP_029709306.1|AEAL
OG0001710	LOC5566404|XP_021713013.1|AAEG	LOC115257514|XP_029713051.1|AEAL, LOC109429524|XP_019561038.1|AEAL
OG0001711	LOC5578517|XP_021713311.1|AAEG	LOC109400404|XP_029725412.1|AEAL, LOC115270135|XP_029735090.1|AEAL
OG0001712	LOC5578276|XP_001663804.1|AAEG	LOC109399841|XP_029729691.1|AEAL, LOC115267037|XP_029729684.1|AEAL, LOC109425352|XP_029729696.1|AEAL
OG0001713	LOC5575986|XP_011493660.2|AAEG	LOC109398975|XP_029716513.1|AEAL, LOC109425537|XP_029716528.1|AEAL
OG0001714	LOC5564681|XP_021692980.1|AAEG	LOC109399005|XP_029716112.1|AEAL, LOC109622982|XP_029722653.1|AEAL, LOC115259816|XP_029716485.1|AEAL
OG0001715	LOC5573668|XP_021698214.1|AAEG	LOC109401381|XP_019529468.2|AEAL
OG0001715	LOC110681428|XP_021712862.1|AAEG, LOC5566465|XP_001650847.2|AAEG	LOC109400886|XP_019528918.2|AEAL, LOC109429312|XP_019560762.2|AEAL
OG0001716	LOC23687829|XP_011493203.2|AAEG, LOC5576349|XP_001656084.1|AAEG	LOC109623097|XP_019933124.2|AEAL
OG0001717	LOC110680473|XP_021711973.1|AAEG, LOC5573435|XP_021693609.1|AAEG	LOC109423638|XP_029719505.1|AEAL, LOC115264143|XP_029723384.1|AEAL, LOC109398571|XP_029723371.1|AEAL, LOC115264300|XP_029723832.1|AEAL
OG0001718	LOC110674147|XP_021693644.1|AAEG, LOC5576566|XP_021693645.1|AAEG	LOC109400223|XP_029723302.1|AEAL, LOC109423620|XP_029723313.1|AEAL
OG0001719	LOC5579075|XP_021694078.1|AAEG	LOC115268554|XP_029732505.1|AEAL, LOC109403844|XP_029712297.1|AEAL, LOC115253705|XP_029732506.1|AEAL, LOC109406185|XP_029723614.1|AEAL
OG0001720	LOC5576117|XP_001662463.2|AAEG	LOC109403863|XP_029723621.1|AEAL
OG0001721	LOC5565189|XP_001649518.2|AAEG	LOC109432040|XP_019563886.2|AEAL, LOC109403994|XP_019532403.2|AEAL
OG0001722	LOC5571453|XP_021695480.1|AAEG	LOC109411467|XP_019540538.2|AEAL
OG0001723	LOC5571265|XP_001653563.1|AAEG	LOC109423371|XP_019553902.2|AEAL
OG0001724	LOC5579032|XP_021695970.1|AAEG	LOC109423344|XP_019553835.2|AEAL
OG0001725	LOC5568472|XP_021696007.1|AAEG	LOC109423326|XP_019553810.2|AEAL
OG0001726	LOC110680966|XP_021712431.1|AAEG, LOC5574101|XP_021696096.1|AAEG	LOC115263509|XP_029722609.1|AEAL, LOC109623123|XP_019933165.2|AEAL
OG0001727	LOC5577067|XP_021696347.1|AAEG	LOC109418030|XP_029726633.1|AEAL, LOC109414815|XP_029711984.1|AEAL
OG0001728	LOC5570509|XP_001659196.2|AAEG	LOC109418082|XP_019547801.2|AEAL
OG0001729	LOC5570505|XP_001659192.2|AAEG	LOC109406436|XP_019535077.2|AEAL
OG0001730	LOC5569450|XP_021696659.1|AAEG	LOC109398257|XP_029709830.1|AEAL, LOC109419706|XP_029733514.1|AEAL
OG0001731	LOC23687490|XP_021696706.1|AAEG, LOC5574280|XP_021696705.1|AAEG	LOC109622112|XP_029733478.1|AEAL
OG0001732	LOC110675629|XP_021696818.1|AAEG	LOC115265142|XP_029725250.1|AEAL, LOC115260848|XP_029718029.1|AEAL
OG0001733	LOC5565207|XP_001649550.1|AAEG	LOC109406414|XP_019535051.2|AEAL, LOC109417272|XP_019546928.2|AEAL
OG0001733	LOC5565221|XP_001649551.1|AAEG	LOC109406420|XP_019535057.2|AEAL, LOC109417267|XP_019546925.1|AEAL
OG0001734	LOC5565228|XP_021696985.1|AAEG	LOC109417266|XP_019546923.2|AEAL, LOC109406424|XP_029725718.1|AEAL
OG0001735	LOC5579981|XP_001658609.2|AAEG	LOC109426951|XP_029729883.1|AEAL
OG0001736	LOC5578900|XP_001664110.1|AAEG	LOC109417854|XP_029727478.1|AEAL, LOC109426815|XP_029725428.1|AEAL
OG0001737	LOC110675119|XP_021695189.1|AAEG	LOC109417983|XP_029732525.1|AEAL
OG0001738	LOC5576851|XP_021697531.1|AAEG	LOC109413863|XP_019543137.2|AEAL, LOC109407926|XP_019536665.2|AEAL
OG0001739	LOC5575248|XP_001655655.1|AAEG	LOC115270141|XP_029735105.1|AEAL, LOC109407969|XP_019536717.1|AEAL
OG0001740	LOC110675914|XP_021697629.1|AAEG, LOC5572758|XP_021712795.1|AAEG	LOC109407984|XP_019536737.2|AEAL, LOC109403641|XP_029735149.1|AEAL
OG0001741	LOC110676297|XP_021699336.1|AAEG, LOC5576170|XP_001662512.1|AAEG	LOC109405148|XP_019533710.1|AEAL, LOC109408005|XP_019536761.1|AEAL
OG0001742	LOC5576166|XP_001662518.1|AAEG	LOC109408011|XP_019536770.2|AEAL, LOC115270157|XP_029735218.1|AEAL
OG0001743	LOC5576175|XP_021697664.1|AAEG	LOC109408012|XP_029735215.1|AEAL, LOC115270145|XP_029735139.1|AEAL
OG0001744	LOC5573987|XP_021697960.1|AAEG	LOC109403225|XP_019531539.2|AEAL
OG0001745	LOC5573042|XP_021695213.1|AAEG	LOC115269982|XP_029734711.1|AEAL, LOC115269628|XP_029734317.1|AEAL, LOC109415821|XP_029725134.1|AEAL
OG0001746	LOC5564250|XP_001648596.1|AAEG	LOC109622618|XP_029722484.1|AEAL, LOC115263321|XP_029722449.1|AEAL
OG0001747	LOC5564305|XP_021698368.1|AAEG	LOC115263306|XP_029722406.1|AEAL, LOC115263315|XP_029722426.1|AEAL, LOC115263307|XP_029722415.1|AEAL, LOC109406167|XP_029722390.1|AEAL
OG0001748	LOC110676122|XP_021698446.1|AAEG	LOC115263139|XP_029721924.1|AEAL, LOC109416559|XP_029722287.1|AEAL, LOC109407443|XP_029721914.1|AEAL
OG0001749	LOC5572527|XP_001654051.1|AAEG	LOC115267516|XP_029730466.1|AEAL, LOC115259278|XP_029715669.1|AEAL, LOC109430859|XP_019562497.1|AEAL, LOC115254031|XP_029715655.1|AEAL
OG0001750	LOC5572528|XP_021698705.1|AAEG	LOC109431670|XP_029714127.1|AEAL, LOC109430934|XP_029715653.1|AEAL, LOC115267494|XP_029730374.1|AEAL, LOC115261705|XP_029719449.1|AEAL
OG0001751	LOC5574043|XP_021698767.1|AAEG	LOC109398021|XP_029719547.1|AEAL, LOC109431649|XP_029730426.1|AEAL, LOC115253837|XP_029730354.1|AEAL
OG0001752	LOC110676202|XP_021698832.1|AAEG	LOC115259196|XP_029715568.1|AEAL, LOC109426412|XP_029730583.1|AEAL, LOC115267605|XP_029730587.1|AEAL
OG0001753	LOC5566011|XP_021698869.1|AAEG	LOC109426344|XP_019557351.2|AEAL, LOC115259177|XP_029715548.1|AEAL
OG0001754	LOC5575704|XP_021699108.1|AAEG	LOC109420811|XP_019550803.2|AEAL, LOC109412508|XP_029713847.1|AEAL, LOC115253592|XP_029735878.1|AEAL
OG0001755	LOC5565278|XP_021699140.1|AAEG	LOC115266750|XP_029729153.1|AEAL
OG0001756	LOC5577289|XP_021699173.1|AAEG	LOC115266752|XP_029729169.1|AEAL, LOC109412544|XP_019541723.1|AEAL
OG0001757	LOC5572865|XP_001660624.1|AAEG	LOC115270222|XP_029735342.1|AEAL, LOC109430681|XP_019562305.1|AEAL, LOC115270241|XP_029735368.1|AEAL, LOC115270217|XP_029735336.1|AEAL
OG0001758	LOC5579195|XP_021699414.1|AAEG	LOC109423842|XP_029735350.1|AEAL
OG0001759	LOC5575922|XP_021699452.1|AAEG	LOC109430608|XP_019562217.1|AEAL, LOC115270273|XP_029735411.1|AEAL, LOC109423798|XP_019554375.1|AEAL, LOC115270266|XP_029735396.1|AEAL
OG0001760	LOC5566072|XP_001650438.2|AAEG	LOC109414249|XP_019543608.2|AEAL, LOC115269758|XP_029734442.1|AEAL
OG0001761	LOC5576993|XP_021699573.1|AAEG	LOC109423726|XP_019554260.1|AEAL
OG0001762	LOC5572235|XP_001653920.3|AAEG	LOC109418268|XP_029720593.1|AEAL, LOC109428047|XP_029720530.1|AEAL
OG0001763	LOC5574378|XP_021700079.1|AAEG	LOC109411550|XP_019540631.1|AEAL
OG0001764	LOC5569117|XP_001652716.2|AAEG	LOC109622266|XP_019932082.1|AEAL, LOC115253494|XP_029728278.1|AEAL, LOC109414458|XP_019543834.1|AEAL
OG0001765	LOC5570381|XP_021700177.1|AAEG	LOC109621325|XP_029728293.1|AEAL, LOC115266290|XP_029728123.1|AEAL, LOC109414440|XP_029728122.1|AEAL, LOC115266301|XP_029728142.1|AEAL
OG0001766	LOC5567651|XP_021700353.1|AAEG	LOC115269611|XP_029734294.1|AEAL, LOC109427871|XP_029715586.1|AEAL, LOC109428179|XP_029715335.1|AEAL
OG0001767	LOC5569370|XP_021700467.1|AAEG	LOC109622889|XP_029714476.1|AEAL, LOC115258507|XP_029714492.1|AEAL, LOC115258528|XP_029714524.1|AEAL
OG0001768	LOC5565839|XP_001650193.1|AAEG, LOC5578368|XP_001656939.1|AAEG	LOC109412010|XP_029720125.1|AEAL, LOC115257759|XP_029713561.1|AEAL, LOC109407908|XP_019536638.1|AEAL, LOC115254092|XP_029720687.1|AEAL
OG0001769	LOC5566448|XP_021700544.1|AAEG, LOC110680496|XP_021711988.1|AAEG	LOC109400999|XP_029713222.1|AEAL, LOC109408306|XP_029713744.1|AEAL
OG0001770	LOC5572645|XP_001654144.2|AAEG	LOC109433152|XP_029711023.1|AEAL
OG0001771	LOC5572651|XP_001654151.1|AAEG	LOC109433086|XP_019565021.2|AEAL, LOC109420252|XP_029710396.1|AEAL
OG0001772	LOC110680439|XP_021711928.1|AAEG, LOC5573651|XP_001660977.2|AAEG	LOC109420799|XP_029724985.1|AEAL, LOC109621992|XP_019931749.1|AEAL
OG0001773	LOC5565350|XP_001649747.1|AAEG, LOC110675184|XP_021695272.1|AAEG	LOC109425166|XP_029725040.1|AEAL
OG0001774	LOC5564490|XP_021701074.1|AAEG	LOC109429413|XP_029724799.1|AEAL
OG0001775	LOC23687783|XP_021701209.1|AAEG	LOC109408106|XP_019536864.1|AEAL
OG0001776	LOC5575680|XP_021701220.1|AAEG	LOC109419091|XP_029714808.1|AEAL, LOC115253815|XP_029725156.1|AEAL, LOC109409366|XP_029729394.1|AEAL
OG0001777	LOC5573805|XP_021701314.1|AAEG	LOC109409271|XP_029715220.1|AEAL
OG0001778	LOC110677148|XP_021703649.1|AAEG	LOC109429671|XP_029719856.1|AEAL, LOC109406524|XP_029720008.1|AEAL
OG0001779	LOC110681009|XP_021712466.1|AAEG, LOC5563749|XP_021701405.1|AAEG	LOC109418248|XP_029714609.1|AEAL
OG0001780	LOC5565277|XP_021701490.1|AAEG	LOC115258860|XP_029715153.1|AEAL, LOC115258473|XP_029714449.1|AEAL, LOC109398732|XP_029714927.1|AEAL
OG0001781	LOC5569344|XP_021701612.1|AAEG	LOC109414315|XP_029714682.1|AEAL, LOC115258599|XP_029714740.1|AEAL, LOC109407247|XP_029714758.1|AEAL
OG0001782	LOC5564192|XP_021701622.1|AAEG	LOC115258569|XP_029714614.1|AEAL, LOC109414353|XP_029715171.1|AEAL
OG0001783	LOC5576440|XP_021701742.1|AAEG	LOC115258718|XP_029714930.1|AEAL, LOC109428988|XP_029724683.1|AEAL, LOC109421033|XP_029714987.1|AEAL
OG0001784	LOC5568160|XP_021701820.1|AAEG	LOC115253792|XP_029715261.1|AEAL, LOC115258710|XP_029714925.1|AEAL
OG0001784	LOC5573090|XP_021701819.1|AAEG	LOC109410184|XP_029715263.1|AEAL, LOC109416535|XP_019546158.2|AEAL
OG0001785	LOC5569041|XP_021701853.1|AAEG	LOC109410228|XP_029729143.1|AEAL, LOC115266835|XP_029729293.1|AEAL
OG0001786	LOC5569034|XP_001652680.1|AAEG	LOC109417548|XP_029729294.1|AEAL, LOC109410231|XP_019539306.2|AEAL
OG0001787	LOC5569031|XP_021701868.1|AAEG	LOC109410234|XP_029709394.1|AEAL, LOC109417633|XP_029709391.1|AEAL
OG0001788	LOC5573248|XP_001654457.1|AAEG	LOC115265624|XP_029727346.1|AEAL, LOC115265639|XP_029727372.1|AEAL, LOC109431001|XP_029727342.1|AEAL
OG0001789	LOC5567954|XP_001657769.1|AAEG	LOC109421604|XP_029727121.1|AEAL, LOC115265852|XP_029727656.1|AEAL
OG0001790	LOC5573696|XP_001661021.2|AAEG	LOC109409179|XP_019538145.2|AEAL
OG0001791	LOC5575748|XP_021703199.1|AAEG	LOC109409116|XP_029727071.1|AEAL
OG0001792	LOC23687649|XP_021703560.1|AAEG	LOC109402239|XP_029720061.1|AEAL, LOC109415858|XP_029717963.1|AEAL
OG0001793	LOC5572054|XP_021703576.1|AAEG	LOC115262335|XP_029720594.1|AEAL, LOC115267562|XP_029730502.1|AEAL, LOC115267560|XP_029730500.1|AEAL, LOC109402335|XP_029720054.1|AEAL
OG0001794	LOC5565922|XP_001650267.3|AAEG	LOC115254172|XP_029728604.1|AEAL, LOC109429544|XP_019561065.2|AEAL
OG0001795	LOC5567339|XP_021704045.1|AAEG	LOC109411726|XP_029720217.1|AEAL
OG0001796	LOC5564307|XP_021708624.1|AAEG	LOC115254427|XP_029707777.1|AEAL, LOC109421692|XP_019551763.2|AEAL
OG0001797	LOC5572508|XP_021711425.1|AAEG	LOC115268734|XP_029732737.1|AEAL
OG0001797	LOC5566756|XP_021706948.1|AAEG	LOC109428007|XP_029707546.1|AEAL, LOC115262291|XP_029720549.1|AEAL
OG0001798	LOC5566370|XP_001650782.1|AAEG	LOC115262178|XP_029720357.1|AEAL, LOC109426199|XP_019557185.1|AEAL, LOC115254084|XP_029719437.1|AEAL
OG0001799	LOC5580274|XP_001662901.1|AAEG	LOC109419237|XP_029723470.1|AEAL
OG0001800	LOC5570552|XP_021709728.1|AAEG	LOC115264219|XP_029723586.1|AEAL, LOC109419246|XP_029713949.1|AEAL
OG0001801	LOC110680785|XP_021712265.1|AAEG, LOC5564279|XP_021712264.1|AAEG, LOC110679411|XP_021709622.1|AAEG	LOC109415471|XP_019544893.2|AEAL, LOC109429474|XP_029724124.1|AEAL
OG0001802	LOC5564547|XP_001648902.1|AAEG	LOC109401497|XP_019529619.2|AEAL, LOC109410425|XP_019539525.2|AEAL
OG0001803	LOC5577692|XP_001663474.2|AAEG	LOC109427011|XP_029728214.1|AEAL
OG0001804	LOC5564652|XP_001649004.2|AAEG, LOC110680554|XP_021712038.1|AAEG	LOC109411686|XP_029729400.1|AEAL
OG0001805	LOC5575007|XP_001661741.3|AAEG	LOC115269163|XP_029733431.1|AEAL, LOC109414666|XP_019544046.2|AEAL, LOC109423403|XP_029733429.1|AEAL, LOC115267953|XP_029731623.1|AEAL
OG0001806	LOC5567255|XP_021706781.1|AAEG	LOC109416297|XP_019545884.2|AEAL
OG0001807	LOC5575993|XP_021709998.1|AAEG	LOC109431898|XP_019563702.2|AEAL, LOC115266074|XP_029727832.1|AEAL, LOC109404419|XP_029727858.1|AEAL
OG0001808	LOC5572949|XP_021709443.1|AAEG	LOC109431862|XP_019563672.2|AEAL, LOC109422736|XP_029727927.1|AEAL
OG0001809	LOC5564168|XP_021707416.1|AAEG	LOC109422636|XP_019553010.2|AEAL, LOC109402776|XP_019531027.2|AEAL
OG0001810	LOC110678349|XP_021706798.1|AAEG	LOC109399628|XP_019527669.2|AEAL
OG0001810	LOC110677948|XP_021705715.1|AAEG	LOC109429105|XP_019560491.2|AEAL
OG0001811	LOC5577351|XP_001656427.1|AAEG	LOC115260364|XP_029717156.1|AEAL
OG0001811	LOC110680308|XP_021711836.1|AAEG, LOC110678676|XP_021707574.1|AAEG	LOC109427250|XP_019558322.2|AEAL, LOC109411618|XP_029718911.1|AEAL
OG0001812	LOC5577364|XP_001656444.1|AAEG	LOC115254045|XP_029717196.1|AEAL, LOC109428126|XP_019559353.1|AEAL, LOC109411665|XP_019540772.1|AEAL
OG0001813	LOC5568213|XP_021706440.1|AAEG	LOC115268965|XP_029733093.1|AEAL, LOC109406249|XP_029733062.1|AEAL, LOC115268966|XP_029733094.1|AEAL
OG0001814	LOC110679259|XP_021709176.1|AAEG	LOC109411927|XP_019541118.2|AEAL
OG0001814	LOC110679258|XP_021709173.1|AAEG	LOC109406265|XP_019534881.2|AEAL
OG0001815	LOC110677764|XP_021704810.1|AAEG	LOC109406734|XP_029733033.1|AEAL
OG0001816	LOC5564769|XP_001649137.1|AAEG	LOC109411983|XP_019541185.2|AEAL, LOC109424556|XP_019555284.2|AEAL
OG0001817	LOC5572254|XP_021707503.1|AAEG	LOC109428793|XP_029733949.1|AEAL, LOC115269413|XP_029733984.1|AEAL, LOC109397766|XP_029712678.1|AEAL
OG0001818	LOC5570038|XP_021705809.1|AAEG	LOC109405215|XP_029724201.1|AEAL
OG0001818	LOC5570034|XP_021704393.1|AAEG	LOC109400336|XP_029724202.1|AEAL, LOC115264553|XP_029724210.1|AEAL
OG0001819	LOC5565232|XP_001649570.2|AAEG	LOC115257598|XP_029713244.1|AEAL, LOC115257469|XP_029712942.1|AEAL, LOC109420372|XP_029713785.1|AEAL, LOC109401663|XP_029730474.1|AEAL
OG0001820	LOC5578522|XP_021711359.1|AAEG	LOC115257375|XP_029712756.1|AEAL, LOC109402281|XP_029712737.1|AEAL
OG0001821	LOC5575338|XP_021712568.1|AAEG, LOC110678161|XP_021706474.1|AAEG	LOC109403400|XP_019531769.2|AEAL, LOC109416718|XP_019546317.2|AEAL
OG0001822	LOC5571100|XP_021710962.1|AAEG	LOC115257411|XP_029712850.1|AEAL, LOC109400004|XP_029713728.1|AEAL
OG0001823	LOC5573745|XP_021705990.1|AAEG	LOC109424401|XP_029707750.1|AEAL
OG0001823	LOC5573744|XP_001654772.1|AAEG	LOC109422303|XP_029715437.1|AEAL
OG0001824	LOC5579661|XP_001648135.2|AAEG	LOC109422321|XP_029708139.1|AEAL
OG0001824	LOC5579660|XP_001648134.2|AAEG	LOC109422323|XP_019552557.2|AEAL
OG0001825	LOC5572228|XP_021707395.1|AAEG	LOC115253932|XP_029708231.1|AEAL
OG0001826	LOC5577483|XP_001663403.2|AAEG	LOC109418552|XP_019548303.2|AEAL, LOC109413115|XP_019542377.1|AEAL
OG0001827	LOC5572357|XP_001660316.1|AAEG	LOC115270966|XP_029736200.1|AEAL, LOC109431039|XP_029721513.1|AEAL
OG0001827	LOC5572356|XP_001660315.1|AAEG	LOC109431059|XP_029721511.1|AEAL
OG0001828	LOC5567362|XP_021706896.1|AAEG	LOC115262623|XP_029720893.1|AEAL, LOC109408612|XP_029720923.1|AEAL
OG0001829	LOC5576206|XP_021708780.1|AAEG, LOC110680523|XP_021712012.1|AAEG	LOC109432645|XP_029731426.1|AEAL, LOC109432643|XP_029730715.1|AEAL
OG0001830	LOC5571911|XP_001660008.2|AAEG, LOC110679573|XP_021710291.1|AAEG	LOC109409849|XP_019538883.2|AEAL, LOC109397143|XP_019525028.2|AEAL
OG0001832	LOC5568452|XP_021706577.1|AAEG	LOC109426386|XP_019557431.1|AEAL
OG0001833	LOC5571930|XP_001660027.1|AAEG	LOC109433537|XP_019565520.2|AEAL, LOC109410618|XP_019539685.2|AEAL
OG0001848	LOC5575825|XP_001655856.2|AAEG	LOC109402165|XP_029729861.1|AEAL
OG0001849	LOC5575828|XP_001655853.1|AAEG	LOC115254180|XP_029729865.1|AEAL, LOC109413229|XP_019542501.1|AEAL, LOC109402168|XP_019530343.2|AEAL
OG0001850	LOC110681442|XP_021712895.1|AAEG, LOC5579827|XP_001651058.2|AAEG	LOC109424982|XP_029730262.1|AEAL, LOC115256417|XP_029710788.1|AEAL
OG0001851	LOC5578495|XP_021694587.1|AAEG	LOC115256846|XP_029711724.1|AEAL, LOC109415375|XP_019544793.2|AEAL
OG0001852	LOC5565125|XP_021694596.1|AAEG	LOC109415425|XP_019544842.2|AEAL, LOC115256958|XP_029712027.1|AEAL, LOC109431149|XP_019562899.2|AEAL
OG0001853	LOC5574328|XP_021694599.1|AAEG	LOC109415434|XP_029710602.1|AEAL, LOC109431096|XP_029711858.1|AEAL, LOC115253608|XP_029712024.1|AEAL
OG0001854	LOC5569472|XP_001658557.1|AAEG	LOC109431144|XP_019562885.2|AEAL, LOC115256550|XP_029711142.1|AEAL, LOC109415668|XP_019545133.2|AEAL, LOC115256346|XP_029710532.1|AEAL
OG0001855	LOC5574649|XP_001661572.1|AAEG	LOC109415799|XP_029711289.1|AEAL
OG0001856	LOC110674760|XP_021694723.1|AAEG	LOC109405106|XP_029711085.1|AEAL, LOC115253933|XP_029708261.1|AEAL, LOC115254725|XP_029708270.1|AEAL
OG0001857	LOC5575262|XP_001661863.2|AAEG	LOC115256654|XP_029711379.1|AEAL, LOC109415228|XP_029712291.1|AEAL
OG0001857	LOC5575265|XP_021694857.1|AAEG	LOC109415232|XP_019544663.2|AEAL, LOC109428357|XP_019559620.2|AEAL
OG0001858	LOC5567841|XP_021694869.1|AAEG	LOC109415216|XP_019544649.2|AEAL
OG0001859	LOC5580066|XP_001654807.1|AAEG	LOC109428400|XP_019559669.2|AEAL
OG0001860	LOC5564571|XP_021694963.1|AAEG	LOC109428442|XP_019559752.2|AEAL
OG0001860	LOC5568118|XP_021696651.1|AAEG	LOC109398212|XP_029733532.1|AEAL, LOC109419713|XP_029709809.1|AEAL
OG0001861	LOC5579466|XP_021693350.1|AAEG	LOC109406620|XP_019535252.2|AEAL
OG0001862	LOC5570648|XP_001659242.1|AAEG	LOC109427518|XP_029724754.1|AEAL
OG0001863	LOC5570651|XP_001659247.1|AAEG	LOC109427521|XP_019558620.2|AEAL
OG0001864	LOC110674837|XP_021695016.1|AAEG, LOC5578628|XP_021694917.1|AAEG	LOC115254223|XP_029733336.1|AEAL, LOC109432605|XP_029733213.1|AEAL, LOC109397194|XP_029733212.1|AEAL
OG0001865	LOC110675288|XP_021695482.1|AAEG	LOC115256567|XP_029711183.1|AEAL, LOC109422009|XP_019552197.2|AEAL
OG0001866	LOC5574246|XP_021695568.1|AAEG	LOC115253434|XP_029710773.1|AEAL, LOC109422004|XP_029710719.1|AEAL
OG0001867	LOC5575004|XP_021697527.1|AAEG	LOC109398400|XP_029711747.1|AEAL, LOC109400382|XP_029711825.1|AEAL
OG0001868	LOC5574992|XP_001655465.2|AAEG	LOC109400390|XP_029711140.1|AEAL
OG0001868	LOC5574991|XP_001655464.2|AAEG	LOC109400389|XP_029711145.1|AEAL
OG0001869	LOC5574987|XP_021697648.1|AAEG	LOC109398394|XP_019526285.2|AEAL
OG0001870	LOC5575006|XP_021697806.1|AAEG	LOC109409419|XP_019538408.2|AEAL
OG0001871	LOC5571998|XP_001660103.3|AAEG	LOC115269531|XP_029734178.1|AEAL, LOC109432952|XP_019564851.2|AEAL
OG0001872	LOC5574573|XP_021699531.1|AAEG	LOC115256094|XP_029710212.1|AEAL, LOC109414074|XP_019543355.1|AEAL, LOC115256107|XP_029710225.1|AEAL, LOC115256114|XP_029710230.1|AEAL
OG0001873	LOC5578825|XP_021701935.1|AAEG	LOC109423066|XP_029708369.1|AEAL, LOC109432367|XP_029717740.1|AEAL
OG0001874	LOC5567722|XP_021702328.1|AAEG	LOC115260613|XP_029717505.1|AEAL, LOC109422822|XP_019553257.1|AEAL, LOC115269510|XP_029734156.1|AEAL, LOC109400926|XP_019528958.1|AEAL
OG0001875	LOC110677055|XP_021703299.1|AAEG	LOC115253646|XP_029717688.1|AEAL, LOC109418647|XP_019548413.2|AEAL, LOC109424966|XP_019555707.2|AEAL
OG0001876	LOC5564040|XP_001648384.2|AAEG	LOC109431404|XP_019563168.2|AEAL, LOC109427742|XP_019558881.2|AEAL
OG0001877	LOC5571508|XP_001659759.2|AAEG	LOC109431400|XP_019563162.2|AEAL
OG0001878	LOC5566087|XP_021704628.1|AAEG	LOC109427648|XP_019558761.1|AEAL, LOC109431461|XP_019563212.2|AEAL, LOC115260727|XP_029717840.1|AEAL
OG0001879	LOC5565257|XP_021705692.1|AAEG	LOC109412137|XP_029718070.1|AEAL
OG0001880	LOC5570606|XP_001653270.2|AAEG	LOC109423238|XP_029722766.1|AEAL, LOC115263687|XP_029722772.1|AEAL
OG0001881	LOC5566189|XP_001650563.2|AAEG	LOC115259336|XP_029715725.1|AEAL, LOC109425431|XP_029722818.1|AEAL, LOC109432222|XP_019564090.1|AEAL
OG0001882	LOC5566197|XP_021711888.1|AAEG, LOC110679570|XP_021710271.1|AAEG, LOC110674299|XP_021694273.1|AAEG	LOC109425436|XP_029713268.1|AEAL
OG0001883	LOC5577698|XP_021711630.1|AAEG	LOC115254336|XP_029707620.1|AEAL, LOC109400018|XP_029707622.1|AEAL, LOC109621537|XP_029729840.1|AEAL
OG0001884	LOC5577407|XP_001656488.1|AAEG	LOC109621577|XP_029707660.1|AEAL, LOC109400090|XP_029707704.1|AEAL
OG0001885	LOC5577423|XP_021711870.1|AAEG	LOC109417009|XP_019546681.1|AEAL, LOC115268493|XP_029732375.1|AEAL, LOC109410420|XP_029732455.1|AEAL
OG0001886	LOC5572728|XP_001660554.2|AAEG	LOC109621241|XP_019931226.2|AEAL, LOC115254326|XP_029707604.1|AEAL
OG0001887	LOC5567793|XP_021712137.1|AAEG	LOC109621594|XP_029712567.1|AEAL, LOC109400116|XP_029707630.1|AEAL, LOC115254331|XP_029707615.1|AEAL
OG0001888	LOC110681150|XP_021712610.1|AAEG, LOC5567790|XP_001657693.2|AAEG	LOC109621572|XP_029707618.1|AEAL, LOC109400059|XP_029707624.1|AEAL
OG0001889	LOC5567788|XP_001657691.1|AAEG	LOC115254338|XP_029707623.1|AEAL, LOC109621599|XP_019931227.2|AEAL
