Orthogroup	AAEG.longest_only	DSEC.longest_only
OG0001947	LOC110675915|XP_021697633.1|AAEG, LOC5572761|XP_021712888.1|AAEG	LOC6609686|XP_002034344.1|DSEC
OG0001948	LOC5573420|XP_001654595.2|AAEG	LOC6614854|XP_002039272.1|DSEC
OG0001949	LOC5575138|XP_021697912.1|AAEG	LOC6616414|XP_032574200.1|DSEC
OG0001950	LOC5564815|XP_021697926.1|AAEG	LOC6620775|XP_002044973.2|DSEC, LOC6620690|XP_032582929.1|DSEC, LOC6620843|XP_032578439.1|DSEC
OG0001951	LOC5564736|XP_021698057.1|AAEG	LOC6615590|XP_032572066.1|DSEC
OG0001952	LOC5568132|XP_021698130.1|AAEG	LOC6620605|XP_002044804.2|DSEC
OG0001953	LOC5571480|XP_021698235.1|AAEG	LOC6615507|XP_002039886.1|DSEC
OG0001954	LOC5563832|XP_021698302.1|AAEG	LOC6608471|XP_002033205.1|DSEC
OG0001955	LOC5576039|XP_001662377.1|AAEG	LOC6608524|XP_002033258.1|DSEC
OG0001956	LOC5576036|XP_021698320.1|AAEG	LOC6604798|XP_002029649.1|DSEC
OG0001957	LOC5564212|XP_001648594.1|AAEG	LOC6615347|XP_002039745.1|DSEC
OG0001958	LOC5569618|XP_021698469.1|AAEG	LOC6621890|XP_032571228.1|DSEC
OG0001959	LOC5577966|XP_021698584.1|AAEG, LOC5575279|XP_021704623.1|AAEG	LOC6616286|XP_032573978.1|DSEC
OG0001960	LOC5576957|XP_021698653.1|AAEG	LOC6610336|XP_002034922.1|DSEC
OG0001961	LOC5572304|XP_021698709.1|AAEG	LOC6618889|XP_002043137.1|DSEC
OG0001962	LOC5572270|XP_021698749.1|AAEG	LOC6608066|XP_002032814.1|DSEC
OG0001963	LOC5574335|XP_001661369.2|AAEG	LOC6606010|XP_002030821.1|DSEC
OG0001964	LOC110677712|XP_021704551.1|AAEG, LOC5563554|XP_021699088.1|AAEG	LOC6611139|XP_032575861.1|DSEC
OG0001966	LOC5572494|XP_001660440.2|AAEG, LOC5568681|XP_001658084.2|AAEG	LOC6616740|XP_002041077.1|DSEC
OG0001967	LOC5578856|XP_021699344.1|AAEG	LOC6615329|XP_032570669.1|DSEC
OG0001968	LOC5578863|XP_001664072.2|AAEG	LOC6605179|XP_032575029.1|DSEC
OG0001969	LOC5572859|XP_021699398.1|AAEG	LOC6608013|XP_002032761.1|DSEC
OG0001970	LOC5575914|XP_001655906.1|AAEG	LOC6615596|XP_002039970.1|DSEC
OG0001971	LOC5563933|XP_021699532.1|AAEG, LOC110676342|XP_021699535.1|AAEG	LOC6610025|XP_032572334.1|DSEC
OG0001972	LOC5570728|XP_001659320.1|AAEG	LOC6620410|XP_002044618.1|DSEC
OG0001973	LOC23687899|XP_021699564.1|AAEG	LOC6615720|XP_032571356.1|DSEC
OG0001974	LOC5569574|XP_001658635.1|AAEG	LOC6608336|XP_002033073.1|DSEC
OG0001975	LOC110676393|XP_021699804.1|AAEG	LOC6610467|XP_002035048.1|DSEC
OG0001976	LOC5574834|XP_001661657.1|AAEG	LOC6608768|XP_002033491.1|DSEC
OG0001977	LOC5575445|XP_021700364.1|AAEG	LOC6611420|XP_002035964.1|DSEC
OG0001978	LOC5578159|XP_001663732.1|AAEG	LOC6614521|XP_002038952.1|DSEC
OG0001979	LOC5580329|XP_001663282.1|AAEG	LOC6611580|XP_002036118.1|DSEC
OG0001980	LOC110676547|XP_021700527.1|AAEG, LOC5578362|XP_001656933.2|AAEG	LOC6617195|XP_002041522.1|DSEC
OG0001982	LOC5570903|XP_001653381.1|AAEG	LOC116802283|XP_032582115.1|DSEC
OG0001983	LOC5569680|XP_001652945.1|AAEG	LOC116800896|XP_032573221.1|DSEC
OG0001984	LOC5572638|XP_001654135.1|AAEG	LOC6613584|XP_002038052.1|DSEC
OG0001985	LOC110680287|XP_021711813.1|AAEG, LOC5565763|XP_021700900.1|AAEG, LOC110680285|XP_021711797.1|AAEG	LOC6611837|XP_032572582.1|DSEC
OG0001986	LOC5564309|XP_001648656.2|AAEG	LOC6611435|XP_002035979.1|DSEC
OG0001987	LOC110680374|XP_021711872.1|AAEG, LOC5572849|XP_021711343.1|AAEG, LOC5566255|XP_021700957.1|AAEG	LOC6615884|XP_032582552.1|DSEC
OG0001988	LOC5574483|XP_021701245.1|AAEG	LOC6609593|XP_002034270.2|DSEC
OG0001989	LOC5574486|XP_001655150.2|AAEG	LOC6617294|XP_002041621.1|DSEC
OG0001990	LOC5574491|XP_021695288.1|AAEG	LOC6612007|XP_032569928.1|DSEC
OG0001991	LOC5568825|XP_021701340.1|AAEG	LOC116800539|XP_032571942.1|DSEC
OG0001992	LOC5564970|XP_021701369.1|AAEG	LOC6617723|XP_032580001.1|DSEC
OG0001993	LOC5573790|XP_001661042.1|AAEG, LOC5564972|XP_001649329.1|AAEG	LOC6613632|XP_002038102.1|DSEC
OG0001994	LOC5578318|XP_021701535.1|AAEG	LOC6619253|XP_032578087.1|DSEC
OG0001995	LOC5579212|XP_001664294.2|AAEG	LOC6614694|XP_002039121.1|DSEC
OG0001996	LOC5575210|XP_021701890.1|AAEG	LOC6613473|XP_032580834.1|DSEC
OG0001997	LOC5578032|XP_001663654.1|AAEG	LOC6618873|XP_002043121.1|DSEC
OG0001998	LOC5569849|XP_021701970.1|AAEG	LOC6618875|XP_032572015.1|DSEC
OG0001999	LOC5565997|XP_021702090.1|AAEG	LOC6608474|XP_032571095.1|DSEC
OG0002000	LOC110676888|XP_021702136.1|AAEG	LOC6611661|XP_002036196.1|DSEC
OG0002001	LOC5570817|XP_021702205.1|AAEG	LOC6614529|XP_032582569.1|DSEC
OG0002002	LOC5577613|XP_001656607.2|AAEG	LOC6608843|XP_002033557.1|DSEC
OG0002003	LOC5577626|XP_021702248.1|AAEG	LOC6611758|XP_032583215.1|DSEC
OG0002004	LOC5575148|XP_001655525.2|AAEG	LOC6614492|XP_032583308.1|DSEC
OG0002005	LOC5572463|XP_021702484.1|AAEG	LOC6613671|XP_002038141.2|DSEC
OG0002006	LOC5565314|XP_021702525.1|AAEG	LOC6611538|XP_032570177.1|DSEC
OG0002007	LOC5568618|XP_001652452.1|AAEG	LOC6611668|XP_032583375.1|DSEC
OG0002008	LOC5577545|XP_021702797.1|AAEG	LOC6619494|XP_032579699.1|DSEC
OG0002009	LOC5564025|XP_001648348.3|AAEG	LOC6615613|XP_002039987.1|DSEC
OG0002010	LOC5577897|XP_001656695.1|AAEG	LOC6611760|XP_002036283.2|DSEC
OG0002011	LOC110676987|XP_021702915.1|AAEG, LOC5573181|XP_001660798.1|AAEG	LOC6614778|XP_002039197.1|DSEC
OG0002012	LOC5575841|XP_021702942.1|AAEG	LOC6613460|XP_002037932.2|DSEC
OG0002013	LOC5568759|XP_021702968.1|AAEG	LOC6614646|XP_032581082.1|DSEC
OG0002014	LOC5568940|XP_021703175.1|AAEG	LOC6615297|XP_002039701.1|DSEC
OG0002015	LOC5573896|XP_001654930.1|AAEG	LOC6611569|XP_002036107.1|DSEC
OG0002016	LOC5572070|XP_021711903.1|AAEG, LOC5572069|XP_021703577.1|AAEG	LOC6608265|XP_032571819.1|DSEC
OG0002017	LOC5572370|XP_021703595.1|AAEG	LOC6612066|XP_032569857.1|DSEC
OG0002018	LOC5564935|XP_001649274.2|AAEG	LOC6613633|XP_002038103.1|DSEC
OG0002019	LOC5565904|XP_021703806.1|AAEG	LOC6617734|XP_002042046.1|DSEC
OG0002020	LOC5569705|XP_001658696.2|AAEG	LOC6614686|XP_002039113.1|DSEC
OG0002021	LOC5569712|XP_021703870.1|AAEG	LOC6615328|XP_032570665.1|DSEC
OG0002022	LOC5568180|XP_021703905.1|AAEG, LOC5578480|XP_021708702.1|AAEG	LOC6618236|XP_002042511.2|DSEC
OG0002023	LOC5564528|XP_001648863.2|AAEG, LOC5575671|XP_001662131.2|AAEG	LOC6606582|XP_002031383.1|DSEC
OG0002024	LOC5569515|XP_021704011.1|AAEG	LOC6611957|XP_032577287.1|DSEC
OG0002025	LOC110677254|XP_021704066.1|AAEG	LOC6612153|XP_002036670.2|DSEC
OG0002026	LOC5568423|XP_021710375.1|AAEG	LOC6616535|XP_002040894.1|DSEC
OG0002027	LOC5564326|XP_021708868.1|AAEG, LOC110681294|XP_021712747.1|AAEG	LOC6615533|XP_032570821.1|DSEC
OG0002028	LOC5564319|XP_001648667.1|AAEG	LOC6615782|XP_032570291.1|DSEC
OG0002029	LOC5570130|XP_021706330.1|AAEG	LOC6610899|XP_002035462.1|DSEC
OG0002030	LOC5573830|XP_021707251.1|AAEG, LOC5576485|XP_001662678.2|AAEG	LOC6618843|XP_002043092.1|DSEC
OG0002031	LOC5578200|XP_021707480.1|AAEG, LOC5577974|XP_021704605.1|AAEG	LOC6609070|XP_032570439.1|DSEC
OG0002032	LOC5566411|XP_021707212.1|AAEG	LOC6620042|XP_002044254.1|DSEC
OG0002033	LOC5577434|XP_021710157.1|AAEG	LOC6617600|XP_032581187.1|DSEC
OG0002034	LOC110680774|XP_021712249.1|AAEG, LOC5578948|XP_021708225.1|AAEG	LOC6615963|XP_032580793.1|DSEC
OG0002035	LOC5567371|XP_001657386.1|AAEG	LOC6607239|XP_002032020.1|DSEC
OG0002036	LOC5580311|XP_021709149.1|AAEG	LOC6607016|XP_002031805.2|DSEC
OG0002037	LOC5573964|XP_011493566.1|AAEG	LOC6610754|XP_002035320.1|DSEC
OG0002038	LOC5579885|XP_001657864.1|AAEG	LOC6620400|XP_002044608.1|DSEC
OG0002039	LOC5579021|XP_001664201.1|AAEG	LOC116801081|XP_032574534.1|DSEC, LOC116801248|XP_032575399.1|DSEC, LOC116801200|XP_032575208.1|DSEC
OG0002040	LOC5567539|XP_001657534.2|AAEG	LOC6620477|XP_032574576.1|DSEC, LOC6620693|XP_032573722.1|DSEC, LOC6621301|XP_032573745.1|DSEC
OG0002041	LOC5574220|XP_021705038.1|AAEG	LOC6608212|XP_032570312.1|DSEC
OG0002042	LOC110678184|XP_021706499.1|AAEG, LOC5567149|XP_001651571.2|AAEG	LOC6614227|XP_002038672.1|DSEC
OG0002043	LOC5566845|XP_021707045.1|AAEG	LOC6614016|XP_032577557.1|DSEC
OG0002044	LOC5569098|XP_021704479.1|AAEG	LOC6607467|XP_032579592.1|DSEC
OG0002045	LOC5575783|XP_021711581.1|AAEG	LOC6607246|XP_032576658.1|DSEC
OG0002046	LOC5567251|XP_011493309.1|AAEG, LOC110678538|XP_021707230.1|AAEG	LOC6620104|XP_002044316.1|DSEC
OG0002047	LOC5574875|XP_021705084.1|AAEG	LOC6614998|XP_032580835.1|DSEC
OG0002048	LOC5568508|XP_021706823.1|AAEG	LOC6606699|XP_002031499.1|DSEC
OG0002049	LOC110680394|XP_021711894.1|AAEG, LOC5572950|XP_021709439.1|AAEG	LOC6606821|XP_002031618.1|DSEC
OG0002050	LOC5567603|XP_001657581.2|AAEG	LOC6606209|XP_032579125.1|DSEC
OG0002051	LOC5572308|XP_001654008.2|AAEG	LOC116800439|XP_032571278.1|DSEC
OG0002052	LOC5578479|XP_001657002.1|AAEG	LOC6605940|XP_002030753.1|DSEC
OG0002053	LOC5567154|XP_021710816.1|AAEG	LOC6607207|XP_002031991.2|DSEC
OG0002054	LOC5573603|XP_001654737.1|AAEG	LOC6614000|XP_002038454.1|DSEC
OG0002055	LOC110678950|XP_021708364.1|AAEG, LOC5577331|XP_001656408.1|AAEG	LOC6606747|XP_002031544.1|DSEC
OG0002056	LOC5577348|XP_001656424.1|AAEG	LOC6605456|XP_002030289.1|DSEC
OG0002057	LOC5577352|XP_001656428.1|AAEG	LOC6612014|XP_002036531.1|DSEC
OG0002058	LOC5577353|XP_001656429.1|AAEG	LOC6610146|XP_002034755.1|DSEC
OG0002059	LOC5577389|XP_021704715.1|AAEG	LOC6616925|XP_002041256.1|DSEC
OG0002060	LOC5577358|XP_021705543.1|AAEG	LOC6609194|XP_002033885.2|DSEC
OG0002061	LOC5577359|XP_021712229.1|AAEG, LOC110679163|XP_021708938.1|AAEG	LOC6613014|XP_032570963.1|DSEC
OG0002062	LOC5574435|XP_001661442.2|AAEG	LOC6615231|XP_032582644.1|DSEC
OG0002063	LOC5574436|XP_001661450.1|AAEG	LOC6612252|XP_002036764.2|DSEC
OG0002064	LOC5569005|XP_021710263.1|AAEG	LOC6610722|XP_002035288.1|DSEC
OG0002065	LOC5568999|XP_021710982.1|AAEG	LOC6610514|XP_032575380.1|DSEC
OG0002066	LOC5572998|XP_021708630.1|AAEG	LOC6606165|XP_032578401.1|DSEC
OG0002067	LOC5571751|XP_021711866.1|AAEG, LOC110678326|XP_021706748.1|AAEG	LOC6615781|XP_002040151.1|DSEC
OG0002068	LOC5572482|XP_001660430.2|AAEG	LOC6609822|XP_002034476.2|DSEC
OG0002069	LOC5568009|XP_021708297.1|AAEG	LOC116800432|XP_032571253.1|DSEC
OG0002070	LOC5568018|XP_021706447.1|AAEG, LOC5568028|XP_021706998.1|AAEG, LOC5568019|XP_021705167.1|AAEG	LOC6606899|XP_002031693.1|DSEC
OG0002071	LOC5579855|XP_021708220.1|AAEG	LOC6607840|XP_002032597.1|DSEC
OG0002072	LOC5579835|XP_001651510.2|AAEG	LOC116800349|XP_032570554.1|DSEC
OG0002073	LOC5567941|XP_021706835.1|AAEG, LOC110681079|XP_021712543.1|AAEG	LOC6605734|XP_032574325.1|DSEC
OG0002074	LOC5576240|XP_001656018.1|AAEG	LOC6609252|XP_002033942.1|DSEC
OG0002075	LOC5574555|XP_001661504.1|AAEG	LOC116802264|XP_032582059.1|DSEC
OG0002076	LOC5568197|XP_021710717.1|AAEG	LOC6615625|XP_032572529.1|DSEC
OG0002077	LOC110680880|XP_021712363.1|AAEG, LOC5570371|XP_021707292.1|AAEG	LOC6610273|XP_032575938.1|DSEC
OG0002078	LOC5563914|XP_001648220.1|AAEG	LOC6609062|XP_002033765.2|DSEC
OG0002079	LOC5575305|XP_021704437.1|AAEG	LOC6616248|XP_002040612.1|DSEC
OG0002080	LOC5571113|XP_001659554.2|AAEG	LOC6609551|XP_002034234.2|DSEC
OG0002081	LOC5573774|XP_001654766.1|AAEG	LOC6613045|XP_002037528.1|DSEC
OG0002082	LOC5565492|XP_021709770.1|AAEG	LOC6609488|XP_032572812.1|DSEC
OG0002083	LOC5565485|XP_001649858.2|AAEG, LOC5565486|XP_001649859.2|AAEG	LOC6616148|XP_032582168.1|DSEC
OG0002084	LOC5569429|XP_021708673.1|AAEG	LOC6615693|XP_002040064.1|DSEC
OG0002085	LOC5564333|XP_021708440.1|AAEG	LOC6615519|XP_002039898.1|DSEC
OG0002086	LOC5568708|XP_001652532.1|AAEG	LOC6615411|XP_032571811.1|DSEC
OG0002087	LOC5567364|XP_021707763.1|AAEG	LOC6619416|XP_032575643.1|DSEC
OG0002088	LOC5576762|XP_021704245.1|AAEG	LOC6616326|XP_032575826.1|DSEC
OG0002089	LOC5567176|XP_021711063.1|AAEG	LOC6608226|XP_002032970.1|DSEC
OG0002090	LOC5571906|XP_001659999.1|AAEG	LOC6605535|XP_002030363.1|DSEC
OG0002091	LOC5578087|XP_001656781.3|AAEG, LOC110678930|XP_021708290.1|AAEG	LOC116800502|XP_032571760.1|DSEC
OG0002092	LOC5578091|XP_021708505.1|AAEG	LOC6605959|XP_032573825.1|DSEC
OG0002093	LOC5566861|XP_021704283.1|AAEG	LOC6615484|XP_032572612.1|DSEC
OG0002094	LOC110678270|XP_021706584.1|AAEG	LOC6615793|XP_002040163.1|DSEC
OG0002095	LOC5568456|XP_021706643.1|AAEG	LOC6611778|XP_002036301.1|DSEC, LOC6615027|XP_002039444.1|DSEC
OG0002096	LOC5573267|XP_021706586.1|AAEG	LOC6609154|XP_032570527.1|DSEC
OG0002097	LOC5569726|XP_001652950.2|AAEG, LOC5567452|XP_021708553.1|AAEG	LOC6608379|XP_002033115.2|DSEC
OG0002098	LOC5563684|XP_021709374.1|AAEG, LOC110679354|XP_021709458.1|AAEG	LOC6616480|XP_032575949.1|DSEC
OG0002099	LOC5563694|XP_021709597.1|AAEG	LOC6607273|XP_002032052.1|DSEC
OG0002100	LOC5565443|XP_001649798.1|AAEG, LOC5565445|XP_001649797.1|AAEG	LOC6605780|XP_002030595.1|DSEC
OG0002101	LOC5564119|XP_021711134.1|AAEG	LOC6608169|XP_032572796.1|DSEC
OG0002102	LOC5573221|XP_001654423.1|AAEG	LOC6610060|XP_032572505.1|DSEC
OG0002103	LOC110681058|XP_021712515.1|AAEG	LOC6607280|XP_002032059.2|DSEC
OG0002117	LOC5566213|XP_001650619.1|AAEG	LOC6609947|XP_002034593.1|DSEC
OG0002118	LOC5574523|XP_021694485.1|AAEG	LOC6612993|XP_032574744.1|DSEC
OG0002119	LOC5579825|XP_021694556.1|AAEG, LOC5579826|XP_021712890.1|AAEG, LOC110680914|XP_021712393.1|AAEG	LOC6619632|XP_032578678.1|DSEC
OG0002120	LOC5574324|XP_021694589.1|AAEG	LOC6620111|XP_032579756.1|DSEC
OG0002121	LOC5574653|XP_001661569.2|AAEG	LOC6612679|XP_032579272.1|DSEC
OG0002123	LOC5564728|XP_021694777.1|AAEG	LOC6611577|XP_032582853.1|DSEC
OG0002124	LOC110674789|XP_021694816.1|AAEG	LOC6614860|XP_032581802.1|DSEC
OG0002125	LOC5569483|XP_001658568.1|AAEG	LOC6609237|XP_032570971.1|DSEC
OG0002126	LOC5571983|XP_021711962.1|AAEG	LOC6616358|XP_002040718.1|DSEC
OG0002127	LOC5576059|XP_021712546.1|AAEG	LOC6618092|XP_002042390.1|DSEC
OG0002128	LOC5573411|XP_021712952.1|AAEG	LOC6614878|XP_032582632.1|DSEC
OG0002129	LOC5580025|XP_021713390.1|AAEG	LOC6613720|XP_032576623.1|DSEC
OG0002130	LOC5578404|XP_001663868.2|AAEG, LOC5570103|XP_001653085.2|AAEG, LOC110676630|XP_021700974.1|AAEG, LOC110681474|XP_021712931.1|AAEG, LOC5566253|XP_001650633.2|AAEG	LOC6616002|XP_002040368.1|DSEC
OG0002131	LOC110674739|XP_021694575.1|AAEG	LOC6616618|XP_002040976.1|DSEC
OG0002132	LOC5580259|XP_001656140.1|AAEG, LOC110674791|XP_021694823.1|AAEG	LOC6611923|XP_002036440.1|DSEC
OG0002133	LOC5578622|XP_001657043.1|AAEG	LOC6617746|XP_032576585.1|DSEC, LOC6618591|XP_002042850.1|DSEC
OG0002134	LOC5565115|XP_021694229.1|AAEG	LOC6618111|XP_032580272.1|DSEC
OG0002135	LOC5576370|XP_021695425.1|AAEG	LOC6620156|XP_032580347.1|DSEC
OG0002136	LOC110681253|XP_021712714.1|AAEG, LOC5566497|XP_021696174.1|AAEG	LOC6612774|XP_002037275.1|DSEC
OG0002137	LOC5571302|XP_021696658.1|AAEG, LOC110681111|XP_021712569.1|AAEG	LOC6607661|XP_032576827.1|DSEC
OG0002138	LOC23687988|XP_021712870.1|AAEG, LOC110675821|XP_021697370.1|AAEG, LOC5576605|XP_001656170.2|AAEG, LOC110673991|XP_021697350.1|AAEG	LOC6614802|XP_002039221.1|DSEC
OG0002139	LOC110675833|XP_021697398.1|AAEG, LOC5576591|XP_021712869.1|AAEG, LOC110675839|XP_021697403.1|AAEG	LOC6612550|XP_032582674.1|DSEC
OG0002140	LOC110680918|XP_021712396.1|AAEG, LOC5576578|XP_021697469.1|AAEG	LOC6619769|XP_002043982.1|DSEC
OG0002141	LOC5574993|XP_001655466.1|AAEG, LOC110676831|XP_021701850.1|AAEG	LOC6620125|XP_002044339.1|DSEC
OG0002142	LOC5577016|XP_001656303.1|AAEG	LOC6613822|XP_002038291.1|DSEC
OG0002143	LOC5580031|XP_001653915.2|AAEG	LOC6617348|XP_032575734.1|DSEC
OG0002144	LOC5570082|XP_021698481.1|AAEG	LOC6620121|XP_032579964.1|DSEC
OG0002145	LOC5570416|XP_001659123.1|AAEG	LOC6619295|XP_032577870.1|DSEC
OG0002146	LOC5580074|XP_021699647.1|AAEG, LOC5575806|XP_001662232.2|AAEG	LOC6613824|XP_002038293.1|DSEC
OG0002147	LOC5576462|XP_021700291.1|AAEG	LOC6617571|XP_032580065.1|DSEC
OG0002148	LOC5576488|XP_001662681.2|AAEG	LOC6610626|XP_002035193.1|DSEC
OG0002149	LOC5570710|XP_021700856.1|AAEG	LOC6620102|XP_002044311.1|DSEC
OG0002150	LOC5570704|XP_021700978.1|AAEG	LOC6619596|XP_002043811.1|DSEC
OG0002151	LOC5570703|XP_001659296.2|AAEG	LOC6612006|XP_032577978.1|DSEC
OG0002152	LOC5567724|XP_021702264.1|AAEG	LOC6613755|XP_032578421.1|DSEC
OG0002153	LOC5567044|XP_021702532.1|AAEG	LOC6612721|XP_002037224.1|DSEC
OG0002154	LOC5576299|XP_021702619.1|AAEG	LOC6616003|XP_002040369.1|DSEC
OG0002155	LOC5576875|XP_001662973.2|AAEG	LOC6612916|XP_032578737.1|DSEC
OG0002156	LOC5571483|XP_021704276.1|AAEG	LOC6616591|XP_032574499.1|DSEC
OG0002157	LOC5572105|XP_021704743.1|AAEG	LOC6606569|XP_032576688.1|DSEC
OG0002158	LOC5575865|XP_021704847.1|AAEG	LOC6609823|XP_002034477.1|DSEC
OG0002159	LOC5579199|XP_021705121.1|AAEG	LOC6615705|XP_002040076.1|DSEC
OG0002160	LOC5577891|XP_001663597.2|AAEG	LOC6614336|XP_002038775.1|DSEC
OG0002161	LOC5578146|XP_001663717.1|AAEG	LOC6620706|XP_002044904.1|DSEC
OG0002162	LOC5578143|XP_001663713.2|AAEG	LOC6606978|XP_002031770.2|DSEC
OG0002163	LOC5565033|XP_001649405.1|AAEG	LOC6612365|XP_002036874.1|DSEC
OG0002164	LOC5565255|XP_001649617.2|AAEG	LOC116803370|XP_032583007.1|DSEC, LOC6616943|XP_032577307.1|DSEC
OG0002165	LOC5576560|XP_001662743.2|AAEG	LOC6614449|XP_002038882.1|DSEC
OG0002166	LOC5575292|XP_001655670.2|AAEG, LOC110680524|XP_021712013.1|AAEG	LOC6617784|XP_002042096.1|DSEC
OG0002167	LOC110673987|XP_021706322.1|AAEG, LOC5579217|XP_021712812.1|AAEG	LOC6609903|XP_002034553.1|DSEC
OG0002168	LOC5578905|XP_021708397.1|AAEG, LOC5571580|XP_001659788.1|AAEG	LOC6615784|XP_002040154.1|DSEC
OG0002169	LOC5568544|XP_021707598.1|AAEG	LOC6605092|XP_002029933.1|DSEC
OG0002170	LOC5572782|XP_001654181.2|AAEG	LOC6620288|XP_032579830.1|DSEC
OG0002171	LOC5579419|XP_021708592.1|AAEG	LOC6607664|XP_002032429.1|DSEC
OG0002172	LOC5568282|XP_001657979.2|AAEG, LOC110680636|XP_021712124.1|AAEG	LOC6607540|XP_002032309.1|DSEC
OG0002173	LOC5568277|XP_001657974.1|AAEG	LOC6612077|XP_002036594.1|DSEC
OG0002174	LOC110679174|XP_021708963.1|AAEG	LOC6606392|XP_002031197.1|DSEC
OG0002175	LOC5566081|XP_021708971.1|AAEG	LOC6606393|XP_002031198.1|DSEC
OG0002176	LOC110680241|XP_021711747.1|AAEG, LOC5570609|XP_001653273.1|AAEG, LOC110679314|XP_021709372.1|AAEG, LOC110681060|XP_021712517.1|AAEG	LOC6620509|XP_002044714.1|DSEC
OG0002177	LOC5573875|XP_021709949.1|AAEG, LOC5573874|XP_001654907.2|AAEG	LOC6616860|XP_002041196.1|DSEC
OG0002178	LOC110680388|XP_021711889.1|AAEG, LOC5566202|XP_021710220.1|AAEG, LOC110680809|XP_021712277.1|AAEG	LOC6617142|XP_032576591.1|DSEC
OG0002179	LOC5569456|XP_021710812.1|AAEG	LOC6619672|XP_032578032.1|DSEC
OG0002180	LOC110674011|XP_021710984.1|AAEG, LOC5574069|XP_021694277.1|AAEG	LOC6612854|XP_002037346.1|DSEC
OG0002181	LOC110681123|XP_021712582.1|AAEG, LOC110680479|XP_021711976.1|AAEG, LOC23687808|XP_021711326.1|AAEG	LOC6617463|XP_002041780.1|DSEC
OG0002182	LOC5577702|XP_021711690.1|AAEG	LOC6614317|XP_032579165.1|DSEC
OG0002183	LOC5564014|XP_001648337.2|AAEG, LOC5568461|XP_001652295.2|AAEG	LOC6609915|XP_002034565.1|DSEC
OG0002184	LOC23687633|XP_011493096.1|AAEG	LOC6606436|XP_002031240.1|DSEC
OG0002185	LOC5572727|XP_001660555.2|AAEG, LOC110680500|XP_021711993.1|AAEG	LOC6606268|XP_032577500.1|DSEC
OG0002186	LOC5567783|XP_001657684.2|AAEG	LOC6613565|XP_002038033.1|DSEC
OG0002187	LOC5571783|XP_001659922.2|AAEG	LOC6607443|XP_002032212.1|DSEC
OG0002188	LOC5571794|XP_001659928.1|AAEG, LOC110681308|XP_021712759.1|AAEG	LOC6613002|XP_032571527.1|DSEC
OG0002189	LOC5578994|XP_001664173.2|AAEG	LOC116801123|XP_032574754.1|DSEC
OG0002190	LOC5573374|XP_021712991.1|AAEG	LOC6607652|XP_032576972.1|DSEC
OG0002191	LOC110680462|XP_021711958.1|AAEG, LOC5573373|XP_021712993.1|AAEG	LOC6616352|XP_002040712.1|DSEC
OG0002192	LOC5577009|XP_021694395.1|AAEG, LOC5568710|XP_001652535.1|AAEG	LOC6618327|XP_032574018.1|DSEC
OG0002193	LOC5572572|XP_021713041.1|AAEG	LOC6606958|XP_002031751.2|DSEC
OG0002194	LOC5580291|XP_001662917.2|AAEG	LOC6618686|XP_002042944.1|DSEC
OG0002195	LOC5572335|XP_001654025.2|AAEG	LOC6607679|XP_002032444.1|DSEC
OG0002196	LOC5567840|XP_001657749.1|AAEG	LOC6606925|XP_002031719.1|DSEC
OG0002197	LOC5569227|XP_021713253.1|AAEG	LOC6610135|XP_002034744.1|DSEC
OG0002198	LOC110681200|XP_021712673.1|AAEG, LOC5564690|XP_021693000.1|AAEG	LOC6614298|XP_032579373.1|DSEC
OG0002199	LOC5576838|XP_001662954.2|AAEG	LOC6607298|XP_002032077.1|DSEC
OG0002200	LOC5580084|XP_001654840.2|AAEG	LOC6617539|XP_002041854.1|DSEC
OG0002202	LOC5576722|XP_021693362.1|AAEG	LOC6606480|XP_032578003.1|DSEC
OG0002203	LOC23687451|XP_021693393.1|AAEG	LOC6606390|XP_032576154.1|DSEC
OG0002204	LOC5568910|XP_001658235.3|AAEG	LOC6619631|XP_002043846.1|DSEC
OG0002205	LOC5568906|XP_001658227.1|AAEG	LOC6621776|XP_002045866.1|DSEC
OG0002206	LOC5575607|XP_001662097.2|AAEG	LOC6607476|XP_002032245.1|DSEC
OG0002207	LOC5577394|XP_021693559.1|AAEG, LOC5577396|XP_021693560.1|AAEG	LOC6618769|XP_002043027.2|DSEC
OG0002208	LOC5577397|XP_001656471.2|AAEG	LOC6618765|XP_002043023.1|DSEC
OG0002209	LOC5573438|XP_001660875.1|AAEG	LOC6612262|XP_002036773.2|DSEC
OG0002210	LOC5573431|XP_021693614.1|AAEG	LOC6614038|XP_032577629.1|DSEC
OG0002211	LOC23687928|XP_021693634.1|AAEG	LOC6606542|XP_032576434.1|DSEC
OG0002212	LOC5576199|XP_001662538.1|AAEG	LOC6620514|XP_002044718.2|DSEC
OG0002213	LOC110674166|XP_021693781.1|AAEG	LOC6614141|XP_002038594.1|DSEC
OG0002214	LOC5569692|XP_021693813.1|AAEG	LOC6607324|XP_032577318.1|DSEC
OG0002215	LOC5577633|XP_021693875.1|AAEG	LOC6606350|XP_032578666.1|DSEC
OG0002216	LOC5565144|XP_001649509.2|AAEG	LOC6612717|XP_002037220.1|DSEC
OG0002217	LOC5577581|XP_021694029.1|AAEG	LOC6606368|XP_032579310.1|DSEC
OG0002218	LOC5576138|XP_001662485.2|AAEG	LOC6620490|XP_032582303.1|DSEC, LOC6620494|XP_032582301.1|DSEC, LOC116801949|XP_032580026.1|DSEC
