Orthogroup	AAEG.longest_only	CPIP.longest_only
OG0002949	LOC5572457|XP_021702464.1|AAEG	LOC120415969|XP_039433548.1|CPIP
OG0002950	LOC5572460|XP_021702469.1|AAEG	LOC120416791|XP_039434591.1|CPIP
OG0002951	LOC5565309|XP_001649657.2|AAEG	LOC120423477|XP_039443247.1|CPIP
OG0002952	LOC5565302|XP_021702533.1|AAEG	LOC120423467|XP_039443226.1|CPIP
OG0002953	LOC5572940|XP_001660660.2|AAEG	LOC120421264|XP_039440394.1|CPIP, LOC120430151|XP_039451170.1|CPIP
OG0002954	LOC5577014|XP_021702627.1|AAEG	LOC120422764|XP_039442246.1|CPIP, LOC120430855|XP_039451913.1|CPIP
OG0002955	LOC5564545|XP_001648894.1|AAEG	LOC120430859|XP_039451919.1|CPIP
OG0002956	LOC110676949|XP_021702634.1|AAEG	LOC120432061|XP_039453126.1|CPIP, LOC120426261|XP_039446931.1|CPIP
OG0002957	LOC5564544|XP_021702635.1|AAEG	LOC120426263|XP_039446938.1|CPIP
OG0002958	LOC5577432|XP_001663352.2|AAEG	LOC120412834|XP_039429376.1|CPIP
OG0002959	LOC5570685|XP_021702713.1|AAEG	LOC120415714|XP_039433242.1|CPIP
OG0002960	LOC5575504|XP_021702725.1|AAEG	LOC120427809|XP_039448663.1|CPIP, LOC120429253|XP_039450402.1|CPIP
OG0002961	LOC5577920|XP_021702813.1|AAEG	LOC120431273|XP_039452339.1|CPIP, LOC120415541|XP_039433042.1|CPIP
OG0002962	LOC5577915|XP_001656701.1|AAEG	LOC120421999|XP_039441243.1|CPIP
OG0002963	LOC5577899|XP_021702837.1|AAEG	LOC120422000|XP_039441249.1|CPIP
OG0002964	LOC5577902|XP_021702842.1|AAEG	LOC120421985|XP_039441229.1|CPIP
OG0002965	LOC5580046|XP_021702877.1|AAEG	LOC120425302|XP_039445701.1|CPIP
OG0002966	LOC5580035|XP_021702884.1|AAEG	LOC120421128|XP_039440221.1|CPIP
OG0002967	LOC23687791|XP_011493488.1|AAEG	LOC120422383|XP_039441727.1|CPIP
OG0002968	LOC5571847|XP_001653797.2|AAEG	LOC120417767|XP_039435863.1|CPIP, LOC120412486|XP_039428912.1|CPIP
OG0002969	LOC5571852|XP_001653798.2|AAEG, LOC5575840|XP_021702939.1|AAEG	LOC120418334|XP_039436608.1|CPIP, LOC120412484|XP_039428910.1|CPIP
OG0002970	LOC5573815|XP_021702999.1|AAEG	LOC120423989|XP_039443920.1|CPIP
OG0002971	LOC110677013|XP_021703062.1|AAEG	LOC120418208|XP_039436450.1|CPIP, LOC120412480|XP_039428905.1|CPIP
OG0002972	LOC110681152|XP_021712612.1|AAEG, LOC5567960|XP_001657781.2|AAEG	LOC120422416|XP_039441765.1|CPIP
OG0002973	LOC5568942|XP_001658264.2|AAEG	LOC120418690|XP_039437088.1|CPIP
OG0002974	LOC5568934|XP_001658256.1|AAEG	LOC120412502|XP_039428935.1|CPIP, LOC120418395|XP_039436705.1|CPIP
OG0002975	LOC5568947|XP_001658249.2|AAEG	LOC120432454|XP_039453606.1|CPIP
OG0002976	LOC5568944|XP_001658246.1|AAEG	LOC120432412|XP_039453545.1|CPIP
OG0002977	LOC5573115|XP_021703206.1|AAEG	LOC120427862|XP_039448714.1|CPIP
OG0002978	LOC5573203|XP_021703244.1|AAEG	LOC120427065|XP_039447837.1|CPIP
OG0002979	LOC5573171|XP_021703268.1|AAEG	LOC120421161|XP_039440287.1|CPIP
OG0002980	LOC5573943|XP_021703402.1|AAEG	LOC120426898|XP_039447642.1|CPIP
OG0002981	LOC5567000|XP_001651414.2|AAEG	LOC120420971|XP_039440037.1|CPIP
OG0002982	LOC5567028|XP_001651407.1|AAEG	LOC120414576|XP_039431747.1|CPIP
OG0002984	LOC5569790|XP_001653016.2|AAEG, LOC110680625|XP_021712112.1|AAEG, LOC5569804|XP_021703695.1|AAEG	LOC120417443|XP_039435425.1|CPIP
OG0002985	LOC5564929|XP_001649268.1|AAEG	LOC120417298|XP_039435186.1|CPIP
OG0002986	LOC5570855|XP_001653367.1|AAEG	LOC120425175|XP_039445542.1|CPIP
OG0002987	LOC5565891|XP_001650263.1|AAEG	LOC120418198|XP_039436443.1|CPIP, LOC120412483|XP_039428909.1|CPIP
OG0002988	LOC5565885|XP_021703847.1|AAEG	LOC120428969|XP_039450039.1|CPIP
OG0002989	LOC5569696|XP_001658688.2|AAEG	LOC120420524|XP_039439527.1|CPIP
OG0002990	LOC5568186|XP_001652125.2|AAEG	LOC120418700|XP_039437099.1|CPIP
OG0002991	LOC5564524|XP_021703934.1|AAEG	LOC120412678|XP_039429179.1|CPIP
OG0002992	LOC5575667|XP_021703948.1|AAEG	LOC120412469|XP_039428880.1|CPIP
OG0002993	LOC5568092|XP_001652030.2|AAEG, LOC5568093|XP_001652031.2|AAEG	LOC120417308|XP_039435193.1|CPIP
OG0002994	LOC5568076|XP_011493034.2|AAEG	LOC120431743|XP_039452802.1|CPIP, LOC120417295|XP_039435180.1|CPIP
OG0002995	LOC110677240|XP_021704009.1|AAEG, LOC5569516|XP_001652825.1|AAEG	LOC120419039|XP_039437538.1|CPIP
OG0002996	LOC5568560|XP_001652387.1|AAEG	LOC120426578|XP_039447297.1|CPIP
OG0002997	LOC5568558|XP_001652386.1|AAEG	LOC120426561|XP_039447266.1|CPIP
OG0002998	LOC5568555|XP_001652384.1|AAEG	LOC120426569|XP_039447284.1|CPIP
OG0002999	LOC5568420|XP_021708111.1|AAEG	LOC120423197|XP_039442833.1|CPIP
OG0003000	LOC5570228|XP_001659007.1|AAEG	LOC120414342|XP_039431432.1|CPIP
OG0003001	LOC5579028|XP_021710539.1|AAEG	LOC120414333|XP_039431406.1|CPIP
OG0003002	LOC5572843|XP_001660605.1|AAEG	LOC120425766|XP_039446307.1|CPIP
OG0003003	LOC5564314|XP_001648674.1|AAEG	LOC120420631|XP_039439641.1|CPIP
OG0003004	LOC5571952|XP_001660054.1|AAEG	LOC120432409|XP_039453544.1|CPIP
OG0003005	LOC5579231|XP_021706851.1|AAEG	LOC120432372|XP_039453498.1|CPIP
OG0003006	LOC5563790|XP_021707588.1|AAEG	LOC120414446|XP_039431571.1|CPIP
OG0003007	LOC5563781|XP_001648068.1|AAEG	LOC120414891|XP_039432151.1|CPIP
OG0003008	LOC23687884|XP_011493008.1|AAEG	LOC120413970|XP_039430913.1|CPIP
OG0003009	LOC5571130|XP_001659573.1|AAEG	LOC120419299|XP_039437902.1|CPIP
OG0003010	LOC5566377|XP_021704457.1|AAEG	LOC120426757|XP_039447466.1|CPIP, LOC120418647|XP_039437029.1|CPIP
OG0003011	LOC5572262|XP_021706121.1|AAEG	LOC120419107|XP_039437639.1|CPIP
OG0003012	LOC5570558|XP_021704939.1|AAEG	LOC120413681|XP_039430542.1|CPIP
OG0003013	LOC110678647|XP_021707476.1|AAEG	LOC120413651|XP_039430501.1|CPIP
OG0003014	LOC5576696|XP_021704453.1|AAEG	LOC120413685|XP_039430547.1|CPIP
OG0003015	LOC5577784|XP_001663557.2|AAEG	LOC120426082|XP_039446726.1|CPIP, LOC120413677|XP_039430539.1|CPIP
OG0003016	LOC5571415|XP_021708887.1|AAEG	LOC120423599|XP_039443398.1|CPIP
OG0003017	LOC5570072|XP_021711610.1|AAEG	LOC120431034|XP_039452121.1|CPIP
OG0003018	LOC5564552|XP_001648899.1|AAEG	LOC120417656|XP_039435712.1|CPIP
OG0003019	LOC5573979|XP_021710335.1|AAEG	LOC120426338|XP_039447034.1|CPIP
OG0003020	LOC5573970|XP_021704596.1|AAEG	LOC120426078|XP_039446722.1|CPIP
OG0003021	LOC5576016|XP_021705482.1|AAEG	LOC120425214|XP_039445578.1|CPIP
OG0003022	LOC5579912|XP_021704515.1|AAEG	LOC120425210|XP_039445575.1|CPIP
OG0003023	LOC23687754|XP_011493129.2|AAEG	LOC120432348|XP_039453469.1|CPIP
OG0003024	LOC5567521|XP_021708544.1|AAEG	LOC120414679|XP_039431900.1|CPIP
OG0003025	LOC5577691|XP_021705925.1|AAEG	LOC120432203|XP_039453295.1|CPIP
OG0003026	LOC5577690|XP_001663472.2|AAEG	LOC120432154|XP_039453214.1|CPIP
OG0003027	LOC5577689|XP_001663470.2|AAEG	LOC120432198|XP_039453285.1|CPIP
OG0003028	LOC5579300|XP_021704574.1|AAEG	LOC120422245|XP_039441572.1|CPIP
OG0003029	LOC5578023|XP_001656763.1|AAEG, LOC110681353|XP_021712794.1|AAEG	LOC120420017|XP_039438853.1|CPIP, LOC120422241|XP_039441565.1|CPIP
OG0003030	LOC5578009|XP_001656747.2|AAEG	LOC120432377|XP_039453505.1|CPIP
OG0003031	LOC5577453|XP_001663379.2|AAEG	LOC120414987|XP_039432280.1|CPIP
OG0003032	LOC5570289|XP_001659059.1|AAEG	LOC120414396|XP_039431509.1|CPIP
OG0003033	LOC5566174|XP_001650534.2|AAEG	LOC120414388|XP_039431499.1|CPIP
OG0003034	LOC5564640|XP_021710334.1|AAEG, LOC110680452|XP_021711937.1|AAEG	LOC120419219|XP_039437809.1|CPIP, LOC120425036|XP_039445339.1|CPIP
OG0003035	LOC5564632|XP_021707753.1|AAEG	LOC120419256|XP_039437844.1|CPIP
OG0003036	LOC5564639|XP_001649000.2|AAEG	LOC120419255|XP_039437843.1|CPIP
OG0003037	LOC5570983|XP_001659444.2|AAEG	LOC120427916|XP_039448788.1|CPIP
OG0003038	LOC5563641|XP_001647895.2|AAEG	LOC120415951|XP_039433528.1|CPIP, LOC120417169|XP_039435085.1|CPIP
OG0003039	LOC5563642|XP_021704981.1|AAEG	LOC120427125|XP_039447911.1|CPIP, LOC120416526|XP_039434177.1|CPIP
OG0003040	LOC5563623|XP_021706246.1|AAEG	LOC120415905|XP_039433481.1|CPIP
OG0003041	LOC5575019|XP_001661753.2|AAEG	LOC120415892|XP_039433465.1|CPIP
OG0003042	LOC5570152|XP_001658954.1|AAEG	LOC120431341|XP_039452407.1|CPIP, LOC120420941|XP_039440008.1|CPIP
OG0003043	LOC5570153|XP_001658955.1|AAEG	LOC120431345|XP_039452411.1|CPIP, LOC120420937|XP_039440004.1|CPIP
OG0003044	LOC5570155|XP_021705980.1|AAEG	LOC120420931|XP_039439996.1|CPIP
OG0003045	LOC5570159|XP_001658961.1|AAEG	LOC120420944|XP_039440013.1|CPIP
OG0003046	LOC5564270|XP_021705701.1|AAEG	LOC120417538|XP_039435554.1|CPIP
OG0003047	LOC5564272|XP_021705703.1|AAEG	LOC120417539|XP_039435555.1|CPIP
OG0003048	LOC5576266|XP_011493668.1|AAEG	LOC120417524|XP_039435541.1|CPIP
OG0003049	LOC5576784|XP_021707256.1|AAEG	LOC120417520|XP_039435537.1|CPIP
OG0003050	LOC5574821|XP_021705275.1|AAEG, LOC110681019|XP_021712473.1|AAEG	LOC120421251|XP_039440386.1|CPIP
OG0003051	LOC5566889|XP_001651263.1|AAEG, LOC110681133|XP_021712597.1|AAEG	LOC120413788|XP_039430671.1|CPIP
OG0003052	LOC5575304|XP_021708522.1|AAEG	LOC120413774|XP_039430645.1|CPIP
OG0003053	LOC5575781|XP_001662205.1|AAEG	LOC120422104|XP_039441390.1|CPIP
OG0003054	LOC5575779|XP_021711361.1|AAEG	LOC120422099|XP_039441385.1|CPIP
OG0003055	LOC110677835|XP_021705148.1|AAEG, LOC5576095|XP_001662441.1|AAEG	LOC120420876|XP_039439930.1|CPIP, LOC120417430|XP_039435406.1|CPIP
OG0003056	LOC5569945|XP_021704286.1|AAEG	LOC120431718|XP_039452776.1|CPIP, LOC120430876|XP_039451938.1|CPIP
OG0003057	LOC5571076|XP_001659517.1|AAEG	LOC120414811|XP_039432066.1|CPIP
OG0003058	LOC5571068|XP_021704204.1|AAEG	LOC120414809|XP_039432062.1|CPIP
OG0003059	LOC5571065|XP_021709659.1|AAEG	LOC120414807|XP_039432059.1|CPIP
OG0003060	LOC5571057|XP_001659497.1|AAEG	LOC120414805|XP_039432058.1|CPIP
OG0003061	LOC5574872|XP_001655397.1|AAEG	LOC120413049|XP_039429678.1|CPIP
OG0003062	LOC5574869|XP_021709481.1|AAEG	LOC120413033|XP_039429639.1|CPIP
OG0003063	LOC5568501|XP_021709331.1|AAEG	LOC120413045|XP_039429670.1|CPIP
OG0003064	LOC5575996|XP_001655961.1|AAEG	LOC120423273|XP_039442947.1|CPIP
OG0003065	LOC5579221|XP_001664301.1|AAEG	LOC120412931|XP_039429497.1|CPIP
OG0003066	LOC5568222|XP_021708417.1|AAEG	LOC120412965|XP_039429547.1|CPIP
OG0003067	LOC110680931|XP_021712404.1|AAEG, LOC5572948|XP_001654276.2|AAEG	LOC120413019|XP_039429616.1|CPIP
OG0003069	LOC5576808|XP_021710731.1|AAEG	LOC120414393|XP_039431503.1|CPIP
OG0003070	LOC5569654|XP_021704232.1|AAEG	LOC120414402|XP_039431513.1|CPIP
OG0003071	LOC5577951|XP_021705923.1|AAEG	LOC120414409|XP_039431524.1|CPIP
OG0003072	LOC5564182|XP_001648498.2|AAEG	LOC120414392|XP_039431501.1|CPIP
OG0003073	LOC5564179|XP_021709262.1|AAEG	LOC120414427|XP_039431541.1|CPIP
OG0003074	LOC110678918|XP_021708243.1|AAEG	LOC120424401|XP_039444435.1|CPIP
OG0003075	LOC5573886|XP_021708747.1|AAEG	LOC120417894|XP_039436051.1|CPIP
OG0003076	LOC5566729|XP_021705880.1|AAEG	LOC120419324|XP_039437930.1|CPIP
OG0003077	LOC5578447|XP_021710995.1|AAEG	LOC120414001|XP_039430944.1|CPIP
OG0003078	LOC5574135|XP_021708833.1|AAEG, LOC110681076|XP_021712541.1|AAEG	LOC120426310|XP_039446993.1|CPIP
OG0003079	LOC5571584|XP_021706365.1|AAEG	LOC120422354|XP_039441685.1|CPIP
OG0003080	LOC5579937|XP_021706762.1|AAEG	LOC120427440|XP_039448231.1|CPIP, LOC120429954|XP_039450981.1|CPIP
OG0003081	LOC5575963|XP_021709083.1|AAEG	LOC120427441|XP_039448237.1|CPIP
OG0003082	LOC5575964|XP_021711513.1|AAEG, LOC110681171|XP_021712634.1|AAEG	LOC120427437|XP_039448227.1|CPIP
OG0003083	LOC110679555|XP_021710178.1|AAEG, LOC5568657|XP_021710276.1|AAEG	LOC120423432|XP_039443176.1|CPIP
OG0003084	LOC5570881|XP_021709087.1|AAEG	LOC120421487|XP_039440639.1|CPIP
OG0003085	LOC5570878|XP_021708465.1|AAEG	LOC120421518|XP_039440670.1|CPIP
OG0003086	LOC5570887|XP_021708325.1|AAEG	LOC120421495|XP_039440647.1|CPIP
OG0003087	LOC5567164|XP_021708756.1|AAEG	LOC120430438|XP_039451484.1|CPIP
OG0003088	LOC5573574|XP_001654707.1|AAEG	LOC120421266|XP_039440398.1|CPIP
OG0003089	LOC5573568|XP_021711487.1|AAEG	LOC120421162|XP_039440293.1|CPIP
OG0003090	LOC110680773|XP_021712248.1|AAEG, LOC5578549|XP_001663940.1|AAEG	LOC120421858|XP_039441092.1|CPIP
OG0003091	LOC110678949|XP_021708362.1|AAEG	LOC120426530|XP_039447233.1|CPIP, LOC120427950|XP_039448834.1|CPIP
OG0003092	LOC110678951|XP_021708365.1|AAEG, LOC110681335|XP_021712780.1|AAEG	LOC120427947|XP_039448829.1|CPIP
OG0003093	LOC5577357|XP_001656435.2|AAEG	LOC120418255|XP_039436504.1|CPIP, LOC120422713|XP_039442171.1|CPIP
OG0003094	LOC5577366|XP_001656446.1|AAEG	LOC120422745|XP_039442222.1|CPIP, LOC120418262|XP_039436513.1|CPIP
OG0003095	LOC5579138|XP_001664232.2|AAEG	LOC120424114|XP_039444088.1|CPIP
OG0003100	LOC110680789|XP_021712268.1|AAEG, LOC5571756|XP_001653776.1|AAEG	LOC120419413|XP_039438025.1|CPIP
OG0003101	LOC5566944|XP_021706616.1|AAEG	LOC120429724|XP_039450704.1|CPIP, LOC120423171|XP_039442787.1|CPIP
OG0003102	LOC5564787|XP_001649143.1|AAEG	LOC120423163|XP_039442778.1|CPIP, LOC120429727|XP_039450710.1|CPIP
OG0003103	LOC5564797|XP_021704380.1|AAEG	LOC120423159|XP_039442774.1|CPIP, LOC120429726|XP_039450706.1|CPIP
OG0003104	LOC5564775|XP_001649130.1|AAEG	LOC120419398|XP_039438008.1|CPIP
OG0003105	LOC5577028|XP_021706814.1|AAEG	LOC120419455|XP_039438070.1|CPIP
OG0003106	LOC110679246|XP_021709129.1|AAEG	LOC120419443|XP_039438059.1|CPIP
OG0003107	LOC5572851|XP_001660612.2|AAEG	LOC120431822|XP_039452876.1|CPIP
OG0003108	LOC5572856|XP_021711133.1|AAEG, LOC110680301|XP_021711829.1|AAEG	LOC120421345|XP_039440458.1|CPIP
OG0003109	LOC5572857|XP_001660617.1|AAEG, LOC110678909|XP_021708217.1|AAEG, LOC110680477|XP_021711975.1|AAEG	LOC120421375|XP_039440502.1|CPIP
OG0003110	LOC5570011|XP_001658901.1|AAEG	LOC120419558|XP_039438216.1|CPIP
OG0003111	LOC110677749|XP_021704732.1|AAEG	LOC120416667|XP_039434413.1|CPIP
OG0003112	LOC5568016|XP_001657837.1|AAEG	LOC120416638|XP_039434383.1|CPIP
OG0003113	LOC110678539|XP_021707231.1|AAEG, LOC5565735|XP_021712459.1|AAEG	LOC120416663|XP_039434410.1|CPIP
OG0003113	LOC23687977|XP_011493264.2|AAEG	LOC120418466|XP_039436835.1|CPIP, LOC120418467|XP_039436836.1|CPIP, LOC120414992|XP_039432284.1|CPIP, LOC120414280|XP_039431343.1|CPIP, LOC120425988|XP_039446580.1|CPIP, LOC120415022|XP_039432321.1|CPIP, LOC120415023|XP_039432322.1|CPIP, LOC120414995|XP_039432287.1|CPIP
OG0003114	LOC5579831|XP_001651506.2|AAEG	LOC120419931|XP_039438730.1|CPIP
OG0003115	LOC5578188|XP_021706929.1|AAEG	LOC120419951|XP_039438745.1|CPIP
OG0003116	LOC5578183|XP_021705667.1|AAEG	LOC120419928|XP_039438727.1|CPIP
OG0003117	LOC5578192|XP_001656833.1|AAEG	LOC120412521|XP_039428949.1|CPIP
OG0003118	LOC5575480|XP_021704777.1|AAEG	LOC120417971|XP_039436144.1|CPIP
OG0003119	LOC5575488|XP_001661999.1|AAEG	LOC120418007|XP_039436185.1|CPIP
OG0003120	LOC5570578|XP_021704248.1|AAEG	LOC120417548|XP_039435564.1|CPIP
OG0003121	LOC5572993|XP_021706626.1|AAEG	LOC120424716|XP_039444836.1|CPIP
OG0003122	LOC5579043|XP_001657236.2|AAEG	LOC120420836|XP_039439891.1|CPIP
OG0003123	LOC5567942|XP_021710782.1|AAEG	LOC120420843|XP_039439894.1|CPIP
OG0003124	LOC5571162|XP_021704351.1|AAEG	LOC120425268|XP_039445646.1|CPIP
OG0003125	LOC5568396|XP_021704961.1|AAEG	LOC120430004|XP_039451037.1|CPIP
OG0003126	LOC5568400|XP_021705207.1|AAEG	LOC120422180|XP_039441489.1|CPIP
OG0003127	LOC5568387|XP_001658052.2|AAEG	LOC120422170|XP_039441481.1|CPIP
OG0003128	LOC5576403|XP_021708013.1|AAEG	LOC120420417|XP_039439370.1|CPIP
OG0003129	LOC5566610|XP_021707726.1|AAEG	LOC120420423|XP_039439377.1|CPIP
OG0003130	LOC5566618|XP_001650999.1|AAEG	LOC120420436|XP_039439397.1|CPIP
OG0003131	LOC5566592|XP_001650988.2|AAEG	LOC120427544|XP_039448353.1|CPIP
OG0003132	LOC5565210|XP_021707433.1|AAEG	LOC120414233|XP_039431277.1|CPIP, LOC120424576|XP_039444676.1|CPIP
OG0003133	LOC5568204|XP_021707064.1|AAEG	LOC120414232|XP_039431276.1|CPIP, LOC120432001|XP_039453067.1|CPIP
OG0003134	LOC5568196|XP_001657917.3|AAEG	LOC120421687|XP_039440858.1|CPIP
OG0003135	LOC5575268|XP_001661876.2|AAEG, LOC110678158|XP_021706471.1|AAEG, LOC110679108|XP_021708764.1|AAEG	LOC120424413|XP_039444458.1|CPIP
OG0003139	LOC5575323|XP_001655699.2|AAEG	LOC120415252|XP_039432652.1|CPIP, LOC120415231|XP_039432622.1|CPIP
OG0003140	LOC5575353|XP_001655730.1|AAEG	LOC120415224|XP_039432613.1|CPIP
OG0003141	LOC5571104|XP_001659543.2|AAEG	LOC120419609|XP_039438283.1|CPIP
OG0003142	LOC5571107|XP_021711462.1|AAEG	LOC120419588|XP_039438250.1|CPIP
OG0003143	LOC5578337|XP_001656906.2|AAEG	LOC120415310|XP_039432724.1|CPIP
OG0003144	LOC5579800|XP_021704649.1|AAEG	LOC120418433|XP_039436750.1|CPIP
OG0003145	LOC5579798|XP_001648112.1|AAEG	LOC120418454|XP_039436813.1|CPIP
OG0003146	LOC110681170|XP_021712633.1|AAEG, LOC5577240|XP_001656346.1|AAEG	LOC120426475|XP_039447172.1|CPIP
OG0003147	LOC5577230|XP_021707105.1|AAEG	LOC120428762|XP_039449778.1|CPIP
OG0003148	LOC5577229|XP_001656334.1|AAEG	LOC120428599|XP_039449556.1|CPIP
OG0003149	LOC5577228|XP_021709736.1|AAEG	LOC120428595|XP_039449552.1|CPIP
OG0003150	LOC5564725|XP_021707235.1|AAEG	LOC120420377|XP_039439315.1|CPIP
OG0003151	LOC5565506|XP_001649843.1|AAEG	LOC120416201|XP_039433821.1|CPIP
OG0003152	LOC5573061|XP_001654386.1|AAEG	LOC120414890|XP_039432147.1|CPIP
OG0003153	LOC5576952|XP_001663047.1|AAEG	LOC120414918|XP_039432184.1|CPIP
OG0003154	LOC5577484|XP_001663402.2|AAEG	LOC120414861|XP_039432114.1|CPIP
OG0003155	LOC5571008|XP_001653437.1|AAEG	LOC120414903|XP_039432166.1|CPIP
OG0003156	LOC110678454|XP_021707061.1|AAEG, LOC5571014|XP_021709445.1|AAEG	LOC120418435|XP_039436774.1|CPIP
OG0003157	LOC5566365|XP_021706145.1|AAEG	LOC120418450|XP_039436807.1|CPIP
OG0003158	LOC5565030|XP_021712412.1|AAEG, LOC5572369|XP_001660326.1|AAEG	LOC120417246|XP_039435139.1|CPIP
OG0003159	LOC5572366|XP_021705285.1|AAEG	LOC120427766|XP_039448612.1|CPIP
OG0003160	LOC5572367|XP_021710151.1|AAEG	LOC120427762|XP_039448606.1|CPIP
OG0003161	LOC110678706|XP_021707611.1|AAEG, LOC5567134|XP_021712257.1|AAEG	LOC120427043|XP_039447808.1|CPIP
OG0003162	LOC5575384|XP_001655741.1|AAEG	LOC120428139|XP_039449058.1|CPIP, LOC120424446|XP_039444511.1|CPIP, LOC120424443|XP_039444510.1|CPIP
OG0003163	LOC5573615|XP_001660948.1|AAEG	LOC120425296|XP_039445698.1|CPIP
OG0003164	LOC5575218|XP_001655624.2|AAEG	LOC120424378|XP_039444414.1|CPIP
OG0003165	LOC5563889|XP_021712844.1|AAEG, LOC5564332|XP_021710208.1|AAEG	LOC120417981|XP_039436155.1|CPIP
OG0003166	LOC5574010|XP_021712001.1|AAEG, LOC110677757|XP_021704767.1|AAEG	LOC120417994|XP_039436172.1|CPIP
OG0003167	LOC5573842|XP_021704132.1|AAEG	LOC120428521|XP_039449478.1|CPIP
OG0003168	LOC5565520|XP_021706150.1|AAEG	LOC120428517|XP_039449472.1|CPIP, LOC120428518|XP_039449473.1|CPIP
OG0003169	LOC5573831|XP_001654859.1|AAEG	LOC120421474|XP_039440625.1|CPIP
OG0003170	LOC5577203|XP_021709510.1|AAEG	LOC120421455|XP_039440600.1|CPIP
OG0003171	LOC5563760|XP_021704243.1|AAEG	LOC120421460|XP_039440605.1|CPIP
OG0003172	LOC5566185|XP_021710722.1|AAEG	LOC120427531|XP_039448331.1|CPIP
OG0003173	LOC5568716|XP_001652543.1|AAEG	LOC120415152|XP_039432521.1|CPIP
OG0003174	LOC5568764|XP_021705032.1|AAEG	LOC120426100|XP_039446737.1|CPIP
OG0003175	LOC5566316|XP_021707240.1|AAEG	LOC120425519|XP_039446002.1|CPIP
OG0003176	LOC5577180|XP_001663268.1|AAEG	LOC120429990|XP_039451017.1|CPIP
OG0003177	LOC5573361|XP_001660837.1|AAEG	LOC120425538|XP_039446033.1|CPIP
OG0003178	LOC5573358|XP_001660840.2|AAEG	LOC120419168|XP_039437754.1|CPIP, LOC120425536|XP_039446030.1|CPIP
OG0003179	LOC5580238|XP_001662432.1|AAEG	LOC120419164|XP_039437748.1|CPIP
OG0003180	LOC5580236|XP_001662422.2|AAEG	LOC120425526|XP_039446014.1|CPIP, LOC120419159|XP_039437742.1|CPIP
OG0003181	LOC5578045|XP_001663666.2|AAEG	LOC120419158|XP_039437741.1|CPIP, LOC120425527|XP_039446015.1|CPIP
OG0003183	LOC5564363|XP_021709031.1|AAEG	LOC120430841|XP_039451902.1|CPIP
OG0003184	LOC5575460|XP_001661978.1|AAEG, LOC110681025|XP_021712485.1|AAEG	LOC120415861|XP_039433432.1|CPIP
OG0003185	LOC5569799|XP_021710033.1|AAEG	LOC120431569|XP_039452610.1|CPIP, LOC120429995|XP_039451026.1|CPIP
OG0003186	LOC5574768|XP_001655336.2|AAEG	LOC120425514|XP_039445996.1|CPIP
OG0003187	LOC5578346|XP_021704791.1|AAEG	LOC120417933|XP_039436104.1|CPIP, LOC120429068|XP_039450150.1|CPIP
OG0003188	LOC110680350|XP_021711862.1|AAEG, LOC110680349|XP_021711860.1|AAEG	LOC120428789|XP_039449823.1|CPIP
OG0003189	LOC5571907|XP_001660001.1|AAEG	LOC120415869|XP_039433439.1|CPIP
OG0003190	LOC5577747|XP_001663521.2|AAEG	LOC120428798|XP_039449831.1|CPIP
OG0003191	LOC5572080|XP_001660162.2|AAEG	LOC120412332|XP_039428666.1|CPIP
OG0003192	LOC23687735|XP_021708352.1|AAEG	LOC120425958|XP_039446537.1|CPIP
OG0003193	LOC5578090|XP_021710074.1|AAEG	LOC120416817|XP_039434631.1|CPIP
OG0003194	LOC5580214|XP_021708554.1|AAEG	LOC120428645|XP_039449621.1|CPIP
OG0003195	LOC5568266|XP_001657963.1|AAEG	LOC120430999|XP_039452093.1|CPIP
OG0003196	LOC5568265|XP_001657962.2|AAEG	LOC120430998|XP_039452092.1|CPIP
OG0003197	LOC5574074|XP_021709018.1|AAEG	LOC120418193|XP_039436429.1|CPIP
OG0003198	LOC5574077|XP_021707980.1|AAEG	LOC120418205|XP_039436446.1|CPIP
OG0003199	LOC5566877|XP_001651304.3|AAEG	LOC120416999|XP_039434875.1|CPIP
OG0003200	LOC5566863|XP_021710379.1|AAEG, LOC110681419|XP_021712851.1|AAEG	LOC120426229|XP_039446902.1|CPIP
OG0003201	LOC5564594|XP_021704758.1|AAEG	LOC120426621|XP_039447347.1|CPIP
OG0003202	LOC5575094|XP_001661818.2|AAEG	LOC120414934|XP_039432199.1|CPIP, LOC120414936|XP_039432201.1|CPIP
OG0003203	LOC5576493|XP_021707065.1|AAEG	LOC120424708|XP_039444821.1|CPIP
OG0003204	LOC5574210|XP_021707182.1|AAEG	LOC120422667|XP_039442106.1|CPIP
OG0003205	LOC5574197|XP_001661254.1|AAEG	LOC120422673|XP_039442115.1|CPIP
OG0003206	LOC5574187|XP_001661244.1|AAEG	LOC120418595|XP_039436975.1|CPIP
OG0003207	LOC5574178|XP_021707990.1|AAEG	LOC120430866|XP_039451924.1|CPIP, LOC120429776|XP_039450768.1|CPIP
OG0003208	LOC23687678|XP_011493076.1|AAEG, LOC110678838|XP_021708011.1|AAEG	LOC120429780|XP_039450773.1|CPIP, LOC120431050|XP_039452138.1|CPIP
OG0003209	LOC110681390|XP_021712828.1|AAEG, LOC5567469|XP_001657473.1|AAEG	LOC120430279|XP_039451305.1|CPIP, LOC120416350|XP_039434015.1|CPIP
OG0003210	LOC5571924|XP_001660021.2|AAEG	LOC120420337|XP_039439266.1|CPIP
