Orthogroup	AAEG.longest_only	DSUP.longest_only
OG0002420	LOC5575813|XP_021705457.1|AAEG	LOC119555321|XP_037722575.1|DSUP
OG0002421	LOC5563968|XP_001648274.2|AAEG	LOC119563291|XP_037732547.1|DSUP
OG0002422	LOC110681313|XP_021712763.1|AAEG, LOC5571585|XP_021704754.1|AAEG	LOC119560540|XP_037729958.1|DSUP
OG0002423	LOC5568659|XP_021704951.1|AAEG	LOC119553189|XP_037719367.1|DSUP
OG0002424	LOC5577309|XP_001663344.1|AAEG, LOC5567163|XP_021710111.1|AAEG	LOC119557904|XP_037726876.1|DSUP
OG0002425	LOC5567157|XP_001651586.1|AAEG	LOC119556449|XP_037724616.1|DSUP
OG0002426	LOC5577356|XP_021705993.1|AAEG	LOC119553714|XP_037720222.1|DSUP
OG0002427	LOC110678808|XP_021707902.1|AAEG, LOC5577360|XP_001656438.1|AAEG	LOC119548590|XP_037711894.1|DSUP
OG0002428	LOC5574165|XP_021709047.1|AAEG	LOC119558076|XP_037727183.1|DSUP
OG0002429	LOC5578296|XP_021706738.1|AAEG	LOC119555190|XP_037722371.1|DSUP
OG0002430	LOC5564781|XP_001649136.1|AAEG	LOC119551054|XP_037716101.1|DSUP
OG0002431	LOC5577034|XP_001663129.1|AAEG	LOC119551030|XP_037716019.1|DSUP
OG0002432	LOC5564767|XP_021710853.1|AAEG	LOC119557760|XP_037726583.1|DSUP
OG0002433	LOC5564798|XP_001649125.1|AAEG	LOC119560871|XP_037730472.1|DSUP
OG0002434	LOC5572853|XP_001660614.1|AAEG, LOC110680303|XP_021711831.1|AAEG	LOC119550024|XP_037714379.1|DSUP
OG0002436	LOC5579830|XP_001651507.1|AAEG	LOC119549849|XP_037714073.1|DSUP
OG0002437	LOC5567948|XP_021707012.1|AAEG	LOC119559383|XP_037728368.1|DSUP
OG0002438	LOC5566444|XP_021708252.1|AAEG	LOC119556020|XP_037723727.1|DSUP
OG0002439	LOC5566442|XP_001650832.1|AAEG	LOC119558496|XP_037727929.1|DSUP
OG0002440	LOC5568397|XP_001658036.2|AAEG	LOC119553122|XP_037719238.1|DSUP
OG0002441	LOC5566599|XP_021704764.1|AAEG	LOC119550137|XP_037714565.1|DSUP
OG0002442	LOC5566586|XP_021710452.1|AAEG	LOC119550234|XP_037714731.1|DSUP
OG0002443	LOC5565208|XP_021705313.1|AAEG	LOC119549124|XP_037712814.1|DSUP
OG0002444	LOC5565211|XP_021710883.1|AAEG	LOC119551131|XP_037716243.1|DSUP
OG0002445	LOC5563904|XP_001648219.1|AAEG	LOC119559455|XP_037728486.1|DSUP
OG0002446	LOC5578525|XP_001663916.1|AAEG	LOC119549035|XP_037712646.1|DSUP
OG0002447	LOC110680967|XP_021712433.1|AAEG, LOC5575321|XP_001655696.1|AAEG	LOC119552759|XP_037718480.1|DSUP
OG0002448	LOC5567501|XP_001651796.1|AAEG	LOC119551268|XP_037716456.1|DSUP
OG0002449	LOC5573760|XP_021706771.1|AAEG	LOC119551976|XP_037717618.1|DSUP
OG0002450	LOC5573729|XP_001654759.2|AAEG	LOC119560050|XP_037729287.1|DSUP
OG0002451	LOC5579658|XP_001648132.1|AAEG	LOC119551382|XP_037716633.1|DSUP
OG0002452	LOC5579799|XP_021707640.1|AAEG	LOC119550099|XP_037714507.1|DSUP
OG0002453	LOC5579796|XP_001648109.1|AAEG	LOC119550834|XP_037715713.1|DSUP
OG0002454	LOC5577227|XP_011493181.2|AAEG	LOC119554355|XP_037721150.1|DSUP
OG0002455	LOC5564719|XP_021707805.1|AAEG	LOC119554354|XP_037721148.1|DSUP
OG0002456	LOC5565493|XP_021706486.1|AAEG	LOC119562271|XP_037731373.1|DSUP, LOC119551888|XP_037717414.1|DSUP
OG0002457	LOC5570997|XP_001653425.2|AAEG	LOC119552069|XP_037717763.1|DSUP
OG0002458	LOC110679586|XP_021710431.1|AAEG	LOC119562710|XP_037731827.1|DSUP, LOC119562380|XP_037731469.1|DSUP
OG0002459	LOC110680779|XP_021712256.1|AAEG, LOC5567136|XP_021706135.1|AAEG	LOC119549598|XP_037713687.1|DSUP
OG0002460	LOC110678439|XP_021707020.1|AAEG	LOC119551794|XP_037717269.1|DSUP
OG0002461	LOC5573624|XP_001660944.1|AAEG	LOC119552183|XP_037717956.1|DSUP
OG0002462	LOC5565521|XP_021707602.1|AAEG	LOC119550359|XP_037714911.1|DSUP
OG0002463	LOC5574293|XP_021709612.1|AAEG	LOC119549376|XP_037713342.1|DSUP
OG0002464	LOC110679379|XP_021709520.1|AAEG	LOC119550236|XP_037714733.1|DSUP
OG0002465	LOC5574299|XP_021704242.1|AAEG	LOC119559443|XP_037728470.1|DSUP
OG0002466	LOC5571882|XP_021710824.1|AAEG	LOC119552486|XP_037718055.1|DSUP
OG0002467	LOC5574266|XP_021707016.1|AAEG	LOC119553541|XP_037719906.1|DSUP
OG0002468	LOC5577306|XP_021705874.1|AAEG	LOC119554786|XP_037721760.1|DSUP
OG0002469	LOC5567447|XP_021707985.1|AAEG	LOC119559848|XP_037728880.1|DSUP
OG0002470	LOC5567433|XP_001657447.2|AAEG	LOC119551865|XP_037717384.1|DSUP
OG0002471	LOC110681256|XP_021712718.1|AAEG, LOC5580237|XP_001662433.1|AAEG	LOC119551480|XP_037716771.1|DSUP
OG0002472	LOC5578048|XP_021707095.1|AAEG	LOC119549120|XP_037712806.1|DSUP
OG0002473	LOC5580235|XP_001662421.2|AAEG	LOC119551359|XP_037716608.1|DSUP
OG0002474	LOC5576761|XP_021710836.1|AAEG	LOC119555718|XP_037723334.1|DSUP
OG0002475	LOC5572090|XP_001660169.1|AAEG	LOC119545653|XP_037707307.1|DSUP
OG0002476	LOC5578123|XP_001656820.1|AAEG	LOC119549292|XP_037713169.1|DSUP
OG0002477	LOC5568272|XP_001657969.2|AAEG	LOC119552176|XP_037717934.1|DSUP
OG0002478	LOC5568262|XP_021707414.1|AAEG	LOC119551899|XP_037717440.1|DSUP
OG0002479	LOC5566865|XP_001651293.1|AAEG	LOC119550757|XP_037715608.1|DSUP
OG0002480	LOC5568458|XP_021706708.1|AAEG	LOC119559595|XP_037728536.1|DSUP
OG0002481	LOC5574182|XP_001661240.1|AAEG	LOC119556028|XP_037723735.1|DSUP
OG0002482	LOC110681389|XP_021712827.1|AAEG, LOC5567472|XP_001657477.1|AAEG	LOC119559431|XP_037728457.1|DSUP
OG0002483	LOC5571928|XP_001660024.2|AAEG	LOC119551057|XP_037716106.1|DSUP
OG0002484	LOC110679043|XP_021708664.1|AAEG	LOC119551037|XP_037716074.1|DSUP
OG0002485	LOC110674003|XP_021708830.1|AAEG, LOC5569747|XP_021711825.1|AAEG	LOC119549227|XP_037713038.1|DSUP
OG0002486	LOC5563671|XP_001647964.1|AAEG	LOC119554989|XP_037722055.1|DSUP
OG0002487	LOC5563687|XP_021709603.1|AAEG	LOC119559724|XP_037728716.1|DSUP
OG0002488	LOC5565442|XP_021710513.1|AAEG	LOC119551052|XP_037716099.1|DSUP
OG0002489	LOC5566703|XP_021711356.1|AAEG	LOC119552644|XP_037718266.1|DSUP
OG0002490	LOC5569490|XP_021711673.1|AAEG	LOC119552177|XP_037717935.1|DSUP
OG0002491	LOC5569131|XP_021704122.1|AAEG	LOC119552764|XP_037718495.1|DSUP
OG0002492	LOC5573211|XP_001654420.1|AAEG, LOC110678280|XP_021706600.1|AAEG	LOC119550614|XP_037715369.1|DSUP
OG0002493	LOC110680935|XP_021712408.1|AAEG, LOC110677669|XP_021704333.1|AAEG, LOC5573229|XP_001654425.1|AAEG	LOC119551862|XP_037717380.1|DSUP
OG0002508	LOC5566229|XP_021694475.1|AAEG	LOC119556033|XP_037723744.1|DSUP, LOC119562588|XP_037731737.1|DSUP
OG0002509	LOC5566227|XP_001650614.1|AAEG	LOC119551141|XP_037716259.1|DSUP
OG0002510	LOC5579813|XP_001651034.1|AAEG	LOC119557648|XP_037726427.1|DSUP
OG0002511	LOC110680330|XP_021711845.1|AAEG, LOC5579809|XP_001651045.1|AAEG	LOC119559864|XP_037728899.1|DSUP
OG0002512	LOC5566531|XP_021694577.1|AAEG	LOC119560367|XP_037729742.1|DSUP
OG0002513	LOC5574331|XP_001661364.1|AAEG	LOC119560296|XP_037729595.1|DSUP
OG0002514	LOC5569471|XP_001658556.1|AAEG	LOC119555344|XP_037722608.1|DSUP
OG0002516	LOC5563880|XP_001648191.1|AAEG	LOC119552730|XP_037718415.1|DSUP
OG0002517	LOC5565478|XP_021692939.1|AAEG	LOC119557097|XP_037725590.1|DSUP
OG0002518	LOC5579316|XP_001647624.2|AAEG	LOC119562879|XP_037731922.1|DSUP
OG0002519	LOC5576535|XP_021694797.1|AAEG	LOC119551643|XP_037717001.1|DSUP
OG0002520	LOC5576542|XP_021694799.1|AAEG, LOC110680949|XP_021712421.1|AAEG	LOC119557584|XP_037726313.1|DSUP
OG0002521	LOC5575945|XP_021694811.1|AAEG	LOC119556395|XP_037724499.1|DSUP
OG0002522	LOC5575266|XP_001661858.2|AAEG	LOC119560976|XP_037730680.1|DSUP
OG0002523	LOC5574208|XP_021694884.1|AAEG	LOC119562000|XP_037731316.1|DSUP
OG0002524	LOC5574419|XP_001661437.2|AAEG	LOC119557730|XP_037726541.1|DSUP
OG0002525	LOC5577191|XP_021695011.1|AAEG	LOC119554559|XP_037721458.1|DSUP
OG0002526	LOC5577193|XP_021695012.1|AAEG	LOC119555900|XP_037723521.1|DSUP
OG0002527	LOC5563924|XP_021695040.1|AAEG	LOC119551026|XP_037716018.1|DSUP
OG0002528	LOC110680616|XP_021712108.1|AAEG, LOC5578702|XP_021695083.1|AAEG	LOC119558418|XP_037727895.1|DSUP
OG0002529	LOC5578709|XP_001664008.2|AAEG	LOC119545842|XP_037707735.1|DSUP
OG0002530	LOC5578707|XP_001664006.1|AAEG	LOC119548240|XP_037711308.1|DSUP
OG0002531	LOC5570801|XP_021705515.1|AAEG, LOC5578706|XP_021695107.1|AAEG	LOC119562389|XP_037731507.1|DSUP
OG0002532	LOC5576758|XP_001656254.2|AAEG	LOC119554497|XP_037721358.1|DSUP, LOC119561884|XP_037731284.1|DSUP
OG0002533	LOC110674174|XP_021693809.1|AAEG, LOC110674873|XP_021695127.1|AAEG, LOC5576752|XP_021712819.1|AAEG	LOC119556282|XP_037724262.1|DSUP
OG0002534	LOC5578374|XP_001663840.2|AAEG	LOC119551543|XP_037716861.1|DSUP
OG0002535	LOC5579017|XP_021694477.1|AAEG	LOC119554967|XP_037722024.1|DSUP
OG0002536	LOC5569203|XP_001658374.1|AAEG	LOC119563228|XP_037732461.1|DSUP
OG0002537	LOC5566764|XP_001651171.1|AAEG	LOC119549375|XP_037713341.1|DSUP
OG0002539	LOC5573525|XP_021703231.1|AAEG	LOC119549974|XP_037714301.1|DSUP
OG0002540	LOC5570653|XP_001659248.1|AAEG	LOC119548684|XP_037712061.1|DSUP
OG0002541	LOC5570658|XP_001659252.2|AAEG	LOC119557513|XP_037726214.1|DSUP
OG0002542	LOC5573412|XP_021712942.1|AAEG	LOC119556101|XP_037723898.1|DSUP
OG0002543	LOC5580023|XP_001653905.2|AAEG	LOC119556646|XP_037724906.1|DSUP
OG0002544	LOC5578311|XP_021693147.1|AAEG	LOC119560186|XP_037729476.1|DSUP
OG0002545	LOC5570108|XP_001653087.2|AAEG	LOC119557238|XP_037725850.1|DSUP
OG0002547	LOC5571226|XP_001653523.2|AAEG	LOC119556872|XP_037725276.1|DSUP
OG0002548	LOC5579161|XP_021694174.1|AAEG	LOC119557664|XP_037726452.1|DSUP
OG0002549	LOC5579160|XP_021694164.1|AAEG	LOC119557148|XP_037725664.1|DSUP
OG0002550	LOC5569559|XP_021695182.1|AAEG	LOC119558020|XP_037727064.1|DSUP
OG0002551	LOC5563945|XP_021695379.1|AAEG	LOC119545670|XP_037707325.1|DSUP
OG0002552	LOC5563946|XP_001648269.1|AAEG	LOC119546944|XP_037709512.1|DSUP
OG0002553	LOC5571311|XP_001653626.2|AAEG	LOC119557541|XP_037726240.1|DSUP
OG0002554	LOC5571308|XP_021696503.1|AAEG	LOC119556334|XP_037724353.1|DSUP, LOC119562319|XP_037731405.1|DSUP
OG0002555	LOC5571306|XP_001653621.2|AAEG	LOC119558161|XP_037727351.1|DSUP
OG0002556	LOC5576596|XP_001656180.2|AAEG	LOC119562408|XP_037731529.1|DSUP
OG0002557	LOC5574995|XP_001655468.1|AAEG	LOC119556577|XP_037724805.1|DSUP
OG0002558	LOC5574980|XP_001655453.1|AAEG	LOC119561794|XP_037731209.1|DSUP
OG0002559	LOC5574974|XP_001655444.2|AAEG	LOC119562640|XP_037731795.1|DSUP, LOC119559041|XP_037728096.1|DSUP
OG0002560	LOC5570583|XP_021698478.1|AAEG	LOC119561077|XP_037730865.1|DSUP
OG0002561	LOC5570597|XP_001653263.1|AAEG, LOC5576864|XP_001662961.1|AAEG	LOC119559741|XP_037728723.1|DSUP
OG0002562	LOC5572008|XP_001660114.1|AAEG	LOC119557401|XP_037726074.1|DSUP
OG0002563	LOC110676248|XP_021699074.1|AAEG	LOC119558220|XP_037727461.1|DSUP
OG0002564	LOC110674467|XP_021694368.1|AAEG	LOC119554118|XP_037720818.1|DSUP
OG0002565	LOC5576461|XP_001662654.2|AAEG	LOC119560253|XP_037729549.1|DSUP
OG0002566	LOC5576480|XP_021700589.1|AAEG	LOC119555263|XP_037722498.1|DSUP
OG0002567	LOC5570707|XP_021700929.1|AAEG	LOC119557151|XP_037725670.1|DSUP
OG0002568	LOC5565273|XP_001649602.2|AAEG	LOC119563382|XP_037732662.1|DSUP
OG0002569	LOC5565269|XP_001649593.2|AAEG	LOC119555176|XP_037722353.1|DSUP
OG0002570	LOC5565015|XP_021701984.1|AAEG	LOC119563513|XP_037732888.1|DSUP
OG0002571	LOC5577264|XP_021702034.1|AAEG	LOC119563336|XP_037732615.1|DSUP
OG0002572	LOC5575026|XP_001661759.2|AAEG	LOC119549782|XP_037713972.1|DSUP
OG0002573	LOC110673998|XP_021702275.1|AAEG	LOC119549416|XP_037713420.1|DSUP
OG0002574	LOC5567039|XP_021702405.1|AAEG	LOC119563387|XP_037732667.1|DSUP
OG0002575	LOC5576300|XP_021702630.1|AAEG	LOC119545738|XP_037707489.1|DSUP
OG0002576	LOC5566958|XP_001651356.2|AAEG	LOC119558914|XP_037728043.1|DSUP
OG0002577	LOC5567573|XP_001657549.2|AAEG, LOC5571609|XP_001659807.1|AAEG	LOC119555298|XP_037722542.1|DSUP
OG0002578	LOC5576897|XP_001662997.2|AAEG	LOC119546641|XP_037709014.1|DSUP
OG0002579	LOC5576882|XP_001662982.2|AAEG	LOC119546467|XP_037708677.1|DSUP
OG0002580	LOC5576879|XP_021703495.1|AAEG	LOC119551591|XP_037716920.1|DSUP
OG0002581	LOC5572102|XP_021704675.1|AAEG	LOC119547057|XP_037709669.1|DSUP
OG0002582	LOC5578145|XP_001663715.2|AAEG	LOC119560717|XP_037730257.1|DSUP
OG0002583	LOC5576558|XP_021705835.1|AAEG, LOC5576559|XP_021705870.1|AAEG	LOC119549470|XP_037713503.1|DSUP
OG0002584	LOC5575291|XP_021706284.1|AAEG, LOC110681264|XP_021712729.1|AAEG	LOC119553962|XP_037720586.1|DSUP
OG0002585	LOC110674290|XP_021694262.1|AAEG, LOC110681263|XP_021712727.1|AAEG	LOC119553963|XP_037720587.1|DSUP
OG0002586	LOC5579214|XP_001657342.1|AAEG	LOC119560241|XP_037729532.1|DSUP
OG0002587	LOC5579215|XP_001657343.1|AAEG, LOC110678085|XP_021706354.1|AAEG	LOC119560983|XP_037730689.1|DSUP
OG0002588	LOC5565333|XP_021706539.1|AAEG	LOC119560800|XP_037730361.1|DSUP
OG0002589	LOC5566636|XP_021706625.1|AAEG	LOC119549377|XP_037713347.1|DSUP
OG0002590	LOC5568549|XP_001652359.1|AAEG, LOC110681072|XP_021712538.1|AAEG	LOC119556965|XP_037725402.1|DSUP
OG0002591	LOC5578714|XP_021707878.1|AAEG	LOC119548750|XP_037712202.1|DSUP
OG0002592	LOC5572783|XP_001654182.2|AAEG, LOC110678898|XP_021708191.1|AAEG	LOC119552720|XP_037718402.1|DSUP
OG0002593	LOC5580226|XP_021708235.1|AAEG	LOC119546280|XP_037708389.1|DSUP
OG0002594	LOC5576867|XP_021708363.1|AAEG	LOC119559938|XP_037729073.1|DSUP
OG0002595	LOC110681100|XP_021712558.1|AAEG, LOC5576869|XP_021708482.1|AAEG	LOC119561074|XP_037730858.1|DSUP
OG0002596	LOC5570293|XP_021708725.1|AAEG	LOC119560507|XP_037729909.1|DSUP
OG0002597	LOC5568281|XP_001657977.2|AAEG	LOC119548868|XP_037712426.1|DSUP
OG0002598	LOC5567765|XP_001657664.2|AAEG	LOC119557320|XP_037725971.1|DSUP
OG0002599	LOC5574581|XP_021709408.1|AAEG	LOC119560885|XP_037730499.1|DSUP
OG0002600	LOC5573868|XP_001654904.1|AAEG	LOC119550415|XP_037715004.1|DSUP
OG0002601	LOC5568152|XP_001657902.2|AAEG	LOC119560211|XP_037729498.1|DSUP
OG0002602	LOC5566203|XP_021710294.1|AAEG	LOC119547369|XP_037710121.1|DSUP
OG0002603	LOC5567712|XP_021712083.1|AAEG, LOC5568344|XP_021710686.1|AAEG, LOC110680551|XP_021712034.1|AAEG	LOC119549992|XP_037714334.1|DSUP
OG0002604	LOC110673979|XP_021710716.1|AAEG	LOC119554338|XP_037721136.1|DSUP
OG0002605	LOC5577498|XP_001656516.2|AAEG	LOC119560641|XP_037730122.1|DSUP
OG0002606	LOC5577697|XP_021711675.1|AAEG	LOC119560527|XP_037729931.1|DSUP
OG0002607	LOC5577700|XP_001663482.1|AAEG	LOC119560133|XP_037729411.1|DSUP
OG0002608	LOC110680661|XP_021712145.1|AAEG	LOC119548656|XP_037711999.1|DSUP
OG0002609	LOC23687795|XP_021694283.1|AAEG, LOC5573705|XP_021698924.1|AAEG	LOC119549547|XP_037713625.1|DSUP, LOC119553468|XP_037719799.1|DSUP
OG0002610	LOC5571796|XP_021712744.1|AAEG	LOC119559768|XP_037728771.1|DSUP
OG0002611	LOC110680552|XP_021712035.1|AAEG, LOC5567069|XP_021712781.1|AAEG	LOC119562873|XP_037731916.1|DSUP
OG0002612	LOC5567072|XP_001651467.2|AAEG	LOC119563247|XP_037732486.1|DSUP
OG0002613	LOC5567073|XP_011493301.2|AAEG	LOC119558908|XP_037728033.1|DSUP
OG0002614	LOC5567074|XP_021712907.1|AAEG	LOC119545831|XP_037707672.1|DSUP
OG0002615	LOC5578996|XP_021712972.1|AAEG	LOC119552842|XP_037718632.1|DSUP
OG0002616	LOC5580293|XP_021713077.1|AAEG	LOC119549143|XP_037712852.1|DSUP
OG0002617	LOC5567839|XP_001657748.2|AAEG	LOC119554756|XP_037721716.1|DSUP
OG0002618	LOC5568726|XP_001658105.1|AAEG, LOC110680260|XP_021711767.1|AAEG	LOC119559757|XP_037728755.1|DSUP
OG0002619	LOC5572167|XP_021713208.1|AAEG	LOC119553661|XP_037720101.1|DSUP
OG0002620	LOC5577060|XP_021713226.1|AAEG	LOC119551307|XP_037716533.1|DSUP
OG0002621	LOC5569230|XP_021713260.1|AAEG	LOC119551362|XP_037716615.1|DSUP
OG0002622	LOC110674322|XP_021694303.1|AAEG, LOC110680406|XP_021711899.1|AAEG, LOC5568115|XP_021696650.1|AAEG	LOC119552953|XP_037718863.1|DSUP
OG0002623	LOC110680812|XP_021712281.1|AAEG, LOC5565057|XP_021711970.1|AAEG, LOC110681558|XP_021713324.1|AAEG	LOC119563400|XP_037732687.1|DSUP
OG0002624	LOC5565056|XP_001649374.1|AAEG	LOC119559884|XP_037728949.1|DSUP
OG0002625	LOC5565069|XP_021713327.1|AAEG	LOC119560585|XP_037730037.1|DSUP
OG0002626	LOC5580011|XP_021713340.1|AAEG	LOC119557499|XP_037726199.1|DSUP
OG0002627	LOC5567609|XP_021713398.1|AAEG	LOC119545690|XP_037707361.1|DSUP
OG0002628	LOC110679011|XP_021708566.1|AAEG, LOC5580206|XP_021713400.1|AAEG	LOC119560720|XP_037730262.1|DSUP
OG0002629	LOC5575988|XP_021692953.1|AAEG	LOC119550594|XP_037715331.1|DSUP
OG0002630	LOC5564678|XP_021693010.1|AAEG	LOC119545850|XP_037707748.1|DSUP
OG0002631	LOC110681181|XP_021712649.1|AAEG, LOC5570843|XP_021693039.1|AAEG	LOC119563331|XP_037732604.1|DSUP
OG0002632	LOC5576842|XP_001662950.2|AAEG	LOC119560828|XP_037730402.1|DSUP
OG0002633	LOC110674049|XP_021693079.1|AAEG	LOC119545783|XP_037707582.1|DSUP
OG0002634	LOC5580096|XP_021693080.1|AAEG	LOC119559797|XP_037728806.1|DSUP
OG0002635	LOC5566482|XP_021693091.1|AAEG	LOC119559839|XP_037728860.1|DSUP
OG0002636	LOC5566461|XP_021693131.1|AAEG	LOC119561117|XP_037730966.1|DSUP
OG0002637	LOC5563721|XP_021693215.1|AAEG	LOC119547037|XP_037709639.1|DSUP
OG0002638	LOC5563717|XP_001647999.2|AAEG	LOC119545745|XP_037707500.1|DSUP
OG0002639	LOC5567290|XP_001651725.1|AAEG	LOC119555556|XP_037722933.1|DSUP
OG0002640	LOC5576726|XP_001656234.1|AAEG	LOC119560544|XP_037729976.1|DSUP
OG0002641	LOC5579244|XP_021693372.1|AAEG	LOC119560755|XP_037730302.1|DSUP
OG0002642	LOC23687643|XP_021693375.1|AAEG	LOC119560754|XP_037730300.1|DSUP
OG0002643	LOC5576737|XP_021693377.1|AAEG	LOC119560655|XP_037730151.1|DSUP
OG0002644	LOC5564423|XP_001648765.1|AAEG	LOC119560317|XP_037729623.1|DSUP
OG0002645	LOC5573640|XP_001660966.3|AAEG	LOC119560578|XP_037730027.1|DSUP
OG0002646	LOC5568913|XP_001658237.2|AAEG	LOC119563223|XP_037732453.1|DSUP
OG0002647	LOC5568912|XP_001658236.2|AAEG	LOC119560010|XP_037729219.1|DSUP
OG0002648	LOC5568917|XP_021693423.1|AAEG	LOC119560625|XP_037730094.1|DSUP
OG0002649	LOC5573318|XP_021693446.1|AAEG	LOC119560033|XP_037729261.1|DSUP
OG0002650	LOC5573326|XP_021693457.1|AAEG	LOC119560009|XP_037729217.1|DSUP
OG0002651	LOC110680999|XP_021712456.1|AAEG, LOC5575789|XP_021693476.1|AAEG	LOC119552187|XP_037717966.1|DSUP
OG0002652	LOC110674122|XP_021693515.1|AAEG	LOC119560250|XP_037729543.1|DSUP
OG0002653	LOC5572409|XP_021693563.1|AAEG	LOC119545642|XP_037707284.1|DSUP
OG0002654	LOC110674134|XP_021693585.1|AAEG, LOC110680919|XP_021712397.1|AAEG	LOC119546552|XP_037708843.1|DSUP
OG0002655	LOC5573441|XP_021693593.1|AAEG	LOC119546754|XP_037709217.1|DSUP
OG0002656	LOC5576569|XP_021693635.1|AAEG	LOC119551483|XP_037716777.1|DSUP
OG0002657	LOC5576202|XP_021693708.1|AAEG	LOC119559837|XP_037728859.1|DSUP
OG0002658	LOC5575642|XP_001655788.1|AAEG	LOC119563131|XP_037732309.1|DSUP
OG0002659	LOC5574173|XP_001661230.1|AAEG, LOC110680748|XP_021712231.1|AAEG, LOC5565616|XP_021693800.1|AAEG	LOC119561860|XP_037731271.1|DSUP
OG0002660	LOC5577634|XP_021693874.1|AAEG	LOC119557332|XP_037725982.1|DSUP
OG0002661	LOC5571437|XP_021693885.1|AAEG	LOC119563468|XP_037732806.1|DSUP
OG0002662	LOC5576410|XP_001656112.2|AAEG, LOC110674190|XP_021693900.1|AAEG, LOC5565952|XP_021693902.1|AAEG, LOC110680455|XP_021711951.1|AAEG	LOC119549973|XP_037714296.1|DSUP
OG0002663	LOC5565159|XP_001649522.2|AAEG	LOC119550254|XP_037714762.1|DSUP
OG0002664	LOC5572601|XP_021694167.1|AAEG	LOC119546813|XP_037709324.1|DSUP
OG0002665	LOC5566141|XP_001650499.1|AAEG	LOC119551884|XP_037717408.1|DSUP
OG0002666	LOC5566142|XP_021695358.1|AAEG	LOC119552171|XP_037717923.1|DSUP
OG0002667	LOC5566134|XP_001650496.2|AAEG	LOC119551848|XP_037717350.1|DSUP
OG0002668	LOC5570275|XP_021695496.1|AAEG	LOC119555485|XP_037722820.1|DSUP
OG0002669	LOC5570258|XP_001659039.2|AAEG	LOC119548043|XP_037711049.1|DSUP
OG0002670	LOC110681048|XP_021712507.1|AAEG, LOC23687449|XP_021695534.1|AAEG	LOC119555369|XP_037722639.1|DSUP
OG0002671	LOC5579869|XP_021695540.1|AAEG	LOC119555225|XP_037722432.1|DSUP
OG0002672	LOC5565513|XP_021695674.1|AAEG	LOC119551460|XP_037716736.1|DSUP
OG0002673	LOC5576745|XP_001662844.1|AAEG	LOC119549381|XP_037713349.1|DSUP
OG0002674	LOC5575737|XP_021695718.1|AAEG	LOC119551608|XP_037716943.1|DSUP
OG0002675	LOC5570677|XP_001659271.2|AAEG	LOC119553275|XP_037719494.1|DSUP
OG0002676	LOC5571284|XP_001653586.2|AAEG	LOC119549248|XP_037713078.1|DSUP
OG0002677	LOC5571268|XP_021695914.1|AAEG	LOC119551826|XP_037717315.1|DSUP
OG0002678	LOC5575911|XP_021696042.1|AAEG	LOC119551526|XP_037716841.1|DSUP
OG0002679	LOC5578167|XP_021696069.1|AAEG	LOC119550606|XP_037715352.1|DSUP
OG0002680	LOC5563619|XP_021705403.1|AAEG, LOC5578172|XP_001663742.2|AAEG	LOC119556555|XP_037724773.1|DSUP
OG0002681	LOC5574112|XP_021696088.1|AAEG	LOC119549061|XP_037712693.1|DSUP
OG0002682	LOC5565108|XP_021696170.1|AAEG	LOC119554429|XP_037721249.1|DSUP
OG0002683	LOC5572887|XP_001654232.2|AAEG	LOC119560846|XP_037730431.1|DSUP
OG0002684	LOC5569895|XP_001658792.2|AAEG	LOC119558073|XP_037727174.1|DSUP
OG0002685	LOC5579992|XP_021696283.1|AAEG	LOC119553012|XP_037718981.1|DSUP
OG0002686	LOC5571868|XP_001659977.2|AAEG, LOC110681372|XP_021712807.1|AAEG	LOC119554157|XP_037720873.1|DSUP
OG0002687	LOC110675519|XP_021696488.1|AAEG, LOC5567620|XP_021696490.1|AAEG	LOC119552596|XP_037718180.1|DSUP
OG0002688	LOC5566270|XP_001650664.1|AAEG	LOC119553819|XP_037720374.1|DSUP
OG0002689	LOC5569216|XP_001658389.1|AAEG	LOC119557125|XP_037725638.1|DSUP, LOC119556921|XP_037725336.1|DSUP
OG0002690	LOC5569211|XP_001658384.1|AAEG	LOC119554920|XP_037721953.1|DSUP
OG0002691	LOC5579145|XP_001664240.1|AAEG	LOC119551253|XP_037716428.1|DSUP
OG0002692	LOC5579146|XP_001664241.2|AAEG	LOC119550142|XP_037714577.1|DSUP
OG0002693	LOC5568103|XP_021696628.1|AAEG	LOC119553515|XP_037719865.1|DSUP
OG0002694	LOC5577555|XP_001663428.2|AAEG	LOC119551945|XP_037717562.1|DSUP
OG0002695	LOC5570396|XP_001659108.1|AAEG	LOC119554147|XP_037720851.1|DSUP
OG0002696	LOC5566236|XP_001650609.2|AAEG	LOC119554227|XP_037720984.1|DSUP
OG0002697	LOC5566239|XP_021696854.1|AAEG	LOC119554921|XP_037721954.1|DSUP
OG0002698	LOC5573766|XP_021696919.1|AAEG, LOC110680634|XP_021712121.1|AAEG	LOC119552678|XP_037718315.1|DSUP
OG0002699	LOC5573767|XP_021696920.1|AAEG	LOC119553276|XP_037719497.1|DSUP
OG0002700	LOC5576767|XP_021696931.1|AAEG	LOC119555038|XP_037722113.1|DSUP
OG0002701	LOC5576412|XP_021696949.1|AAEG	LOC119549038|XP_037712653.1|DSUP
OG0002702	LOC5574790|XP_021697003.1|AAEG, LOC110680948|XP_021712420.1|AAEG	LOC119552029|XP_037717695.1|DSUP
