Orthogroup	AAEG.longest_only	DPER.longest_only
OG0002285	LOC5573278|XP_001654490.2|AAEG	LOC6597532|XP_002022662.1|DPER
OG0002286	LOC5575498|XP_001662010.2|AAEG, LOC5571748|XP_021710757.1|AAEG	LOC6590260|XP_002015890.1|DPER
OG0002287	LOC5578128|XP_021699192.1|AAEG	LOC6593124|XP_026841043.1|DPER
OG0002288	LOC5578126|XP_021699193.1|AAEG	LOC6603024|XP_026849489.1|DPER
OG0002289	LOC5577139|XP_001663227.2|AAEG	LOC6602478|XP_002027508.1|DPER
OG0002290	LOC5579143|XP_021699403.1|AAEG	LOC6589138|XP_026844126.1|DPER
OG0002291	LOC110681084|XP_021712551.1|AAEG, LOC5575930|XP_021699441.1|AAEG	LOC6602059|XP_026842277.1|DPER
OG0002292	LOC5570333|XP_021699483.1|AAEG	LOC6590789|XP_026840971.1|DPER
OG0002293	LOC5563932|XP_001648253.1|AAEG	LOC6590578|XP_002015383.2|DPER
OG0002294	LOC5566074|XP_001650442.1|AAEG	LOC6604232|XP_002029153.1|DPER
OG0002295	LOC5569978|XP_021700031.1|AAEG	LOC6604030|XP_026843157.1|DPER, LOC6593530|XP_026843685.1|DPER
OG0002296	LOC5574375|XP_021700085.1|AAEG	LOC6589539|XP_026843886.1|DPER
OG0002297	LOC5569115|XP_021700161.1|AAEG	LOC6594497|XP_026850320.1|DPER
OG0002298	LOC5579525|XP_001647834.1|AAEG	LOC6590157|XP_002016579.1|DPER
OG0002299	LOC5574369|XP_001661404.1|AAEG	LOC6597756|XP_002022887.1|DPER
OG0002300	LOC5568034|XP_021700205.1|AAEG	LOC6596553|XP_002021690.1|DPER
OG0002301	LOC5571143|XP_021700266.1|AAEG	LOC6593447|XP_002018729.2|DPER
OG0002302	LOC5575446|XP_021700365.1|AAEG	LOC6593948|XP_026843102.1|DPER
OG0002303	LOC5563592|XP_001647928.1|AAEG, LOC5575450|XP_001661966.1|AAEG	LOC6597530|XP_002022660.1|DPER
OG0002304	LOC5569376|XP_021700462.1|AAEG	LOC6593692|XP_026843243.1|DPER
OG0002305	LOC5569504|XP_001658589.2|AAEG	LOC6603350|XP_002028331.1|DPER
OG0002306	LOC5576949|XP_021700496.1|AAEG	LOC6593633|XP_002019099.2|DPER
OG0002307	LOC5564174|XP_021700568.1|AAEG	LOC6589783|XP_026844609.1|DPER
OG0002308	LOC5572923|XP_001654258.2|AAEG	LOC6589537|XP_002014503.1|DPER
OG0002309	LOC5571735|XP_001659877.1|AAEG	LOC6588817|XP_002015178.1|DPER
OG0002310	LOC110680434|XP_021711924.1|AAEG, LOC110675178|XP_021695265.1|AAEG, LOC5568762|XP_021695264.1|AAEG	LOC6593673|XP_026843492.1|DPER
OG0002311	LOC5566252|XP_021700959.1|AAEG	LOC6593473|XP_026843994.1|DPER
OG0002312	LOC5566254|XP_001650631.2|AAEG, LOC110680445|XP_021711931.1|AAEG	LOC6593582|XP_002018873.1|DPER
OG0002313	LOC5564484|XP_001648831.2|AAEG	LOC6590937|XP_026840932.1|DPER
OG0002314	LOC5564514|XP_001648842.1|AAEG	LOC6591193|XP_002015442.1|DPER
OG0002315	LOC5571665|XP_001653751.2|AAEG, LOC5564483|XP_001648851.1|AAEG	LOC6590453|XP_002016379.1|DPER
OG0002316	LOC5576571|XP_001662757.1|AAEG	LOC6589508|XP_002015104.1|DPER
OG0002317	LOC5566525|XP_021701161.1|AAEG	LOC6596950|XP_026845329.1|DPER
OG0002318	LOC5571653|XP_001653740.1|AAEG	LOC6595679|XP_002020739.1|DPER
OG0002319	LOC5571644|XP_001653735.2|AAEG	LOC6596268|XP_002021794.1|DPER
OG0002320	LOC110681281|XP_021712740.1|AAEG, LOC5574482|XP_001655142.1|AAEG	LOC6600912|XP_026841450.1|DPER
OG0002321	LOC5574485|XP_001655146.1|AAEG	LOC6590684|XP_026842858.1|DPER
OG0002322	LOC110680564|XP_021712042.1|AAEG, LOC5573861|XP_001654892.1|AAEG	LOC6596604|XP_026843227.1|DPER
OG0002323	LOC5578966|XP_001664143.2|AAEG	LOC6593393|XP_002018605.1|DPER
OG0002324	LOC5578757|XP_001657125.1|AAEG	LOC6602392|XP_026848462.1|DPER
OG0002325	LOC5568890|XP_021701464.1|AAEG	LOC6602306|XP_026848490.1|DPER
OG0002326	LOC5571215|XP_021701465.1|AAEG	LOC6602305|XP_026848484.1|DPER
OG0002327	LOC5570471|XP_021701473.1|AAEG	LOC113567256|XP_026850294.1|DPER
OG0002328	LOC5566092|XP_021701509.1|AAEG	LOC6596469|XP_002021764.2|DPER
OG0002329	LOC5566511|XP_021701514.1|AAEG	LOC6595527|XP_002020662.1|DPER
OG0002330	LOC5576426|XP_001662634.2|AAEG	LOC6595530|XP_002020665.2|DPER
OG0002331	LOC5565281|XP_021701536.1|AAEG	LOC6603101|XP_026847091.1|DPER
OG0002332	LOC5569339|XP_021701616.1|AAEG	LOC6600470|XP_002025567.2|DPER
OG0002333	LOC5564477|XP_021701636.1|AAEG	LOC6592287|XP_002018406.2|DPER
OG0002334	LOC5566251|XP_021701697.1|AAEG	LOC6589290|XP_026844562.1|DPER
OG0002335	LOC5566660|XP_021701733.1|AAEG	LOC6593154|XP_026842269.1|DPER
OG0002336	LOC5579210|XP_021701833.1|AAEG	LOC6601499|XP_002026561.1|DPER
OG0002337	LOC5569047|XP_021701849.1|AAEG	LOC6592945|XP_026842727.1|DPER
OG0002338	LOC5569036|XP_021701860.1|AAEG	LOC6595412|XP_026844508.1|DPER
OG0002339	LOC5566648|XP_021701909.1|AAEG	LOC6596307|XP_026843431.1|DPER
OG0002340	LOC5576505|XP_021701921.1|AAEG	LOC6588680|XP_026844907.1|DPER
OG0002341	LOC5577105|XP_001663197.2|AAEG	LOC6590037|XP_002016311.1|DPER
OG0002342	LOC5577563|XP_021701939.1|AAEG	LOC113565818|XP_026844841.1|DPER, LOC6589852|XP_002014712.2|DPER
OG0002343	LOC110676862|XP_021701997.1|AAEG	LOC6596362|XP_026843831.1|DPER
OG0002344	LOC5578960|XP_021702009.1|AAEG	LOC6603366|XP_026843449.1|DPER
OG0002345	LOC110680430|XP_021711920.1|AAEG, LOC5573395|XP_001654562.1|AAEG	LOC6590471|XP_002016657.1|DPER
OG0002346	LOC5573393|XP_001654564.2|AAEG	LOC6593419|XP_002019125.1|DPER
OG0002347	LOC5572179|XP_001660269.1|AAEG	LOC6603907|XP_026843387.1|DPER, LOC6604621|XP_002029505.2|DPER
OG0002348	LOC5573070|XP_001660705.2|AAEG	LOC6589600|XP_026844433.1|DPER
OG0002349	LOC23687521|XP_011493451.1|AAEG	LOC113565248|XP_026842822.1|DPER
OG0002350	LOC5570831|XP_001653338.1|AAEG	LOC6590470|XP_026842819.1|DPER
OG0002351	LOC5577606|XP_001656600.1|AAEG	LOC6590246|XP_002016538.1|DPER
OG0002352	LOC5573506|XP_021702245.1|AAEG	LOC6592957|XP_002017959.1|DPER
OG0002353	LOC110676915|XP_021702417.1|AAEG, LOC5572432|XP_001660373.2|AAEG	LOC6593813|XP_026843325.1|DPER
OG0002354	LOC5572464|XP_001660411.1|AAEG	LOC6593510|XP_002019151.1|DPER
OG0002355	LOC5577427|XP_021702663.1|AAEG	LOC6597935|XP_026843004.1|DPER
OG0002356	LOC5572791|XP_001654193.2|AAEG	LOC6589486|XP_026844010.1|DPER, LOC6589485|XP_026844154.1|DPER
OG0002357	LOC5572792|XP_001654191.2|AAEG	LOC6587429|XP_026840880.1|DPER
OG0002358	LOC5570686|XP_021702711.1|AAEG	LOC6589675|XP_002014399.1|DPER
OG0002359	LOC5575512|XP_001655769.1|AAEG	LOC6597780|XP_002022983.1|DPER
OG0002360	LOC5577547|XP_001656563.1|AAEG	LOC6589491|XP_002015241.1|DPER
OG0002361	LOC5577919|XP_001656704.1|AAEG	LOC6599074|XP_002024207.1|DPER
OG0002362	LOC5575842|XP_021702943.1|AAEG	LOC6604486|XP_026844222.1|DPER
OG0002363	LOC110680404|XP_021711898.1|AAEG, LOC5573819|XP_001661064.2|AAEG	LOC6589635|XP_002014535.2|DPER, LOC113565896|XP_026845062.1|DPER
OG0002364	LOC5573818|XP_021702978.1|AAEG	LOC6589634|XP_026844545.1|DPER
OG0002365	LOC5573817|XP_021702998.1|AAEG	LOC6589632|XP_002014532.1|DPER
OG0002366	LOC5568933|XP_001658255.2|AAEG	LOC6589168|XP_002015025.1|DPER
OG0002367	LOC5573178|XP_021703282.1|AAEG	LOC6589374|XP_002014900.2|DPER
OG0002368	LOC5578839|XP_021703324.1|AAEG	LOC113565870|XP_026845031.1|DPER, LOC6589704|XP_002014227.1|DPER
OG0002369	LOC5573932|XP_021703372.1|AAEG	LOC6594007|XP_026850578.1|DPER, LOC6597310|XP_002022498.1|DPER
OG0002370	LOC5569882|XP_021703464.1|AAEG	LOC6598096|XP_002023238.2|DPER
OG0002371	LOC110677096|XP_021703473.1|AAEG	LOC6598011|XP_002023236.1|DPER
OG0002372	LOC110675253|XP_021695392.1|AAEG, LOC110681274|XP_021712734.1|AAEG, LOC5568083|XP_021695393.1|AAEG	LOC6595592|XP_026844382.1|DPER
OG0002373	LOC110677914|XP_021705594.1|AAEG, LOC5564878|XP_001649236.1|AAEG	LOC6589079|XP_026844909.1|DPER
OG0002374	LOC5569774|XP_021704068.1|AAEG	LOC6587816|XP_026839980.1|DPER
OG0002375	LOC5567894|XP_021710638.1|AAEG	LOC6587771|XP_002013145.1|DPER
OG0002376	LOC5570318|XP_001653144.1|AAEG	LOC6593430|XP_026843383.1|DPER
OG0002377	LOC5570225|XP_001659004.1|AAEG, LOC110680233|XP_021711740.1|AAEG	LOC6591400|XP_002017175.1|DPER
OG0002378	LOC5579024|XP_001664205.1|AAEG	LOC6595809|XP_002021321.1|DPER
OG0002379	LOC5572836|XP_021710372.1|AAEG	LOC6588865|XP_002015314.1|DPER
OG0002380	LOC5578643|XP_001663981.1|AAEG	LOC6603079|XP_002028121.1|DPER
OG0002381	LOC5576653|XP_001656190.1|AAEG	LOC6592298|XP_002017629.1|DPER
OG0002382	LOC5576668|XP_021708017.1|AAEG	LOC6597498|XP_026849288.1|DPER
OG0002383	LOC5567639|XP_001651832.2|AAEG	LOC6600505|XP_026847552.1|DPER
OG0002384	LOC5570773|XP_001659363.2|AAEG	LOC6600767|XP_002025835.1|DPER
OG0002386	LOC110680574|XP_021712048.1|AAEG, LOC5577684|XP_021705431.1|AAEG	LOC6594524|XP_002019466.1|DPER
OG0002387	LOC5571231|XP_021707001.1|AAEG	LOC6587925|XP_026841474.1|DPER
OG0002388	LOC5573963|XP_021709631.1|AAEG	LOC6594500|XP_026850394.1|DPER
OG0002389	LOC5570243|XP_001659022.1|AAEG	LOC113565959|XP_026845188.1|DPER, LOC6595224|XP_002020197.1|DPER
OG0002390	LOC5573084|XP_001660716.2|AAEG	LOC6596646|XP_002021654.1|DPER
OG0002391	LOC5567679|XP_021710468.1|AAEG	LOC6600920|XP_002026048.1|DPER
OG0002392	LOC5569951|XP_021705381.1|AAEG, LOC110679141|XP_021708886.1|AAEG	LOC6603960|XP_026847368.1|DPER
OG0002393	LOC5567391|XP_001651793.1|AAEG	LOC6599766|XP_026847358.1|DPER, LOC6594560|XP_002019579.2|DPER
OG0002394	LOC5567399|XP_021704785.1|AAEG	LOC6591854|XP_026850971.1|DPER
OG0002395	LOC5569257|XP_021710071.1|AAEG	LOC6594072|XP_002019732.1|DPER
OG0002396	LOC5579179|XP_001664274.1|AAEG	LOC6591255|XP_002015455.2|DPER
OG0002397	LOC5566175|XP_001650523.1|AAEG	LOC6590761|XP_002015393.1|DPER
OG0002398	LOC5570976|XP_021710337.1|AAEG	LOC6599958|XP_026849157.1|DPER
OG0002399	LOC5576189|XP_021708650.1|AAEG	LOC6601643|XP_026841739.1|DPER
OG0002400	LOC5574224|XP_001661274.3|AAEG	LOC6591310|XP_002016133.2|DPER
OG0002401	LOC5579277|XP_021707204.1|AAEG	LOC6602528|XP_026846885.1|DPER
OG0002402	LOC5564866|XP_021711005.1|AAEG	LOC6594172|XP_026840022.1|DPER
OG0002403	LOC5564863|XP_021704848.1|AAEG	LOC6594171|XP_002019441.1|DPER
OG0002404	LOC5575190|XP_001655573.2|AAEG	LOC6594685|XP_026850451.1|DPER
OG0002405	LOC5567058|XP_021706909.1|AAEG	LOC6591538|XP_002017182.2|DPER
OG0002406	LOC5566937|XP_001651352.1|AAEG	LOC6599718|XP_002024903.1|DPER
OG0002407	LOC5572556|XP_021708614.1|AAEG	LOC6588174|XP_002013182.1|DPER
OG0002408	LOC5572568|XP_021704559.1|AAEG, LOC5572566|XP_001654082.2|AAEG	LOC6591342|XP_002017169.1|DPER
OG0002409	LOC5580151|XP_001655292.1|AAEG	LOC6601959|XP_002027009.2|DPER
OG0002410	LOC110678703|XP_021707609.1|AAEG, LOC110678702|XP_021707608.1|AAEG	LOC6594640|XP_002019933.1|DPER
OG0002411	LOC5567581|XP_001651824.1|AAEG	LOC6594699|XP_002019626.1|DPER
OG0002412	LOC5567583|XP_001651826.2|AAEG	LOC113564953|XP_026840478.1|DPER
OG0002413	LOC5574866|XP_021709482.1|AAEG	LOC6599942|XP_026849127.1|DPER
OG0002414	LOC5568498|XP_001652320.1|AAEG	LOC6601016|XP_002026138.1|DPER
OG0002415	LOC5576000|XP_021704716.1|AAEG	LOC6591585|XP_026849369.1|DPER
OG0002416	LOC110679713|XP_021711071.1|AAEG	LOC6602018|XP_002027046.1|DPER
OG0002417	LOC110678397|XP_021706925.1|AAEG, LOC110680763|XP_021712243.1|AAEG	LOC6595596|XP_002020944.1|DPER
OG0002418	LOC5573880|XP_021710256.1|AAEG	LOC6594368|XP_002019336.2|DPER
OG0002419	LOC5575798|XP_021711316.1|AAEG, LOC5572132|XP_021704323.1|AAEG	LOC113565979|XP_026845307.1|DPER
OG0002420	LOC5575813|XP_021705457.1|AAEG	LOC6601068|XP_002026092.1|DPER
OG0002421	LOC5563968|XP_001648274.2|AAEG	LOC6592127|XP_002016834.1|DPER
OG0002422	LOC110681313|XP_021712763.1|AAEG, LOC5571585|XP_021704754.1|AAEG	LOC6592015|XP_026850864.1|DPER
OG0002423	LOC5568659|XP_021704951.1|AAEG	LOC6598976|XP_002024064.1|DPER
OG0002424	LOC5577309|XP_001663344.1|AAEG, LOC5567163|XP_021710111.1|AAEG	LOC6602537|XP_002027566.1|DPER
OG0002425	LOC5567157|XP_001651586.1|AAEG	LOC6597815|XP_002022947.1|DPER, LOC6597817|XP_002022949.1|DPER
OG0002426	LOC5577356|XP_021705993.1|AAEG	LOC6603285|XP_002028261.1|DPER
OG0002427	LOC110678808|XP_021707902.1|AAEG, LOC5577360|XP_001656438.1|AAEG	LOC113566262|XP_026846901.1|DPER
OG0002428	LOC5574165|XP_021709047.1|AAEG	LOC6602876|XP_026849650.1|DPER
OG0002429	LOC5578296|XP_021706738.1|AAEG	LOC6602727|XP_026849481.1|DPER
OG0002430	LOC5564781|XP_001649136.1|AAEG	LOC6589992|XP_026841885.1|DPER
OG0002431	LOC5577034|XP_001663129.1|AAEG	LOC6592705|XP_002018508.1|DPER
OG0002432	LOC5564767|XP_021710853.1|AAEG	LOC6597551|XP_002022800.1|DPER
OG0002433	LOC5564798|XP_001649125.1|AAEG	LOC6588132|XP_002012842.1|DPER
OG0002434	LOC5572853|XP_001660614.1|AAEG, LOC110680303|XP_021711831.1|AAEG	LOC6591819|XP_002016790.2|DPER
OG0002436	LOC5579830|XP_001651507.1|AAEG	LOC6602093|XP_002027138.1|DPER
OG0002437	LOC5567948|XP_021707012.1|AAEG	LOC6592373|XP_026842448.1|DPER
OG0002438	LOC5566444|XP_021708252.1|AAEG	LOC6600700|XP_026845169.1|DPER
OG0002439	LOC5566442|XP_001650832.1|AAEG	LOC6589624|XP_026844910.1|DPER, LOC113565886|XP_026845050.1|DPER
OG0002440	LOC5568397|XP_001658036.2|AAEG	LOC6598892|XP_002024097.2|DPER
OG0002441	LOC5566599|XP_021704764.1|AAEG	LOC6593090|XP_026841256.1|DPER
OG0002442	LOC5566586|XP_021710452.1|AAEG	LOC6590029|XP_002016208.1|DPER
OG0002443	LOC5565208|XP_021705313.1|AAEG	LOC6602099|XP_026842816.1|DPER
OG0002444	LOC5565211|XP_021710883.1|AAEG	LOC6601638|XP_026841606.1|DPER
OG0002445	LOC5563904|XP_001648219.1|AAEG	LOC6592438|XP_002018011.2|DPER
OG0002446	LOC5578525|XP_001663916.1|AAEG	LOC6591202|XP_002016192.1|DPER
OG0002447	LOC110680967|XP_021712433.1|AAEG, LOC5575321|XP_001655696.1|AAEG	LOC6599067|XP_026849027.1|DPER
OG0002448	LOC5567501|XP_001651796.1|AAEG	LOC6590358|XP_002015838.1|DPER
OG0002449	LOC5573760|XP_021706771.1|AAEG	LOC6590656|XP_002016414.1|DPER
OG0002450	LOC5573729|XP_001654759.2|AAEG	LOC6594067|XP_002019866.1|DPER
OG0002451	LOC5579658|XP_001648132.1|AAEG	LOC6590854|XP_026841333.1|DPER
OG0002452	LOC5579799|XP_021707640.1|AAEG	LOC6592630|XP_026841791.1|DPER
OG0002453	LOC5579796|XP_001648109.1|AAEG	LOC6592629|XP_002018128.2|DPER
OG0002454	LOC5577227|XP_011493181.2|AAEG	LOC6602793|XP_002027844.1|DPER
OG0002455	LOC5564719|XP_021707805.1|AAEG	LOC6602792|XP_002027843.2|DPER
OG0002456	LOC5565493|XP_021706486.1|AAEG	LOC6590188|XP_002015745.2|DPER
OG0002457	LOC5570997|XP_001653425.2|AAEG	LOC6602061|XP_026841720.1|DPER
OG0002458	LOC110679586|XP_021710431.1|AAEG	LOC6588947|XP_002014200.2|DPER
OG0002459	LOC110680779|XP_021712256.1|AAEG, LOC5567136|XP_021706135.1|AAEG	LOC6592756|XP_026841010.1|DPER
OG0002460	LOC110678439|XP_021707020.1|AAEG	LOC6601326|XP_026841901.1|DPER
OG0002461	LOC5573624|XP_001660944.1|AAEG	LOC6589974|XP_002016322.1|DPER
OG0002462	LOC5565521|XP_021707602.1|AAEG	LOC6592453|XP_026842201.1|DPER
OG0002463	LOC5574293|XP_021709612.1|AAEG	LOC6590015|XP_002016569.2|DPER
OG0002464	LOC110679379|XP_021709520.1|AAEG	LOC6590027|XP_002016206.1|DPER
OG0002465	LOC5574299|XP_021704242.1|AAEG	LOC6592905|XP_002018573.1|DPER
OG0002466	LOC5571882|XP_021710824.1|AAEG	LOC6602003|XP_026846826.1|DPER
OG0002467	LOC5574266|XP_021707016.1|AAEG	LOC6600302|XP_002025356.2|DPER
OG0002468	LOC5577306|XP_021705874.1|AAEG	LOC6603687|XP_002028661.2|DPER
OG0002469	LOC5567447|XP_021707985.1|AAEG	LOC6594608|XP_002019311.1|DPER
OG0002470	LOC5567433|XP_001657447.2|AAEG	LOC6590690|XP_002016621.1|DPER
OG0002471	LOC110681256|XP_021712718.1|AAEG, LOC5580237|XP_001662433.1|AAEG	LOC6590797|XP_002015421.1|DPER
OG0002472	LOC5578048|XP_021707095.1|AAEG	LOC6591110|XP_026841470.1|DPER
OG0002473	LOC5580235|XP_001662421.2|AAEG	LOC6600930|XP_002026034.1|DPER
OG0002474	LOC5576761|XP_021710836.1|AAEG	LOC6597013|XP_026845537.1|DPER
OG0002475	LOC5572090|XP_001660169.1|AAEG	LOC113566942|XP_026849976.1|DPER, LOC6603702|XP_002028670.1|DPER, LOC6594726|XP_002020557.1|DPER, LOC6602735|XP_002027762.1|DPER
OG0002476	LOC5578123|XP_001656820.1|AAEG	LOC6590599|XP_002016468.1|DPER
OG0002477	LOC5568272|XP_001657969.2|AAEG	LOC6590187|XP_026841538.1|DPER
OG0002478	LOC5568262|XP_021707414.1|AAEG	LOC6592533|XP_026842141.1|DPER
OG0002479	LOC5566865|XP_001651293.1|AAEG	LOC6591248|XP_026841650.1|DPER
OG0002480	LOC5568458|XP_021706708.1|AAEG	LOC6602044|XP_026841520.1|DPER
OG0002481	LOC5574182|XP_001661240.1|AAEG	LOC6598372|XP_002023397.1|DPER
OG0002482	LOC110681389|XP_021712827.1|AAEG, LOC5567472|XP_001657477.1|AAEG	LOC6592656|XP_002017992.1|DPER
OG0002483	LOC5571928|XP_001660024.2|AAEG	LOC6590374|XP_002015624.2|DPER
OG0002484	LOC110679043|XP_021708664.1|AAEG	LOC6590635|XP_002016138.1|DPER
OG0002485	LOC110674003|XP_021708830.1|AAEG, LOC5569747|XP_021711825.1|AAEG	LOC6592477|XP_002017783.1|DPER
OG0002486	LOC5563671|XP_001647964.1|AAEG	LOC6603787|XP_026848089.1|DPER
OG0002487	LOC5563687|XP_021709603.1|AAEG	LOC6597936|XP_026842972.1|DPER
OG0002488	LOC5565442|XP_021710513.1|AAEG	LOC6592224|XP_002018043.1|DPER
OG0002489	LOC5566703|XP_021711356.1|AAEG	LOC6593954|XP_002018640.1|DPER, LOC6602379|XP_026848533.1|DPER
OG0002490	LOC5569490|XP_021711673.1|AAEG	LOC6600976|XP_002025875.2|DPER
OG0002491	LOC5569131|XP_021704122.1|AAEG	LOC6595745|XP_026845326.1|DPER
OG0002492	LOC5573211|XP_001654420.1|AAEG, LOC110678280|XP_021706600.1|AAEG	LOC6589903|XP_026840700.1|DPER
OG0002493	LOC110680935|XP_021712408.1|AAEG, LOC110677669|XP_021704333.1|AAEG, LOC5573229|XP_001654425.1|AAEG	LOC6592214|XP_026841533.1|DPER
OG0002508	LOC5566229|XP_021694475.1|AAEG	LOC6601735|XP_026847024.1|DPER
OG0002509	LOC5566227|XP_001650614.1|AAEG	LOC6590809|XP_002016355.1|DPER
OG0002510	LOC5579813|XP_001651034.1|AAEG	LOC6597808|XP_026847048.1|DPER
OG0002511	LOC110680330|XP_021711845.1|AAEG, LOC5579809|XP_001651045.1|AAEG	LOC6588616|XP_026840142.1|DPER
OG0002512	LOC5566531|XP_021694577.1|AAEG	LOC6601996|XP_026846822.1|DPER
OG0002513	LOC5574331|XP_001661364.1|AAEG	LOC6587855|XP_002013740.1|DPER
OG0002514	LOC5569471|XP_001658556.1|AAEG	LOC6601040|XP_026849685.1|DPER
OG0002516	LOC5563880|XP_001648191.1|AAEG	LOC6591929|XP_002017431.2|DPER
OG0002517	LOC5565478|XP_021692939.1|AAEG	LOC6598512|XP_026848648.1|DPER
OG0002518	LOC5579316|XP_001647624.2|AAEG	LOC6588329|XP_002013803.1|DPER
OG0002519	LOC5576535|XP_021694797.1|AAEG	LOC6600867|XP_002025902.1|DPER
OG0002520	LOC5576542|XP_021694799.1|AAEG, LOC110680949|XP_021712421.1|AAEG	LOC6600377|XP_002025465.1|DPER
OG0002521	LOC5575945|XP_021694811.1|AAEG	LOC6601780|XP_026846915.1|DPER
OG0002522	LOC5575266|XP_001661858.2|AAEG	LOC6588383|XP_002013810.1|DPER
OG0002523	LOC5574208|XP_021694884.1|AAEG	LOC6595026|XP_002019991.1|DPER
OG0002524	LOC5574419|XP_001661437.2|AAEG	LOC6597748|XP_002022968.2|DPER
OG0002525	LOC5577191|XP_021695011.1|AAEG	LOC6599500|XP_002024720.1|DPER
OG0002526	LOC5577193|XP_021695012.1|AAEG	LOC6588223|XP_002013729.1|DPER
OG0002527	LOC5563924|XP_021695040.1|AAEG	LOC6598700|XP_026850671.1|DPER
OG0002528	LOC110680616|XP_021712108.1|AAEG, LOC5578702|XP_021695083.1|AAEG	LOC6600013|XP_026849138.1|DPER
OG0002529	LOC5578709|XP_001664008.2|AAEG	LOC6587296|XP_002014184.2|DPER
OG0002530	LOC5578707|XP_001664006.1|AAEG	LOC6593985|XP_002019027.1|DPER
OG0002531	LOC5570801|XP_021705515.1|AAEG, LOC5578706|XP_021695107.1|AAEG	LOC113565880|XP_026845042.1|DPER, LOC6589699|XP_002014222.1|DPER
OG0002532	LOC5576758|XP_001656254.2|AAEG	LOC6591844|XP_002016804.1|DPER
OG0002533	LOC110674174|XP_021693809.1|AAEG, LOC110674873|XP_021695127.1|AAEG, LOC5576752|XP_021712819.1|AAEG	LOC6600195|XP_026846724.1|DPER
OG0002534	LOC5578374|XP_001663840.2|AAEG	LOC6590784|XP_002016102.2|DPER
OG0002535	LOC5579017|XP_021694477.1|AAEG	LOC6601500|XP_002026562.1|DPER
OG0002536	LOC5569203|XP_001658374.1|AAEG	LOC6595162|XP_002020289.1|DPER
OG0002537	LOC5566764|XP_001651171.1|AAEG	LOC6590997|XP_002016561.1|DPER
OG0002539	LOC5573525|XP_021703231.1|AAEG	LOC6592278|XP_026840815.1|DPER
OG0002540	LOC5570653|XP_001659248.1|AAEG	LOC6594822|XP_002020017.1|DPER
OG0002541	LOC5570658|XP_001659252.2|AAEG	LOC6598508|XP_002023596.2|DPER
OG0002542	LOC5573412|XP_021712942.1|AAEG	LOC6602907|XP_002027930.1|DPER
OG0002543	LOC5580023|XP_001653905.2|AAEG	LOC6599308|XP_002024429.1|DPER
OG0002544	LOC5578311|XP_021693147.1|AAEG	LOC6587414|XP_002013494.1|DPER
OG0002545	LOC5570108|XP_001653087.2|AAEG	LOC6596747|XP_002021930.1|DPER
OG0002547	LOC5571226|XP_001653523.2|AAEG	LOC6603083|XP_002028125.2|DPER
OG0002548	LOC5579161|XP_021694174.1|AAEG	LOC6599417|XP_026847116.1|DPER
OG0002549	LOC5579160|XP_021694164.1|AAEG	LOC6602669|XP_026845882.1|DPER
OG0002550	LOC5569559|XP_021695182.1|AAEG	LOC6598299|XP_026846173.1|DPER
OG0002551	LOC5563945|XP_021695379.1|AAEG	LOC6587624|XP_026850936.1|DPER
OG0002552	LOC5563946|XP_001648269.1|AAEG	LOC6588686|XP_002015214.1|DPER
OG0002553	LOC5571311|XP_001653626.2|AAEG	LOC6600194|XP_002025325.2|DPER
OG0002554	LOC5571308|XP_021696503.1|AAEG	LOC6596862|XP_002022066.1|DPER
OG0002555	LOC5571306|XP_001653621.2|AAEG	LOC6596883|XP_026845847.1|DPER
OG0002556	LOC5576596|XP_001656180.2|AAEG	LOC6589702|XP_002014225.1|DPER, LOC113565873|XP_026845034.1|DPER
OG0002557	LOC5574995|XP_001655468.1|AAEG	LOC6600069|XP_002025193.1|DPER, LOC6588883|XP_002015336.1|DPER
OG0002558	LOC5574980|XP_001655453.1|AAEG	LOC6587832|XP_002013695.1|DPER
OG0002559	LOC5574974|XP_001655444.2|AAEG	LOC113567378|XP_026850830.1|DPER
OG0002560	LOC5570583|XP_021698478.1|AAEG	LOC6587752|XP_026844634.1|DPER
OG0002561	LOC5570597|XP_001653263.1|AAEG, LOC5576864|XP_001662961.1|AAEG	LOC6588114|XP_026843303.1|DPER
OG0002562	LOC5572008|XP_001660114.1|AAEG	LOC6597781|XP_026847062.1|DPER
OG0002563	LOC110676248|XP_021699074.1|AAEG	LOC6598328|XP_002023389.2|DPER
OG0002564	LOC110674467|XP_021694368.1|AAEG	LOC6594784|XP_002020538.1|DPER
OG0002565	LOC5576461|XP_001662654.2|AAEG	LOC6595287|XP_026846656.1|DPER
OG0002566	LOC5576480|XP_021700589.1|AAEG	LOC6588143|XP_026844107.1|DPER
OG0002567	LOC5570707|XP_021700929.1|AAEG	LOC113566540|XP_026848382.1|DPER, LOC6603777|XP_002028738.2|DPER, LOC6604291|XP_026848370.1|DPER
OG0002568	LOC5565273|XP_001649602.2|AAEG	LOC6594340|XP_002019598.2|DPER
OG0002569	LOC5565269|XP_001649593.2|AAEG	LOC6595986|XP_002021052.1|DPER
OG0002570	LOC5565015|XP_021701984.1|AAEG	LOC6587300|XP_026840374.1|DPER
OG0002571	LOC5577264|XP_021702034.1|AAEG	LOC6588592|XP_002013846.1|DPER
OG0002572	LOC5575026|XP_001661759.2|AAEG	LOC6590570|XP_026841515.1|DPER, LOC6590571|XP_026840712.1|DPER
OG0002573	LOC110673998|XP_021702275.1|AAEG	LOC6588405|XP_002013823.1|DPER
