Orthogroup	AAEG.longest_only	ASTE.longest_only
OG0001787	LOC5569031|XP_021701868.1|AAEG	LOC118512503|XP_035912906.1|ASTE
OG0001788	LOC5573248|XP_001654457.1|AAEG	LOC118515317|XP_035917897.1|ASTE, LOC118509847|XP_035906938.1|ASTE
OG0001789	LOC5567954|XP_001657769.1|AAEG	LOC118509199|XP_035905362.1|ASTE, LOC118517261|XP_035919128.1|ASTE
OG0001790	LOC5573696|XP_001661021.2|AAEG	LOC118513622|XP_035915572.1|ASTE
OG0001791	LOC5575748|XP_021703199.1|AAEG	LOC118517108|XP_035918868.1|ASTE, LOC118513805|XP_035915901.1|ASTE
OG0001792	LOC23687649|XP_021703560.1|AAEG	LOC118513003|XP_035914153.1|ASTE
OG0001793	LOC5572054|XP_021703576.1|AAEG	LOC118513202|XP_035914586.1|ASTE
OG0001794	LOC5565922|XP_001650267.3|AAEG	LOC118514049|XP_035916437.1|ASTE
OG0001795	LOC5567339|XP_021704045.1|AAEG	LOC118510682|XP_035908738.1|ASTE
OG0001796	LOC5564307|XP_021708624.1|AAEG	LOC118505615|XP_035897568.1|ASTE
OG0001797	LOC5566756|XP_021706948.1|AAEG	LOC118517191|XP_035919029.1|ASTE, LOC118505359|XP_035896928.1|ASTE
OG0001798	LOC5566370|XP_001650782.1|AAEG	LOC118504609|XP_035895179.1|ASTE
OG0001799	LOC5580274|XP_001662901.1|AAEG	LOC118502437|XP_035890558.1|ASTE
OG0001800	LOC5570552|XP_021709728.1|AAEG	LOC118506758|XP_035900245.1|ASTE
OG0001801	LOC110680785|XP_021712265.1|AAEG, LOC5564279|XP_021712264.1|AAEG, LOC110679411|XP_021709622.1|AAEG	LOC118504812|XP_035895709.1|ASTE
OG0001802	LOC5564547|XP_001648902.1|AAEG	LOC118517567|XP_035919704.1|ASTE
OG0001803	LOC5577692|XP_001663474.2|AAEG	LOC118505481|XP_035897192.1|ASTE
OG0001804	LOC5564652|XP_001649004.2|AAEG, LOC110680554|XP_021712038.1|AAEG	LOC118502465|XP_035890589.1|ASTE
OG0001805	LOC5575007|XP_001661741.3|AAEG	LOC118506677|XP_035900025.1|ASTE
OG0001806	LOC5567255|XP_021706781.1|AAEG	LOC118505362|XP_035896945.1|ASTE
OG0001808	LOC5572949|XP_021709443.1|AAEG	LOC118507956|XP_035903175.1|ASTE
OG0001809	LOC5564168|XP_021707416.1|AAEG	LOC118506690|XP_035900055.1|ASTE
OG0001810	LOC5570367|XP_021710434.1|AAEG	LOC118513263|XP_035914719.1|ASTE
OG0001811	LOC5577351|XP_001656427.1|AAEG, LOC110680308|XP_021711836.1|AAEG, LOC110678676|XP_021707574.1|AAEG	LOC118502528|XP_035890686.1|ASTE
OG0001812	LOC5577364|XP_001656444.1|AAEG	LOC118504326|XP_035894548.1|ASTE
OG0001814	LOC110679259|XP_021709176.1|AAEG	LOC118517396|XP_035919353.1|ASTE
OG0001814	LOC110679258|XP_021709173.1|AAEG	LOC118510975|XP_035909362.1|ASTE
OG0001815	LOC5572470|XP_001660415.1|AAEG, LOC110677764|XP_021704810.1|AAEG	LOC118510989|XP_035909397.1|ASTE
OG0001816	LOC5564769|XP_001649137.1|AAEG	LOC118504272|XP_035894399.1|ASTE
OG0001817	LOC5572254|XP_021707503.1|AAEG	LOC118512394|XP_035912666.1|ASTE
OG0001818	LOC5570038|XP_021705809.1|AAEG, LOC5570034|XP_021704393.1|AAEG	LOC118507139|XP_035901062.1|ASTE
OG0001819	LOC5565232|XP_001649570.2|AAEG	LOC118504802|XP_035895683.1|ASTE
OG0001820	LOC5578522|XP_021711359.1|AAEG	LOC118503962|XP_035893750.1|ASTE
OG0001821	LOC5575338|XP_021712568.1|AAEG, LOC110678161|XP_021706474.1|AAEG	LOC118504871|XP_035895815.1|ASTE
OG0001822	LOC5571100|XP_021710962.1|AAEG	LOC118506228|XP_035898959.1|ASTE
OG0001823	LOC5573745|XP_021705990.1|AAEG	LOC118507932|XP_035903129.1|ASTE
OG0001823	LOC5573744|XP_001654772.1|AAEG	LOC118517652|XP_035919872.1|ASTE
OG0001824	LOC5579661|XP_001648135.2|AAEG, LOC5579660|XP_001648134.2|AAEG	LOC118508277|XP_035903811.1|ASTE
OG0001825	LOC5572228|XP_021707395.1|AAEG	LOC118503934|XP_035893674.1|ASTE
OG0001826	LOC5577483|XP_001663403.2|AAEG	LOC118505312|XP_035896843.1|ASTE
OG0001827	LOC5572357|XP_001660316.1|AAEG, LOC5572356|XP_001660315.1|AAEG	LOC118504777|XP_035895602.1|ASTE
OG0001828	LOC5567362|XP_021706896.1|AAEG	LOC118505912|XP_035898264.1|ASTE
OG0001829	LOC5576206|XP_021708780.1|AAEG, LOC110680523|XP_021712012.1|AAEG	LOC118517209|XP_035919064.1|ASTE, LOC118507913|XP_035903099.1|ASTE
OG0001830	LOC5571911|XP_001660008.2|AAEG, LOC110679573|XP_021710291.1|AAEG	LOC118505776|XP_035897940.1|ASTE
OG0001831	LOC110680266|XP_021711773.1|AAEG, LOC5566067|XP_021705399.1|AAEG	LOC118504166|XP_035894196.1|ASTE
OG0001831	LOC23687723|XP_021711781.1|AAEG, LOC23687612|XP_021707469.1|AAEG	LOC118504167|XP_035894201.1|ASTE
OG0001832	LOC5568452|XP_021706577.1|AAEG	LOC118503535|XP_035892814.1|ASTE
OG0001833	LOC5571930|XP_001660027.1|AAEG	LOC118503397|XP_035892492.1|ASTE
OG0001848	LOC5575825|XP_001655856.2|AAEG	LOC118513372|XP_035914900.1|ASTE
OG0001849	LOC5575828|XP_001655853.1|AAEG	LOC118504814|XP_035895711.1|ASTE, LOC118504813|XP_035895710.1|ASTE
OG0001850	LOC110681442|XP_021712895.1|AAEG, LOC5579827|XP_001651058.2|AAEG	LOC118509662|XP_035906527.1|ASTE
OG0001851	LOC5578495|XP_021694587.1|AAEG	LOC118509524|XP_035906130.1|ASTE
OG0001852	LOC5565125|XP_021694596.1|AAEG	LOC118509475|XP_035906008.1|ASTE
OG0001853	LOC5574328|XP_021694599.1|AAEG	LOC118509380|XP_035905817.1|ASTE
OG0001854	LOC5569472|XP_001658557.1|AAEG	LOC118517529|XP_035919655.1|ASTE
OG0001855	LOC5574649|XP_001661572.1|AAEG	LOC118511958|XP_035911573.1|ASTE
OG0001856	LOC110674760|XP_021694723.1|AAEG	LOC118505541|XP_035897369.1|ASTE, LOC118505545|XP_035897383.1|ASTE
OG0001857	LOC5575262|XP_001661863.2|AAEG, LOC5575265|XP_021694857.1|AAEG	LOC118517503|XP_035919611.1|ASTE
OG0001858	LOC5567841|XP_021694869.1|AAEG	LOC118515515|XP_035917926.1|ASTE
OG0001859	LOC5580066|XP_001654807.1|AAEG	LOC118515902|XP_035917969.1|ASTE
OG0001860	LOC5564571|XP_021694963.1|AAEG, LOC5568118|XP_021696651.1|AAEG	LOC118510558|XP_035908434.1|ASTE
OG0001861	LOC5579466|XP_021693350.1|AAEG	LOC118506584|XP_035899832.1|ASTE
OG0001862	LOC5570649|XP_021706525.1|AAEG, LOC5570648|XP_001659242.1|AAEG	LOC118512568|XP_035913060.1|ASTE, LOC118516436|XP_035918211.1|ASTE
OG0001863	LOC5570651|XP_001659247.1|AAEG	LOC118502521|XP_035890675.1|ASTE
OG0001864	LOC110674837|XP_021695016.1|AAEG, LOC5578628|XP_021694917.1|AAEG	LOC118502696|XP_035891112.1|ASTE
OG0001865	LOC110675288|XP_021695482.1|AAEG	LOC118510313|XP_035907844.1|ASTE
OG0001866	LOC5574246|XP_021695568.1|AAEG	LOC118509981|XP_035907254.1|ASTE, LOC118517439|XP_035919465.1|ASTE
OG0001867	LOC5575004|XP_021697527.1|AAEG	LOC118507545|XP_035902021.1|ASTE
OG0001867	LOC5570553|XP_021706976.1|AAEG	LOC118508521|XP_035904269.1|ASTE
OG0001868	LOC5574992|XP_001655465.2|AAEG, LOC5574991|XP_001655464.2|AAEG	LOC118517415|XP_035919411.1|ASTE
OG0001869	LOC5574987|XP_021697648.1|AAEG	LOC118517411|XP_035919386.1|ASTE, LOC118504806|XP_035895694.1|ASTE
OG0001870	LOC110681030|XP_021712488.1|AAEG, LOC110674273|XP_021694239.1|AAEG, LOC110681059|XP_021712516.1|AAEG, LOC5575006|XP_021697806.1|AAEG	LOC118505043|XP_035896191.1|ASTE
OG0001871	LOC5571998|XP_001660103.3|AAEG	LOC118511316|XP_035910126.1|ASTE
OG0001872	LOC5574573|XP_021699531.1|AAEG	LOC118517586|XP_035919758.1|ASTE
OG0001873	LOC5578825|XP_021701935.1|AAEG	LOC118502801|XP_035891314.1|ASTE
OG0001874	LOC5567722|XP_021702328.1|AAEG	LOC118512878|XP_035913869.1|ASTE, LOC118512869|XP_035913857.1|ASTE
OG0001875	LOC110677055|XP_021703299.1|AAEG	LOC118505059|XP_035896232.1|ASTE
OG0001876	LOC5564040|XP_001648384.2|AAEG	LOC118505620|XP_035897575.1|ASTE
OG0001877	LOC5571508|XP_001659759.2|AAEG	LOC118511185|XP_035909840.1|ASTE
OG0001878	LOC5566087|XP_021704628.1|AAEG	LOC118513042|XP_035914227.1|ASTE, LOC118516541|XP_035918379.1|ASTE
OG0001879	LOC5565257|XP_021705692.1|AAEG	LOC118504755|XP_035895569.1|ASTE
OG0001880	LOC5570606|XP_001653270.2|AAEG	LOC118508454|XP_035904149.1|ASTE
OG0001881	LOC5566189|XP_001650563.2|AAEG	LOC118507542|XP_035902014.1|ASTE
OG0001882	LOC110680416|XP_021711907.1|AAEG, LOC110679567|XP_021710262.1|AAEG, LOC5566197|XP_021711888.1|AAEG, LOC110679570|XP_021710271.1|AAEG, LOC110674299|XP_021694273.1|AAEG	LOC118507538|XP_035902008.1|ASTE
OG0001883	LOC5577698|XP_021711630.1|AAEG	LOC118506779|XP_035900279.1|ASTE
OG0001884	LOC5577407|XP_001656488.1|AAEG	LOC118506780|XP_035900285.1|ASTE
OG0001885	LOC5577423|XP_021711870.1|AAEG	LOC118512936|XP_035914012.1|ASTE
OG0001886	LOC5572728|XP_001660554.2|AAEG	LOC118502907|XP_035891521.1|ASTE
OG0001887	LOC5567793|XP_021712137.1|AAEG	LOC118502569|XP_035890784.1|ASTE
OG0001888	LOC110681150|XP_021712610.1|AAEG, LOC5567790|XP_001657693.2|AAEG	LOC118502568|XP_035890783.1|ASTE
OG0001889	LOC5567788|XP_001657691.1|AAEG	LOC118502846|XP_035891435.1|ASTE
OG0001890	LOC5567782|XP_001657683.2|AAEG	LOC118505228|XP_035896649.1|ASTE
OG0001891	LOC5567775|XP_021712347.1|AAEG, LOC5567776|XP_021712762.1|AAEG	LOC118505829|XP_035898072.1|ASTE
OG0001892	LOC23687555|XP_021712394.1|AAEG, LOC110681196|XP_021712670.1|AAEG	LOC118507471|XP_035901866.1|ASTE
OG0001893	LOC5572443|XP_021695330.1|AAEG, LOC110675186|XP_021695285.1|AAEG, LOC5572571|XP_021713040.1|AAEG, LOC5569499|XP_021695253.1|AAEG	LOC118517612|XP_035919801.1|ASTE
OG0001894	LOC5572582|XP_001654091.1|AAEG	LOC118502737|XP_035891194.1|ASTE
OG0001895	LOC23687627|XP_021713176.1|AAEG	LOC118517179|XP_035918977.1|ASTE, LOC118504673|XP_035895356.1|ASTE
OG0001896	LOC110680784|XP_021712262.1|AAEG, LOC5569234|XP_021713263.1|AAEG	LOC118504211|XP_035894295.1|ASTE
OG0001897	LOC5579206|XP_021713312.1|AAEG	LOC118503289|XP_035892271.1|ASTE
OG0001898	LOC5580016|XP_001653897.2|AAEG	LOC118506902|XP_035900578.1|ASTE
OG0001899	LOC5580177|XP_001655592.2|AAEG, LOC5580175|XP_021713419.1|AAEG	LOC118505189|XP_035896537.1|ASTE
OG0001900	LOC5568029|XP_001657830.1|AAEG, LOC5563727|XP_001648015.1|AAEG	LOC118511635|XP_035910841.1|ASTE, LOC118506007|XP_035898485.1|ASTE
OG0001901	LOC5563615|XP_021693058.1|AAEG	LOC118506440|XP_035899461.1|ASTE
OG0001902	LOC5576356|XP_021693302.1|AAEG	LOC118502669|XP_035891033.1|ASTE
OG0001903	LOC5573314|XP_021693438.1|AAEG	LOC118507507|XP_035901939.1|ASTE
OG0001904	LOC5573316|XP_021693443.1|AAEG	LOC118507779|XP_035902707.1|ASTE
OG0001905	LOC5569643|XP_001658667.1|AAEG	LOC118508456|XP_035904151.1|ASTE
OG0001906	LOC5576390|XP_021693504.1|AAEG	LOC118504404|XP_035894725.1|ASTE
OG0001907	LOC110674160|XP_021693697.1|AAEG, LOC5566429|XP_021695258.1|AAEG	LOC118505220|XP_035896630.1|ASTE
OG0001908	LOC5564006|XP_001648330.1|AAEG	LOC118503469|XP_035892656.1|ASTE
OG0001909	LOC5569687|XP_021693811.1|AAEG	LOC118507734|XP_035902596.1|ASTE
OG0001910	LOC5565945|XP_001650321.1|AAEG, LOC5565940|XP_001650319.2|AAEG	LOC118511959|XP_035911574.1|ASTE
OG0001911	LOC110674205|XP_021693943.1|AAEG	LOC118502984|XP_035891662.1|ASTE
OG0001912	LOC110674342|XP_021694330.1|AAEG, LOC5576146|XP_021694069.1|AAEG	LOC118508008|XP_035903286.1|ASTE, LOC118508010|XP_035903287.1|ASTE
OG0001914	LOC5565160|XP_021694133.1|AAEG	LOC118503589|XP_035892926.1|ASTE
OG0001915	LOC5566122|XP_021695354.1|AAEG	LOC118512060|XP_035911813.1|ASTE
OG0001916	LOC5570941|XP_001653408.1|AAEG	LOC118511475|XP_035910503.1|ASTE
OG0001917	LOC5579868|XP_021695539.1|AAEG	LOC118513127|XP_035914437.1|ASTE
OG0001918	LOC5575750|XP_001662178.1|AAEG	LOC118517011|XP_035918748.1|ASTE, LOC118514166|XP_035916721.1|ASTE
OG0001919	LOC5579460|XP_001647758.2|AAEG	LOC118512184|XP_035912168.1|ASTE
OG0001920	LOC5571764|XP_021695753.1|AAEG	LOC118512170|XP_035912147.1|ASTE
OG0001921	LOC5571757|XP_001659890.2|AAEG	LOC118517010|XP_035918746.1|ASTE, LOC118508920|XP_035904676.1|ASTE
OG0001922	LOC5571267|XP_001653565.1|AAEG	LOC118512105|XP_035911969.1|ASTE
OG0001923	LOC5574086|XP_021696134.1|AAEG	LOC118509818|XP_035906863.1|ASTE
OG0001924	LOC23687479|XP_021696447.1|AAEG	LOC118512164|XP_035912136.1|ASTE
OG0001925	LOC5567637|XP_001657588.2|AAEG	LOC118513240|XP_035914688.1|ASTE
OG0001926	LOC5566295|XP_021696526.1|AAEG	LOC118510487|XP_035908262.1|ASTE
OG0001927	LOC5568108|XP_021696643.1|AAEG	LOC118510530|XP_035908368.1|ASTE
OG0001928	LOC5568114|XP_001652053.1|AAEG	LOC118510560|XP_035908437.1|ASTE
OG0001929	LOC5568122|XP_021696657.1|AAEG	LOC118510461|XP_035908189.1|ASTE
OG0001930	LOC5569448|XP_021696661.1|AAEG	LOC118508898|XP_035904629.1|ASTE
OG0001931	LOC5572342|XP_021696829.1|AAEG	LOC118514471|XP_035917290.1|ASTE
OG0001932	LOC5574425|XP_021696832.1|AAEG	LOC118510460|XP_035908185.1|ASTE
OG0001933	LOC5566235|XP_001650598.2|AAEG	LOC118509537|XP_035906156.1|ASTE
OG0001934	LOC5565654|XP_001650004.2|AAEG	LOC118509431|XP_035905913.1|ASTE
OG0001935	LOC5573776|XP_001654802.2|AAEG	LOC118513097|XP_035914391.1|ASTE
OG0001937	LOC5574901|XP_021697034.1|AAEG	LOC118509494|XP_035906042.1|ASTE
OG0001938	LOC5567330|XP_021697068.1|AAEG	LOC118509934|XP_035907157.1|ASTE
OG0001939	LOC5571823|XP_001659955.1|AAEG, LOC5571824|XP_001659956.1|AAEG	LOC118509773|XP_035906805.1|ASTE
OG0001940	LOC5578975|XP_021697211.1|AAEG	LOC118509670|XP_035906552.1|ASTE
OG0001941	LOC5577574|XP_001663445.2|AAEG	LOC118516419|XP_035918176.1|ASTE, LOC118509546|XP_035906188.1|ASTE
OG0001942	LOC5565244|XP_021697467.1|AAEG, LOC5574904|XP_001661710.2|AAEG	LOC118511431|XP_035910415.1|ASTE
OG0001943	LOC110675827|XP_021697395.1|AAEG	LOC118511442|XP_035910434.1|ASTE
OG0001944	LOC5565994|XP_001650362.2|AAEG	LOC118514250|XP_035916857.1|ASTE
OG0001945	LOC5575250|XP_021697553.1|AAEG	LOC118511792|XP_035911212.1|ASTE
OG0001946	LOC5572759|XP_001660580.2|AAEG	LOC118511383|XP_035910283.1|ASTE
OG0001947	LOC110675915|XP_021697633.1|AAEG, LOC5572761|XP_021712888.1|AAEG	LOC118511381|XP_035910279.1|ASTE
OG0001948	LOC5573420|XP_001654595.2|AAEG	LOC118516693|XP_035918531.1|ASTE, LOC118512776|XP_035913577.1|ASTE, LOC118516355|XP_035918080.1|ASTE
OG0001949	LOC5575138|XP_021697912.1|AAEG	LOC118514380|XP_035917147.1|ASTE
OG0001950	LOC5564815|XP_021697926.1|AAEG	LOC118509618|XP_035906343.1|ASTE
OG0001951	LOC5564736|XP_021698057.1|AAEG	LOC118510328|XP_035907866.1|ASTE
OG0001952	LOC5568132|XP_021698130.1|AAEG	LOC118511327|XP_035910146.1|ASTE
OG0001953	LOC5571480|XP_021698235.1|AAEG	LOC118514332|XP_035917032.1|ASTE
OG0001954	LOC5563832|XP_021698302.1|AAEG	LOC118509514|XP_035906101.1|ASTE
OG0001955	LOC5576039|XP_001662377.1|AAEG	LOC118509453|XP_035905966.1|ASTE
OG0001956	LOC5576036|XP_021698320.1|AAEG	LOC118510369|XP_035907982.1|ASTE
OG0001957	LOC5564212|XP_001648594.1|AAEG	LOC118514359|XP_035917074.1|ASTE
OG0001958	LOC5569618|XP_021698469.1|AAEG	LOC118512020|XP_035911693.1|ASTE
OG0001959	LOC5577966|XP_021698584.1|AAEG	LOC118510433|XP_035908103.1|ASTE
OG0001960	LOC5576957|XP_021698653.1|AAEG	LOC118513135|XP_035914454.1|ASTE
OG0001961	LOC5572304|XP_021698709.1|AAEG	LOC118514169|XP_035916723.1|ASTE, LOC118516704|XP_035918541.1|ASTE
OG0001962	LOC5572270|XP_021698749.1|AAEG	LOC118509688|XP_035906633.1|ASTE
OG0001963	LOC5574335|XP_001661369.2|AAEG	LOC118514231|XP_035916827.1|ASTE
OG0001964	LOC110677712|XP_021704551.1|AAEG, LOC5563554|XP_021699088.1|AAEG	LOC118511307|XP_035910111.1|ASTE
OG0001965	LOC5577463|XP_021699101.1|AAEG	LOC118512271|XP_035912353.1|ASTE
OG0001966	LOC5572494|XP_001660440.2|AAEG, LOC5568681|XP_001658084.2|AAEG	LOC118509748|XP_035906772.1|ASTE
OG0001967	LOC5578856|XP_021699344.1|AAEG	LOC118509246|XP_035905461.1|ASTE
OG0001968	LOC5578863|XP_001664072.2|AAEG	LOC118514627|XP_035917518.1|ASTE
OG0001969	LOC5572859|XP_021699398.1|AAEG	LOC118511846|XP_035911283.1|ASTE
OG0001970	LOC5575914|XP_001655906.1|AAEG	LOC118511519|XP_035910600.1|ASTE
OG0001971	LOC5563933|XP_021699532.1|AAEG, LOC110676342|XP_021699535.1|AAEG	LOC118511337|XP_035910163.1|ASTE
OG0001972	LOC5570728|XP_001659320.1|AAEG	LOC118511336|XP_035910162.1|ASTE
OG0001973	LOC23687899|XP_021699564.1|AAEG	LOC118516350|XP_035918061.1|ASTE, LOC118511351|XP_035910203.1|ASTE
OG0001974	LOC5569574|XP_001658635.1|AAEG	LOC118512000|XP_035911635.1|ASTE
OG0001975	LOC110676393|XP_021699804.1|AAEG	LOC118512279|XP_035912384.1|ASTE
OG0001976	LOC5574834|XP_001661657.1|AAEG	LOC118503366|XP_035892456.1|ASTE
OG0001977	LOC5575445|XP_021700364.1|AAEG	LOC118511744|XP_035911094.1|ASTE
OG0001978	LOC5578159|XP_001663732.1|AAEG	LOC118511110|XP_035909728.1|ASTE
OG0001979	LOC5580329|XP_001663282.1|AAEG	LOC118511116|XP_035909734.1|ASTE
OG0001980	LOC110676547|XP_021700527.1|AAEG, LOC5578362|XP_001656933.2|AAEG	LOC118513565|XP_035915386.1|ASTE
OG0001981	LOC5570910|XP_021700633.1|AAEG	LOC118509162|XP_035905306.1|ASTE
OG0001982	LOC5570903|XP_001653381.1|AAEG	LOC118509169|XP_035905321.1|ASTE
OG0001983	LOC5569680|XP_001652945.1|AAEG	LOC118510008|XP_035907286.1|ASTE, LOC118513553|XP_035915342.1|ASTE
OG0001984	LOC5572638|XP_001654135.1|AAEG	LOC118511044|XP_035909534.1|ASTE
OG0001985	LOC110680287|XP_021711813.1|AAEG, LOC5565763|XP_021700900.1|AAEG, LOC110680285|XP_021711797.1|AAEG	LOC118509326|XP_035905680.1|ASTE
OG0001986	LOC5564309|XP_001648656.2|AAEG	LOC118512643|XP_035913247.1|ASTE
OG0001987	LOC110680374|XP_021711872.1|AAEG, LOC5572849|XP_021711343.1|AAEG	LOC118507975|XP_035903207.1|ASTE
OG0001988	LOC5574483|XP_021701245.1|AAEG	LOC118513408|XP_035915005.1|ASTE
OG0001989	LOC5574486|XP_001655150.2|AAEG	LOC118513235|XP_035914679.1|ASTE
OG0001990	LOC5574491|XP_021695288.1|AAEG	LOC118512435|XP_035912789.1|ASTE
OG0001991	LOC5568825|XP_021701340.1|AAEG	LOC118512974|XP_035914095.1|ASTE
OG0001992	LOC5564970|XP_021701369.1|AAEG	LOC118511266|XP_035910029.1|ASTE
OG0001993	LOC5564972|XP_001649329.1|AAEG	LOC118512545|XP_035913013.1|ASTE
OG0001994	LOC5578318|XP_021701535.1|AAEG	LOC118511659|XP_035910900.1|ASTE
OG0001995	LOC5579212|XP_001664294.2|AAEG	LOC118509054|XP_035905057.1|ASTE, LOC118509055|XP_035905058.1|ASTE
OG0001996	LOC5575210|XP_021701890.1|AAEG	LOC118512512|XP_035912922.1|ASTE
OG0001997	LOC5578032|XP_001663654.1|AAEG	LOC118513345|XP_035914866.1|ASTE
OG0001998	LOC5569849|XP_021701970.1|AAEG	LOC118512548|XP_035913021.1|ASTE
OG0001999	LOC5565997|XP_021702090.1|AAEG	LOC118508967|XP_035904805.1|ASTE
OG0002000	LOC110676888|XP_021702136.1|AAEG	LOC118513738|XP_035915788.1|ASTE
OG0002001	LOC5570817|XP_021702205.1|AAEG	LOC118514686|XP_035917625.1|ASTE
OG0002002	LOC5577613|XP_001656607.2|AAEG	LOC118514563|XP_035917455.1|ASTE
OG0002003	LOC5577626|XP_021702248.1|AAEG	LOC118511610|XP_035910791.1|ASTE
OG0002004	LOC5575148|XP_001655525.2|AAEG	LOC118512585|XP_035913108.1|ASTE
OG0002005	LOC5572463|XP_021702484.1|AAEG	LOC118511777|XP_035911165.1|ASTE
OG0002006	LOC5565314|XP_021702525.1|AAEG	LOC118514508|XP_035917337.1|ASTE
OG0002008	LOC5577545|XP_021702797.1|AAEG	LOC118512608|XP_035913173.1|ASTE
OG0002009	LOC5564025|XP_001648348.3|AAEG	LOC118513696|XP_035915713.1|ASTE
OG0002010	LOC5577897|XP_001656695.1|AAEG	LOC118517126|XP_035918881.1|ASTE, LOC118513710|XP_035915736.1|ASTE
OG0002011	LOC110676987|XP_021702915.1|AAEG, LOC5573181|XP_001660798.1|AAEG	LOC118513808|XP_035915910.1|ASTE
OG0002012	LOC5575841|XP_021702942.1|AAEG	LOC118510849|XP_035909072.1|ASTE
OG0002013	LOC5568759|XP_021702968.1|AAEG	LOC118513328|XP_035914829.1|ASTE
OG0002014	LOC5568940|XP_021703175.1|AAEG	LOC118509890|XP_035907029.1|ASTE, LOC118509889|XP_035907028.1|ASTE, LOC118509884|XP_035907017.1|ASTE
OG0002015	LOC5573896|XP_001654930.1|AAEG	LOC118513006|XP_035914160.1|ASTE
OG0002016	LOC5572070|XP_021711903.1|AAEG, LOC5572069|XP_021703577.1|AAEG	LOC118513208|XP_035914607.1|ASTE
OG0002017	LOC5572370|XP_021703595.1|AAEG	LOC118512972|XP_035914092.1|ASTE
OG0002018	LOC5564935|XP_001649274.2|AAEG	LOC118510770|XP_035908923.1|ASTE
OG0002019	LOC5565904|XP_021703806.1|AAEG	LOC118510741|XP_035908861.1|ASTE
OG0002020	LOC5569705|XP_001658696.2|AAEG	LOC118509949|XP_035907173.1|ASTE
OG0002021	LOC5569712|XP_021703870.1|AAEG	LOC118509945|XP_035907170.1|ASTE
OG0002022	LOC5578480|XP_021708702.1|AAEG	LOC118506403|XP_035899361.1|ASTE
OG0002023	LOC5564528|XP_001648863.2|AAEG, LOC5575671|XP_001662131.2|AAEG	LOC118514075|XP_035916494.1|ASTE, LOC118514074|XP_035916493.1|ASTE
OG0002024	LOC5569515|XP_021704011.1|AAEG	LOC118510711|XP_035908803.1|ASTE
OG0002025	LOC110677254|XP_021704066.1|AAEG	LOC118510667|XP_035908700.1|ASTE
OG0002026	LOC5568423|XP_021710375.1|AAEG	LOC118505323|XP_035896859.1|ASTE
OG0002027	LOC5564326|XP_021708868.1|AAEG, LOC110681294|XP_021712747.1|AAEG	LOC118505612|XP_035897545.1|ASTE
OG0002028	LOC5564319|XP_001648667.1|AAEG	LOC118505621|XP_035897576.1|ASTE
OG0002029	LOC5570130|XP_021706330.1|AAEG	LOC118505201|XP_035896575.1|ASTE
OG0002030	LOC5573830|XP_021707251.1|AAEG, LOC5576485|XP_001662678.2|AAEG	LOC118511575|XP_035910713.1|ASTE
OG0002031	LOC5578200|XP_021707480.1|AAEG, LOC5577974|XP_021704605.1|AAEG	LOC118512378|XP_035912638.1|ASTE
OG0002032	LOC5566411|XP_021707212.1|AAEG	LOC118517050|XP_035918791.1|ASTE, LOC118508330|XP_035903892.1|ASTE
OG0002033	LOC5577434|XP_021710157.1|AAEG	LOC118506726|XP_035900150.1|ASTE
OG0002034	LOC110680774|XP_021712249.1|AAEG, LOC5578948|XP_021708225.1|AAEG	LOC118502758|XP_035891223.1|ASTE
OG0002035	LOC5567371|XP_001657386.1|AAEG	LOC118505534|XP_035897342.1|ASTE
OG0002036	LOC5580311|XP_021709149.1|AAEG	LOC118506749|XP_035900224.1|ASTE
OG0002037	LOC5573964|XP_011493566.1|AAEG	LOC118504715|XP_035895445.1|ASTE
OG0002038	LOC5579885|XP_001657864.1|AAEG	LOC118504932|XP_035895918.1|ASTE
OG0002039	LOC5579021|XP_001664201.1|AAEG	LOC118504935|XP_035895925.1|ASTE
OG0002040	LOC5567539|XP_001657534.2|AAEG	LOC118505123|XP_035896330.1|ASTE
OG0002041	LOC5574220|XP_021705038.1|AAEG	LOC118507060|XP_035900921.1|ASTE
OG0002042	LOC110678184|XP_021706499.1|AAEG, LOC5567149|XP_001651571.2|AAEG	LOC118515263|XP_035917841.1|ASTE, LOC118508265|XP_035903789.1|ASTE
OG0002043	LOC5566845|XP_021707045.1|AAEG	LOC118504219|XP_035894318.1|ASTE
OG0002044	LOC5569098|XP_021704479.1|AAEG	LOC118506888|XP_035900545.1|ASTE
OG0002045	LOC5575783|XP_021711581.1|AAEG	LOC118506722|XP_035900142.1|ASTE
OG0002046	LOC5567251|XP_011493309.1|AAEG, LOC110678538|XP_021707230.1|AAEG	LOC118507696|XP_035902443.1|ASTE
OG0002047	LOC5574875|XP_021705084.1|AAEG	LOC118506552|XP_035899749.1|ASTE
OG0002048	LOC5568508|XP_021706823.1|AAEG	LOC118507584|XP_035902138.1|ASTE
OG0002049	LOC110680394|XP_021711894.1|AAEG, LOC5572950|XP_021709439.1|AAEG	LOC118507942|XP_035903153.1|ASTE
OG0002050	LOC5567603|XP_001657581.2|AAEG	LOC118502660|XP_035891005.1|ASTE
OG0002051	LOC5572308|XP_001654008.2|AAEG	LOC118502580|XP_035890812.1|ASTE
OG0002053	LOC5567154|XP_021710816.1|AAEG	LOC118505802|XP_035898030.1|ASTE
OG0002054	LOC5573603|XP_001654737.1|AAEG	LOC118503254|XP_035892186.1|ASTE
