Orthogroup	AAEG.longest_only	CQUI.longest_only
OG0000785	LOC5567616|XP_021713394.1|AAEG	LOC6046529|XP_001863710.2|CQUI, LOC6046527|XP_001863709.2|CQUI
OG0000786	LOC5575790|XP_021693483.1|AAEG	LOC6037507|XP_038107901.1|CQUI
OG0000787	LOC5574159|XP_001655068.1|AAEG	LOC6035614|XP_001845763.1|CQUI
OG0000788	LOC5575938|XP_021699162.1|AAEG	LOC6045925|XP_001863200.1|CQUI
OG0000789	LOC5570933|XP_001659405.2|AAEG	LOC6047537|XP_001864587.2|CQUI
OG0000790	LOC5572784|XP_001654187.2|AAEG	LOC119767740|XP_038113035.1|CQUI
OG0000791	LOC5577917|XP_021702814.1|AAEG	LOC6036471|XP_001846521.1|CQUI
OG0000792	LOC5569872|XP_021703438.1|AAEG	LOC6046626|XP_001863797.1|CQUI
OG0000792	LOC110675237|XP_021695378.1|AAEG	LOC119767396|XP_038111828.1|CQUI, LOC6046623|XP_001863795.2|CQUI
OG0000793	LOC5570063|XP_001653054.1|AAEG	LOC6046063|XP_001863318.1|CQUI
OG0000794	LOC5578434|XP_001656949.2|AAEG, LOC5578484|XP_001656950.2|AAEG	LOC6050901|XP_001867420.2|CQUI
OG0000794	LOC5578432|XP_021705735.1|AAEG	LOC6050899|XP_001867422.2|CQUI
OG0000795	LOC5568843|XP_001652571.1|AAEG	LOC6034049|XP_001844428.2|CQUI
OG0000796	LOC5568998|XP_021709572.1|AAEG	LOC6036713|XP_001846717.2|CQUI
OG0000797	LOC5571755|XP_001653781.1|AAEG	LOC6037066|XP_001847023.1|CQUI, LOC6046197|XP_001863428.1|CQUI
OG0000798	LOC5573757|XP_021708658.1|AAEG	LOC6052446|XP_038107346.1|CQUI
OG0000799	LOC5575386|XP_001655738.1|AAEG	LOC6054174|XP_038108545.1|CQUI
OG0000801	LOC5568707|XP_001652531.1|AAEG	LOC6046949|XP_001864068.1|CQUI
OG0000802	LOC5567358|XP_001657370.2|AAEG	LOC6040365|XP_001849765.2|CQUI, LOC6051527|XP_038106125.1|CQUI, LOC6040366|XP_038110323.1|CQUI
OG0000809	LOC5579360|XP_001647666.2|AAEG	LOC6031603|XP_038105912.1|CQUI
OG0000809	LOC5563614|XP_021704442.1|AAEG, LOC5577661|XP_001656659.2|AAEG	LOC6044616|XP_038104450.1|CQUI, LOC6035176|XP_038122745.1|CQUI, LOC119765053|XP_038104066.1|CQUI, LOC6035175|XP_038122734.1|CQUI
OG0000809	LOC5569033|XP_021701867.1|AAEG	LOC6040652|XP_038117288.1|CQUI
OG0000809	LOC5574111|XP_001661183.2|AAEG	LOC6043379|XP_001858640.2|CQUI
OG0000811	LOC5566120|XP_001650490.2|AAEG	LOC6032795|XP_001843334.2|CQUI
OG0000812	LOC5568127|XP_021696627.1|AAEG	LOC6031005|XP_038117373.1|CQUI
OG0000813	LOC5576046|XP_001662369.1|AAEG	LOC6036541|XP_001846586.2|CQUI
OG0000814	LOC5567710|XP_001651876.1|AAEG	LOC6042898|XP_038118763.1|CQUI
OG0000815	LOC5564950|XP_021701900.1|AAEG	LOC6031268|XP_038112299.1|CQUI, LOC6031267|XP_001842093.2|CQUI
OG0000815	LOC5575209|XP_021701902.1|AAEG	LOC6031271|XP_038111478.1|CQUI
OG0000815	LOC5575211|XP_001661846.2|AAEG	LOC6031270|XP_038110981.1|CQUI
OG0000816	LOC5564019|XP_021702806.1|AAEG	LOC6036458|XP_001846508.1|CQUI
OG0000817	LOC5579022|XP_001664202.1|AAEG	LOC6041737|XP_001850957.1|CQUI
OG0000819	LOC5568992|XP_021707431.1|AAEG	LOC6051147|XP_038117088.1|CQUI
OG0000820	LOC5579797|XP_021706989.1|AAEG	LOC6038086|XP_038108938.1|CQUI
OG0000821	LOC5573067|XP_001654398.2|AAEG	LOC6036623|XP_001846651.2|CQUI
OG0000822	LOC5573841|XP_001654866.1|AAEG	LOC6036736|XP_001846735.2|CQUI
OG0000830	LOC5566467|XP_001650849.1|AAEG, LOC5566468|XP_001650850.1|AAEG	LOC6040678|XP_001850034.1|CQUI
OG0000830	LOC5566471|XP_001650855.1|AAEG	LOC6040677|XP_001850032.1|CQUI
OG0000830	LOC5566470|XP_001650852.2|AAEG	LOC6040679|XP_001850033.2|CQUI
OG0000831	LOC5578573|XP_001663963.2|AAEG	LOC6032985|XP_038104688.1|CQUI
OG0000831	LOC5574451|XP_001661466.2|AAEG	LOC6032982|XP_001843494.2|CQUI
OG0000831	LOC5571091|XP_001659531.1|AAEG	LOC6039734|XP_001849286.2|CQUI
OG0000832	LOC5575640|XP_001655787.1|AAEG	LOC6038039|XP_001847884.1|CQUI
OG0000833	LOC5572312|XP_001654001.2|AAEG	LOC119770850|XP_038122366.1|CQUI, LOC6043801|XP_038117043.1|CQUI
OG0000833	LOC110680938|XP_021712411.1|AAEG, LOC5563739|XP_021695735.1|AAEG, LOC110680937|XP_021712410.1|AAEG, LOC5579400|XP_021695736.1|AAEG, LOC5563741|XP_001648018.2|AAEG	LOC6041051|XP_038118913.1|CQUI
OG0000833	LOC5567122|XP_001651553.2|AAEG	LOC6047019|XP_038116400.1|CQUI
OG0000834	LOC5578133|XP_021696267.1|AAEG	LOC6049792|XP_001866498.2|CQUI
OG0000835	LOC5577895|XP_021698629.1|AAEG	LOC6038871|XP_038114880.1|CQUI
OG0000836	LOC5571557|XP_001659779.1|AAEG	LOC6033191|XP_038110903.1|CQUI
OG0000837	LOC5564880|XP_021710587.1|AAEG	LOC6046885|XP_038117989.1|CQUI
OG0000838	LOC5571070|XP_001659510.2|AAEG	LOC6039707|XP_001849263.2|CQUI
OG0000839	LOC5567590|XP_021704529.1|AAEG	LOC6032544|XP_001843124.2|CQUI
OG0000840	LOC5568658|XP_021705463.1|AAEG	LOC6033814|XP_001844211.2|CQUI
OG0000841	LOC5578554|XP_021704510.1|AAEG	LOC6043584|XP_038118851.1|CQUI
OG0000842	LOC5565224|XP_001649557.2|AAEG	LOC6052627|XP_038111165.1|CQUI
OG0000843	LOC5575084|XP_001661802.1|AAEG	LOC6052901|XP_001869081.2|CQUI
OG0000844	LOC5568444|XP_021706258.1|AAEG	LOC6040955|XP_038108140.1|CQUI
OG0000853	LOC110676941|XP_021702580.1|AAEG, LOC110676161|XP_021698647.1|AAEG, LOC110678847|XP_021708059.1|AAEG	LOC119770194|XP_038120568.1|CQUI, LOC119766069|XP_038106376.1|CQUI
OG0000854	LOC5575256|XP_021694868.1|AAEG	LOC6041770|XP_001850988.2|CQUI
OG0000855	LOC5564916|XP_001649261.1|AAEG	LOC6040439|XP_038111121.1|CQUI
OG0000856	LOC5569202|XP_021699577.1|AAEG	LOC6042751|XP_038104746.1|CQUI
OG0000857	LOC5568410|XP_021706344.1|AAEG	LOC6045738|XP_038104079.1|CQUI
OG0000857	LOC5568408|XP_001658060.1|AAEG	LOC6045740|XP_001863047.2|CQUI
OG0000857	LOC5572935|XP_001660658.2|AAEG, LOC110681143|XP_021712605.1|AAEG	LOC6048852|XP_001865699.1|CQUI, LOC6052371|XP_001868657.2|CQUI
OG0000858	LOC5563593|XP_001647843.2|AAEG	LOC6033717|XP_001844137.2|CQUI
OG0000859	LOC110674665|XP_021694415.1|AAEG	LOC119765521|XP_038105467.1|CQUI, LOC119765384|XP_038105067.1|CQUI, LOC119765065|XP_038104100.1|CQUI
OG0000860	LOC23687882|XP_021695499.1|AAEG	LOC6032867|XP_038115886.1|CQUI
OG0000861	LOC5579974|XP_021697396.1|AAEG	LOC6037309|XP_001847235.1|CQUI
OG0000862	LOC5578595|XP_021697871.1|AAEG	LOC6043976|XP_001861556.2|CQUI
OG0000863	LOC5569153|XP_021712379.1|AAEG, LOC5579040|XP_001664217.2|AAEG	LOC6044024|XP_038115592.1|CQUI
OG0000864	LOC5574382|XP_021700100.1|AAEG	LOC6041419|XP_038113943.1|CQUI
OG0000865	LOC110676550|XP_021700543.1|AAEG	LOC6032934|XP_038112958.1|CQUI
OG0000866	LOC5565764|XP_021700881.1|AAEG	LOC6041493|XP_038110702.1|CQUI
OG0000867	LOC5566526|XP_001650903.1|AAEG	LOC6050061|XP_001866728.2|CQUI
OG0000868	LOC5575799|XP_001662225.1|AAEG	LOC6037576|XP_001847472.2|CQUI
OG0000869	LOC110679428|XP_021709657.1|AAEG	LOC119767364|XP_038111763.1|CQUI
OG0000870	LOC5576243|XP_001656024.2|AAEG	LOC6034290|XP_001844629.2|CQUI
OG0000870	LOC5578077|XP_001656770.2|AAEG	LOC6048627|XP_001865521.2|CQUI, LOC119766481|XP_038106978.1|CQUI, LOC6049112|XP_038106977.1|CQUI, LOC6042352|XP_038113042.1|CQUI
OG0000871	LOC5563912|XP_021709764.1|AAEG	LOC6038540|XP_001848327.2|CQUI, LOC6038577|XP_038106280.1|CQUI, LOC6038538|XP_001848325.2|CQUI
OG0000872	LOC5579795|XP_001648107.1|AAEG	LOC6038131|XP_001847929.1|CQUI
OG0000873	LOC5570660|XP_021705398.1|AAEG	LOC6047243|XP_001864326.2|CQUI
OG0000873	LOC5578723|XP_021705681.1|AAEG	LOC6038744|XP_038111904.1|CQUI
OG0000873	LOC5574699|XP_021710974.1|AAEG	LOC6036763|XP_038106219.1|CQUI
OG0000874	LOC5568583|XP_021711564.1|AAEG	LOC6037196|XP_038109655.1|CQUI
OG0000875	LOC5569144|XP_021704184.1|AAEG	LOC6040537|XP_038110191.1|CQUI
OG0000882	LOC5574255|XP_001661310.1|AAEG	LOC6051045|XP_038104452.1|CQUI
OG0000883	LOC5572260|XP_021706275.1|AAEG	LOC6048227|XP_038121671.1|CQUI
OG0000883	LOC5577890|XP_001663596.2|AAEG	LOC6041000|XP_038121158.1|CQUI
OG0000883	LOC5576983|XP_001663083.2|AAEG, LOC110681455|XP_021712908.1|AAEG	LOC6030792|XP_001841691.2|CQUI
OG0000883	LOC5564732|XP_001649072.2|AAEG	LOC6047675|XP_001864705.2|CQUI
OG0000885	LOC5576669|XP_001662811.1|AAEG, LOC5576675|XP_001662810.2|AAEG, LOC5576677|XP_001662809.2|AAEG	LOC6048168|XP_001865124.1|CQUI, LOC6048169|XP_001865125.1|CQUI
OG0000885	LOC5576673|XP_001662808.1|AAEG	LOC6048170|XP_001865126.1|CQUI
OG0000886	LOC110677987|XP_021705955.1|AAEG	LOC6033197|XP_038111573.1|CQUI
OG0000886	LOC5574091|XP_001661161.2|AAEG	LOC6039561|XP_038117112.1|CQUI
OG0000887	LOC5574709|XP_021697236.1|AAEG, LOC110675781|XP_021697241.1|AAEG	LOC6052421|XP_038120936.1|CQUI
OG0000887	LOC5574710|XP_001661611.2|AAEG	LOC6052420|XP_038121806.1|CQUI
OG0000887	LOC5564321|XP_001648679.1|AAEG	LOC6039002|XP_001848684.2|CQUI
OG0000888	LOC5577573|XP_021697247.1|AAEG	LOC6036591|XP_038115396.1|CQUI, LOC6036581|XP_038118642.1|CQUI
OG0000889	LOC5565345|XP_001649691.2|AAEG, LOC5569614|XP_001652895.2|AAEG, LOC5569613|XP_001652894.2|AAEG, LOC5569626|XP_001652896.2|AAEG, LOC5569611|XP_001652892.2|AAEG, LOC5569610|XP_001652891.1|AAEG, LOC5569609|XP_001652890.1|AAEG	LOC6033544|XP_001843978.2|CQUI
OG0000890	LOC5572876|XP_001660628.1|AAEG	LOC6043796|XP_001861395.2|CQUI
OG0000891	LOC5571677|XP_021701172.1|AAEG	LOC6041067|XP_038111593.1|CQUI
OG0000892	LOC5573804|XP_001661052.1|AAEG	LOC6041555|XP_001850801.2|CQUI
OG0000893	LOC5577455|XP_021710131.1|AAEG	LOC6034994|XP_038116648.1|CQUI
OG0000893	LOC110679543|XP_021710135.1|AAEG	LOC6034998|XP_038115749.1|CQUI, LOC6034997|XP_038115753.1|CQUI, LOC6034995|XP_001845241.2|CQUI, LOC119768921|XP_038116647.1|CQUI, LOC119768764|XP_038115747.1|CQUI, LOC119768763|XP_038115744.1|CQUI, LOC119768765|XP_038115748.1|CQUI
OG0000894	LOC5572954|XP_001654283.2|AAEG	LOC6043434|XP_001859054.2|CQUI
OG0000895	LOC5578431|XP_021704726.1|AAEG	LOC6050900|XP_001867421.2|CQUI
OG0000907	LOC5569936|XP_001658828.2|AAEG	LOC6052354|XP_001868642.2|CQUI
OG0000908	LOC5576916|XP_021713330.1|AAEG, LOC5576923|XP_001663020.2|AAEG, LOC5576921|XP_001663018.1|AAEG	LOC6031542|XP_038105170.1|CQUI, LOC6031541|XP_001842326.2|CQUI, LOC6031543|XP_038105169.1|CQUI
OG0000908	LOC5578808|XP_001657173.1|AAEG	LOC6031538|XP_001842323.2|CQUI
OG0000908	LOC5576918|XP_001663015.2|AAEG	LOC6031537|XP_001842322.2|CQUI
OG0000908	LOC5576922|XP_001663019.1|AAEG, LOC5576915|XP_001663012.2|AAEG	LOC6031540|XP_001842325.2|CQUI, LOC6048695|XP_001865574.2|CQUI
OG0000908	LOC5576917|XP_001663014.2|AAEG	LOC6031539|XP_001842324.2|CQUI
OG0000909	LOC5580100|XP_001654851.1|AAEG	LOC6039203|XP_038105481.1|CQUI
OG0000910	LOC5570090|XP_021696583.1|AAEG	LOC6034092|XP_038116190.1|CQUI
OG0000911	LOC5568878|XP_021698401.1|AAEG	LOC6033485|XP_001843927.2|CQUI
OG0000912	LOC5569590|XP_001652874.1|AAEG	LOC6033531|XP_001843968.1|CQUI, LOC6033530|XP_001843967.1|CQUI
OG0000914	LOC5565692|XP_001650041.1|AAEG	LOC6032959|XP_001843475.1|CQUI
OG0000914	LOC5577609|XP_001656603.1|AAEG, LOC5577610|XP_001656604.1|AAEG, LOC5577605|XP_001656599.2|AAEG, LOC5577607|XP_001656601.2|AAEG	LOC6042107|XP_001851258.1|CQUI
OG0000915	LOC110675850|XP_021697446.1|AAEG, LOC110681284|XP_021712741.1|AAEG	LOC6049126|XP_038107760.1|CQUI
OG0000916	LOC5563777|XP_021702027.1|AAEG	LOC6044540|XP_038107414.1|CQUI
OG0000917	LOC5567991|XP_021703538.1|AAEG	LOC6036130|XP_038112959.1|CQUI
OG0000918	LOC5565834|XP_021703643.1|AAEG	LOC6053853|XP_038107451.1|CQUI
OG0000919	LOC5576846|XP_001662955.2|AAEG, LOC110677173|XP_021703737.1|AAEG, LOC110675242|XP_021695386.1|AAEG, LOC110677170|XP_021703733.1|AAEG, LOC110675243|XP_021695387.1|AAEG, LOC110677172|XP_021703736.1|AAEG, LOC110677171|XP_021703734.1|AAEG, LOC110676075|XP_021698268.1|AAEG, LOC5573507|XP_001654638.2|AAEG, LOC110676076|XP_021698269.1|AAEG, LOC110677177|XP_021703745.1|AAEG, LOC110677178|XP_021703746.1|AAEG, LOC110677179|XP_021703747.1|AAEG	LOC119767084|XP_038110548.1|CQUI, LOC119767083|XP_038110547.1|CQUI, LOC119767085|XP_038110549.1|CQUI, LOC119767082|XP_038110545.1|CQUI, LOC119767655|XP_038112618.1|CQUI, LOC119767654|XP_038112617.1|CQUI, LOC119767656|XP_038112620.1|CQUI, LOC119766723|XP_038108075.1|CQUI, LOC119766663|XP_038107759.1|CQUI, LOC119767348|XP_038111666.1|CQUI, LOC6049054|XP_001865876.2|CQUI, LOC6049059|XP_038112397.1|CQUI, LOC119767498|XP_038112154.1|CQUI, LOC119767606|XP_038112462.1|CQUI
OG0000920	LOC5567191|XP_021707974.1|AAEG	LOC6037854|XP_038106185.1|CQUI
OG0000920	LOC5567193|XP_021707701.1|AAEG	LOC6037857|XP_001847730.2|CQUI, LOC6037858|XP_038106186.1|CQUI
OG0000920	LOC5567194|XP_001651623.2|AAEG	LOC119765965|XP_038106190.1|CQUI, LOC119765963|XP_038106188.1|CQUI, LOC119765964|XP_038106189.1|CQUI
OG0000920	LOC5571093|XP_021706131.1|AAEG	LOC6039737|XP_001849288.1|CQUI
OG0000921	LOC23687653|XP_021704447.1|AAEG	LOC119770129|XP_038120407.1|CQUI
OG0000921	LOC110677691|XP_021704448.1|AAEG	LOC6032513|XP_038120403.1|CQUI
OG0000922	LOC5573598|XP_001654732.1|AAEG	LOC6035826|XP_001845946.2|CQUI
OG0000923	LOC5564768|XP_001649141.1|AAEG	LOC6039960|XP_001849453.1|CQUI
OG0000924	LOC5574190|XP_021707483.1|AAEG	LOC6052729|XP_038108922.1|CQUI
OG0000925	LOC5564141|XP_001648436.1|AAEG	LOC6037245|XP_038114185.1|CQUI, LOC6037244|XP_001847173.1|CQUI
OG0000935	LOC5570105|XP_021693271.1|AAEG	LOC6041293|XP_038115420.1|CQUI
OG0000936	LOC5574975|XP_001655445.1|AAEG	LOC6044999|XP_001862423.1|CQUI
OG0000937	LOC5577955|XP_021703650.1|AAEG, LOC5577953|XP_021703600.1|AAEG	LOC6038645|XP_038109622.1|CQUI
OG0000938	LOC23687618|XP_011493218.1|AAEG	LOC6041884|XP_001851080.1|CQUI
OG0000939	LOC5575294|XP_001655660.2|AAEG	LOC6044428|XP_001861946.1|CQUI
OG0000941	LOC5568465|XP_001652294.1|AAEG	LOC6049171|XP_001865978.1|CQUI
OG0000942	LOC5575951|XP_021697898.1|AAEG	LOC6050303|XP_001866931.2|CQUI
OG0000943	LOC5565788|XP_021698361.1|AAEG, LOC5564315|XP_021711753.1|AAEG	LOC6036204|XP_038120020.1|CQUI
OG0000944	LOC5564895|XP_021698610.1|AAEG	LOC6038238|XP_038118238.1|CQUI
OG0000945	LOC5567118|XP_001651535.2|AAEG	LOC6040018|XP_001849494.2|CQUI
OG0000946	LOC5578955|XP_021701300.1|AAEG	LOC6041544|XP_038106715.1|CQUI
OG0000946	LOC5563808|XP_001648088.2|AAEG	LOC6044471|XP_038106712.1|CQUI
OG0000946	LOC5563807|XP_021701297.1|AAEG	LOC6041548|XP_038107584.1|CQUI
OG0000947	LOC5573170|XP_021703267.1|AAEG	LOC6034379|XP_038109332.1|CQUI
OG0000947	LOC5573169|XP_001660785.1|AAEG	LOC6034378|XP_038109331.1|CQUI
OG0000948	LOC5570305|XP_001653129.2|AAEG	LOC6048908|XP_001865747.2|CQUI
OG0000949	LOC5577433|XP_021706252.1|AAEG	LOC6033023|XP_038115510.1|CQUI
OG0000950	LOC5570062|XP_021710514.1|AAEG	LOC6046062|XP_001863317.2|CQUI
OG0000951	LOC5567383|XP_001651784.1|AAEG	LOC119769688|XP_038118996.1|CQUI, LOC6039379|XP_038121296.1|CQUI
OG0000952	LOC5574823|XP_001655383.2|AAEG	LOC6045137|XP_001862538.2|CQUI
OG0000963	LOC5578882|XP_001664091.2|AAEG	LOC119765405|XP_038105122.1|CQUI, LOC6052738|XP_001868962.2|CQUI, LOC6052742|XP_001868961.1|CQUI
OG0000963	LOC5565507|XP_001649836.2|AAEG	LOC6052739|XP_001868963.1|CQUI
OG0000964	LOC5570125|XP_021694878.1|AAEG	LOC6047021|XP_038104314.1|CQUI
OG0000964	LOC5572710|XP_001660530.2|AAEG, LOC110679470|XP_021709836.1|AAEG	LOC6032708|XP_001843260.2|CQUI
OG0000965	LOC5580119|XP_021699182.1|AAEG, LOC110674016|XP_021711922.1|AAEG	LOC6039055|XP_001848733.2|CQUI
OG0000966	LOC5564065|XP_001648396.2|AAEG	LOC6034419|XP_038105028.1|CQUI
OG0000967	LOC5571174|XP_001653491.2|AAEG	LOC6043527|XP_038113798.1|CQUI
OG0000967	LOC5572740|XP_001660561.1|AAEG, LOC5572739|XP_021712036.1|AAEG, LOC5572737|XP_021712015.1|AAEG, LOC110680309|XP_021711837.1|AAEG, LOC5567803|XP_001657706.1|AAEG	LOC6039923|XP_038104259.1|CQUI, LOC6039922|XP_038104252.1|CQUI, LOC6039920|XP_001849418.2|CQUI, LOC6039918|XP_001849416.2|CQUI, LOC6039919|XP_038105082.1|CQUI
OG0000967	LOC5577398|XP_021711905.1|AAEG	LOC6039912|XP_038104254.1|CQUI
OG0000967	LOC5577507|XP_021711398.1|AAEG	LOC6039913|XP_001849411.2|CQUI
OG0000969	LOC5572867|XP_001660626.1|AAEG	LOC6043792|XP_001861393.1|CQUI
OG0000970	LOC5577323|XP_001656398.1|AAEG, LOC5578971|XP_001664152.2|AAEG	LOC6033272|XP_001843743.2|CQUI
OG0000971	LOC5574512|XP_021701876.1|AAEG	LOC6040867|XP_001850197.1|CQUI
OG0000972	LOC5570688|XP_001659285.2|AAEG	LOC6031858|XP_038113015.1|CQUI
OG0000973	LOC5566318|XP_001650701.1|AAEG	LOC119766829|XP_038108809.1|CQUI, LOC6034199|XP_038108806.1|CQUI
OG0000973	LOC110677834|XP_021705147.1|AAEG, LOC5576015|XP_021712722.1|AAEG	LOC6047448|XP_038120387.1|CQUI
OG0000974	LOC5563607|XP_021706393.1|AAEG	LOC6049993|XP_038116186.1|CQUI
OG0000974	LOC5563653|XP_001647877.2|AAEG	LOC6049992|XP_038116176.1|CQUI, LOC6049994|XP_038116185.1|CQUI, LOC6049990|XP_001866665.1|CQUI
OG0000975	LOC5567322|XP_021711286.1|AAEG	LOC6046902|XP_001864030.2|CQUI
OG0000976	LOC5578544|XP_021709463.1|AAEG	LOC6042771|XP_038120044.1|CQUI
OG0000977	LOC5572481|XP_001660429.2|AAEG	LOC6053094|XP_038112904.1|CQUI
OG0000978	LOC5570996|XP_001653423.1|AAEG	LOC6051170|XP_038108380.1|CQUI
OG0000988	LOC5574742|XP_021708813.1|AAEG	LOC6042735|XP_001870746.2|CQUI
OG0000989	LOC110676751|XP_021701515.1|AAEG, LOC110677193|XP_021703794.1|AAEG, LOC110675529|XP_021696515.1|AAEG	LOC119765666|XP_038105975.1|CQUI, LOC119770246|XP_038120675.1|CQUI, LOC119765553|XP_038105590.1|CQUI, LOC119767714|XP_038112927.1|CQUI, LOC119769073|XP_038116900.1|CQUI, LOC119767572|XP_038112388.1|CQUI
OG0000989	LOC110679225|XP_021709062.1|AAEG, LOC110674744|XP_021694650.1|AAEG, LOC110676282|XP_021699258.1|AAEG	LOC119766312|XP_038106710.1|CQUI
OG0000989	LOC110679828|XP_021711282.1|AAEG	LOC119767766|XP_038113142.1|CQUI, LOC119767516|XP_038112199.1|CQUI
OG0000990	LOC5573413|XP_001654587.1|AAEG	LOC119767687|XP_038112787.1|CQUI
OG0000991	LOC110676690|XP_021701229.1|AAEG	LOC6042501|XP_038104580.1|CQUI
OG0000992	LOC110680585|XP_021712076.1|AAEG, LOC5574605|XP_001655224.2|AAEG	LOC6042422|XP_001851542.2|CQUI
OG0000994	LOC5573440|XP_021693608.1|AAEG	LOC6045591|XP_001862932.2|CQUI
OG0000994	LOC5565293|XP_021693612.1|AAEG	LOC6045593|XP_001862934.2|CQUI
OG0000995	LOC5570516|XP_001659204.1|AAEG	LOC6041608|XP_001850846.1|CQUI
OG0000996	LOC5570524|XP_001659180.1|AAEG	LOC6030996|XP_001841849.2|CQUI, LOC119769660|XP_038118872.1|CQUI
OG0000997	LOC5572107|XP_021699025.1|AAEG	LOC6052525|XP_038120680.1|CQUI
OG0000998	LOC5574213|XP_021699075.1|AAEG	LOC6047261|XP_001864343.2|CQUI
OG0000998	LOC5574214|XP_021699069.1|AAEG	LOC6047258|XP_038118868.1|CQUI
OG0000999	LOC5569582|XP_011492944.1|AAEG	LOC6036403|XP_001846456.1|CQUI
OG0001000	LOC5565618|XP_021700536.1|AAEG	LOC6032922|XP_038108749.1|CQUI
OG0001002	LOC5572439|XP_021702436.1|AAEG, LOC5572427|XP_001660379.1|AAEG	LOC6031176|XP_001842019.1|CQUI
OG0001002	LOC5572436|XP_021702424.1|AAEG	LOC6031178|XP_038111945.1|CQUI
OG0001002	LOC110676920|XP_021702428.1|AAEG	LOC6031180|XP_038106920.1|CQUI
OG0001003	LOC5573879|XP_001654917.1|AAEG	LOC6040169|XP_001849620.1|CQUI
OG0001004	LOC5577327|XP_001656404.1|AAEG	LOC6038961|XP_001848650.1|CQUI
OG0001005	LOC5574438|XP_001661452.2|AAEG	LOC6047963|XP_038122308.1|CQUI
OG0001006	LOC5577478|XP_001656504.1|AAEG	LOC6032307|XP_001842939.1|CQUI
OG0001007	LOC5579111|XP_021709409.1|AAEG, LOC110680228|XP_021711736.1|AAEG	LOC6032328|XP_001842958.1|CQUI
OG0001008	LOC5569738|XP_001652964.1|AAEG	LOC6054260|XP_001870205.2|CQUI
OG0001019	LOC5570400|XP_021694766.1|AAEG	LOC6052564|XP_001868810.2|CQUI
OG0001020	LOC5571386|XP_001659667.2|AAEG	LOC6047041|XP_001864149.2|CQUI, LOC6047042|XP_038104222.1|CQUI
OG0001020	LOC5571385|XP_021694971.1|AAEG	LOC6047044|XP_001864152.2|CQUI
OG0001020	LOC5571381|XP_021694972.1|AAEG	LOC6047043|XP_001864151.2|CQUI
OG0001021	LOC5569206|XP_021698876.1|AAEG	LOC6050121|XP_038116561.1|CQUI, LOC6050119|XP_038116583.1|CQUI, LOC119768888|XP_038116570.1|CQUI
OG0001021	LOC5569974|XP_021700042.1|AAEG	LOC6043753|XP_038110404.1|CQUI
OG0001022	LOC5564053|XP_001648383.1|AAEG	LOC6034409|XP_001844727.1|CQUI
OG0001023	LOC110679679|XP_021710879.1|AAEG, LOC110675239|XP_021695381.1|AAEG, LOC110674329|XP_021694316.1|AAEG	LOC119769003|XP_038116803.1|CQUI
OG0001024	LOC5563729|XP_001648014.1|AAEG	LOC6034941|XP_001845202.2|CQUI
OG0001024	LOC5572673|XP_001660495.2|AAEG	LOC6048000|XP_001864975.2|CQUI
OG0001025	LOC5566344|XP_021696749.1|AAEG	LOC6044075|XP_038116060.1|CQUI
OG0001026	LOC5563943|XP_021698255.1|AAEG	LOC6037044|XP_001847005.2|CQUI
OG0001026	LOC110675339|XP_021695627.1|AAEG	LOC6037036|XP_001846998.2|CQUI
OG0001027	LOC5572532|XP_021698700.1|AAEG	LOC6036423|XP_001846475.1|CQUI
OG0001027	LOC5572539|XP_001654056.2|AAEG, LOC5572530|XP_021698692.1|AAEG	LOC6036424|XP_038121459.1|CQUI
OG0001028	LOC5578865|XP_021699358.1|AAEG, LOC5578864|XP_001664073.1|AAEG	LOC6053346|XP_001869449.2|CQUI
OG0001028	LOC5566028|XP_001650394.1|AAEG	LOC119769210|XP_038117057.1|CQUI, LOC6031308|XP_001842125.1|CQUI
OG0001029	LOC110675155|XP_021695234.1|AAEG, LOC110678123|XP_021706417.1|AAEG	LOC6050363|XP_038106167.1|CQUI, LOC119770391|XP_038121084.1|CQUI, LOC119769344|XP_038117302.1|CQUI, LOC119767080|XP_038110521.1|CQUI
OG0001030	LOC5565329|XP_001649668.1|AAEG, LOC110676929|XP_021702497.1|AAEG	LOC119767163|XP_038110966.1|CQUI, LOC6033244|XP_038107529.1|CQUI, LOC119767162|XP_038110964.1|CQUI, LOC119767161|XP_038110963.1|CQUI
OG0001030	LOC5572709|XP_001660522.2|AAEG	LOC6051522|XP_038121704.1|CQUI
OG0001030	LOC5565324|XP_001649670.1|AAEG	LOC6033257|XP_001843731.2|CQUI, LOC6033258|XP_001843732.1|CQUI
OG0001030	LOC110678833|XP_021708001.1|AAEG, LOC110676928|XP_021702496.1|AAEG	LOC6033259|XP_001843733.2|CQUI
OG0001031	LOC5564557|XP_021702651.1|AAEG	LOC6038935|XP_038109238.1|CQUI
OG0001032	LOC5568797|XP_021703170.1|AAEG	LOC6035231|XP_001845460.2|CQUI
OG0001033	LOC5572990|XP_021705665.1|AAEG	LOC6036914|XP_038107537.1|CQUI
OG0001042	LOC5569920|XP_021695787.1|AAEG	LOC6051046|XP_038122684.1|CQUI
OG0001042	LOC5569919|XP_021695812.1|AAEG	LOC6053042|XP_038105133.1|CQUI
OG0001042	LOC5569917|XP_001658816.2|AAEG	LOC6053041|XP_038122772.1|CQUI
OG0001043	LOC5580112|XP_001655052.2|AAEG	LOC6034458|XP_001844771.2|CQUI
