Orthogroup	HILL.longest_only	DERE.longest_only
OG0002457	LOC119646410|XP_037902782.1|HILL	LOC6541573|XP_015014725.1|DERE
OG0002458	LOC119647523|XP_037904421.1|HILL	LOC6541727|XP_001969985.1|DERE
OG0002459	LOC119655273|XP_037917013.1|HILL	LOC6549546|XP_001975752.1|DERE
OG0002460	LOC119654957|XP_037916543.1|HILL	LOC6547778|XP_001976573.1|DERE
OG0002461	LOC119655739|XP_037917720.1|HILL	LOC6548231|XP_001975263.1|DERE
OG0002462	LOC119653574|XP_037914235.1|HILL	LOC6547098|XP_015012166.1|DERE
OG0002463	LOC119653475|XP_037914021.1|HILL	LOC6548399|XP_001976531.2|DERE
OG0002464	LOC119654425|XP_037915744.1|HILL	LOC6546739|XP_001974532.1|DERE
OG0002465	LOC119655627|XP_037917525.1|HILL	LOC6541971|XP_001970787.1|DERE
OG0002466	LOC119660981|XP_037925992.1|HILL	LOC6555860|XP_026839368.1|DERE, LOC113563688|XP_026839119.1|DERE
OG0002467	LOC119649915|XP_037908245.1|HILL	LOC6544505|XP_001971993.1|DERE
OG0002468	LOC119647951|XP_037905266.1|HILL	LOC6545285|XP_001972628.3|DERE
OG0002469	LOC119658964|XP_037922766.1|HILL	LOC6552069|XP_026836099.1|DERE
OG0002470	LOC119655032|XP_037916637.1|HILL	LOC6542926|XP_001970395.1|DERE
OG0002471	LOC119654376|XP_037915661.1|HILL, LOC119661413|XP_037926676.1|HILL	LOC6541425|XP_015015027.1|DERE
OG0002472	LOC119654274|XP_037915474.1|HILL	LOC6546849|XP_001975951.1|DERE
OG0002473	LOC119653549|XP_037914165.1|HILL	LOC6546959|XP_001976028.1|DERE
OG0002474	LOC119649201|XP_037907174.1|HILL	LOC6544111|XP_015014038.1|DERE
OG0002475	LOC119654429|XP_037915751.1|HILL	LOC6555466|XP_001981224.1|DERE
OG0002476	LOC119656275|XP_037918628.1|HILL	LOC6546680|XP_001974507.1|DERE
OG0002477	LOC119654629|XP_037916028.1|HILL	LOC6547266|XP_001974872.1|DERE
OG0002478	LOC119653653|XP_037914401.1|HILL	LOC6547200|XP_001974786.3|DERE
OG0002479	LOC119653693|XP_037914491.1|HILL	LOC6549369|XP_001975679.1|DERE
OG0002480	LOC119656249|XP_037918591.1|HILL	LOC6541861|XP_026838602.1|DERE
OG0002481	LOC119654359|XP_037915631.1|HILL	LOC6555710|XP_001982554.1|DERE
OG0002482	LOC119654812|XP_037916296.1|HILL	LOC6549602|XP_001975735.3|DERE
OG0002483	LOC119654265|XP_037915460.1|HILL	LOC6548206|XP_001976485.1|DERE
OG0002484	LOC119656027|XP_037918219.1|HILL	LOC6546705|XP_001974521.1|DERE
OG0002485	LOC119655679|XP_037917607.1|HILL	LOC6541017|XP_026835341.1|DERE
OG0002486	LOC119648139|XP_037905613.1|HILL	LOC6545797|XP_001973425.1|DERE
OG0002487	LOC119653874|XP_037914910.1|HILL	LOC6548515|XP_026838654.1|DERE
OG0002488	LOC119660954|XP_037925920.1|HILL	LOC6548107|XP_001975148.1|DERE
OG0002489	LOC119660887|XP_037925736.1|HILL	LOC6545256|XP_015012998.1|DERE
OG0002490	LOC119654280|XP_037915491.1|HILL	LOC6547269|XP_001974874.1|DERE
OG0002491	LOC119647915|XP_037905165.1|HILL	LOC6543926|XP_001973661.1|DERE
OG0002492	LOC119654307|XP_037915554.1|HILL	LOC6546999|XP_001974622.1|DERE
OG0002493	LOC119655465|XP_037917293.1|HILL	LOC6542561|XP_001970411.3|DERE
OG0002494	LOC119659460|XP_037923474.1|HILL, LOC119660367|XP_037924804.1|HILL	LOC6551987|XP_001980795.2|DERE
OG0002495	LOC119654722|XP_037916172.1|HILL	LOC6548993|XP_001975544.1|DERE
OG0002496	LOC119649826|XP_037908093.1|HILL, LOC119649761|XP_037907983.1|HILL	LOC6554456|XP_001981715.1|DERE
OG0002497	LOC119655269|XP_037917012.1|HILL, LOC119658933|XP_037922695.1|HILL, LOC119649531|XP_037907646.1|HILL, LOC119650156|XP_037908629.1|HILL	LOC6544748|XP_001973210.3|DERE
OG0002498	LOC119647689|XP_037904700.1|HILL, LOC119649036|XP_037906923.1|HILL	LOC6543728|XP_026832835.1|DERE
OG0002499	LOC119648384|XP_037906048.1|HILL, LOC119649210|XP_037907195.1|HILL, LOC119648699|XP_037906435.1|HILL, LOC119649326|XP_037907355.1|HILL, LOC119649447|XP_037907526.1|HILL, LOC119648383|XP_037906047.1|HILL	LOC6545069|XP_026833737.1|DERE
OG0002500	LOC119649957|XP_037908322.1|HILL	LOC6550388|XP_001977770.1|DERE, LOC6554179|XP_001981489.1|DERE
OG0002501	LOC119653412|XP_037913907.1|HILL	LOC113564100|XP_026834789.1|DERE, LOC6543503|XP_001968724.2|DERE
OG0002508	LOC119656934|XP_037919560.1|HILL	LOC6550236|XP_001977687.1|DERE
OG0002509	LOC119658018|XP_037921175.1|HILL	LOC6542249|XP_001970593.1|DERE
OG0002510	LOC119657160|XP_037919869.1|HILL	LOC6549965|XP_001978738.1|DERE
OG0002511	LOC119658508|XP_037921904.1|HILL	LOC6553614|XP_026831574.1|DERE
OG0002512	LOC119660968|XP_037925953.1|HILL	LOC6555814|XP_026839048.1|DERE
OG0002513	LOC119651669|XP_037911287.1|HILL	LOC6552278|XP_001980758.1|DERE
OG0002514	LOC119657600|XP_037920516.1|HILL	LOC6545540|XP_001971105.1|DERE
OG0002516	LOC119652843|XP_037913108.1|HILL	LOC6554573|XP_026834249.1|DERE
OG0002517	LOC119656542|XP_037918823.1|HILL	LOC6551126|XP_015010664.2|DERE
OG0002519	LOC119657706|XP_037920676.1|HILL	LOC6547815|XP_001975002.1|DERE
OG0002520	LOC119657408|XP_037920229.1|HILL	LOC6551193|XP_001977027.1|DERE
OG0002521	LOC119658239|XP_037921445.1|HILL	LOC6550136|XP_001977665.2|DERE
OG0002522	LOC119651837|XP_037911562.1|HILL	LOC6551854|XP_001979651.1|DERE
OG0002523	LOC119646547|XP_037902949.1|HILL	LOC6554855|XP_001981099.1|DERE
OG0002524	LOC119656897|XP_037919505.1|HILL	LOC6550944|XP_001976964.2|DERE
OG0002525	LOC119659945|XP_037924218.1|HILL	LOC6544278|XP_001971975.1|DERE
OG0002526	LOC119652519|XP_037912642.1|HILL	LOC6553034|XP_001980039.1|DERE
OG0002528	LOC119656514|XP_037918783.1|HILL	LOC6551687|XP_026838068.1|DERE
OG0002529	LOC119659964|XP_037924249.1|HILL	LOC6552509|XP_001979817.2|DERE
OG0002530	LOC119651040|XP_037910286.1|HILL	LOC6549087|XP_001974226.1|DERE
OG0002531	LOC119652635|XP_037912812.1|HILL	LOC6543453|XP_026834912.1|DERE
OG0002532	LOC119659820|XP_037924032.1|HILL	LOC6544879|XP_026833217.1|DERE
OG0002533	LOC119658116|XP_037921311.1|HILL, LOC119656790|XP_037919318.1|HILL	LOC6549694|XP_026837634.1|DERE
OG0002534	LOC119658054|XP_037921227.1|HILL	LOC6546939|XP_001976048.1|DERE
OG0002535	LOC119648826|XP_037906614.1|HILL	LOC6545355|XP_001973295.1|DERE
OG0002536	LOC119652491|XP_037912601.1|HILL	LOC26526242|XP_015009370.1|DERE
OG0002537	LOC119651600|XP_037911177.1|HILL	LOC6548412|XP_001976523.2|DERE
OG0002539	LOC119656722|XP_037919177.1|HILL	LOC6548405|XP_001976671.1|DERE
OG0002540	LOC119657017|XP_037919693.1|HILL	LOC6553038|XP_001980043.1|DERE
OG0002541	LOC119656743|XP_037919230.1|HILL	LOC6550206|XP_001977562.1|DERE
OG0002542	LOC119656609|XP_037918974.1|HILL	LOC6550462|XP_001977789.1|DERE
OG0002543	LOC119657314|XP_037920100.1|HILL	LOC6551037|XP_001978304.1|DERE
OG0002544	LOC119656831|XP_037919408.1|HILL	LOC6555258|XP_001982299.3|DERE
OG0002545	LOC119656994|XP_037919657.1|HILL	LOC6555636|XP_001982520.1|DERE
OG0002547	LOC119652909|XP_037913218.1|HILL	LOC6551329|XP_001978419.1|DERE
OG0002548	LOC119652235|XP_037912133.1|HILL	LOC6551303|XP_001978402.1|DERE
OG0002549	LOC119654252|XP_037915430.1|HILL	LOC6550051|XP_001977517.1|DERE
OG0002550	LOC119658490|XP_037921877.1|HILL	LOC6550863|XP_026837480.1|DERE
OG0002551	LOC119653240|XP_037913767.1|HILL	LOC6554201|XP_001981037.1|DERE
OG0002552	LOC119651327|XP_037910794.1|HILL	LOC6548806|XP_001974086.1|DERE
OG0002553	LOC119657787|XP_037920799.1|HILL	LOC6549695|XP_026837631.1|DERE
OG0002554	LOC119658056|XP_037921237.1|HILL	LOC6551247|XP_001978435.1|DERE
OG0002555	LOC119657209|XP_037919947.1|HILL, LOC119656508|XP_037918774.1|HILL	LOC6550838|XP_001977003.1|DERE
OG0002556	LOC119656650|XP_037919040.1|HILL	LOC6543472|XP_001969503.1|DERE
OG0002557	LOC119656575|XP_037918889.1|HILL	LOC6550834|XP_001978276.1|DERE
OG0002558	LOC119651994|XP_037911842.1|HILL	LOC6554337|XP_001982101.1|DERE
OG0002559	LOC119658639|XP_037922100.1|HILL	LOC6541859|XP_015014681.1|DERE
OG0002560	LOC119659985|XP_037924284.1|HILL	LOC6553463|XP_026839578.1|DERE
OG0002561	LOC119660217|XP_037924580.1|HILL	LOC6553804|XP_001979561.3|DERE
OG0002562	LOC119656890|XP_037919490.1|HILL	LOC6551366|XP_026838855.1|DERE
OG0002563	LOC119656587|XP_037918922.1|HILL	LOC6550081|XP_026838371.1|DERE
OG0002564	LOC119658086|XP_037921277.1|HILL	LOC6555350|XP_001981200.1|DERE
OG0002565	LOC119651907|XP_037911662.1|HILL	LOC6552416|XP_001980861.1|DERE
OG0002566	LOC119651044|XP_037910294.1|HILL	LOC6551859|XP_001979656.3|DERE
OG0002567	LOC119657363|XP_037920170.1|HILL	LOC6551194|XP_026838835.1|DERE
OG0002568	LOC119657610|XP_037920537.1|HILL	LOC6552676|XP_001980915.1|DERE
OG0002569	LOC119658442|XP_037921772.1|HILL	LOC6544549|XP_001973471.1|DERE
OG0002570	LOC119651299|XP_037910751.1|HILL	LOC6551817|XP_001979624.1|DERE
OG0002571	LOC119650615|XP_037909426.1|HILL	LOC6551819|XP_001979626.2|DERE
OG0002573	LOC119652513|XP_037912635.1|HILL	LOC6551842|XP_001979639.1|DERE
OG0002574	LOC119651408|XP_037910926.1|HILL	LOC6551856|XP_001979653.1|DERE
OG0002575	LOC119658815|XP_037922466.1|HILL	LOC6554052|XP_015010083.1|DERE
OG0002576	LOC119655795|XP_037917817.1|HILL	LOC6549988|XP_026837806.1|DERE
OG0002577	LOC119649364|XP_037907406.1|HILL	LOC6543616|XP_026832846.1|DERE
OG0002578	LOC119657800|XP_037920824.1|HILL	LOC6540659|XP_001968676.1|DERE
OG0002579	LOC119652339|XP_037912283.1|HILL, LOC119651259|XP_037910681.1|HILL	LOC6542315|XP_001969784.1|DERE
OG0002580	LOC119657402|XP_037920221.1|HILL	LOC6546672|XP_001975865.1|DERE
OG0002581	LOC119650577|XP_037909330.1|HILL	LOC6555309|XP_026831460.1|DERE
OG0002582	LOC119657258|XP_037920015.1|HILL	LOC6552314|XP_001980767.2|DERE
OG0002583	LOC119658636|XP_037922089.1|HILL	LOC6552041|XP_026831919.1|DERE
OG0002584	LOC119657060|XP_037919742.1|HILL	LOC6543556|XP_015014079.1|DERE
OG0002585	LOC119657061|XP_037919743.1|HILL	LOC6543555|XP_001973316.1|DERE
OG0002586	LOC119650996|XP_037910207.1|HILL	LOC6554072|XP_001979582.2|DERE
OG0002587	LOC119651772|XP_037911453.1|HILL	LOC6552791|XP_001981002.2|DERE
OG0002588	LOC119651333|XP_037910801.1|HILL	LOC6552274|XP_026831922.1|DERE
OG0002589	LOC119651802|XP_037911515.1|HILL	LOC6555239|XP_001981646.2|DERE
OG0002590	LOC119657260|XP_037920017.1|HILL	LOC6549670|XP_001977456.1|DERE
OG0002591	LOC119650571|XP_037909315.1|HILL	LOC6555141|XP_001981152.1|DERE
OG0002592	LOC119658256|XP_037921469.1|HILL	LOC6554446|XP_026839740.1|DERE
OG0002593	LOC119657889|XP_037920959.1|HILL	LOC6554451|XP_001981519.2|DERE
OG0002594	LOC119656677|XP_037919090.1|HILL	LOC6552842|XP_026839669.1|DERE
OG0002595	LOC119651312|XP_037910769.1|HILL	LOC6554070|XP_001979580.1|DERE
OG0002596	LOC119657775|XP_037920773.1|HILL	LOC6553535|XP_026837670.1|DERE
OG0002597	LOC119656924|XP_037919544.1|HILL	LOC6552106|XP_001980700.1|DERE
OG0002598	LOC119652701|XP_037912911.1|HILL	LOC6554896|XP_001982207.2|DERE
OG0002599	LOC119658032|XP_037921192.1|HILL	LOC6552315|XP_026839822.1|DERE
OG0002600	LOC119660761|XP_037925455.1|HILL	LOC6541688|XP_001969121.1|DERE
OG0002601	LOC119656977|XP_037919639.1|HILL	LOC6553626|XP_001979284.1|DERE
OG0002602	LOC119656881|XP_037919473.1|HILL	LOC6555426|XP_001981441.1|DERE
OG0002603	LOC119651282|XP_037910719.1|HILL	LOC6554225|XP_026832064.1|DERE
OG0002604	LOC119650866|XP_037909955.1|HILL	LOC6554226|XP_001981243.1|DERE
OG0002605	LOC119651553|XP_037911113.1|HILL	LOC6553640|XP_001980371.1|DERE
OG0002606	LOC119656741|XP_037919222.1|HILL	LOC6553424|XP_026835953.1|DERE
OG0002607	LOC119653172|XP_037913647.1|HILL	LOC6553575|XP_001979246.1|DERE
OG0002608	LOC119660551|XP_037925119.1|HILL	LOC6553315|XP_001980159.1|DERE
OG0002609	LOC119659672|XP_037923825.1|HILL	LOC6546778|XP_001976005.1|DERE
OG0002610	LOC119652242|XP_037912144.1|HILL	LOC6553422|XP_001979320.1|DERE
OG0002611	LOC119651172|XP_037910518.1|HILL	LOC6552305|XP_001980830.1|DERE
OG0002612	LOC119650864|XP_037909951.1|HILL	LOC6553774|XP_001979441.1|DERE
OG0002613	LOC119653071|XP_037913479.1|HILL	LOC6554350|XP_015009295.1|DERE
OG0002614	LOC119652233|XP_037912125.1|HILL	LOC6554203|XP_001981668.2|DERE
OG0002615	LOC119656533|XP_037918807.1|HILL	LOC6546291|XP_001971314.1|DERE
OG0002616	LOC119651150|XP_037910483.1|HILL	LOC6554358|XP_001981533.1|DERE
OG0002617	LOC119658644|XP_037922109.1|HILL	LOC6552126|XP_001980787.1|DERE
OG0002618	LOC119653131|XP_037913588.1|HILL	LOC6552153|XP_001978826.1|DERE
OG0002619	LOC119651104|XP_037910391.1|HILL	LOC6552233|XP_026831801.1|DERE
OG0002620	LOC119653020|XP_037913387.1|HILL	LOC6554712|XP_026831503.1|DERE
OG0002621	LOC119650886|XP_037909990.1|HILL	LOC6554917|XP_001982239.1|DERE
OG0002622	LOC119647616|XP_037904583.1|HILL	LOC6544836|XP_001973196.1|DERE
OG0002623	LOC119658010|XP_037921163.1|HILL	LOC6552415|XP_001980860.1|DERE
OG0002624	LOC119658234|XP_037921440.1|HILL	LOC6555393|XP_001982349.1|DERE
OG0002625	LOC119657514|XP_037920381.1|HILL	LOC6555421|XP_026839854.1|DERE
OG0002626	LOC119657766|XP_037920761.1|HILL	LOC6551636|XP_001978584.1|DERE
OG0002627	LOC119650608|XP_037909403.1|HILL	LOC6555171|XP_015008846.1|DERE
OG0002628	LOC119655124|XP_037916781.1|HILL, LOC119651205|XP_037910583.1|HILL	LOC6552707|XP_026839464.1|DERE
OG0002629	LOC119658752|XP_037922364.1|HILL	LOC6551804|XP_026831800.1|DERE
OG0002630	LOC119658825|XP_037922484.1|HILL	LOC6553108|XP_001980103.1|DERE
OG0002631	LOC119659503|XP_037923559.1|HILL	LOC6554145|XP_001981904.1|DERE
OG0002632	LOC119660362|XP_037924798.1|HILL, LOC119660243|XP_037924625.1|HILL	LOC6552607|XP_001979887.1|DERE
OG0002633	LOC119652774|XP_037913010.1|HILL	LOC26526922|XP_015010539.1|DERE
OG0002634	LOC119657698|XP_037920661.1|HILL	LOC6552652|XP_026832124.1|DERE
OG0002635	LOC119650682|XP_037909568.1|HILL	LOC6552262|XP_001980743.1|DERE
OG0002636	LOC119659137|XP_037922996.1|HILL	LOC6552021|XP_001978786.1|DERE
OG0002637	LOC119646273|XP_037902610.1|HILL	LOC6543010|XP_026835569.1|DERE
OG0002638	LOC119651748|XP_037911410.1|HILL	LOC6554117|XP_001981272.2|DERE
OG0002639	LOC119646657|XP_037903115.1|HILL, LOC119646658|XP_037903116.1|HILL	LOC6553990|XP_026832135.1|DERE
OG0002640	LOC119652375|XP_037912400.1|HILL	LOC6553394|XP_001980219.1|DERE
OG0002641	LOC119650870|XP_037909959.1|HILL	LOC6553391|XP_001980216.1|DERE
OG0002642	LOC119652218|XP_037912088.1|HILL	LOC6553380|XP_001980215.1|DERE
OG0002643	LOC119653505|XP_037914095.1|HILL	LOC6553379|XP_026839782.1|DERE
OG0002644	LOC119652907|XP_037913211.1|HILL	LOC6552955|XP_001979043.1|DERE
OG0002645	LOC119653159|XP_037913627.1|HILL	LOC6552949|XP_015009571.1|DERE
OG0002646	LOC119660278|XP_037924677.1|HILL	LOC6554648|XP_001981972.2|DERE
OG0002647	LOC119660325|XP_037924731.1|HILL	LOC6552934|XP_001981011.1|DERE
OG0002648	LOC119650809|XP_037909875.1|HILL	LOC6553574|XP_026839497.1|DERE
OG0002649	LOC119651922|XP_037911678.1|HILL	LOC6552957|XP_026832129.1|DERE
OG0002650	LOC119653232|XP_037913749.1|HILL	LOC6552935|XP_026832051.1|DERE
OG0002651	LOC119651237|XP_037910644.1|HILL	LOC6553317|XP_026831528.1|DERE
OG0002652	LOC119651513|XP_037911067.1|HILL	LOC6553511|XP_026836404.1|DERE
OG0002653	LOC119650587|XP_037909351.1|HILL	LOC6555456|XP_001981456.1|DERE
OG0002654	LOC119652058|XP_037911923.1|HILL	LOC6555459|XP_026839826.1|DERE
OG0002655	LOC119653246|XP_037913774.1|HILL	LOC6553776|XP_026831923.1|DERE
OG0002656	LOC119650783|XP_037909824.1|HILL	LOC6552748|XP_026839385.1|DERE
OG0002657	LOC119650860|XP_037909943.1|HILL	LOC6552263|XP_001980744.1|DERE
OG0002658	LOC119650111|XP_037908562.1|HILL	LOC6554863|XP_001981106.1|DERE
OG0002659	LOC119652751|XP_037912979.1|HILL	LOC6555353|XP_001981432.1|DERE
OG0002660	LOC119658641|XP_037922102.1|HILL	LOC6550956|XP_001978238.1|DERE
OG0002661	LOC119653184|XP_037913665.1|HILL	LOC6554271|XP_015009209.1|DERE
OG0002662	LOC119658136|XP_037921333.1|HILL	LOC6548407|XP_015011507.1|DERE
OG0002663	LOC119652840|XP_037913104.1|HILL	LOC6554948|XP_001982018.1|DERE
OG0002664	LOC119652876|XP_037913164.1|HILL	LOC6542930|XP_026835555.1|DERE
OG0002665	LOC119658581|XP_037921964.1|HILL	LOC6543003|XP_001970502.1|DERE
OG0002666	LOC119660368|XP_037924808.1|HILL	LOC6541811|XP_026835486.1|DERE
OG0002667	LOC119658670|XP_037922161.1|HILL	LOC6543263|XP_001969102.1|DERE
OG0002668	LOC119650461|XP_037909249.1|HILL	LOC6545847|XP_026833556.1|DERE
OG0002669	LOC119649248|XP_037907243.1|HILL	LOC6542232|XP_001969212.1|DERE
OG0002670	LOC119649507|XP_037907605.1|HILL	LOC6543832|XP_026833811.1|DERE
OG0002671	LOC119648162|XP_037905666.1|HILL	LOC6543836|XP_015013719.1|DERE
OG0002672	LOC119646891|XP_037903456.1|HILL	LOC6547671|XP_015012225.1|DERE
OG0002673	LOC119661348|XP_037926580.1|HILL	LOC6548394|XP_001976526.1|DERE
OG0002674	LOC119657786|XP_037920835.1|HILL	LOC6541414|XP_026834448.1|DERE
OG0002675	LOC119659036|XP_037922859.1|HILL	LOC6544488|XP_026833642.1|DERE
OG0002676	LOC119652979|XP_037913320.1|HILL	LOC6548442|XP_026836006.1|DERE
OG0002677	LOC119650618|XP_037909435.1|HILL	LOC6543346|XP_026834645.1|DERE
OG0002678	LOC119646601|XP_037903024.1|HILL	LOC6547112|XP_026837133.1|DERE
OG0002679	LOC119653142|XP_037913607.1|HILL	LOC6548410|XP_001976521.1|DERE
OG0002680	LOC119653666|XP_037914426.1|HILL	LOC6555647|XP_001982411.2|DERE
OG0002681	LOC119653634|XP_037914340.1|HILL	LOC6547701|XP_015012219.1|DERE
OG0002682	LOC119648216|XP_037905751.1|HILL	LOC6543948|XP_001971925.1|DERE
OG0002683	LOC119654939|XP_037916520.1|HILL, LOC119659912|XP_037924165.1|HILL, LOC119659004|XP_037922818.1|HILL	LOC6552964|XP_001980965.2|DERE
OG0002684	LOC119661460|XP_037926749.1|HILL	LOC6550539|XP_001977964.1|DERE
OG0002685	LOC119649312|XP_037907343.1|HILL	LOC6545059|XP_026833454.1|DERE
OG0002686	LOC119649165|XP_037907118.1|HILL	LOC6546521|XP_001971274.1|DERE
OG0002687	LOC119648210|XP_037905744.1|HILL	LOC6543561|XP_015012997.1|DERE
OG0002688	LOC119650207|XP_037908701.1|HILL	LOC6543694|XP_001972968.1|DERE
OG0002689	LOC119661778|XP_037927183.1|HILL	LOC6551300|XP_001978399.2|DERE
OG0002690	LOC119647094|XP_037903792.1|HILL	LOC6543810|XP_001972359.1|DERE
OG0002691	LOC119661126|XP_037926252.1|HILL	LOC6547372|XP_001976317.2|DERE
OG0002692	LOC119647700|XP_037904713.1|HILL	LOC6548114|XP_001976544.1|DERE
OG0002693	LOC119648192|XP_037905711.1|HILL	LOC6545685|XP_026832391.1|DERE
OG0002694	LOC119646946|XP_037903565.1|HILL	LOC6542313|XP_026834214.1|DERE
OG0002695	LOC119649475|XP_037907564.1|HILL	LOC6544693|XP_001972016.1|DERE
OG0002696	LOC119649337|XP_037907371.1|HILL	LOC6544226|XP_001973042.1|DERE
OG0002697	LOC119649333|XP_037907365.1|HILL	LOC6543942|XP_001971399.1|DERE
OG0002698	LOC119649620|XP_037907769.1|HILL	LOC6546510|XP_026833886.1|DERE
OG0002699	LOC119653998|XP_037915087.1|HILL, LOC119649965|XP_037908329.1|HILL	LOC6544486|XP_001971469.1|DERE
OG0002700	LOC119650268|XP_037908810.1|HILL	LOC6544872|XP_026833712.1|DERE
OG0002701	LOC119646536|XP_037902933.1|HILL	LOC6547904|XP_001976398.3|DERE
OG0002702	LOC119649000|XP_037906873.1|HILL	LOC6547939|XP_026836836.1|DERE
OG0002703	LOC119646703|XP_037903205.1|HILL	LOC6542757|XP_026834808.1|DERE
OG0002704	LOC119646863|XP_037903414.1|HILL	LOC6548934|XP_001975534.1|DERE
OG0002705	LOC119648183|XP_037905696.1|HILL	LOC6545438|XP_026832767.1|DERE
OG0002706	LOC119646356|XP_037902721.1|HILL	LOC6547275|XP_001976098.1|DERE
OG0002707	LOC119647920|XP_037905172.1|HILL	LOC6545637|XP_015013594.1|DERE
OG0002708	LOC119649006|XP_037906878.1|HILL	LOC6545111|XP_001973219.1|DERE
OG0002709	LOC119659181|XP_037923067.1|HILL	LOC6541040|XP_026834799.1|DERE
OG0002710	LOC119659185|XP_037923073.1|HILL	LOC6547644|XP_001974978.1|DERE
OG0002711	LOC119659546|XP_037923624.1|HILL	LOC6547829|XP_001974976.1|DERE
OG0002712	LOC119647234|XP_037904022.1|HILL	LOC6546719|XP_026835992.1|DERE
OG0002713	LOC119656273|XP_037918629.1|HILL	LOC6546791|XP_001975885.1|DERE
OG0002714	LOC119648353|XP_037905992.1|HILL	LOC6541286|XP_001970580.1|DERE
OG0002715	LOC119659970|XP_037924259.1|HILL	LOC6550048|XP_026838104.1|DERE
OG0002716	LOC119659681|XP_037923833.1|HILL	LOC6548440|XP_015012707.1|DERE
OG0002717	LOC119659809|XP_037924009.1|HILL	LOC6552849|XP_026839889.1|DERE
OG0002718	LOC119649184|XP_037907139.1|HILL	LOC6543879|XP_001971514.2|DERE
OG0002719	LOC119659752|XP_037923942.1|HILL	LOC6551763|XP_001980647.1|DERE
OG0002720	LOC119647994|XP_037905307.1|HILL	LOC6544041|XP_001971965.3|DERE
OG0002721	LOC119659471|XP_037923493.1|HILL	LOC6549494|XP_015011946.1|DERE
OG0002722	LOC119661152|XP_037926292.1|HILL	LOC6540690|XP_001970340.1|DERE
OG0002723	LOC119657966|XP_037921103.1|HILL	LOC6548503|XP_001976652.1|DERE
OG0002724	LOC119660156|XP_037924490.1|HILL	LOC6554713|XP_001981963.1|DERE
OG0002725	LOC119648114|XP_037905564.1|HILL	LOC6545347|XP_001973362.1|DERE
OG0002726	LOC119648692|XP_037906424.1|HILL	LOC6546416|XP_026833769.1|DERE
OG0002727	LOC119647457|XP_037904316.1|HILL	LOC6546043|XP_001971740.1|DERE
OG0002728	LOC119661688|XP_037927060.1|HILL	LOC6546797|XP_001975891.2|DERE
OG0002729	LOC119648230|XP_037905778.1|HILL	LOC6544032|XP_026833062.1|DERE
OG0002730	LOC119648352|XP_037905982.1|HILL	LOC6549504|XP_015011643.1|DERE
OG0002731	LOC119648330|XP_037905950.1|HILL	LOC6545240|XP_001971032.1|DERE
OG0002732	LOC119661113|XP_037926236.1|HILL	LOC6546903|XP_001975982.2|DERE
OG0002733	LOC119655277|XP_037917021.1|HILL	LOC6546660|XP_001974572.1|DERE
OG0002734	LOC119646910|XP_037903509.1|HILL	LOC6542086|XP_026839346.1|DERE
OG0002735	LOC119646522|XP_037902910.1|HILL	LOC6542201|XP_015015391.1|DERE
OG0002736	LOC119656007|XP_037918181.1|HILL	LOC6541158|XP_026835455.1|DERE
OG0002737	LOC119649755|XP_037907974.1|HILL	LOC6545588|XP_001972145.1|DERE
OG0002738	LOC119649606|XP_037907752.1|HILL	LOC6546335|XP_001971811.1|DERE
OG0002739	LOC119647917|XP_037905168.1|HILL	LOC6545782|XP_026832788.1|DERE
OG0002740	LOC119647916|XP_037905167.1|HILL	LOC6545783|XP_001973419.1|DERE
OG0002741	LOC119648694|XP_037906431.1|HILL	LOC6547738|XP_001974992.1|DERE
OG0002742	LOC119646929|XP_037903541.1|HILL	LOC6548205|XP_001976484.1|DERE
OG0002743	LOC119649356|XP_037907393.1|HILL	LOC6546152|XP_026833534.1|DERE
OG0002744	LOC119647983|XP_037905294.1|HILL	LOC6546492|XP_001973588.1|DERE
OG0002745	LOC119648322|XP_037905931.1|HILL	LOC6545945|XP_001971205.1|DERE
OG0002746	LOC119646300|XP_037902644.1|HILL	LOC6548775|XP_001975430.1|DERE
OG0002747	LOC119660897|XP_037925759.1|HILL	LOC6552243|XP_001979755.1|DERE
OG0002748	LOC119661792|XP_037927204.1|HILL	LOC6547969|XP_001976562.1|DERE
OG0002749	LOC119646219|XP_037902529.1|HILL	LOC6548441|XP_026836479.1|DERE
OG0002750	LOC119656755|XP_037919254.1|HILL	LOC6549617|XP_026835666.1|DERE
OG0002751	LOC119661350|XP_037926582.1|HILL	LOC6543034|XP_026834691.1|DERE
OG0002752	LOC119660461|XP_037924950.1|HILL	LOC6540839|XP_001970329.1|DERE
OG0002753	LOC119646293|XP_037902636.1|HILL	LOC6548023|XP_001975180.1|DERE
OG0002754	LOC119649894|XP_037908213.1|HILL	LOC6544947|XP_001971541.3|DERE
OG0002755	LOC119659683|XP_037923846.1|HILL	LOC6546639|XP_001974711.1|DERE
OG0002756	LOC119647887|XP_037905109.1|HILL	LOC6544738|XP_001973460.1|DERE
OG0002757	LOC119649635|XP_037907809.1|HILL	LOC6544629|XP_026832425.1|DERE
OG0002758	LOC119652512|XP_037912638.1|HILL	LOC6546826|XP_001974583.2|DERE
OG0002759	LOC119646487|XP_037902874.1|HILL	LOC6546549|XP_015012103.1|DERE
OG0002760	LOC119648802|XP_037906582.1|HILL	LOC6548619|XP_001976705.1|DERE
OG0002761	LOC119647185|XP_037903922.1|HILL	LOC6547196|XP_001974743.1|DERE
