Orthogroup	HILL.longest_only	DELE.longest_only
OG0000814	LOC119646163|XP_037902464.1|HILL, LOC119661727|XP_037927120.1|HILL, LOC119646661|XP_037903122.1|HILL, LOC119646655|XP_037903113.1|HILL, LOC119661251|XP_037926427.1|HILL, LOC119660561|XP_037925132.1|HILL	LOC108150422|XP_017134068.1|DELE
OG0000815	LOC119661476|XP_037926767.1|HILL, LOC119652622|XP_037912797.1|HILL	LOC108149331|XP_017132287.1|DELE
OG0000816	LOC119652594|XP_037912747.1|HILL, LOC119646619|XP_037903054.1|HILL	LOC108145025|XP_017125699.1|DELE, LOC108141056|XP_017119695.1|DELE
OG0000818	LOC119653492|XP_037914048.1|HILL	LOC108137710|XP_017115082.1|DELE, LOC108138131|XP_017115664.1|DELE
OG0000819	LOC119655961|XP_037918111.1|HILL	LOC108135407|XP_017111593.1|DELE, LOC108135454|XP_017111687.1|DELE
OG0000820	LOC119654911|XP_037916472.1|HILL	LOC108134839|XP_017110790.1|DELE, LOC108143611|XP_017123624.1|DELE
OG0000821	LOC119649066|XP_037906982.1|HILL	LOC108135387|XP_017111573.1|DELE
OG0000824	LOC119661374|XP_037926621.1|HILL	LOC108138354|XP_017116014.1|DELE
OG0000830	LOC119657934|XP_037921050.1|HILL, LOC119652615|XP_037912781.1|HILL, LOC119651988|XP_037911831.1|HILL	LOC108147734|XP_017129952.1|DELE
OG0000831	LOC119651526|XP_037911086.1|HILL, LOC119651216|XP_037910598.1|HILL	LOC108142195|XP_017121369.1|DELE
OG0000832	LOC119646406|XP_037902778.1|HILL	LOC108141544|XP_017120474.1|DELE
OG0000833	LOC119648899|XP_037906731.1|HILL	LOC108145626|XP_017126651.1|DELE
OG0000834	LOC119650167|XP_037908642.1|HILL	LOC108148443|XP_017130967.1|DELE, LOC108148531|XP_017131060.1|DELE
OG0000836	LOC119651568|XP_037911131.1|HILL	LOC108135194|XP_017111305.1|DELE, LOC108141914|XP_017121022.1|DELE
OG0000837	LOC119653598|XP_037914275.1|HILL	LOC108137187|XP_017114259.1|DELE
OG0000838	LOC119656045|XP_037918241.1|HILL	LOC108139072|XP_017117184.1|DELE, LOC108138661|XP_017116490.1|DELE
OG0000839	LOC119659633|XP_037923760.1|HILL	LOC108148385|XP_017130900.1|DELE, LOC108136676|XP_017113488.1|DELE
OG0000840	LOC119646376|XP_037902743.1|HILL, LOC119660962|XP_037925935.1|HILL	LOC108149896|XP_017133284.1|DELE, LOC108138584|XP_017116361.1|DELE
OG0000841	LOC119660594|XP_037925196.1|HILL	LOC108137602|XP_017114847.1|DELE
OG0000842	LOC119653816|XP_037914775.1|HILL	LOC108147066|XP_017128847.1|DELE, LOC108137008|XP_017113995.1|DELE
OG0000843	LOC119654815|XP_037916301.1|HILL	LOC108144818|XP_017125438.1|DELE
OG0000844	LOC119653876|XP_037914916.1|HILL	LOC108144642|XP_017125174.1|DELE, LOC108141033|XP_017119622.1|DELE
OG0000846	LOC119651372|XP_037910875.1|HILL, LOC119652727|XP_037912953.1|HILL, LOC119654612|XP_037916012.1|HILL	LOC108148741|XP_017131418.1|DELE
OG0000848	LOC119658671|XP_037922165.1|HILL	LOC108148054|XP_017130395.1|DELE, LOC108135192|XP_017111302.1|DELE
OG0000849	LOC119647307|XP_037904149.1|HILL	LOC108138135|XP_017115672.1|DELE, LOC108147859|XP_017130106.1|DELE
OG0000850	LOC119653529|XP_037914170.1|HILL, LOC119646372|XP_037902736.1|HILL	LOC108137526|XP_017114731.1|DELE, LOC108137527|XP_017114733.1|DELE
OG0000854	LOC119658525|XP_037921931.1|HILL	LOC108149866|XP_017133235.1|DELE
OG0000854	LOC119658527|XP_037921933.1|HILL	LOC108149863|XP_017133232.1|DELE
OG0000855	LOC119657117|XP_037919806.1|HILL, LOC119658156|XP_037921351.1|HILL	LOC108150402|XP_017134049.1|DELE, LOC108143793|XP_017123805.1|DELE
OG0000856	LOC119661011|XP_037926086.1|HILL	LOC108135410|XP_017111597.1|DELE, LOC108146886|XP_017128609.1|DELE
OG0000857	LOC119657417|XP_037920242.1|HILL, LOC119658236|XP_037921441.1|HILL	LOC108144663|XP_017125202.1|DELE
OG0000858	LOC119651400|XP_037910915.1|HILL	LOC108134976|XP_017110997.1|DELE, LOC108134967|XP_017110987.1|DELE
OG0000860	LOC119650458|XP_037909242.1|HILL	LOC108142598|XP_017122058.1|DELE, LOC108146155|XP_017127511.1|DELE
OG0000861	LOC119660138|XP_037924469.1|HILL	LOC108143295|XP_017123098.1|DELE, LOC108143316|XP_017123123.1|DELE
OG0000862	LOC119647046|XP_037903730.1|HILL	LOC108145488|XP_017126434.1|DELE, LOC108137806|XP_017115202.1|DELE
OG0000864	LOC119655864|XP_037917914.1|HILL	LOC108149274|XP_017132206.1|DELE, LOC108149980|XP_017133390.1|DELE
OG0000865	LOC119660267|XP_037924654.1|HILL	LOC108140866|XP_017119347.1|DELE, LOC108141643|XP_017120603.1|DELE, LOC108149587|XP_017132714.1|DELE, LOC108139221|XP_017117368.1|DELE
OG0000866	LOC119651344|XP_037910827.1|HILL	LOC108148016|XP_017130339.1|DELE, LOC108148011|XP_017130331.1|DELE
OG0000867	LOC119661534|XP_037926842.1|HILL	LOC108142132|XP_017121316.1|DELE
OG0000868	LOC119651020|XP_037910251.1|HILL	LOC108145019|XP_017125685.1|DELE
OG0000869	LOC119659879|XP_037924126.1|HILL	LOC108141089|XP_017119777.1|DELE
OG0000870	LOC119655994|XP_037918160.1|HILL	LOC108144479|XP_017124893.1|DELE
OG0000871	LOC119655804|XP_037917831.1|HILL	LOC108144730|XP_017125316.1|DELE
OG0000872	LOC119653635|XP_037914344.1|HILL	LOC108144506|XP_017124929.1|DELE
OG0000873	LOC119649384|XP_037907430.1|HILL	LOC108143199|XP_017122941.1|DELE
OG0000874	LOC119653451|XP_037913986.1|HILL	LOC108144597|XP_017125091.1|DELE
OG0000875	LOC119648335|XP_037905957.1|HILL	LOC108142203|XP_017121382.1|DELE
OG0000877	LOC119647632|XP_037904617.1|HILL, LOC119648809|XP_037906587.1|HILL	LOC108145981|XP_017127204.1|DELE, LOC108137089|XP_017114104.1|DELE
OG0000878	LOC119654988|XP_037916580.1|HILL	LOC108142123|XP_017121310.1|DELE, LOC108141726|XP_017120707.1|DELE
OG0000879	LOC119655355|XP_037917134.1|HILL	LOC108144966|XP_017125602.1|DELE
OG0000880	LOC119646237|XP_037902555.1|HILL, LOC119661511|XP_037926810.1|HILL, LOC119647788|XP_037904907.1|HILL	LOC108137063|XP_017114059.1|DELE, LOC108150130|XP_017133586.1|DELE
OG0000882	LOC119657550|XP_037920431.1|HILL	LOC108147719|XP_017129934.1|DELE
OG0000883	LOC119658367|XP_037921656.1|HILL	LOC108135409|XP_017111595.1|DELE
OG0000884	LOC119657713|XP_037920680.1|HILL	LOC108138679|XP_017116515.1|DELE
OG0000886	LOC119650614|XP_037909425.1|HILL	LOC108136847|XP_017113760.1|DELE
OG0000887	LOC119654667|XP_037916090.1|HILL, LOC119654834|XP_037916334.1|HILL	LOC108144973|XP_017125622.1|DELE
OG0000888	LOC119647432|XP_037904268.1|HILL	LOC108146025|XP_017127293.1|DELE
OG0000889	LOC119649708|XP_037907907.1|HILL	LOC108149900|XP_017133292.1|DELE
OG0000890	LOC119647425|XP_037904258.1|HILL	LOC108137557|XP_017114772.1|DELE, LOC108137084|XP_017114097.1|DELE
OG0000891	LOC119651506|XP_037911062.1|HILL	LOC108149364|XP_017132353.1|DELE, LOC108138254|XP_017115885.1|DELE
OG0000892	LOC119650186|XP_037908674.1|HILL	LOC108150152|XP_017133609.1|DELE, LOC108142587|XP_017122039.1|DELE
OG0000893	LOC119661300|XP_037926517.1|HILL	LOC108141017|XP_017119582.1|DELE
OG0000894	LOC119659992|XP_037924292.1|HILL	LOC108141203|XP_017119937.1|DELE
OG0000895	LOC119655493|XP_037917323.1|HILL	LOC108139239|XP_017117403.1|DELE, LOC108137972|XP_017115429.1|DELE, LOC108137051|XP_017114028.1|DELE
OG0000896	LOC119655524|XP_037917362.1|HILL	LOC108137912|XP_017115342.1|DELE, LOC108141222|XP_017119966.1|DELE
OG0000899	LOC119659559|XP_037923636.1|HILL	LOC108147329|XP_017129244.1|DELE, LOC108144030|XP_017124149.1|DELE
OG0000907	LOC119657822|XP_037920864.1|HILL	LOC108144819|XP_017125439.1|DELE
OG0000909	LOC119657311|XP_037920098.1|HILL	LOC108137257|XP_017114330.1|DELE, LOC108135867|XP_017112259.1|DELE
OG0000910	LOC119647744|XP_037904787.1|HILL	LOC108136229|XP_017112741.1|DELE, LOC108135074|XP_017111123.1|DELE
OG0000911	LOC119659735|XP_037923922.1|HILL	LOC108144864|XP_017125503.1|DELE
OG0000912	LOC119649903|XP_037908223.1|HILL, LOC119648205|XP_037905735.1|HILL	LOC108136143|XP_017112626.1|DELE, LOC108136025|XP_017112443.1|DELE
OG0000913	LOC119649914|XP_037908241.1|HILL	LOC108146766|XP_017128391.1|DELE
OG0000914	LOC119659280|XP_037923220.1|HILL	LOC108137890|XP_017115318.1|DELE
OG0000915	LOC119661273|XP_037926469.1|HILL	LOC108137908|XP_017115337.1|DELE, LOC108137067|XP_017114062.1|DELE
OG0000916	LOC119649969|XP_037908336.1|HILL	LOC108149407|XP_017132433.1|DELE, LOC108138705|XP_017116543.1|DELE
OG0000917	LOC119653264|XP_037913804.1|HILL	LOC108149337|XP_017132313.1|DELE
OG0000918	LOC119661271|XP_037926460.1|HILL	LOC108137874|XP_017115305.1|DELE, LOC108140323|XP_017118497.1|DELE, LOC108138773|XP_017116722.1|DELE
OG0000920	LOC119655503|XP_037917334.1|HILL	LOC108148109|XP_017130446.1|DELE
OG0000921	LOC119646868|XP_037903420.1|HILL	LOC108136278|XP_017112847.1|DELE, LOC108136308|XP_017112892.1|DELE
OG0000922	LOC119648848|XP_037906650.1|HILL, LOC119648849|XP_037906654.1|HILL	LOC108146438|XP_017127931.1|DELE
OG0000923	LOC119659268|XP_037923196.1|HILL	LOC108135512|XP_017111745.1|DELE, LOC108143893|XP_017123957.1|DELE
OG0000924	LOC119653921|XP_037915008.1|HILL	LOC108137660|XP_017114984.1|DELE
OG0000925	LOC119654032|XP_037915122.1|HILL, LOC119654830|XP_037916325.1|HILL	LOC108148494|XP_017131018.1|DELE, LOC108149029|XP_017131867.1|DELE
OG0000926	LOC119659217|XP_037923118.1|HILL	LOC108148248|XP_017130654.1|DELE, LOC108140453|XP_017118674.1|DELE
OG0000931	LOC119650289|XP_037908847.1|HILL	LOC108135395|XP_017111583.1|DELE, LOC108138022|XP_017115481.1|DELE
OG0000935	LOC119652079|XP_037911945.1|HILL	LOC108147162|XP_017128982.1|DELE
OG0000936	LOC119658888|XP_037922606.1|HILL	LOC108147375|XP_017129298.1|DELE, LOC108137107|XP_017114120.1|DELE
OG0000937	LOC119657145|XP_037919850.1|HILL, LOC119657808|XP_037920833.1|HILL, LOC119658309|XP_037921544.1|HILL, LOC119658006|XP_037921155.1|HILL, LOC119657604|XP_037920530.1|HILL, LOC119649299|XP_037907321.1|HILL, LOC119649212|XP_037907197.1|HILL	LOC108148939|XP_017131751.1|DELE
OG0000938	LOC119657122|XP_037919814.1|HILL	LOC108135366|XP_017111546.1|DELE, LOC108137165|XP_017114226.1|DELE
OG0000939	LOC119661716|XP_037927099.1|HILL	LOC108138138|XP_017115673.1|DELE
OG0000940	LOC119656570|XP_037918885.1|HILL	LOC108138461|XP_017116153.1|DELE, LOC108146448|XP_017127947.1|DELE
OG0000941	LOC119657198|XP_037919932.1|HILL	LOC108148566|XP_017131101.1|DELE, LOC108137331|XP_017114451.1|DELE
OG0000942	LOC119648309|XP_037905916.1|HILL	LOC108142416|XP_017121758.1|DELE
OG0000943	LOC119661204|XP_037926354.1|HILL	LOC108144390|XP_017124656.1|DELE
OG0000944	LOC119660771|XP_037925462.1|HILL	LOC108137176|XP_017114242.1|DELE
OG0000945	LOC119661753|XP_037927151.1|HILL	LOC108145939|XP_017127136.1|DELE, LOC108145937|XP_017127134.1|DELE
OG0000946	LOC119661296|XP_037926510.1|HILL	LOC108139000|XP_017117085.1|DELE
OG0000947	LOC119659221|XP_037923125.1|HILL	LOC108144515|XP_017124944.1|DELE
OG0000948	LOC119650053|XP_037908470.1|HILL	LOC108146329|XP_017127784.1|DELE
OG0000949	LOC119655964|XP_037918123.1|HILL	LOC108136213|XP_017112710.1|DELE, LOC108136214|XP_017112715.1|DELE
OG0000950	LOC119656859|XP_037919440.1|HILL	LOC108140993|XP_017119557.1|DELE
OG0000951	LOC119660211|XP_037924573.1|HILL	LOC108134796|XP_017110735.1|DELE
OG0000952	LOC119647108|XP_037903814.1|HILL	LOC108138201|XP_017115808.1|DELE
OG0000957	LOC119649988|XP_037908370.1|HILL	LOC108144108|XP_017124241.1|DELE, LOC108144109|XP_017124242.1|DELE
OG0000960	LOC119651998|XP_037911850.1|HILL, LOC119652437|XP_037912507.1|HILL, LOC119652292|XP_037912217.1|HILL, LOC119652421|XP_037912472.1|HILL	LOC108150390|XP_017134020.1|DELE
OG0000963	LOC119658492|XP_037921883.1|HILL, LOC119657269|XP_037920030.1|HILL	LOC108136659|XP_017113472.1|DELE
OG0000964	LOC119660339|XP_037924753.1|HILL	LOC108144188|XP_017124342.1|DELE
OG0000965	LOC119657119|XP_037919807.1|HILL	LOC108137426|XP_017114578.1|DELE
OG0000966	LOC119659817|XP_037924028.1|HILL	LOC108147584|XP_017129712.1|DELE, LOC108143774|XP_017123791.1|DELE
OG0000968	LOC119650278|XP_037908831.1|HILL, LOC119648563|XP_037906261.1|HILL, LOC119648564|XP_037906262.1|HILL, LOC119648565|XP_037906263.1|HILL, LOC119649022|XP_037906905.1|HILL, LOC119650083|XP_037908515.1|HILL, LOC119649837|XP_037908109.1|HILL, LOC119650193|XP_037908687.1|HILL	LOC108146872|XP_017128590.1|DELE
OG0000969	LOC119655293|XP_037917046.1|HILL	LOC108145548|XP_017126537.1|DELE, LOC108142921|XP_017122499.1|DELE
OG0000970	LOC119660558|XP_037925126.1|HILL	LOC108137387|XP_017114535.1|DELE
OG0000971	LOC119646696|XP_037903188.1|HILL	LOC108150518|XP_017134227.1|DELE
OG0000972	LOC119655462|XP_037917295.1|HILL	LOC108142387|XP_017121711.1|DELE, LOC108137198|XP_017114273.1|DELE
OG0000975	LOC119659274|XP_037923207.1|HILL	LOC108140619|XP_017119022.1|DELE
OG0000976	LOC119659502|XP_037923556.1|HILL	LOC108143828|XP_017123858.1|DELE
OG0000977	LOC119658812|XP_037922463.1|HILL	LOC108148273|XP_017130718.1|DELE
OG0000978	LOC119659555|XP_037923632.1|HILL	LOC108149697|XP_017132951.1|DELE, LOC108146915|XP_017128649.1|DELE, LOC108140722|XP_017119178.1|DELE
OG0000981	LOC119660927|XP_037925836.1|HILL	LOC108134835|XP_017110784.1|DELE, LOC108142078|XP_017121254.1|DELE
OG0000988	LOC119656493|XP_037918752.1|HILL	LOC108138188|XP_017115790.1|DELE
OG0000990	LOC119658075|XP_037921263.1|HILL	LOC108147161|XP_017128973.1|DELE, LOC108134895|XP_017110886.1|DELE
OG0000991	LOC119656681|XP_037919092.1|HILL	LOC108136556|XP_017113352.1|DELE
OG0000992	LOC119646600|XP_037903022.1|HILL	LOC108146924|XP_017128660.1|DELE, LOC108149695|XP_017132950.1|DELE, LOC108148803|XP_017131516.1|DELE
OG0000993	LOC119650867|XP_037909956.1|HILL	LOC108149020|XP_017131856.1|DELE, LOC108148914|XP_017131719.1|DELE
OG0000994	LOC119658292|XP_037921515.1|HILL	LOC108141271|XP_017120031.1|DELE
OG0000995	LOC119658915|XP_037922663.1|HILL	LOC108150447|XP_017134096.1|DELE, LOC108137592|XP_017114812.1|DELE
OG0000996	LOC119646992|XP_037903636.1|HILL	LOC108144400|XP_017124672.1|DELE
OG0000997	LOC119661765|XP_037927163.1|HILL	LOC108144986|XP_017125629.1|DELE
OG0000998	LOC119647895|XP_037905126.1|HILL, LOC119647894|XP_037905121.1|HILL	LOC108146338|XP_017127793.1|DELE
OG0000999	LOC119653389|XP_037913868.1|HILL	LOC108135365|XP_017111545.1|DELE, LOC108137145|XP_017114197.1|DELE
OG0001000	LOC119661572|XP_037926898.1|HILL	LOC108146706|XP_017128271.1|DELE
OG0001001	LOC119661125|XP_037926250.1|HILL	LOC108144574|XP_017125053.1|DELE
OG0001002	LOC119654243|XP_037915413.1|HILL	LOC108149563|XP_017132690.1|DELE
OG0001003	LOC119658682|XP_037922174.1|HILL	LOC108145635|XP_017126663.1|DELE, LOC108145453|XP_017126386.1|DELE
OG0001004	LOC119660421|XP_037924896.1|HILL	LOC108140785|XP_017119265.1|DELE, LOC108139123|XP_017117224.1|DELE
OG0001005	LOC119653619|XP_037914316.1|HILL	LOC108138626|XP_017116403.1|DELE, LOC108136233|XP_017112745.1|DELE
OG0001006	LOC119649453|XP_037907535.1|HILL	LOC108150084|XP_017133540.1|DELE, LOC108142773|XP_017122303.1|DELE
OG0001007	LOC119656271|XP_037918622.1|HILL	LOC108144668|XP_017125211.1|DELE, LOC108145796|XP_017126860.1|DELE
OG0001008	LOC119655408|XP_037917219.1|HILL	LOC108148568|XP_017131103.1|DELE, LOC108141631|XP_017120591.1|DELE
OG0001009	LOC119656127|XP_037918388.1|HILL	LOC108142895|XP_017122470.1|DELE, LOC108147101|XP_017128877.1|DELE
OG0001013	LOC119650229|XP_037908736.1|HILL	LOC108142519|XP_017121928.1|DELE, LOC108142865|XP_017122428.1|DELE
OG0001014	LOC119655082|XP_037916710.1|HILL	LOC108142309|XP_017121550.1|DELE, LOC108142670|XP_017122163.1|DELE
OG0001019	LOC119657389|XP_037920202.1|HILL	LOC108148662|XP_017131283.1|DELE
OG0001020	LOC119657985|XP_037921129.1|HILL, LOC119657205|XP_037919940.1|HILL, LOC119657634|XP_037920567.1|HILL	LOC108144144|XP_017124280.1|DELE
OG0001021	LOC119651094|XP_037910375.1|HILL	LOC108150709|XP_017134470.1|DELE
OG0001022	LOC119658389|XP_037921700.1|HILL	LOC108135139|XP_017111237.1|DELE, LOC108134908|XP_017110908.1|DELE
OG0001024	LOC119659862|XP_037924098.1|HILL, LOC119660009|XP_037924314.1|HILL	LOC108150571|XP_017134313.1|DELE, LOC108148827|XP_017131580.1|DELE
OG0001025	LOC119649739|XP_037907949.1|HILL	LOC108146944|XP_017128687.1|DELE
OG0001026	LOC119655498|XP_037917331.1|HILL	LOC108147048|XP_017128812.1|DELE
OG0001027	LOC119648947|XP_037906790.1|HILL, LOC119647827|XP_037904993.1|HILL	LOC108135582|XP_017111863.1|DELE
OG0001028	LOC119649985|XP_037908355.1|HILL	LOC108138041|XP_017115502.1|DELE
OG0001031	LOC119650960|XP_037910134.1|HILL	LOC108137787|XP_017115185.1|DELE, LOC108146931|XP_017128673.1|DELE, LOC108150543|XP_017134264.1|DELE
OG0001032	LOC119653033|XP_037913407.1|HILL	LOC108138112|XP_017115623.1|DELE, LOC108134593|XP_017110442.1|DELE
OG0001033	LOC119656017|XP_037918195.1|HILL	LOC108145191|XP_017125922.1|DELE
OG0001034	LOC119650231|XP_037908738.1|HILL	LOC108146764|XP_017128389.1|DELE
OG0001042	LOC119646639|XP_037903080.1|HILL	LOC108143966|XP_017124055.1|DELE
OG0001043	LOC119658007|XP_037921157.1|HILL	LOC108137741|XP_017115130.1|DELE
OG0001044	LOC119647224|XP_037903984.1|HILL	LOC108149666|XP_017132900.1|DELE
OG0001045	LOC119652268|XP_037912181.1|HILL	LOC108144821|XP_017125441.1|DELE
OG0001046	LOC119654795|XP_037916272.1|HILL	LOC108144789|XP_017125390.1|DELE, LOC108144788|XP_017125389.1|DELE
OG0001047	LOC119657541|XP_037920411.1|HILL	LOC108149048|XP_017131879.1|DELE
OG0001048	LOC119647179|XP_037903915.1|HILL	LOC108143680|XP_017123679.1|DELE
OG0001050	LOC119647631|XP_037904616.1|HILL	LOC108146792|XP_017128449.1|DELE
OG0001051	LOC119652144|XP_037912013.1|HILL, LOC119652142|XP_037912011.1|HILL, LOC119652143|XP_037912012.1|HILL	LOC108141901|XP_017121004.1|DELE
OG0001052	LOC119646181|XP_037902491.1|HILL	LOC108149530|XP_017132651.1|DELE
OG0001053	LOC119655659|XP_037917572.1|HILL	LOC108149923|XP_017133328.1|DELE
OG0001054	LOC119660306|XP_037924708.1|HILL	LOC108137353|XP_017114477.1|DELE
OG0001056	LOC119655097|XP_037916740.1|HILL	LOC108149269|XP_017132200.1|DELE, LOC108148182|XP_017130576.1|DELE
OG0001057	LOC119653748|XP_037914605.1|HILL	LOC108141909|XP_017121016.1|DELE
OG0001058	LOC119653471|XP_037914017.1|HILL	LOC108149998|XP_017133424.1|DELE
OG0001059	LOC119647686|XP_037904696.1|HILL	LOC108142339|XP_017121583.1|DELE, LOC108146417|XP_017127909.1|DELE
OG0001060	LOC119657290|XP_037920065.1|HILL	LOC108135830|XP_017112206.1|DELE
OG0001061	LOC119649749|XP_037907966.1|HILL	LOC108135025|XP_017111045.1|DELE, LOC108135023|XP_017111044.1|DELE
OG0001072	LOC119653742|XP_037914594.1|HILL	LOC108142240|XP_017121447.1|DELE, LOC108150399|XP_017134043.1|DELE
OG0001073	LOC119656558|XP_037918865.1|HILL, LOC119656559|XP_037918867.1|HILL, LOC119656562|XP_037918871.1|HILL, LOC119656561|XP_037918870.1|HILL, LOC119656557|XP_037918863.1|HILL	LOC108148636|XP_017131238.1|DELE
OG0001074	LOC119653482|XP_037914037.1|HILL, LOC119653483|XP_037914038.1|HILL	LOC108149104|XP_017131990.1|DELE
OG0001075	LOC119648135|XP_037905605.1|HILL	LOC108147515|XP_017129583.1|DELE
OG0001077	LOC119658889|XP_037922615.1|HILL	LOC108150082|XP_017133536.1|DELE
OG0001078	LOC119656783|XP_037919297.1|HILL, LOC119647701|XP_037904714.1|HILL	LOC108136620|XP_017113427.1|DELE
OG0001079	LOC119650348|XP_037908950.1|HILL	LOC108146430|XP_017127922.1|DELE
OG0001080	LOC119650340|XP_037908935.1|HILL	LOC108146177|XP_017127572.1|DELE
OG0001081	LOC119654600|XP_037915997.1|HILL	LOC108136814|XP_017113706.1|DELE
OG0001082	LOC119658666|XP_037922151.1|HILL	LOC108145500|XP_017126449.1|DELE
OG0001083	LOC119648140|XP_037905614.1|HILL	LOC108147482|XP_017129525.1|DELE
OG0001084	LOC119658838|XP_037922509.1|HILL	LOC108145066|XP_017125735.1|DELE
OG0001085	LOC119661259|XP_037926439.1|HILL	LOC108147015|XP_017128759.1|DELE
OG0001086	LOC119654908|XP_037916469.1|HILL	LOC108135138|XP_017111236.1|DELE, LOC108144667|XP_017125210.1|DELE
OG0001087	LOC119661246|XP_037926413.1|HILL	LOC108134497|XP_017110306.1|DELE, LOC108134518|XP_017110344.1|DELE
OG0001088	LOC119647748|XP_037904795.1|HILL	LOC108150303|XP_017133904.1|DELE
OG0001089	LOC119649506|XP_037907604.1|HILL	LOC108146470|XP_017127977.1|DELE
OG0001090	LOC119650125|XP_037908578.1|HILL	LOC108146353|XP_017127815.1|DELE
OG0001092	LOC119651442|XP_037910974.1|HILL	LOC108139043|XP_017117149.1|DELE
OG0001093	LOC119651291|XP_037910736.1|HILL, LOC119652250|XP_037912158.1|HILL	LOC108139049|XP_017117156.1|DELE
OG0001094	LOC119653073|XP_037913485.1|HILL	LOC108138865|XP_017116878.1|DELE, LOC108138737|XP_017116619.1|DELE
OG0001095	LOC119651165|XP_037910511.1|HILL	LOC108143714|XP_017123739.1|DELE
OG0001096	LOC119654769|XP_037916238.1|HILL, LOC119655109|XP_037916759.1|HILL	LOC108138882|XP_017116902.1|DELE
OG0001097	LOC119661406|XP_037926663.1|HILL	LOC108138039|XP_017115504.1|DELE, LOC108148313|XP_017130829.1|DELE
OG0001098	LOC119649387|XP_037907436.1|HILL, LOC119659096|XP_037922943.1|HILL	LOC108135501|XP_017111733.1|DELE
OG0001099	LOC119649218|XP_037907205.1|HILL, LOC119648717|XP_037906453.1|HILL, LOC119649369|XP_037907413.1|HILL	LOC108142795|XP_017122334.1|DELE
OG0001100	LOC119655645|XP_037917552.1|HILL	LOC108142883|XP_017122448.1|DELE, LOC108138109|XP_017115608.1|DELE
OG0001101	LOC119656262|XP_037918608.1|HILL	LOC108144311|XP_017124492.1|DELE
OG0001102	LOC119647913|XP_037905163.1|HILL	LOC108143210|XP_017122984.1|DELE
OG0001103	LOC119651483|XP_037911022.1|HILL	LOC108135031|XP_017111057.1|DELE
OG0001104	LOC119654690|XP_037916128.1|HILL	LOC108137961|XP_017115413.1|DELE
OG0001105	LOC119654540|XP_037915913.1|HILL	LOC108149709|XP_017132964.1|DELE, LOC108134887|XP_017110877.1|DELE
OG0001106	LOC119660910|XP_037925785.1|HILL	LOC108134958|XP_017110969.1|DELE
OG0001109	LOC119661437|XP_037926710.1|HILL, LOC119646346|XP_037902709.1|HILL	LOC108149705|XP_017132960.1|DELE, LOC108149703|XP_017132957.1|DELE
OG0001112	LOC119647107|XP_037903817.1|HILL	LOC108141632|XP_017120592.1|DELE
OG0001118	LOC119658022|XP_037921179.1|HILL	LOC108138522|XP_017116271.1|DELE
OG0001119	LOC119658275|XP_037921494.1|HILL	LOC108134620|XP_017110494.1|DELE
OG0001120	LOC119651250|XP_037910659.1|HILL	LOC108148726|XP_017131393.1|DELE
OG0001121	LOC119647714|XP_037904737.1|HILL	LOC108146871|XP_017128593.1|DELE
OG0001122	LOC119650129|XP_037908586.1|HILL	LOC108146446|XP_017127945.1|DELE
OG0001124	LOC119661581|XP_037926908.1|HILL, LOC119653509|XP_037914097.1|HILL	LOC108135249|XP_017111407.1|DELE
OG0001125	LOC119648754|XP_037906506.1|HILL	LOC108137001|XP_017113988.1|DELE
OG0001127	LOC119648123|XP_037905573.1|HILL, LOC119647815|XP_037904971.1|HILL, LOC119647572|XP_037904500.1|HILL, LOC119647816|XP_037904972.1|HILL, LOC119647817|XP_037904973.1|HILL, LOC119647820|XP_037904978.1|HILL	LOC108142663|XP_017122154.1|DELE
OG0001128	LOC119660463|XP_037924958.1|HILL	LOC108144710|XP_017125291.1|DELE
