Orthogroup	HILL.longest_only	CQUI.longest_only
OG0000363	LOC119658613|XP_037922027.1|HILL	LOC6039378|XP_038117966.1|CQUI
OG0000363	LOC119647856|XP_037905052.1|HILL	LOC6040951|XP_038117956.1|CQUI
OG0000364	LOC119647649|XP_037904638.1|HILL	LOC6039276|XP_038114685.1|CQUI
OG0000365	LOC119661181|XP_037926327.1|HILL	LOC6046162|XP_038120872.1|CQUI
OG0000366	LOC119657659|XP_037920611.1|HILL	LOC6033823|XP_038120114.1|CQUI
OG0000366	LOC119660260|XP_037924646.1|HILL	LOC6052602|XP_038120752.1|CQUI
OG0000367	LOC119656020|XP_037918200.1|HILL	LOC6042616|XP_038111624.1|CQUI, LOC6042617|XP_038108533.1|CQUI, LOC6042618|XP_038108524.1|CQUI
OG0000369	LOC119656967|XP_037919654.1|HILL	LOC6052943|XP_038106399.1|CQUI, LOC6038447|XP_001848244.2|CQUI, LOC6037407|XP_038106771.1|CQUI, LOC119769346|XP_038117306.1|CQUI, LOC6049125|XP_038106144.1|CQUI, LOC6035277|XP_038122409.1|CQUI
OG0000376	LOC119657981|XP_037921121.1|HILL	LOC119765395|XP_038105106.1|CQUI
OG0000377	LOC119657714|XP_037920682.1|HILL, LOC119658208|XP_037921402.1|HILL	LOC6038728|XP_001848468.2|CQUI, LOC6039325|XP_038116617.1|CQUI, LOC6039830|XP_001849342.2|CQUI
OG0000378	LOC119653626|XP_037914331.1|HILL	LOC6037751|XP_001847631.2|CQUI, LOC6034070|XP_001844445.1|CQUI, LOC6034072|XP_001844447.1|CQUI
OG0000379	LOC119654960|XP_037916550.1|HILL	LOC6054491|XP_038116536.1|CQUI
OG0000380	LOC119649204|XP_037907185.1|HILL, LOC119648894|XP_037906719.1|HILL	LOC6050294|XP_001866924.2|CQUI
OG0000381	LOC119650994|XP_037910191.1|HILL	LOC6034141|XP_038110237.1|CQUI
OG0000382	LOC119655629|XP_037917527.1|HILL	LOC6033030|XP_001843536.2|CQUI, LOC6032454|XP_001843050.1|CQUI, LOC6033101|XP_001843596.2|CQUI
OG0000383	LOC119651324|XP_037910786.1|HILL, LOC119651323|XP_037910785.1|HILL	LOC6047999|XP_001864974.2|CQUI, LOC6031746|XP_038110977.1|CQUI
OG0000384	LOC119646972|XP_037903604.1|HILL	LOC6043083|XP_001855521.2|CQUI
OG0000384	LOC119646908|XP_037903506.1|HILL	LOC6052961|XP_038112129.1|CQUI
OG0000385	LOC119657567|XP_037920455.1|HILL	LOC6033386|XP_038111698.1|CQUI
OG0000385	LOC119657354|XP_037920156.1|HILL	LOC6034706|XP_001844987.2|CQUI
OG0000386	LOC119654213|XP_037915353.1|HILL	LOC6051258|XP_001867726.2|CQUI
OG0000389	LOC119652494|XP_037912607.1|HILL	LOC6044336|XP_038104141.1|CQUI
OG0000389	LOC119654826|XP_037916319.1|HILL, LOC119654630|XP_037916029.1|HILL	LOC119768065|XP_038114337.1|CQUI
OG0000390	LOC119650215|XP_037908712.1|HILL, LOC119652123|XP_037911993.1|HILL	LOC6051517|XP_038107785.1|CQUI, LOC6051512|XP_038107787.1|CQUI, LOC6043601|XP_038122427.1|CQUI, LOC6033596|XP_038111911.1|CQUI, LOC6033640|XP_001844067.2|CQUI, LOC6033641|XP_038107557.1|CQUI
OG0000391	LOC119661658|XP_037927019.1|HILL	LOC6035291|XP_038120263.1|CQUI
OG0000391	LOC119655871|XP_037917926.1|HILL	LOC6044436|XP_038107548.1|CQUI
OG0000392	LOC119646917|XP_037903517.1|HILL	LOC6031277|XP_038112487.1|CQUI, LOC6040869|XP_038111082.1|CQUI
OG0000393	LOC119647833|XP_037905009.1|HILL	LOC6051324|XP_038109507.1|CQUI
OG0000394	LOC119655819|XP_037917852.1|HILL, LOC119655820|XP_037917854.1|HILL, LOC119655818|XP_037917851.1|HILL, LOC119655817|XP_037917850.1|HILL, LOC119650578|XP_037909332.1|HILL	LOC6045636|XP_001862965.2|CQUI, LOC119769911|XP_038119665.1|CQUI, LOC6042215|XP_001851356.2|CQUI, LOC6031460|XP_001842264.1|CQUI, LOC119767415|XP_038111890.1|CQUI, LOC119767659|XP_038112639.1|CQUI, LOC119769986|XP_038119914.1|CQUI
OG0000399	LOC119650688|XP_037909578.1|HILL, LOC119652689|XP_037912891.1|HILL	LOC6049034|XP_038104118.1|CQUI
OG0000400	LOC119658131|XP_037921328.1|HILL	LOC6040422|XP_038104927.1|CQUI
OG0000401	LOC119658222|XP_037921415.1|HILL, LOC119648472|XP_037906163.1|HILL, LOC119653964|XP_037915051.1|HILL, LOC119660848|XP_037925674.1|HILL, LOC119646895|XP_037903482.1|HILL, LOC119654053|XP_037915147.1|HILL, LOC119657577|XP_037920471.1|HILL	LOC119770742|XP_038122093.1|CQUI, LOC6045345|XP_001862733.2|CQUI
OG0000402	LOC119657088|XP_037919771.1|HILL	LOC6044718|XP_038119575.1|CQUI, LOC6047997|XP_001864961.2|CQUI, LOC6035773|XP_001845896.2|CQUI, LOC6053930|XP_001869933.2|CQUI, LOC6053931|XP_001869934.2|CQUI, LOC6053933|XP_038122341.1|CQUI, LOC6053909|XP_038122873.1|CQUI
OG0000403	LOC119660792|XP_037925527.1|HILL, LOC119661317|XP_037926537.1|HILL	LOC6041314|XP_001850594.1|CQUI
OG0000404	LOC119653035|XP_037913410.1|HILL	LOC6054458|XP_001870365.2|CQUI, LOC6035436|XP_038104425.1|CQUI, LOC6035437|XP_001845626.2|CQUI, LOC6035435|XP_038106179.1|CQUI, LOC6035438|XP_038123010.1|CQUI, LOC6035440|XP_038105339.1|CQUI, LOC6035439|XP_038123023.1|CQUI
OG0000405	LOC119651780|XP_037911463.1|HILL	LOC6040923|XP_001850251.2|CQUI
OG0000405	LOC119652231|XP_037912117.1|HILL	LOC6040924|XP_001850252.2|CQUI
OG0000406	LOC119649727|XP_037907936.1|HILL	LOC6045472|XP_038119856.1|CQUI, LOC6034068|XP_001844444.1|CQUI
OG0000407	LOC119647699|XP_037904709.1|HILL	LOC6054107|XP_038118605.1|CQUI
OG0000408	LOC119652449|XP_037912523.1|HILL	LOC119765130|XP_038104238.1|CQUI
OG0000409	LOC119652426|XP_037912477.1|HILL	LOC6050527|XP_038113781.1|CQUI
OG0000410	LOC119651826|XP_037911546.1|HILL	LOC6036181|XP_038113692.1|CQUI
OG0000411	LOC119660621|XP_037925251.1|HILL	LOC6038155|XP_001847988.1|CQUI
OG0000411	LOC119653223|XP_037913732.1|HILL	LOC6048269|XP_001865212.1|CQUI
OG0000412	LOC119660752|XP_037925442.1|HILL, LOC119648053|XP_037905443.1|HILL	LOC6046234|XP_038120897.1|CQUI, LOC6046235|XP_001863463.1|CQUI
OG0000413	LOC119659104|XP_037922954.1|HILL, LOC119659105|XP_037922955.1|HILL, LOC119659106|XP_037922957.1|HILL	LOC6042051|XP_038120468.1|CQUI
OG0000414	LOC119653685|XP_037914474.1|HILL	LOC6045442|XP_038106424.1|CQUI, LOC6045443|XP_038109329.1|CQUI
OG0000415	LOC119655557|XP_037917409.1|HILL	LOC6034217|XP_001844570.1|CQUI
OG0000416	LOC119657449|XP_037920289.1|HILL	LOC6052843|XP_001869039.2|CQUI
OG0000417	LOC119651515|XP_037911072.1|HILL	LOC6036777|XP_038113609.1|CQUI
OG0000417	LOC119650792|XP_037909843.1|HILL	LOC6045382|XP_038122609.1|CQUI
OG0000418	LOC119658337|XP_037921610.1|HILL	LOC6051484|XP_001867920.1|CQUI, LOC6051483|XP_001867919.2|CQUI
OG0000419	LOC119647268|XP_037904086.1|HILL	LOC6042303|XP_001851438.1|CQUI
OG0000420	LOC119659376|XP_037923367.1|HILL	LOC6050841|XP_038117217.1|CQUI, LOC6044394|XP_038115903.1|CQUI, LOC6048744|XP_038116354.1|CQUI, LOC6050842|XP_001867372.2|CQUI, LOC6048747|XP_038116355.1|CQUI, LOC6048748|XP_038119682.1|CQUI, LOC6048749|XP_001865625.2|CQUI, LOC6048736|XP_038120944.1|CQUI, LOC6044386|XP_038121006.1|CQUI, LOC6048725|XP_001865602.2|CQUI, LOC6048727|XP_038120998.1|CQUI, LOC119770360|XP_038121002.1|CQUI, LOC119770361|XP_038121005.1|CQUI, LOC6048735|XP_001865611.2|CQUI, LOC6048729|XP_001865605.2|CQUI, LOC6048734|XP_001865610.2|CQUI, LOC6048730|XP_038121001.1|CQUI, LOC6044389|XP_038121138.1|CQUI, LOC6044390|XP_038121263.1|CQUI, LOC6048752|XP_038115905.1|CQUI, LOC6048728|XP_001865599.2|CQUI, LOC6044392|XP_001861913.2|CQUI
OG0000421	LOC119650957|XP_037910126.1|HILL	LOC6035780|XP_038108560.1|CQUI
OG0000421	LOC119653923|XP_037915014.1|HILL	LOC6033111|XP_038111263.1|CQUI
OG0000422	LOC119659457|XP_037923469.1|HILL	LOC6034864|XP_038111635.1|CQUI, LOC6034865|XP_001845135.2|CQUI, LOC6040477|XP_001849863.2|CQUI
OG0000423	LOC119653623|XP_037914324.1|HILL, LOC119653616|XP_037914313.1|HILL, LOC119653433|XP_037913942.1|HILL	LOC6043479|XP_001859363.2|CQUI, LOC6043483|XP_001859378.1|CQUI, LOC6043484|XP_001859368.2|CQUI
OG0000424	LOC119654257|XP_037915442.1|HILL, LOC119654258|XP_037915448.1|HILL	LOC6032379|XP_038109405.1|CQUI
OG0000425	LOC119656034|XP_037918229.1|HILL	LOC6051878|XP_038111177.1|CQUI
OG0000425	LOC119654479|XP_037915828.1|HILL	LOC6049711|XP_038113311.1|CQUI
OG0000426	LOC119652996|XP_037913351.1|HILL, LOC119650213|XP_037908706.1|HILL, LOC119648772|XP_037906533.1|HILL, LOC119649890|XP_037908208.1|HILL	LOC6043942|XP_001861525.2|CQUI
OG0000433	LOC119658708|XP_037922249.1|HILL	LOC6042750|XP_001870760.2|CQUI
OG0000433	LOC119650212|XP_037908705.1|HILL	LOC6040995|XP_038119615.1|CQUI
OG0000434	LOC119659474|XP_037923508.1|HILL	LOC6042411|XP_001851531.2|CQUI
OG0000435	LOC119657374|XP_037920187.1|HILL	LOC6038210|XP_001848042.2|CQUI, LOC6038215|XP_001848044.2|CQUI, LOC6038528|XP_038106285.1|CQUI, LOC6038862|XP_038117185.1|CQUI, LOC6033440|XP_001843891.2|CQUI, LOC6033751|XP_001844161.2|CQUI, LOC6040045|XP_001849517.2|CQUI, LOC6038217|XP_001848046.2|CQUI, LOC6038216|XP_001848045.2|CQUI, LOC6038860|XP_001848565.2|CQUI, LOC6038859|XP_001848564.2|CQUI, LOC6037532|XP_038109452.1|CQUI, LOC6037531|XP_001847431.2|CQUI, LOC6054227|XP_038119514.1|CQUI, LOC6039205|XP_038104995.1|CQUI
OG0000437	LOC119651355|XP_037910846.1|HILL	LOC6052828|XP_001869024.1|CQUI
OG0000437	LOC119661162|XP_037926307.1|HILL	LOC6048330|XP_001865266.2|CQUI
OG0000438	LOC119661411|XP_037926673.1|HILL	LOC6034110|XP_038111570.1|CQUI
OG0000439	LOC119651351|XP_037910838.1|HILL	LOC6039581|XP_038109671.1|CQUI
OG0000439	LOC119650255|XP_037908775.1|HILL	LOC6051719|XP_038113453.1|CQUI
OG0000440	LOC119647315|XP_037904170.1|HILL	LOC6036645|XP_001846671.2|CQUI
OG0000441	LOC119659765|XP_037923953.1|HILL, LOC119657458|XP_037920302.1|HILL, LOC119657627|XP_037920559.1|HILL, LOC119658141|XP_037921337.1|HILL, LOC119657726|XP_037920697.1|HILL, LOC119656852|XP_037919432.1|HILL	LOC6050426|XP_038113065.1|CQUI
OG0000442	LOC119655225|XP_037916933.1|HILL	LOC6035011|XP_038119411.1|CQUI
OG0000443	LOC119649255|XP_037907251.1|HILL	LOC6034172|XP_001844528.2|CQUI, LOC6034174|XP_001844529.2|CQUI
OG0000444	LOC119648079|XP_037905493.1|HILL, LOC119648080|XP_037905494.1|HILL, LOC119650202|XP_037908696.1|HILL, LOC119648810|XP_037906588.1|HILL	LOC6034653|XP_001844941.2|CQUI, LOC6036079|XP_001846172.1|CQUI
OG0000448	LOC119650667|XP_037909547.1|HILL	LOC6044342|XP_001861872.2|CQUI, LOC6044340|XP_038105584.1|CQUI
OG0000449	LOC119654328|XP_037915585.1|HILL	LOC6033785|XP_038109492.1|CQUI
OG0000450	LOC119657601|XP_037920517.1|HILL	LOC6050628|XP_038113806.1|CQUI
OG0000450	LOC119656646|XP_037919031.1|HILL	LOC6042731|XP_038116979.1|CQUI
OG0000451	LOC119656757|XP_037919252.1|HILL	LOC6034433|XP_001844750.1|CQUI
OG0000451	LOC119657306|XP_037920093.1|HILL	LOC6034434|XP_038105282.1|CQUI
OG0000453	LOC119657350|XP_037920152.1|HILL	LOC6041371|XP_038105173.1|CQUI, LOC6041353|XP_001850627.1|CQUI
OG0000454	LOC119646996|XP_037903646.1|HILL	LOC6031085|XP_001841933.2|CQUI
OG0000455	LOC119661272|XP_037926468.1|HILL	LOC6043370|XP_038121165.1|CQUI
OG0000456	LOC119660708|XP_037925268.1|HILL	LOC6047972|XP_038113525.1|CQUI
OG0000456	LOC119650840|XP_037909908.1|HILL	LOC6036162|XP_038107996.1|CQUI
OG0000457	LOC119650711|XP_037909644.1|HILL	LOC6047780|XP_038111522.1|CQUI
OG0000457	LOC119651240|XP_037910647.1|HILL	LOC6054790|XP_038111518.1|CQUI
OG0000458	LOC119658491|XP_037921882.1|HILL	LOC119766621|XP_038107556.1|CQUI, LOC6033358|XP_001843821.2|CQUI, LOC6033359|XP_001843822.2|CQUI, LOC6044558|XP_038108730.1|CQUI, LOC6044563|XP_038108731.1|CQUI
OG0000460	LOC119661481|XP_037926774.1|HILL	LOC6044256|XP_001861795.2|CQUI
OG0000465	LOC119651652|XP_037911262.1|HILL, LOC119651651|XP_037911257.1|HILL	LOC119768676|XP_038115066.1|CQUI, LOC6045189|XP_038112218.1|CQUI
OG0000466	LOC119652476|XP_037912578.1|HILL	LOC6035082|XP_038122526.1|CQUI
OG0000466	LOC119661330|XP_037926559.1|HILL	LOC6044248|XP_038107808.1|CQUI
OG0000467	LOC119661560|XP_037926879.1|HILL, LOC119646298|XP_037902640.1|HILL	LOC6045537|XP_038118816.1|CQUI
OG0000468	LOC119660125|XP_037924447.1|HILL	LOC6042212|XP_001851353.1|CQUI
OG0000468	LOC119661743|XP_037927136.1|HILL	LOC6041607|XP_038115266.1|CQUI
OG0000469	LOC119647237|XP_037904027.1|HILL, LOC119656080|XP_037918298.1|HILL	LOC6049763|XP_038113824.1|CQUI
OG0000470	LOC119650356|XP_037908966.1|HILL	LOC6036814|XP_038111507.1|CQUI
OG0000470	LOC119649541|XP_037907656.1|HILL	LOC6047359|XP_038112314.1|CQUI
OG0000471	LOC119646402|XP_037902775.1|HILL, LOC119647055|XP_037903740.1|HILL	LOC6036133|XP_001846226.2|CQUI
OG0000473	LOC119657995|XP_037921141.1|HILL	LOC6052350|XP_001868639.1|CQUI
OG0000474	LOC119657943|XP_037921063.1|HILL	LOC6049175|XP_038105811.1|CQUI
OG0000475	LOC119650677|XP_037909555.1|HILL	LOC6039907|XP_001849405.1|CQUI
OG0000476	LOC119652617|XP_037912785.1|HILL, LOC119650856|XP_037909934.1|HILL	LOC6042382|XP_038105827.1|CQUI
OG0000478	LOC119661441|XP_037926715.1|HILL	LOC6044656|XP_038115788.1|CQUI
OG0000479	LOC119649774|XP_037908003.1|HILL, LOC119648325|XP_037905946.1|HILL	LOC6038213|XP_001848039.2|CQUI, LOC6038214|XP_001848040.2|CQUI, LOC6038209|XP_001848041.2|CQUI
OG0000480	LOC119656137|XP_037918398.1|HILL	LOC6041494|XP_001850745.1|CQUI
OG0000482	LOC119659577|XP_037923662.1|HILL	LOC6044292|XP_038118091.1|CQUI, LOC6044289|XP_001861821.1|CQUI
OG0000483	LOC119659859|XP_037924096.1|HILL, LOC119646250|XP_037902571.1|HILL, LOC119647184|XP_037903921.1|HILL, LOC119647183|XP_037903920.1|HILL	LOC6048006|XP_038120391.1|CQUI, LOC6048008|XP_038120760.1|CQUI, LOC6048016|XP_001864979.2|CQUI
OG0000484	LOC119658954|XP_037922754.1|HILL, LOC119658953|XP_037922753.1|HILL	LOC6051912|XP_001868269.2|CQUI, LOC6051911|XP_001868268.2|CQUI
OG0000485	LOC119648226|XP_037905772.1|HILL	LOC6041153|XP_038107076.1|CQUI
OG0000486	LOC119653660|XP_037914412.1|HILL	LOC6041660|XP_001850887.2|CQUI
OG0000489	LOC119658089|XP_037921281.1|HILL	LOC6045222|XP_038122215.1|CQUI
OG0000490	LOC119657695|XP_037920656.1|HILL	LOC6054008|XP_038122876.1|CQUI
OG0000490	LOC119658436|XP_037921765.1|HILL	LOC6042587|XP_038110786.1|CQUI
OG0000491	LOC119648261|XP_037905837.1|HILL	LOC6048388|XP_038107947.1|CQUI
OG0000492	LOC119659843|XP_037924069.1|HILL	LOC6040913|XP_001850241.1|CQUI
OG0000492	LOC119659794|XP_037923991.1|HILL	LOC6044260|XP_001861799.2|CQUI
OG0000493	LOC119654907|XP_037916463.1|HILL, LOC119651623|XP_037911213.1|HILL, LOC119654945|XP_037916531.1|HILL, LOC119649021|XP_037906904.1|HILL, LOC119649081|XP_037907006.1|HILL, LOC119657347|XP_037920148.1|HILL, LOC119655031|XP_037916636.1|HILL	LOC6040999|XP_038119325.1|CQUI
OG0000494	LOC119660730|XP_037925321.1|HILL	LOC119766647|XP_038107694.1|CQUI
OG0000495	LOC119647993|XP_037905310.1|HILL	LOC6031986|XP_038106727.1|CQUI
OG0000496	LOC119650970|XP_037910158.1|HILL	LOC6035746|XP_038113161.1|CQUI
OG0000496	LOC119651936|XP_037911713.1|HILL	LOC6035745|XP_038112206.1|CQUI
OG0000497	LOC119661602|XP_037926930.1|HILL, LOC119661786|XP_037927197.1|HILL	LOC6048339|XP_038111873.1|CQUI
OG0000498	LOC119656972|XP_037919630.1|HILL, LOC119648555|XP_037906280.1|HILL, LOC119646198|XP_037902509.1|HILL, LOC119647192|XP_037903932.1|HILL	LOC6039237|XP_001848874.2|CQUI
OG0000499	LOC119655299|XP_037917052.1|HILL	LOC6048807|XP_038112168.1|CQUI
OG0000499	LOC119659001|XP_037922814.1|HILL	LOC6042113|XP_001851263.2|CQUI
OG0000500	LOC119649406|XP_037907469.1|HILL	LOC6043030|XP_001854846.2|CQUI
OG0000504	LOC119649782|XP_037908015.1|HILL	LOC6041004|XP_001850319.2|CQUI, LOC119768650|XP_038114938.1|CQUI, LOC6041003|XP_038114937.1|CQUI, LOC6041005|XP_038114939.1|CQUI, LOC6047053|XP_038122845.1|CQUI, LOC6041006|XP_001850321.1|CQUI
OG0000505	LOC119657570|XP_037920458.1|HILL, LOC119657413|XP_037920235.1|HILL	LOC6041848|XP_038111190.1|CQUI, LOC6038636|XP_038113279.1|CQUI
OG0000506	LOC119651603|XP_037911184.1|HILL	LOC6051537|XP_038104157.1|CQUI, LOC6051544|XP_001867970.2|CQUI, LOC119769336|XP_038117282.1|CQUI
OG0000507	LOC119648339|XP_037905962.1|HILL	LOC6045928|XP_001863205.1|CQUI
OG0000507	LOC119652182|XP_037912056.1|HILL	LOC6037479|XP_038113105.1|CQUI
OG0000508	LOC119648498|XP_037906193.1|HILL	LOC6049261|XP_001866046.2|CQUI
OG0000509	LOC119658193|XP_037921390.1|HILL	LOC6051070|XP_038117205.1|CQUI
OG0000510	LOC119660366|XP_037924803.1|HILL, LOC119660008|XP_037924313.1|HILL	LOC6052252|XP_001868549.2|CQUI
OG0000511	LOC119652776|XP_037913012.1|HILL, LOC119652931|XP_037913249.1|HILL, LOC119652289|XP_037912214.1|HILL	LOC6031766|XP_001842477.2|CQUI, LOC6031767|XP_001842478.2|CQUI
OG0000512	LOC119653845|XP_037914818.1|HILL, LOC119655068|XP_037916690.1|HILL	LOC6041515|XP_038107055.1|CQUI, LOC119766432|XP_038106904.1|CQUI, LOC6041512|XP_038106906.1|CQUI
OG0000513	LOC119652870|XP_037913157.1|HILL, LOC119651212|XP_037910591.1|HILL, LOC119651501|XP_037911047.1|HILL, LOC119651635|XP_037911227.1|HILL	LOC6036436|XP_001846489.2|CQUI
OG0000514	LOC119646131|XP_037902408.1|HILL, LOC119661601|XP_037926929.1|HILL	LOC6033627|XP_038108381.1|CQUI
OG0000515	LOC119660807|XP_037925575.1|HILL, LOC119648428|XP_037906110.1|HILL	LOC6038107|XP_038110142.1|CQUI
OG0000516	LOC119655902|XP_037917986.1|HILL, LOC119655903|XP_037917987.1|HILL	LOC6032715|XP_038122030.1|CQUI, LOC6032713|XP_038122029.1|CQUI
OG0000517	LOC119647446|XP_037904299.1|HILL	LOC6054293|XP_038114467.1|CQUI, LOC6054292|XP_038114468.1|CQUI
OG0000521	LOC119658261|XP_037921481.1|HILL	LOC6037964|XP_038122011.1|CQUI
OG0000521	LOC119658404|XP_037921721.1|HILL	LOC6050070|XP_038105342.1|CQUI
OG0000522	LOC119656723|XP_037919178.1|HILL	LOC6051600|XP_038112565.1|CQUI
OG0000523	LOC119650710|XP_037909643.1|HILL	LOC6040919|XP_001850247.1|CQUI
OG0000523	LOC119656872|XP_037919458.1|HILL	LOC6049044|XP_001865872.1|CQUI
OG0000524	LOC119651168|XP_037910515.1|HILL	LOC6032861|XP_001843386.2|CQUI
OG0000525	LOC119659179|XP_037923064.1|HILL, LOC119659178|XP_037923063.1|HILL, LOC119659013|XP_037922825.1|HILL	LOC6048514|XP_038118341.1|CQUI, LOC6048511|XP_038118339.1|CQUI
OG0000526	LOC119651156|XP_037910492.1|HILL	LOC6041304|XP_001850584.2|CQUI
OG0000527	LOC119649636|XP_037907814.1|HILL	LOC6043742|XP_038113405.1|CQUI, LOC6043214|XP_038108510.1|CQUI
OG0000528	LOC119656123|XP_037918378.1|HILL, LOC119655675|XP_037917593.1|HILL, LOC119654042|XP_037915133.1|HILL, LOC119654043|XP_037915134.1|HILL	LOC6041374|XP_001850639.2|CQUI, LOC6041379|XP_038110790.1|CQUI, LOC6041382|XP_038106839.1|CQUI, LOC6041381|XP_038110791.1|CQUI
OG0000529	LOC119661253|XP_037926429.1|HILL	LOC6036354|XP_038114138.1|CQUI
OG0000531	LOC119651247|XP_037910655.1|HILL	LOC6037540|XP_001847440.2|CQUI
OG0000532	LOC119659773|XP_037923962.1|HILL, LOC119659624|XP_037923752.1|HILL, LOC119658879|XP_037922578.1|HILL, LOC119658880|XP_037922579.1|HILL, LOC119660520|XP_037925069.1|HILL, LOC119659491|XP_037923537.1|HILL	LOC6035004|XP_001845249.2|CQUI
OG0000533	LOC119657802|XP_037920826.1|HILL	LOC6040722|XP_038104185.1|CQUI
OG0000533	LOC119659208|XP_037923104.1|HILL	LOC119767762|XP_038113133.1|CQUI
OG0000534	LOC119654027|XP_037915117.1|HILL	LOC6031452|XP_038106895.1|CQUI, LOC119766428|XP_038106898.1|CQUI
OG0000535	LOC119654975|XP_037916563.1|HILL	LOC119766820|XP_038108711.1|CQUI, LOC6054062|XP_001870041.1|CQUI
OG0000536	LOC119649925|XP_037908256.1|HILL	LOC6045019|XP_038106170.1|CQUI, LOC6045038|XP_038109164.1|CQUI
OG0000537	LOC119656131|XP_037918391.1|HILL	LOC6031704|XP_038111588.1|CQUI
OG0000538	LOC119653804|XP_037914750.1|HILL	LOC6037813|XP_038112386.1|CQUI
OG0000539	LOC119659391|XP_037923380.1|HILL, LOC119660385|XP_037924838.1|HILL, LOC119659605|XP_037923704.1|HILL, LOC119660298|XP_037924699.1|HILL	LOC6034554|XP_038112937.1|CQUI
OG0000542	LOC119658932|XP_037922694.1|HILL, LOC119659583|XP_037923667.1|HILL	LOC6044321|XP_001861851.1|CQUI
OG0000543	LOC119650586|XP_037909350.1|HILL	LOC6049267|XP_001866057.2|CQUI
OG0000544	LOC119656656|XP_037919055.1|HILL	LOC6041276|XP_038110067.1|CQUI
OG0000545	LOC119658244|XP_037921449.1|HILL	LOC6050345|XP_038105847.1|CQUI
OG0000546	LOC119657382|XP_037920195.1|HILL	LOC6037353|XP_001847276.2|CQUI, LOC6036816|XP_038106208.1|CQUI, LOC119770766|XP_038122171.1|CQUI
OG0000547	LOC119647208|XP_037903959.1|HILL	LOC6041026|XP_001850337.1|CQUI
OG0000548	LOC119648167|XP_037905674.1|HILL	LOC6050154|XP_001866808.2|CQUI
OG0000549	LOC119660128|XP_037924458.1|HILL	LOC119770531|XP_038121509.1|CQUI, LOC6037260|XP_038121503.1|CQUI
OG0000550	LOC119650203|XP_037908697.1|HILL	LOC6051476|XP_038121059.1|CQUI
OG0000551	LOC119651002|XP_037910220.1|HILL	LOC6045799|XP_038107691.1|CQUI
OG0000552	LOC119657020|XP_037919696.1|HILL, LOC119657023|XP_037919700.1|HILL, LOC119657073|XP_037919758.1|HILL, LOC119656915|XP_037919535.1|HILL	LOC6044119|XP_038113804.1|CQUI
OG0000553	LOC119652353|XP_037912361.1|HILL, LOC119651107|XP_037910399.1|HILL, LOC119652197|XP_037912068.1|HILL, LOC119652782|XP_037913025.1|HILL, LOC119652904|XP_037913208.1|HILL, LOC119652988|XP_037913340.1|HILL, LOC119653119|XP_037913572.1|HILL, LOC119652708|XP_037912917.1|HILL, LOC119652693|XP_037912898.1|HILL, LOC119651106|XP_037910398.1|HILL	LOC6044455|XP_038110346.1|CQUI, LOC6044457|XP_001861971.1|CQUI, LOC6044456|XP_001861970.1|CQUI
OG0000554	LOC119651856|XP_037911586.1|HILL, LOC119652805|XP_037913057.1|HILL	LOC6044882|XP_038118892.1|CQUI
OG0000555	LOC119648055|XP_037905444.1|HILL	LOC6052570|XP_038118745.1|CQUI
OG0000556	LOC119659049|XP_037922885.1|HILL	LOC6046889|XP_001864016.1|CQUI
OG0000557	LOC119659626|XP_037923754.1|HILL	LOC6042547|XP_001852003.1|CQUI
OG0000558	LOC119659239|XP_037923147.1|HILL	LOC6033842|XP_001844235.1|CQUI
OG0000559	LOC119647433|XP_037904272.1|HILL	LOC6053965|XP_038109366.1|CQUI
OG0000560	LOC119654637|XP_037916040.1|HILL, LOC119654995|XP_037916590.1|HILL	LOC6032389|XP_001842996.2|CQUI
OG0000561	LOC119650153|XP_037908622.1|HILL	LOC6034685|XP_038111388.1|CQUI
OG0000562	LOC119649585|XP_037907718.1|HILL	LOC6046454|XP_038113537.1|CQUI
OG0000566	LOC119660791|XP_037925522.1|HILL	LOC6044324|XP_038109243.1|CQUI
OG0000567	LOC119657916|XP_037921030.1|HILL	LOC6047025|XP_001864131.2|CQUI
OG0000567	LOC119658459|XP_037921792.1|HILL	LOC6047020|XP_001864130.1|CQUI
OG0000568	LOC119651423|XP_037910946.1|HILL	LOC6044772|XP_038104706.1|CQUI
OG0000569	LOC119652715|XP_037912930.1|HILL	LOC6034776|XP_038104774.1|CQUI
OG0000570	LOC119651757|XP_037911423.1|HILL, LOC119651789|XP_037911477.1|HILL	LOC6032625|XP_001843197.2|CQUI
OG0000571	LOC119650737|XP_037909726.1|HILL, LOC119651824|XP_037911543.1|HILL	LOC6035169|XP_038113695.1|CQUI
OG0000572	LOC119656874|XP_037919466.1|HILL	LOC6031113|XP_038118152.1|CQUI
OG0000573	LOC119647662|XP_037904661.1|HILL	LOC6039567|XP_038120762.1|CQUI
OG0000574	LOC119648800|XP_037906577.1|HILL	LOC6041981|XP_001851157.1|CQUI
OG0000576	LOC119654044|XP_037915135.1|HILL, LOC119656149|XP_037918413.1|HILL	LOC6041376|XP_001850641.2|CQUI
OG0000577	LOC119647125|XP_037903840.1|HILL	LOC6036025|XP_001846129.1|CQUI
OG0000578	LOC119653922|XP_037915010.1|HILL	LOC6038985|XP_038118477.1|CQUI
OG0000579	LOC119649997|XP_037908386.1|HILL	LOC6039323|XP_001848951.1|CQUI
OG0000580	LOC119659551|XP_037923629.1|HILL	LOC6039817|XP_038116525.1|CQUI
