Orthogroup	HILL.longest_only	AEAL.longest_only
OG0001995	LOC119652957|XP_037913281.1|HILL	LOC115258769|XP_029715029.1|AEAL, LOC109405703|XP_019534308.2|AEAL, LOC109410201|XP_029730241.1|AEAL
OG0001996	LOC119646634|XP_037903074.1|HILL	LOC109417642|XP_029709337.1|AEAL, LOC115255414|XP_029709383.1|AEAL, LOC115255422|XP_029709410.1|AEAL
OG0001997	LOC119661401|XP_037926657.1|HILL	LOC115255375|XP_029709277.1|AEAL, LOC115253948|XP_029709288.1|AEAL, LOC109417687|XP_019547293.2|AEAL
OG0001998	LOC119646269|XP_037902604.1|HILL	LOC115253946|XP_029709239.1|AEAL, LOC109416929|XP_029709253.1|AEAL, LOC109417691|XP_019547307.2|AEAL
OG0001999	LOC119654824|XP_037916320.1|HILL	LOC109417772|XP_029709100.1|AEAL
OG0002000	LOC119657620|XP_037920554.1|HILL	LOC109415253|XP_029709033.1|AEAL
OG0002001	LOC119651608|XP_037911192.1|HILL	LOC109419931|XP_029708900.1|AEAL, LOC115255157|XP_029708909.1|AEAL
OG0002002	LOC119646462|XP_037902838.1|HILL	LOC109419878|XP_019549708.2|AEAL, LOC109420708|XP_019550709.2|AEAL
OG0002003	LOC119653100|XP_037913542.1|HILL, LOC119651921|XP_037911677.1|HILL	LOC109414247|XP_029736327.1|AEAL, LOC115253939|XP_029708865.1|AEAL, LOC109420697|XP_019550692.1|AEAL
OG0002004	LOC119652691|XP_037912896.1|HILL	LOC109420660|XP_019550626.2|AEAL
OG0002005	LOC119652676|XP_037912873.1|HILL	LOC109420492|XP_029708637.1|AEAL, LOC109419733|XP_029708643.1|AEAL
OG0002006	LOC119652692|XP_037912901.1|HILL	LOC115269356|XP_029733865.1|AEAL, LOC109420302|XP_029732976.1|AEAL, LOC109419769|XP_029708609.1|AEAL, LOC115255044|XP_029708632.1|AEAL
OG0002007	LOC119647145|XP_037903867.1|HILL	LOC115261019|XP_029718245.1|AEAL, LOC109430154|XP_019561731.1|AEAL
OG0002008	LOC119660773|XP_037925469.1|HILL	LOC109430176|XP_029727434.1|AEAL
OG0002009	LOC119661080|XP_037926200.1|HILL	LOC109427576|XP_019558699.2|AEAL, LOC109432855|XP_019564749.2|AEAL, LOC115268908|XP_029732979.1|AEAL
OG0002010	LOC119652866|XP_037913151.1|HILL	LOC109427591|XP_029727422.1|AEAL, LOC109621901|XP_019931649.2|AEAL
OG0002011	LOC119646725|XP_037903232.1|HILL	LOC109431006|XP_019562675.2|AEAL, LOC115265222|XP_029725363.1|AEAL, LOC115266443|XP_029728532.1|AEAL, LOC109421438|XP_029727014.1|AEAL, LOC109432536|XP_019564411.2|AEAL
OG0002012	LOC119656680|XP_037919095.1|HILL	LOC109423927|XP_019554535.1|AEAL, LOC109404813|XP_019533310.1|AEAL
OG0002013	LOC119650589|XP_037909361.1|HILL	LOC109423906|XP_029727280.1|AEAL, LOC109404819|XP_029727242.1|AEAL
OG0002014	LOC119650239|XP_037908753.1|HILL, LOC119650220|XP_037908725.1|HILL	LOC109421536|XP_029727097.1|AEAL
OG0002015	LOC119646430|XP_037902808.1|HILL	LOC109421342|XP_019551395.1|AEAL, LOC109432570|XP_029726915.1|AEAL
OG0002016	LOC119646971|XP_037903601.1|HILL	LOC109415848|XP_029720051.1|AEAL
OG0002017	LOC119651134|XP_037910456.1|HILL	LOC109416795|XP_029720043.1|AEAL, LOC109402508|XP_029732812.1|AEAL
OG0002018	LOC119651428|XP_037910953.1|HILL	LOC109429591|XP_029719953.1|AEAL, LOC115254140|XP_029724789.1|AEAL
OG0002019	LOC119646570|XP_037902989.1|HILL	LOC109429555|XP_019561077.2|AEAL
OG0002020	LOC119652879|XP_037913171.1|HILL	LOC109415452|XP_019544873.2|AEAL
OG0002021	LOC119659470|XP_037923533.1|HILL	LOC109398549|XP_029720118.1|AEAL
OG0002022	LOC119646797|XP_037903314.1|HILL	LOC109398356|XP_029720147.1|AEAL, LOC109429827|XP_019561352.1|AEAL
OG0002022	LOC119650151|XP_037908617.1|HILL	LOC109401755|XP_029710059.1|AEAL, LOC109406163|XP_019534776.2|AEAL
OG0002023	LOC119656328|XP_037918719.1|HILL	LOC109429794|XP_029719779.1|AEAL, LOC109398275|XP_019526140.2|AEAL
OG0002024	LOC119658398|XP_037921718.1|HILL	LOC109411701|XP_019540819.1|AEAL
OG0002025	LOC119661327|XP_037926555.1|HILL	LOC109411738|XP_019540880.3|AEAL
OG0002026	LOC119647988|XP_037905301.1|HILL	LOC109414170|XP_019543498.2|AEAL
OG0002027	LOC119655920|XP_037918014.1|HILL	LOC115255674|XP_029709636.1|AEAL, LOC115254439|XP_029707790.1|AEAL, LOC109421746|XP_029709633.1|AEAL
OG0002028	LOC119654882|XP_037916419.1|HILL	LOC109421752|XP_029707787.1|AEAL
OG0002029	LOC119659931|XP_037924197.1|HILL	LOC109423263|XP_029709312.1|AEAL
OG0002030	LOC119659276|XP_037923212.1|HILL	LOC115262698|XP_029721219.1|AEAL, LOC109623315|XP_019933386.1|AEAL, LOC109401290|XP_019529329.1|AEAL
OG0002031	LOC119655014|XP_037916612.1|HILL	LOC109412046|XP_019541233.2|AEAL
OG0002032	LOC119653873|XP_037914909.1|HILL	LOC115263976|XP_029723139.1|AEAL, LOC109427293|XP_029721389.1|AEAL
OG0002033	LOC119656155|XP_037918417.1|HILL	LOC115263095|XP_029721873.1|AEAL, LOC115263947|XP_029723115.1|AEAL, LOC109426125|XP_029721558.1|AEAL, LOC109418409|XP_029723114.1|AEAL
OG0002034	LOC119654370|XP_037915646.1|HILL	LOC109426160|XP_029721705.1|AEAL, LOC109426156|XP_029721662.1|AEAL, LOC109418423|XP_029721956.1|AEAL
OG0002035	LOC119660316|XP_037924719.1|HILL	LOC109426175|XP_029722195.1|AEAL, LOC109418446|XP_019548182.2|AEAL, LOC115263232|XP_029722087.1|AEAL
OG0002036	LOC119660612|XP_037925233.1|HILL	LOC109407471|XP_029717229.1|AEAL, LOC109419243|XP_029723569.1|AEAL
OG0002037	LOC119649129|XP_037907062.1|HILL	LOC109410442|XP_029725870.1|AEAL, LOC115256317|XP_029710420.1|AEAL
OG0002038	LOC119647281|XP_037904102.1|HILL	LOC109410375|XP_019539473.2|AEAL
OG0002039	LOC119658624|XP_037922050.1|HILL	LOC109414398|XP_019543750.2|AEAL, LOC109415396|XP_019544808.2|AEAL
OG0002040	LOC119660134|XP_037924461.1|HILL	LOC109425025|XP_019555760.2|AEAL
OG0002041	LOC119653539|XP_037914144.1|HILL	LOC109410906|XP_029730035.1|AEAL, LOC109411113|XP_029730603.1|AEAL, LOC115253916|XP_029730013.1|AEAL
OG0002042	LOC119659806|XP_037924004.1|HILL	LOC109399298|XP_019527278.2|AEAL, LOC109433350|XP_019565322.2|AEAL
OG0002043	LOC119658578|XP_037921956.1|HILL	LOC109413928|XP_019543205.2|AEAL, LOC109621289|XP_019931854.2|AEAL, LOC115254236|XP_029734177.1|AEAL
OG0002044	LOC119658718|XP_037922266.1|HILL	LOC115269272|XP_029733687.1|AEAL, LOC109400364|XP_029733583.1|AEAL, LOC109432399|XP_029715538.1|AEAL
OG0002045	LOC119659915|XP_037924168.1|HILL	LOC115258039|XP_029713915.1|AEAL, LOC109416442|XP_029729673.1|AEAL, LOC115261564|XP_029719318.1|AEAL, LOC109622373|XP_029719311.1|AEAL
OG0002046	LOC119659215|XP_037923116.1|HILL	LOC109416293|XP_029736172.1|AEAL
OG0002047	LOC119655731|XP_037917709.1|HILL, LOC119656297|XP_037918663.1|HILL	LOC109416414|XP_029707563.1|AEAL, LOC115253755|XP_029727739.1|AEAL, LOC115266053|XP_029727760.1|AEAL, LOC109424021|XP_029727708.1|AEAL
OG0002048	LOC119659298|XP_037923237.1|HILL	LOC109431922|XP_029727776.1|AEAL, LOC115266066|XP_029727788.1|AEAL
OG0002049	LOC119658688|XP_037922201.1|HILL	LOC109422734|XP_029728099.1|AEAL, LOC115254159|XP_029727908.1|AEAL, LOC109431860|XP_029727923.1|AEAL
OG0002050	LOC119658589|XP_037921977.1|HILL	LOC115264858|XP_029724751.1|AEAL, LOC109412333|XP_019541524.2|AEAL, LOC109422696|XP_029727884.1|AEAL
OG0002051	LOC119655921|XP_037918017.1|HILL, LOC119649941|XP_037908287.1|HILL	LOC109402833|XP_019531111.2|AEAL
OG0002052	LOC119659533|XP_037923602.1|HILL, LOC119659749|XP_037923939.1|HILL, LOC119659742|XP_037923932.1|HILL, LOC119659927|XP_037924192.1|HILL, LOC119659512|XP_037923570.1|HILL, LOC119659369|XP_037923352.1|HILL, LOC119659317|XP_037923265.1|HILL, LOC119659910|XP_037924162.1|HILL	LOC115257064|XP_029712215.1|AEAL
OG0002053	LOC119659501|XP_037923555.1|HILL	LOC109398800|XP_019526757.1|AEAL, LOC115261372|XP_029718786.1|AEAL
OG0002054	LOC119660002|XP_037924308.1|HILL	LOC109398827|XP_019526802.2|AEAL
OG0002055	LOC119659025|XP_037922848.1|HILL	LOC115261446|XP_029718976.1|AEAL, LOC109427230|XP_019558281.2|AEAL, LOC115261426|XP_029718935.1|AEAL
OG0002056	LOC119653891|XP_037914941.1|HILL	LOC115253572|XP_029718913.1|AEAL, LOC109411614|XP_029718965.1|AEAL, LOC109427247|XP_029715618.1|AEAL
OG0002057	LOC119655930|XP_037918040.1|HILL	LOC115261409|XP_029718888.1|AEAL, LOC115261440|XP_029718962.1|AEAL, LOC109411619|XP_019540720.2|AEAL, LOC109427253|XP_019558324.2|AEAL
OG0002058	LOC119655360|XP_037917145.1|HILL	LOC115254069|XP_029718910.1|AEAL, LOC109427254|XP_019558325.1|AEAL, LOC115261410|XP_029718889.1|AEAL, LOC109411620|XP_029718963.1|AEAL
OG0002059	LOC119655733|XP_037917711.1|HILL	LOC109427256|XP_019558330.1|AEAL, LOC115261411|XP_029718893.1|AEAL, LOC115261415|XP_029718907.1|AEAL, LOC109411623|XP_029717160.1|AEAL
OG0002060	LOC119655395|XP_037917200.1|HILL	LOC109427262|XP_029718897.1|AEAL, LOC109411628|XP_029717172.1|AEAL, LOC115261435|XP_029718951.1|AEAL
OG0002061	LOC119653456|XP_037913993.1|HILL	LOC109427263|XP_029718950.1|AEAL, LOC109411629|XP_019540734.2|AEAL, LOC115261412|XP_029718895.1|AEAL
OG0002062	LOC119653676|XP_037914444.1|HILL	LOC109404968|XP_029719247.1|AEAL
OG0002063	LOC119655005|XP_037916601.1|HILL	LOC109404986|XP_019533517.2|AEAL, LOC109416162|XP_019545680.2|AEAL, LOC115254081|XP_029719239.1|AEAL
OG0002064	LOC119654268|XP_037915463.1|HILL, LOC119655743|XP_037917724.1|HILL	LOC115261573|XP_029719328.1|AEAL, LOC109416620|XP_019546229.1|AEAL, LOC115261546|XP_029719255.1|AEAL, LOC109432816|XP_029719329.1|AEAL
OG0002065	LOC119648983|XP_037906831.1|HILL	LOC115261562|XP_029719310.1|AEAL, LOC109432817|XP_019564706.2|AEAL, LOC115261563|XP_029719313.1|AEAL
OG0002066	LOC119659689|XP_037923854.1|HILL	LOC109405099|XP_029716736.1|AEAL
OG0002067	LOC119660524|XP_037925073.1|HILL	LOC109416515|XP_019546132.2|AEAL
OG0002068	LOC119659187|XP_037923075.1|HILL	LOC109411939|XP_029733040.1|AEAL, LOC109406738|XP_029733024.1|AEAL
OG0002069	LOC119653847|XP_037914822.1|HILL	LOC115254161|XP_029728101.1|AEAL, LOC109405601|XP_019534210.2|AEAL
OG0002070	LOC119656700|XP_037919135.1|HILL	LOC109405911|XP_019534518.2|AEAL, LOC109405691|XP_019534300.2|AEAL, LOC109405647|XP_019534264.2|AEAL
OG0002071	LOC119655665|XP_037917579.1|HILL	LOC109407855|XP_029724224.1|AEAL
OG0002072	LOC119659080|XP_037922923.1|HILL	LOC109398924|XP_019526924.1|AEAL, LOC115264564|XP_029724249.1|AEAL
OG0002073	LOC119650208|XP_037908702.1|HILL	LOC109401570|XP_029724505.1|AEAL, LOC109402877|XP_029724543.1|AEAL, LOC115264667|XP_029724487.1|AEAL
OG0002074	LOC119655850|XP_037917896.1|HILL	LOC109422260|XP_029724561.1|AEAL, LOC115259952|XP_029716608.1|AEAL
OG0002075	LOC119649972|XP_037908337.1|HILL	LOC109415838|XP_019545321.1|AEAL, LOC109418778|XP_019548552.1|AEAL, LOC115257589|XP_029713233.1|AEAL, LOC115254032|XP_029715751.1|AEAL
OG0002076	LOC119656236|XP_037918582.1|HILL	LOC109420404|XP_029729304.1|AEAL, LOC109402323|XP_029713604.1|AEAL
OG0002077	LOC119654575|XP_037915958.1|HILL	LOC109402320|XP_029713586.1|AEAL, LOC115253757|XP_029713723.1|AEAL
OG0002078	LOC119655664|XP_037917578.1|HILL	LOC115257894|XP_029713736.1|AEAL, LOC115257450|XP_029712906.1|AEAL, LOC109402270|XP_019530465.2|AEAL
OG0002079	LOC119650394|XP_037909083.1|HILL	LOC109433204|XP_019565150.1|AEAL
OG0002080	LOC119654626|XP_037916026.1|HILL	LOC109431533|XP_029719646.1|AEAL, LOC109422416|XP_029712778.1|AEAL
OG0002081	LOC119654662|XP_037916081.1|HILL	LOC109424407|XP_029707752.1|AEAL
OG0002082	LOC119656303|XP_037918675.1|HILL	LOC109418655|XP_029730659.1|AEAL, LOC109414790|XP_029719572.1|AEAL
OG0002083	LOC119653504|XP_037914088.1|HILL	LOC109414805|XP_029719558.1|AEAL
OG0002084	LOC119656315|XP_037918691.1|HILL	LOC109418498|XP_019548245.1|AEAL
OG0002085	LOC119656233|XP_037918577.1|HILL, LOC119655275|XP_037917019.1|HILL, LOC119655274|XP_037917014.1|HILL	LOC109401249|XP_029721272.1|AEAL, LOC109413613|XP_029721370.1|AEAL, LOC115253902|XP_029721375.1|AEAL
OG0002086	LOC119655635|XP_037917536.1|HILL	LOC109623390|XP_019933492.1|AEAL, LOC115262587|XP_029720847.1|AEAL, LOC109426916|XP_019558018.1|AEAL
OG0002087	LOC119654374|XP_037915655.1|HILL	LOC109408615|XP_029720918.1|AEAL, LOC109421903|XP_029720891.1|AEAL
OG0002088	LOC119647909|XP_037905155.1|HILL	LOC109408746|XP_019537664.2|AEAL, LOC115267732|XP_029730787.1|AEAL
OG0002089	LOC119654913|XP_037916475.1|HILL	LOC115267813|XP_029731053.1|AEAL, LOC109397100|XP_029730995.1|AEAL
OG0002090	LOC119648685|XP_037906409.1|HILL	LOC109409843|XP_019538871.2|AEAL
OG0002091	LOC119653647|XP_037914390.1|HILL, LOC119653648|XP_037914392.1|HILL, LOC119653646|XP_037914389.1|HILL	LOC109399551|XP_019527547.2|AEAL
OG0002092	LOC119647664|XP_037904667.1|HILL	LOC109431991|XP_019563837.1|AEAL, LOC109431287|XP_029724607.1|AEAL
OG0002093	LOC119653692|XP_037914490.1|HILL	LOC115254199|XP_029731365.1|AEAL, LOC109426482|XP_029710081.1|AEAL
OG0002094	LOC119653481|XP_037914036.1|HILL	LOC109403702|XP_029731427.1|AEAL, LOC115266893|XP_029729356.1|AEAL
OG0002095	LOC119653426|XP_037913933.1|HILL	LOC109403422|XP_019531798.1|AEAL
OG0002096	LOC119653799|XP_037914741.1|HILL, LOC119655532|XP_037917374.1|HILL	LOC109622238|XP_029731487.1|AEAL
OG0002097	LOC119654127|XP_037915218.1|HILL	LOC109410744|XP_029731592.1|AEAL
OG0002098	LOC119649830|XP_037908100.1|HILL	LOC115267972|XP_029731680.1|AEAL, LOC109433444|XP_029714386.1|AEAL, LOC109410678|XP_029731687.1|AEAL, LOC109415401|XP_029732102.1|AEAL
OG0002099	LOC119653875|XP_037914911.1|HILL	LOC115270133|XP_029735089.1|AEAL, LOC109621473|XP_019931061.2|AEAL
OG0002100	LOC119647613|XP_037904574.1|HILL	LOC109426042|XP_019557027.1|AEAL
OG0002101	LOC119655574|XP_037917430.1|HILL	LOC115254207|XP_029731958.1|AEAL, LOC109425935|XP_029731904.1|AEAL, LOC109407614|XP_029708345.1|AEAL
OG0002102	LOC119653572|XP_037914228.1|HILL	LOC109407506|XP_019536102.2|AEAL, LOC115254090|XP_029720467.1|AEAL, LOC109425767|XP_029716782.1|AEAL
OG0002103	LOC119652473|XP_037912571.1|HILL	LOC109412716|XP_019541874.2|AEAL, LOC109411868|XP_029728535.1|AEAL
OG0002117	LOC119657828|XP_037920874.1|HILL	LOC115255629|XP_029709579.1|AEAL, LOC115255647|XP_029709607.1|AEAL, LOC109405365|XP_019533965.2|AEAL
OG0002118	LOC119656808|XP_037919354.1|HILL	LOC115255620|XP_029709568.1|AEAL, LOC109405340|XP_029709584.1|AEAL
OG0002119	LOC119658634|XP_037922087.1|HILL	LOC109424979|XP_029730264.1|AEAL, LOC109431117|XP_029711291.1|AEAL
OG0002120	LOC119660744|XP_037925393.1|HILL	LOC109431090|XP_029712026.1|AEAL, LOC115256425|XP_029710822.1|AEAL, LOC109415389|XP_029711074.1|AEAL
OG0002121	LOC119651294|XP_037910741.1|HILL	LOC109415837|XP_029710571.1|AEAL, LOC109431177|XP_029711637.1|AEAL
OG0002123	LOC119648401|XP_037906075.1|HILL	LOC109433622|XP_019565606.2|AEAL, LOC115260186|XP_029716965.1|AEAL, LOC115260193|XP_029716968.1|AEAL
OG0002124	LOC119657220|XP_037919960.1|HILL	LOC115256608|XP_029711286.1|AEAL, LOC115254583|XP_029708052.1|AEAL, LOC109408961|XP_029713475.1|AEAL
OG0002125	LOC119650671|XP_037909550.1|HILL	LOC109397928|XP_029732795.1|AEAL, LOC109411589|XP_029711753.1|AEAL
OG0002126	LOC119647832|XP_037905001.1|HILL	LOC109401919|XP_019530085.2|AEAL
OG0002127	LOC119657602|XP_037920529.1|HILL	LOC109401891|XP_019530044.2|AEAL
OG0002128	LOC119656607|XP_037918970.1|HILL	LOC109401901|XP_019530061.2|AEAL, LOC115256328|XP_029710468.1|AEAL
OG0002129	LOC119652830|XP_037913086.1|HILL	LOC109414676|XP_019544051.2|AEAL
OG0002130	LOC119657247|XP_037919992.1|HILL	LOC115255740|XP_029709723.1|AEAL, LOC115255706|XP_029709666.1|AEAL, LOC109412205|XP_019541402.2|AEAL, LOC109401824|XP_019529982.2|AEAL
OG0002131	LOC119651496|XP_037911040.1|HILL	LOC109422131|XP_019552314.2|AEAL
OG0002132	LOC119651555|XP_037911116.1|HILL	LOC115258896|XP_029715211.1|AEAL, LOC109424214|XP_029715216.1|AEAL, LOC115254016|XP_029714747.1|AEAL
OG0002133	LOC119656658|XP_037919062.1|HILL	LOC109422142|XP_019552327.2|AEAL, LOC109432621|XP_019564526.2|AEAL
OG0002134	LOC119653848|XP_037914824.1|HILL	LOC109432624|XP_019564533.2|AEAL, LOC109397203|XP_019525090.2|AEAL
OG0002135	LOC119656668|XP_037919077.1|HILL	LOC115256515|XP_029711058.1|AEAL, LOC109422018|XP_029711417.1|AEAL, LOC115256516|XP_029711061.1|AEAL
OG0002136	LOC119659975|XP_037924269.1|HILL	LOC115269152|XP_029733425.1|AEAL, LOC115254485|XP_029707895.1|AEAL, LOC109410160|XP_019539230.2|AEAL, LOC109427440|XP_019558541.2|AEAL
OG0002137	LOC119656530|XP_037918803.1|HILL	LOC109427407|XP_029709733.1|AEAL, LOC109410126|XP_019539200.1|AEAL
OG0002138	LOC119661326|XP_037926552.1|HILL	LOC109416561|XP_019546185.3|AEAL, LOC109416543|XP_019546166.2|AEAL
OG0002139	LOC119646344|XP_037902706.1|HILL	LOC109405079|XP_029710896.1|AEAL
OG0002140	LOC119658046|XP_037921217.1|HILL, LOC119657104|XP_037919788.1|HILL	LOC109398423|XP_029710676.1|AEAL
OG0002141	LOC119658647|XP_037922113.1|HILL	LOC109400383|XP_019528433.1|AEAL, LOC109398405|XP_019526300.1|AEAL
OG0002142	LOC119652352|XP_037912360.1|HILL	LOC109432703|XP_029710954.1|AEAL, LOC115256464|XP_029710965.1|AEAL
OG0002143	LOC119646616|XP_037903050.1|HILL	LOC115269819|XP_029734464.1|AEAL, LOC109409465|XP_019538451.2|AEAL, LOC115256471|XP_029710976.1|AEAL, LOC115256566|XP_029711182.1|AEAL, LOC109412985|XP_029736288.1|AEAL
OG0002144	LOC119660743|XP_037925386.1|HILL	LOC109409483|XP_019538480.1|AEAL, LOC109397642|XP_029736274.1|AEAL
OG0002145	LOC119661362|XP_037926640.1|HILL	LOC109432989|XP_019564906.1|AEAL, LOC115269579|XP_029734256.1|AEAL, LOC109397705|XP_019525563.1|AEAL
OG0002146	LOC119650779|XP_037909815.1|HILL	LOC115253959|XP_029710181.1|AEAL, LOC109414087|XP_029710185.1|AEAL
OG0002148	LOC119656565|XP_037918877.1|HILL	LOC109403530|XP_019531897.2|AEAL, LOC115260591|XP_029717441.1|AEAL
OG0002149	LOC119660866|XP_037925690.1|HILL	LOC115264860|XP_029724755.1|AEAL, LOC109422960|XP_029717434.1|AEAL, LOC109403555|XP_029717407.1|AEAL
OG0002150	LOC119646740|XP_037903246.1|HILL	LOC109422966|XP_029717424.1|AEAL, LOC109403567|XP_029717393.1|AEAL
OG0002151	LOC119661168|XP_037926312.1|HILL, LOC119646524|XP_037902916.1|HILL	LOC109403568|XP_029717394.1|AEAL, LOC109422967|XP_019553412.2|AEAL
OG0002152	LOC119652511|XP_037912633.1|HILL	LOC115269504|XP_029734147.1|AEAL, LOC109422825|XP_029734151.1|AEAL, LOC115260611|XP_029717502.1|AEAL, LOC115260636|XP_029717563.1|AEAL
OG0002153	LOC119652345|XP_037912298.1|HILL	LOC109422812|XP_029723052.1|AEAL, LOC109400888|XP_029717582.1|AEAL, LOC109400890|XP_029717516.1|AEAL
OG0002154	LOC119657793|XP_037920805.1|HILL	LOC115260628|XP_029717547.1|AEAL, LOC109422801|XP_019553227.1|AEAL, LOC109421815|XP_019551916.1|AEAL
OG0002155	LOC119658159|XP_037921355.1|HILL	LOC109425456|XP_019556274.2|AEAL, LOC115260961|XP_029718182.1|AEAL, LOC109412969|XP_019542172.2|AEAL
OG0002156	LOC119660802|XP_037925559.1|HILL	LOC109431451|XP_019563200.2|AEAL, LOC109427678|XP_029717851.1|AEAL, LOC115260560|XP_029717336.1|AEAL
OG0002157	LOC119651054|XP_037910311.1|HILL	LOC109431463|XP_029717880.1|AEAL
OG0002158	LOC119651960|XP_037911747.1|HILL, LOC119651888|XP_037911638.1|HILL, LOC119659188|XP_037923076.1|HILL	LOC109415571|XP_019545000.2|AEAL
OG0002159	LOC119651415|XP_037910937.1|HILL	LOC109415590|XP_029717899.1|AEAL
OG0002160	LOC119653182|XP_037913664.1|HILL	LOC115260910|XP_029718110.1|AEAL, LOC109415593|XP_019545034.2|AEAL
OG0002161	LOC119650997|XP_037910210.1|HILL	LOC109417113|XP_019546784.1|AEAL, LOC109405961|XP_019534556.2|AEAL
OG0002162	LOC119659601|XP_037923697.1|HILL	LOC109405955|XP_029729107.1|AEAL, LOC109406950|XP_029728642.1|AEAL
OG0002163	LOC119652577|XP_037912719.1|HILL	LOC109405962|XP_029729123.1|AEAL, LOC109406932|XP_029728673.1|AEAL
OG0002164	LOC119658470|XP_037921820.1|HILL	LOC109412138|XP_019541329.2|AEAL
OG0002165	LOC119651145|XP_037910477.1|HILL, LOC119646845|XP_037903395.1|HILL	LOC109412145|XP_019541339.2|AEAL
OG0002166	LOC119646480|XP_037902861.1|HILL	LOC109431508|XP_019563280.1|AEAL
OG0002167	LOC119660949|XP_037925889.1|HILL	LOC109431514|XP_019563288.2|AEAL
OG0002168	LOC119658017|XP_037921174.1|HILL	LOC109404025|XP_019532466.2|AEAL
OG0002169	LOC119658302|XP_037921533.1|HILL	LOC109405634|XP_019534250.2|AEAL
OG0002170	LOC119660722|XP_037925301.1|HILL	LOC115269231|XP_029733621.1|AEAL, LOC109419457|XP_029733623.1|AEAL, LOC109423119|XP_029708011.1|AEAL
OG0002171	LOC119657940|XP_037921057.1|HILL	LOC109419102|XP_019548870.2|AEAL
OG0002172	LOC119657818|XP_037920860.1|HILL	LOC109397306|XP_019525181.1|AEAL, LOC109423199|XP_029729631.1|AEAL, LOC115254539|XP_029707966.1|AEAL
OG0002173	LOC119660310|XP_037924716.1|HILL	LOC115267000|XP_029729627.1|AEAL, LOC109423204|XP_029707961.1|AEAL, LOC109397302|XP_029712444.1|AEAL
OG0002174	LOC119651946|XP_037911728.1|HILL	LOC115254535|XP_029707951.1|AEAL, LOC109397290|XP_029712407.1|AEAL, LOC109423210|XP_029729619.1|AEAL
OG0002175	LOC119651947|XP_037911729.1|HILL	LOC115266999|XP_029729622.1|AEAL, LOC109423177|XP_029707955.1|AEAL, LOC109397291|XP_019525159.1|AEAL, LOC115258245|XP_029714174.1|AEAL
OG0002176	LOC119652239|XP_037912142.1|HILL	LOC109397239|XP_019525111.2|AEAL
OG0002177	LOC119651431|XP_037910957.1|HILL	LOC109423481|XP_019553999.1|AEAL, LOC109432158|XP_019564021.1|AEAL
OG0002178	LOC119656556|XP_037918862.1|HILL	LOC109425435|XP_029713496.1|AEAL, LOC115263710|XP_029722815.1|AEAL, LOC115262275|XP_029720532.1|AEAL, LOC115263719|XP_029722830.1|AEAL
OG0002179	LOC119652952|XP_037913273.1|HILL	LOC109430250|XP_029722714.1|AEAL
OG0002180	LOC119653216|XP_037913716.1|HILL	LOC109430353|XP_029722918.1|AEAL
OG0002181	LOC119657501|XP_037920363.1|HILL	LOC109412455|XP_019541637.2|AEAL
OG0002182	LOC119653170|XP_037913639.1|HILL	LOC115253587|XP_029707694.1|AEAL, LOC109400069|XP_029707661.1|AEAL
OG0002183	LOC119654245|XP_037915415.1|HILL	LOC109399271|XP_019527254.2|AEAL, LOC109429086|XP_019560469.2|AEAL, LOC115254315|XP_029707582.1|AEAL, LOC109621635|XP_019931279.1|AEAL
OG0002184	LOC119660227|XP_037924603.1|HILL, LOC119660228|XP_037924604.1|HILL	LOC109621573|XP_019931184.2|AEAL, LOC109400064|XP_019528077.2|AEAL
OG0002185	LOC119651143|XP_037910474.1|HILL	LOC115254377|XP_029707733.1|AEAL, LOC109400080|XP_019528093.2|AEAL
OG0002186	LOC119651163|XP_037910509.1|HILL	LOC109400056|XP_019528074.1|AEAL, LOC115260226|XP_029717018.1|AEAL, LOC109621569|XP_019931181.2|AEAL
OG0002187	LOC119651707|XP_037911348.1|HILL	LOC109430224|XP_019561821.2|AEAL, LOC115257371|XP_029712746.1|AEAL, LOC109410080|XP_029712795.1|AEAL
OG0002188	LOC119656601|XP_037918961.1|HILL	LOC109410076|XP_019539152.1|AEAL, LOC115257638|XP_029713324.1|AEAL
OG0002189	LOC119656534|XP_037918808.1|HILL	LOC109429966|XP_029713118.1|AEAL, LOC115253993|XP_029713018.1|AEAL, LOC115257535|XP_029713121.1|AEAL
OG0002190	LOC119656531|XP_037918804.1|HILL	LOC109430715|XP_029713413.1|AEAL, LOC109429732|XP_029726723.1|AEAL
OG0002191	LOC119658503|XP_037921893.1|HILL	LOC109430737|XP_019562359.2|AEAL, LOC109429722|XP_029726726.1|AEAL, LOC115257509|XP_029713043.1|AEAL
OG0002192	LOC119650042|XP_037908453.1|HILL	LOC109623330|XP_029721189.1|AEAL, LOC109426920|XP_019558024.2|AEAL
OG0002193	LOC119650569|XP_037909314.1|HILL	LOC109425392|XP_019556204.1|AEAL
OG0002194	LOC119651777|XP_037911459.1|HILL	LOC115267008|XP_029729638.1|AEAL, LOC109399871|XP_019527903.2|AEAL, LOC109425377|XP_029729744.1|AEAL
OG0002195	LOC119651763|XP_037911430.1|HILL	LOC115267044|XP_029729697.1|AEAL, LOC109399844|XP_029729686.1|AEAL, LOC109425353|XP_019556149.2|AEAL, LOC115267045|XP_029729698.1|AEAL
