Orthogroup	CCAP.longest_only	DPER.longest_only
OG0002447	CCAP1982_LOCUS14545|CAD7006218.1|CCAP	LOC6599067|XP_026849027.1|DPER
OG0002448	CCAP1982_LOCUS6875|CAD6998266.1|CCAP	LOC6590358|XP_002015838.1|DPER
OG0002449	CCAP1982_LOCUS19915|CAD7011805.1|CCAP	LOC6590656|XP_002016414.1|DPER
OG0002450	CCAP1982_LOCUS4259|CAD6995548.1|CCAP	LOC6594067|XP_002019866.1|DPER
OG0002451	CCAP1982_LOCUS21043|CAD7012948.1|CCAP	LOC6590854|XP_026841333.1|DPER
OG0002452	CCAP1982_LOCUS20470|CAD7012376.1|CCAP	LOC6592630|XP_026841791.1|DPER
OG0002453	CCAP1982_LOCUS21137|CAD7013056.1|CCAP	LOC6592629|XP_002018128.2|DPER
OG0002454	CCAP1982_LOCUS14790|CAD7006472.1|CCAP	LOC6602793|XP_002027844.1|DPER
OG0002455	CCAP1982_LOCUS14789|CAD7006471.1|CCAP	LOC6602792|XP_002027843.2|DPER
OG0002456	CCAP1982_LOCUS21086|CAD7012995.1|CCAP	LOC6590188|XP_002015745.2|DPER
OG0002457	CCAP1982_LOCUS22622|CAD7014631.1|CCAP, CCAP1982_LOCUS22625|CAD7014634.1|CCAP	LOC6602061|XP_026841720.1|DPER
OG0002458	CCAP1982_LOCUS14258|CAD7005920.1|CCAP	LOC6588947|XP_002014200.2|DPER
OG0002459	CCAP1982_LOCUS20558|CAD7012480.1|CCAP, CCAP1982_LOCUS20557|CAD7012479.1|CCAP	LOC6592756|XP_026841010.1|DPER
OG0002460	CCAP1982_LOCUS19474|CAD7011373.1|CCAP, CCAP1982_LOCUS19477|CAD7011376.1|CCAP	LOC6601326|XP_026841901.1|DPER
OG0002461	CCAP1982_LOCUS20126|CAD7012016.1|CCAP	LOC6589974|XP_002016322.1|DPER
OG0002462	CCAP1982_LOCUS21073|CAD7012982.1|CCAP	LOC6592453|XP_026842201.1|DPER
OG0002463	CCAP1982_LOCUS19586|CAD7011487.1|CCAP	LOC6590015|XP_002016569.2|DPER
OG0002464	CCAP1982_LOCUS19412|CAD7011306.1|CCAP	LOC6590027|XP_002016206.1|DPER
OG0002465	CCAP1982_LOCUS19407|CAD7011300.1|CCAP	LOC6592905|XP_002018573.1|DPER
OG0002466	CCAP1982_LOCUS9881|CAD7001384.1|CCAP	LOC6602003|XP_026846826.1|DPER
OG0002467	CCAP1982_LOCUS14722|CAD7006402.1|CCAP, CCAP1982_LOCUS14720|CAD7006400.1|CCAP	LOC6600302|XP_002025356.2|DPER
OG0002468	CCAP1982_LOCUS14379|CAD7006044.1|CCAP, CCAP1982_LOCUS14358|CAD7006023.1|CCAP	LOC6603687|XP_002028661.2|DPER
OG0002469	CCAP1982_LOCUS2333|CAD6993520.1|CCAP, CCAP1982_LOCUS2754|CAD6993969.1|CCAP	LOC6594608|XP_002019311.1|DPER
OG0002470	CCAP1982_LOCUS19759|CAD7011674.1|CCAP	LOC6590690|XP_002016621.1|DPER
OG0002471	CCAP1982_LOCUS20307|CAD7012206.1|CCAP	LOC6590797|XP_002015421.1|DPER
OG0002472	CCAP1982_LOCUS20039|CAD7011927.1|CCAP	LOC6591110|XP_026841470.1|DPER
OG0002473	CCAP1982_LOCUS20859|CAD7012755.1|CCAP	LOC6600930|XP_002026034.1|DPER
OG0002474	CCAP1982_LOCUS14634|CAD7006312.1|CCAP	LOC6597013|XP_026845537.1|DPER
OG0002475	CCAP1982_LOCUS1091|CAD6992221.1|CCAP	LOC113566942|XP_026849976.1|DPER, LOC6603702|XP_002028670.1|DPER, LOC6594726|XP_002020557.1|DPER, LOC6602735|XP_002027762.1|DPER
OG0002476	CCAP1982_LOCUS20436|CAD7012342.1|CCAP	LOC6590599|XP_002016468.1|DPER
OG0002477	CCAP1982_LOCUS19393|CAD7011286.1|CCAP	LOC6590187|XP_026841538.1|DPER
OG0002478	CCAP1982_LOCUS19375|CAD7011267.1|CCAP	LOC6592533|XP_026842141.1|DPER
OG0002479	CCAP1982_LOCUS20398|CAD7012302.1|CCAP	LOC6591248|XP_026841650.1|DPER
OG0002480	CCAP1982_LOCUS20498|CAD7012412.1|CCAP	LOC6602044|XP_026841520.1|DPER
OG0002482	CCAP1982_LOCUS19873|CAD7011761.1|CCAP	LOC6592656|XP_002017992.1|DPER
OG0002483	CCAP1982_LOCUS20516|CAD7012433.1|CCAP	LOC6590374|XP_002015624.2|DPER
OG0002484	CCAP1982_LOCUS23179|CAD7015231.1|CCAP	LOC6590635|XP_002016138.1|DPER
OG0002485	CCAP1982_LOCUS19385|CAD7011277.1|CCAP	LOC6592477|XP_002017783.1|DPER
OG0002486	CCAP1982_LOCUS11788|CAD7003327.1|CCAP	LOC6603787|XP_026848089.1|DPER
OG0002487	CCAP1982_LOCUS5444|CAD6996766.1|CCAP	LOC6597936|XP_026842972.1|DPER
OG0002488	CCAP1982_LOCUS11706|CAD7003244.1|CCAP	LOC6592224|XP_002018043.1|DPER
OG0002489	CCAP1982_LOCUS14330|CAD7005994.1|CCAP	LOC6593954|XP_002018640.1|DPER, LOC6602379|XP_026848533.1|DPER
OG0002490	CCAP1982_LOCUS19394|CAD7011287.1|CCAP	LOC6600976|XP_002025875.2|DPER
OG0002491	CCAP1982_LOCUS13991|CAD7005633.1|CCAP	LOC6595745|XP_026845326.1|DPER
OG0002492	CCAP1982_LOCUS21025|CAD7012928.1|CCAP	LOC6589903|XP_026840700.1|DPER
OG0002493	CCAP1982_LOCUS19605|CAD7011513.1|CCAP	LOC6592214|XP_026841533.1|DPER
OG0002494	CCAP1982_LOCUS4432|CAD6995726.1|CCAP	LOC6591952|XP_002017496.1|DPER
OG0002495	CCAP1982_LOCUS19455|CAD7011352.1|CCAP	LOC6590542|XP_026842144.1|DPER, LOC113565161|XP_026842143.1|DPER
OG0002496	CCAP1982_LOCUS346|CAD6991419.1|CCAP	LOC6591727|XP_002016904.1|DPER
OG0002497	CCAP1982_LOCUS14877|CAD7006563.1|CCAP	LOC6599697|XP_002024950.1|DPER
OG0002498	CCAP1982_LOCUS13017|CAD7004622.1|CCAP	LOC6601231|XP_026848206.1|DPER, LOC6603075|XP_026847139.1|DPER, LOC6599454|XP_002024518.2|DPER
OG0002499	CCAP1982_LOCUS14754|CAD7006435.1|CCAP	LOC6600565|XP_002025683.1|DPER
OG0002501	CCAP1982_LOCUS5393|CAD6996710.1|CCAP, CCAP1982_LOCUS5394|CAD6996711.1|CCAP	LOC6589170|XP_002015027.1|DPER
OG0002502	CCAP1982_LOCUS22470|CAD7014474.1|CCAP	LOC6591023|XP_002016642.1|DPER
OG0002503	CCAP1982_LOCUS9413|CAD7000940.1|CCAP, CCAP1982_LOCUS19547|CAD7011447.1|CCAP, CCAP1982_LOCUS10042|CAD7001547.1|CCAP, CCAP1982_LOCUS20500|CAD7012414.1|CCAP, CCAP1982_LOCUS3907|CAD6995187.1|CCAP, CCAP1982_LOCUS10617|CAD7002129.1|CCAP, CCAP1982_LOCUS10616|CAD7002128.1|CCAP, CCAP1982_LOCUS10130|CAD7001636.1|CCAP, CCAP1982_LOCUS9362|CAD7000888.1|CCAP, CCAP1982_LOCUS526|CAD6991611.1|CCAP, CCAP1982_LOCUS10172|CAD7001681.1|CCAP, CCAP1982_LOCUS19501|CAD7011401.1|CCAP, CCAP1982_LOCUS10542|CAD7002054.1|CCAP, CCAP1982_LOCUS10634|CAD7002146.1|CCAP	LOC113566376|XP_026847475.1|DPER
OG0002511	CCAP1982_LOCUS1914|CAD6993087.1|CCAP	LOC6588616|XP_026840142.1|DPER
OG0002512	CCAP1982_LOCUS10665|CAD7002177.1|CCAP, CCAP1982_LOCUS10662|CAD7002174.1|CCAP	LOC6601996|XP_026846822.1|DPER
OG0002513	CCAP1982_LOCUS3642|CAD6994907.1|CCAP, CCAP1982_LOCUS3604|CAD6994869.1|CCAP	LOC6587855|XP_002013740.1|DPER
OG0002516	CCAP1982_LOCUS3198|CAD6994451.1|CCAP	LOC6591929|XP_002017431.2|DPER
OG0002518	CCAP1982_LOCUS1883|CAD6993051.1|CCAP	LOC6588329|XP_002013803.1|DPER
OG0002519	CCAP1982_LOCUS20405|CAD7012310.1|CCAP	LOC6600867|XP_002025902.1|DPER
OG0002522	CCAP1982_LOCUS1874|CAD6993042.1|CCAP	LOC6588383|XP_002013810.1|DPER
OG0002523	CCAP1982_LOCUS1345|CAD6992493.1|CCAP	LOC6595026|XP_002019991.1|DPER
OG0002525	CCAP1982_LOCUS11270|CAD7002800.1|CCAP	LOC6599500|XP_002024720.1|DPER
OG0002526	CCAP1982_LOCUS1599|CAD6992757.1|CCAP	LOC6588223|XP_002013729.1|DPER
OG0002527	CCAP1982_LOCUS1032|CAD6992154.1|CCAP	LOC6598700|XP_026850671.1|DPER
OG0002529	CCAP1982_LOCUS4211|CAD6995498.1|CCAP	LOC6587296|XP_002014184.2|DPER
OG0002530	CCAP1982_LOCUS21801|CAD7013778.1|CCAP	LOC6593985|XP_002019027.1|DPER
OG0002531	CCAP1982_LOCUS6268|CAD6997633.1|CCAP	LOC113565880|XP_026845042.1|DPER, LOC6589699|XP_002014222.1|DPER
OG0002532	CCAP1982_LOCUS4166|CAD6995451.1|CCAP	LOC6591844|XP_002016804.1|DPER
OG0002534	CCAP1982_LOCUS21438|CAD7013371.1|CCAP	LOC6590784|XP_002016102.2|DPER
OG0002535	CCAP1982_LOCUS14577|CAD7006251.1|CCAP	LOC6601500|XP_002026562.1|DPER
OG0002536	CCAP1982_LOCUS1617|CAD6992777.1|CCAP	LOC6595162|XP_002020289.1|DPER
OG0002537	CCAP1982_LOCUS2590|CAD6993792.1|CCAP	LOC6590997|XP_002016561.1|DPER
OG0002539	CCAP1982_LOCUS21442|CAD7013377.1|CCAP	LOC6592278|XP_026840815.1|DPER
OG0002541	CCAP1982_LOCUS2218|CAD6993403.1|CCAP	LOC6598508|XP_002023596.2|DPER
OG0002544	CCAP1982_LOCUS3703|CAD6994972.1|CCAP	LOC6587414|XP_002013494.1|DPER
OG0002545	CCAP1982_LOCUS13855|CAD7005495.1|CCAP	LOC6596747|XP_002021930.1|DPER
OG0002551	CCAP1982_LOCUS1167|CAD6992299.1|CCAP	LOC6587624|XP_026850936.1|DPER
OG0002552	CCAP1982_LOCUS11795|CAD7003335.1|CCAP	LOC6588686|XP_002015214.1|DPER
OG0002556	CCAP1982_LOCUS6266|CAD6997631.1|CCAP	LOC6589702|XP_002014225.1|DPER, LOC113565873|XP_026845034.1|DPER
OG0002558	CCAP1982_LOCUS3869|CAD6995148.1|CCAP	LOC6587832|XP_002013695.1|DPER
OG0002559	CCAP1982_LOCUS4186|CAD6995470.1|CCAP	LOC113567378|XP_026850830.1|DPER
OG0002560	CCAP1982_LOCUS2411|CAD6993601.1|CCAP	LOC6587752|XP_026844634.1|DPER
OG0002561	CCAP1982_LOCUS1044|CAD6992169.1|CCAP	LOC6588114|XP_026843303.1|DPER
OG0002564	CCAP1982_LOCUS1127|CAD6992258.1|CCAP	LOC6594784|XP_002020538.1|DPER
OG0002565	CCAP1982_LOCUS3457|CAD6994724.1|CCAP, CCAP1982_LOCUS3458|CAD6994725.1|CCAP	LOC6595287|XP_026846656.1|DPER
OG0002566	CCAP1982_LOCUS1882|CAD6993050.1|CCAP	LOC6588143|XP_026844107.1|DPER
OG0002569	CCAP1982_LOCUS3304|CAD6994564.1|CCAP	LOC6595986|XP_002021052.1|DPER
OG0002570	CCAP1982_LOCUS2127|CAD6993310.1|CCAP	LOC6587300|XP_026840374.1|DPER
OG0002571	CCAP1982_LOCUS2121|CAD6993304.1|CCAP	LOC6588592|XP_002013846.1|DPER
OG0002573	CCAP1982_LOCUS2092|CAD6993276.1|CCAP	LOC6588405|XP_002013823.1|DPER
OG0002574	CCAP1982_LOCUS1876|CAD6993044.1|CCAP	LOC6588297|XP_026839985.1|DPER
OG0002575	CCAP1982_LOCUS376|CAD6991451.1|CCAP, CCAP1982_LOCUS375|CAD6991449.1|CCAP	LOC6591688|XP_026843832.1|DPER
OG0002577	CCAP1982_LOCUS12031|CAD7003582.1|CCAP	LOC6601395|XP_002026498.1|DPER
OG0002578	CCAP1982_LOCUS7878|CAD6999351.1|CCAP	LOC6595517|XP_002020622.2|DPER
OG0002581	CCAP1982_LOCUS3455|CAD6994722.1|CCAP, CCAP1982_LOCUS3456|CAD6994723.1|CCAP	LOC6587195|XP_026840379.1|DPER
OG0002582	CCAP1982_LOCUS4118|CAD6995400.1|CCAP	LOC113565759|XP_026844651.1|DPER, LOC6591818|XP_026850767.1|DPER
OG0002583	CCAP1982_LOCUS2164|CAD6993346.1|CCAP, CCAP1982_LOCUS2163|CAD6993345.1|CCAP	LOC6587836|XP_026846909.1|DPER
OG0002584	CCAP1982_LOCUS12898|CAD7004498.1|CCAP	LOC6602383|XP_002027387.1|DPER
OG0002585	CCAP1982_LOCUS12897|CAD7004497.1|CCAP	LOC6602382|XP_002027386.1|DPER
OG0002586	CCAP1982_LOCUS1660|CAD6992821.1|CCAP	LOC6588091|XP_002013369.2|DPER
OG0002587	CCAP1982_LOCUS1157|CAD6992289.1|CCAP	LOC6587528|XP_002013670.1|DPER
OG0002588	CCAP1982_LOCUS1730|CAD6992895.1|CCAP	LOC6588155|XP_026844525.1|DPER
OG0002589	CCAP1982_LOCUS2964|CAD6994202.1|CCAP, CCAP1982_LOCUS2965|CAD6994203.1|CCAP	LOC6588581|XP_026850857.1|DPER
OG0002591	CCAP1982_LOCUS3754|CAD6995024.1|CCAP	LOC6595175|XP_026840779.1|DPER
OG0002592	CCAP1982_LOCUS2719|CAD6993932.1|CCAP	LOC6595185|XP_026839913.1|DPER
OG0002593	CCAP1982_LOCUS2395|CAD6993584.1|CCAP, CCAP1982_LOCUS2396|CAD6993585.1|CCAP	LOC6595191|XP_026840946.1|DPER
OG0002594	CCAP1982_LOCUS2404|CAD6993594.1|CCAP	LOC6588468|XP_026850790.1|DPER
OG0002595	CCAP1982_LOCUS1585|CAD6992740.1|CCAP, CCAP1982_LOCUS1584|CAD6992739.1|CCAP	LOC6588101|XP_026842739.1|DPER
OG0002596	CCAP1982_LOCUS1952|CAD6993127.1|CCAP	LOC6588626|XP_026850663.1|DPER
OG0002597	CCAP1982_LOCUS2673|CAD6993879.1|CCAP	LOC6587749|XP_002012898.1|DPER
OG0002598	CCAP1982_LOCUS3148|CAD6994396.1|CCAP	LOC6598835|XP_026840153.1|DPER
OG0002600	CCAP1982_LOCUS22615|CAD7014624.1|CCAP	LOC6592783|XP_026841080.1|DPER
OG0002601	CCAP1982_LOCUS2774|CAD6993992.1|CCAP	LOC6598816|XP_002023928.1|DPER
OG0002602	CCAP1982_LOCUS1386|CAD6992537.1|CCAP	LOC6594768|XP_002020082.1|DPER
OG0002603	CCAP1982_LOCUS1070|CAD6992198.1|CCAP	LOC6594903|XP_026842936.1|DPER
OG0002604	CCAP1982_LOCUS1069|CAD6992197.1|CCAP	LOC6594902|XP_002020502.1|DPER
OG0002605	CCAP1982_LOCUS3174|CAD6994422.1|CCAP	LOC113567439|XP_026851082.1|DPER, LOC6598826|XP_002023938.1|DPER
OG0002606	CCAP1982_LOCUS1301|CAD6992441.1|CCAP	LOC6587203|XP_026840350.1|DPER
OG0002608	CCAP1982_LOCUS5103|CAD6996430.1|CCAP	LOC6594404|XP_026845490.1|DPER
OG0002609	CCAP1982_LOCUS21723|CAD7013682.1|CCAP	LOC6602081|XP_002027159.1|DPER
OG0002610	CCAP1982_LOCUS2785|CAD6994007.1|CCAP	LOC6598788|XP_002023899.1|DPER
OG0002611	CCAP1982_LOCUS1049|CAD6992175.1|CCAP	LOC6594921|XP_002020129.1|DPER
OG0002612	CCAP1982_LOCUS2937|CAD6994172.1|CCAP	LOC6587768|XP_002013346.1|DPER
OG0002613	CCAP1982_LOCUS3983|CAD6995262.1|CCAP	LOC6588457|XP_002013453.2|DPER
OG0002614	CCAP1982_LOCUS3978|CAD6995257.1|CCAP, CCAP1982_LOCUS3979|CAD6995258.1|CCAP	LOC6588282|XP_026840014.1|DPER
OG0002615	CCAP1982_LOCUS12276|CAD7003844.1|CCAP	LOC6602721|XP_002027746.1|DPER
OG0002616	CCAP1982_LOCUS2697|CAD6993904.1|CCAP	LOC6587510|XP_002013070.1|DPER
OG0002617	CCAP1982_LOCUS4101|CAD6995383.1|CCAP	LOC6591857|XP_002016791.1|DPER
OG0002618	CCAP1982_LOCUS1158|CAD6992290.1|CCAP	LOC6592091|XP_026840447.1|DPER
OG0002619	CCAP1982_LOCUS3084|CAD6994328.1|CCAP	LOC6598760|XP_026840179.1|DPER
OG0002620	CCAP1982_LOCUS3792|CAD6995068.1|CCAP	LOC6595199|XP_002020234.1|DPER
OG0002621	CCAP1982_LOCUS1461|CAD6992612.1|CCAP	LOC6588008|XP_026843434.1|DPER
OG0002622	CCAP1982_LOCUS12150|CAD7003713.1|CCAP	LOC6599793|XP_002024963.1|DPER
OG0002623	CCAP1982_LOCUS1257|CAD6992393.1|CCAP	LOC6595288|XP_002020354.2|DPER
OG0002624	CCAP1982_LOCUS1256|CAD6992392.1|CCAP	LOC6587922|XP_026839932.1|DPER
OG0002625	CCAP1982_LOCUS1238|CAD6992374.1|CCAP, CCAP1982_LOCUS1237|CAD6992373.1|CCAP, CCAP1982_LOCUS1236|CAD6992372.1|CCAP	LOC6587972|XP_026850652.1|DPER
OG0002627	CCAP1982_LOCUS2842|CAD6994071.1|CCAP	LOC6588146|XP_026843101.1|DPER
OG0002628	CCAP1982_LOCUS2854|CAD6994084.1|CCAP	LOC6588049|XP_026850486.1|DPER
OG0002629	CCAP1982_LOCUS4342|CAD6995636.1|CCAP	LOC113567259|XP_026850319.1|DPER
OG0002629	CCAP1982_LOCUS4344|CAD6995638.1|CCAP	LOC6594580|XP_026850360.1|DPER
OG0002630	CCAP1982_LOCUS4685|CAD6995978.1|CCAP	LOC6591632|XP_026848001.1|DPER
OG0002631	CCAP1982_LOCUS2952|CAD6994187.1|CCAP, CCAP1982_LOCUS2953|CAD6994188.1|CCAP	LOC6587512|XP_002013918.1|DPER
OG0002632	CCAP1982_LOCUS1636|CAD6992797.1|CCAP, CCAP1982_LOCUS1626|CAD6992787.1|CCAP	LOC6588646|XP_002013619.1|DPER
OG0002633	CCAP1982_LOCUS2088|CAD6993272.1|CCAP	LOC6588462|XP_002013818.1|DPER
OG0002634	CCAP1982_LOCUS3764|CAD6995034.1|CCAP, CCAP1982_LOCUS3765|CAD6995035.1|CCAP	LOC6587416|XP_026847988.1|DPER
OG0002635	CCAP1982_LOCUS3301|CAD6994561.1|CCAP	LOC6588190|XP_002013759.2|DPER
OG0002636	CCAP1982_LOCUS1639|CAD6992800.1|CCAP, CCAP1982_LOCUS1628|CAD6992789.1|CCAP, CCAP1982_LOCUS1638|CAD6992799.1|CCAP	LOC6594679|XP_002019314.1|DPER
OG0002637	CCAP1982_LOCUS8861|CAD7000385.1|CCAP	LOC6595399|XP_002020872.1|DPER
OG0002638	CCAP1982_LOCUS1360|CAD6992511.1|CCAP	LOC6594795|XP_002020476.1|DPER
OG0002639	CCAP1982_LOCUS56|CAD6991109.1|CCAP	LOC113566671|XP_026849128.1|DPER
OG0002640	CCAP1982_LOCUS1282|CAD6992419.1|CCAP	LOC6587201|XP_002014001.2|DPER
OG0002641	CCAP1982_LOCUS1280|CAD6992416.1|CCAP	LOC6587966|XP_002013327.1|DPER
OG0002642	CCAP1982_LOCUS1278|CAD6992414.1|CCAP	LOC6587926|XP_002013324.1|DPER
OG0002643	CCAP1982_LOCUS1277|CAD6992411.1|CCAP	LOC6587876|XP_026844353.1|DPER
OG0002644	CCAP1982_LOCUS2065|CAD6993248.1|CCAP	LOC6587783|XP_002013295.1|DPER
OG0002645	CCAP1982_LOCUS2057|CAD6993240.1|CCAP	LOC6587799|XP_026848702.1|DPER
OG0002646	CCAP1982_LOCUS4941|CAD6996258.1|CCAP	LOC6592139|XP_002016820.1|DPER
OG0002647	CCAP1982_LOCUS2210|CAD6993394.1|CCAP	LOC6587247|XP_002013661.1|DPER
OG0002648	CCAP1982_LOCUS2445|CAD6993635.1|CCAP	LOC6588280|XP_026850459.1|DPER
OG0002649	CCAP1982_LOCUS1190|CAD6992325.1|CCAP	LOC6587689|XP_002012786.1|DPER
OG0002650	CCAP1982_LOCUS3303|CAD6994563.1|CCAP	LOC6587286|XP_026851119.1|DPER
OG0002651	CCAP1982_LOCUS378|CAD6991453.1|CCAP	LOC6591686|XP_002017323.1|DPER
OG0002652	CCAP1982_LOCUS1458|CAD6992609.1|CCAP	LOC113565771|XP_026844690.1|DPER
OG0002653	CCAP1982_LOCUS2888|CAD6994122.1|CCAP	LOC6587241|XP_002013998.1|DPER
OG0002654	CCAP1982_LOCUS2882|CAD6994113.1|CCAP	LOC6587230|XP_026850994.1|DPER
OG0002655	CCAP1982_LOCUS2935|CAD6994170.1|CCAP	LOC6588000|XP_026840322.1|DPER
OG0002656	CCAP1982_LOCUS2369|CAD6993556.1|CCAP, CCAP1982_LOCUS2367|CAD6993554.1|CCAP	LOC6587531|XP_026844970.1|DPER
OG0002657	CCAP1982_LOCUS3300|CAD6994560.1|CCAP	LOC6588148|XP_002013757.1|DPER
OG0002658	CCAP1982_LOCUS3343|CAD6994605.1|CCAP	LOC6595094|XP_002020372.1|DPER
OG0002659	CCAP1982_LOCUS2493|CAD6993687.1|CCAP	LOC6594756|XP_002020093.2|DPER
OG0002661	CCAP1982_LOCUS3969|CAD6995247.1|CCAP	LOC6587273|XP_026840201.1|DPER
OG0002662	CCAP1982_LOCUS22161|CAD7014155.1|CCAP	LOC6592276|XP_026840818.1|DPER
OG0002663	CCAP1982_LOCUS1305|CAD6992448.1|CCAP	LOC6588317|XP_002013416.1|DPER
OG0002664	CCAP1982_LOCUS7412|CAD6998863.1|CCAP	LOC6595575|XP_026844388.1|DPER
OG0002665	CCAP1982_LOCUS22397|CAD7014404.1|CCAP	LOC6592746|XP_002017808.2|DPER
OG0002666	CCAP1982_LOCUS22392|CAD7014398.1|CCAP	LOC6592749|XP_002017811.2|DPER
OG0002667	CCAP1982_LOCUS22620|CAD7014629.1|CCAP, CCAP1982_LOCUS22623|CAD7014632.1|CCAP	LOC6590149|XP_002016316.1|DPER
OG0002668	CCAP1982_LOCUS11507|CAD7003044.1|CCAP	LOC113566496|XP_026848137.1|DPER, LOC6603346|XP_026848188.1|DPER
OG0002669	CCAP1982_LOCUS12606|CAD7004187.1|CCAP	LOC6593977|XP_002019019.1|DPER
OG0002670	CCAP1982_LOCUS10936|CAD7002447.1|CCAP	LOC6599862|XP_002024984.1|DPER, LOC113566326|XP_026847300.1|DPER
OG0002671	CCAP1982_LOCUS10930|CAD7002440.1|CCAP, CCAP1982_LOCUS10928|CAD7002438.1|CCAP, CCAP1982_LOCUS10931|CAD7002441.1|CCAP	LOC6599857|XP_026847413.1|DPER
OG0002673	CCAP1982_LOCUS19581|CAD7011482.1|CCAP	LOC6591000|XP_002016564.2|DPER
OG0002674	CCAP1982_LOCUS21620|CAD7013564.1|CCAP, CCAP1982_LOCUS21621|CAD7013565.1|CCAP	LOC6590039|XP_026841526.1|DPER
OG0002675	CCAP1982_LOCUS11841|CAD7003382.1|CCAP	LOC6602956|XP_026848849.1|DPER
OG0002676	CCAP1982_LOCUS7087|CAD6998496.1|CCAP	LOC6592358|XP_026841064.1|DPER
OG0002677	CCAP1982_LOCUS21946|CAD7013932.1|CCAP	LOC6591217|XP_026841403.1|DPER
OG0002678	CCAP1982_LOCUS22588|CAD7014594.1|CCAP, CCAP1982_LOCUS22594|CAD7014601.1|CCAP	LOC6593059|XP_002018471.1|DPER
OG0002679	CCAP1982_LOCUS19580|CAD7011481.1|CCAP, CCAP1982_LOCUS19579|CAD7011479.1|CCAP	LOC6591048|XP_026840705.1|DPER
OG0002681	CCAP1982_LOCUS20159|CAD7012057.1|CCAP	LOC6600830|XP_026842006.1|DPER
OG0002682	CCAP1982_LOCUS11604|CAD7003143.1|CCAP	LOC6604592|XP_026847360.1|DPER, LOC6604642|XP_026849978.1|DPER, LOC113566908|XP_026849915.1|DPER
OG0002683	CCAP1982_LOCUS4637|CAD6995935.1|CCAP	LOC6591568|XP_026844552.1|DPER
OG0002684	CCAP1982_LOCUS20655|CAD7012570.1|CCAP	LOC6603093|XP_002028103.1|DPER
OG0002685	CCAP1982_LOCUS12595|CAD7004175.1|CCAP, CCAP1982_LOCUS12591|CAD7004171.1|CCAP	LOC6603571|XP_026847976.1|DPER
OG0002686	CCAP1982_LOCUS13130|CAD7004737.1|CCAP	LOC6601203|XP_002026234.1|DPER
OG0002687	CCAP1982_LOCUS12872|CAD7004466.1|CCAP	LOC6602388|XP_002027392.2|DPER
OG0002688	CCAP1982_LOCUS11895|CAD7003441.1|CCAP	LOC6603899|XP_026848115.1|DPER
OG0002689	CCAP1982_LOCUS19645|CAD7011557.1|CCAP	LOC6598135|XP_002023295.1|DPER
OG0002690	CCAP1982_LOCUS21806|CAD7013783.1|CCAP	LOC6598970|XP_002024058.1|DPER
OG0002691	CCAP1982_LOCUS21614|CAD7013556.1|CCAP	LOC6600840|XP_002025934.2|DPER
OG0002692	CCAP1982_LOCUS21098|CAD7013009.1|CCAP	LOC6590160|XP_026841171.1|DPER
OG0002693	CCAP1982_LOCUS11520|CAD7003057.1|CCAP	LOC6600277|XP_002025390.1|DPER
OG0002694	CCAP1982_LOCUS23225|CAD7015278.1|CCAP, CCAP1982_LOCUS23224|CAD7015277.1|CCAP	LOC6591281|XP_002016497.2|DPER
OG0002695	CCAP1982_LOCUS14904|CAD7006593.1|CCAP	LOC6602835|XP_002027806.1|DPER
OG0002696	CCAP1982_LOCUS11379|CAD7002911.1|CCAP	LOC6587583|XP_002013540.1|DPER, LOC6599763|XP_002024883.1|DPER
OG0002697	CCAP1982_LOCUS10953|CAD7002464.1|CCAP, CCAP1982_LOCUS10954|CAD7002465.1|CCAP	LOC6599867|XP_026847375.1|DPER
OG0002698	CCAP1982_LOCUS13317|CAD7004934.1|CCAP	LOC6600522|XP_026847515.1|DPER
OG0002699	CCAP1982_LOCUS13318|CAD7004935.1|CCAP	LOC6602957|XP_002027968.1|DPER
OG0002700	CCAP1982_LOCUS12350|CAD7003925.1|CCAP, CCAP1982_LOCUS12349|CAD7003924.1|CCAP	LOC6595926|XP_026845751.1|DPER
OG0002701	CCAP1982_LOCUS22016|CAD7014009.1|CCAP	LOC6593139|XP_002018171.2|DPER
OG0002702	CCAP1982_LOCUS21884|CAD7013866.1|CCAP	LOC6592894|XP_026840994.1|DPER
OG0002703	CCAP1982_LOCUS21323|CAD7013252.1|CCAP	LOC113565108|XP_026841603.1|DPER
OG0002704	CCAP1982_LOCUS21338|CAD7013267.1|CCAP	LOC6591195|XP_026840837.1|DPER
OG0002705	CCAP1982_LOCUS14809|CAD7006492.1|CCAP	LOC6599514|XP_026849437.1|DPER
OG0002706	CCAP1982_LOCUS21454|CAD7013389.1|CCAP	LOC6593215|XP_026840723.1|DPER
OG0002707	CCAP1982_LOCUS11131|CAD7002648.1|CCAP	LOC6601050|XP_026849722.1|DPER
OG0002709	CCAP1982_LOCUS22665|CAD7014681.1|CCAP	LOC6592648|XP_002017984.1|DPER
OG0002710	CCAP1982_LOCUS7084|CAD6998493.1|CCAP	LOC6592650|XP_002017986.1|DPER
OG0002711	CCAP1982_LOCUS7083|CAD6998492.1|CCAP	LOC6593105|XP_002017887.1|DPER
OG0002712	CCAP1982_LOCUS22334|CAD7014337.1|CCAP	LOC6592397|XP_026841543.1|DPER
OG0002713	CCAP1982_LOCUS22329|CAD7014332.1|CCAP	LOC6602125|XP_026840727.1|DPER
OG0002714	CCAP1982_LOCUS21657|CAD7013603.1|CCAP	LOC6590974|XP_002015779.1|DPER
