Orthogroup	CCAP.longest_only	BTRY.longest_only
OG0002001	CCAP1982_LOCUS8682|CAD7000189.1|CCAP	LOC120767679|XP_039949788.1|BTRY
OG0002003	CCAP1982_LOCUS9016|CAD7000540.1|CCAP	LOC120768124|XP_039950610.1|BTRY
OG0002004	CCAP1982_LOCUS7661|CAD6999117.1|CCAP	LOC120768071|XP_039950531.1|BTRY
OG0002005	CCAP1982_LOCUS9022|CAD7000546.1|CCAP	LOC120768433|XP_039951049.1|BTRY
OG0002006	CCAP1982_LOCUS8852|CAD7000372.1|CCAP	LOC120768995|XP_039951762.1|BTRY
OG0002007	CCAP1982_LOCUS5813|CAD6997170.1|CCAP	LOC120768444|XP_039951068.1|BTRY
OG0002008	CCAP1982_LOCUS10577|CAD7002089.1|CCAP, CCAP1982_LOCUS10575|CAD7002087.1|CCAP, CCAP1982_LOCUS10578|CAD7002090.1|CCAP	LOC120779457|XP_039967649.1|BTRY
OG0002009	CCAP1982_LOCUS7153|CAD6998573.1|CCAP	LOC120772782|XP_039957495.1|BTRY, LOC120782105|XP_039970186.1|BTRY
OG0002010	CCAP1982_LOCUS9018|CAD7000542.1|CCAP	LOC120769613|XP_039952647.1|BTRY
OG0002011	CCAP1982_LOCUS5797|CAD6997153.1|CCAP	LOC120769493|XP_039952456.1|BTRY
OG0002012	CCAP1982_LOCUS8101|CAD6999576.1|CCAP	LOC120767387|XP_039949326.1|BTRY
OG0002013	CCAP1982_LOCUS5842|CAD6997203.1|CCAP	LOC120769127|XP_039951922.1|BTRY
OG0002014	CCAP1982_LOCUS20407|CAD7012313.1|CCAP	LOC120771209|XP_039955045.1|BTRY
OG0002015	CCAP1982_LOCUS8287|CAD6999764.1|CCAP	LOC120769638|XP_039952677.1|BTRY
OG0002016	CCAP1982_LOCUS22546|CAD7014545.1|CCAP	LOC120772236|XP_039956662.1|BTRY
OG0002017	CCAP1982_LOCUS7916|CAD6999390.1|CCAP	LOC120769000|XP_039951774.1|BTRY
OG0002017	CCAP1982_LOCUS7914|CAD6999388.1|CCAP	LOC120768077|XP_039950541.1|BTRY, LOC120767811|XP_039950023.1|BTRY
OG0002018	CCAP1982_LOCUS5457|CAD6996782.1|CCAP	LOC120767880|XP_039950140.1|BTRY
OG0002019	CCAP1982_LOCUS7335|CAD6998781.1|CCAP	LOC120767713|XP_039949843.1|BTRY
OG0002020	CCAP1982_LOCUS5558|CAD6996885.1|CCAP	LOC120769272|XP_039952118.1|BTRY
OG0002021	CCAP1982_LOCUS22781|CAD7014814.1|CCAP, CCAP1982_LOCUS22783|CAD7014816.1|CCAP	LOC120772968|XP_039957805.1|BTRY
OG0002022	CCAP1982_LOCUS7961|CAD6999437.1|CCAP	LOC120767733|XP_039949875.1|BTRY
OG0002023	CCAP1982_LOCUS2755|CAD6993970.1|CCAP	LOC120771303|XP_039955174.1|BTRY
OG0002024	CCAP1982_LOCUS5710|CAD6997056.1|CCAP	LOC120769476|XP_039952432.1|BTRY
OG0002025	CCAP1982_LOCUS8538|CAD7000034.1|CCAP	LOC120769378|XP_039952280.1|BTRY
OG0002026	CCAP1982_LOCUS11688|CAD7003227.1|CCAP, CCAP1982_LOCUS11689|CAD7003228.1|CCAP	LOC120777293|XP_039964438.1|BTRY
OG0002027	CCAP1982_LOCUS20430|CAD7012336.1|CCAP, CCAP1982_LOCUS20431|CAD7012337.1|CCAP	LOC120772974|XP_039957816.1|BTRY
OG0002028	CCAP1982_LOCUS20133|CAD7012029.1|CCAP	LOC120771529|XP_039955521.1|BTRY
OG0002029	CCAP1982_LOCUS12945|CAD7004548.1|CCAP	LOC120777455|XP_039964710.1|BTRY
OG0002030	CCAP1982_LOCUS21186|CAD7013113.1|CCAP	LOC120771727|XP_039955816.1|BTRY
OG0002031	CCAP1982_LOCUS19460|CAD7011357.1|CCAP	LOC120780129|XP_039968344.1|BTRY
OG0002032	CCAP1982_LOCUS23288|CAD7015343.1|CCAP	LOC120772253|XP_039956690.1|BTRY
OG0002032	CCAP1982_LOCUS508|CAD6991591.1|CCAP	LOC120767993|XP_039950348.1|BTRY
OG0002035	CCAP1982_LOCUS4823|CAD6996129.1|CCAP	LOC120776579|XP_039963283.1|BTRY
OG0002036	CCAP1982_LOCUS4283|CAD6995573.1|CCAP, CCAP1982_LOCUS4277|CAD6995566.1|CCAP, CCAP1982_LOCUS4286|CAD6995576.1|CCAP	LOC120782530|XP_039970783.1|BTRY
OG0002038	CCAP1982_LOCUS630|CAD6991717.1|CCAP	LOC120782344|XP_039970511.1|BTRY
OG0002039	CCAP1982_LOCUS5672|CAD6997011.1|CCAP	LOC120781402|XP_039969547.1|BTRY
OG0002040	CCAP1982_LOCUS4199|CAD6995484.1|CCAP	LOC120780294|XP_039968512.1|BTRY
OG0002041	CCAP1982_LOCUS19975|CAD7011863.1|CCAP	LOC120770828|XP_039954348.1|BTRY
OG0002042	CCAP1982_LOCUS4396|CAD6995689.1|CCAP	LOC120766180|XP_039947471.1|BTRY
OG0002042	CCAP1982_LOCUS4389|CAD6995682.1|CCAP	LOC120776672|XP_039963483.1|BTRY
OG0002043	CCAP1982_LOCUS561|CAD6991647.1|CCAP	LOC120782311|XP_039970461.1|BTRY
OG0002044	CCAP1982_LOCUS4877|CAD6996185.1|CCAP, CCAP1982_LOCUS4875|CAD6996183.1|CCAP	LOC120767038|XP_039948817.1|BTRY
OG0002045	CCAP1982_LOCUS278|CAD6991349.1|CCAP, CCAP1982_LOCUS276|CAD6991347.1|CCAP	LOC120766980|XP_039948710.1|BTRY
OG0002048	CCAP1982_LOCUS826|CAD6991936.1|CCAP	LOC120766304|XP_039947653.1|BTRY
OG0002049	CCAP1982_LOCUS4976|CAD6996293.1|CCAP	LOC120766463|XP_039947926.1|BTRY
OG0002050	CCAP1982_LOCUS5116|CAD6996444.1|CCAP	LOC120771772|XP_039955899.1|BTRY
OG0002051	CCAP1982_LOCUS22484|CAD7014482.1|CCAP	LOC120772938|XP_039957776.1|BTRY
OG0002052	CCAP1982_LOCUS14831|CAD7006517.1|CCAP	LOC120777173|XP_039964265.1|BTRY, LOC120777170|XP_039964260.1|BTRY
OG0002053	CCAP1982_LOCUS270|CAD6991341.1|CCAP, CCAP1982_LOCUS268|CAD6991339.1|CCAP	LOC120782891|XP_039971374.1|BTRY
OG0002054	CCAP1982_LOCUS2427|CAD6993617.1|CCAP	LOC120766409|XP_039947794.1|BTRY
OG0002055	CCAP1982_LOCUS382|CAD6991457.1|CCAP	LOC120767028|XP_039948808.1|BTRY
OG0002056	CCAP1982_LOCUS10781|CAD7002289.1|CCAP	LOC120776501|XP_039963129.1|BTRY
OG0002057	CCAP1982_LOCUS7071|CAD6998476.1|CCAP	LOC120769761|XP_039952858.1|BTRY
OG0002058	CCAP1982_LOCUS2599|CAD6993803.1|CCAP, CCAP1982_LOCUS12120|CAD7003683.1|CCAP	LOC120782238|XP_039970339.1|BTRY
OG0002059	CCAP1982_LOCUS862|CAD6991975.1|CCAP	LOC120767646|XP_039949754.1|BTRY
OG0002060	CCAP1982_LOCUS20652|CAD7012567.1|CCAP	LOC120770532|XP_039954018.1|BTRY
OG0002061	CCAP1982_LOCUS21100|CAD7013011.1|CCAP	LOC120770141|XP_039953262.1|BTRY
OG0002065	CCAP1982_LOCUS10902|CAD7002410.1|CCAP, CCAP1982_LOCUS10901|CAD7002409.1|CCAP	LOC120776962|XP_039963987.1|BTRY
OG0002066	CCAP1982_LOCUS4585|CAD6995884.1|CCAP, CCAP1982_LOCUS4583|CAD6995882.1|CCAP	LOC120782671|XP_039970987.1|BTRY
OG0002067	CCAP1982_LOCUS20152|CAD7012050.1|CCAP	LOC120772472|XP_039957045.1|BTRY
OG0002068	CCAP1982_LOCUS21706|CAD7013663.1|CCAP	LOC120770529|XP_039954012.1|BTRY
OG0002070	CCAP1982_LOCUS603|CAD6991690.1|CCAP	LOC120766998|XP_039948742.1|BTRY
OG0002071	CCAP1982_LOCUS2429|CAD6993619.1|CCAP	LOC120767075|XP_039948871.1|BTRY
OG0002072	CCAP1982_LOCUS22664|CAD7014680.1|CCAP	LOC120772197|XP_039956596.1|BTRY
OG0002073	CCAP1982_LOCUS12295|CAD7003865.1|CCAP	LOC120777944|XP_039965480.1|BTRY
OG0002074	CCAP1982_LOCUS19998|CAD7011886.1|CCAP	LOC120770190|XP_039953355.1|BTRY
OG0002076	CCAP1982_LOCUS20493|CAD7012405.1|CCAP	LOC120772866|XP_039957631.1|BTRY
OG0002077	CCAP1982_LOCUS20706|CAD7012622.1|CCAP, CCAP1982_LOCUS20719|CAD7012632.1|CCAP	LOC120772483|XP_039957062.1|BTRY
OG0002078	CCAP1982_LOCUS11090|CAD7002606.1|CCAP	LOC120778306|XP_039966032.1|BTRY
OG0002078	CCAP1982_LOCUS19774|CAD7011690.1|CCAP	LOC120771839|XP_039956016.1|BTRY, LOC120776529|XP_039963196.1|BTRY
OG0002079	CCAP1982_LOCUS13468|CAD7005106.1|CCAP	LOC120776434|XP_039963022.1|BTRY
OG0002079	CCAP1982_LOCUS13467|CAD7005105.1|CCAP	LOC120776433|XP_039963021.1|BTRY
OG0002079	CCAP1982_LOCUS13469|CAD7005107.1|CCAP	LOC120776436|XP_039963023.1|BTRY
OG0002081	CCAP1982_LOCUS19470|CAD7011368.1|CCAP	LOC120772038|XP_039956343.1|BTRY
OG0002082	CCAP1982_LOCUS20250|CAD7012153.1|CCAP	LOC120770293|XP_039953572.1|BTRY
OG0002084	CCAP1982_LOCUS20885|CAD7012782.1|CCAP	LOC120770021|XP_039953052.1|BTRY
OG0002085	CCAP1982_LOCUS20467|CAD7012373.1|CCAP	LOC120771018|XP_039954727.1|BTRY
OG0002086	CCAP1982_LOCUS20236|CAD7012138.1|CCAP	LOC120772116|XP_039956461.1|BTRY
OG0002087	CCAP1982_LOCUS14474|CAD7006146.1|CCAP, CCAP1982_LOCUS14470|CAD7006142.1|CCAP	LOC120776621|XP_039963352.1|BTRY
OG0002088	CCAP1982_LOCUS13994|CAD7005636.1|CCAP, CCAP1982_LOCUS13982|CAD7005624.1|CCAP, CCAP1982_LOCUS13981|CAD7005623.1|CCAP, CCAP1982_LOCUS13995|CAD7005637.1|CCAP	LOC120776500|XP_039963124.1|BTRY
OG0002089	CCAP1982_LOCUS19383|CAD7011275.1|CCAP	LOC120771504|XP_039955492.1|BTRY
OG0002090	CCAP1982_LOCUS14391|CAD7006056.1|CCAP	LOC120778458|XP_039966190.1|BTRY
OG0002091	CCAP1982_LOCUS19481|CAD7011380.1|CCAP	LOC120772034|XP_039956339.1|BTRY
OG0002092	CCAP1982_LOCUS14442|CAD7006110.1|CCAP	LOC120776973|XP_039964000.1|BTRY
OG0002093	CCAP1982_LOCUS19982|CAD7011870.1|CCAP, CCAP1982_LOCUS19983|CAD7011871.1|CCAP, CCAP1982_LOCUS19984|CAD7011872.1|CCAP	LOC120772955|XP_039957792.1|BTRY
OG0002094	CCAP1982_LOCUS20508|CAD7012424.1|CCAP	LOC120772120|XP_039956465.1|BTRY
OG0002096	CCAP1982_LOCUS20403|CAD7012307.1|CCAP, CCAP1982_LOCUS20401|CAD7012305.1|CCAP	LOC120770257|XP_039953494.1|BTRY
OG0002097	CCAP1982_LOCUS20691|CAD7012607.1|CCAP	LOC120771345|XP_039955226.1|BTRY
OG0002098	CCAP1982_LOCUS11791|CAD7003331.1|CCAP	LOC120778313|XP_039966040.1|BTRY
OG0002099	CCAP1982_LOCUS1590|CAD6992745.1|CCAP	LOC120782448|XP_039970668.1|BTRY
OG0002100	CCAP1982_LOCUS13404|CAD7005032.1|CCAP	LOC120779044|XP_039967109.1|BTRY
OG0002101	CCAP1982_LOCUS20972|CAD7012873.1|CCAP	LOC120770414|XP_039953783.1|BTRY
OG0002102	CCAP1982_LOCUS20632|CAD7012547.1|CCAP	LOC120771001|XP_039954692.1|BTRY
OG0002103	CCAP1982_LOCUS1651|CAD6992812.1|CCAP, CCAP1982_LOCUS1650|CAD6992811.1|CCAP, CCAP1982_LOCUS1632|CAD6992793.1|CCAP, CCAP1982_LOCUS1642|CAD6992803.1|CCAP	LOC120776466|XP_039963070.1|BTRY
OG0002105	CCAP1982_LOCUS9713|CAD7001215.1|CCAP	LOC120780794|XP_039968976.1|BTRY
OG0002106	CCAP1982_LOCUS11799|CAD7003340.1|CCAP	LOC120778715|XP_039966612.1|BTRY
OG0002106	CCAP1982_LOCUS1564|CAD6992719.1|CCAP, CCAP1982_LOCUS1559|CAD6992714.1|CCAP	LOC120775314|XP_039961388.1|BTRY
OG0002107	CCAP1982_LOCUS10008|CAD7001511.1|CCAP, CCAP1982_LOCUS9526|CAD7001054.1|CCAP, CCAP1982_LOCUS10007|CAD7001510.1|CCAP, CCAP1982_LOCUS10009|CAD7001512.1|CCAP, CCAP1982_LOCUS9531|CAD7001059.1|CCAP, CCAP1982_LOCUS10003|CAD7001506.1|CCAP, CCAP1982_LOCUS10006|CAD7001509.1|CCAP, CCAP1982_LOCUS9516|CAD7001044.1|CCAP, CCAP1982_LOCUS9271|CAD7000796.1|CCAP, CCAP1982_LOCUS9273|CAD7000798.1|CCAP, CCAP1982_LOCUS9272|CAD7000797.1|CCAP, CCAP1982_LOCUS9530|CAD7001058.1|CCAP, CCAP1982_LOCUS7926|CAD6999400.1|CCAP	LOC120768573|XP_039951255.1|BTRY
OG0002108	CCAP1982_LOCUS3025|CAD6994264.1|CCAP	LOC120766185|XP_039947475.1|BTRY
OG0002109	CCAP1982_LOCUS1350|CAD6992499.1|CCAP	LOC120771385|XP_039955326.1|BTRY
OG0002117	CCAP1982_LOCUS9994|CAD7001497.1|CCAP, CCAP1982_LOCUS9998|CAD7001501.1|CCAP	LOC120775672|XP_039961884.1|BTRY
OG0002119	CCAP1982_LOCUS1582|CAD6992737.1|CCAP	LOC120782169|XP_039970240.1|BTRY
OG0002120	CCAP1982_LOCUS9817|CAD7001320.1|CCAP	LOC120779722|XP_039968021.1|BTRY
OG0002121	CCAP1982_LOCUS38|CAD6991090.1|CCAP, CCAP1982_LOCUS37|CAD6991089.1|CCAP	LOC120770229|XP_039953448.1|BTRY
OG0002123	CCAP1982_LOCUS8567|CAD7000064.1|CCAP, CCAP1982_LOCUS8568|CAD7000065.1|CCAP	LOC120767337|XP_039949215.1|BTRY
OG0002125	CCAP1982_LOCUS19878|CAD7011766.1|CCAP, CCAP1982_LOCUS19879|CAD7011767.1|CCAP	LOC120771596|XP_039955601.1|BTRY
OG0002126	CCAP1982_LOCUS14264|CAD7005926.1|CCAP	LOC120779102|XP_039967204.1|BTRY
OG0002126	CCAP1982_LOCUS14265|CAD7005927.1|CCAP	LOC120779103|XP_039967208.1|BTRY
OG0002129	CCAP1982_LOCUS1207|CAD6992343.1|CCAP	LOC120769003|XP_039951780.1|BTRY
OG0002131	CCAP1982_LOCUS1884|CAD6993052.1|CCAP	LOC120766285|XP_039947621.1|BTRY
OG0002132	CCAP1982_LOCUS5552|CAD6996879.1|CCAP	LOC120768065|XP_039950519.1|BTRY
OG0002136	CCAP1982_LOCUS2138|CAD6993322.1|CCAP	LOC120781308|XP_039969442.1|BTRY
OG0002142	CCAP1982_LOCUS1997|CAD6993175.1|CCAP	LOC120780614|XP_039968812.1|BTRY
OG0002143	CCAP1982_LOCUS9161|CAD7000687.1|CCAP	LOC120768579|XP_039951269.1|BTRY
OG0002144	CCAP1982_LOCUS13418|CAD7005047.1|CCAP	LOC120779093|XP_039967190.1|BTRY
OG0002145	CCAP1982_LOCUS622|CAD6991709.1|CCAP	LOC120779008|XP_039967065.1|BTRY
OG0002146	CCAP1982_LOCUS1665|CAD6992828.1|CCAP	LOC120777451|XP_039964709.1|BTRY
OG0002148	CCAP1982_LOCUS13092|CAD7004699.1|CCAP	LOC120776565|XP_039963261.1|BTRY, LOC120776564|XP_039963260.1|BTRY
OG0002149	CCAP1982_LOCUS10222|CAD7001732.1|CCAP, CCAP1982_LOCUS10223|CAD7001733.1|CCAP, CCAP1982_LOCUS10221|CAD7001731.1|CCAP	LOC120779909|XP_039968188.1|BTRY
OG0002152	CCAP1982_LOCUS2091|CAD6993275.1|CCAP	LOC120768670|XP_039951389.1|BTRY
OG0002153	CCAP1982_LOCUS1613|CAD6992772.1|CCAP	LOC120779000|XP_039967040.1|BTRY
OG0002154	CCAP1982_LOCUS6308|CAD6997677.1|CCAP	LOC120774004|XP_039959214.1|BTRY
OG0002155	CCAP1982_LOCUS1752|CAD6992919.1|CCAP, CCAP1982_LOCUS1751|CAD6992918.1|CCAP, CCAP1982_LOCUS1753|CAD6992920.1|CCAP	LOC120782501|XP_039970742.1|BTRY
OG0002156	CCAP1982_LOCUS13759|CAD7005399.1|CCAP	LOC120777357|XP_039964559.1|BTRY
OG0002157	CCAP1982_LOCUS4046|CAD6995328.1|CCAP, CCAP1982_LOCUS4056|CAD6995338.1|CCAP, CCAP1982_LOCUS4045|CAD6995327.1|CCAP	LOC120782568|XP_039970840.1|BTRY
OG0002159	CCAP1982_LOCUS2713|CAD6993925.1|CCAP	LOC120778695|XP_039966587.1|BTRY
OG0002160	CCAP1982_LOCUS3057|CAD6994296.1|CCAP	LOC120778737|XP_039966642.1|BTRY
OG0002161	CCAP1982_LOCUS1659|CAD6992820.1|CCAP	LOC120778165|XP_039965837.1|BTRY
OG0002162	CCAP1982_LOCUS2186|CAD6993368.1|CCAP	LOC120769743|XP_039952873.1|BTRY
OG0002162	CCAP1982_LOCUS2185|CAD6993367.1|CCAP	LOC120777117|XP_039964189.1|BTRY
OG0002164	CCAP1982_LOCUS11815|CAD7003356.1|CCAP	LOC120777436|XP_039964677.1|BTRY
OG0002165	CCAP1982_LOCUS3691|CAD6994959.1|CCAP	LOC120777673|XP_039965076.1|BTRY
OG0002166	CCAP1982_LOCUS6734|CAD6998123.1|CCAP	LOC120769440|XP_039952357.1|BTRY
OG0002167	CCAP1982_LOCUS19368|CAD7011260.1|CCAP	LOC120771298|XP_039955167.1|BTRY, LOC120780128|XP_039968343.1|BTRY
OG0002169	CCAP1982_LOCUS12749|CAD7004330.1|CCAP	LOC120776572|XP_039963269.1|BTRY
OG0002170	CCAP1982_LOCUS10174|CAD7001683.1|CCAP, CCAP1982_LOCUS10177|CAD7001687.1|CCAP	LOC120779906|XP_039968187.1|BTRY
OG0002171	CCAP1982_LOCUS3355|CAD6994620.1|CCAP	LOC120782875|XP_039971355.1|BTRY
OG0002172	CCAP1982_LOCUS2672|CAD6993878.1|CCAP, CCAP1982_LOCUS2670|CAD6993876.1|CCAP	LOC120782385|XP_039970562.1|BTRY
OG0002173	CCAP1982_LOCUS7908|CAD6999382.1|CCAP	LOC120769489|XP_039952453.1|BTRY
OG0002174	CCAP1982_LOCUS2681|CAD6993887.1|CCAP	LOC120766345|XP_039947706.1|BTRY
OG0002175	CCAP1982_LOCUS2682|CAD6993889.1|CCAP	LOC120766346|XP_039947707.1|BTRY
OG0002176	CCAP1982_LOCUS1364|CAD6992515.1|CCAP	LOC120777817|XP_039965291.1|BTRY
OG0002177	CCAP1982_LOCUS3852|CAD6995130.1|CCAP	LOC120782633|XP_039970935.1|BTRY
OG0002178	CCAP1982_LOCUS1381|CAD6992532.1|CCAP	LOC120776177|XP_039962728.1|BTRY
OG0002179	CCAP1982_LOCUS3492|CAD6994759.1|CCAP	LOC120780754|XP_039968942.1|BTRY
OG0002179	CCAP1982_LOCUS3487|CAD6994754.1|CCAP	LOC120780756|XP_039968945.1|BTRY
OG0002180	CCAP1982_LOCUS1104|CAD6992234.1|CCAP, CCAP1982_LOCUS1116|CAD6992246.1|CCAP	LOC120782301|XP_039970445.1|BTRY
OG0002182	CCAP1982_LOCUS1440|CAD6992591.1|CCAP	LOC120767932|XP_039950230.1|BTRY
OG0002183	CCAP1982_LOCUS19379|CAD7011271.1|CCAP	LOC120771506|XP_039955493.1|BTRY
OG0002184	CCAP1982_LOCUS9213|CAD7000740.1|CCAP, CCAP1982_LOCUS2019|CAD6993197.1|CCAP	LOC120772371|XP_039956882.1|BTRY
OG0002185	CCAP1982_LOCUS3699|CAD6994967.1|CCAP	LOC120774548|XP_039960216.1|BTRY
OG0002186	CCAP1982_LOCUS2857|CAD6994088.1|CCAP	LOC120782727|XP_039971089.1|BTRY
OG0002187	CCAP1982_LOCUS3865|CAD6995142.1|CCAP	LOC120776616|XP_039963345.1|BTRY
OG0002188	CCAP1982_LOCUS19577|CAD7011477.1|CCAP	LOC120772246|XP_039956676.1|BTRY, LOC120780043|XP_039968250.1|BTRY
OG0002189	CCAP1982_LOCUS4100|CAD6995382.1|CCAP	LOC120780476|XP_039968686.1|BTRY
OG0002191	CCAP1982_LOCUS13802|CAD7005442.1|CCAP	LOC120777624|XP_039965011.1|BTRY
OG0002192	CCAP1982_LOCUS14127|CAD7005778.1|CCAP	LOC120778176|XP_039965845.1|BTRY
OG0002193	CCAP1982_LOCUS3660|CAD6994927.1|CCAP	LOC120782496|XP_039970734.1|BTRY
OG0002194	CCAP1982_LOCUS2698|CAD6993906.1|CCAP	LOC120766641|XP_039948194.1|BTRY
OG0002195	CCAP1982_LOCUS2686|CAD6993893.1|CCAP, CCAP1982_LOCUS2687|CAD6993894.1|CCAP	LOC120782513|XP_039970755.1|BTRY
OG0002196	CCAP1982_LOCUS4256|CAD6995545.1|CCAP	LOC120782698|XP_039971032.1|BTRY
OG0002197	CCAP1982_LOCUS3658|CAD6994925.1|CCAP	LOC120782519|XP_039970762.1|BTRY
OG0002198	CCAP1982_LOCUS4689|CAD6995982.1|CCAP	LOC120766982|XP_039948711.1|BTRY
OG0002199	CCAP1982_LOCUS2211|CAD6993395.1|CCAP	LOC120782742|XP_039971109.1|BTRY
OG0002200	CCAP1982_LOCUS3278|CAD6994535.1|CCAP, CCAP1982_LOCUS3279|CAD6994536.1|CCAP, CCAP1982_LOCUS3251|CAD6994507.1|CCAP	LOC120780430|XP_039968640.1|BTRY
OG0002202	CCAP1982_LOCUS1281|CAD6992417.1|CCAP	LOC120769735|XP_039952825.1|BTRY
OG0002203	CCAP1982_LOCUS2054|CAD6993237.1|CCAP	LOC120768318|XP_039950895.1|BTRY
OG0002204	CCAP1982_LOCUS1580|CAD6992735.1|CCAP	LOC120774250|XP_039959651.1|BTRY
OG0002205	CCAP1982_LOCUS2381|CAD6993569.1|CCAP	LOC120766979|XP_039948709.1|BTRY
OG0002206	CCAP1982_LOCUS1459|CAD6992610.1|CCAP	LOC120766255|XP_039947575.1|BTRY
OG0002207	CCAP1982_LOCUS2900|CAD6994134.1|CCAP	LOC120782703|XP_039971043.1|BTRY
OG0002208	CCAP1982_LOCUS2891|CAD6994125.1|CCAP	LOC120766200|XP_039947494.1|BTRY
OG0002209	CCAP1982_LOCUS21453|CAD7013388.1|CCAP	LOC120772440|XP_039956991.1|BTRY
OG0002210	CCAP1982_LOCUS2579|CAD6993781.1|CCAP	LOC120782766|XP_039971161.1|BTRY
OG0002211	CCAP1982_LOCUS2365|CAD6993553.1|CCAP	LOC120772181|XP_039956567.1|BTRY
OG0002212	CCAP1982_LOCUS3299|CAD6994559.1|CCAP	LOC120766260|XP_039947580.1|BTRY
OG0002213	CCAP1982_LOCUS4071|CAD6995352.1|CCAP	LOC120771487|XP_039955464.1|BTRY
OG0002214	CCAP1982_LOCUS3903|CAD6995182.1|CCAP	LOC120766242|XP_039947559.1|BTRY
OG0002215	CCAP1982_LOCUS1791|CAD6992959.1|CCAP, CCAP1982_LOCUS1790|CAD6992958.1|CCAP	LOC120773612|XP_039958583.1|BTRY
OG0002216	CCAP1982_LOCUS20225|CAD7012126.1|CCAP	LOC120771455|XP_039955400.1|BTRY
OG0002217	CCAP1982_LOCUS1647|CAD6992808.1|CCAP, CCAP1982_LOCUS1640|CAD6992801.1|CCAP, CCAP1982_LOCUS1630|CAD6992791.1|CCAP, CCAP1982_LOCUS1648|CAD6992809.1|CCAP	LOC120782590|XP_039970875.1|BTRY
OG0002219	CCAP1982_LOCUS3325|CAD6994586.1|CCAP, CCAP1982_LOCUS2338|CAD6993526.1|CCAP	LOC120782215|XP_039970309.1|BTRY
OG0002220	CCAP1982_LOCUS14529|CAD7006201.1|CCAP	LOC120778357|XP_039966078.1|BTRY
OG0002221	CCAP1982_LOCUS11417|CAD7002953.1|CCAP, CCAP1982_LOCUS11418|CAD7002954.1|CCAP	LOC120777064|XP_039964122.1|BTRY, LOC120777060|XP_039964107.1|BTRY
OG0002222	CCAP1982_LOCUS22828|CAD7014862.1|CCAP, CCAP1982_LOCUS22827|CAD7014861.1|CCAP	LOC120770939|XP_039954583.1|BTRY
OG0002223	CCAP1982_LOCUS23412|CAD7015472.1|CCAP, CCAP1982_LOCUS23413|CAD7015473.1|CCAP	LOC120772878|XP_039957654.1|BTRY
OG0002224	CCAP1982_LOCUS22630|CAD7014640.1|CCAP, CCAP1982_LOCUS22629|CAD7014639.1|CCAP, CCAP1982_LOCUS22633|CAD7014643.1|CCAP	LOC120781272|XP_039969397.1|BTRY
OG0002225	CCAP1982_LOCUS10934|CAD7002445.1|CCAP, CCAP1982_LOCUS10935|CAD7002446.1|CCAP	LOC120778238|XP_039965929.1|BTRY
OG0002226	CCAP1982_LOCUS21808|CAD7013787.1|CCAP	LOC120770385|XP_039953740.1|BTRY
OG0002227	CCAP1982_LOCUS21604|CAD7013545.1|CCAP	LOC120771486|XP_039955458.1|BTRY
OG0002228	CCAP1982_LOCUS21006|CAD7012907.1|CCAP	LOC120771656|XP_039955705.1|BTRY
OG0002229	CCAP1982_LOCUS21232|CAD7013161.1|CCAP	LOC120773050|XP_039957915.1|BTRY
OG0002230	CCAP1982_LOCUS21573|CAD7013513.1|CCAP	LOC120770234|XP_039953455.1|BTRY
OG0002231	CCAP1982_LOCUS21526|CAD7013461.1|CCAP	LOC120771227|XP_039955072.1|BTRY
OG0002232	CCAP1982_LOCUS21781|CAD7013750.1|CCAP	LOC120781262|XP_039969351.1|BTRY
OG0002232	CCAP1982_LOCUS21783|CAD7013752.1|CCAP	LOC120781261|XP_039969349.1|BTRY, LOC120781255|XP_039969340.1|BTRY
OG0002233	CCAP1982_LOCUS11802|CAD7003343.1|CCAP	LOC120778278|XP_039965998.1|BTRY
OG0002234	CCAP1982_LOCUS21280|CAD7013209.1|CCAP	LOC120772414|XP_039956947.1|BTRY
OG0002235	CCAP1982_LOCUS22957|CAD7015000.1|CCAP	LOC120772533|XP_039957135.1|BTRY
OG0002236	CCAP1982_LOCUS19571|CAD7011471.1|CCAP	LOC120771370|XP_039955263.1|BTRY
OG0002237	CCAP1982_LOCUS19587|CAD7011488.1|CCAP	LOC120771521|XP_039955513.1|BTRY
OG0002238	CCAP1982_LOCUS21182|CAD7013109.1|CCAP, CCAP1982_LOCUS21181|CAD7013108.1|CCAP, CCAP1982_LOCUS21185|CAD7013112.1|CCAP	LOC120769974|XP_039952978.1|BTRY
OG0002240	CCAP1982_LOCUS22572|CAD7014573.1|CCAP	LOC120772781|XP_039957493.1|BTRY
OG0002241	CCAP1982_LOCUS11058|CAD7002570.1|CCAP, CCAP1982_LOCUS11057|CAD7002569.1|CCAP	LOC120778384|XP_039966105.1|BTRY
OG0002242	CCAP1982_LOCUS11880|CAD7003424.1|CCAP	LOC120776862|XP_039963842.1|BTRY
OG0002243	CCAP1982_LOCUS8857|CAD7000381.1|CCAP	LOC120768263|XP_039950794.1|BTRY
OG0002244	CCAP1982_LOCUS14732|CAD7006412.1|CCAP	LOC120777793|XP_039965258.1|BTRY
OG0002245	CCAP1982_LOCUS10938|CAD7002449.1|CCAP, CCAP1982_LOCUS10942|CAD7002453.1|CCAP	LOC120777233|XP_039964349.1|BTRY
