Orthogroup	CCAP.longest_only	DSEC.longest_only
OG0000992	CCAP1982_LOCUS4021|CAD6995302.1|CCAP	LOC6608511|XP_002033245.1|DSEC, LOC6607556|XP_032577108.1|DSEC
OG0000995	CCAP1982_LOCUS22836|CAD7014872.1|CCAP	LOC6606093|XP_002030902.1|DSEC, LOC116802021|XP_032580766.1|DSEC, LOC6619930|XP_002044143.1|DSEC
OG0000996	CCAP1982_LOCUS21390|CAD7013320.1|CCAP	LOC6608733|XP_002033456.2|DSEC
OG0000997	CCAP1982_LOCUS23125|CAD7015172.1|CCAP	LOC6608935|XP_032571774.1|DSEC
OG0000998	CCAP1982_LOCUS11159|CAD7002677.1|CCAP	LOC6621276|XP_032573674.1|DSEC
OG0001000	CCAP1982_LOCUS7177|CAD6998602.1|CCAP	LOC116802433|XP_032582803.1|DSEC
OG0001001	CCAP1982_LOCUS7241|CAD6998682.1|CCAP	LOC6609276|XP_032572227.1|DSEC
OG0001002	CCAP1982_LOCUS8673|CAD7000182.1|CCAP, CCAP1982_LOCUS8675|CAD7000184.1|CCAP, CCAP1982_LOCUS8672|CAD7000181.1|CCAP	LOC6614556|XP_002038984.2|DSEC
OG0001004	CCAP1982_LOCUS519|CAD6991602.1|CCAP	LOC6620038|XP_002044250.1|DSEC, LOC6607065|XP_002031853.1|DSEC
OG0001005	CCAP1982_LOCUS13375|CAD7004999.1|CCAP	LOC6614645|XP_002039072.1|DSEC, LOC116802128|XP_032581252.1|DSEC
OG0001006	CCAP1982_LOCUS13426|CAD7005058.1|CCAP	LOC6606329|XP_002031134.1|DSEC, LOC6605347|XP_002030182.1|DSEC
OG0001007	CCAP1982_LOCUS21101|CAD7013012.1|CCAP	LOC6613009|XP_032571832.1|DSEC
OG0001009	CCAP1982_LOCUS8077|CAD6999557.1|CCAP	LOC6620892|XP_002045084.2|DSEC, LOC6617022|XP_032578844.1|DSEC
OG0001013	CCAP1982_LOCUS13472|CAD7005110.1|CCAP	LOC6605364|XP_032576099.1|DSEC, LOC6616254|XP_032574596.1|DSEC
OG0001014	CCAP1982_LOCUS14739|CAD7006419.1|CCAP	LOC6619400|XP_002043615.1|DSEC, LOC6605396|XP_032574091.1|DSEC
OG0001019	CCAP1982_LOCUS3433|CAD6994698.1|CCAP	LOC6617123|XP_002041450.2|DSEC
OG0001021	CCAP1982_LOCUS20092|CAD7011981.1|CCAP	LOC6611427|XP_032574506.1|DSEC
OG0001024	CCAP1982_LOCUS3439|CAD6994704.1|CCAP, CCAP1982_LOCUS3438|CAD6994703.1|CCAP	LOC6617108|XP_032579182.1|DSEC
OG0001025	CCAP1982_LOCUS14956|CAD7006653.1|CCAP	LOC6605410|XP_002030243.1|DSEC
OG0001026	CCAP1982_LOCUS21674|CAD7013623.1|CCAP	LOC6608092|XP_032570255.1|DSEC
OG0001027	CCAP1982_LOCUS11668|CAD7003208.1|CCAP	LOC6618348|XP_002042620.1|DSEC
OG0001028	CCAP1982_LOCUS8649|CAD7000156.1|CCAP	LOC6611347|XP_002035893.1|DSEC
OG0001031	CCAP1982_LOCUS6156|CAD6997517.1|CCAP	LOC6619338|XP_032583163.1|DSEC
OG0001034	CCAP1982_LOCUS13833|CAD7005473.1|CCAP	LOC6605606|XP_002030424.1|DSEC
OG0001042	CCAP1982_LOCUS1764|CAD6992931.1|CCAP	LOC6612924|XP_002037416.1|DSEC
OG0001044	CCAP1982_LOCUS21192|CAD7013119.1|CCAP, CCAP1982_LOCUS21189|CAD7013116.1|CCAP, CCAP1982_LOCUS21193|CAD7013120.1|CCAP	LOC6608046|XP_032571244.1|DSEC
OG0001045	CCAP1982_LOCUS20913|CAD7012813.1|CCAP	LOC6609232|XP_032572772.1|DSEC
OG0001046	CCAP1982_LOCUS19960|CAD7011851.1|CCAP	LOC6609647|XP_002034321.1|DSEC, LOC6609648|XP_002034322.1|DSEC
OG0001047	CCAP1982_LOCUS20366|CAD7012270.1|CCAP	LOC6609010|XP_002033715.1|DSEC
OG0001048	CCAP1982_LOCUS21371|CAD7013300.1|CCAP	LOC6615445|XP_002039827.1|DSEC
OG0001049	CCAP1982_LOCUS12233|CAD7003800.1|CCAP, CCAP1982_LOCUS12232|CAD7003799.1|CCAP	LOC6610803|XP_032574486.1|DSEC
OG0001050	CCAP1982_LOCUS11755|CAD7003293.1|CCAP	LOC6605984|XP_032574052.1|DSEC
OG0001051	CCAP1982_LOCUS7727|CAD6999191.1|CCAP	LOC6611855|XP_002036377.1|DSEC
OG0001052	CCAP1982_LOCUS5814|CAD6997172.1|CCAP	LOC6611669|XP_002036204.1|DSEC
OG0001054	CCAP1982_LOCUS3180|CAD6994429.1|CCAP	LOC6607495|XP_002032264.1|DSEC, LOC6607494|XP_002032263.1|DSEC
OG0001057	CCAP1982_LOCUS20701|CAD7012617.1|CCAP	LOC116803371|XP_032583008.1|DSEC, LOC6611805|XP_002036327.1|DSEC
OG0001059	CCAP1982_LOCUS14475|CAD7006147.1|CCAP, CCAP1982_LOCUS14471|CAD7006143.1|CCAP	LOC6619415|XP_032575640.1|DSEC, LOC6619348|XP_002043565.1|DSEC
OG0001060	CCAP1982_LOCUS398|CAD6991473.1|CCAP	LOC6616845|XP_002041181.1|DSEC
OG0001061	CCAP1982_LOCUS21406|CAD7013338.1|CCAP, CCAP1982_LOCUS4091|CAD6995373.1|CCAP	LOC6621199|XP_002045375.1|DSEC, LOC6606997|XP_002031786.1|DSEC
OG0001062	CCAP1982_LOCUS2581|CAD6993783.1|CCAP	LOC6614037|XP_002038491.2|DSEC, LOC6614130|XP_032578487.1|DSEC
OG0001063	CCAP1982_LOCUS20718|CAD7012631.1|CCAP, CCAP1982_LOCUS20715|CAD7012628.1|CCAP	LOC116802003|XP_032580671.1|DSEC, LOC6618613|XP_002042872.1|DSEC
OG0001065	CCAP1982_LOCUS14284|CAD7005946.1|CCAP	LOC6608429|XP_032571078.1|DSEC
OG0001073	CCAP1982_LOCUS2980|CAD6994218.1|CCAP	LOC6617087|XP_002041414.2|DSEC
OG0001074	CCAP1982_LOCUS22501|CAD7014499.1|CCAP	LOC6608973|XP_032571685.1|DSEC
OG0001075	CCAP1982_LOCUS14895|CAD7006581.1|CCAP	LOC6604868|XP_032574941.1|DSEC
OG0001077	CCAP1982_LOCUS4172|CAD6995457.1|CCAP	LOC6621163|XP_002045341.1|DSEC
OG0001079	CCAP1982_LOCUS12708|CAD7004289.1|CCAP	LOC6610748|XP_002035314.1|DSEC
OG0001080	CCAP1982_LOCUS11124|CAD7002641.1|CCAP	LOC6610285|XP_002034880.2|DSEC
OG0001081	CCAP1982_LOCUS996|CAD6992112.1|CCAP	LOC6619032|XP_002043277.1|DSEC
OG0001082	CCAP1982_LOCUS22051|CAD7014045.1|CCAP	LOC6621745|XP_032572277.1|DSEC
OG0001083	CCAP1982_LOCUS14891|CAD7006577.1|CCAP	LOC6604873|XP_032573381.1|DSEC
OG0001084	CCAP1982_LOCUS21820|CAD7013799.1|CCAP	LOC6607881|XP_002032635.1|DSEC
OG0001085	CCAP1982_LOCUS21337|CAD7013266.1|CCAP	LOC6619129|XP_032572986.1|DSEC
OG0001086	CCAP1982_LOCUS21090|CAD7013000.1|CCAP	LOC6606987|XP_002031779.1|DSEC, LOC6613005|XP_002037495.1|DSEC
OG0001088	CCAP1982_LOCUS12834|CAD7004425.1|CCAP	LOC6604959|XP_002029802.1|DSEC
OG0001089	CCAP1982_LOCUS12321|CAD7003891.1|CCAP	LOC6610761|XP_032576065.1|DSEC
OG0001090	CCAP1982_LOCUS12515|CAD7004092.1|CCAP	LOC6610668|XP_002035235.1|DSEC
OG0001092	CCAP1982_LOCUS8406|CAD6999896.1|CCAP	LOC6619942|XP_002044154.1|DSEC, LOC6611331|XP_002035878.1|DSEC
OG0001093	CCAP1982_LOCUS6559|CAD6997942.1|CCAP, CCAP1982_LOCUS6558|CAD6997941.1|CCAP	LOC6611264|XP_032583748.1|DSEC
OG0001094	CCAP1982_LOCUS6585|CAD6997967.1|CCAP, CCAP1982_LOCUS6594|CAD6997977.1|CCAP	LOC6611254|XP_032578107.1|DSEC
OG0001095	CCAP1982_LOCUS5633|CAD6996967.1|CCAP	LOC6609917|XP_002034567.1|DSEC
OG0001096	CCAP1982_LOCUS8252|CAD6999726.1|CCAP	LOC6614585|XP_002039013.1|DSEC
OG0001097	CCAP1982_LOCUS5730|CAD6997077.1|CCAP	LOC116802437|XP_032582804.1|DSEC
OG0001098	CCAP1982_LOCUS13085|CAD7004691.1|CCAP	LOC6605318|XP_032575605.1|DSEC
OG0001099	CCAP1982_LOCUS12524|CAD7004101.1|CCAP	LOC6616400|XP_032574808.1|DSEC
OG0001100	CCAP1982_LOCUS908|CAD6992026.1|CCAP	LOC6620436|XP_032573194.1|DSEC
OG0001101	CCAP1982_LOCUS20125|CAD7012014.1|CCAP	LOC6609547|XP_002034230.1|DSEC
OG0001102	CCAP1982_LOCUS14202|CAD7005860.1|CCAP	LOC6605658|XP_002030476.1|DSEC
OG0001103	CCAP1982_LOCUS3837|CAD6995115.1|CCAP, CCAP1982_LOCUS3835|CAD6995113.1|CCAP	LOC6616866|XP_002041202.1|DSEC
OG0001104	CCAP1982_LOCUS20148|CAD7012046.1|CCAP	LOC6608813|XP_002033527.1|DSEC
OG0001106	CCAP1982_LOCUS19510|CAD7011410.1|CCAP, CCAP1982_LOCUS19502|CAD7011402.1|CCAP, CCAP1982_LOCUS19508|CAD7011408.1|CCAP, CCAP1982_LOCUS19504|CAD7011404.1|CCAP	LOC6620279|XP_032579869.1|DSEC
OG0001107	CCAP1982_LOCUS6892|CAD6998283.1|CCAP, CCAP1982_LOCUS10089|CAD7001595.1|CCAP, CCAP1982_LOCUS6377|CAD6997745.1|CCAP	LOC116800435|XP_032571264.1|DSEC
OG0001119	CCAP1982_LOCUS4136|CAD6995419.1|CCAP	LOC6620502|XP_032574842.1|DSEC
OG0001120	CCAP1982_LOCUS3124|CAD6994371.1|CCAP	LOC6607524|XP_032579390.1|DSEC
OG0001121	CCAP1982_LOCUS22189|CAD7014183.1|CCAP	LOC6619188|XP_032572791.1|DSEC
OG0001122	CCAP1982_LOCUS12577|CAD7004157.1|CCAP	LOC6610270|XP_032575944.1|DSEC
OG0001124	CCAP1982_LOCUS3530|CAD6994799.1|CCAP	LOC6616817|XP_002041154.1|DSEC, LOC6621741|XP_032578706.1|DSEC, LOC6616818|XP_032578704.1|DSEC, LOC116801703|XP_032578703.1|DSEC
OG0001125	CCAP1982_LOCUS12956|CAD7004560.1|CCAP	LOC6619263|XP_032577646.1|DSEC
OG0001126	CCAP1982_LOCUS12939|CAD7004542.1|CCAP, CCAP1982_LOCUS12934|CAD7004537.1|CCAP	LOC6610901|XP_032575484.1|DSEC
OG0001127	CCAP1982_LOCUS13446|CAD7005083.1|CCAP	LOC6605374|XP_002030207.1|DSEC
OG0001129	CCAP1982_LOCUS5497|CAD6996824.1|CCAP, CCAP1982_LOCUS5496|CAD6996823.1|CCAP	LOC6613544|XP_032570016.1|DSEC
OG0001130	CCAP1982_LOCUS5744|CAD6997091.1|CCAP	LOC6611882|XP_002036400.1|DSEC, LOC116803403|XP_032583027.1|DSEC
OG0001131	CCAP1982_LOCUS10341|CAD7001852.1|CCAP	LOC6619476|XP_032579721.1|DSEC
OG0001133	CCAP1982_LOCUS6899|CAD6998290.1|CCAP	LOC6618124|XP_002042422.1|DSEC
OG0001134	CCAP1982_LOCUS20005|CAD7011894.1|CCAP	LOC6609982|XP_032570708.1|DSEC
OG0001135	CCAP1982_LOCUS54|CAD6991107.1|CCAP, CCAP1982_LOCUS53|CAD6991106.1|CCAP	LOC6606451|XP_002031254.1|DSEC
OG0001136	CCAP1982_LOCUS933|CAD6992052.1|CCAP, CCAP1982_LOCUS945|CAD6992064.1|CCAP, CCAP1982_LOCUS948|CAD6992067.1|CCAP, CCAP1982_LOCUS946|CAD6992065.1|CCAP, CCAP1982_LOCUS932|CAD6992051.1|CCAP	LOC6607153|XP_032576352.1|DSEC
OG0001137	CCAP1982_LOCUS5134|CAD6996465.1|CCAP	LOC6607284|XP_002032063.1|DSEC
OG0001138	CCAP1982_LOCUS11127|CAD7002644.1|CCAP, CCAP1982_LOCUS11125|CAD7002642.1|CCAP	LOC6610283|XP_002034878.1|DSEC
OG0001139	CCAP1982_LOCUS14528|CAD7006200.1|CCAP	LOC6605517|XP_002030350.1|DSEC
OG0001140	CCAP1982_LOCUS30|CAD6991082.1|CCAP, CCAP1982_LOCUS29|CAD6991081.1|CCAP	LOC6607465|XP_002032234.1|DSEC, LOC116803411|XP_032583034.1|DSEC
OG0001141	CCAP1982_LOCUS1431|CAD6992583.1|CCAP, CCAP1982_LOCUS1434|CAD6992585.1|CCAP	LOC6619204|XP_002043425.1|DSEC
OG0001142	CCAP1982_LOCUS1037|CAD6992159.1|CCAP	LOC6619234|XP_032576552.1|DSEC
OG0001142	CCAP1982_LOCUS1038|CAD6992161.1|CCAP	LOC6619235|XP_002043454.1|DSEC
OG0001144	CCAP1982_LOCUS20324|CAD7012226.1|CCAP	LOC6614335|XP_032577165.1|DSEC, LOC6609479|XP_032570899.1|DSEC
OG0001145	CCAP1982_LOCUS20697|CAD7012613.1|CCAP	LOC6608384|XP_032571025.1|DSEC, LOC6608385|XP_032571026.1|DSEC
OG0001146	CCAP1982_LOCUS14012|CAD7005655.1|CCAP	LOC6617866|XP_002042174.1|DSEC, LOC6620159|XP_032581326.1|DSEC
OG0001153	CCAP1982_LOCUS20531|CAD7012450.1|CCAP	LOC6615786|XP_032570304.1|DSEC, LOC6605769|XP_002030584.1|DSEC
OG0001154	CCAP1982_LOCUS5972|CAD6997338.1|CCAP	LOC6611903|XP_002036420.1|DSEC
OG0001157	CCAP1982_LOCUS4069|CAD6995350.1|CCAP, CCAP1982_LOCUS4068|CAD6995349.1|CCAP	LOC6606561|XP_032576532.1|DSEC
OG0001158	CCAP1982_LOCUS8483|CAD6999978.1|CCAP	LOC6613485|XP_032572790.1|DSEC
OG0001159	CCAP1982_LOCUS1413|CAD6992567.1|CCAP	LOC6612691|XP_032576251.1|DSEC
OG0001160	CCAP1982_LOCUS1437|CAD6992588.1|CCAP, CCAP1982_LOCUS1439|CAD6992590.1|CCAP	LOC6614318|XP_002038758.1|DSEC
OG0001161	CCAP1982_LOCUS44|CAD6991097.1|CCAP	LOC6606454|XP_032578342.1|DSEC
OG0001162	CCAP1982_LOCUS861|CAD6991974.1|CCAP	LOC6607098|XP_002031886.1|DSEC
OG0001163	CCAP1982_LOCUS1187|CAD6992319.1|CCAP	LOC6606502|XP_032576732.1|DSEC
OG0001164	CCAP1982_LOCUS3746|CAD6995015.1|CCAP, CCAP1982_LOCUS3747|CAD6995016.1|CCAP	LOC6607376|XP_002032149.1|DSEC
OG0001165	CCAP1982_LOCUS2339|CAD6993527.1|CCAP	LOC6615701|XP_002040072.1|DSEC
OG0001166	CCAP1982_LOCUS13125|CAD7004732.1|CCAP	LOC6610486|XP_032575545.1|DSEC
OG0001167	CCAP1982_LOCUS23222|CAD7015275.1|CCAP	LOC6608482|XP_032572231.1|DSEC
OG0001168	CCAP1982_LOCUS22756|CAD7014785.1|CCAP	LOC6609751|XP_002034405.1|DSEC
OG0001170	CCAP1982_LOCUS4015|CAD6995296.1|CCAP, CCAP1982_LOCUS8446|CAD6999937.1|CCAP, CCAP1982_LOCUS4014|CAD6995295.1|CCAP	LOC6607560|XP_002032329.1|DSEC
OG0001171	CCAP1982_LOCUS11094|CAD7002610.1|CCAP, CCAP1982_LOCUS11093|CAD7002609.1|CCAP	LOC6604935|XP_032573212.1|DSEC
OG0001172	CCAP1982_LOCUS23142|CAD7015192.1|CCAP, CCAP1982_LOCUS23145|CAD7015194.1|CCAP, CCAP1982_LOCUS23141|CAD7015190.1|CCAP	LOC6615404|XP_002039786.1|DSEC
OG0001173	CCAP1982_LOCUS137|CAD6991199.1|CCAP	LOC6619511|XP_002043726.1|DSEC
OG0001174	CCAP1982_LOCUS13231|CAD7004846.1|CCAP	LOC6611003|XP_032574783.1|DSEC
OG0001175	CCAP1982_LOCUS19961|CAD7011852.1|CCAP	LOC6609649|XP_002034323.1|DSEC
OG0001176	CCAP1982_LOCUS7150|CAD6998569.1|CCAP	LOC6609123|XP_002033825.1|DSEC
OG0001177	CCAP1982_LOCUS7053|CAD6998455.1|CCAP	LOC6614482|XP_032583259.1|DSEC
OG0001178	CCAP1982_LOCUS22089|CAD7014082.1|CCAP	LOC6615264|XP_032570988.1|DSEC
OG0001179	CCAP1982_LOCUS21397|CAD7013328.1|CCAP	LOC6608677|XP_032570874.1|DSEC
OG0001180	CCAP1982_LOCUS10405|CAD7001918.1|CCAP, CCAP1982_LOCUS10404|CAD7001917.1|CCAP, CCAP1982_LOCUS10411|CAD7001924.1|CCAP, CCAP1982_LOCUS10408|CAD7001921.1|CCAP, CCAP1982_LOCUS10409|CAD7001922.1|CCAP, CCAP1982_LOCUS10410|CAD7001923.1|CCAP, CCAP1982_LOCUS10413|CAD7001926.1|CCAP, CCAP1982_LOCUS10406|CAD7001919.1|CCAP, CCAP1982_LOCUS10412|CAD7001925.1|CCAP, CCAP1982_LOCUS10407|CAD7001920.1|CCAP, CCAP1982_LOCUS10415|CAD7001928.1|CCAP, CCAP1982_LOCUS10414|CAD7001927.1|CCAP	LOC6620290|XP_032579845.1|DSEC
OG0001181	CCAP1982_LOCUS13780|CAD7005417.1|CCAP, CCAP1982_LOCUS13817|CAD7005457.1|CCAP	LOC6605753|XP_032575649.1|DSEC
OG0001182	CCAP1982_LOCUS461|CAD6991542.1|CCAP	LOC6607582|XP_032577982.1|DSEC
OG0001185	CCAP1982_LOCUS235|CAD6991306.1|CCAP	LOC116801623|XP_032578261.1|DSEC, LOC6606287|XP_032578240.1|DSEC
OG0001186	CCAP1982_LOCUS4357|CAD6995650.1|CCAP	LOC6614302|XP_032578745.1|DSEC
OG0001187	CCAP1982_LOCUS20646|CAD7012561.1|CCAP	LOC6609199|XP_032572480.1|DSEC
OG0001188	CCAP1982_LOCUS20310|CAD7012211.1|CCAP, CCAP1982_LOCUS20309|CAD7012208.1|CCAP, CCAP1982_LOCUS20311|CAD7012212.1|CCAP, CCAP1982_LOCUS20308|CAD7012207.1|CCAP	LOC6608881|XP_032572144.1|DSEC
OG0001191	CCAP1982_LOCUS19467|CAD7011363.1|CCAP	LOC6611793|XP_032583549.1|DSEC
OG0001192	CCAP1982_LOCUS5423|CAD6996743.1|CCAP	LOC6611447|XP_002035989.2|DSEC
OG0001193	CCAP1982_LOCUS1428|CAD6992580.1|CCAP	LOC6619209|XP_002043430.1|DSEC
OG0001195	CCAP1982_LOCUS21002|CAD7012903.1|CCAP	LOC6608152|XP_002032898.2|DSEC
OG0001200	CCAP1982_LOCUS4180|CAD6995465.1|CCAP	LOC6614452|XP_032583055.1|DSEC
OG0001201	CCAP1982_LOCUS703|CAD6991799.1|CCAP	LOC6619723|XP_032578120.1|DSEC
OG0001203	CCAP1982_LOCUS9590|CAD7001118.1|CCAP, CCAP1982_LOCUS9348|CAD7000874.1|CCAP	LOC6620100|XP_032579851.1|DSEC
OG0001205	CCAP1982_LOCUS4555|CAD6995854.1|CCAP	LOC116801438|XP_032576861.1|DSEC
OG0001206	CCAP1982_LOCUS3112|CAD6994358.1|CCAP, CCAP1982_LOCUS3113|CAD6994359.1|CCAP, CCAP1982_LOCUS3114|CAD6994360.1|CCAP	LOC6619260|XP_032579143.1|DSEC
OG0001209	CCAP1982_LOCUS1956|CAD6993130.1|CCAP	LOC6606613|XP_032578312.1|DSEC
OG0001213	CCAP1982_LOCUS4317|CAD6995611.1|CCAP	LOC6616695|XP_002041050.1|DSEC
OG0001214	CCAP1982_LOCUS1460|CAD6992611.1|CCAP	LOC6607475|XP_002032244.1|DSEC
OG0001215	CCAP1982_LOCUS2002|CAD6993180.1|CCAP	LOC6614039|XP_032577744.1|DSEC
OG0001216	CCAP1982_LOCUS2004|CAD6993182.1|CCAP	LOC6606363|XP_032579303.1|DSEC
OG0001217	CCAP1982_LOCUS6159|CAD6997520.1|CCAP	LOC6620427|XP_032576823.1|DSEC
OG0001218	CCAP1982_LOCUS3380|CAD6994645.1|CCAP	LOC6607561|XP_002032330.1|DSEC
OG0001220	CCAP1982_LOCUS21522|CAD7013457.1|CCAP	LOC6607972|XP_002032720.1|DSEC
OG0001221	CCAP1982_LOCUS22041|CAD7014035.1|CCAP	LOC6610110|XP_002034721.1|DSEC
OG0001222	CCAP1982_LOCUS5153|CAD6996484.1|CCAP	LOC6612631|XP_032577200.1|DSEC
OG0001223	CCAP1982_LOCUS22608|CAD7014617.1|CCAP	LOC6620604|XP_032570915.1|DSEC
OG0001224	CCAP1982_LOCUS20318|CAD7012220.1|CCAP	LOC6609491|XP_032572821.1|DSEC
OG0001225	CCAP1982_LOCUS21678|CAD7013628.1|CCAP	LOC6608002|XP_032570203.1|DSEC
OG0001226	CCAP1982_LOCUS21755|CAD7013718.1|CCAP, CCAP1982_LOCUS21759|CAD7013728.1|CCAP, CCAP1982_LOCUS21756|CAD7013719.1|CCAP, CCAP1982_LOCUS21757|CAD7013724.1|CCAP, CCAP1982_LOCUS21758|CAD7013727.1|CCAP, CCAP1982_LOCUS21765|CAD7013734.1|CCAP	LOC6608640|XP_002033374.1|DSEC
OG0001227	CCAP1982_LOCUS8848|CAD7000368.1|CCAP	LOC6611535|XP_032583360.1|DSEC
OG0001229	CCAP1982_LOCUS21558|CAD7013498.1|CCAP	LOC6620331|XP_032579093.1|DSEC
OG0001230	CCAP1982_LOCUS22839|CAD7014875.1|CCAP	LOC6609430|XP_032571639.1|DSEC
OG0001231	CCAP1982_LOCUS5440|CAD6996761.1|CCAP	LOC6620425|XP_002044628.1|DSEC
OG0001232	CCAP1982_LOCUS6770|CAD6998154.1|CCAP, CCAP1982_LOCUS6767|CAD6998152.1|CCAP, CCAP1982_LOCUS6769|CAD6998153.1|CCAP, CCAP1982_LOCUS6766|CAD6998151.1|CCAP	LOC6611601|XP_002036138.1|DSEC
OG0001233	CCAP1982_LOCUS8291|CAD6999768.1|CCAP	LOC6611566|XP_032583139.1|DSEC
OG0001234	CCAP1982_LOCUS19773|CAD7011689.1|CCAP	LOC6609360|XP_002034049.1|DSEC
OG0001235	CCAP1982_LOCUS7409|CAD6998860.1|CCAP	LOC6617266|XP_002041593.1|DSEC
OG0001236	CCAP1982_LOCUS14234|CAD7005894.1|CCAP	LOC6616275|XP_002040639.1|DSEC
OG0001237	CCAP1982_LOCUS96|CAD6991156.1|CCAP	LOC6605638|XP_032575810.1|DSEC, LOC6619024|XP_032578910.1|DSEC
OG0001238	CCAP1982_LOCUS5052|CAD6996373.1|CCAP	LOC6617015|XP_032578840.1|DSEC
OG0001240	CCAP1982_LOCUS286|CAD6991356.1|CCAP	LOC6617030|XP_002041358.2|DSEC
OG0001241	CCAP1982_LOCUS4194|CAD6995478.1|CCAP	LOC6608827|XP_002033541.1|DSEC
OG0001243	CCAP1982_LOCUS13382|CAD7005007.1|CCAP	LOC6619377|XP_032573243.1|DSEC
OG0001244	CCAP1982_LOCUS2040|CAD6993221.1|CCAP	LOC6606374|XP_002031179.1|DSEC
OG0001245	CCAP1982_LOCUS2940|CAD6994175.1|CCAP, CCAP1982_LOCUS2941|CAD6994176.1|CCAP	LOC116801667|XP_032578483.1|DSEC, LOC6619278|XP_032582910.1|DSEC
OG0001247	CCAP1982_LOCUS21110|CAD7013024.1|CCAP	LOC116802443|XP_032582814.1|DSEC
OG0001251	CCAP1982_LOCUS4741|CAD6996035.1|CCAP	LOC6614267|XP_002038707.1|DSEC, LOC116801600|XP_032578076.1|DSEC
OG0001252	CCAP1982_LOCUS3201|CAD6994454.1|CCAP, CCAP1982_LOCUS3202|CAD6994455.1|CCAP	LOC6612621|XP_032578722.1|DSEC, LOC6612622|XP_002037126.2|DSEC
OG0001253	CCAP1982_LOCUS5362|CAD6996678.1|CCAP	LOC6615199|XP_032581901.1|DSEC, LOC116802223|XP_032581906.1|DSEC, LOC116802228|XP_032581915.1|DSEC, LOC116802222|XP_032581904.1|DSEC, LOC116802229|XP_032581916.1|DSEC, LOC116802225|XP_032581908.1|DSEC, LOC116802227|XP_032581913.1|DSEC, LOC116802231|XP_032581920.1|DSEC, LOC116802230|XP_032581918.1|DSEC, LOC116802226|XP_032581910.1|DSEC, LOC116800567|XP_032572156.1|DSEC
OG0001254	CCAP1982_LOCUS22056|CAD7014049.1|CCAP	LOC6610119|XP_002034728.1|DSEC, LOC116800578|XP_032572220.1|DSEC
OG0001255	CCAP1982_LOCUS20294|CAD7012192.1|CCAP	LOC6607997|XP_002032745.1|DSEC
OG0001257	CCAP1982_LOCUS10591|CAD7002103.1|CCAP, CCAP1982_LOCUS10594|CAD7002106.1|CCAP, CCAP1982_LOCUS10593|CAD7002105.1|CCAP	LOC6619490|XP_032579678.1|DSEC
OG0001258	CCAP1982_LOCUS1633|CAD6992794.1|CCAP, CCAP1982_LOCUS1643|CAD6992804.1|CCAP, CCAP1982_LOCUS1652|CAD6992813.1|CCAP, CCAP1982_LOCUS1634|CAD6992795.1|CCAP, CCAP1982_LOCUS1644|CAD6992805.1|CCAP, CCAP1982_LOCUS1653|CAD6992814.1|CCAP	LOC6607279|XP_002032058.1|DSEC
OG0001260	CCAP1982_LOCUS3092|CAD6994336.1|CCAP	LOC6606988|XP_002031780.1|DSEC
OG0001262	CCAP1982_LOCUS13374|CAD7004998.1|CCAP	LOC6605232|XP_032575109.1|DSEC
OG0001263	CCAP1982_LOCUS1201|CAD6992337.1|CCAP	LOC6607825|XP_002032583.2|DSEC
OG0001264	CCAP1982_LOCUS8734|CAD7000242.1|CCAP, CCAP1982_LOCUS8733|CAD7000241.1|CCAP	LOC6613283|XP_032582919.1|DSEC
OG0001266	CCAP1982_LOCUS20417|CAD7012323.1|CCAP, CCAP1982_LOCUS20418|CAD7012324.1|CCAP	LOC6615528|XP_032571446.1|DSEC
OG0001267	CCAP1982_LOCUS3717|CAD6994986.1|CCAP	LOC6607390|XP_032577972.1|DSEC
OG0001269	CCAP1982_LOCUS20837|CAD7012733.1|CCAP	LOC6608702|XP_032572429.1|DSEC
OG0001270	CCAP1982_LOCUS1004|CAD6992122.1|CCAP	LOC6613970|XP_002038434.1|DSEC
OG0001271	CCAP1982_LOCUS22619|CAD7014628.1|CCAP	LOC6608454|XP_002033188.1|DSEC
OG0001272	CCAP1982_LOCUS10784|CAD7002292.1|CCAP, CCAP1982_LOCUS10783|CAD7002291.1|CCAP	LOC6610430|XP_032574098.1|DSEC
OG0001273	CCAP1982_LOCUS3030|CAD6994269.1|CCAP	LOC6616745|XP_032577201.1|DSEC
OG0001274	CCAP1982_LOCUS14515|CAD7006186.1|CCAP	LOC6619404|XP_002043619.1|DSEC
OG0001276	CCAP1982_LOCUS11502|CAD7003039.1|CCAP	LOC6610695|XP_002035261.1|DSEC
OG0001277	CCAP1982_LOCUS13150|CAD7004758.1|CCAP	LOC6610535|XP_002035115.1|DSEC
OG0001279	CCAP1982_LOCUS11832|CAD7003373.1|CCAP	LOC6605029|XP_002029872.1|DSEC
OG0001280	CCAP1982_LOCUS12570|CAD7004150.1|CCAP, CCAP1982_LOCUS10454|CAD7001967.1|CCAP	LOC6610144|XP_002034753.2|DSEC, LOC6621246|XP_032574004.1|DSEC, LOC116802618|XP_032582920.1|DSEC, LOC116801006|XP_032573997.1|DSEC, LOC116800181|XP_032574523.1|DSEC
OG0001281	CCAP1982_LOCUS12999|CAD7004604.1|CCAP	LOC6610411|XP_032574796.1|DSEC
OG0001282	CCAP1982_LOCUS5546|CAD6996873.1|CCAP	LOC6613180|XP_002037661.1|DSEC
