Orthogroup	AALB.longest_only	DGUA.longest_only
OG0001408	LOC118459018|XP_035777913.1|AALB	LOC117592673|XP_034142524.1|DGUA
OG0001429	LOC118462353|XP_035784012.1|AALB	LOC117589587|XP_034137542.1|DGUA
OG0001430	LOC118463054|XP_035785198.1|AALB, LOC118462484|XP_035784114.1|AALB	LOC117589618|XP_034137592.1|DGUA
OG0001431	LOC118456390|XP_035772976.1|AALB	LOC117590261|XP_034138639.1|DGUA
OG0001432	LOC118462553|XP_035784225.1|AALB	LOC117590756|XP_034139585.1|DGUA
OG0001433	LOC118463279|XP_035785648.1|AALB	LOC117590355|XP_034138782.1|DGUA, LOC117585631|XP_034131106.1|DGUA
OG0001434	LOC118461158|XP_035782047.1|AALB, LOC118457372|XP_035774794.1|AALB	LOC117585718|XP_034131248.1|DGUA, LOC117580966|XP_034123645.1|DGUA
OG0001435	LOC118468680|XP_035795684.1|AALB	LOC117578847|XP_034120524.1|DGUA
OG0001436	LOC118462763|XP_035784623.1|AALB	LOC117588529|XP_034135779.1|DGUA
OG0001437	LOC118467096|XP_035793035.1|AALB	LOC117587621|XP_034134370.1|DGUA
OG0001438	LOC118461615|XP_035783053.1|AALB	LOC117583458|XP_034127649.1|DGUA
OG0001439	LOC118464402|XP_035787653.1|AALB	LOC117589744|XP_034137816.1|DGUA
OG0001442	LOC118460818|XP_035781331.1|AALB	LOC117584308|XP_034129024.1|DGUA
OG0001443	LOC118458118|XP_035776184.1|AALB, LOC118458117|XP_035776183.1|AALB	LOC117591453|XP_034140613.1|DGUA
OG0001444	LOC118459988|XP_035779777.1|AALB, LOC118459989|XP_035779778.1|AALB	LOC117585169|XP_034130401.1|DGUA
OG0001445	LOC118468537|XP_035795312.1|AALB	LOC117589400|XP_034137214.1|DGUA, LOC117590024|XP_034138209.1|DGUA
OG0001446	LOC118459986|XP_035779776.1|AALB, LOC118457058|XP_035774206.1|AALB, LOC118457059|XP_035774208.1|AALB	LOC117585852|XP_034131490.1|DGUA
OG0001447	LOC118460135|XP_035780092.1|AALB	LOC117590162|XP_034138441.1|DGUA
OG0001448	LOC118461382|XP_035782531.1|AALB	LOC117582751|XP_034126585.1|DGUA
OG0001449	LOC118461800|XP_035783436.1|AALB	LOC117581769|XP_034125068.1|DGUA
OG0001450	LOC118466662|XP_035792153.1|AALB	LOC117588179|XP_034135187.1|DGUA
OG0001451	LOC118456242|XP_035772729.1|AALB, LOC118466667|XP_035792163.1|AALB	LOC117578487|XP_034119911.1|DGUA
OG0001452	LOC118467047|XP_035792926.1|AALB	LOC117591980|XP_034141309.1|DGUA, LOC117591977|XP_034141303.1|DGUA
OG0001453	LOC118464727|XP_035788201.1|AALB, LOC118464726|XP_035788199.1|AALB	LOC117580044|XP_034122172.1|DGUA
OG0001454	LOC118469058|XP_035796423.1|AALB, LOC118462835|XP_035784782.1|AALB	LOC117585064|XP_034130217.1|DGUA
OG0001455	LOC118462833|XP_035784775.1|AALB	LOC117587037|XP_034133357.1|DGUA, LOC117587154|XP_034133550.1|DGUA
OG0001456	LOC118465294|XP_035789261.1|AALB	LOC117592457|XP_034142128.1|DGUA
OG0001457	LOC118463147|XP_035785415.1|AALB	LOC117585617|XP_034131074.1|DGUA
OG0001458	LOC118464241|XP_035787325.1|AALB, LOC118463827|XP_035786603.1|AALB	LOC117581109|XP_034123907.1|DGUA
OG0001459	LOC118462862|XP_035784812.1|AALB	LOC117587422|XP_034133982.1|DGUA
OG0001460	LOC118464506|XP_035787835.1|AALB, LOC118466337|XP_035791350.1|AALB	LOC117590890|XP_034139817.1|DGUA
OG0001461	LOC118467643|XP_035794267.1|AALB	LOC117591326|XP_034140427.1|DGUA, LOC117579208|XP_034120868.1|DGUA
OG0001462	LOC118464830|XP_035788398.1|AALB, LOC118464831|XP_035788400.1|AALB	LOC117579705|XP_034121587.1|DGUA
OG0001464	LOC118467133|XP_035793136.1|AALB	LOC117581618|XP_034124871.1|DGUA
OG0001465	LOC118464144|XP_035787142.1|AALB	LOC117592691|XP_034142546.1|DGUA
OG0001466	LOC118465793|XP_035790245.1|AALB	LOC117583997|XP_034128616.1|DGUA
OG0001467	LOC118467000|XP_035792818.1|AALB, LOC118467351|XP_035793627.1|AALB	LOC117581946|XP_034125319.1|DGUA
OG0001468	LOC118463433|XP_035785895.1|AALB	LOC117587068|XP_034133402.1|DGUA
OG0001469	LOC118467373|XP_035793680.1|AALB	LOC117592548|XP_034142311.1|DGUA
OG0001470	LOC118463134|XP_035785386.1|AALB	LOC117579850|XP_034121839.1|DGUA
OG0001471	LOC118465752|XP_035790117.1|AALB	LOC117587190|XP_034133609.1|DGUA
OG0001472	LOC118466349|XP_035791375.1|AALB	LOC117589087|XP_034136616.1|DGUA
OG0001473	LOC118467286|XP_035793489.1|AALB, LOC118457990|XP_035775950.1|AALB	LOC117590176|XP_034138462.1|DGUA
OG0001474	LOC118464199|XP_035787251.1|AALB	LOC117588661|XP_034135995.1|DGUA, LOC117591934|XP_034141234.1|DGUA
OG0001475	LOC118461063|XP_035781846.1|AALB	LOC117586172|XP_034131977.1|DGUA, LOC117586186|XP_034132003.1|DGUA
OG0001476	LOC118461681|XP_035783163.1|AALB	LOC117591332|XP_034140443.1|DGUA
OG0001477	LOC118460502|XP_035780749.1|AALB	LOC117585839|XP_034131471.1|DGUA
OG0001478	LOC118460386|XP_035780538.1|AALB, LOC118458564|XP_035777101.1|AALB	LOC117582637|XP_034126408.1|DGUA
OG0001479	LOC118460847|XP_035781441.1|AALB	LOC117590708|XP_034139497.1|DGUA
OG0001480	LOC118458422|XP_035776770.1|AALB	LOC117581380|XP_034124409.1|DGUA, LOC117582634|XP_034126403.1|DGUA
OG0001481	LOC118460390|XP_035780556.1|AALB	LOC117584077|XP_034128714.1|DGUA
OG0001482	LOC118468347|XP_035795000.1|AALB	LOC117588384|XP_034135503.1|DGUA
OG0001483	LOC118460969|XP_035781674.1|AALB	LOC117587575|XP_034134293.1|DGUA
OG0001484	LOC118468693|XP_035795702.1|AALB	LOC117581869|XP_034125223.1|DGUA
OG0001485	LOC118459248|XP_035778352.1|AALB, LOC118458152|XP_035776241.1|AALB	LOC117579615|XP_034121441.1|DGUA
OG0001486	LOC118461187|XP_035782109.1|AALB, LOC118461185|XP_035782106.1|AALB	LOC117581711|XP_034124979.1|DGUA
OG0001487	LOC118458271|XP_035776477.1|AALB	LOC117588171|XP_034135173.1|DGUA
OG0001488	LOC118456299|XP_035772830.1|AALB	LOC117581975|XP_034125356.1|DGUA
OG0001489	LOC118459507|XP_035778825.1|AALB	LOC117587869|XP_034134727.1|DGUA
OG0001490	LOC118459402|XP_035778604.1|AALB	LOC117584591|XP_034129459.1|DGUA
OG0001491	LOC118458493|XP_035776939.1|AALB	LOC117582493|XP_034126156.1|DGUA
OG0001492	LOC118468433|XP_035795089.1|AALB	LOC117584185|XP_034128844.1|DGUA
OG0001493	LOC118469002|XP_035796329.1|AALB	LOC117583529|XP_034127769.1|DGUA, LOC117590919|XP_034139841.1|DGUA
OG0001494	LOC118461696|XP_035783208.1|AALB	LOC117580881|XP_034123523.1|DGUA
OG0001495	LOC118468998|XP_035796320.1|AALB	LOC117578870|XP_034120555.1|DGUA
OG0001496	LOC118461832|XP_035783486.1|AALB	LOC117591191|XP_034140219.1|DGUA
OG0001497	LOC118461801|XP_035783437.1|AALB	LOC117588980|XP_034136463.1|DGUA
OG0001500	LOC118456637|XP_035773464.1|AALB	LOC117592220|XP_034141738.1|DGUA, LOC117591707|XP_034140917.1|DGUA, LOC117592211|XP_034141714.1|DGUA, LOC117592034|XP_034141386.1|DGUA
OG0001501	LOC118461685|XP_035783172.1|AALB, LOC118458942|XP_035777813.1|AALB	LOC117586638|XP_034132759.1|DGUA
OG0001502	LOC118461259|XP_035782272.1|AALB	LOC117592141|XP_034141587.1|DGUA
OG0001503	LOC118466174|XP_035791054.1|AALB	LOC117585163|XP_034130397.1|DGUA
OG0001504	LOC118466794|XP_035792431.1|AALB	LOC117582231|XP_034125733.1|DGUA, LOC117581167|XP_034124001.1|DGUA
OG0001506	LOC118464164|XP_035787192.1|AALB	LOC117592622|XP_034142449.1|DGUA
OG0001507	LOC118463692|XP_035786362.1|AALB, LOC118463647|XP_035786283.1|AALB	LOC117580295|XP_034122670.1|DGUA
OG0001508	LOC118463606|XP_035786167.1|AALB, LOC118465181|XP_035789036.1|AALB	LOC117583291|XP_034127424.1|DGUA
OG0001509	LOC118467501|XP_035793944.1|AALB	LOC117592436|XP_034142084.1|DGUA
OG0001510	LOC118466044|XP_035790773.1|AALB, LOC118466046|XP_035790777.1|AALB	LOC117591111|XP_034140105.1|DGUA, LOC117587821|XP_034134670.1|DGUA
OG0001511	LOC118462626|XP_035784359.1|AALB	LOC117584677|XP_034129601.1|DGUA
OG0001512	LOC118467300|XP_035793512.1|AALB	LOC117579925|XP_034121960.1|DGUA
OG0001513	LOC118463792|XP_035786520.1|AALB	LOC117588880|XP_034136297.1|DGUA
OG0001515	LOC118460654|XP_035781010.1|AALB	LOC117590750|XP_034139550.1|DGUA, LOC117583281|XP_034127405.1|DGUA
OG0001534	LOC118465774|XP_035790226.1|AALB	LOC117590834|XP_034139704.1|DGUA
OG0001535	LOC118457255|XP_035774538.1|AALB	LOC117581298|XP_034124229.1|DGUA
OG0001536	LOC118457824|XP_035775592.1|AALB	LOC117580690|XP_034123206.1|DGUA
OG0001537	LOC118462838|XP_035784792.1|AALB	LOC117581972|XP_034125349.1|DGUA
OG0001538	LOC118460246|XP_035780308.1|AALB	LOC117581639|XP_034124899.1|DGUA
OG0001539	LOC118463471|XP_035785957.1|AALB	LOC117578728|XP_034120278.1|DGUA
OG0001540	LOC118460831|XP_035781392.1|AALB	LOC117581851|XP_034125199.1|DGUA
OG0001541	LOC118461438|XP_035782643.1|AALB	LOC117580432|XP_034122878.1|DGUA
OG0001542	LOC118459326|XP_035778479.1|AALB	LOC117585256|XP_034130558.1|DGUA
OG0001545	LOC118463055|XP_035785202.1|AALB	LOC117581656|XP_034124926.1|DGUA
OG0001546	LOC118457273|XP_035774564.1|AALB	LOC117581655|XP_034124924.1|DGUA
OG0001547	LOC118466119|XP_035790955.1|AALB	LOC117581566|XP_034124789.1|DGUA
OG0001548	LOC118459929|XP_035779689.1|AALB	LOC117581841|XP_034125187.1|DGUA, LOC117581327|XP_034124327.1|DGUA
OG0001549	LOC118457891|XP_035775731.1|AALB	LOC117584420|XP_034129195.1|DGUA
OG0001551	LOC118458450|XP_035776826.1|AALB	LOC117584920|XP_034129957.1|DGUA
OG0001552	LOC118468972|XP_035796242.1|AALB	LOC117583494|XP_034127725.1|DGUA
OG0001553	LOC118460141|XP_035780121.1|AALB, LOC118458310|XP_035776538.1|AALB	LOC117580811|XP_034123417.1|DGUA
OG0001554	LOC118458577|XP_035777126.1|AALB	LOC117589662|XP_034137689.1|DGUA
OG0001555	LOC118457703|XP_035775376.1|AALB, LOC118461372|XP_035782513.1|AALB	LOC117582050|XP_034125484.1|DGUA
OG0001556	LOC118462575|XP_035784271.1|AALB	LOC117592180|XP_034141670.1|DGUA
OG0001557	LOC118459558|XP_035778944.1|AALB, LOC118461851|XP_035783531.1|AALB	LOC117581015|XP_034123728.1|DGUA
OG0001558	LOC118460243|XP_035780291.1|AALB	LOC117588768|XP_034136139.1|DGUA
OG0001559	LOC118468892|XP_035796078.1|AALB	LOC117585268|XP_034130578.1|DGUA
OG0001560	LOC118459595|XP_035779015.1|AALB	LOC117589956|XP_034138145.1|DGUA
OG0001561	LOC118457814|XP_035775568.1|AALB	LOC117583511|XP_034127745.1|DGUA
OG0001562	LOC118464784|XP_035788308.1|AALB	LOC117584307|XP_034129023.1|DGUA
OG0001563	LOC118468455|XP_035795128.1|AALB	LOC117590068|XP_034138289.1|DGUA
OG0001564	LOC118458845|XP_035777642.1|AALB	LOC117585388|XP_034130728.1|DGUA
OG0001565	LOC118456664|XP_035773512.1|AALB	LOC117589699|XP_034137751.1|DGUA
OG0001566	LOC118460066|XP_035779956.1|AALB	LOC117581666|XP_034124940.1|DGUA, LOC117585764|XP_034131330.1|DGUA
OG0001567	LOC118463265|XP_035785628.1|AALB	LOC117590347|XP_034138769.1|DGUA
OG0001568	LOC118462565|XP_035784248.1|AALB	LOC117583802|XP_034128274.1|DGUA
OG0001569	LOC118462583|XP_035784283.1|AALB	LOC117583350|XP_034127510.1|DGUA
OG0001570	LOC118458696|XP_035777328.1|AALB	LOC117589887|XP_034138049.1|DGUA
OG0001571	LOC118468784|XP_035795874.1|AALB	LOC117584011|XP_034128632.1|DGUA
OG0001572	LOC118463819|XP_035786591.1|AALB, LOC118463818|XP_035786590.1|AALB	LOC117588412|XP_034135571.1|DGUA
OG0001573	LOC118463557|XP_035786074.1|AALB	LOC117579054|XP_034120644.1|DGUA
OG0001574	LOC118462966|XP_035785023.1|AALB, LOC118464066|XP_035787007.1|AALB	LOC117590503|XP_034139056.1|DGUA
OG0001575	LOC118465336|XP_035789378.1|AALB	LOC117585654|XP_034131131.1|DGUA
OG0001576	LOC118464403|XP_035787650.1|AALB	LOC117585132|XP_034130351.1|DGUA
OG0001577	LOC118464309|XP_035787493.1|AALB	LOC117582932|XP_034126924.1|DGUA, LOC117582743|XP_034126574.1|DGUA
OG0001578	LOC118463396|XP_035785834.1|AALB	LOC117587943|XP_034134835.1|DGUA
OG0001579	LOC118464271|XP_035787426.1|AALB	LOC117579491|XP_034121281.1|DGUA, LOC117591408|XP_034140551.1|DGUA
OG0001580	LOC118464408|XP_035787657.1|AALB	LOC117592687|XP_034142542.1|DGUA, LOC117591763|XP_034140965.1|DGUA, LOC117592685|XP_034142537.1|DGUA
OG0001581	LOC118468973|XP_035796248.1|AALB, LOC118467150|XP_035793181.1|AALB	LOC117580747|XP_034123324.1|DGUA
OG0001582	LOC118464532|XP_035787862.1|AALB	LOC117592138|XP_034141578.1|DGUA
OG0001583	LOC118466473|XP_035791747.1|AALB	LOC117582100|XP_034125558.1|DGUA
OG0001584	LOC118465768|XP_035790176.1|AALB	LOC117587251|XP_034133715.1|DGUA, LOC117587250|XP_034133714.1|DGUA
OG0001585	LOC118468519|XP_035795252.1|AALB	LOC117588430|XP_034135601.1|DGUA
OG0001586	LOC118465652|XP_035789959.1|AALB	LOC117580112|XP_034122282.1|DGUA
OG0001587	LOC118466944|XP_035792738.1|AALB	LOC117588970|XP_034136452.1|DGUA
OG0001588	LOC118464405|XP_035787652.1|AALB	LOC117590665|XP_034139421.1|DGUA
OG0001589	LOC118460867|XP_035781491.1|AALB	LOC117587770|XP_034134597.1|DGUA
OG0001590	LOC118465624|XP_035789915.1|AALB	LOC117591600|XP_034140807.1|DGUA
OG0001591	LOC118467389|XP_035793729.1|AALB	LOC117585194|XP_034130435.1|DGUA
OG0001593	LOC118457738|XP_035775439.1|AALB	LOC117582137|XP_034125610.1|DGUA
OG0001594	LOC118468366|XP_035795018.1|AALB	LOC117583889|XP_034128434.1|DGUA
OG0001595	LOC118459536|XP_035778890.1|AALB	LOC117587330|XP_034133857.1|DGUA
OG0001596	LOC118458369|XP_035776658.1|AALB	LOC117584621|XP_034129533.1|DGUA
OG0001597	LOC118469076|XP_035796451.1|AALB	LOC117587606|XP_034134348.1|DGUA
OG0001598	LOC118457598|XP_035775190.1|AALB	LOC117584830|XP_034129849.1|DGUA
OG0001599	LOC118459793|XP_035779416.1|AALB	LOC117587664|XP_034134446.1|DGUA
OG0001600	LOC118458741|XP_035777408.1|AALB	LOC117591343|XP_034140459.1|DGUA
OG0001601	LOC118456834|XP_035773823.1|AALB	LOC117588103|XP_034135065.1|DGUA
OG0001603	LOC118460103|XP_035780031.1|AALB, LOC118460105|XP_035780033.1|AALB	LOC117588008|XP_034134923.1|DGUA
OG0001604	LOC118457907|XP_035775794.1|AALB	LOC117581022|XP_034123739.1|DGUA
OG0001606	LOC118460076|XP_035779984.1|AALB	LOC117591303|XP_034140399.1|DGUA
OG0001607	LOC118459538|XP_035778903.1|AALB	LOC117584051|XP_034128682.1|DGUA
OG0001608	LOC118461668|XP_035783149.1|AALB	LOC117588153|XP_034135141.1|DGUA
OG0001609	LOC118459320|XP_035778463.1|AALB	LOC117592175|XP_034141665.1|DGUA
OG0001610	LOC118459136|XP_035778107.1|AALB	LOC117587904|XP_034134773.1|DGUA
OG0001611	LOC118461129|XP_035781983.1|AALB	LOC117582651|XP_034126441.1|DGUA
OG0001612	LOC118469060|XP_035796425.1|AALB, LOC118469061|XP_035796427.1|AALB	LOC117581789|XP_034125110.1|DGUA
OG0001613	LOC118461249|XP_035782257.1|AALB	LOC117584513|XP_034129344.1|DGUA
OG0001614	LOC118457865|XP_035775657.1|AALB	LOC117588893|XP_034136336.1|DGUA
OG0001615	LOC118461237|XP_035782229.1|AALB	LOC117588084|XP_034135043.1|DGUA
OG0001616	LOC118461189|XP_035782113.1|AALB	LOC117584255|XP_034128950.1|DGUA
OG0001617	LOC118461412|XP_035782588.1|AALB	LOC117588210|XP_034135239.1|DGUA
OG0001618	LOC118460381|XP_035780533.1|AALB, LOC118460776|XP_035781273.1|AALB	LOC117584508|XP_034129334.1|DGUA
OG0001619	LOC118460610|XP_035780944.1|AALB	LOC117588216|XP_034135249.1|DGUA
OG0001620	LOC118458046|XP_035776059.1|AALB	LOC117581391|XP_034124428.1|DGUA
OG0001621	LOC118456918|XP_035773941.1|AALB	LOC117579213|XP_034120875.1|DGUA
OG0001622	LOC118458662|XP_035777252.1|AALB, LOC118459937|XP_035779694.1|AALB	LOC117590256|XP_034138627.1|DGUA
OG0001623	LOC118468373|XP_035795026.1|AALB	LOC117582069|XP_034125516.1|DGUA
OG0001624	LOC118459396|XP_035778599.1|AALB	LOC117591561|XP_034140757.1|DGUA
OG0001625	LOC118459390|XP_035778586.1|AALB	LOC117584761|XP_034129754.1|DGUA
OG0001626	LOC118458763|XP_035777449.1|AALB	LOC117581866|XP_034125220.1|DGUA
OG0001627	LOC118460994|XP_035781708.1|AALB	LOC117585983|XP_034131691.1|DGUA
OG0001628	LOC118460341|XP_035780460.1|AALB, LOC118461444|XP_035782658.1|AALB	LOC117585416|XP_034130780.1|DGUA
OG0001630	LOC118460578|XP_035780884.1|AALB, LOC118461858|XP_035783553.1|AALB	LOC117585651|XP_034131129.1|DGUA
OG0001631	LOC118468984|XP_035796269.1|AALB	LOC117585890|XP_034131536.1|DGUA
OG0001632	LOC118457791|XP_035775530.1|AALB	LOC117587767|XP_034134594.1|DGUA
OG0001633	LOC118457962|XP_035775888.1|AALB	LOC117590009|XP_034138188.1|DGUA
OG0001635	LOC118460376|XP_035780524.1|AALB, LOC118460375|XP_035780521.1|AALB	LOC117591101|XP_034140094.1|DGUA
OG0001636	LOC118466678|XP_035792195.1|AALB	LOC117586373|XP_034132292.1|DGUA
OG0001637	LOC118458420|XP_035776766.1|AALB	LOC117582735|XP_034126556.1|DGUA
OG0001638	LOC118461258|XP_035782271.1|AALB	LOC117580743|XP_034123319.1|DGUA
OG0001639	LOC118460172|XP_035780168.1|AALB	LOC117585172|XP_034130408.1|DGUA
OG0001640	LOC118464493|XP_035787814.1|AALB	LOC117586412|XP_034132338.1|DGUA
OG0001641	LOC118466589|XP_035792041.1|AALB	LOC117590019|XP_034138199.1|DGUA
OG0001642	LOC118468523|XP_035795284.1|AALB	LOC117590520|XP_034139125.1|DGUA, LOC117585177|XP_034130411.1|DGUA
OG0001643	LOC118465356|XP_035789422.1|AALB	LOC117581925|XP_034125291.1|DGUA
OG0001644	LOC118464022|XP_035786971.1|AALB	LOC117579426|XP_034121197.1|DGUA
OG0001645	LOC118465180|XP_035789035.1|AALB	LOC117587802|XP_034134649.1|DGUA
OG0001646	LOC118462638|XP_035784378.1|AALB	LOC117591963|XP_034141291.1|DGUA
OG0001647	LOC118464714|XP_035788141.1|AALB	LOC117592618|XP_034142394.1|DGUA
OG0001648	LOC118467012|XP_035792849.1|AALB	LOC117580345|XP_034122742.1|DGUA
OG0001649	LOC118467219|XP_035793358.1|AALB, LOC118466533|XP_035791933.1|AALB, LOC118467585|XP_035794128.1|AALB, LOC118466532|XP_035791931.1|AALB	LOC117592128|XP_034141564.1|DGUA
OG0001650	LOC118467408|XP_035793776.1|AALB	LOC117582790|XP_034126682.1|DGUA
OG0001651	LOC118462824|XP_035784740.1|AALB, LOC118464236|XP_035787314.1|AALB	LOC117592082|XP_034141485.1|DGUA
OG0001652	LOC118464366|XP_035787593.1|AALB	LOC117579190|XP_034120849.1|DGUA
OG0001653	LOC118462773|XP_035784638.1|AALB	LOC117580235|XP_034122548.1|DGUA
OG0001654	LOC118464698|XP_035788113.1|AALB	LOC117578837|XP_034120504.1|DGUA
OG0001655	LOC118465283|XP_035789219.1|AALB	LOC117592021|XP_034141367.1|DGUA
OG0001656	LOC118464262|XP_035787400.1|AALB	LOC117583974|XP_034128572.1|DGUA
OG0001657	LOC118462758|XP_035784617.1|AALB	LOC117585207|XP_034130476.1|DGUA, LOC117591237|XP_034140302.1|DGUA
OG0001658	LOC118465827|XP_035790308.1|AALB	LOC117580128|XP_034122313.1|DGUA
OG0001659	LOC118464695|XP_035788109.1|AALB	LOC117580109|XP_034122276.1|DGUA
OG0001660	LOC118465257|XP_035789175.1|AALB, LOC118463468|XP_035785951.1|AALB	LOC117579530|XP_034121337.1|DGUA
OG0001661	LOC118457301|XP_035774667.1|AALB	LOC117584993|XP_034130113.1|DGUA
OG0001679	LOC118458751|XP_035777428.1|AALB, LOC118468354|XP_035795010.1|AALB	LOC117581490|XP_034124628.1|DGUA
OG0001680	LOC118466548|XP_035791954.1|AALB	LOC117582166|XP_034125656.1|DGUA, LOC117580821|XP_034123432.1|DGUA
OG0001681	LOC118463419|XP_035785910.1|AALB	LOC117581508|XP_034124675.1|DGUA
OG0001682	LOC118467089|XP_035793027.1|AALB, LOC118459562|XP_035778954.1|AALB	LOC117582248|XP_034125750.1|DGUA, LOC117580507|XP_034122988.1|DGUA
OG0001683	LOC118460338|XP_035780455.1|AALB, LOC118456377|XP_035772957.1|AALB	LOC117588117|XP_034135082.1|DGUA
OG0001684	LOC118457237|XP_035774515.1|AALB	LOC117590653|XP_034139388.1|DGUA
OG0001685	LOC118457050|XP_035774191.1|AALB	LOC117584670|XP_034129589.1|DGUA
OG0001686	LOC118461740|XP_035783335.1|AALB	LOC117580626|XP_034123100.1|DGUA
OG0001687	LOC118466919|XP_035792734.1|AALB	LOC117590479|XP_034139028.1|DGUA
OG0001688	LOC118462832|XP_035784771.1|AALB	LOC117579093|XP_034120706.1|DGUA
OG0001689	LOC118461744|XP_035783353.1|AALB	LOC117580915|XP_034123568.1|DGUA
OG0001690	LOC118456779|XP_035773748.1|AALB	LOC117580390|XP_034122821.1|DGUA
OG0001691	LOC118460088|XP_035780000.1|AALB	LOC117581910|XP_034125270.1|DGUA
OG0001694	LOC118466924|XP_035792702.1|AALB	LOC117589892|XP_034138053.1|DGUA, LOC117589533|XP_034137417.1|DGUA
OG0001695	LOC118464464|XP_035787759.1|AALB	LOC117587860|XP_034134717.1|DGUA
OG0001696	LOC118462041|XP_035783909.1|AALB	LOC117589540|XP_034137425.1|DGUA
OG0001697	LOC118462003|XP_035783831.1|AALB	LOC117585180|XP_034130414.1|DGUA
OG0001698	LOC118457500|XP_035775034.1|AALB	LOC117581435|XP_034124498.1|DGUA
OG0001699	LOC118459331|XP_035778482.1|AALB	LOC117589829|XP_034137951.1|DGUA
OG0001700	LOC118460598|XP_035780918.1|AALB	LOC117586019|XP_034131740.1|DGUA
OG0001701	LOC118456154|XP_035772562.1|AALB	LOC117583263|XP_034127381.1|DGUA
OG0001702	LOC118462533|XP_035784186.1|AALB, LOC118461206|XP_035782151.1|AALB	LOC117587852|XP_034134709.1|DGUA
OG0001703	LOC118458537|XP_035777011.1|AALB	LOC117585491|XP_034130877.1|DGUA
OG0001704	LOC118459050|XP_035777967.1|AALB	LOC117585013|XP_034130144.1|DGUA
OG0001705	LOC118460318|XP_035780423.1|AALB	LOC117591475|XP_034140649.1|DGUA
OG0001706	LOC118457760|XP_035775473.1|AALB	LOC117587585|XP_034134316.1|DGUA
OG0001707	LOC118467331|XP_035793565.1|AALB	LOC117583055|XP_034127110.1|DGUA
OG0001708	LOC118459365|XP_035778557.1|AALB	LOC117583352|XP_034127513.1|DGUA
OG0001709	LOC118461370|XP_035782511.1|AALB	LOC117589187|XP_034136802.1|DGUA
OG0001710	LOC118458839|XP_035777634.1|AALB	LOC117585393|XP_034130747.1|DGUA
OG0001711	LOC118461451|XP_035782673.1|AALB	LOC117589870|XP_034138030.1|DGUA
OG0001712	LOC118460817|XP_035781326.1|AALB	LOC117585309|XP_034130628.1|DGUA
OG0001713	LOC118467444|XP_035793844.1|AALB	LOC117585961|XP_034131661.1|DGUA
OG0001714	LOC118461096|XP_035781897.1|AALB	LOC117586740|XP_034132928.1|DGUA
OG0001715	LOC118463662|XP_035786306.1|AALB, LOC118459955|XP_035779734.1|AALB	LOC117581080|XP_034123854.1|DGUA
OG0001716	LOC118462048|XP_035783923.1|AALB	LOC117590526|XP_034139134.1|DGUA
OG0001717	LOC118459801|XP_035779431.1|AALB	LOC117583617|XP_034127950.1|DGUA
OG0001718	LOC118458987|XP_035777875.1|AALB	LOC117589563|XP_034137493.1|DGUA
OG0001719	LOC118461946|XP_035783721.1|AALB	LOC117583057|XP_034127114.1|DGUA
OG0001720	LOC118458202|XP_035776339.1|AALB	LOC117585414|XP_034130778.1|DGUA
OG0001721	LOC118461008|XP_035781746.1|AALB, LOC118456847|XP_035773836.1|AALB	LOC117585067|XP_034130220.1|DGUA
OG0001722	LOC118463324|XP_035785709.1|AALB, LOC118463323|XP_035785707.1|AALB	LOC117587459|XP_034134071.1|DGUA
OG0001723	LOC118465945|XP_035790565.1|AALB	LOC117580060|XP_034122201.1|DGUA
OG0001724	LOC118462931|XP_035784933.1|AALB	LOC117587766|XP_034134596.1|DGUA
OG0001725	LOC118465302|XP_035789291.1|AALB	LOC117592422|XP_034142059.1|DGUA
OG0001726	LOC118466837|XP_035792541.1|AALB, LOC118463913|XP_035786744.1|AALB	LOC117580508|XP_034122990.1|DGUA
OG0001727	LOC118462531|XP_035784180.1|AALB, LOC118465085|XP_035788882.1|AALB	LOC117583245|XP_034127359.1|DGUA
OG0001728	LOC118465405|XP_035789517.1|AALB	LOC117592107|XP_034141519.1|DGUA
OG0001729	LOC118463780|XP_035786487.1|AALB	LOC117592417|XP_034142049.1|DGUA
OG0001730	LOC118465198|XP_035789073.1|AALB	LOC117584661|XP_034129580.1|DGUA
OG0001732	LOC118466551|XP_035791965.1|AALB	LOC117588030|XP_034134967.1|DGUA
OG0001733	LOC118463168|XP_035785455.1|AALB	LOC117578536|XP_034119994.1|DGUA
OG0001734	LOC118463164|XP_035785444.1|AALB, LOC118463882|XP_035786695.1|AALB	LOC117578802|XP_034120422.1|DGUA
OG0001735	LOC118464676|XP_035788087.1|AALB	LOC117586810|XP_034132975.1|DGUA
OG0001736	LOC118464472|XP_035787774.1|AALB	LOC117589838|XP_034137985.1|DGUA
OG0001737	LOC118467076|XP_035793005.1|AALB	LOC117591964|XP_034141296.1|DGUA
OG0001738	LOC118467899|XP_035794711.1|AALB	LOC117589205|XP_034136830.1|DGUA
OG0001739	LOC118467179|XP_035793255.1|AALB	LOC117580682|XP_034123196.1|DGUA
OG0001740	LOC118467871|XP_035794672.1|AALB	LOC117579568|XP_034121387.1|DGUA
