Orthogroup	AALB.longest_only	CQUI.longest_only
OG0001361	LOC118464900|XP_035788553.1|AALB	LOC6039413|XP_038114631.1|CQUI
OG0001361	LOC118464901|XP_035788554.1|AALB	LOC6031921|XP_038114630.1|CQUI
OG0001362	LOC118467608|XP_035794202.1|AALB	LOC6036218|XP_001846293.1|CQUI
OG0001363	LOC118461109|XP_035781921.1|AALB	LOC6039410|XP_001849022.1|CQUI
OG0001363	LOC118467751|XP_035794457.1|AALB	LOC6047507|XP_001864556.2|CQUI
OG0001364	LOC118464823|XP_035788382.1|AALB	LOC6045816|XP_038117771.1|CQUI
OG0001364	LOC118466891|XP_035792643.1|AALB	LOC6049405|XP_038110257.1|CQUI
OG0001365	LOC118464898|XP_035788551.1|AALB	LOC6036529|XP_001846574.1|CQUI
OG0001366	LOC118463349|XP_035785754.1|AALB	LOC6041992|XP_038118369.1|CQUI
OG0001367	LOC118467236|XP_035793387.1|AALB	LOC6035628|XP_038118306.1|CQUI
OG0001368	LOC118464370|XP_035787602.1|AALB	LOC6033581|XP_038118796.1|CQUI
OG0001369	LOC118463125|XP_035785375.1|AALB	LOC6035620|XP_001845769.2|CQUI
OG0001370	LOC118463513|XP_035786008.1|AALB	LOC6030780|XP_001841674.2|CQUI
OG0001372	LOC118465741|XP_035790096.1|AALB	LOC6052802|XP_038118759.1|CQUI
OG0001373	LOC118469078|XP_035796453.1|AALB	LOC6041327|XP_038111903.1|CQUI
OG0001374	LOC118460501|XP_035780748.1|AALB	LOC6032452|XP_001843048.1|CQUI
OG0001376	LOC118468385|XP_035795038.1|AALB	LOC6048889|XP_001865734.2|CQUI
OG0001377	LOC118459042|XP_035777956.1|AALB	LOC6031968|XP_038112116.1|CQUI
OG0001378	LOC118457312|XP_035774691.1|AALB	LOC6039573|XP_001849170.2|CQUI
OG0001379	LOC118457594|XP_035775183.1|AALB	LOC6045361|XP_038113639.1|CQUI
OG0001381	LOC118461747|XP_035783354.1|AALB	LOC6033216|XP_001843693.2|CQUI
OG0001382	LOC118459816|XP_035779454.1|AALB	LOC6031266|XP_038109596.1|CQUI
OG0001383	LOC118461252|XP_035782261.1|AALB	LOC6048994|XP_001865828.1|CQUI
OG0001384	LOC118456735|XP_035773678.1|AALB	LOC6046637|XP_001863807.2|CQUI
OG0001385	LOC118459840|XP_035779500.1|AALB	LOC6034387|XP_038110617.1|CQUI
OG0001386	LOC118467129|XP_035793129.1|AALB	LOC6048075|XP_038107435.1|CQUI
OG0001387	LOC118458278|XP_035776493.1|AALB	LOC6047222|XP_001864306.1|CQUI
OG0001387	LOC118458277|XP_035776492.1|AALB	LOC6047224|XP_038112158.1|CQUI
OG0001388	LOC118461841|XP_035783509.1|AALB	LOC6032182|XP_038109835.1|CQUI
OG0001388	LOC118461839|XP_035783506.1|AALB	LOC6032181|XP_038113802.1|CQUI
OG0001389	LOC118458179|XP_035776285.1|AALB, LOC118458615|XP_035777185.1|AALB	LOC6044883|XP_038121439.1|CQUI, LOC6038982|XP_038119289.1|CQUI
OG0001390	LOC118458124|XP_035776197.1|AALB	LOC6043555|XP_038119180.1|CQUI
OG0001391	LOC118459337|XP_035778502.1|AALB	LOC6048704|XP_038118530.1|CQUI
OG0001392	LOC118468995|XP_035796313.1|AALB	LOC6041800|XP_001851015.2|CQUI
OG0001393	LOC118461806|XP_035783445.1|AALB	LOC119770223|XP_038120602.1|CQUI
OG0001394	LOC118459934|XP_035779691.1|AALB	LOC6046271|XP_038119136.1|CQUI
OG0001394	LOC118466935|XP_035792719.1|AALB	LOC119766035|XP_038106314.1|CQUI, LOC6052486|XP_038108722.1|CQUI
OG0001395	LOC118461065|XP_035781850.1|AALB	LOC119770297|XP_038120835.1|CQUI
OG0001396	LOC118461617|XP_035783052.1|AALB	LOC6039739|XP_001849290.2|CQUI
OG0001397	LOC118457308|XP_035774684.1|AALB	LOC6047980|XP_038116129.1|CQUI
OG0001397	LOC118457712|XP_035775388.1|AALB	LOC6037602|XP_038121622.1|CQUI
OG0001399	LOC118467164|XP_035793213.1|AALB	LOC6046189|XP_038112799.1|CQUI
OG0001400	LOC118467333|XP_035793580.1|AALB	LOC6046814|XP_001863949.2|CQUI
OG0001401	LOC118465172|XP_035789027.1|AALB	LOC6035463|XP_001845649.1|CQUI
OG0001402	LOC118462786|XP_035784666.1|AALB	LOC6052985|XP_001869146.2|CQUI
OG0001403	LOC118465458|XP_035789641.1|AALB	LOC6035872|XP_001845986.2|CQUI, LOC6035873|XP_001845987.2|CQUI
OG0001404	LOC118466099|XP_035790907.1|AALB	LOC6031682|XP_038114066.1|CQUI
OG0001405	LOC118462520|XP_035784158.1|AALB	LOC6037799|XP_001847675.2|CQUI
OG0001406	LOC118467314|XP_035793542.1|AALB	LOC6051904|XP_001868262.1|CQUI
OG0001407	LOC118462750|XP_035784606.1|AALB	LOC6038938|XP_001848633.1|CQUI
OG0001408	LOC118459018|XP_035777913.1|AALB	LOC6054709|XP_001870580.2|CQUI
OG0001429	LOC118462353|XP_035784012.1|AALB	LOC6047055|XP_038104443.1|CQUI
OG0001430	LOC118462484|XP_035784114.1|AALB	LOC6044329|XP_038105537.1|CQUI
OG0001431	LOC118456390|XP_035772976.1|AALB	LOC6035151|XP_038104540.1|CQUI
OG0001432	LOC118462553|XP_035784225.1|AALB	LOC6054521|XP_038122563.1|CQUI
OG0001433	LOC118463279|XP_035785648.1|AALB	LOC6046915|XP_038104735.1|CQUI
OG0001434	LOC118461158|XP_035782047.1|AALB, LOC118457372|XP_035774794.1|AALB	LOC6045215|XP_001862605.2|CQUI
OG0001435	LOC118468680|XP_035795684.1|AALB	LOC6051492|XP_038117227.1|CQUI, LOC6045719|XP_001863028.2|CQUI
OG0001436	LOC118462763|XP_035784623.1|AALB	LOC6050198|XP_038104525.1|CQUI
OG0001437	LOC118467096|XP_035793035.1|AALB	LOC6048183|XP_001865135.1|CQUI
OG0001438	LOC118461615|XP_035783053.1|AALB	LOC6037949|XP_038122757.1|CQUI
OG0001439	LOC118464402|XP_035787653.1|AALB	LOC6049817|XP_038122655.1|CQUI, LOC6052268|XP_038106474.1|CQUI, LOC6035724|XP_038116899.1|CQUI, LOC119766585|XP_038107328.1|CQUI
OG0001441	LOC118457641|XP_035775275.1|AALB	LOC6031440|XP_001842245.2|CQUI
OG0001441	LOC118457635|XP_035775263.1|AALB	LOC6031441|XP_038105457.1|CQUI
OG0001442	LOC118460818|XP_035781331.1|AALB	LOC6044008|XP_001861568.1|CQUI
OG0001443	LOC118458118|XP_035776184.1|AALB	LOC6047470|XP_001864524.2|CQUI
OG0001443	LOC118458117|XP_035776183.1|AALB	LOC6047471|XP_001864525.2|CQUI
OG0001444	LOC118459988|XP_035779777.1|AALB, LOC118459989|XP_035779778.1|AALB	LOC6044859|XP_038104624.1|CQUI
OG0001445	LOC118468537|XP_035795312.1|AALB	LOC6039932|XP_001849430.1|CQUI
OG0001446	LOC118459986|XP_035779776.1|AALB	LOC6040670|XP_038122660.1|CQUI
OG0001446	LOC118457058|XP_035774206.1|AALB, LOC118457059|XP_035774208.1|AALB	LOC119765526|XP_038105472.1|CQUI
OG0001447	LOC118460135|XP_035780092.1|AALB	LOC6035336|XP_038104354.1|CQUI
OG0001448	LOC118461382|XP_035782531.1|AALB	LOC6035542|XP_001845700.1|CQUI, LOC6047272|XP_001864351.2|CQUI, LOC6047705|XP_001864727.2|CQUI
OG0001449	LOC118461800|XP_035783436.1|AALB	LOC6039600|XP_001849180.2|CQUI
OG0001450	LOC118466662|XP_035792153.1|AALB	LOC6031154|XP_038116027.1|CQUI
OG0001451	LOC118456242|XP_035772729.1|AALB	LOC6038893|XP_038113599.1|CQUI, LOC119767033|XP_038110189.1|CQUI
OG0001451	LOC118466667|XP_035792163.1|AALB	LOC119769371|XP_038117350.1|CQUI
OG0001452	LOC118467047|XP_035792926.1|AALB	LOC6052660|XP_038115024.1|CQUI
OG0001453	LOC118464727|XP_035788201.1|AALB	LOC6049785|XP_001866492.2|CQUI
OG0001453	LOC118464726|XP_035788199.1|AALB	LOC6049784|XP_001866491.2|CQUI
OG0001454	LOC118469058|XP_035796423.1|AALB	LOC6032932|XP_001843452.2|CQUI
OG0001455	LOC118462833|XP_035784775.1|AALB	LOC6051546|XP_038119698.1|CQUI
OG0001456	LOC118465294|XP_035789261.1|AALB	LOC6052304|XP_038116089.1|CQUI
OG0001457	LOC118463147|XP_035785415.1|AALB	LOC6039266|XP_038118474.1|CQUI
OG0001458	LOC118464241|XP_035787325.1|AALB	LOC6041453|XP_038116471.1|CQUI
OG0001458	LOC118463827|XP_035786603.1|AALB	LOC6041452|XP_038117278.1|CQUI
OG0001459	LOC118462862|XP_035784812.1|AALB	LOC6045671|XP_038117105.1|CQUI
OG0001460	LOC118464506|XP_035787835.1|AALB, LOC118466337|XP_035791350.1|AALB	LOC6043365|XP_038120741.1|CQUI
OG0001461	LOC118467643|XP_035794267.1|AALB	LOC6048746|XP_038116352.1|CQUI
OG0001463	LOC118466402|XP_035791562.1|AALB	LOC6036237|XP_038117951.1|CQUI
OG0001464	LOC118467133|XP_035793136.1|AALB	LOC6043979|XP_038118854.1|CQUI
OG0001465	LOC118464144|XP_035787142.1|AALB	LOC6052932|XP_038120832.1|CQUI
OG0001466	LOC118465793|XP_035790245.1|AALB	LOC6036432|XP_038121604.1|CQUI
OG0001467	LOC118467000|XP_035792818.1|AALB	LOC6050213|XP_001866857.1|CQUI
OG0001467	LOC118467351|XP_035793627.1|AALB	LOC6036548|XP_001846591.2|CQUI
OG0001468	LOC118463433|XP_035785895.1|AALB	LOC6038227|XP_001848055.2|CQUI
OG0001469	LOC118467373|XP_035793680.1|AALB	LOC6041964|XP_038118490.1|CQUI
OG0001470	LOC118463134|XP_035785386.1|AALB	LOC6050356|XP_038121253.1|CQUI
OG0001471	LOC118465752|XP_035790117.1|AALB	LOC6037170|XP_038117414.1|CQUI
OG0001472	LOC118466349|XP_035791375.1|AALB	LOC6035488|XP_001845669.1|CQUI
OG0001473	LOC118467286|XP_035793489.1|AALB, LOC118457990|XP_035775950.1|AALB	LOC6043807|XP_001861406.2|CQUI, LOC6043808|XP_038122295.1|CQUI
OG0001474	LOC118464199|XP_035787251.1|AALB	LOC6040681|XP_038105414.1|CQUI
OG0001475	LOC118461063|XP_035781846.1|AALB	LOC6043752|XP_038110406.1|CQUI
OG0001476	LOC118461681|XP_035783163.1|AALB	LOC6048642|XP_038110160.1|CQUI
OG0001477	LOC118460502|XP_035780749.1|AALB	LOC6032451|XP_001843047.1|CQUI
OG0001478	LOC118460386|XP_035780538.1|AALB	LOC6034120|XP_001844488.2|CQUI
OG0001480	LOC118458422|XP_035776770.1|AALB	LOC6043201|XP_001857542.2|CQUI
OG0001481	LOC118460390|XP_035780556.1|AALB	LOC6031364|XP_038107828.1|CQUI
OG0001482	LOC118468347|XP_035795000.1|AALB	LOC6031947|XP_001842625.2|CQUI
OG0001483	LOC118460969|XP_035781674.1|AALB	LOC6043303|XP_038106817.1|CQUI
OG0001484	LOC118468693|XP_035795702.1|AALB	LOC6031200|XP_001842038.2|CQUI, LOC6036994|XP_038106889.1|CQUI
OG0001485	LOC118459248|XP_035778352.1|AALB	LOC6036177|XP_038106782.1|CQUI
OG0001485	LOC118458152|XP_035776241.1|AALB	LOC119766360|XP_038106781.1|CQUI, LOC6036179|XP_038113696.1|CQUI
OG0001486	LOC118461187|XP_035782109.1|AALB, LOC118461185|XP_035782106.1|AALB	LOC6034896|XP_038107061.1|CQUI
OG0001487	LOC118458271|XP_035776477.1|AALB	LOC6053489|XP_038110588.1|CQUI
OG0001488	LOC118456299|XP_035772830.1|AALB	LOC6047908|XP_038114121.1|CQUI
OG0001489	LOC118459507|XP_035778825.1|AALB	LOC6032104|XP_038107020.1|CQUI
OG0001490	LOC118459402|XP_035778604.1|AALB	LOC6032134|XP_001842788.1|CQUI
OG0001491	LOC118458493|XP_035776939.1|AALB	LOC6033331|XP_001843796.1|CQUI
OG0001492	LOC118468433|XP_035795089.1|AALB	LOC6048340|XP_038111871.1|CQUI
OG0001493	LOC118469002|XP_035796329.1|AALB	LOC6040502|XP_001849888.1|CQUI
OG0001494	LOC118461696|XP_035783208.1|AALB	LOC119770364|XP_038121011.1|CQUI, LOC6045228|XP_001862626.2|CQUI, LOC119770518|XP_038121458.1|CQUI, LOC119770266|XP_038120748.1|CQUI, LOC6054405|XP_001870323.1|CQUI
OG0001495	LOC118468998|XP_035796320.1|AALB	LOC6041805|XP_001851019.2|CQUI
OG0001496	LOC118461832|XP_035783486.1|AALB	LOC119769667|XP_038118888.1|CQUI
OG0001497	LOC118461801|XP_035783437.1|AALB	LOC6048948|XP_038120703.1|CQUI
OG0001498	LOC118456904|XP_035773919.1|AALB	LOC6054663|XP_038117860.1|CQUI
OG0001499	LOC118458244|XP_035776406.1|AALB, LOC118459142|XP_035778115.1|AALB	LOC6037595|XP_001847491.2|CQUI, LOC6037594|XP_001847490.2|CQUI
OG0001499	LOC118458247|XP_035776410.1|AALB	LOC6037593|XP_001847489.1|CQUI, LOC6037596|XP_038116789.1|CQUI
OG0001499	LOC118458241|XP_035776402.1|AALB, LOC118458246|XP_035776408.1|AALB, LOC118458242|XP_035776403.1|AALB, LOC118459143|XP_035778117.1|AALB	LOC6037599|XP_001847495.2|CQUI
OG0001500	LOC118456637|XP_035773464.1|AALB	LOC6050346|XP_038118495.1|CQUI
OG0001501	LOC118458942|XP_035777813.1|AALB	LOC6037771|XP_001847650.2|CQUI, LOC6037770|XP_001847649.2|CQUI
OG0001502	LOC118461259|XP_035782272.1|AALB	LOC6033994|XP_001844381.1|CQUI
OG0001503	LOC118466174|XP_035791054.1|AALB	LOC6031515|XP_038110033.1|CQUI
OG0001504	LOC118466794|XP_035792431.1|AALB	LOC6036866|XP_038107420.1|CQUI
OG0001505	LOC118467613|XP_035794208.1|AALB	LOC6033422|XP_038106085.1|CQUI
OG0001506	LOC118464164|XP_035787192.1|AALB	LOC6043675|XP_038109186.1|CQUI
OG0001507	LOC118463692|XP_035786362.1|AALB	LOC6036616|XP_038108568.1|CQUI
OG0001507	LOC118463647|XP_035786283.1|AALB	LOC6049887|XP_038108917.1|CQUI
OG0001508	LOC118463606|XP_035786167.1|AALB	LOC6047098|XP_038110554.1|CQUI
OG0001508	LOC118465181|XP_035789036.1|AALB	LOC6051703|XP_038112138.1|CQUI
OG0001509	LOC118467501|XP_035793944.1|AALB	LOC6042455|XP_038114123.1|CQUI
OG0001510	LOC118466044|XP_035790773.1|AALB	LOC6049879|XP_001866569.2|CQUI
OG0001510	LOC118466046|XP_035790777.1|AALB	LOC6053362|XP_038112276.1|CQUI
OG0001511	LOC118462626|XP_035784359.1|AALB	LOC6034200|XP_001844554.2|CQUI
OG0001512	LOC118467300|XP_035793512.1|AALB	LOC6034555|XP_038113919.1|CQUI
OG0001513	LOC118463792|XP_035786520.1|AALB	LOC6034558|XP_038106054.1|CQUI
OG0001514	LOC118459737|XP_035779306.1|AALB	LOC6038162|XP_001847995.2|CQUI
OG0001515	LOC118460654|XP_035781010.1|AALB	LOC6032502|XP_001843091.1|CQUI
OG0001534	LOC118465774|XP_035790226.1|AALB	LOC119768890|XP_038116590.1|CQUI, LOC6050116|XP_038116548.1|CQUI
OG0001535	LOC118456451|XP_035773123.1|AALB	LOC6049758|XP_001866469.1|CQUI
OG0001535	LOC118457255|XP_035774538.1|AALB	LOC6049759|XP_001866470.2|CQUI
OG0001536	LOC118457824|XP_035775592.1|AALB	LOC6047702|XP_001864725.2|CQUI, LOC119769391|XP_038117458.1|CQUI
OG0001537	LOC118462838|XP_035784792.1|AALB	LOC6036962|XP_038104622.1|CQUI
OG0001538	LOC118460246|XP_035780308.1|AALB	LOC6051448|XP_001867887.1|CQUI
OG0001539	LOC118463471|XP_035785957.1|AALB	LOC6047629|XP_038111858.1|CQUI
OG0001540	LOC118460831|XP_035781392.1|AALB	LOC6045246|XP_038104466.1|CQUI
OG0001541	LOC118461438|XP_035782643.1|AALB	LOC6040730|XP_038108263.1|CQUI
OG0001542	LOC118459326|XP_035778479.1|AALB	LOC6040719|XP_038122365.1|CQUI
OG0001543	LOC118465753|XP_035790132.1|AALB	LOC6049648|XP_038119626.1|CQUI, LOC119766019|XP_038106279.1|CQUI
OG0001544	LOC118460133|XP_035780094.1|AALB	LOC6053155|XP_038104103.1|CQUI
OG0001544	LOC118468628|XP_035795540.1|AALB	LOC6045091|XP_038104324.1|CQUI
OG0001545	LOC118463055|XP_035785202.1|AALB	LOC6041845|XP_001851055.2|CQUI
OG0001546	LOC118457273|XP_035774564.1|AALB	LOC6041847|XP_038105040.1|CQUI, LOC6041843|XP_001851053.2|CQUI
OG0001547	LOC118466119|XP_035790955.1|AALB	LOC6034424|XP_038104911.1|CQUI
OG0001548	LOC118459929|XP_035779689.1|AALB	LOC6031444|XP_038107826.1|CQUI
OG0001549	LOC118457891|XP_035775731.1|AALB	LOC119771149|XP_038122501.1|CQUI, LOC6031765|XP_038110368.1|CQUI
OG0001550	LOC118459581|XP_035779002.1|AALB	LOC6034733|XP_001845013.1|CQUI
OG0001551	LOC118458450|XP_035776826.1|AALB	LOC6048977|XP_038105432.1|CQUI, LOC6048979|XP_038123020.1|CQUI
OG0001552	LOC118468972|XP_035796242.1|AALB	LOC6042417|XP_001851537.1|CQUI
OG0001553	LOC118458310|XP_035776538.1|AALB	LOC6049664|XP_038117806.1|CQUI
OG0001554	LOC118458577|XP_035777126.1|AALB	LOC6047921|XP_038115900.1|CQUI
OG0001555	LOC118457703|XP_035775376.1|AALB	LOC6041540|XP_038112803.1|CQUI
OG0001555	LOC118461372|XP_035782513.1|AALB	LOC6035547|XP_038111901.1|CQUI
OG0001556	LOC118462575|XP_035784271.1|AALB	LOC6036277|XP_001846343.1|CQUI
OG0001557	LOC118461851|XP_035783531.1|AALB	LOC6032557|XP_038117789.1|CQUI
OG0001559	LOC118468892|XP_035796078.1|AALB	LOC6032627|XP_038117581.1|CQUI
OG0001560	LOC118459595|XP_035779015.1|AALB	LOC6035520|XP_038105194.1|CQUI
OG0001561	LOC118457814|XP_035775568.1|AALB	LOC6039613|XP_001849187.2|CQUI
OG0001562	LOC118464784|XP_035788308.1|AALB	LOC6041461|XP_001850718.2|CQUI, LOC6047991|XP_001864968.2|CQUI, LOC6041457|XP_038118003.1|CQUI
OG0001563	LOC118468455|XP_035795128.1|AALB	LOC6037333|XP_038119352.1|CQUI
OG0001564	LOC118458845|XP_035777642.1|AALB	LOC6032190|XP_038114038.1|CQUI
OG0001565	LOC118456664|XP_035773512.1|AALB	LOC6049260|XP_038122779.1|CQUI, LOC6040673|XP_038108211.1|CQUI
OG0001566	LOC118460066|XP_035779956.1|AALB	LOC6045590|XP_001862931.1|CQUI
OG0001567	LOC118463265|XP_035785628.1|AALB	LOC6032066|XP_001842732.1|CQUI
OG0001568	LOC118462565|XP_035784248.1|AALB	LOC6032078|XP_038104758.1|CQUI
OG0001569	LOC118462583|XP_035784283.1|AALB	LOC6032085|XP_001842751.2|CQUI
OG0001570	LOC118458696|XP_035777328.1|AALB	LOC6033929|XP_038104685.1|CQUI
OG0001571	LOC118464287|XP_035787457.1|AALB	LOC6049337|XP_038117255.1|CQUI
OG0001571	LOC118468784|XP_035795874.1|AALB	LOC6031781|XP_038112990.1|CQUI
OG0001572	LOC118463819|XP_035786591.1|AALB	LOC6031115|XP_001841960.1|CQUI
OG0001572	LOC118463818|XP_035786590.1|AALB	LOC6031114|XP_038118150.1|CQUI
OG0001573	LOC118463557|XP_035786074.1|AALB	LOC6047431|XP_038117579.1|CQUI
OG0001574	LOC118462966|XP_035785023.1|AALB	LOC6032294|XP_038113921.1|CQUI
OG0001574	LOC118464066|XP_035787007.1|AALB	LOC6043339|XP_001870938.1|CQUI
OG0001575	LOC118465336|XP_035789378.1|AALB	LOC6044655|XP_001862135.2|CQUI
OG0001576	LOC118464403|XP_035787650.1|AALB	LOC6036108|XP_038113191.1|CQUI
OG0001577	LOC118464309|XP_035787493.1|AALB	LOC6052635|XP_001868870.2|CQUI
OG0001578	LOC118463396|XP_035785834.1|AALB	LOC6043960|XP_001861544.2|CQUI
OG0001580	LOC118464408|XP_035787657.1|AALB	LOC6044030|XP_038120827.1|CQUI
OG0001581	LOC118468973|XP_035796248.1|AALB, LOC118467150|XP_035793181.1|AALB	LOC6033567|XP_038117164.1|CQUI
OG0001582	LOC118464532|XP_035787862.1|AALB	LOC6040624|XP_038117190.1|CQUI
OG0001583	LOC118466473|XP_035791747.1|AALB	LOC6033584|XP_038119265.1|CQUI
OG0001584	LOC118465768|XP_035790176.1|AALB	LOC6037160|XP_001847097.2|CQUI
OG0001585	LOC118468519|XP_035795252.1|AALB	LOC6041806|XP_038122013.1|CQUI
OG0001586	LOC118465652|XP_035789959.1|AALB	LOC6033454|XP_038119090.1|CQUI
OG0001587	LOC118466944|XP_035792738.1|AALB	LOC119768753|XP_038115649.1|CQUI
OG0001588	LOC118464405|XP_035787652.1|AALB	LOC6044356|XP_038107986.1|CQUI
OG0001589	LOC118460867|XP_035781491.1|AALB	LOC6039992|XP_038107604.1|CQUI
OG0001590	LOC118465624|XP_035789915.1|AALB	LOC6041414|XP_038114421.1|CQUI
OG0001591	LOC118467389|XP_035793729.1|AALB	LOC6041386|XP_038110439.1|CQUI
OG0001592	LOC118457737|XP_035775431.1|AALB	LOC6037870|XP_038108934.1|CQUI
OG0001593	LOC118457738|XP_035775439.1|AALB	LOC6037875|XP_038113769.1|CQUI
OG0001594	LOC118468366|XP_035795018.1|AALB	LOC6048482|XP_038113910.1|CQUI
OG0001595	LOC118459536|XP_035778890.1|AALB	LOC6048886|XP_038109078.1|CQUI
OG0001596	LOC118458369|XP_035776658.1|AALB	LOC6045156|XP_001862557.2|CQUI
OG0001597	LOC118469076|XP_035796451.1|AALB	LOC6046049|XP_001863305.1|CQUI
OG0001598	LOC118457598|XP_035775190.1|AALB	LOC6036156|XP_038107213.1|CQUI
OG0001599	LOC118459793|XP_035779416.1|AALB	LOC6038712|XP_001848456.2|CQUI
OG0001600	LOC118458229|XP_035776390.1|AALB	LOC6036051|XP_038113443.1|CQUI
OG0001600	LOC118458741|XP_035777408.1|AALB	LOC6045655|XP_038110464.1|CQUI
OG0001601	LOC118456834|XP_035773823.1|AALB	LOC6043313|XP_001870928.1|CQUI
OG0001603	LOC118460103|XP_035780031.1|AALB	LOC6038292|XP_038111276.1|CQUI
OG0001603	LOC118460105|XP_035780033.1|AALB	LOC6038293|XP_038114208.1|CQUI
OG0001604	LOC118457907|XP_035775794.1|AALB	LOC6050057|XP_001866724.1|CQUI
OG0001605	LOC118457695|XP_035775361.1|AALB	LOC6050058|XP_038109855.1|CQUI
OG0001606	LOC118460076|XP_035779984.1|AALB	LOC6037122|XP_001847065.1|CQUI
OG0001607	LOC118459538|XP_035778903.1|AALB	LOC6031810|XP_001842517.1|CQUI
OG0001608	LOC118461668|XP_035783149.1|AALB	LOC6044446|XP_038112177.1|CQUI
OG0001609	LOC118459320|XP_035778463.1|AALB	LOC6051399|XP_038111691.1|CQUI
OG0001610	LOC118459136|XP_035778107.1|AALB	LOC6042259|XP_001851397.2|CQUI
OG0001611	LOC118461129|XP_035781983.1|AALB	LOC6036366|XP_001846424.1|CQUI
OG0001612	LOC118469060|XP_035796425.1|AALB	LOC6031731|XP_038111935.1|CQUI
OG0001612	LOC118469061|XP_035796427.1|AALB	LOC6031732|XP_038113681.1|CQUI
OG0001613	LOC118461249|XP_035782257.1|AALB	LOC6048990|XP_001865824.1|CQUI
OG0001614	LOC118457865|XP_035775657.1|AALB	LOC6043183|XP_038111683.1|CQUI
OG0001615	LOC118461237|XP_035782229.1|AALB	LOC6043231|XP_038112460.1|CQUI
OG0001616	LOC118461189|XP_035782113.1|AALB	LOC6034894|XP_038112470.1|CQUI
OG0001617	LOC118461412|XP_035782588.1|AALB	LOC6045785|XP_038113684.1|CQUI
OG0001618	LOC118460776|XP_035781273.1|AALB	LOC119768964|XP_038116737.1|CQUI, LOC6046678|XP_038116735.1|CQUI
OG0001619	LOC118460610|XP_035780944.1|AALB	LOC6044501|XP_038117207.1|CQUI, LOC6043468|XP_038108133.1|CQUI
OG0001620	LOC118458046|XP_035776059.1|AALB	LOC6053699|XP_038111510.1|CQUI
OG0001621	LOC118456918|XP_035773941.1|AALB	LOC6047973|XP_038111062.1|CQUI
OG0001622	LOC118458662|XP_035777252.1|AALB	LOC6052415|XP_038108162.1|CQUI
OG0001622	LOC118459937|XP_035779694.1|AALB	LOC6033089|XP_038116420.1|CQUI
OG0001623	LOC118468373|XP_035795026.1|AALB	LOC6033347|XP_001843810.2|CQUI
OG0001624	LOC118459396|XP_035778599.1|AALB	LOC6032136|XP_001842790.2|CQUI
OG0001625	LOC118459390|XP_035778586.1|AALB	LOC6032148|XP_038113764.1|CQUI
OG0001626	LOC118458763|XP_035777449.1|AALB	LOC6042208|XP_001851349.1|CQUI
OG0001627	LOC118460994|XP_035781708.1|AALB	LOC6045488|XP_038122368.1|CQUI, LOC6038139|XP_001847974.1|CQUI
OG0001628	LOC118460341|XP_035780460.1|AALB, LOC118461444|XP_035782658.1|AALB	LOC6033095|XP_038111732.1|CQUI
OG0001629	LOC118461062|XP_035781844.1|AALB	LOC6045147|XP_001862547.2|CQUI
OG0001630	LOC118460578|XP_035780884.1|AALB, LOC118461858|XP_035783553.1|AALB	LOC6039823|XP_038117663.1|CQUI
OG0001631	LOC118468984|XP_035796269.1|AALB	LOC6046005|XP_038120722.1|CQUI
OG0001632	LOC118457791|XP_035775530.1|AALB	LOC6043429|XP_038116389.1|CQUI
OG0001633	LOC118457962|XP_035775888.1|AALB	LOC6053368|XP_001869468.1|CQUI
OG0001634	LOC118458870|XP_035777712.1|AALB	LOC6046393|XP_038116204.1|CQUI
OG0001635	LOC118460376|XP_035780524.1|AALB	LOC6037793|XP_038115973.1|CQUI
OG0001635	LOC118460375|XP_035780521.1|AALB	LOC6037794|XP_038119882.1|CQUI
OG0001636	LOC118466678|XP_035792195.1|AALB	LOC6040818|XP_038121776.1|CQUI, LOC6037782|XP_038121472.1|CQUI
OG0001637	LOC118458420|XP_035776766.1|AALB	LOC6043581|XP_001860242.2|CQUI
OG0001638	LOC118461258|XP_035782271.1|AALB	LOC6033998|XP_001844385.2|CQUI
OG0001639	LOC118460172|XP_035780168.1|AALB	LOC6041876|XP_001851074.2|CQUI
OG0001640	LOC118464493|XP_035787814.1|AALB	LOC6046196|XP_001863427.1|CQUI
OG0001641	LOC118466589|XP_035792041.1|AALB	LOC119767400|XP_038111848.1|CQUI, LOC6039957|XP_001849450.1|CQUI
OG0001642	LOC118468523|XP_035795284.1|AALB	LOC119768029|XP_038114244.1|CQUI
OG0001643	LOC118465356|XP_035789422.1|AALB	LOC6047363|XP_038112326.1|CQUI
OG0001644	LOC118464022|XP_035786971.1|AALB	LOC6053964|XP_038112903.1|CQUI
OG0001645	LOC118465180|XP_035789035.1|AALB	LOC6038116|XP_038112719.1|CQUI
OG0001646	LOC118462638|XP_035784378.1|AALB	LOC6037723|XP_038106396.1|CQUI
OG0001647	LOC118464714|XP_035788141.1|AALB	LOC6037737|XP_038109785.1|CQUI
OG0001648	LOC118467012|XP_035792849.1|AALB	LOC6040102|XP_038112402.1|CQUI
OG0001649	LOC118467219|XP_035793358.1|AALB, LOC118466533|XP_035791933.1|AALB, LOC118467585|XP_035794128.1|AALB, LOC118466532|XP_035791931.1|AALB	LOC6048211|XP_038112527.1|CQUI
OG0001650	LOC118467408|XP_035793776.1|AALB	LOC6031714|XP_038108789.1|CQUI
OG0001651	LOC118462824|XP_035784740.1|AALB	LOC6041652|XP_038107260.1|CQUI
