Orthogroup	AALB.longest_only	DSUP.longest_only
OG0001504	LOC118466794|XP_035792431.1|AALB	LOC119558184|XP_037727379.1|DSUP
OG0001506	LOC118464164|XP_035787192.1|AALB	LOC119550212|XP_037714695.1|DSUP
OG0001507	LOC118463692|XP_035786362.1|AALB, LOC118463647|XP_035786283.1|AALB	LOC119549000|XP_037712535.1|DSUP
OG0001508	LOC118463606|XP_035786167.1|AALB, LOC118465181|XP_035789036.1|AALB	LOC119550713|XP_037715520.1|DSUP
OG0001509	LOC118467501|XP_035793944.1|AALB	LOC119550199|XP_037714671.1|DSUP
OG0001510	LOC118466044|XP_035790773.1|AALB, LOC118466046|XP_035790777.1|AALB	LOC119562476|XP_037731599.1|DSUP
OG0001511	LOC118462626|XP_035784359.1|AALB	LOC119551616|XP_037716957.1|DSUP
OG0001512	LOC118467300|XP_035793512.1|AALB	LOC119553430|XP_037719741.1|DSUP
OG0001513	LOC118463792|XP_035786520.1|AALB	LOC119552963|XP_037718876.1|DSUP
OG0001515	LOC118460654|XP_035781010.1|AALB	LOC119546397|XP_037708573.1|DSUP, LOC119557919|XP_037726855.1|DSUP
OG0001516	LOC118458012|XP_035776003.1|AALB, LOC118458013|XP_035776004.1|AALB	LOC119554029|XP_037720677.1|DSUP, LOC119554915|XP_037721950.1|DSUP, LOC119554037|XP_037720692.1|DSUP
OG0001534	LOC118465774|XP_035790226.1|AALB	LOC119558159|XP_037727349.1|DSUP
OG0001535	LOC118457255|XP_035774538.1|AALB	LOC119556008|XP_037723701.1|DSUP
OG0001536	LOC118457824|XP_035775592.1|AALB	LOC119557785|XP_037726612.1|DSUP
OG0001537	LOC118462838|XP_035784792.1|AALB	LOC119548457|XP_037711651.1|DSUP
OG0001538	LOC118460246|XP_035780308.1|AALB	LOC119556416|XP_037724539.1|DSUP
OG0001539	LOC118463471|XP_035785957.1|AALB	LOC119550793|XP_037715653.1|DSUP
OG0001540	LOC118460831|XP_035781392.1|AALB	LOC119546071|XP_037708070.1|DSUP
OG0001541	LOC118461438|XP_035782643.1|AALB	LOC119554256|XP_037721022.1|DSUP
OG0001542	LOC118459326|XP_035778479.1|AALB	LOC119559282|XP_037728279.1|DSUP, LOC119558402|XP_037727864.1|DSUP
OG0001545	LOC118463055|XP_035785202.1|AALB	LOC119556683|XP_037724983.1|DSUP
OG0001546	LOC118457273|XP_035774564.1|AALB	LOC119556827|XP_037725211.1|DSUP
OG0001547	LOC118466119|XP_035790955.1|AALB	LOC119556407|XP_037724520.1|DSUP
OG0001548	LOC118459929|XP_035779689.1|AALB	LOC119556739|XP_037725076.1|DSUP
OG0001549	LOC118457891|XP_035775731.1|AALB	LOC119546049|XP_037708026.1|DSUP
OG0001551	LOC118458450|XP_035776826.1|AALB	LOC119550944|XP_037715900.1|DSUP
OG0001552	LOC118468972|XP_035796242.1|AALB	LOC119555610|XP_037723041.1|DSUP
OG0001553	LOC118460141|XP_035780121.1|AALB, LOC118458310|XP_035776538.1|AALB	LOC119557826|XP_037726712.1|DSUP
OG0001554	LOC118458577|XP_035777126.1|AALB	LOC119553707|XP_037720216.1|DSUP
OG0001555	LOC118457703|XP_035775376.1|AALB, LOC118461372|XP_035782513.1|AALB	LOC119546186|XP_037708240.1|DSUP
OG0001556	LOC118462575|XP_035784271.1|AALB	LOC119551171|XP_037716297.1|DSUP
OG0001557	LOC118459558|XP_035778944.1|AALB, LOC118461851|XP_035783531.1|AALB	LOC119556652|XP_037724915.1|DSUP
OG0001558	LOC118460243|XP_035780291.1|AALB	LOC119556758|XP_037725107.1|DSUP
OG0001559	LOC118468892|XP_035796078.1|AALB	LOC119562489|XP_037731625.1|DSUP
OG0001560	LOC118459595|XP_035779015.1|AALB	LOC119560312|XP_037729614.1|DSUP
OG0001561	LOC118457814|XP_035775568.1|AALB	LOC119546430|XP_037708630.1|DSUP
OG0001562	LOC118464784|XP_035788308.1|AALB	LOC119548055|XP_037711065.1|DSUP
OG0001563	LOC118468455|XP_035795128.1|AALB	LOC119560136|XP_037729415.1|DSUP
OG0001564	LOC118458845|XP_035777642.1|AALB	LOC119560709|XP_037730234.1|DSUP
OG0001565	LOC118456664|XP_035773512.1|AALB	LOC119560023|XP_037729241.1|DSUP
OG0001566	LOC118460066|XP_035779956.1|AALB	LOC119563053|XP_037732189.1|DSUP
OG0001567	LOC118463265|XP_035785628.1|AALB	LOC119549912|XP_037714160.1|DSUP, LOC119552118|XP_037717832.1|DSUP
OG0001568	LOC118462565|XP_035784248.1|AALB	LOC119545840|XP_037707730.1|DSUP
OG0001569	LOC118462583|XP_035784283.1|AALB	LOC119560676|XP_037730176.1|DSUP
OG0001570	LOC118458696|XP_035777328.1|AALB	LOC119551498|XP_037716795.1|DSUP, LOC119554596|XP_037721511.1|DSUP
OG0001571	LOC118468784|XP_035795874.1|AALB	LOC119546662|XP_037709048.1|DSUP
OG0001572	LOC118463819|XP_035786591.1|AALB, LOC118463818|XP_035786590.1|AALB	LOC119557746|XP_037726561.1|DSUP
OG0001573	LOC118463557|XP_035786074.1|AALB	LOC119552851|XP_037718653.1|DSUP
OG0001574	LOC118462966|XP_035785023.1|AALB, LOC118464066|XP_035787007.1|AALB	LOC119557457|XP_037726150.1|DSUP
OG0001575	LOC118465336|XP_035789378.1|AALB	LOC119562867|XP_037731909.1|DSUP
OG0001576	LOC118464403|XP_035787650.1|AALB	LOC119563371|XP_037732650.1|DSUP
OG0001577	LOC118464309|XP_035787493.1|AALB	LOC119548644|XP_037711980.1|DSUP
OG0001578	LOC118463396|XP_035785834.1|AALB	LOC119550118|XP_037714528.1|DSUP
OG0001579	LOC118464271|XP_035787426.1|AALB	LOC119558041|XP_037727116.1|DSUP
OG0001580	LOC118464408|XP_035787657.1|AALB	LOC119549867|XP_037714091.1|DSUP
OG0001581	LOC118468973|XP_035796248.1|AALB, LOC118467150|XP_035793181.1|AALB	LOC119558108|XP_037727261.1|DSUP, LOC119559340|XP_037728316.1|DSUP, LOC119546092|XP_037708100.1|DSUP
OG0001582	LOC118464532|XP_035787862.1|AALB	LOC119551060|XP_037716109.1|DSUP, LOC119551255|XP_037716431.1|DSUP
OG0001583	LOC118466473|XP_035791747.1|AALB	LOC119550251|XP_037714754.1|DSUP
OG0001584	LOC118465768|XP_035790176.1|AALB	LOC119553345|XP_037719609.1|DSUP
OG0001586	LOC118465652|XP_035789959.1|AALB	LOC119552878|XP_037718706.1|DSUP
OG0001587	LOC118466944|XP_035792738.1|AALB	LOC119561865|XP_037731273.1|DSUP
OG0001588	LOC118464405|XP_035787652.1|AALB	LOC119551562|XP_037716888.1|DSUP
OG0001589	LOC118460867|XP_035781491.1|AALB	LOC119562466|XP_037731581.1|DSUP, LOC119562468|XP_037731589.1|DSUP
OG0001590	LOC118465624|XP_035789915.1|AALB	LOC119551897|XP_037717437.1|DSUP
OG0001591	LOC118467389|XP_035793729.1|AALB	LOC119561055|XP_037730821.1|DSUP
OG0001593	LOC118457738|XP_035775439.1|AALB	LOC119548476|XP_037711672.1|DSUP
OG0001594	LOC118468366|XP_035795018.1|AALB	LOC119546348|XP_037708487.1|DSUP
OG0001595	LOC118459536|XP_035778890.1|AALB	LOC119550621|XP_037715379.1|DSUP
OG0001596	LOC118458369|XP_035776658.1|AALB	LOC119546956|XP_037709529.1|DSUP
OG0001597	LOC118469076|XP_035796451.1|AALB	LOC119562367|XP_037731459.1|DSUP
OG0001598	LOC118457598|XP_035775190.1|AALB	LOC119546396|XP_037708569.1|DSUP
OG0001599	LOC118459793|XP_035779416.1|AALB	LOC119546301|XP_037708420.1|DSUP
OG0001600	LOC118458741|XP_035777408.1|AALB	LOC119547092|XP_037709719.1|DSUP
OG0001601	LOC118456834|XP_035773823.1|AALB	LOC119562630|XP_037731785.1|DSUP
OG0001603	LOC118460103|XP_035780031.1|AALB, LOC118460105|XP_035780033.1|AALB	LOC119547916|XP_037710884.1|DSUP
OG0001604	LOC118457907|XP_035775794.1|AALB	LOC119556047|XP_037723768.1|DSUP
OG0001605	LOC118457695|XP_035775361.1|AALB	LOC119550882|XP_037715797.1|DSUP
OG0001606	LOC118460076|XP_035779984.1|AALB	LOC119562732|XP_037731862.1|DSUP
OG0001607	LOC118459538|XP_035778903.1|AALB	LOC119547350|XP_037710093.1|DSUP
OG0001608	LOC118461668|XP_035783149.1|AALB	LOC119547001|XP_037709595.1|DSUP
OG0001609	LOC118459320|XP_035778463.1|AALB	LOC119550665|XP_037715439.1|DSUP, LOC119550668|XP_037715441.1|DSUP, LOC119549602|XP_037713693.1|DSUP
OG0001610	LOC118459136|XP_035778107.1|AALB	LOC119547635|XP_037710501.1|DSUP
OG0001611	LOC118461129|XP_035781983.1|AALB	LOC119547077|XP_037709697.1|DSUP
OG0001612	LOC118469060|XP_035796425.1|AALB, LOC118469061|XP_035796427.1|AALB	LOC119547263|XP_037709972.1|DSUP
OG0001613	LOC118461249|XP_035782257.1|AALB	LOC119547340|XP_037710079.1|DSUP
OG0001614	LOC118457865|XP_035775657.1|AALB	LOC119550819|XP_037715689.1|DSUP
OG0001616	LOC118461189|XP_035782113.1|AALB	LOC119546403|XP_037708589.1|DSUP
OG0001617	LOC118461412|XP_035782588.1|AALB	LOC119546042|XP_037707990.1|DSUP
OG0001618	LOC118460381|XP_035780533.1|AALB, LOC118460776|XP_035781273.1|AALB	LOC119547284|XP_037709996.1|DSUP
OG0001619	LOC118460610|XP_035780944.1|AALB	LOC119548510|XP_037711725.1|DSUP
OG0001620	LOC118458046|XP_035776059.1|AALB	LOC119551598|XP_037716928.1|DSUP
OG0001621	LOC118456918|XP_035773941.1|AALB	LOC119550978|XP_037715941.1|DSUP
OG0001622	LOC118458662|XP_035777252.1|AALB, LOC118459937|XP_035779694.1|AALB	LOC119556117|XP_037723920.1|DSUP
OG0001623	LOC118468373|XP_035795026.1|AALB	LOC119546563|XP_037708861.1|DSUP
OG0001624	LOC118459396|XP_035778599.1|AALB	LOC119546154|XP_037708191.1|DSUP
OG0001625	LOC118459390|XP_035778586.1|AALB	LOC119546437|XP_037708635.1|DSUP
OG0001626	LOC118458763|XP_035777449.1|AALB	LOC119548356|XP_037711499.1|DSUP
OG0001627	LOC118460994|XP_035781708.1|AALB	LOC119551705|XP_037717109.1|DSUP
OG0001628	LOC118460341|XP_035780460.1|AALB, LOC118461444|XP_035782658.1|AALB	LOC119553927|XP_037720547.1|DSUP
OG0001630	LOC118460578|XP_035780884.1|AALB, LOC118461858|XP_035783553.1|AALB	LOC119563069|XP_037732212.1|DSUP
OG0001631	LOC118468984|XP_035796269.1|AALB	LOC119559927|XP_037729059.1|DSUP
OG0001632	LOC118457791|XP_035775530.1|AALB	LOC119547856|XP_037710815.1|DSUP
OG0001633	LOC118457962|XP_035775888.1|AALB	LOC119548253|XP_037711328.1|DSUP
OG0001635	LOC118460376|XP_035780524.1|AALB, LOC118460375|XP_035780521.1|AALB	LOC119553322|XP_037719583.1|DSUP
OG0001636	LOC118466678|XP_035792195.1|AALB	LOC119559951|XP_037729109.1|DSUP
OG0001637	LOC118458420|XP_035776766.1|AALB	LOC119548411|XP_037711582.1|DSUP
OG0001638	LOC118461258|XP_035782271.1|AALB	LOC119556278|XP_037724256.1|DSUP
OG0001639	LOC118460172|XP_035780168.1|AALB	LOC119559407|XP_037728404.1|DSUP
OG0001640	LOC118464493|XP_035787814.1|AALB	LOC119560088|XP_037729334.1|DSUP
OG0001641	LOC118466589|XP_035792041.1|AALB	LOC119555584|XP_037722990.1|DSUP
OG0001642	LOC118468523|XP_035795284.1|AALB	LOC119558273|XP_037727574.1|DSUP
OG0001643	LOC118465356|XP_035789422.1|AALB	LOC119548432|XP_037711606.1|DSUP
OG0001644	LOC118464022|XP_035786971.1|AALB	LOC119555107|XP_037722259.1|DSUP
OG0001645	LOC118465180|XP_035789035.1|AALB	LOC119550463|XP_037715076.1|DSUP
OG0001646	LOC118462638|XP_035784378.1|AALB	LOC119552188|XP_037717963.1|DSUP
OG0001647	LOC118464714|XP_035788141.1|AALB	LOC119550551|XP_037715210.1|DSUP
OG0001648	LOC118467012|XP_035792849.1|AALB	LOC119554758|XP_037721713.1|DSUP
OG0001649	LOC118467219|XP_035793358.1|AALB, LOC118466533|XP_035791933.1|AALB, LOC118467585|XP_035794128.1|AALB, LOC118466532|XP_035791931.1|AALB	LOC119549800|XP_037713994.1|DSUP
OG0001650	LOC118467408|XP_035793776.1|AALB	LOC119550313|XP_037714845.1|DSUP
OG0001651	LOC118462824|XP_035784740.1|AALB, LOC118464236|XP_035787314.1|AALB	LOC119550210|XP_037714690.1|DSUP
OG0001652	LOC118464366|XP_035787593.1|AALB	LOC119555519|XP_037722872.1|DSUP
OG0001653	LOC118462773|XP_035784638.1|AALB	LOC119552993|XP_037718939.1|DSUP
OG0001654	LOC118464698|XP_035788113.1|AALB	LOC119550233|XP_037714729.1|DSUP
OG0001655	LOC118465283|XP_035789219.1|AALB	LOC119551574|XP_037716902.1|DSUP
OG0001656	LOC118464262|XP_035787400.1|AALB	LOC119548305|XP_037711405.1|DSUP
OG0001657	LOC118462758|XP_035784617.1|AALB	LOC119554770|XP_037721739.1|DSUP
OG0001658	LOC118465827|XP_035790308.1|AALB	LOC119554092|XP_037720768.1|DSUP
OG0001659	LOC118464695|XP_035788109.1|AALB	LOC119553117|XP_037719227.1|DSUP
OG0001660	LOC118465257|XP_035789175.1|AALB, LOC118463468|XP_035785951.1|AALB	LOC119555184|XP_037722364.1|DSUP
OG0001661	LOC118457301|XP_035774667.1|AALB	LOC119563340|XP_037732616.1|DSUP, LOC119559287|XP_037728292.1|DSUP
OG0001679	LOC118458751|XP_035777428.1|AALB, LOC118468354|XP_035795010.1|AALB	LOC119557428|XP_037726108.1|DSUP
OG0001680	LOC118466548|XP_035791954.1|AALB	LOC119556628|XP_037724879.1|DSUP
OG0001681	LOC118463419|XP_035785910.1|AALB	LOC119556546|XP_037724757.1|DSUP
OG0001682	LOC118467089|XP_035793027.1|AALB, LOC118459562|XP_035778954.1|AALB	LOC119556526|XP_037724731.1|DSUP
OG0001683	LOC118460338|XP_035780455.1|AALB, LOC118456377|XP_035772957.1|AALB	LOC119547693|XP_037710589.1|DSUP
OG0001684	LOC118457237|XP_035774515.1|AALB	LOC119563147|XP_037732374.1|DSUP
OG0001685	LOC118457050|XP_035774191.1|AALB	LOC119547107|XP_037709745.1|DSUP
OG0001686	LOC118461740|XP_035783335.1|AALB	LOC119557139|XP_037725649.1|DSUP
OG0001687	LOC118466919|XP_035792734.1|AALB	LOC119557302|XP_037725940.1|DSUP
OG0001688	LOC118462832|XP_035784771.1|AALB	LOC119557396|XP_037726068.1|DSUP
OG0001689	LOC118461744|XP_035783353.1|AALB	LOC119555866|XP_037723447.1|DSUP
OG0001690	LOC118456779|XP_035773748.1|AALB	LOC119555090|XP_037722236.1|DSUP
OG0001691	LOC118460088|XP_035780000.1|AALB	LOC119547299|XP_037710017.1|DSUP
OG0001692	LOC118456137|XP_035776711.1|AALB	LOC119561065|XP_037730834.1|DSUP
OG0001694	LOC118466924|XP_035792702.1|AALB	LOC119563294|XP_037732554.1|DSUP
OG0001695	LOC118464464|XP_035787759.1|AALB	LOC119549491|XP_037713522.1|DSUP
OG0001696	LOC118462041|XP_035783909.1|AALB	LOC119545814|XP_037707637.1|DSUP
OG0001697	LOC118462003|XP_035783831.1|AALB	LOC119551256|XP_037716441.1|DSUP
OG0001698	LOC118457500|XP_035775034.1|AALB	LOC119556003|XP_037723665.1|DSUP
OG0001699	LOC118459331|XP_035778482.1|AALB	LOC119562407|XP_037731532.1|DSUP
OG0001700	LOC118460598|XP_035780918.1|AALB	LOC119548716|XP_037712121.1|DSUP
OG0001701	LOC118456154|XP_035772562.1|AALB	LOC119560486|XP_037729877.1|DSUP
OG0001702	LOC118462533|XP_035784186.1|AALB, LOC118461206|XP_035782151.1|AALB	LOC119548141|XP_037711167.1|DSUP
OG0001703	LOC118458537|XP_035777011.1|AALB	LOC119554970|XP_037722030.1|DSUP
OG0001704	LOC118459050|XP_035777967.1|AALB	LOC119553572|XP_037719951.1|DSUP
OG0001705	LOC118460318|XP_035780423.1|AALB	LOC119561105|XP_037730931.1|DSUP
OG0001706	LOC118457760|XP_035775473.1|AALB	LOC119562209|XP_037731333.1|DSUP
OG0001707	LOC118467331|XP_035793565.1|AALB	LOC119545771|XP_037707546.1|DSUP
OG0001708	LOC118459365|XP_035778557.1|AALB	LOC119560679|XP_037730181.1|DSUP
OG0001709	LOC118461370|XP_035782511.1|AALB	LOC119554541|XP_037721427.1|DSUP
OG0001710	LOC118458839|XP_035777634.1|AALB	LOC119560683|XP_037730185.1|DSUP
OG0001711	LOC118461451|XP_035782673.1|AALB	LOC119560973|XP_037730672.1|DSUP
OG0001712	LOC118460817|XP_035781326.1|AALB	LOC119549228|XP_037713045.1|DSUP
OG0001713	LOC118467444|XP_035793844.1|AALB	LOC119562032|XP_037731319.1|DSUP
OG0001714	LOC118461096|XP_035781897.1|AALB	LOC119560966|XP_037730647.1|DSUP
OG0001715	LOC118463662|XP_035786306.1|AALB, LOC118459955|XP_035779734.1|AALB	LOC119556064|XP_037723802.1|DSUP
OG0001716	LOC118462048|XP_035783923.1|AALB	LOC119557777|XP_037726605.1|DSUP
OG0001717	LOC118459801|XP_035779431.1|AALB	LOC119563428|XP_037732741.1|DSUP
OG0001718	LOC118458987|XP_035777875.1|AALB	LOC119545836|XP_037707717.1|DSUP
OG0001719	LOC118461946|XP_035783721.1|AALB	LOC119554866|XP_037721879.1|DSUP
OG0001720	LOC118458202|XP_035776339.1|AALB	LOC119559272|XP_037728269.1|DSUP, LOC119549852|XP_037714079.1|DSUP
OG0001721	LOC118461008|XP_035781746.1|AALB, LOC118456847|XP_035773836.1|AALB	LOC119560706|XP_037730227.1|DSUP
OG0001722	LOC118463324|XP_035785709.1|AALB, LOC118463323|XP_035785707.1|AALB	LOC119552857|XP_037718661.1|DSUP
OG0001723	LOC118465945|XP_035790565.1|AALB	LOC119550005|XP_037714355.1|DSUP, LOC119559155|XP_037728152.1|DSUP
OG0001724	LOC118462931|XP_035784933.1|AALB	LOC119548992|XP_037712519.1|DSUP
OG0001725	LOC118465302|XP_035789291.1|AALB	LOC119550401|XP_037714982.1|DSUP
OG0001726	LOC118466837|XP_035792541.1|AALB, LOC118463913|XP_035786744.1|AALB	LOC119552584|XP_037718146.1|DSUP
OG0001727	LOC118462531|XP_035784180.1|AALB, LOC118465085|XP_035788882.1|AALB	LOC119563111|XP_037732282.1|DSUP
OG0001728	LOC118465405|XP_035789517.1|AALB	LOC119549196|XP_037712953.1|DSUP
OG0001729	LOC118463780|XP_035786487.1|AALB	LOC119551450|XP_037716721.1|DSUP
OG0001730	LOC118465198|XP_035789073.1|AALB	LOC119547038|XP_037709640.1|DSUP
OG0001732	LOC118466551|XP_035791965.1|AALB	LOC119561855|XP_037731263.1|DSUP
OG0001733	LOC118463168|XP_035785455.1|AALB	LOC119549988|XP_037714322.1|DSUP
OG0001734	LOC118463164|XP_035785444.1|AALB, LOC118463882|XP_035786695.1|AALB	LOC119550634|XP_037715398.1|DSUP
OG0001735	LOC118464676|XP_035788087.1|AALB	LOC119552904|XP_037718757.1|DSUP
OG0001736	LOC118464472|XP_035787774.1|AALB	LOC119551747|XP_037717196.1|DSUP
OG0001737	LOC118467076|XP_035793005.1|AALB	LOC119558805|XP_037727997.1|DSUP, LOC119549189|XP_037712945.1|DSUP
OG0001738	LOC118467899|XP_035794711.1|AALB	LOC119554971|XP_037722027.1|DSUP
OG0001739	LOC118467179|XP_035793255.1|AALB	LOC119561846|XP_037731254.1|DSUP
OG0001740	LOC118467871|XP_035794672.1|AALB	LOC119552170|XP_037717922.1|DSUP
OG0001742	LOC118466231|XP_035791164.1|AALB, LOC118466234|XP_035791167.1|AALB	LOC119550885|XP_037715801.1|DSUP
OG0001743	LOC118463291|XP_035785666.1|AALB	LOC119555242|XP_037722453.1|DSUP, LOC119553458|XP_037719788.1|DSUP, LOC119555523|XP_037722875.1|DSUP, LOC119557109|XP_037725616.1|DSUP
OG0001744	LOC118465954|XP_035790576.1|AALB	LOC119551339|XP_037716569.1|DSUP
OG0001745	LOC118462653|XP_035784405.1|AALB	LOC119549385|XP_037713353.1|DSUP
OG0001746	LOC118467234|XP_035793385.1|AALB	LOC119553700|XP_037720188.1|DSUP
OG0001747	LOC118464679|XP_035788090.1|AALB	LOC119549312|XP_037713215.1|DSUP
OG0001748	LOC118466182|XP_035791066.1|AALB	LOC119553149|XP_037719292.1|DSUP
OG0001749	LOC118462693|XP_035784510.1|AALB	LOC119548989|XP_037712517.1|DSUP
OG0001750	LOC118462689|XP_035784499.1|AALB	LOC119548987|XP_037712515.1|DSUP
OG0001751	LOC118462534|XP_035784182.1|AALB	LOC119555294|XP_037722538.1|DSUP
OG0001752	LOC118467358|XP_035793650.1|AALB	LOC119553726|XP_037720240.1|DSUP
OG0001753	LOC118463634|XP_035786248.1|AALB	LOC119552813|XP_037718583.1|DSUP
OG0001754	LOC118467596|XP_035794166.1|AALB	LOC119549084|XP_037712728.1|DSUP
OG0001755	LOC118466400|XP_035791556.1|AALB	LOC119554433|XP_037721255.1|DSUP
OG0001756	LOC118467243|XP_035793403.1|AALB	LOC119552058|XP_037717747.1|DSUP
OG0001757	LOC118467289|XP_035793496.1|AALB	LOC119551939|XP_037717527.1|DSUP
OG0001758	LOC118467787|XP_035794522.1|AALB	LOC119553043|XP_037719036.1|DSUP
OG0001759	LOC118467683|XP_035794347.1|AALB	LOC119552047|XP_037717718.1|DSUP
OG0001760	LOC118466140|XP_035790985.1|AALB	LOC119550058|XP_037714445.1|DSUP
OG0001761	LOC118467356|XP_035793647.1|AALB	LOC119549987|XP_037714318.1|DSUP
OG0001762	LOC118458303|XP_035776524.1|AALB, LOC118461870|XP_035783587.1|AALB	LOC119547761|XP_037710695.1|DSUP
OG0001763	LOC118458029|XP_035776031.1|AALB	LOC119546045|XP_037707997.1|DSUP
OG0001764	LOC118458934|XP_035777805.1|AALB	LOC119555211|XP_037722403.1|DSUP
OG0001765	LOC118459878|XP_035779561.1|AALB	LOC119550916|XP_037715858.1|DSUP
OG0001766	LOC118458956|XP_035777830.1|AALB	LOC119546369|XP_037708525.1|DSUP
OG0001767	LOC118461641|XP_035783104.1|AALB	LOC119548359|XP_037711502.1|DSUP
OG0001768	LOC118461019|XP_035781762.1|AALB	LOC119548211|XP_037711273.1|DSUP
OG0001769	LOC118458855|XP_035777669.1|AALB	LOC119547446|XP_037710234.1|DSUP
OG0001770	LOC118460106|XP_035780034.1|AALB	LOC119547021|XP_037709619.1|DSUP
OG0001771	LOC118460109|XP_035780037.1|AALB	LOC119548393|XP_037711547.1|DSUP
OG0001772	LOC118457976|XP_035775917.1|AALB	LOC119547575|XP_037710404.1|DSUP
OG0001774	LOC118467738|XP_035794441.1|AALB	LOC119550767|XP_037715621.1|DSUP
OG0001776	LOC118456899|XP_035773916.1|AALB	LOC119548709|XP_037712102.1|DSUP
OG0001777	LOC118461661|XP_035783137.1|AALB	LOC119548064|XP_037711078.1|DSUP
OG0001778	LOC118467223|XP_035793371.1|AALB	LOC119548799|XP_037712305.1|DSUP
OG0001779	LOC118467877|XP_035794685.1|AALB	LOC119548666|XP_037712023.1|DSUP
OG0001780	LOC118457366|XP_035774776.1|AALB	LOC119559145|XP_037728141.1|DSUP
OG0001781	LOC118456960|XP_035774035.1|AALB, LOC118459133|XP_035778101.1|AALB	LOC119547634|XP_037710499.1|DSUP
OG0001782	LOC118459318|XP_035778456.1|AALB	LOC119546679|XP_037709071.1|DSUP
OG0001783	LOC118457468|XP_035774987.1|AALB	LOC119548479|XP_037711678.1|DSUP
OG0001784	LOC118457600|XP_035775193.1|AALB	LOC119545999|XP_037707925.1|DSUP
OG0001785	LOC118459198|XP_035778252.1|AALB	LOC119549766|XP_037713950.1|DSUP
OG0001786	LOC118457687|XP_035775348.1|AALB	LOC119546511|XP_037708762.1|DSUP
OG0001787	LOC118461166|XP_035782058.1|AALB	LOC119546412|XP_037708599.1|DSUP
OG0001788	LOC118459773|XP_035779377.1|AALB	LOC119559449|XP_037728480.1|DSUP
OG0001789	LOC118459174|XP_035778213.1|AALB	LOC119550869|XP_037715777.1|DSUP
OG0001790	LOC118456504|XP_035773225.1|AALB	LOC119548481|XP_037711682.1|DSUP
OG0001791	LOC118468460|XP_035795140.1|AALB	LOC119552052|XP_037717723.1|DSUP
OG0001792	LOC118457359|XP_035774764.1|AALB	LOC119546001|XP_037707929.1|DSUP
OG0001793	LOC118458657|XP_035777239.1|AALB	LOC119549620|XP_037713721.1|DSUP
OG0001794	LOC118459760|XP_035779350.1|AALB	LOC119548801|XP_037712306.1|DSUP
OG0001795	LOC118461128|XP_035781973.1|AALB	LOC119546709|XP_037709118.1|DSUP
OG0001797	LOC118468780|XP_035795864.1|AALB	LOC119558948|XP_037728075.1|DSUP
OG0001798	LOC118459945|XP_035779716.1|AALB	LOC119550358|XP_037714910.1|DSUP
OG0001799	LOC118468611|XP_035795503.1|AALB	LOC119556580|XP_037724807.1|DSUP
OG0001800	LOC118459578|XP_035778999.1|AALB	LOC119546379|XP_037708541.1|DSUP
OG0001801	LOC118459867|XP_035779541.1|AALB, LOC118459868|XP_035779543.1|AALB	LOC119553095|XP_037719179.1|DSUP
OG0001802	LOC118461528|XP_035782853.1|AALB	LOC119560821|XP_037730394.1|DSUP, LOC119563193|XP_037732408.1|DSUP
OG0001803	LOC118457995|XP_035775959.1|AALB	LOC119560001|XP_037729201.1|DSUP
OG0001804	LOC118469068|XP_035796443.1|AALB	LOC119560989|XP_037730695.1|DSUP
OG0001805	LOC118459706|XP_035779245.1|AALB	LOC119552829|XP_037718612.1|DSUP
OG0001806	LOC118459865|XP_035779533.1|AALB	LOC119545785|XP_037707585.1|DSUP
OG0001808	LOC118458523|XP_035776993.1|AALB	LOC119563002|XP_037732117.1|DSUP
OG0001809	LOC118468963|XP_035796220.1|AALB	LOC119560601|XP_037730057.1|DSUP
OG0001810	LOC118461188|XP_035782110.1|AALB, LOC118457042|XP_035774183.1|AALB, LOC118461352|XP_035782471.1|AALB	LOC119554847|XP_037721856.1|DSUP
OG0001811	LOC118457890|XP_035775718.1|AALB	LOC119551713|XP_037717115.1|DSUP
OG0001812	LOC118461261|XP_035782275.1|AALB	LOC119557714|XP_037726524.1|DSUP
OG0001814	LOC118459749|XP_035779336.1|AALB, LOC118461482|XP_035782735.1|AALB	LOC119561062|XP_037730826.1|DSUP
OG0001815	LOC118456700|XP_035773600.1|AALB	LOC119560618|XP_037730084.1|DSUP
OG0001816	LOC118466383|XP_035791508.1|AALB	LOC119551877|XP_037717400.1|DSUP
OG0001817	LOC118467216|XP_035793353.1|AALB	LOC119551152|XP_037716273.1|DSUP
OG0001818	LOC118464318|XP_035787507.1|AALB	LOC119556912|XP_037725327.1|DSUP
OG0001819	LOC118462873|XP_035784827.1|AALB	LOC119551135|XP_037716253.1|DSUP
OG0001820	LOC118465556|XP_035789793.1|AALB	LOC119556573|XP_037724800.1|DSUP
OG0001821	LOC118465215|XP_035789099.1|AALB	LOC119550267|XP_037714773.1|DSUP
OG0001822	LOC118467908|XP_035794729.1|AALB, LOC118464032|XP_035786982.1|AALB	LOC119550155|XP_037714594.1|DSUP
OG0001823	LOC118462928|XP_035784930.1|AALB, LOC118463894|XP_035786717.1|AALB	LOC119553527|XP_037719880.1|DSUP
