Orthogroup	AALB.longest_only	ASTE.longest_only
OG0002889	LOC118468949|XP_035796192.1|AALB	LOC118513398|XP_035914971.1|ASTE
OG0002890	LOC118460971|XP_035781676.1|AALB	LOC118512537|XP_035913000.1|ASTE
OG0002891	LOC118467916|XP_035794753.1|AALB	LOC118513435|XP_035915065.1|ASTE
OG0002892	LOC118459414|XP_035778610.1|AALB	LOC118509000|XP_035904905.1|ASTE
OG0002893	LOC118468733|XP_035795764.1|AALB	LOC118509010|XP_035904917.1|ASTE
OG0002894	LOC118459219|XP_035778295.1|AALB	LOC118509071|XP_035905087.1|ASTE
OG0002895	LOC118460711|XP_035781134.1|AALB	LOC118509092|XP_035905132.1|ASTE
OG0002896	LOC118459135|XP_035778104.1|AALB	LOC118513449|XP_035915092.1|ASTE, LOC118513448|XP_035915091.1|ASTE
OG0002897	LOC118456932|XP_035773968.1|AALB	LOC118511757|XP_035911117.1|ASTE
OG0002898	LOC118458119|XP_035776185.1|AALB	LOC118509281|XP_035905551.1|ASTE
OG0002899	LOC118460744|XP_035781204.1|AALB	LOC118511675|XP_035910927.1|ASTE
OG0002900	LOC118468691|XP_035795699.1|AALB	LOC118511674|XP_035910926.1|ASTE
OG0002901	LOC118459293|XP_035778431.1|AALB	LOC118512449|XP_035912806.1|ASTE
OG0002902	LOC118461119|XP_035781947.1|AALB	LOC118512452|XP_035912810.1|ASTE
OG0002903	LOC118461291|XP_035782357.1|AALB	LOC118513440|XP_035915073.1|ASTE
OG0002904	LOC118459130|XP_035778094.1|AALB	LOC118513446|XP_035915087.1|ASTE
OG0002905	LOC118459778|XP_035779387.1|AALB	LOC118509850|XP_035906944.1|ASTE, LOC118515319|XP_035917902.1|ASTE
OG0002906	LOC118459776|XP_035779384.1|AALB	LOC118509848|XP_035906940.1|ASTE, LOC118515316|XP_035917896.1|ASTE
OG0002908	LOC118458263|XP_035776447.1|AALB	LOC118514501|XP_035917325.1|ASTE
OG0002909	LOC118459231|XP_035778319.1|AALB	LOC118511625|XP_035910821.1|ASTE
OG0002910	LOC118459775|XP_035779383.1|AALB	LOC118509142|XP_035905241.1|ASTE
OG0002911	LOC118457557|XP_035775121.1|AALB	LOC118507079|XP_035900954.1|ASTE
OG0002912	LOC118456228|XP_035772704.1|AALB	LOC118511615|XP_035910798.1|ASTE
OG0002913	LOC118469039|XP_035796395.1|AALB	LOC118511001|XP_035909409.1|ASTE
OG0002914	LOC118456910|XP_035773929.1|AALB	LOC118511000|XP_035909408.1|ASTE
OG0002915	LOC118461738|XP_035783327.1|AALB	LOC118511014|XP_035909435.1|ASTE
OG0002916	LOC118468957|XP_035796202.1|AALB	LOC118516608|XP_035918469.1|ASTE, LOC118509048|XP_035905020.1|ASTE
OG0002917	LOC118461749|XP_035783357.1|AALB	LOC118514534|XP_035917408.1|ASTE
OG0002918	LOC118461748|XP_035783355.1|AALB	LOC118514541|XP_035917421.1|ASTE
OG0002919	LOC118457741|XP_035775446.1|AALB	LOC118514529|XP_035917403.1|ASTE
OG0002920	LOC118459201|XP_035778263.1|AALB	LOC118508997|XP_035904893.1|ASTE
OG0002921	LOC118461000|XP_035781719.1|AALB	LOC118509063|XP_035905074.1|ASTE
OG0002922	LOC118468828|XP_035795952.1|AALB	LOC118509062|XP_035905073.1|ASTE
OG0002923	LOC118460997|XP_035781713.1|AALB	LOC118509061|XP_035905068.1|ASTE
OG0002924	LOC118468880|XP_035796062.1|AALB	LOC118509140|XP_035905237.1|ASTE
OG0002925	LOC118458546|XP_035777074.1|AALB	LOC118512558|XP_035913041.1|ASTE
OG0002926	LOC118456819|XP_035773805.1|AALB	LOC118512563|XP_035913046.1|ASTE
OG0002927	LOC118461709|XP_035783234.1|AALB	LOC118512562|XP_035913044.1|ASTE
OG0002928	LOC118461418|XP_035782604.1|AALB	LOC118511219|XP_035909934.1|ASTE
OG0002929	LOC118457679|XP_035775329.1|AALB	LOC118513870|XP_035916066.1|ASTE
OG0002930	LOC118460120|XP_035780052.1|AALB	LOC118513771|XP_035915841.1|ASTE
OG0002931	LOC118457662|XP_035775307.1|AALB	LOC118511766|XP_035911132.1|ASTE
OG0002932	LOC118457911|XP_035775798.1|AALB	LOC118508970|XP_035904830.1|ASTE
OG0002933	LOC118458923|XP_035777781.1|AALB	LOC118508971|XP_035904835.1|ASTE
OG0002934	LOC118456924|XP_035773945.1|AALB	LOC118508978|XP_035904852.1|ASTE
OG0002935	LOC118461441|XP_035782652.1|AALB	LOC118513742|XP_035915792.1|ASTE
OG0002936	LOC118459329|XP_035778478.1|AALB	LOC118513761|XP_035915828.1|ASTE
OG0002937	LOC118456691|XP_035773572.1|AALB	LOC118513764|XP_035915830.1|ASTE, LOC118515268|XP_035917852.1|ASTE
OG0002938	LOC118460758|XP_035781249.1|AALB	LOC118514695|XP_035917644.1|ASTE
OG0002939	LOC118458400|XP_035776710.1|AALB	LOC118513349|XP_035914874.1|ASTE
OG0002940	LOC118468506|XP_035795234.1|AALB	LOC118512528|XP_035912965.1|ASTE
OG0002941	LOC118461967|XP_035783770.1|AALB	LOC118514531|XP_035917406.1|ASTE
OG0002942	LOC118466900|XP_035792657.1|AALB	LOC118513325|XP_035914825.1|ASTE
OG0002943	LOC118461730|XP_035783311.1|AALB	LOC118513835|XP_035915994.1|ASTE
OG0002944	LOC118461734|XP_035783318.1|AALB	LOC118513839|XP_035916003.1|ASTE
OG0002945	LOC118457278|XP_035774579.1|AALB	LOC118510637|XP_035908573.1|ASTE
OG0002946	LOC118456528|XP_035773264.1|AALB	LOC118509874|XP_035906995.1|ASTE
OG0002947	LOC118456874|XP_035773878.1|AALB	LOC118512696|XP_035913397.1|ASTE
OG0002948	LOC118461121|XP_035781949.1|AALB	LOC118514661|XP_035917595.1|ASTE
OG0002949	LOC118460339|XP_035780453.1|AALB	LOC118514673|XP_035917609.1|ASTE
OG0002950	LOC118458647|XP_035777230.1|AALB	LOC118511767|XP_035911134.1|ASTE
OG0002951	LOC118457700|XP_035775370.1|AALB	LOC118514544|XP_035917424.1|ASTE
OG0002952	LOC118457701|XP_035775373.1|AALB	LOC118514547|XP_035917431.1|ASTE
OG0002953	LOC118457497|XP_035775025.1|AALB	LOC118513459|XP_035915120.1|ASTE
OG0002954	LOC118456317|XP_035772848.1|AALB	LOC118514524|XP_035917391.1|ASTE
OG0002955	LOC118461974|XP_035783784.1|AALB	LOC118514498|XP_035917323.1|ASTE
OG0002956	LOC118460473|XP_035780698.1|AALB	LOC118509252|XP_035905479.1|ASTE
OG0002957	LOC118460471|XP_035780687.1|AALB	LOC118513596|XP_035915490.1|ASTE
OG0002958	LOC118466939|XP_035792735.1|AALB	LOC118508975|XP_035904847.1|ASTE
OG0002959	LOC118457049|XP_035774190.1|AALB	LOC118513281|XP_035914740.1|ASTE
OG0002960	LOC118457276|XP_035774575.1|AALB	LOC118509215|XP_035905390.1|ASTE
OG0002961	LOC118458533|XP_035777004.1|AALB	LOC118513697|XP_035915714.1|ASTE
OG0002962	LOC118457611|XP_035775217.1|AALB	LOC118513704|XP_035915726.1|ASTE
OG0002963	LOC118461142|XP_035782000.1|AALB	LOC118513716|XP_035915743.1|ASTE, LOC118517120|XP_035918877.1|ASTE
OG0002964	LOC118468600|XP_035795476.1|AALB	LOC118509955|XP_035907210.1|ASTE
OG0002965	LOC118461971|XP_035783773.1|AALB	LOC118509338|XP_035905723.1|ASTE
OG0002966	LOC118459080|XP_035778025.1|AALB	LOC118511802|XP_035911226.1|ASTE
OG0002967	LOC118457396|XP_035774826.1|AALB	LOC118510855|XP_035909082.1|ASTE
OG0002968	LOC118460807|XP_035781311.1|AALB	LOC118510856|XP_035909083.1|ASTE
OG0002969	LOC118460806|XP_035781309.1|AALB	LOC118510850|XP_035909074.1|ASTE
OG0002970	LOC118457524|XP_035775062.1|AALB	LOC118512441|XP_035912797.1|ASTE
OG0002971	LOC118467374|XP_035793693.1|AALB	LOC118509286|XP_035905586.1|ASTE
OG0002972	LOC118460715|XP_035781152.1|AALB	LOC118517248|XP_035919114.1|ASTE, LOC118509185|XP_035905346.1|ASTE
OG0002973	LOC118459275|XP_035778405.1|AALB	LOC118513655|XP_035915634.1|ASTE
OG0002974	LOC118456382|XP_035772964.1|AALB	LOC118509885|XP_035907020.1|ASTE
OG0002975	LOC118468333|XP_035794974.1|AALB	LOC118510882|XP_035909142.1|ASTE
OG0002976	LOC118468334|XP_035794977.1|AALB	LOC118510880|XP_035909140.1|ASTE
OG0002977	LOC118458440|XP_035776796.1|AALB	LOC118513832|XP_035915969.1|ASTE
OG0002978	LOC118457999|XP_035775968.1|AALB	LOC118513793|XP_035915872.1|ASTE, LOC118517112|XP_035918870.1|ASTE
OG0002979	LOC118459420|XP_035778655.1|AALB	LOC118513819|XP_035915946.1|ASTE
OG0002980	LOC118460692|XP_035781098.1|AALB	LOC118513472|XP_035915157.1|ASTE
OG0002981	LOC118458984|XP_035777871.1|AALB	LOC118516600|XP_035918462.1|ASTE, LOC118510024|XP_035907304.1|ASTE
OG0002982	LOC118460608|XP_035780941.1|AALB	LOC118512485|XP_035912875.1|ASTE
OG0002983	LOC118458146|XP_035776234.1|AALB	LOC118505196|XP_035896561.1|ASTE
OG0002984	LOC118459431|XP_035778669.1|AALB	LOC118510801|XP_035909006.1|ASTE
OG0002985	LOC118456782|XP_035773750.1|AALB	LOC118510771|XP_035908924.1|ASTE
OG0002986	LOC118461843|XP_035783517.1|AALB	LOC118510754|XP_035908892.1|ASTE
OG0002987	LOC118459756|XP_035779341.1|AALB	LOC118514041|XP_035916419.1|ASTE
OG0002988	LOC118458481|XP_035776917.1|AALB	LOC118514091|XP_035916515.1|ASTE
OG0002989	LOC118458487|XP_035776932.1|AALB	LOC118514096|XP_035916528.1|ASTE
OG0002990	LOC118460836|XP_035781411.1|AALB	LOC118513243|XP_035914694.1|ASTE
OG0002990	LOC118468431|XP_035795087.1|AALB	LOC118514084|XP_035916510.1|ASTE
OG0002991	LOC118456885|XP_035773898.1|AALB	LOC118514103|XP_035916563.1|ASTE
OG0002992	LOC118457420|XP_035774890.1|AALB	LOC118514059|XP_035916448.1|ASTE
OG0002994	LOC118468910|XP_035796108.1|AALB	LOC118510724|XP_035908827.1|ASTE
OG0002995	LOC118456170|XP_035772607.1|AALB	LOC118510710|XP_035908802.1|ASTE
OG0002996	LOC118457352|XP_035774751.1|AALB	LOC118503507|XP_035892749.1|ASTE
OG0002997	LOC118460648|XP_035781002.1|AALB	LOC118503511|XP_035892754.1|ASTE
OG0002998	LOC118460641|XP_035780994.1|AALB	LOC118503509|XP_035892752.1|ASTE
OG0002999	LOC118460296|XP_035780386.1|AALB	LOC118505329|XP_035896868.1|ASTE
OG0003000	LOC118456550|XP_035773311.1|AALB	LOC118506628|XP_035899891.1|ASTE
OG0003002	LOC118457159|XP_035774379.1|AALB	LOC118504568|XP_035895076.1|ASTE, LOC118517215|XP_035919086.1|ASTE
OG0003003	LOC118461422|XP_035782622.1|AALB	LOC118505614|XP_035897567.1|ASTE
OG0003004	LOC118459632|XP_035779102.1|AALB	LOC118505664|XP_035897668.1|ASTE
OG0003005	LOC118459635|XP_035779106.1|AALB	LOC118505668|XP_035897687.1|ASTE
OG0003006	LOC118458759|XP_035777445.1|AALB	LOC118504253|XP_035894373.1|ASTE
OG0003007	LOC118468796|XP_035795896.1|AALB	LOC118505804|XP_035898038.1|ASTE
OG0003008	LOC118459222|XP_035778297.1|AALB	LOC118503710|XP_035893167.1|ASTE
OG0003008	LOC118456194|XP_035772648.1|AALB	LOC118503711|XP_035893168.1|ASTE
OG0003009	LOC118461231|XP_035782218.1|AALB	LOC118505539|XP_035897355.1|ASTE, LOC118505538|XP_035897351.1|ASTE
OG0003011	LOC118456748|XP_035773695.1|AALB	LOC118504613|XP_035895181.1|ASTE
OG0003012	LOC118459179|XP_035778228.1|AALB	LOC118508514|XP_035904257.1|ASTE
OG0003013	LOC118468862|XP_035796016.1|AALB	LOC118517186|XP_035919007.1|ASTE, LOC118506253|XP_035899024.1|ASTE
OG0003014	LOC118468867|XP_035796043.1|AALB	LOC118517187|XP_035919015.1|ASTE, LOC118507761|XP_035902671.1|ASTE
OG0003015	LOC118456771|XP_035773739.1|AALB	LOC118517593|XP_035919767.1|ASTE
OG0003016	LOC118456496|XP_035773215.1|AALB	LOC118507618|XP_035902227.1|ASTE
OG0003017	LOC118459864|XP_035779532.1|AALB	LOC118507117|XP_035901015.1|ASTE
OG0003018	LOC118456956|XP_035774024.1|AALB	LOC118504863|XP_035895792.1|ASTE
OG0003019	LOC118461987|XP_035783815.1|AALB	LOC118504701|XP_035895423.1|ASTE
OG0003020	LOC118461037|XP_035781816.1|AALB	LOC118504702|XP_035895427.1|ASTE
OG0003021	LOC118461905|XP_035783653.1|AALB	LOC118517213|XP_035919084.1|ASTE, LOC118504566|XP_035895074.1|ASTE
OG0003022	LOC118467532|XP_035793998.1|AALB	LOC118505859|XP_035898132.1|ASTE
OG0003023	LOC118461704|XP_035783218.1|AALB	LOC118504933|XP_035895919.1|ASTE
OG0003024	LOC118460640|XP_035780988.1|AALB	LOC118503014|XP_035891725.1|ASTE
OG0003025	LOC118457364|XP_035774774.1|AALB	LOC118505479|XP_035897186.1|ASTE
OG0003026	LOC118457365|XP_035774775.1|AALB	LOC118505478|XP_035897184.1|ASTE
OG0003027	LOC118460353|XP_035780488.1|AALB	LOC118502473|XP_035890598.1|ASTE
OG0003028	LOC118456574|XP_035773349.1|AALB	LOC118506667|XP_035899990.1|ASTE
OG0003029	LOC118458890|XP_035777735.1|AALB	LOC118506662|XP_035899975.1|ASTE
OG0003030	LOC118468501|XP_035795228.1|AALB	LOC118506579|XP_035899829.1|ASTE
OG0003031	LOC118461104|XP_035781916.1|AALB	LOC118517097|XP_035918847.1|ASTE, LOC118503681|XP_035893116.1|ASTE
OG0003032	LOC118458968|XP_035777846.1|AALB	LOC118506339|XP_035899215.1|ASTE
OG0003033	LOC118461830|XP_035783484.1|AALB	LOC118502611|XP_035890871.1|ASTE
OG0003034	LOC118469065|XP_035796439.1|AALB	LOC118508527|XP_035904293.1|ASTE
OG0003035	LOC118461074|XP_035781860.1|AALB	LOC118505722|XP_035897796.1|ASTE, LOC118505705|XP_035897751.1|ASTE
OG0003036	LOC118461073|XP_035781859.1|AALB	LOC118505721|XP_035897795.1|ASTE, LOC118505704|XP_035897750.1|ASTE
OG0003037	LOC118459455|XP_035778757.1|AALB	LOC118507046|XP_035900898.1|ASTE
OG0003038	LOC118457218|XP_035774487.1|AALB	LOC118505098|XP_035896294.1|ASTE
OG0003039	LOC118464932|XP_035788597.1|AALB	LOC118511259|XP_035910022.1|ASTE
OG0003040	LOC118460047|XP_035779903.1|AALB	LOC118506984|XP_035900745.1|ASTE
OG0003041	LOC118457195|XP_035774438.1|AALB	LOC118502434|XP_035890555.1|ASTE
OG0003042	LOC118456861|XP_035773854.1|AALB	LOC118503567|XP_035892875.1|ASTE
OG0003043	LOC118459257|XP_035778359.1|AALB	LOC118502736|XP_035891193.1|ASTE
OG0003044	LOC118459252|XP_035778355.1|AALB	LOC118502683|XP_035891085.1|ASTE
OG0003045	LOC118461151|XP_035782018.1|AALB	LOC118502739|XP_035891196.1|ASTE
OG0003046	LOC118460545|XP_035780829.1|AALB	LOC118506834|XP_035900439.1|ASTE
OG0003047	LOC118460547|XP_035780831.1|AALB	LOC118506838|XP_035900444.1|ASTE
OG0003048	LOC118461605|XP_035783023.1|AALB	LOC118506434|XP_035899447.1|ASTE
OG0003049	LOC118456659|XP_035773502.1|AALB	LOC118504598|XP_035895156.1|ASTE
OG0003050	LOC118469055|XP_035796414.1|AALB	LOC118506186|XP_035898867.1|ASTE, LOC118515265|XP_035917844.1|ASTE
OG0003051	LOC118461933|XP_035783700.1|AALB	LOC118504762|XP_035895583.1|ASTE
OG0003052	LOC118460583|XP_035780890.1|AALB	LOC118502355|XP_035890435.1|ASTE
OG0003053	LOC118461913|XP_035783663.1|AALB	LOC118506725|XP_035900149.1|ASTE
OG0003054	LOC118461911|XP_035783658.1|AALB	LOC118506724|XP_035900148.1|ASTE
OG0003055	LOC118468452|XP_035795122.1|AALB	LOC118507668|XP_035902344.1|ASTE
OG0003056	LOC118461613|XP_035783047.1|AALB	LOC118506540|XP_035899720.1|ASTE
OG0003057	LOC118460849|XP_035781445.1|AALB	LOC118503268|XP_035892221.1|ASTE
OG0003058	LOC118461389|XP_035782544.1|AALB	LOC118508536|XP_035904308.1|ASTE
OG0003059	LOC118466684|XP_035792209.1|AALB	LOC118503183|XP_035892052.1|ASTE
OG0003060	LOC118461805|XP_035783444.1|AALB	LOC118502588|XP_035890832.1|ASTE
OG0003061	LOC118461317|XP_035782410.1|AALB	LOC118506557|XP_035899770.1|ASTE
OG0003062	LOC118467878|XP_035794682.1|AALB	LOC118505986|XP_035898441.1|ASTE
OG0003063	LOC118461713|XP_035783262.1|AALB	LOC118507614|XP_035902218.1|ASTE
OG0003064	LOC118457410|XP_035774875.1|AALB	LOC118507717|XP_035902507.1|ASTE
OG0003065	LOC118458028|XP_035776029.1|AALB	LOC118504334|XP_035894570.1|ASTE
OG0003066	LOC118458521|XP_035776991.1|AALB	LOC118507959|XP_035903179.1|ASTE
OG0003067	LOC118458509|XP_035776969.1|AALB	LOC118507947|XP_035903165.1|ASTE
OG0003068	LOC118457803|XP_035775544.1|AALB	LOC118502414|XP_035890531.1|ASTE
OG0003069	LOC118459509|XP_035778840.1|AALB	LOC118502792|XP_035891285.1|ASTE
OG0003070	LOC118459510|XP_035778845.1|AALB	LOC118502794|XP_035891289.1|ASTE
OG0003071	LOC118456434|XP_035773085.1|AALB	LOC118505698|XP_035897738.1|ASTE, LOC118505719|XP_035897793.1|ASTE
OG0003072	LOC118461304|XP_035782382.1|AALB	LOC118506554|XP_035899755.1|ASTE
OG0003073	LOC118461316|XP_035782406.1|AALB	LOC118506556|XP_035899766.1|ASTE
OG0003074	LOC118461807|XP_035783446.1|AALB	LOC118502570|XP_035890785.1|ASTE
OG0003075	LOC118461599|XP_035783000.1|AALB	LOC118506701|XP_035900081.1|ASTE
OG0003076	LOC118458906|XP_035777757.1|AALB	LOC118504741|XP_035895515.1|ASTE
OG0003077	LOC118461240|XP_035782233.1|AALB	LOC118505137|XP_035896370.1|ASTE
OG0003078	LOC118460678|XP_035781047.1|AALB	LOC118502804|XP_035891318.1|ASTE
OG0003079	LOC118460830|XP_035781378.1|AALB	LOC118502819|XP_035891364.1|ASTE
OG0003080	LOC118461589|XP_035782983.1|AALB	LOC118502765|XP_035891242.1|ASTE
OG0003081	LOC118468292|XP_035794912.1|AALB	LOC118507684|XP_035902378.1|ASTE
OG0003082	LOC118468291|XP_035794909.1|AALB	LOC118507683|XP_035902376.1|ASTE
OG0003083	LOC118458453|XP_035776834.1|AALB	LOC118508351|XP_035903939.1|ASTE
OG0003084	LOC118466622|XP_035792101.1|AALB	LOC118506417|XP_035899399.1|ASTE
OG0003085	LOC118466676|XP_035792181.1|AALB	LOC118506420|XP_035899411.1|ASTE
OG0003086	LOC118459448|XP_035778734.1|AALB	LOC118506424|XP_035899414.1|ASTE
OG0003087	LOC118460427|XP_035780611.1|AALB	LOC118506384|XP_035899311.1|ASTE
OG0003088	LOC118458331|XP_035776576.1|AALB	LOC118506263|XP_035899057.1|ASTE
OG0003089	LOC118457479|XP_035774996.1|AALB	LOC118504864|XP_035895794.1|ASTE
OG0003090	LOC118459931|XP_035779685.1|AALB	LOC118508381|XP_035904010.1|ASTE
OG0003091	LOC118459975|XP_035779763.1|AALB	LOC118503617|XP_035892995.1|ASTE
OG0003092	LOC118461507|XP_035782829.1|AALB	LOC118503619|XP_035892997.1|ASTE
OG0003093	LOC118456870|XP_035773869.1|AALB	LOC118504317|XP_035894529.1|ASTE
OG0003094	LOC118459613|XP_035779064.1|AALB	LOC118505104|XP_035896300.1|ASTE
OG0003095	LOC118466603|XP_035792073.1|AALB	LOC118505858|XP_035898131.1|ASTE
OG0003096	LOC118456522|XP_035773257.1|AALB	LOC118505004|XP_035896083.1|ASTE
OG0003097	LOC118456517|XP_035773246.1|AALB	LOC118504994|XP_035896065.1|ASTE
OG0003098	LOC118457325|XP_035774711.1|AALB	LOC118502565|XP_035890780.1|ASTE
OG0003099	LOC118457906|XP_035775793.1|AALB	LOC118506858|XP_035900481.1|ASTE
OG0003100	LOC118464490|XP_035787810.1|AALB	LOC118511396|XP_035910323.1|ASTE
OG0003101	LOC118466581|XP_035792032.1|AALB	LOC118504231|XP_035894341.1|ASTE
OG0003102	LOC118466585|XP_035792038.1|AALB	LOC118504235|XP_035894350.1|ASTE
OG0003103	LOC118466583|XP_035792036.1|AALB	LOC118504233|XP_035894345.1|ASTE
OG0003104	LOC118466879|XP_035792627.1|AALB	LOC118503643|XP_035893040.1|ASTE
OG0003106	LOC118464531|XP_035787860.1|AALB	LOC118511897|XP_035911421.1|ASTE
OG0003107	LOC118466701|XP_035792231.1|AALB	LOC118517700|XP_035920018.1|ASTE
OG0003108	LOC118466699|XP_035792224.1|AALB	LOC118517699|XP_035920016.1|ASTE
OG0003109	LOC118465874|XP_035790403.1|AALB	LOC118517704|XP_035920032.1|ASTE
OG0003110	LOC118466172|XP_035791048.1|AALB	LOC118512404|XP_035912683.1|ASTE
OG0003111	LOC118463398|XP_035785836.1|AALB	LOC118504877|XP_035895822.1|ASTE
OG0003112	LOC118466568|XP_035792005.1|AALB	LOC118506017|XP_035898496.1|ASTE
OG0003113	LOC118464337|XP_035787548.1|AALB, LOC118464885|XP_035788522.1|AALB, LOC118460824|XP_035781359.1|AALB, LOC118467514|XP_035793961.1|AALB	LOC118506022|XP_035898518.1|ASTE
OG0003113	LOC118458690|XP_035777321.1|AALB	LOC118504650|XP_035895309.1|ASTE
OG0003114	LOC118463301|XP_035785679.1|AALB	LOC118504071|XP_035894010.1|ASTE
OG0003115	LOC118463626|XP_035786220.1|AALB	LOC118507277|XP_035901475.1|ASTE
OG0003116	LOC118464323|XP_035787514.1|AALB	LOC118506318|XP_035899161.1|ASTE
OG0003117	LOC118466881|XP_035792629.1|AALB	LOC118517631|XP_035919835.1|ASTE
OG0003118	LOC118466856|XP_035792578.1|AALB	LOC118503999|XP_035893843.1|ASTE
OG0003119	LOC118466857|XP_035792586.1|AALB	LOC118504000|XP_035893848.1|ASTE
OG0003120	LOC118464149|XP_035787150.1|AALB	LOC118504022|XP_035893885.1|ASTE
OG0003121	LOC118465027|XP_035788785.1|AALB	LOC118507606|XP_035902173.1|ASTE
OG0003122	LOC118463562|XP_035786094.1|AALB	LOC118503541|XP_035892833.1|ASTE
OG0003123	LOC118462611|XP_035784337.1|AALB	LOC118503415|XP_035892543.1|ASTE
OG0003124	LOC118463090|XP_035785263.1|AALB	LOC118505375|XP_035896971.1|ASTE
OG0003125	LOC118464796|XP_035788331.1|AALB	LOC118503717|XP_035893175.1|ASTE
OG0003126	LOC118462830|XP_035784754.1|AALB	LOC118505965|XP_035898394.1|ASTE
OG0003127	LOC118467983|XP_035794865.1|AALB	LOC118505964|XP_035898393.1|ASTE
OG0003128	LOC118464115|XP_035787095.1|AALB	LOC118507159|XP_035901102.1|ASTE
OG0003129	LOC118463170|XP_035785458.1|AALB	LOC118508022|XP_035903304.1|ASTE
OG0003130	LOC118466902|XP_035792655.1|AALB	LOC118517221|XP_035919100.1|ASTE, LOC118505275|XP_035896739.1|ASTE
OG0003131	LOC118462476|XP_035784069.1|AALB	LOC118508565|XP_035904357.1|ASTE
OG0003132	LOC118461515|XP_035782838.1|AALB	LOC118506379|XP_035899304.1|ASTE
OG0003133	LOC118465397|XP_035789489.1|AALB	LOC118506165|XP_035898829.1|ASTE
OG0003134	LOC118464642|XP_035788000.1|AALB	LOC118504192|XP_035894261.1|ASTE
OG0003135	LOC118463844|XP_035786641.1|AALB	LOC118517646|XP_035919865.1|ASTE
OG0003136	LOC118464897|XP_035788546.1|AALB	LOC118508238|XP_035903741.1|ASTE
OG0003137	LOC118466746|XP_035792324.1|AALB	LOC118507412|XP_035901766.1|ASTE
OG0003138	LOC118465553|XP_035789776.1|AALB	LOC118503958|XP_035893738.1|ASTE
OG0003139	LOC118463088|XP_035785261.1|AALB	LOC118505373|XP_035896969.1|ASTE
OG0003140	LOC118464328|XP_035787536.1|AALB	LOC118505352|XP_035896916.1|ASTE
OG0003141	LOC118467435|XP_035793823.1|AALB	LOC118506867|XP_035900496.1|ASTE
OG0003142	LOC118463233|XP_035785580.1|AALB	LOC118505783|XP_035897972.1|ASTE
OG0003144	LOC118463811|XP_035786581.1|AALB	LOC118503919|XP_035893618.1|ASTE
OG0003145	LOC118463814|XP_035786585.1|AALB	LOC118503940|XP_035893706.1|ASTE
OG0003146	LOC118467553|XP_035794066.1|AALB	LOC118505974|XP_035898415.1|ASTE
OG0003147	LOC118467648|XP_035794277.1|AALB	LOC118504137|XP_035894118.1|ASTE
OG0003148	LOC118463822|XP_035786597.1|AALB	LOC118516522|XP_035918349.1|ASTE, LOC118506088|XP_035898661.1|ASTE
OG0003149	LOC118463821|XP_035786596.1|AALB	LOC118506086|XP_035898658.1|ASTE, LOC118516519|XP_035918347.1|ASTE
OG0003150	LOC118466009|XP_035790701.1|AALB	LOC118516331|XP_035918025.1|ASTE, LOC118506060|XP_035898595.1|ASTE
OG0003151	LOC118463621|XP_035786212.1|AALB	LOC118506043|XP_035898566.1|ASTE, LOC118516405|XP_035918161.1|ASTE
OG0003152	LOC118465584|XP_035789846.1|AALB	LOC118508173|XP_035903615.1|ASTE
OG0003153	LOC118462828|XP_035784752.1|AALB	LOC118508167|XP_035903608.1|ASTE
OG0003154	LOC118460229|XP_035780254.1|AALB	LOC118504370|XP_035894667.1|ASTE
OG0003155	LOC118464330|XP_035787539.1|AALB	LOC118507607|XP_035902176.1|ASTE
OG0003156	LOC118463657|XP_035786298.1|AALB	LOC118507298|XP_035901555.1|ASTE
OG0003157	LOC118462519|XP_035784152.1|AALB, LOC118462518|XP_035784151.1|AALB	LOC118506089|XP_035898662.1|ASTE
OG0003158	LOC118465009|XP_035788752.1|AALB	LOC118506300|XP_035899139.1|ASTE
OG0003159	LOC118463608|XP_035786177.1|AALB	LOC118504781|XP_035895616.1|ASTE
OG0003160	LOC118467104|XP_035793052.1|AALB	LOC118504779|XP_035895612.1|ASTE
OG0003161	LOC118463765|XP_035786472.1|AALB	LOC118506030|XP_035898541.1|ASTE
OG0003162	LOC118466067|XP_035790823.1|AALB	LOC118503539|XP_035892831.1|ASTE
OG0003163	LOC118462789|XP_035784673.1|AALB	LOC118508094|XP_035903466.1|ASTE
OG0003164	LOC118464720|XP_035788185.1|AALB	LOC118504879|XP_035895827.1|ASTE
OG0003165	LOC118467886|XP_035794690.1|AALB	LOC118505925|XP_035898314.1|ASTE
OG0003166	LOC118467888|XP_035794694.1|AALB	LOC118505924|XP_035898313.1|ASTE
OG0003167	LOC118462469|XP_035784049.1|AALB	LOC118503433|XP_035892570.1|ASTE
OG0003168	LOC118466195|XP_035791102.1|AALB	LOC118510919|XP_035909218.1|ASTE
OG0003170	LOC118466078|XP_035790855.1|AALB	LOC118508143|XP_035903562.1|ASTE
OG0003171	LOC118463281|XP_035785651.1|AALB	LOC118503729|XP_035893235.1|ASTE
OG0003172	LOC118463922|XP_035786772.1|AALB	LOC118506345|XP_035899222.1|ASTE
OG0003173	LOC118466851|XP_035792572.1|AALB	LOC118507306|XP_035901573.1|ASTE
OG0003174	LOC118465110|XP_035788949.1|AALB	LOC118504133|XP_035894114.1|ASTE
OG0003175	LOC118467843|XP_035794640.1|AALB	LOC118503602|XP_035892960.1|ASTE
