Orthogroup	AALB.longest_only	DPSE.longest_only
OG0000694	LOC118458931|XP_035777794.1|AALB	LOC4815718|XP_001355546.3|DPSE, LOC6900132|XP_002135481.2|DPSE
OG0000695	LOC118460282|XP_035780358.1|AALB	LOC4816158|XP_001355875.4|DPSE, LOC6902426|XP_002133360.3|DPSE
OG0000696	LOC118468894|XP_035796080.1|AALB	LOC6902453|XP_033236182.1|DPSE, LOC6902920|XP_002132648.1|DPSE, LOC117184366|XP_033237342.1|DPSE, LOC6901616|XP_002134286.1|DPSE, LOC6901617|XP_002134287.1|DPSE, LOC6901615|XP_002134285.1|DPSE
OG0000697	LOC118457744|XP_035775449.1|AALB	LOC4814986|XP_001355047.3|DPSE, LOC4817883|XP_001357187.2|DPSE
OG0000698	LOC118459033|XP_035777943.1|AALB	LOC4817179|XP_001356670.4|DPSE, LOC4817304|XP_001356669.3|DPSE
OG0000699	LOC118459522|XP_035778866.1|AALB	LOC6903298|XP_002132486.3|DPSE, LOC6903307|XP_002132495.1|DPSE, LOC4800919|XP_015038650.2|DPSE
OG0000700	LOC118461571|XP_035782952.1|AALB	LOC4817768|XP_033235878.1|DPSE, LOC4816576|XP_001355991.4|DPSE
OG0000701	LOC118458667|XP_035777265.1|AALB	LOC4803347|XP_001360120.2|DPSE, LOC4811764|XP_001352334.3|DPSE
OG0000702	LOC118458785|XP_035777520.1|AALB	LOC6897698|XP_033233045.1|DPSE, LOC4802664|XP_015037986.2|DPSE
OG0000703	LOC118459354|XP_035778531.1|AALB	LOC4818127|XP_001357311.3|DPSE, LOC4805720|XP_001362075.1|DPSE
OG0000704	LOC118456706|XP_035773616.1|AALB	LOC6902166|XP_033240752.1|DPSE, LOC4800722|XP_001357943.2|DPSE
OG0000705	LOC118457192|XP_035774434.1|AALB	LOC6900562|XP_002134940.1|DPSE, LOC6900864|XP_002135221.2|DPSE, LOC4813441|XP_001353577.2|DPSE
OG0000706	LOC118459712|XP_035779266.1|AALB	LOC4816970|XP_001356652.4|DPSE, LOC4815978|XP_033241434.1|DPSE
OG0000707	LOC118461133|XP_035781987.1|AALB	LOC4814531|XP_001355063.2|DPSE
OG0000708	LOC118459946|XP_035779717.1|AALB	LOC4814912|XP_033238014.1|DPSE, LOC4815782|XP_033239992.1|DPSE
OG0000709	LOC118459873|XP_035779553.1|AALB	LOC4800308|XP_001357599.4|DPSE, LOC4814827|XP_001354678.2|DPSE
OG0000710	LOC118465879|XP_035790409.1|AALB	LOC6897863|XP_002137965.2|DPSE, LOC4805376|XP_001361786.1|DPSE
OG0000711	LOC118462952|XP_035784988.1|AALB	LOC4813327|XP_001353771.2|DPSE, LOC6902169|XP_033240986.1|DPSE
OG0000713	LOC118461387|XP_035782541.1|AALB	LOC6897381|XP_015037455.1|DPSE, LOC4805737|XP_001362085.1|DPSE
OG0000714	LOC118466714|XP_035792269.1|AALB	LOC4815336|XP_033241369.1|DPSE, LOC4812073|XP_001352654.2|DPSE
OG0000716	LOC118464220|XP_035787285.1|AALB	LOC4815545|XP_001355321.2|DPSE, LOC4812987|XP_001353186.1|DPSE
OG0000717	LOC118466327|XP_035791336.1|AALB, LOC118467557|XP_035794080.1|AALB, LOC118464093|XP_035787051.1|AALB, LOC118467556|XP_035794078.1|AALB, LOC118465643|XP_035789945.1|AALB	LOC4811933|XP_001352393.2|DPSE
OG0000724	LOC118464210|XP_035787273.1|AALB	LOC4815738|XP_001355733.1|DPSE, LOC6897158|XP_002137338.2|DPSE
OG0000726	LOC118458096|XP_035776151.1|AALB	LOC5384072|XP_015037825.2|DPSE, LOC4802469|XP_001359384.2|DPSE
OG0000727	LOC118461070|XP_035781855.1|AALB, LOC118460163|XP_035780158.1|AALB	LOC4803259|XP_003736934.2|DPSE
OG0000728	LOC118458251|XP_035776425.1|AALB	LOC117184825|XP_033239675.1|DPSE
OG0000729	LOC118457526|XP_035775064.1|AALB	LOC6897081|XP_002137265.3|DPSE, LOC6897080|XP_002137264.3|DPSE
OG0000730	LOC118463159|XP_035785437.1|AALB	LOC6902988|XP_002132710.1|DPSE, LOC4817528|XP_033237008.1|DPSE
OG0000731	LOC118464461|XP_035787755.1|AALB	LOC4812565|XP_001352646.1|DPSE, LOC4804866|XP_015040239.2|DPSE
OG0000732	LOC118466282|XP_035791255.1|AALB	LOC4812315|XP_001352812.2|DPSE, LOC4812362|XP_001352813.2|DPSE
OG0000733	LOC118466217|XP_035791133.1|AALB	LOC4800460|XP_001357732.2|DPSE, LOC4813477|XP_001353757.2|DPSE
OG0000734	LOC118463976|XP_035786870.1|AALB	LOC4815298|XP_001354746.3|DPSE, LOC4813727|XP_015043002.2|DPSE
OG0000735	LOC118457158|XP_035774377.1|AALB	LOC4815916|XP_001355410.2|DPSE, LOC4817101|XP_001356371.1|DPSE
OG0000736	LOC118460963|XP_035781632.1|AALB	LOC4817023|XP_001356822.3|DPSE, LOC4817018|XP_001356821.4|DPSE
OG0000738	LOC118458725|XP_035777386.1|AALB	LOC4817094|XP_001356874.2|DPSE, LOC4817878|XP_033236583.1|DPSE
OG0000739	LOC118467299|XP_035793513.1|AALB	LOC6897582|XP_002137727.1|DPSE, LOC4802391|XP_001359317.1|DPSE
OG0000740	LOC118462970|XP_035785030.1|AALB	LOC26532531|XP_033237201.1|DPSE
OG0000740	LOC118456537|XP_035773278.1|AALB	LOC6897823|XP_033232709.1|DPSE
OG0000741	LOC118459732|XP_035779299.1|AALB	LOC6897027|XP_002137212.2|DPSE, LOC6901688|XP_015042004.2|DPSE
OG0000742	LOC118457488|XP_035775012.1|AALB	LOC4814807|XP_001355034.3|DPSE, LOC117183163|XP_015041927.2|DPSE
OG0000743	LOC118461608|XP_035783027.1|AALB	LOC4811961|XP_001352454.3|DPSE
OG0000744	LOC118464721|XP_035788186.1|AALB	LOC4804887|XP_001361375.2|DPSE
OG0000745	LOC118463435|XP_035785897.1|AALB	LOC4804404|XP_001360972.2|DPSE, LOC4805326|XP_001361744.3|DPSE
OG0000746	LOC118463465|XP_035785948.1|AALB	LOC4804030|XP_001360660.2|DPSE
OG0000753	LOC118463405|XP_035785850.1|AALB	LOC4800826|XP_001358030.1|DPSE, LOC6897834|XP_002137939.2|DPSE
OG0000754	LOC118459560|XP_035778956.1|AALB	LOC6902251|XP_033238763.1|DPSE, LOC4814462|XP_015042017.1|DPSE
OG0000755	LOC118456484|XP_035773202.1|AALB	LOC4801275|XP_001358395.2|DPSE, LOC4801274|XP_001358394.2|DPSE
OG0000756	LOC118459267|XP_035778383.1|AALB	LOC117183267|XP_033232491.1|DPSE
OG0000757	LOC118466731|XP_035792307.1|AALB	LOC6902288|XP_002133815.1|DPSE, LOC6897899|XP_002138001.1|DPSE, LOC6901349|XP_002134050.1|DPSE, LOC117184595|XP_033238846.1|DPSE, LOC6901350|XP_033238843.1|DPSE, LOC117183187|XP_033238844.1|DPSE, LOC6900076|XP_002135439.1|DPSE
OG0000758	LOC118464489|XP_035787809.1|AALB	LOC4812416|XP_001352574.2|DPSE
OG0000759	LOC118464958|XP_035788642.1|AALB	LOC4812789|XP_033240113.1|DPSE, LOC4812972|XP_001354046.2|DPSE
OG0000760	LOC118461199|XP_035782137.1|AALB	LOC4803855|XP_033233801.1|DPSE
OG0000761	LOC118459145|XP_035778122.1|AALB	LOC6903895|XP_033235909.1|DPSE, LOC4811704|XP_033235915.1|DPSE
OG0000762	LOC118468393|XP_035795050.1|AALB	LOC4818096|XP_001357436.2|DPSE
OG0000763	LOC118461552|XP_035782895.1|AALB	LOC6903591|XP_002132458.2|DPSE, LOC6903590|XP_002132457.2|DPSE
OG0000764	LOC118458907|XP_035777759.1|AALB	LOC6901417|XP_033238888.1|DPSE
OG0000765	LOC118461038|XP_035781818.1|AALB	LOC4814050|XP_033240232.1|DPSE, LOC4815805|XP_033238258.1|DPSE
OG0000766	LOC118459074|XP_035778009.1|AALB	LOC4816211|XP_001355836.3|DPSE, LOC4815108|XP_001354497.2|DPSE
OG0000767	LOC118460152|XP_035780143.1|AALB	LOC4812556|XP_001352957.2|DPSE
OG0000768	LOC118461516|XP_035782839.1|AALB	LOC6903594|XP_002132461.2|DPSE, LOC4812761|XP_001353318.5|DPSE
OG0000769	LOC118466179|XP_035791062.1|AALB	LOC4802416|XP_001359339.3|DPSE, LOC4814425|XP_001354429.1|DPSE
OG0000770	LOC118465276|XP_035789210.1|AALB	LOC4804084|XP_001360703.3|DPSE
OG0000771	LOC118465832|XP_035790318.1|AALB	LOC4813352|XP_001353682.4|DPSE, LOC6900624|XP_002134997.1|DPSE
OG0000778	LOC118467710|XP_035794817.1|AALB	LOC4813730|XP_001353744.3|DPSE, LOC26532957|XP_015044552.2|DPSE
OG0000779	LOC118464822|XP_035788386.1|AALB, LOC118464827|XP_035788399.1|AALB, LOC118461976|XP_035783792.1|AALB, LOC118468874|XP_035796053.1|AALB	LOC4814340|XP_001354373.2|DPSE
OG0000780	LOC118461097|XP_035781946.1|AALB, LOC118460885|XP_035781560.1|AALB	LOC6898688|XP_002138693.1|DPSE, LOC4804889|XP_001361377.2|DPSE
OG0000781	LOC118466381|XP_035791507.1|AALB, LOC118459642|XP_035779115.1|AALB	LOC4814288|XP_015042310.1|DPSE, LOC4812191|XP_001352389.3|DPSE
OG0000782	LOC118462004|XP_035783833.1|AALB	LOC4813689|XP_001353274.3|DPSE, LOC4815690|XP_001355527.1|DPSE
OG0000783	LOC118461989|XP_035783818.1|AALB	LOC4813728|XP_001353280.4|DPSE, LOC4814835|XP_001354688.1|DPSE
OG0000784	LOC118457596|XP_035775188.1|AALB	LOC4813299|XP_001353809.2|DPSE, LOC4814923|XP_001354798.3|DPSE
OG0000785	LOC118459271|XP_035778400.1|AALB	LOC6897271|XP_002137431.2|DPSE, LOC4801173|XP_001358307.3|DPSE
OG0000786	LOC118457367|XP_035774777.1|AALB	LOC6902253|XP_002133780.1|DPSE, LOC4801538|XP_003736538.1|DPSE
OG0000787	LOC118467704|XP_035794380.1|AALB	LOC4812103|XP_001352617.1|DPSE, LOC6901351|XP_002134052.2|DPSE
OG0000788	LOC118466414|XP_035791576.1|AALB	LOC26532348|XP_015036417.2|DPSE, LOC4813004|XP_001353231.1|DPSE, LOC6897384|XP_002137536.2|DPSE
OG0000789	LOC118468941|XP_035796172.1|AALB	LOC6902584|XP_015036688.2|DPSE, LOC4816757|XP_001356076.4|DPSE
OG0000790	LOC118466930|XP_035792713.1|AALB	LOC4817800|XP_033236406.1|DPSE, LOC4817753|XP_001357104.3|DPSE
OG0000791	LOC118456204|XP_035772663.1|AALB	LOC6902658|XP_002133174.2|DPSE, LOC4800487|XP_001357754.3|DPSE
OG0000792	LOC118458779|XP_035777497.1|AALB	LOC6903194|XP_002132893.3|DPSE
OG0000793	LOC118459860|XP_035779527.1|AALB	LOC4802908|XP_001359734.3|DPSE, LOC6901468|XP_033240372.1|DPSE, LOC6902194|XP_002133721.1|DPSE
OG0000794	LOC118460044|XP_035779899.1|AALB, LOC118458710|XP_035777343.1|AALB, LOC118458832|XP_035777620.1|AALB	LOC6902183|XP_002133710.1|DPSE
OG0000795	LOC118456526|XP_035773263.1|AALB	LOC6902160|XP_002133691.1|DPSE, LOC6903723|XP_002136753.1|DPSE
OG0000796	LOC118459067|XP_035777997.1|AALB	LOC4801514|XP_001358593.3|DPSE, LOC4815737|XP_001355501.1|DPSE
OG0000797	LOC118463511|XP_035786006.1|AALB	LOC6897748|XP_002137853.1|DPSE, LOC6897747|XP_002137852.1|DPSE
OG0000798	LOC118464225|XP_035787294.1|AALB	LOC6898470|XP_033235084.1|DPSE
OG0000799	LOC118462798|XP_035784688.1|AALB	LOC6897659|XP_002137798.4|DPSE, LOC4815860|XP_001355604.2|DPSE
OG0000801	LOC118463198|XP_035785525.1|AALB	LOC6902416|XP_033235697.1|DPSE, LOC4803699|XP_001360375.1|DPSE
OG0000802	LOC118467277|XP_035793472.1|AALB	LOC4815185|XP_001355089.2|DPSE
OG0000803	LOC118467719|XP_035794418.1|AALB	LOC4816580|XP_001356060.2|DPSE, LOC4813637|XP_001353662.3|DPSE
OG0000810	LOC118456265|XP_035772760.1|AALB	LOC4803475|XP_001360193.1|DPSE
OG0000811	LOC118466450|XP_035791682.1|AALB	LOC6897783|XP_002137888.2|DPSE, LOC4803800|XP_015039365.2|DPSE
OG0000812	LOC118467412|XP_035793789.1|AALB	LOC6903619|XP_033238096.1|DPSE, LOC6900180|XP_002135519.2|DPSE
OG0000813	LOC118463261|XP_035785624.1|AALB	LOC6902807|XP_015035809.2|DPSE
OG0000814	LOC118465745|XP_035790105.1|AALB	LOC4817490|XP_001356909.3|DPSE
OG0000815	LOC118459814|XP_035779450.1|AALB	LOC6903573|XP_002132442.2|DPSE
OG0000816	LOC118466970|XP_035792778.1|AALB	LOC6901195|XP_002133896.1|DPSE, LOC4802958|XP_001359772.1|DPSE
OG0000818	LOC118461934|XP_035783701.1|AALB	LOC4814728|XP_001354503.2|DPSE
OG0000819	LOC118457457|XP_035774950.1|AALB	LOC6901808|XP_033240150.1|DPSE, LOC4815052|XP_001355189.3|DPSE
OG0000820	LOC118463815|XP_035786587.1|AALB	LOC4805315|XP_001361735.1|DPSE
OG0000821	LOC118465578|XP_035789840.1|AALB	LOC4801421|XP_001358517.3|DPSE, LOC6898210|XP_002138278.2|DPSE
OG0000822	LOC118466197|XP_035791108.1|AALB	LOC6900700|XP_002135064.3|DPSE, LOC4818026|XP_001357427.3|DPSE
OG0000830	LOC118459962|XP_035779743.1|AALB, LOC118459960|XP_035779742.1|AALB, LOC118459959|XP_035779740.1|AALB	LOC4814884|XP_015041820.1|DPSE
OG0000831	LOC118459079|XP_035778024.1|AALB, LOC118461902|XP_035783648.1|AALB, LOC118458536|XP_035777010.1|AALB	LOC6898899|XP_002138869.1|DPSE
OG0000832	LOC118460735|XP_035781187.1|AALB	LOC4805476|XP_001361871.2|DPSE, LOC6903386|XP_002132265.2|DPSE
OG0000833	LOC118463051|XP_035785194.1|AALB	LOC4812349|XP_001352911.3|DPSE
OG0000834	LOC118464380|XP_035787616.1|AALB	LOC4800284|XP_001357610.3|DPSE
OG0000836	LOC118460970|XP_035781675.1|AALB	LOC6903394|XP_002132273.3|DPSE, LOC117184006|XP_033235755.1|DPSE
OG0000837	LOC118459718|XP_035779272.1|AALB	LOC26533021|XP_015039152.1|DPSE, LOC4815279|XP_001355169.1|DPSE
OG0000838	LOC118458035|XP_035776046.1|AALB	LOC26533009|XP_015036082.1|DPSE, LOC26531996|XP_015036083.1|DPSE
OG0000839	LOC118460038|XP_035779893.1|AALB	LOC6897436|XP_002137588.1|DPSE
OG0000840	LOC118460519|XP_035780787.1|AALB	LOC4815162|XP_001355158.2|DPSE
OG0000841	LOC118457107|XP_035774292.1|AALB	LOC6897790|XP_015038080.2|DPSE
OG0000842	LOC118467493|XP_035793936.1|AALB	LOC4804020|XP_033234889.1|DPSE, LOC4800531|XP_001357795.1|DPSE
OG0000843	LOC118467383|XP_035793713.1|AALB	LOC6898118|XP_033233424.1|DPSE
OG0000844	LOC118462801|XP_035784693.1|AALB	LOC4804317|XP_033233876.1|DPSE, LOC6897844|XP_002137949.1|DPSE
OG0000845	LOC118464667|XP_035788072.1|AALB	LOC4816019|XP_001355559.3|DPSE, LOC4815653|XP_001355560.3|DPSE
OG0000853	LOC118456872|XP_035773875.1|AALB, LOC118464526|XP_035787856.1|AALB, LOC118464266|XP_035787403.1|AALB	LOC117185553|XP_033241581.1|DPSE
OG0000854	LOC118468375|XP_035795031.1|AALB	LOC6901946|XP_002133480.1|DPSE, LOC4815859|XP_001355326.4|DPSE
OG0000855	LOC118462018|XP_035783872.1|AALB	LOC4815564|XP_001355426.1|DPSE, LOC4801799|XP_001358833.3|DPSE
OG0000856	LOC118462080|XP_035783992.1|AALB	LOC4813957|XP_001354116.1|DPSE
OG0000857	LOC118461650|XP_035783123.1|AALB, LOC118461663|XP_035783145.1|AALB	LOC4814313|XP_001354424.3|DPSE
OG0000858	LOC118460903|XP_035781540.1|AALB	LOC6897182|XP_002137362.2|DPSE
OG0000860	LOC118467315|XP_035793543.1|AALB	LOC117185101|XP_033240840.1|DPSE, LOC6900284|XP_002135606.3|DPSE, LOC4811876|XP_001352735.4|DPSE
OG0000861	LOC118467097|XP_035793036.1|AALB	LOC4804534|XP_001361082.3|DPSE, LOC4804536|XP_001361084.3|DPSE
OG0000862	LOC118467136|XP_035793144.1|AALB	LOC4805519|XP_001361909.1|DPSE, LOC4817922|XP_001357223.4|DPSE
OG0000863	LOC118462855|XP_035784804.1|AALB	LOC4801683|XP_001358733.4|DPSE
OG0000864	LOC118461400|XP_035782558.1|AALB	LOC4814266|XP_033238543.1|DPSE
OG0000865	LOC118457283|XP_035774637.1|AALB	LOC6903416|XP_033235363.1|DPSE, LOC4802696|XP_001359563.2|DPSE
OG0000866	LOC118461640|XP_035783103.1|AALB	LOC4817616|XP_015036376.2|DPSE, LOC117184191|XP_033236621.1|DPSE
OG0000867	LOC118457872|XP_035775679.1|AALB	LOC117183914|XP_033235284.1|DPSE
OG0000868	LOC118457576|XP_035775146.1|AALB, LOC118459923|XP_035779666.1|AALB	LOC6901312|XP_002134013.2|DPSE, LOC6902833|XP_033236380.1|DPSE, LOC6902925|XP_002132651.2|DPSE, LOC6896871|XP_002137061.2|DPSE, LOC4814476|XP_001354562.1|DPSE
OG0000870	LOC118463907|XP_035786738.1|AALB	LOC4803520|XP_001360233.3|DPSE
OG0000871	LOC118466733|XP_035792309.1|AALB	LOC4805144|XP_001361596.1|DPSE
OG0000872	LOC118463586|XP_035786133.1|AALB	LOC4804308|XP_001360888.3|DPSE
OG0000873	LOC118464246|XP_035787341.1|AALB, LOC118463744|XP_035786431.1|AALB, LOC118464222|XP_035787287.1|AALB	LOC4811904|XP_001352890.4|DPSE
OG0000874	LOC118463225|XP_035785567.1|AALB	LOC4816047|XP_001355640.3|DPSE, LOC4805685|XP_004444578.1|DPSE
OG0000875	LOC118466928|XP_035792707.1|AALB	LOC6897004|XP_002137189.2|DPSE, LOC6903678|XP_002136794.1|DPSE
OG0000882	LOC118460321|XP_035780429.1|AALB	LOC6902198|XP_002133725.2|DPSE, LOC4818072|XP_001357488.1|DPSE
OG0000883	LOC118456749|XP_035773701.1|AALB, LOC118457045|XP_035774188.1|AALB, LOC118466014|XP_035790719.1|AALB	LOC4814732|XP_001354820.2|DPSE
OG0000884	LOC118468700|XP_035795717.1|AALB	LOC6903251|XP_002132950.2|DPSE, LOC6901339|XP_002134040.1|DPSE
OG0000885	LOC118457725|XP_035775410.1|AALB, LOC118457727|XP_035775411.1|AALB, LOC118457724|XP_035775409.1|AALB	LOC4801836|XP_015037411.2|DPSE
OG0000887	LOC118463310|XP_035785687.1|AALB, LOC118465846|XP_035790350.1|AALB, LOC118463810|XP_035786579.1|AALB, LOC118468811|XP_035795919.1|AALB, LOC118468809|XP_035795918.1|AALB	LOC4814589|XP_015041466.2|DPSE
OG0000888	LOC118465638|XP_035789937.1|AALB, LOC118465634|XP_035789929.1|AALB	LOC4812442|XP_033239534.1|DPSE, LOC26533675|XP_015043625.2|DPSE, LOC4812112|XP_015043626.2|DPSE
OG0000889	LOC118463477|XP_035785960.1|AALB	LOC4812587|XP_033237575.1|DPSE
OG0000890	LOC118465805|XP_035790266.1|AALB	LOC4803852|XP_001360503.4|DPSE, LOC6896812|XP_002137015.2|DPSE, LOC6902947|XP_002132673.2|DPSE
OG0000891	LOC118457690|XP_035775354.1|AALB	LOC4817802|XP_001357160.2|DPSE
OG0000892	LOC118461667|XP_035783148.1|AALB	LOC4813648|XP_033238009.1|DPSE, LOC4812334|XP_015044066.2|DPSE
OG0000893	LOC118461100|XP_035781909.1|AALB	LOC4802952|XP_001359765.4|DPSE
OG0000894	LOC118457777|XP_035775501.1|AALB	LOC6897541|XP_002137687.3|DPSE, LOC13036451|XP_003736704.3|DPSE, LOC4803288|XP_001360053.2|DPSE
OG0000895	LOC118458352|XP_035776596.1|AALB	LOC6898252|XP_002138318.2|DPSE, LOC4803811|XP_001360469.3|DPSE
OG0000907	LOC118459253|XP_035778358.1|AALB	LOC4803531|XP_001360242.3|DPSE
OG0000909	LOC118459629|XP_035779099.1|AALB	LOC4801576|XP_001358646.2|DPSE
OG0000910	LOC118462988|XP_035785093.1|AALB	LOC4815686|XP_033240674.1|DPSE
OG0000911	LOC118464594|XP_035787930.1|AALB	LOC6898776|XP_002138753.2|DPSE
OG0000912	LOC118467011|XP_035792847.1|AALB, LOC118462929|XP_035784931.1|AALB	LOC4813233|XP_001353425.1|DPSE
OG0000913	LOC118462547|XP_035784207.1|AALB	LOC117183184|XP_033239852.1|DPSE
OG0000913	LOC118462550|XP_035784209.1|AALB	LOC4812958|XP_033239851.1|DPSE
OG0000914	LOC118467845|XP_035794645.1|AALB, LOC118459089|XP_035778047.1|AALB	LOC4804276|XP_001360857.3|DPSE
OG0000915	LOC118457378|XP_035774806.1|AALB, LOC118459897|XP_035779606.1|AALB	LOC4803824|XP_001360479.2|DPSE
OG0000916	LOC118458441|XP_035776810.1|AALB, LOC118458711|XP_035777344.1|AALB, LOC118456560|XP_035773322.1|AALB, LOC118468342|XP_035794994.1|AALB, LOC118459910|XP_035779638.1|AALB, LOC118458633|XP_035777215.1|AALB, LOC118456982|XP_035774080.1|AALB, LOC118460472|XP_035780690.1|AALB, LOC118459193|XP_035778247.1|AALB, LOC118468359|XP_035795012.1|AALB	LOC4817334|XP_015036032.2|DPSE
OG0000917	LOC118458771|XP_035777457.1|AALB	LOC6899548|XP_033241796.1|DPSE, LOC4816732|XP_033236591.1|DPSE
OG0000918	LOC118460938|XP_035781593.1|AALB	LOC6902763|XP_002133275.3|DPSE
OG0000920	LOC118462795|XP_035784685.1|AALB, LOC118462796|XP_035784686.1|AALB, LOC118458426|XP_035776774.1|AALB	LOC4815341|XP_033237458.1|DPSE
OG0000921	LOC118460639|XP_035780986.1|AALB	LOC6901107|XP_033237824.1|DPSE, LOC6901109|XP_033237826.1|DPSE
OG0000922	LOC118456255|XP_035772750.1|AALB	LOC4812644|XP_001353033.3|DPSE
OG0000923	LOC118466584|XP_035792037.1|AALB	LOC6897425|XP_002137577.3|DPSE
OG0000924	LOC118463875|XP_035786688.1|AALB	LOC4816086|XP_001355382.3|DPSE
OG0000925	LOC118467575|XP_035794113.1|AALB	LOC4800310|XP_001357597.2|DPSE
OG0000935	LOC118457386|XP_035774818.1|AALB, LOC118459374|XP_035778563.1|AALB	LOC6897310|XP_033232282.1|DPSE
OG0000936	LOC118461155|XP_035782074.1|AALB	LOC26532160|XP_015044553.2|DPSE, LOC6901507|XP_002134193.2|DPSE
OG0000938	LOC118458727|XP_035777387.1|AALB	LOC26533083|XP_015041004.1|DPSE
OG0000939	LOC118458045|XP_035776058.1|AALB	LOC4817185|XP_001356477.3|DPSE, LOC6901920|XP_033240727.1|DPSE
OG0000940	LOC118457807|XP_035775553.1|AALB	LOC4814159|XP_001354256.1|DPSE
OG0000941	LOC118457833|XP_035775602.1|AALB	LOC4815590|XP_001355660.1|DPSE
OG0000942	LOC118461937|XP_035783705.1|AALB	LOC4813021|XP_001354065.3|DPSE
OG0000943	LOC118464680|XP_035788095.1|AALB	LOC4803914|XP_001360559.4|DPSE, LOC6898203|XP_002138272.2|DPSE
OG0000944	LOC118463430|XP_035785890.1|AALB	LOC4814501|XP_001354891.1|DPSE
OG0000945	LOC118462643|XP_035784385.1|AALB	LOC4812003|XP_001352468.3|DPSE
OG0000946	LOC118468439|XP_035795094.1|AALB, LOC118458079|XP_035776129.1|AALB	LOC4816842|XP_001356876.3|DPSE
OG0000947	LOC118459427|XP_035778666.1|AALB, LOC118459425|XP_035778663.1|AALB, LOC118459426|XP_035778664.1|AALB	LOC4804300|XP_001360880.1|DPSE
OG0000948	LOC118460957|XP_035781625.1|AALB	LOC117184919|XP_033240003.1|DPSE, LOC6900185|XP_002135523.3|DPSE, LOC6900186|XP_002135524.3|DPSE
OG0000949	LOC118461660|XP_035783134.1|AALB, LOC118461659|XP_035783133.1|AALB	LOC4815457|XP_033241155.1|DPSE
OG0000950	LOC118459856|XP_035779521.1|AALB	LOC4815792|XP_015041178.2|DPSE, LOC4802969|XP_001359780.2|DPSE
OG0000951	LOC118467062|XP_035792970.1|AALB	LOC4800834|XP_001358038.1|DPSE, LOC6902456|XP_002133001.2|DPSE
OG0000952	LOC118463414|XP_035785859.1|AALB	LOC6903301|XP_002132489.2|DPSE
OG0000964	LOC118461375|XP_035782519.1|AALB	LOC6903898|XP_002136619.3|DPSE
OG0000965	LOC118458186|XP_035776321.1|AALB	LOC4814657|XP_001354589.2|DPSE, LOC26533227|XP_033240544.1|DPSE, LOC26533584|XP_033241526.1|DPSE, LOC117185047|XP_033240542.1|DPSE, LOC117185053|XP_033240550.1|DPSE, LOC117185052|XP_033240549.1|DPSE
OG0000966	LOC118463865|XP_035786672.1|AALB	LOC4800312|XP_001357594.2|DPSE
OG0000968	LOC118464835|XP_035788404.1|AALB	LOC4811883|XP_015043705.1|DPSE
OG0000969	LOC118467288|XP_035793494.1|AALB	LOC4805509|XP_033234604.1|DPSE
OG0000970	LOC118459232|XP_035778322.1|AALB	LOC6901606|XP_002134276.2|DPSE, LOC6901605|XP_002134275.2|DPSE, LOC6896874|XP_002137064.4|DPSE
OG0000971	LOC118467673|XP_035794337.1|AALB, LOC118461168|XP_035782061.1|AALB	LOC4816951|XP_001356525.2|DPSE
OG0000972	LOC118457048|XP_035774189.1|AALB	LOC4813874|XP_015043212.2|DPSE
OG0000974	LOC118460056|XP_035779933.1|AALB, LOC118463138|XP_035785391.1|AALB	LOC4813578|XP_001353667.2|DPSE
OG0000975	LOC118461802|XP_035783438.1|AALB	LOC6897052|XP_002137236.2|DPSE, LOC6897818|XP_002137923.1|DPSE
OG0000976	LOC118460713|XP_035781136.1|AALB, LOC118460739|XP_035781190.1|AALB	LOC4802637|XP_015037964.2|DPSE
OG0000977	LOC118468937|XP_035796163.1|AALB	LOC117183590|XP_033233901.1|DPSE, LOC6897919|XP_033233856.1|DPSE
OG0000978	LOC118464760|XP_035788272.1|AALB	LOC4803207|XP_001359987.2|DPSE
OG0000979	LOC118459941|XP_035779710.1|AALB	LOC4805200|XP_001361645.2|DPSE
OG0000988	LOC118465612|XP_035789882.1|AALB	LOC4817110|XP_001356839.3|DPSE
OG0000990	LOC118461263|XP_035782289.1|AALB	LOC4815470|XP_033238604.1|DPSE
OG0000991	LOC118467778|XP_035794509.1|AALB	LOC6897296|XP_002137455.1|DPSE
OG0000991	LOC118460991|XP_035781709.1|AALB	LOC6901340|XP_002134041.2|DPSE
OG0000992	LOC118467370|XP_035793679.1|AALB	LOC4801225|XP_015037096.1|DPSE
OG0000993	LOC118458879|XP_035777722.1|AALB	LOC6896717|XP_002136931.1|DPSE, LOC4800291|XP_033235128.1|DPSE
OG0000994	LOC118460067|XP_035779957.1|AALB	LOC6901455|XP_002134141.1|DPSE
OG0000995	LOC118467882|XP_035794687.1|AALB	LOC6903560|XP_002132433.2|DPSE
OG0000996	LOC118464625|XP_035787964.1|AALB	LOC4805424|XP_015040645.1|DPSE
OG0000997	LOC118463841|XP_035786637.1|AALB	LOC6898344|XP_015039564.2|DPSE, LOC117183524|XP_033233432.1|DPSE
OG0000998	LOC118463641|XP_035786269.1|AALB	LOC4812420|XP_033240589.1|DPSE
OG0000999	LOC118464812|XP_035788372.1|AALB	LOC4815011|XP_001354962.2|DPSE
OG0001000	LOC118468586|XP_035795411.1|AALB	LOC6899316|XP_033233674.1|DPSE
OG0001001	LOC118468736|XP_035795777.1|AALB, LOC118457961|XP_035775887.1|AALB	LOC4805229|XP_001361666.3|DPSE
