Orthogroup	DBUS.longest_only	DSUB.longest_only
OG0002790	LOC108600664|XP_017843849.1|DBUS	LOC117894372|XP_034657266.1|DSUB
OG0002791	LOC108600221|XP_017843133.1|DBUS	LOC117894048|XP_034656792.1|DSUB
OG0002792	LOC108596899|XP_017838578.1|DBUS	LOC117891501|XP_034652882.1|DSUB
OG0002793	LOC108600219|XP_017843131.1|DBUS	LOC117895216|XP_034658598.1|DSUB
OG0002794	LOC108600116|XP_017842979.2|DBUS	LOC117894564|XP_034657578.1|DSUB
OG0002795	LOC108600957|XP_017844295.2|DBUS	LOC117895024|XP_034658283.1|DSUB
OG0002796	LOC108600968|XP_017844314.1|DBUS	LOC117895506|XP_034659096.1|DSUB
OG0002797	LOC108600666|XP_017843851.1|DBUS	LOC117894379|XP_034657275.1|DSUB
OG0002798	LOC108607819|XP_017854356.1|DBUS	LOC117900569|XP_034666867.1|DSUB
OG0002799	LOC108598022|XP_033149710.1|DBUS	LOC117894183|XP_034656987.1|DSUB
OG0002800	LOC108600196|XP_033149323.1|DBUS	LOC117894032|XP_034656762.1|DSUB
OG0002801	LOC108601272|XP_033150092.1|DBUS, LOC108596635|XP_017838085.1|DBUS	LOC117890919|XP_034651938.1|DSUB
OG0002802	LOC108594976|XP_017835597.1|DBUS	LOC117892049|XP_034653868.1|DSUB
OG0002803	LOC108607454|XP_017853780.1|DBUS	LOC117900421|XP_034666673.1|DSUB
OG0002804	LOC108595040|XP_017835668.1|DBUS	LOC117891733|XP_034653217.1|DSUB
OG0002805	LOC108597734|XP_017839917.1|DBUS	LOC117890180|XP_034650769.1|DSUB
OG0002806	LOC108600222|XP_017843134.1|DBUS	LOC117896816|XP_034661212.1|DSUB, LOC117894050|XP_034656794.1|DSUB
OG0002807	LOC108596245|XP_017837285.1|DBUS	LOC117891439|XP_034652806.1|DSUB
OG0002808	LOC108596723|XP_017838254.1|DBUS	LOC117892501|XP_034654669.1|DSUB
OG0002809	LOC108599137|XP_017841415.1|DBUS	LOC117895545|XP_034659139.1|DSUB
OG0002810	LOC108597902|XP_033149270.1|DBUS	LOC117895287|XP_034658717.1|DSUB
OG0002811	LOC108601086|XP_017844481.1|DBUS	LOC117895000|XP_034658238.1|DSUB
OG0002812	LOC108596088|XP_017836994.1|DBUS	LOC117891101|XP_034652177.1|DSUB
OG0002813	LOC108595068|XP_017835702.1|DBUS	LOC117892466|XP_034654609.1|DSUB
OG0002814	LOC108596349|XP_017837496.1|DBUS	LOC117891761|XP_034653267.1|DSUB
OG0002815	LOC108594761|XP_017835389.1|DBUS	LOC117890249|XP_034650886.1|DSUB
OG0002816	LOC108595104|XP_017835754.1|DBUS	LOC117890047|XP_034650558.1|DSUB
OG0002817	LOC108595393|XP_017836108.1|DBUS	LOC117892001|XP_034653780.1|DSUB
OG0002818	LOC108595255|XP_017835951.1|DBUS	LOC117891674|XP_034653136.1|DSUB, LOC117891677|XP_034653143.1|DSUB
OG0002819	LOC108598276|XP_033149582.1|DBUS	LOC117894616|XP_034657661.1|DSUB
OG0002820	LOC108600402|XP_017843443.1|DBUS	LOC117894625|XP_034657682.1|DSUB
OG0002821	LOC108600723|XP_017843950.1|DBUS	LOC117894298|XP_034657153.1|DSUB
OG0002822	LOC108596335|XP_017837478.1|DBUS	LOC117891234|XP_034652471.1|DSUB
OG0002823	LOC108597396|XP_017839422.1|DBUS	LOC117890054|XP_034650576.1|DSUB
OG0002824	LOC108595298|XP_017836000.1|DBUS	LOC117892752|XP_034655067.1|DSUB
OG0002825	LOC108599646|XP_017842110.1|DBUS	LOC117892996|XP_034655242.1|DSUB
OG0002826	LOC108597401|XP_017839434.1|DBUS	LOC117890242|XP_034650879.1|DSUB
OG0002827	LOC108607404|XP_017853674.1|DBUS	LOC117902925|XP_034670397.1|DSUB
OG0002828	LOC108596257|XP_017837302.1|DBUS	LOC117890556|XP_034651378.1|DSUB
OG0002829	LOC108595045|XP_017835675.1|DBUS	LOC117890216|XP_034650845.1|DSUB
OG0002830	LOC108596192|XP_017837195.1|DBUS	LOC117892704|XP_034655007.1|DSUB
OG0002831	LOC108607875|XP_017854464.1|DBUS	LOC117901978|XP_034668872.1|DSUB
OG0002832	LOC117135056|XP_033150873.1|DBUS, LOC108607825|XP_017854362.2|DBUS	LOC117902414|XP_034669648.1|DSUB
OG0002833	LOC108597642|XP_017839779.1|DBUS	LOC117891956|XP_034653706.1|DSUB
OG0002834	LOC108596884|XP_017838553.1|DBUS	LOC117889891|XP_034650293.1|DSUB
OG0002835	LOC108597365|XP_017839379.1|DBUS	LOC117892150|XP_034654087.1|DSUB
OG0002836	LOC108596441|XP_017837663.1|DBUS	LOC117891772|XP_034653320.1|DSUB
OG0002837	LOC108595927|XP_017836704.1|DBUS	LOC117891859|XP_034653512.1|DSUB
OG0002839	LOC108597309|XP_017839277.1|DBUS	LOC117892722|XP_034655032.1|DSUB
OG0002840	LOC108594249|XP_017834859.2|DBUS	LOC117901825|XP_034668644.1|DSUB
OG0002841	LOC108608018|XP_017854684.1|DBUS	LOC117902374|XP_034669582.1|DSUB
OG0002842	LOC108596286|XP_017837362.2|DBUS	LOC117900665|XP_034666998.1|DSUB
OG0002843	LOC108595059|XP_017835691.1|DBUS	LOC117890977|XP_034652007.1|DSUB
OG0002844	LOC108598415|XP_017840528.1|DBUS	LOC117894099|XP_034656864.1|DSUB
OG0002845	LOC108602514|XP_017846138.1|DBUS	LOC117902223|XP_034669347.1|DSUB
OG0002846	LOC108596786|XP_017838380.1|DBUS	LOC117890422|XP_034651133.1|DSUB
OG0002847	LOC108599518|XP_017841882.1|DBUS	LOC117902220|XP_034669344.1|DSUB
OG0002848	LOC108608438|XP_017855303.1|DBUS	LOC117900486|XP_034666762.1|DSUB
OG0002849	LOC108608210|XP_017854974.1|DBUS	LOC117901717|XP_034668484.1|DSUB
OG0002850	LOC108596521|XP_017837874.1|DBUS	LOC117902099|XP_034669093.1|DSUB
OG0002851	LOC108594326|XP_017834965.1|DBUS	LOC117902165|XP_034669194.1|DSUB
OG0002852	LOC108595073|XP_017835709.1|DBUS	LOC117891585|XP_034653004.1|DSUB
OG0002853	LOC108607565|XP_017853945.1|DBUS	LOC117902047|XP_034669004.1|DSUB
OG0002854	LOC108608098|XP_033149387.1|DBUS	LOC117900278|XP_034666481.1|DSUB
OG0002855	LOC108608387|XP_017855229.1|DBUS	LOC117899971|XP_034666020.1|DSUB
OG0002856	LOC108607767|XP_017854284.2|DBUS	LOC117900193|XP_034666334.1|DSUB
OG0002857	LOC108596026|XP_033150747.1|DBUS	LOC117900276|XP_034666476.1|DSUB
OG0002858	LOC108607892|XP_017854487.2|DBUS	LOC117902168|XP_034669198.1|DSUB
OG0002859	LOC108608262|XP_017855044.2|DBUS	LOC117900056|XP_034666148.1|DSUB
OG0002860	LOC108608260|XP_017855040.2|DBUS	LOC117900526|XP_034666816.1|DSUB
OG0002861	LOC108607588|XP_017853977.1|DBUS	LOC117901054|XP_034667557.1|DSUB
OG0002862	LOC108594332|XP_017834974.2|DBUS	LOC117901621|XP_034668340.1|DSUB
OG0002863	LOC108600002|XP_017854840.2|DBUS	LOC117902523|XP_034669841.1|DSUB
OG0002864	LOC108599993|XP_017854839.1|DBUS	LOC117902525|XP_034669843.1|DSUB
OG0002865	LOC108595555|XP_017836304.1|DBUS	LOC117892219|XP_034654211.1|DSUB
OG0002866	LOC108600621|XP_017843794.1|DBUS	LOC117895296|XP_034658742.1|DSUB
OG0002867	LOC108596159|XP_017837156.2|DBUS	LOC117902422|XP_034669672.1|DSUB
OG0002868	LOC108608338|XP_033150703.1|DBUS	LOC117900208|XP_034666377.1|DSUB
OG0002869	LOC108594421|XP_017835082.1|DBUS	LOC117900234|XP_034666411.1|DSUB
OG0002872	LOC108607705|XP_033150877.1|DBUS	LOC117900311|XP_034666522.1|DSUB
OG0002873	LOC108602592|XP_017846221.1|DBUS	LOC117902157|XP_034669187.1|DSUB
OG0002874	LOC108594230|XP_017834830.2|DBUS	LOC117901732|XP_034668505.1|DSUB
OG0002875	LOC108603579|XP_017848007.2|DBUS	LOC117901493|XP_034668152.1|DSUB
OG0002876	LOC108606989|XP_017853052.1|DBUS	LOC117899153|XP_034664857.1|DSUB
OG0002877	LOC108608465|XP_017855342.2|DBUS	LOC117901852|XP_034668694.1|DSUB
OG0002878	LOC108607576|XP_017853962.2|DBUS	LOC117900938|XP_034667395.1|DSUB
OG0002879	LOC108600037|XP_017842867.1|DBUS	LOC117893169|XP_034655538.1|DSUB
OG0002880	LOC108604924|XP_017849982.1|DBUS	LOC117903347|XP_034671188.1|DSUB
OG0002881	LOC108608162|XP_017854905.1|DBUS	LOC117901958|XP_034668829.1|DSUB
OG0002882	LOC108595530|XP_017836273.1|DBUS	LOC117891364|XP_034652690.1|DSUB
OG0002883	LOC108608352|XP_017855186.1|DBUS	LOC117901709|XP_034668471.1|DSUB
OG0002884	LOC108600137|XP_017843021.1|DBUS	LOC117900812|XP_034667194.1|DSUB
OG0002885	LOC108599540|XP_017841914.1|DBUS	LOC117895226|XP_034658613.1|DSUB
OG0002886	LOC108608006|XP_017854658.2|DBUS	LOC117900379|XP_034666622.1|DSUB
OG0002887	LOC108596522|XP_017837895.1|DBUS	LOC117900381|XP_034666623.1|DSUB
OG0002888	LOC108608456|XP_017855324.1|DBUS	LOC117902029|XP_034668980.1|DSUB
OG0002889	LOC108599913|XP_017842600.1|DBUS	LOC117894139|XP_034656924.1|DSUB
OG0002890	LOC108601464|XP_017844855.2|DBUS	LOC117902156|XP_034669185.1|DSUB
OG0002891	LOC108594212|XP_017834808.2|DBUS	LOC117901097|XP_034667616.1|DSUB
OG0002892	LOC108607347|XP_033149385.1|DBUS	LOC117902134|XP_034669154.1|DSUB
OG0002893	LOC108608556|XP_017855468.2|DBUS	LOC117901564|XP_034668252.1|DSUB
OG0002894	LOC108598434|XP_017840552.1|DBUS	LOC117895054|XP_034658322.1|DSUB
OG0002895	LOC108596293|XP_017837373.1|DBUS	LOC117891645|XP_034653083.1|DSUB
OG0002896	LOC108608523|XP_017855419.1|DBUS	LOC117900046|XP_034666124.1|DSUB
OG0002897	LOC117135044|XP_033150784.1|DBUS	LOC117901674|XP_034668407.1|DSUB
OG0002898	LOC108606188|XP_033150773.1|DBUS	LOC117902275|XP_034669432.1|DSUB
OG0002899	LOC108607620|XP_033150849.1|DBUS	LOC117900086|XP_034666185.1|DSUB
OG0002900	LOC108607618|XP_017854022.1|DBUS	LOC117900202|XP_034666355.1|DSUB
OG0002901	LOC108607447|XP_033150839.1|DBUS	LOC117901594|XP_034668297.1|DSUB
OG0002902	LOC108607449|XP_017853775.2|DBUS	LOC117901597|XP_034668301.1|DSUB
OG0002903	LOC108607660|XP_033149073.1|DBUS	LOC117900131|XP_034666248.1|DSUB
OG0002904	LOC108598152|XP_033150666.1|DBUS	LOC117895648|XP_034659322.1|DSUB
OG0002905	LOC108598192|XP_017840300.1|DBUS	LOC117901423|XP_034668051.1|DSUB
OG0002906	LOC108605217|XP_017850318.1|DBUS	LOC117901429|XP_034668063.1|DSUB
OG0002907	LOC108607691|XP_017854156.1|DBUS	LOC117901430|XP_034668064.1|DSUB
OG0002908	LOC108595033|XP_017835662.2|DBUS	LOC117892463|XP_034654604.1|DSUB
OG0002909	LOC108596476|XP_017837726.1|DBUS	LOC117889704|XP_034650014.1|DSUB
OG0002910	LOC108607429|XP_017853733.2|DBUS	LOC117900603|XP_034666906.1|DSUB
OG0002911	LOC108595191|XP_017835862.1|DBUS	LOC117891969|XP_034653734.1|DSUB
OG0002912	LOC108605189|XP_017850269.1|DBUS	LOC117903876|XP_034672257.1|DSUB
OG0002913	LOC108597592|XP_017839702.1|DBUS	LOC117890784|XP_034651747.1|DSUB
OG0002914	LOC108608128|XP_017854847.1|DBUS	LOC117901628|XP_034668348.1|DSUB
OG0002915	LOC108597371|XP_017852083.2|DBUS	LOC117902409|XP_034669643.1|DSUB
OG0002916	LOC108601921|XP_033149977.1|DBUS	LOC117900719|XP_034667073.1|DSUB
OG0002917	LOC108595445|XP_017836167.1|DBUS	LOC117892241|XP_034654242.1|DSUB
OG0002918	LOC108595375|XP_017836091.1|DBUS	LOC117891003|XP_034652051.1|DSUB
OG0002919	LOC108596811|XP_017838415.1|DBUS	LOC117890235|XP_034650865.1|DSUB
OG0002920	LOC108594323|XP_017834962.1|DBUS	LOC117902063|XP_034669027.1|DSUB
OG0002921	LOC108601701|XP_017845107.1|DBUS	LOC117900556|XP_034666851.1|DSUB
OG0002922	LOC108607425|XP_017853725.1|DBUS	LOC117900682|XP_034667019.1|DSUB
OG0002923	LOC108607286|XP_017853471.2|DBUS	LOC117903252|XP_034671046.1|DSUB
OG0002923	LOC108607410|XP_017853688.1|DBUS	LOC117902724|XP_034670181.1|DSUB
OG0002924	LOC108607420|XP_017853711.1|DBUS	LOC117900681|XP_034667018.1|DSUB
OG0002925	LOC108596246|XP_017837286.1|DBUS	LOC117891441|XP_034652808.1|DSUB
OG0002926	LOC108608471|XP_017855349.1|DBUS	LOC117900838|XP_034667241.1|DSUB
OG0002927	LOC108607938|XP_017854544.1|DBUS	LOC117902226|XP_034669350.1|DSUB
OG0002929	LOC108607962|XP_017854578.1|DBUS	LOC117902478|XP_034669779.1|DSUB
OG0002930	LOC108605586|XP_017850849.1|DBUS	LOC117901695|XP_034668449.1|DSUB
OG0002931	LOC108606753|XP_017852646.1|DBUS	LOC117899963|XP_034666009.1|DSUB
OG0002932	LOC108597370|XP_017839385.1|DBUS	LOC117892346|XP_034654436.1|DSUB
OG0002933	LOC108594677|XP_033149155.1|DBUS	LOC117891669|XP_034653126.1|DSUB
OG0002934	LOC108595541|XP_017836285.1|DBUS	LOC117892021|XP_034653808.1|DSUB
OG0002935	LOC108608336|XP_033149930.1|DBUS	LOC117901380|XP_034667996.1|DSUB
OG0002936	LOC108595851|XP_017836631.1|DBUS	LOC117891867|XP_034653520.1|DSUB
OG0002937	LOC108595901|XP_017836681.1|DBUS	LOC117890226|XP_034650855.1|DSUB
OG0002938	LOC108603685|XP_017848189.1|DBUS	LOC117901666|XP_034668398.1|DSUB
OG0002939	LOC117134666|XP_033148960.1|DBUS, LOC108596872|XP_017838539.1|DBUS	LOC117890787|XP_034651753.1|DSUB
OG0002940	LOC108601955|XP_017845429.1|DBUS	LOC117898520|XP_034663877.1|DSUB
OG0002941	LOC108597071|XP_017838894.2|DBUS	LOC117901860|XP_034668706.1|DSUB
OG0002942	LOC108600785|XP_017844049.1|DBUS	LOC117902700|XP_034670137.1|DSUB
OG0002943	LOC117134636|XP_033150717.1|DBUS	LOC117901297|XP_034667882.1|DSUB
OG0002944	LOC108608321|XP_033150719.1|DBUS	LOC117901305|XP_034667904.1|DSUB
OG0002945	LOC108607901|XP_017854497.1|DBUS	LOC117902065|XP_034669031.1|DSUB
OG0002946	LOC108594959|XP_017835582.1|DBUS	LOC117890023|XP_034650528.1|DSUB
OG0002947	LOC108594524|XP_033149513.1|DBUS	LOC117900703|XP_034667047.1|DSUB
OG0002948	LOC108600564|XP_017843716.2|DBUS	LOC117893887|XP_034656550.1|DSUB
OG0002949	LOC108600831|XP_017844113.1|DBUS	LOC117893865|XP_034656526.1|DSUB
OG0002950	LOC108602959|XP_017846863.2|DBUS	LOC117901823|XP_034668642.1|DSUB
OG0002951	LOC108601857|XP_033150565.1|DBUS	LOC117902379|XP_034669589.1|DSUB
OG0002952	LOC108607952|XP_017854566.1|DBUS	LOC117902218|XP_034669342.1|DSUB
OG0002953	LOC108608296|XP_033150680.1|DBUS	LOC117900138|XP_034666256.1|DSUB
OG0002954	LOC108608568|XP_033150205.1|DBUS	LOC117901859|XP_034668705.1|DSUB
OG0002955	LOC108597051|XP_017838859.1|DBUS	LOC117890770|XP_034651730.1|DSUB
OG0002956	LOC108594681|XP_017835311.1|DBUS	LOC117889970|XP_034650427.1|DSUB
OG0002957	LOC108597317|XP_017839295.1|DBUS, LOC108596250|XP_017837291.1|DBUS	LOC117891807|XP_034653380.1|DSUB
OG0002958	LOC108607490|XP_017853826.1|DBUS	LOC117902653|XP_034670070.1|DSUB
OG0002959	LOC108594243|XP_017834846.1|DBUS	LOC117900523|XP_034666812.1|DSUB
OG0002960	LOC108598671|XP_017840877.1|DBUS	LOC117893948|XP_034656629.1|DSUB
OG0002961	LOC108597147|XP_017839030.1|DBUS	LOC117890698|XP_034651598.1|DSUB
OG0002962	LOC108607523|XP_017853889.1|DBUS	LOC117901300|XP_034667896.1|DSUB
OG0002963	LOC108608217|XP_017854982.2|DBUS	LOC117900543|XP_034666832.1|DSUB
OG0002964	LOC108596438|XP_017837658.1|DBUS	LOC117891769|XP_034653309.1|DSUB
OG0002965	LOC108608219|XP_017854986.2|DBUS	LOC117900784|XP_034667156.1|DSUB
OG0002966	LOC108607553|XP_017853933.2|DBUS	LOC117902492|XP_034669806.1|DSUB
OG0002967	LOC108597348|XP_017839344.1|DBUS, LOC108598800|XP_017841032.1|DBUS	LOC117892946|XP_034655159.1|DSUB
OG0002968	LOC108598801|XP_017841033.1|DBUS	LOC117892947|XP_034655160.1|DSUB
OG0002969	LOC108606393|XP_017851974.1|DBUS	LOC117901941|XP_034668802.1|DSUB
OG0002970	LOC108605801|XP_017851130.2|DBUS	LOC117900625|XP_034666945.1|DSUB
OG0002971	LOC108608185|XP_017854939.1|DBUS	LOC117901033|XP_034667525.1|DSUB
OG0002972	LOC108602000|XP_017845489.1|DBUS	LOC117899323|XP_034665148.1|DSUB
OG0002973	LOC108597156|XP_017839052.1|DBUS	LOC117892345|XP_034654434.1|DSUB
OG0002974	LOC108600525|XP_017843658.1|DBUS	LOC117893185|XP_034655569.1|DSUB
OG0002975	LOC108608153|XP_033149462.1|DBUS	LOC117901829|XP_034668650.1|DSUB
OG0002976	LOC108605850|XP_017851149.1|DBUS	LOC117902751|XP_034671027.1|DSUB
OG0002977	LOC108596463|XP_033149030.1|DBUS	LOC117890689|XP_034651567.1|DSUB
OG0002978	LOC108595517|XP_017836260.1|DBUS	LOC117890067|XP_034650600.1|DSUB
OG0002979	LOC108606005|XP_017851317.2|DBUS, LOC108597211|XP_017839138.1|DBUS	LOC117891776|XP_034653333.1|DSUB
OG0002980	LOC108607936|XP_017854541.1|DBUS	LOC117902563|XP_034669895.1|DSUB
OG0002981	LOC108607578|XP_033150813.1|DBUS	LOC117901313|XP_034667914.1|DSUB
OG0002982	LOC108598213|XP_017840321.1|DBUS	LOC117900065|XP_034666160.1|DSUB
OG0002984	LOC108598120|XP_017840225.1|DBUS	LOC117895011|XP_034658252.1|DSUB
OG0002985	LOC108607322|XP_033150532.1|DBUS	LOC117902920|XP_034670385.1|DSUB
OG0002986	LOC108605507|XP_017850744.1|DBUS, LOC108608218|XP_017854985.1|DBUS	LOC117902396|XP_034669613.1|DSUB
OG0002987	LOC108594517|XP_033150786.1|DBUS	LOC117901181|XP_034667725.1|DSUB
OG0002988	LOC108604334|XP_017849653.2|DBUS	LOC117900116|XP_034666232.1|DSUB
OG0002989	LOC108600739|XP_017843973.1|DBUS	LOC117893716|XP_034656295.1|DSUB
OG0002990	LOC108597305|XP_033149938.1|DBUS	LOC117902682|XP_034670106.1|DSUB
OG0002991	LOC108596183|XP_017837183.1|DBUS	LOC117889899|XP_034650301.1|DSUB
OG0002992	LOC108608177|XP_033150644.1|DBUS	LOC117902406|XP_034669641.1|DSUB
OG0002993	LOC108598684|XP_017840896.1|DBUS	LOC117894966|XP_034658191.1|DSUB
OG0002994	LOC108594520|XP_017835213.1|DBUS	LOC117901698|XP_034668451.1|DSUB
OG0002995	LOC108608277|XP_017855074.1|DBUS	LOC117901705|XP_034668465.1|DSUB
OG0002996	LOC108601957|XP_017845432.1|DBUS	LOC117896759|XP_034661124.1|DSUB
OG0002997	LOC108605495|XP_017850729.1|DBUS	LOC117900203|XP_034666405.1|DSUB
OG0002998	LOC108606856|XP_017852842.1|DBUS	LOC117903464|XP_034671401.1|DSUB
OG0002999	LOC108599207|XP_017841491.2|DBUS	LOC117893777|XP_034656408.1|DSUB
OG0003000	LOC108602100|XP_017845613.1|DBUS	LOC117897214|XP_034661814.1|DSUB
OG0003001	LOC108597738|XP_017839923.1|DBUS	LOC117891217|XP_034652450.1|DSUB
OG0003002	LOC108600618|XP_017843791.2|DBUS	LOC117895243|XP_034658645.1|DSUB
OG0003003	LOC108596535|XP_017837913.1|DBUS	LOC117892251|XP_034654253.1|DSUB
OG0003004	LOC108604985|XP_017850044.1|DBUS	LOC117898953|XP_034664578.1|DSUB
OG0003005	LOC108594369|XP_017835018.1|DBUS, LOC108605676|XP_017850955.1|DBUS	LOC117895623|XP_034659270.1|DSUB
OG0003006	LOC108604693|XP_017849738.1|DBUS	LOC117896116|XP_034660062.1|DSUB
OG0003007	LOC108602965|XP_017846834.1|DBUS	LOC117897424|XP_034662152.1|DSUB
OG0003008	LOC108602536|XP_017846157.1|DBUS	LOC117897783|XP_034662723.1|DSUB
OG0003009	LOC108598988|XP_017841253.1|DBUS	LOC117895471|XP_034659039.1|DSUB
OG0003010	LOC108597619|XP_017839748.1|DBUS	LOC117890684|XP_034651558.1|DSUB
OG0003011	LOC108595265|XP_017835964.1|DBUS	LOC117891089|XP_034652160.1|DSUB
OG0003012	LOC108603413|XP_017847696.1|DBUS	LOC117898776|XP_034664302.1|DSUB
OG0003013	LOC108606817|XP_017852781.1|DBUS	LOC117903797|XP_034672116.1|DSUB
OG0003014	LOC108607064|XP_017853168.1|DBUS	LOC117893906|XP_034656588.1|DSUB
OG0003015	LOC108605669|XP_017850950.2|DBUS	LOC117901426|XP_034668058.1|DSUB
OG0003016	LOC108600826|XP_017844107.2|DBUS	LOC117893152|XP_034655503.1|DSUB
OG0003017	LOC108604825|XP_017849925.1|DBUS	LOC117898031|XP_034663060.1|DSUB
OG0003018	LOC108604036|XP_017848782.1|DBUS	LOC117899056|XP_034664714.1|DSUB
OG0003019	LOC108601022|XP_017844384.1|DBUS	LOC117895663|XP_034659373.1|DSUB
OG0003020	LOC108604117|XP_017848891.1|DBUS	LOC117899218|XP_034664982.1|DSUB
OG0003021	LOC108604243|XP_017849106.1|DBUS	LOC117897306|XP_034661949.1|DSUB
OG0003022	LOC108600096|XP_017842946.1|DBUS	LOC117895059|XP_034658330.1|DSUB
OG0003023	LOC108606636|XP_017852421.1|DBUS	LOC117898727|XP_034664240.1|DSUB
OG0003024	LOC108598241|XP_033149470.1|DBUS	LOC117893462|XP_034655972.1|DSUB
OG0003025	LOC108601960|XP_017845436.1|DBUS	LOC117898014|XP_034663033.1|DSUB
OG0003026	LOC108602119|XP_017845633.1|DBUS	LOC117897500|XP_034662281.1|DSUB
OG0003027	LOC108601598|XP_017844987.1|DBUS	LOC117898525|XP_034663885.1|DSUB
OG0003028	LOC108600052|XP_017842888.1|DBUS	LOC117893240|XP_034655690.1|DSUB
OG0003029	LOC108599695|XP_017842181.1|DBUS	LOC117894721|XP_034657799.1|DSUB
OG0003030	LOC108603450|XP_017847770.1|DBUS	LOC117898233|XP_034663362.1|DSUB
OG0003031	LOC108606264|XP_017851710.1|DBUS	LOC117898781|XP_034664311.1|DSUB
OG0003032	LOC108603886|XP_017848551.1|DBUS	LOC117900634|XP_034666954.1|DSUB
OG0003033	LOC108600295|XP_017843265.1|DBUS	LOC117895370|XP_034658847.1|DSUB
OG0003034	LOC108602979|XP_017846852.1|DBUS	LOC117895977|XP_034659827.1|DSUB
OG0003035	LOC108604319|XP_017849229.1|DBUS	LOC117898851|XP_034664419.1|DSUB
OG0003036	LOC108595157|XP_017835816.1|DBUS	LOC117891014|XP_034652063.1|DSUB
OG0003037	LOC108600463|XP_017843546.1|DBUS	LOC117893145|XP_034655496.1|DSUB
OG0003038	LOC108596768|XP_017838349.1|DBUS	LOC117890382|XP_034651073.1|DSUB
OG0003039	LOC108607774|XP_017854293.1|DBUS	LOC117901529|XP_034668205.1|DSUB
OG0003040	LOC108599555|XP_017841937.1|DBUS	LOC117894212|XP_034657018.1|DSUB
OG0003041	LOC108599543|XP_017841916.1|DBUS	LOC117895228|XP_034658616.1|DSUB
OG0003042	LOC108603771|XP_033149808.1|DBUS	LOC117895964|XP_034659810.1|DSUB
OG0003043	LOC108604007|XP_017848736.1|DBUS	LOC117896590|XP_034660906.1|DSUB
OG0003044	LOC108596218|XP_017837235.1|DBUS	LOC117892405|XP_034654522.1|DSUB
OG0003045	LOC108604716|XP_017849783.1|DBUS	LOC117898752|XP_034664265.1|DSUB
OG0003046	LOC108603540|XP_017847941.1|DBUS	LOC117899798|XP_034665971.1|DSUB
OG0003047	LOC108603542|XP_017847943.1|DBUS	LOC117899801|XP_034665977.1|DSUB
OG0003048	LOC108596887|XP_017838556.1|DBUS	LOC117891910|XP_034653623.1|DSUB
OG0003049	LOC108604605|XP_017849631.1|DBUS	LOC117899673|XP_034665752.1|DSUB
OG0003050	LOC108604186|XP_033149986.1|DBUS	LOC117897274|XP_034661893.1|DSUB
OG0003051	LOC108598308|XP_017840412.1|DBUS, LOC108598943|XP_017841201.2|DBUS	LOC117894052|XP_034656796.1|DSUB
OG0003052	LOC108602964|XP_017846831.1|DBUS	LOC117897420|XP_034662145.1|DSUB
OG0003053	LOC108603994|XP_017848715.1|DBUS	LOC117897911|XP_034662880.1|DSUB
OG0003054	LOC108604000|XP_017848729.1|DBUS	LOC117897105|XP_034661641.1|DSUB
OG0003055	LOC108603332|XP_033150129.1|DBUS	LOC117899064|XP_034664721.1|DSUB
OG0003056	LOC108606695|XP_033150166.1|DBUS	LOC117893176|XP_034655555.1|DSUB
OG0003057	LOC108596028|XP_017836875.1|DBUS	LOC117891344|XP_034652658.1|DSUB
OG0003058	LOC108597296|XP_017839264.1|DBUS	LOC117890267|XP_034650917.1|DSUB
OG0003059	LOC108606741|XP_033150232.1|DBUS	LOC117892203|XP_034654194.1|DSUB, LOC117892210|XP_034654205.1|DSUB
OG0003060	LOC108596568|XP_017837963.1|DBUS	LOC117890372|XP_034651059.1|DSUB
OG0003061	LOC108606639|XP_017852424.1|DBUS	LOC117903838|XP_034672182.1|DSUB
OG0003062	LOC108603196|XP_033149921.1|DBUS, LOC108603202|XP_017847273.1|DBUS	LOC117896197|XP_034660184.1|DSUB
OG0003063	LOC108600046|XP_017842880.1|DBUS	LOC117893129|XP_034655468.1|DSUB
OG0003064	LOC108606101|XP_017851435.1|DBUS	LOC117898604|XP_034664045.1|DSUB
OG0003065	LOC108607954|XP_033149950.1|DBUS	LOC117900077|XP_034666172.1|DSUB
OG0003066	LOC108603111|XP_017847105.1|DBUS	LOC117899286|XP_034665086.1|DSUB
OG0003067	LOC108603238|XP_017847352.1|DBUS	LOC117899420|XP_034665301.1|DSUB
OG0003068	LOC108602670|XP_017846304.1|DBUS	LOC117896864|XP_034661284.1|DSUB
OG0003069	LOC108596994|XP_017838753.1|DBUS	LOC117891736|XP_034653221.1|DSUB
OG0003070	LOC108600530|XP_017843670.2|DBUS	LOC117901167|XP_034667710.1|DSUB
OG0003071	LOC108600143|XP_017843027.1|DBUS	LOC117893497|XP_034656023.1|DSUB
OG0003072	LOC108601662|XP_017845052.1|DBUS	LOC117898764|XP_034664285.1|DSUB
OG0003073	LOC108604481|XP_017849457.1|DBUS	LOC117898767|XP_034664290.1|DSUB
OG0003074	LOC108608567|XP_017855482.2|DBUS	LOC117900945|XP_034667405.1|DSUB
OG0003075	LOC108604224|XP_017849077.1|DBUS	LOC117899638|XP_034665687.1|DSUB
OG0003076	LOC108600590|XP_017843771.2|DBUS	LOC117893505|XP_034656034.1|DSUB
OG0003077	LOC108602941|XP_017846778.1|DBUS	LOC117898571|XP_034663949.1|DSUB
OG0003078	LOC108603684|XP_017848181.1|DBUS	LOC117898036|XP_034663083.1|DSUB
