Orthogroup	DBUS.longest_only	DVIR.longest_only
OG0000638	LOC108605235|XP_017850337.1|DBUS	LOC6634774|XP_002058200.1|DVIR
OG0000639	LOC108599939|XP_017842649.1|DBUS	LOC6623349|XP_015030605.1|DVIR
OG0000642	LOC108603754|XP_017848321.1|DBUS	LOC26531711|XP_032288797.1|DVIR
OG0000642	LOC108607516|XP_017853876.2|DBUS	LOC6634282|XP_002057749.1|DVIR
OG0000643	LOC108601275|XP_017844664.2|DBUS	LOC6629665|XP_002054759.1|DVIR
OG0000644	LOC108601045|XP_017844425.1|DBUS	LOC6623455|XP_002048587.1|DVIR
OG0000645	LOC108607496|XP_017853831.1|DBUS	LOC6629018|XP_002052760.2|DVIR
OG0000645	LOC108607499|XP_017853835.1|DBUS, LOC108607498|XP_017853834.1|DBUS	LOC6629017|XP_002052759.2|DVIR, LOC6629016|XP_002052758.1|DVIR
OG0000646	LOC108604786|XP_017849875.1|DBUS	LOC6635146|XP_002058630.1|DVIR
OG0000646	LOC108602835|XP_017846573.1|DBUS	LOC6629691|XP_002053972.2|DVIR
OG0000647	LOC108601417|XP_017844805.1|DBUS	LOC6635117|XP_032294996.1|DVIR
OG0000647	LOC108607226|XP_017853390.1|DBUS	LOC6631833|XP_002055475.3|DVIR
OG0000648	LOC108605656|XP_017850931.2|DBUS	LOC6631502|XP_032295964.1|DVIR
OG0000648	LOC108605926|XP_017851234.2|DBUS	LOC6631521|XP_002055318.2|DVIR
OG0000649	LOC108605610|XP_017850877.1|DBUS	LOC6631834|XP_032295924.1|DVIR
OG0000649	LOC108606908|XP_017852934.1|DBUS	LOC6631836|XP_032295918.1|DVIR
OG0000650	LOC108603167|XP_017847213.1|DBUS	LOC6634857|XP_002058647.1|DVIR
OG0000650	LOC108607416|XP_017853696.1|DBUS	LOC6636238|XP_002059752.1|DVIR
OG0000651	LOC108600435|XP_017843498.2|DBUS	LOC6622724|XP_002047243.1|DVIR
OG0000651	LOC108598637|XP_033149019.1|DBUS, LOC108600321|XP_017843312.2|DBUS	LOC6623116|XP_002047761.1|DVIR
OG0000652	LOC108595618|XP_017836373.1|DBUS	LOC6627088|XP_002048792.2|DVIR
OG0000652	LOC108605777|XP_017851069.1|DBUS	LOC6636055|XP_002059519.1|DVIR
OG0000654	LOC108599520|XP_017841880.1|DBUS	LOC6624668|XP_002046639.1|DVIR
OG0000654	LOC108599660|XP_017843215.2|DBUS	LOC6622753|XP_032290463.1|DVIR
OG0000655	LOC108597572|XP_017839672.1|DBUS	LOC6635982|XP_002059300.1|DVIR
OG0000655	LOC108607755|XP_017854270.1|DBUS	LOC6635685|XP_002059280.2|DVIR
OG0000656	LOC108604545|XP_017849552.1|DBUS, LOC108596437|XP_033149111.1|DBUS	LOC6630900|XP_015027250.1|DVIR
OG0000656	LOC108604546|XP_017849558.1|DBUS	LOC6630899|XP_032289368.1|DVIR
OG0000657	LOC108599245|XP_017841531.1|DBUS	LOC6622084|XP_002046450.1|DVIR
OG0000657	LOC108608016|XP_017854679.1|DBUS	LOC6628261|XP_002052541.1|DVIR
OG0000658	LOC108607060|XP_017853162.1|DBUS	LOC6632073|XP_002055634.1|DVIR
OG0000658	LOC108604640|XP_017849679.1|DBUS	LOC6629810|XP_002054884.1|DVIR
OG0000659	LOC108608130|XP_017854851.1|DBUS	LOC6633913|XP_002057647.1|DVIR
OG0000660	LOC108607626|XP_017854033.1|DBUS	LOC6627856|XP_032294028.1|DVIR
OG0000660	LOC108603719|XP_017848289.1|DBUS, LOC108607629|XP_017854039.1|DBUS	LOC6627857|XP_002052276.1|DVIR, LOC6627858|XP_002052277.1|DVIR
OG0000661	LOC108600717|XP_017843942.1|DBUS	LOC6624575|XP_002046398.1|DVIR, LOC116650124|XP_032289338.1|DVIR
OG0000661	LOC108597398|XP_017839428.1|DBUS	LOC6635679|XP_032294652.1|DVIR
OG0000662	LOC108598489|XP_017840633.1|DBUS	LOC6624548|XP_002046562.1|DVIR
OG0000662	LOC108605825|XP_017851119.1|DBUS	LOC6635590|XP_002059015.1|DVIR
OG0000663	LOC108597613|XP_017839740.1|DBUS	LOC6635856|XP_032291956.1|DVIR
OG0000664	LOC108608087|XP_017854778.1|DBUS	LOC6629188|XP_032293524.1|DVIR
OG0000664	LOC108606723|XP_017852595.1|DBUS	LOC6633562|XP_002057367.3|DVIR
OG0000665	LOC108604240|XP_017849102.1|DBUS	LOC6629678|XP_002053661.1|DVIR, LOC6629679|XP_032291365.1|DVIR
OG0000666	LOC108597472|XP_017839535.2|DBUS	LOC6626484|XP_002049078.1|DVIR
OG0000666	LOC108606449|XP_017852052.1|DBUS	LOC26531342|XP_015026801.1|DVIR
OG0000667	LOC108606338|XP_017851870.1|DBUS	LOC6631496|XP_002055130.1|DVIR
OG0000667	LOC108604078|XP_017848837.1|DBUS	LOC6630131|XP_002053683.3|DVIR
OG0000668	LOC108601703|XP_017845105.1|DBUS	LOC6635250|XP_002058758.1|DVIR
OG0000668	LOC108602757|XP_017846418.1|DBUS	LOC6634841|XP_002058521.2|DVIR
OG0000669	LOC108605774|XP_017851066.1|DBUS	LOC6633764|XP_002056950.3|DVIR
OG0000669	LOC117134958|XP_033150492.1|DBUS	LOC6633763|XP_002056949.1|DVIR
OG0000670	LOC108605811|XP_017851106.1|DBUS	LOC6633297|XP_002057396.1|DVIR
OG0000671	LOC108604017|XP_017848750.1|DBUS	LOC6630872|XP_032295008.1|DVIR
OG0000671	LOC108603152|XP_017847193.1|DBUS	LOC6630906|XP_002054500.1|DVIR
OG0000672	LOC108605641|XP_017850912.2|DBUS	LOC6631428|XP_002055536.1|DVIR
OG0000672	LOC108605985|XP_017851296.1|DBUS	LOC6634580|XP_002058081.3|DVIR
OG0000673	LOC108605232|XP_017850334.1|DBUS	LOC6634553|XP_002057970.1|DVIR
OG0000673	LOC108600408|XP_017843453.2|DBUS	LOC6622139|XP_002047503.1|DVIR
OG0000675	LOC108605018|XP_017850073.1|DBUS, LOC108605094|XP_017850148.1|DBUS	LOC6634594|XP_002058249.2|DVIR
OG0000675	LOC108605827|XP_017851121.1|DBUS	LOC6634477|XP_002058248.1|DVIR
OG0000675	LOC108605708|XP_017850988.1|DBUS	LOC6634476|XP_002058247.1|DVIR
OG0000677	LOC108599268|XP_017841554.2|DBUS	LOC6624369|XP_002047903.1|DVIR
OG0000677	LOC108605531|XP_017850771.1|DBUS	LOC6631871|XP_002055732.2|DVIR
OG0000678	LOC108604300|XP_017849206.1|DBUS	LOC6632487|XP_002055816.1|DVIR
OG0000678	LOC108602381|XP_033149881.1|DBUS	LOC6628366|XP_002052866.1|DVIR
OG0000679	LOC108607029|XP_017853108.1|DBUS	LOC6636723|XP_015023790.1|DVIR
OG0000680	LOC108605264|XP_017850380.1|DBUS	LOC6631973|XP_032295609.1|DVIR
OG0000680	LOC108605260|XP_017850373.1|DBUS	LOC6631974|XP_002055602.1|DVIR
OG0000681	LOC108604726|XP_017849795.1|DBUS	LOC6634946|XP_002058534.1|DVIR
OG0000681	LOC108607265|XP_017853447.1|DBUS	LOC6634750|XP_002058043.1|DVIR
OG0000683	LOC108601724|XP_017845132.1|DBUS	LOC6635150|XP_002058634.1|DVIR
OG0000684	LOC108601961|XP_017845437.1|DBUS	LOC6632344|XP_002056706.1|DVIR
OG0000684	LOC108604666|XP_017849707.1|DBUS	LOC6630608|XP_002054483.1|DVIR
OG0000685	LOC108606072|XP_017851407.1|DBUS	LOC6636027|XP_002059632.1|DVIR
OG0000685	LOC108603221|XP_017847309.1|DBUS	LOC6635198|XP_002058473.1|DVIR
OG0000686	LOC108596894|XP_017838571.1|DBUS	LOC6625717|XP_002050487.1|DVIR
OG0000686	LOC108605804|XP_017851099.1|DBUS	LOC6635611|XP_002058954.1|DVIR
OG0000687	LOC108595667|XP_017836436.1|DBUS	LOC6624896|XP_002049114.2|DVIR
OG0000687	LOC108600086|XP_017842934.2|DBUS	LOC6624055|XP_002047417.1|DVIR
OG0000688	LOC108596233|XP_017837261.1|DBUS	LOC6624959|XP_002050614.2|DVIR
OG0000689	LOC108595342|XP_017836052.1|DBUS	LOC6625592|XP_002051042.1|DVIR
OG0000689	LOC108595341|XP_017836051.1|DBUS	LOC6625591|XP_002051041.2|DVIR
OG0000690	LOC108606903|XP_017852925.1|DBUS	LOC6634484|XP_002058161.2|DVIR
OG0000691	LOC108607878|XP_017854469.1|DBUS	LOC6633947|XP_002057834.1|DVIR
OG0000691	LOC108600202|XP_017843107.1|DBUS	LOC6622887|XP_002048029.1|DVIR
OG0000692	LOC108598103|XP_033149345.1|DBUS	LOC6623904|XP_002046236.2|DVIR
OG0000693	LOC108607018|XP_017853092.1|DBUS	LOC6631519|XP_002055316.1|DVIR
OG0000693	LOC108604498|XP_017849483.1|DBUS	LOC6632647|XP_002056546.1|DVIR
OG0000694	LOC108600269|XP_033149512.1|DBUS, LOC108607244|XP_017853412.1|DBUS	LOC6636119|XP_032295507.1|DVIR
OG0000694	LOC108599031|XP_017841301.1|DBUS	LOC6624566|XP_002048620.2|DVIR
OG0000695	LOC108608419|XP_017855270.1|DBUS	LOC6628693|XP_002051357.2|DVIR
OG0000695	LOC117134642|XP_033150758.1|DBUS	LOC6628286|XP_002051343.2|DVIR
OG0000696	LOC108608084|XP_017854776.2|DBUS	LOC6627790|XP_002052678.1|DVIR
OG0000697	LOC108606322|XP_017851825.1|DBUS	LOC6631964|XP_002055227.1|DVIR
OG0000697	LOC108608212|XP_017854976.1|DBUS	LOC6628247|XP_002051458.1|DVIR
OG0000698	LOC108601773|XP_017845192.1|DBUS	LOC6635714|XP_002059263.1|DVIR
OG0000698	LOC108601849|XP_017845289.1|DBUS	LOC6635692|XP_002059265.1|DVIR
OG0000699	LOC108597459|XP_017839539.1|DBUS	LOC6628820|XP_015028641.1|DVIR
OG0000699	LOC108601350|XP_017844737.2|DBUS	LOC6635163|XP_002058365.1|DVIR
OG0000700	LOC108606313|XP_033149889.1|DBUS	LOC6629052|XP_032294077.1|DVIR
OG0000700	LOC108595140|XP_017838733.2|DBUS	LOC6629117|XP_032294110.1|DVIR
OG0000701	LOC108594713|XP_017835341.1|DBUS	LOC6626970|XP_002048713.1|DVIR
OG0000701	LOC108605117|XP_017850169.1|DBUS	LOC6631921|XP_002055748.1|DVIR
OG0000702	LOC108602860|XP_017846630.1|DBUS	LOC116649748|XP_032296095.1|DVIR, LOC6632990|XP_002056491.2|DVIR
OG0000702	LOC108602859|XP_017846625.2|DBUS	LOC6632989|XP_015025826.2|DVIR
OG0000703	LOC108594540|XP_033149358.1|DBUS	LOC6634020|XP_002057863.1|DVIR
OG0000703	LOC108596323|XP_017837434.1|DBUS	LOC6625053|XP_002050587.1|DVIR
OG0000704	LOC108606312|XP_033150380.1|DBUS	LOC6632206|XP_032295827.1|DVIR
OG0000704	LOC108601735|XP_017845145.1|DBUS	LOC6631043|XP_002054217.1|DVIR
OG0000705	LOC108600139|XP_017843019.1|DBUS	LOC6622935|XP_015030722.1|DVIR
OG0000706	LOC108594528|XP_017835221.1|DBUS	LOC6627919|XP_002052794.3|DVIR
OG0000706	LOC108605421|XP_017850582.1|DBUS	LOC6633548|XP_032296218.1|DVIR
OG0000707	LOC108595525|XP_017836269.1|DBUS	LOC6625623|XP_002049047.1|DVIR
OG0000707	LOC108607234|XP_017853401.1|DBUS	LOC6631487|XP_002055432.2|DVIR
OG0000708	LOC108606833|XP_017852807.1|DBUS	LOC6634402|XP_032289295.1|DVIR
OG0000708	LOC108605072|XP_033150299.1|DBUS	LOC116652285|XP_032296482.1|DVIR, LOC6634795|XP_032296417.1|DVIR
OG0000709	LOC108602133|XP_017845650.1|DBUS	LOC6629487|XP_032295630.1|DVIR
OG0000709	LOC108606906|XP_017852930.1|DBUS	LOC6631800|XP_015026515.2|DVIR
OG0000710	LOC108602729|XP_017846370.1|DBUS	LOC6632532|XP_002056430.1|DVIR
OG0000711	LOC108598725|XP_017840943.1|DBUS	LOC6623429|XP_032290174.1|DVIR
OG0000711	LOC108606706|XP_033150306.1|DBUS	LOC6633784|XP_032296524.1|DVIR
OG0000712	LOC108601532|XP_033149929.1|DBUS	LOC6632644|XP_002056543.1|DVIR
OG0000712	LOC108604378|XP_017849321.1|DBUS	LOC6632645|XP_002056544.1|DVIR
OG0000714	LOC108605721|XP_017851003.1|DBUS	LOC6636110|XP_002059652.2|DVIR
OG0000714	LOC108600087|XP_017842935.1|DBUS	LOC6636605|XP_002060042.1|DVIR
OG0000715	LOC108599416|XP_017841716.1|DBUS	LOC6623996|XP_002048378.2|DVIR
OG0000716	LOC108606880|XP_017852893.1|DBUS	LOC6633610|XP_032288989.1|DVIR
OG0000716	LOC108600643|XP_017843826.1|DBUS	LOC6622113|XP_002047989.1|DVIR
OG0000717	LOC108598032|XP_017840136.1|DBUS	LOC6622375|XP_002047929.1|DVIR
OG0000718	LOC108607379|XP_017853596.1|DBUS	LOC6636184|XP_032289065.1|DVIR
OG0000718	LOC108607332|XP_017853492.1|DBUS	LOC6627382|XP_002052402.2|DVIR
OG0000719	LOC108601032|XP_017844399.1|DBUS	LOC6622044|XP_002047071.1|DVIR
OG0000719	LOC108598084|XP_017840186.1|DBUS	LOC6623835|XP_002047830.1|DVIR
OG0000720	LOC108602762|XP_017846424.1|DBUS	LOC6632935|XP_002056122.2|DVIR
OG0000721	LOC108599928|XP_017842675.2|DBUS, LOC108600057|XP_017842933.2|DBUS	LOC6629028|XP_002051375.1|DVIR, LOC6629029|XP_002051376.3|DVIR
OG0000723	LOC108596006|XP_017836780.1|DBUS, LOC108595970|XP_017836746.1|DBUS, LOC108595786|XP_017836567.1|DBUS	LOC6626260|XP_002048773.1|DVIR
OG0000724	LOC108606112|XP_017851454.1|DBUS	LOC6631738|XP_002055458.1|DVIR
OG0000724	LOC108603965|XP_017848655.1|DBUS	LOC6631277|XP_002054061.3|DVIR
OG0000726	LOC108604848|XP_033150559.1|DBUS	LOC6632324|XP_015025845.1|DVIR
OG0000726	LOC108604703|XP_017849752.1|DBUS	LOC6632326|XP_002056386.1|DVIR
OG0000727	LOC117134862|XP_033150022.1|DBUS	LOC6630343|XP_002054592.2|DVIR
OG0000727	LOC108603002|XP_033150021.1|DBUS	LOC6630344|XP_002054593.2|DVIR
OG0000727	LOC108603009|XP_017846893.1|DBUS	LOC6630345|XP_002054594.1|DVIR
OG0000728	LOC108606091|XP_017851425.1|DBUS	LOC6632114|XP_032295753.1|DVIR
OG0000728	LOC108603174|XP_017847221.1|DBUS	LOC6629586|XP_002052993.1|DVIR
OG0000729	LOC108601413|XP_017844801.1|DBUS	LOC6630476|XP_002053752.1|DVIR
OG0000729	LOC108604192|XP_017849033.1|DBUS	LOC6630622|XP_002053751.1|DVIR
OG0000730	LOC108599332|XP_017841625.1|DBUS	LOC6624347|XP_002048381.1|DVIR
OG0000730	LOC108608005|XP_017854657.1|DBUS	LOC26531570|XP_015028956.1|DVIR
OG0000731	LOC108598000|XP_017840105.1|DBUS	LOC6636595|XP_032291412.1|DVIR
OG0000731	LOC108594856|XP_017835482.1|DBUS	LOC6625586|XP_015030190.1|DVIR
OG0000732	LOC108601070|XP_017844453.1|DBUS	LOC6622314|XP_002046688.1|DVIR
OG0000732	LOC108598913|XP_017841165.1|DBUS	LOC6622187|XP_002046687.1|DVIR
OG0000733	LOC108602357|XP_017845946.1|DBUS	LOC6634868|XP_002058598.2|DVIR
OG0000733	LOC108600294|XP_017843264.1|DBUS	LOC6624543|XP_002046949.1|DVIR
OG0000734	LOC108600322|XP_017843313.1|DBUS	LOC6623231|XP_032290681.1|DVIR
OG0000735	LOC108605681|XP_017850961.1|DBUS	LOC6633737|XP_002057022.1|DVIR
OG0000735	LOC108598620|XP_017840811.1|DBUS	LOC6634038|XP_002057775.1|DVIR
OG0000736	LOC108608002|XP_033150560.1|DBUS	LOC6628141|XP_032294001.1|DVIR
OG0000736	LOC108607797|XP_033150589.1|DBUS	LOC6628103|XP_002052427.1|DVIR
OG0000737	LOC108597745|XP_017839939.1|DBUS	LOC6626474|XP_032292095.1|DVIR
OG0000738	LOC108594304|XP_033150139.1|DBUS	LOC6628454|XP_002051826.1|DVIR
OG0000738	LOC108603854|XP_017848500.1|DBUS	LOC6633895|XP_002057588.2|DVIR
OG0000739	LOC108604641|XP_033149989.1|DBUS	LOC6629811|XP_032295101.1|DVIR
OG0000739	LOC108602057|XP_017845560.1|DBUS	LOC6629809|XP_002054883.1|DVIR
OG0000740	LOC108604435|XP_017849398.1|DBUS	LOC6632840|XP_032289472.1|DVIR
OG0000741	LOC108606241|XP_017851678.1|DBUS	LOC6628418|XP_002052331.2|DVIR
OG0000741	LOC108606904|XP_017852926.1|DBUS	LOC6631485|XP_002055430.1|DVIR
OG0000742	LOC108607177|XP_017853322.1|DBUS	LOC6632131|XP_002055104.2|DVIR
OG0000742	LOC108607136|XP_017853262.1|DBUS	LOC6632133|XP_002055106.2|DVIR
OG0000743	LOC108600090|XP_033149697.1|DBUS	LOC6624440|XP_002047039.1|DVIR
OG0000743	LOC108594740|XP_017835367.1|DBUS	LOC6625621|XP_032293188.1|DVIR
OG0000744	LOC108596536|XP_017837914.1|DBUS, LOC108596482|XP_017837748.1|DBUS	LOC6625983|XP_002050061.3|DVIR, LOC6625538|XP_032292325.1|DVIR, LOC6626788|XP_002049827.1|DVIR
OG0000745	LOC108595681|XP_017836449.1|DBUS	LOC6635891|XP_002059416.1|DVIR
OG0000745	LOC108597017|XP_017838787.1|DBUS	LOC6626524|XP_002050567.3|DVIR
OG0000746	LOC108597153|XP_017839043.1|DBUS	LOC6626823|XP_002050382.1|DVIR
OG0000747	LOC108598784|XP_033149463.1|DBUS	LOC6636902|XP_032289205.1|DVIR, LOC6624696|XP_002047658.1|DVIR
OG0000747	LOC108598982|XP_033149517.1|DBUS	LOC6624721|XP_032290829.1|DVIR
OG0000748	LOC108603014|XP_017846903.2|DBUS	LOC6628893|XP_002052094.1|DVIR
OG0000750	LOC108594805|XP_017835433.1|DBUS	LOC6626709|XP_032291681.1|DVIR
OG0000751	LOC108594757|XP_017835385.1|DBUS, LOC108596179|XP_017837176.1|DBUS	LOC6636369|XP_002059898.2|DVIR
OG0000751	LOC108596177|XP_017837174.1|DBUS	LOC6636366|XP_002059895.1|DVIR, LOC6636367|XP_002059896.1|DVIR
OG0000754	LOC108607139|XP_017853265.1|DBUS	LOC6631659|XP_015026666.1|DVIR
OG0000754	LOC108606967|XP_017853018.1|DBUS	LOC6635610|XP_002058953.2|DVIR
OG0000755	LOC108603743|XP_017848296.1|DBUS	LOC6632240|XP_032289636.1|DVIR
OG0000755	LOC108601391|XP_017844779.1|DBUS	LOC6632239|XP_002056087.1|DVIR
OG0000756	LOC108602601|XP_017846227.1|DBUS	LOC6629700|XP_002052958.1|DVIR
OG0000757	LOC108594276|XP_017834899.1|DBUS	LOC6628400|XP_002052718.1|DVIR
OG0000757	LOC108599063|XP_017841332.1|DBUS	LOC6636574|XP_002060077.1|DVIR
OG0000758	LOC108598573|XP_017840748.1|DBUS	LOC6623865|XP_015031003.1|DVIR
OG0000759	LOC108598516|XP_017840683.1|DBUS	LOC6623675|XP_002047415.1|DVIR
OG0000759	LOC108600790|XP_017844054.2|DBUS	LOC6623913|XP_015031310.1|DVIR
OG0000760	LOC108596523|XP_017837897.1|DBUS	LOC6625604|XP_032292351.1|DVIR
OG0000761	LOC108594312|XP_017834945.1|DBUS	LOC6627826|XP_032293825.1|DVIR
OG0000761	LOC108608239|XP_017855014.1|DBUS	LOC6627815|XP_002051140.2|DVIR
OG0000762	LOC108602368|XP_017839991.1|DBUS	LOC6628908|XP_002051552.1|DVIR
OG0000762	LOC108602287|XP_033149581.1|DBUS	LOC6627611|XP_002051978.2|DVIR
OG0000763	LOC108595940|XP_033149901.1|DBUS	LOC6628408|XP_002052051.1|DVIR
OG0000763	LOC108602226|XP_017845765.1|DBUS	LOC6628407|XP_002052050.1|DVIR
OG0000764	LOC108605383|XP_033150390.1|DBUS	LOC6633445|XP_032288818.1|DVIR
OG0000765	LOC108599274|XP_017841559.1|DBUS	LOC6624580|XP_002046489.1|DVIR
OG0000765	LOC108605509|XP_017850747.1|DBUS	LOC6631765|XP_002055173.1|DVIR
OG0000766	LOC108607586|XP_033150640.1|DBUS	LOC6627631|XP_002051097.1|DVIR
OG0000766	LOC108606619|XP_017852390.1|DBUS	LOC6631511|XP_015026573.1|DVIR
OG0000767	LOC108603448|XP_033150088.1|DBUS	LOC6630760|XP_015027742.1|DVIR
OG0000767	LOC108599723|XP_017842209.1|DBUS	LOC6622830|XP_002047544.1|DVIR
OG0000768	LOC108598553|XP_017840725.1|DBUS	LOC6622842|XP_002048022.1|DVIR
OG0000769	LOC108602143|XP_017845665.1|DBUS	LOC6632663|XP_002056469.2|DVIR
OG0000769	LOC108604998|XP_017850053.1|DBUS	LOC6631593|XP_002055445.1|DVIR
OG0000770	LOC108597166|XP_017839069.1|DBUS	LOC6625588|XP_002051038.1|DVIR
OG0000770	LOC108595522|XP_017836266.1|DBUS	LOC6625675|XP_002048793.1|DVIR
OG0000771	LOC108598894|XP_017841144.1|DBUS	LOC6624693|XP_002046564.1|DVIR
OG0000772	LOC108596327|XP_017837442.1|DBUS	LOC6625054|XP_015029135.2|DVIR, LOC26531345|XP_015027889.1|DVIR
OG0000773	LOC108598949|XP_017841207.1|DBUS	LOC6623131|XP_002047747.2|DVIR
OG0000774	LOC108596726|XP_017838257.1|DBUS	LOC6625335|XP_002050417.2|DVIR
OG0000775	LOC108596595|XP_017838013.1|DBUS	LOC6626860|XP_002049231.1|DVIR
OG0000775	LOC108597074|XP_017838895.1|DBUS	LOC6627231|XP_032291837.1|DVIR
OG0000778	LOC117134680|XP_033149029.1|DBUS	LOC26531130|XP_015024801.1|DVIR
OG0000779	LOC108605163|XP_017850235.1|DBUS	LOC6632011|XP_002055384.1|DVIR
OG0000780	LOC108603341|XP_017847562.1|DBUS, LOC108595125|XP_017835776.2|DBUS	LOC6627263|XP_002049919.2|DVIR
OG0000781	LOC108606777|XP_017852686.1|DBUS	LOC6633312|XP_002056889.2|DVIR
OG0000781	LOC108598664|XP_017840866.1|DBUS	LOC6622381|XP_002047939.1|DVIR
OG0000782	LOC108599254|XP_017841540.2|DBUS	LOC6622281|XP_002047909.2|DVIR
OG0000782	LOC108605397|XP_017850556.1|DBUS	LOC6636141|XP_002059535.1|DVIR
OG0000783	LOC108602146|XP_017845667.1|DBUS	LOC6630577|XP_002053926.1|DVIR
OG0000783	LOC108605216|XP_017850314.1|DBUS	LOC6634533|XP_002057962.1|DVIR
OG0000784	LOC108599076|XP_017841353.1|DBUS	LOC6623091|XP_002046722.1|DVIR
OG0000784	LOC108606990|XP_017853053.1|DBUS	LOC6635465|XP_032295860.1|DVIR
OG0000785	LOC108602404|XP_017846005.1|DBUS	LOC6629780|XP_002054742.1|DVIR
OG0000786	LOC108603078|XP_017847053.1|DBUS	LOC6632311|XP_015026019.1|DVIR
OG0000787	LOC108599738|XP_017842235.2|DBUS	LOC6622513|XP_002046994.2|DVIR
OG0000788	LOC108599944|XP_017842657.1|DBUS	LOC6624637|XP_002046647.1|DVIR
OG0000789	LOC108598935|XP_033150820.1|DBUS	LOC6627990|XP_002051427.2|DVIR
OG0000789	LOC108605911|XP_033150821.1|DBUS	LOC6627989|XP_002051426.1|DVIR
OG0000790	LOC108603631|XP_017848082.2|DBUS	LOC6635654|XP_032294677.1|DVIR
OG0000790	LOC108600703|XP_017843919.2|DBUS	LOC6635655|XP_002059123.1|DVIR
OG0000791	LOC108603674|XP_017848163.1|DBUS	LOC6632559|XP_032288733.1|DVIR
OG0000792	LOC108602758|XP_017846423.1|DBUS	LOC6627625|XP_002051716.3|DVIR
OG0000793	LOC108603824|XP_017848443.1|DBUS	LOC6632500|XP_002056518.1|DVIR
OG0000794	LOC108606255|XP_017851693.1|DBUS	LOC6634590|XP_002058091.1|DVIR
OG0000795	LOC108605524|XP_017850764.1|DBUS	LOC6636118|XP_002059619.1|DVIR
OG0000795	LOC108602324|XP_017845898.1|DBUS	LOC6632943|XP_002056766.2|DVIR
OG0000796	LOC108605214|XP_017850312.1|DBUS	LOC6634547|XP_002058291.1|DVIR
OG0000797	LOC108602984|XP_017846859.1|DBUS	LOC6632762|XP_002056367.1|DVIR
OG0000798	LOC108596631|XP_017838066.1|DBUS	LOC6635331|XP_015024688.1|DVIR
OG0000799	LOC108605153|XP_017850215.1|DBUS	LOC6633238|XP_015025714.1|DVIR
OG0000800	LOC108598952|XP_017841212.1|DBUS	LOC6623684|XP_002047329.2|DVIR
OG0000800	LOC108599083|XP_017841360.1|DBUS	LOC6623663|XP_002047332.1|DVIR
OG0000800	LOC108599173|XP_017841449.1|DBUS	LOC6623441|XP_002047331.2|DVIR
OG0000801	LOC108595331|XP_017836040.1|DBUS	LOC6626481|XP_002049075.1|DVIR
OG0000802	LOC108605914|XP_017851218.1|DBUS	LOC6633657|XP_032288959.1|DVIR
OG0000803	LOC108594237|XP_017834837.1|DBUS	LOC6629240|XP_002052616.1|DVIR
OG0000803	LOC108601161|XP_017844582.1|DBUS	LOC6623371|XP_002047771.1|DVIR
OG0000804	LOC108597699|XP_017839870.1|DBUS	LOC6626230|XP_002049383.1|DVIR
OG0000804	LOC108602373|XP_017845967.1|DBUS	LOC6633205|XP_002056692.1|DVIR
OG0000804	LOC108602321|XP_017845895.1|DBUS	LOC6633204|XP_002056691.1|DVIR
OG0000805	LOC108595071|XP_017835707.1|DBUS	LOC6625755|XP_002048721.1|DVIR
OG0000805	LOC108597502|XP_017839580.2|DBUS	LOC6627354|XP_002051965.1|DVIR
OG0000806	LOC108608335|XP_017855164.1|DBUS	LOC6627659|XP_032294330.1|DVIR
OG0000810	LOC108597383|XP_017839405.1|DBUS	LOC6636428|XP_002059979.1|DVIR
OG0000811	LOC108602356|XP_017845945.1|DBUS	LOC6630874|XP_015027648.1|DVIR
OG0000811	LOC117134683|XP_033149033.1|DBUS, LOC108596242|XP_017837279.1|DBUS	LOC6636321|XP_032292056.1|DVIR
OG0000812	LOC108606922|XP_017852953.1|DBUS	LOC6632156|XP_032295603.1|DVIR
OG0000813	LOC108595242|XP_017835930.1|DBUS	LOC6625973|XP_002050504.1|DVIR
OG0000814	LOC108595202|XP_017835881.1|DBUS	LOC6627699|XP_002052259.1|DVIR
OG0000815	LOC108597314|XP_017839294.1|DBUS	LOC6628125|XP_002052925.1|DVIR
OG0000816	LOC108602728|XP_017846369.1|DBUS	LOC6632530|XP_002056428.1|DVIR
OG0000817	LOC108602336|XP_017845914.1|DBUS	LOC6630257|XP_002053416.1|DVIR
OG0000817	LOC108602694|XP_017846322.1|DBUS	LOC116650677|XP_032290910.1|DVIR
OG0000818	LOC108606224|XP_017851610.1|DBUS	LOC6634408|XP_032289264.1|DVIR
OG0000818	LOC108594503|XP_017835191.2|DBUS	LOC6628749|XP_002052318.2|DVIR
OG0000819	LOC108605390|XP_017850548.1|DBUS	LOC6633477|XP_032296620.1|DVIR
OG0000819	LOC108605739|XP_017851025.1|DBUS	LOC6633480|XP_002056989.3|DVIR
OG0000820	LOC108606022|XP_033150350.1|DBUS	LOC6634671|XP_002057987.1|DVIR
OG0000820	LOC108596157|XP_017837151.1|DBUS	LOC6625568|XP_002050047.2|DVIR
OG0000821	LOC108602502|XP_017846119.1|DBUS	LOC6632416|XP_032289668.1|DVIR
OG0000821	LOC108595485|XP_017836225.2|DBUS	LOC6626058|XP_002049613.2|DVIR
OG0000822	LOC108595580|XP_017836334.2|DBUS	LOC6634306|XP_002057557.1|DVIR
OG0000824	LOC108595902|XP_017836682.1|DBUS	LOC6625020|XP_032292289.1|DVIR
