Orthogroup	DBUS.longest_only	DERE.longest_only
OG0000371	LOC108605366|XP_017850524.1|DBUS	LOC6551390|XP_001977235.1|DERE
OG0000371	LOC108601374|XP_017844763.1|DBUS	LOC6554197|XP_001981463.3|DERE
OG0000372	LOC108599767|XP_017842284.1|DBUS, LOC108607628|XP_017854041.1|DBUS	LOC113564501|XP_026837778.1|DERE, LOC26526519|XP_015014294.1|DERE
OG0000372	LOC108608132|XP_017854853.1|DBUS	LOC6548828|XP_001974138.1|DERE, LOC26526256|XP_015012767.2|DERE
OG0000373	LOC108598666|XP_017840868.1|DBUS	LOC6547383|XP_026836189.1|DERE
OG0000374	LOC108598254|XP_017840358.2|DBUS	LOC6545513|XP_026832187.1|DERE
OG0000375	LOC108597891|XP_017839999.2|DBUS, LOC108599556|XP_017841939.2|DBUS	LOC6543972|XP_001972206.1|DERE, LOC6544630|XP_026832424.1|DERE
OG0000377	LOC108605533|XP_017850774.1|DBUS	LOC6551301|XP_001978400.3|DERE
OG0000378	LOC108596230|XP_017837257.1|DBUS	LOC6546662|XP_001974574.1|DERE
OG0000378	LOC108606919|XP_017852949.1|DBUS	LOC6551554|XP_001978502.1|DERE
OG0000379	LOC108596783|XP_017838373.1|DBUS	LOC6541593|XP_026834595.1|DERE, LOC6542039|XP_026834544.1|DERE, LOC6542428|XP_001970581.1|DERE
OG0000380	LOC108598737|XP_017840959.1|DBUS	LOC6545076|XP_001972110.1|DERE
OG0000381	LOC108596902|XP_033150618.1|DBUS	LOC6542268|XP_026834987.1|DERE
OG0000382	LOC108598924|XP_017841177.1|DBUS	LOC6544104|XP_001973759.1|DERE
OG0000383	LOC108607215|XP_017853376.1|DBUS	LOC6541604|XP_026834924.1|DERE
OG0000383	LOC108607896|XP_017854492.1|DBUS	LOC6547628|XP_001976263.1|DERE
OG0000384	LOC108594998|XP_017835619.1|DBUS	LOC6546857|XP_001976053.1|DERE
OG0000384	LOC108594994|XP_017835616.1|DBUS	LOC113564313|XP_026836612.1|DERE
OG0000385	LOC108605629|XP_017850901.1|DBUS	LOC6550911|XP_026838256.1|DERE
OG0000385	LOC108607176|XP_017853320.1|DBUS, LOC108607918|XP_017854520.2|DBUS, LOC108607919|XP_017854521.2|DBUS	LOC6550912|XP_026838253.1|DERE
OG0000386	LOC108598918|XP_033149510.1|DBUS	LOC6544076|XP_026832742.1|DERE
OG0000386	LOC108604745|XP_017849820.1|DBUS	LOC6554660|XP_001981340.1|DERE
OG0000388	LOC108598995|XP_017841260.1|DBUS	LOC6546540|XP_001971244.1|DERE, LOC6555958|XP_026839393.1|DERE, LOC6546539|XP_001971243.1|DERE, LOC6546476|XP_026832895.1|DERE
OG0000389	LOC108604501|XP_017849486.1|DBUS	LOC26527115|XP_026839317.1|DERE
OG0000389	LOC108600795|XP_033149530.1|DBUS	LOC6544985|XP_026833255.1|DERE
OG0000390	LOC108608398|XP_017855244.1|DBUS	LOC6543348|XP_001969885.1|DERE
OG0000391	LOC108597558|XP_017839655.1|DBUS	LOC6547289|XP_026836648.1|DERE
OG0000391	LOC108597593|XP_017839703.1|DBUS	LOC6547131|XP_001974765.3|DERE
OG0000392	LOC108599415|XP_017841719.1|DBUS	LOC6540637|XP_001968804.1|DERE
OG0000392	LOC108608050|XP_017854720.1|DBUS	LOC6540589|XP_001968801.1|DERE
OG0000393	LOC108607828|XP_017854370.1|DBUS	LOC6549281|XP_026836140.1|DERE
OG0000393	LOC108607843|XP_017854397.1|DBUS	LOC6549280|XP_026836151.1|DERE
OG0000394	LOC117134893|XP_033150163.1|DBUS	LOC6551519|XP_001977162.1|DERE
OG0000394	LOC108606185|XP_017851523.1|DBUS	LOC6551520|XP_026838743.1|DERE
OG0000395	LOC108599448|XP_017841768.1|DBUS	LOC6544683|XP_026833970.1|DERE
OG0000396	LOC108608552|XP_017855460.2|DBUS	LOC6541162|XP_026835208.1|DERE, LOC6542607|XP_001970182.1|DERE
OG0000398	LOC108596309|XP_017837402.1|DBUS	LOC6547339|XP_026836570.1|DERE
OG0000399	LOC108601880|XP_017845342.1|DBUS	LOC6555051|XP_001981621.1|DERE
OG0000399	LOC108604528|XP_017849529.1|DBUS	LOC6547358|XP_001976323.1|DERE
OG0000400	LOC108605281|XP_017850418.1|DBUS	LOC6551130|XP_001978244.1|DERE
OG0000400	LOC108597988|XP_017840093.1|DBUS, LOC108597987|XP_017840092.1|DBUS, LOC108601644|XP_017845036.2|DBUS, LOC108600888|XP_017844199.2|DBUS, LOC108606376|XP_017851920.1|DBUS	LOC6551129|XP_001978243.1|DERE
OG0000401	LOC108606634|XP_017852416.1|DBUS	LOC26526634|XP_015014319.2|DERE, LOC6550383|XP_026837698.1|DERE
OG0000402	LOC108607251|XP_017853423.1|DBUS	LOC6551087|XP_026838804.1|DERE
OG0000403	LOC108603125|XP_017847132.1|DBUS	LOC26526264|XP_015009371.1|DERE
OG0000403	LOC108597123|XP_017838991.1|DBUS	LOC6547884|XP_015012646.1|DERE
OG0000404	LOC117134621|XP_033149902.1|DBUS	LOC6555333|XP_001981218.2|DERE
OG0000405	LOC108605590|XP_017850850.1|DBUS	LOC6551105|XP_001976836.3|DERE
OG0000405	LOC108604844|XP_017849953.1|DBUS	LOC6552261|XP_001980742.1|DERE
OG0000406	LOC108598751|XP_017840976.1|DBUS, LOC108600280|XP_017843237.1|DBUS	LOC6543696|XP_026833799.1|DERE
OG0000406	LOC108597246|XP_017839185.1|DBUS	LOC6547116|XP_026836037.1|DERE
OG0000407	LOC108598388|XP_017840490.1|DBUS	LOC6545035|XP_001971567.1|DERE
OG0000407	LOC108600062|XP_017842902.1|DBUS	LOC113563687|XP_026832871.1|DERE, LOC6545034|XP_026832873.1|DERE
OG0000408	LOC108603695|XP_033150816.1|DBUS, LOC117134937|XP_033150368.1|DBUS, LOC117134997|XP_033150616.1|DBUS	LOC6553628|XP_001980311.1|DERE
OG0000408	LOC108603640|XP_017848095.1|DBUS	LOC6540836|XP_001968820.1|DERE
OG0000409	LOC108595278|XP_017835980.1|DBUS	LOC6549059|XP_001975581.1|DERE
OG0000409	LOC108595198|XP_017835874.1|DBUS	LOC6541051|XP_026834686.1|DERE
OG0000410	LOC108607800|XP_017854328.1|DBUS	LOC6549248|XP_001974433.1|DERE, LOC6549246|XP_001974431.2|DERE, LOC6549245|XP_001974430.1|DERE
OG0000411	LOC108603090|XP_017847070.1|DBUS	LOC6552440|XP_001980929.1|DERE
OG0000411	LOC108607910|XP_017854513.1|DBUS	LOC6542190|XP_001969288.1|DERE
OG0000412	LOC108595083|XP_017835723.1|DBUS	LOC6547625|XP_001974889.1|DERE
OG0000412	LOC108598417|XP_017840533.2|DBUS	LOC6545917|XP_026833108.1|DERE
OG0000413	LOC108601252|XP_017844641.1|DBUS	LOC6552757|XP_001980946.1|DERE
OG0000413	LOC108601340|XP_017844728.1|DBUS	LOC6552396|XP_001978922.1|DERE
OG0000414	LOC108597667|XP_017839826.1|DBUS	LOC6542755|XP_026834477.1|DERE
OG0000415	LOC108596401|XP_017837574.1|DBUS	LOC6548279|XP_026836073.1|DERE
OG0000415	LOC108596402|XP_017837576.1|DBUS	LOC6548304|XP_026836074.1|DERE
OG0000416	LOC108606941|XP_017852982.1|DBUS	LOC6555674|XP_001982391.1|DERE
OG0000416	LOC108606670|XP_017852491.1|DBUS	LOC6551373|XP_026838853.1|DERE
OG0000417	LOC108602147|XP_017845668.1|DBUS	LOC6554481|XP_026839776.1|DERE
OG0000417	LOC108602278|XP_017845824.1|DBUS	LOC6555221|XP_001981177.1|DERE
OG0000418	LOC108605818|XP_017851112.1|DBUS	LOC6548016|XP_001976479.1|DERE
OG0000418	LOC108605612|XP_017850879.1|DBUS	LOC6550250|XP_001977676.2|DERE
OG0000419	LOC108596816|XP_017838420.1|DBUS	LOC6548344|XP_026837074.1|DERE
OG0000419	LOC117134914|XP_033150275.1|DBUS	LOC6550743|XP_026837763.1|DERE
OG0000421	LOC108607237|XP_033150963.1|DBUS	LOC6543016|XP_026835594.1|DERE
OG0000421	LOC108607592|XP_017853983.2|DBUS	LOC6541780|XP_026834981.1|DERE
OG0000422	LOC108603801|XP_017848388.1|DBUS	LOC6543504|XP_026839309.1|DERE
OG0000423	LOC108596957|XP_017838692.1|DBUS	LOC6546936|XP_001974697.1|DERE
OG0000423	LOC108597031|XP_017838809.1|DBUS	LOC6546935|XP_001974696.1|DERE
OG0000424	LOC108597683|XP_017839846.1|DBUS	LOC6555315|XP_001981047.1|DERE
OG0000424	LOC108597457|XP_017839513.1|DBUS	LOC6547291|XP_001974773.1|DERE
OG0000425	LOC108596313|XP_033149114.1|DBUS	LOC6548495|XP_001975308.1|DERE
OG0000425	LOC108595119|XP_017835770.1|DBUS	LOC6547593|XP_001974892.1|DERE
OG0000426	LOC108596540|XP_033149027.1|DBUS, LOC108596537|XP_017837915.1|DBUS, LOC108596539|XP_017837916.2|DBUS	LOC6542746|XP_001969052.1|DERE, LOC6541444|XP_001969053.1|DERE
OG0000428	LOC108600418|XP_017843469.1|DBUS	LOC6546147|XP_001973563.2|DERE, LOC6546146|XP_001973562.2|DERE
OG0000428	LOC108600419|XP_017843470.2|DBUS	LOC6546145|XP_026832723.1|DERE
OG0000429	LOC117134709|XP_033149127.1|DBUS	LOC6547187|XP_001976085.3|DERE
OG0000429	LOC108596605|XP_017838026.1|DBUS	LOC6547186|XP_001976084.1|DERE
OG0000430	LOC108602465|XP_017846078.1|DBUS	LOC6555154|XP_001981165.2|DERE, LOC26526835|XP_015009411.1|DERE
OG0000430	LOC108602430|XP_017846037.1|DBUS	LOC6551745|XP_001979695.1|DERE
OG0000433	LOC108606800|XP_017852752.1|DBUS	LOC6550058|XP_001977625.1|DERE
OG0000433	LOC108599596|XP_017842035.1|DBUS	LOC6545197|XP_001972043.1|DERE
OG0000434	LOC108603339|XP_017847560.1|DBUS	LOC6554450|XP_001981518.1|DERE
OG0000435	LOC108605027|XP_017850084.1|DBUS	LOC6551567|XP_001977288.1|DERE
OG0000437	LOC108597712|XP_017839895.1|DBUS	LOC6541367|XP_001969488.1|DERE
OG0000437	LOC108594335|XP_017834978.1|DBUS	LOC6542222|XP_001969930.1|DERE
OG0000438	LOC108601968|XP_017845445.1|DBUS	LOC6545501|XP_001973341.2|DERE, LOC6554229|XP_001981246.1|DERE, LOC6554231|XP_001981248.1|DERE
OG0000439	LOC108594507|XP_033150665.1|DBUS	LOC6543220|XP_026834908.1|DERE
OG0000439	LOC108598194|XP_017840298.2|DBUS	LOC6545599|XP_001972711.1|DERE
OG0000440	LOC108597650|XP_017839794.1|DBUS, LOC108597649|XP_017839793.1|DBUS	LOC6548087|XP_001975203.1|DERE
OG0000440	LOC108595640|XP_017836400.1|DBUS	LOC6549359|XP_001975788.1|DERE
OG0000441	LOC108595815|XP_017836594.1|DBUS	LOC6547838|XP_001975049.1|DERE
OG0000441	LOC108595711|XP_017836482.1|DBUS	LOC6547839|XP_001975050.1|DERE
OG0000442	LOC108599457|XP_017841782.2|DBUS	LOC6546238|XP_001971796.3|DERE, LOC6551285|XP_001978429.2|DERE
OG0000443	LOC108598826|XP_017841067.1|DBUS	LOC6545066|XP_001971044.1|DERE
OG0000443	LOC108598965|XP_017841225.1|DBUS	LOC6545065|XP_001971043.1|DERE
OG0000444	LOC108594808|XP_017835439.1|DBUS	LOC6541692|XP_001969225.1|DERE
OG0000444	LOC108594820|XP_017835450.1|DBUS	LOC6543168|XP_001969226.1|DERE
OG0000446	LOC108601956|XP_017845430.2|DBUS	LOC26526402|XP_015011457.1|DERE
OG0000446	LOC108596488|XP_033149121.1|DBUS	LOC26526918|XP_026834137.1|DERE
OG0000447	LOC108600461|XP_017843544.2|DBUS	LOC6545850|XP_001971189.1|DERE
OG0000448	LOC108601744|XP_017845153.2|DBUS	LOC6554938|XP_001981119.1|DERE
OG0000449	LOC108600043|XP_017842877.1|DBUS	LOC6546221|XP_001972916.1|DERE
OG0000449	LOC108596492|XP_017837795.1|DBUS	LOC6549306|XP_001974228.2|DERE
OG0000450	LOC108605329|XP_033150295.1|DBUS	LOC6551729|XP_026838730.1|DERE
OG0000450	LOC108606942|XP_017852983.1|DBUS	LOC6549845|XP_026837799.1|DERE
OG0000451	LOC108606406|XP_017851980.1|DBUS	LOC6555630|XP_001982514.1|DERE
OG0000451	LOC108606405|XP_017851979.1|DBUS	LOC6555628|XP_026838890.1|DERE
OG0000453	LOC108602064|XP_017845573.2|DBUS	LOC6553387|XP_001980204.1|DERE
OG0000453	LOC108602263|XP_017845806.1|DBUS	LOC6553389|XP_026839856.1|DERE
OG0000454	LOC108607945|XP_017854550.1|DBUS, LOC108607946|XP_017854551.2|DBUS, LOC108597283|XP_033149976.1|DBUS	LOC6552798|XP_001979026.1|DERE, LOC6545848|XP_001971187.1|DERE
OG0000455	LOC108596901|XP_017838580.1|DBUS	LOC6546790|XP_026835862.1|DERE
OG0000455	LOC108594806|XP_017835434.1|DBUS	LOC6546729|XP_001975882.1|DERE, LOC6546730|XP_026835975.1|DERE
OG0000456	LOC108608258|XP_033150053.1|DBUS	LOC6543479|XP_001969523.3|DERE
OG0000457	LOC108598909|XP_033150733.1|DBUS	LOC6541199|XP_026834904.1|DERE
OG0000457	LOC108607636|XP_033149578.1|DBUS	LOC6540932|XP_001970008.2|DERE
OG0000458	LOC108607022|XP_033149992.1|DBUS	LOC6542983|XP_026834846.1|DERE
OG0000460	LOC108608333|XP_017855163.1|DBUS	LOC6543218|XP_001968296.1|DERE
OG0000462	LOC108603008|XP_017846892.1|DBUS	LOC6554032|XP_001979542.1|DERE
OG0000462	LOC108603007|XP_017846890.1|DBUS	LOC6554030|XP_001979540.1|DERE
OG0000463	LOC108601515|XP_017844903.1|DBUS	LOC6554442|XP_001982140.1|DERE
OG0000463	LOC108601481|XP_033150130.1|DBUS, LOC108595813|XP_017836596.2|DBUS	LOC6549964|XP_001978702.1|DERE, LOC6554440|XP_001982138.1|DERE
OG0000464	LOC108607081|XP_017853194.2|DBUS	LOC6542625|XP_026834860.1|DERE
OG0000464	LOC108607097|XP_033150843.1|DBUS	LOC6541151|XP_026834124.1|DERE
OG0000465	LOC108605063|XP_017850119.1|DBUS	LOC6554545|XP_001981947.1|DERE
OG0000465	LOC108602829|XP_017846552.1|DBUS	LOC6554546|XP_026839787.1|DERE
OG0000466	LOC108606045|XP_017851382.1|DBUS	LOC6551620|XP_001977123.1|DERE
OG0000466	LOC108594401|XP_017835057.1|DBUS	LOC6542273|XP_026834865.1|DERE
OG0000467	LOC117134632|XP_017837083.1|DBUS	LOC6543079|XP_026835072.1|DERE
OG0000467	LOC108594730|XP_033148919.1|DBUS	LOC6542395|XP_001970669.2|DERE
OG0000468	LOC108603095|XP_017847080.1|DBUS	LOC6554570|XP_026832000.1|DERE
OG0000468	LOC108596066|XP_017836950.1|DBUS	LOC6547056|XP_001976015.1|DERE
OG0000469	LOC108608447|XP_033150823.1|DBUS	LOC6541598|XP_026835526.1|DERE
OG0000469	LOC108607865|XP_033150865.1|DBUS	LOC6541100|XP_026834040.1|DERE
OG0000470	LOC108599162|XP_017841438.1|DBUS	LOC6544061|XP_015014160.1|DERE
OG0000470	LOC108600871|XP_017844171.1|DBUS	LOC6546426|XP_001973520.1|DERE
OG0000471	LOC108599012|XP_017841278.1|DBUS	LOC6545852|XP_001971191.1|DERE
OG0000471	LOC108597544|XP_017839642.2|DBUS	LOC6542731|XP_001968408.1|DERE
OG0000473	LOC108606785|XP_017852707.1|DBUS	LOC6549750|XP_001977353.1|DERE
OG0000473	LOC108606568|XP_017852275.1|DBUS	LOC6555497|XP_001982622.1|DERE
OG0000474	LOC108606889|XP_017852903.1|DBUS	LOC6550045|XP_001977511.1|DERE
OG0000474	LOC108599045|XP_017841314.1|DBUS	LOC6544583|XP_001972382.3|DERE
OG0000475	LOC108603139|XP_017847164.1|DBUS	LOC6555199|XP_001982295.1|DERE
OG0000475	LOC108596826|XP_017838432.1|DBUS, LOC108603138|XP_033149782.1|DBUS	LOC6555198|XP_001982294.1|DERE
OG0000476	LOC108601874|XP_017845333.1|DBUS	LOC6551873|XP_001980823.1|DERE
OG0000476	LOC108601876|XP_017845334.1|DBUS	LOC6551872|XP_015010000.1|DERE
OG0000477	LOC108603330|XP_017847543.1|DBUS	LOC6552938|XP_001981015.1|DERE
OG0000477	LOC108603329|XP_017847541.1|DBUS	LOC6552937|XP_001981014.1|DERE
OG0000478	LOC108604187|XP_017849026.1|DBUS	LOC6551026|XP_001978261.1|DERE, LOC6554140|XP_001981692.1|DERE
OG0000479	LOC108602210|XP_017845746.1|DBUS	LOC6552250|XP_001980845.1|DERE, LOC6552251|XP_026839785.1|DERE
OG0000480	LOC108608176|XP_017854923.1|DBUS	LOC6543134|XP_001968454.1|DERE
OG0000480	LOC108608263|XP_017855045.2|DBUS	LOC6542950|XP_001968452.1|DERE
OG0000482	LOC108602417|XP_017846021.1|DBUS	LOC6554098|XP_001980455.1|DERE
OG0000482	LOC108602929|XP_017846761.1|DBUS	LOC6553940|XP_001979491.1|DERE
OG0000483	LOC108601521|XP_017844910.1|DBUS	LOC6554835|XP_001981991.1|DERE
OG0000483	LOC108601522|XP_017844911.1|DBUS	LOC6554834|XP_001981990.1|DERE
OG0000484	LOC108601234|XP_017844622.1|DBUS	LOC6554027|XP_001979537.1|DERE
OG0000484	LOC108603005|XP_017846888.1|DBUS	LOC6554028|XP_001979538.1|DERE
OG0000485	LOC108598797|XP_017841030.2|DBUS	LOC6546302|XP_001972843.2|DERE
OG0000485	LOC108598796|XP_017841029.1|DBUS	LOC6546438|XP_001972842.1|DERE
OG0000486	LOC108596151|XP_017837135.1|DBUS, LOC108596152|XP_017837136.1|DBUS	LOC6547921|XP_001976440.1|DERE
OG0000486	LOC108596150|XP_017837133.1|DBUS	LOC6547919|XP_001976438.2|DERE
OG0000487	LOC108596686|XP_017838191.1|DBUS	LOC26526179|XP_015012757.1|DERE
OG0000487	LOC108596684|XP_017838190.1|DBUS	LOC26526601|XP_015012821.1|DERE
OG0000488	LOC108607531|XP_017853901.1|DBUS, LOC108607530|XP_017853900.1|DBUS, LOC108597677|XP_017839842.1|DBUS	LOC6543175|XP_001968161.1|DERE, LOC6543167|XP_026835327.1|DERE
OG0000488	LOC108608285|XP_017855094.2|DBUS	LOC6549148|XP_001974277.2|DERE
OG0000489	LOC108601233|XP_017844621.1|DBUS	LOC6555132|XP_001981040.1|DERE
OG0000489	LOC108605120|XP_017850171.1|DBUS	LOC6551419|XP_001977145.1|DERE
OG0000490	LOC108604935|XP_017849993.2|DBUS	LOC6550898|XP_001976806.1|DERE
OG0000490	LOC108605671|XP_033150192.1|DBUS	LOC6549960|XP_026837677.1|DERE
OG0000491	LOC108596506|XP_017837835.1|DBUS	LOC6547030|XP_001976007.1|DERE, LOC6546779|XP_001976006.1|DERE
OG0000492	LOC108595995|XP_017836771.1|DBUS	LOC6540633|XP_026834534.1|DERE
OG0000493	LOC108594289|XP_017834920.1|DBUS	LOC6554273|XP_001981469.1|DERE, LOC6554274|XP_001981470.1|DERE
OG0000494	LOC108601934|XP_017845401.1|DBUS	LOC6555341|XP_001981866.1|DERE
OG0000494	LOC108607321|XP_017853484.2|DBUS	LOC6541912|XP_026834319.1|DERE
OG0000495	LOC108607252|XP_017853424.1|DBUS	LOC6551709|XP_001978516.1|DERE
OG0000495	LOC108595134|XP_033148928.1|DBUS	LOC6548849|XP_026837143.1|DERE
OG0000496	LOC108607804|XP_017854336.2|DBUS	LOC6540766|XP_026834635.1|DERE
OG0000496	LOC108606710|XP_033150553.1|DBUS	LOC6541924|XP_001969704.1|DERE
OG0000497	LOC108608244|XP_017855020.1|DBUS	LOC6541829|XP_001970124.3|DERE
OG0000497	LOC108608243|XP_017855019.1|DBUS	LOC6542026|XP_015014862.2|DERE
OG0000498	LOC108601527|XP_017844916.1|DBUS	LOC6554788|XP_015009281.1|DERE
OG0000498	LOC108601529|XP_017844918.1|DBUS	LOC6554786|XP_001981983.1|DERE
OG0000499	LOC108595373|XP_017836089.1|DBUS	LOC6548813|XP_001975493.1|DERE
OG0000499	LOC108605782|XP_017851073.1|DBUS	LOC6555757|XP_001982663.2|DERE
OG0000500	LOC108598631|XP_017840820.1|DBUS	LOC6546434|XP_001972838.1|DERE
OG0000500	LOC108598855|XP_033149397.1|DBUS	LOC6546436|XP_001972840.3|DERE
OG0000501	LOC108596166|XP_017837162.1|DBUS, LOC108596167|XP_017837163.1|DBUS	LOC6542866|XP_001970463.1|DERE, LOC6541244|XP_001970462.1|DERE
OG0000502	LOC108595426|XP_017836143.1|DBUS	LOC6547727|XP_001975016.1|DERE
OG0000504	LOC108596168|XP_017837167.1|DBUS, LOC108601108|XP_033149346.1|DBUS	LOC6544016|XP_001973016.2|DERE
OG0000505	LOC108606873|XP_017852885.1|DBUS	LOC6549759|XP_026838291.1|DERE
OG0000505	LOC108605502|XP_017850739.1|DBUS	LOC6550325|XP_026838292.1|DERE
OG0000506	LOC108602955|XP_017846796.1|DBUS	LOC6555387|XP_001981849.1|DERE
OG0000506	LOC108602956|XP_017846797.1|DBUS	LOC6555386|XP_001981848.2|DERE
OG0000507	LOC108606223|XP_017851609.1|DBUS	LOC6551395|XP_001977207.1|DERE
OG0000507	LOC117134647|XP_017851605.1|DBUS	LOC6551394|XP_001977206.1|DERE
OG0000508	LOC108599042|XP_017841310.1|DBUS	LOC6545905|XP_026833881.1|DERE
OG0000508	LOC108598122|XP_017840227.1|DBUS	LOC6545638|XP_001970970.1|DERE
OG0000509	LOC108596839|XP_017838456.1|DBUS	LOC6548916|XP_015011719.1|DERE
OG0000509	LOC108596688|XP_017838193.1|DBUS	LOC6548841|XP_015011718.1|DERE
OG0000510	LOC108596336|XP_017837479.1|DBUS	LOC6549367|XP_001975677.1|DERE
OG0000511	LOC108594496|XP_017835181.1|DBUS	LOC6547750|XP_001976259.3|DERE
OG0000511	LOC108598453|XP_017840588.2|DBUS	LOC6547751|XP_026835738.1|DERE
OG0000512	LOC108594653|XP_017835287.1|DBUS	LOC6544445|XP_001972432.1|DERE
OG0000513	LOC108597032|XP_017838814.1|DBUS	LOC6540981|XP_001970741.1|DERE
OG0000513	LOC108597626|XP_017839762.2|DBUS	LOC6549438|XP_001974303.1|DERE
OG0000514	LOC108599549|XP_017841933.2|DBUS	LOC6541560|XP_001969718.1|DERE
OG0000514	LOC108608448|XP_017855316.1|DBUS	LOC6542408|XP_015014932.1|DERE
OG0000515	LOC108607415|XP_017853695.1|DBUS	LOC6555828|XP_001982694.1|DERE
OG0000515	LOC108600368|XP_017843395.1|DBUS	LOC6544863|XP_001973175.3|DERE
OG0000516	LOC108605975|XP_033150222.1|DBUS	LOC6550639|XP_001978151.1|DERE
OG0000516	LOC108605334|XP_033150223.1|DBUS	LOC6550729|XP_001978152.1|DERE
OG0000517	LOC108599512|XP_017841869.2|DBUS	LOC6544410|XP_001973154.2|DERE
OG0000518	LOC117134651|XP_033149545.1|DBUS, LOC108598001|XP_033149576.1|DBUS	LOC6544776|XP_001971682.2|DERE, LOC6544774|XP_001971680.1|DERE, LOC113563876|XP_026832335.1|DERE
OG0000519	LOC108604951|XP_033150406.1|DBUS	LOC6544456|XP_001972394.1|DERE, LOC6544453|XP_001972391.1|DERE, LOC6544454|XP_001972392.1|DERE
OG0000521	LOC108605597|XP_017850861.1|DBUS	LOC6550123|XP_026837592.1|DERE
OG0000521	LOC108607174|XP_033150359.1|DBUS	LOC6550298|XP_001977700.3|DERE
OG0000522	LOC108601241|XP_017844629.1|DBUS	LOC6552669|XP_001979177.1|DERE
OG0000522	LOC108605160|XP_017850231.1|DBUS	LOC6550542|XP_001977967.1|DERE
OG0000523	LOC108604389|XP_017849335.1|DBUS	LOC6555318|XP_001981879.1|DERE
OG0000523	LOC108606259|XP_017851704.1|DBUS	LOC6549876|XP_001978657.1|DERE
OG0000524	LOC108603982|XP_017848697.1|DBUS	LOC6554799|XP_026832035.1|DERE, LOC6552028|XP_001980674.1|DERE
OG0000525	LOC108597586|XP_017839695.1|DBUS	LOC6542565|XP_001970348.2|DERE, LOC6540928|XP_001970349.1|DERE
OG0000526	LOC108603066|XP_017847004.2|DBUS	LOC6549085|XP_001974224.1|DERE
OG0000526	LOC108596578|XP_017837991.1|DBUS	LOC6547759|XP_001974882.1|DERE
OG0000527	LOC108607852|XP_017854421.2|DBUS	LOC6541645|XP_001968639.1|DERE
OG0000527	LOC108595917|XP_033149916.1|DBUS	LOC6542342|XP_026834232.1|DERE
OG0000528	LOC108607615|XP_017854017.1|DBUS	LOC6542296|XP_001968544.1|DERE
OG0000529	LOC108598475|XP_017840655.1|DBUS	LOC6542175|XP_001968414.2|DERE
OG0000529	LOC108606451|XP_017852056.1|DBUS, LOC108606430|XP_017852034.1|DBUS, LOC108606441|XP_017852045.1|DBUS	LOC6540612|XP_026834495.1|DERE
OG0000530	LOC108598640|XP_017840834.2|DBUS	LOC6543789|XP_001972323.2|DERE
OG0000530	LOC108599143|XP_033149536.1|DBUS	LOC6546456|XP_001971236.1|DERE
OG0000531	LOC108607925|XP_017854528.2|DBUS	LOC6549141|XP_001974394.1|DERE
OG0000532	LOC108602981|XP_017846856.1|DBUS, LOC108602982|XP_017846857.2|DBUS	LOC6553779|XP_001979446.1|DERE
OG0000532	LOC108602983|XP_017846858.1|DBUS	LOC6553778|XP_001979445.1|DERE
OG0000533	LOC108606118|XP_017851461.1|DBUS	LOC6549933|XP_001978681.1|DERE
OG0000533	LOC108604646|XP_017849685.1|DBUS	LOC6552518|XP_001980943.1|DERE
OG0000534	LOC108606757|XP_017852651.1|DBUS	LOC6551053|XP_001978297.2|DERE
OG0000534	LOC108601002|XP_033149627.1|DBUS	LOC6543014|XP_001968922.1|DERE
OG0000535	LOC108595799|XP_017836579.1|DBUS	LOC6541518|XP_001969049.1|DERE
OG0000535	LOC108595694|XP_017836465.1|DBUS	LOC6542472|XP_001970497.1|DERE
OG0000536	LOC108600702|XP_017843912.1|DBUS	LOC6544506|XP_026832668.1|DERE
OG0000537	LOC108595146|XP_017835801.1|DBUS	LOC6543099|XP_001970648.1|DERE
OG0000538	LOC108597300|XP_017839267.1|DBUS	LOC26526344|XP_015012786.1|DERE
OG0000538	LOC108595482|XP_017836221.1|DBUS	LOC6543110|XP_026835295.1|DERE
OG0000539	LOC108602420|XP_017846023.1|DBUS	LOC6554460|XP_001981719.1|DERE
OG0000539	LOC108602112|XP_017845626.1|DBUS	LOC6554459|XP_001981718.1|DERE
OG0000540	LOC108602949|XP_017846792.1|DBUS	LOC6548742|XP_001974099.1|DERE
OG0000541	LOC108597229|XP_017839161.1|DBUS	LOC6547020|XP_001974662.1|DERE, LOC6547022|XP_001974664.1|DERE, LOC6547089|XP_026836795.1|DERE
OG0000542	LOC108602847|XP_017846605.1|DBUS	LOC6554819|XP_001981800.1|DERE
OG0000542	LOC108607338|XP_017853510.1|DBUS	LOC113564707|XP_026839367.1|DERE, LOC6555859|XP_001982722.1|DERE
OG0000543	LOC108602308|XP_017845880.1|DBUS	LOC6554239|XP_001982148.2|DERE
OG0000543	LOC108597250|XP_017839191.1|DBUS	LOC6541169|XP_001970543.2|DERE
OG0000544	LOC108598572|XP_017840747.1|DBUS	LOC6544722|XP_001971529.1|DERE
OG0000544	LOC108601988|XP_017845471.1|DBUS	LOC6553430|XP_001979236.1|DERE
OG0000545	LOC108604827|XP_017849929.1|DBUS	LOC6552080|XP_001979780.1|DERE
OG0000545	LOC108601838|XP_017845270.1|DBUS	LOC6552076|XP_026831511.1|DERE
OG0000546	LOC108601923|XP_017845389.1|DBUS	LOC6552881|XP_001979981.1|DERE
OG0000546	LOC108606610|XP_017852368.1|DBUS	LOC6550860|XP_001978220.1|DERE
