Orthogroup	DBUS.longest_only	DBIA.longest_only
OG0001246	LOC108595054|XP_017835686.1|DBUS	LOC108026538|XP_016952975.1|DBIA
OG0001247	LOC108597512|XP_033150674.1|DBUS	LOC108036882|XP_016968746.1|DBIA
OG0001248	LOC108597921|XP_017840027.2|DBUS, LOC108599794|XP_033149588.1|DBUS	LOC108031009|XP_016959701.1|DBIA
OG0001249	LOC108606444|XP_017852047.1|DBUS	LOC108036325|XP_016967831.1|DBIA
OG0001251	LOC108601244|XP_033150914.1|DBUS, LOC108596527|XP_033150937.1|DBUS, LOC117135096|XP_033150936.1|DBUS	LOC108027280|XP_016954146.1|DBIA, LOC108027147|XP_016953856.1|DBIA
OG0001252	LOC108603389|XP_017847649.2|DBUS, LOC117134870|XP_033150112.1|DBUS	LOC108024552|XP_016950022.1|DBIA, LOC108024553|XP_016950023.1|DBIA, LOC108024278|XP_016949665.1|DBIA, LOC108024277|XP_016949664.1|DBIA
OG0001253	LOC108596953|XP_017838681.1|DBUS	LOC108022220|XP_016946563.1|DBIA
OG0001254	LOC108594784|XP_017835412.1|DBUS	LOC108022377|XP_016946747.1|DBIA
OG0001255	LOC108596458|XP_017837696.1|DBUS	LOC108030239|XP_016958532.1|DBIA
OG0001256	LOC108594850|XP_017835477.1|DBUS	LOC108022371|XP_016946741.1|DBIA
OG0001257	LOC108607362|XP_017853558.1|DBUS	LOC108035914|XP_016967189.1|DBIA
OG0001258	LOC108604510|XP_017849502.1|DBUS	LOC108031944|XP_016961213.1|DBIA
OG0001259	LOC108605403|XP_017850562.1|DBUS	LOC108023590|XP_016948681.1|DBIA
OG0001260	LOC108602021|XP_017845513.1|DBUS	LOC108031595|XP_016960660.1|DBIA
OG0001261	LOC108606683|XP_017852521.1|DBUS	LOC108027609|XP_016954619.1|DBIA
OG0001262	LOC108600788|XP_017844051.1|DBUS	LOC108028296|XP_016955506.1|DBIA
OG0001263	LOC108601766|XP_017845178.1|DBUS	LOC108031993|XP_016961276.1|DBIA
OG0001264	LOC108597055|XP_033149101.1|DBUS	LOC108029105|XP_016956698.1|DBIA
OG0001265	LOC108604975|XP_033150396.1|DBUS	LOC108023490|XP_016948503.1|DBIA
OG0001266	LOC108596175|XP_017837172.1|DBUS	LOC108026878|XP_016953559.1|DBIA
OG0001267	LOC108601765|XP_017845177.1|DBUS	LOC108031938|XP_016961207.1|DBIA
OG0001268	LOC108602532|XP_017846154.1|DBUS	LOC108023797|XP_016948929.1|DBIA
OG0001269	LOC108595406|XP_017836120.1|DBUS	LOC108030084|XP_016958211.1|DBIA
OG0001270	LOC108601438|XP_017844825.1|DBUS	LOC108027243|XP_016954082.1|DBIA
OG0001271	LOC108594795|XP_017835423.1|DBUS	LOC108022814|XP_016947440.1|DBIA
OG0001272	LOC108600930|XP_017844256.1|DBUS	LOC108035327|XP_016966390.1|DBIA
OG0001273	LOC108602463|XP_017846075.1|DBUS	LOC108024444|XP_016949850.1|DBIA
OG0001274	LOC108600386|XP_017843421.1|DBUS	LOC108028472|XP_016955823.1|DBIA
OG0001275	LOC108606693|XP_017852545.1|DBUS	LOC108025826|XP_016951968.1|DBIA
OG0001276	LOC108600634|XP_017843810.2|DBUS	LOC108035463|XP_016966598.1|DBIA
OG0001277	LOC108597937|XP_017840041.1|DBUS	LOC108034695|XP_016965124.1|DBIA
OG0001278	LOC108599917|XP_017842605.1|DBUS	LOC108034932|XP_016965679.1|DBIA
OG0001279	LOC108598816|XP_017841051.1|DBUS	LOC108028182|XP_016955335.1|DBIA
OG0001280	LOC108599487|XP_017841823.1|DBUS	LOC108029516|XP_016957307.1|DBIA
OG0001281	LOC108598658|XP_017840858.2|DBUS	LOC108035485|XP_016966625.1|DBIA
OG0001283	LOC108596913|XP_017838609.1|DBUS	LOC108036218|XP_016967699.1|DBIA
OG0001284	LOC108598471|XP_017840611.1|DBUS	LOC108027603|XP_016954616.1|DBIA, LOC108027594|XP_016954604.1|DBIA
OG0001285	LOC108600524|XP_017843657.1|DBUS	LOC108030815|XP_016959408.1|DBIA
OG0001286	LOC108606511|XP_017852173.1|DBUS	LOC108034295|XP_016964646.1|DBIA
OG0001287	LOC108604119|XP_017848894.1|DBUS	LOC108032255|XP_016961608.1|DBIA
OG0001288	LOC108594254|XP_033149443.1|DBUS	LOC108029194|XP_016956859.1|DBIA
OG0001289	LOC108608164|XP_017854908.2|DBUS, LOC108602456|XP_017846071.2|DBUS	LOC108033279|XP_016963034.1|DBIA
OG0001290	LOC108596112|XP_033149204.1|DBUS	LOC108028949|XP_016956458.1|DBIA
OG0001291	LOC108595003|XP_017835627.1|DBUS	LOC108026738|XP_016953347.1|DBIA
OG0001292	LOC108596770|XP_017838355.1|DBUS	LOC108036368|XP_016967939.1|DBIA
OG0001293	LOC108606164|XP_017851505.1|DBUS, LOC108607182|XP_017853328.1|DBUS	LOC108021971|XP_016946297.1|DBIA
OG0001294	LOC108603876|XP_017848536.1|DBUS, LOC108605674|XP_033150258.1|DBUS	LOC108024763|XP_016950365.1|DBIA
OG0001295	LOC108605580|XP_017850839.1|DBUS	LOC108033190|XP_016962921.1|DBIA
OG0001296	LOC108598546|XP_017840719.1|DBUS	LOC108030486|XP_016958856.1|DBIA
OG0001297	LOC108601954|XP_033149942.1|DBUS	LOC108031742|XP_016960926.1|DBIA
OG0001298	LOC108601613|XP_033149866.1|DBUS	LOC108027437|XP_016954374.1|DBIA
OG0001299	LOC108600786|XP_017844047.1|DBUS	LOC108035390|XP_016966491.1|DBIA
OG0001300	LOC108602803|XP_017846514.1|DBUS	LOC108024842|XP_016950469.1|DBIA
OG0001301	LOC108601913|XP_017845383.1|DBUS	LOC108033378|XP_016963187.1|DBIA
OG0001302	LOC108596526|XP_017837902.1|DBUS	LOC108029755|XP_016957741.1|DBIA
OG0001303	LOC108603668|XP_017848153.1|DBUS	LOC108025344|XP_016951277.1|DBIA
OG0001304	LOC108597256|XP_017839200.1|DBUS	LOC108030192|XP_016958433.1|DBIA
OG0001305	LOC108597482|XP_017839546.1|DBUS, LOC108597481|XP_017839545.1|DBUS, LOC108603599|XP_017848032.1|DBUS	LOC108027314|XP_016954198.1|DBIA
OG0001306	LOC108602831|XP_017846561.1|DBUS	LOC108025565|XP_016951585.1|DBIA
OG0001307	LOC108599599|XP_017842040.1|DBUS	LOC108028380|XP_016955665.1|DBIA
OG0001308	LOC108605431|XP_017850596.1|DBUS	LOC108023519|XP_016948555.1|DBIA
OG0001309	LOC108603532|XP_017847918.1|DBUS	LOC108024074|XP_016949338.1|DBIA
OG0001310	LOC108607187|XP_017853333.1|DBUS	LOC108024761|XP_016950358.1|DBIA
OG0001311	LOC108606279|XP_017851749.1|DBUS	LOC108035769|XP_016966962.1|DBIA
OG0001312	LOC108597919|XP_017840025.2|DBUS	LOC108028630|XP_016956040.1|DBIA
OG0001313	LOC108596779|XP_017838367.1|DBUS	LOC108022998|XP_016947718.1|DBIA
OG0001314	LOC108608411|XP_017855259.1|DBUS	LOC108032664|XP_016962113.1|DBIA
OG0001315	LOC108605012|XP_017850068.1|DBUS, LOC108606132|XP_017851474.1|DBUS	LOC108023281|XP_016948062.1|DBIA
OG0001316	LOC108595061|XP_017835695.1|DBUS	LOC108030229|XP_016958508.1|DBIA, LOC108030467|XP_016958853.1|DBIA
OG0001317	LOC108596866|XP_033149230.1|DBUS	LOC108029209|XP_016956878.1|DBIA
OG0001318	LOC117135004|XP_033150672.1|DBUS, LOC117135091|XP_033150928.1|DBUS, LOC117134983|XP_033150558.1|DBUS, LOC108594719|XP_033150932.1|DBUS, LOC117135094|XP_033150934.1|DBUS, LOC117134863|XP_033150026.1|DBUS, LOC117134990|XP_033150590.1|DBUS, LOC117134996|XP_033150601.1|DBUS	LOC108027762|XP_016954809.1|DBIA
OG0001319	LOC108598462|XP_017840599.1|DBUS	LOC108033356|XP_016963156.1|DBIA, LOC108033334|XP_016963108.1|DBIA
OG0001320	LOC108595218|XP_017835895.1|DBUS	LOC108022094|XP_016946427.1|DBIA
OG0001322	LOC108602442|XP_017846053.1|DBUS	LOC108026027|XP_016952207.1|DBIA, LOC108032866|XP_016962355.1|DBIA
OG0001323	LOC108596010|XP_017836848.1|DBUS	LOC108029026|XP_016956563.1|DBIA
OG0001324	LOC108608551|XP_017855459.1|DBUS	LOC108033455|XP_016963281.1|DBIA
OG0001325	LOC108602303|XP_017845874.1|DBUS	LOC108031081|XP_016959776.1|DBIA, LOC108031133|XP_016959835.1|DBIA
OG0001326	LOC108602768|XP_017846430.1|DBUS	LOC108025465|XP_016951456.1|DBIA
OG0001328	LOC108605706|XP_017850987.1|DBUS	LOC108025909|XP_016952082.1|DBIA
OG0001329	LOC108598123|XP_017840229.1|DBUS, LOC108606875|XP_017852887.1|DBUS	LOC108036877|XP_016968742.1|DBIA, LOC108024037|XP_016949300.1|DBIA
OG0001330	LOC108606755|XP_017852647.2|DBUS	LOC108023908|XP_016949082.1|DBIA
OG0001331	LOC108606035|XP_017851351.1|DBUS	LOC108023215|XP_016947974.1|DBIA
OG0001332	LOC108606355|XP_017851893.1|DBUS	LOC108033169|XP_016962891.1|DBIA
OG0001333	LOC108605555|XP_017850804.1|DBUS	LOC108035042|XP_016965903.1|DBIA
OG0001334	LOC108604723|XP_017849790.1|DBUS	LOC108025452|XP_016951441.1|DBIA
OG0001335	LOC108603850|XP_017848492.1|DBUS	LOC108031918|XP_016961179.1|DBIA
OG0001337	LOC108606596|XP_017852332.1|DBUS	LOC108033081|XP_016962740.1|DBIA
OG0001338	LOC108595193|XP_017835866.1|DBUS	LOC108022971|XP_016947685.1|DBIA
OG0001339	LOC108596553|XP_017837939.1|DBUS	LOC108022704|XP_016947267.1|DBIA
OG0001340	LOC108598625|XP_017840813.1|DBUS	LOC108036873|XP_016968739.1|DBIA
OG0001341	LOC108601888|XP_017845352.1|DBUS	LOC108031650|XP_016960769.1|DBIA
OG0001342	LOC108603694|XP_017848208.1|DBUS	LOC108025406|XP_016951373.1|DBIA
OG0001343	LOC108601461|XP_017844848.1|DBUS	LOC108027128|XP_016953836.1|DBIA
OG0001344	LOC108604331|XP_017849246.1|DBUS	LOC108025403|XP_016951368.1|DBIA
OG0001345	LOC108604561|XP_017849579.1|DBUS	LOC108032178|XP_016961522.1|DBIA
OG0001346	LOC108603922|XP_017848603.1|DBUS	LOC108032145|XP_016961475.1|DBIA
OG0001347	LOC108605756|XP_017851047.1|DBUS	LOC108028892|XP_016956402.1|DBIA
OG0001348	LOC108606593|XP_017852328.1|DBUS	LOC108033074|XP_016962732.1|DBIA
OG0001349	LOC108598595|XP_017840778.1|DBUS, LOC108599963|XP_033149408.1|DBUS	LOC108035499|XP_016966642.1|DBIA
OG0001350	LOC108598568|XP_017840741.1|DBUS	LOC108028082|XP_016955213.1|DBIA
OG0001351	LOC108596489|XP_017837765.1|DBUS	LOC108036383|XP_016967976.1|DBIA, LOC108036382|XP_016967974.1|DBIA
OG0001352	LOC108596956|XP_017838686.1|DBUS	LOC108024268|XP_016949643.1|DBIA
OG0001353	LOC108598863|XP_017841109.1|DBUS	LOC108030668|XP_016959184.1|DBIA
OG0001354	LOC108597548|XP_017839645.1|DBUS	LOC108022880|XP_016947563.1|DBIA
OG0001355	LOC108608201|XP_017854964.1|DBUS	LOC108026526|XP_016952962.1|DBIA
OG0001356	LOC108603481|XP_017847818.1|DBUS	LOC108024819|XP_016950435.1|DBIA
OG0001357	LOC108599937|XP_017842647.1|DBUS	LOC108034830|XP_016965431.1|DBIA
OG0001358	LOC108601013|XP_033149737.1|DBUS	LOC108035907|XP_016967162.1|DBIA
OG0001359	LOC108607831|XP_017854379.1|DBUS	LOC108033712|XP_016963734.1|DBIA
OG0001360	LOC108597645|XP_017839783.1|DBUS	LOC108036679|XP_016968450.1|DBIA
OG0001361	LOC108598068|XP_017840171.2|DBUS	LOC108034812|XP_016965346.1|DBIA
OG0001362	LOC108598904|XP_017841156.1|DBUS	LOC108034934|XP_016965687.1|DBIA
OG0001363	LOC108603230|XP_017847334.1|DBUS	LOC108031082|XP_016959777.1|DBIA
OG0001364	LOC108594659|XP_033150978.1|DBUS	LOC108022533|XP_016946999.1|DBIA
OG0001365	LOC108598726|XP_017840944.1|DBUS	LOC108034748|XP_016965185.1|DBIA
OG0001366	LOC108598007|XP_017840111.1|DBUS	LOC108034952|XP_016965727.1|DBIA
OG0001367	LOC108597360|XP_017839366.1|DBUS	LOC108026756|XP_016953376.1|DBIA
OG0001368	LOC108596324|XP_017837435.1|DBUS	LOC108036545|XP_016968261.1|DBIA
OG0001369	LOC117134643|XP_017851599.2|DBUS, LOC108605787|XP_017851079.2|DBUS, LOC108606218|XP_033150278.1|DBUS	LOC108024049|XP_016949315.1|DBIA, LOC108032955|XP_016962515.1|DBIA
OG0001370	LOC108597523|XP_033149017.1|DBUS	LOC108022596|XP_016947118.1|DBIA
OG0001371	LOC108607473|XP_017853801.2|DBUS	LOC108035828|XP_016967065.1|DBIA, LOC108025721|XP_016951779.1|DBIA
OG0001372	LOC117134648|XP_033150995.1|DBUS, LOC108596137|XP_033150994.1|DBUS	LOC108026628|XP_016953133.1|DBIA
OG0001373	LOC108594271|XP_017834892.1|DBUS	LOC108034327|XP_016964692.1|DBIA
OG0001374	LOC108597148|XP_017839031.1|DBUS	LOC108036560|XP_016968288.1|DBIA
OG0001375	LOC108603073|XP_017847040.1|DBUS	LOC108032923|XP_016962479.1|DBIA
OG0001376	LOC108595300|XP_017836003.1|DBUS	LOC108022765|XP_016947359.1|DBIA
OG0001377	LOC108608145|XP_033149788.1|DBUS	LOC108036743|XP_016968541.1|DBIA
OG0001378	LOC108594229|XP_017834829.1|DBUS	LOC108034355|XP_016964730.1|DBIA
OG0001380	LOC108595043|XP_017835672.1|DBUS	LOC108021916|XP_016946230.1|DBIA
OG0001381	LOC108595321|XP_017836030.1|DBUS	LOC108036409|XP_016968017.1|DBIA
OG0001382	LOC108607844|XP_017854400.1|DBUS	LOC108027664|XP_016954692.1|DBIA
OG0001383	LOC108595829|XP_017836609.1|DBUS	LOC108029956|XP_016957948.1|DBIA
OG0001384	LOC108598577|XP_017840755.1|DBUS	LOC108034260|XP_016964606.1|DBIA
OG0001385	LOC108608450|XP_017855317.1|DBUS	LOC108032601|XP_016962017.1|DBIA
OG0001387	LOC108598246|XP_017840353.1|DBUS	LOC108033768|XP_016963853.1|DBIA
OG0001389	LOC108604784|XP_017849871.1|DBUS	LOC108024847|XP_016950474.1|DBIA
OG0001390	LOC108594356|XP_017835003.1|DBUS	LOC108027927|XP_016955040.1|DBIA
OG0001391	LOC108598536|XP_017840708.1|DBUS	LOC108034060|XP_016964304.1|DBIA
OG0001392	LOC108605779|XP_017851071.1|DBUS	LOC108025824|XP_016951965.1|DBIA
OG0001393	LOC108605858|XP_017851158.1|DBUS	LOC108033877|XP_016964009.1|DBIA
OG0001394	LOC108607399|XP_017853663.1|DBUS	LOC108034091|XP_016964347.1|DBIA
OG0001395	LOC108604118|XP_017848892.1|DBUS	LOC108031900|XP_016961156.1|DBIA
OG0001396	LOC108606696|XP_017852554.1|DBUS	LOC108033160|XP_016962878.1|DBIA
OG0001397	LOC108604774|XP_017849860.1|DBUS	LOC108024805|XP_016950416.1|DBIA
OG0001398	LOC108607125|XP_017853250.1|DBUS	LOC108025878|XP_016952041.1|DBIA
OG0001399	LOC108596987|XP_017838741.1|DBUS	LOC108036172|XP_016967651.1|DBIA, LOC108031518|XP_016960529.1|DBIA, LOC108023802|XP_016948932.1|DBIA
OG0001400	LOC108601668|XP_017845058.1|DBUS	LOC108025330|XP_016951250.1|DBIA
OG0001401	LOC108598163|XP_017840269.2|DBUS	LOC108028071|XP_016955201.1|DBIA
OG0001402	LOC108599508|XP_017841864.2|DBUS	LOC108030562|XP_016958948.1|DBIA, LOC108030557|XP_016958941.1|DBIA
OG0001403	LOC108598770|XP_017841000.1|DBUS	LOC108030889|XP_016959549.1|DBIA
OG0001404	LOC108596388|XP_017837551.1|DBUS	LOC108029630|XP_016957513.1|DBIA
OG0001405	LOC108595288|XP_017836318.1|DBUS	LOC108036246|XP_016967744.1|DBIA
OG0001406	LOC108605766|XP_017851058.1|DBUS	LOC108023250|XP_016948019.1|DBIA
OG0001407	LOC108599593|XP_017842028.1|DBUS	LOC108034567|XP_016964987.1|DBIA
OG0001408	LOC108594829|XP_017835456.1|DBUS	LOC108029903|XP_016957882.1|DBIA
OG0001411	LOC108602089|XP_017845602.1|DBUS	LOC108032231|XP_016961583.1|DBIA
OG0001412	LOC108608298|XP_017855113.1|DBUS	LOC108033670|XP_016963605.1|DBIA
OG0001413	LOC108594880|XP_033150919.1|DBUS	LOC108022102|XP_016946433.1|DBIA, LOC108022249|XP_016946597.1|DBIA
OG0001414	LOC117134724|XP_033149227.1|DBUS	LOC108022066|XP_016946400.1|DBIA
OG0001415	LOC108594961|XP_017835584.1|DBUS	LOC108026500|XP_016952936.1|DBIA
OG0001416	LOC108608066|XP_017854745.2|DBUS	LOC108033426|XP_016963237.1|DBIA
OG0001416	LOC108598574|XP_017840750.1|DBUS	LOC108028384|XP_016955677.1|DBIA
OG0001418	LOC108598592|XP_017840774.2|DBUS	LOC108028447|XP_016955777.1|DBIA, LOC108028149|XP_016955299.1|DBIA
OG0001419	LOC108605387|XP_017850549.1|DBUS	LOC108036044|XP_016967474.1|DBIA, LOC108036135|XP_016967609.1|DBIA
OG0001420	LOC108605789|XP_017851081.2|DBUS, LOC108599333|XP_017841626.1|DBUS	LOC108031787|XP_016960989.1|DBIA
OG0001421	LOC108600667|XP_017843855.2|DBUS	LOC108025306|XP_016951193.1|DBIA, LOC108033245|XP_016963000.1|DBIA, LOC108027822|XP_016954892.1|DBIA
OG0001422	LOC108600965|XP_017844309.1|DBUS	LOC108029113|XP_016956718.1|DBIA
OG0001423	LOC108595872|XP_017836653.1|DBUS, LOC108602144|XP_017845666.1|DBUS	LOC108025975|XP_016952156.1|DBIA, LOC108026059|XP_016952242.1|DBIA
OG0001426	LOC108608426|XP_017855283.1|DBUS	LOC108032819|XP_016962322.1|DBIA
OG0001426	LOC108606009|XP_017851322.1|DBUS	LOC108032968|XP_016962528.1|DBIA
OG0001427	LOC108596209|XP_017837222.1|DBUS	LOC108029586|XP_016957440.1|DBIA, LOC108028997|XP_016956529.1|DBIA
OG0001429	LOC108604066|XP_017848819.1|DBUS	LOC108031807|XP_016961018.1|DBIA
OG0001430	LOC108603079|XP_017847056.1|DBUS	LOC108031463|XP_016960391.1|DBIA
OG0001431	LOC108606357|XP_017851894.1|DBUS	LOC108023671|XP_016948782.1|DBIA, LOC108023178|XP_016947909.1|DBIA
OG0001432	LOC108607127|XP_017853254.1|DBUS	LOC108033178|XP_016962905.1|DBIA
OG0001433	LOC108602309|XP_017845881.1|DBUS	LOC108031974|XP_016961257.1|DBIA
OG0001434	LOC108605749|XP_017851037.1|DBUS	LOC108025717|XP_016951762.1|DBIA
OG0001435	LOC108597036|XP_017838818.1|DBUS	LOC108029506|XP_016957279.1|DBIA
OG0001436	LOC108605711|XP_017850992.1|DBUS	LOC108023619|XP_016948719.1|DBIA
OG0001437	LOC108607997|XP_017854647.1|DBUS	LOC108036048|XP_016967479.1|DBIA
OG0001438	LOC108601828|XP_017845258.1|DBUS	LOC108024655|XP_016950203.1|DBIA
OG0001439	LOC108602275|XP_017845821.1|DBUS	LOC108031854|XP_016961096.1|DBIA
OG0001440	LOC108606032|XP_017851349.1|DBUS	LOC108023931|XP_016949105.1|DBIA
OG0001442	LOC108602126|XP_017845645.1|DBUS	LOC108033311|XP_016963075.1|DBIA
OG0001443	LOC108603880|XP_017848541.1|DBUS	LOC108025295|XP_016951173.1|DBIA
OG0001444	LOC108604586|XP_017849606.1|DBUS	LOC108031884|XP_016961137.1|DBIA
OG0001445	LOC108604055|XP_017848806.1|DBUS	LOC108024980|XP_016950716.1|DBIA
OG0001446	LOC108602389|XP_017845990.1|DBUS	LOC108031838|XP_016961077.1|DBIA
OG0001447	LOC108603658|XP_017848124.1|DBUS	LOC108025313|XP_016951202.1|DBIA
OG0001448	LOC108602767|XP_017846428.1|DBUS	LOC108025424|XP_016951397.1|DBIA
OG0001449	LOC108595985|XP_017836762.1|DBUS	LOC108036630|XP_016968393.1|DBIA
OG0001450	LOC108608538|XP_033150726.1|DBUS	LOC108021912|XP_016946221.1|DBIA
OG0001451	LOC108597063|XP_017838876.1|DBUS	LOC108029946|XP_016957938.1|DBIA
OG0001452	LOC108595903|XP_033149142.1|DBUS	LOC108026714|XP_016953306.1|DBIA
OG0001453	LOC108600341|XP_017843353.2|DBUS	LOC108028668|XP_016956090.1|DBIA
OG0001454	LOC108604341|XP_017849257.1|DBUS	LOC108031776|XP_016960974.1|DBIA
OG0001455	LOC108600449|XP_017843525.2|DBUS, LOC108598054|XP_033149295.1|DBUS	LOC108035096|XP_016966006.1|DBIA
OG0001456	LOC108596118|XP_017837051.2|DBUS	LOC108022438|XP_016946812.1|DBIA
OG0001457	LOC108596084|XP_017836991.1|DBUS	LOC108030014|XP_016958018.1|DBIA
OG0001458	LOC108595459|XP_017836189.1|DBUS	LOC108022164|XP_016946497.1|DBIA
OG0001459	LOC108598886|XP_017841136.1|DBUS	LOC108028823|XP_016956298.1|DBIA
OG0001460	LOC108596263|XP_017837308.1|DBUS	LOC108030078|XP_016958180.1|DBIA
OG0001462	LOC108599471|XP_017841799.2|DBUS	LOC108035050|XP_016965918.1|DBIA
OG0001463	LOC108602703|XP_017846344.1|DBUS	LOC108026326|XP_016952706.1|DBIA
OG0001464	LOC108599562|XP_017841947.1|DBUS	LOC108023425|XP_016948400.1|DBIA
OG0001465	LOC108597304|XP_017839272.1|DBUS	LOC108036666|XP_016968436.1|DBIA
OG0001466	LOC108608363|XP_017855201.2|DBUS	LOC108033928|XP_016964095.1|DBIA
OG0001467	LOC108608001|XP_017854655.1|DBUS	LOC108033604|XP_016963446.1|DBIA
OG0001468	LOC108598570|XP_017840744.2|DBUS	LOC108031320|XP_016960060.1|DBIA
OG0001469	LOC108596337|XP_017837480.1|DBUS	LOC108036908|XP_016968801.1|DBIA
OG0001470	LOC108598839|XP_017841082.2|DBUS	LOC108028829|XP_016956307.1|DBIA
OG0001471	LOC108598023|XP_033149452.1|DBUS	LOC108029439|XP_016957180.1|DBIA
OG0001472	LOC108598977|XP_017841240.1|DBUS	LOC108035009|XP_016965841.1|DBIA
OG0001473	LOC108602693|XP_017846321.1|DBUS	LOC108024939|XP_016950629.1|DBIA
OG0001474	LOC108604911|XP_017849970.1|DBUS	LOC108033156|XP_016962872.1|DBIA
OG0001475	LOC108598597|XP_017840780.2|DBUS, LOC108597723|XP_017839903.1|DBUS	LOC108022679|XP_016947239.1|DBIA
OG0001476	LOC117135033|XP_033150751.1|DBUS	LOC108035801|XP_016967031.1|DBIA
OG0001477	LOC108604328|XP_017849243.1|DBUS	LOC108025514|XP_016951524.1|DBIA
OG0001478	LOC108607716|XP_017854207.1|DBUS	LOC108029083|XP_016956659.1|DBIA
OG0001479	LOC108606226|XP_017851613.1|DBUS, LOC117134795|XP_033149577.1|DBUS	LOC108023741|XP_016948867.1|DBIA
OG0001480	LOC108594429|XP_017835092.1|DBUS	LOC108029168|XP_016956802.1|DBIA
OG0001481	LOC108607492|XP_017853828.1|DBUS	LOC108033701|XP_016963696.1|DBIA
OG0001482	LOC108594933|XP_017835556.1|DBUS	LOC108036298|XP_016967798.1|DBIA
OG0001483	LOC108608142|XP_017854873.1|DBUS	LOC108027477|XP_016954409.1|DBIA, LOC108031570|XP_016960619.1|DBIA, LOC108031583|XP_016960644.1|DBIA, LOC108027554|XP_016954512.1|DBIA, LOC108033085|XP_016962770.1|DBIA, LOC108027559|XP_016954526.1|DBIA
OG0001484	LOC108598984|XP_033149607.1|DBUS	LOC108033537|XP_016963374.1|DBIA
OG0001485	LOC108598086|XP_017840188.1|DBUS	LOC108035951|XP_016967243.1|DBIA
OG0001486	LOC108594491|XP_017835173.1|DBUS	LOC108036694|XP_016968472.1|DBIA, LOC108036783|XP_016968614.1|DBIA
OG0001487	LOC108603795|XP_017848385.2|DBUS	LOC108023841|XP_016948974.1|DBIA
OG0001488	LOC108595450|XP_017836179.1|DBUS	LOC108029373|XP_016957090.1|DBIA
OG0001489	LOC108595698|XP_017836473.1|DBUS	LOC108032523|XP_016961851.1|DBIA
OG0001490	LOC108602378|XP_017845976.1|DBUS	LOC108027796|XP_016954856.1|DBIA
OG0001491	LOC108595425|XP_017836146.1|DBUS, LOC108600546|XP_017843695.1|DBUS, LOC108607223|XP_017853389.1|DBUS	LOC108029078|XP_016956649.1|DBIA
OG0001492	LOC108606108|XP_017851448.1|DBUS	LOC108033598|XP_016963439.1|DBIA
OG0001493	LOC108605234|XP_017850336.1|DBUS	LOC108024242|XP_016949612.1|DBIA
OG0001494	LOC108606052|XP_017851389.1|DBUS	LOC108021998|XP_016946327.1|DBIA
OG0001495	LOC108597506|XP_017839583.1|DBUS	LOC108029687|XP_016957632.1|DBIA
OG0001496	LOC108605591|XP_017850853.1|DBUS	LOC108023796|XP_016948925.1|DBIA
OG0001497	LOC108596990|XP_017838748.1|DBUS	LOC108036650|XP_016968419.1|DBIA
OG0001498	LOC108604026|XP_033149874.1|DBUS	LOC108027377|XP_016954295.1|DBIA
OG0001500	LOC108595141|XP_017835795.1|DBUS	LOC108030174|XP_016958403.1|DBIA
OG0001501	LOC108598980|XP_017841244.2|DBUS	LOC108031179|XP_016959888.1|DBIA
OG0001502	LOC108597221|XP_017839153.1|DBUS	LOC108030213|XP_016958469.1|DBIA
OG0001503	LOC108594685|XP_017835315.1|DBUS	LOC108030330|XP_016958677.1|DBIA
OG0001504	LOC108606484|XP_017852112.1|DBUS	LOC108023402|XP_016948341.1|DBIA
OG0001505	LOC108596015|XP_033149200.1|DBUS	LOC108022350|XP_016946701.1|DBIA
OG0001506	LOC108597639|XP_017839775.1|DBUS	LOC108029642|XP_016957540.1|DBIA
OG0001507	LOC108595005|XP_017835629.1|DBUS	LOC108022676|XP_016947236.1|DBIA
OG0001508	LOC108595466|XP_017836200.1|DBUS	LOC108029690|XP_016957639.1|DBIA
OG0001509	LOC108594921|XP_017835545.1|DBUS	LOC108022225|XP_016946571.1|DBIA
OG0001510	LOC108608138|XP_017854864.1|DBUS	LOC108027428|XP_016954367.1|DBIA
OG0001511	LOC108597145|XP_017839028.1|DBUS	LOC108022910|XP_016947606.1|DBIA
OG0001512	LOC108600835|XP_017844119.1|DBUS	LOC108028037|XP_016955163.1|DBIA
OG0001515	LOC108606768|XP_017852669.1|DBUS	LOC108024252|XP_016949624.1|DBIA
OG0001517	LOC108601751|XP_017845164.1|DBUS	LOC108024381|XP_016949774.1|DBIA
OG0001518	LOC108605740|XP_017851027.1|DBUS	LOC108024222|XP_016949579.1|DBIA
OG0001520	LOC108602350|XP_017845939.1|DBUS	LOC108027460|XP_016954404.1|DBIA, LOC108027285|XP_016954163.1|DBIA
OG0001521	LOC108607650|XP_033150801.1|DBUS	LOC108032630|XP_016962060.1|DBIA
OG0001522	LOC108608415|XP_017855263.2|DBUS	LOC108035823|XP_016967060.1|DBIA
OG0001524	LOC108594661|XP_017835292.1|DBUS	LOC108029854|XP_016957832.1|DBIA, LOC108030012|XP_016958015.1|DBIA
OG0001525	LOC108603586|XP_017848016.1|DBUS	LOC108036175|XP_016967658.1|DBIA
OG0001526	LOC108606055|XP_017851390.1|DBUS	LOC108025648|XP_016951676.1|DBIA, LOC108025640|XP_016951665.1|DBIA
OG0001527	LOC108607266|XP_033150240.1|DBUS	LOC108027501|XP_016954434.1|DBIA, LOC108027500|XP_016954433.1|DBIA
OG0001528	LOC108604346|XP_017849263.1|DBUS	LOC108031032|XP_016959723.1|DBIA
