Orthogroup	DBUS.longest_only	DSER.longest_only
OG0002908	LOC108595033|XP_017835662.2|DBUS	LOC110179234|XP_020802347.1|DSER
OG0002909	LOC108596476|XP_017837726.1|DBUS	LOC110184061|XP_020808097.1|DSER
OG0002910	LOC108607429|XP_017853733.2|DBUS	LOC110185004|XP_020809321.1|DSER
OG0002911	LOC108595191|XP_017835862.1|DBUS	LOC110184100|XP_020808146.1|DSER
OG0002912	LOC108605189|XP_017850269.1|DBUS	LOC110179543|XP_020802782.1|DSER
OG0002913	LOC108597592|XP_017839702.1|DBUS	LOC110177260|XP_020799573.1|DSER
OG0002914	LOC108608128|XP_017854847.1|DBUS	LOC110185714|XP_020810350.1|DSER
OG0002915	LOC108597371|XP_017852083.2|DBUS	LOC110187263|XP_020812310.1|DSER
OG0002916	LOC108601921|XP_033149977.1|DBUS	LOC110179153|XP_020802202.1|DSER
OG0002917	LOC108595445|XP_017836167.1|DBUS	LOC110181506|XP_020804939.1|DSER
OG0002918	LOC108595375|XP_017836091.1|DBUS	LOC110182404|XP_020806105.1|DSER
OG0002919	LOC108596811|XP_017838415.1|DBUS	LOC110189436|XP_020815166.1|DSER
OG0002920	LOC108594323|XP_017834962.1|DBUS	LOC110181211|XP_020804552.1|DSER
OG0002921	LOC108601701|XP_017845107.1|DBUS	LOC110184887|XP_020809192.1|DSER
OG0002922	LOC108607425|XP_017853725.1|DBUS	LOC110184970|XP_020809277.1|DSER
OG0002923	LOC108607410|XP_017853688.1|DBUS	LOC110184989|XP_020809300.1|DSER
OG0002924	LOC108607420|XP_017853711.1|DBUS	LOC110184963|XP_020809270.1|DSER
OG0002925	LOC108596246|XP_017837286.1|DBUS	LOC110177795|XP_020800343.1|DSER, LOC110178431|XP_020801228.1|DSER
OG0002926	LOC108608471|XP_017855349.1|DBUS	LOC110182369|XP_020806069.1|DSER
OG0002927	LOC108607938|XP_017854544.1|DBUS	LOC110182318|XP_020806007.1|DSER
OG0002929	LOC108607962|XP_017854578.1|DBUS	LOC110187597|XP_020812649.1|DSER
OG0002930	LOC108605586|XP_017850849.1|DBUS	LOC110176988|XP_020799156.1|DSER
OG0002931	LOC108606753|XP_017852646.1|DBUS	LOC110185645|XP_020810262.1|DSER
OG0002932	LOC108597370|XP_017839385.1|DBUS	LOC110178288|XP_020801018.1|DSER
OG0002933	LOC108594677|XP_033149155.1|DBUS	LOC110188989|XP_020814597.1|DSER
OG0002934	LOC108595541|XP_017836285.1|DBUS	LOC110176374|XP_020798360.1|DSER, LOC110188950|XP_020814549.1|DSER
OG0002935	LOC108608336|XP_033149930.1|DBUS	LOC110183118|XP_020806967.1|DSER
OG0002936	LOC108595851|XP_017836631.1|DBUS	LOC110191599|XP_020818144.1|DSER
OG0002937	LOC108595901|XP_017836681.1|DBUS	LOC110189388|XP_020815097.1|DSER
OG0002938	LOC108603685|XP_017848189.1|DBUS	LOC110187205|XP_020812264.1|DSER
OG0002939	LOC117134666|XP_033148960.1|DBUS, LOC108596872|XP_017838539.1|DBUS	LOC110178590|XP_020801433.1|DSER
OG0002940	LOC108601955|XP_017845429.1|DBUS	LOC110191738|XP_020818327.1|DSER
OG0002941	LOC108597071|XP_017838894.2|DBUS	LOC110176564|XP_020798611.1|DSER
OG0002942	LOC108600785|XP_017844049.1|DBUS	LOC110176825|XP_020798935.1|DSER
OG0002943	LOC117134636|XP_033150717.1|DBUS	LOC110181391|XP_020804782.1|DSER
OG0002944	LOC108608321|XP_033150719.1|DBUS	LOC110181366|XP_020804749.1|DSER
OG0002945	LOC108607901|XP_017854497.1|DBUS	LOC110184007|XP_020808031.1|DSER
OG0002946	LOC108594959|XP_017835582.1|DBUS	LOC110176328|XP_020798307.1|DSER
OG0002947	LOC108594524|XP_033149513.1|DBUS	LOC110185980|XP_020810662.1|DSER
OG0002948	LOC108600564|XP_017843716.2|DBUS	LOC110177473|XP_020799873.1|DSER
OG0002949	LOC108600831|XP_017844113.1|DBUS	LOC110189864|XP_020815742.1|DSER
OG0002950	LOC108602959|XP_017846863.2|DBUS	LOC110183020|XP_020806867.1|DSER
OG0002951	LOC108601857|XP_033150565.1|DBUS	LOC110183342|XP_020807255.1|DSER
OG0002952	LOC108607952|XP_017854566.1|DBUS	LOC110182359|XP_020806058.1|DSER
OG0002953	LOC108608296|XP_033150680.1|DBUS	LOC110185562|XP_020810141.1|DSER
OG0002954	LOC108608568|XP_033150205.1|DBUS	LOC110176565|XP_020798613.1|DSER
OG0002955	LOC108597051|XP_017838859.1|DBUS	LOC110189441|XP_020815170.1|DSER, LOC110181832|XP_020805394.1|DSER
OG0002956	LOC108594681|XP_017835311.1|DBUS	LOC110178320|XP_020801089.1|DSER
OG0002957	LOC108597317|XP_017839295.1|DBUS, LOC108596250|XP_017837291.1|DBUS	LOC110189726|XP_020815576.1|DSER
OG0002958	LOC108607490|XP_017853826.1|DBUS	LOC110176827|XP_020798937.1|DSER
OG0002959	LOC108594243|XP_017834846.1|DBUS	LOC110182701|XP_020806456.1|DSER, LOC110180313|XP_020803629.1|DSER
OG0002960	LOC108598671|XP_017840877.1|DBUS	LOC110183694|XP_020807692.1|DSER
OG0002961	LOC108597147|XP_017839030.1|DBUS	LOC110189534|XP_020815321.1|DSER
OG0002962	LOC108607523|XP_017853889.1|DBUS	LOC110181377|XP_020804766.1|DSER
OG0002963	LOC108608217|XP_017854982.2|DBUS	LOC110183339|XP_020807248.1|DSER
OG0002964	LOC108596438|XP_017837658.1|DBUS	LOC110188959|XP_020814557.1|DSER
OG0002965	LOC108608219|XP_017854986.2|DBUS	LOC110183272|XP_020807155.1|DSER
OG0002966	LOC108607553|XP_017853933.2|DBUS	LOC110183340|XP_020807254.1|DSER, LOC110185812|XP_020810476.1|DSER
OG0002967	LOC108597348|XP_017839344.1|DBUS, LOC108598800|XP_017841032.1|DBUS	LOC110183642|XP_020807623.1|DSER
OG0002968	LOC108598801|XP_017841033.1|DBUS	LOC110183643|XP_020807624.1|DSER
OG0002969	LOC108606393|XP_017851974.1|DBUS	LOC110187397|XP_020812447.1|DSER
OG0002970	LOC108605801|XP_017851130.2|DBUS	LOC110180312|XP_020803627.1|DSER, LOC110182678|XP_020806424.1|DSER
OG0002971	LOC108608185|XP_017854939.1|DBUS	LOC110183855|XP_020807868.1|DSER
OG0002972	LOC108602000|XP_017845489.1|DBUS	LOC110186507|XP_020811361.1|DSER
OG0002973	LOC108597156|XP_017839052.1|DBUS	LOC110191623|XP_020818170.1|DSER
OG0002974	LOC108600525|XP_017843658.1|DBUS	LOC110183679|XP_020807675.1|DSER
OG0002975	LOC108608153|XP_033149462.1|DBUS	LOC110181304|XP_020804684.1|DSER
OG0002976	LOC108605850|XP_017851149.1|DBUS	LOC110183539|XP_020807498.1|DSER
OG0002977	LOC108596463|XP_033149030.1|DBUS	LOC110180269|XP_020803584.1|DSER
OG0002978	LOC108595517|XP_017836260.1|DBUS	LOC110191661|XP_020818218.1|DSER
OG0002979	LOC108606005|XP_017851317.2|DBUS, LOC108597211|XP_017839138.1|DBUS	LOC110188983|XP_020814590.1|DSER
OG0002980	LOC108607936|XP_017854541.1|DBUS	LOC110178100|XP_020800768.1|DSER
OG0002981	LOC108607578|XP_033150813.1|DBUS	LOC110183023|XP_020806869.1|DSER
OG0002982	LOC108598213|XP_017840321.1|DBUS	LOC110186125|XP_020810834.1|DSER
OG0002983	LOC108599892|XP_017842570.2|DBUS	LOC110184506|XP_020808727.1|DSER
OG0002984	LOC108598120|XP_017840225.1|DBUS	LOC110179410|XP_020802595.1|DSER
OG0002985	LOC108607322|XP_033150532.1|DBUS	LOC110185409|XP_020809875.1|DSER
OG0002986	LOC108605507|XP_017850744.1|DBUS, LOC108608218|XP_017854985.1|DBUS	LOC110183334|XP_020807243.1|DSER
OG0002987	LOC108594517|XP_033150786.1|DBUS	LOC110182377|XP_020806078.1|DSER
OG0002988	LOC108604334|XP_017849653.2|DBUS	LOC110178127|XP_020800808.1|DSER
OG0002989	LOC108600739|XP_017843973.1|DBUS	LOC110190248|XP_020816271.1|DSER
OG0002990	LOC108597305|XP_033149938.1|DBUS	LOC110182299|XP_020805978.1|DSER
OG0002991	LOC108596183|XP_017837183.1|DBUS	LOC110181830|XP_020805396.1|DSER
OG0002992	LOC108608177|XP_033150644.1|DBUS	LOC110181172|XP_020804506.1|DSER
OG0002993	LOC108598684|XP_017840896.1|DBUS	LOC110189986|XP_020815934.1|DSER
OG0002994	LOC108594520|XP_017835213.1|DBUS	LOC110187508|XP_020812561.1|DSER
OG0002995	LOC108608277|XP_017855074.1|DBUS	LOC110187507|XP_020812560.1|DSER
OG0002996	LOC108601957|XP_017845432.1|DBUS	LOC110188073|XP_020813283.1|DSER, LOC110188070|XP_020813279.1|DSER
OG0002997	LOC108605495|XP_017850729.1|DBUS	LOC110185512|XP_020810065.1|DSER
OG0002998	LOC108606856|XP_017852842.1|DBUS	LOC110182123|XP_020805795.1|DSER
OG0002999	LOC108599207|XP_017841491.2|DBUS	LOC110179813|XP_020803076.1|DSER
OG0003000	LOC108602100|XP_017845613.1|DBUS	LOC110177108|XP_020799312.1|DSER
OG0003001	LOC108597738|XP_017839923.1|DBUS	LOC110177026|XP_020799201.1|DSER
OG0003002	LOC108600618|XP_017843791.2|DBUS	LOC110190694|XP_020816966.1|DSER
OG0003003	LOC108596535|XP_017837913.1|DBUS	LOC110179525|XP_020802765.1|DSER
OG0003004	LOC108604985|XP_017850044.1|DBUS	LOC110179427|XP_020802616.1|DSER, LOC110179473|XP_020802702.1|DSER
OG0003005	LOC108594369|XP_017835018.1|DBUS, LOC108605676|XP_017850955.1|DBUS	LOC110183054|XP_020806898.1|DSER
OG0003006	LOC108604693|XP_017849738.1|DBUS	LOC110177350|XP_020799701.1|DSER
OG0003007	LOC108602965|XP_017846834.1|DBUS	LOC110191752|XP_020818348.1|DSER
OG0003008	LOC108602536|XP_017846157.1|DBUS	LOC110186469|XP_020811315.1|DSER
OG0003009	LOC108598988|XP_017841253.1|DBUS	LOC110178635|XP_020801481.1|DSER
OG0003010	LOC108597619|XP_017839748.1|DBUS	LOC110180020|XP_020803279.1|DSER
OG0003011	LOC108595265|XP_017835964.1|DBUS	LOC110191776|XP_020818384.1|DSER
OG0003012	LOC108603413|XP_017847696.1|DBUS	LOC110187694|XP_020812788.1|DSER, LOC110187676|XP_020812759.1|DSER
OG0003013	LOC108606817|XP_017852781.1|DBUS	LOC110181486|XP_020804903.1|DSER
OG0003014	LOC108607064|XP_017853168.1|DBUS	LOC110184291|XP_020808434.1|DSER
OG0003015	LOC108605669|XP_017850950.2|DBUS	LOC110184593|XP_020808842.1|DSER
OG0003016	LOC108600826|XP_017844107.2|DBUS	LOC110191121|XP_020817529.1|DSER
OG0003017	LOC108604825|XP_017849925.1|DBUS	LOC110187730|XP_020812843.1|DSER
OG0003018	LOC108604036|XP_017848782.1|DBUS	LOC110177387|XP_020799749.1|DSER
OG0003019	LOC108601022|XP_017844384.1|DBUS	LOC110178995|XP_020801975.1|DSER
OG0003020	LOC108604117|XP_017848891.1|DBUS	LOC110188682|XP_020814145.1|DSER
OG0003021	LOC108604243|XP_017849106.1|DBUS	LOC110188292|XP_020813650.1|DSER
OG0003022	LOC108600096|XP_017842946.1|DBUS	LOC110188508|XP_020813901.1|DSER
OG0003023	LOC108606636|XP_017852421.1|DBUS	LOC110181763|XP_020805292.1|DSER
OG0003024	LOC108598241|XP_033149470.1|DBUS	LOC110191025|XP_020817402.1|DSER
OG0003025	LOC108601960|XP_017845436.1|DBUS	LOC110187821|XP_020812957.1|DSER
OG0003026	LOC108602119|XP_017845633.1|DBUS	LOC110187780|XP_020812910.1|DSER
OG0003027	LOC108601598|XP_017844987.1|DBUS	LOC110191740|XP_020818330.1|DSER
OG0003028	LOC108600052|XP_017842888.1|DBUS	LOC110185299|XP_020809709.1|DSER
OG0003029	LOC108599695|XP_017842181.1|DBUS	LOC110178757|XP_020801649.1|DSER
OG0003030	LOC108603450|XP_017847770.1|DBUS	LOC110177247|XP_020799551.1|DSER
OG0003031	LOC108606264|XP_017851710.1|DBUS	LOC110182090|XP_020805731.1|DSER
OG0003032	LOC108603886|XP_017848551.1|DBUS	LOC110185732|XP_020810376.1|DSER
OG0003033	LOC108600295|XP_017843265.1|DBUS	LOC110176169|XP_020798066.1|DSER
OG0003034	LOC108602979|XP_017846852.1|DBUS	LOC110191923|XP_020818583.1|DSER
OG0003035	LOC108604319|XP_017849229.1|DBUS	LOC110186738|XP_020811662.1|DSER
OG0003036	LOC108595157|XP_017835816.1|DBUS	LOC110189512|XP_020815280.1|DSER
OG0003037	LOC108600463|XP_017843546.1|DBUS	LOC110176218|XP_020798153.1|DSER
OG0003038	LOC108596768|XP_017838349.1|DBUS	LOC110179155|XP_020802206.1|DSER
OG0003039	LOC108607774|XP_017854293.1|DBUS	LOC110183161|XP_020807011.1|DSER
OG0003040	LOC108599555|XP_017841937.1|DBUS	LOC110190580|XP_020816828.1|DSER
OG0003041	LOC108599543|XP_017841916.1|DBUS	LOC110182772|XP_020806551.1|DSER
OG0003042	LOC108603771|XP_033149808.1|DBUS	LOC110190983|XP_020817350.1|DSER
OG0003043	LOC108604007|XP_017848736.1|DBUS	LOC110186867|XP_020811821.1|DSER
OG0003044	LOC108596218|XP_017837235.1|DBUS	LOC110182331|XP_020806025.1|DSER
OG0003045	LOC108604716|XP_017849783.1|DBUS	LOC110186208|XP_020810929.1|DSER
OG0003046	LOC108603540|XP_017847941.1|DBUS	LOC110191769|XP_020818370.1|DSER
OG0003047	LOC108603542|XP_017847943.1|DBUS	LOC110191770|XP_020818373.1|DSER
OG0003048	LOC108596887|XP_017838556.1|DBUS	LOC110190412|XP_020816577.1|DSER, LOC110187161|XP_020812232.1|DSER
OG0003049	LOC108604605|XP_017849631.1|DBUS	LOC110186710|XP_020811641.1|DSER
OG0003050	LOC108604186|XP_033149986.1|DBUS	LOC110186161|XP_020810871.1|DSER
OG0003051	LOC108598308|XP_017840412.1|DBUS, LOC108598943|XP_017841201.2|DBUS	LOC110182771|XP_020806550.1|DSER
OG0003052	LOC108602964|XP_017846831.1|DBUS	LOC110191766|XP_020818368.1|DSER
OG0003053	LOC108603994|XP_017848715.1|DBUS	LOC110188472|XP_020813860.1|DSER
OG0003054	LOC108604000|XP_017848729.1|DBUS	LOC110185683|XP_020810312.1|DSER
OG0003055	LOC108603332|XP_033150129.1|DBUS	LOC110184309|XP_020808459.1|DSER
OG0003056	LOC108606695|XP_033150166.1|DBUS	LOC110175945|XP_020797790.1|DSER
OG0003057	LOC108596028|XP_017836875.1|DBUS	LOC110179267|XP_020802381.1|DSER
OG0003058	LOC108597296|XP_017839264.1|DBUS	LOC110177191|XP_020799449.1|DSER
OG0003059	LOC108606741|XP_033150232.1|DBUS	LOC110180082|XP_020803366.1|DSER
OG0003060	LOC108596568|XP_017837963.1|DBUS	LOC110191520|XP_020818047.1|DSER
OG0003061	LOC108606639|XP_017852424.1|DBUS	LOC110184381|XP_020808544.1|DSER, LOC110188634|XP_020814068.1|DSER
OG0003062	LOC108603196|XP_033149921.1|DBUS, LOC108603202|XP_017847273.1|DBUS	LOC110177222|XP_020799501.1|DSER
OG0003063	LOC108600046|XP_017842880.1|DBUS	LOC110190426|XP_020816562.1|DSER
OG0003064	LOC108606101|XP_017851435.1|DBUS	LOC110189299|XP_020814992.1|DSER
OG0003065	LOC108607954|XP_033149950.1|DBUS	LOC110188773|XP_020814270.1|DSER
OG0003066	LOC108603111|XP_017847105.1|DBUS	LOC110188285|XP_020813641.1|DSER
OG0003067	LOC108603238|XP_017847352.1|DBUS	LOC110186464|XP_020811311.1|DSER
OG0003068	LOC108602670|XP_017846304.1|DBUS	LOC110186874|XP_020811830.1|DSER
OG0003069	LOC108596994|XP_017838753.1|DBUS	LOC110179264|XP_020802378.1|DSER
OG0003070	LOC108600530|XP_017843670.2|DBUS	LOC110183734|XP_020807739.1|DSER
OG0003071	LOC108600143|XP_017843027.1|DBUS	LOC110185219|XP_020809608.1|DSER
OG0003072	LOC108601662|XP_017845052.1|DBUS	LOC110188222|XP_020813525.1|DSER
OG0003073	LOC108604481|XP_017849457.1|DBUS	LOC110188223|XP_020813527.1|DSER
OG0003074	LOC108608567|XP_017855482.2|DBUS	LOC110187393|XP_020812443.1|DSER
OG0003075	LOC108604224|XP_017849077.1|DBUS	LOC110185388|XP_020809827.1|DSER
OG0003076	LOC108600590|XP_017843771.2|DBUS	LOC110182762|XP_020806535.1|DSER
OG0003077	LOC108602941|XP_017846778.1|DBUS	LOC110191257|XP_020817703.1|DSER
OG0003078	LOC108603684|XP_017848181.1|DBUS	LOC110191894|XP_020818538.1|DSER
OG0003079	LOC108604257|XP_017849133.1|DBUS	LOC110185474|XP_020809999.1|DSER
OG0003080	LOC108603051|XP_033149048.1|DBUS	LOC110191840|XP_020818466.1|DSER
OG0003081	LOC108602251|XP_017845791.1|DBUS	LOC110187818|XP_020812955.1|DSER
OG0003082	LOC108604792|XP_017849881.1|DBUS	LOC110187677|XP_020812762.1|DSER, LOC110187686|XP_020812777.1|DSER
OG0003083	LOC108604768|XP_017849851.1|DBUS	LOC110176439|XP_020798446.1|DSER
OG0003084	LOC108603129|XP_033150004.1|DBUS	LOC110191857|XP_020818495.1|DSER
OG0003085	LOC108602427|XP_017846032.1|DBUS	LOC110191839|XP_020818464.1|DSER
OG0003086	LOC108602781|XP_017846476.1|DBUS	LOC110187917|XP_020813081.1|DSER
OG0003087	LOC108598291|XP_033149682.1|DBUS	LOC110178993|XP_020801970.1|DSER
OG0003088	LOC108604680|XP_017849725.1|DBUS	LOC110188020|XP_020813203.1|DSER
OG0003089	LOC108604584|XP_017849604.1|DBUS	LOC110188184|XP_020813418.1|DSER
OG0003090	LOC108601685|XP_017845083.1|DBUS	LOC110186851|XP_020811798.1|DSER
OG0003091	LOC108603758|XP_017848326.1|DBUS	LOC110188310|XP_020813679.1|DSER
OG0003092	LOC108602789|XP_017846489.1|DBUS	LOC110187937|XP_020813111.1|DSER
OG0003093	LOC108597409|XP_017839445.1|DBUS	LOC110184114|XP_020808168.1|DSER
OG0003094	LOC108606066|XP_017851400.1|DBUS	LOC110187093|XP_020812156.1|DSER
OG0003095	LOC108606687|XP_017852528.1|DBUS	LOC110179090|XP_020802135.1|DSER
OG0003096	LOC108597325|XP_017839306.1|DBUS	LOC110186573|XP_020811486.1|DSER
OG0003097	LOC108604617|XP_017849647.1|DBUS	LOC110186768|XP_020811688.1|DSER
OG0003098	LOC108605446|XP_017850617.1|DBUS	LOC110179536|XP_020802774.1|DSER
OG0003099	LOC108603325|XP_017847537.1|DBUS	LOC110189655|XP_020815462.1|DSER
OG0003100	LOC108605272|XP_017850393.1|DBUS	LOC110184174|XP_020808243.1|DSER
OG0003101	LOC108603392|XP_017847654.1|DBUS	LOC110191931|XP_020818600.1|DSER
OG0003102	LOC108604601|XP_017849627.1|DBUS	LOC110188230|XP_020813542.1|DSER, LOC110188229|XP_020813538.1|DSER
OG0003103	LOC108604205|XP_017849054.1|DBUS	LOC110191186|XP_020817613.1|DSER
OG0003104	LOC108599200|XP_017841485.1|DBUS	LOC110177844|XP_020800446.1|DSER, LOC110185288|XP_020809696.1|DSER
OG0003105	LOC108605596|XP_017850859.1|DBUS	LOC110185966|XP_020810643.1|DSER, LOC110179438|XP_020802641.1|DSER
OG0003107	LOC108607023|XP_017853096.1|DBUS	LOC110187063|XP_020812112.1|DSER
OG0003108	LOC108608062|XP_033150901.1|DBUS	LOC110181708|XP_020805215.1|DSER
OG0003109	LOC108605854|XP_017851153.1|DBUS	LOC110179712|XP_020802984.1|DSER
OG0003110	LOC108596162|XP_017837157.1|DBUS	LOC110177934|XP_020800575.1|DSER
OG0003111	LOC108607229|XP_017853395.1|DBUS	LOC110182180|XP_020805842.1|DSER
OG0003112	LOC108604756|XP_017849832.1|DBUS	LOC110191179|XP_020817603.1|DSER
OG0003114	LOC108597672|XP_017839834.1|DBUS	LOC110189277|XP_020814957.1|DSER
OG0003115	LOC108595271|XP_017835973.1|DBUS	LOC110190885|XP_020817202.1|DSER
OG0003116	LOC108597222|XP_017839155.1|DBUS	LOC110177817|XP_020800365.1|DSER
OG0003117	LOC108599239|XP_017841525.1|DBUS	LOC110189897|XP_020815816.1|DSER
OG0003118	LOC108600440|XP_017843511.1|DBUS	LOC110181230|XP_020804589.1|DSER
OG0003119	LOC108600780|XP_017844038.1|DBUS	LOC110181225|XP_020804579.1|DSER
OG0003120	LOC108596731|XP_017838265.1|DBUS	LOC110179336|XP_020802489.1|DSER
OG0003121	LOC108606954|XP_017852999.1|DBUS	LOC110181559|XP_020805004.1|DSER
OG0003122	LOC108594839|XP_017835466.2|DBUS	LOC110182859|XP_020806657.1|DSER
OG0003123	LOC108598361|XP_017840471.2|DBUS	LOC110188896|XP_020814477.1|DSER
OG0003124	LOC108597382|XP_017839404.1|DBUS	LOC110177719|XP_020800219.1|DSER
OG0003125	LOC108599968|XP_017842709.1|DBUS	LOC110177847|XP_020800449.1|DSER, LOC110185322|XP_020809747.1|DSER
OG0003126	LOC108596720|XP_017838242.1|DBUS	LOC110180886|XP_020804271.1|DSER
OG0003127	LOC108595226|XP_017835910.1|DBUS	LOC110178885|XP_020801821.1|DSER
OG0003128	LOC108598642|XP_017840839.2|DBUS	LOC110191349|XP_020817856.1|DSER, LOC110188392|XP_020813773.1|DSER
OG0003129	LOC108596775|XP_017838363.1|DBUS	LOC110176334|XP_020798315.1|DSER
OG0003130	LOC108597684|XP_017839848.1|DBUS	LOC110178356|XP_020801147.1|DSER
OG0003131	LOC117134722|XP_033149203.1|DBUS, LOC108596243|XP_017837281.1|DBUS	LOC110181562|XP_020805013.1|DSER
OG0003132	LOC108602130|XP_017845646.1|DBUS	LOC110188625|XP_020814057.1|DSER
OG0003133	LOC108596548|XP_017837930.1|DBUS	LOC110191694|XP_020818268.1|DSER
OG0003134	LOC108597299|XP_017839266.1|DBUS	LOC110178237|XP_020800947.1|DSER
OG0003135	LOC108600774|XP_017844030.1|DBUS	LOC110184656|XP_020808916.1|DSER
OG0003136	LOC108598712|XP_017840928.1|DBUS	LOC110190113|XP_020816082.1|DSER
OG0003137	LOC108597623|XP_017839755.1|DBUS	LOC110179296|XP_020802440.1|DSER
OG0003138	LOC108594974|XP_033150670.1|DBUS	LOC110191683|XP_020818256.1|DSER
OG0003139	LOC108598692|XP_017840902.2|DBUS	LOC110177501|XP_020799913.1|DSER
OG0003140	LOC108596639|XP_017838091.2|DBUS	LOC110191411|XP_020817931.1|DSER
OG0003141	LOC108596950|XP_017838678.1|DBUS	LOC110178402|XP_020801200.1|DSER
OG0003142	LOC108596332|XP_017837455.1|DBUS	LOC110179273|XP_020802395.1|DSER
OG0003143	LOC108598352|XP_017840459.2|DBUS, LOC108598307|XP_033149331.1|DBUS	LOC110182784|XP_020806569.1|DSER
OG0003144	LOC108596139|XP_017837096.1|DBUS	LOC110181223|XP_020804615.1|DSER
OG0003145	LOC108597664|XP_017839822.1|DBUS	LOC110189423|XP_020815145.1|DSER
OG0003146	LOC108596505|XP_017837831.1|DBUS	LOC110178524|XP_020801339.1|DSER
OG0003147	LOC108599938|XP_017842648.1|DBUS	LOC110176228|XP_020798173.1|DSER, LOC110176137|XP_020798032.1|DSER
OG0003148	LOC108599668|XP_017842138.1|DBUS	LOC110184616|XP_020808868.1|DSER
OG0003149	LOC108607188|XP_017853336.1|DBUS	LOC110181538|XP_020804979.1|DSER
OG0003150	LOC108596740|XP_017838294.1|DBUS	LOC110182788|XP_020806577.1|DSER
OG0003151	LOC108599469|XP_017841797.1|DBUS	LOC110187422|XP_020812471.1|DSER
OG0003152	LOC108595366|XP_017836082.1|DBUS	LOC110177344|XP_020799697.1|DSER
OG0003153	LOC108595535|XP_017836279.1|DBUS	LOC110177741|XP_020800257.1|DSER
OG0003154	LOC108596244|XP_017837284.1|DBUS	LOC110191863|XP_020818501.1|DSER
OG0003155	LOC108597679|XP_017839841.1|DBUS	LOC110182867|XP_020806669.1|DSER
OG0003156	LOC108597724|XP_017839904.1|DBUS	LOC110179207|XP_020802290.1|DSER
OG0003157	LOC108608444|XP_017855309.1|DBUS	LOC110187207|XP_020812266.1|DSER, LOC110179951|XP_020803198.1|DSER
OG0003158	LOC108597522|XP_017839606.1|DBUS	LOC110183103|XP_020806988.1|DSER
OG0003159	LOC108596389|XP_017837556.1|DBUS	LOC110177721|XP_020800221.1|DSER
OG0003160	LOC108595501|XP_017836243.1|DBUS	LOC110177727|XP_020800232.1|DSER
OG0003161	LOC108597447|XP_017839501.1|DBUS	LOC110189295|XP_020814985.1|DSER
OG0003162	LOC108596221|XP_017837238.1|DBUS	LOC110178574|XP_020801410.1|DSER
OG0003163	LOC108600165|XP_017843059.1|DBUS	LOC110188902|XP_020814482.1|DSER
OG0003164	LOC108595537|XP_017836282.1|DBUS	LOC110189509|XP_020815275.1|DSER
OG0003165	LOC108597085|XP_017838920.1|DBUS	LOC110176026|XP_020797899.1|DSER
OG0003166	LOC108595118|XP_017835769.1|DBUS	LOC110177743|XP_020800260.1|DSER
OG0003167	LOC108596499|XP_017837813.1|DBUS	LOC110184058|XP_020808094.1|DSER
OG0003168	LOC108603863|XP_017848518.1|DBUS	LOC110186939|XP_020811928.1|DSER
OG0003169	LOC108608309|XP_017855126.1|DBUS	LOC110187306|XP_020812354.1|DSER
OG0003170	LOC108596393|XP_017837562.1|DBUS	LOC110181167|XP_020804503.1|DSER
OG0003171	LOC108596890|XP_017838562.1|DBUS	LOC110177696|XP_020800179.1|DSER
OG0003172	LOC108603412|XP_017847691.1|DBUS	LOC110188119|XP_020813355.1|DSER
OG0003173	LOC108604622|XP_017849659.1|DBUS	LOC110177187|XP_020799441.1|DSER
OG0003174	LOC108603782|XP_017848364.1|DBUS	LOC110185363|XP_020809806.1|DSER
OG0003175	LOC108597336|XP_017839322.1|DBUS	LOC110176341|XP_020798322.1|DSER
OG0003177	LOC108597478|XP_017839542.1|DBUS	LOC110187699|XP_020812793.1|DSER
OG0003178	LOC108597379|XP_017839400.1|DBUS	LOC110177714|XP_020800213.1|DSER
OG0003179	LOC108595564|XP_017836314.1|DBUS	LOC110177685|XP_020800166.1|DSER
OG0003180	LOC108595210|XP_017835887.1|DBUS	LOC110177989|XP_020800647.1|DSER
OG0003181	LOC108596031|XP_017836884.1|DBUS	LOC110179269|XP_020802391.1|DSER
OG0003182	LOC108597100|XP_017838956.1|DBUS	LOC110182857|XP_020806654.1|DSER
OG0003183	LOC108595100|XP_017835744.1|DBUS	LOC110184783|XP_020809114.1|DSER
OG0003184	LOC108598901|XP_017841152.2|DBUS	LOC110178922|XP_020801864.1|DSER
OG0003185	LOC108595042|XP_017835671.1|DBUS	LOC110189743|XP_020815604.1|DSER
OG0003187	LOC108604967|XP_017850025.1|DBUS, LOC108601165|XP_017844590.2|DBUS	LOC110187295|XP_020812343.1|DSER
OG0003188	LOC108604457|XP_017849426.1|DBUS	LOC110190463|XP_020816630.1|DSER
OG0003189	LOC108598626|XP_017840814.1|DBUS	LOC110184627|XP_020808884.1|DSER
OG0003190	LOC108597467|XP_017839529.1|DBUS	LOC110191602|XP_020818150.1|DSER
OG0003191	LOC108600123|XP_017842995.1|DBUS	LOC110190490|XP_020816665.1|DSER
OG0003192	LOC108600803|XP_017844075.2|DBUS	LOC110189874|XP_020815774.1|DSER
OG0003193	LOC108594360|XP_017835007.1|DBUS	LOC110187435|XP_020812485.1|DSER
OG0003194	LOC108598424|XP_017840539.1|DBUS	LOC110176154|XP_020798049.1|DSER
