Orthogroup	DBUS.longest_only	SLEB.longest_only
OG0002832	LOC117135056|XP_033150873.1|DBUS, LOC108607825|XP_017854362.2|DBUS	LOC115626365|XP_030377576.1|SLEB
OG0002833	LOC108597642|XP_017839779.1|DBUS	LOC115620038|XP_030369012.1|SLEB
OG0002834	LOC108596884|XP_017838553.1|DBUS	LOC115628149|XP_030379979.1|SLEB
OG0002835	LOC108597365|XP_017839379.1|DBUS	LOC115629725|XP_030382117.1|SLEB
OG0002836	LOC108596441|XP_017837663.1|DBUS	LOC115621767|XP_030371369.1|SLEB
OG0002837	LOC108595927|XP_017836704.1|DBUS	LOC115620033|XP_030368999.1|SLEB
OG0002839	LOC108597309|XP_017839277.1|DBUS	LOC115627728|XP_030379349.1|SLEB
OG0002840	LOC108594249|XP_017834859.2|DBUS	LOC115626367|XP_030377581.1|SLEB
OG0002841	LOC108608018|XP_017854684.1|DBUS	LOC115631354|XP_030383931.1|SLEB
OG0002842	LOC108596286|XP_017837362.2|DBUS	LOC115626315|XP_030377509.1|SLEB
OG0002843	LOC108595059|XP_017835691.1|DBUS	LOC115620010|XP_030368971.1|SLEB
OG0002844	LOC108598415|XP_017840528.1|DBUS	LOC115622483|XP_030372287.1|SLEB
OG0002845	LOC108602514|XP_017846138.1|DBUS	LOC115630930|XP_030383357.1|SLEB
OG0002846	LOC108596786|XP_017838380.1|DBUS	LOC115620040|XP_030369017.1|SLEB
OG0002847	LOC108599518|XP_017841882.1|DBUS	LOC115631425|XP_030384014.1|SLEB
OG0002848	LOC108608438|XP_017855303.1|DBUS	LOC115631324|XP_030383904.1|SLEB
OG0002849	LOC108608210|XP_017854974.1|DBUS	LOC115626626|XP_030377889.1|SLEB
OG0002850	LOC108596521|XP_017837874.1|DBUS	LOC115626199|XP_030377342.1|SLEB
OG0002851	LOC108594326|XP_017834965.1|DBUS	LOC115632010|XP_030384800.1|SLEB
OG0002852	LOC108595073|XP_017835709.1|DBUS	LOC115624022|XP_030374462.1|SLEB
OG0002853	LOC108607565|XP_017853945.1|DBUS	LOC115625751|XP_030376767.1|SLEB
OG0002854	LOC108608098|XP_033149387.1|DBUS	LOC115631444|XP_030384047.1|SLEB
OG0002855	LOC108608387|XP_017855229.1|DBUS	LOC115625994|XP_030377098.1|SLEB
OG0002856	LOC108607767|XP_017854284.2|DBUS	LOC115629049|XP_030381210.1|SLEB
OG0002857	LOC108596026|XP_033150747.1|DBUS	LOC115628974|XP_030381112.1|SLEB
OG0002858	LOC108607892|XP_017854487.2|DBUS	LOC115630801|XP_030383322.1|SLEB
OG0002859	LOC108608262|XP_017855044.2|DBUS	LOC115630428|XP_030382843.1|SLEB
OG0002860	LOC108608260|XP_017855040.2|DBUS	LOC115626287|XP_030377471.1|SLEB
OG0002861	LOC108607588|XP_017853977.1|DBUS	LOC115632042|XP_030384871.1|SLEB
OG0002862	LOC108594332|XP_017834974.2|DBUS	LOC115630529|XP_030382992.1|SLEB
OG0002863	LOC108600002|XP_017854840.2|DBUS	LOC115631063|XP_030383562.1|SLEB, LOC115622099|XP_030371799.1|SLEB
OG0002864	LOC108599993|XP_017854839.1|DBUS	LOC115631064|XP_030383563.1|SLEB, LOC115622100|XP_030371800.1|SLEB
OG0002865	LOC108595555|XP_017836304.1|DBUS	LOC115632088|XP_030384918.1|SLEB
OG0002866	LOC108600621|XP_017843794.1|DBUS	LOC115622218|XP_030371975.1|SLEB
OG0002867	LOC108596159|XP_017837156.2|DBUS	LOC115626086|XP_030377199.1|SLEB
OG0002868	LOC108608338|XP_033150703.1|DBUS	LOC115632006|XP_030384794.1|SLEB
OG0002869	LOC108594421|XP_017835082.1|DBUS	LOC115631043|XP_030383534.1|SLEB
OG0002872	LOC108607705|XP_033150877.1|DBUS	LOC115626059|XP_030377171.1|SLEB
OG0002873	LOC108602592|XP_017846221.1|DBUS	LOC115629021|XP_030381177.1|SLEB
OG0002874	LOC108594230|XP_017834830.2|DBUS	LOC115626487|XP_030377731.1|SLEB
OG0002875	LOC108603579|XP_017848007.2|DBUS	LOC115626595|XP_030377838.1|SLEB
OG0002876	LOC108606989|XP_017853052.1|DBUS	LOC115628708|XP_030380762.1|SLEB
OG0002877	LOC108608465|XP_017855342.2|DBUS	LOC115631317|XP_030383892.1|SLEB
OG0002878	LOC108607576|XP_017853962.2|DBUS	LOC115631421|XP_030384006.1|SLEB
OG0002879	LOC108600037|XP_017842867.1|DBUS	LOC115628373|XP_030380311.1|SLEB
OG0002880	LOC108604924|XP_017849982.1|DBUS	LOC115627017|XP_030378402.1|SLEB
OG0002881	LOC108608162|XP_017854905.1|DBUS	LOC115631069|XP_030383575.1|SLEB
OG0002882	LOC108595530|XP_017836273.1|DBUS	LOC115632488|XP_030385529.1|SLEB
OG0002883	LOC108608352|XP_017855186.1|DBUS	LOC115630987|XP_030383429.1|SLEB
OG0002884	LOC108600137|XP_017843021.1|DBUS	LOC115630581|XP_030383059.1|SLEB
OG0002885	LOC108599540|XP_017841914.1|DBUS	LOC115632406|XP_030385401.1|SLEB
OG0002886	LOC108608006|XP_017854658.2|DBUS	LOC115631082|XP_030383589.1|SLEB
OG0002887	LOC108596522|XP_017837895.1|DBUS	LOC115631083|XP_030383590.1|SLEB
OG0002888	LOC108608456|XP_017855324.1|DBUS	LOC115625835|XP_030376890.1|SLEB
OG0002889	LOC108599913|XP_017842600.1|DBUS	LOC115632374|XP_030385354.1|SLEB
OG0002890	LOC108601464|XP_017844855.2|DBUS	LOC115628977|XP_030381116.1|SLEB
OG0002891	LOC108594212|XP_017834808.2|DBUS	LOC115625926|XP_030377023.1|SLEB
OG0002892	LOC108607347|XP_033149385.1|DBUS	LOC115630949|XP_030383378.1|SLEB
OG0002893	LOC108608556|XP_017855468.2|DBUS	LOC115630668|XP_030383171.1|SLEB
OG0002894	LOC108598434|XP_017840552.1|DBUS	LOC115632316|XP_030385277.1|SLEB
OG0002895	LOC108596293|XP_017837373.1|DBUS	LOC115634787|XP_030388555.1|SLEB
OG0002896	LOC108608523|XP_017855419.1|DBUS	LOC115625814|XP_030376858.1|SLEB
OG0002897	LOC117135044|XP_033150784.1|DBUS	LOC115629064|XP_030381240.1|SLEB
OG0002898	LOC108606188|XP_033150773.1|DBUS	LOC115628499|XP_030380497.1|SLEB
OG0002899	LOC108607620|XP_033150849.1|DBUS	LOC115628555|XP_030380577.1|SLEB
OG0002900	LOC108607618|XP_017854022.1|DBUS	LOC115628602|XP_030380646.1|SLEB
OG0002901	LOC108607447|XP_033150839.1|DBUS	LOC115631210|XP_030383775.1|SLEB
OG0002902	LOC108607449|XP_017853775.2|DBUS	LOC115631195|XP_030383746.1|SLEB
OG0002903	LOC108607660|XP_033149073.1|DBUS	LOC115626412|XP_030377639.1|SLEB
OG0002904	LOC108598152|XP_033150666.1|DBUS	LOC115624592|XP_030375190.1|SLEB
OG0002905	LOC108598192|XP_017840300.1|DBUS	LOC115625790|XP_030376824.1|SLEB
OG0002906	LOC108605217|XP_017850318.1|DBUS	LOC115626090|XP_030377203.1|SLEB
OG0002907	LOC108607691|XP_017854156.1|DBUS	LOC115626134|XP_030377251.1|SLEB
OG0002908	LOC108595033|XP_017835662.2|DBUS	LOC115625632|XP_030376658.1|SLEB
OG0002909	LOC108596476|XP_017837726.1|DBUS	LOC115633630|XP_030386927.1|SLEB
OG0002910	LOC108607429|XP_017853733.2|DBUS	LOC115630572|XP_030383049.1|SLEB
OG0002911	LOC108595191|XP_017835862.1|DBUS	LOC115624249|XP_030374732.1|SLEB
OG0002912	LOC108605189|XP_017850269.1|DBUS	LOC115629817|XP_030382245.1|SLEB
OG0002913	LOC108597592|XP_017839702.1|DBUS	LOC115619964|XP_030368861.1|SLEB
OG0002914	LOC108608128|XP_017854847.1|DBUS	LOC115631858|XP_030384564.1|SLEB
OG0002915	LOC108597371|XP_017852083.2|DBUS	LOC115630481|XP_030382921.1|SLEB
OG0002916	LOC108601921|XP_033149977.1|DBUS	LOC115630479|XP_030382919.1|SLEB
OG0002917	LOC108595445|XP_017836167.1|DBUS	LOC115621437|XP_030370954.1|SLEB
OG0002918	LOC108595375|XP_017836091.1|DBUS	LOC115633014|XP_030386201.1|SLEB
OG0002919	LOC108596811|XP_017838415.1|DBUS	LOC115633237|XP_030386494.1|SLEB
OG0002920	LOC108594323|XP_017834962.1|DBUS	LOC115631655|XP_030384327.1|SLEB
OG0002921	LOC108601701|XP_017845107.1|DBUS	LOC115631576|XP_030384228.1|SLEB
OG0002922	LOC108607425|XP_017853725.1|DBUS	LOC115630402|XP_030382789.1|SLEB
OG0002923	LOC108607410|XP_017853688.1|DBUS	LOC115630815|XP_030383344.1|SLEB
OG0002924	LOC108607420|XP_017853711.1|DBUS	LOC115630645|XP_030383145.1|SLEB
OG0002925	LOC108596246|XP_017837286.1|DBUS	LOC115628240|XP_030380154.1|SLEB
OG0002926	LOC108608471|XP_017855349.1|DBUS	LOC115630946|XP_030383375.1|SLEB
OG0002927	LOC108607938|XP_017854544.1|DBUS	LOC115631084|XP_030383591.1|SLEB, LOC115626682|XP_030377969.1|SLEB
OG0002929	LOC108607962|XP_017854578.1|DBUS	LOC115631607|XP_030384268.1|SLEB
OG0002930	LOC108605586|XP_017850849.1|DBUS	LOC115632026|XP_030384833.1|SLEB
OG0002931	LOC108606753|XP_017852646.1|DBUS	LOC115625646|XP_030376633.1|SLEB
OG0002932	LOC108597370|XP_017839385.1|DBUS	LOC115634724|XP_030388470.1|SLEB
OG0002933	LOC108594677|XP_033149155.1|DBUS	LOC115619961|XP_030368852.1|SLEB
OG0002934	LOC108595541|XP_017836285.1|DBUS	LOC115634069|XP_030387475.1|SLEB
OG0002935	LOC108608336|XP_033149930.1|DBUS	LOC115631292|XP_030383866.1|SLEB
OG0002936	LOC108595851|XP_017836631.1|DBUS	LOC115634089|XP_030387504.1|SLEB
OG0002937	LOC108595901|XP_017836681.1|DBUS	LOC115621928|XP_030371636.1|SLEB
OG0002938	LOC108603685|XP_017848189.1|DBUS	LOC115630674|XP_030383178.1|SLEB
OG0002939	LOC117134666|XP_033148960.1|DBUS, LOC108596872|XP_017838539.1|DBUS	LOC115630510|XP_030382972.1|SLEB
OG0002940	LOC108601955|XP_017845429.1|DBUS	LOC115624311|XP_030374795.1|SLEB
OG0002941	LOC108597071|XP_017838894.2|DBUS	LOC115626209|XP_030377358.1|SLEB
OG0002942	LOC108600785|XP_017844049.1|DBUS	LOC115631543|XP_030384178.1|SLEB
OG0002943	LOC117134636|XP_033150717.1|DBUS	LOC115626219|XP_030377376.1|SLEB
OG0002944	LOC108608321|XP_033150719.1|DBUS	LOC115626231|XP_030377391.1|SLEB
OG0002945	LOC108607901|XP_017854497.1|DBUS	LOC115631714|XP_030384401.1|SLEB
OG0002946	LOC108594959|XP_017835582.1|DBUS	LOC115631622|XP_030384291.1|SLEB
OG0002947	LOC108594524|XP_033149513.1|DBUS	LOC115626273|XP_030377455.1|SLEB, LOC115626577|XP_030377818.1|SLEB
OG0002948	LOC108600564|XP_017843716.2|DBUS	LOC115624716|XP_030375399.1|SLEB
OG0002949	LOC108600831|XP_017844113.1|DBUS	LOC115633860|XP_030387212.1|SLEB
OG0002950	LOC108602959|XP_017846863.2|DBUS	LOC115626040|XP_030377151.1|SLEB
OG0002951	LOC108601857|XP_033150565.1|DBUS	LOC115631666|XP_030384338.1|SLEB
OG0002952	LOC108607952|XP_017854566.1|DBUS	LOC115631346|XP_030383923.1|SLEB, LOC115622920|XP_030372903.1|SLEB
OG0002953	LOC108608296|XP_033150680.1|DBUS	LOC115629992|XP_030382478.1|SLEB
OG0002954	LOC108608568|XP_033150205.1|DBUS	LOC115626208|XP_030377355.1|SLEB
OG0002955	LOC108597051|XP_017838859.1|DBUS	LOC115620293|XP_030369336.1|SLEB
OG0002956	LOC108594681|XP_017835311.1|DBUS	LOC115634796|XP_030388564.1|SLEB
OG0002957	LOC108597317|XP_017839295.1|DBUS, LOC108596250|XP_017837291.1|DBUS	LOC115620036|XP_030369010.1|SLEB
OG0002958	LOC108607490|XP_017853826.1|DBUS	LOC115631502|XP_030384122.1|SLEB
OG0002959	LOC108594243|XP_017834846.1|DBUS	LOC115627616|XP_030379207.1|SLEB, LOC115631424|XP_030384012.1|SLEB
OG0002960	LOC108598671|XP_017840877.1|DBUS	LOC115628248|XP_030380123.1|SLEB
OG0002961	LOC108597147|XP_017839030.1|DBUS	LOC115631758|XP_030384456.1|SLEB
OG0002962	LOC108607523|XP_017853889.1|DBUS	LOC115625870|XP_030376940.1|SLEB
OG0002963	LOC108608217|XP_017854982.2|DBUS	LOC115631038|XP_030383524.1|SLEB
OG0002964	LOC108596438|XP_017837658.1|DBUS	LOC115621746|XP_030371343.1|SLEB
OG0002965	LOC108608219|XP_017854986.2|DBUS	LOC115631718|XP_030384412.1|SLEB
OG0002966	LOC108607553|XP_017853933.2|DBUS	LOC115626461|XP_030377703.1|SLEB
OG0002967	LOC108597348|XP_017839344.1|DBUS, LOC108598800|XP_017841032.1|DBUS	LOC115622811|XP_030372738.1|SLEB
OG0002968	LOC108598801|XP_017841033.1|DBUS	LOC115622812|XP_030372739.1|SLEB
OG0002969	LOC108606393|XP_017851974.1|DBUS	LOC115630785|XP_030383300.1|SLEB
OG0002970	LOC108605801|XP_017851130.2|DBUS	LOC115631951|XP_030384664.1|SLEB
OG0002971	LOC108608185|XP_017854939.1|DBUS	LOC115628544|XP_030380565.1|SLEB
OG0002972	LOC108602000|XP_017845489.1|DBUS	LOC115623631|XP_030373933.1|SLEB
OG0002973	LOC108597156|XP_017839052.1|DBUS	LOC115634122|XP_030387552.1|SLEB
OG0002974	LOC108600525|XP_017843658.1|DBUS	LOC115622645|XP_030372513.1|SLEB
OG0002975	LOC108608153|XP_033149462.1|DBUS	LOC115631822|XP_030384521.1|SLEB
OG0002976	LOC108605850|XP_017851149.1|DBUS	LOC115625196|XP_030376023.1|SLEB, LOC115625393|XP_030376291.1|SLEB, LOC115629330|XP_030381674.1|SLEB, LOC115629638|XP_030382000.1|SLEB
OG0002977	LOC108596463|XP_033149030.1|DBUS	LOC115634529|XP_030388195.1|SLEB
OG0002978	LOC108595517|XP_017836260.1|DBUS	LOC115631198|XP_030383791.1|SLEB
OG0002979	LOC108606005|XP_017851317.2|DBUS, LOC108597211|XP_017839138.1|DBUS	LOC115633170|XP_030386444.1|SLEB
OG0002980	LOC108607936|XP_017854541.1|DBUS	LOC115631671|XP_030384345.1|SLEB
OG0002981	LOC108607578|XP_033150813.1|DBUS	LOC115626549|XP_030377787.1|SLEB
OG0002982	LOC108598213|XP_017840321.1|DBUS	LOC115625943|XP_030377039.1|SLEB
OG0002983	LOC108598215|XP_017840319.2|DBUS, LOC108599892|XP_017842570.2|DBUS	LOC115624991|XP_030375720.1|SLEB
OG0002984	LOC108598120|XP_017840225.1|DBUS	LOC115628316|XP_030380229.1|SLEB
OG0002985	LOC108607322|XP_033150532.1|DBUS	LOC115627888|XP_030379633.1|SLEB
OG0002986	LOC108605507|XP_017850744.1|DBUS, LOC108608218|XP_017854985.1|DBUS	LOC115629839|XP_030382279.1|SLEB
OG0002987	LOC108594517|XP_033150786.1|DBUS	LOC115631007|XP_030383468.1|SLEB
OG0002988	LOC108604334|XP_017849653.2|DBUS	LOC115631334|XP_030383915.1|SLEB
OG0002989	LOC108600739|XP_017843973.1|DBUS	LOC115622980|XP_030372992.1|SLEB
OG0002990	LOC108597305|XP_033149938.1|DBUS	LOC115630754|XP_030383268.1|SLEB
OG0002991	LOC108596183|XP_017837183.1|DBUS	LOC115633731|XP_030387061.1|SLEB
OG0002992	LOC108608177|XP_033150644.1|DBUS	LOC115631270|XP_030383842.1|SLEB
OG0002993	LOC108598684|XP_017840896.1|DBUS	LOC115632887|XP_030386028.1|SLEB
OG0002994	LOC108594520|XP_017835213.1|DBUS	LOC115631574|XP_030384227.1|SLEB
OG0002995	LOC108608277|XP_017855074.1|DBUS	LOC115631435|XP_030384033.1|SLEB
OG0002996	LOC108601957|XP_017845432.1|DBUS	LOC115624089|XP_030374539.1|SLEB, LOC115624088|XP_030374538.1|SLEB
OG0002997	LOC108605495|XP_017850729.1|DBUS	LOC115626868|XP_030378235.1|SLEB
OG0002998	LOC108606856|XP_017852842.1|DBUS	LOC115629489|XP_030381820.1|SLEB
OG0002999	LOC108599207|XP_017841491.2|DBUS	LOC115634033|XP_030387434.1|SLEB
OG0003000	LOC108602100|XP_017845613.1|DBUS	LOC115625263|XP_030376124.1|SLEB
OG0003001	LOC108597738|XP_017839923.1|DBUS	LOC115626173|XP_030377313.1|SLEB
OG0003002	LOC108600618|XP_017843791.2|DBUS	LOC115622114|XP_030371818.1|SLEB
OG0003003	LOC108596535|XP_017837913.1|DBUS	LOC115633946|XP_030387324.1|SLEB
OG0003004	LOC108604985|XP_017850044.1|DBUS	LOC115628029|XP_030379830.1|SLEB
OG0003005	LOC108594369|XP_017835018.1|DBUS, LOC108605676|XP_017850955.1|DBUS	LOC115629730|XP_030382123.1|SLEB
OG0003006	LOC108604693|XP_017849738.1|DBUS	LOC115625342|XP_030376230.1|SLEB
OG0003007	LOC108602965|XP_017846834.1|DBUS	LOC115632928|XP_030386080.1|SLEB, LOC115623653|XP_030373967.1|SLEB
OG0003008	LOC108602536|XP_017846157.1|DBUS	LOC115620441|XP_030369529.1|SLEB
OG0003009	LOC108598988|XP_017841253.1|DBUS	LOC115632881|XP_030386018.1|SLEB
OG0003010	LOC108597619|XP_017839748.1|DBUS	LOC115624906|XP_030375618.1|SLEB
OG0003011	LOC108595265|XP_017835964.1|DBUS	LOC115625807|XP_030376852.1|SLEB
OG0003012	LOC108603413|XP_017847696.1|DBUS	LOC115625589|XP_030376562.1|SLEB
OG0003013	LOC108606817|XP_017852781.1|DBUS	LOC115628663|XP_030380691.1|SLEB
OG0003014	LOC108607064|XP_017853168.1|DBUS	LOC115627160|XP_030378602.1|SLEB
OG0003015	LOC108605669|XP_017850950.2|DBUS	LOC115627990|XP_030379745.1|SLEB
OG0003016	LOC108600826|XP_017844107.2|DBUS	LOC115622521|XP_030372344.1|SLEB
OG0003017	LOC108604825|XP_017849925.1|DBUS	LOC115623924|XP_030374341.1|SLEB
OG0003018	LOC108604036|XP_017848782.1|DBUS	LOC115621414|XP_030370921.1|SLEB
OG0003019	LOC108601022|XP_017844384.1|DBUS	LOC115622708|XP_030372597.1|SLEB
OG0003020	LOC108604117|XP_017848891.1|DBUS	LOC115621090|XP_030370484.1|SLEB
OG0003021	LOC108604243|XP_017849106.1|DBUS	LOC115623988|XP_030374419.1|SLEB
OG0003022	LOC108600096|XP_017842946.1|DBUS	LOC115628351|XP_030380284.1|SLEB
OG0003023	LOC108606636|XP_017852421.1|DBUS	LOC115627876|XP_030379620.1|SLEB
OG0003024	LOC108598241|XP_033149470.1|DBUS	LOC115622591|XP_030372447.1|SLEB
OG0003025	LOC108601960|XP_017845436.1|DBUS	LOC115623940|XP_030374362.1|SLEB
OG0003026	LOC108602119|XP_017845633.1|DBUS	LOC115624095|XP_030374544.1|SLEB
OG0003027	LOC108601598|XP_017844987.1|DBUS	LOC115625452|XP_030376360.1|SLEB
OG0003028	LOC108600052|XP_017842888.1|DBUS	LOC115622846|XP_030372787.1|SLEB
OG0003029	LOC108599695|XP_017842181.1|DBUS	LOC115633166|XP_030386438.1|SLEB
OG0003030	LOC108603450|XP_017847770.1|DBUS	LOC115625444|XP_030376352.1|SLEB
OG0003031	LOC108606264|XP_017851710.1|DBUS	LOC115627954|XP_030379708.1|SLEB
OG0003032	LOC108603886|XP_017848551.1|DBUS	LOC115629031|XP_030381193.1|SLEB
OG0003033	LOC108600295|XP_017843265.1|DBUS	LOC115622758|XP_030372673.1|SLEB
OG0003034	LOC108602979|XP_017846852.1|DBUS	LOC115623959|XP_030374385.1|SLEB
OG0003035	LOC108604319|XP_017849229.1|DBUS	LOC115621821|XP_030371473.1|SLEB
OG0003036	LOC108595157|XP_017835816.1|DBUS	LOC115624704|XP_030375379.1|SLEB
OG0003037	LOC108600463|XP_017843546.1|DBUS	LOC115622841|XP_030372780.1|SLEB
OG0003038	LOC108596768|XP_017838349.1|DBUS	LOC115624582|XP_030375179.1|SLEB
OG0003039	LOC108607774|XP_017854293.1|DBUS	LOC115620604|XP_030369777.1|SLEB
OG0003040	LOC108599555|XP_017841937.1|DBUS	LOC115632327|XP_030385291.1|SLEB, LOC115632282|XP_030385231.1|SLEB
OG0003041	LOC108599543|XP_017841916.1|DBUS	LOC115632508|XP_030385557.1|SLEB
OG0003042	LOC108603771|XP_033149808.1|DBUS	LOC115620985|XP_030370365.1|SLEB
OG0003043	LOC108604007|XP_017848736.1|DBUS	LOC115623897|XP_030374311.1|SLEB
OG0003044	LOC108596218|XP_017837235.1|DBUS	LOC115629529|XP_030381870.1|SLEB
OG0003045	LOC108604716|XP_017849783.1|DBUS	LOC115625508|XP_030376432.1|SLEB
OG0003046	LOC108603540|XP_017847941.1|DBUS	LOC115625348|XP_030376240.1|SLEB
OG0003047	LOC108603542|XP_017847943.1|DBUS	LOC115625350|XP_030376243.1|SLEB
OG0003048	LOC108596887|XP_017838556.1|DBUS	LOC115631010|XP_030383479.1|SLEB
OG0003049	LOC108604605|XP_017849631.1|DBUS	LOC115620825|XP_030370115.1|SLEB
OG0003050	LOC108604186|XP_033149986.1|DBUS	LOC115625436|XP_030376342.1|SLEB
OG0003051	LOC108598308|XP_017840412.1|DBUS, LOC108598943|XP_017841201.2|DBUS	LOC115632248|XP_030385171.1|SLEB
OG0003052	LOC108602964|XP_017846831.1|DBUS	LOC115623419|XP_030373598.1|SLEB
OG0003053	LOC108603994|XP_017848715.1|DBUS	LOC115623992|XP_030374423.1|SLEB
OG0003054	LOC108604000|XP_017848729.1|DBUS	LOC115623425|XP_030373610.1|SLEB
OG0003055	LOC108603332|XP_033150129.1|DBUS	LOC115620667|XP_030369882.1|SLEB
OG0003056	LOC108606695|XP_033150166.1|DBUS	LOC115627785|XP_030379464.1|SLEB
OG0003057	LOC108596028|XP_017836875.1|DBUS	LOC115634813|XP_030388584.1|SLEB
OG0003058	LOC108597296|XP_017839264.1|DBUS	LOC115630741|XP_030383258.1|SLEB
OG0003059	LOC108606741|XP_033150232.1|DBUS	LOC115629126|XP_030381322.1|SLEB
OG0003060	LOC108596568|XP_017837963.1|DBUS	LOC115621530|XP_030371059.1|SLEB
OG0003061	LOC108606639|XP_017852424.1|DBUS	LOC115630087|XP_030382574.1|SLEB
OG0003062	LOC108603196|XP_033149921.1|DBUS, LOC108603202|XP_017847273.1|DBUS	LOC115620706|XP_030369939.1|SLEB
OG0003063	LOC108600046|XP_017842880.1|DBUS	LOC115633859|XP_030387210.1|SLEB
OG0003064	LOC108606101|XP_017851435.1|DBUS	LOC115621331|XP_030370812.1|SLEB
OG0003065	LOC108607954|XP_033149950.1|DBUS	LOC115633456|XP_030386771.1|SLEB
OG0003066	LOC108603111|XP_017847105.1|DBUS	LOC115621247|XP_030370698.1|SLEB
OG0003067	LOC108603238|XP_017847352.1|DBUS	LOC115623341|XP_030373476.1|SLEB
OG0003068	LOC108602670|XP_017846304.1|DBUS	LOC115624288|XP_030374772.1|SLEB
OG0003069	LOC108596994|XP_017838753.1|DBUS	LOC115627027|XP_030378420.1|SLEB
OG0003070	LOC108600530|XP_017843670.2|DBUS	LOC115626294|XP_030377482.1|SLEB
OG0003071	LOC108600143|XP_017843027.1|DBUS	LOC115632565|XP_030385642.1|SLEB
OG0003072	LOC108601662|XP_017845052.1|DBUS	LOC115623423|XP_030373605.1|SLEB
OG0003073	LOC108604481|XP_017849457.1|DBUS	LOC115623614|XP_030373891.1|SLEB
OG0003074	LOC108608567|XP_017855482.2|DBUS	LOC115630682|XP_030383188.1|SLEB
OG0003075	LOC108604224|XP_017849077.1|DBUS	LOC115621302|XP_030370772.1|SLEB
OG0003076	LOC108600590|XP_017843771.2|DBUS	LOC115632140|XP_030385016.1|SLEB
OG0003077	LOC108602941|XP_017846778.1|DBUS	LOC115624405|XP_030374999.1|SLEB
OG0003078	LOC108603684|XP_017848181.1|DBUS	LOC115620252|XP_030369262.1|SLEB
OG0003079	LOC108604257|XP_017849133.1|DBUS	LOC115623386|XP_030373544.1|SLEB
OG0003080	LOC108603051|XP_033149048.1|DBUS	LOC115623798|XP_030374200.1|SLEB
OG0003081	LOC108602251|XP_017845791.1|DBUS	LOC115625264|XP_030376125.1|SLEB
OG0003082	LOC108604792|XP_017849881.1|DBUS	LOC115627778|XP_030379447.1|SLEB, LOC115624389|XP_030374960.1|SLEB
OG0003083	LOC108604768|XP_017849851.1|DBUS	LOC115623839|XP_030374240.1|SLEB
OG0003084	LOC108603129|XP_033150004.1|DBUS	LOC115623802|XP_030374204.1|SLEB
OG0003085	LOC108602427|XP_017846032.1|DBUS	LOC115624050|XP_030374490.1|SLEB
OG0003086	LOC108602781|XP_017846476.1|DBUS	LOC115623389|XP_030373551.1|SLEB
OG0003087	LOC108598291|XP_033149682.1|DBUS	LOC115622791|XP_030372713.1|SLEB
OG0003088	LOC108604680|XP_017849725.1|DBUS	LOC115627463|XP_030378994.1|SLEB
OG0003089	LOC108604584|XP_017849604.1|DBUS	LOC115623665|XP_030373988.1|SLEB
OG0003090	LOC108601685|XP_017845083.1|DBUS	LOC115620641|XP_030369841.1|SLEB
OG0003091	LOC108603758|XP_017848326.1|DBUS	LOC115624388|XP_030374959.1|SLEB
OG0003092	LOC108602789|XP_017846489.1|DBUS	LOC115623395|XP_030373564.1|SLEB
OG0003093	LOC108597409|XP_017839445.1|DBUS	LOC115623260|XP_030373393.1|SLEB
OG0003094	LOC108606066|XP_017851400.1|DBUS	LOC115629242|XP_030381518.1|SLEB
OG0003095	LOC108606687|XP_017852528.1|DBUS	LOC115626852|XP_030378212.1|SLEB
OG0003096	LOC108597325|XP_017839306.1|DBUS	LOC115632379|XP_030385369.1|SLEB
OG0003097	LOC108604617|XP_017849647.1|DBUS	LOC115620578|XP_030369738.1|SLEB
OG0003098	LOC108605446|XP_017850617.1|DBUS	LOC115633330|XP_030386623.1|SLEB
OG0003099	LOC108603325|XP_017847537.1|DBUS	LOC115623610|XP_030373887.1|SLEB, LOC115633077|XP_030386311.1|SLEB
OG0003100	LOC108605272|XP_017850393.1|DBUS	LOC115627139|XP_030378575.1|SLEB
OG0003101	LOC108603392|XP_017847654.1|DBUS	LOC115625065|XP_030375806.1|SLEB
OG0003102	LOC108604601|XP_017849627.1|DBUS	LOC115624382|XP_030374953.1|SLEB
OG0003103	LOC108604205|XP_017849054.1|DBUS	LOC115625107|XP_030375872.1|SLEB
OG0003104	LOC108599200|XP_017841485.1|DBUS	LOC115633825|XP_030387172.1|SLEB
OG0003105	LOC108605596|XP_017850859.1|DBUS	LOC115626983|XP_030378358.1|SLEB
OG0003107	LOC108607023|XP_017853096.1|DBUS	LOC115626793|XP_030378118.1|SLEB
OG0003108	LOC108608062|XP_033150901.1|DBUS	LOC115629844|XP_030382288.1|SLEB
OG0003109	LOC108605854|XP_017851153.1|DBUS	LOC115626820|XP_030378161.1|SLEB
OG0003110	LOC108596162|XP_017837157.1|DBUS	LOC115634350|XP_030387868.1|SLEB
OG0003111	LOC108607229|XP_017853395.1|DBUS	LOC115629719|XP_030382099.1|SLEB
OG0003112	LOC108604756|XP_017849832.1|DBUS	LOC115623402|XP_030373571.1|SLEB
OG0003114	LOC108597672|XP_017839834.1|DBUS	LOC115621081|XP_030370475.1|SLEB
OG0003115	LOC108595271|XP_017835973.1|DBUS	LOC115634472|XP_030388059.1|SLEB
OG0003116	LOC108597222|XP_017839155.1|DBUS	LOC115624902|XP_030375611.1|SLEB
OG0003117	LOC108599239|XP_017841525.1|DBUS	LOC115623026|XP_030373066.1|SLEB, LOC115622973|XP_030372985.1|SLEB
