Orthogroup	DBUS.longest_only	DSUP.longest_only
OG0001542	LOC108604323|XP_017849237.1|DBUS	LOC119559282|XP_037728279.1|DSUP, LOC119558402|XP_037727864.1|DSUP
OG0001543	LOC108605541|XP_017850782.1|DBUS	LOC119558171|XP_037727364.1|DSUP
OG0001544	LOC108604973|XP_017850032.2|DBUS	LOC119557293|XP_037725923.1|DSUP
OG0001545	LOC108605664|XP_017850940.1|DBUS	LOC119556683|XP_037724983.1|DSUP
OG0001546	LOC108607110|XP_017853228.1|DBUS	LOC119556827|XP_037725211.1|DSUP
OG0001548	LOC108607175|XP_017853318.1|DBUS	LOC119556739|XP_037725076.1|DSUP
OG0001549	LOC108606567|XP_017852509.1|DBUS	LOC119546049|XP_037708026.1|DSUP
OG0001550	LOC108601741|XP_017845150.1|DBUS	LOC119545815|XP_037707638.1|DSUP
OG0001551	LOC108603464|XP_017847791.1|DBUS	LOC119550944|XP_037715900.1|DSUP
OG0001552	LOC108603924|XP_017848607.1|DBUS	LOC119555610|XP_037723041.1|DSUP
OG0001553	LOC108605093|XP_033150208.1|DBUS	LOC119557826|XP_037726712.1|DSUP
OG0001554	LOC108601588|XP_017844977.1|DBUS	LOC119553707|XP_037720216.1|DSUP
OG0001556	LOC108595646|XP_017836410.1|DBUS	LOC119551171|XP_037716297.1|DSUP
OG0001557	LOC108605208|XP_017850300.1|DBUS	LOC119556652|XP_037724915.1|DSUP
OG0001558	LOC108606946|XP_017852991.1|DBUS	LOC119556758|XP_037725107.1|DSUP
OG0001559	LOC108601659|XP_017845048.1|DBUS	LOC119562489|XP_037731625.1|DSUP
OG0001560	LOC108603381|XP_017847641.1|DBUS	LOC119560312|XP_037729614.1|DSUP
OG0001561	LOC108601657|XP_017845045.1|DBUS	LOC119546430|XP_037708630.1|DSUP
OG0001562	LOC108607833|XP_017854382.1|DBUS	LOC119548055|XP_037711065.1|DSUP
OG0001563	LOC108603397|XP_017847669.1|DBUS	LOC119560136|XP_037729415.1|DSUP
OG0001564	LOC108603070|XP_017847022.1|DBUS	LOC119560709|XP_037730234.1|DSUP
OG0001565	LOC108601975|XP_017845457.1|DBUS	LOC119560023|XP_037729241.1|DSUP
OG0001566	LOC108603322|XP_017847527.1|DBUS	LOC119563053|XP_037732189.1|DSUP
OG0001567	LOC108597624|XP_017839756.1|DBUS	LOC119549912|XP_037714160.1|DSUP, LOC119552118|XP_037717832.1|DSUP
OG0001568	LOC108603213|XP_017847294.1|DBUS	LOC119545840|XP_037707730.1|DSUP
OG0001569	LOC108604661|XP_017849702.1|DBUS	LOC119560676|XP_037730176.1|DSUP
OG0001570	LOC108603209|XP_017847285.1|DBUS	LOC119551498|XP_037716795.1|DSUP, LOC119554596|XP_037721511.1|DSUP
OG0001571	LOC117134991|XP_033150591.1|DBUS	LOC119546662|XP_037709048.1|DSUP
OG0001572	LOC108605519|XP_017850757.1|DBUS	LOC119557746|XP_037726561.1|DSUP
OG0001573	LOC108600374|XP_017843401.1|DBUS	LOC119552851|XP_037718653.1|DSUP
OG0001574	LOC108606973|XP_017853030.1|DBUS	LOC119557457|XP_037726150.1|DSUP
OG0001575	LOC108601867|XP_017845314.1|DBUS	LOC119562867|XP_037731909.1|DSUP
OG0001576	LOC108604658|XP_017849697.1|DBUS	LOC119563371|XP_037732650.1|DSUP
OG0001577	LOC108602988|XP_017846867.1|DBUS	LOC119548644|XP_037711980.1|DSUP
OG0001578	LOC108597751|XP_017839948.1|DBUS	LOC119550118|XP_037714528.1|DSUP
OG0001579	LOC108606802|XP_017852760.1|DBUS	LOC119558041|XP_037727116.1|DSUP
OG0001580	LOC108597463|XP_017839524.1|DBUS	LOC119549867|XP_037714091.1|DSUP
OG0001581	LOC108605040|XP_033150281.1|DBUS	LOC119558108|XP_037727261.1|DSUP, LOC119559340|XP_037728316.1|DSUP, LOC119546092|XP_037708100.1|DSUP
OG0001582	LOC108596584|XP_017837998.1|DBUS	LOC119551060|XP_037716109.1|DSUP, LOC119551255|XP_037716431.1|DSUP
OG0001583	LOC108596789|XP_017838381.1|DBUS	LOC119550251|XP_037714754.1|DSUP
OG0001584	LOC108598370|XP_017840481.1|DBUS	LOC119553345|XP_037719609.1|DSUP
OG0001585	LOC108605203|XP_017850292.1|DBUS	LOC119558363|XP_037727795.1|DSUP
OG0001586	LOC108599942|XP_017842655.1|DBUS	LOC119552878|XP_037718706.1|DSUP
OG0001587	LOC108596516|XP_017837847.1|DBUS	LOC119561865|XP_037731273.1|DSUP
OG0001588	LOC108595400|XP_017836115.1|DBUS	LOC119551562|XP_037716888.1|DSUP
OG0001589	LOC108608342|XP_017855175.1|DBUS	LOC119562466|XP_037731581.1|DSUP, LOC119562468|XP_037731589.1|DSUP
OG0001590	LOC108596608|XP_017838028.1|DBUS	LOC119551897|XP_037717437.1|DSUP
OG0001591	LOC108604407|XP_017849362.1|DBUS	LOC119561055|XP_037730821.1|DSUP
OG0001592	LOC108607582|XP_033149779.1|DBUS	LOC119546495|XP_037708723.1|DSUP
OG0001593	LOC108608052|XP_033149776.1|DBUS	LOC119548476|XP_037711672.1|DSUP
OG0001594	LOC108598529|XP_033149934.1|DBUS	LOC119546348|XP_037708487.1|DSUP
OG0001595	LOC108597084|XP_017838919.1|DBUS	LOC119550621|XP_037715379.1|DSUP
OG0001596	LOC108594341|XP_033150519.1|DBUS	LOC119546956|XP_037709529.1|DSUP
OG0001598	LOC108608123|XP_033150862.1|DBUS	LOC119546396|XP_037708569.1|DSUP
OG0001599	LOC108608452|XP_017855321.1|DBUS	LOC119546301|XP_037708420.1|DSUP
OG0001600	LOC108607930|XP_033150043.1|DBUS	LOC119547092|XP_037709719.1|DSUP
OG0001601	LOC108608443|XP_017855308.1|DBUS	LOC119562630|XP_037731785.1|DSUP
OG0001602	LOC108598647|XP_017840847.2|DBUS	LOC119547523|XP_037710345.1|DSUP
OG0001603	LOC108595529|XP_033150151.1|DBUS	LOC119547916|XP_037710884.1|DSUP
OG0001604	LOC108605171|XP_033150421.1|DBUS	LOC119556047|XP_037723768.1|DSUP
OG0001605	LOC108595155|XP_017835814.1|DBUS	LOC119550882|XP_037715797.1|DSUP
OG0001606	LOC117135005|XP_033150673.1|DBUS	LOC119562732|XP_037731862.1|DSUP
OG0001607	LOC108603457|XP_017847781.2|DBUS, LOC108607841|XP_017854395.2|DBUS	LOC119547350|XP_037710093.1|DSUP
OG0001608	LOC108594459|XP_017835126.1|DBUS	LOC119547001|XP_037709595.1|DSUP
OG0001609	LOC108594756|XP_033149083.1|DBUS	LOC119550665|XP_037715439.1|DSUP, LOC119550668|XP_037715441.1|DSUP, LOC119549602|XP_037713693.1|DSUP
OG0001610	LOC108601882|XP_017845349.2|DBUS	LOC119547635|XP_037710501.1|DSUP
OG0001611	LOC108605343|XP_017850502.1|DBUS, LOC108607884|XP_017854477.1|DBUS	LOC119547077|XP_037709697.1|DSUP
OG0001612	LOC108607975|XP_017854617.1|DBUS	LOC119547263|XP_037709972.1|DSUP
OG0001613	LOC108599269|XP_017841558.1|DBUS	LOC119547340|XP_037710079.1|DSUP
OG0001614	LOC108595403|XP_017836118.1|DBUS	LOC119550819|XP_037715689.1|DSUP
OG0001616	LOC108594444|XP_017835108.1|DBUS	LOC119546403|XP_037708589.1|DSUP
OG0001617	LOC108608231|XP_033150433.1|DBUS	LOC119546042|XP_037707990.1|DSUP
OG0001618	LOC108607318|XP_017853478.1|DBUS	LOC119547284|XP_037709996.1|DSUP
OG0001619	LOC108608075|XP_017854760.1|DBUS	LOC119548510|XP_037711725.1|DSUP
OG0001620	LOC108607217|XP_017853374.1|DBUS, LOC108594373|XP_017835024.1|DBUS, LOC108600646|XP_017843832.1|DBUS	LOC119551598|XP_037716928.1|DSUP
OG0001621	LOC108594737|XP_017835364.1|DBUS	LOC119550978|XP_037715941.1|DSUP
OG0001622	LOC108606468|XP_017852080.1|DBUS	LOC119556117|XP_037723920.1|DSUP
OG0001623	LOC108607926|XP_017854529.1|DBUS	LOC119546563|XP_037708861.1|DSUP
OG0001624	LOC108601953|XP_017845431.2|DBUS	LOC119546154|XP_037708191.1|DSUP
OG0001625	LOC108594705|XP_033150989.1|DBUS, LOC108608224|XP_017854990.1|DBUS	LOC119546437|XP_037708635.1|DSUP
OG0001626	LOC108598881|XP_017841133.1|DBUS	LOC119548356|XP_037711499.1|DSUP
OG0001627	LOC108602377|XP_017845971.1|DBUS	LOC119551705|XP_037717109.1|DSUP
OG0001628	LOC108601297|XP_017844686.1|DBUS, LOC108601298|XP_017844687.1|DBUS	LOC119553927|XP_037720547.1|DSUP
OG0001629	LOC108604795|XP_033150695.1|DBUS	LOC119553225|XP_037719413.1|DSUP
OG0001630	LOC108601721|XP_017845127.1|DBUS	LOC119563069|XP_037732212.1|DSUP
OG0001631	LOC108603976|XP_017848689.1|DBUS	LOC119559927|XP_037729059.1|DSUP
OG0001632	LOC108599423|XP_017841727.1|DBUS	LOC119547856|XP_037710815.1|DSUP
OG0001633	LOC108601663|XP_017845053.1|DBUS	LOC119548253|XP_037711328.1|DSUP
OG0001634	LOC108604042|XP_017848794.1|DBUS	LOC119559042|XP_037728097.1|DSUP
OG0001635	LOC108601833|XP_017845263.1|DBUS	LOC119553322|XP_037719583.1|DSUP
OG0001636	LOC108602479|XP_017846091.1|DBUS	LOC119559951|XP_037729109.1|DSUP
OG0001637	LOC108603171|XP_017847217.1|DBUS	LOC119548411|XP_037711582.1|DSUP
OG0001638	LOC108605427|XP_017850592.1|DBUS	LOC119556278|XP_037724256.1|DSUP
OG0001639	LOC108597589|XP_017839697.1|DBUS	LOC119559407|XP_037728404.1|DSUP
OG0001640	LOC108601889|XP_017845353.1|DBUS	LOC119560088|XP_037729334.1|DSUP
OG0001641	LOC108604603|XP_017849629.1|DBUS	LOC119555584|XP_037722990.1|DSUP
OG0001642	LOC108607280|XP_017853464.1|DBUS	LOC119558273|XP_037727574.1|DSUP
OG0001644	LOC108598986|XP_017841242.1|DBUS	LOC119555107|XP_037722259.1|DSUP
OG0001645	LOC108597279|XP_017839739.2|DBUS	LOC119550463|XP_037715076.1|DSUP
OG0001646	LOC108596763|XP_017838338.1|DBUS	LOC119552188|XP_037717963.1|DSUP
OG0001647	LOC108595225|XP_017835902.2|DBUS	LOC119550551|XP_037715210.1|DSUP
OG0001648	LOC108598225|XP_033149650.1|DBUS	LOC119554758|XP_037721713.1|DSUP
OG0001649	LOC108597011|XP_017838778.1|DBUS	LOC119549800|XP_037713994.1|DSUP
OG0001650	LOC108597465|XP_033149113.1|DBUS	LOC119550313|XP_037714845.1|DSUP
OG0001652	LOC108598856|XP_017841103.1|DBUS	LOC119555519|XP_037722872.1|DSUP
OG0001653	LOC108600712|XP_017843934.2|DBUS	LOC119552993|XP_037718939.1|DSUP
OG0001654	LOC108597043|XP_017838829.1|DBUS	LOC119550233|XP_037714729.1|DSUP
OG0001655	LOC108594607|XP_017835238.1|DBUS, LOC108596531|XP_017837906.1|DBUS	LOC119551574|XP_037716902.1|DSUP
OG0001656	LOC108594268|XP_017834887.1|DBUS	LOC119548305|XP_037711405.1|DSUP
OG0001657	LOC108598776|XP_017841006.1|DBUS	LOC119554770|XP_037721739.1|DSUP
OG0001658	LOC108600377|XP_017843406.1|DBUS	LOC119554092|XP_037720768.1|DSUP
OG0001659	LOC108601095|XP_017844495.1|DBUS	LOC119553117|XP_037719227.1|DSUP
OG0001660	LOC108599525|XP_017841888.1|DBUS	LOC119555184|XP_037722364.1|DSUP
OG0001661	LOC108604548|XP_017849567.1|DBUS, LOC108602519|XP_017846142.1|DBUS	LOC119563340|XP_037732616.1|DSUP, LOC119559287|XP_037728292.1|DSUP
OG0001662	LOC108600452|XP_017843528.2|DBUS	LOC119553240|XP_037719438.1|DSUP
OG0001663	LOC108601669|XP_017845060.1|DBUS	LOC119562987|XP_037732094.1|DSUP
OG0001664	LOC108597237|XP_017839175.1|DBUS	LOC119550567|XP_037715284.1|DSUP
OG0001666	LOC108607616|XP_017854018.1|DBUS	LOC119547432|XP_037710220.1|DSUP
OG0001667	LOC108595170|XP_017835830.1|DBUS	LOC119551676|XP_037717059.1|DSUP
OG0001668	LOC108600255|XP_017843182.1|DBUS	LOC119555626|XP_037723075.1|DSUP
OG0001669	LOC108598366|XP_017840476.1|DBUS	LOC119555256|XP_037722482.1|DSUP
OG0001670	LOC108596238|XP_017837269.1|DBUS	LOC119557073|XP_037725553.1|DSUP, LOC119557180|XP_037725722.1|DSUP, LOC119559458|XP_037728492.1|DSUP
OG0001671	LOC108605443|XP_017850618.1|DBUS	LOC119558301|XP_037727627.1|DSUP, LOC119557507|XP_037726208.1|DSUP
OG0001672	LOC108596307|XP_017837399.1|DBUS	LOC119550084|XP_037714487.1|DSUP
OG0001673	LOC108595861|XP_017836641.1|DBUS, LOC108594724|XP_017835352.1|DBUS, LOC108594725|XP_017835353.1|DBUS	LOC119549347|XP_037713261.1|DSUP, LOC119549348|XP_037713262.1|DSUP
OG0001674	LOC108604259|XP_017849142.1|DBUS	LOC119559838|XP_037728863.1|DSUP, LOC119560928|XP_037730591.1|DSUP
OG0001675	LOC108604265|XP_017849148.1|DBUS	LOC119551974|XP_037717620.1|DSUP, LOC119561602|XP_037731130.1|DSUP
OG0001678	LOC108605382|XP_017850540.2|DBUS	LOC119555920|XP_037723546.1|DSUP
OG0001679	LOC108607235|XP_017853402.1|DBUS	LOC119557428|XP_037726108.1|DSUP
OG0001680	LOC108603549|XP_017847957.2|DBUS	LOC119556628|XP_037724879.1|DSUP
OG0001681	LOC108605564|XP_017850820.1|DBUS	LOC119556546|XP_037724757.1|DSUP
OG0001682	LOC108605792|XP_017851083.1|DBUS	LOC119556526|XP_037724731.1|DSUP
OG0001683	LOC108608492|XP_033150739.1|DBUS	LOC119547693|XP_037710589.1|DSUP
OG0001684	LOC108599069|XP_017841340.2|DBUS, LOC108607402|XP_017853671.1|DBUS	LOC119563147|XP_037732374.1|DSUP
OG0001685	LOC108598394|XP_017840507.1|DBUS	LOC119547107|XP_037709745.1|DSUP
OG0001686	LOC108606446|XP_017852049.1|DBUS	LOC119557139|XP_037725649.1|DSUP
OG0001687	LOC108606192|XP_017851540.1|DBUS	LOC119557302|XP_037725940.1|DSUP
OG0001688	LOC108605961|XP_017851269.1|DBUS	LOC119557396|XP_037726068.1|DSUP
OG0001689	LOC108606882|XP_017852896.1|DBUS	LOC119555866|XP_037723447.1|DSUP
OG0001690	LOC108598701|XP_017840914.1|DBUS	LOC119555090|XP_037722236.1|DSUP
OG0001691	LOC108604832|XP_017849395.1|DBUS	LOC119547299|XP_037710017.1|DSUP
OG0001692	LOC108602339|XP_017845917.1|DBUS	LOC119561065|XP_037730834.1|DSUP
OG0001693	LOC108605236|XP_017850338.1|DBUS	LOC119557591|XP_037726321.1|DSUP
OG0001694	LOC108601403|XP_017844791.1|DBUS	LOC119563294|XP_037732554.1|DSUP
OG0001695	LOC108596366|XP_017837524.1|DBUS	LOC119549491|XP_037713522.1|DSUP
OG0001696	LOC108603568|XP_017847974.1|DBUS	LOC119545814|XP_037707637.1|DSUP
OG0001697	LOC108601702|XP_017845104.1|DBUS	LOC119551256|XP_037716441.1|DSUP
OG0001698	LOC108606782|XP_017852695.1|DBUS	LOC119556003|XP_037723665.1|DSUP
OG0001699	LOC108601587|XP_033149883.1|DBUS	LOC119562407|XP_037731532.1|DSUP
OG0001700	LOC108602583|XP_017846208.1|DBUS	LOC119548716|XP_037712121.1|DSUP
OG0001701	LOC108603787|XP_017848372.1|DBUS	LOC119560486|XP_037729877.1|DSUP
OG0001702	LOC108599142|XP_017841422.1|DBUS	LOC119548141|XP_037711167.1|DSUP
OG0001703	LOC108601834|XP_017845265.1|DBUS	LOC119554970|XP_037722030.1|DSUP
OG0001704	LOC108602492|XP_017846109.1|DBUS	LOC119553572|XP_037719951.1|DSUP
OG0001705	LOC108601706|XP_017845109.1|DBUS	LOC119561105|XP_037730931.1|DSUP
OG0001706	LOC108594344|XP_017834987.1|DBUS	LOC119562209|XP_037731333.1|DSUP
OG0001707	LOC108604223|XP_017849076.1|DBUS	LOC119545771|XP_037707546.1|DSUP
OG0001708	LOC108604664|XP_017849704.1|DBUS	LOC119560679|XP_037730181.1|DSUP
OG0001709	LOC108600543|XP_017843688.1|DBUS	LOC119554541|XP_037721427.1|DSUP
OG0001710	LOC108604447|XP_017849416.1|DBUS	LOC119560683|XP_037730185.1|DSUP
OG0001711	LOC108603056|XP_017846979.1|DBUS	LOC119560973|XP_037730672.1|DSUP
OG0001712	LOC108601636|XP_017845023.1|DBUS	LOC119549228|XP_037713045.1|DSUP
OG0001713	LOC108603453|XP_017847773.1|DBUS	LOC119562032|XP_037731319.1|DSUP
OG0001714	LOC108602696|XP_017846323.1|DBUS	LOC119560966|XP_037730647.1|DSUP
OG0001715	LOC108606271|XP_017851737.1|DBUS	LOC119556064|XP_037723802.1|DSUP
OG0001716	LOC108607220|XP_017853381.1|DBUS	LOC119557777|XP_037726605.1|DSUP
OG0001717	LOC108603506|XP_017847868.1|DBUS	LOC119563428|XP_037732741.1|DSUP
OG0001718	LOC108604320|XP_017849232.1|DBUS	LOC119545836|XP_037707717.1|DSUP
OG0001719	LOC108604181|XP_017849012.1|DBUS	LOC119554866|XP_037721879.1|DSUP
OG0001720	LOC108603970|XP_017848668.1|DBUS	LOC119559272|XP_037728269.1|DSUP, LOC119549852|XP_037714079.1|DSUP
OG0001721	LOC108604470|XP_017849444.1|DBUS	LOC119560706|XP_037730227.1|DSUP
OG0001722	LOC108600510|XP_017843635.1|DBUS	LOC119552857|XP_037718661.1|DSUP
OG0001723	LOC108596370|XP_017837526.1|DBUS	LOC119550005|XP_037714355.1|DSUP, LOC119559155|XP_037728152.1|DSUP
OG0001724	LOC108596442|XP_033149174.1|DBUS	LOC119548992|XP_037712519.1|DSUP
OG0001725	LOC108596936|XP_017838653.1|DBUS	LOC119550401|XP_037714982.1|DSUP
OG0001726	LOC108600169|XP_017843063.1|DBUS	LOC119552584|XP_037718146.1|DSUP
OG0001727	LOC108604621|XP_017849657.1|DBUS	LOC119563111|XP_037732282.1|DSUP
OG0001728	LOC108596065|XP_017836949.1|DBUS	LOC119549196|XP_037712953.1|DSUP
OG0001729	LOC108596502|XP_017837822.2|DBUS	LOC119551450|XP_037716721.1|DSUP
OG0001730	LOC108608476|XP_017855357.2|DBUS	LOC119547038|XP_037709640.1|DSUP
OG0001731	LOC108596083|XP_017836989.1|DBUS	LOC119549334|XP_037713242.1|DSUP
OG0001732	LOC108594426|XP_017835089.1|DBUS	LOC119561855|XP_037731263.1|DSUP
OG0001733	LOC108596102|XP_017837011.1|DBUS	LOC119549988|XP_037714322.1|DSUP
OG0001734	LOC108595096|XP_017835736.1|DBUS	LOC119550634|XP_037715398.1|DSUP
OG0001735	LOC108598802|XP_017841034.1|DBUS	LOC119552904|XP_037718757.1|DSUP
OG0001736	LOC108597215|XP_017839146.1|DBUS	LOC119551747|XP_037717196.1|DSUP
OG0001737	LOC108596962|XP_017838698.1|DBUS	LOC119558805|XP_037727997.1|DSUP, LOC119549189|XP_037712945.1|DSUP
OG0001738	LOC108598792|XP_017841025.1|DBUS	LOC119554971|XP_037722027.1|DSUP
OG0001739	LOC108594238|XP_017834838.1|DBUS	LOC119561846|XP_037731254.1|DSUP
OG0001740	LOC108596149|XP_017837132.1|DBUS	LOC119552170|XP_037717922.1|DSUP
OG0001741	LOC108601693|XP_017845092.2|DBUS	LOC119563275|XP_037732525.1|DSUP
OG0001742	LOC108595326|XP_017836035.1|DBUS	LOC119550885|XP_037715801.1|DSUP
OG0001743	LOC108599854|XP_017842470.2|DBUS	LOC119555242|XP_037722453.1|DSUP, LOC119553458|XP_037719788.1|DSUP, LOC119555523|XP_037722875.1|DSUP, LOC119557109|XP_037725616.1|DSUP
OG0001744	LOC108596411|XP_017837594.1|DBUS	LOC119551339|XP_037716569.1|DSUP
OG0001745	LOC108596303|XP_017837387.1|DBUS	LOC119549385|XP_037713353.1|DSUP
OG0001746	LOC108600750|XP_017843991.1|DBUS	LOC119553700|XP_037720188.1|DSUP
OG0001747	LOC108596693|XP_017838202.1|DBUS	LOC119549312|XP_037713215.1|DSUP
OG0001748	LOC108601106|XP_033149587.1|DBUS	LOC119553149|XP_037719292.1|DSUP
OG0001749	LOC108596282|XP_017837343.2|DBUS	LOC119548989|XP_037712517.1|DSUP
OG0001750	LOC108596274|XP_017837332.1|DBUS	LOC119548987|XP_037712515.1|DSUP
OG0001751	LOC108599586|XP_017842018.2|DBUS	LOC119555294|XP_037722538.1|DSUP
OG0001752	LOC108599601|XP_017842043.1|DBUS	LOC119553726|XP_037720240.1|DSUP
OG0001753	LOC108600769|XP_033149515.1|DBUS	LOC119552813|XP_037718583.1|DSUP
OG0001754	LOC108596900|XP_017838579.1|DBUS	LOC119549084|XP_037712728.1|DSUP
OG0001755	LOC108599926|XP_017842624.1|DBUS	LOC119554433|XP_037721255.1|DSUP
OG0001756	LOC108596914|XP_017838610.1|DBUS	LOC119552058|XP_037717747.1|DSUP
OG0001757	LOC108596659|XP_017838135.1|DBUS	LOC119551939|XP_037717527.1|DSUP
OG0001758	LOC108598627|XP_033149518.1|DBUS	LOC119553043|XP_037719036.1|DSUP
OG0001759	LOC108596301|XP_017837385.1|DBUS	LOC119552047|XP_037717718.1|DSUP
OG0001760	LOC108595483|XP_017836223.2|DBUS	LOC119550058|XP_037714445.1|DSUP
OG0001761	LOC108596989|XP_017838744.1|DBUS	LOC119549987|XP_037714318.1|DSUP
OG0001762	LOC108594257|XP_017834870.1|DBUS	LOC119547761|XP_037710695.1|DSUP
OG0001763	LOC108601021|XP_017844388.1|DBUS, LOC108594471|XP_017835142.1|DBUS	LOC119546045|XP_037707997.1|DSUP
OG0001764	LOC117134658|XP_033148931.1|DBUS, LOC108606832|XP_017852806.1|DBUS	LOC119555211|XP_037722403.1|DSUP
OG0001765	LOC108596070|XP_017836972.1|DBUS	LOC119550916|XP_037715858.1|DSUP
OG0001766	LOC108608318|XP_017855135.1|DBUS	LOC119546369|XP_037708525.1|DSUP
OG0001767	LOC108602236|XP_017845777.2|DBUS	LOC119548359|XP_037711502.1|DSUP
OG0001768	LOC108598724|XP_017840945.1|DBUS	LOC119548211|XP_037711273.1|DSUP
OG0001769	LOC108604602|XP_033150730.1|DBUS	LOC119547446|XP_037710234.1|DSUP
OG0001770	LOC108607585|XP_017853974.1|DBUS	LOC119547021|XP_037709619.1|DSUP
OG0001771	LOC108602688|XP_017846319.1|DBUS, LOC108602711|XP_017846358.1|DBUS	LOC119548393|XP_037711547.1|DSUP
OG0001773	LOC108598823|XP_017841066.2|DBUS	LOC119547619|XP_037710473.1|DSUP
OG0001774	LOC108597601|XP_017839713.1|DBUS	LOC119550767|XP_037715621.1|DSUP
OG0001775	LOC108606572|XP_017852280.1|DBUS	LOC119558065|XP_037727162.1|DSUP
OG0001776	LOC108594285|XP_017834912.1|DBUS	LOC119548709|XP_037712102.1|DSUP
OG0001777	LOC108594473|XP_017835143.1|DBUS	LOC119548064|XP_037711078.1|DSUP
OG0001778	LOC108607808|XP_017854341.2|DBUS	LOC119548799|XP_037712305.1|DSUP
OG0001779	LOC108607780|XP_033150089.1|DBUS	LOC119548666|XP_037712023.1|DSUP
OG0001780	LOC108596371|XP_017837527.1|DBUS	LOC119559145|XP_037728141.1|DSUP
OG0001781	LOC108598441|XP_017840566.2|DBUS	LOC119547634|XP_037710499.1|DSUP
OG0001782	LOC108608514|XP_033150736.1|DBUS	LOC119546679|XP_037709071.1|DSUP
OG0001783	LOC108607570|XP_033150812.1|DBUS	LOC119548479|XP_037711678.1|DSUP
OG0001784	LOC108607640|XP_017854057.1|DBUS	LOC119545999|XP_037707925.1|DSUP
OG0001785	LOC108594763|XP_017835391.1|DBUS, LOC108595232|XP_017835919.1|DBUS	LOC119549766|XP_037713950.1|DSUP
OG0001786	LOC108598072|XP_017840178.2|DBUS	LOC119546511|XP_037708762.1|DSUP
OG0001787	LOC108607436|XP_017853756.1|DBUS	LOC119546412|XP_037708599.1|DSUP
OG0001788	LOC108596425|XP_017837637.1|DBUS	LOC119559449|XP_037728480.1|DSUP
OG0001789	LOC108597607|XP_017839733.1|DBUS	LOC119550869|XP_037715777.1|DSUP
OG0001790	LOC108602039|XP_017845539.1|DBUS	LOC119548481|XP_037711682.1|DSUP
OG0001791	LOC108596745|XP_017838307.1|DBUS	LOC119552052|XP_037717723.1|DSUP
OG0001792	LOC108594422|XP_017835083.2|DBUS	LOC119546001|XP_037707929.1|DSUP
OG0001793	LOC108596217|XP_017837233.1|DBUS	LOC119549620|XP_037713721.1|DSUP
OG0001794	LOC108607806|XP_017854339.1|DBUS	LOC119548801|XP_037712306.1|DSUP
OG0001795	LOC108607486|XP_033150637.1|DBUS	LOC119546709|XP_037709118.1|DSUP
OG0001796	LOC108605080|XP_017850135.1|DBUS	LOC119557056|XP_037725532.1|DSUP
OG0001797	LOC108607428|XP_017853727.1|DBUS	LOC119558948|XP_037728075.1|DSUP
OG0001798	LOC108595820|XP_017836600.1|DBUS	LOC119550358|XP_037714910.1|DSUP
OG0001799	LOC108605000|XP_033150403.1|DBUS	LOC119556580|XP_037724807.1|DSUP
OG0001800	LOC108594476|XP_017835152.1|DBUS	LOC119546379|XP_037708541.1|DSUP
OG0001801	LOC108599382|XP_017841676.1|DBUS	LOC119553095|XP_037719179.1|DSUP
OG0001802	LOC108604568|XP_017849587.1|DBUS	LOC119560821|XP_037730394.1|DSUP, LOC119563193|XP_037732408.1|DSUP
OG0001803	LOC108601514|XP_017844902.1|DBUS	LOC119560001|XP_037729201.1|DSUP
OG0001804	LOC108603445|XP_017847761.1|DBUS	LOC119560989|XP_037730695.1|DSUP
OG0001805	LOC108598969|XP_017841231.1|DBUS	LOC119552829|XP_037718612.1|DSUP
OG0001806	LOC108604040|XP_017848791.2|DBUS, LOC108604167|XP_017848989.2|DBUS	LOC119545785|XP_037707585.1|DSUP
OG0001807	LOC108603786|XP_017848370.1|DBUS	LOC119549840|XP_037714067.1|DSUP
OG0001808	LOC108603239|XP_017847353.1|DBUS	LOC119563002|XP_037732117.1|DSUP
OG0001809	LOC108604697|XP_017849745.1|DBUS	LOC119560601|XP_037730057.1|DSUP
OG0001810	LOC108602392|XP_017845993.1|DBUS	LOC119554847|XP_037721856.1|DSUP
OG0001811	LOC108595251|XP_017835944.1|DBUS	LOC119551713|XP_037717115.1|DSUP
OG0001812	LOC108606311|XP_017851801.1|DBUS	LOC119557714|XP_037726524.1|DSUP
OG0001813	LOC108602772|XP_017846433.1|DBUS	LOC119559918|XP_037729048.1|DSUP
OG0001814	LOC108603620|XP_017848064.1|DBUS	LOC119561062|XP_037730826.1|DSUP
OG0001815	LOC108603931|XP_017848615.1|DBUS	LOC119560618|XP_037730084.1|DSUP
OG0001816	LOC108595524|XP_017836268.1|DBUS	LOC119551877|XP_037717400.1|DSUP
OG0001817	LOC108595975|XP_017836751.2|DBUS	LOC119551152|XP_037716273.1|DSUP
OG0001818	LOC108606955|XP_017853001.1|DBUS	LOC119556912|XP_037725327.1|DSUP
OG0001819	LOC108597727|XP_017839911.2|DBUS	LOC119551135|XP_037716253.1|DSUP
OG0001820	LOC108605710|XP_017850990.1|DBUS	LOC119556573|XP_037724800.1|DSUP
OG0001821	LOC108595349|XP_017836062.1|DBUS	LOC119550267|XP_037714773.1|DSUP
OG0001822	LOC108595507|XP_017836249.1|DBUS	LOC119550155|XP_037714594.1|DSUP
OG0001823	LOC108600286|XP_017843246.1|DBUS	LOC119553527|XP_037719880.1|DSUP
OG0001824	LOC108600863|XP_017844162.1|DBUS	LOC119548175|XP_037711216.1|DSUP
OG0001825	LOC108596109|XP_033149156.1|DBUS	LOC119549532|XP_037713580.1|DSUP
