Orthogroup	DBUS.longest_only	DEUG.longest_only
OG0001721	LOC108604470|XP_017849444.1|DBUS	LOC108109440|XP_017073430.1|DEUG
OG0001722	LOC108600510|XP_017843635.1|DBUS	LOC108114430|XP_017080908.1|DEUG
OG0001723	LOC108596370|XP_017837526.1|DBUS	LOC108105563|XP_017067698.1|DEUG
OG0001724	LOC108596442|XP_033149174.1|DBUS	LOC108109048|XP_017072849.1|DEUG
OG0001725	LOC108596936|XP_017838653.1|DBUS	LOC108104788|XP_017066536.1|DEUG
OG0001726	LOC108600169|XP_017843063.1|DBUS	LOC108114348|XP_017080777.1|DEUG
OG0001727	LOC108604621|XP_017849657.1|DBUS	LOC108115697|XP_017082756.1|DEUG
OG0001728	LOC108596065|XP_017836949.1|DBUS	LOC108106722|XP_017069448.1|DEUG
OG0001729	LOC108596502|XP_017837822.2|DBUS	LOC108107270|XP_017070191.1|DEUG
OG0001730	LOC108608476|XP_017855357.2|DBUS	LOC108104094|XP_017065479.1|DEUG
OG0001731	LOC108596083|XP_017836989.1|DBUS	LOC108112557|XP_017077991.1|DEUG
OG0001732	LOC108594426|XP_017835089.1|DBUS	LOC108113480|XP_017079552.1|DEUG
OG0001733	LOC108596102|XP_017837011.1|DBUS	LOC108108896|XP_017072606.1|DEUG
OG0001734	LOC108595096|XP_017835736.1|DBUS	LOC108104443|XP_017065993.1|DEUG
OG0001735	LOC108598802|XP_017841034.1|DBUS	LOC108114514|XP_017081024.1|DEUG
OG0001736	LOC108597215|XP_017839146.1|DBUS	LOC108112031|XP_017077268.1|DEUG
OG0001737	LOC108596962|XP_017838698.1|DBUS	LOC108109137|XP_017073023.1|DEUG
OG0001738	LOC108598792|XP_017841025.1|DBUS	LOC108108658|XP_017072251.1|DEUG, LOC108114705|XP_017081292.1|DEUG
OG0001739	LOC108594238|XP_017834838.1|DBUS	LOC108113003|XP_017078910.1|DEUG
OG0001740	LOC108596149|XP_017837132.1|DBUS	LOC108109039|XP_017072826.1|DEUG
OG0001741	LOC108601693|XP_017845092.2|DBUS	LOC108109391|XP_017073377.1|DEUG
OG0001742	LOC108595326|XP_017836035.1|DBUS	LOC108104791|XP_017066542.1|DEUG
OG0001743	LOC108599854|XP_017842470.2|DBUS	LOC108114135|XP_017080406.1|DEUG, LOC108113592|XP_017079732.1|DEUG
OG0001744	LOC108596411|XP_017837594.1|DBUS	LOC108106536|XP_017069163.1|DEUG
OG0001745	LOC108596303|XP_017837387.1|DBUS	LOC108112484|XP_017077837.1|DEUG
OG0001746	LOC108600750|XP_017843991.1|DBUS	LOC108114349|XP_017080778.1|DEUG
OG0001747	LOC108596693|XP_017838202.1|DBUS	LOC108112523|XP_017077937.1|DEUG
OG0001748	LOC108601106|XP_033149587.1|DBUS	LOC108108282|XP_017071773.1|DEUG
OG0001749	LOC108596282|XP_017837343.2|DBUS	LOC108107419|XP_017070437.1|DEUG
OG0001750	LOC108596274|XP_017837332.1|DBUS	LOC108107417|XP_017070435.1|DEUG
OG0001751	LOC108599586|XP_017842018.2|DBUS	LOC108108519|XP_017072077.1|DEUG
OG0001752	LOC108599601|XP_017842043.1|DBUS	LOC108107524|XP_017070554.1|DEUG
OG0001753	LOC108600769|XP_033149515.1|DBUS	LOC108107938|XP_017071256.1|DEUG
OG0001754	LOC108596900|XP_017838579.1|DBUS	LOC108113156|XP_017079154.1|DEUG
OG0001755	LOC108599926|XP_017842624.1|DBUS	LOC108107716|XP_017070815.1|DEUG
OG0001756	LOC108596914|XP_017838610.1|DBUS	LOC108112814|XP_017078601.1|DEUG
OG0001757	LOC108596659|XP_017838135.1|DBUS	LOC108112650|XP_017078270.1|DEUG
OG0001758	LOC108598627|XP_033149518.1|DBUS	LOC108104005|XP_017065287.1|DEUG
OG0001759	LOC108596301|XP_017837385.1|DBUS	LOC108112535|XP_017077950.1|DEUG
OG0001760	LOC108595483|XP_017836223.2|DBUS	LOC108104559|XP_017066191.1|DEUG
OG0001761	LOC108596989|XP_017838744.1|DBUS	LOC108109262|XP_017073234.1|DEUG
OG0001762	LOC108594257|XP_017834870.1|DBUS	LOC108107007|XP_017069836.1|DEUG
OG0001763	LOC108601021|XP_017844388.1|DBUS, LOC108594471|XP_017835142.1|DBUS	LOC108107016|XP_017069849.1|DEUG
OG0001764	LOC117134658|XP_033148931.1|DBUS, LOC108606832|XP_017852806.1|DBUS	LOC108111512|XP_017076516.1|DEUG
OG0001765	LOC108596070|XP_017836972.1|DBUS	LOC108104475|XP_017066044.1|DEUG
OG0001766	LOC108608318|XP_017855135.1|DBUS	LOC108110838|XP_017075568.1|DEUG
OG0001767	LOC108602236|XP_017845777.2|DBUS	LOC108111201|XP_017076084.1|DEUG
OG0001768	LOC108598724|XP_017840945.1|DBUS	LOC108111173|XP_017076041.1|DEUG
OG0001769	LOC108604602|XP_033150730.1|DBUS	LOC108102474|XP_017062971.1|DEUG
OG0001770	LOC108607585|XP_017853974.1|DBUS	LOC108111067|XP_017075884.1|DEUG
OG0001771	LOC108602688|XP_017846319.1|DBUS, LOC108602711|XP_017846358.1|DBUS	LOC108111233|XP_017076125.1|DEUG
OG0001773	LOC108598823|XP_017841066.2|DBUS	LOC108111013|XP_017075816.1|DEUG
OG0001774	LOC108597601|XP_017839713.1|DBUS	LOC108107289|XP_017070234.1|DEUG
OG0001775	LOC108606572|XP_017852280.1|DBUS	LOC108117274|XP_017085119.1|DEUG
OG0001776	LOC108594285|XP_017834912.1|DBUS	LOC108107042|XP_017069892.1|DEUG
OG0001777	LOC108594473|XP_017835143.1|DBUS	LOC108107098|XP_017069969.1|DEUG
OG0001778	LOC108607808|XP_017854341.2|DBUS	LOC108114301|XP_017081096.1|DEUG
OG0001779	LOC108607780|XP_033150089.1|DBUS	LOC108110756|XP_017075454.1|DEUG
OG0001780	LOC108596371|XP_017837527.1|DBUS	LOC108105584|XP_017067712.1|DEUG
OG0001781	LOC108598441|XP_017840566.2|DBUS	LOC108114860|XP_017081495.1|DEUG
OG0001782	LOC108608514|XP_033150736.1|DBUS	LOC108105790|XP_017068006.1|DEUG
OG0001783	LOC108607570|XP_033150812.1|DBUS	LOC108110979|XP_017075776.1|DEUG
OG0001784	LOC108607640|XP_017854057.1|DBUS	LOC108111021|XP_017075828.1|DEUG
OG0001785	LOC108594763|XP_017835391.1|DBUS, LOC108595232|XP_017835919.1|DBUS	LOC108104795|XP_017066553.1|DEUG
OG0001786	LOC108598072|XP_017840178.2|DBUS	LOC108107157|XP_017070053.1|DEUG
OG0001787	LOC108607436|XP_017853756.1|DBUS	LOC108107028|XP_017069865.1|DEUG
OG0001788	LOC108596425|XP_017837637.1|DBUS	LOC108106784|XP_017069515.1|DEUG
OG0001789	LOC108597607|XP_017839733.1|DBUS	LOC108113195|XP_017079211.1|DEUG
OG0001790	LOC108602039|XP_017845539.1|DBUS	LOC108107171|XP_017070075.1|DEUG
OG0001791	LOC108596745|XP_017838307.1|DBUS	LOC108106546|XP_017069192.1|DEUG
OG0001792	LOC108594422|XP_017835083.2|DBUS	LOC108107041|XP_017069890.1|DEUG
OG0001793	LOC108596217|XP_017837233.1|DBUS	LOC108106526|XP_017069141.1|DEUG
OG0001794	LOC108607806|XP_017854339.1|DBUS	LOC108115125|XP_017082287.1|DEUG
OG0001795	LOC108607486|XP_033150637.1|DBUS	LOC108118424|XP_017086594.1|DEUG, LOC108118422|XP_017086588.1|DEUG
OG0001796	LOC108605080|XP_017850135.1|DBUS	LOC108103505|XP_017064505.1|DEUG
OG0001797	LOC108607428|XP_017853727.1|DBUS	LOC108102337|XP_017062648.1|DEUG
OG0001798	LOC108595820|XP_017836600.1|DBUS	LOC108112803|XP_017078581.1|DEUG
OG0001799	LOC108605000|XP_033150403.1|DBUS	LOC108117675|XP_017085693.1|DEUG
OG0001800	LOC108594476|XP_017835152.1|DBUS	LOC108107158|XP_017070055.1|DEUG
OG0001801	LOC108599382|XP_017841676.1|DBUS	LOC108114662|XP_017081230.1|DEUG
OG0001802	LOC108604568|XP_017849587.1|DBUS	LOC108109536|XP_017073590.1|DEUG
OG0001803	LOC108601514|XP_017844902.1|DBUS	LOC108115175|XP_017081985.1|DEUG
OG0001804	LOC108603445|XP_017847761.1|DBUS	LOC108115327|XP_017082224.1|DEUG
OG0001805	LOC108598969|XP_017841231.1|DBUS	LOC108109863|XP_017074137.1|DEUG
OG0001806	LOC108604040|XP_017848791.2|DBUS, LOC108604167|XP_017848989.2|DBUS	LOC108117512|XP_017085489.1|DEUG
OG0001807	LOC108603786|XP_017848370.1|DBUS	LOC108105612|XP_017067780.1|DEUG
OG0001808	LOC108603239|XP_017847353.1|DBUS	LOC108116365|XP_017083684.1|DEUG
OG0001809	LOC108604697|XP_017849745.1|DBUS	LOC108114989|XP_017081710.1|DEUG
OG0001810	LOC108602392|XP_017845993.1|DBUS	LOC108115639|XP_017082681.1|DEUG
OG0001811	LOC108595251|XP_017835944.1|DBUS	LOC108109298|XP_017073283.1|DEUG
OG0001812	LOC108606311|XP_017851801.1|DBUS	LOC108103761|XP_017064868.1|DEUG
OG0001813	LOC108602772|XP_017846433.1|DBUS	LOC108117087|XP_017084774.1|DEUG
OG0001814	LOC108603620|XP_017848064.1|DBUS	LOC108115162|XP_017081962.1|DEUG
OG0001815	LOC108603931|XP_017848615.1|DBUS	LOC108115399|XP_017082325.1|DEUG
OG0001816	LOC108595524|XP_017836268.1|DBUS	LOC108114922|XP_017081599.1|DEUG
OG0001817	LOC108595975|XP_017836751.2|DBUS	LOC108104806|XP_017066577.1|DEUG
OG0001818	LOC108606955|XP_017853001.1|DBUS	LOC108111833|XP_017076927.1|DEUG, LOC108117589|XP_017085580.1|DEUG
OG0001819	LOC108597727|XP_017839911.2|DBUS	LOC108111955|XP_017077137.1|DEUG
OG0001820	LOC108605710|XP_017850990.1|DBUS	LOC108104926|XP_017066767.1|DEUG
OG0001821	LOC108595349|XP_017836062.1|DBUS	LOC108107202|XP_017070108.1|DEUG
OG0001822	LOC108595507|XP_017836249.1|DBUS	LOC108112244|XP_017077555.1|DEUG
OG0001823	LOC108600286|XP_017843246.1|DBUS	LOC108114307|XP_017080700.1|DEUG
OG0001824	LOC108600863|XP_017844162.1|DBUS	LOC108111054|XP_017075875.1|DEUG
OG0001825	LOC108596109|XP_033149156.1|DBUS	LOC108108904|XP_017072617.1|DEUG
OG0001826	LOC108596156|XP_017837150.1|DBUS	LOC108112772|XP_017078529.1|DEUG
OG0001827	LOC108595377|XP_017836093.1|DBUS	LOC108112478|XP_017077824.1|DEUG
OG0001828	LOC108606296|XP_017851771.1|DBUS	LOC108118378|XP_017086539.1|DEUG
OG0001829	LOC108595316|XP_017836025.1|DBUS	LOC108106764|XP_017069493.1|DEUG
OG0001830	LOC108596767|XP_017838348.1|DBUS	LOC108112226|XP_017077535.1|DEUG
OG0001831	LOC108598360|XP_017840469.2|DBUS	LOC108108610|XP_017072197.1|DEUG
OG0001832	LOC108605033|XP_033150473.1|DBUS, LOC108606662|XP_017852476.1|DBUS	LOC108103256|XP_017064153.1|DEUG
OG0001833	LOC108596424|XP_017837636.1|DBUS	LOC108107258|XP_017070175.1|DEUG
OG0001834	LOC108603104|XP_017847097.1|DBUS	LOC108116162|XP_017083386.1|DEUG
OG0001838	LOC108594683|XP_033149076.1|DBUS	LOC108112051|XP_017077293.1|DEUG
OG0001839	LOC108595839|XP_017836619.1|DBUS	LOC108110585|XP_017075171.1|DEUG, LOC108108971|XP_017072716.1|DEUG
OG0001840	LOC108604620|XP_017849658.1|DBUS	LOC108118421|XP_017086587.1|DEUG, LOC108118485|XP_017086707.1|DEUG, LOC108118484|XP_017086706.1|DEUG
OG0001841	LOC108598368|XP_017840478.1|DBUS	LOC108104674|XP_017066355.1|DEUG, LOC108104673|XP_017066354.1|DEUG
OG0001842	LOC108599431|XP_017841741.1|DBUS	LOC108107688|XP_017070781.1|DEUG, LOC108107166|XP_017070067.1|DEUG
OG0001843	LOC108599615|XP_017842060.2|DBUS	LOC108108734|XP_017072361.1|DEUG, LOC108108733|XP_017072359.1|DEUG
OG0001844	LOC108598085|XP_017840187.1|DBUS	LOC108104259|XP_017065696.1|DEUG, LOC108104260|XP_017065697.1|DEUG
OG0001845	LOC108595576|XP_017836326.1|DBUS	LOC108112311|XP_017077626.1|DEUG
OG0001846	LOC108604828|XP_017849930.2|DBUS	LOC108117024|XP_017084682.1|DEUG, LOC108117023|XP_017084680.1|DEUG
OG0001849	LOC108603882|XP_017848543.1|DBUS	LOC108116628|XP_017084096.1|DEUG, LOC108102449|XP_017062945.1|DEUG
OG0001850	LOC108607408|XP_033150520.1|DBUS	LOC108102376|XP_017062785.1|DEUG
OG0001851	LOC108607384|XP_017853611.1|DBUS	LOC108102308|XP_017062558.1|DEUG
OG0001852	LOC108600797|XP_017844061.1|DBUS	LOC108104724|XP_017066445.1|DEUG
OG0001853	LOC108602776|XP_017846452.1|DBUS	LOC108113576|XP_017079656.1|DEUG
OG0001854	LOC108606835|XP_017852809.1|DBUS	LOC108110074|XP_017074445.1|DEUG
OG0001855	LOC108594869|XP_017835497.1|DBUS	LOC108112430|XP_017077762.1|DEUG
OG0001856	LOC108605828|XP_017851123.1|DBUS	LOC108116505|XP_017083933.1|DEUG
OG0001857	LOC108606654|XP_017852460.1|DBUS	LOC108109714|XP_017073835.1|DEUG
OG0001858	LOC108605020|XP_017850075.1|DBUS	LOC108109961|XP_017074265.1|DEUG
OG0001859	LOC108605920|XP_017851227.1|DBUS	LOC108114590|XP_017081173.1|DEUG
OG0001860	LOC108598663|XP_017840864.1|DBUS	LOC108108640|XP_017072230.1|DEUG
OG0001861	LOC108605904|XP_017851207.1|DBUS, LOC108601991|XP_017845477.1|DBUS	LOC108115812|XP_017082889.1|DEUG
OG0001862	LOC108601895|XP_017845358.1|DBUS	LOC108117688|XP_017085704.1|DEUG
OG0001863	LOC108607034|XP_017853114.1|DBUS, LOC108603287|XP_017847446.1|DBUS	LOC108102997|XP_017063803.1|DEUG
OG0001864	LOC108603026|XP_017846925.1|DBUS	LOC108109136|XP_017073026.1|DEUG
OG0001865	LOC108606713|XP_017852580.1|DBUS	LOC108103491|XP_017064488.1|DEUG
OG0001866	LOC108601564|XP_017844952.1|DBUS	LOC108102444|XP_017062930.1|DEUG, LOC108116968|XP_017084612.1|DEUG
OG0001867	LOC108599679|XP_017842159.1|DBUS	LOC108108496|XP_017072038.1|DEUG
OG0001868	LOC108596975|XP_017838720.1|DBUS	LOC108103404|XP_017064350.1|DEUG
OG0001869	LOC108604619|XP_017849651.1|DBUS	LOC108110161|XP_017074572.1|DEUG
OG0001870	LOC108605750|XP_017851039.1|DBUS	LOC108103239|XP_017064128.1|DEUG
OG0001871	LOC108605815|XP_017851110.1|DBUS	LOC108117284|XP_017085130.1|DEUG
OG0001872	LOC108604394|XP_017849341.1|DBUS	LOC108111453|XP_017076413.1|DEUG
OG0001873	LOC108604572|XP_017849592.1|DBUS	LOC108117629|XP_017085650.1|DEUG
OG0001874	LOC108603186|XP_017847236.1|DBUS	LOC108113735|XP_017079911.1|DEUG
OG0001875	LOC108603543|XP_033150101.1|DBUS	LOC108113500|XP_017079577.1|DEUG
OG0001876	LOC108596667|XP_017838162.1|DBUS	LOC108110060|XP_017074430.1|DEUG
OG0001877	LOC108602454|XP_017846066.1|DBUS, LOC108605460|XP_017850635.1|DBUS	LOC108103328|XP_017064253.1|DEUG
OG0001878	LOC108603204|XP_017847278.1|DBUS	LOC108116934|XP_017084568.1|DEUG
OG0001879	LOC108603183|XP_017847232.1|DBUS	LOC108113777|XP_017079965.1|DEUG
OG0001880	LOC108604047|XP_017848798.1|DBUS	LOC108117122|XP_017084842.1|DEUG
OG0001881	LOC108602310|XP_017845882.1|DBUS	LOC108115085|XP_017081822.1|DEUG
OG0001882	LOC108604512|XP_017849505.1|DBUS	LOC108115811|XP_017082888.1|DEUG
OG0001883	LOC108603611|XP_017848048.1|DBUS	LOC108115629|XP_017082669.1|DEUG
OG0001884	LOC108603197|XP_017847264.1|DBUS	LOC108110234|XP_017074709.1|DEUG
OG0001885	LOC108601119|XP_017844532.1|DBUS	LOC108104097|XP_017065482.1|DEUG
OG0001886	LOC108601718|XP_017845125.1|DBUS	LOC108109797|XP_017073999.1|DEUG
OG0001887	LOC108595038|XP_017835666.1|DBUS	LOC108113334|XP_017079380.1|DEUG
OG0001888	LOC108601938|XP_017845404.1|DBUS	LOC108114982|XP_017081702.1|DEUG
OG0001889	LOC108606297|XP_017851772.1|DBUS	LOC108117630|XP_017085646.1|DEUG
OG0001890	LOC108600519|XP_017843653.2|DBUS	LOC108114456|XP_017080946.1|DEUG
OG0001891	LOC108603298|XP_017847462.1|DBUS	LOC108117034|XP_017084692.1|DEUG
OG0001892	LOC108594468|XP_017835138.1|DBUS	LOC108114678|XP_017081294.1|DEUG
OG0001893	LOC108603698|XP_017848215.1|DBUS	LOC108115760|XP_017082816.1|DEUG
OG0001894	LOC108597397|XP_017839423.1|DBUS	LOC108113285|XP_017079324.1|DEUG
OG0001895	LOC108607394|XP_033150523.1|DBUS	LOC108102317|XP_017062579.1|DEUG
OG0001896	LOC108608269|XP_017855055.1|DBUS	LOC108104198|XP_017065631.1|DEUG
OG0001897	LOC108604068|XP_017848821.1|DBUS	LOC108108388|XP_017071925.1|DEUG
OG0001898	LOC108606959|XP_017853007.1|DBUS	LOC108110063|XP_017074432.1|DEUG
OG0001899	LOC108604045|XP_017848795.1|DBUS	LOC108117222|XP_017085038.1|DEUG
OG0001900	LOC108599726|XP_017842215.1|DBUS	LOC108108784|XP_017072446.1|DEUG
OG0001901	LOC108607862|XP_033150886.1|DBUS	LOC108106977|XP_017069786.1|DEUG
OG0001903	LOC108602361|XP_017845950.1|DBUS	LOC108115008|XP_017081739.1|DEUG
OG0001904	LOC108603433|XP_017847742.1|DBUS	LOC108115993|XP_017083152.1|DEUG
OG0001906	LOC108603515|XP_017847893.1|DBUS	LOC108110200|XP_017074655.1|DEUG
OG0001907	LOC108605161|XP_017850232.1|DBUS	LOC108103019|XP_017063833.1|DEUG
OG0001908	LOC108602383|XP_017845983.1|DBUS	LOC108115848|XP_017082951.1|DEUG
OG0001909	LOC108605262|XP_017850378.1|DBUS	LOC108118077|XP_017086109.1|DEUG
OG0001910	LOC108604289|XP_017849189.1|DBUS	LOC108108382|XP_017071919.1|DEUG
OG0001911	LOC108603813|XP_017848409.1|DBUS	LOC108111492|XP_017076468.1|DEUG
OG0001912	LOC108595323|XP_017836031.1|DBUS	LOC108106278|XP_017068733.1|DEUG
OG0001913	LOC108607914|XP_017854519.2|DBUS	LOC108111098|XP_017075927.1|DEUG
OG0001914	LOC117134861|XP_033150020.1|DBUS	LOC108116584|XP_017084014.1|DEUG
OG0001915	LOC108599747|XP_017842246.1|DBUS	LOC108103590|XP_017064604.1|DEUG
OG0001916	LOC108594944|XP_017835566.1|DBUS	LOC108112007|XP_017077233.1|DEUG
OG0001918	LOC108598033|XP_017840137.1|DBUS	LOC108108072|XP_017071441.1|DEUG
OG0001919	LOC108597417|XP_017839457.1|DBUS	LOC108112862|XP_017078677.1|DEUG
OG0001920	LOC108600025|XP_017842832.1|DBUS	LOC108104660|XP_017066335.1|DEUG
OG0001921	LOC108596387|XP_017837548.1|DBUS	LOC108114907|XP_017081572.1|DEUG
OG0001922	LOC108596372|XP_017837529.1|DBUS	LOC108113061|XP_017078986.1|DEUG
OG0001923	LOC108600006|XP_017842785.1|DBUS	LOC108107865|XP_017071123.1|DEUG
OG0001924	LOC108601155|XP_017844579.1|DBUS	LOC108118164|XP_017086214.1|DEUG
OG0001925	LOC108598587|XP_017840770.1|DBUS	LOC108108007|XP_017071351.1|DEUG
OG0001926	LOC108600779|XP_017844037.1|DBUS	LOC108109873|XP_017074155.1|DEUG
OG0001927	LOC108596943|XP_017838670.1|DBUS	LOC108106665|XP_017069382.1|DEUG
OG0001928	LOC108598923|XP_017841176.1|DBUS	LOC108114354|XP_017080783.1|DEUG
OG0001929	LOC108599566|XP_017841951.1|DBUS	LOC108113975|XP_017080182.1|DEUG
OG0001930	LOC108596824|XP_017838429.1|DBUS	LOC108112707|XP_017078417.1|DEUG
OG0001931	LOC108600720|XP_033149479.1|DBUS	LOC108113909|XP_017080105.1|DEUG
OG0001932	LOC108600571|XP_017843729.1|DBUS	LOC108114341|XP_017080761.1|DEUG
OG0001933	LOC108595521|XP_017836264.1|DBUS	LOC108112682|XP_017078363.1|DEUG
OG0001934	LOC108598532|XP_017840703.1|DBUS	LOC108114703|XP_017081290.1|DEUG
OG0001935	LOC108598430|XP_017840549.1|DBUS	LOC108114438|XP_017080918.1|DEUG
OG0001937	LOC108597721|XP_017839902.2|DBUS	LOC108106593|XP_017069269.1|DEUG
OG0001938	LOC108597735|XP_017839919.1|DBUS	LOC108106426|XP_017068944.1|DEUG
OG0001939	LOC108595767|XP_017836546.1|DBUS	LOC108108923|XP_017072664.1|DEUG
OG0001940	LOC108596203|XP_033148994.1|DBUS	LOC108112508|XP_017077884.1|DEUG
OG0001941	LOC108598787|XP_017841019.1|DBUS	LOC108104687|XP_017066382.1|DEUG
OG0001942	LOC108595569|XP_017836319.1|DBUS	LOC108112289|XP_017077599.1|DEUG
OG0001943	LOC108599350|XP_017841642.2|DBUS	LOC108113950|XP_017080151.1|DEUG
OG0001944	LOC108598539|XP_017840711.1|DBUS	LOC108104699|XP_017066401.1|DEUG
OG0001945	LOC108597694|XP_017839859.1|DBUS	LOC108112804|XP_017078582.1|DEUG
OG0001946	LOC108597503|XP_017839577.1|DBUS	LOC108113033|XP_017078952.1|DEUG
OG0001947	LOC108595456|XP_017836185.1|DBUS	LOC108112314|XP_017077630.1|DEUG
OG0001948	LOC108599043|XP_017841312.2|DBUS	LOC108109950|XP_017074252.1|DEUG
OG0001949	LOC108600442|XP_033149321.1|DBUS	LOC108114169|XP_017080452.1|DEUG
OG0001950	LOC108603307|XP_017847478.1|DBUS	LOC108115291|XP_017082161.1|DEUG
OG0001951	LOC108596122|XP_017837071.1|DBUS	LOC108112482|XP_017077833.1|DEUG
OG0001952	LOC117135084|XP_033150906.1|DBUS	LOC108111700|XP_017076738.1|DEUG
OG0001953	LOC108596176|XP_033148929.1|DBUS	LOC108113258|XP_017079297.1|DEUG
OG0001954	LOC108596413|XP_033149184.1|DBUS	LOC108104802|XP_017066572.1|DEUG
OG0001955	LOC108595351|XP_017836064.1|DBUS	LOC108112170|XP_017077436.1|DEUG
OG0001956	LOC108599910|XP_017842596.1|DBUS	LOC108109799|XP_017073997.1|DEUG
OG0001957	LOC108595648|XP_017836412.1|DBUS	LOC108109076|XP_017072924.1|DEUG
OG0001958	LOC108596805|XP_017838401.1|DBUS	LOC108112877|XP_017078703.1|DEUG
OG0001959	LOC108599071|XP_017841342.2|DBUS	LOC108114023|XP_017080259.1|DEUG
OG0001960	LOC108599842|XP_017842453.1|DBUS	LOC108102790|XP_017063447.1|DEUG
OG0001961	LOC108597167|XP_017839070.1|DBUS	LOC108107433|XP_017070450.1|DEUG
OG0001962	LOC108597395|XP_017839421.1|DBUS	LOC108113284|XP_017079323.1|DEUG
OG0001963	LOC108600022|XP_017842829.1|DBUS	LOC108114604|XP_017081154.1|DEUG
OG0001964	LOC108599941|XP_017842654.1|DBUS	LOC108102748|XP_017063388.1|DEUG
OG0001965	LOC108598690|XP_017840900.2|DBUS	LOC108114146|XP_017080419.1|DEUG
OG0001966	LOC108604013|XP_017848744.1|DBUS	LOC108107557|XP_017070637.1|DEUG
OG0001967	LOC108595423|XP_017836141.1|DBUS	LOC108109271|XP_017073249.1|DEUG
OG0001968	LOC108600735|XP_017843966.1|DBUS	LOC108114737|XP_017081338.1|DEUG
OG0001969	LOC108597386|XP_017839408.1|DBUS	LOC108112766|XP_017078515.1|DEUG
OG0001970	LOC108597369|XP_017839384.1|DBUS	LOC108113135|XP_017079131.1|DEUG
OG0001971	LOC108595834|XP_017836613.1|DBUS	LOC108109085|XP_017072940.1|DEUG
OG0001972	LOC108596517|XP_017837848.1|DBUS	LOC108113481|XP_017079553.1|DEUG
OG0001973	LOC108597560|XP_017839658.1|DBUS	LOC108109230|XP_017073192.1|DEUG
OG0001974	LOC108597651|XP_017839795.1|DBUS	LOC108104493|XP_017066096.1|DEUG
OG0001975	LOC108599334|XP_017841627.2|DBUS	LOC108103595|XP_017064612.1|DEUG
OG0001976	LOC108596922|XP_017838629.1|DBUS	LOC108106583|XP_017069253.1|DEUG
OG0001977	LOC108607830|XP_017854378.1|DBUS	LOC108106926|XP_017069674.1|DEUG
OG0001978	LOC108608371|XP_017855208.1|DBUS	LOC108105710|XP_017067913.1|DEUG
OG0001979	LOC108608216|XP_017854981.1|DBUS	LOC108107008|XP_017069841.1|DEUG
OG0001980	LOC108596325|XP_017837440.1|DBUS	LOC108104184|XP_017065610.1|DEUG
OG0001981	LOC108594239|XP_033150588.1|DBUS	LOC108102631|XP_017063234.1|DEUG
OG0001982	LOC108608223|XP_017854989.2|DBUS	LOC108109345|XP_017073292.1|DEUG
OG0001984	LOC108608441|XP_017855305.1|DBUS	LOC108113450|XP_017079513.1|DEUG
OG0001985	LOC108607859|XP_017854431.2|DBUS	LOC108110736|XP_017075429.1|DEUG
OG0001986	LOC108602015|XP_017845544.2|DBUS	LOC108106909|XP_017069649.1|DEUG
OG0001987	LOC108606642|XP_017852430.1|DBUS	LOC108118519|XP_017086753.1|DEUG
OG0001988	LOC108596296|XP_017837377.1|DBUS	LOC108112529|XP_017077944.1|DEUG
OG0001989	LOC108602095|XP_017845611.2|DBUS	LOC108110431|XP_017074986.1|DEUG
OG0001990	LOC108597178|XP_033150391.1|DBUS	LOC108111139|XP_017075994.1|DEUG
OG0001991	LOC108607807|XP_033149952.1|DBUS	LOC108118109|XP_017086147.1|DEUG
OG0001992	LOC108608209|XP_033150617.1|DBUS	LOC108104115|XP_017065504.1|DEUG
OG0001993	LOC108606041|XP_017851369.2|DBUS	LOC108106990|XP_017069817.1|DEUG
OG0001994	LOC108601812|XP_017845237.1|DBUS	LOC108117171|XP_017084941.1|DEUG
OG0001995	LOC108607680|XP_017854125.1|DBUS	LOC108106996|XP_017069824.1|DEUG
OG0001996	LOC108608049|XP_017854719.1|DBUS	LOC108102650|XP_017063274.1|DEUG
OG0001997	LOC108596247|XP_017837287.1|DBUS	LOC108107292|XP_017070238.1|DEUG
OG0001998	LOC108594687|XP_017835316.2|DBUS	LOC108107288|XP_017070231.1|DEUG
OG0001999	LOC108597413|XP_017839451.1|DBUS	LOC108104799|XP_017066559.1|DEUG
OG0002000	LOC108602419|XP_017846026.1|DBUS	LOC108106196|XP_017068612.1|DEUG
OG0002001	LOC108595444|XP_033149398.1|DBUS	LOC108105675|XP_017067866.1|DEUG
OG0002002	LOC108596945|XP_017838673.1|DBUS, LOC108596448|XP_017837684.1|DBUS	LOC108106667|XP_017069386.1|DEUG
OG0002004	LOC108594250|XP_017834860.1|DBUS	LOC108103079|XP_017063918.1|DEUG
OG0002005	LOC108594460|XP_033150912.1|DBUS	LOC108102463|XP_017062999.1|DEUG
OG0002006	LOC108607719|XP_017854227.1|DBUS	LOC108106969|XP_017069760.1|DEUG
OG0002007	LOC108607994|XP_017854641.1|DBUS	LOC108106168|XP_017068573.1|DEUG
OG0002008	LOC108607363|XP_017853564.1|DBUS	LOC108102371|XP_017062779.1|DEUG
OG0002009	LOC108595669|XP_017836437.1|DBUS	LOC108112245|XP_017077556.1|DEUG
OG0002010	LOC108608241|XP_017855016.1|DBUS	LOC108110978|XP_017075775.1|DEUG
OG0002011	LOC108608511|XP_017855400.1|DBUS	LOC108114881|XP_017081528.1|DEUG
OG0002012	LOC108606460|XP_017852070.1|DBUS	LOC108102548|XP_017063098.1|DEUG
