Orthogroup	DBUS.longest_only	DSUZ.longest_only
OG0002390	LOC108600370|XP_017843399.2|DBUS	LOC108005986|XP_016924919.1|DSUZ
OG0002391	LOC108597024|XP_017838794.1|DBUS	LOC108009821|XP_016929994.1|DSUZ
OG0002392	LOC108598459|XP_017840593.1|DBUS	LOC108014455|XP_036671678.1|DSUZ
OG0002393	LOC108599990|XP_017842738.2|DBUS	LOC108005643|XP_016924446.2|DSUZ
OG0002394	LOC108602882|XP_017846672.1|DBUS	LOC108012108|XP_016932876.1|DSUZ
OG0002395	LOC108604408|XP_017849364.1|DBUS	LOC108011178|XP_036674378.1|DSUZ
OG0002396	LOC108596697|XP_017838209.1|DBUS	LOC108017980|XP_016940806.1|DSUZ
OG0002397	LOC108595260|XP_017835960.1|DBUS	LOC108011935|XP_016932672.1|DSUZ
OG0002398	LOC108607031|XP_017853110.1|DBUS	LOC108016760|XP_016939001.1|DSUZ
OG0002399	LOC108597039|XP_017838823.1|DBUS	LOC108010973|XP_036669887.1|DSUZ
OG0002400	LOC108595196|XP_017835869.1|DBUS	LOC108010325|XP_016930737.1|DSUZ
OG0002401	LOC108607354|XP_017853536.1|DBUS	LOC108020365|XP_016944074.1|DSUZ
OG0002402	LOC108604374|XP_017849313.1|DBUS	LOC108014840|XP_036673534.1|DSUZ
OG0002403	LOC108601700|XP_017845103.1|DBUS	LOC108014805|XP_036673559.1|DSUZ
OG0002404	LOC108603950|XP_017848632.1|DBUS	LOC108020185|XP_016943781.1|DSUZ, LOC108020184|XP_036678489.1|DSUZ
OG0002405	LOC108603679|XP_017848171.1|DBUS, LOC117134778|XP_033149379.1|DBUS	LOC108011252|XP_036675168.1|DSUZ
OG0002406	LOC108600211|XP_017843116.1|DBUS	LOC108014334|XP_016935900.2|DSUZ
OG0002407	LOC108601341|XP_017844729.1|DBUS	LOC108010829|XP_016931281.2|DSUZ
OG0002408	LOC108603680|XP_017848172.1|DBUS	LOC108016237|XP_036674870.1|DSUZ
OG0002409	LOC108598694|XP_033149496.1|DBUS	LOC108013320|XP_016934601.1|DSUZ
OG0002410	LOC108604019|XP_017848754.1|DBUS	LOC108015573|XP_036672695.1|DSUZ
OG0002411	LOC108602851|XP_017846609.1|DBUS, LOC108601732|XP_017845142.1|DBUS	LOC108011553|XP_016932208.1|DSUZ
OG0002412	LOC117134712|XP_033149137.1|DBUS	LOC108011730|XP_016932440.2|DSUZ, LOC108007414|XP_036677430.1|DSUZ
OG0002414	LOC108605165|XP_017850238.1|DBUS	LOC108013318|XP_016934599.1|DSUZ
OG0002415	LOC108603682|XP_017848178.2|DBUS	LOC108019289|XP_036673766.1|DSUZ, LOC108017426|XP_016939944.2|DSUZ
OG0002416	LOC117134790|XP_033149538.1|DBUS, LOC108607417|XP_017853698.1|DBUS	LOC108020424|XP_016944221.1|DSUZ
OG0002417	LOC108594348|XP_017834991.1|DBUS	LOC108013674|XP_016935085.1|DSUZ
OG0002418	LOC108603977|XP_017848692.1|DBUS	LOC108011696|XP_036677602.1|DSUZ, LOC108017039|XP_036677581.1|DSUZ, LOC108017041|XP_036677597.1|DSUZ
OG0002419	LOC108607191|XP_017853339.1|DBUS	LOC108016943|XP_016939362.1|DSUZ
OG0002420	LOC108599641|XP_017842103.1|DBUS	LOC118877434|XP_036672127.1|DSUZ
OG0002421	LOC108601524|XP_017844912.2|DBUS	LOC108005707|XP_016924523.2|DSUZ
OG0002422	LOC108602807|XP_017846524.1|DBUS	LOC108015864|XP_036672720.1|DSUZ, LOC108016356|XP_036675059.1|DSUZ
OG0002423	LOC108605592|XP_017850854.1|DBUS, LOC108601162|XP_017844583.1|DBUS	LOC108013934|XP_016935433.2|DSUZ
OG0002425	LOC108607112|XP_017853230.1|DBUS	LOC108019152|XP_016942391.1|DSUZ
OG0002426	LOC108598357|XP_017840464.1|DBUS	LOC108012878|XP_016933857.1|DSUZ
OG0002427	LOC108607351|XP_017853532.1|DBUS	LOC108020431|XP_016944241.1|DSUZ
OG0002428	LOC108606649|XP_017852451.2|DBUS	LOC108015278|XP_016937135.1|DSUZ
OG0002429	LOC108600198|XP_017843097.2|DBUS	LOC108012968|XP_036672302.1|DSUZ
OG0002430	LOC108597714|XP_017839892.1|DBUS	LOC108018188|XP_016941182.1|DSUZ
OG0002431	LOC108595094|XP_017835735.1|DBUS	LOC108010256|XP_016930602.1|DSUZ
OG0002432	LOC108605692|XP_017850973.1|DBUS	LOC108016612|XP_016938792.1|DSUZ
OG0002433	LOC108603941|XP_017848624.1|DBUS	LOC108014146|XP_036672762.1|DSUZ
OG0002434	LOC108597515|XP_017839597.1|DBUS	LOC108017488|XP_016940024.1|DSUZ
OG0002435	LOC108605042|XP_033150241.1|DBUS	LOC108018860|XP_036675797.1|DSUZ
OG0002436	LOC108597257|XP_017839203.1|DBUS	LOC108018097|XP_016940996.1|DSUZ
OG0002437	LOC108596226|XP_017837243.1|DBUS	LOC108019824|XP_016943330.1|DSUZ
OG0002438	LOC108605342|XP_033150251.1|DBUS	LOC108016855|XP_016939208.1|DSUZ
OG0002439	LOC108608357|XP_017855193.1|DBUS	LOC108018579|XP_036678264.1|DSUZ, LOC108020538|XP_036678261.1|DSUZ
OG0002440	LOC108598425|XP_017840540.1|DBUS	LOC108010485|XP_036670590.1|DSUZ
OG0002441	LOC108596750|XP_017838314.2|DBUS	LOC108009739|XP_016929811.2|DSUZ
OG0002442	LOC108597440|XP_017839492.1|DBUS	LOC108009185|XP_016928826.1|DSUZ
OG0002443	LOC108596959|XP_017838693.1|DBUS	LOC108009451|XP_036668982.1|DSUZ
OG0002444	LOC108597095|XP_017838949.2|DBUS	LOC108009607|XP_016929579.1|DSUZ
OG0002445	LOC108596429|XP_017837642.1|DBUS	LOC108019775|XP_016943240.1|DSUZ
OG0002446	LOC108596889|XP_017838559.1|DBUS	LOC108009531|XP_016929456.1|DSUZ
OG0002447	LOC108598491|XP_033149389.1|DBUS	LOC108020273|XP_016943885.1|DSUZ
OG0002448	LOC108595690|XP_017836460.1|DBUS	LOC108008310|XP_016927617.1|DSUZ
OG0002449	LOC108595334|XP_017836042.1|DBUS	LOC108008519|XP_016927878.1|DSUZ
OG0002450	LOC108603099|XP_017847084.1|DBUS	LOC108018754|XP_016941820.2|DSUZ
OG0002451	LOC108595473|XP_017836212.2|DBUS	LOC108017954|XP_016940711.1|DSUZ
OG0002452	LOC108595057|XP_017835689.1|DBUS	LOC108008537|XP_016927896.1|DSUZ
OG0002453	LOC108596198|XP_017837203.1|DBUS	LOC108010041|XP_016930339.1|DSUZ
OG0002454	LOC108599923|XP_017842619.1|DBUS	LOC108013482|XP_016934854.1|DSUZ
OG0002455	LOC108599921|XP_017842616.1|DBUS	LOC108013481|XP_016934853.1|DSUZ
OG0002456	LOC108594845|XP_033148954.1|DBUS	LOC108008655|XP_016928029.1|DSUZ
OG0002457	LOC108597494|XP_017839566.1|DBUS	LOC108018007|XP_016940849.1|DSUZ
OG0002458	LOC108608346|XP_017855182.2|DBUS	LOC118878938|XP_036677812.1|DSUZ, LOC118878937|XP_036677811.1|DSUZ, LOC108005945|XP_016924860.1|DSUZ
OG0002459	LOC108597139|XP_017839019.1|DBUS	LOC108019739|XP_016943160.1|DSUZ
OG0002460	LOC108596591|XP_017838009.1|DBUS	LOC108008143|XP_036669438.1|DSUZ
OG0002461	LOC108597775|XP_017839979.1|DBUS	LOC108010235|XP_016930577.1|DSUZ
OG0002462	LOC108596867|XP_017838512.2|DBUS	LOC108017735|XP_036669759.1|DSUZ
OG0002463	LOC108596078|XP_017836982.1|DBUS	LOC108008308|XP_016927614.1|DSUZ
OG0002464	LOC108597468|XP_017839530.1|DBUS	LOC108009188|XP_016928828.1|DSUZ
OG0002465	LOC108595231|XP_017835918.2|DBUS	LOC118878884|XP_036677786.1|DSUZ, LOC108010723|XP_016931138.1|DSUZ
OG0002466	LOC108607340|XP_017853512.1|DBUS	LOC108020398|XP_016944166.1|DSUZ
OG0002467	LOC108601092|XP_017844491.2|DBUS	LOC108016083|XP_036671795.1|DSUZ
OG0002468	LOC108598435|XP_017840555.2|DBUS	LOC108017370|XP_036671733.1|DSUZ
OG0002469	LOC108604014|XP_017848745.1|DBUS	LOC108011628|XP_036673643.1|DSUZ
OG0002470	LOC108597301|XP_017839269.1|DBUS	LOC108017820|XP_016940459.1|DSUZ
OG0002471	LOC108594988|XP_017835609.1|DBUS	LOC108008348|XP_016927666.1|DSUZ
OG0002472	LOC108597540|XP_017839629.1|DBUS	LOC108009800|XP_016929953.1|DSUZ
OG0002473	LOC108595211|XP_017835888.1|DBUS	LOC108010207|XP_016930540.1|DSUZ
OG0002474	LOC108600406|XP_017843447.2|DBUS	LOC108005671|XP_036670413.1|DSUZ
OG0002475	LOC117134857|XP_033149994.1|DBUS	LOC108016485|XP_016938639.1|DSUZ
OG0002476	LOC108595404|XP_017836119.1|DBUS	LOC108008498|XP_016927852.1|DSUZ
OG0002477	LOC108595238|XP_017835925.1|DBUS	LOC108017835|XP_016940477.1|DSUZ
OG0002478	LOC108595413|XP_017836130.1|DBUS	LOC108017849|XP_016940492.1|DSUZ
OG0002479	LOC108596097|XP_017837005.1|DBUS	LOC108010106|XP_016930416.1|DSUZ
OG0002480	LOC108596547|XP_017837928.1|DBUS	LOC108014330|XP_036678295.1|DSUZ
OG0002481	LOC108606508|XP_017852167.1|DBUS	LOC108016780|XP_016939036.1|DSUZ
OG0002483	LOC108596566|XP_017837958.1|DBUS	LOC108010108|XP_016930418.1|DSUZ
OG0002484	LOC108595520|XP_017836263.1|DBUS	LOC108009080|XP_016928621.1|DSUZ
OG0002485	LOC108596938|XP_017838660.1|DBUS	LOC108019810|XP_016943308.1|DSUZ
OG0002486	LOC108599249|XP_017841534.2|DBUS	LOC108004815|XP_016923374.1|DSUZ
OG0002487	LOC108608293|XP_033149337.1|DBUS	LOC108005649|XP_016924449.1|DSUZ
OG0002488	LOC108595135|XP_017835787.1|DBUS	LOC108010132|XP_016930449.1|DSUZ
OG0002489	LOC108598469|XP_017840603.2|DBUS	LOC108020437|XP_036671133.1|DSUZ, LOC118877513|XP_036672440.1|DSUZ
OG0002490	LOC108595173|XP_017835839.1|DBUS	LOC108018073|XP_016940962.1|DSUZ
OG0002492	LOC108596288|XP_017837365.1|DBUS	LOC108006181|XP_036669046.1|DSUZ
OG0002493	LOC108595313|XP_017836020.1|DBUS	LOC108019718|XP_016943118.1|DSUZ
OG0002494	LOC108602429|XP_033148944.1|DBUS	LOC118878154|XP_036675702.1|DSUZ, LOC108017453|XP_036674289.1|DSUZ
OG0002495	LOC108597323|XP_017839301.1|DBUS	LOC108010019|XP_016930303.1|DSUZ
OG0002496	LOC108602517|XP_017846139.1|DBUS	LOC108020691|XP_016944548.1|DSUZ
OG0002497	LOC108598098|XP_017840203.1|DBUS	LOC108019369|XP_016942680.2|DSUZ
OG0002498	LOC108599384|XP_017841680.1|DBUS	LOC108012547|XP_016933450.1|DSUZ
OG0002499	LOC108598580|XP_017840760.1|DBUS	LOC108013307|XP_036670269.1|DSUZ
OG0002500	LOC108594972|XP_017835594.1|DBUS	LOC108017467|XP_016939994.2|DSUZ
OG0002501	LOC108602562|XP_017846188.2|DBUS	LOC108010250|XP_016930596.1|DSUZ
OG0002502	LOC108595808|XP_017836588.1|DBUS	LOC108008825|XP_016928222.1|DSUZ
OG0002504	LOC108598160|XP_017840265.2|DBUS	LOC108014514|XP_036671885.1|DSUZ
OG0002505	LOC108596260|XP_017837307.1|DBUS	LOC108009238|XP_016928895.1|DSUZ, LOC108009236|XP_016928894.1|DSUZ
OG0002508	LOC108607027|XP_033150302.1|DBUS	LOC108004829|XP_036676017.1|DSUZ
OG0002509	LOC108595024|XP_017835648.1|DBUS	LOC108018198|XP_016941203.1|DSUZ
OG0002510	LOC108605166|XP_017850240.2|DBUS	LOC108007881|XP_016927138.1|DSUZ
OG0002511	LOC108604294|XP_017849197.1|DBUS	LOC108017548|XP_036674219.1|DSUZ, LOC118877545|XP_036672520.1|DSUZ
OG0002512	LOC108607424|XP_017853720.1|DBUS	LOC108020357|XP_016944047.1|DSUZ
OG0002513	LOC108603948|XP_017848628.1|DBUS	LOC108006956|XP_036674626.1|DSUZ
OG0002514	LOC108600148|XP_017843030.1|DBUS	LOC108012361|XP_016933201.2|DSUZ
OG0002516	LOC108602158|XP_017845679.1|DBUS	LOC108018846|XP_036674598.1|DSUZ
OG0002517	LOC108606374|XP_033150381.1|DBUS	LOC108013673|XP_036676772.1|DSUZ
OG0002518	LOC108602648|XP_017846283.1|DBUS	LOC108020295|XP_016943911.1|DSUZ, LOC118877726|XP_036673566.1|DSUZ
OG0002519	LOC108597616|XP_017839745.1|DBUS	LOC108009241|XP_016928899.1|DSUZ
OG0002520	LOC108606869|XP_017852868.1|DBUS	LOC108011111|XP_016931672.1|DSUZ
OG0002521	LOC108605410|XP_017850568.1|DBUS	LOC108010457|XP_016930814.1|DSUZ
OG0002522	LOC108602003|XP_017845493.1|DBUS	LOC108017509|XP_016940061.1|DSUZ, LOC108020283|XP_016943900.2|DSUZ
OG0002523	LOC108603914|XP_017848585.1|DBUS	LOC108010765|XP_036675451.1|DSUZ
OG0002524	LOC108605252|XP_017850359.1|DBUS	LOC108015307|XP_016937175.1|DSUZ
OG0002525	LOC108598414|XP_017840527.1|DBUS	LOC108014459|XP_036671659.1|DSUZ
OG0002526	LOC108603044|XP_017846951.1|DBUS	LOC108015730|XP_016937757.2|DSUZ, LOC108006435|XP_036673307.1|DSUZ
OG0002527	LOC108603656|XP_017848120.1|DBUS	LOC118877901|XP_036674310.1|DSUZ
OG0002528	LOC108605195|XP_017850278.1|DBUS	LOC108016844|XP_016939183.1|DSUZ
OG0002529	LOC108604299|XP_017849205.1|DBUS	LOC118878586|XP_036677512.1|DSUZ, LOC108020243|XP_036673757.1|DSUZ
OG0002530	LOC108607824|XP_017854361.1|DBUS	LOC108005636|XP_016924441.1|DSUZ
OG0002531	LOC108608570|XP_017855490.1|DBUS	LOC108019502|XP_016942819.1|DSUZ
OG0002532	LOC108601649|XP_017845038.1|DBUS	LOC108013031|XP_016934111.1|DSUZ, LOC108007326|XP_016926461.1|DSUZ
OG0002533	LOC108599233|XP_017841520.1|DBUS, LOC108606617|XP_017852380.1|DBUS	LOC108005085|XP_016923744.1|DSUZ
OG0002534	LOC108595209|XP_017835886.1|DBUS	LOC108008474|XP_016927818.1|DSUZ
OG0002535	LOC108598702|XP_017840916.1|DBUS	LOC108016341|XP_036672125.1|DSUZ, LOC108020722|XP_016944580.2|DSUZ
OG0002536	LOC108602821|XP_017846541.1|DBUS	LOC108014316|XP_016935876.1|DSUZ
OG0002537	LOC108595215|XP_017835891.1|DBUS	LOC108009132|XP_016928725.1|DSUZ
OG0002539	LOC108595162|XP_017835822.1|DBUS	LOC108009729|XP_016929801.1|DSUZ
OG0002540	LOC108604166|XP_017848988.1|DBUS	LOC108006418|XP_016925432.2|DSUZ
OG0002541	LOC108607207|XP_017853361.1|DBUS	LOC108016520|XP_036676492.1|DSUZ
OG0002542	LOC108607167|XP_017853309.1|DBUS	LOC108015386|XP_016937293.1|DSUZ
OG0002543	LOC108605705|XP_017850986.1|DBUS	LOC108005124|XP_036677017.1|DSUZ
OG0002544	LOC108604428|XP_017849388.1|DBUS	LOC108020493|XP_016944313.1|DSUZ
OG0002545	LOC108606854|XP_017852840.1|DBUS	LOC108016622|XP_016938806.1|DSUZ
OG0002547	LOC108605856|XP_017851154.1|DBUS	LOC108021825|XP_016946118.1|DSUZ
OG0002548	LOC108605712|XP_017850993.1|DBUS	LOC108006263|XP_036676529.1|DSUZ
OG0002549	LOC108606877|XP_017852889.1|DBUS	LOC108005393|XP_016924144.1|DSUZ
OG0002550	LOC108606791|XP_017852730.1|DBUS	LOC108013711|XP_016935135.1|DSUZ
OG0002551	LOC108604813|XP_017849910.1|DBUS	LOC108010819|XP_016931255.1|DSUZ
OG0002552	LOC108597120|XP_017838992.2|DBUS	LOC108009605|XP_016929582.1|DSUZ
OG0002553	LOC108607264|XP_017853444.1|DBUS	LOC108005092|XP_016923754.1|DSUZ
OG0002554	LOC108607098|XP_017853211.1|DBUS	LOC108019969|XP_016943541.2|DSUZ, LOC108015237|XP_016937072.1|DSUZ
OG0002555	LOC108605095|XP_017850149.1|DBUS	LOC108011170|XP_016931748.1|DSUZ
OG0002556	LOC108608571|XP_017855491.2|DBUS	LOC108020261|XP_016943873.1|DSUZ, LOC118879697|XP_036678487.1|DSUZ
OG0002557	LOC108606862|XP_017852855.1|DBUS	LOC108005402|XP_016924155.1|DSUZ
OG0002558	LOC108603246|XP_017847366.1|DBUS	LOC108007852|XP_016927104.2|DSUZ
OG0002559	LOC108600140|XP_017843022.1|DBUS	LOC108006921|XP_036678304.1|DSUZ
OG0002560	LOC108601779|XP_017845195.1|DBUS	LOC108020318|XP_016943939.1|DSUZ, LOC118877867|XP_036674085.1|DSUZ
OG0002561	LOC108604029|XP_017848768.1|DBUS	LOC108017562|XP_036672524.1|DSUZ
OG0002562	LOC108605974|XP_017851285.1|DBUS	LOC108016659|XP_016938857.1|DSUZ
OG0002563	LOC108604952|XP_017850011.1|DBUS	LOC108005441|XP_036677222.1|DSUZ
OG0002564	LOC108604395|XP_017849342.1|DBUS	LOC108017226|XP_016939712.2|DSUZ
OG0002565	LOC108604531|XP_017849534.1|DBUS	LOC108005727|XP_036673026.1|DSUZ
OG0002566	LOC108604251|XP_017849122.1|DBUS	LOC108020288|XP_036677886.1|DSUZ, LOC108018599|XP_036673514.1|DSUZ
OG0002567	LOC108606346|XP_017851882.1|DBUS	LOC108011165|XP_016931741.1|DSUZ
OG0002568	LOC108605862|XP_017851162.1|DBUS	LOC108007947|XP_016927206.2|DSUZ
OG0002569	LOC108598983|XP_017841246.2|DBUS	LOC108005796|XP_016924615.1|DSUZ
OG0002570	LOC108603835|XP_017848467.1|DBUS	LOC108015975|XP_036677896.1|DSUZ
OG0002571	LOC108603291|XP_017847449.1|DBUS	LOC108015972|XP_036677899.1|DSUZ
OG0002572	LOC108595955|XP_017836731.1|DBUS	LOC108018769|XP_016941838.1|DSUZ
OG0002573	LOC108604267|XP_017849150.1|DBUS	LOC108017515|XP_016940072.2|DSUZ
OG0002574	LOC108601910|XP_017845377.1|DBUS	LOC108017518|XP_036673568.1|DSUZ, LOC108020286|XP_036677904.1|DSUZ
OG0002575	LOC108603508|XP_017847871.1|DBUS	LOC108007364|XP_016926506.2|DSUZ
OG0002576	LOC108605626|XP_017850899.1|DBUS	LOC108005656|XP_016924460.1|DSUZ
OG0002577	LOC108599594|XP_017842029.1|DBUS	LOC108012579|XP_016933483.1|DSUZ
OG0002578	LOC108594441|XP_017835105.1|DBUS	LOC108021578|XP_016945850.1|DSUZ
OG0002579	LOC108607801|XP_017854329.1|DBUS	LOC108021450|XP_016945665.1|DSUZ
OG0002580	LOC108595543|XP_017836291.1|DBUS	LOC108019607|XP_016942974.1|DSUZ
OG0002581	LOC108603703|XP_017848224.1|DBUS	LOC108011899|XP_036674192.1|DSUZ
OG0002582	LOC108603401|XP_017847676.1|DBUS	LOC108010602|XP_016930981.1|DSUZ
OG0002583	LOC108603064|XP_017846991.1|DBUS	LOC108020545|XP_036673046.1|DSUZ
OG0002584	LOC108600534|XP_017843676.1|DBUS	LOC108020453|XP_016944264.1|DSUZ, LOC118877342|XP_036671616.1|DSUZ
OG0002585	LOC108600536|XP_017843678.1|DBUS	LOC118877343|XP_036671617.1|DSUZ, LOC108020454|XP_016944265.1|DSUZ
OG0002586	LOC108603319|XP_017847525.1|DBUS	LOC108020125|XP_016943715.2|DSUZ
OG0002587	LOC108601742|XP_017845151.1|DBUS	LOC108006108|XP_016925044.2|DSUZ
OG0002588	LOC108603778|XP_017848359.1|DBUS	LOC108010565|XP_016930932.2|DSUZ
OG0002589	LOC108604083|XP_017848846.1|DBUS	LOC108006374|XP_016925385.2|DSUZ
OG0002590	LOC108607092|XP_017853206.1|DBUS	LOC108011149|XP_016931724.1|DSUZ
OG0002591	LOC108603907|XP_017848578.1|DBUS	LOC108012158|XP_016932938.2|DSUZ
OG0002592	LOC108604852|XP_017849964.1|DBUS	LOC108006660|XP_036673403.1|DSUZ
OG0002593	LOC108603342|XP_017847563.1|DBUS	LOC108013863|XP_036673243.1|DSUZ
OG0002594	LOC108603662|XP_033149833.1|DBUS	LOC108015936|XP_036672729.1|DSUZ, LOC108015935|XP_036674215.1|DSUZ
OG0002595	LOC108603015|XP_017846899.1|DBUS	LOC108014138|XP_036672787.1|DSUZ
OG0002596	LOC108604537|XP_017849542.1|DBUS	LOC108014904|XP_036674436.1|DSUZ, LOC118877578|XP_036672727.1|DSUZ
OG0002597	LOC108604468|XP_017849439.1|DBUS	LOC108006767|XP_036675695.1|DSUZ, LOC118877974|XP_036674773.1|DSUZ
OG0002598	LOC108603465|XP_033150080.1|DBUS	LOC108005593|XP_036673027.1|DSUZ, LOC108005608|XP_036678016.1|DSUZ
OG0002599	LOC108604760|XP_017849839.1|DBUS	LOC108010603|XP_016930983.1|DSUZ
OG0002600	LOC108597537|XP_017839625.1|DBUS	LOC108009515|XP_016929423.1|DSUZ
OG0002601	LOC108602329|XP_017845904.1|DBUS	LOC108013845|XP_036672769.1|DSUZ, LOC118878049|XP_036675114.1|DSUZ
OG0002602	LOC108604153|XP_017848960.1|DBUS	LOC118876791|XP_036678217.1|DSUZ, LOC108007633|XP_016926832.1|DSUZ
OG0002603	LOC108603149|XP_017847186.1|DBUS	LOC108016473|XP_036675427.1|DSUZ
OG0002604	LOC108604789|XP_017849877.1|DBUS	LOC108019301|XP_016942610.2|DSUZ
OG0002605	LOC108604811|XP_017849904.1|DBUS	LOC118877583|XP_036672746.1|DSUZ
OG0002606	LOC108603255|XP_017847383.1|DBUS	LOC118877607|XP_036672832.1|DSUZ, LOC108017542|XP_036674701.1|DSUZ
OG0002607	LOC108601452|XP_017844839.1|DBUS	LOC118878083|XP_036675244.1|DSUZ, LOC108014879|XP_036672810.1|DSUZ
OG0002608	LOC108603359|XP_017847595.2|DBUS	LOC108014839|XP_016936534.2|DSUZ
OG0002609	LOC108596508|XP_017837837.1|DBUS	LOC108008420|XP_016927755.1|DSUZ
OG0002610	LOC108603472|XP_017847800.1|DBUS	LOC108014430|XP_036672841.1|DSUZ
OG0002611	LOC108603704|XP_017848233.1|DBUS	LOC108015857|XP_036673038.1|DSUZ
OG0002612	LOC108602135|XP_017845652.1|DBUS	LOC108018299|XP_016941321.2|DSUZ
OG0002613	LOC108603169|XP_017847215.1|DBUS	LOC108015766|XP_036673330.1|DSUZ
OG0002614	LOC108603927|XP_017848609.1|DBUS	LOC108010887|XP_036675697.1|DSUZ
OG0002615	LOC117134668|XP_033148965.1|DBUS	LOC108013211|XP_036670806.1|DSUZ
OG0002616	LOC108604190|XP_017849029.1|DBUS	LOC108017383|XP_036673227.1|DSUZ
OG0002617	LOC108596513|XP_033150929.1|DBUS, LOC108596514|XP_017837845.1|DBUS	LOC108017487|XP_016940023.1|DSUZ
OG0002618	LOC108603294|XP_017847454.1|DBUS	LOC108011634|XP_016932312.1|DSUZ
OG0002619	LOC108603338|XP_017847552.1|DBUS	LOC108005581|XP_036674498.1|DSUZ
OG0002620	LOC108604064|XP_017848817.1|DBUS	LOC108011521|XP_036674022.1|DSUZ
OG0002621	LOC108604088|XP_017848854.1|DBUS	LOC108016081|XP_016938166.2|DSUZ
OG0002622	LOC108598528|XP_017840700.1|DBUS	LOC108007469|XP_016926641.2|DSUZ
OG0002623	LOC108601922|XP_017845388.1|DBUS	LOC108006970|XP_016926065.2|DSUZ
OG0002624	LOC108604684|XP_017849729.1|DBUS	LOC108016197|XP_016938313.1|DSUZ
OG0002625	LOC108603019|XP_017846905.1|DBUS	LOC108013746|XP_036673091.1|DSUZ
OG0002626	LOC108605593|XP_017850855.1|DBUS	LOC108021813|XP_016946104.1|DSUZ
OG0002627	LOC108603477|XP_017847808.1|DBUS	LOC108020507|XP_036673167.1|DSUZ
OG0002628	LOC108603860|XP_017848505.1|DBUS	LOC108014372|XP_036675036.1|DSUZ
OG0002629	LOC108603121|XP_033149967.1|DBUS	LOC108006002|XP_036674360.1|DSUZ
OG0002630	LOC108604152|XP_033149002.1|DBUS	LOC108014576|XP_036673461.1|DSUZ
OG0002631	LOC108601451|XP_017844838.1|DBUS	LOC108014811|XP_036673531.1|DSUZ
OG0002632	LOC108604249|XP_017849120.1|DBUS	LOC108015942|XP_036674521.1|DSUZ
OG0002633	LOC108603405|XP_017847683.1|DBUS	LOC108017513|XP_016940069.1|DSUZ
OG0002634	LOC108604753|XP_017849830.1|DBUS	LOC108007270|XP_036674126.1|DSUZ
OG0002635	LOC108604670|XP_017849711.1|DBUS	LOC108016215|XP_016938334.2|DSUZ
OG0002636	LOC108604305|XP_017849212.1|DBUS	LOC118877826|XP_036673887.1|DSUZ, LOC108011636|XP_016932314.2|DSUZ
OG0002637	LOC108608475|XP_033149987.1|DBUS	LOC108021120|XP_016945159.1|DSUZ
OG0002638	LOC108601635|XP_017845022.1|DBUS	LOC108015505|XP_016937452.2|DSUZ
OG0002639	LOC108604709|XP_017849764.1|DBUS	LOC108019488|XP_016942805.2|DSUZ
OG0002640	LOC108602752|XP_017846410.1|DBUS	LOC118877614|XP_036672897.1|DSUZ, LOC108015649|XP_036674761.1|DSUZ
OG0002641	LOC108602755|XP_017846416.1|DBUS	LOC108015639|XP_016937620.2|DSUZ, LOC108015645|XP_016937631.1|DSUZ
OG0002642	LOC108602754|XP_017846415.1|DBUS	LOC108015641|XP_016937622.2|DSUZ, LOC108015630|XP_016937611.2|DSUZ
OG0002643	LOC108602753|XP_017846412.1|DBUS	LOC108015633|XP_036674312.1|DSUZ, LOC118877563|XP_036672651.1|DSUZ
OG0002644	LOC108602525|XP_017846147.1|DBUS	LOC108015994|XP_016938076.2|DSUZ
OG0002645	LOC108604591|XP_017849613.1|DBUS	LOC108015991|XP_036675103.1|DSUZ
OG0002646	LOC108603796|XP_017848382.1|DBUS	LOC108006402|XP_036673361.1|DSUZ
OG0002647	LOC108602498|XP_017846115.1|DBUS	LOC108018473|XP_036673177.1|DSUZ
OG0002648	LOC108603094|XP_017847079.1|DBUS	LOC118876772|XP_036672709.1|DSUZ, LOC108006070|XP_036674983.1|DSUZ
OG0002649	LOC108602348|XP_017845936.1|DBUS	LOC118877662|XP_036673185.1|DSUZ, LOC108014389|XP_036673022.1|DSUZ
OG0002650	LOC108604521|XP_017849519.1|DBUS	LOC108018487|XP_016941535.2|DSUZ
OG0002651	LOC108603870|XP_017848529.1|DBUS	LOC118879005|XP_036677852.1|DSUZ, LOC108007378|XP_016926525.2|DSUZ
OG0002652	LOC108602107|XP_017845620.1|DBUS	LOC108018384|XP_016941419.2|DSUZ
OG0002653	LOC108603304|XP_017847469.1|DBUS	LOC108015689|XP_036673495.1|DSUZ
OG0002654	LOC108603535|XP_017847923.1|DBUS	LOC108015691|XP_036673498.1|DSUZ
OG0002655	LOC108603901|XP_017848572.1|DBUS	LOC108018297|XP_036674129.1|DSUZ
OG0002656	LOC108603207|XP_017847282.1|DBUS	LOC108018305|XP_016941328.2|DSUZ
OG0002657	LOC108604742|XP_017849816.2|DBUS	LOC108016203|XP_036674038.1|DSUZ
OG0002658	LOC108603691|XP_017848203.1|DBUS	LOC108010863|XP_016931329.2|DSUZ
OG0002660	LOC108607268|XP_017853450.1|DBUS	LOC108013739|XP_016935179.1|DSUZ
OG0002661	LOC108603150|XP_017847189.1|DBUS	LOC108014795|XP_036673624.1|DSUZ
OG0002662	LOC108597610|XP_017839735.1|DBUS	LOC108009727|XP_016929798.1|DSUZ
OG0002663	LOC108604469|XP_033149850.1|DBUS	LOC108020606|XP_036673397.1|DSUZ
