Orthogroup	DBUS.longest_only	DMAU.longest_only
OG0000448	LOC108601744|XP_017845153.2|DBUS	LOC117145653|XP_033167274.1|DMAU
OG0000449	LOC108600043|XP_017842877.1|DBUS	LOC117140053|XP_033158682.1|DMAU
OG0000449	LOC108596492|XP_017837795.1|DBUS	LOC117138074|XP_033155792.1|DMAU
OG0000450	LOC108605329|XP_033150295.1|DBUS	LOC117146585|XP_033168789.1|DMAU
OG0000450	LOC108606942|XP_017852983.1|DBUS	LOC117147040|XP_033169659.1|DMAU
OG0000451	LOC108606406|XP_017851980.1|DBUS	LOC117147789|XP_033170721.1|DMAU
OG0000451	LOC108606405|XP_017851979.1|DBUS	LOC117147792|XP_033170724.1|DMAU
OG0000453	LOC108602064|XP_017845573.2|DBUS	LOC117144695|XP_033165911.1|DMAU
OG0000453	LOC108602263|XP_017845806.1|DBUS	LOC117144360|XP_033165368.1|DMAU
OG0000454	LOC108607945|XP_017854550.1|DBUS, LOC108607946|XP_017854551.2|DBUS, LOC108597283|XP_033149976.1|DBUS	LOC117145603|XP_033167208.1|DMAU, LOC117140462|XP_033159296.1|DMAU
OG0000455	LOC108594806|XP_017835434.1|DBUS	LOC117135777|XP_033152137.1|DMAU, LOC117135646|XP_033151921.1|DMAU
OG0000456	LOC108608258|XP_033150053.1|DBUS	LOC117151057|XP_033174171.1|DMAU
OG0000457	LOC108598909|XP_033150733.1|DBUS	LOC117150706|XP_033173609.1|DMAU
OG0000457	LOC108607636|XP_033149578.1|DBUS	LOC117140966|XP_033160087.1|DMAU
OG0000458	LOC108607022|XP_033149992.1|DBUS	LOC117146730|XP_033169208.1|DMAU
OG0000460	LOC108608333|XP_017855163.1|DBUS	LOC117150362|XP_033173113.1|DMAU
OG0000462	LOC108603008|XP_017846892.1|DBUS	LOC117142558|XP_033162499.1|DMAU
OG0000462	LOC108603007|XP_017846890.1|DBUS	LOC117142559|XP_033162500.1|DMAU
OG0000463	LOC108601515|XP_017844903.1|DBUS	LOC117146049|XP_033167880.1|DMAU
OG0000463	LOC108601481|XP_033150130.1|DBUS, LOC108595813|XP_017836596.2|DBUS	LOC117148858|XP_033172412.1|DMAU, LOC117146046|XP_033167877.1|DMAU
OG0000464	LOC108607081|XP_017853194.2|DBUS	LOC117146813|XP_033169251.1|DMAU
OG0000464	LOC108607097|XP_033150843.1|DBUS	LOC117151088|XP_033174227.1|DMAU
OG0000464	LOC108606232|XP_017851656.1|DBUS	LOC117151043|XP_033174148.1|DMAU
OG0000465	LOC108605063|XP_017850119.1|DBUS	LOC117144393|XP_033165419.1|DMAU
OG0000465	LOC108602829|XP_017846552.1|DBUS	LOC117146018|XP_033167834.1|DMAU
OG0000466	LOC108606045|XP_017851382.1|DBUS	LOC117148819|XP_033172356.1|DMAU
OG0000466	LOC108594401|XP_017835057.1|DBUS	LOC117150650|XP_033173527.1|DMAU
OG0000467	LOC117134632|XP_017837083.1|DBUS	LOC117137511|XP_033154883.1|DMAU
OG0000467	LOC108594730|XP_033148919.1|DBUS	LOC117135816|XP_033152213.1|DMAU
OG0000468	LOC108603095|XP_017847080.1|DBUS	LOC117143539|XP_033164166.1|DMAU
OG0000468	LOC108596066|XP_017836950.1|DBUS	LOC117136260|XP_033152969.1|DMAU
OG0000469	LOC108608447|XP_033150823.1|DBUS	LOC117137718|XP_033155185.1|DMAU
OG0000469	LOC108607865|XP_033150865.1|DBUS	LOC117150558|XP_033173400.1|DMAU
OG0000470	LOC108599162|XP_017841438.1|DBUS	LOC117141550|XP_033160946.1|DMAU
OG0000470	LOC108600871|XP_017844171.1|DBUS	LOC117140165|XP_033158829.1|DMAU
OG0000471	LOC108599012|XP_017841278.1|DBUS	LOC117140014|XP_033158625.1|DMAU
OG0000471	LOC108597544|XP_017839642.2|DBUS	LOC117150215|XP_033172903.1|DMAU
OG0000473	LOC108606785|XP_017852707.1|DBUS	LOC117148377|XP_033171625.1|DMAU
OG0000473	LOC108606568|XP_017852275.1|DBUS	LOC117146782|XP_033169199.1|DMAU
OG0000474	LOC108606889|XP_017852903.1|DBUS	LOC117148058|XP_033171138.1|DMAU
OG0000474	LOC108599045|XP_017841314.1|DBUS	LOC117140160|XP_033158824.1|DMAU
OG0000475	LOC108603139|XP_017847164.1|DBUS	LOC117143834|XP_033164576.1|DMAU
OG0000475	LOC108596826|XP_017838432.1|DBUS, LOC108603138|XP_033149782.1|DBUS	LOC117143833|XP_033164575.1|DMAU
OG0000476	LOC108601874|XP_017845333.1|DBUS	LOC117145768|XP_033167434.1|DMAU
OG0000476	LOC108601876|XP_017845334.1|DBUS	LOC117144839|XP_033166123.1|DMAU
OG0000477	LOC108603330|XP_017847543.1|DBUS	LOC117145198|XP_033166651.1|DMAU
OG0000477	LOC108603329|XP_017847541.1|DBUS	LOC117144968|XP_033166320.1|DMAU
OG0000478	LOC108604187|XP_017849026.1|DBUS	LOC117147158|XP_033169832.1|DMAU, LOC117144256|XP_033165230.1|DMAU
OG0000479	LOC108602210|XP_017845746.1|DBUS	LOC117144503|XP_033165583.1|DMAU, LOC117145571|XP_033167167.1|DMAU
OG0000480	LOC108608176|XP_017854923.1|DBUS	LOC117136043|XP_033152578.1|DMAU
OG0000480	LOC108608263|XP_017855045.2|DBUS	LOC117136033|XP_033152544.1|DMAU
OG0000482	LOC108602417|XP_017846021.1|DBUS	LOC117145165|XP_033166604.1|DMAU
OG0000482	LOC108602929|XP_017846761.1|DBUS	LOC117145922|XP_033167671.1|DMAU
OG0000483	LOC108601521|XP_017844910.1|DBUS	LOC117145864|XP_033167575.1|DMAU
OG0000483	LOC108601522|XP_017844911.1|DBUS	LOC117145591|XP_033167188.1|DMAU
OG0000484	LOC108601234|XP_017844622.1|DBUS	LOC117142553|XP_033162493.1|DMAU
OG0000484	LOC108603005|XP_017846888.1|DBUS	LOC117142554|XP_033162494.1|DMAU
OG0000485	LOC108598797|XP_017841030.2|DBUS	LOC117141374|XP_033160672.1|DMAU
OG0000485	LOC108598796|XP_017841029.1|DBUS	LOC117141373|XP_033160671.1|DMAU
OG0000486	LOC108596151|XP_017837135.1|DBUS, LOC108596152|XP_017837136.1|DBUS	LOC117137121|XP_033154305.1|DMAU
OG0000486	LOC108596150|XP_017837133.1|DBUS	LOC117137122|XP_033154309.1|DMAU
OG0000487	LOC108596686|XP_017838191.1|DBUS	LOC117137976|XP_033155640.1|DMAU
OG0000487	LOC108596684|XP_017838190.1|DBUS	LOC117136670|XP_033153563.1|DMAU
OG0000488	LOC108607531|XP_017853901.1|DBUS, LOC108607530|XP_017853900.1|DBUS, LOC108597677|XP_017839842.1|DBUS	LOC117150922|XP_033173973.1|DMAU, LOC117150923|XP_033173974.1|DMAU
OG0000488	LOC108608285|XP_017855094.2|DBUS	LOC117150898|XP_033173930.1|DMAU
OG0000489	LOC108601233|XP_017844621.1|DBUS	LOC117145783|XP_033167453.1|DMAU
OG0000489	LOC108605120|XP_017850171.1|DBUS	LOC117148005|XP_033171055.1|DMAU
OG0000490	LOC108604935|XP_017849993.2|DBUS	LOC117148770|XP_033172259.1|DMAU
OG0000490	LOC108605671|XP_033150192.1|DBUS	LOC117147231|XP_033169933.1|DMAU
OG0000491	LOC108596506|XP_017837835.1|DBUS	LOC117135807|XP_033152200.1|DMAU, LOC117137315|XP_033154591.1|DMAU
OG0000492	LOC108595995|XP_017836771.1|DBUS	LOC117136875|XP_033153869.1|DMAU
OG0000493	LOC108594289|XP_017834920.1|DBUS	LOC117143548|XP_033164179.1|DMAU, LOC117145644|XP_033167257.1|DMAU
OG0000494	LOC108601934|XP_017845401.1|DBUS	LOC117143630|XP_033164296.1|DMAU
OG0000494	LOC108607321|XP_017853484.2|DBUS	LOC117135783|XP_033152154.1|DMAU
OG0000495	LOC108607252|XP_017853424.1|DBUS	LOC117148185|XP_033171346.1|DMAU
OG0000495	LOC108595134|XP_033148928.1|DBUS	LOC117137723|XP_033155187.1|DMAU
OG0000496	LOC108607804|XP_017854336.2|DBUS	LOC117140415|XP_033159184.1|DMAU
OG0000496	LOC108606710|XP_033150553.1|DBUS	LOC117142465|XP_033162352.1|DMAU
OG0000497	LOC108608244|XP_017855020.1|DBUS	LOC117148595|XP_033171967.1|DMAU
OG0000497	LOC108608243|XP_017855019.1|DBUS	LOC117145366|XP_033166884.1|DMAU
OG0000498	LOC108601527|XP_017844916.1|DBUS	LOC117144967|XP_033166319.1|DMAU
OG0000498	LOC108601529|XP_017844918.1|DBUS	LOC117145186|XP_033166634.1|DMAU
OG0000499	LOC108595373|XP_017836089.1|DBUS	LOC117135666|XP_033151949.1|DMAU
OG0000499	LOC108605782|XP_017851073.1|DBUS	LOC117147513|XP_033170319.1|DMAU
OG0000500	LOC108598631|XP_017840820.1|DBUS	LOC117141450|XP_033160794.1|DMAU
OG0000500	LOC108598855|XP_033149397.1|DBUS	LOC117141204|XP_033160447.1|DMAU
OG0000501	LOC108596166|XP_017837162.1|DBUS, LOC108596167|XP_017837163.1|DBUS	LOC117137101|XP_033154278.1|DMAU, LOC117137100|XP_033154277.1|DMAU, LOC117150666|XP_033173554.1|DMAU
OG0000502	LOC108595426|XP_017836143.1|DBUS	LOC117135790|XP_033152173.1|DMAU
OG0000504	LOC108596168|XP_017837167.1|DBUS, LOC108601108|XP_033149346.1|DBUS	LOC117140386|XP_033159143.1|DMAU
OG0000505	LOC108606873|XP_017852885.1|DBUS	LOC117146940|XP_033169481.1|DMAU
OG0000505	LOC108605502|XP_017850739.1|DBUS	LOC117146524|XP_033168681.1|DMAU
OG0000506	LOC108602955|XP_017846796.1|DBUS	LOC117145572|XP_033167168.1|DMAU
OG0000506	LOC108602956|XP_017846797.1|DBUS	LOC117145531|XP_033167117.1|DMAU
OG0000507	LOC108606223|XP_017851609.1|DBUS	LOC117146408|XP_033168496.1|DMAU
OG0000507	LOC117134647|XP_017851605.1|DBUS	LOC117146409|XP_033168497.1|DMAU
OG0000508	LOC108599042|XP_017841310.1|DBUS	LOC117140326|XP_033159067.1|DMAU
OG0000508	LOC108598122|XP_017840227.1|DBUS	LOC117141190|XP_033160419.1|DMAU
OG0000509	LOC108596839|XP_017838456.1|DBUS	LOC117135944|XP_033152417.1|DMAU
OG0000509	LOC108596688|XP_017838193.1|DBUS	LOC117138012|XP_033155704.1|DMAU
OG0000510	LOC108596336|XP_017837479.1|DBUS	LOC117136378|XP_033153160.1|DMAU
OG0000511	LOC108594496|XP_017835181.1|DBUS	LOC117135132|XP_033151076.1|DMAU
OG0000511	LOC108598453|XP_017840588.2|DBUS	LOC117135131|XP_033151075.1|DMAU
OG0000512	LOC108594653|XP_017835287.1|DBUS	LOC117141455|XP_033160800.1|DMAU
OG0000513	LOC108597032|XP_017838814.1|DBUS	LOC117136170|XP_033152803.1|DMAU
OG0000513	LOC108597626|XP_017839762.2|DBUS	LOC117135228|XP_033151238.1|DMAU
OG0000514	LOC108599549|XP_017841933.2|DBUS	LOC117150501|XP_033173297.1|DMAU
OG0000514	LOC108608448|XP_017855316.1|DBUS	LOC117146529|XP_033168693.1|DMAU
OG0000515	LOC108607415|XP_017853695.1|DBUS	LOC117146268|XP_033168152.1|DMAU
OG0000515	LOC108600368|XP_017843395.1|DBUS	LOC117141566|XP_033160968.1|DMAU
OG0000516	LOC108605975|XP_033150222.1|DBUS	LOC117146392|XP_033168457.1|DMAU
OG0000516	LOC108605334|XP_033150223.1|DBUS	LOC117146389|XP_033168454.1|DMAU
OG0000517	LOC108599512|XP_017841869.2|DBUS	LOC117141040|XP_033160213.1|DMAU
OG0000518	LOC117134651|XP_033149545.1|DBUS, LOC108598001|XP_033149576.1|DBUS	LOC117139524|XP_033157777.1|DMAU
OG0000519	LOC108604951|XP_033150406.1|DBUS	LOC117140133|XP_033158790.1|DMAU, LOC117140976|XP_033160115.1|DMAU, LOC117140766|XP_033159740.1|DMAU
OG0000521	LOC108605597|XP_017850861.1|DBUS	LOC117147774|XP_033170701.1|DMAU
OG0000521	LOC108607174|XP_033150359.1|DBUS	LOC117147775|XP_033170702.1|DMAU
OG0000522	LOC108601241|XP_017844629.1|DBUS	LOC117143763|XP_033164472.1|DMAU
OG0000522	LOC108605160|XP_017850231.1|DBUS	LOC117147625|XP_033170480.1|DMAU
OG0000523	LOC108604389|XP_017849335.1|DBUS	LOC117145989|XP_033167794.1|DMAU
OG0000523	LOC108606259|XP_017851704.1|DBUS	LOC117148308|XP_033171523.1|DMAU
OG0000524	LOC108603982|XP_017848697.1|DBUS	LOC117144180|XP_033165116.1|DMAU, LOC117145555|XP_033167148.1|DMAU
OG0000525	LOC108597586|XP_017839695.1|DBUS	LOC117137020|XP_033154108.1|DMAU, LOC117137826|XP_033155404.1|DMAU
OG0000526	LOC108603066|XP_017847004.2|DBUS	LOC117150733|XP_033173657.1|DMAU
OG0000526	LOC108596578|XP_017837991.1|DBUS	LOC117138399|XP_033156366.1|DMAU
OG0000527	LOC108607852|XP_017854421.2|DBUS	LOC117141159|XP_033160426.1|DMAU
OG0000527	LOC108595917|XP_033149916.1|DBUS	LOC117150209|XP_033172896.1|DMAU
OG0000528	LOC108607615|XP_017854017.1|DBUS	LOC117150976|XP_033174049.1|DMAU
OG0000529	LOC108598475|XP_017840655.1|DBUS	LOC117143584|XP_033164226.1|DMAU
OG0000529	LOC108606451|XP_017852056.1|DBUS, LOC108606430|XP_017852034.1|DBUS, LOC108606441|XP_017852045.1|DBUS	LOC117141847|XP_033161416.1|DMAU
OG0000530	LOC108598640|XP_017840834.2|DBUS	LOC117140533|XP_033159410.1|DMAU
OG0000530	LOC108599143|XP_033149536.1|DBUS	LOC117141488|XP_033160858.1|DMAU
OG0000531	LOC108607925|XP_017854528.2|DBUS	LOC117147627|XP_033170486.1|DMAU
OG0000532	LOC108602981|XP_017846856.1|DBUS, LOC108602982|XP_017846857.2|DBUS	LOC117145836|XP_033167527.1|DMAU
OG0000532	LOC108602983|XP_017846858.1|DBUS	LOC117144012|XP_033164857.1|DMAU
OG0000533	LOC108606118|XP_017851461.1|DBUS	LOC117147490|XP_033170277.1|DMAU
OG0000533	LOC108604646|XP_017849685.1|DBUS	LOC117145584|XP_033167182.1|DMAU
OG0000534	LOC108606757|XP_017852651.1|DBUS	LOC117146760|XP_033169147.1|DMAU
OG0000534	LOC108601002|XP_033149627.1|DBUS	LOC117145121|XP_033166535.1|DMAU
OG0000535	LOC108595799|XP_017836579.1|DBUS	LOC117136498|XP_033153332.1|DMAU
OG0000535	LOC108595694|XP_017836465.1|DBUS	LOC117136401|XP_033153187.1|DMAU
OG0000536	LOC108600702|XP_017843912.1|DBUS	LOC117140504|XP_033159362.1|DMAU
OG0000537	LOC108595146|XP_017835801.1|DBUS	LOC117136926|XP_033153954.1|DMAU
OG0000538	LOC108597300|XP_017839267.1|DBUS	LOC117137185|XP_033154399.1|DMAU
OG0000538	LOC108595482|XP_017836221.1|DBUS	LOC117137405|XP_033154719.1|DMAU
OG0000539	LOC108602420|XP_017846023.1|DBUS	LOC117144936|XP_033166279.1|DMAU
OG0000539	LOC108602112|XP_017845626.1|DBUS	LOC117144396|XP_033165423.1|DMAU
OG0000540	LOC108602949|XP_017846792.1|DBUS	LOC117150528|XP_033173343.1|DMAU
OG0000541	LOC108597229|XP_017839161.1|DBUS	LOC117137911|XP_033155546.1|DMAU, LOC117149080|XP_033172618.1|DMAU, LOC117149082|XP_033172620.1|DMAU, LOC117135916|XP_033152375.1|DMAU, LOC117135920|XP_033152378.1|DMAU, LOC117135919|XP_033152377.1|DMAU, LOC117149084|XP_033172622.1|DMAU, LOC117149085|XP_033172623.1|DMAU, LOC117149083|XP_033172621.1|DMAU, LOC117135918|XP_033152376.1|DMAU, LOC117149079|XP_033172617.1|DMAU, LOC117135915|XP_033152374.1|DMAU, LOC117149081|XP_033172619.1|DMAU, LOC117135914|XP_033152373.1|DMAU
OG0000542	LOC108602847|XP_017846605.1|DBUS	LOC117145710|XP_033167346.1|DMAU
OG0000542	LOC108607338|XP_017853510.1|DBUS	LOC117146317|XP_033168267.1|DMAU
OG0000543	LOC108602308|XP_017845880.1|DBUS	LOC117145534|XP_033167119.1|DMAU
OG0000543	LOC108597250|XP_017839191.1|DBUS	LOC117138272|XP_033156131.1|DMAU
OG0000544	LOC108598572|XP_017840747.1|DBUS	LOC117141372|XP_033160669.1|DMAU, LOC117149342|XP_033172659.1|DMAU
OG0000544	LOC108601988|XP_017845471.1|DBUS	LOC117142571|XP_033162529.1|DMAU
OG0000545	LOC108604827|XP_017849929.1|DBUS	LOC117145070|XP_033166476.1|DMAU
OG0000545	LOC108601838|XP_017845270.1|DBUS	LOC117144614|XP_033165799.1|DMAU
OG0000546	LOC108601923|XP_017845389.1|DBUS	LOC117144017|XP_033164864.1|DMAU
OG0000546	LOC108606610|XP_017852368.1|DBUS	LOC117148717|XP_033172157.1|DMAU
OG0000547	LOC117134917|XP_033150290.1|DBUS	LOC117140237|XP_033158930.1|DMAU, LOC117148731|XP_033172192.1|DMAU
OG0000548	LOC108599999|XP_017842768.1|DBUS	LOC117141541|XP_033160931.1|DMAU
OG0000548	LOC108598747|XP_017840972.1|DBUS	LOC117141379|XP_033160679.1|DMAU
OG0000549	LOC108597358|XP_017839362.1|DBUS	LOC117138410|XP_033156377.1|DMAU
OG0000550	LOC108600246|XP_017843171.1|DBUS	LOC117142097|XP_033161873.1|DMAU
OG0000550	LOC108599789|XP_017842337.1|DBUS	LOC117141650|XP_033161114.1|DMAU
OG0000551	LOC117134707|XP_033149110.1|DBUS	LOC117138541|XP_033156575.1|DMAU
OG0000552	LOC108604775|XP_017849861.1|DBUS	LOC117143075|XP_033163432.1|DMAU
OG0000552	LOC108604553|XP_017849570.1|DBUS	LOC117145182|XP_033166628.1|DMAU
OG0000553	LOC108607710|XP_017854200.1|DBUS	LOC117151074|XP_033174209.1|DMAU
OG0000554	LOC108603333|XP_017847547.1|DBUS	LOC117143298|XP_033163794.1|DMAU
OG0000554	LOC108603906|XP_017848577.1|DBUS	LOC117145830|XP_033167523.1|DMAU
OG0000555	LOC108598841|XP_017841083.1|DBUS	LOC117140851|XP_033159869.1|DMAU
OG0000555	LOC108600745|XP_017843982.2|DBUS	LOC117140857|XP_033159877.1|DMAU
OG0000556	LOC108606358|XP_017851895.1|DBUS	LOC117148143|XP_033171261.1|DMAU
OG0000556	LOC108601830|XP_017845260.1|DBUS	LOC117145232|XP_033166697.1|DMAU
OG0000557	LOC108602380|XP_017845981.1|DBUS	LOC117144176|XP_033165112.1|DMAU
OG0000557	LOC108601916|XP_017845382.1|DBUS	LOC117143551|XP_033164182.1|DMAU
OG0000558	LOC108603053|XP_017846977.1|DBUS	LOC117143121|XP_033163499.1|DMAU
OG0000558	LOC108606036|XP_017851352.1|DBUS	LOC117147855|XP_033170821.1|DMAU
OG0000559	LOC108601255|XP_033149943.1|DBUS	LOC117143297|XP_033163786.1|DMAU
OG0000559	LOC108598234|XP_017840339.2|DBUS	LOC117141597|XP_033161001.1|DMAU
OG0000560	LOC108596462|XP_017837702.1|DBUS	LOC117136435|XP_033153239.1|DMAU
OG0000560	LOC108596461|XP_017837700.1|DBUS	LOC117136434|XP_033153238.1|DMAU
OG0000561	LOC108598408|XP_017840520.2|DBUS	LOC117141068|XP_033160254.1|DMAU
OG0000561	LOC108599822|XP_017842414.2|DBUS	LOC117140867|XP_033159896.1|DMAU
OG0000562	LOC108600189|XP_017843087.1|DBUS	LOC117139546|XP_033157825.1|DMAU
OG0000562	LOC108600901|XP_017844217.1|DBUS	LOC117140486|XP_033159336.1|DMAU
OG0000563	LOC108598153|XP_017840259.1|DBUS	LOC117141612|XP_033161023.1|DMAU
OG0000564	LOC108599307|XP_017841598.1|DBUS	LOC117139327|XP_033157465.1|DMAU
OG0000564	LOC108599368|XP_017841662.1|DBUS	LOC117139328|XP_033157466.1|DMAU
OG0000566	LOC108603666|XP_017848148.1|DBUS	LOC117145247|XP_033166720.1|DMAU
OG0000566	LOC108601114|XP_017844522.1|DBUS	LOC117141238|XP_033160492.1|DMAU
OG0000567	LOC108605691|XP_017850972.1|DBUS	LOC117147883|XP_033170858.1|DMAU
OG0000567	LOC108605747|XP_017851035.1|DBUS	LOC117147648|XP_033170511.1|DMAU
OG0000568	LOC108607079|XP_033150286.1|DBUS	LOC117148765|XP_033172252.1|DMAU
OG0000568	LOC108604579|XP_017849599.1|DBUS	LOC117143405|XP_033163989.1|DMAU
OG0000569	LOC108603949|XP_017848630.1|DBUS	LOC117143814|XP_033164551.1|DMAU
OG0000569	LOC117134664|XP_033148957.1|DBUS	LOC117141767|XP_033161289.1|DMAU
OG0000570	LOC108601811|XP_017845236.1|DBUS	LOC117144673|XP_033165885.1|DMAU
OG0000570	LOC108601699|XP_017845101.1|DBUS	LOC117145007|XP_033166391.1|DMAU
OG0000571	LOC108603985|XP_017848703.2|DBUS	LOC117144833|XP_033166109.1|DMAU
OG0000571	LOC108604085|XP_017848851.1|DBUS	LOC117144405|XP_033165431.1|DMAU
OG0000572	LOC108602301|XP_033149931.1|DBUS	LOC117145390|XP_033166917.1|DMAU
OG0000572	LOC108602272|XP_017845817.1|DBUS	LOC117144091|XP_033164997.1|DMAU
OG0000573	LOC108600971|XP_017844317.1|DBUS	LOC117141993|XP_033161728.1|DMAU
OG0000573	LOC108596604|XP_017838025.1|DBUS	LOC117136418|XP_033153219.1|DMAU
OG0000574	LOC108599664|XP_017842135.1|DBUS	LOC117140993|XP_033160134.1|DMAU
OG0000574	LOC108603891|XP_017848554.1|DBUS	LOC117144796|XP_033166063.1|DMAU
OG0000575	LOC108600792|XP_017844056.1|DBUS	LOC117140190|XP_033158859.1|DMAU
OG0000575	LOC108598396|XP_017840505.2|DBUS	LOC117139986|XP_033158582.1|DMAU
OG0000576	LOC108602041|XP_017845537.1|DBUS	LOC117143614|XP_033164258.1|DMAU, LOC117143739|XP_033164440.1|DMAU
OG0000577	LOC108594299|XP_017835027.2|DBUS	LOC117139158|XP_033157211.1|DMAU
OG0000577	LOC108608040|XP_017854710.2|DBUS	LOC117135254|XP_033151291.1|DMAU
OG0000578	LOC108594415|XP_017835074.2|DBUS	LOC117146824|XP_033169272.1|DMAU
OG0000578	LOC108596764|XP_017838345.1|DBUS	LOC117136726|XP_033153643.1|DMAU
OG0000579	LOC108602480|XP_017846092.1|DBUS	LOC117143888|XP_033164680.1|DMAU
OG0000579	LOC108600915|XP_017844237.2|DBUS	LOC117142105|XP_033161882.1|DMAU
OG0000580	LOC108601859|XP_017845304.1|DBUS	LOC117144755|XP_033166005.1|DMAU
OG0000580	LOC108602009|XP_017845502.1|DBUS	LOC117144756|XP_033166006.1|DMAU
OG0000581	LOC108602855|XP_017846620.1|DBUS	LOC117146114|XP_033167993.1|DMAU
OG0000581	LOC108606591|XP_017852323.2|DBUS	LOC117147504|XP_033170299.1|DMAU
OG0000582	LOC108598531|XP_017840702.2|DBUS	LOC117139113|XP_033157144.1|DMAU
OG0000582	LOC108597207|XP_017839135.1|DBUS	LOC117136765|XP_033153700.1|DMAU
OG0000583	LOC108595124|XP_017835774.1|DBUS	LOC117135753|XP_033152100.1|DMAU
OG0000583	LOC108596976|XP_017838717.1|DBUS	LOC117138559|XP_033156609.1|DMAU
OG0000584	LOC108603596|XP_017848031.1|DBUS	LOC117150809|XP_033173759.1|DMAU
OG0000584	LOC108605753|XP_017851046.1|DBUS	LOC117142375|XP_033162199.1|DMAU
OG0000586	LOC108597480|XP_017839544.2|DBUS	LOC117138203|XP_033156024.1|DMAU, LOC117137134|XP_033154324.1|DMAU
OG0000589	LOC108606426|XP_017852018.1|DBUS	LOC117148201|XP_033171372.1|DMAU
OG0000590	LOC108602365|XP_017845957.1|DBUS	LOC117142882|XP_033163046.1|DMAU
OG0000590	LOC108605500|XP_017850737.1|DBUS	LOC117148928|XP_033172541.1|DMAU
OG0000592	LOC108595030|XP_017835658.1|DBUS	LOC117138482|XP_033156504.1|DMAU
OG0000592	LOC108595670|XP_017836438.1|DBUS	LOC117136615|XP_033153491.1|DMAU
OG0000593	LOC108601217|XP_017844609.1|DBUS	LOC117144992|XP_033166356.1|DMAU
OG0000593	LOC108597144|XP_017839027.1|DBUS	LOC117147692|XP_033170570.1|DMAU
OG0000594	LOC108603904|XP_017848574.1|DBUS	LOC117145735|XP_033167386.1|DMAU
OG0000594	LOC108602022|XP_017845514.1|DBUS	LOC117145608|XP_033167214.1|DMAU
OG0000595	LOC108603987|XP_017849475.1|DBUS	LOC117143688|XP_033164365.1|DMAU
OG0000595	LOC108602346|XP_017845930.1|DBUS	LOC117144576|XP_033165721.1|DMAU
OG0000596	LOC108606622|XP_017852397.1|DBUS	LOC117146467|XP_033168594.1|DMAU
OG0000596	LOC108602102|XP_017845615.1|DBUS	LOC117145496|XP_033167067.1|DMAU
OG0000597	LOC108601607|XP_033149792.1|DBUS	LOC117145873|XP_033167588.1|DMAU
OG0000598	LOC108601674|XP_017845068.1|DBUS	LOC117142628|XP_033162622.1|DMAU
OG0000599	LOC108598020|XP_033149613.1|DBUS	LOC117140768|XP_033159741.1|DMAU
OG0000599	LOC108598021|XP_017840125.2|DBUS	LOC117139641|XP_033157992.1|DMAU
OG0000600	LOC108595133|XP_017835783.1|DBUS	LOC117137974|XP_033155638.1|DMAU
OG0000600	LOC108597445|XP_017839497.1|DBUS	LOC117137706|XP_033155169.1|DMAU
OG0000601	LOC108607665|XP_017854114.2|DBUS	LOC117150568|XP_033173410.1|DMAU
OG0000601	LOC108607664|XP_017854100.1|DBUS	LOC117138148|XP_033155920.1|DMAU
OG0000602	LOC108600870|XP_017844175.1|DBUS	LOC117150785|XP_033173722.1|DMAU
OG0000602	LOC108602317|XP_017845894.1|DBUS	LOC117150792|XP_033173729.1|DMAU
OG0000603	LOC108607538|XP_017853908.1|DBUS	LOC117145329|XP_033166824.1|DMAU, LOC117150385|XP_033173142.1|DMAU, LOC117151083|XP_033174222.1|DMAU
OG0000604	LOC108606212|XP_017851590.1|DBUS	LOC117138175|XP_033155957.1|DMAU
OG0000604	LOC108600146|XP_033150916.1|DBUS	LOC117138189|XP_033155983.1|DMAU
OG0000605	LOC108600259|XP_017843707.2|DBUS	LOC117138562|XP_033156656.1|DMAU
OG0000607	LOC108603848|XP_017848490.1|DBUS	LOC117144625|XP_033165811.1|DMAU
OG0000607	LOC108604803|XP_017849894.1|DBUS	LOC117144328|XP_033165332.1|DMAU
OG0000608	LOC108601745|XP_017845154.1|DBUS	LOC117145480|XP_033167048.1|DMAU
OG0000608	LOC108604230|XP_033149870.1|DBUS	LOC117142771|XP_033162848.1|DMAU
OG0000609	LOC108596154|XP_017837144.1|DBUS	LOC117141074|XP_033160267.1|DMAU
OG0000610	LOC108598921|XP_017841174.1|DBUS	LOC117140307|XP_033159043.1|DMAU
OG0000610	LOC108595804|XP_017836583.1|DBUS	LOC117136922|XP_033153949.1|DMAU
OG0000611	LOC108596906|XP_017838590.1|DBUS	LOC117138619|XP_033156719.1|DMAU
OG0000611	LOC108597476|XP_017839540.1|DBUS	LOC117137683|XP_033155142.1|DMAU
OG0000612	LOC108598220|XP_033149401.1|DBUS	LOC117140794|XP_033159779.1|DMAU, LOC117140798|XP_033159786.1|DMAU, LOC117140796|XP_033159783.1|DMAU
OG0000615	LOC108605812|XP_017851107.1|DBUS	LOC117148524|XP_033171829.1|DMAU
OG0000615	LOC108602040|XP_017845536.1|DBUS	LOC117142476|XP_033162383.1|DMAU
OG0000616	LOC108606577|XP_017852289.1|DBUS	LOC117147928|XP_033170955.1|DMAU, LOC117147752|XP_033170651.1|DMAU
OG0000617	LOC108603116|XP_017847115.1|DBUS	LOC117143061|XP_033163409.1|DMAU
OG0000617	LOC108602630|XP_017846261.1|DBUS	LOC117142509|XP_033162436.1|DMAU
