Orthogroup	DBUS.longest_only	DNOV.longest_only
OG0000786	LOC108603078|XP_017847053.1|DBUS	LOC115761690|XP_030559416.1|DNOV
OG0000787	LOC108599738|XP_017842235.2|DBUS	LOC115769980|XP_030570901.1|DNOV
OG0000788	LOC108599944|XP_017842657.1|DBUS	LOC115771250|XP_030572710.1|DNOV
OG0000789	LOC108598935|XP_033150820.1|DBUS	LOC115759306|XP_030556071.1|DNOV
OG0000789	LOC108605911|XP_033150821.1|DBUS	LOC115759311|XP_030556081.1|DNOV
OG0000790	LOC108603631|XP_017848082.2|DBUS	LOC115765455|XP_030564879.1|DNOV
OG0000791	LOC108603674|XP_017848163.1|DBUS	LOC115764900|XP_030564051.1|DNOV
OG0000792	LOC108602758|XP_017846423.1|DBUS	LOC115758943|XP_030555602.1|DNOV
OG0000793	LOC108603824|XP_017848443.1|DBUS	LOC115763802|XP_030562406.1|DNOV, LOC115763806|XP_030562409.1|DNOV, LOC115763805|XP_030562408.1|DNOV
OG0000794	LOC108606255|XP_017851693.1|DBUS	LOC115768823|XP_030569380.1|DNOV
OG0000795	LOC108605524|XP_017850764.1|DBUS	LOC115768361|XP_030568789.1|DNOV
OG0000795	LOC108602324|XP_017845898.1|DBUS	LOC115767914|XP_030568144.1|DNOV
OG0000796	LOC108605214|XP_017850312.1|DBUS	LOC115768315|XP_030568724.1|DNOV
OG0000797	LOC108602984|XP_017846859.1|DBUS	LOC115761700|XP_030559433.1|DNOV
OG0000798	LOC108596632|XP_017838072.1|DBUS, LOC108596631|XP_017838066.1|DBUS	LOC115764575|XP_030563573.1|DNOV
OG0000799	LOC108605153|XP_017850215.1|DBUS	LOC115766475|XP_030566280.1|DNOV
OG0000800	LOC108598952|XP_017841212.1|DBUS	LOC115769587|XP_030570323.1|DNOV
OG0000800	LOC108599083|XP_017841360.1|DBUS	LOC115769807|XP_030570635.1|DNOV
OG0000800	LOC108599173|XP_017841449.1|DBUS	LOC115769806|XP_030570634.1|DNOV
OG0000801	LOC108595331|XP_017836040.1|DBUS	LOC115766537|XP_030566365.1|DNOV
OG0000802	LOC108605914|XP_017851218.1|DBUS	LOC115767572|XP_030567718.1|DNOV
OG0000803	LOC108594237|XP_017834837.1|DBUS	LOC115760118|XP_030557173.1|DNOV
OG0000803	LOC108601161|XP_017844582.1|DBUS	LOC115770208|XP_030571262.1|DNOV
OG0000804	LOC108597699|XP_017839870.1|DBUS	LOC115757940|XP_030554271.1|DNOV
OG0000804	LOC108602373|XP_017845967.1|DBUS	LOC115763734|XP_030562293.1|DNOV
OG0000804	LOC108602321|XP_017845895.1|DBUS	LOC115763730|XP_030562285.1|DNOV
OG0000805	LOC108595071|XP_017835707.1|DBUS	LOC115760979|XP_030558442.1|DNOV
OG0000805	LOC108597502|XP_017839580.2|DBUS	LOC115759042|XP_030555725.1|DNOV
OG0000806	LOC108608335|XP_017855164.1|DBUS	LOC115759138|XP_030555846.1|DNOV
OG0000810	LOC108597383|XP_017839405.1|DBUS	LOC115762104|XP_030560066.1|DNOV
OG0000811	LOC108602356|XP_017845945.1|DBUS	LOC115772069|XP_030573880.1|DNOV
OG0000811	LOC117134683|XP_033149033.1|DBUS, LOC108596242|XP_017837279.1|DBUS	LOC115762513|XP_030560618.1|DNOV
OG0000812	LOC108606922|XP_017852953.1|DBUS	LOC115766315|XP_030566058.1|DNOV
OG0000813	LOC108595242|XP_017835930.1|DBUS	LOC115759557|XP_030556384.1|DNOV
OG0000814	LOC108595202|XP_017835881.1|DBUS	LOC115760150|XP_030557221.1|DNOV
OG0000815	LOC108597314|XP_017839294.1|DBUS	LOC115765914|XP_030565520.1|DNOV
OG0000816	LOC108605477|XP_017850657.1|DBUS	LOC115768189|XP_030568559.1|DNOV
OG0000816	LOC108602728|XP_017846369.1|DBUS	LOC115761327|XP_030558920.1|DNOV
OG0000817	LOC108602336|XP_017845914.1|DBUS	LOC115770564|XP_030571736.1|DNOV, LOC115762540|XP_030560674.1|DNOV
OG0000817	LOC108602694|XP_017846322.1|DBUS	LOC115770567|XP_030571740.1|DNOV
OG0000818	LOC108606224|XP_017851610.1|DBUS	LOC115768231|XP_030568617.1|DNOV
OG0000818	LOC108594503|XP_017835191.2|DBUS	LOC115760223|XP_030557336.1|DNOV
OG0000819	LOC108605390|XP_017850548.1|DBUS	LOC115766883|XP_030566813.1|DNOV
OG0000819	LOC108605739|XP_017851025.1|DBUS	LOC115766885|XP_030566816.1|DNOV
OG0000820	LOC108596157|XP_017837151.1|DBUS	LOC115760401|XP_030557564.1|DNOV
OG0000821	LOC108602502|XP_017846119.1|DBUS	LOC115761388|XP_030559000.1|DNOV
OG0000821	LOC108595485|XP_017836225.2|DBUS	LOC115757990|XP_030554343.1|DNOV
OG0000822	LOC108595580|XP_017836334.2|DBUS	LOC115763575|XP_030562053.1|DNOV
OG0000824	LOC108595902|XP_017836682.1|DBUS	LOC115760842|XP_030558246.1|DNOV
OG0000825	LOC108598285|XP_017840389.1|DBUS, LOC108598286|XP_017840390.1|DBUS	LOC115771178|XP_030572623.1|DNOV
OG0000825	LOC108606356|XP_017851897.1|DBUS	LOC115763109|XP_030561413.1|DNOV
OG0000826	LOC108596300|XP_017837384.1|DBUS	LOC115769894|XP_030570811.1|DNOV
OG0000828	LOC108602542|XP_017846164.1|DBUS	LOC115771967|XP_030573739.1|DNOV
OG0000829	LOC108598205|XP_033149411.1|DBUS	LOC115769821|XP_030570652.1|DNOV
OG0000830	LOC108605498|XP_017850731.1|DBUS	LOC115768221|XP_030568606.1|DNOV
OG0000831	LOC108597507|XP_017839584.1|DBUS	LOC115757845|XP_030554139.1|DNOV
OG0000832	LOC108596836|XP_017838450.1|DBUS	LOC115760755|XP_030558093.1|DNOV
OG0000832	LOC108594886|XP_017835516.2|DBUS	LOC115758705|XP_030555313.1|DNOV
OG0000833	LOC108598071|XP_033149434.1|DBUS	LOC115771385|XP_030572930.1|DNOV
OG0000834	LOC108604298|XP_017849204.1|DBUS	LOC115765002|XP_030564208.1|DNOV, LOC115764991|XP_030564187.1|DNOV
OG0000835	LOC108599933|XP_017842639.1|DBUS	LOC115770265|XP_030571343.1|DNOV
OG0000836	LOC108594389|XP_017835040.2|DBUS	LOC115759923|XP_030556919.1|DNOV
OG0000837	LOC108605540|XP_017850781.1|DBUS	LOC115765308|XP_030564663.1|DNOV
OG0000838	LOC108599700|XP_017842189.1|DBUS	LOC115759831|XP_030556783.1|DNOV
OG0000839	LOC108603192|XP_017847258.1|DBUS	LOC115763825|XP_030562438.1|DNOV
OG0000839	LOC108603892|XP_017848555.1|DBUS	LOC115762547|XP_030560680.1|DNOV, LOC115770700|XP_030571954.1|DNOV
OG0000840	LOC108606305|XP_017851788.2|DBUS	LOC115768402|XP_030568839.1|DNOV
OG0000840	LOC108607242|XP_017853410.1|DBUS	LOC115768813|XP_030569370.1|DNOV
OG0000841	LOC108604566|XP_017849584.1|DBUS	LOC115772088|XP_030573907.1|DNOV
OG0000841	LOC108603701|XP_017848220.1|DBUS	LOC115772107|XP_030573932.1|DNOV
OG0000842	LOC108601962|XP_017845438.1|DBUS	LOC115772086|XP_030573904.1|DNOV
OG0000843	LOC108596754|XP_017838322.1|DBUS	LOC115761035|XP_030558512.1|DNOV
OG0000844	LOC108603130|XP_017847139.1|DBUS	LOC115759435|XP_030556210.1|DNOV
OG0000845	LOC108606705|XP_017852569.1|DBUS	LOC115766887|XP_030566818.1|DNOV
OG0000846	LOC108602823|XP_017846546.1|DBUS	LOC115764958|XP_030564140.1|DNOV
OG0000847	LOC108594647|XP_033149228.1|DBUS	LOC115758681|XP_030555282.1|DNOV
OG0000847	LOC108595338|XP_017836048.1|DBUS	LOC115761151|XP_030558681.1|DNOV
OG0000848	LOC108606251|XP_017851691.1|DBUS	LOC115760134|XP_030557194.1|DNOV
OG0000849	LOC108594539|XP_017835231.1|DBUS	LOC115758922|XP_030555581.1|DNOV
OG0000849	LOC108594537|XP_017835229.1|DBUS	LOC115765975|XP_030565591.1|DNOV
OG0000850	LOC108596126|XP_017837078.1|DBUS	LOC115758786|XP_030555421.1|DNOV
OG0000850	LOC108596125|XP_017837075.1|DBUS	LOC115758772|XP_030555401.1|DNOV
OG0000851	LOC108595748|XP_017836526.1|DBUS	LOC115759814|XP_030556769.1|DNOV
OG0000851	LOC108594874|XP_017835501.1|DBUS	LOC115760990|XP_030558461.1|DNOV
OG0000852	LOC108596847|XP_017838465.1|DBUS	LOC115757739|XP_030553987.1|DNOV
OG0000852	LOC108596846|XP_017838464.1|DBUS	LOC115757756|XP_030554028.1|DNOV
OG0000854	LOC108606336|XP_017851852.1|DBUS	LOC115768795|XP_030569351.1|DNOV
OG0000854	LOC108606335|XP_017851851.1|DBUS	LOC115768796|XP_030569352.1|DNOV
OG0000855	LOC108606294|XP_017851769.1|DBUS	LOC115768902|XP_030569479.1|DNOV
OG0000856	LOC108600324|XP_033149274.1|DBUS	LOC115771525|XP_030573120.1|DNOV
OG0000857	LOC108606923|XP_017852960.1|DBUS	LOC115766317|XP_030566066.1|DNOV
OG0000858	LOC108601846|XP_017845282.1|DBUS	LOC115761304|XP_030558891.1|DNOV
OG0000860	LOC108599908|XP_033149708.1|DBUS	LOC115762781|XP_030560992.1|DNOV
OG0000861	LOC108595858|XP_017836636.2|DBUS, LOC108594822|XP_017835448.1|DBUS	LOC115760922|XP_030558357.1|DNOV
OG0000862	LOC108596345|XP_017837489.1|DBUS	LOC115761000|XP_030558470.1|DNOV
OG0000863	LOC108601752|XP_017845165.1|DBUS	LOC115771950|XP_030573713.1|DNOV
OG0000863	LOC108595245|XP_017835933.1|DBUS	LOC115770693|XP_030571945.1|DNOV, LOC115764544|XP_030563518.1|DNOV
OG0000864	LOC108603759|XP_017848330.2|DBUS	LOC115769205|XP_030569772.1|DNOV
OG0000864	LOC108607203|XP_017853356.1|DBUS	LOC115767328|XP_030567431.1|DNOV
OG0000865	LOC108604735|XP_017849806.1|DBUS	LOC115761578|XP_030559226.1|DNOV
OG0000866	LOC108608539|XP_017855444.1|DBUS	LOC115758781|XP_030555412.1|DNOV
OG0000867	LOC108601065|XP_017844449.2|DBUS	LOC115759116|XP_030555818.1|DNOV
OG0000867	LOC108599879|XP_017842546.1|DBUS	LOC115763942|XP_030562595.1|DNOV, LOC115763943|XP_030562596.1|DNOV
OG0000868	LOC108605479|XP_017850660.1|DBUS	LOC115768195|XP_030568566.1|DNOV
OG0000869	LOC108604549|XP_017849565.1|DBUS, LOC108602059|XP_017845562.1|DBUS	LOC115761611|XP_030559272.1|DNOV, LOC115761660|XP_030559361.1|DNOV, LOC115761650|XP_030559349.1|DNOV, LOC115761703|XP_030559434.1|DNOV, LOC115761728|XP_030559468.1|DNOV
OG0000869	LOC108604547|XP_017849560.1|DBUS	LOC115761661|XP_030559362.1|DNOV
OG0000870	LOC108594947|XP_017835570.1|DBUS	LOC115762875|XP_030561113.1|DNOV
OG0000871	LOC108597673|XP_017839835.1|DBUS	LOC115757820|XP_030554104.1|DNOV
OG0000872	LOC108605992|XP_017851302.1|DBUS	LOC115766309|XP_030566052.1|DNOV
OG0000872	LOC117135020|XP_033150710.1|DBUS	LOC115761701|XP_030559437.1|DNOV
OG0000873	LOC108600372|XP_017843398.2|DBUS	LOC115771552|XP_030573157.1|DNOV
OG0000874	LOC108605790|XP_017851082.1|DBUS	LOC115764308|XP_030563106.1|DNOV
OG0000874	LOC108597521|XP_017839603.1|DBUS	LOC115766620|XP_030566470.1|DNOV
OG0000875	LOC108601430|XP_017844817.1|DBUS	LOC115765678|XP_030565197.1|DNOV
OG0000875	LOC108599113|XP_017841362.1|DBUS	LOC115770149|XP_030571162.1|DNOV
OG0000877	LOC108601144|XP_017844561.1|DBUS	LOC115771580|XP_030573197.1|DNOV
OG0000877	LOC108605956|XP_017851265.1|DBUS	LOC115771356|XP_030572888.1|DNOV
OG0000878	LOC108597569|XP_017839669.1|DBUS	LOC115766505|XP_030566318.1|DNOV
OG0000879	LOC108595727|XP_017836498.1|DBUS	LOC115758255|XP_030554671.1|DNOV
OG0000880	LOC108605972|XP_017851283.1|DBUS	LOC115765172|XP_030564452.1|DNOV
OG0000880	LOC108601299|XP_017844688.1|DBUS	LOC115770339|XP_030571436.1|DNOV
OG0000881	LOC108600421|XP_017843344.1|DBUS	LOC115762675|XP_030560850.1|DNOV
OG0000882	LOC108606798|XP_017852748.1|DBUS	LOC115767212|XP_030567266.1|DNOV
OG0000884	LOC108605122|XP_017850173.1|DBUS	LOC115771324|XP_030572849.1|DNOV
OG0000885	LOC108601771|XP_017845185.1|DBUS	LOC115771781|XP_030573501.1|DNOV
OG0000886	LOC108603288|XP_017847447.1|DBUS	LOC115761712|XP_030559447.1|DNOV
OG0000887	LOC108605045|XP_033150279.1|DBUS	LOC115768208|XP_030568581.1|DNOV
OG0000888	LOC108600263|XP_017843198.1|DBUS	LOC115768071|XP_030568386.1|DNOV
OG0000889	LOC108600744|XP_017843978.2|DBUS	LOC115770289|XP_030571384.1|DNOV
OG0000890	LOC108596525|XP_017837901.1|DBUS	LOC115762706|XP_030560894.1|DNOV
OG0000891	LOC108594287|XP_017834917.1|DBUS	LOC115759711|XP_030556571.1|DNOV
OG0000892	LOC108600066|XP_017842906.1|DBUS	LOC115770507|XP_030571666.1|DNOV
OG0000893	LOC108601243|XP_033150118.1|DBUS	LOC115761506|XP_030559134.1|DNOV
OG0000894	LOC108602541|XP_017846163.1|DBUS	LOC115763763|XP_030562337.1|DNOV
OG0000894	LOC108601666|XP_017845056.1|DBUS	LOC115759580|XP_030556408.1|DNOV
OG0000895	LOC108597263|XP_017839209.1|DBUS, LOC108597264|XP_017839211.1|DBUS	LOC115761432|XP_030559062.1|DNOV, LOC115761425|XP_030559049.1|DNOV, LOC115766562|XP_030566434.1|DNOV
OG0000896	LOC108605176|XP_017850253.1|DBUS	LOC115766476|XP_030566283.1|DNOV
OG0000897	LOC108602657|XP_017846292.1|DBUS	LOC115765748|XP_030565270.1|DNOV
OG0000897	LOC108602734|XP_017846375.1|DBUS	LOC115765750|XP_030565272.1|DNOV
OG0000898	LOC108595909|XP_017836688.1|DBUS	LOC115760862|XP_030558276.1|DNOV
OG0000898	LOC108595506|XP_017836248.1|DBUS	LOC115760951|XP_030558395.1|DNOV
OG0000899	LOC108601967|XP_017845444.2|DBUS, LOC108604489|XP_033149809.1|DBUS	LOC115771858|XP_030573598.1|DNOV
OG0000900	LOC108596129|XP_017837081.1|DBUS	LOC115763697|XP_030562248.1|DNOV
OG0000900	LOC108594898|XP_017835524.2|DBUS, LOC108595959|XP_017836735.2|DBUS	LOC115763601|XP_030562091.1|DNOV
OG0000901	LOC108594722|XP_017835349.2|DBUS	LOC115760753|XP_030558095.1|DNOV
OG0000902	LOC108605377|XP_033150267.1|DBUS	LOC115768513|XP_030568959.1|DNOV, LOC115768501|XP_030568947.1|DNOV
OG0000903	LOC108599805|XP_017842368.1|DBUS	LOC115771274|XP_030572754.1|DNOV
OG0000903	LOC108599564|XP_017841949.1|DBUS	LOC115769745|XP_030570546.1|DNOV
OG0000904	LOC108597927|XP_017840032.1|DBUS, LOC108599478|XP_017841807.1|DBUS	LOC115769354|XP_030569988.1|DNOV
OG0000906	LOC108596876|XP_017838543.1|DBUS, LOC108596875|XP_017838542.1|DBUS	LOC115762240|XP_030560243.1|DNOV, LOC115762347|XP_030560374.1|DNOV
OG0000907	LOC108596757|XP_017838327.1|DBUS	LOC115761045|XP_030558522.1|DNOV
OG0000909	LOC108603143|XP_017847169.1|DBUS	LOC115764668|XP_030563716.1|DNOV
OG0000911	LOC108594798|XP_017835425.1|DBUS	LOC115761073|XP_030558552.1|DNOV
OG0000912	LOC108598654|XP_017840854.1|DBUS	LOC115769805|XP_030570633.1|DNOV
OG0000913	LOC108600466|XP_017843549.2|DBUS	LOC115770359|XP_030571461.1|DNOV
OG0000914	LOC108595832|XP_017836612.1|DBUS	LOC115761058|XP_030558533.1|DNOV
OG0000915	LOC108595762|XP_017836540.1|DBUS	LOC115760600|XP_030557939.1|DNOV
OG0000916	LOC108607968|XP_017854586.1|DBUS	LOC115759735|XP_030556616.1|DNOV
OG0000917	LOC108607696|XP_033150850.1|DBUS	LOC115758376|XP_030554838.1|DNOV
OG0000918	LOC108604377|XP_017849324.1|DBUS, LOC108600439|XP_017843512.1|DBUS	LOC115763612|XP_030562099.1|DNOV
OG0000920	LOC108606697|XP_017852555.1|DBUS	LOC115771319|XP_030572843.1|DNOV
OG0000921	LOC108605313|XP_017850471.1|DBUS	LOC115768470|XP_030568903.1|DNOV
OG0000922	LOC108598387|XP_017840494.1|DBUS	LOC115762555|XP_030560691.1|DNOV
OG0000923	LOC108604421|XP_017849376.1|DBUS	LOC115763642|XP_030562137.1|DNOV
OG0000924	LOC108605305|XP_017850460.2|DBUS	LOC115767794|XP_030567985.1|DNOV
OG0000925	LOC108601980|XP_017845464.1|DBUS, LOC108601979|XP_017845462.1|DBUS	LOC115771831|XP_030573571.1|DNOV, LOC115771841|XP_030573583.1|DNOV
OG0000926	LOC108601544|XP_017844932.1|DBUS	LOC115765608|XP_030565119.1|DNOV
OG0000926	LOC108602539|XP_017846161.1|DBUS	LOC115766110|XP_030565790.1|DNOV
OG0000927	LOC108601373|XP_017844757.1|DBUS	LOC115764025|XP_030562717.1|DNOV
OG0000927	LOC108602654|XP_017846289.2|DBUS	LOC115764029|XP_030562720.1|DNOV
OG0000928	LOC108602903|XP_017846704.1|DBUS	LOC115763256|XP_030561596.1|DNOV
OG0000929	LOC108600200|XP_017843106.2|DBUS	LOC115759065|XP_030555753.1|DNOV
OG0000929	LOC108599286|XP_017841576.2|DBUS	LOC115759109|XP_030555809.1|DNOV
OG0000930	LOC108600508|XP_017843632.1|DBUS, LOC108600507|XP_017843631.1|DBUS, LOC108600506|XP_017843630.1|DBUS	LOC115770397|XP_030571509.1|DNOV, LOC115770419|XP_030571545.1|DNOV
OG0000931	LOC108595511|XP_017836252.1|DBUS	LOC115766594|XP_030566441.1|DNOV
OG0000932	LOC108601963|XP_017845443.1|DBUS	LOC115765522|XP_030565000.1|DNOV
OG0000933	LOC117134630|XP_033150975.1|DBUS	LOC115762318|XP_030560344.1|DNOV
OG0000933	LOC108594791|XP_033149195.1|DBUS	LOC115762317|XP_030560343.1|DNOV
OG0000934	LOC108596174|XP_017837171.1|DBUS	LOC115771300|XP_030572798.1|DNOV
OG0000935	LOC108602793|XP_033149804.1|DBUS	LOC115757716|XP_030553938.1|DNOV
OG0000936	LOC108606026|XP_017851341.1|DBUS	LOC115765169|XP_030564449.1|DNOV
OG0000937	LOC108604711|XP_017849770.1|DBUS	LOC115772064|XP_030573870.1|DNOV
OG0000938	LOC108605942|XP_017851251.1|DBUS	LOC115767738|XP_030567910.1|DNOV
OG0000939	LOC108607450|XP_017853776.2|DBUS	LOC115758914|XP_030555571.1|DNOV
OG0000940	LOC108605830|XP_017851125.1|DBUS	LOC115764425|XP_030563283.1|DNOV
OG0000940	LOC108598523|XP_017840693.2|DBUS	LOC115765814|XP_030565396.1|DNOV
OG0000941	LOC108606949|XP_017852995.1|DBUS	LOC115765440|XP_030564865.1|DNOV
OG0000942	LOC108600328|XP_017843330.1|DBUS	LOC115767526|XP_030567676.1|DNOV
OG0000943	LOC108596911|XP_017838605.1|DBUS	LOC115765305|XP_030564672.1|DNOV
OG0000944	LOC108605870|XP_017851172.1|DBUS	LOC115765134|XP_030564390.1|DNOV
OG0000944	LOC108602211|XP_017845747.1|DBUS	LOC115770673|XP_030571916.1|DNOV
OG0000945	LOC108599847|XP_017842464.1|DBUS	LOC115762566|XP_030560709.1|DNOV
OG0000946	LOC108608430|XP_017855289.1|DBUS	LOC115758970|XP_030555633.1|DNOV
OG0000947	LOC108596081|XP_017836987.1|DBUS	LOC115758051|XP_030554427.1|DNOV
OG0000948	LOC108597933|XP_017840038.1|DBUS	LOC115771061|XP_030572472.1|DNOV
OG0000949	LOC108606546|XP_017852234.1|DBUS, LOC108606548|XP_017852236.1|DBUS	LOC115766829|XP_030566725.1|DNOV
OG0000950	LOC108606209|XP_017851573.1|DBUS	LOC115768133|XP_030568489.1|DNOV
OG0000950	LOC108602274|XP_017845820.1|DBUS	LOC115761729|XP_030559472.1|DNOV
OG0000951	LOC108600517|XP_017843691.1|DBUS	LOC115767403|XP_030567528.1|DNOV
OG0000952	LOC108608531|XP_017855435.1|DBUS	LOC115759288|XP_030556049.1|DNOV
OG0000954	LOC108594951|XP_017835574.1|DBUS, LOC108594954|XP_017835576.1|DBUS	LOC115767411|XP_030567546.1|DNOV
OG0000954	LOC108594952|XP_017835575.1|DBUS, LOC108594950|XP_017835573.1|DBUS	LOC115767412|XP_030567548.1|DNOV
OG0000955	LOC108602187|XP_017845721.2|DBUS	LOC115761493|XP_030559120.1|DNOV
OG0000956	LOC108603228|XP_017847332.1|DBUS	LOC115759481|XP_030556274.1|DNOV
OG0000956	LOC108602214|XP_017845750.1|DBUS	LOC115759660|XP_030556516.1|DNOV
OG0000957	LOC108594881|XP_017835508.1|DBUS	LOC115764102|XP_030562818.1|DNOV
OG0000958	LOC108595750|XP_017836528.1|DBUS	LOC115764524|XP_030563482.1|DNOV
OG0000959	LOC108600238|XP_017843155.2|DBUS	LOC115763421|XP_030561839.1|DNOV
OG0000960	LOC108605781|XP_017851072.1|DBUS, LOC108607435|XP_017853755.1|DBUS, LOC108594451|XP_017835115.2|DBUS	LOC115768905|XP_030569483.1|DNOV, LOC115767670|XP_030567820.1|DNOV, LOC115771279|XP_030572759.1|DNOV, LOC115771280|XP_030572761.1|DNOV
OG0000961	LOC108599511|XP_017841868.1|DBUS	LOC115771500|XP_030573086.1|DNOV
OG0000961	LOC108599509|XP_017841865.2|DBUS	LOC115771497|XP_030573082.1|DNOV
OG0000963	LOC108606582|XP_017852297.1|DBUS	LOC115767101|XP_030567109.1|DNOV
OG0000964	LOC108594887|XP_017835513.1|DBUS	LOC115757851|XP_030554145.1|DNOV
OG0000965	LOC108607151|XP_017853285.1|DBUS	LOC115767305|XP_030567401.1|DNOV
OG0000966	LOC108595733|XP_017836505.1|DBUS	LOC115757834|XP_030554126.1|DNOV
OG0000968	LOC108599815|XP_017842404.1|DBUS	LOC115762588|XP_030560735.1|DNOV, LOC115762711|XP_030560896.1|DNOV
OG0000969	LOC108597295|XP_017839263.1|DBUS	LOC115771782|XP_030573505.1|DNOV
OG0000970	LOC108604074|XP_017848832.1|DBUS	LOC115765057|XP_030564290.1|DNOV
OG0000971	LOC108607728|XP_017854241.2|DBUS	LOC115763091|XP_030561389.1|DNOV
OG0000972	LOC108600254|XP_017843181.2|DBUS	LOC115767644|XP_030567791.1|DNOV
OG0000973	LOC108605879|XP_017851181.1|DBUS	LOC115767875|XP_030568096.1|DNOV
OG0000974	LOC108598367|XP_017840477.1|DBUS	LOC115770491|XP_030571638.1|DNOV
OG0000975	LOC108604090|XP_017848860.1|DBUS	LOC115767892|XP_030568120.1|DNOV
OG0000976	LOC117134631|XP_017847712.1|DBUS	LOC115766186|XP_030565889.1|DNOV, LOC115766187|XP_030565891.1|DNOV
OG0000977	LOC108604845|XP_017849954.2|DBUS	LOC115766246|XP_030565969.1|DNOV, LOC115766032|XP_030565663.1|DNOV
OG0000978	LOC108603456|XP_017847776.1|DBUS	LOC115770945|XP_030572263.1|DNOV
OG0000979	LOC108595039|XP_017835667.1|DBUS	LOC115760923|XP_030558358.1|DNOV
OG0000980	LOC108601286|XP_017844675.1|DBUS	LOC115771863|XP_030573603.1|DNOV
OG0000980	LOC108602367|XP_017845959.1|DBUS	LOC115768646|XP_030569178.1|DNOV
OG0000981	LOC108597617|XP_017839750.1|DBUS	LOC115759927|XP_030556924.1|DNOV
OG0000982	LOC108604436|XP_017849400.1|DBUS	LOC115766146|XP_030565842.1|DNOV
OG0000984	LOC108601176|XP_033149573.1|DBUS	LOC115766609|XP_030566461.1|DNOV
OG0000984	LOC108602408|XP_033150722.1|DBUS	LOC115765544|XP_030565029.1|DNOV, LOC115759322|XP_030556093.1|DNOV
OG0000985	LOC108597491|XP_017839560.1|DBUS	LOC115765030|XP_030564292.1|DNOV, LOC115764897|XP_030564088.1|DNOV
OG0000987	LOC108601479|XP_017844867.1|DBUS	LOC115761570|XP_030559216.1|DNOV
OG0000988	LOC108598092|XP_017840195.1|DBUS	LOC115768033|XP_030568316.1|DNOV, LOC115765059|XP_030564293.1|DNOV
OG0000988	LOC108603653|XP_017848161.2|DBUS	LOC115760203|XP_030557297.1|DNOV
OG0000990	LOC108607168|XP_017853310.1|DBUS	LOC115768138|XP_030568492.1|DNOV
OG0000991	LOC108602384|XP_017845984.1|DBUS	LOC115771652|XP_030573317.1|DNOV
OG0000991	LOC108606644|XP_017852432.1|DBUS	LOC115771305|XP_030572802.1|DNOV
OG0000992	LOC108602198|XP_017845736.1|DBUS	LOC115771830|XP_030573570.1|DNOV
OG0000993	LOC108604790|XP_017849878.1|DBUS	LOC115761545|XP_030559187.1|DNOV
OG0000994	LOC108604404|XP_017849359.1|DBUS	LOC115769172|XP_030569736.1|DNOV
OG0000994	LOC108605561|XP_017850815.1|DBUS	LOC115767620|XP_030567780.1|DNOV
OG0000995	LOC108605916|XP_017851221.1|DBUS	LOC115764352|XP_030563170.1|DNOV
OG0000996	LOC108606580|XP_017852295.1|DBUS	LOC115767070|XP_030567070.1|DNOV
OG0000996	LOC108595540|XP_017836284.1|DBUS	LOC115762299|XP_030560326.1|DNOV
OG0000997	LOC108594679|XP_017835309.2|DBUS	LOC115760733|XP_030558068.1|DNOV
OG0000998	LOC108600670|XP_017843856.1|DBUS	LOC115762950|XP_030561197.1|DNOV
OG0000999	LOC108606776|XP_017852685.1|DBUS	LOC115768360|XP_030568788.1|DNOV
OG0001000	LOC117135038|XP_033150756.1|DBUS	LOC115759730|XP_030556652.1|DNOV
OG0001001	LOC108597086|XP_017838928.1|DBUS	LOC115762352|XP_030560381.1|DNOV
OG0001002	LOC108598644|XP_017840845.1|DBUS, LOC108596304|XP_017837392.1|DBUS	LOC115767715|XP_030567879.1|DNOV
OG0001003	LOC108603826|XP_033150461.1|DBUS, LOC108603978|XP_017848693.1|DBUS	LOC115761908|XP_030559786.1|DNOV
OG0001004	LOC108602791|XP_017846491.1|DBUS	LOC115770581|XP_030571766.1|DNOV
OG0001005	LOC108605425|XP_017850589.1|DBUS	LOC115767970|XP_030568228.1|DNOV
OG0001006	LOC108598703|XP_017840917.1|DBUS	LOC115771542|XP_030573141.1|DNOV
OG0001007	LOC108599792|XP_017842340.1|DBUS	LOC115762644|XP_030560810.1|DNOV
OG0001008	LOC108605191|XP_017850272.1|DBUS	LOC115765122|XP_030564378.1|DNOV
OG0001009	LOC108602090|XP_017845603.1|DBUS	LOC115765712|XP_030565233.1|DNOV
OG0001010	LOC108606202|XP_017851555.1|DBUS	LOC115767274|XP_030567365.1|DNOV
OG0001011	LOC108606303|XP_017851782.2|DBUS	LOC115767852|XP_030568065.1|DNOV
OG0001011	LOC108604533|XP_017849541.1|DBUS	LOC115760236|XP_030557350.1|DNOV
OG0001012	LOC108605837|XP_017851133.2|DBUS	LOC115767772|XP_030567957.1|DNOV, LOC115767752|XP_030567928.1|DNOV
OG0001013	LOC108599055|XP_017841324.2|DBUS	LOC115770074|XP_030571034.1|DNOV
OG0001014	LOC108599110|XP_017841388.1|DBUS	LOC115769336|XP_030569959.1|DNOV
OG0001015	LOC108607262|XP_017853439.1|DBUS	LOC115765392|XP_030564781.1|DNOV
OG0001015	LOC108607261|XP_017853438.1|DBUS	LOC115765303|XP_030564659.1|DNOV
OG0001016	LOC108605497|XP_017850735.1|DBUS	LOC115758921|XP_030555580.1|DNOV
