Orthogroup	DBUS.longest_only	DPSE.longest_only
OG0002406	LOC108600211|XP_017843116.1|DBUS	LOC4812613|XP_001352579.3|DPSE
OG0002407	LOC108601341|XP_017844729.1|DBUS	LOC6897412|XP_033234752.1|DPSE
OG0002408	LOC108603680|XP_017848172.1|DBUS	LOC4802434|XP_001359356.1|DPSE
OG0002409	LOC108598694|XP_033149496.1|DBUS	LOC4813025|XP_033240981.1|DPSE
OG0002410	LOC108604019|XP_017848754.1|DBUS	LOC4803285|XP_033241673.1|DPSE
OG0002411	LOC108601732|XP_017845142.1|DBUS	LOC4803036|XP_001359838.1|DPSE
OG0002412	LOC117134712|XP_033149137.1|DBUS	LOC13036350|XP_033233061.1|DPSE
OG0002414	LOC108605165|XP_017850238.1|DBUS	LOC4812263|XP_001352456.2|DPSE
OG0002415	LOC108603682|XP_017848178.2|DBUS	LOC4802615|XP_001359502.4|DPSE
OG0002416	LOC117134790|XP_033149538.1|DBUS, LOC108607417|XP_017853698.1|DBUS	LOC4811848|XP_033237142.1|DPSE
OG0002417	LOC108594348|XP_017834991.1|DBUS	LOC4817743|XP_001357106.1|DPSE
OG0002418	LOC108603977|XP_017848692.1|DBUS	LOC6897797|XP_002137902.2|DPSE
OG0002419	LOC108607191|XP_017853339.1|DBUS	LOC4816016|XP_015041091.2|DPSE
OG0002420	LOC108599641|XP_017842103.1|DBUS	LOC4812067|XP_001352481.1|DPSE
OG0002421	LOC108601524|XP_017844912.2|DBUS	LOC4802153|XP_001359129.3|DPSE
OG0002422	LOC108602807|XP_017846524.1|DBUS	LOC4802717|XP_015038028.1|DPSE
OG0002423	LOC108605592|XP_017850854.1|DBUS, LOC108601162|XP_017844583.1|DBUS	LOC4813902|XP_001353940.2|DPSE
OG0002425	LOC108607112|XP_017853230.1|DBUS	LOC6902297|XP_033240720.1|DPSE, LOC6902295|XP_033240719.1|DPSE
OG0002426	LOC108598357|XP_017840464.1|DBUS	LOC4813386|XP_001353674.3|DPSE
OG0002427	LOC108607351|XP_017853532.1|DBUS	LOC4811793|XP_001352360.3|DPSE
OG0002428	LOC108606649|XP_017852451.2|DBUS	LOC6902138|XP_002133669.2|DPSE
OG0002429	LOC108600198|XP_017843097.2|DBUS	LOC4814034|XP_033238279.1|DPSE
OG0002430	LOC108597714|XP_017839892.1|DBUS	LOC4803493|XP_015039118.2|DPSE
OG0002431	LOC108595094|XP_017835735.1|DBUS	LOC6903882|XP_002136629.1|DPSE
OG0002432	LOC108605692|XP_017850973.1|DBUS	LOC4815138|XP_001355173.3|DPSE
OG0002433	LOC108603941|XP_017848624.1|DBUS	LOC6899369|XP_002136158.2|DPSE
OG0002434	LOC108597515|XP_017839597.1|DBUS	LOC4802132|XP_001359112.3|DPSE
OG0002435	LOC108605042|XP_033150241.1|DBUS	LOC6901476|XP_033239515.1|DPSE
OG0002436	LOC108597257|XP_017839203.1|DBUS	LOC4804876|XP_001361365.2|DPSE
OG0002437	LOC108596226|XP_017837243.1|DBUS	LOC4805164|XP_015040470.2|DPSE
OG0002438	LOC108605342|XP_033150251.1|DBUS	LOC4814729|XP_001354516.3|DPSE
OG0002439	LOC108608357|XP_017855193.1|DBUS	LOC4817941|XP_001357193.3|DPSE
OG0002440	LOC108598425|XP_017840540.1|DBUS	LOC4813289|XP_001353958.3|DPSE
OG0002441	LOC108596750|XP_017838314.2|DBUS	LOC6898791|XP_002138767.3|DPSE
OG0002442	LOC108597440|XP_017839492.1|DBUS	LOC4804000|XP_001360631.2|DPSE
OG0002443	LOC108596959|XP_017838693.1|DBUS	LOC4804882|XP_001361370.4|DPSE
OG0002444	LOC108597095|XP_017838949.2|DBUS	LOC4805701|XP_001362059.3|DPSE
OG0002445	LOC108596429|XP_017837642.1|DBUS	LOC4805150|XP_004444403.3|DPSE
OG0002446	LOC108596889|XP_017838559.1|DBUS	LOC4803985|XP_001360618.3|DPSE
OG0002447	LOC108598491|XP_033149389.1|DBUS	LOC4812897|XP_001354000.2|DPSE
OG0002448	LOC108595690|XP_017836460.1|DBUS	LOC4803694|XP_001360371.1|DPSE
OG0002449	LOC108595334|XP_017836042.1|DBUS	LOC4804176|XP_001360779.2|DPSE
OG0002450	LOC108603099|XP_017847084.1|DBUS	LOC4803233|XP_001360007.2|DPSE
OG0002451	LOC108595473|XP_017836212.2|DBUS	LOC4805044|XP_001361509.3|DPSE
OG0002452	LOC108595057|XP_017835689.1|DBUS	LOC4805209|XP_001361650.4|DPSE
OG0002453	LOC108596198|XP_017837203.1|DBUS	LOC4805210|XP_001361651.1|DPSE
OG0002454	LOC108599923|XP_017842619.1|DBUS	LOC4812861|XP_015043275.2|DPSE
OG0002455	LOC108599921|XP_017842616.1|DBUS	LOC4812860|XP_001353889.3|DPSE
OG0002456	LOC108594845|XP_033148954.1|DBUS	LOC26532019|XP_033234230.1|DPSE
OG0002457	LOC108597494|XP_017839566.1|DBUS	LOC4804903|XP_004444345.2|DPSE
OG0002458	LOC108608346|XP_017855182.2|DBUS	LOC4818175|XP_001357172.4|DPSE
OG0002459	LOC108597139|XP_017839019.1|DBUS	LOC4804388|XP_001360959.3|DPSE
OG0002460	LOC108596591|XP_017838009.1|DBUS	LOC6899070|XP_002138994.1|DPSE
OG0002461	LOC108597775|XP_017839979.1|DBUS	LOC4804095|XP_001360713.2|DPSE
OG0002462	LOC108596867|XP_017838512.2|DBUS	LOC4804604|XP_015040042.2|DPSE
OG0002463	LOC108596078|XP_017836982.1|DBUS	LOC4804304|XP_001360884.3|DPSE
OG0002464	LOC108597468|XP_017839530.1|DBUS	LOC4803998|XP_001360629.2|DPSE
OG0002465	LOC108595231|XP_017835918.2|DBUS	LOC4804824|XP_001361326.3|DPSE
OG0002466	LOC108607340|XP_017853512.1|DBUS	LOC26534353|XP_033237121.1|DPSE
OG0002467	LOC108601092|XP_017844491.2|DBUS	LOC6900660|XP_002135028.4|DPSE
OG0002468	LOC108598435|XP_017840555.2|DBUS	LOC4813841|XP_001353591.4|DPSE
OG0002469	LOC108604014|XP_017848745.1|DBUS	LOC4802768|XP_001359628.2|DPSE
OG0002470	LOC108597301|XP_017839269.1|DBUS	LOC4805036|XP_001361503.2|DPSE
OG0002471	LOC108594988|XP_017835609.1|DBUS	LOC4803387|XP_001357537.1|DPSE
OG0002472	LOC108597540|XP_017839629.1|DBUS	LOC4803673|XP_033234233.1|DPSE
OG0002473	LOC108595211|XP_017835888.1|DBUS	LOC6898946|XP_002138907.2|DPSE
OG0002474	LOC108600406|XP_017843447.2|DBUS	LOC4813072|XP_033239972.1|DPSE
OG0002475	LOC117134857|XP_033149994.1|DBUS	LOC4800403|XP_001357686.1|DPSE
OG0002476	LOC108595404|XP_017836119.1|DBUS	LOC4804214|XP_033235129.1|DPSE
OG0002477	LOC108595238|XP_017835925.1|DBUS	LOC6898157|XP_002138235.2|DPSE
OG0002478	LOC108595413|XP_017836130.1|DBUS	LOC4804609|XP_033233735.1|DPSE
OG0002479	LOC108596097|XP_017837005.1|DBUS	LOC4803653|XP_001360336.1|DPSE
OG0002480	LOC108596547|XP_017837928.1|DBUS	LOC26533805|XP_033234126.1|DPSE
OG0002481	LOC108606508|XP_017852167.1|DBUS	LOC4814890|XP_001354740.1|DPSE
OG0002483	LOC108596566|XP_017837958.1|DBUS	LOC4803511|XP_001360224.3|DPSE
OG0002484	LOC108595520|XP_017836263.1|DBUS	LOC4803939|XP_001360579.1|DPSE
OG0002485	LOC108596938|XP_017838660.1|DBUS	LOC4805071|XP_001361533.2|DPSE
OG0002486	LOC108599249|XP_017841534.2|DBUS	LOC4812127|XP_001352406.3|DPSE
OG0002487	LOC108608293|XP_033149337.1|DBUS	LOC6902744|XP_015036866.2|DPSE
OG0002488	LOC108595135|XP_017835787.1|DBUS	LOC4805276|XP_001361701.2|DPSE
OG0002489	LOC108598469|XP_017840603.2|DBUS	LOC6903581|XP_002132449.2|DPSE, LOC4811983|XP_015044010.2|DPSE
OG0002490	LOC108595173|XP_017835839.1|DBUS	LOC4805549|XP_001361935.2|DPSE
OG0002492	LOC108596288|XP_017837365.1|DBUS	LOC4804151|XP_001360757.1|DPSE
OG0002493	LOC108595313|XP_017836020.1|DBUS	LOC4805078|XP_001361540.3|DPSE
OG0002494	LOC108602429|XP_033148944.1|DBUS	LOC4802709|XP_001359576.3|DPSE
OG0002495	LOC108597323|XP_017839301.1|DBUS	LOC4804014|XP_001360644.1|DPSE
OG0002496	LOC108602517|XP_017846139.1|DBUS	LOC4802213|XP_001359181.1|DPSE
OG0002497	LOC108598098|XP_017840203.1|DBUS	LOC4812038|XP_001352546.3|DPSE
OG0002498	LOC108599384|XP_017841680.1|DBUS	LOC4813924|XP_015043470.2|DPSE, LOC6901722|XP_002134390.2|DPSE, LOC6901665|XP_033239827.1|DPSE
OG0002499	LOC108598580|XP_017840760.1|DBUS	LOC4811945|XP_015043862.2|DPSE
OG0002500	LOC108594972|XP_017835594.1|DBUS	LOC4801108|XP_001358256.3|DPSE
OG0002501	LOC108602562|XP_017846188.2|DBUS	LOC4817193|XP_001356730.1|DPSE
OG0002502	LOC108595808|XP_017836588.1|DBUS	LOC6898745|XP_002138732.1|DPSE
OG0002504	LOC108598160|XP_017840265.2|DBUS	LOC6900526|XP_002134913.2|DPSE
OG0002505	LOC108596260|XP_017837307.1|DBUS	LOC6901952|XP_033239305.1|DPSE, LOC4803765|XP_001360428.2|DPSE
OG0002508	LOC108607027|XP_033150302.1|DBUS	LOC4814277|XP_033240116.1|DPSE
OG0002509	LOC108595024|XP_017835648.1|DBUS	LOC4804126|XP_001360734.2|DPSE
OG0002510	LOC108605166|XP_017850240.2|DBUS	LOC6902292|XP_033238943.1|DPSE
OG0002511	LOC108604294|XP_017849197.1|DBUS	LOC6897419|XP_015037531.2|DPSE
OG0002512	LOC108607424|XP_017853720.1|DBUS	LOC26533625|XP_033237132.1|DPSE
OG0002513	LOC108603948|XP_017848628.1|DBUS	LOC4801512|XP_033232302.1|DPSE
OG0002514	LOC108600148|XP_017843030.1|DBUS	LOC4811886|XP_015043580.2|DPSE
OG0002516	LOC108602158|XP_017845679.1|DBUS	LOC4802666|XP_001359538.1|DPSE
OG0002517	LOC108606374|XP_033150381.1|DBUS	LOC4814756|XP_033238544.1|DPSE
OG0002518	LOC108602648|XP_017846283.1|DBUS	LOC6897219|XP_002137391.3|DPSE
OG0002519	LOC108597616|XP_017839745.1|DBUS	LOC4805527|XP_001361915.2|DPSE
OG0002520	LOC108606869|XP_017852868.1|DBUS	LOC4815996|XP_001355317.2|DPSE
OG0002521	LOC108605410|XP_017850568.1|DBUS	LOC4814259|XP_033239694.1|DPSE
OG0002522	LOC108602003|XP_017845493.1|DBUS	LOC4801454|XP_001358548.4|DPSE
OG0002523	LOC108603914|XP_017848585.1|DBUS	LOC4800711|XP_001357936.3|DPSE
OG0002524	LOC108605252|XP_017850359.1|DBUS	LOC4815572|XP_001355713.4|DPSE
OG0002525	LOC108598414|XP_017840527.1|DBUS	LOC4814123|XP_001354282.1|DPSE
OG0002526	LOC108603044|XP_017846951.1|DBUS	LOC6897243|XP_002137414.1|DPSE
OG0002528	LOC108605195|XP_017850278.1|DBUS	LOC4815785|XP_015041267.2|DPSE
OG0002529	LOC108604299|XP_017849205.1|DBUS	LOC4802088|XP_033241767.1|DPSE
OG0002530	LOC108607824|XP_017854361.1|DBUS	LOC4818022|XP_033236989.1|DPSE
OG0002531	LOC108608570|XP_017855490.1|DBUS	LOC4817859|XP_015035247.1|DPSE
OG0002532	LOC108601649|XP_017845038.1|DBUS	LOC6899764|XP_002135772.1|DPSE
OG0002533	LOC108599233|XP_017841520.1|DBUS, LOC108606617|XP_017852380.1|DBUS	LOC4815952|XP_033240907.1|DPSE
OG0002534	LOC108595209|XP_017835886.1|DBUS	LOC4803910|XP_001360554.3|DPSE
OG0002535	LOC108598702|XP_017840916.1|DBUS	LOC4811852|XP_001352921.3|DPSE
OG0002536	LOC108602821|XP_017846541.1|DBUS	LOC4800496|XP_001357763.1|DPSE
OG0002537	LOC108595215|XP_017835891.1|DBUS	LOC4804296|XP_001360876.3|DPSE
OG0002539	LOC108595162|XP_017835822.1|DBUS	LOC4804697|XP_001361216.2|DPSE
OG0002540	LOC108604166|XP_017848988.1|DBUS	LOC4800689|XP_003736283.1|DPSE
OG0002541	LOC108607207|XP_017853361.1|DBUS	LOC6901237|XP_002133938.2|DPSE
OG0002542	LOC108607167|XP_017853309.1|DBUS	LOC4815408|XP_001355490.1|DPSE
OG0002543	LOC108605705|XP_017850986.1|DBUS	LOC4814457|XP_001355087.2|DPSE
OG0002544	LOC108604428|XP_017849388.1|DBUS	LOC4801733|XP_001358776.4|DPSE
OG0002545	LOC108606854|XP_017852840.1|DBUS	LOC4815617|XP_001355430.3|DPSE
OG0002547	LOC108605856|XP_017851154.1|DBUS	LOC4815234|XP_001355092.1|DPSE
OG0002548	LOC108605712|XP_017850993.1|DBUS	LOC4815101|XP_015042018.2|DPSE
OG0002549	LOC108606877|XP_017852889.1|DBUS	LOC4814208|XP_001354329.4|DPSE
OG0002550	LOC108606791|XP_017852730.1|DBUS	LOC6901414|XP_015041668.2|DPSE
OG0002551	LOC108604813|XP_017849910.1|DBUS	LOC6897393|XP_002137545.2|DPSE
OG0002552	LOC108597120|XP_017838992.2|DBUS	LOC4816941|XP_001356842.2|DPSE
OG0002553	LOC108607264|XP_017853444.1|DBUS	LOC4815853|XP_001355287.4|DPSE
OG0002554	LOC108607098|XP_017853211.1|DBUS	LOC4814347|XP_001354470.3|DPSE
OG0002555	LOC108605095|XP_017850149.1|DBUS	LOC4814338|XP_001354453.3|DPSE
OG0002556	LOC108608571|XP_017855491.2|DBUS	LOC4818045|XP_001357191.3|DPSE
OG0002557	LOC108606862|XP_017852855.1|DBUS	LOC6902152|XP_002133683.1|DPSE, LOC6903126|XP_002132836.1|DPSE
OG0002558	LOC108603246|XP_017847366.1|DBUS	LOC4801560|XP_001358632.1|DPSE
OG0002559	LOC108600140|XP_017843022.1|DBUS	LOC26531986|XP_015044384.2|DPSE
OG0002560	LOC108601779|XP_017845195.1|DBUS	LOC4801543|XP_001358617.1|DPSE
OG0002561	LOC108604029|XP_017848768.1|DBUS	LOC4801009|XP_001358182.4|DPSE
OG0002562	LOC108605974|XP_017851285.1|DBUS	LOC4815405|XP_001355723.2|DPSE
OG0002563	LOC108604952|XP_017850011.1|DBUS	LOC4814599|XP_001354736.3|DPSE
OG0002564	LOC108604395|XP_017849342.1|DBUS	LOC4800387|XP_001357672.2|DPSE
OG0002565	LOC108604531|XP_017849534.1|DBUS	LOC4800362|XP_033232493.1|DPSE
OG0002566	LOC108604251|XP_017849122.1|DBUS	LOC6897218|XP_002137390.3|DPSE
OG0002567	LOC108606346|XP_017851882.1|DBUS	LOC4815922|XP_033240140.1|DPSE
OG0002568	LOC108605862|XP_017851162.1|DBUS	LOC4803014|XP_001359816.2|DPSE
OG0002569	LOC108598983|XP_017841246.2|DBUS	LOC4813608|XP_001353325.2|DPSE
OG0002570	LOC108603835|XP_017848467.1|DBUS	LOC4801433|XP_015037250.2|DPSE
OG0002571	LOC108603291|XP_017847449.1|DBUS	LOC4801435|XP_001358530.3|DPSE
OG0002572	LOC108595955|XP_017836731.1|DBUS	LOC4804964|XP_001361440.4|DPSE, LOC15382895|XP_033233480.1|DPSE
OG0002573	LOC108604267|XP_017849150.1|DBUS	LOC4801444|XP_001358538.1|DPSE
OG0002574	LOC108601910|XP_017845377.1|DBUS	LOC4801456|XP_001358550.5|DPSE
OG0002575	LOC108603508|XP_017847871.1|DBUS	LOC4802574|XP_001359469.4|DPSE
OG0002576	LOC108605626|XP_017850899.1|DBUS	LOC6901172|XP_002133873.2|DPSE
OG0002577	LOC108599594|XP_017842029.1|DBUS	LOC4813486|XP_001353798.2|DPSE
OG0002578	LOC108594441|XP_017835105.1|DBUS	LOC4817573|XP_001356978.3|DPSE
OG0002579	LOC108607801|XP_017854329.1|DBUS	LOC4817766|XP_001357162.1|DPSE
OG0002580	LOC108595543|XP_017836291.1|DBUS	LOC6898638|XP_002138643.1|DPSE
OG0002581	LOC108603703|XP_017848224.1|DBUS	LOC4801690|XP_033236130.1|DPSE
OG0002582	LOC108603401|XP_017847676.1|DBUS	LOC4802131|XP_001359111.2|DPSE
OG0002583	LOC108603064|XP_017846991.1|DBUS	LOC6897007|XP_015038778.2|DPSE
OG0002584	LOC108600534|XP_017843676.1|DBUS	LOC4812170|XP_001352937.1|DPSE
OG0002585	LOC108600536|XP_017843678.1|DBUS	LOC6900242|XP_002135571.1|DPSE
OG0002586	LOC108603319|XP_017847525.1|DBUS	LOC4801838|XP_015037412.1|DPSE
OG0002587	LOC108601742|XP_017845151.1|DBUS	LOC4801583|XP_001358653.2|DPSE
OG0002588	LOC108603778|XP_017848359.1|DBUS	LOC4801508|XP_001358587.2|DPSE
OG0002589	LOC108604083|XP_017848846.1|DBUS	LOC6897150|XP_033235784.1|DPSE
OG0002590	LOC108607092|XP_017853206.1|DBUS	LOC4814811|XP_001354674.2|DPSE
OG0002591	LOC108603907|XP_017848578.1|DBUS	LOC4800311|XP_001357595.4|DPSE
OG0002592	LOC108604852|XP_017849964.1|DBUS	LOC4800668|XP_001357900.4|DPSE
OG0002593	LOC108603342|XP_017847563.1|DBUS	LOC4800663|XP_015038585.2|DPSE
OG0002594	LOC108603662|XP_033149833.1|DBUS	LOC4801641|XP_033236382.1|DPSE
OG0002595	LOC108603015|XP_017846899.1|DBUS	LOC4801840|XP_033239539.1|DPSE
OG0002596	LOC108604537|XP_017849542.1|DBUS	LOC4801995|XP_015037528.2|DPSE
OG0002597	LOC108604468|XP_017849439.1|DBUS	LOC4801047|XP_001358210.1|DPSE
OG0002598	LOC108603465|XP_033150080.1|DBUS	LOC6896963|XP_033240338.1|DPSE
OG0002599	LOC108604760|XP_017849839.1|DBUS	LOC4802130|XP_001359110.3|DPSE
OG0002600	LOC108597537|XP_017839625.1|DBUS	LOC4804712|XP_033234227.1|DPSE
OG0002601	LOC108602329|XP_017845904.1|DBUS	LOC4800866|XP_001358064.3|DPSE
OG0002602	LOC108604153|XP_017848960.1|DBUS	LOC6896838|XP_003736278.3|DPSE
OG0002603	LOC108603149|XP_017847186.1|DBUS	LOC4800293|XP_015038748.2|DPSE
OG0002604	LOC108604789|XP_017849877.1|DBUS	LOC4800303|XP_001357645.3|DPSE
OG0002605	LOC108604811|XP_017849904.1|DBUS	LOC4800874|XP_001358071.2|DPSE
OG0002606	LOC108603255|XP_017847383.1|DBUS	LOC4801294|XP_033234631.1|DPSE
OG0002607	LOC108601452|XP_017844839.1|DBUS	LOC4801293|XP_001358413.3|DPSE
OG0002608	LOC108603359|XP_017847595.2|DBUS	LOC4802792|XP_001359638.4|DPSE
OG0002609	LOC108596508|XP_017837837.1|DBUS	LOC4804895|XP_001361381.2|DPSE
OG0002610	LOC108603472|XP_017847800.1|DBUS	LOC4800850|XP_001358051.3|DPSE
OG0002611	LOC108603704|XP_017848233.1|DBUS	LOC4800597|XP_001357843.1|DPSE
OG0002612	LOC108602135|XP_017845652.1|DBUS	LOC4801854|XP_001358885.2|DPSE
OG0002613	LOC108603169|XP_017847215.1|DBUS	LOC4801764|XP_033232482.1|DPSE
OG0002614	LOC108603927|XP_017848609.1|DBUS	LOC4801081|XP_001358240.4|DPSE
OG0002615	LOC117134668|XP_033148965.1|DBUS	LOC4814001|XP_001354145.3|DPSE
OG0002616	LOC108604190|XP_017849029.1|DBUS	LOC4801189|XP_001358319.1|DPSE
OG0002617	LOC108596513|XP_033150929.1|DBUS, LOC108596514|XP_017837845.1|DBUS	LOC6897468|XP_002137617.4|DPSE
OG0002618	LOC108603294|XP_017847454.1|DBUS	LOC4802734|XP_001359597.3|DPSE
OG0002619	LOC108603338|XP_017847552.1|DBUS	LOC6896902|XP_015038803.2|DPSE
OG0002620	LOC108604064|XP_017848817.1|DBUS	LOC4800452|XP_001357725.1|DPSE
OG0002621	LOC108604088|XP_017848854.1|DBUS	LOC6897246|XP_015037291.2|DPSE
OG0002622	LOC108598528|XP_017840700.1|DBUS	LOC4812578|XP_001352537.2|DPSE
OG0002623	LOC108601922|XP_017845388.1|DBUS	LOC117183304|XP_033232630.1|DPSE, LOC4800361|XP_001357553.2|DPSE
OG0002624	LOC108604684|XP_017849729.1|DBUS	LOC4800981|XP_033232810.1|DPSE
OG0002625	LOC108603019|XP_017846905.1|DBUS	LOC6896983|XP_033239626.1|DPSE
OG0002626	LOC108605593|XP_017850855.1|DBUS	LOC4814472|XP_033240733.1|DPSE
OG0002627	LOC108603477|XP_017847808.1|DBUS	LOC4801661|XP_015037348.2|DPSE
OG0002628	LOC108603860|XP_017848505.1|DBUS	LOC6897230|XP_002137402.3|DPSE
OG0002629	LOC108603121|XP_033149967.1|DBUS	LOC4803203|XP_033232688.1|DPSE
OG0002630	LOC108604152|XP_033149002.1|DBUS	LOC4802463|XP_001359380.4|DPSE
OG0002631	LOC108601451|XP_017844838.1|DBUS	LOC6897162|XP_002137342.4|DPSE
OG0002632	LOC108604249|XP_017849120.1|DBUS	LOC4801631|XP_001358687.2|DPSE
OG0002633	LOC108603405|XP_017847683.1|DBUS	LOC26532833|XP_015037258.1|DPSE, LOC117183245|XP_033232379.1|DPSE
OG0002634	LOC108604753|XP_017849830.1|DBUS	LOC4801579|XP_033235836.1|DPSE
OG0002635	LOC108604670|XP_017849711.1|DBUS	LOC4801497|XP_001358576.3|DPSE
OG0002636	LOC108604305|XP_017849212.1|DBUS	LOC4802772|XP_001359632.3|DPSE
OG0002637	LOC108608475|XP_033149987.1|DBUS	LOC4817797|XP_001357153.1|DPSE
OG0002638	LOC108601635|XP_017845022.1|DBUS	LOC6896711|XP_015038824.2|DPSE
OG0002639	LOC108604709|XP_017849764.1|DBUS	LOC6897826|XP_002137931.1|DPSE
OG0002640	LOC108602752|XP_017846410.1|DBUS	LOC4801307|XP_001358424.3|DPSE
OG0002641	LOC108602755|XP_017846416.1|DBUS	LOC4801873|XP_001358898.2|DPSE
OG0002642	LOC108602754|XP_017846415.1|DBUS	LOC6897373|XP_002137526.2|DPSE
OG0002643	LOC108602753|XP_017846412.1|DBUS	LOC4801875|XP_015037446.2|DPSE
OG0002644	LOC108602525|XP_017846147.1|DBUS	LOC6897379|XP_002137531.1|DPSE
OG0002645	LOC108604591|XP_017849613.1|DBUS	LOC4801907|XP_015037452.2|DPSE
OG0002646	LOC108603796|XP_017848382.1|DBUS	LOC4802139|XP_001359118.2|DPSE
OG0002647	LOC108602498|XP_017846115.1|DBUS	LOC4801590|XP_001358659.4|DPSE
OG0002648	LOC108603094|XP_017847079.1|DBUS	LOC4802014|XP_015037542.1|DPSE
OG0002649	LOC108602348|XP_017845936.1|DBUS	LOC4800963|XP_015038725.1|DPSE
OG0002650	LOC108604521|XP_017849519.1|DBUS	LOC4801591|XP_001358660.5|DPSE
OG0002651	LOC108603870|XP_017848529.1|DBUS	LOC4802572|XP_001359467.2|DPSE
OG0002652	LOC108602107|XP_017845620.1|DBUS	LOC4801535|XP_001358609.1|DPSE
OG0002653	LOC108603304|XP_017847469.1|DBUS	LOC4801310|XP_001358426.3|DPSE
OG0002654	LOC108603535|XP_017847923.1|DBUS	LOC4801311|XP_003736479.3|DPSE
OG0002655	LOC108603901|XP_017848572.1|DBUS	LOC4801852|XP_015037425.2|DPSE
OG0002656	LOC108603207|XP_017847282.1|DBUS	LOC4801273|XP_001358393.1|DPSE
OG0002657	LOC108604742|XP_017849816.2|DBUS	LOC4801498|XP_001358577.2|DPSE
OG0002658	LOC108603691|XP_017848203.1|DBUS	LOC6896662|XP_002136877.1|DPSE
OG0002660	LOC108607268|XP_017853450.1|DBUS	LOC4814667|XP_001354595.2|DPSE
OG0002661	LOC108603150|XP_017847189.1|DBUS	LOC6897035|XP_033232435.1|DPSE
OG0002662	LOC108597610|XP_017839735.1|DBUS	LOC4804695|XP_015040122.2|DPSE
OG0002663	LOC108604469|XP_033149850.1|DBUS	LOC4801797|XP_001358831.2|DPSE
OG0002664	LOC108608469|XP_017855345.1|DBUS	LOC4817731|XP_015035631.2|DPSE
OG0002665	LOC108596649|XP_017838118.1|DBUS	LOC4804335|XP_001360910.3|DPSE
OG0002666	LOC108596648|XP_017838115.1|DBUS	LOC4804337|XP_015039825.2|DPSE
OG0002667	LOC108597419|XP_017839458.1|DBUS	LOC4804089|XP_001360707.3|DPSE
OG0002668	LOC108600460|XP_017843538.1|DBUS	LOC6900896|XP_002135253.3|DPSE
OG0002669	LOC108598373|XP_017840486.2|DBUS	LOC6899796|XP_002135740.2|DPSE
OG0002670	LOC108598395|XP_017840504.1|DBUS	LOC4812210|XP_001352525.1|DPSE
OG0002671	LOC108600725|XP_017843951.1|DBUS	LOC4812316|XP_001352528.4|DPSE
OG0002672	LOC108596560|XP_017837947.1|DBUS	LOC4803761|XP_015039336.2|DPSE
OG0002673	LOC108596048|XP_017836923.1|DBUS	LOC4804299|XP_001360879.3|DPSE
OG0002674	LOC108597165|XP_017839066.1|DBUS	LOC4804086|XP_033234655.1|DPSE
OG0002675	LOC108600401|XP_033149594.1|DBUS	LOC4812434|XP_001352686.4|DPSE
OG0002676	LOC108597316|XP_017839291.1|DBUS	LOC4804708|XP_001361226.4|DPSE
OG0002677	LOC108597670|XP_017839829.1|DBUS	LOC4803487|XP_015039099.2|DPSE
OG0002678	LOC108597631|XP_017839765.1|DBUS	LOC4804743|XP_001361255.2|DPSE
OG0002679	LOC108596042|XP_017836912.1|DBUS	LOC6898446|XP_033234104.1|DPSE
OG0002680	LOC108605491|XP_017850725.1|DBUS	LOC4814836|XP_001355138.3|DPSE
OG0002681	LOC108597126|XP_017838995.1|DBUS	LOC6899006|XP_002138966.1|DPSE
OG0002682	LOC108600232|XP_017843149.1|DBUS	LOC4812089|XP_015043744.2|DPSE
OG0002683	LOC108603713|XP_017848242.1|DBUS	LOC4802633|XP_015037963.2|DPSE
OG0002684	LOC108607149|XP_017853282.1|DBUS	LOC6901728|XP_002134396.1|DPSE
OG0002685	LOC108597904|XP_033149591.1|DBUS	LOC6899793|XP_033238792.1|DPSE
OG0002686	LOC108600083|XP_017842931.1|DBUS	LOC6900866|XP_002135223.3|DPSE
OG0002687	LOC108600407|XP_033149300.1|DBUS	LOC4812070|XP_015044016.2|DPSE
OG0002688	LOC108599758|XP_017842262.1|DBUS	LOC4813984|XP_001354139.3|DPSE
OG0002689	LOC108606034|XP_017851350.1|DBUS	LOC4814909|XP_001354683.1|DPSE
OG0002690	LOC108598605|XP_017840792.1|DBUS	LOC4813858|XP_001353935.3|DPSE
OG0002691	LOC108595897|XP_017836675.1|DBUS	LOC4805501|XP_001361895.3|DPSE
OG0002692	LOC108595171|XP_017835831.1|DBUS	LOC4804314|XP_015039804.1|DPSE
OG0002693	LOC108599860|XP_017842490.1|DBUS	LOC4813016|XP_001353727.1|DPSE
OG0002694	LOC108596121|XP_017837069.1|DBUS	LOC4804238|XP_001360829.3|DPSE
OG0002695	LOC108599188|XP_017841473.1|DBUS	LOC117183985|XP_033235656.1|DPSE, LOC4813220|XP_001353864.1|DPSE
OG0002696	LOC108599994|XP_017842742.1|DBUS	LOC6897314|XP_002137469.3|DPSE, LOC4812382|XP_002135397.1|DPSE
OG0002697	LOC108600883|XP_033149348.1|DBUS	LOC6899987|XP_033237978.1|DPSE
OG0002698	LOC108600422|XP_017843472.2|DBUS	LOC4812540|XP_001352732.3|DPSE
OG0002699	LOC108600862|XP_017844157.1|DBUS	LOC4812435|XP_001352687.1|DPSE
OG0002700	LOC108599945|XP_017842658.1|DBUS	LOC4813317|XP_033239409.1|DPSE
OG0002701	LOC108596146|XP_017837127.1|DBUS	LOC4804488|XP_033233384.1|DPSE
