Orthogroup	DBUS.longest_only	DHYD.longest_only
OG0000467	LOC117134632|XP_017837083.1|DBUS	LOC111593806|XP_023162599.2|DHYD
OG0000467	LOC108594730|XP_033148919.1|DBUS	LOC111593964|XP_023162823.1|DHYD, LOC111593807|XP_030078931.1|DHYD, LOC115483377|XP_030080957.1|DHYD
OG0000468	LOC108603095|XP_017847080.1|DBUS	LOC111594544|XP_023163664.1|DHYD
OG0000468	LOC108596066|XP_017836950.1|DBUS	LOC111603285|XP_023176571.1|DHYD
OG0000469	LOC108608447|XP_033150823.1|DBUS	LOC111599103|XP_030080377.1|DHYD
OG0000469	LOC108607865|XP_033150865.1|DBUS	LOC111594196|XP_023163161.2|DHYD
OG0000470	LOC108599162|XP_017841438.1|DBUS	LOC111597450|XP_023167940.2|DHYD
OG0000470	LOC108600871|XP_017844171.1|DBUS	LOC111605702|XP_023180148.2|DHYD
OG0000471	LOC108599012|XP_017841278.1|DBUS	LOC111596972|XP_023167216.2|DHYD
OG0000471	LOC108597544|XP_017839642.2|DBUS	LOC111599379|XP_023170781.2|DHYD
OG0000473	LOC108606785|XP_017852707.1|DBUS	LOC111603131|XP_023176373.2|DHYD
OG0000473	LOC108606568|XP_017852275.1|DBUS	LOC111596836|XP_023166978.1|DHYD
OG0000474	LOC108606889|XP_017852903.1|DBUS	LOC111598285|XP_023169235.1|DHYD
OG0000474	LOC108599045|XP_017841314.1|DBUS	LOC111593118|XP_023161487.1|DHYD
OG0000475	LOC108603139|XP_017847164.1|DBUS	LOC111603597|XP_023177023.1|DHYD
OG0000475	LOC108603138|XP_033149782.1|DBUS	LOC111603622|XP_023177060.1|DHYD
OG0000476	LOC108601874|XP_017845333.1|DBUS	LOC111593686|XP_023162350.2|DHYD
OG0000476	LOC108601876|XP_017845334.1|DBUS	LOC111593679|XP_023162339.2|DHYD
OG0000477	LOC108603330|XP_017847543.1|DBUS	LOC111605451|XP_023179735.2|DHYD
OG0000477	LOC108603329|XP_017847541.1|DBUS	LOC111605452|XP_023179737.2|DHYD
OG0000478	LOC108604187|XP_017849026.1|DBUS	LOC111597454|XP_023167974.2|DHYD, LOC111595621|XP_023165200.1|DHYD
OG0000479	LOC108602210|XP_017845746.1|DBUS	LOC111595696|XP_023165309.2|DHYD
OG0000480	LOC108608176|XP_017854923.1|DBUS	LOC111596053|XP_023165869.2|DHYD
OG0000480	LOC108608263|XP_017855045.2|DBUS	LOC111596048|XP_023165854.2|DHYD
OG0000482	LOC108602417|XP_017846021.1|DBUS	LOC111604576|XP_023178447.2|DHYD
OG0000482	LOC108602929|XP_017846761.1|DBUS	LOC111596695|XP_023166779.2|DHYD
OG0000483	LOC108601521|XP_017844910.1|DBUS	LOC111593381|XP_023161868.2|DHYD
OG0000483	LOC108601522|XP_017844911.1|DBUS	LOC111593380|XP_023161867.1|DHYD
OG0000484	LOC108601234|XP_017844622.1|DBUS	LOC111596206|XP_023166087.2|DHYD
OG0000484	LOC108603005|XP_017846888.1|DBUS	LOC111596207|XP_023166088.2|DHYD
OG0000485	LOC108598797|XP_017841030.2|DBUS	LOC111599248|XP_023170617.1|DHYD
OG0000485	LOC108598796|XP_017841029.1|DBUS	LOC111599245|XP_023170613.2|DHYD
OG0000486	LOC108596151|XP_017837135.1|DBUS	LOC111603844|XP_023177385.1|DHYD
OG0000486	LOC108596150|XP_017837133.1|DBUS	LOC111603843|XP_023177381.2|DHYD
OG0000487	LOC108596686|XP_017838191.1|DBUS	LOC111593296|XP_023161744.1|DHYD
OG0000487	LOC108596684|XP_017838190.1|DBUS	LOC111593298|XP_023161748.2|DHYD
OG0000488	LOC108607531|XP_017853901.1|DBUS	LOC111596121|XP_023165958.1|DHYD
OG0000488	LOC108607530|XP_017853900.1|DBUS, LOC108597677|XP_017839842.1|DBUS	LOC111596119|XP_023165956.2|DHYD, LOC111596120|XP_023165957.2|DHYD
OG0000489	LOC108601233|XP_017844621.1|DBUS	LOC111601480|XP_023173837.2|DHYD
OG0000489	LOC108605120|XP_017850171.1|DBUS	LOC111600206|XP_023171991.2|DHYD
OG0000490	LOC108604935|XP_017849993.2|DBUS	LOC111601842|XP_023174444.1|DHYD
OG0000490	LOC108605671|XP_033150192.1|DBUS	LOC111594278|XP_030078911.1|DHYD
OG0000491	LOC108596506|XP_017837835.1|DBUS	LOC111603099|XP_023176331.1|DHYD
OG0000492	LOC108595995|XP_017836771.1|DBUS	LOC111600144|XP_023171889.1|DHYD
OG0000493	LOC108594289|XP_017834920.1|DBUS	LOC115482941|XP_030079169.1|DHYD, LOC111603176|XP_023176429.1|DHYD
OG0000494	LOC108606028|XP_017851344.1|DBUS	LOC111598110|XP_030078907.1|DHYD
OG0000494	LOC108601934|XP_017845401.1|DBUS	LOC111600816|XP_023172885.2|DHYD
OG0000494	LOC108607321|XP_017853484.2|DBUS	LOC115482733|XP_030078968.1|DHYD, LOC111599006|XP_023170287.1|DHYD
OG0000495	LOC108607252|XP_017853424.1|DBUS	LOC111592988|XP_023161258.2|DHYD
OG0000495	LOC108595134|XP_033148928.1|DBUS	LOC111593176|XP_023161550.1|DHYD
OG0000496	LOC108607804|XP_017854336.2|DBUS	LOC111602239|XP_023174993.2|DHYD
OG0000496	LOC108606710|XP_033150553.1|DBUS	LOC111592915|XP_023161134.2|DHYD
OG0000497	LOC108608244|XP_017855020.1|DBUS	LOC111591953|XP_023159655.2|DHYD
OG0000497	LOC108608243|XP_017855019.1|DBUS	LOC111591960|XP_023159668.2|DHYD
OG0000498	LOC108601529|XP_017844918.1|DBUS	LOC111593377|XP_023161864.2|DHYD
OG0000499	LOC108595373|XP_017836089.1|DBUS	LOC111600628|XP_023172599.1|DHYD
OG0000499	LOC108605782|XP_017851073.1|DBUS	LOC111605300|XP_023179522.1|DHYD
OG0000500	LOC108598631|XP_017840820.1|DBUS	LOC111603333|XP_023176637.2|DHYD
OG0000500	LOC108598855|XP_033149397.1|DBUS	LOC111599229|XP_023170595.2|DHYD
OG0000501	LOC108596166|XP_017837162.1|DBUS, LOC108596167|XP_017837163.1|DBUS	LOC111596380|XP_023166354.2|DHYD
OG0000502	LOC108595426|XP_017836143.1|DBUS	LOC111597052|XP_023167338.1|DHYD
OG0000504	LOC108596168|XP_017837167.1|DBUS, LOC108601108|XP_033149346.1|DBUS	LOC111605654|XP_023180083.2|DHYD
OG0000505	LOC108606873|XP_017852885.1|DBUS	LOC111601616|XP_023174050.2|DHYD
OG0000505	LOC108605502|XP_017850739.1|DBUS	LOC111601617|XP_030079936.1|DHYD
OG0000506	LOC108602955|XP_017846796.1|DBUS	LOC111601316|XP_030081592.1|DHYD
OG0000506	LOC108602956|XP_017846797.1|DBUS	LOC111601344|XP_023173644.2|DHYD
OG0000507	LOC108606223|XP_017851609.1|DBUS	LOC111593499|XP_030079940.1|DHYD
OG0000507	LOC117134647|XP_017851605.1|DBUS	LOC111593500|XP_023162035.1|DHYD
OG0000508	LOC108599042|XP_017841310.1|DBUS	LOC111596887|XP_023167105.2|DHYD
OG0000508	LOC108598122|XP_017840227.1|DBUS	LOC111597412|XP_030079482.1|DHYD
OG0000509	LOC108596839|XP_017838456.1|DBUS	LOC111596627|XP_030081319.1|DHYD
OG0000509	LOC108596688|XP_017838193.1|DBUS	LOC111594118|XP_023163046.1|DHYD
OG0000510	LOC108596336|XP_017837479.1|DBUS	LOC111592519|XP_023160538.2|DHYD
OG0000511	LOC108594496|XP_017835181.1|DBUS	LOC111602504|XP_023175347.2|DHYD
OG0000511	LOC108598453|XP_017840588.2|DBUS	LOC111602452|XP_023175279.2|DHYD
OG0000512	LOC108594653|XP_017835287.1|DBUS	LOC111602494|XP_023175331.2|DHYD
OG0000513	LOC108597032|XP_017838814.1|DBUS	LOC111597638|XP_023168211.2|DHYD
OG0000513	LOC108597626|XP_017839762.2|DBUS	LOC111598968|XP_023170230.2|DHYD
OG0000514	LOC108599549|XP_017841933.2|DBUS	LOC111595808|XP_023165467.2|DHYD
OG0000514	LOC108608448|XP_017855316.1|DBUS	LOC111595862|XP_030079227.1|DHYD
OG0000515	LOC108607415|XP_017853695.1|DBUS	LOC111597674|XP_023168272.1|DHYD
OG0000515	LOC108600368|XP_017843395.1|DBUS	LOC111595057|XP_023164379.1|DHYD
OG0000516	LOC108605975|XP_033150222.1|DBUS	LOC111602030|XP_030079551.1|DHYD
OG0000516	LOC108605334|XP_033150223.1|DBUS	LOC111602063|XP_023174745.2|DHYD
OG0000517	LOC108599512|XP_017841869.2|DBUS	LOC111598097|XP_023168915.1|DHYD
OG0000517	LOC108599510|XP_017841866.1|DBUS	LOC111598096|XP_023168914.1|DHYD
OG0000518	LOC108600991|XP_017844343.2|DBUS	LOC111592833|XP_023161025.2|DHYD
OG0000519	LOC108604951|XP_033150406.1|DBUS	LOC111598394|XP_030079555.1|DHYD
OG0000521	LOC108605597|XP_017850861.1|DBUS	LOC111595958|XP_030080031.1|DHYD
OG0000521	LOC108607174|XP_033150359.1|DBUS	LOC111596169|XP_030080029.1|DHYD
OG0000522	LOC108596722|XP_033149923.1|DBUS	LOC111602233|XP_023174988.2|DHYD
OG0000522	LOC108605160|XP_017850231.1|DBUS	LOC111598827|XP_023170027.2|DHYD
OG0000523	LOC108604389|XP_017849335.1|DBUS	LOC111600814|XP_023172881.1|DHYD
OG0000523	LOC108606259|XP_017851704.1|DBUS	LOC111594079|XP_023162989.1|DHYD
OG0000524	LOC108603982|XP_017848697.1|DBUS	LOC111601791|XP_023174330.2|DHYD
OG0000525	LOC108597586|XP_017839695.1|DBUS	LOC111602095|XP_023174797.2|DHYD
OG0000526	LOC108603066|XP_017847004.2|DBUS	LOC111594352|XP_023163380.2|DHYD
OG0000526	LOC108596578|XP_017837991.1|DBUS	LOC111593598|XP_023162226.1|DHYD
OG0000527	LOC108607852|XP_017854421.2|DBUS	LOC111602174|XP_023174903.1|DHYD
OG0000527	LOC108595917|XP_033149916.1|DBUS	LOC111602152|XP_023174872.2|DHYD
OG0000528	LOC108607615|XP_017854017.1|DBUS	LOC111596125|XP_023165963.2|DHYD
OG0000529	LOC108598475|XP_017840655.1|DBUS	LOC111599312|XP_023170690.2|DHYD
OG0000529	LOC108606430|XP_017852034.1|DBUS, LOC108606441|XP_017852045.1|DBUS	LOC111596088|XP_023165916.2|DHYD
OG0000530	LOC108598640|XP_017840834.2|DBUS	LOC111597573|XP_023168140.2|DHYD
OG0000530	LOC108599143|XP_033149536.1|DBUS	LOC111603062|XP_023176287.1|DHYD
OG0000531	LOC108607925|XP_017854528.2|DBUS	LOC111600560|XP_023172479.1|DHYD
OG0000532	LOC108602981|XP_017846856.1|DBUS, LOC108602982|XP_017846857.2|DBUS	LOC111601426|XP_023173770.2|DHYD
OG0000532	LOC108602983|XP_017846858.1|DBUS	LOC111601494|XP_023173849.1|DHYD
OG0000533	LOC108606118|XP_017851461.1|DBUS	LOC111598396|XP_023169390.1|DHYD
OG0000533	LOC108604646|XP_017849685.1|DBUS	LOC111604888|XP_023178896.1|DHYD
OG0000534	LOC108606757|XP_017852651.1|DBUS	LOC111597222|XP_030080076.1|DHYD
OG0000534	LOC108601002|XP_033149627.1|DBUS	LOC111603140|XP_023176383.2|DHYD, LOC111601121|XP_023173344.2|DHYD
OG0000535	LOC108595799|XP_017836579.1|DBUS	LOC111599263|XP_023170633.1|DHYD
OG0000535	LOC108595694|XP_017836465.1|DBUS	LOC111595592|XP_023165170.1|DHYD
OG0000536	LOC108600702|XP_017843912.1|DBUS	LOC111593098|XP_023161464.2|DHYD
OG0000537	LOC108595146|XP_017835801.1|DBUS	LOC111593799|XP_023162588.2|DHYD
OG0000538	LOC108597300|XP_017839267.1|DBUS	LOC111604354|XP_023178187.1|DHYD
OG0000538	LOC108595482|XP_017836221.1|DBUS	LOC111598006|XP_023168766.1|DHYD
OG0000539	LOC108602420|XP_017846023.1|DBUS	LOC111595172|XP_023164520.1|DHYD
OG0000539	LOC108602112|XP_017845626.1|DBUS	LOC111595165|XP_023164513.1|DHYD
OG0000540	LOC108602949|XP_017846792.1|DBUS	LOC111596102|XP_023165932.1|DHYD
OG0000541	LOC108597229|XP_017839161.1|DBUS	LOC111597696|XP_023168300.1|DHYD
OG0000542	LOC108602847|XP_017846605.1|DBUS	LOC111604801|XP_023178789.2|DHYD
OG0000542	LOC108607338|XP_017853510.1|DBUS	LOC111593703|XP_023162419.1|DHYD
OG0000543	LOC108602308|XP_017845880.1|DBUS	LOC111594828|XP_023164060.1|DHYD
OG0000543	LOC108597250|XP_017839191.1|DBUS	LOC111595610|XP_023165184.2|DHYD
OG0000544	LOC108598572|XP_017840747.1|DBUS	LOC111601045|XP_023173227.1|DHYD
OG0000544	LOC108601988|XP_017845471.1|DBUS	LOC111595332|XP_023164764.1|DHYD
OG0000545	LOC108604827|XP_017849929.1|DBUS	LOC111601520|XP_023173894.2|DHYD
OG0000545	LOC108601838|XP_017845270.1|DBUS	LOC111601443|XP_030078652.1|DHYD
OG0000546	LOC108601923|XP_017845389.1|DBUS	LOC111603558|XP_023176966.2|DHYD
OG0000546	LOC108606610|XP_017852368.1|DBUS	LOC111596748|XP_023166847.1|DHYD
OG0000547	LOC117134897|XP_033150171.1|DBUS	LOC111597263|XP_023167642.1|DHYD
OG0000547	LOC117134917|XP_033150290.1|DBUS	LOC111602796|XP_023175848.1|DHYD
OG0000548	LOC108600001|XP_017842770.1|DBUS	LOC111594374|XP_023163406.2|DHYD
OG0000548	LOC108599999|XP_017842768.1|DBUS	LOC111594371|XP_023163404.2|DHYD
OG0000548	LOC108598747|XP_017840972.1|DBUS	LOC111594370|XP_023163403.2|DHYD
OG0000549	LOC108597358|XP_017839362.1|DBUS	LOC111593805|XP_023162598.1|DHYD
OG0000550	LOC108600246|XP_017843171.1|DBUS	LOC111601730|XP_023174224.2|DHYD
OG0000550	LOC108599789|XP_017842337.1|DBUS	LOC111596321|XP_023166255.1|DHYD
OG0000551	LOC117134707|XP_033149110.1|DBUS	LOC111598806|XP_030081348.1|DHYD
OG0000552	LOC108604775|XP_017849861.1|DBUS	LOC111594479|XP_023163552.2|DHYD, LOC111594594|XP_023163725.2|DHYD
OG0000552	LOC108604553|XP_017849570.1|DBUS	LOC111594576|XP_023163702.2|DHYD
OG0000553	LOC108607710|XP_017854200.1|DBUS	LOC111594723|XP_023163922.2|DHYD, LOC111594692|XP_023163880.2|DHYD, LOC111594722|XP_023163920.2|DHYD
OG0000554	LOC108603333|XP_017847547.1|DBUS	LOC111605581|XP_023179953.2|DHYD
OG0000554	LOC108603906|XP_017848577.1|DBUS	LOC111594453|XP_023163515.2|DHYD
OG0000555	LOC108598841|XP_017841083.1|DBUS	LOC111601060|XP_023173247.1|DHYD
OG0000555	LOC108600745|XP_017843982.2|DBUS	LOC111604484|XP_023178339.1|DHYD
OG0000556	LOC108606358|XP_017851895.1|DBUS	LOC111598310|XP_023169272.1|DHYD
OG0000556	LOC108601830|XP_017845260.1|DBUS	LOC111603437|XP_023176789.1|DHYD
OG0000557	LOC108602380|XP_017845981.1|DBUS	LOC111604581|XP_023178452.2|DHYD
OG0000557	LOC108601916|XP_017845382.1|DBUS	LOC111604564|XP_023178431.2|DHYD
OG0000558	LOC108603053|XP_017846977.1|DBUS	LOC111603017|XP_023176204.1|DHYD
OG0000558	LOC108606036|XP_017851352.1|DBUS	LOC111598667|XP_023169787.2|DHYD
OG0000559	LOC108601255|XP_033149943.1|DBUS	LOC111601778|XP_023174299.2|DHYD
OG0000559	LOC108598234|XP_017840339.2|DBUS	LOC111595083|XP_023164406.2|DHYD
OG0000560	LOC108596462|XP_017837702.1|DBUS	LOC111597007|XP_023167279.1|DHYD
OG0000560	LOC108596461|XP_017837700.1|DBUS	LOC111597006|XP_023167278.1|DHYD
OG0000561	LOC108598408|XP_017840520.2|DBUS	LOC111598714|XP_023169871.2|DHYD
OG0000561	LOC108599822|XP_017842414.2|DBUS	LOC111598750|XP_023169918.2|DHYD
OG0000562	LOC108600189|XP_017843087.1|DBUS	LOC111593112|XP_023161480.2|DHYD
OG0000562	LOC108600901|XP_017844217.1|DBUS	LOC115483767|XP_030081869.1|DHYD, LOC111592803|XP_023160979.1|DHYD
OG0000563	LOC108598153|XP_017840259.1|DBUS	LOC111597229|XP_023167590.2|DHYD
OG0000563	LOC108599600|XP_017842042.1|DBUS	LOC111604480|XP_023178332.1|DHYD
OG0000564	LOC108599307|XP_017841598.1|DBUS	LOC111601717|XP_023174206.1|DHYD
OG0000564	LOC108599368|XP_017841662.1|DBUS	LOC111601679|XP_023174146.1|DHYD
OG0000566	LOC108603666|XP_017848148.1|DBUS	LOC111602385|XP_023175176.1|DHYD
OG0000566	LOC108601114|XP_017844522.1|DBUS	LOC111604753|XP_023178707.1|DHYD
OG0000567	LOC108605691|XP_017850972.1|DBUS	LOC111597252|XP_023167623.1|DHYD
OG0000567	LOC108605747|XP_017851035.1|DBUS	LOC111597331|XP_023167742.2|DHYD
OG0000568	LOC108607079|XP_033150286.1|DBUS	LOC111598233|XP_023169167.2|DHYD
OG0000568	LOC108604579|XP_017849599.1|DBUS	LOC111601981|XP_023174631.2|DHYD
OG0000569	LOC108603949|XP_017848630.1|DBUS	LOC111602724|XP_023175738.1|DHYD
OG0000569	LOC117134664|XP_033148957.1|DBUS	LOC111600813|XP_023172874.1|DHYD
OG0000570	LOC108601811|XP_017845236.1|DBUS	LOC111596953|XP_023167181.2|DHYD
OG0000570	LOC108601699|XP_017845101.1|DBUS	LOC111596961|XP_023167195.2|DHYD
OG0000571	LOC108603985|XP_017848703.2|DBUS	LOC111594258|XP_023163247.2|DHYD
OG0000571	LOC108604085|XP_017848851.1|DBUS	LOC111594260|XP_030078679.1|DHYD
OG0000572	LOC108602301|XP_033149931.1|DBUS	LOC111596609|XP_023166661.1|DHYD
OG0000572	LOC108602272|XP_017845817.1|DBUS	LOC111596591|XP_023166642.1|DHYD
OG0000573	LOC108600971|XP_017844317.1|DBUS	LOC111597783|XP_023168417.2|DHYD
OG0000573	LOC108596604|XP_017838025.1|DBUS	LOC111599905|XP_023171495.1|DHYD
OG0000574	LOC108599664|XP_017842135.1|DBUS	LOC111597298|XP_023167689.2|DHYD
OG0000574	LOC108603891|XP_017848554.1|DBUS	LOC111601545|XP_023173949.1|DHYD
OG0000575	LOC108600792|XP_017844056.1|DBUS	LOC111595126|XP_023164466.2|DHYD
OG0000575	LOC108598396|XP_017840505.2|DBUS	LOC111595051|XP_023164346.2|DHYD
OG0000576	LOC108602041|XP_017845537.1|DBUS	LOC111603412|XP_023176762.2|DHYD
OG0000577	LOC108594299|XP_017835027.2|DBUS	LOC111605564|XP_023179904.1|DHYD
OG0000577	LOC108608040|XP_017854710.2|DBUS	LOC111605561|XP_023179902.1|DHYD
OG0000578	LOC108594415|XP_017835074.2|DBUS	LOC111601242|XP_023173511.2|DHYD
OG0000578	LOC108596764|XP_017838345.1|DBUS	LOC111599661|XP_023171129.2|DHYD
OG0000579	LOC108602480|XP_017846092.1|DBUS	LOC111593268|XP_023161705.1|DHYD
OG0000579	LOC108600915|XP_017844237.2|DBUS	LOC111597243|XP_023167607.1|DHYD
OG0000580	LOC108601859|XP_017845304.1|DBUS	LOC111603021|XP_023176219.2|DHYD
OG0000580	LOC108602009|XP_017845502.1|DBUS	LOC111602980|XP_023176142.2|DHYD
OG0000581	LOC108602855|XP_017846620.1|DBUS	LOC111596434|XP_023166418.2|DHYD
OG0000581	LOC108606591|XP_017852323.2|DBUS	LOC111594057|XP_023162943.1|DHYD
OG0000582	LOC108597207|XP_017839135.1|DBUS	LOC111595070|XP_023164398.1|DHYD
OG0000583	LOC108595124|XP_017835774.1|DBUS	LOC111593932|XP_023162778.1|DHYD
OG0000583	LOC108596976|XP_017838717.1|DBUS	LOC111603806|XP_023177325.1|DHYD
OG0000584	LOC108603596|XP_017848031.1|DBUS	LOC111593777|XP_023162563.1|DHYD
OG0000584	LOC108605753|XP_017851046.1|DBUS	LOC111593774|XP_023162561.1|DHYD, LOC111593775|XP_023162562.2|DHYD
OG0000585	LOC108599352|XP_017841645.2|DBUS, LOC108599402|XP_017841701.2|DBUS	LOC111592847|XP_023161053.2|DHYD, LOC111592827|XP_023161020.2|DHYD
OG0000586	LOC108597480|XP_017839544.2|DBUS	LOC111597975|XP_023168718.2|DHYD
OG0000589	LOC108606426|XP_017852018.1|DBUS	LOC111592357|XP_030080157.1|DHYD
OG0000590	LOC108602365|XP_017845957.1|DBUS	LOC111595919|XP_023165638.1|DHYD
OG0000590	LOC108605500|XP_017850737.1|DBUS	LOC111605431|XP_023179712.1|DHYD
OG0000592	LOC108595030|XP_017835658.1|DBUS	LOC111593899|XP_023162736.2|DHYD
OG0000592	LOC108595670|XP_017836438.1|DBUS	LOC111600679|XP_023172697.2|DHYD
OG0000593	LOC108597144|XP_017839027.1|DBUS	LOC111595398|XP_023164873.1|DHYD
OG0000594	LOC108603904|XP_017848574.1|DBUS	LOC111594451|XP_023163512.1|DHYD
OG0000594	LOC108602022|XP_017845514.1|DBUS	LOC111604560|XP_023178428.1|DHYD
OG0000595	LOC108603987|XP_017849475.1|DBUS	LOC111605572|XP_023179922.1|DHYD
OG0000595	LOC108602346|XP_017845930.1|DBUS	LOC111598220|XP_023169146.1|DHYD
OG0000596	LOC108606622|XP_017852397.1|DBUS	LOC111601915|XP_023174530.2|DHYD
OG0000596	LOC108602102|XP_017845615.1|DBUS	LOC111601319|XP_023173617.2|DHYD
OG0000597	LOC108601607|XP_033149792.1|DBUS	LOC111596407|XP_023166384.2|DHYD
OG0000597	LOC108601606|XP_017844995.1|DBUS	LOC111596409|XP_023166385.2|DHYD
OG0000598	LOC108601674|XP_017845068.1|DBUS	LOC111594455|XP_023163518.2|DHYD, LOC111594456|XP_023163520.2|DHYD
OG0000599	LOC108598020|XP_033149613.1|DBUS	LOC111597568|XP_023168134.2|DHYD
OG0000599	LOC108598021|XP_017840125.2|DBUS	LOC111597569|XP_023168135.2|DHYD
OG0000600	LOC108595133|XP_017835783.1|DBUS	LOC111595722|XP_023165340.1|DHYD
OG0000600	LOC108597445|XP_017839497.1|DBUS	LOC111595725|XP_023165344.1|DHYD
OG0000601	LOC108607665|XP_017854114.2|DBUS	LOC111593157|XP_023161528.2|DHYD
OG0000601	LOC108607664|XP_017854100.1|DBUS	LOC111593163|XP_023161533.1|DHYD
OG0000602	LOC108600870|XP_017844175.1|DBUS	LOC111603941|XP_023177537.2|DHYD
OG0000602	LOC108602317|XP_017845894.1|DBUS	LOC111603928|XP_023177523.2|DHYD, LOC111603976|XP_023177590.2|DHYD
OG0000603	LOC108607538|XP_017853908.1|DBUS	LOC111601936|XP_023174558.2|DHYD
OG0000604	LOC108606212|XP_017851590.1|DBUS	LOC111603542|XP_023176944.1|DHYD
OG0000604	LOC108600146|XP_033150916.1|DBUS	LOC111596067|XP_023165885.1|DHYD
OG0000605	LOC108600259|XP_017843707.2|DBUS	LOC111601154|XP_023173401.2|DHYD
OG0000607	LOC108603848|XP_017848490.1|DBUS	LOC111596833|XP_023166979.1|DHYD
OG0000607	LOC108604803|XP_017849894.1|DBUS	LOC111595484|XP_023165048.1|DHYD
OG0000608	LOC108601745|XP_017845154.1|DBUS	LOC111600241|XP_023172044.1|DHYD
OG0000608	LOC108604230|XP_033149870.1|DBUS	LOC111600252|XP_023172065.1|DHYD
OG0000609	LOC108596154|XP_017837144.1|DBUS	LOC111595828|XP_030079203.1|DHYD, LOC111595827|XP_023165501.1|DHYD
OG0000610	LOC108598921|XP_017841174.1|DBUS	LOC111592275|XP_023160142.1|DHYD
OG0000610	LOC108595804|XP_017836583.1|DBUS	LOC111601249|XP_023173516.1|DHYD
OG0000611	LOC108596906|XP_017838590.1|DBUS	LOC111600146|XP_023171891.1|DHYD
OG0000611	LOC108597476|XP_017839540.1|DBUS	LOC111594124|XP_023163051.2|DHYD
OG0000612	LOC108598220|XP_033149401.1|DBUS	LOC111603340|XP_030079167.1|DHYD
OG0000614	LOC108606664|XP_017852479.1|DBUS	LOC111593076|XP_023161423.2|DHYD
OG0000615	LOC108605812|XP_017851107.1|DBUS	LOC111603150|XP_023176394.1|DHYD
OG0000615	LOC108602040|XP_017845536.1|DBUS	LOC111602718|XP_023175732.2|DHYD
OG0000616	LOC108606577|XP_017852289.1|DBUS	LOC111603109|XP_023176343.2|DHYD
OG0000617	LOC108603116|XP_017847115.1|DBUS	LOC111603495|XP_023176870.2|DHYD
OG0000617	LOC108602630|XP_017846261.1|DBUS	LOC111598297|XP_023169253.2|DHYD
OG0000618	LOC108604446|XP_017849415.1|DBUS	LOC111599431|XP_023170852.2|DHYD
OG0000618	LOC108598280|XP_017840385.2|DBUS	LOC111594908|XP_023164162.1|DHYD
OG0000619	LOC108595862|XP_017836642.1|DBUS	LOC111604249|XP_023178008.1|DHYD
OG0000620	LOC108600112|XP_017842971.2|DBUS	LOC111603737|XP_023177221.2|DHYD
OG0000621	LOC108603301|XP_017847467.1|DBUS	LOC111595025|XP_030080700.1|DHYD
OG0000621	LOC108606999|XP_017853064.1|DBUS	LOC111604520|XP_023178415.1|DHYD
OG0000622	LOC108601034|XP_017844402.2|DBUS	LOC111604778|XP_023178753.2|DHYD
OG0000622	LOC108601069|XP_017844451.2|DBUS	LOC111600479|XP_023172358.2|DHYD
OG0000623	LOC108598501|XP_017840661.1|DBUS	LOC111595393|XP_023164863.1|DHYD
OG0000623	LOC108598427|XP_017840543.1|DBUS	LOC111602902|XP_023176008.1|DHYD
OG0000624	LOC108595853|XP_017836633.1|DBUS, LOC108595816|XP_017836595.1|DBUS	LOC111603217|XP_030080968.1|DHYD
OG0000625	LOC108599598|XP_017842038.2|DBUS	LOC111594856|XP_023164103.2|DHYD
OG0000625	LOC108599602|XP_017842044.1|DBUS	LOC111594850|XP_023164090.1|DHYD
OG0000626	LOC108595716|XP_033149015.1|DBUS	LOC111592181|XP_023160015.2|DHYD
OG0000626	LOC108597657|XP_017839805.1|DBUS	LOC111605285|XP_023179497.2|DHYD
OG0000627	LOC108600158|XP_017843048.1|DBUS	LOC111604761|XP_023178721.1|DHYD
OG0000627	LOC108606137|XP_017851480.1|DBUS	LOC111605598|XP_023179977.1|DHYD
OG0000628	LOC108598182|XP_033149621.1|DBUS, LOC108601324|XP_017844715.2|DBUS	LOC111596303|XP_023166229.1|DHYD
OG0000628	LOC108600241|XP_017843166.1|DBUS	LOC111596646|XP_023166711.1|DHYD
OG0000629	LOC108604816|XP_017849913.1|DBUS	LOC111600276|XP_023172092.2|DHYD
OG0000629	LOC108608245|XP_017855021.2|DBUS	LOC111599207|XP_023170571.1|DHYD
OG0000630	LOC108594231|XP_017834831.2|DBUS	LOC111600321|XP_023172152.1|DHYD
OG0000630	LOC108594324|XP_017834963.1|DBUS	LOC111600410|XP_023172262.2|DHYD
OG0000631	LOC108608207|XP_017854971.2|DBUS	LOC111599386|XP_023170791.2|DHYD
OG0000631	LOC108608114|XP_017854830.1|DBUS	LOC111596318|XP_023166252.2|DHYD
OG0000632	LOC108608105|XP_017854808.1|DBUS	LOC111596100|XP_023165928.1|DHYD
OG0000632	LOC108602629|XP_017846264.1|DBUS	LOC111599127|XP_023170457.2|DHYD
OG0000634	LOC108596891|XP_017838563.1|DBUS	LOC111597011|XP_023167283.2|DHYD
OG0000635	LOC108594749|XP_017835377.1|DBUS	LOC111594670|XP_023163849.2|DHYD
OG0000635	LOC108605299|XP_017850452.1|DBUS	LOC111598171|XP_023169033.1|DHYD
OG0000636	LOC108607989|XP_017854638.1|DBUS	LOC111600582|XP_023172541.1|DHYD
OG0000636	LOC108607990|XP_017854639.1|DBUS	LOC111600597|XP_023172561.1|DHYD
OG0000637	LOC108604983|XP_017850042.1|DBUS	LOC111596742|XP_030079889.1|DHYD
