Orthogroup	DBUS.longest_only	DSAN.longest_only
OG0000835	LOC108599933|XP_017842639.1|DBUS	LOC120447995|XP_039485626.1|DSAN
OG0000836	LOC108594389|XP_017835040.2|DBUS	LOC120444786|XP_039480663.1|DSAN, LOC120446466|XP_039483405.1|DSAN
OG0000837	LOC108605540|XP_017850781.1|DBUS	LOC120456017|XP_039498514.1|DSAN
OG0000838	LOC108599700|XP_017842189.1|DBUS	LOC120446392|XP_039483264.1|DSAN
OG0000839	LOC108603192|XP_017847258.1|DBUS	LOC120454532|XP_039495840.1|DSAN
OG0000839	LOC108603892|XP_017848555.1|DBUS	LOC120451944|XP_039491897.1|DSAN
OG0000840	LOC108607242|XP_017853410.1|DBUS	LOC120458694|XP_039502372.1|DSAN, LOC120455729|XP_039498077.1|DSAN
OG0000841	LOC108604566|XP_017849584.1|DBUS	LOC120451377|XP_039490961.1|DSAN
OG0000842	LOC108601962|XP_017845438.1|DBUS	LOC120453999|XP_039494901.1|DSAN
OG0000843	LOC108596754|XP_017838322.1|DBUS	LOC120444653|XP_039480427.1|DSAN
OG0000844	LOC108603130|XP_017847139.1|DBUS	LOC120453662|XP_039494404.1|DSAN
OG0000845	LOC108606705|XP_017852569.1|DBUS	LOC120455685|XP_039498028.1|DSAN, LOC120455684|XP_039498027.1|DSAN
OG0000846	LOC108602823|XP_017846546.1|DBUS	LOC120450891|XP_039490065.1|DSAN
OG0000847	LOC108594647|XP_033149228.1|DBUS, LOC108595338|XP_017836048.1|DBUS	LOC120446471|XP_039483408.1|DSAN, LOC120444283|XP_039479732.1|DSAN
OG0000848	LOC108606251|XP_017851691.1|DBUS	LOC120458084|XP_039501535.1|DSAN
OG0000849	LOC108594539|XP_017835231.1|DBUS	LOC120458656|XP_039502321.1|DSAN
OG0000849	LOC108594537|XP_017835229.1|DBUS	LOC120458664|XP_039502331.1|DSAN
OG0000850	LOC108596126|XP_017837078.1|DBUS	LOC120446442|XP_039483353.1|DSAN
OG0000850	LOC108596125|XP_017837075.1|DBUS	LOC120446441|XP_039483352.1|DSAN
OG0000852	LOC108596847|XP_017838465.1|DBUS	LOC120445586|XP_039482011.1|DSAN, LOC120445583|XP_039482009.1|DSAN, LOC120445585|XP_039482010.1|DSAN
OG0000854	LOC108606336|XP_017851852.1|DBUS	LOC120456889|XP_039499921.1|DSAN
OG0000854	LOC108606335|XP_017851851.1|DBUS	LOC120456885|XP_039499915.1|DSAN
OG0000855	LOC108606294|XP_017851769.1|DBUS	LOC120456587|XP_039499429.1|DSAN
OG0000856	LOC108600324|XP_033149274.1|DBUS	LOC120448942|XP_039487120.1|DSAN
OG0000857	LOC108606923|XP_017852960.1|DBUS	LOC120456001|XP_039498491.1|DSAN
OG0000858	LOC108601846|XP_017845282.1|DBUS	LOC120454674|XP_039496124.1|DSAN, LOC120454671|XP_039496121.1|DSAN
OG0000860	LOC108599908|XP_033149708.1|DBUS	LOC120448017|XP_039485680.1|DSAN
OG0000861	LOC108595858|XP_017836636.2|DBUS, LOC108594822|XP_017835448.1|DBUS	LOC120445935|XP_039482533.1|DSAN
OG0000862	LOC108596345|XP_017837489.1|DBUS	LOC120445067|XP_039481127.1|DSAN, LOC120449568|XP_039488058.1|DSAN
OG0000863	LOC108601752|XP_017845165.1|DBUS	LOC120452710|XP_039493008.1|DSAN
OG0000863	LOC108595245|XP_017835933.1|DBUS	LOC120451101|XP_039490441.1|DSAN
OG0000864	LOC108603759|XP_017848330.2|DBUS	LOC120458866|XP_039502633.1|DSAN
OG0000864	LOC108607203|XP_017853356.1|DBUS	LOC120456710|XP_039499618.1|DSAN
OG0000865	LOC108604735|XP_017849806.1|DBUS	LOC120454494|XP_039495776.1|DSAN
OG0000866	LOC108608539|XP_017855444.1|DBUS	LOC120458947|XP_039502742.1|DSAN, LOC120458948|XP_039502745.1|DSAN
OG0000867	LOC108601065|XP_017844449.2|DBUS	LOC120458860|XP_039502624.1|DSAN
OG0000867	LOC108599879|XP_017842546.1|DBUS	LOC120456126|XP_039498692.1|DSAN
OG0000868	LOC108605479|XP_017850660.1|DBUS	LOC120456055|XP_039498570.1|DSAN
OG0000869	LOC108604547|XP_017849560.1|DBUS	LOC120450850|XP_039489994.1|DSAN
OG0000870	LOC108594947|XP_017835570.1|DBUS	LOC120446059|XP_039482770.1|DSAN
OG0000871	LOC108597673|XP_017839835.1|DBUS	LOC120444943|XP_039480880.1|DSAN
OG0000872	LOC108605992|XP_017851302.1|DBUS	LOC120455959|XP_039498435.1|DSAN
OG0000872	LOC117135020|XP_033150710.1|DBUS	LOC120444483|XP_039480097.1|DSAN
OG0000873	LOC108600372|XP_017843398.2|DBUS	LOC120448886|XP_039487036.1|DSAN
OG0000874	LOC108605790|XP_017851082.1|DBUS	LOC120455890|XP_039498317.1|DSAN
OG0000874	LOC108597521|XP_017839603.1|DBUS	LOC120445218|XP_039481407.1|DSAN
OG0000875	LOC108599113|XP_017841362.1|DBUS	LOC120449630|XP_039488152.1|DSAN
OG0000877	LOC108601144|XP_017844561.1|DBUS	LOC120450519|XP_039489528.1|DSAN
OG0000877	LOC108605956|XP_017851265.1|DBUS	LOC120456282|XP_039498957.1|DSAN
OG0000878	LOC108597569|XP_017839669.1|DBUS	LOC120446343|XP_039483198.1|DSAN
OG0000879	LOC108595727|XP_017836498.1|DBUS	LOC120445790|XP_039482330.1|DSAN
OG0000880	LOC108605972|XP_017851283.1|DBUS	LOC120452249|XP_039492310.1|DSAN
OG0000880	LOC108601299|XP_017844688.1|DBUS	LOC120448817|XP_039486949.1|DSAN
OG0000881	LOC108600421|XP_017843344.1|DBUS	LOC120448117|XP_039485857.1|DSAN, LOC120448116|XP_039485855.1|DSAN, LOC120448115|XP_039485854.1|DSAN
OG0000882	LOC108606798|XP_017852748.1|DBUS	LOC120456525|XP_039499328.1|DSAN
OG0000883	LOC108605814|XP_017851109.1|DBUS	LOC120456738|XP_039499661.1|DSAN
OG0000884	LOC108605122|XP_017850173.1|DBUS	LOC120457285|XP_039500661.1|DSAN
OG0000885	LOC108601771|XP_017845185.1|DBUS	LOC120451838|XP_039491748.1|DSAN
OG0000886	LOC108603290|XP_017847448.1|DBUS, LOC108603288|XP_017847447.1|DBUS	LOC120453092|XP_039493557.1|DSAN
OG0000887	LOC108605045|XP_033150279.1|DBUS	LOC120456689|XP_039499587.1|DSAN
OG0000888	LOC108600263|XP_017843198.1|DBUS	LOC120447461|XP_039484775.1|DSAN
OG0000889	LOC108600744|XP_017843978.2|DBUS	LOC120449582|XP_039488072.1|DSAN
OG0000890	LOC108596525|XP_017837901.1|DBUS	LOC120445596|XP_039482028.1|DSAN
OG0000891	LOC108600338|XP_017843349.1|DBUS	LOC120453799|XP_039494648.1|DSAN
OG0000891	LOC108594287|XP_017834917.1|DBUS	LOC120453967|XP_039494856.1|DSAN
OG0000892	LOC108600066|XP_017842906.1|DBUS	LOC120447954|XP_039485575.1|DSAN
OG0000893	LOC108601243|XP_033150118.1|DBUS	LOC120452311|XP_039492395.1|DSAN
OG0000894	LOC108601666|XP_017845056.1|DBUS	LOC120454624|XP_039496026.1|DSAN
OG0000895	LOC108597263|XP_017839209.1|DBUS, LOC108597264|XP_017839211.1|DBUS	LOC120445658|XP_039482137.1|DSAN
OG0000896	LOC108605176|XP_017850253.1|DBUS	LOC120455968|XP_039498448.1|DSAN
OG0000897	LOC108602657|XP_017846292.1|DBUS	LOC120452187|XP_039492231.1|DSAN
OG0000897	LOC108602734|XP_017846375.1|DBUS	LOC120452226|XP_039492286.1|DSAN
OG0000898	LOC108595909|XP_017836688.1|DBUS, LOC108595506|XP_017836248.1|DBUS	LOC120445297|XP_039481534.1|DSAN, LOC120446171|XP_039482939.1|DSAN
OG0000899	LOC108601967|XP_017845444.2|DBUS, LOC108604489|XP_033149809.1|DBUS	LOC120454020|XP_039494942.1|DSAN, LOC120453373|XP_039493981.1|DSAN
OG0000900	LOC108596129|XP_017837081.1|DBUS	LOC120446165|XP_039482930.1|DSAN
OG0000900	LOC108594898|XP_017835524.2|DBUS, LOC108595959|XP_017836735.2|DBUS	LOC120446360|XP_039483225.1|DSAN
OG0000901	LOC108594722|XP_017835349.2|DBUS	LOC120444842|XP_039480733.1|DSAN
OG0000902	LOC108605377|XP_033150267.1|DBUS	LOC120456192|XP_039498806.1|DSAN, LOC120456190|XP_039498804.1|DSAN
OG0000903	LOC108599564|XP_017841949.1|DBUS	LOC120450018|XP_039488675.1|DSAN
OG0000904	LOC108597927|XP_017840032.1|DBUS, LOC108599478|XP_017841807.1|DBUS	LOC120448084|XP_039485810.1|DSAN, LOC120450000|XP_039488644.1|DSAN, LOC120450002|XP_039488646.1|DSAN
OG0000906	LOC108596876|XP_017838543.1|DBUS, LOC108596875|XP_017838542.1|DBUS	LOC120457762|XP_039501195.1|DSAN, LOC120457738|XP_039501171.1|DSAN
OG0000907	LOC108596757|XP_017838327.1|DBUS	LOC120444657|XP_039480431.1|DSAN
OG0000909	LOC108603143|XP_017847169.1|DBUS	LOC120455926|XP_039498387.1|DSAN, LOC120452531|XP_039492729.1|DSAN
OG0000910	LOC108606860|XP_017852853.1|DBUS	LOC120455598|XP_039497906.1|DSAN
OG0000911	LOC108594798|XP_017835425.1|DBUS	LOC120445177|XP_039481324.1|DSAN
OG0000912	LOC108598654|XP_017840854.1|DBUS	LOC120449325|XP_039487657.1|DSAN, LOC120449830|XP_039488413.1|DSAN
OG0000913	LOC108600466|XP_017843549.2|DBUS	LOC120448754|XP_039486872.1|DSAN
OG0000914	LOC108595832|XP_017836612.1|DBUS	LOC120445632|XP_039482093.1|DSAN
OG0000915	LOC108595762|XP_017836540.1|DBUS	LOC120445399|XP_039481743.1|DSAN
OG0000916	LOC108607968|XP_017854586.1|DBUS	LOC120448894|XP_039487049.1|DSAN
OG0000917	LOC108607696|XP_033150850.1|DBUS	LOC120443759|XP_039478980.1|DSAN
OG0000918	LOC108600439|XP_017843512.1|DBUS	LOC120458079|XP_039501527.1|DSAN, LOC120458795|XP_039502522.1|DSAN
OG0000920	LOC108606697|XP_017852555.1|DBUS	LOC120455269|XP_039497204.1|DSAN
OG0000921	LOC108605313|XP_017850471.1|DBUS	LOC120455312|XP_039497296.1|DSAN, LOC120455529|XP_039497753.1|DSAN
OG0000922	LOC108598387|XP_017840494.1|DBUS	LOC120449549|XP_039488010.1|DSAN
OG0000923	LOC108604421|XP_017849376.1|DBUS	LOC120449799|XP_039488378.1|DSAN, LOC120452812|XP_039493149.1|DSAN
OG0000924	LOC108605305|XP_017850460.2|DBUS	LOC120457146|XP_039500351.1|DSAN
OG0000925	LOC108601980|XP_017845464.1|DBUS, LOC108601979|XP_017845462.1|DBUS	LOC120452943|XP_039493359.1|DSAN, LOC120452942|XP_039493357.1|DSAN
OG0000926	LOC108601544|XP_017844932.1|DBUS	LOC120453948|XP_039494827.1|DSAN
OG0000926	LOC108602539|XP_017846161.1|DBUS	LOC120452211|XP_039492265.1|DSAN
OG0000927	LOC108601373|XP_017844757.1|DBUS	LOC120452668|XP_039492940.1|DSAN
OG0000927	LOC108602654|XP_017846289.2|DBUS	LOC120451719|XP_039491556.1|DSAN
OG0000928	LOC108602903|XP_017846704.1|DBUS	LOC120453182|XP_039493682.1|DSAN, LOC120450500|XP_039489488.1|DSAN
OG0000929	LOC108600200|XP_017843106.2|DBUS	LOC120454685|XP_039496141.1|DSAN
OG0000929	LOC108599286|XP_017841576.2|DBUS	LOC120454690|XP_039496156.1|DSAN
OG0000930	LOC108600508|XP_017843632.1|DBUS, LOC108600507|XP_017843631.1|DBUS, LOC108600506|XP_017843630.1|DBUS	LOC120448836|XP_039486971.1|DSAN, LOC120448834|XP_039486968.1|DSAN
OG0000931	LOC108595511|XP_017836252.1|DBUS	LOC120446746|XP_039483808.1|DSAN
OG0000931	LOC108602246|XP_017848722.1|DBUS	LOC120450996|XP_039490243.1|DSAN
OG0000932	LOC108601963|XP_017845443.1|DBUS	LOC120447802|XP_039485307.1|DSAN
OG0000933	LOC117134630|XP_033150975.1|DBUS	LOC120446012|XP_039482699.1|DSAN
OG0000933	LOC108594791|XP_033149195.1|DBUS	LOC120446011|XP_039482697.1|DSAN
OG0000934	LOC108596174|XP_017837171.1|DBUS	LOC120443681|XP_039479277.1|DSAN, LOC120444450|XP_039480466.1|DSAN, LOC120458048|XP_039501492.1|DSAN, LOC120458910|XP_039502689.1|DSAN
OG0000935	LOC108602793|XP_033149804.1|DBUS	LOC120454172|XP_039495186.1|DSAN
OG0000936	LOC108606026|XP_017851341.1|DBUS	LOC120456108|XP_039498655.1|DSAN
OG0000937	LOC108604711|XP_017849770.1|DBUS	LOC120453196|XP_039493703.1|DSAN
OG0000938	LOC108605942|XP_017851251.1|DBUS	LOC120457616|XP_039501060.1|DSAN, LOC120456793|XP_039499746.1|DSAN
OG0000939	LOC108607450|XP_017853776.2|DBUS	LOC120444100|XP_039479561.1|DSAN
OG0000939	LOC108606105|XP_017851439.1|DBUS	LOC120443996|XP_039479408.1|DSAN
OG0000940	LOC108605830|XP_017851125.1|DBUS	LOC120457064|XP_039500176.1|DSAN
OG0000940	LOC108598523|XP_017840693.2|DBUS	LOC120450530|XP_039489552.1|DSAN
OG0000941	LOC108606949|XP_017852995.1|DBUS	LOC120456665|XP_039499539.1|DSAN
OG0000942	LOC108600328|XP_017843330.1|DBUS	LOC120448252|XP_039486098.1|DSAN
OG0000943	LOC108596911|XP_017838605.1|DBUS	LOC120446599|XP_039483563.1|DSAN
OG0000944	LOC108605870|XP_017851172.1|DBUS	LOC120455886|XP_039498313.1|DSAN
OG0000944	LOC108602211|XP_017845747.1|DBUS	LOC120451710|XP_039491549.1|DSAN
OG0000945	LOC108599847|XP_017842464.1|DBUS	LOC120449724|XP_039488286.1|DSAN, LOC120449723|XP_039488285.1|DSAN
OG0000946	LOC108608430|XP_017855289.1|DBUS	LOC120446102|XP_039482832.1|DSAN
OG0000947	LOC108596081|XP_017836987.1|DBUS	LOC120446316|XP_039483166.1|DSAN
OG0000948	LOC108597933|XP_017840038.1|DBUS	LOC120447544|XP_039484924.1|DSAN
OG0000949	LOC108606546|XP_017852234.1|DBUS, LOC108606548|XP_017852236.1|DBUS	LOC120457290|XP_039500675.1|DSAN
OG0000950	LOC108602274|XP_017845820.1|DBUS	LOC120453981|XP_039494869.1|DSAN
OG0000952	LOC108608531|XP_017855435.1|DBUS	LOC120443821|XP_039479096.1|DSAN
OG0000954	LOC108594951|XP_017835574.1|DBUS, LOC108594954|XP_017835576.1|DBUS, LOC108594952|XP_017835575.1|DBUS, LOC108594950|XP_017835573.1|DBUS	LOC120450747|XP_039489807.1|DSAN
OG0000955	LOC108602187|XP_017845721.2|DBUS	LOC120454208|XP_039495239.1|DSAN
OG0000956	LOC108603228|XP_017847332.1|DBUS	LOC120453269|XP_039493831.1|DSAN
OG0000956	LOC108602214|XP_017845750.1|DBUS	LOC120451994|XP_039491956.1|DSAN
OG0000957	LOC108594881|XP_017835508.1|DBUS	LOC120444374|XP_039479915.1|DSAN
OG0000958	LOC108595750|XP_017836528.1|DBUS	LOC120451079|XP_039490374.1|DSAN, LOC120445611|XP_039482055.1|DSAN
OG0000959	LOC108600238|XP_017843155.2|DBUS	LOC120450567|XP_039489612.1|DSAN, LOC120454592|XP_039495977.1|DSAN
OG0000960	LOC108605781|XP_017851072.1|DBUS, LOC108607435|XP_017853755.1|DBUS, LOC108594451|XP_017835115.2|DBUS	LOC120456919|XP_039499987.1|DSAN
OG0000961	LOC108599511|XP_017841868.1|DBUS	LOC120447479|XP_039484809.1|DSAN
OG0000961	LOC108599509|XP_017841865.2|DBUS	LOC120447482|XP_039484811.1|DSAN
OG0000963	LOC108606582|XP_017852297.1|DBUS	LOC120455594|XP_039497901.1|DSAN
OG0000964	LOC108594887|XP_017835513.1|DBUS	LOC120446394|XP_039483265.1|DSAN
OG0000965	LOC108607151|XP_017853285.1|DBUS	LOC120456306|XP_039498988.1|DSAN
OG0000966	LOC108595733|XP_017836505.1|DBUS	LOC120446275|XP_039483092.1|DSAN, LOC120451682|XP_039491498.1|DSAN
OG0000968	LOC108599815|XP_017842404.1|DBUS	LOC120448664|XP_039486733.1|DSAN
OG0000969	LOC108597295|XP_017839263.1|DBUS	LOC120445060|XP_039481119.1|DSAN
OG0000970	LOC108604074|XP_017848832.1|DBUS	LOC120452588|XP_039492810.1|DSAN
OG0000971	LOC108607728|XP_017854241.2|DBUS	LOC120446029|XP_039482723.1|DSAN
OG0000972	LOC108600254|XP_017843181.2|DBUS	LOC120449099|XP_039487341.1|DSAN
OG0000973	LOC108605879|XP_017851181.1|DBUS	LOC120456547|XP_039499360.1|DSAN
OG0000974	LOC108598367|XP_017840477.1|DBUS	LOC120448578|XP_039486582.1|DSAN
OG0000975	LOC108602406|XP_017846007.1|DBUS, LOC108602407|XP_017846009.1|DBUS, LOC108604090|XP_017848860.1|DBUS	LOC120454476|XP_039495743.1|DSAN, LOC120454475|XP_039495742.1|DSAN
OG0000976	LOC117134631|XP_017847712.1|DBUS	LOC120454248|XP_039495308.1|DSAN, LOC120454251|XP_039495311.1|DSAN
OG0000977	LOC108604845|XP_017849954.2|DBUS	LOC120451473|XP_039491099.1|DSAN
OG0000978	LOC108603456|XP_017847776.1|DBUS	LOC120450937|XP_039490138.1|DSAN
OG0000979	LOC108595039|XP_017835667.1|DBUS	LOC120446135|XP_039482893.1|DSAN
OG0000980	LOC108601286|XP_017844675.1|DBUS	LOC120452724|XP_039493023.1|DSAN
OG0000980	LOC108602367|XP_017845959.1|DBUS	LOC120453327|XP_039493922.1|DSAN
OG0000981	LOC108597617|XP_017839750.1|DBUS	LOC120450838|XP_039489963.1|DSAN
OG0000982	LOC108604436|XP_017849400.1|DBUS	LOC120452074|XP_039492072.1|DSAN, LOC120451167|XP_039490538.1|DSAN, LOC120452705|XP_039492999.1|DSAN
OG0000983	LOC117134807|XP_033149706.1|DBUS	LOC120446550|XP_039483500.1|DSAN, LOC120457483|XP_039500971.1|DSAN, LOC120458628|XP_039502285.1|DSAN, LOC120457636|XP_039501066.1|DSAN, LOC120457650|XP_039501083.1|DSAN, LOC120448553|XP_039486543.1|DSAN, LOC120457989|XP_039501416.1|DSAN, LOC120457842|XP_039501286.1|DSAN, LOC120452148|XP_039492175.1|DSAN, LOC120446741|XP_039483799.1|DSAN, LOC120446740|XP_039483798.1|DSAN
OG0000984	LOC108601176|XP_033149573.1|DBUS	LOC120453526|XP_039494212.1|DSAN
OG0000984	LOC108602408|XP_033150722.1|DBUS	LOC120458502|XP_039502103.1|DSAN
OG0000985	LOC108597491|XP_017839560.1|DBUS	LOC120446948|XP_039484134.1|DSAN
OG0000987	LOC108601479|XP_017844867.1|DBUS	LOC120451515|XP_039491209.1|DSAN
OG0000988	LOC108603653|XP_017848161.2|DBUS	LOC120452839|XP_039493240.1|DSAN
OG0000990	LOC108607168|XP_017853310.1|DBUS	LOC120451095|XP_039490434.1|DSAN, LOC120455100|XP_039496910.1|DSAN
OG0000991	LOC108606644|XP_017852432.1|DBUS	LOC120457286|XP_039500666.1|DSAN
OG0000992	LOC108602198|XP_017845736.1|DBUS	LOC120454236|XP_039495274.1|DSAN
OG0000993	LOC108604790|XP_017849878.1|DBUS	LOC120453696|XP_039494451.1|DSAN, LOC120453599|XP_039494298.1|DSAN
OG0000994	LOC108605561|XP_017850815.1|DBUS	LOC120456742|XP_039499666.1|DSAN
OG0000995	LOC108605916|XP_017851221.1|DBUS	LOC120452296|XP_039492365.1|DSAN, LOC120455545|XP_039497816.1|DSAN
OG0000996	LOC108606580|XP_017852295.1|DBUS, LOC108595540|XP_017836284.1|DBUS	LOC120446908|XP_039484069.1|DSAN
OG0000997	LOC108594679|XP_017835309.2|DBUS	LOC120446528|XP_039483474.1|DSAN
OG0000998	LOC108600670|XP_017843856.1|DBUS	LOC120447516|XP_039484869.1|DSAN
OG0000999	LOC108606776|XP_017852685.1|DBUS	LOC120455345|XP_039497368.1|DSAN
OG0001000	LOC117135038|XP_033150756.1|DBUS	LOC120454284|XP_039495404.1|DSAN
OG0001001	LOC108597086|XP_017838928.1|DBUS	LOC120445948|XP_039482562.1|DSAN
OG0001002	LOC108598644|XP_017840845.1|DBUS, LOC108596304|XP_017837392.1|DBUS	LOC120446278|XP_039483095.1|DSAN
OG0001003	LOC108603826|XP_033150461.1|DBUS, LOC108603978|XP_017848693.1|DBUS	LOC120451690|XP_039491517.1|DSAN, LOC120444117|XP_039479584.1|DSAN
OG0001004	LOC108602791|XP_017846491.1|DBUS	LOC120450853|XP_039490000.1|DSAN
OG0001005	LOC108605425|XP_017850589.1|DBUS	LOC120444820|XP_039480710.1|DSAN, LOC120455392|XP_039497460.1|DSAN
OG0001006	LOC108598703|XP_017840917.1|DBUS	LOC120451890|XP_039491830.1|DSAN, LOC120448928|XP_039487098.1|DSAN
OG0001008	LOC108605191|XP_017850272.1|DBUS	LOC120457233|XP_039500548.1|DSAN
OG0001009	LOC108602090|XP_017845603.1|DBUS	LOC120453776|XP_039494551.1|DSAN, LOC120452783|XP_039493109.1|DSAN
OG0001011	LOC108606303|XP_017851782.2|DBUS	LOC120456642|XP_039499501.1|DSAN
OG0001011	LOC108604533|XP_017849541.1|DBUS	LOC120445442|XP_039481810.1|DSAN
OG0001012	LOC108605837|XP_017851133.2|DBUS	LOC120456975|XP_039500056.1|DSAN, LOC120455721|XP_039498069.1|DSAN
OG0001013	LOC108599055|XP_017841324.2|DBUS	LOC120448647|XP_039486709.1|DSAN
OG0001014	LOC108599110|XP_017841388.1|DBUS	LOC120449803|XP_039488382.1|DSAN
OG0001015	LOC108607262|XP_017853439.1|DBUS	LOC120456803|XP_039499771.1|DSAN
OG0001015	LOC108607261|XP_017853438.1|DBUS	LOC120455701|XP_039498043.1|DSAN
OG0001016	LOC108605497|XP_017850735.1|DBUS, LOC108600396|XP_017843433.1|DBUS, LOC108598199|XP_017840304.1|DBUS, LOC108605982|XP_017851294.1|DBUS	LOC120451726|XP_039491569.1|DSAN, LOC120456093|XP_039498623.1|DSAN
OG0001017	LOC108596852|XP_017838479.1|DBUS	LOC120446757|XP_039483829.1|DSAN
OG0001019	LOC108602930|XP_017846762.1|DBUS	LOC120453195|XP_039493697.1|DSAN
OG0001020	LOC108605796|XP_017851088.1|DBUS	LOC120456345|XP_039499062.1|DSAN, LOC120456344|XP_039499060.1|DSAN
OG0001021	LOC108607998|XP_017854648.1|DBUS	LOC120452294|XP_039492367.1|DSAN
OG0001022	LOC117134924|XP_033150319.1|DBUS	LOC120453436|XP_039494078.1|DSAN, LOC120455555|XP_039497835.1|DSAN
OG0001024	LOC108604103|XP_017848872.1|DBUS	LOC120452486|XP_039492668.1|DSAN
OG0001025	LOC108598015|XP_017840119.1|DBUS, LOC108598017|XP_017840120.1|DBUS, LOC108598018|XP_033149507.1|DBUS, LOC108598656|XP_017840856.1|DBUS	LOC120449332|XP_039487665.1|DSAN
OG0001026	LOC108600168|XP_017843062.1|DBUS, LOC108594903|XP_017835530.1|DBUS	LOC120444133|XP_039479632.1|DSAN
OG0001027	LOC108600201|XP_017843104.1|DBUS	LOC120450533|XP_039489556.1|DSAN
OG0001028	LOC108604114|XP_017848890.1|DBUS	LOC120458808|XP_039502538.1|DSAN
OG0001031	LOC108607683|XP_017854129.1|DBUS	LOC120446002|XP_039482669.1|DSAN
OG0001032	LOC108608220|XP_017854987.2|DBUS	LOC120458909|XP_039502692.1|DSAN
OG0001033	LOC108594834|XP_017835460.1|DBUS	LOC120449125|XP_039487372.1|DSAN
OG0001034	LOC108598184|XP_017840288.2|DBUS	LOC120448271|XP_039486129.1|DSAN
OG0001035	LOC108605623|XP_017850894.1|DBUS	LOC120456983|XP_039500066.1|DSAN
OG0001035	LOC108605622|XP_017850893.1|DBUS	LOC120455615|XP_039497930.1|DSAN
OG0001036	LOC108606830|XP_017852804.1|DBUS	LOC120458862|XP_039502626.1|DSAN
OG0001036	LOC108602248|XP_017845787.1|DBUS	LOC120454121|XP_039495090.1|DSAN
OG0001037	LOC108598646|XP_017840837.2|DBUS	LOC120450048|XP_039488737.1|DSAN
OG0001038	LOC108604497|XP_017849482.1|DBUS	LOC120451505|XP_039491193.1|DSAN, LOC120451503|XP_039491189.1|DSAN
OG0001039	LOC117134865|XP_033150050.1|DBUS	LOC120452426|XP_039492587.1|DSAN, LOC120452425|XP_039492586.1|DSAN, LOC120452428|XP_039492590.1|DSAN
OG0001042	LOC108601652|XP_017845041.1|DBUS	LOC120453353|XP_039493959.1|DSAN
OG0001043	LOC108605170|XP_017850244.1|DBUS	LOC120455994|XP_039498486.1|DSAN
OG0001044	LOC108594671|XP_017835301.1|DBUS	LOC120458750|XP_039502456.1|DSAN
OG0001045	LOC108597686|XP_017839850.1|DBUS	LOC120446449|XP_039483373.1|DSAN
OG0001046	LOC108595821|XP_017836601.1|DBUS	LOC120444454|XP_039480052.1|DSAN, LOC120444453|XP_039480051.1|DSAN
OG0001047	LOC108596391|XP_017837558.1|DBUS	LOC120444776|XP_039480645.1|DSAN
OG0001048	LOC108595004|XP_017835628.1|DBUS	LOC120444290|XP_039479742.1|DSAN
OG0001049	LOC108600752|XP_017843995.1|DBUS	LOC120448287|XP_039486155.1|DSAN
OG0001050	LOC108606837|XP_017852819.1|DBUS, LOC108600638|XP_017843819.1|DBUS	LOC120449866|XP_039488460.1|DSAN
OG0001051	LOC108607720|XP_017854225.2|DBUS	LOC120450476|XP_039489458.1|DSAN
OG0001052	LOC108607995|XP_017854645.2|DBUS	LOC120458457|XP_039502039.1|DSAN
OG0001053	LOC108607181|XP_017853326.1|DBUS, LOC108600249|XP_017843906.2|DBUS	LOC120455309|XP_039497293.1|DSAN
OG0001054	LOC108604574|XP_017849594.1|DBUS	LOC120453611|XP_039494320.1|DSAN
OG0001055	LOC108603607|XP_017848042.1|DBUS, LOC108604006|XP_017848734.1|DBUS	LOC120451863|XP_039491800.1|DSAN, LOC120453048|XP_039493503.1|DSAN
OG0001056	LOC108605667|XP_017850947.1|DBUS	LOC120447232|XP_039484692.1|DSAN, LOC120456120|XP_039498681.1|DSAN
OG0001057	LOC108600029|XP_017842839.1|DBUS	LOC120447044|XP_039484345.1|DSAN
OG0001058	LOC108606604|XP_017852353.1|DBUS	LOC120456498|XP_039499300.1|DSAN
OG0001059	LOC108599123|XP_017841400.2|DBUS	LOC120448782|XP_039486905.1|DSAN
OG0001060	LOC108601684|XP_017845082.1|DBUS	LOC120452707|XP_039493001.1|DSAN
OG0001061	LOC108602610|XP_017846236.1|DBUS	LOC120454162|XP_039495163.1|DSAN, LOC120454211|XP_039495241.1|DSAN
OG0001062	LOC108602231|XP_017845768.1|DBUS	LOC120451062|XP_039490354.1|DSAN
OG0001062	LOC108604577|XP_017849597.1|DBUS	LOC120452025|XP_039492006.1|DSAN
OG0001063	LOC108604992|XP_017850048.1|DBUS	LOC120455643|XP_039497966.1|DSAN
OG0001064	LOC108605092|XP_017850146.2|DBUS	LOC120456503|XP_039499305.1|DSAN
OG0001065	LOC108595179|XP_033149244.1|DBUS, LOC108595470|XP_017836203.1|DBUS	LOC120454914|XP_039496598.1|DSAN
OG0001067	LOC108602048|XP_017845553.2|DBUS	LOC120457248|XP_039500577.1|DSAN
OG0001067	LOC108602058|XP_017845565.2|DBUS	LOC120457241|XP_039500564.1|DSAN
OG0001068	LOC108601030|XP_017844570.2|DBUS	LOC120447657|XP_039485105.1|DSAN, LOC120447734|XP_039485212.1|DSAN
OG0001069	LOC108596017|XP_017836839.1|DBUS, LOC108596529|XP_017837904.2|DBUS	LOC120446057|XP_039482768.1|DSAN
OG0001070	LOC108602548|XP_017846169.1|DBUS	LOC120451712|XP_039491548.1|DSAN, LOC120451713|XP_039491550.1|DSAN
