Orthogroup	DBUS.longest_only	DGUA.longest_only
OG0003005	LOC108594369|XP_017835018.1|DBUS, LOC108605676|XP_017850955.1|DBUS	LOC117580765|XP_034123351.1|DGUA
OG0003006	LOC108604693|XP_017849738.1|DBUS	LOC117586733|XP_034132920.1|DGUA
OG0003007	LOC108602965|XP_017846834.1|DBUS	LOC117586050|XP_034131785.1|DGUA
OG0003008	LOC108602536|XP_017846157.1|DBUS	LOC117584958|XP_034130046.1|DGUA
OG0003009	LOC108598988|XP_017841253.1|DBUS	LOC117587298|XP_034133780.1|DGUA
OG0003010	LOC108597619|XP_017839748.1|DBUS	LOC117584960|XP_034130049.1|DGUA
OG0003011	LOC108595265|XP_017835964.1|DBUS	LOC117590857|XP_034139752.1|DGUA
OG0003012	LOC108603413|XP_017847696.1|DBUS	LOC117584978|XP_034130074.1|DGUA
OG0003013	LOC108606817|XP_017852781.1|DBUS	LOC117581546|XP_034124754.1|DGUA
OG0003014	LOC108607064|XP_017853168.1|DBUS	LOC117580912|XP_034123565.1|DGUA
OG0003015	LOC108605669|XP_017850950.2|DBUS	LOC117588552|XP_034135825.1|DGUA
OG0003016	LOC108600826|XP_017844107.2|DBUS	LOC117579132|XP_034120763.1|DGUA
OG0003017	LOC108604825|XP_017849925.1|DBUS	LOC117586376|XP_034132295.1|DGUA
OG0003018	LOC108604036|XP_017848782.1|DBUS	LOC117583616|XP_034127949.1|DGUA
OG0003019	LOC108601022|XP_017844384.1|DBUS	LOC117579741|XP_034121649.1|DGUA
OG0003020	LOC108604117|XP_017848891.1|DBUS	LOC117586667|XP_034132806.1|DGUA
OG0003021	LOC108604243|XP_017849106.1|DBUS	LOC117586183|XP_034131996.1|DGUA
OG0003022	LOC108600096|XP_017842946.1|DBUS	LOC117589249|XP_034136913.1|DGUA
OG0003023	LOC108606636|XP_017852421.1|DBUS	LOC117590325|XP_034138708.1|DGUA
OG0003024	LOC108598241|XP_033149470.1|DBUS	LOC117579203|XP_034120862.1|DGUA
OG0003025	LOC108601960|XP_017845436.1|DBUS	LOC117586377|XP_034132296.1|DGUA
OG0003026	LOC108602119|XP_017845633.1|DBUS	LOC117586428|XP_034132356.1|DGUA
OG0003027	LOC108601598|XP_017844987.1|DBUS	LOC117586058|XP_034131795.1|DGUA
OG0003028	LOC108600052|XP_017842888.1|DBUS	LOC117579179|XP_034120838.1|DGUA
OG0003029	LOC108599695|XP_017842181.1|DBUS	LOC117589003|XP_034136509.1|DGUA
OG0003030	LOC108603450|XP_017847770.1|DBUS	LOC117586664|XP_034132803.1|DGUA
OG0003031	LOC108606264|XP_017851710.1|DBUS	LOC117590333|XP_034138718.1|DGUA
OG0003032	LOC108603886|XP_017848551.1|DBUS	LOC117584590|XP_034129458.1|DGUA
OG0003033	LOC108600295|XP_017843265.1|DBUS	LOC117580227|XP_034122532.1|DGUA
OG0003034	LOC108602979|XP_017846852.1|DBUS	LOC117586468|XP_034132446.1|DGUA
OG0003035	LOC108604319|XP_017849229.1|DBUS	LOC117582868|XP_034126829.1|DGUA
OG0003036	LOC108595157|XP_017835816.1|DBUS	LOC117589499|XP_034137371.1|DGUA
OG0003037	LOC108600463|XP_017843546.1|DBUS	LOC117591238|XP_034140303.1|DGUA
OG0003038	LOC108596768|XP_017838349.1|DBUS	LOC117592657|XP_034142494.1|DGUA
OG0003039	LOC108607774|XP_017854293.1|DBUS	LOC117581943|XP_034125316.1|DGUA
OG0003040	LOC108599555|XP_017841937.1|DBUS	LOC117580027|XP_034122144.1|DGUA
OG0003041	LOC108599543|XP_017841916.1|DBUS	LOC117579050|XP_034120637.1|DGUA
OG0003042	LOC108603771|XP_033149808.1|DBUS	LOC117585791|XP_034131379.1|DGUA
OG0003043	LOC108604007|XP_017848736.1|DBUS	LOC117590012|XP_034138190.1|DGUA
OG0003044	LOC108596218|XP_017837235.1|DBUS	LOC117591995|XP_034141331.1|DGUA
OG0003045	LOC108604716|XP_017849783.1|DBUS	LOC117591121|XP_034140113.1|DGUA
OG0003046	LOC108603540|XP_017847941.1|DBUS	LOC117586303|XP_034132152.1|DGUA
OG0003047	LOC108603542|XP_017847943.1|DBUS	LOC117586304|XP_034132153.1|DGUA
OG0003048	LOC108596887|XP_017838556.1|DBUS	LOC117584435|XP_034129276.1|DGUA
OG0003049	LOC108604605|XP_017849631.1|DBUS	LOC117589601|XP_034137566.1|DGUA
OG0003050	LOC108604186|XP_033149986.1|DBUS	LOC117585554|XP_034130969.1|DGUA
OG0003051	LOC108598308|XP_017840412.1|DBUS, LOC108598943|XP_017841201.2|DBUS	LOC117579121|XP_034120743.1|DGUA
OG0003052	LOC108602964|XP_017846831.1|DBUS	LOC117586070|XP_034131809.1|DGUA
OG0003053	LOC108603994|XP_017848715.1|DBUS	LOC117586350|XP_034132258.1|DGUA
OG0003054	LOC108604000|XP_017848729.1|DBUS	LOC117586167|XP_034131959.1|DGUA
OG0003055	LOC108603332|XP_033150129.1|DBUS	LOC117582721|XP_034126537.1|DGUA
OG0003056	LOC108606695|XP_033150166.1|DBUS	LOC117588641|XP_034135960.1|DGUA
OG0003057	LOC108596028|XP_017836875.1|DBUS	LOC117591771|XP_034140975.1|DGUA
OG0003058	LOC108597296|XP_017839264.1|DBUS	LOC117578540|XP_034119999.1|DGUA
OG0003059	LOC108606741|XP_033150232.1|DBUS	LOC117591516|XP_034140701.1|DGUA
OG0003060	LOC108596568|XP_017837963.1|DBUS	LOC117581503|XP_034124660.1|DGUA
OG0003061	LOC108606639|XP_017852424.1|DBUS	LOC117588372|XP_034135480.1|DGUA
OG0003062	LOC108603196|XP_033149921.1|DBUS, LOC108603202|XP_017847273.1|DBUS	LOC117584942|XP_034129993.1|DGUA
OG0003063	LOC108600046|XP_017842880.1|DBUS	LOC117580374|XP_034122797.1|DGUA
OG0003064	LOC108606101|XP_017851435.1|DBUS	LOC117582791|XP_034126690.1|DGUA
OG0003065	LOC108607954|XP_033149950.1|DBUS	LOC117587573|XP_034134290.1|DGUA
OG0003066	LOC108603111|XP_017847105.1|DBUS	LOC117589711|XP_034137766.1|DGUA
OG0003067	LOC108603238|XP_017847352.1|DBUS	LOC117590188|XP_034138499.1|DGUA
OG0003068	LOC108602670|XP_017846304.1|DBUS	LOC117590118|XP_034138359.1|DGUA
OG0003069	LOC108596994|XP_017838753.1|DBUS	LOC117591819|XP_034141047.1|DGUA
OG0003070	LOC108600530|XP_017843670.2|DBUS	LOC117588184|XP_034135194.1|DGUA
OG0003071	LOC108600143|XP_017843027.1|DBUS	LOC117587000|XP_034133295.1|DGUA
OG0003072	LOC108601662|XP_017845052.1|DBUS	LOC117585995|XP_034131710.1|DGUA
OG0003073	LOC108604481|XP_017849457.1|DBUS	LOC117585996|XP_034131711.1|DGUA
OG0003074	LOC108608567|XP_017855482.2|DBUS	LOC117581940|XP_034125312.1|DGUA
OG0003075	LOC108604224|XP_017849077.1|DBUS	LOC117590146|XP_034138412.1|DGUA
OG0003076	LOC108600590|XP_017843771.2|DBUS	LOC117579217|XP_034120876.1|DGUA
OG0003077	LOC108602941|XP_017846778.1|DBUS	LOC117585114|XP_034130287.1|DGUA
OG0003078	LOC108603684|XP_017848181.1|DBUS	LOC117582757|XP_034126591.1|DGUA
OG0003079	LOC108604257|XP_017849133.1|DBUS	LOC117585239|XP_034130530.1|DGUA
OG0003080	LOC108603051|XP_033149048.1|DBUS	LOC117586152|XP_034131941.1|DGUA
OG0003081	LOC108602251|XP_017845791.1|DBUS	LOC117585504|XP_034130894.1|DGUA
OG0003082	LOC108604792|XP_017849881.1|DBUS	LOC117586074|XP_034131819.1|DGUA
OG0003083	LOC108604768|XP_017849851.1|DBUS	LOC117591096|XP_034140088.1|DGUA
OG0003084	LOC108603129|XP_033150004.1|DBUS	LOC117586623|XP_034132719.1|DGUA
OG0003085	LOC108602427|XP_017846032.1|DBUS	LOC117586000|XP_034131718.1|DGUA
OG0003086	LOC108602781|XP_017846476.1|DBUS	LOC117590124|XP_034138379.1|DGUA
OG0003087	LOC108598291|XP_033149682.1|DBUS	LOC117579128|XP_034120755.1|DGUA
OG0003088	LOC108604680|XP_017849725.1|DBUS	LOC117586506|XP_034132524.1|DGUA
OG0003089	LOC108604584|XP_017849604.1|DBUS	LOC117589953|XP_034138141.1|DGUA
OG0003090	LOC108601685|XP_017845083.1|DBUS	LOC117583250|XP_034127367.1|DGUA
OG0003091	LOC108603758|XP_017848326.1|DBUS	LOC117585129|XP_034130345.1|DGUA
OG0003092	LOC108602789|XP_017846489.1|DBUS	LOC117590171|XP_034138457.1|DGUA
OG0003093	LOC108597409|XP_017839445.1|DBUS	LOC117592121|XP_034141556.1|DGUA
OG0003094	LOC108606066|XP_017851400.1|DBUS	LOC117581542|XP_034124749.1|DGUA
OG0003095	LOC108606687|XP_017852528.1|DBUS	LOC117580834|XP_034123463.1|DGUA
OG0003096	LOC108597325|XP_017839306.1|DBUS	LOC117592424|XP_034142064.1|DGUA
OG0003097	LOC108604617|XP_017849647.1|DBUS	LOC117582998|XP_034127039.1|DGUA
OG0003098	LOC108605446|XP_017850617.1|DBUS	LOC117581628|XP_034124887.1|DGUA
OG0003099	LOC108603325|XP_017847537.1|DBUS	LOC117586255|XP_034132087.1|DGUA
OG0003100	LOC108605272|XP_017850393.1|DBUS	LOC117581129|XP_034123946.1|DGUA
OG0003101	LOC108603392|XP_017847654.1|DBUS	LOC117586712|XP_034132873.1|DGUA
OG0003102	LOC108604601|XP_017849627.1|DBUS	LOC117590017|XP_034138194.1|DGUA
OG0003103	LOC108604205|XP_017849054.1|DBUS	LOC117586073|XP_034131818.1|DGUA
OG0003104	LOC108599200|XP_017841485.1|DBUS	LOC117580324|XP_034122711.1|DGUA
OG0003105	LOC108605596|XP_017850859.1|DBUS	LOC117590778|XP_034139618.1|DGUA
OG0003107	LOC108607023|XP_017853096.1|DBUS	LOC117581548|XP_034124755.1|DGUA
OG0003108	LOC108608062|XP_033150901.1|DBUS	LOC117582813|XP_034126742.1|DGUA
OG0003109	LOC108605854|XP_017851153.1|DBUS	LOC117590534|XP_034139146.1|DGUA
OG0003110	LOC108596162|XP_017837157.1|DBUS	LOC117592632|XP_034142464.1|DGUA
OG0003111	LOC108607229|XP_017853395.1|DBUS	LOC117580623|XP_034123093.1|DGUA
OG0003112	LOC108604756|XP_017849832.1|DBUS	LOC117586245|XP_034132074.1|DGUA
OG0003114	LOC108597672|XP_017839834.1|DBUS	LOC117579258|XP_034120941.1|DGUA
OG0003115	LOC108595271|XP_017835973.1|DBUS	LOC117591826|XP_034141055.1|DGUA
OG0003116	LOC108597222|XP_017839155.1|DBUS	LOC117587695|XP_034134486.1|DGUA
OG0003117	LOC108599239|XP_017841525.1|DBUS	LOC117580070|XP_034122205.1|DGUA
OG0003118	LOC108600440|XP_017843511.1|DBUS	LOC117580265|XP_034122593.1|DGUA
OG0003119	LOC108600780|XP_017844038.1|DBUS	LOC117580267|XP_034122598.1|DGUA
OG0003120	LOC108596731|XP_017838265.1|DBUS	LOC117578523|XP_034119962.1|DGUA
OG0003121	LOC108606954|XP_017852999.1|DBUS	LOC117591285|XP_034140374.1|DGUA
OG0003122	LOC108594839|XP_017835466.2|DBUS	LOC117578581|XP_034120055.1|DGUA
OG0003123	LOC108598361|XP_017840471.2|DBUS	LOC117580097|XP_034122249.1|DGUA
OG0003124	LOC108597382|XP_017839404.1|DBUS	LOC117590690|XP_034139484.1|DGUA
OG0003125	LOC108599968|XP_017842709.1|DBUS	LOC117579036|XP_034120613.1|DGUA
OG0003126	LOC108596720|XP_017838242.1|DBUS	LOC117578726|XP_034120280.1|DGUA
OG0003127	LOC108595226|XP_017835910.1|DBUS	LOC117578760|XP_034120358.1|DGUA
OG0003128	LOC108598642|XP_017840839.2|DBUS	LOC117589098|XP_034136637.1|DGUA
OG0003129	LOC108596775|XP_017838363.1|DBUS	LOC117583481|XP_034127685.1|DGUA
OG0003130	LOC108597684|XP_017839848.1|DBUS	LOC117586978|XP_034133263.1|DGUA
OG0003131	LOC117134722|XP_033149203.1|DBUS, LOC108596243|XP_017837281.1|DBUS	LOC117578827|XP_034120481.1|DGUA
OG0003132	LOC108602130|XP_017845646.1|DBUS	LOC117589679|XP_034137724.1|DGUA
OG0003133	LOC108596548|XP_017837930.1|DBUS	LOC117592343|XP_034141926.1|DGUA
OG0003134	LOC108597299|XP_017839266.1|DBUS	LOC117592669|XP_034142520.1|DGUA
OG0003135	LOC108600774|XP_017844030.1|DBUS	LOC117588882|XP_034136299.1|DGUA
OG0003136	LOC108598712|XP_017840928.1|DBUS	LOC117579921|XP_034121950.1|DGUA
OG0003137	LOC108597623|XP_017839755.1|DBUS	LOC117579376|XP_034121141.1|DGUA
OG0003138	LOC108594974|XP_033150670.1|DBUS	LOC117591236|XP_034140305.1|DGUA
OG0003139	LOC108598692|XP_017840902.2|DBUS	LOC117579420|XP_034121191.1|DGUA
OG0003140	LOC108596639|XP_017838091.2|DBUS	LOC117584406|XP_034129163.1|DGUA
OG0003141	LOC108596950|XP_017838678.1|DBUS	LOC117582404|XP_034125985.1|DGUA
OG0003142	LOC108596332|XP_017837455.1|DBUS	LOC117592535|XP_034142286.1|DGUA
OG0003143	LOC108598352|XP_017840459.2|DBUS, LOC108598307|XP_033149331.1|DBUS	LOC117579122|XP_034120744.1|DGUA
OG0003144	LOC108596139|XP_017837096.1|DBUS	LOC117590466|XP_034138998.1|DGUA
OG0003145	LOC108597664|XP_017839822.1|DBUS	LOC117585049|XP_034130202.1|DGUA
OG0003146	LOC108596505|XP_017837831.1|DBUS	LOC117584730|XP_034129692.1|DGUA
OG0003147	LOC108599938|XP_017842648.1|DBUS	LOC117580564|XP_034123056.1|DGUA
OG0003148	LOC108599668|XP_017842138.1|DBUS	LOC117586951|XP_034133211.1|DGUA
OG0003149	LOC108607188|XP_017853336.1|DBUS	LOC117591501|XP_034140689.1|DGUA
OG0003150	LOC108596740|XP_017838294.1|DBUS	LOC117592190|XP_034141683.1|DGUA
OG0003151	LOC108599469|XP_017841797.1|DBUS	LOC117584873|XP_034129915.1|DGUA
OG0003152	LOC108595366|XP_017836082.1|DBUS	LOC117591953|XP_034141269.1|DGUA
OG0003153	LOC108595535|XP_017836279.1|DBUS	LOC117578672|XP_034120190.1|DGUA
OG0003154	LOC108596244|XP_017837284.1|DBUS	LOC117585889|XP_034131535.1|DGUA
OG0003155	LOC108597679|XP_017839841.1|DBUS	LOC117578782|XP_034120383.1|DGUA
OG0003156	LOC108597724|XP_017839904.1|DBUS	LOC117585518|XP_034130919.1|DGUA
OG0003157	LOC108608444|XP_017855309.1|DBUS	LOC117583926|XP_034128497.1|DGUA
OG0003158	LOC108597522|XP_017839606.1|DBUS	LOC117579759|XP_034121691.1|DGUA
OG0003159	LOC108596389|XP_017837556.1|DBUS	LOC117585190|XP_034130432.1|DGUA
OG0003160	LOC108595501|XP_017836243.1|DBUS	LOC117579728|XP_034121620.1|DGUA
OG0003161	LOC108597447|XP_017839501.1|DBUS	LOC117591360|XP_034140522.1|DGUA
OG0003162	LOC108596221|XP_017837238.1|DBUS	LOC117592000|XP_034141339.1|DGUA
OG0003163	LOC108600165|XP_017843059.1|DBUS	LOC117589340|XP_034137084.1|DGUA
OG0003164	LOC108595537|XP_017836282.1|DBUS	LOC117592230|XP_034141754.1|DGUA
OG0003165	LOC108597085|XP_017838920.1|DBUS	LOC117592053|XP_034141431.1|DGUA
OG0003166	LOC108595118|XP_017835769.1|DBUS	LOC117588417|XP_034135581.1|DGUA
OG0003167	LOC108596499|XP_017837813.1|DBUS	LOC117592035|XP_034141387.1|DGUA
OG0003168	LOC108603863|XP_017848518.1|DBUS	LOC117586595|XP_034132665.1|DGUA
OG0003169	LOC108608309|XP_017855126.1|DBUS	LOC117582578|XP_034126314.1|DGUA
OG0003170	LOC108596393|XP_017837562.1|DBUS	LOC117591939|XP_034141238.1|DGUA
OG0003171	LOC108596890|XP_017838562.1|DBUS	LOC117579854|XP_034121856.1|DGUA
OG0003172	LOC108603412|XP_017847691.1|DBUS	LOC117584977|XP_034130072.1|DGUA
OG0003173	LOC108604622|XP_017849659.1|DBUS	LOC117586547|XP_034132600.1|DGUA
OG0003174	LOC108603782|XP_017848364.1|DBUS	LOC117585933|XP_034131589.1|DGUA
OG0003175	LOC108597336|XP_017839322.1|DBUS	LOC117583219|XP_034127332.1|DGUA
OG0003177	LOC108597478|XP_017839542.1|DBUS	LOC117592421|XP_034142060.1|DGUA
OG0003178	LOC108597379|XP_017839400.1|DBUS	LOC117590616|XP_034139303.1|DGUA
OG0003179	LOC108595564|XP_017836314.1|DBUS	LOC117592394|XP_034142006.1|DGUA
OG0003180	LOC108595210|XP_017835887.1|DBUS	LOC117589069|XP_034136630.1|DGUA
OG0003181	LOC108596031|XP_017836884.1|DBUS	LOC117591797|XP_034140997.1|DGUA
OG0003182	LOC108597100|XP_017838956.1|DBUS	LOC117578575|XP_034120047.1|DGUA
OG0003183	LOC108595100|XP_017835744.1|DBUS	LOC117578745|XP_034120315.1|DGUA
OG0003184	LOC108598901|XP_017841152.2|DBUS	LOC117580085|XP_034122229.1|DGUA
OG0003185	LOC108595042|XP_017835671.1|DBUS	LOC117592333|XP_034141914.1|DGUA
OG0003187	LOC108604967|XP_017850025.1|DBUS, LOC108601165|XP_017844590.2|DBUS	LOC117582311|XP_034125846.1|DGUA
OG0003188	LOC108604457|XP_017849426.1|DBUS	LOC117585223|XP_034130508.1|DGUA
OG0003189	LOC108598626|XP_017840814.1|DBUS	LOC117580009|XP_034122104.1|DGUA
OG0003190	LOC108597467|XP_017839529.1|DBUS	LOC117578849|XP_034120527.1|DGUA
OG0003191	LOC108600123|XP_017842995.1|DBUS	LOC117586901|XP_034133136.1|DGUA
OG0003192	LOC108600803|XP_017844075.2|DBUS	LOC117579229|XP_034120899.1|DGUA
OG0003193	LOC108594360|XP_017835007.1|DBUS	LOC117584476|XP_034129291.1|DGUA
OG0003194	LOC108598424|XP_017840539.1|DBUS	LOC117579548|XP_034121357.1|DGUA
OG0003195	LOC108604005|XP_033149781.1|DBUS, LOC108604004|XP_017848732.1|DBUS	LOC117583502|XP_034127735.1|DGUA
OG0003196	LOC108599126|XP_017841405.2|DBUS	LOC117580468|XP_034122936.1|DGUA
OG0003197	LOC108600177|XP_017843073.2|DBUS	LOC117579928|XP_034121964.1|DGUA
OG0003198	LOC108605891|XP_017851194.1|DBUS	LOC117584299|XP_034129015.1|DGUA
OG0003199	LOC108599694|XP_017842179.1|DBUS	LOC117588993|XP_034136489.1|DGUA
OG0003200	LOC108597090|XP_017838941.1|DBUS	LOC117588515|XP_034135736.1|DGUA
OG0003201	LOC108596733|XP_017838275.1|DBUS	LOC117585202|XP_034130513.1|DGUA
OG0003202	LOC108600487|XP_017843603.1|DBUS	LOC117589306|XP_034136993.1|DGUA
OG0003203	LOC108597082|XP_017838907.1|DBUS	LOC117592708|XP_034142567.1|DGUA
OG0003204	LOC108603383|XP_017847643.2|DBUS	LOC117586474|XP_034132453.1|DGUA
OG0003205	LOC108596565|XP_017837957.1|DBUS	LOC117581491|XP_034124632.1|DGUA
OG0003206	LOC108596103|XP_017837012.1|DBUS	LOC117591143|XP_034140145.1|DGUA
OG0003207	LOC108604516|XP_017849509.1|DBUS	LOC117582703|XP_034126509.1|DGUA
OG0003208	LOC108599189|XP_017841474.1|DBUS	LOC117579591|XP_034121414.1|DGUA
OG0003209	LOC108595280|XP_017835982.1|DBUS	LOC117589538|XP_034137427.1|DGUA
OG0003210	LOC108602471|XP_017846084.1|DBUS	LOC117586491|XP_034132480.1|DGUA
OG0003211	LOC108595689|XP_017836459.1|DBUS	LOC117578710|XP_034120251.1|DGUA
OG0003212	LOC108604520|XP_017849518.1|DBUS	LOC117586643|XP_034132763.1|DGUA
OG0003213	LOC108595707|XP_017836480.1|DBUS	LOC117578573|XP_034120043.1|DGUA
OG0003214	LOC108596863|XP_017838500.1|DBUS	LOC117592377|XP_034141967.1|DGUA
OG0003215	LOC108595214|XP_017835890.1|DBUS	LOC117579900|XP_034121930.1|DGUA
OG0003216	LOC108594652|XP_033149224.1|DBUS	LOC117579703|XP_034121589.1|DGUA
OG0003217	LOC108595604|XP_017836359.1|DBUS	LOC117591818|XP_034141044.1|DGUA
OG0003218	LOC108600559|XP_017843711.1|DBUS	LOC117579775|XP_034121722.1|DGUA
OG0003219	LOC108600687|XP_017843888.2|DBUS	LOC117579224|XP_034120888.1|DGUA
OG0003220	LOC108607793|XP_017854322.1|DBUS	LOC117582037|XP_034125470.1|DGUA
OG0003221	LOC108606429|XP_017852030.1|DBUS	LOC117580951|XP_034123628.1|DGUA
OG0003222	LOC108597766|XP_017839967.1|DBUS	LOC117578789|XP_034120401.1|DGUA
OG0003223	LOC108596795|XP_017838387.1|DBUS	LOC117591829|XP_034141056.1|DGUA
OG0003224	LOC108596287|XP_033149071.1|DBUS	LOC117586891|XP_034133121.1|DGUA
OG0003225	LOC108607456|XP_033149873.1|DBUS	LOC117584236|XP_034128923.1|DGUA
OG0003226	LOC108596018|XP_017836840.1|DBUS	LOC117591830|XP_034141057.1|DGUA
OG0003227	LOC108605433|XP_017850602.1|DBUS	LOC117581643|XP_034124907.1|DGUA, LOC117589626|XP_034137604.1|DGUA
OG0003228	LOC108602763|XP_017846425.1|DBUS, LOC108607209|XP_017853365.1|DBUS	LOC117581152|XP_034123976.1|DGUA, LOC117583685|XP_034128051.1|DGUA
OG0003229	LOC108600069|XP_017842912.1|DBUS	LOC117580550|XP_034123041.1|DGUA
OG0003231	LOC108599836|XP_017842435.1|DBUS	LOC117589131|XP_034136708.1|DGUA, LOC117589129|XP_034136705.1|DGUA
OG0003232	LOC108604025|XP_017848764.1|DBUS	LOC117586023|XP_034131749.1|DGUA
OG0003233	LOC108597640|XP_017839776.1|DBUS	LOC117578506|XP_034119935.1|DGUA, LOC117578505|XP_034119934.1|DGUA
OG0003234	LOC108597235|XP_017839172.1|DBUS	LOC117592425|XP_034142065.1|DGUA
OG0003235	LOC108602323|XP_017845897.1|DBUS	LOC117589670|XP_034137704.1|DGUA, LOC117589619|XP_034137596.1|DGUA
OG0003236	LOC108599745|XP_017842244.1|DBUS	LOC117589303|XP_034136986.1|DGUA
OG0003238	LOC108597570|XP_017839670.1|DBUS	LOC117581936|XP_034125309.1|DGUA, LOC117591692|XP_034140907.1|DGUA, LOC117590493|XP_034139046.1|DGUA, LOC117591402|XP_034140539.1|DGUA, LOC117585293|XP_034130612.1|DGUA, LOC117592416|XP_034142048.1|DGUA
OG0003239	LOC108608477|XP_017855374.2|DBUS	LOC117580861|XP_034123500.1|DGUA
OG0003241	LOC108599732|XP_033149378.1|DBUS, LOC108599731|XP_017842221.1|DBUS	LOC117579032|XP_034120608.1|DGUA, LOC117579030|XP_034120606.1|DGUA
OG0003242	LOC108595110|XP_017835760.1|DBUS, LOC108596674|XP_017838174.1|DBUS, LOC108596673|XP_017838173.1|DBUS	LOC117591917|XP_034141200.1|DGUA
OG0003243	LOC108604332|XP_033149939.1|DBUS	LOC117583258|XP_034127372.1|DGUA
OG0003247	LOC108605724|XP_017851009.2|DBUS	LOC117585559|XP_034130973.1|DGUA, LOC117585558|XP_034130972.1|DGUA, LOC117585561|XP_034130976.1|DGUA, LOC117585382|XP_034130721.1|DGUA, LOC117585555|XP_034130970.1|DGUA
OG0003250	LOC108603883|XP_017848544.1|DBUS	LOC117585738|XP_034131274.1|DGUA
OG0003251	LOC108604527|XP_017849527.2|DBUS	LOC117583296|XP_034127428.1|DGUA
OG0003252	LOC108601357|XP_017844745.1|DBUS	LOC117583381|XP_034127557.1|DGUA
OG0003253	LOC108604633|XP_017849671.1|DBUS	LOC117583599|XP_034127884.1|DGUA
OG0003254	LOC108604677|XP_017849721.1|DBUS	LOC117586258|XP_034132091.1|DGUA
OG0003255	LOC108601930|XP_017845396.1|DBUS	LOC117582727|XP_034126544.1|DGUA
OG0003256	LOC108604632|XP_017849669.1|DBUS	LOC117583657|XP_034128011.1|DGUA
OG0003257	LOC108606040|XP_033150436.1|DBUS	LOC117588388|XP_034135507.1|DGUA
OG0003258	LOC108607119|XP_017853241.1|DBUS	LOC117588497|XP_034135698.1|DGUA
OG0003259	LOC108606668|XP_017852487.2|DBUS	LOC117581596|XP_034124843.1|DGUA
OG0003260	LOC108605543|XP_017850784.2|DBUS	LOC117588404|XP_034135552.1|DGUA
OG0003261	LOC108602216|XP_017845884.2|DBUS	LOC117590071|XP_034138293.1|DGUA
OG0003262	LOC108603952|XP_017848634.1|DBUS	LOC117582821|XP_034126755.1|DGUA
OG0003263	LOC108605550|XP_017850800.1|DBUS	LOC117590259|XP_034138637.1|DGUA
OG0003264	LOC108607171|XP_017853313.1|DBUS	LOC117580944|XP_034123618.1|DGUA
OG0003265	LOC108608407|XP_017855254.2|DBUS	LOC117584061|XP_034128693.1|DGUA
OG0003266	LOC108607554|XP_017853934.1|DBUS	LOC117587544|XP_034134240.1|DGUA
OG0003267	LOC108607274|XP_033150374.1|DBUS	LOC117588786|XP_034136181.1|DGUA
OG0003268	LOC108603391|XP_017847652.1|DBUS	LOC117589900|XP_034138061.1|DGUA
OG0003269	LOC108603036|XP_017846943.1|DBUS	LOC117585840|XP_034131472.1|DGUA
OG0003270	LOC108601098|XP_017844502.1|DBUS	LOC117579766|XP_034121710.1|DGUA
OG0003271	LOC108607413|XP_017853692.1|DBUS	LOC117590607|XP_034139282.1|DGUA
OG0003272	LOC108606749|XP_017852637.1|DBUS	LOC117588565|XP_034135843.1|DGUA
OG0003273	LOC108596189|XP_017837193.1|DBUS	LOC117588831|XP_034136217.1|DGUA
OG0003274	LOC108606692|XP_017852542.2|DBUS	LOC117581502|XP_034124646.1|DGUA
OG0003275	LOC108600150|XP_017843034.1|DBUS	LOC117585035|XP_034130213.1|DGUA
OG0003276	LOC108604704|XP_017849755.1|DBUS	LOC117585481|XP_034130867.1|DGUA
OG0003277	LOC108595889|XP_017836667.1|DBUS	LOC117578637|XP_034120134.1|DGUA
OG0003278	LOC108604488|XP_017849469.1|DBUS	LOC117589720|XP_034137780.1|DGUA
OG0003279	LOC108605293|XP_033150155.1|DBUS	LOC117588505|XP_034135718.1|DGUA
OG0003280	LOC108604508|XP_017849500.1|DBUS	LOC117585336|XP_034130666.1|DGUA
OG0003281	LOC108601854|XP_017845294.1|DBUS	LOC117585413|XP_034130777.1|DGUA
OG0003282	LOC108605250|XP_017850358.1|DBUS	LOC117588502|XP_034135705.1|DGUA
OG0003283	LOC108594278|XP_017834902.1|DBUS	LOC117587945|XP_034134836.1|DGUA
OG0003284	LOC108607088|XP_017853200.1|DBUS	LOC117581188|XP_034124030.1|DGUA
OG0003285	LOC108603692|XP_017848204.1|DBUS	LOC117583574|XP_034127844.1|DGUA
OG0003286	LOC108604486|XP_017849464.1|DBUS	LOC117583558|XP_034127814.1|DGUA
OG0003287	LOC108599414|XP_017841722.2|DBUS	LOC117587455|XP_034134068.1|DGUA
OG0003288	LOC108603374|XP_017847625.1|DBUS	LOC117585813|XP_034131423.1|DGUA
OG0003289	LOC108595663|XP_017836431.1|DBUS	LOC117590266|XP_034138645.1|DGUA
OG0003291	LOC108600816|XP_017844090.1|DBUS	LOC117580450|XP_034122903.1|DGUA
OG0003292	LOC108607146|XP_017853277.1|DBUS	LOC117581418|XP_034124464.1|DGUA
OG0003293	LOC108605138|XP_017850198.1|DBUS	LOC117581185|XP_034124023.1|DGUA
OG0003294	LOC108597717|XP_017839897.1|DBUS	LOC117592568|XP_034142343.1|DGUA
OG0003295	LOC108606391|XP_017851950.1|DBUS	LOC117581591|XP_034124832.1|DGUA
OG0003296	LOC108602718|XP_017846362.1|DBUS	LOC117589826|XP_034137949.1|DGUA
