Orthogroup	DBUS.longest_only	DANA.longest_only
OG0001581	LOC108605040|XP_033150281.1|DBUS	LOC6501866|XP_001966777.2|DANA
OG0001582	LOC108596584|XP_017837998.1|DBUS	LOC6495297|XP_032306985.1|DANA
OG0001583	LOC108596789|XP_017838381.1|DBUS	LOC6496478|XP_032306337.1|DANA
OG0001584	LOC108598370|XP_017840481.1|DBUS	LOC6507047|XP_001956751.1|DANA
OG0001585	LOC108605203|XP_017850292.1|DBUS	LOC6503514|XP_032308746.1|DANA
OG0001586	LOC108599942|XP_017842655.1|DBUS	LOC6506430|XP_001957891.1|DANA
OG0001587	LOC108596516|XP_017837847.1|DBUS	LOC6504187|XP_014759180.1|DANA
OG0001588	LOC108595400|XP_017836115.1|DBUS	LOC6496037|XP_001960093.1|DANA
OG0001589	LOC108608342|XP_017855175.1|DBUS	LOC6498924|XP_032308666.1|DANA
OG0001590	LOC108596608|XP_017838028.1|DBUS	LOC6495457|XP_032306267.1|DANA
OG0001591	LOC108604407|XP_017849362.1|DBUS	LOC6505544|XP_001964726.2|DANA
OG0001592	LOC108607582|XP_033149779.1|DBUS	LOC6498474|XP_032311126.1|DANA
OG0001593	LOC108608052|XP_033149776.1|DBUS	LOC6498477|XP_032311141.1|DANA
OG0001594	LOC108598529|XP_033149934.1|DBUS	LOC6506596|XP_032311400.1|DANA
OG0001595	LOC108597084|XP_017838919.1|DBUS	LOC6495244|XP_001958771.1|DANA
OG0001596	LOC108594341|XP_033150519.1|DBUS	LOC6497076|XP_001962802.1|DANA
OG0001598	LOC108608123|XP_033150862.1|DBUS	LOC6497110|XP_001962734.2|DANA
OG0001599	LOC108608452|XP_017855321.1|DBUS	LOC6497304|XP_001962358.1|DANA
OG0001600	LOC108607930|XP_033150043.1|DBUS	LOC6497815|XP_001961503.2|DANA
OG0001601	LOC108608443|XP_017855308.1|DBUS	LOC6497326|XP_001962314.1|DANA
OG0001602	LOC108598647|XP_017840847.2|DBUS	LOC6504685|XP_001964873.2|DANA
OG0001603	LOC108595529|XP_033150151.1|DBUS	LOC6504577|XP_001964898.1|DANA
OG0001604	LOC108605171|XP_033150421.1|DBUS	LOC6502295|XP_001966186.1|DANA
OG0001605	LOC108595155|XP_017835814.1|DBUS	LOC6495424|XP_001958820.1|DANA
OG0001606	LOC117135005|XP_033150673.1|DBUS	LOC26513661|XP_014760195.1|DANA
OG0001607	LOC108603457|XP_017847781.2|DBUS, LOC108607841|XP_017854395.2|DBUS	LOC6506973|XP_001965288.1|DANA
OG0001608	LOC108594459|XP_017835126.1|DBUS	LOC6498291|XP_001962472.1|DANA
OG0001609	LOC108594756|XP_033149083.1|DBUS	LOC6495874|XP_032306256.1|DANA
OG0001610	LOC108601882|XP_017845349.2|DBUS	LOC6498267|XP_001962428.2|DANA
OG0001611	LOC108605343|XP_017850502.1|DBUS, LOC108607884|XP_017854477.1|DBUS	LOC6498168|XP_001962222.1|DANA
OG0001612	LOC108607975|XP_017854617.1|DBUS	LOC6497451|XP_001962047.1|DANA
OG0001613	LOC108599269|XP_017841558.1|DBUS	LOC6498593|XP_001963125.1|DANA
OG0001614	LOC108595403|XP_017836118.1|DBUS	LOC6495570|XP_001959117.3|DANA
OG0001615	LOC108607651|XP_033150804.1|DBUS	LOC6506678|XP_001957432.1|DANA, LOC26514811|XP_014759555.1|DANA
OG0001616	LOC108594444|XP_017835108.1|DBUS	LOC6497235|XP_001962507.1|DANA
OG0001617	LOC108608231|XP_033150433.1|DBUS	LOC6498282|XP_001962457.1|DANA
OG0001618	LOC108607318|XP_017853478.1|DBUS	LOC6496935|XP_001963099.1|DANA
OG0001619	LOC108608075|XP_017854760.1|DBUS	LOC6504772|XP_001964844.1|DANA
OG0001620	LOC108607217|XP_017853374.1|DBUS, LOC108594373|XP_017835024.1|DBUS, LOC108600646|XP_017843832.1|DBUS	LOC6495309|XP_001958654.1|DANA
OG0001621	LOC108594737|XP_017835364.1|DBUS	LOC6494150|XP_001960863.1|DANA
OG0001622	LOC108606468|XP_017852080.1|DBUS	LOC6501956|XP_001966760.2|DANA
OG0001623	LOC108607926|XP_017854529.1|DBUS	LOC6503360|XP_001965363.1|DANA
OG0001624	LOC108601953|XP_017845431.2|DBUS	LOC6498510|XP_001962971.1|DANA
OG0001625	LOC108594705|XP_033150989.1|DBUS, LOC108608224|XP_017854990.1|DBUS	LOC6497247|XP_001962483.1|DANA
OG0001626	LOC108598881|XP_017841133.1|DBUS	LOC6498143|XP_001962166.1|DANA
OG0001627	LOC108602377|XP_017845971.1|DBUS	LOC6494295|XP_001965942.1|DANA
OG0001628	LOC108601297|XP_017844686.1|DBUS, LOC108601298|XP_017844687.1|DBUS	LOC6503422|XP_032312133.1|DANA
OG0001629	LOC108604795|XP_033150695.1|DBUS	LOC26514447|XP_014760177.1|DANA
OG0001630	LOC108601721|XP_017845127.1|DBUS	LOC6501653|XP_001955689.1|DANA
OG0001631	LOC108603976|XP_017848689.1|DBUS	LOC6499456|XP_001954602.2|DANA
OG0001632	LOC108599423|XP_017841727.1|DBUS	LOC6498046|XP_001961962.1|DANA
OG0001633	LOC108601663|XP_017845053.1|DBUS	LOC6499432|XP_001954650.3|DANA
OG0001634	LOC108604042|XP_017848794.1|DBUS	LOC26515379|XP_032305648.1|DANA
OG0001635	LOC108601833|XP_017845263.1|DBUS	LOC6501004|XP_001954345.3|DANA
OG0001636	LOC108602479|XP_017846091.1|DBUS	LOC6500436|XP_001953213.2|DANA
OG0001637	LOC108603171|XP_017847217.1|DBUS	LOC6499995|XP_001953465.1|DANA
OG0001638	LOC108605427|XP_017850592.1|DBUS	LOC6504871|XP_001966495.1|DANA
OG0001639	LOC108597589|XP_017839697.1|DBUS	LOC6496664|XP_001961358.1|DANA
OG0001640	LOC108601889|XP_017845353.1|DBUS	LOC6500430|XP_032305904.1|DANA, LOC6496447|XP_001967710.1|DANA, LOC6504368|XP_001967722.1|DANA
OG0001641	LOC108604603|XP_017849629.1|DBUS	LOC6505813|XP_001964417.1|DANA
OG0001642	LOC108607280|XP_017853464.1|DBUS	LOC6503988|XP_001963964.1|DANA
OG0001644	LOC108598986|XP_017841242.1|DBUS	LOC6493282|XP_032309933.1|DANA
OG0001645	LOC108597279|XP_017839739.2|DBUS	LOC6494457|XP_001960286.1|DANA
OG0001646	LOC108596763|XP_017838338.1|DBUS	LOC6496264|XP_001960571.1|DANA
OG0001647	LOC108595225|XP_017835902.2|DBUS	LOC6492917|XP_032306645.1|DANA
OG0001648	LOC108598225|XP_033149650.1|DBUS	LOC6507824|XP_032309986.1|DANA
OG0001649	LOC108597011|XP_017838778.1|DBUS	LOC6496329|XP_001960710.1|DANA
OG0001650	LOC108597465|XP_033149113.1|DBUS	LOC6496084|XP_001960186.1|DANA
OG0001652	LOC108598856|XP_017841103.1|DBUS	LOC6507857|XP_001956479.2|DANA
OG0001653	LOC108600712|XP_017843934.2|DBUS	LOC6507276|XP_001956344.1|DANA
OG0001654	LOC108597043|XP_017838829.1|DBUS	LOC6496088|XP_032306511.1|DANA
OG0001655	LOC108594607|XP_017835238.1|DBUS, LOC108596531|XP_017837906.1|DBUS	LOC6495328|XP_001958621.2|DANA, LOC6495330|XP_032306760.1|DANA
OG0001656	LOC108594268|XP_017834887.1|DBUS	LOC6497800|XP_032307587.1|DANA
OG0001657	LOC108598776|XP_017841006.1|DBUS	LOC6493598|XP_001958070.1|DANA
OG0001658	LOC108600377|XP_017843406.1|DBUS	LOC6507141|XP_001956600.3|DANA
OG0001659	LOC108601095|XP_017844495.1|DBUS	LOC6493836|XP_014764569.1|DANA
OG0001660	LOC108599525|XP_017841888.1|DBUS	LOC6506661|XP_001957458.2|DANA
OG0001661	LOC108604548|XP_017849567.1|DBUS, LOC108602519|XP_017846142.1|DBUS	LOC6499873|XP_001953730.1|DANA
OG0001662	LOC108600452|XP_017843528.2|DBUS	LOC6507332|XP_001956228.1|DANA
OG0001663	LOC108601669|XP_017845060.1|DBUS	LOC6500357|XP_001953044.2|DANA
OG0001664	LOC108597237|XP_017839175.1|DBUS	LOC6495459|XP_001958888.1|DANA
OG0001666	LOC108607616|XP_017854018.1|DBUS	LOC6497001|XP_001962948.1|DANA
OG0001667	LOC108595170|XP_017835830.1|DBUS	LOC6496061|XP_001960133.2|DANA
OG0001668	LOC108600255|XP_017843182.1|DBUS	LOC6506152|XP_001958453.1|DANA
OG0001669	LOC108598366|XP_017840476.1|DBUS	LOC6492962|XP_001956756.1|DANA, LOC6492963|XP_001956757.3|DANA
OG0001670	LOC108596238|XP_017837269.1|DBUS	LOC6493912|XP_001961339.2|DANA
OG0001671	LOC108605443|XP_017850618.1|DBUS	LOC6503695|XP_001963906.1|DANA
OG0001672	LOC108596307|XP_017837399.1|DBUS	LOC6494960|XP_001959325.1|DANA, LOC6494959|XP_001959326.1|DANA, LOC116654770|XP_032307130.1|DANA
OG0001673	LOC108595861|XP_017836641.1|DBUS, LOC108594724|XP_017835352.1|DBUS, LOC108594725|XP_017835353.1|DBUS	LOC26513990|XP_014763962.1|DANA, LOC26514091|XP_014763975.1|DANA
OG0001674	LOC108604259|XP_017849142.1|DBUS	LOC6498862|XP_001955784.1|DANA, LOC6498296|XP_001962482.1|DANA
OG0001675	LOC108604265|XP_017849148.1|DBUS	LOC6499565|XP_001954366.1|DANA, LOC6499564|XP_001954367.1|DANA
OG0001676	LOC117134719|XP_033149193.1|DBUS	LOC26514105|XP_014763979.1|DANA, LOC116654787|XP_032307173.1|DANA
OG0001678	LOC108605382|XP_017850540.2|DBUS	LOC6505269|XP_032308009.1|DANA
OG0001679	LOC108607235|XP_017853402.1|DBUS	LOC6504757|XP_001966297.1|DANA
OG0001680	LOC108603549|XP_017847957.2|DBUS	LOC6503808|XP_001963703.1|DANA
OG0001681	LOC108605564|XP_017850820.1|DBUS	LOC6505081|XP_001965506.1|DANA
OG0001682	LOC108605792|XP_017851083.1|DBUS	LOC6502280|XP_001966157.2|DANA
OG0001683	LOC108608492|XP_033150739.1|DBUS	LOC6498039|XP_032307371.1|DANA
OG0001684	LOC108599069|XP_017841340.2|DBUS, LOC108607402|XP_017853671.1|DBUS	LOC6505487|XP_032311787.1|DANA
OG0001685	LOC108598394|XP_017840507.1|DBUS	LOC6497400|XP_001962161.2|DANA
OG0001686	LOC108606446|XP_017852049.1|DBUS	LOC6501979|XP_001966808.1|DANA
OG0001687	LOC108606192|XP_017851540.1|DBUS	LOC6504133|XP_032308786.1|DANA
OG0001688	LOC108605961|XP_017851269.1|DBUS	LOC6504750|XP_001966290.1|DANA
OG0001689	LOC108606882|XP_017852896.1|DBUS	LOC6503137|XP_001963502.2|DANA
OG0001690	LOC108598701|XP_017840914.1|DBUS	LOC6493311|XP_001957502.1|DANA
OG0001691	LOC108604832|XP_017849395.1|DBUS	LOC6505485|XP_001964940.1|DANA
OG0001692	LOC108602339|XP_017845917.1|DBUS	LOC6505663|XP_001964502.3|DANA
OG0001693	LOC108605236|XP_017850338.1|DBUS	LOC6502259|XP_032309356.1|DANA
OG0001694	LOC108601403|XP_017844791.1|DBUS	LOC6499703|XP_032305813.1|DANA
OG0001695	LOC108596366|XP_017837524.1|DBUS	LOC6494837|XP_001959572.1|DANA
OG0001696	LOC108603568|XP_017847974.1|DBUS	LOC6500238|XP_001952961.2|DANA
OG0001697	LOC108601702|XP_017845104.1|DBUS	LOC6499896|XP_001953679.1|DANA
OG0001698	LOC108606782|XP_017852695.1|DBUS	LOC6503154|XP_032308896.1|DANA
OG0001699	LOC108601587|XP_033149883.1|DBUS	LOC6500304|XP_032305501.1|DANA
OG0001700	LOC108602583|XP_017846208.1|DBUS	LOC6500621|XP_001953586.1|DANA
OG0001701	LOC108603787|XP_017848372.1|DBUS	LOC6501409|XP_001955187.2|DANA
OG0001702	LOC108599142|XP_017841422.1|DBUS	LOC6496973|XP_001963019.2|DANA
OG0001703	LOC108601834|XP_017845265.1|DBUS	LOC6501053|XP_032312290.1|DANA
OG0001704	LOC108602492|XP_017846109.1|DBUS	LOC6499514|XP_001954465.1|DANA
OG0001705	LOC108601706|XP_017845109.1|DBUS	LOC6499119|XP_014765916.1|DANA
OG0001706	LOC108594344|XP_017834987.1|DBUS	LOC6505386|XP_032309122.1|DANA
OG0001707	LOC108604223|XP_017849076.1|DBUS	LOC6503341|XP_001967767.3|DANA, LOC6500798|XP_014766728.2|DANA
OG0001708	LOC108604664|XP_017849704.1|DBUS	LOC6500925|XP_001954179.1|DANA
OG0001709	LOC108600543|XP_017843688.1|DBUS	LOC6507689|XP_001956152.1|DANA
OG0001710	LOC108604447|XP_017849416.1|DBUS	LOC6500829|XP_001953997.1|DANA
OG0001711	LOC108603056|XP_017846979.1|DBUS	LOC6501221|XP_014766950.2|DANA
OG0001712	LOC108601636|XP_017845023.1|DBUS	LOC6499820|XP_014766242.1|DANA
OG0001713	LOC108603453|XP_017847773.1|DBUS	LOC6499648|XP_001954218.1|DANA
OG0001714	LOC108602696|XP_017846323.1|DBUS	LOC6498867|XP_032312244.1|DANA
OG0001715	LOC108606271|XP_017851737.1|DBUS	LOC6504242|XP_032308229.1|DANA
OG0001716	LOC108607220|XP_017853381.1|DBUS	LOC6503990|XP_001963969.1|DANA
OG0001717	LOC108603506|XP_017847868.1|DBUS	LOC6501579|XP_001955512.2|DANA
OG0001718	LOC108604320|XP_017849232.1|DBUS	LOC6499790|XP_014766227.1|DANA
OG0001719	LOC108604181|XP_017849012.1|DBUS	LOC6500791|XP_032305417.1|DANA
OG0001720	LOC108603970|XP_017848668.1|DBUS	LOC6499875|XP_032309630.1|DANA
OG0001721	LOC108604470|XP_017849444.1|DBUS	LOC6501111|XP_032312302.1|DANA
OG0001722	LOC108600510|XP_017843635.1|DBUS	LOC6493529|XP_032309595.1|DANA
OG0001723	LOC108596370|XP_017837526.1|DBUS	LOC6496679|XP_001961382.1|DANA
OG0001724	LOC108596442|XP_033149174.1|DBUS	LOC6494953|XP_001959335.1|DANA
OG0001725	LOC108596936|XP_017838653.1|DBUS	LOC6494878|XP_014763044.1|DANA
OG0001726	LOC108600169|XP_017843063.1|DBUS	LOC6506922|XP_001956991.1|DANA
OG0001727	LOC108604621|XP_017849657.1|DBUS	LOC6501624|XP_001955631.1|DANA
OG0001728	LOC108596065|XP_017836949.1|DBUS	LOC6494665|XP_001959908.1|DANA
OG0001729	LOC108596502|XP_017837822.2|DBUS	LOC6494377|XP_032307165.1|DANA
OG0001730	LOC108608476|XP_017855357.2|DBUS	LOC6504231|XP_001965118.1|DANA
OG0001731	LOC108596083|XP_017836989.1|DBUS	LOC6494841|XP_032306965.1|DANA
OG0001732	LOC108594426|XP_017835089.1|DBUS	LOC6498209|XP_001962305.1|DANA
OG0001733	LOC108596102|XP_017837011.1|DBUS	LOC6494966|XP_001959314.1|DANA
OG0001734	LOC108595096|XP_017835736.1|DBUS	LOC6495080|XP_001959106.1|DANA
OG0001735	LOC108598802|XP_017841034.1|DBUS	LOC6506825|XP_001957165.1|DANA
OG0001736	LOC108597215|XP_017839146.1|DBUS	LOC26514654|XP_032311617.1|DANA
OG0001737	LOC108596962|XP_017838698.1|DBUS	LOC6494690|XP_014762916.1|DANA
OG0001738	LOC108598792|XP_017841025.1|DBUS	LOC6506954|XP_001956928.1|DANA
OG0001739	LOC108594238|XP_017834838.1|DBUS	LOC26515254|XP_014764110.1|DANA
OG0001740	LOC108596149|XP_017837132.1|DBUS	LOC6494717|XP_001959802.1|DANA
OG0001741	LOC108601693|XP_017845092.2|DBUS	LOC6505631|XP_001964571.2|DANA
OG0001742	LOC108595326|XP_017836035.1|DBUS	LOC6494010|XP_001961152.1|DANA
OG0001743	LOC108599854|XP_017842470.2|DBUS	LOC6507462|XP_001955965.2|DANA
OG0001744	LOC108596411|XP_017837594.1|DBUS	LOC6496628|XP_001961293.3|DANA
OG0001745	LOC108596303|XP_017837387.1|DBUS	LOC6494192|XP_032307124.1|DANA
OG0001746	LOC108600750|XP_017843991.1|DBUS	LOC6493473|XP_001957829.1|DANA
OG0001747	LOC108596693|XP_017838202.1|DBUS	LOC6494542|XP_032306055.1|DANA
OG0001748	LOC108601106|XP_033149587.1|DBUS	LOC6493017|XP_001956861.3|DANA
OG0001749	LOC108596282|XP_017837343.2|DBUS	LOC6494105|XP_001960967.1|DANA
OG0001750	LOC108596274|XP_017837332.1|DBUS	LOC6496470|XP_001960966.1|DANA
OG0001751	LOC108599586|XP_017842018.2|DBUS	LOC6506946|XP_001956937.1|DANA
OG0001752	LOC108599601|XP_017842043.1|DBUS	LOC6506639|XP_032309861.1|DANA
OG0001753	LOC108600769|XP_033149515.1|DBUS	LOC6506846|XP_014764919.1|DANA
OG0001754	LOC108596900|XP_017838579.1|DBUS	LOC6494332|XP_001960519.1|DANA
OG0001755	LOC108599926|XP_017842624.1|DBUS	LOC6493134|XP_032310211.1|DANA
OG0001756	LOC108596914|XP_017838610.1|DBUS	LOC6494154|XP_014762650.1|DANA
OG0001757	LOC108596659|XP_017838135.1|DBUS	LOC6495612|XP_001959203.1|DANA
OG0001758	LOC108598627|XP_033149518.1|DBUS	LOC6493831|XP_001958523.1|DANA
OG0001759	LOC108596301|XP_017837385.1|DBUS	LOC6495962|XP_001959939.3|DANA
OG0001760	LOC108595483|XP_017836223.2|DBUS	LOC6496564|XP_001961160.2|DANA
OG0001761	LOC108596989|XP_017838744.1|DBUS	LOC6495654|XP_001959312.2|DANA
OG0001762	LOC108594257|XP_017834870.1|DBUS	LOC6497766|XP_001961402.2|DANA
OG0001763	LOC108601021|XP_017844388.1|DBUS, LOC108594471|XP_017835142.1|DBUS	LOC6497299|XP_001962369.2|DANA
OG0001764	LOC117134658|XP_033148931.1|DBUS, LOC108606832|XP_017852806.1|DBUS	LOC6501276|XP_001954901.1|DANA
OG0001765	LOC108596070|XP_017836972.1|DBUS	LOC6495320|XP_032307199.1|DANA
OG0001766	LOC108608318|XP_017855135.1|DBUS	LOC6498343|XP_032307395.1|DANA
OG0001767	LOC108602236|XP_017845777.2|DBUS	LOC6503282|XP_032309180.1|DANA
OG0001768	LOC108598724|XP_017840945.1|DBUS	LOC6503349|XP_001965373.1|DANA
OG0001769	LOC108604602|XP_033150730.1|DBUS	LOC6498395|XP_032311253.1|DANA
OG0001770	LOC108607585|XP_017853974.1|DBUS	LOC6498634|XP_001963207.1|DANA
OG0001771	LOC108602688|XP_017846319.1|DBUS, LOC108602711|XP_017846358.1|DBUS	LOC6498052|XP_001961972.1|DANA
OG0001773	LOC108598823|XP_017841066.2|DBUS	LOC6498539|XP_001963024.3|DANA
OG0001774	LOC108597601|XP_017839713.1|DBUS	LOC6494410|XP_001960386.2|DANA
OG0001775	LOC108606572|XP_017852280.1|DBUS	LOC6503074|XP_001963379.1|DANA
OG0001776	LOC108594285|XP_017834912.1|DBUS	LOC6496997|XP_001962964.2|DANA
OG0001777	LOC108594473|XP_017835143.1|DBUS	LOC6498663|XP_032311087.1|DANA
OG0001778	LOC108607808|XP_017854341.2|DBUS	LOC6497403|XP_001962155.1|DANA
OG0001779	LOC108607780|XP_033150089.1|DBUS	LOC6496967|XP_032311183.1|DANA
OG0001780	LOC108596371|XP_017837527.1|DBUS	LOC6496678|XP_014763914.1|DANA
OG0001781	LOC108598441|XP_017840566.2|DBUS	LOC6497269|XP_014761602.1|DANA
OG0001782	LOC108608514|XP_033150736.1|DBUS	LOC6505936|XP_014760518.1|DANA
OG0001783	LOC108607570|XP_033150812.1|DBUS	LOC6498362|XP_001962623.3|DANA
OG0001784	LOC108607640|XP_017854057.1|DBUS	LOC6496865|XP_001963248.1|DANA
OG0001785	LOC108594763|XP_017835391.1|DBUS, LOC108595232|XP_017835919.1|DBUS	LOC6495346|XP_001958627.1|DANA
OG0001786	LOC108598072|XP_017840178.2|DBUS	LOC6507061|XP_001965301.1|DANA
OG0001787	LOC108607436|XP_017853756.1|DBUS	LOC6496863|XP_032310984.1|DANA
OG0001788	LOC108596425|XP_017837637.1|DBUS	LOC6494023|XP_001961130.1|DANA
OG0001789	LOC108597607|XP_017839733.1|DBUS	LOC6496401|XP_001960836.1|DANA
OG0001790	LOC108602039|XP_017845539.1|DBUS	LOC6498661|XP_014762220.1|DANA
OG0001791	LOC108596745|XP_017838307.1|DBUS	LOC6495408|XP_001958776.1|DANA
OG0001792	LOC108594422|XP_017835083.2|DBUS	LOC6497312|XP_014761637.1|DANA
OG0001793	LOC108596217|XP_017837233.1|DBUS	LOC6496333|XP_032306104.1|DANA
OG0001794	LOC108607806|XP_017854339.1|DBUS	LOC6498137|XP_032307616.1|DANA
OG0001795	LOC108607486|XP_033150637.1|DBUS	LOC6496830|XP_032311089.1|DANA
OG0001796	LOC108605080|XP_017850135.1|DBUS	LOC6505353|XP_001967827.2|DANA, LOC6504421|XP_014759461.1|DANA
OG0001797	LOC108607428|XP_017853727.1|DBUS	LOC6504350|XP_014759411.1|DANA
OG0001798	LOC108595820|XP_017836600.1|DBUS	LOC6495965|XP_001959945.1|DANA
OG0001799	LOC108605000|XP_033150403.1|DBUS	LOC6504385|XP_032308250.1|DANA
OG0001800	LOC108594476|XP_017835152.1|DBUS	LOC6496852|XP_001963274.2|DANA
OG0001801	LOC108599382|XP_017841676.1|DBUS	LOC6507756|XP_001956284.3|DANA
OG0001802	LOC108604568|XP_017849587.1|DBUS	LOC6500958|XP_001954245.1|DANA
OG0001803	LOC108601514|XP_017844902.1|DBUS	LOC6499968|XP_001953531.2|DANA
OG0001804	LOC108603445|XP_017847761.1|DBUS	LOC6494512|XP_001965916.2|DANA
OG0001805	LOC108598969|XP_017841231.1|DBUS	LOC6506204|XP_001958349.1|DANA
OG0001806	LOC108604040|XP_017848791.2|DBUS, LOC108604167|XP_017848989.2|DBUS	LOC6503400|XP_014759139.1|DANA
OG0001807	LOC108603786|XP_017848370.1|DBUS	LOC6494339|XP_001965935.2|DANA
OG0001808	LOC108603239|XP_017847353.1|DBUS	LOC6499437|XP_014766067.1|DANA
OG0001809	LOC108604697|XP_017849745.1|DBUS	LOC6499459|XP_001954598.2|DANA
OG0001810	LOC108602392|XP_017845993.1|DBUS	LOC6500809|XP_001953956.2|DANA
OG0001811	LOC108595251|XP_017835944.1|DBUS	LOC6496493|XP_001961012.3|DANA
OG0001812	LOC108606311|XP_017851801.1|DBUS	LOC6503193|XP_001963617.2|DANA
OG0001813	LOC108602772|XP_017846433.1|DBUS	LOC6499350|XP_032305766.1|DANA
OG0001814	LOC108603620|XP_017848064.1|DBUS	LOC6500956|XP_001954240.1|DANA
OG0001815	LOC108603931|XP_017848615.1|DBUS	LOC6499133|XP_001955235.1|DANA
OG0001816	LOC108595524|XP_017836268.1|DBUS	LOC6496539|XP_001961102.1|DANA
OG0001817	LOC108595975|XP_017836751.2|DBUS	LOC6495984|XP_014763574.1|DANA
OG0001818	LOC108606955|XP_017853001.1|DBUS	LOC6503113|XP_001963447.2|DANA
OG0001819	LOC108597727|XP_017839911.2|DBUS	LOC6496087|XP_001960194.2|DANA
OG0001820	LOC108605710|XP_017850990.1|DBUS	LOC6503827|XP_001963675.2|DANA
OG0001821	LOC108595349|XP_017836062.1|DBUS	LOC6494777|XP_001959691.1|DANA
OG0001822	LOC108595507|XP_017836249.1|DBUS	LOC6496389|XP_001960804.1|DANA
OG0001823	LOC108600286|XP_017843246.1|DBUS	LOC6507202|XP_001956494.1|DANA
OG0001824	LOC108600863|XP_017844162.1|DBUS	LOC6496835|XP_001963310.1|DANA
OG0001825	LOC108596109|XP_033149156.1|DBUS	LOC6496019|XP_032306172.1|DANA
OG0001826	LOC108596156|XP_017837150.1|DBUS	LOC6496614|XP_001961263.1|DANA
OG0001827	LOC108595377|XP_017836093.1|DBUS	LOC6494297|XP_001960581.1|DANA
OG0001828	LOC108606296|XP_017851771.1|DBUS	LOC6505186|XP_001965501.2|DANA
OG0001829	LOC108595316|XP_017836025.1|DBUS	LOC6495495|XP_001958971.1|DANA
OG0001830	LOC108596767|XP_017838348.1|DBUS	LOC6494169|XP_001960833.1|DANA
OG0001831	LOC108598360|XP_017840469.2|DBUS	LOC6507210|XP_001956470.2|DANA
OG0001832	LOC108605033|XP_033150473.1|DBUS, LOC108606662|XP_017852476.1|DBUS	LOC6503081|XP_001963397.1|DANA
OG0001833	LOC108596424|XP_017837636.1|DBUS	LOC6495723|XP_014763467.2|DANA
OG0001834	LOC108603104|XP_017847097.1|DBUS	LOC6499691|XP_001954133.1|DANA
OG0001838	LOC108594683|XP_033149076.1|DBUS	LOC6494053|XP_032306128.1|DANA
OG0001839	LOC108595839|XP_017836619.1|DBUS	LOC6495604|XP_001959188.1|DANA
OG0001840	LOC108604620|XP_017849658.1|DBUS	LOC6497606|XP_001961725.1|DANA, LOC6497605|XP_001961726.1|DANA
OG0001841	LOC108598368|XP_017840478.1|DBUS	LOC6507052|XP_001956745.2|DANA, LOC6507051|XP_001956746.1|DANA
OG0001842	LOC108599431|XP_017841741.1|DBUS	LOC6507492|XP_001955896.1|DANA
OG0001843	LOC108599615|XP_017842060.2|DBUS	LOC6493620|XP_001958117.1|DANA
OG0001844	LOC108598085|XP_017840187.1|DBUS	LOC6507803|XP_001956378.1|DANA
OG0001845	LOC108595576|XP_017836326.1|DBUS	LOC6496145|XP_001960331.1|DANA
OG0001846	LOC108604828|XP_017849930.2|DBUS	LOC26514342|XP_014767273.1|DANA, LOC6500919|XP_014766796.2|DANA
OG0001848	LOC108602743|XP_017846387.1|DBUS	LOC26514684|XP_032309153.1|DANA
OG0001849	LOC108603882|XP_017848543.1|DBUS	LOC6499812|XP_001953861.2|DANA
OG0001850	LOC108607408|XP_033150520.1|DBUS	LOC6502768|XP_001966880.2|DANA
OG0001851	LOC108607384|XP_017853611.1|DBUS	LOC6501786|XP_032311739.1|DANA
OG0001853	LOC108602776|XP_017846452.1|DBUS	LOC6499238|XP_032307961.1|DANA
OG0001854	LOC108606835|XP_017852809.1|DBUS	LOC6503919|XP_001963842.1|DANA
OG0001855	LOC108594869|XP_017835497.1|DBUS	LOC6494271|XP_001960622.1|DANA
OG0001856	LOC108605828|XP_017851123.1|DBUS	LOC6501884|XP_001966736.1|DANA
OG0001857	LOC108606654|XP_017852460.1|DBUS	LOC6501972|XP_001966793.1|DANA
OG0001858	LOC108605020|XP_017850075.1|DBUS	LOC6505063|XP_001965531.1|DANA
OG0001859	LOC108605920|XP_017851227.1|DBUS	LOC6503623|XP_001964043.1|DANA
OG0001860	LOC108598663|XP_017840864.1|DBUS	LOC6507843|XP_014765488.1|DANA
OG0001861	LOC108605904|XP_017851207.1|DBUS, LOC108601991|XP_017845477.1|DBUS	LOC6501337|XP_001955018.1|DANA
OG0001862	LOC108601895|XP_017845358.1|DBUS	LOC6504383|XP_001967076.1|DANA
OG0001863	LOC108607034|XP_017853114.1|DBUS, LOC108603287|XP_017847446.1|DBUS	LOC6505009|XP_001965638.1|DANA
OG0001864	LOC108603026|XP_017846925.1|DBUS	LOC6499683|XP_014766186.1|DANA
OG0001865	LOC108606713|XP_017852580.1|DBUS	LOC6504425|XP_032308114.1|DANA
OG0001866	LOC108601564|XP_017844952.1|DBUS	LOC6500365|XP_032305411.1|DANA
OG0001867	LOC108599679|XP_017842159.1|DBUS	LOC6493408|XP_032310305.1|DANA
OG0001868	LOC108596975|XP_017838720.1|DBUS	LOC6497143|XP_001962671.2|DANA
OG0001869	LOC108604619|XP_017849651.1|DBUS	LOC6500775|XP_014766708.1|DANA
OG0001870	LOC108605750|XP_017851039.1|DBUS	LOC6504747|XP_001966286.1|DANA
OG0001871	LOC108605815|XP_017851110.1|DBUS	LOC6504733|XP_001966303.1|DANA
OG0001872	LOC108604394|XP_017849341.1|DBUS	LOC6505981|XP_001964717.1|DANA, LOC26515565|XP_032305363.1|DANA, LOC116654491|XP_032305362.1|DANA
