Orthogroup	DBUS.longest_only	BTRY.longest_only
OG0001133	LOC108596929|XP_033150025.1|DBUS	LOC120768988|XP_039951754.1|BTRY
OG0001134	LOC108597562|XP_017839660.1|DBUS	LOC120770794|XP_039954307.1|BTRY, LOC120770501|XP_039953960.1|BTRY
OG0001135	LOC108602839|XP_017846579.1|DBUS	LOC120766891|XP_039948575.1|BTRY
OG0001136	LOC108601248|XP_033149955.1|DBUS, LOC108601257|XP_033149797.1|DBUS	LOC120782689|XP_039971018.1|BTRY, LOC120771243|XP_039955097.1|BTRY
OG0001137	LOC108601265|XP_017844654.1|DBUS	LOC120766335|XP_039947694.1|BTRY
OG0001138	LOC108600147|XP_017843029.1|DBUS	LOC120777554|XP_039964876.1|BTRY
OG0001139	LOC117134797|XP_033149599.1|DBUS, LOC108598162|XP_017840268.2|DBUS	LOC120778625|XP_039966443.1|BTRY
OG0001140	LOC108603554|XP_017847962.1|DBUS	LOC120771154|XP_039954969.1|BTRY
OG0001141	LOC108601445|XP_017844831.2|DBUS	LOC120767382|XP_039949314.1|BTRY, LOC120770233|XP_039953495.1|BTRY, LOC120770039|XP_039953121.1|BTRY, LOC120766600|XP_039948139.1|BTRY
OG0001142	LOC108602194|XP_017845732.1|DBUS	LOC120782306|XP_039970451.1|BTRY
OG0001142	LOC108601440|XP_017844827.1|DBUS	LOC120782046|XP_039970158.1|BTRY
OG0001143	LOC108607857|XP_017854430.1|DBUS	LOC120769261|XP_039952099.1|BTRY
OG0001144	LOC108594995|XP_017835617.1|DBUS	LOC120772233|XP_039956658.1|BTRY
OG0001145	LOC108597580|XP_017835624.1|DBUS	LOC120771990|XP_039956280.1|BTRY
OG0001146	LOC108606585|XP_033150301.1|DBUS	LOC120778757|XP_039966668.1|BTRY
OG0001153	LOC108597662|XP_017839816.1|DBUS	LOC120771498|XP_039955480.1|BTRY
OG0001154	LOC108607513|XP_017853868.1|DBUS	LOC120767238|XP_039949012.1|BTRY
OG0001157	LOC108603075|XP_033149778.1|DBUS	LOC120771435|XP_039955370.1|BTRY
OG0001158	LOC108607471|XP_017853798.1|DBUS	LOC120769740|XP_039952830.1|BTRY
OG0001159	LOC108602985|XP_017846860.1|DBUS	LOC120766559|XP_039948079.1|BTRY
OG0001160	LOC108600008|XP_017842800.1|DBUS, LOC108603258|XP_017847395.1|DBUS	LOC120767938|XP_039950243.1|BTRY
OG0001161	LOC108602836|XP_017846574.1|DBUS	LOC120766888|XP_039948568.1|BTRY
OG0001162	LOC108604725|XP_017849793.1|DBUS	LOC120766786|XP_039948421.1|BTRY
OG0001163	LOC108604245|XP_017849109.1|DBUS	LOC120770850|XP_039954391.1|BTRY
OG0001164	LOC108602513|XP_017846132.1|DBUS	LOC120778103|XP_039965743.1|BTRY
OG0001165	LOC108596973|XP_017838715.1|DBUS, LOC108594929|XP_017835554.1|DBUS, LOC108594928|XP_017835553.1|DBUS	LOC120774997|XP_039960897.1|BTRY, LOC120766413|XP_039947799.1|BTRY, LOC120774923|XP_039960770.1|BTRY, LOC120782216|XP_039970310.1|BTRY
OG0001166	LOC108599428|XP_017841728.1|DBUS	LOC120777510|XP_039964808.1|BTRY, LOC120776737|XP_039963598.1|BTRY
OG0001167	LOC108594649|XP_033149226.1|DBUS	LOC120770455|XP_039953883.1|BTRY
OG0001168	LOC108597682|XP_017839845.1|DBUS	LOC120771092|XP_039954853.1|BTRY
OG0001169	LOC108606895|XP_017852911.1|DBUS	LOC120773625|XP_039958564.1|BTRY, LOC120775753|XP_039962015.1|BTRY
OG0001170	LOC108604581|XP_017849601.1|DBUS	LOC120772906|XP_039957768.1|BTRY, LOC120769241|XP_039952075.1|BTRY, LOC120782516|XP_039970758.1|BTRY, LOC120782662|XP_039970972.1|BTRY
OG0001171	LOC108599800|XP_017842362.2|DBUS, LOC117134805|XP_033149666.1|DBUS	LOC120778304|XP_039966026.1|BTRY
OG0001172	LOC108594993|XP_017835615.1|DBUS	LOC120773117|XP_039958046.1|BTRY
OG0001173	LOC108604048|XP_017848799.1|DBUS	LOC120766670|XP_039948242.1|BTRY
OG0001174	LOC108599682|XP_017842163.1|DBUS	LOC120777713|XP_039965125.1|BTRY
OG0001175	LOC108597518|XP_017839601.1|DBUS	LOC120772062|XP_039956384.1|BTRY
OG0001176	LOC108594810|XP_017835437.1|DBUS	LOC120772104|XP_039956448.1|BTRY
OG0001177	LOC108607904|XP_017854500.2|DBUS	LOC120769598|XP_039952593.1|BTRY
OG0001178	LOC108595785|XP_017836566.1|DBUS	LOC120771797|XP_039955933.1|BTRY
OG0001179	LOC108596995|XP_017838754.1|DBUS	LOC120771152|XP_039954957.1|BTRY
OG0001180	LOC108607350|XP_017853525.1|DBUS	LOC120779513|XP_039967776.1|BTRY
OG0001181	LOC108598483|XP_017840627.2|DBUS	LOC120778258|XP_039965962.1|BTRY
OG0001182	LOC108604519|XP_017849513.1|DBUS	LOC120777935|XP_039965467.1|BTRY
OG0001183	LOC108607166|XP_017853306.1|DBUS, LOC108599378|XP_017841673.1|DBUS	LOC120766464|XP_039947935.1|BTRY
OG0001183	LOC108604172|XP_017848993.1|DBUS	LOC120766440|XP_039947887.1|BTRY
OG0001184	LOC108603657|XP_017848123.1|DBUS	LOC120766701|XP_039948283.1|BTRY
OG0001185	LOC108602843|XP_017846588.1|DBUS	LOC120767450|XP_039949474.1|BTRY
OG0001186	LOC117134948|XP_033150415.1|DBUS	LOC120782820|XP_039971268.1|BTRY
OG0001187	LOC108596885|XP_017838555.1|DBUS	LOC120772434|XP_039956981.1|BTRY
OG0001188	LOC108597720|XP_017839900.1|DBUS	LOC120771287|XP_039955151.1|BTRY, LOC120772401|XP_039956925.1|BTRY, LOC120772402|XP_039956927.1|BTRY, LOC120771911|XP_039956131.1|BTRY
OG0001189	LOC108595252|XP_017835945.1|DBUS	LOC120771475|XP_039955439.1|BTRY
OG0001190	LOC108605723|XP_017851005.1|DBUS	LOC120773997|XP_039959203.1|BTRY
OG0001191	LOC108607785|XP_017854312.2|DBUS	LOC120772908|XP_039957729.1|BTRY
OG0001193	LOC108603201|XP_017847272.1|DBUS	LOC120766165|XP_039947446.1|BTRY
OG0001194	LOC108605290|XP_017850428.1|DBUS	LOC120774215|XP_039959603.1|BTRY
OG0001195	LOC108595419|XP_017836136.1|DBUS	LOC120772607|XP_039957256.1|BTRY
OG0001200	LOC108600284|XP_017843244.1|DBUS	LOC120780272|XP_039968470.1|BTRY
OG0001201	LOC108601769|XP_017845183.2|DBUS	LOC120772524|XP_039957125.1|BTRY
OG0001202	LOC108606385|XP_017851939.1|DBUS	LOC120775089|XP_039961020.1|BTRY, LOC120775798|XP_039962076.1|BTRY, LOC120777552|XP_039964874.1|BTRY
OG0001203	LOC108607376|XP_017853587.2|DBUS	LOC120779582|XP_039967859.1|BTRY
OG0001204	LOC108608408|XP_017855255.1|DBUS	LOC120767875|XP_039950134.1|BTRY
OG0001205	LOC108603447|XP_017847766.1|DBUS	LOC120782324|XP_039970483.1|BTRY
OG0001206	LOC108603740|XP_017848286.1|DBUS	LOC120767083|XP_039948885.1|BTRY, LOC120766936|XP_039948622.1|BTRY
OG0001207	LOC108607697|XP_017854173.1|DBUS, LOC108606110|XP_017851446.1|DBUS	LOC120773763|XP_039958772.1|BTRY
OG0001208	LOC108605036|XP_033150283.1|DBUS	LOC120774799|XP_039960525.1|BTRY
OG0001209	LOC108602178|XP_017845705.1|DBUS	LOC120782456|XP_039970680.1|BTRY
OG0001210	LOC108605558|XP_017850811.1|DBUS	LOC120773727|XP_039958717.1|BTRY, LOC120781067|XP_039969153.1|BTRY
OG0001212	LOC108606983|XP_017853046.1|DBUS	LOC120775868|XP_039962172.1|BTRY
OG0001213	LOC108601439|XP_017844826.1|DBUS	LOC120782473|XP_039970701.1|BTRY
OG0001214	LOC108604087|XP_017848853.1|DBUS	LOC120782118|XP_039970198.1|BTRY
OG0001215	LOC108604517|XP_017849510.1|DBUS	LOC120772960|XP_039957802.1|BTRY
OG0001216	LOC108603459|XP_017847780.2|DBUS	LOC120767214|XP_039948964.1|BTRY
OG0001217	LOC108606647|XP_017852489.1|DBUS	LOC120769334|XP_039952224.1|BTRY
OG0001218	LOC117134634|XP_017849602.2|DBUS, LOC108604582|XP_033149880.1|DBUS	LOC120767571|XP_039949642.1|BTRY
OG0001221	LOC108597106|XP_017838967.1|DBUS	LOC120770838|XP_039954366.1|BTRY
OG0001222	LOC108607317|XP_017853477.1|DBUS	LOC120779475|XP_039967685.1|BTRY
OG0001222	LOC108601681|XP_017845079.1|DBUS	LOC120766652|XP_039948216.1|BTRY
OG0001223	LOC108597162|XP_017839061.1|DBUS, LOC108608549|XP_017835136.2|DBUS	LOC120781215|XP_039969272.1|BTRY
OG0001224	LOC108596317|XP_017837416.1|DBUS	LOC120772443|XP_039956998.1|BTRY
OG0001225	LOC108596829|XP_017838436.1|DBUS	LOC120771642|XP_039955685.1|BTRY
OG0001226	LOC108596552|XP_017837938.1|DBUS	LOC120781225|XP_039969290.1|BTRY, LOC120781250|XP_039969332.1|BTRY, LOC120781221|XP_039969284.1|BTRY
OG0001227	LOC108598083|XP_017840189.1|DBUS	LOC120769342|XP_039952233.1|BTRY
OG0001228	LOC108605308|XP_017850467.1|DBUS	LOC120773685|XP_039958650.1|BTRY
OG0001229	LOC117135021|XP_033150711.1|DBUS	LOC120771702|XP_039955771.1|BTRY
OG0001230	LOC108597056|XP_017838866.1|DBUS	LOC120770558|XP_039954070.1|BTRY
OG0001231	LOC108594362|XP_017835011.2|DBUS	LOC120767999|XP_039950355.1|BTRY
OG0001232	LOC108608432|XP_017855290.1|DBUS, LOC108607818|XP_017854354.1|DBUS	LOC120769577|XP_039952568.1|BTRY
OG0001233	LOC108596776|XP_017838368.1|DBUS	LOC120769398|XP_039952303.1|BTRY
OG0001234	LOC108606797|XP_017852746.1|DBUS, LOC108597414|XP_017839453.1|DBUS, LOC108596837|XP_017838451.1|DBUS	LOC120776530|XP_039963197.1|BTRY, LOC120771840|XP_039956017.1|BTRY
OG0001235	LOC108608161|XP_017854904.1|DBUS	LOC120768910|XP_039951611.1|BTRY
OG0001236	LOC108599669|XP_017842139.1|DBUS	LOC120777491|XP_039964766.1|BTRY
OG0001237	LOC108603451|XP_017847771.1|DBUS	LOC120767044|XP_039948831.1|BTRY
OG0001238	LOC108604437|XP_017849401.1|DBUS	LOC120780232|XP_039968416.1|BTRY
OG0001239	LOC108602332|XP_017845909.1|DBUS	LOC120774122|XP_039959429.1|BTRY
OG0001240	LOC108601712|XP_017845116.1|DBUS	LOC120778072|XP_039965700.1|BTRY
OG0001242	LOC108606915|XP_017852945.1|DBUS	LOC120774951|XP_039960766.1|BTRY
OG0001243	LOC108599721|XP_017842207.1|DBUS	LOC120776941|XP_039963954.1|BTRY
OG0001244	LOC108603406|XP_017847685.1|DBUS	LOC120766430|XP_039947868.1|BTRY
OG0001245	LOC108601562|XP_017844950.1|DBUS	LOC120766544|XP_039948055.1|BTRY
OG0001247	LOC108597512|XP_033150674.1|DBUS	LOC120772950|XP_039957786.1|BTRY
OG0001248	LOC108597921|XP_017840027.2|DBUS, LOC108599794|XP_033149588.1|DBUS	LOC120773646|XP_039958587.1|BTRY, LOC120773647|XP_039958588.1|BTRY
OG0001249	LOC108606444|XP_017852047.1|DBUS	LOC120775586|XP_039961756.1|BTRY
OG0001251	LOC108601244|XP_033150914.1|DBUS, LOC108596527|XP_033150937.1|DBUS, LOC117135096|XP_033150936.1|DBUS	LOC120782408|XP_039970589.1|BTRY, LOC120770315|XP_039953629.1|BTRY, LOC120766724|XP_039948305.1|BTRY, LOC120781699|XP_039969861.1|BTRY, LOC120781238|XP_039969315.1|BTRY
OG0001252	LOC108603389|XP_017847649.2|DBUS, LOC117134870|XP_033150112.1|DBUS	LOC120776746|XP_039963632.1|BTRY, LOC120776758|XP_039963657.1|BTRY
OG0001253	LOC108596953|XP_017838681.1|DBUS	LOC120768091|XP_039950563.1|BTRY
OG0001254	LOC108594784|XP_017835412.1|DBUS	LOC120770106|XP_039953209.1|BTRY
OG0001255	LOC108596458|XP_017837696.1|DBUS	LOC120773004|XP_039957856.1|BTRY
OG0001256	LOC117134808|XP_033149773.1|DBUS, LOC108594850|XP_017835477.1|DBUS	LOC120776401|XP_039962957.1|BTRY, LOC120776400|XP_039962956.1|BTRY
OG0001257	LOC108607362|XP_017853558.1|DBUS	LOC120779452|XP_039967641.1|BTRY
OG0001258	LOC108604510|XP_017849502.1|DBUS	LOC120766569|XP_039948094.1|BTRY, LOC120776836|XP_039963790.1|BTRY
OG0001259	LOC108605403|XP_017850562.1|DBUS	LOC120773990|XP_039959187.1|BTRY
OG0001260	LOC108602021|XP_017845513.1|DBUS	LOC120782879|XP_039971359.1|BTRY
OG0001261	LOC108606683|XP_017852521.1|DBUS	LOC120773416|XP_039958221.1|BTRY
OG0001262	LOC108600788|XP_017844051.1|DBUS	LOC120778991|XP_039967026.1|BTRY
OG0001263	LOC108601766|XP_017845178.1|DBUS	LOC120782688|XP_039971017.1|BTRY
OG0001264	LOC108597055|XP_033149101.1|DBUS	LOC120768357|XP_039950949.1|BTRY
OG0001265	LOC108604975|XP_033150396.1|DBUS	LOC120776185|XP_039962739.1|BTRY
OG0001266	LOC108596175|XP_017837172.1|DBUS	LOC120771373|XP_039955268.1|BTRY
OG0001267	LOC108601765|XP_017845177.1|DBUS	LOC120782261|XP_039970360.1|BTRY
OG0001269	LOC108595406|XP_017836120.1|DBUS	LOC120773072|XP_039957949.1|BTRY
OG0001270	LOC108601438|XP_017844825.1|DBUS	LOC120766929|XP_039948610.1|BTRY
OG0001271	LOC108594795|XP_017835423.1|DBUS	LOC120781206|XP_039969258.1|BTRY
OG0001272	LOC108600930|XP_017844256.1|DBUS	LOC120776794|XP_039963714.1|BTRY
OG0001273	LOC108602463|XP_017846075.1|DBUS	LOC120782214|XP_039970307.1|BTRY
OG0001274	LOC108600386|XP_017843421.1|DBUS	LOC120778522|XP_039966291.1|BTRY
OG0001275	LOC108606693|XP_017852545.1|DBUS	LOC120774025|XP_039959251.1|BTRY
OG0001276	LOC108600634|XP_017843810.2|DBUS	LOC120776829|XP_039963784.1|BTRY
OG0001277	LOC108597935|XP_033149324.1|DBUS, LOC108597937|XP_017840041.1|DBUS	LOC120776519|XP_039963176.1|BTRY, LOC120778706|XP_039966601.1|BTRY, LOC120776518|XP_039963174.1|BTRY, LOC120776520|XP_039963178.1|BTRY, LOC120777437|XP_039964679.1|BTRY, LOC120777052|XP_039964098.1|BTRY, LOC120777053|XP_039964099.1|BTRY, LOC120778771|XP_039966685.1|BTRY
OG0001278	LOC108604416|XP_017849412.1|DBUS	LOC120778350|XP_039966072.1|BTRY
OG0001279	LOC108598816|XP_017841051.1|DBUS	LOC120778595|XP_039966400.1|BTRY
OG0001280	LOC108599487|XP_017841823.1|DBUS	LOC120779201|XP_039967405.1|BTRY
OG0001281	LOC108598658|XP_017840858.2|DBUS	LOC120777403|XP_039964636.1|BTRY
OG0001283	LOC108596913|XP_017838609.1|DBUS	LOC120771416|XP_039955331.1|BTRY
OG0001284	LOC108598471|XP_017840611.1|DBUS	LOC120769538|XP_039952517.1|BTRY
OG0001285	LOC108600524|XP_017843657.1|DBUS	LOC120778823|XP_039966764.1|BTRY
OG0001286	LOC108606511|XP_017852173.1|DBUS	LOC120769155|XP_039951972.1|BTRY
OG0001287	LOC108604119|XP_017848894.1|DBUS	LOC120771188|XP_039955020.1|BTRY
OG0001288	LOC108594254|XP_033149443.1|DBUS	LOC120767599|XP_039949681.1|BTRY
OG0001289	LOC108608164|XP_017854908.2|DBUS, LOC108602456|XP_017846071.2|DBUS	LOC120767734|XP_039949876.1|BTRY
OG0001290	LOC108596112|XP_033149204.1|DBUS	LOC120767370|XP_039949276.1|BTRY
OG0001291	LOC108595003|XP_017835627.1|DBUS	LOC120770972|XP_039954641.1|BTRY
OG0001292	LOC108596770|XP_017838355.1|DBUS	LOC120770542|XP_039954032.1|BTRY, LOC120770763|XP_039954281.1|BTRY
OG0001293	LOC108606164|XP_017851505.1|DBUS, LOC108607182|XP_017853328.1|DBUS	LOC120775935|XP_039962275.1|BTRY
OG0001294	LOC108603876|XP_017848536.1|DBUS, LOC108605674|XP_033150258.1|DBUS	LOC120777983|XP_039965560.1|BTRY
OG0001295	LOC108605580|XP_017850839.1|DBUS, LOC108595376|XP_033150953.1|DBUS	LOC120774030|XP_039959262.1|BTRY
OG0001296	LOC108598546|XP_017840719.1|DBUS	LOC120771396|XP_039955299.1|BTRY
OG0001297	LOC108601954|XP_033149942.1|DBUS	LOC120781115|XP_039969186.1|BTRY, LOC120778383|XP_039966103.1|BTRY, LOC120768703|XP_039951410.1|BTRY, LOC120766645|XP_039948199.1|BTRY, LOC120779570|XP_039967846.1|BTRY, LOC120768690|XP_039951400.1|BTRY, LOC120780841|XP_039969016.1|BTRY, LOC120780826|XP_039969004.1|BTRY, LOC120766744|XP_039948351.1|BTRY
OG0001298	LOC108601613|XP_033149866.1|DBUS	LOC120781508|XP_039969666.1|BTRY
OG0001299	LOC108600786|XP_017844047.1|DBUS	LOC120778481|XP_039966231.1|BTRY
OG0001300	LOC108602803|XP_017846514.1|DBUS	LOC120774833|XP_039960584.1|BTRY
OG0001301	LOC108601913|XP_017845383.1|DBUS	LOC120771300|XP_039955168.1|BTRY
OG0001302	LOC108596526|XP_017837902.1|DBUS	LOC120782630|XP_039970932.1|BTRY, LOC120766639|XP_039948191.1|BTRY
OG0001303	LOC108603668|XP_017848153.1|DBUS	LOC120780491|XP_039968699.1|BTRY
OG0001304	LOC108597256|XP_017839200.1|DBUS	LOC120770548|XP_039954046.1|BTRY
OG0001305	LOC108597482|XP_017839546.1|DBUS, LOC108597481|XP_017839545.1|DBUS, LOC108603599|XP_017848032.1|DBUS	LOC120770058|XP_039953116.1|BTRY
OG0001306	LOC108602831|XP_017846561.1|DBUS	LOC120766204|XP_039947505.1|BTRY
OG0001307	LOC108599599|XP_017842040.1|DBUS	LOC120776453|XP_039963044.1|BTRY
OG0001308	LOC108605431|XP_017850596.1|DBUS	LOC120775577|XP_039961745.1|BTRY
OG0001309	LOC108603532|XP_017847918.1|DBUS	LOC120766342|XP_039947700.1|BTRY
OG0001310	LOC108607187|XP_017853333.1|DBUS	LOC120775440|XP_039961559.1|BTRY
OG0001311	LOC108606279|XP_017851749.1|DBUS	LOC120773803|XP_039958846.1|BTRY
OG0001312	LOC108597919|XP_017840025.2|DBUS	LOC120776907|XP_039963912.1|BTRY
OG0001313	LOC108596779|XP_017838367.1|DBUS	LOC120770353|XP_039953690.1|BTRY
OG0001314	LOC108608411|XP_017855259.1|DBUS	LOC120767878|XP_039950138.1|BTRY
OG0001315	LOC108605012|XP_017850068.1|DBUS, LOC108606132|XP_017851474.1|DBUS	LOC120774078|XP_039959337.1|BTRY, LOC120774081|XP_039959343.1|BTRY
OG0001316	LOC108595061|XP_017835695.1|DBUS	LOC120772662|XP_039957329.1|BTRY
OG0001317	LOC108596866|XP_033149230.1|DBUS	LOC120768146|XP_039950640.1|BTRY
OG0001318	LOC117135004|XP_033150672.1|DBUS, LOC117135091|XP_033150928.1|DBUS, LOC117134983|XP_033150558.1|DBUS, LOC108594719|XP_033150932.1|DBUS, LOC117135094|XP_033150934.1|DBUS, LOC117134863|XP_033150026.1|DBUS, LOC117134990|XP_033150590.1|DBUS, LOC117134996|XP_033150601.1|DBUS	LOC120778561|XP_039966357.1|BTRY, LOC120778560|XP_039966356.1|BTRY, LOC120775908|XP_039962233.1|BTRY, LOC120775684|XP_039961917.1|BTRY, LOC120768697|XP_039951404.1|BTRY, LOC120770639|XP_039954174.1|BTRY, LOC120780886|XP_039969056.1|BTRY, LOC120780852|XP_039969024.1|BTRY, LOC120781517|XP_039969673.1|BTRY, LOC120767826|XP_039950045.1|BTRY
OG0001319	LOC108598462|XP_017840599.1|DBUS	LOC120768591|XP_039951286.1|BTRY
OG0001320	LOC108595218|XP_017835895.1|DBUS	LOC120772672|XP_039957341.1|BTRY
OG0001326	LOC108602768|XP_017846430.1|DBUS	LOC120782292|XP_039970429.1|BTRY
OG0001328	LOC108605706|XP_017850987.1|DBUS	LOC120775284|XP_039961330.1|BTRY
OG0001329	LOC108598123|XP_017840229.1|DBUS, LOC108606875|XP_017852887.1|DBUS	LOC120773835|XP_039958891.1|BTRY
OG0001330	LOC108606755|XP_017852647.2|DBUS	LOC120773909|XP_039959027.1|BTRY
OG0001331	LOC108606035|XP_017851351.1|DBUS	LOC120775101|XP_039961048.1|BTRY, LOC120775275|XP_039961305.1|BTRY
OG0001332	LOC108606355|XP_017851893.1|DBUS	LOC120774956|XP_039960775.1|BTRY
OG0001333	LOC108605555|XP_017850804.1|DBUS	LOC120775756|XP_039962023.1|BTRY
OG0001334	LOC108604723|XP_017849790.1|DBUS	LOC120778828|XP_039966775.1|BTRY
OG0001335	LOC108603850|XP_017848492.1|DBUS	LOC120773615|XP_039958551.1|BTRY
OG0001337	LOC108606596|XP_017852332.1|DBUS	LOC120773491|XP_039958367.1|BTRY
OG0001338	LOC108595193|XP_017835866.1|DBUS	LOC120771890|XP_039956093.1|BTRY
OG0001339	LOC108596553|XP_017837939.1|DBUS	LOC120773010|XP_039957866.1|BTRY
OG0001340	LOC108598625|XP_017840813.1|DBUS	LOC120775019|XP_039960904.1|BTRY
OG0001341	LOC108601888|XP_017845352.1|DBUS	LOC120767765|XP_039949941.1|BTRY
OG0001342	LOC108603694|XP_017848208.1|DBUS	LOC120770477|XP_039953919.1|BTRY
OG0001343	LOC108601461|XP_017844848.1|DBUS	LOC120766899|XP_039948583.1|BTRY, LOC120766632|XP_039948183.1|BTRY
OG0001344	LOC108604331|XP_017849246.1|DBUS	LOC120782334|XP_039970496.1|BTRY
OG0001345	LOC108604561|XP_017849579.1|DBUS	LOC120773695|XP_039958702.1|BTRY
OG0001346	LOC108603922|XP_017848603.1|DBUS	LOC120776965|XP_039963995.1|BTRY
OG0001347	LOC108605756|XP_017851047.1|DBUS	LOC120773736|XP_039958726.1|BTRY
OG0001348	LOC108606593|XP_017852328.1|DBUS	LOC120770887|XP_039954463.1|BTRY
OG0001349	LOC108598595|XP_017840778.1|DBUS, LOC108599963|XP_033149408.1|DBUS	LOC120776506|XP_039963135.1|BTRY
OG0001350	LOC108598568|XP_017840741.1|DBUS	LOC120775177|XP_039961165.1|BTRY
OG0001351	LOC108596489|XP_017837765.1|DBUS	LOC120772342|XP_039956839.1|BTRY
OG0001352	LOC108596956|XP_017838686.1|DBUS	LOC120770427|XP_039953812.1|BTRY
OG0001353	LOC108598863|XP_017841109.1|DBUS	LOC120775085|XP_039961016.1|BTRY
OG0001354	LOC108597548|XP_017839645.1|DBUS	LOC120771766|XP_039955884.1|BTRY
OG0001355	LOC108608201|XP_017854964.1|DBUS	LOC120781279|XP_039969408.1|BTRY
OG0001356	LOC108603481|XP_017847818.1|DBUS	LOC120766990|XP_039948727.1|BTRY
OG0001357	LOC108599937|XP_017842647.1|DBUS	LOC120777973|XP_039965545.1|BTRY
OG0001358	LOC108601013|XP_033149737.1|DBUS	LOC120778952|XP_039966955.1|BTRY
OG0001359	LOC108607831|XP_017854379.1|DBUS	LOC120768999|XP_039951773.1|BTRY, LOC120769222|XP_039952052.1|BTRY
OG0001360	LOC108597645|XP_017839783.1|DBUS	LOC120770113|XP_039953218.1|BTRY
OG0001361	LOC108598068|XP_017840171.2|DBUS	LOC120778468|XP_039966214.1|BTRY
OG0001362	LOC108598904|XP_017841156.1|DBUS	LOC120779122|XP_039967249.1|BTRY
OG0001363	LOC108603230|XP_017847334.1|DBUS	LOC120774036|XP_039959270.1|BTRY, LOC120766220|XP_039947529.1|BTRY
OG0001364	LOC108594659|XP_033150978.1|DBUS	LOC120771627|XP_039955651.1|BTRY
OG0001365	LOC108598726|XP_017840944.1|DBUS	LOC120777538|XP_039964860.1|BTRY
OG0001366	LOC108598007|XP_017840111.1|DBUS	LOC120777216|XP_039964327.1|BTRY
OG0001367	LOC108597360|XP_017839366.1|DBUS	LOC120771166|XP_039954983.1|BTRY
OG0001368	LOC108596324|XP_017837435.1|DBUS	LOC120773398|XP_039958182.1|BTRY
OG0001369	LOC117134643|XP_017851599.2|DBUS, LOC108605787|XP_017851079.2|DBUS, LOC108606218|XP_033150278.1|DBUS	LOC120773753|XP_039958753.1|BTRY
OG0001370	LOC108597523|XP_033149017.1|DBUS	LOC120770535|XP_039954023.1|BTRY
OG0001371	LOC108607473|XP_017853801.2|DBUS	LOC120769369|XP_039952266.1|BTRY
OG0001372	LOC108596137|XP_033150994.1|DBUS	LOC120770332|XP_039953661.1|BTRY
OG0001373	LOC108594271|XP_017834892.1|DBUS	LOC120779352|XP_039967482.1|BTRY, LOC120768582|XP_039951271.1|BTRY, LOC120781489|XP_039969647.1|BTRY, LOC120768837|XP_039951522.1|BTRY
OG0001374	LOC108597148|XP_017839031.1|DBUS	LOC120772264|XP_039956701.1|BTRY
OG0001375	LOC108603073|XP_017847040.1|DBUS	LOC120782337|XP_039970502.1|BTRY
OG0001376	LOC108595300|XP_017836003.1|DBUS	LOC120770065|XP_039953119.1|BTRY
OG0001378	LOC108594229|XP_017834829.1|DBUS	LOC120769683|XP_039952738.1|BTRY
OG0001379	LOC108598264|XP_017840372.1|DBUS	LOC120768916|XP_039951622.1|BTRY
OG0001380	LOC108595043|XP_017835672.1|DBUS	LOC120771617|XP_039955641.1|BTRY
OG0001381	LOC108595321|XP_017836030.1|DBUS	LOC120772383|XP_039956907.1|BTRY
OG0001382	LOC108607844|XP_017854400.1|DBUS	LOC120768562|XP_039951243.1|BTRY
OG0001383	LOC108595829|XP_017836609.1|DBUS	LOC120772239|XP_039956667.1|BTRY
OG0001384	LOC108598577|XP_017840755.1|DBUS	LOC120769361|XP_039952256.1|BTRY, LOC120769193|XP_039952021.1|BTRY, LOC120768754|XP_039951460.1|BTRY
OG0001385	LOC108608450|XP_017855317.1|DBUS	LOC120781748|XP_039969914.1|BTRY
OG0001386	LOC108607815|XP_017854355.2|DBUS	LOC120767372|XP_039949284.1|BTRY
OG0001387	LOC108598246|XP_017840353.1|DBUS	LOC120769696|XP_039952757.1|BTRY
OG0001389	LOC108604784|XP_017849871.1|DBUS	LOC120782244|XP_039970345.1|BTRY
OG0001390	LOC108594356|XP_017835003.1|DBUS	LOC120767925|XP_039950220.1|BTRY, LOC120778231|XP_039965923.1|BTRY
OG0001391	LOC108598536|XP_017840708.1|DBUS	LOC120768082|XP_039950545.1|BTRY
OG0001392	LOC108605779|XP_017851071.1|DBUS	LOC120774728|XP_039960413.1|BTRY
OG0001393	LOC108605858|XP_017851158.1|DBUS	LOC120774011|XP_039959224.1|BTRY
OG0001394	LOC108607399|XP_017853663.1|DBUS	LOC120779731|XP_039968036.1|BTRY
OG0001395	LOC108604118|XP_017848892.1|DBUS	LOC120771413|XP_039955330.1|BTRY
OG0001396	LOC108606696|XP_017852554.1|DBUS	LOC120774065|XP_039959304.1|BTRY
OG0001397	LOC108604774|XP_017849860.1|DBUS	LOC120782431|XP_039970648.1|BTRY
OG0001398	LOC108607125|XP_017853250.1|DBUS	LOC120773981|XP_039959171.1|BTRY
OG0001399	LOC108596987|XP_017838741.1|DBUS	LOC120772680|XP_039957352.1|BTRY
OG0001400	LOC108601668|XP_017845058.1|DBUS	LOC120766299|XP_039947637.1|BTRY
OG0001401	LOC108598163|XP_017840269.2|DBUS	LOC120778432|XP_039966148.1|BTRY
OG0001402	LOC108599508|XP_017841864.2|DBUS	LOC120777918|XP_039965436.1|BTRY
OG0001403	LOC108598770|XP_017841000.1|DBUS	LOC120777950|XP_039965495.1|BTRY
OG0001404	LOC108596388|XP_017837551.1|DBUS	LOC120780098|XP_039968315.1|BTRY
