Orthogroup	DSUZ.longest_only	DBUS.longest_only
OG0000622	LOC108013538|XP_016934924.1|DSUZ	LOC108601034|XP_017844402.2|DBUS
OG0000622	LOC108013611|XP_036671923.1|DSUZ	LOC108601069|XP_017844451.2|DBUS
OG0000623	LOC108012374|XP_016933218.1|DSUZ	LOC108598501|XP_017840661.1|DBUS
OG0000623	LOC108005837|XP_016924668.1|DSUZ	LOC108598427|XP_017840543.1|DBUS
OG0000624	LOC108018171|XP_016941157.1|DSUZ	LOC108595816|XP_017836595.1|DBUS
OG0000625	LOC108011446|XP_016932071.2|DSUZ	LOC108599598|XP_017842038.2|DBUS
OG0000625	LOC108011419|XP_036672324.1|DSUZ	LOC108599602|XP_017842044.1|DBUS
OG0000626	LOC108008778|XP_016928164.1|DSUZ	LOC108595716|XP_033149015.1|DBUS
OG0000626	LOC108010159|XP_016930485.1|DSUZ	LOC108597657|XP_017839805.1|DBUS
OG0000627	LOC108004795|XP_016923336.2|DSUZ	LOC108600158|XP_017843048.1|DBUS
OG0000627	LOC108016639|XP_016938825.1|DSUZ	LOC108606137|XP_017851480.1|DBUS
OG0000628	LOC108010589|XP_016930967.1|DSUZ	LOC108598182|XP_033149621.1|DBUS, LOC108601324|XP_017844715.2|DBUS
OG0000628	LOC108006874|XP_016925942.1|DSUZ	LOC108600241|XP_017843166.1|DBUS
OG0000629	LOC108006031|XP_036674700.1|DSUZ	LOC108604816|XP_017849913.1|DBUS
OG0000629	LOC108017106|XP_016939557.1|DSUZ	LOC108608245|XP_017855021.2|DBUS
OG0000630	LOC108006259|XP_016925199.1|DSUZ	LOC108594231|XP_017834831.2|DBUS
OG0000630	LOC108021631|XP_016945927.1|DSUZ	LOC108594324|XP_017834963.1|DBUS
OG0000631	LOC108021107|XP_016945127.1|DSUZ	LOC108608207|XP_017854971.2|DBUS
OG0000631	LOC108021705|XP_016946025.1|DSUZ	LOC108608114|XP_017854830.1|DBUS
OG0000632	LOC108021698|XP_036677498.1|DSUZ	LOC108608105|XP_017854808.1|DBUS
OG0000632	LOC108017219|XP_016939708.1|DSUZ	LOC108602629|XP_017846264.1|DBUS
OG0000635	LOC108018071|XP_016940959.1|DSUZ	LOC108594749|XP_017835377.1|DBUS
OG0000635	LOC108019225|XP_016942510.1|DSUZ	LOC108605299|XP_017850452.1|DBUS
OG0000636	LOC108010283|XP_016930645.1|DSUZ	LOC108607989|XP_017854638.1|DBUS
OG0000636	LOC108010486|XP_016930850.1|DSUZ	LOC108607990|XP_017854639.1|DBUS
OG0000637	LOC108015363|XP_016937267.1|DSUZ	LOC108604983|XP_017850042.1|DBUS
OG0000637	LOC108014925|XP_036676091.1|DSUZ	LOC108604984|XP_033150400.1|DBUS
OG0000638	LOC108011119|XP_016931680.2|DSUZ	LOC108605235|XP_017850337.1|DBUS
OG0000639	LOC108006251|XP_036671034.1|DSUZ	LOC108599939|XP_017842649.1|DBUS
OG0000642	LOC108009826|XP_036669234.1|DSUZ	LOC108607516|XP_017853876.2|DBUS
OG0000643	LOC108019510|XP_036673370.1|DSUZ, LOC108019512|XP_036673229.1|DSUZ, LOC108019509|XP_016942827.1|DSUZ	LOC108601275|XP_017844664.2|DBUS
OG0000644	LOC108016381|XP_036670629.1|DSUZ, LOC108014490|XP_036672140.1|DSUZ, LOC108016389|XP_016938525.2|DSUZ	LOC108601045|XP_017844425.1|DBUS
OG0000645	LOC108009553|XP_016929540.1|DSUZ, LOC108018145|XP_016941098.1|DSUZ	LOC108607499|XP_017853835.1|DBUS, LOC108607498|XP_017853834.1|DBUS
OG0000646	LOC108020590|XP_016944428.2|DSUZ	LOC108604786|XP_017849875.1|DBUS
OG0000646	LOC108007294|XP_036673490.1|DSUZ	LOC108602835|XP_017846573.1|DBUS
OG0000647	LOC108016491|XP_036675160.1|DSUZ	LOC108601417|XP_017844805.1|DBUS
OG0000647	LOC108018942|XP_016942029.1|DSUZ	LOC108607226|XP_017853390.1|DBUS
OG0000648	LOC108014983|XP_036676593.1|DSUZ	LOC108605656|XP_017850931.2|DBUS
OG0000648	LOC108016692|XP_036676648.1|DSUZ	LOC108605926|XP_017851234.2|DBUS
OG0000649	LOC108010461|XP_016930818.1|DSUZ	LOC108606908|XP_017852934.1|DBUS
OG0000650	LOC108015762|XP_016937790.1|DSUZ	LOC108603167|XP_017847213.1|DBUS
OG0000650	LOC108020423|XP_016944220.1|DSUZ	LOC108607416|XP_017853696.1|DBUS
OG0000651	LOC108006875|XP_016925939.1|DSUZ	LOC108600435|XP_017843498.2|DBUS
OG0000651	LOC108011829|XP_016932554.2|DSUZ	LOC108598637|XP_033149019.1|DBUS, LOC108600321|XP_017843312.2|DBUS
OG0000652	LOC108009069|XP_016928569.1|DSUZ	LOC108595618|XP_017836373.1|DBUS
OG0000652	LOC108004555|XP_016922978.1|DSUZ	LOC108605777|XP_017851069.1|DBUS
OG0000654	LOC108012820|XP_016933752.1|DSUZ	LOC108599520|XP_017841880.1|DBUS
OG0000654	LOC108006828|XP_036671981.1|DSUZ	LOC108599660|XP_017843215.2|DBUS
OG0000655	LOC108019820|XP_016943325.1|DSUZ	LOC108597572|XP_017839672.1|DBUS
OG0000655	LOC108015340|XP_016937238.1|DSUZ	LOC108607755|XP_017854270.1|DBUS
OG0000656	LOC108007371|XP_036673750.1|DSUZ	LOC108604545|XP_017849552.1|DBUS, LOC108596437|XP_033149111.1|DBUS
OG0000656	LOC108007370|XP_016926514.1|DSUZ	LOC108604546|XP_017849558.1|DBUS
OG0000657	LOC108012723|XP_016933644.1|DSUZ	LOC108599245|XP_017841531.1|DBUS
OG0000657	LOC108021618|XP_016945908.1|DSUZ	LOC108608016|XP_017854679.1|DBUS
OG0000658	LOC108005493|XP_016924286.1|DSUZ	LOC108607060|XP_017853162.1|DBUS
OG0000658	LOC108007656|XP_016926868.1|DSUZ	LOC108604640|XP_017849679.1|DBUS
OG0000659	LOC108008281|XP_016927562.1|DSUZ	LOC108608130|XP_017854851.1|DBUS
OG0000660	LOC108021472|XP_016945700.1|DSUZ	LOC108607626|XP_017854033.1|DBUS
OG0000661	LOC108005872|XP_016924738.1|DSUZ	LOC108600717|XP_017843942.1|DBUS
OG0000661	LOC108021452|XP_016945672.1|DSUZ	LOC108597398|XP_017839428.1|DBUS
OG0000662	LOC108011831|XP_016932556.1|DSUZ	LOC108598489|XP_017840633.1|DBUS
OG0000662	LOC108013759|XP_016935206.1|DSUZ	LOC108605825|XP_017851119.1|DBUS
OG0000663	LOC108008972|XP_016928404.1|DSUZ	LOC108597613|XP_017839740.1|DBUS
OG0000664	LOC118878021|XP_036675033.1|DSUZ, LOC118877586|XP_036672753.1|DSUZ, LOC108016064|XP_036675004.1|DSUZ, LOC118878023|XP_036675034.1|DSUZ, LOC108013844|XP_036675005.1|DSUZ	LOC108608087|XP_017854778.1|DBUS
OG0000664	LOC108016920|XP_016939335.1|DSUZ	LOC108606723|XP_017852595.1|DBUS
OG0000665	LOC108007907|XP_016927165.2|DSUZ	LOC108604240|XP_017849102.1|DBUS
OG0000666	LOC108018206|XP_016941212.1|DSUZ	LOC108597472|XP_017839535.2|DBUS
OG0000666	LOC108004735|XP_016923249.1|DSUZ	LOC108606449|XP_017852052.1|DBUS
OG0000667	LOC108019398|XP_036677781.1|DSUZ, LOC108015138|XP_016936894.2|DSUZ	LOC108606338|XP_017851870.1|DBUS
OG0000667	LOC108012085|XP_016932851.1|DSUZ	LOC108604078|XP_017848837.1|DBUS
OG0000668	LOC108017048|XP_016939494.1|DSUZ	LOC108601703|XP_017845105.1|DBUS
OG0000668	LOC108010986|XP_016931496.1|DSUZ, LOC118877972|XP_036674763.1|DSUZ	LOC108602757|XP_017846418.1|DBUS
OG0000669	LOC108005278|XP_016923957.1|DSUZ	LOC108605774|XP_017851066.1|DBUS
OG0000669	LOC108005281|XP_016923960.1|DSUZ	LOC117134958|XP_033150492.1|DBUS
OG0000670	LOC108016631|XP_016938816.1|DSUZ	LOC108605811|XP_017851106.1|DBUS
OG0000671	LOC108017369|XP_016939879.2|DSUZ	LOC108604017|XP_017848750.1|DBUS
OG0000671	LOC108014835|XP_036673541.1|DSUZ	LOC108603152|XP_017847193.1|DBUS
OG0000672	LOC108006285|XP_016925232.1|DSUZ	LOC108605641|XP_017850912.2|DBUS
OG0000672	LOC108015146|XP_016936907.2|DSUZ	LOC108605985|XP_017851296.1|DBUS
OG0000673	LOC108005172|XP_016923835.1|DSUZ	LOC108605232|XP_017850334.1|DBUS
OG0000673	LOC108014256|XP_016935783.1|DSUZ	LOC108600408|XP_017843453.2|DBUS
OG0000675	LOC108021019|XP_016944988.1|DSUZ, LOC108021018|XP_016944987.1|DSUZ	LOC108605827|XP_017851121.1|DBUS
OG0000677	LOC108014658|XP_016936309.2|DSUZ	LOC108599268|XP_017841554.2|DBUS
OG0000677	LOC108004752|XP_016923277.1|DSUZ	LOC108605531|XP_017850771.1|DBUS
OG0000678	LOC108020230|XP_036673758.1|DSUZ, LOC108020215|XP_036677513.1|DSUZ	LOC108604300|XP_017849206.1|DBUS
OG0000678	LOC108021349|XP_016945521.1|DSUZ	LOC108602381|XP_033149881.1|DBUS
OG0000679	LOC108006281|XP_016925227.1|DSUZ	LOC108607029|XP_017853108.1|DBUS
OG0000680	LOC108015411|XP_016937325.1|DSUZ	LOC108605264|XP_017850380.1|DBUS
OG0000680	LOC108015370|XP_016937277.1|DSUZ	LOC108605260|XP_017850373.1|DBUS
OG0000681	LOC108020105|XP_036672713.1|DSUZ, LOC118877931|XP_036674446.1|DSUZ	LOC108604726|XP_017849795.1|DBUS
OG0000681	LOC108005315|XP_016924017.1|DSUZ	LOC108607265|XP_017853447.1|DBUS
OG0000683	LOC108020622|XP_016944460.1|DSUZ	LOC108601724|XP_017845132.1|DBUS
OG0000684	LOC108017403|XP_016939917.2|DSUZ	LOC108601961|XP_017845437.1|DBUS
OG0000684	LOC118877928|XP_036674421.1|DSUZ	LOC108604666|XP_017849707.1|DBUS
OG0000685	LOC108019027|XP_016942130.1|DSUZ	LOC108606072|XP_017851407.1|DBUS
OG0000685	LOC108014428|XP_016936032.1|DSUZ	LOC108603221|XP_017847309.1|DBUS
OG0000686	LOC108017789|XP_016940421.1|DSUZ	LOC108596894|XP_017838571.1|DBUS
OG0000686	LOC108014945|XP_036676790.1|DSUZ	LOC108605804|XP_017851099.1|DBUS
OG0000687	LOC108008806|XP_016928200.1|DSUZ	LOC108595667|XP_017836436.1|DBUS
OG0000687	LOC108012468|XP_016933349.1|DSUZ	LOC108600086|XP_017842934.2|DBUS
OG0000688	LOC108009172|XP_016928789.1|DSUZ	LOC108596233|XP_017837261.1|DBUS
OG0000689	LOC108008377|XP_016927707.1|DSUZ	LOC108595342|XP_017836052.1|DBUS
OG0000689	LOC108008376|XP_016927705.1|DSUZ	LOC108595341|XP_017836051.1|DBUS
OG0000690	LOC108018995|XP_016942093.2|DSUZ	LOC108606903|XP_017852925.1|DBUS
OG0000691	LOC108007869|XP_016927123.1|DSUZ	LOC108607878|XP_017854469.1|DBUS
OG0000691	LOC108015929|XP_016937998.1|DSUZ	LOC108600202|XP_017843107.1|DBUS
OG0000692	LOC108011305|XP_016931899.1|DSUZ	LOC108598103|XP_033149345.1|DBUS
OG0000693	LOC108016957|XP_016939381.1|DSUZ	LOC108607018|XP_017853092.1|DBUS
OG0000693	LOC108005061|XP_016923692.1|DSUZ, LOC118877678|XP_036673255.1|DSUZ	LOC108604498|XP_017849483.1|DBUS
OG0000694	LOC108004744|XP_016923265.1|DSUZ	LOC108600269|XP_033149512.1|DBUS, LOC108607244|XP_017853412.1|DBUS
OG0000694	LOC108010701|XP_016931100.2|DSUZ	LOC108599031|XP_017841301.1|DBUS
OG0000695	LOC108006920|XP_036678481.1|DSUZ	LOC108608419|XP_017855270.1|DBUS
OG0000696	LOC108011939|XP_016932677.1|DSUZ	LOC108608084|XP_017854776.2|DBUS
OG0000697	LOC108015283|XP_016937143.1|DSUZ	LOC108606322|XP_017851825.1|DBUS
OG0000697	LOC108011910|XP_016932650.1|DSUZ	LOC108608212|XP_017854976.1|DBUS
OG0000698	LOC108007921|XP_016927184.1|DSUZ	LOC108601773|XP_017845192.1|DBUS
OG0000698	LOC108007256|XP_016926388.1|DSUZ	LOC108601849|XP_017845289.1|DBUS
OG0000699	LOC108021404|XP_016945593.1|DSUZ	LOC108597459|XP_017839539.1|DBUS
OG0000699	LOC108019410|XP_016942721.2|DSUZ	LOC108601350|XP_017844737.2|DBUS
OG0000700	LOC108021255|XP_016945362.1|DSUZ	LOC108606313|XP_033149889.1|DBUS
OG0000700	LOC108021700|XP_016946018.1|DSUZ	LOC108595140|XP_017838733.2|DBUS
OG0000701	LOC108019646|XP_016943019.1|DSUZ	LOC108594713|XP_017835341.1|DBUS
OG0000701	LOC108006283|XP_016925230.1|DSUZ	LOC108605117|XP_017850169.1|DBUS
OG0000702	LOC108014847|XP_036674496.1|DSUZ	LOC108602860|XP_017846630.1|DBUS
OG0000702	LOC108014854|XP_036674484.1|DSUZ	LOC108602859|XP_017846625.2|DBUS
OG0000703	LOC108018241|XP_016941260.1|DSUZ	LOC108594540|XP_033149358.1|DBUS
OG0000703	LOC108018090|XP_016940981.1|DSUZ	LOC108596323|XP_017837434.1|DBUS
OG0000704	LOC108015099|XP_036676400.1|DSUZ	LOC108606312|XP_033150380.1|DBUS
OG0000704	LOC108010780|XP_036675657.1|DSUZ	LOC108601735|XP_017845145.1|DBUS
OG0000705	LOC108013012|XP_016934090.1|DSUZ	LOC108600139|XP_017843019.1|DBUS
OG0000706	LOC108007531|XP_016926713.1|DSUZ	LOC108594528|XP_017835221.1|DBUS
OG0000706	LOC108015358|XP_016937258.1|DSUZ	LOC108605421|XP_017850582.1|DBUS
OG0000707	LOC108008762|XP_016928149.1|DSUZ	LOC108595525|XP_017836269.1|DBUS
OG0000707	LOC108006272|XP_016925210.1|DSUZ	LOC108607234|XP_017853401.1|DBUS
OG0000708	LOC108016858|XP_016939213.1|DSUZ	LOC108606833|XP_017852807.1|DBUS
OG0000708	LOC108005337|XP_036677236.1|DSUZ	LOC108605072|XP_033150299.1|DBUS
OG0000709	LOC108008049|XP_016927322.2|DSUZ	LOC108602133|XP_017845650.1|DBUS
OG0000709	LOC108011158|XP_016931733.2|DSUZ	LOC108606906|XP_017852930.1|DBUS
OG0000710	LOC108013961|XP_016935463.1|DSUZ	LOC108602729|XP_017846370.1|DBUS
OG0000711	LOC108012581|XP_016933485.1|DSUZ	LOC108598725|XP_017840943.1|DBUS
OG0000711	LOC108016919|XP_016939332.1|DSUZ	LOC108606706|XP_033150306.1|DBUS
OG0000712	LOC108005034|XP_016923660.2|DSUZ, LOC108005032|XP_016923656.2|DSUZ	LOC108601532|XP_033149929.1|DBUS
OG0000712	LOC108005024|XP_036673358.1|DSUZ, LOC118877576|XP_036672723.1|DSUZ	LOC108604378|XP_017849321.1|DBUS
OG0000713	LOC108016495|XP_036675155.1|DSUZ	LOC108602569|XP_017846194.1|DBUS
OG0000714	LOC108011140|XP_016931710.1|DSUZ	LOC108605721|XP_017851003.1|DBUS
OG0000714	LOC108007166|XP_036670539.1|DSUZ	LOC108600087|XP_017842935.1|DBUS
OG0000715	LOC108015793|XP_036671576.1|DSUZ	LOC108599416|XP_017841716.1|DBUS
OG0000716	LOC108011125|XP_016931685.1|DSUZ	LOC108606880|XP_017852893.1|DBUS
OG0000716	LOC108013432|XP_016934788.1|DSUZ	LOC108600643|XP_017843826.1|DBUS
OG0000717	LOC108007689|XP_016926902.2|DSUZ	LOC108598032|XP_017840136.1|DBUS
OG0000718	LOC108020349|XP_016944006.1|DSUZ	LOC108607379|XP_017853596.1|DBUS
OG0000718	LOC108020333|XP_016943955.2|DSUZ	LOC108607332|XP_017853492.1|DBUS
OG0000719	LOC108013037|XP_016934130.1|DSUZ	LOC108601032|XP_017844399.1|DBUS
OG0000719	LOC108012643|XP_016933556.1|DSUZ	LOC108598084|XP_017840186.1|DBUS
OG0000720	LOC108014801|XP_036673526.1|DSUZ, LOC108010560|XP_016930928.2|DSUZ, LOC108016004|XP_016938086.2|DSUZ, LOC108016005|XP_036678141.1|DSUZ	LOC108602762|XP_017846424.1|DBUS
OG0000721	LOC108011945|XP_016932682.1|DSUZ	LOC108599928|XP_017842675.2|DBUS, LOC108600057|XP_017842933.2|DBUS
OG0000723	LOC108008795|XP_016928181.1|DSUZ	LOC108596006|XP_017836780.1|DBUS, LOC108595970|XP_017836746.1|DBUS, LOC108595786|XP_017836567.1|DBUS
OG0000724	LOC108015348|XP_016937247.1|DSUZ	LOC108606112|XP_017851454.1|DBUS
OG0000724	LOC108017247|XP_036675435.1|DSUZ	LOC108603965|XP_017848655.1|DBUS
OG0000726	LOC108014222|XP_016935743.2|DSUZ	LOC108604848|XP_033150559.1|DBUS
OG0000726	LOC108004937|XP_036673728.1|DSUZ	LOC108604703|XP_017849752.1|DBUS
OG0000727	LOC108013752|XP_016935198.2|DSUZ	LOC117134862|XP_033150022.1|DBUS, LOC108603002|XP_033150021.1|DBUS
OG0000727	LOC108013753|XP_016935199.2|DSUZ	LOC108603009|XP_017846893.1|DBUS
OG0000728	LOC108014967|XP_016936677.2|DSUZ	LOC108606091|XP_017851425.1|DBUS
OG0000728	LOC108004966|XP_016923558.1|DSUZ	LOC108603174|XP_017847221.1|DBUS
OG0000729	LOC108011701|XP_016932400.2|DSUZ	LOC108601413|XP_017844801.1|DBUS
OG0000729	LOC108011704|XP_016932403.2|DSUZ	LOC108604192|XP_017849033.1|DBUS
OG0000730	LOC108005234|XP_016923915.1|DSUZ	LOC108599332|XP_017841625.1|DBUS
OG0000730	LOC108010316|XP_016930706.1|DSUZ	LOC108608005|XP_017854657.1|DBUS
OG0000731	LOC108005739|XP_036670767.1|DSUZ	LOC108598000|XP_017840105.1|DBUS
OG0000731	LOC108017916|XP_016940574.1|DSUZ	LOC108594856|XP_017835482.1|DBUS
OG0000732	LOC108020005|XP_016943579.1|DSUZ	LOC108601070|XP_017844453.1|DBUS
OG0000732	LOC108020003|XP_016943577.2|DSUZ	LOC108598913|XP_017841165.1|DBUS
OG0000733	LOC108014789|XP_016936470.2|DSUZ	LOC108602357|XP_017845946.1|DBUS
OG0000733	LOC108013351|XP_016934657.1|DSUZ	LOC108600294|XP_017843264.1|DBUS
OG0000734	LOC108004651|XP_016923090.1|DSUZ	LOC108606261|XP_017851712.1|DBUS
OG0000734	LOC108020012|XP_036670998.1|DSUZ	LOC108600322|XP_017843313.1|DBUS
OG0000735	LOC108004591|XP_016923019.1|DSUZ	LOC108605681|XP_017850961.1|DBUS
OG0000735	LOC108020572|XP_016944424.1|DSUZ	LOC108598620|XP_017840811.1|DBUS
OG0000736	LOC108018124|XP_016941055.1|DSUZ	LOC108608002|XP_033150560.1|DBUS
OG0000736	LOC108015114|XP_016936857.1|DSUZ	LOC108607797|XP_033150589.1|DBUS
OG0000737	LOC108018012|XP_016940859.1|DSUZ	LOC108597745|XP_017839939.1|DBUS
OG0000738	LOC108019184|XP_016942444.1|DSUZ	LOC108594304|XP_033150139.1|DBUS
OG0000738	LOC108011249|XP_016931850.1|DSUZ	LOC108603854|XP_017848500.1|DBUS
OG0000739	LOC108015727|XP_016926869.1|DSUZ	LOC108604641|XP_033149989.1|DBUS
OG0000739	LOC108007652|XP_016926864.1|DSUZ	LOC108602057|XP_017845560.1|DBUS
OG0000740	LOC108016394|XP_036674218.1|DSUZ	LOC108604435|XP_017849398.1|DBUS
OG0000741	LOC108006303|XP_016925278.1|DSUZ, LOC108015678|XP_036673764.1|DSUZ	LOC108606904|XP_017852926.1|DBUS
OG0000742	LOC108015239|XP_016937074.1|DSUZ	LOC108607177|XP_017853322.1|DBUS
OG0000742	LOC108015240|XP_016937076.1|DSUZ	LOC108607136|XP_017853262.1|DBUS
OG0000743	LOC108013226|XP_016934444.2|DSUZ	LOC108600090|XP_033149697.1|DBUS
OG0000743	LOC108008863|XP_016928255.1|DSUZ, LOC108008653|XP_016928028.1|DSUZ	LOC108594740|XP_017835367.1|DBUS
OG0000744	LOC108009841|XP_016930022.1|DSUZ	LOC108596536|XP_017837914.1|DBUS, LOC108596482|XP_017837748.1|DBUS
OG0000745	LOC108008187|XP_016927468.1|DSUZ	LOC108595681|XP_017836449.1|DBUS
OG0000745	LOC108009250|XP_016928919.1|DSUZ	LOC108597017|XP_017838787.1|DBUS
OG0000746	LOC108017857|XP_016940500.2|DSUZ, LOC118877075|XP_036669851.1|DSUZ, LOC118877071|XP_036669846.1|DSUZ, LOC108019680|XP_016943061.2|DSUZ, LOC108019926|XP_036669964.1|DSUZ, LOC108019627|XP_016942998.2|DSUZ	LOC108597153|XP_017839043.1|DBUS
OG0000747	LOC108007712|XP_016926950.1|DSUZ, LOC118877318|XP_036671427.1|DSUZ	LOC108598784|XP_033149463.1|DBUS
OG0000747	LOC108007713|XP_016926951.2|DSUZ, LOC118876752|XP_036670344.1|DSUZ	LOC108598982|XP_033149517.1|DBUS
OG0000748	LOC108011058|XP_016931613.1|DSUZ	LOC108603014|XP_017846903.2|DBUS
OG0000750	LOC108009829|XP_016930004.2|DSUZ, LOC108009828|XP_016930003.1|DSUZ	LOC108594805|XP_017835433.1|DBUS
OG0000751	LOC108009890|XP_016930097.1|DSUZ	LOC108594757|XP_017835385.1|DBUS, LOC108596179|XP_017837176.1|DBUS
OG0000751	LOC108010315|XP_016930701.1|DSUZ	LOC108596177|XP_017837174.1|DBUS
OG0000753	LOC108012679|XP_016933595.1|DSUZ	LOC108599193|XP_017841478.1|DBUS
OG0000754	LOC108005475|XP_036676966.1|DSUZ	LOC108607139|XP_017853265.1|DBUS
OG0000754	LOC108006284|XP_016925231.1|DSUZ	LOC108606967|XP_017853018.1|DBUS
OG0000755	LOC108018290|XP_036674677.1|DSUZ	LOC108603743|XP_017848296.1|DBUS
OG0000755	LOC108018289|XP_036674692.1|DSUZ	LOC108601391|XP_017844779.1|DBUS
OG0000756	LOC108005039|XP_016923665.2|DSUZ	LOC108602601|XP_017846227.1|DBUS
OG0000757	LOC108007118|XP_016926211.1|DSUZ	LOC108599063|XP_017841332.1|DBUS
OG0000758	LOC108011319|XP_036671194.1|DSUZ	LOC108598573|XP_017840748.1|DBUS
OG0000759	LOC108013607|XP_016935036.1|DSUZ	LOC108598516|XP_017840683.1|DBUS
OG0000759	LOC108012426|XP_036671839.1|DSUZ	LOC108600790|XP_017844054.2|DBUS
OG0000760	LOC108010299|XP_016930663.1|DSUZ	LOC108596523|XP_017837897.1|DBUS
OG0000761	LOC108021545|XP_036676751.1|DSUZ	LOC108594312|XP_017834945.1|DBUS
OG0000761	LOC108005031|XP_016923659.1|DSUZ	LOC108608239|XP_017855014.1|DBUS
OG0000762	LOC108005456|XP_016924241.1|DSUZ	LOC108602368|XP_017839991.1|DBUS
OG0000762	LOC108010606|XP_016930991.1|DSUZ	LOC108602287|XP_033149581.1|DBUS
OG0000763	LOC108021341|XP_016945507.1|DSUZ	LOC108595940|XP_033149901.1|DBUS
OG0000763	LOC108021343|XP_016945511.1|DSUZ	LOC108602226|XP_017845765.1|DBUS
OG0000764	LOC108006339|XP_016925338.1|DSUZ	LOC108605383|XP_033150390.1|DBUS
OG0000765	LOC108012671|XP_016933586.1|DSUZ	LOC108599274|XP_017841559.1|DBUS
OG0000765	LOC108015300|XP_016937166.1|DSUZ	LOC108605509|XP_017850747.1|DBUS
OG0000766	LOC108010875|XP_016931352.1|DSUZ	LOC108607586|XP_033150640.1|DBUS
OG0000766	LOC108020178|XP_016943771.1|DSUZ	LOC108606619|XP_017852390.1|DBUS
OG0000767	LOC108016254|XP_016938366.2|DSUZ	LOC108603448|XP_033150088.1|DBUS
OG0000767	LOC108010681|XP_036672278.1|DSUZ	LOC108599723|XP_017842209.1|DBUS
OG0000768	LOC108005850|XP_036671900.1|DSUZ	LOC108598553|XP_017840725.1|DBUS
OG0000769	LOC108012134|XP_016932914.2|DSUZ	LOC108602143|XP_017845665.1|DBUS
OG0000769	LOC108015385|XP_016937292.1|DSUZ	LOC108604998|XP_017850053.1|DBUS
OG0000770	LOC108009556|XP_016929506.1|DSUZ	LOC108595522|XP_017836266.1|DBUS
OG0000771	LOC108011837|XP_016932564.2|DSUZ	LOC108598894|XP_017841144.1|DBUS
OG0000772	LOC108008397|XP_016927731.1|DSUZ, LOC108018091|XP_016940984.2|DSUZ	LOC108596327|XP_017837442.1|DBUS
OG0000774	LOC108009937|XP_016930169.1|DSUZ, LOC108009938|XP_016930170.1|DSUZ, LOC108009936|XP_016930166.1|DSUZ	LOC108596726|XP_017838257.1|DBUS
OG0000775	LOC108019850|XP_016943377.1|DSUZ	LOC108596595|XP_017838013.1|DBUS
OG0000775	LOC108009958|XP_016930203.1|DSUZ	LOC108597074|XP_017838895.1|DBUS
OG0000778	LOC108011444|XP_016932069.1|DSUZ	LOC108595294|XP_033149758.1|DBUS
OG0000778	LOC108014401|XP_036672050.1|DSUZ	LOC117134680|XP_033149029.1|DBUS
OG0000779	LOC108004707|XP_016923210.1|DSUZ	LOC108605163|XP_017850235.1|DBUS
OG0000780	LOC108009945|XP_016930178.1|DSUZ	LOC108603341|XP_017847562.1|DBUS, LOC108595125|XP_017835776.2|DBUS
OG0000781	LOC108019124|XP_016942345.1|DSUZ	LOC108606777|XP_017852686.1|DBUS
OG0000781	LOC108007436|XP_016926584.2|DSUZ	LOC108598664|XP_017840866.1|DBUS
OG0000782	LOC108014639|XP_036671167.1|DSUZ	LOC108599254|XP_017841540.2|DBUS
OG0000782	LOC108005169|XP_016923833.1|DSUZ	LOC108605397|XP_017850556.1|DBUS
OG0000783	LOC108014686|XP_016936349.1|DSUZ	LOC108602146|XP_017845667.1|DBUS
OG0000783	LOC108015375|XP_016937282.1|DSUZ	LOC108605216|XP_017850314.1|DBUS
OG0000784	LOC108012735|XP_016933657.1|DSUZ	LOC108599076|XP_017841353.1|DBUS
OG0000784	LOC108016874|XP_016939247.1|DSUZ	LOC108606990|XP_017853053.1|DBUS
OG0000785	LOC108011725|XP_016932436.2|DSUZ, LOC108011726|XP_016932437.2|DSUZ, LOC108020160|XP_016943751.2|DSUZ	LOC108602404|XP_017846005.1|DBUS
OG0000786	LOC108018387|XP_036672790.1|DSUZ	LOC108603078|XP_017847053.1|DBUS
OG0000787	LOC108013088|XP_036670990.1|DSUZ	LOC108599738|XP_017842235.2|DBUS
OG0000788	LOC108014889|XP_016936600.1|DSUZ, LOC108005882|XP_016924752.1|DSUZ	LOC108599944|XP_017842657.1|DBUS
OG0000789	LOC108007756|XP_016927003.2|DSUZ	LOC108598935|XP_033150820.1|DBUS
OG0000789	LOC108013325|XP_016934615.1|DSUZ	LOC108605911|XP_033150821.1|DBUS
OG0000790	LOC108013645|XP_016935072.1|DSUZ	LOC108603631|XP_017848082.2|DBUS
OG0000790	LOC108013632|XP_016935070.1|DSUZ	LOC108600703|XP_017843919.2|DBUS
OG0000791	LOC108019460|XP_036674189.1|DSUZ	LOC108603674|XP_017848163.1|DBUS
OG0000792	LOC108009951|XP_016930193.1|DSUZ, LOC108008463|XP_016927809.1|DSUZ	LOC108602758|XP_017846423.1|DBUS
OG0000793	LOC108015971|XP_016938043.2|DSUZ, LOC108015360|XP_016937264.1|DSUZ	LOC108603824|XP_017848443.1|DBUS
OG0000794	LOC108020875|XP_016944763.1|DSUZ, LOC108015046|XP_016936774.1|DSUZ	LOC108606255|XP_017851693.1|DBUS
OG0000795	LOC108004757|XP_016923283.1|DSUZ	LOC108605524|XP_017850764.1|DBUS
OG0000795	LOC108012042|XP_016932811.1|DSUZ	LOC108602324|XP_017845898.1|DBUS
OG0000796	LOC108004727|XP_016923238.1|DSUZ	LOC108605214|XP_017850312.1|DBUS
