Orthogroup	DSUZ.longest_only	DVIR.longest_only
OG0000680	LOC108015411|XP_016937325.1|DSUZ	LOC6631973|XP_032295609.1|DVIR
OG0000680	LOC108015370|XP_016937277.1|DSUZ	LOC6631974|XP_002055602.1|DVIR
OG0000681	LOC108020105|XP_036672713.1|DSUZ, LOC118877931|XP_036674446.1|DSUZ	LOC6634946|XP_002058534.1|DVIR
OG0000681	LOC108005315|XP_016924017.1|DSUZ	LOC6634750|XP_002058043.1|DVIR
OG0000683	LOC108020622|XP_016944460.1|DSUZ	LOC6635150|XP_002058634.1|DVIR
OG0000684	LOC108017403|XP_016939917.2|DSUZ	LOC6632344|XP_002056706.1|DVIR
OG0000684	LOC118877928|XP_036674421.1|DSUZ	LOC6630608|XP_002054483.1|DVIR
OG0000685	LOC108019027|XP_016942130.1|DSUZ	LOC6636027|XP_002059632.1|DVIR
OG0000685	LOC108014428|XP_016936032.1|DSUZ	LOC6635198|XP_002058473.1|DVIR
OG0000686	LOC108017789|XP_016940421.1|DSUZ	LOC6625717|XP_002050487.1|DVIR
OG0000686	LOC108014945|XP_036676790.1|DSUZ	LOC6635611|XP_002058954.1|DVIR
OG0000687	LOC108008806|XP_016928200.1|DSUZ	LOC6624896|XP_002049114.2|DVIR
OG0000687	LOC108012468|XP_016933349.1|DSUZ	LOC6624055|XP_002047417.1|DVIR
OG0000688	LOC108009172|XP_016928789.1|DSUZ	LOC6624959|XP_002050614.2|DVIR
OG0000689	LOC108008377|XP_016927707.1|DSUZ	LOC6625592|XP_002051042.1|DVIR
OG0000689	LOC108008376|XP_016927705.1|DSUZ	LOC6625591|XP_002051041.2|DVIR
OG0000690	LOC108018995|XP_016942093.2|DSUZ	LOC6634484|XP_002058161.2|DVIR
OG0000691	LOC108007869|XP_016927123.1|DSUZ	LOC6633947|XP_002057834.1|DVIR
OG0000691	LOC108015929|XP_016937998.1|DSUZ	LOC6622887|XP_002048029.1|DVIR
OG0000692	LOC108011305|XP_016931899.1|DSUZ	LOC6623904|XP_002046236.2|DVIR
OG0000693	LOC108016957|XP_016939381.1|DSUZ	LOC6631519|XP_002055316.1|DVIR
OG0000693	LOC108005061|XP_016923692.1|DSUZ, LOC118877678|XP_036673255.1|DSUZ	LOC6632647|XP_002056546.1|DVIR
OG0000694	LOC108004744|XP_016923265.1|DSUZ	LOC6636119|XP_032295507.1|DVIR
OG0000694	LOC108010701|XP_016931100.2|DSUZ	LOC6624566|XP_002048620.2|DVIR
OG0000695	LOC108006920|XP_036678481.1|DSUZ	LOC6628693|XP_002051357.2|DVIR
OG0000696	LOC108011939|XP_016932677.1|DSUZ	LOC6627790|XP_002052678.1|DVIR
OG0000697	LOC108015283|XP_016937143.1|DSUZ	LOC6631964|XP_002055227.1|DVIR
OG0000697	LOC108011910|XP_016932650.1|DSUZ	LOC6628247|XP_002051458.1|DVIR
OG0000698	LOC108007921|XP_016927184.1|DSUZ	LOC6635714|XP_002059263.1|DVIR
OG0000698	LOC108007256|XP_016926388.1|DSUZ	LOC6635692|XP_002059265.1|DVIR
OG0000699	LOC108021404|XP_016945593.1|DSUZ	LOC6628820|XP_015028641.1|DVIR
OG0000699	LOC108019410|XP_016942721.2|DSUZ	LOC6635163|XP_002058365.1|DVIR
OG0000700	LOC108021255|XP_016945362.1|DSUZ	LOC6629052|XP_032294077.1|DVIR
OG0000700	LOC108021700|XP_016946018.1|DSUZ	LOC6629117|XP_032294110.1|DVIR
OG0000701	LOC108019646|XP_016943019.1|DSUZ	LOC6626970|XP_002048713.1|DVIR
OG0000701	LOC108006283|XP_016925230.1|DSUZ	LOC6631921|XP_002055748.1|DVIR
OG0000702	LOC108014847|XP_036674496.1|DSUZ	LOC116649748|XP_032296095.1|DVIR, LOC6632990|XP_002056491.2|DVIR
OG0000702	LOC108014854|XP_036674484.1|DSUZ	LOC6632989|XP_015025826.2|DVIR
OG0000703	LOC108018241|XP_016941260.1|DSUZ	LOC6634020|XP_002057863.1|DVIR
OG0000703	LOC108018090|XP_016940981.1|DSUZ	LOC6625053|XP_002050587.1|DVIR
OG0000704	LOC108015099|XP_036676400.1|DSUZ	LOC6632206|XP_032295827.1|DVIR
OG0000704	LOC108010780|XP_036675657.1|DSUZ	LOC6631043|XP_002054217.1|DVIR
OG0000705	LOC108013012|XP_016934090.1|DSUZ	LOC6622935|XP_015030722.1|DVIR
OG0000706	LOC108007531|XP_016926713.1|DSUZ	LOC6627919|XP_002052794.3|DVIR
OG0000706	LOC108015358|XP_016937258.1|DSUZ	LOC6633548|XP_032296218.1|DVIR
OG0000707	LOC108008762|XP_016928149.1|DSUZ	LOC6625623|XP_002049047.1|DVIR
OG0000707	LOC108006272|XP_016925210.1|DSUZ	LOC6631487|XP_002055432.2|DVIR
OG0000708	LOC108016858|XP_016939213.1|DSUZ	LOC6634402|XP_032289295.1|DVIR
OG0000708	LOC108005337|XP_036677236.1|DSUZ	LOC116652285|XP_032296482.1|DVIR, LOC6634795|XP_032296417.1|DVIR
OG0000709	LOC108008049|XP_016927322.2|DSUZ	LOC6629487|XP_032295630.1|DVIR
OG0000709	LOC108011158|XP_016931733.2|DSUZ	LOC6631800|XP_015026515.2|DVIR
OG0000710	LOC108013961|XP_016935463.1|DSUZ	LOC6632532|XP_002056430.1|DVIR
OG0000710	LOC108010145|XP_016930468.1|DSUZ	LOC6624812|XP_002050608.1|DVIR
OG0000711	LOC108012581|XP_016933485.1|DSUZ	LOC6623429|XP_032290174.1|DVIR
OG0000711	LOC108016919|XP_016939332.1|DSUZ	LOC6633784|XP_032296524.1|DVIR
OG0000712	LOC108005034|XP_016923660.2|DSUZ, LOC108005032|XP_016923656.2|DSUZ	LOC6632644|XP_002056543.1|DVIR
OG0000712	LOC108005024|XP_036673358.1|DSUZ, LOC118877576|XP_036672723.1|DSUZ	LOC6632645|XP_002056544.1|DVIR
OG0000713	LOC108017839|XP_016940481.1|DSUZ	LOC6636756|XP_002060213.1|DVIR, LOC6632328|XP_002056388.1|DVIR
OG0000714	LOC108011140|XP_016931710.1|DSUZ	LOC6636110|XP_002059652.2|DVIR
OG0000714	LOC108007166|XP_036670539.1|DSUZ	LOC6636605|XP_002060042.1|DVIR
OG0000715	LOC108007750|XP_016926995.2|DSUZ	LOC26530534|XP_015031609.2|DVIR
OG0000715	LOC108015793|XP_036671576.1|DSUZ	LOC6623996|XP_002048378.2|DVIR
OG0000716	LOC108011125|XP_016931685.1|DSUZ	LOC6633610|XP_032288989.1|DVIR
OG0000716	LOC108013432|XP_016934788.1|DSUZ	LOC6622113|XP_002047989.1|DVIR
OG0000717	LOC108007689|XP_016926902.2|DSUZ	LOC6622375|XP_002047929.1|DVIR
OG0000718	LOC108020349|XP_016944006.1|DSUZ	LOC6636184|XP_032289065.1|DVIR
OG0000718	LOC108020333|XP_016943955.2|DSUZ	LOC6627382|XP_002052402.2|DVIR
OG0000719	LOC108013037|XP_016934130.1|DSUZ	LOC6622044|XP_002047071.1|DVIR
OG0000719	LOC108012643|XP_016933556.1|DSUZ	LOC6623835|XP_002047830.1|DVIR
OG0000720	LOC108014801|XP_036673526.1|DSUZ, LOC108010560|XP_016930928.2|DSUZ, LOC108016004|XP_016938086.2|DSUZ, LOC108016005|XP_036678141.1|DSUZ	LOC6632935|XP_002056122.2|DVIR
OG0000721	LOC108011945|XP_016932682.1|DSUZ	LOC6629028|XP_002051375.1|DVIR, LOC6629029|XP_002051376.3|DVIR
OG0000722	LOC108008218|XP_016927497.2|DSUZ, LOC108008217|XP_016927496.1|DSUZ, LOC108008216|XP_016927495.1|DSUZ	LOC6625240|XP_032293004.1|DVIR
OG0000723	LOC108008795|XP_016928181.1|DSUZ	LOC6626260|XP_002048773.1|DVIR
OG0000724	LOC108015348|XP_016937247.1|DSUZ	LOC6631738|XP_002055458.1|DVIR
OG0000724	LOC108017247|XP_036675435.1|DSUZ	LOC6631277|XP_002054061.3|DVIR
OG0000726	LOC108014222|XP_016935743.2|DSUZ	LOC6632324|XP_015025845.1|DVIR
OG0000726	LOC108004937|XP_036673728.1|DSUZ	LOC6632326|XP_002056386.1|DVIR
OG0000727	LOC108013752|XP_016935198.2|DSUZ	LOC6630343|XP_002054592.2|DVIR, LOC6630344|XP_002054593.2|DVIR
OG0000727	LOC108013753|XP_016935199.2|DSUZ	LOC6630345|XP_002054594.1|DVIR
OG0000728	LOC108014967|XP_016936677.2|DSUZ	LOC6632114|XP_032295753.1|DVIR
OG0000728	LOC108004966|XP_016923558.1|DSUZ	LOC6629586|XP_002052993.1|DVIR
OG0000729	LOC108011701|XP_016932400.2|DSUZ	LOC6630476|XP_002053752.1|DVIR
OG0000729	LOC108011704|XP_016932403.2|DSUZ	LOC6630622|XP_002053751.1|DVIR
OG0000730	LOC108005234|XP_016923915.1|DSUZ	LOC6624347|XP_002048381.1|DVIR
OG0000730	LOC108010316|XP_016930706.1|DSUZ	LOC26531570|XP_015028956.1|DVIR
OG0000731	LOC108005739|XP_036670767.1|DSUZ	LOC6636595|XP_032291412.1|DVIR
OG0000731	LOC108017916|XP_016940574.1|DSUZ	LOC6625586|XP_015030190.1|DVIR
OG0000732	LOC108020005|XP_016943579.1|DSUZ	LOC6622314|XP_002046688.1|DVIR
OG0000732	LOC108020003|XP_016943577.2|DSUZ	LOC6622187|XP_002046687.1|DVIR
OG0000733	LOC108014789|XP_016936470.2|DSUZ	LOC6634868|XP_002058598.2|DVIR
OG0000733	LOC108013351|XP_016934657.1|DSUZ	LOC6624543|XP_002046949.1|DVIR
OG0000734	LOC108020012|XP_036670998.1|DSUZ	LOC6623231|XP_032290681.1|DVIR
OG0000735	LOC108004591|XP_016923019.1|DSUZ	LOC6633737|XP_002057022.1|DVIR
OG0000735	LOC108020572|XP_016944424.1|DSUZ	LOC6634038|XP_002057775.1|DVIR
OG0000736	LOC108018124|XP_016941055.1|DSUZ	LOC6628141|XP_032294001.1|DVIR
OG0000736	LOC108015114|XP_016936857.1|DSUZ	LOC6628103|XP_002052427.1|DVIR
OG0000737	LOC108018012|XP_016940859.1|DSUZ	LOC6626474|XP_032292095.1|DVIR
OG0000738	LOC108019184|XP_016942444.1|DSUZ	LOC6628454|XP_002051826.1|DVIR
OG0000738	LOC108011249|XP_016931850.1|DSUZ	LOC6633895|XP_002057588.2|DVIR
OG0000739	LOC108015727|XP_016926869.1|DSUZ	LOC6629811|XP_032295101.1|DVIR
OG0000739	LOC108007652|XP_016926864.1|DSUZ	LOC6629809|XP_002054883.1|DVIR
OG0000740	LOC108016394|XP_036674218.1|DSUZ	LOC6632840|XP_032289472.1|DVIR
OG0000741	LOC108006303|XP_016925278.1|DSUZ, LOC108015678|XP_036673764.1|DSUZ	LOC6631485|XP_002055430.1|DVIR
OG0000742	LOC108015239|XP_016937074.1|DSUZ	LOC6632131|XP_002055104.2|DVIR
OG0000742	LOC108015240|XP_016937076.1|DSUZ	LOC6632133|XP_002055106.2|DVIR
OG0000743	LOC108013226|XP_016934444.2|DSUZ	LOC6624440|XP_002047039.1|DVIR
OG0000743	LOC108008863|XP_016928255.1|DSUZ, LOC108008653|XP_016928028.1|DSUZ	LOC6625621|XP_032293188.1|DVIR
OG0000744	LOC108009841|XP_016930022.1|DSUZ	LOC6625983|XP_002050061.3|DVIR, LOC6625538|XP_032292325.1|DVIR, LOC6626788|XP_002049827.1|DVIR
OG0000745	LOC108008187|XP_016927468.1|DSUZ	LOC6635891|XP_002059416.1|DVIR
OG0000745	LOC108009250|XP_016928919.1|DSUZ	LOC6626524|XP_002050567.3|DVIR
OG0000746	LOC108017857|XP_016940500.2|DSUZ, LOC118877075|XP_036669851.1|DSUZ, LOC118877071|XP_036669846.1|DSUZ, LOC108019680|XP_016943061.2|DSUZ, LOC108019926|XP_036669964.1|DSUZ, LOC108019627|XP_016942998.2|DSUZ	LOC6626823|XP_002050382.1|DVIR
OG0000747	LOC108007712|XP_016926950.1|DSUZ, LOC118877318|XP_036671427.1|DSUZ	LOC6636902|XP_032289205.1|DVIR, LOC6624696|XP_002047658.1|DVIR
OG0000747	LOC108007713|XP_016926951.2|DSUZ, LOC118876752|XP_036670344.1|DSUZ	LOC6624721|XP_032290829.1|DVIR
OG0000748	LOC108011058|XP_016931613.1|DSUZ	LOC6628893|XP_002052094.1|DVIR
OG0000748	LOC108016584|XP_016938757.1|DSUZ	LOC6634732|XP_032289211.1|DVIR
OG0000750	LOC108009829|XP_016930004.2|DSUZ, LOC108009828|XP_016930003.1|DSUZ	LOC6626709|XP_032291681.1|DVIR
OG0000750	LOC108015856|XP_016937912.1|DSUZ	LOC6629590|XP_002052997.1|DVIR
OG0000751	LOC108009890|XP_016930097.1|DSUZ	LOC6636369|XP_002059898.2|DVIR
OG0000751	LOC108010315|XP_016930701.1|DSUZ	LOC6636366|XP_002059895.1|DVIR, LOC6636367|XP_002059896.1|DVIR
OG0000752	LOC118878403|XP_036677166.1|DSUZ, LOC108018613|XP_036673612.1|DSUZ, LOC108009576|XP_016929535.2|DSUZ, LOC108009067|XP_016928571.2|DSUZ, LOC108009837|XP_016930018.2|DSUZ, LOC108014538|XP_016936209.2|DSUZ, LOC118876797|XP_036668599.1|DSUZ	LOC26531119|XP_015027859.1|DVIR
OG0000753	LOC108018405|XP_036672589.1|DSUZ	LOC6629842|XP_002054463.1|DVIR
OG0000754	LOC108005475|XP_036676966.1|DSUZ	LOC6631659|XP_015026666.1|DVIR
OG0000754	LOC108006284|XP_016925231.1|DSUZ	LOC6635610|XP_002058953.2|DVIR
OG0000755	LOC108018290|XP_036674677.1|DSUZ	LOC6632240|XP_032289636.1|DVIR
OG0000755	LOC108018289|XP_036674692.1|DSUZ	LOC6632239|XP_002056087.1|DVIR
OG0000756	LOC108005039|XP_016923665.2|DSUZ	LOC6629700|XP_002052958.1|DVIR
OG0000757	LOC108007118|XP_016926211.1|DSUZ	LOC6636574|XP_002060077.1|DVIR
OG0000758	LOC108011303|XP_036671197.1|DSUZ	LOC6623946|XP_032290916.1|DVIR
OG0000758	LOC108011319|XP_036671194.1|DSUZ	LOC6623865|XP_015031003.1|DVIR
OG0000759	LOC108013607|XP_016935036.1|DSUZ	LOC6623675|XP_002047415.1|DVIR
OG0000759	LOC108012426|XP_036671839.1|DSUZ	LOC6623913|XP_015031310.1|DVIR
OG0000760	LOC108010299|XP_016930663.1|DSUZ	LOC6625604|XP_032292351.1|DVIR
OG0000761	LOC108021545|XP_036676751.1|DSUZ	LOC6627826|XP_032293825.1|DVIR
OG0000761	LOC108005031|XP_016923659.1|DSUZ	LOC6627815|XP_002051140.2|DVIR
OG0000762	LOC108005456|XP_016924241.1|DSUZ	LOC6628908|XP_002051552.1|DVIR
OG0000762	LOC108010606|XP_016930991.1|DSUZ	LOC6627611|XP_002051978.2|DVIR
OG0000763	LOC108021341|XP_016945507.1|DSUZ	LOC6628408|XP_002052051.1|DVIR
OG0000763	LOC108021343|XP_016945511.1|DSUZ	LOC6628407|XP_002052050.1|DVIR
OG0000764	LOC108006447|XP_036672945.1|DSUZ	LOC6630879|XP_032293741.1|DVIR
OG0000764	LOC108006339|XP_016925338.1|DSUZ	LOC6633445|XP_032288818.1|DVIR
OG0000765	LOC108012671|XP_016933586.1|DSUZ	LOC6624580|XP_002046489.1|DVIR
OG0000765	LOC108015300|XP_016937166.1|DSUZ	LOC6631765|XP_002055173.1|DVIR
OG0000766	LOC108010875|XP_016931352.1|DSUZ	LOC6627631|XP_002051097.1|DVIR
OG0000766	LOC108020178|XP_016943771.1|DSUZ	LOC6631511|XP_015026573.1|DVIR
OG0000767	LOC108016254|XP_016938366.2|DSUZ	LOC6630760|XP_015027742.1|DVIR
OG0000767	LOC108010681|XP_036672278.1|DSUZ	LOC6622830|XP_002047544.1|DVIR
OG0000768	LOC108005850|XP_036671900.1|DSUZ	LOC6622842|XP_002048022.1|DVIR
OG0000769	LOC108012134|XP_016932914.2|DSUZ	LOC6632663|XP_002056469.2|DVIR
OG0000769	LOC108015385|XP_016937292.1|DSUZ	LOC6631593|XP_002055445.1|DVIR
OG0000770	LOC108009556|XP_016929506.1|DSUZ	LOC6625675|XP_002048793.1|DVIR
OG0000771	LOC108011837|XP_016932564.2|DSUZ	LOC6624693|XP_002046564.1|DVIR
OG0000772	LOC108008397|XP_016927731.1|DSUZ, LOC108018091|XP_016940984.2|DSUZ	LOC6625054|XP_015029135.2|DVIR, LOC26531345|XP_015027889.1|DVIR
OG0000773	LOC108019654|XP_016943028.1|DSUZ, LOC108017113|XP_016939562.2|DSUZ	LOC6627666|XP_032293451.1|DVIR
OG0000774	LOC108009937|XP_016930169.1|DSUZ, LOC108009938|XP_016930170.1|DSUZ, LOC108009936|XP_016930166.1|DSUZ	LOC6625335|XP_002050417.2|DVIR
OG0000775	LOC108019850|XP_016943377.1|DSUZ	LOC6626860|XP_002049231.1|DVIR
OG0000775	LOC108009958|XP_016930203.1|DSUZ	LOC6627231|XP_032291837.1|DVIR
OG0000776	LOC108017586|XP_016940164.2|DSUZ, LOC108005559|XP_036670505.1|DSUZ, LOC118877219|XP_036670517.1|DSUZ	LOC6633952|XP_015025163.1|DVIR, LOC26531678|XP_015030353.1|DVIR, LOC26531497|XP_032293177.1|DVIR
OG0000778	LOC108014401|XP_036672050.1|DSUZ	LOC6630911|XP_032292062.1|DVIR, LOC26531130|XP_015024801.1|DVIR
OG0000779	LOC108004707|XP_016923210.1|DSUZ	LOC6632011|XP_002055384.1|DVIR
OG0000780	LOC108009945|XP_016930178.1|DSUZ	LOC6627263|XP_002049919.2|DVIR
OG0000781	LOC108019124|XP_016942345.1|DSUZ	LOC6633312|XP_002056889.2|DVIR
OG0000781	LOC108007436|XP_016926584.2|DSUZ	LOC6622381|XP_002047939.1|DVIR
OG0000782	LOC108014639|XP_036671167.1|DSUZ	LOC6622281|XP_002047909.2|DVIR
OG0000782	LOC108005169|XP_016923833.1|DSUZ	LOC6636141|XP_002059535.1|DVIR
OG0000783	LOC108014686|XP_016936349.1|DSUZ	LOC6630577|XP_002053926.1|DVIR
OG0000783	LOC108015375|XP_016937282.1|DSUZ	LOC6634533|XP_002057962.1|DVIR
OG0000784	LOC108012735|XP_016933657.1|DSUZ	LOC6623091|XP_002046722.1|DVIR
OG0000784	LOC108016874|XP_016939247.1|DSUZ	LOC6635465|XP_032295860.1|DVIR
OG0000785	LOC108011725|XP_016932436.2|DSUZ, LOC108011726|XP_016932437.2|DSUZ, LOC108020160|XP_016943751.2|DSUZ	LOC6629780|XP_002054742.1|DVIR
OG0000786	LOC108020430|XP_016944238.1|DSUZ	LOC6636911|XP_032289373.1|DVIR
OG0000786	LOC108018387|XP_036672790.1|DSUZ	LOC6632311|XP_015026019.1|DVIR
OG0000787	LOC108013088|XP_036670990.1|DSUZ	LOC6622513|XP_002046994.2|DVIR
OG0000788	LOC108014889|XP_016936600.1|DSUZ, LOC108005882|XP_016924752.1|DSUZ	LOC6624637|XP_002046647.1|DVIR
OG0000789	LOC108007756|XP_016927003.2|DSUZ	LOC6627990|XP_002051427.2|DVIR
OG0000789	LOC108013325|XP_016934615.1|DSUZ	LOC6627989|XP_002051426.1|DVIR
OG0000790	LOC108013645|XP_016935072.1|DSUZ	LOC6635654|XP_032294677.1|DVIR
OG0000790	LOC108013632|XP_016935070.1|DSUZ	LOC6635655|XP_002059123.1|DVIR
OG0000791	LOC108019460|XP_036674189.1|DSUZ	LOC6632559|XP_032288733.1|DVIR
OG0000792	LOC108009951|XP_016930193.1|DSUZ, LOC108008463|XP_016927809.1|DSUZ	LOC6627625|XP_002051716.3|DVIR
OG0000793	LOC108015971|XP_016938043.2|DSUZ, LOC108015360|XP_016937264.1|DSUZ	LOC6632500|XP_002056518.1|DVIR
OG0000794	LOC108020875|XP_016944763.1|DSUZ, LOC108015046|XP_016936774.1|DSUZ	LOC6634590|XP_002058091.1|DVIR
OG0000795	LOC108004757|XP_016923283.1|DSUZ	LOC6636118|XP_002059619.1|DVIR
OG0000795	LOC108012042|XP_016932811.1|DSUZ	LOC6632943|XP_002056766.2|DVIR
OG0000796	LOC108010558|XP_036674438.1|DSUZ	LOC6629888|XP_002054548.2|DVIR
OG0000796	LOC108004727|XP_016923238.1|DSUZ	LOC6634547|XP_002058291.1|DVIR
OG0000797	LOC108017482|XP_016940016.2|DSUZ	LOC6632762|XP_002056367.1|DVIR
OG0000798	LOC108019780|XP_016943252.1|DSUZ	LOC6635331|XP_015024688.1|DVIR
OG0000799	LOC108015152|XP_016936917.1|DSUZ	LOC6633238|XP_015025714.1|DVIR
OG0000800	LOC108012423|XP_016933273.1|DSUZ	LOC6623684|XP_002047329.2|DVIR, LOC6623663|XP_002047332.1|DVIR, LOC6623441|XP_002047331.2|DVIR
OG0000801	LOC108008266|XP_016927543.1|DSUZ	LOC6625941|XP_002049052.2|DVIR
OG0000801	LOC108008353|XP_016927671.1|DSUZ	LOC6626481|XP_002049075.1|DVIR
OG0000802	LOC108004581|XP_016923009.1|DSUZ, LOC108004576|XP_016923005.1|DSUZ	LOC6633657|XP_032288959.1|DVIR
OG0000803	LOC108021119|XP_016945157.1|DSUZ	LOC6629240|XP_002052616.1|DVIR
OG0000803	LOC108011871|XP_036670751.1|DSUZ	LOC6623371|XP_002047771.1|DVIR
OG0000804	LOC108008724|XP_016928111.1|DSUZ	LOC6626230|XP_002049383.1|DVIR
OG0000804	LOC108016053|XP_036674900.1|DSUZ	LOC6633205|XP_002056692.1|DVIR, LOC6633204|XP_002056691.1|DVIR
OG0000805	LOC108019642|XP_016943015.1|DSUZ	LOC6625755|XP_002048721.1|DVIR
OG0000805	LOC108019653|XP_016943027.1|DSUZ	LOC6627354|XP_002051965.1|DVIR
OG0000806	LOC108009507|XP_016929411.1|DSUZ	LOC6627659|XP_032294330.1|DVIR
OG0000807	LOC108017627|XP_016940217.2|DSUZ, LOC108019814|XP_036670640.1|DSUZ, LOC108012630|XP_016933540.1|DSUZ, LOC108021637|XP_016945933.1|DSUZ, LOC108016762|XP_016939009.1|DSUZ	LOC26531054|XP_015027852.1|DVIR
OG0000808	LOC108013820|XP_016935286.2|DSUZ, LOC108013819|XP_036675465.1|DSUZ	LOC6629433|XP_002054068.1|DVIR
OG0000810	LOC108017741|XP_036669879.1|DSUZ	LOC6636428|XP_002059979.1|DVIR
OG0000811	LOC108006656|XP_016925681.1|DSUZ	LOC6630874|XP_015027648.1|DVIR
OG0000811	LOC108009093|XP_016928642.1|DSUZ	LOC6636321|XP_032292056.1|DVIR
OG0000812	LOC108018925|XP_016942005.1|DSUZ	LOC6632156|XP_032295603.1|DVIR
OG0000813	LOC108019788|XP_016943273.1|DSUZ	LOC6625973|XP_002050504.1|DVIR
OG0000814	LOC108008525|XP_016927888.1|DSUZ	LOC6627699|XP_002052259.1|DVIR
OG0000815	LOC108021696|XP_016946016.1|DSUZ	LOC6628125|XP_002052925.1|DVIR
OG0000816	LOC108013963|XP_016935467.1|DSUZ	LOC6632530|XP_002056428.1|DVIR
OG0000817	LOC118876775|XP_036675533.1|DSUZ	LOC6630257|XP_002053416.1|DVIR
OG0000817	LOC108018419|XP_016941465.2|DSUZ, LOC108018418|XP_036675534.1|DSUZ	LOC116650677|XP_032290910.1|DVIR
OG0000818	LOC108016618|XP_016938801.1|DSUZ	LOC6634408|XP_032289264.1|DVIR
OG0000818	LOC108014108|XP_016935625.1|DSUZ	LOC6628749|XP_002052318.2|DVIR
OG0000819	LOC108016527|XP_016938689.1|DSUZ	LOC6633477|XP_032296620.1|DVIR
OG0000819	LOC108016526|XP_036676591.1|DSUZ	LOC6633480|XP_002056989.3|DVIR
OG0000820	LOC108015089|XP_016936818.1|DSUZ	LOC6634671|XP_002057987.1|DVIR
OG0000820	LOC108008430|XP_016927769.1|DSUZ	LOC6625568|XP_002050047.2|DVIR
OG0000821	LOC108011585|XP_036673920.1|DSUZ	LOC6632416|XP_032289668.1|DVIR
OG0000821	LOC108008253|XP_036669414.1|DSUZ	LOC6626058|XP_002049613.2|DVIR
OG0000822	LOC108021667|XP_016945971.1|DSUZ	LOC6634306|XP_002057557.1|DVIR
OG0000824	LOC108007551|XP_016926735.1|DSUZ	LOC6628981|XP_002052733.1|DVIR
OG0000825	LOC108012268|XP_016933058.1|DSUZ	LOC6623244|XP_002046717.1|DVIR
OG0000825	LOC108012861|XP_016933828.1|DSUZ	LOC6628551|XP_002052177.1|DVIR
OG0000826	LOC108009258|XP_016928929.1|DSUZ	LOC6625892|XP_002050113.1|DVIR
OG0000828	LOC108020830|XP_016944703.2|DSUZ	LOC6630697|XP_002054404.1|DVIR
OG0000830	LOC108019199|XP_016942475.1|DSUZ	LOC6634421|XP_015025047.1|DVIR
OG0000831	LOC108013415|XP_016934762.1|DSUZ	LOC6625241|XP_002049487.2|DVIR
OG0000832	LOC108009205|XP_016928855.1|DSUZ	LOC6626534|XP_002050658.1|DVIR
OG0000832	LOC108012190|XP_016932979.1|DSUZ	LOC6629184|XP_002051589.2|DVIR
OG0000833	LOC108020735|XP_016944599.2|DSUZ, LOC118877524|XP_036672469.1|DSUZ	LOC6624444|XP_032291098.1|DVIR
OG0000834	LOC108015478|XP_016937398.2|DSUZ	LOC6633028|XP_002055945.2|DVIR, LOC6633027|XP_002055944.1|DVIR
OG0000835	LOC108005846|XP_036670813.1|DSUZ	LOC6623729|XP_032290446.1|DVIR
OG0000836	LOC108008108|XP_016927390.1|DSUZ, LOC108020943|XP_016944870.1|DSUZ	LOC6628158|XP_002052413.2|DVIR
OG0000837	LOC108016597|XP_016938774.1|DSUZ	LOC6633566|XP_032295812.1|DVIR
OG0000838	LOC108007335|XP_016926476.1|DSUZ	LOC26530689|XP_015028840.1|DVIR
OG0000838	LOC108009399|XP_016929211.1|DSUZ	LOC26530375|XP_015028809.1|DVIR
OG0000839	LOC108016228|XP_036675015.1|DSUZ	LOC6632399|XP_002056616.1|DVIR
OG0000839	LOC108005022|XP_036672637.1|DSUZ, LOC108005021|XP_036673245.1|DSUZ	LOC6630190|XP_002053259.2|DVIR
OG0000840	LOC108019838|XP_016943359.1|DSUZ, LOC108004760|XP_016923287.1|DSUZ	LOC6634616|XP_002058101.1|DVIR
OG0000841	LOC108005068|XP_036677731.1|DSUZ, LOC118878993|XP_036677843.1|DSUZ, LOC118878994|XP_036677844.1|DSUZ, LOC118876774|XP_036677730.1|DSUZ	LOC6630871|XP_032295104.1|DVIR
OG0000842	LOC118877942|XP_036674525.1|DSUZ	LOC6629993|XP_002054175.1|DVIR
OG0000843	LOC108010211|XP_016930544.1|DSUZ	LOC6625440|XP_002049976.1|DVIR
OG0000844	LOC108005002|XP_016923625.1|DSUZ	LOC6630708|XP_015026868.1|DVIR
OG0000845	LOC108016630|XP_016938815.1|DSUZ, LOC108016958|XP_016939383.1|DSUZ	LOC6633786|XP_002056958.1|DVIR
OG0000846	LOC108007583|XP_016926764.1|DSUZ	LOC6632722|XP_002055855.1|DVIR
OG0000847	LOC108019631|XP_016943003.1|DSUZ, LOC108009264|XP_016928956.1|DSUZ	LOC6625840|XP_002050499.3|DVIR, LOC6627091|XP_002048806.1|DVIR
OG0000848	LOC108006141|XP_016925108.1|DSUZ, LOC108008012|XP_016927287.1|DSUZ	LOC6628414|XP_002052327.2|DVIR
OG0000848	LOC108014818|XP_016936546.2|DSUZ	LOC6628740|XP_002051556.1|DVIR
OG0000849	LOC108008344|XP_016927664.2|DSUZ	LOC6627521|XP_002051630.2|DVIR
OG0000849	LOC108008483|XP_016927834.1|DSUZ	LOC6628211|XP_015028559.1|DVIR
OG0000850	LOC108010233|XP_016930572.1|DSUZ	LOC6626184|XP_002050248.1|DVIR
OG0000850	LOC108010231|XP_016930565.1|DSUZ	LOC6626183|XP_002050247.2|DVIR
