Orthogroup	DSUZ.longest_only	DSER.longest_only
OG0000554	LOC108007839|XP_036674679.1|DSUZ	LOC110185264|XP_020809666.1|DSER
OG0000555	LOC108012627|XP_016933538.1|DSUZ	LOC110179417|XP_020802605.1|DSER
OG0000555	LOC108007179|XP_016926300.1|DSUZ	LOC110181233|XP_020804594.1|DSER, LOC110180473|XP_020803815.1|DSER
OG0000556	LOC108005241|XP_016923923.1|DSUZ	LOC110179726|XP_020803004.1|DSER
OG0000556	LOC108014553|XP_016936186.1|DSUZ	LOC110191833|XP_020818457.1|DSER
OG0000557	LOC108019244|XP_016942529.2|DSUZ	LOC110176580|XP_020798653.1|DSER
OG0000557	LOC108019281|XP_016942584.2|DSUZ	LOC110176610|XP_020798692.1|DSER
OG0000558	LOC108014558|XP_016936194.1|DSUZ	LOC110191842|XP_020818469.1|DSER
OG0000558	LOC108004619|XP_016923048.1|DSUZ	LOC110184573|XP_020808806.1|DSER
OG0000559	LOC108006792|XP_036675688.1|DSUZ, LOC108006769|XP_036674765.1|DSUZ	LOC110186176|XP_020810888.1|DSER
OG0000559	LOC108008001|XP_016927270.2|DSUZ	LOC110176282|XP_020798260.1|DSER
OG0000560	LOC108018218|XP_016941226.1|DSUZ	LOC110189432|XP_020815161.1|DSER
OG0000560	LOC108018217|XP_016941225.1|DSUZ	LOC110189431|XP_020815160.1|DSER
OG0000561	LOC108013627|XP_016935060.1|DSUZ	LOC110190641|XP_020816898.1|DSER
OG0000561	LOC108012283|XP_036671710.1|DSUZ	LOC110190559|XP_020816778.1|DSER
OG0000562	LOC108017382|XP_036670681.1|DSUZ	LOC110181239|XP_020804603.1|DSER
OG0000562	LOC108015911|XP_016937972.1|DSUZ	LOC110181232|XP_020804593.1|DSER
OG0000563	LOC108014519|XP_016936146.1|DSUZ	LOC110177523|XP_020799938.1|DSER
OG0000563	LOC108006384|XP_016925394.2|DSUZ	LOC110177481|XP_020799887.1|DSER
OG0000564	LOC108012742|XP_016933665.1|DSUZ	LOC110190320|XP_020816374.1|DSER
OG0000564	LOC108012709|XP_016933627.1|DSUZ	LOC110190071|XP_020816035.1|DSER
OG0000566	LOC108019989|XP_036673858.1|DSUZ, LOC108019988|XP_036677534.1|DSUZ	LOC110190849|XP_020817157.1|DSER
OG0000566	LOC108013263|XP_016934511.1|DSUZ	LOC110185332|XP_020809767.1|DSER
OG0000567	LOC108011118|XP_016931679.1|DSUZ	LOC110181567|XP_020805016.1|DSER
OG0000567	LOC108011116|XP_016931676.1|DSUZ	LOC110181566|XP_020805015.1|DSER
OG0000568	LOC108019001|XP_016942104.1|DSUZ	LOC110184417|XP_020808611.1|DSER
OG0000568	LOC108011600|XP_016932258.2|DSUZ	LOC110176469|XP_020798487.1|DSER
OG0000569	LOC118877958|XP_036674628.1|DSUZ	LOC110191824|XP_020818448.1|DSER
OG0000569	LOC108017047|XP_016939493.2|DSUZ	LOC110180710|XP_020804050.1|DSER
OG0000570	LOC108020633|XP_016944474.1|DSUZ	LOC110176422|XP_020798426.1|DSER
OG0000570	LOC108020629|XP_016944470.2|DSUZ	LOC110176424|XP_020798429.1|DSER
OG0000571	LOC108014798|XP_036673543.1|DSUZ	LOC110176399|XP_020798393.1|DSER
OG0000571	LOC118878705|XP_036677613.1|DSUZ	LOC110176397|XP_020798388.1|DSER
OG0000572	LOC108005692|XP_036673926.1|DSUZ	LOC110187812|XP_020812947.1|DSER
OG0000572	LOC108005702|XP_016924518.1|DSUZ	LOC110187757|XP_020812877.1|DSER
OG0000573	LOC108013380|XP_016934693.1|DSUZ	LOC110188824|XP_020814373.1|DSER
OG0000573	LOC108009661|XP_016929672.1|DSUZ	LOC110176936|XP_020799095.1|DSER
OG0000574	LOC108006668|XP_036671918.1|DSUZ	LOC110190321|XP_020816375.1|DSER
OG0000574	LOC108005059|XP_016923687.2|DSUZ, LOC118877675|XP_036673252.1|DSUZ	LOC110188049|XP_020813257.1|DSER
OG0000575	LOC108007272|XP_036671843.1|DSUZ	LOC110190569|XP_020816803.1|DSER
OG0000575	LOC108007279|XP_036671959.1|DSUZ	LOC110190593|XP_020816844.1|DSER
OG0000576	LOC108017112|XP_016939561.2|DSUZ	LOC110188526|XP_020813928.1|DSER
OG0000576	LOC108017098|XP_036675117.1|DSUZ	LOC110188412|XP_020813795.1|DSER
OG0000577	LOC108016329|XP_016938458.1|DSUZ	LOC110176941|XP_020799102.1|DSER
OG0000577	LOC108016302|XP_016938428.1|DSUZ	LOC110176873|XP_020799007.1|DSER
OG0000578	LOC108020947|XP_016944875.1|DSUZ	LOC110183305|XP_020807203.1|DSER
OG0000578	LOC108008448|XP_016927789.1|DSUZ	LOC110179138|XP_020802190.1|DSER
OG0000579	LOC108017214|XP_016938011.2|DSUZ	LOC110191052|XP_020817437.1|DSER
OG0000579	LOC108006714|XP_016925745.1|DSUZ	LOC110177486|XP_020799897.1|DSER
OG0000580	LOC108012120|XP_036674774.1|DSUZ	LOC110187872|XP_020813015.1|DSER
OG0000580	LOC108012121|XP_016932896.2|DSUZ	LOC110188083|XP_020813295.1|DSER
OG0000581	LOC108018390|XP_036672534.1|DSUZ	LOC110190173|XP_020816182.1|DSER
OG0000581	LOC108006332|XP_016925323.1|DSUZ	LOC110181771|XP_020805302.1|DSER
OG0000582	LOC108009763|XP_016929875.1|DSUZ	LOC110176253|XP_020798223.1|DSER
OG0000583	LOC108008792|XP_016928178.1|DSUZ	LOC110178512|XP_020801322.1|DSER
OG0000583	LOC108009036|XP_016928499.1|DSUZ	LOC110178511|XP_020801321.1|DSER
OG0000584	LOC108011976|XP_016932730.1|DSUZ	LOC110181441|XP_020804844.1|DSER, LOC110179871|XP_020803130.1|DSER
OG0000584	LOC108011270|XP_016931870.1|DSUZ	LOC110181436|XP_020804837.1|DSER, LOC110179870|XP_020803129.1|DSER
OG0000585	LOC108018323|XP_016941352.1|DSUZ	LOC110183669|XP_020807662.1|DSER
OG0000585	LOC118877359|XP_036671736.1|DSUZ	LOC110183712|XP_020807719.1|DSER
OG0000586	LOC108010239|XP_016930581.1|DSUZ	LOC110177776|XP_020800302.1|DSER
OG0000586	LOC108017815|XP_016940453.1|DSUZ	LOC110178265|XP_020800989.1|DSER
OG0000586	LOC108019921|XP_016943516.1|DSUZ	LOC110191327|XP_020817823.1|DSER
OG0000587	LOC108009774|XP_016929893.1|DSUZ, LOC108008283|XP_016927560.2|DSUZ, LOC108010421|XP_016930771.2|DSUZ, LOC108017921|XP_016940584.1|DSUZ	LOC110183757|XP_020807774.1|DSER, LOC110181117|XP_020804451.1|DSER
OG0000589	LOC108016912|XP_016939319.1|DSUZ	LOC110183229|XP_020807104.1|DSER
OG0000590	LOC108011016|XP_036673990.1|DSUZ	LOC110188594|XP_020814016.1|DSER
OG0000590	LOC108018907|XP_016941988.2|DSUZ, LOC108007736|XP_016926980.2|DSUZ	LOC110183551|XP_020807510.1|DSER
OG0000592	LOC108009687|XP_016929723.1|DSUZ	LOC110191585|XP_020818129.1|DSER
OG0000592	LOC108008840|XP_016928234.1|DSUZ	LOC110189203|XP_020814832.1|DSER
OG0000593	LOC108010733|XP_036674522.1|DSUZ	LOC110186802|XP_020811743.1|DSER
OG0000593	LOC108019192|XP_016942454.1|DSUZ	LOC110181831|XP_020805393.1|DSER
OG0000594	LOC108014784|XP_016936466.1|DSUZ	LOC110186598|XP_020811485.1|DSER
OG0000594	LOC108017407|XP_016939922.2|DSUZ	LOC110176626|XP_020798710.1|DSER
OG0000595	LOC118877925|XP_036674395.1|DSUZ, LOC108010981|XP_036672519.1|DSUZ	LOC110184071|XP_020808114.1|DSER
OG0000595	LOC108014764|XP_016936445.2|DSUZ	LOC110188373|XP_020813746.1|DSER
OG0000596	LOC108015398|XP_016937307.1|DSUZ	LOC110179486|XP_020802719.1|DSER
OG0000596	LOC108010921|XP_016931410.2|DSUZ	LOC110176451|XP_020798462.1|DSER
OG0000597	LOC108011499|XP_016932138.2|DSUZ	LOC110187848|XP_020812991.1|DSER
OG0000597	LOC118878093|XP_036675289.1|DSUZ	LOC110191370|XP_020817881.1|DSER
OG0000598	LOC108014127|XP_036673912.1|DSUZ	LOC110188127|XP_020813374.1|DSER
OG0000599	LOC108011847|XP_016932575.2|DSUZ	LOC110178641|XP_020801492.1|DSER
OG0000599	LOC108012776|XP_016933699.1|DSUZ	LOC110178633|XP_020801479.1|DSER
OG0000600	LOC108017829|XP_016940470.2|DSUZ	LOC110189482|XP_020815228.1|DSER
OG0000600	LOC108018240|XP_016941255.1|DSUZ	LOC110189256|XP_020814925.1|DSER
OG0000601	LOC108008307|XP_016927616.1|DSUZ	LOC110185680|XP_020810306.1|DSER
OG0000601	LOC108021515|XP_016945761.1|DSUZ	LOC110177565|XP_020800001.1|DSER, LOC110188792|XP_020814306.1|DSER
OG0000602	LOC108006804|XP_016925845.1|DSUZ	LOC110185847|XP_020810513.1|DSER
OG0000602	LOC108006573|XP_016925595.1|DSUZ	LOC110185754|XP_020810412.1|DSER
OG0000603	LOC108017952|XP_016940696.1|DSUZ	LOC110176878|XP_020799013.1|DSER
OG0000604	LOC108021516|XP_016945762.1|DSUZ	LOC110182327|XP_020806018.1|DSER
OG0000604	LOC108005530|XP_016924316.1|DSUZ	LOC110182326|XP_020806017.1|DSER
OG0000605	LOC108008119|XP_016927401.1|DSUZ	LOC110179891|XP_020803150.1|DSER, LOC110187456|XP_020812503.1|DSER
OG0000606	LOC108005609|XP_016924408.2|DSUZ	LOC110177352|XP_020799703.1|DSER
OG0000607	LOC118877894|XP_036674225.1|DSUZ	LOC110190852|XP_020817160.1|DSER
OG0000607	LOC108018412|XP_016941457.2|DSUZ	LOC110187682|XP_020812772.1|DSER
OG0000608	LOC108018420|XP_016941466.2|DSUZ	LOC110186172|XP_020810885.1|DSER
OG0000608	LOC108014070|XP_036675298.1|DSUZ	LOC110186241|XP_020810966.1|DSER
OG0000609	LOC108016951|XP_016939373.1|DSUZ	LOC110176930|XP_020799085.1|DSER, LOC110180528|XP_020803855.1|DSER
OG0000610	LOC108020719|XP_016944577.2|DSUZ	LOC110185216|XP_020809604.1|DSER
OG0000610	LOC108008858|XP_016928251.1|DSUZ	LOC110177774|XP_020800299.1|DSER
OG0000611	LOC108009242|XP_016928900.1|DSUZ	LOC110179244|XP_020802359.1|DSER
OG0000611	LOC108010310|XP_016930690.1|DSUZ	LOC110181452|XP_020804861.1|DSER
OG0000612	LOC108015797|XP_016937845.2|DSUZ	LOC110190893|XP_020817211.1|DSER, LOC110191352|XP_020817859.1|DSER
OG0000612	LOC108007759|XP_016927002.2|DSUZ	LOC110191351|XP_020817858.1|DSER
OG0000612	LOC108007758|XP_016927001.2|DSUZ	LOC110190888|XP_020817206.1|DSER
OG0000614	LOC108015285|XP_036676169.1|DSUZ	LOC110191097|XP_020817502.1|DSER, LOC110175982|XP_020797840.1|DSER
OG0000614	LOC108015475|XP_016937394.2|DSUZ	LOC110191140|XP_020817553.1|DSER
OG0000615	LOC108010436|XP_016930785.1|DSUZ	LOC110182641|XP_020806369.1|DSER
OG0000615	LOC108010584|XP_016930957.1|DSUZ	LOC110188748|XP_020814248.1|DSER
OG0000616	LOC108010470|XP_016930831.1|DSUZ	LOC110182633|XP_020806356.1|DSER
OG0000616	LOC108010426|XP_016930774.1|DSUZ	LOC110182632|XP_020806353.1|DSER
OG0000617	LOC108019530|XP_016942858.2|DSUZ	LOC110177319|XP_020799652.1|DSER
OG0000617	LOC108018672|XP_016941731.1|DSUZ	LOC110190963|XP_020817312.1|DSER
OG0000618	LOC108011352|XP_016931951.2|DSUZ	LOC110191113|XP_020817517.1|DSER
OG0000618	LOC108017633|XP_016940226.2|DSUZ	LOC110191053|XP_020817438.1|DSER
OG0000619	LOC108018027|XP_016940881.1|DSUZ	LOC110178445|XP_020801238.1|DSER
OG0000620	LOC108005232|XP_016923912.1|DSUZ	LOC110184175|XP_020808245.1|DSER
OG0000620	LOC108013064|XP_016934172.1|DSUZ	LOC110190629|XP_020816881.1|DSER
OG0000621	LOC118877887|XP_036674180.1|DSUZ, LOC108018515|XP_036673475.1|DSUZ	LOC110188201|XP_020813457.1|DSER
OG0000621	LOC108016629|XP_016938814.1|DSUZ	LOC110179492|XP_020802725.1|DSER
OG0000622	LOC108013538|XP_016934924.1|DSUZ	LOC110178749|XP_020801640.1|DSER
OG0000622	LOC108013611|XP_036671923.1|DSUZ	LOC110190510|XP_020816691.1|DSER
OG0000623	LOC108012374|XP_016933218.1|DSUZ	LOC110186983|XP_020812001.1|DSER
OG0000623	LOC108005837|XP_016924668.1|DSUZ	LOC110176698|XP_020798792.1|DSER
OG0000624	LOC108018172|XP_016941158.1|DSUZ	LOC110189665|XP_020815469.1|DSER
OG0000624	LOC108018171|XP_016941157.1|DSUZ	LOC110189664|XP_020815468.1|DSER
OG0000625	LOC108011446|XP_016932071.2|DSUZ	LOC110190464|XP_020816632.1|DSER
OG0000625	LOC108011419|XP_036672324.1|DSUZ	LOC110190571|XP_020816805.1|DSER
OG0000626	LOC108008778|XP_016928164.1|DSUZ	LOC110178151|XP_020800842.1|DSER
OG0000626	LOC108010159|XP_016930485.1|DSUZ	LOC110181093|XP_020804421.1|DSER
OG0000627	LOC108004795|XP_016923336.2|DSUZ	LOC110185256|XP_020809651.1|DSER
OG0000627	LOC108016639|XP_016938825.1|DSUZ	LOC110180617|XP_020803960.1|DSER
OG0000628	LOC108010589|XP_016930967.1|DSUZ	LOC110182378|XP_020806079.1|DSER
OG0000628	LOC108006874|XP_016925942.1|DSUZ	LOC110183345|XP_020807258.1|DSER
OG0000629	LOC108006031|XP_036674700.1|DSUZ	LOC110187758|XP_020812881.1|DSER
OG0000629	LOC108017106|XP_016939557.1|DSUZ	LOC110187447|XP_020812494.1|DSER
OG0000630	LOC108006259|XP_016925199.1|DSUZ	LOC110181379|XP_020804767.1|DSER
OG0000630	LOC108021631|XP_016945927.1|DSUZ	LOC110181363|XP_020804746.1|DSER
OG0000631	LOC108021107|XP_016945127.1|DSUZ	LOC110187312|XP_020812360.1|DSER, LOC110177653|XP_020800123.1|DSER, LOC110182406|XP_020806104.1|DSER
OG0000631	LOC108021705|XP_016946025.1|DSUZ	LOC110185944|XP_020810619.1|DSER
OG0000632	LOC108021698|XP_036677498.1|DSUZ	LOC110179178|XP_020802238.1|DSER
OG0000632	LOC108017219|XP_016939708.1|DSUZ	LOC110186043|XP_020810741.1|DSER
OG0000633	LOC108014672|XP_016936327.1|DSUZ	LOC110179002|XP_020801995.1|DSER
OG0000633	LOC108013780|XP_036672192.1|DSUZ	LOC110179000|XP_020801989.1|DSER
OG0000635	LOC108018071|XP_016940959.1|DSUZ	LOC110183000|XP_020806882.1|DSER
OG0000635	LOC108019225|XP_016942510.1|DSUZ	LOC110177595|XP_020800048.1|DSER
OG0000636	LOC108010283|XP_016930645.1|DSUZ	LOC110181388|XP_020804778.1|DSER
OG0000636	LOC108010486|XP_016930850.1|DSUZ	LOC110181389|XP_020804779.1|DSER
OG0000637	LOC108015363|XP_016937267.1|DSUZ	LOC110187038|XP_020812061.1|DSER
OG0000637	LOC108014925|XP_036676091.1|DSUZ	LOC110187034|XP_020812056.1|DSER
OG0000638	LOC108017469|XP_036674428.1|DSUZ	LOC110191344|XP_020817850.1|DSER
OG0000638	LOC108011119|XP_016931680.2|DSUZ	LOC110181512|XP_020804945.1|DSER
OG0000639	LOC108006251|XP_036671034.1|DSUZ	LOC110189840|XP_020815704.1|DSER
OG0000641	LOC108016051|XP_016938169.1|DSUZ	LOC110181443|XP_020804846.1|DSER
OG0000641	LOC108011271|XP_016931867.2|DSUZ	LOC110188453|XP_020813841.1|DSER
OG0000642	LOC108009826|XP_036669234.1|DSUZ	LOC110178221|XP_020800922.1|DSER
OG0000642	LOC108021720|XP_016946067.2|DSUZ	LOC110185905|XP_020810578.1|DSER
OG0000643	LOC108019510|XP_036673370.1|DSUZ, LOC108019512|XP_036673229.1|DSUZ	LOC110177445|XP_020799837.1|DSER
OG0000643	LOC108019509|XP_016942827.1|DSUZ	LOC110177446|XP_020799838.1|DSER
OG0000644	LOC108016381|XP_036670629.1|DSUZ	LOC110181269|XP_020804637.1|DSER
OG0000644	LOC108014490|XP_036672140.1|DSUZ	LOC110181278|XP_020804652.1|DSER
OG0000644	LOC108016389|XP_016938525.2|DSUZ	LOC110181277|XP_020804651.1|DSER
OG0000645	LOC108018145|XP_016941098.1|DSUZ	LOC110185976|XP_020810658.1|DSER
OG0000646	LOC108020590|XP_016944428.2|DSUZ	LOC110189449|XP_020815185.1|DSER
OG0000646	LOC108007294|XP_036673490.1|DSUZ	LOC110184027|XP_020808054.1|DSER
OG0000647	LOC108016491|XP_036675160.1|DSUZ	LOC110176668|XP_020798762.1|DSER, LOC110191092|XP_020817495.1|DSER
OG0000647	LOC108018942|XP_016942029.1|DSUZ	LOC110184420|XP_020808614.1|DSER
OG0000648	LOC108014983|XP_036676593.1|DSUZ	LOC110184444|XP_020808643.1|DSER
OG0000648	LOC108016692|XP_036676648.1|DSUZ	LOC110184364|XP_020808516.1|DSER
OG0000649	LOC108010461|XP_016930818.1|DSUZ	LOC110176001|XP_020797861.1|DSER
OG0000650	LOC108015762|XP_016937790.1|DSUZ	LOC110191073|XP_020817465.1|DSER
OG0000650	LOC108020423|XP_016944220.1|DSUZ	LOC110185456|XP_020809958.1|DSER
OG0000651	LOC108006875|XP_016925939.1|DSUZ	LOC110189963|XP_020815911.1|DSER
OG0000651	LOC108011829|XP_016932554.2|DSUZ	LOC110178651|XP_020801502.1|DSER
OG0000652	LOC108009069|XP_016928569.1|DSUZ	LOC110182934|XP_020806772.1|DSER
OG0000652	LOC108004555|XP_016922978.1|DSUZ	LOC110183534|XP_020807493.1|DSER
OG0000653	LOC108018701|XP_036672588.1|DSUZ	LOC110190581|XP_020816833.1|DSER
OG0000653	LOC108006936|XP_036674914.1|DSUZ	LOC110178713|XP_020801575.1|DSER
OG0000654	LOC108012820|XP_016933752.1|DSUZ	LOC110191331|XP_020817825.1|DSER, LOC110178755|XP_020801647.1|DSER
OG0000654	LOC108006828|XP_036671981.1|DSUZ	LOC110190379|XP_020816468.1|DSER
OG0000655	LOC108019820|XP_016943325.1|DSUZ	LOC110182239|XP_020805920.1|DSER
OG0000655	LOC108015340|XP_016937238.1|DSUZ	LOC110179530|XP_020802769.1|DSER
OG0000656	LOC108007371|XP_036673750.1|DSUZ	LOC110176652|XP_020798742.1|DSER
OG0000656	LOC108007370|XP_016926514.1|DSUZ	LOC110176653|XP_020798745.1|DSER
OG0000657	LOC108012723|XP_016933644.1|DSUZ	LOC110184492|XP_020808705.1|DSER
OG0000657	LOC108021618|XP_016945908.1|DSUZ	LOC110177050|XP_020799225.1|DSER
OG0000658	LOC108005493|XP_016924286.1|DSUZ	LOC110179734|XP_020803010.1|DSER
OG0000658	LOC108007656|XP_016926868.1|DSUZ	LOC110187869|XP_020813012.1|DSER
OG0000659	LOC108017674|XP_016940273.1|DSUZ	LOC110186108|XP_020810814.1|DSER
OG0000659	LOC108008281|XP_016927562.1|DSUZ	LOC110183249|XP_020807130.1|DSER
OG0000660	LOC108021472|XP_016945700.1|DSUZ	LOC110183976|XP_020807990.1|DSER
OG0000661	LOC108005872|XP_016924738.1|DSUZ	LOC110188715|XP_020814183.1|DSER
OG0000661	LOC108021452|XP_016945672.1|DSUZ	LOC110179184|XP_020802254.1|DSER
OG0000662	LOC108011831|XP_016932556.1|DSUZ	LOC110183716|XP_020807724.1|DSER
OG0000662	LOC108013759|XP_016935206.1|DSUZ	LOC110182446|XP_020806141.1|DSER
OG0000663	LOC108008972|XP_016928404.1|DSUZ	LOC110184096|XP_020808140.1|DSER
OG0000664	LOC118878021|XP_036675033.1|DSUZ, LOC118877586|XP_036672753.1|DSUZ, LOC108016064|XP_036675004.1|DSUZ, LOC118878023|XP_036675034.1|DSUZ, LOC108013844|XP_036675005.1|DSUZ	LOC110188738|XP_020814231.1|DSER
OG0000664	LOC108016920|XP_016939335.1|DSUZ	LOC110183251|XP_020807135.1|DSER
OG0000665	LOC108007907|XP_016927165.2|DSUZ	LOC110186677|XP_020811603.1|DSER
OG0000665	LOC108007898|XP_016927156.1|DSUZ	LOC110186663|XP_020811587.1|DSER
OG0000666	LOC108018206|XP_016941212.1|DSUZ	LOC110182066|XP_020805695.1|DSER
OG0000666	LOC108004735|XP_016923249.1|DSUZ	LOC110181908|XP_020805501.1|DSER
OG0000667	LOC108019398|XP_036677781.1|DSUZ, LOC108015138|XP_016936894.2|DSUZ	LOC110182591|XP_020806302.1|DSER
OG0000667	LOC108012085|XP_016932851.1|DSUZ	LOC110188085|XP_020813297.1|DSER
OG0000668	LOC108017048|XP_016939494.1|DSUZ	LOC110185349|XP_020809785.1|DSER
OG0000668	LOC108010986|XP_016931496.1|DSUZ, LOC118877972|XP_036674763.1|DSUZ	LOC110191288|XP_020817754.1|DSER
OG0000669	LOC108005278|XP_016923957.1|DSUZ	LOC110187066|XP_020812114.1|DSER
OG0000669	LOC108005281|XP_016923960.1|DSUZ	LOC110187127|XP_020812197.1|DSER
OG0000670	LOC108016547|XP_036676078.1|DSUZ	LOC110187480|XP_020812525.1|DSER
OG0000670	LOC108016631|XP_016938816.1|DSUZ	LOC110181536|XP_020804976.1|DSER
OG0000671	LOC108017369|XP_016939879.2|DSUZ	LOC110187898|XP_020813052.1|DSER
OG0000671	LOC108014835|XP_036673541.1|DSUZ	LOC110176415|XP_020798416.1|DSER
OG0000672	LOC108006285|XP_016925232.1|DSUZ	LOC110181765|XP_020805294.1|DSER
OG0000672	LOC108015146|XP_016936907.2|DSUZ	LOC110180199|XP_020803511.1|DSER
OG0000673	LOC108005172|XP_016923835.1|DSUZ	LOC110184244|XP_020808359.1|DSER
OG0000673	LOC108014256|XP_016935783.1|DSUZ	LOC110189976|XP_020815924.1|DSER
OG0000675	LOC108021019|XP_016944988.1|DSUZ, LOC108021018|XP_016944987.1|DSUZ	LOC110183869|XP_020807881.1|DSER, LOC110178061|XP_020800727.1|DSER
OG0000677	LOC108014658|XP_016936309.2|DSUZ	LOC110179030|XP_020802040.1|DSER
OG0000677	LOC108004752|XP_016923277.1|DSUZ	LOC110175940|XP_020797780.1|DSER
OG0000678	LOC108020230|XP_036673758.1|DSUZ, LOC108020215|XP_036677513.1|DSUZ	LOC110191412|XP_020817928.1|DSER
OG0000678	LOC108021349|XP_016945521.1|DSUZ	LOC110178189|XP_020800883.1|DSER
OG0000679	LOC108006281|XP_016925227.1|DSUZ	LOC110181695|XP_020805196.1|DSER
OG0000680	LOC108015411|XP_016937325.1|DSUZ	LOC110181790|XP_020805329.1|DSER
OG0000680	LOC108015370|XP_016937277.1|DSUZ	LOC110181750|XP_020805270.1|DSER
OG0000681	LOC108020105|XP_036672713.1|DSUZ, LOC118877931|XP_036674446.1|DSUZ	LOC110176629|XP_020798712.1|DSER
OG0000681	LOC108005315|XP_016924017.1|DSUZ	LOC110180379|XP_020803706.1|DSER
OG0000683	LOC108020622|XP_016944460.1|DSUZ	LOC110188585|XP_020814010.1|DSER, LOC110190932|XP_020817259.1|DSER, LOC110190959|XP_020817304.1|DSER
OG0000684	LOC108017403|XP_016939917.2|DSUZ	LOC110176611|XP_020798694.1|DSER
OG0000684	LOC118877928|XP_036674421.1|DSUZ	LOC110184169|XP_020808241.1|DSER
OG0000685	LOC108019027|XP_016942130.1|DSUZ	LOC110187049|XP_020812084.1|DSER, LOC110182121|XP_020805793.1|DSER, LOC110181972|XP_020805582.1|DSER
OG0000685	LOC108014428|XP_016936032.1|DSUZ	LOC110188264|XP_020813611.1|DSER
OG0000686	LOC108017789|XP_016940421.1|DSUZ	LOC110189774|XP_020815656.1|DSER
OG0000686	LOC108014945|XP_036676790.1|DSUZ	LOC110179100|XP_020802146.1|DSER
OG0000687	LOC108008806|XP_016928200.1|DSUZ	LOC110178874|XP_020801810.1|DSER
OG0000687	LOC108012468|XP_016933349.1|DSUZ	LOC110188812|XP_020814349.1|DSER
OG0000688	LOC108009172|XP_016928789.1|DSUZ	LOC110177916|XP_020800552.1|DSER
OG0000689	LOC108008377|XP_016927707.1|DSUZ	LOC110178015|XP_020800687.1|DSER
OG0000689	LOC108008376|XP_016927705.1|DSUZ	LOC110178013|XP_020800686.1|DSER
OG0000690	LOC108018995|XP_016942093.2|DSUZ	LOC110181885|XP_020805473.1|DSER
OG0000691	LOC108007869|XP_016927123.1|DSUZ	LOC110183887|XP_020807891.1|DSER
OG0000691	LOC108015929|XP_016937998.1|DSUZ	LOC110185233|XP_020809627.1|DSER
OG0000692	LOC108018827|XP_016941902.2|DSUZ	LOC110188497|XP_020813887.1|DSER
OG0000692	LOC108011305|XP_016931899.1|DSUZ	LOC110188496|XP_020813886.1|DSER
OG0000693	LOC108016957|XP_016939381.1|DSUZ	LOC110184415|XP_020808608.1|DSER
OG0000693	LOC108005061|XP_016923692.1|DSUZ, LOC118877678|XP_036673255.1|DSUZ	LOC110187890|XP_020813034.1|DSER
OG0000694	LOC108004744|XP_016923265.1|DSUZ	LOC110184401|XP_020808586.1|DSER
OG0000694	LOC108010701|XP_016931100.2|DSUZ	LOC110178936|XP_020801892.1|DSER
OG0000695	LOC108006920|XP_036678481.1|DSUZ	LOC110185642|XP_020810258.1|DSER
OG0000696	LOC108011939|XP_016932677.1|DSUZ	LOC110176814|XP_020798914.1|DSER
OG0000697	LOC108015283|XP_016937143.1|DSUZ	LOC110176014|XP_020797881.1|DSER
OG0000697	LOC108011910|XP_016932650.1|DSUZ	LOC110185853|XP_020810521.1|DSER
OG0000698	LOC108007921|XP_016927184.1|DSUZ	LOC110178187|XP_020800881.1|DSER
OG0000698	LOC108007256|XP_016926388.1|DSUZ	LOC110178196|XP_020800889.1|DSER
OG0000699	LOC108021404|XP_016945593.1|DSUZ	LOC110182658|XP_020806389.1|DSER
OG0000699	LOC108019410|XP_016942721.2|DSUZ	LOC110177378|XP_020799735.1|DSER
OG0000700	LOC108021255|XP_016945362.1|DSUZ	LOC110176843|XP_020798963.1|DSER
OG0000700	LOC108021700|XP_016946018.1|DSUZ	LOC110184881|XP_020809186.1|DSER
OG0000701	LOC108019646|XP_016943019.1|DSUZ	LOC110180797|XP_020804137.1|DSER
OG0000701	LOC108006283|XP_016925230.1|DSUZ	LOC110181902|XP_020805492.1|DSER
OG0000702	LOC108014847|XP_036674496.1|DSUZ	LOC110186896|XP_020811874.1|DSER
OG0000702	LOC108014854|XP_036674484.1|DSUZ	LOC110186894|XP_020811854.1|DSER
OG0000703	LOC108018241|XP_016941260.1|DSUZ	LOC110185971|XP_020810653.1|DSER
OG0000703	LOC108018090|XP_016940981.1|DSUZ	LOC110178316|XP_020801086.1|DSER
OG0000704	LOC108015099|XP_036676400.1|DSUZ	LOC110182587|XP_020806299.1|DSER
OG0000704	LOC108010780|XP_036675657.1|DSUZ	LOC110190713|XP_020816995.1|DSER
OG0000705	LOC108013014|XP_016934091.1|DSUZ	LOC110178734|XP_020801618.1|DSER
OG0000705	LOC108013012|XP_016934090.1|DSUZ	LOC110178732|XP_020801615.1|DSER
OG0000706	LOC108007531|XP_016926713.1|DSUZ	LOC110178082|XP_020800745.1|DSER
OG0000706	LOC108015358|XP_016937258.1|DSUZ	LOC110187085|XP_020812144.1|DSER
OG0000707	LOC108008762|XP_016928149.1|DSUZ	LOC110177960|XP_020800611.1|DSER
OG0000707	LOC108006272|XP_016925210.1|DSUZ	LOC110181713|XP_020805221.1|DSER
OG0000708	LOC108016858|XP_016939213.1|DSUZ	LOC110180563|XP_020803918.1|DSER
OG0000708	LOC108005337|XP_036677236.1|DSUZ	LOC110184264|XP_020808389.1|DSER
OG0000709	LOC108008049|XP_016927322.2|DSUZ	LOC110186876|XP_020811832.1|DSER
