Orthogroup	DSUZ.longest_only	DYAK.longest_only
OG0001401	LOC108011437|XP_016932057.1|DSUZ	LOC6539417|XP_002086308.2|DYAK
OG0001402	LOC108013768|XP_016935217.1|DSUZ	LOC6539623|XP_002086508.1|DYAK
OG0001403	LOC108019344|XP_016942652.2|DSUZ	LOC6534913|XP_002095584.1|DYAK
OG0001404	LOC108019846|XP_016943371.1|DSUZ	LOC6529942|XP_039228166.1|DYAK
OG0001405	LOC108008458|XP_016927801.1|DSUZ	LOC6530514|XP_002091429.1|DYAK
OG0001406	LOC108016684|XP_016938895.1|DSUZ	LOC6525034|XP_002100873.1|DYAK
OG0001407	LOC108012578|XP_016933482.1|DSUZ	LOC6534335|XP_002095015.1|DYAK
OG0001408	LOC108017841|XP_016940485.1|DSUZ	LOC6531508|XP_002092307.1|DYAK
OG0001411	LOC108007268|XP_016926395.2|DSUZ	LOC6537322|XP_002097879.1|DYAK
OG0001412	LOC108020134|XP_036668758.1|DSUZ	LOC6529541|XP_002090539.1|DYAK
OG0001412	LOC108014299|XP_016935855.1|DSUZ	LOC6527413|XP_002088505.3|DYAK
OG0001413	LOC108008227|XP_016927507.2|DSUZ	LOC6531163|XP_002091992.1|DYAK
OG0001413	LOC108008828|XP_016928225.1|DSUZ	LOC6531164|XP_002091993.1|DYAK
OG0001414	LOC108008191|XP_036668946.1|DSUZ	LOC120320440|XP_039227570.1|DYAK, LOC6528875|XP_015054099.2|DYAK
OG0001415	LOC108009398|XP_016929207.1|DSUZ	LOC6530490|XP_002091405.2|DYAK
OG0001416	LOC108020957|XP_016944889.1|DSUZ	LOC6527058|XP_002088151.1|DYAK
OG0001417	LOC108018856|XP_016941934.2|DSUZ	LOC6525365|XP_002101201.2|DYAK
OG0001418	LOC108012711|XP_016933629.1|DSUZ	LOC6532657|XP_002093401.1|DYAK
OG0001418	LOC108012563|XP_016933467.2|DSUZ	LOC6532655|XP_002093399.1|DYAK
OG0001419	LOC108011231|XP_016931827.1|DSUZ	LOC6527721|XP_002088804.1|DYAK
OG0001420	LOC108012195|XP_036673170.1|DSUZ	LOC6537772|XP_002098313.1|DYAK
OG0001421	LOC108016510|XP_016938673.2|DSUZ	LOC6537373|XP_002097929.1|DYAK
OG0001421	LOC108016905|XP_016939692.1|DSUZ, LOC108021141|XP_016945193.1|DSUZ	LOC6526626|XP_002087734.1|DYAK
OG0001422	LOC108012658|XP_016933574.1|DSUZ	LOC6532334|XP_002093094.1|DYAK
OG0001422	LOC108013620|XP_016935053.1|DSUZ	LOC6532335|XP_002093095.1|DYAK
OG0001423	LOC108007000|XP_036673417.1|DSUZ	LOC6537161|XP_002097722.2|DYAK
OG0001424	LOC118877966|XP_036674694.1|DSUZ	LOC6536957|XP_002097526.1|DYAK, LOC6536958|XP_002097527.1|DYAK
OG0001425	LOC108017833|XP_016940475.1|DSUZ, LOC108018242|XP_016941257.1|DSUZ	LOC6531095|XP_002091929.1|DYAK
OG0001426	LOC108020917|XP_016944826.1|DSUZ	LOC6526506|XP_002087617.1|DYAK
OG0001426	LOC108018851|XP_016941929.1|DSUZ	LOC6524851|XP_002100691.2|DYAK
OG0001427	LOC108019770|XP_016943224.2|DSUZ	LOC6528577|XP_002089620.1|DYAK
OG0001427	LOC108009304|XP_016929047.1|DSUZ	LOC6528263|XP_002089316.2|DYAK
OG0001428	LOC108012751|XP_016933673.2|DSUZ	LOC26535385|XP_015050443.1|DYAK
OG0001428	LOC108009412|XP_016929221.1|DSUZ	LOC26534779|XP_015052841.1|DYAK
OG0001429	LOC108017212|XP_036674379.1|DSUZ	LOC6537359|XP_039231543.1|DYAK
OG0001430	LOC108017551|XP_036672847.1|DSUZ, LOC108010991|XP_036674717.1|DSUZ	LOC6536981|XP_002097550.1|DYAK
OG0001431	LOC108016564|XP_036676232.1|DSUZ, LOC108016563|XP_036676230.1|DSUZ, LOC108016648|XP_016938844.1|DSUZ	LOC6525244|XP_002101081.1|DYAK
OG0001432	LOC108019187|XP_016942447.1|DSUZ	LOC6525327|XP_002101163.1|DYAK
OG0001433	LOC108005954|XP_036673121.1|DSUZ	LOC6537803|XP_002098344.1|DYAK
OG0001434	LOC108019198|XP_016942471.1|DSUZ	LOC6524302|XP_002100161.2|DYAK
OG0001435	LOC108019711|XP_016943099.1|DSUZ	LOC6528536|XP_002089582.1|DYAK
OG0001436	LOC108016604|XP_016938783.1|DSUZ	LOC6538305|XP_002098832.1|DYAK
OG0001437	LOC108006895|XP_016925975.1|DSUZ	LOC6527704|XP_002088788.1|DYAK
OG0001438	LOC108007296|XP_036673616.1|DSUZ	LOC6538137|XP_002098672.1|DYAK
OG0001439	LOC108019430|XP_016942741.1|DSUZ, LOC108018501|XP_016941547.1|DSUZ	LOC6535858|XP_002096477.1|DYAK
OG0001440	LOC108006545|XP_016925565.1|DSUZ	LOC6524702|XP_002100546.1|DYAK
OG0001441	LOC108018951|XP_016942042.1|DSUZ	LOC6526058|XP_002101875.1|DYAK
OG0001442	LOC108008080|XP_016927362.1|DSUZ	LOC6526998|XP_002088094.1|DYAK
OG0001443	LOC118878101|XP_036675336.1|DSUZ	LOC6538852|XP_002099365.1|DYAK
OG0001444	LOC108014385|XP_036673187.1|DSUZ	LOC6537640|XP_002098185.1|DYAK
OG0001445	LOC108011664|XP_016932350.1|DSUZ	LOC6535280|XP_002095936.1|DYAK
OG0001446	LOC108005607|XP_016924404.2|DSUZ	LOC6537837|XP_002098378.2|DYAK
OG0001447	LOC108019477|XP_036675551.1|DSUZ	LOC6537388|XP_002097944.2|DYAK
OG0001448	LOC108017239|XP_036675355.1|DSUZ	LOC6538877|XP_039231310.1|DYAK
OG0001449	LOC108009376|XP_016929169.1|DSUZ	LOC6531474|XP_002092273.1|DYAK
OG0001450	LOC108016500|XP_016938655.1|DSUZ	LOC6528095|XP_002089162.1|DYAK
OG0001451	LOC108017769|XP_016940377.1|DSUZ	LOC6528379|XP_039227599.1|DYAK
OG0001452	LOC108009614|XP_036669157.1|DSUZ	LOC6530963|XP_039228007.1|DYAK
OG0001453	LOC108012305|XP_036671537.1|DSUZ	LOC6539776|XP_002086662.2|DYAK
OG0001454	LOC108006457|XP_016925470.2|DSUZ	LOC6536667|XP_002097239.1|DYAK
OG0001455	LOC108006825|XP_036670547.1|DSUZ	LOC6534378|XP_015050598.1|DYAK
OG0001456	LOC108009007|XP_036669008.1|DSUZ	LOC6528893|XP_039227216.1|DYAK
OG0001457	LOC108009050|XP_016928543.1|DSUZ	LOC6530012|XP_002090958.1|DYAK
OG0001458	LOC108008523|XP_016927882.1|DSUZ	LOC6530383|XP_002091309.1|DYAK
OG0001459	LOC108012504|XP_036671988.1|DSUZ	LOC6533133|XP_002093859.1|DYAK
OG0001460	LOC108017918|XP_016940577.1|DSUZ	LOC6528448|XP_002089494.2|DYAK
OG0001461	LOC108015345|XP_016937242.1|DSUZ	LOC6525181|XP_002101019.1|DYAK
OG0001462	LOC108007143|XP_016926235.1|DSUZ	LOC6532775|XP_002093517.1|DYAK
OG0001463	LOC108012130|XP_036674286.1|DSUZ	LOC6538489|XP_015048884.1|DYAK
OG0001464	LOC108016783|XP_016939040.2|DSUZ	LOC6523963|XP_002099835.1|DYAK
OG0001465	LOC108008445|XP_016927785.1|DSUZ	LOC6529362|XP_015052304.1|DYAK
OG0001466	LOC108014293|XP_016935848.1|DSUZ	LOC6527410|XP_002088502.2|DYAK
OG0001467	LOC108013349|XP_016934654.1|DSUZ	LOC6527262|XP_002088356.1|DYAK
OG0001468	LOC108012424|XP_016933275.1|DSUZ	LOC6532599|XP_015049453.1|DYAK
OG0001469	LOC108009341|XP_016929116.1|DSUZ	LOC6530343|XP_002091270.1|DYAK, LOC6538468|XP_002098992.1|DYAK
OG0001470	LOC108018336|XP_036671749.1|DSUZ	LOC6539727|XP_039229987.1|DYAK
OG0001471	LOC108012893|XP_036670305.1|DSUZ	LOC6532301|XP_039230757.1|DYAK
OG0001472	LOC108005629|XP_016924428.1|DSUZ	LOC6534431|XP_002095108.1|DYAK
OG0001473	LOC108011617|XP_036673670.1|DSUZ	LOC6535264|XP_039232194.1|DYAK
OG0001474	LOC108004756|XP_016923282.1|DSUZ	LOC6524011|XP_002099883.1|DYAK
OG0001475	LOC108009554|XP_016929500.1|DSUZ	LOC6528859|XP_002089891.1|DYAK
OG0001476	LOC108010464|XP_016930822.1|DSUZ	LOC6525800|XP_002101621.3|DYAK
OG0001477	LOC118878112|XP_036675425.1|DSUZ	LOC6538010|XP_002098545.1|DYAK
OG0001478	LOC108020920|XP_016944834.1|DSUZ	LOC6526309|XP_002087431.1|DYAK
OG0001479	LOC108016619|XP_016938802.1|DSUZ	LOC6523818|XP_002099693.1|DYAK
OG0001480	LOC108020889|XP_016944790.1|DSUZ	LOC6526302|XP_002087424.1|DYAK
OG0001481	LOC118879765|XP_036678618.1|DSUZ	LOC6529843|XP_039229184.1|DYAK
OG0001482	LOC108008991|XP_016928423.1|DSUZ	LOC6531438|XP_002092241.1|DYAK
OG0001483	LOC108010874|XP_016931345.1|DSUZ	LOC6539249|XP_039228148.1|DYAK
OG0001484	LOC108009156|XP_016928755.1|DSUZ	LOC6526720|XP_002087823.1|DYAK
OG0001485	LOC108020703|XP_016944560.2|DSUZ	LOC6535015|XP_002095683.2|DYAK
OG0001486	LOC108019208|XP_016942491.1|DSUZ	LOC6527638|XP_002088726.1|DYAK
OG0001487	LOC108013786|XP_036677298.1|DSUZ	LOC26536189|XP_015045210.1|DYAK
OG0001488	LOC108019645|XP_016943018.1|DSUZ	LOC6529970|XP_002090916.2|DYAK
OG0001489	LOC108016094|XP_016938184.1|DSUZ	LOC6529772|XP_015052419.2|DYAK
OG0001490	LOC108008423|XP_016927763.1|DSUZ	LOC6526636|XP_002087744.1|DYAK
OG0001491	LOC108015141|XP_016936904.1|DSUZ	LOC6526553|XP_015053307.1|DYAK
OG0001492	LOC108012831|XP_016933784.1|DSUZ	LOC6526979|XP_002088075.1|DYAK
OG0001493	LOC108015149|XP_016936911.1|DSUZ	LOC6525164|XP_002101002.2|DYAK
OG0001494	LOC108004627|XP_016923055.1|DSUZ	LOC6525431|XP_002101266.2|DYAK
OG0001495	LOC108019715|XP_016943103.1|DSUZ	LOC6528540|XP_002089586.1|DYAK
OG0001496	LOC108004706|XP_016923208.1|DSUZ	LOC6525386|XP_002101222.2|DYAK
OG0001497	LOC108008322|XP_016927630.1|DSUZ	LOC6528730|XP_002089765.1|DYAK
OG0001498	LOC108017094|XP_036675083.1|DSUZ	LOC6536060|XP_002096670.2|DYAK
OG0001500	LOC108018223|XP_016941231.1|DSUZ	LOC6530985|XP_002091823.1|DYAK
OG0001501	LOC108007333|XP_016926471.2|DSUZ	LOC6536741|XP_002097313.1|DYAK
OG0001502	LOC108009719|XP_016929771.1|DSUZ	LOC6530475|XP_002091390.1|DYAK
OG0001503	LOC108018189|XP_016941186.1|DSUZ	LOC6528411|XP_039226209.1|DYAK
OG0001504	LOC108016545|XP_036676686.1|DSUZ	LOC6525482|XP_039231765.1|DYAK
OG0001505	LOC108009037|XP_016928500.2|DSUZ	LOC6531661|XP_039228435.1|DYAK
OG0001506	LOC108019888|XP_016943455.1|DSUZ	LOC6530071|XP_002091017.1|DYAK
OG0001507	LOC108009587|XP_016929546.1|DSUZ	LOC6530549|XP_039228062.1|DYAK
OG0001508	LOC108018167|XP_016941148.1|DSUZ	LOC6530835|XP_002091718.1|DYAK
OG0001509	LOC108010331|XP_036669432.1|DSUZ	LOC6530581|XP_002091494.2|DYAK
OG0001510	LOC108019389|XP_016942701.1|DSUZ, LOC108017670|XP_016940267.2|DSUZ	LOC6528082|XP_002089149.1|DYAK
OG0001511	LOC108010164|XP_016930494.1|DSUZ	LOC6532172|XP_015051737.1|DYAK
OG0001512	LOC108005763|XP_016924580.2|DSUZ	LOC6533326|XP_002094052.1|DYAK
OG0001513	LOC118879038|XP_036677926.1|DSUZ, LOC108007692|XP_016926904.2|DSUZ, LOC118879492|XP_036678258.1|DSUZ	LOC6540104|XP_039230043.1|DYAK
OG0001515	LOC108015028|XP_016936747.1|DSUZ	LOC6523858|XP_002099731.1|DYAK
OG0001516	LOC108017233|XP_016939718.2|DSUZ	LOC6538903|XP_002099407.1|DYAK
OG0001516	LOC108017258|XP_016939756.2|DSUZ	LOC6538904|XP_002099408.1|DYAK
OG0001517	LOC108017101|XP_016939549.1|DSUZ	LOC6536085|XP_002096695.3|DYAK
OG0001517	LOC108013871|XP_016935366.2|DSUZ	LOC6538238|XP_002098765.1|DYAK
OG0001518	LOC108015402|XP_016937311.1|DSUZ	LOC6525290|XP_002101126.1|DYAK
OG0001519	LOC108007941|XP_036674904.1|DSUZ	LOC6536011|XP_002096626.1|DYAK
OG0001520	LOC108014368|XP_016935948.1|DSUZ	LOC6537545|XP_002098091.1|DYAK
OG0001520	LOC108014350|XP_016935923.2|DSUZ	LOC26535106|XP_015048408.1|DYAK
OG0001521	LOC108020376|XP_036668628.1|DSUZ	LOC6529734|XP_002090727.1|DYAK
OG0001522	LOC108010425|XP_016930773.1|DSUZ	LOC6527099|XP_002088192.1|DYAK
OG0001523	LOC108008797|XP_016928183.2|DSUZ	LOC6531595|XP_002092392.1|DYAK
OG0001523	LOC108008469|XP_016927813.1|DSUZ	LOC6531594|XP_002092391.1|DYAK
OG0001524	LOC108008978|XP_016928410.1|DSUZ	LOC6530242|XP_002091179.2|DYAK
OG0001525	LOC108011107|XP_016931668.1|DSUZ	LOC6525496|XP_002101331.1|DYAK
OG0001526	LOC108006296|XP_016925245.1|DSUZ	LOC6525522|XP_002101357.1|DYAK
OG0001526	LOC108006292|XP_016925241.1|DSUZ	LOC6525523|XP_002101358.1|DYAK
OG0001527	LOC108015082|XP_016936811.1|DSUZ	LOC6525950|XP_002101770.2|DYAK
OG0001528	LOC108020570|XP_016944422.2|DSUZ	LOC6536518|XP_039231500.1|DYAK
OG0001529	LOC108016719|XP_016938935.1|DSUZ	LOC6524254|XP_002100117.1|DYAK
OG0001530	LOC108012692|XP_016933612.1|DSUZ	LOC6527837|XP_002088909.1|DYAK
OG0001531	LOC108017858|XP_016940501.1|DSUZ	LOC6530989|XP_015051766.1|DYAK
OG0001534	LOC108014978|XP_036676878.1|DSUZ	LOC6524042|XP_039232157.1|DYAK
OG0001535	LOC108015333|XP_016937224.2|DSUZ	LOC6526133|XP_002101950.1|DYAK
OG0001536	LOC108016802|XP_016939067.1|DSUZ	LOC6525747|XP_002101569.1|DYAK
OG0001537	LOC108005851|XP_016924712.1|DSUZ	LOC6526316|XP_002087438.1|DYAK
OG0001538	LOC108005350|XP_016924078.1|DSUZ	LOC6524605|XP_002100462.1|DYAK
OG0001539	LOC108009678|XP_016929703.1|DSUZ	LOC6531813|XP_002092600.1|DYAK
OG0001540	LOC108021496|XP_016945728.1|DSUZ	LOC6526726|XP_002087829.1|DYAK
OG0001541	LOC108007684|XP_016926896.1|DSUZ	LOC6535166|XP_002095828.1|DYAK
OG0001542	LOC108018279|XP_036674293.1|DSUZ	LOC6536558|XP_039231511.1|DYAK
OG0001543	LOC108005238|XP_016923920.2|DSUZ	LOC6524998|XP_002100838.2|DYAK
OG0001544	LOC108019196|XP_016942465.1|DSUZ	LOC6524275|XP_039229197.1|DYAK
OG0001545	LOC108011212|XP_016931794.2|DSUZ	LOC6526195|XP_002102004.2|DYAK
OG0001546	LOC108011227|XP_016931815.1|DSUZ	LOC6526194|XP_002102003.1|DYAK
OG0001547	LOC108018889|XP_036675711.1|DSUZ	LOC6524324|XP_039230735.1|DYAK
OG0001548	LOC108011159|XP_016931735.1|DSUZ	LOC6524980|XP_015046020.1|DYAK
OG0001549	LOC108014236|XP_036668807.1|DSUZ	LOC6529515|XP_015052133.2|DYAK
OG0001550	LOC108006796|XP_016925833.1|DSUZ, LOC108012054|XP_016932823.1|DSUZ	LOC6536500|XP_002097078.1|DYAK
OG0001551	LOC108005602|XP_036673034.1|DSUZ	LOC6537822|XP_002098363.2|DYAK
OG0001552	LOC108006964|XP_036672958.1|DSUZ	LOC6536332|XP_002096916.1|DYAK
OG0001553	LOC108018988|XP_016942083.1|DSUZ	LOC6524306|XP_002100165.1|DYAK
OG0001554	LOC108018744|XP_036674381.1|DSUZ	LOC6536531|XP_015047805.1|DYAK
OG0001555	LOC108005161|XP_016923827.1|DSUZ	LOC6529636|XP_002090630.1|DYAK
OG0001556	LOC108018220|XP_016941228.1|DSUZ	LOC6531128|XP_002091962.1|DYAK
OG0001557	LOC108005434|XP_016924207.1|DSUZ	LOC6525552|XP_002101387.1|DYAK
OG0001558	LOC108019154|XP_016942392.1|DSUZ	LOC6524901|XP_002100741.1|DYAK
OG0001559	LOC108020667|XP_036673347.1|DSUZ	LOC6538745|XP_002099260.1|DYAK
OG0001560	LOC118876773|XP_036675224.1|DSUZ	LOC6539897|XP_039231953.1|DYAK
OG0001561	LOC108020826|XP_016944698.1|DSUZ	LOC6537458|XP_002098014.1|DYAK
OG0001562	LOC108009762|XP_016929879.1|DSUZ	LOC6527050|XP_002088143.1|DYAK
OG0001563	LOC118879349|XP_036678094.1|DSUZ, LOC118879419|XP_036678185.1|DSUZ, LOC108004836|XP_036678024.1|DSUZ	LOC6535223|XP_039229482.1|DYAK
OG0001564	LOC108016188|XP_036673148.1|DSUZ	LOC6537647|XP_039231850.1|DYAK
OG0001565	LOC108018471|XP_036673194.1|DSUZ	LOC6536171|XP_002096762.3|DYAK
OG0001566	LOC108020101|XP_016943690.2|DSUZ	LOC6536563|XP_002097139.1|DYAK
OG0001567	LOC118876905|XP_036668954.1|DSUZ, LOC108008177|XP_016927457.2|DSUZ, LOC118876896|XP_036668889.1|DSUZ	LOC6530297|XP_002091224.2|DYAK
OG0001568	LOC108010878|XP_036675480.1|DSUZ, LOC108017459|XP_036674133.1|DSUZ	LOC6537312|XP_039232413.1|DYAK
OG0001569	LOC118877608|XP_036672835.1|DSUZ, LOC108015631|XP_036674698.1|DSUZ	LOC6536996|XP_002097565.1|DYAK
OG0001570	LOC108018309|XP_016941336.2|DSUZ	LOC6536948|XP_002097517.1|DYAK
OG0001571	LOC108021264|XP_016945378.1|DSUZ	LOC6528032|XP_002089099.1|DYAK
OG0001572	LOC108006270|XP_016925208.1|DSUZ	LOC6524953|XP_002100793.1|DYAK
OG0001573	LOC108010949|XP_036671242.1|DSUZ	LOC6533011|XP_015049767.1|DYAK
OG0001574	LOC108016986|XP_016939422.1|DSUZ	LOC6523786|XP_039228411.1|DYAK
OG0001575	LOC108004858|XP_036673398.1|DSUZ	LOC6538757|XP_002099271.1|DYAK
OG0001576	LOC108006041|XP_016924974.2|DSUZ	LOC6536606|XP_002097182.1|DYAK
OG0001577	LOC108015502|XP_016937447.2|DSUZ	LOC6537990|XP_002098525.2|DYAK
OG0001578	LOC108018246|XP_016941262.1|DSUZ	LOC6531077|XP_002091911.1|DYAK
OG0001579	LOC108013717|XP_036676727.1|DSUZ	LOC6525136|XP_015046115.2|DYAK
OG0001580	LOC108009676|XP_016929700.1|DSUZ	LOC6529366|XP_015052305.1|DYAK
OG0001581	LOC108015286|XP_016937148.1|DSUZ	LOC6525929|XP_002101749.2|DYAK
OG0001582	LOC108008358|XP_016927680.1|DSUZ	LOC6530092|XP_002091038.2|DYAK
OG0001583	LOC108009929|XP_016930159.1|DSUZ	LOC6528492|XP_002089538.1|DYAK
OG0001584	LOC108012532|XP_016933434.1|DSUZ	LOC6532291|XP_002093051.1|DYAK
OG0001585	LOC108005321|XP_016924024.1|DSUZ	LOC6525556|XP_039229292.1|DYAK
OG0001586	LOC108005756|XP_036672068.1|DSUZ	LOC6533311|XP_002094037.1|DYAK
OG0001587	LOC108005663|XP_016924473.1|DSUZ	LOC6539196|XP_002086097.1|DYAK
OG0001588	LOC108018211|XP_016941218.1|DSUZ	LOC6528464|XP_002089510.1|DYAK
OG0001589	LOC108017186|XP_016939668.2|DSUZ	LOC6539157|XP_002086062.2|DYAK
OG0001590	LOC108009301|XP_016929037.1|DSUZ	LOC6530950|XP_039228473.1|DYAK
OG0001591	LOC108007242|XP_016926368.1|DSUZ	LOC6538061|XP_002098596.2|DYAK
OG0001592	LOC108014269|XP_016935802.2|DSUZ	LOC6527394|XP_015053118.1|DYAK
OG0001593	LOC108014304|XP_016935862.1|DSUZ	LOC6527385|XP_015053127.1|DYAK
OG0001594	LOC108004729|XP_016923416.2|DSUZ	LOC6526840|XP_039227070.1|DYAK
OG0001595	LOC108010101|XP_016930412.1|DSUZ	LOC6530274|XP_015052626.1|DYAK
OG0001596	LOC108021128|XP_016945174.1|DSUZ	LOC6529732|XP_002090725.1|DYAK
OG0001597	LOC108020597|XP_036677861.1|DSUZ, LOC108020596|XP_036677870.1|DSUZ	LOC26536371|XP_015044621.2|DYAK
OG0001598	LOC108021153|XP_016945214.1|DSUZ	LOC6528217|XP_002089279.2|DYAK
OG0001599	LOC108020696|XP_016944556.1|DSUZ	LOC6527031|XP_002088125.1|DYAK
OG0001600	LOC108020781|XP_016944652.1|DSUZ	LOC6528275|XP_002089328.2|DYAK
OG0001601	LOC118878449|XP_036677333.1|DSUZ, LOC118878442|XP_036677322.1|DSUZ, LOC108011905|XP_016932645.1|DSUZ, LOC118878455|XP_036677341.1|DSUZ, LOC118878458|XP_036677347.1|DSUZ, LOC118878453|XP_036677336.1|DSUZ, LOC108015711|XP_036677344.1|DSUZ, LOC118878450|XP_036677334.1|DSUZ	LOC6528058|XP_002089125.1|DYAK
OG0001602	LOC108006411|XP_016925425.1|DSUZ	LOC6527853|XP_002088925.2|DYAK
OG0001603	LOC108007834|XP_016927090.1|DSUZ	LOC6527874|XP_002088946.1|DYAK
OG0001604	LOC108015153|XP_036676507.1|DSUZ	LOC6524030|XP_002099902.1|DYAK
OG0001605	LOC108019616|XP_016942985.1|DSUZ	LOC6528615|XP_002089658.1|DYAK
OG0001606	LOC108011185|XP_016931764.1|DSUZ	LOC26535450|XP_015045204.1|DYAK
OG0001607	LOC108014699|XP_016936363.1|DSUZ	LOC6529524|XP_002090526.1|DYAK
OG0001608	LOC108021228|XP_016945318.1|DSUZ	LOC6529210|XP_015052226.1|DYAK
OG0001609	LOC108017686|XP_036670118.1|DSUZ	LOC6530512|XP_002091427.2|DYAK
OG0001610	LOC108021336|XP_016945503.1|DSUZ	LOC6529790|XP_002090774.1|DYAK
OG0001611	LOC108021298|XP_016945437.1|DSUZ	LOC6530314|XP_002091241.1|DYAK
OG0001612	LOC108009894|XP_016930106.1|DSUZ	LOC6527682|XP_002088768.1|DYAK
OG0001613	LOC108021832|XP_016946129.1|DSUZ	LOC6528050|XP_002089117.1|DYAK
OG0001614	LOC108010281|XP_016930640.1|DSUZ	LOC6528678|XP_039227172.1|DYAK
OG0001615	LOC108015917|XP_016937978.1|DSUZ	LOC6539079|XP_015045325.1|DYAK
OG0001616	LOC108021246|XP_016945348.1|DSUZ	LOC6527331|XP_002088423.1|DYAK
OG0001617	LOC108019495|XP_016942821.1|DSUZ	LOC6529759|XP_002090749.1|DYAK
OG0001618	LOC108009790|XP_016929942.1|DSUZ	LOC6528024|XP_002089091.2|DYAK
OG0001619	LOC108021157|XP_016945224.1|DSUZ	LOC6527820|XP_002088893.1|DYAK
OG0001620	LOC108008313|XP_016927620.1|DSUZ	LOC6531896|XP_002092683.1|DYAK
OG0001621	LOC108008774|XP_016928161.1|DSUZ	LOC6531487|XP_002092286.1|DYAK
OG0001622	LOC108016877|XP_016939253.1|DSUZ	LOC6525238|XP_002101076.1|DYAK
OG0001623	LOC108020749|XP_016944618.1|DSUZ	LOC6526313|XP_002087435.1|DYAK
OG0001624	LOC108019112|XP_016942328.1|DSUZ	LOC6527084|XP_002088177.1|DYAK
OG0001625	LOC108015497|XP_016937444.1|DSUZ	LOC6529202|XP_002090209.1|DYAK
OG0001626	LOC108011934|XP_016932671.1|DSUZ	LOC6527645|XP_002088733.1|DYAK
OG0001627	LOC108011517|XP_036674032.1|DSUZ	LOC6537213|XP_015048201.1|DYAK
OG0001628	LOC108018416|XP_036675507.1|DSUZ	LOC6538398|XP_002098922.1|DYAK
OG0001629	LOC108015627|XP_036678512.1|DSUZ	LOC6529130|XP_002090141.2|DYAK
OG0001630	LOC108004859|XP_036673351.1|DSUZ	LOC6538758|XP_002099272.1|DYAK
OG0001631	LOC118878012|XP_036674952.1|DSUZ, LOC118878561|XP_036677475.1|DSUZ, LOC118878616|XP_036677555.1|DSUZ, LOC118877738|XP_036673633.1|DSUZ, LOC108007595|XP_036674919.1|DSUZ, LOC108020131|XP_036674841.1|DSUZ	LOC6535307|XP_039232763.1|DYAK
OG0001632	LOC108021355|XP_016945532.1|DSUZ	LOC6527916|XP_002088984.1|DYAK
OG0001633	LOC108010633|XP_016931015.1|DSUZ	LOC6537432|XP_002097988.1|DYAK
OG0001634	LOC108015673|XP_016937673.2|DSUZ	LOC26535976|XP_015046979.1|DYAK
OG0001635	LOC108016307|XP_016938430.1|DSUZ	LOC6538443|XP_002098967.2|DYAK
OG0001636	LOC108017109|XP_036674967.1|DSUZ	LOC6536089|XP_002096698.2|DYAK
OG0001637	LOC108006982|XP_036672928.1|DSUZ	LOC6536346|XP_002096928.1|DYAK
OG0001638	LOC108016601|XP_016938779.1|DSUZ	LOC6524418|XP_002100276.1|DYAK
OG0001639	LOC108010974|XP_036669920.1|DSUZ, LOC118878895|XP_036677793.1|DSUZ	LOC6529090|XP_039226490.1|DYAK
OG0001640	LOC108013744|XP_016935186.1|DSUZ, LOC118878001|XP_036674899.1|DSUZ	LOC6536103|XP_002096711.1|DYAK
OG0001641	LOC108019500|XP_016942818.1|DSUZ	LOC6537385|XP_002097941.1|DYAK
OG0001642	LOC108018931|XP_016942013.1|DSUZ	LOC6525351|XP_002101187.1|DYAK
OG0001643	LOC108018937|XP_036678572.1|DSUZ	LOC6526889|XP_002087989.1|DYAK
OG0001644	LOC108005538|XP_016924322.2|DSUZ	LOC6534003|XP_015050362.1|DYAK
OG0001645	LOC108008747|XP_016928132.1|DSUZ	LOC6530523|XP_002091438.1|DYAK
OG0001646	LOC108008276|XP_036669239.1|DSUZ	LOC6531686|XP_015051484.1|DYAK
OG0001647	LOC108017950|XP_036670145.1|DSUZ	LOC6528407|XP_039227465.1|DYAK
OG0001648	LOC108013137|XP_016934306.1|DSUZ	LOC6534098|XP_015050438.1|DYAK
OG0001649	LOC108009419|XP_016929235.1|DSUZ	LOC6530361|XP_002091287.1|DYAK
OG0001650	LOC108009817|XP_016929988.1|DSUZ	LOC6530966|XP_039227795.1|DYAK
OG0001651	LOC108009814|XP_016929984.1|DSUZ	LOC6531317|XP_015051240.1|DYAK
OG0001652	LOC108010517|XP_016930881.2|DSUZ	LOC6534276|XP_002094957.2|DYAK
OG0001653	LOC108017622|XP_016940209.2|DSUZ	LOC6534596|XP_002095272.1|DYAK
OG0001654	LOC108009639|XP_016929625.1|DSUZ	LOC6531253|XP_002092062.1|DYAK
OG0001655	LOC108009144|XP_016928737.1|DSUZ	LOC6528780|XP_002089814.2|DYAK
OG0001656	LOC108010135|XP_016930457.1|DSUZ	LOC6526630|XP_002087738.1|DYAK
OG0001657	LOC108019354|XP_036671739.1|DSUZ	LOC6534480|XP_002095157.2|DYAK
OG0001658	LOC108007485|XP_036671379.1|DSUZ, LOC108019540|XP_016942867.2|DSUZ, LOC118879108|XP_036677982.1|DSUZ	LOC6533792|XP_002094493.1|DYAK
OG0001659	LOC108013260|XP_016934501.1|DSUZ	LOC6534024|XP_002094711.1|DYAK
OG0001660	LOC108012940|XP_016933966.1|DSUZ	LOC6532397|XP_002093148.1|DYAK
OG0001661	LOC108018317|XP_016941347.1|DSUZ	LOC6536562|XP_002097138.1|DYAK
OG0001662	LOC108013186|XP_016934376.1|DSUZ	LOC6532763|XP_002093505.1|DYAK
