Orthogroup	DSUZ.longest_only	DHYD.longest_only
OG0001225	LOC108018129|XP_016941059.1|DSUZ	LOC111599921|XP_023171525.2|DHYD
OG0001226	LOC108010116|XP_016930429.1|DSUZ	LOC111604439|XP_023178278.1|DHYD
OG0001227	LOC108011348|XP_016931950.1|DSUZ	LOC111602147|XP_023174868.2|DHYD
OG0001228	LOC108019148|XP_016942386.1|DSUZ	LOC111598175|XP_023169039.1|DHYD
OG0001229	LOC108011044|XP_036677820.1|DSUZ, LOC118879635|XP_036678423.1|DSUZ	LOC111600119|XP_030081242.1|DHYD
OG0001230	LOC108009710|XP_016929755.1|DSUZ	LOC111604577|XP_030081069.1|DHYD
OG0001231	LOC108014038|XP_016935544.1|DSUZ, LOC118878191|XP_036675910.1|DSUZ	LOC111592054|XP_023159822.1|DHYD
OG0001232	LOC108018947|XP_016942038.2|DSUZ	LOC111599363|XP_023170763.2|DHYD
OG0001233	LOC108008536|XP_016927899.1|DSUZ	LOC111595816|XP_023165489.1|DHYD
OG0001234	LOC108009206|XP_016928856.1|DSUZ	LOC111592110|XP_023159912.1|DHYD, LOC111594012|XP_023162878.1|DHYD
OG0001235	LOC108021510|XP_016945753.1|DSUZ	LOC111599105|XP_023170424.2|DHYD
OG0001236	LOC108005889|XP_016924768.2|DSUZ	LOC111605688|XP_023180127.2|DHYD
OG0001237	LOC108015585|XP_036672609.1|DSUZ	LOC111596687|XP_023166761.1|DHYD
OG0001238	LOC108015824|XP_036675315.1|DSUZ	LOC111595167|XP_023164515.1|DHYD
OG0001240	LOC108014060|XP_016935567.2|DSUZ	LOC111595162|XP_030078658.1|DHYD
OG0001242	LOC108019116|XP_016942330.1|DSUZ	LOC111593632|XP_023162272.1|DHYD
OG0001243	LOC108010680|XP_036672277.1|DSUZ	LOC111605069|XP_023179168.2|DHYD
OG0001244	LOC108006763|XP_036675474.1|DSUZ, LOC108006790|XP_036674313.1|DSUZ	LOC111595689|XP_023165299.2|DHYD
OG0001245	LOC108018287|XP_036674689.1|DSUZ	LOC111595974|XP_023165720.2|DHYD
OG0001246	LOC108008562|XP_016927922.1|DSUZ	LOC111600084|XP_023171791.2|DHYD
OG0001247	LOC108019362|XP_036677485.1|DSUZ	LOC111600130|XP_023171863.1|DHYD
OG0001248	LOC108012868|XP_016933840.1|DSUZ	LOC111592739|XP_023160904.2|DHYD
OG0001249	LOC108011163|XP_016931740.1|DSUZ	LOC111605291|XP_023179509.1|DHYD
OG0001251	LOC108013946|XP_036675221.1|DSUZ, LOC108013953|XP_016935451.2|DSUZ	LOC111602766|XP_023175796.2|DHYD
OG0001252	LOC108007600|XP_036673487.1|DSUZ, LOC108007300|XP_036673582.1|DSUZ	LOC111603655|XP_023177104.2|DHYD
OG0001253	LOC108008664|XP_016928044.1|DSUZ	LOC111594064|XP_023162964.1|DHYD
OG0001254	LOC108009002|XP_016928436.1|DSUZ	LOC111602137|XP_023174853.2|DHYD
OG0001255	LOC108017818|XP_016940457.1|DSUZ	LOC111597003|XP_023167273.2|DHYD
OG0001256	LOC108007136|XP_016926230.1|DSUZ	LOC111598467|XP_023169492.1|DHYD
OG0001257	LOC108020331|XP_036670564.1|DSUZ	LOC111593704|XP_023162420.2|DHYD
OG0001258	LOC108006092|XP_036673073.1|DSUZ	LOC111602741|XP_023175762.1|DHYD
OG0001260	LOC108013945|XP_016935445.2|DSUZ	LOC111594477|XP_023163546.1|DHYD
OG0001261	LOC108015335|XP_016937228.1|DSUZ, LOC108014604|XP_036677637.1|DSUZ	LOC111600196|XP_023171977.1|DHYD
OG0001262	LOC108013929|XP_016935427.2|DSUZ	LOC111604471|XP_023178320.2|DHYD
OG0001263	LOC108017321|XP_016939838.2|DSUZ	LOC111596397|XP_023166371.1|DHYD
OG0001264	LOC108021722|XP_016946047.1|DSUZ	LOC111601567|XP_030080310.1|DHYD
OG0001265	LOC108016967|XP_016939395.1|DSUZ	LOC111595946|XP_023165680.2|DHYD
OG0001266	LOC108010210|XP_016930543.1|DSUZ	LOC111605272|XP_023179483.2|DHYD
OG0001267	LOC108015694|XP_036673041.1|DSUZ	LOC111597805|XP_023168458.1|DHYD
OG0001268	LOC108020277|XP_016943893.2|DSUZ	LOC111596633|XP_023166692.1|DHYD
OG0001269	LOC108009224|XP_016928875.1|DSUZ	LOC111592203|XP_023160038.1|DHYD
OG0001270	LOC108016270|XP_016938384.1|DSUZ	LOC111598646|XP_023169761.2|DHYD
OG0001271	LOC108009966|XP_016930215.1|DSUZ	LOC111600731|XP_023172771.2|DHYD
OG0001272	LOC108013281|XP_016934543.1|DSUZ	LOC111601736|XP_023174228.2|DHYD
OG0001273	LOC118877927|XP_036674397.1|DSUZ	LOC111601442|XP_023173786.1|DHYD
OG0001274	LOC108005858|XP_016924723.1|DSUZ	LOC111604427|XP_023178256.1|DHYD
OG0001275	LOC108006565|XP_016925586.1|DSUZ	LOC111605140|XP_023179287.1|DHYD
OG0001276	LOC108011820|XP_036671385.1|DSUZ, LOC108011824|XP_036671753.1|DSUZ	LOC111596616|XP_023166671.1|DHYD
OG0001277	LOC108012661|XP_016933576.2|DSUZ	LOC111597564|XP_023168131.2|DHYD
OG0001278	LOC108013093|XP_036672042.1|DSUZ	LOC111603732|XP_023177212.1|DHYD
OG0001279	LOC108012982|XP_016934037.1|DSUZ	LOC111603742|XP_023177228.1|DHYD
OG0001280	LOC108012931|XP_016933954.1|DSUZ	LOC111600514|XP_023172411.1|DHYD
OG0001281	LOC108013564|XP_016934971.1|DSUZ	LOC111591857|XP_023159507.1|DHYD
OG0001282	LOC108017683|XP_016940284.1|DSUZ	LOC111603965|XP_023177571.2|DHYD
OG0001283	LOC108009597|XP_016929559.1|DSUZ	LOC111594018|XP_023162888.2|DHYD
OG0001284	LOC108018771|XP_036677495.1|DSUZ	LOC115483177|XP_030080195.1|DHYD, LOC111599984|XP_030079074.1|DHYD
OG0001285	LOC108013416|XP_016934763.1|DSUZ	LOC111598758|XP_023169934.1|DHYD
OG0001286	LOC108006453|XP_016925469.1|DSUZ	LOC111596084|XP_023165913.1|DHYD
OG0001287	LOC118877849|XP_036674010.1|DSUZ	LOC111600268|XP_023172084.2|DHYD
OG0001288	LOC108021348|XP_016945519.1|DSUZ	LOC111599114|XP_023170442.2|DHYD
OG0001289	LOC108021342|XP_016945509.1|DSUZ	LOC111601651|XP_023174105.2|DHYD
OG0001290	LOC108021033|XP_016945105.1|DSUZ	LOC115483773|XP_030081876.1|DHYD, LOC115483774|XP_030081877.1|DHYD, LOC111599449|XP_030080202.1|DHYD
OG0001291	LOC108017941|XP_016940659.1|DSUZ	LOC111600014|XP_023171687.1|DHYD
OG0001292	LOC108009386|XP_036668914.1|DSUZ	LOC111594729|XP_023163932.2|DHYD
OG0001293	LOC108017004|XP_016939445.1|DSUZ	LOC111605594|XP_023179971.1|DHYD
OG0001294	LOC108017475|XP_016940008.1|DSUZ	LOC111603471|XP_023176829.1|DHYD
OG0001295	LOC108018906|XP_016941987.1|DSUZ	LOC111602855|XP_023175938.1|DHYD
OG0001296	LOC108018805|XP_036678012.1|DSUZ	LOC111605641|XP_023180070.2|DHYD
OG0001297	LOC108017308|XP_016939820.2|DSUZ	LOC111601790|XP_023174327.1|DHYD
OG0001298	LOC108013852|XP_016935329.2|DSUZ	LOC111602638|XP_023175567.1|DHYD
OG0001299	LOC108014457|XP_036671181.1|DSUZ	LOC111604503|XP_023178363.2|DHYD
OG0001300	LOC108011180|XP_016931760.2|DSUZ, LOC118877388|XP_036671878.1|DSUZ, LOC108017069|XP_016939515.2|DSUZ	LOC111598513|XP_023169555.1|DHYD, LOC111605417|XP_023179693.2|DHYD
OG0001301	LOC108008444|XP_016927786.1|DSUZ	LOC111597755|XP_023168378.2|DHYD
OG0001302	LOC108018783|XP_016941857.1|DSUZ	LOC111594327|XP_023163342.1|DHYD
OG0001303	LOC118877799|XP_036673817.1|DSUZ, LOC108020254|XP_036677514.1|DSUZ	LOC111602449|XP_023175280.2|DHYD
OG0001304	LOC108018096|XP_016940991.1|DSUZ	LOC111592217|XP_023160058.1|DHYD
OG0001305	LOC108016271|XP_036675020.1|DSUZ	LOC111594314|XP_023163324.2|DHYD, LOC111598519|XP_023169563.1|DHYD
OG0001306	LOC108015679|XP_036673820.1|DSUZ	LOC111595196|XP_023164559.1|DHYD
OG0001307	LOC108011445|XP_016932070.1|DSUZ	LOC111594841|XP_023164075.2|DHYD
OG0001308	LOC108016952|XP_016939376.1|DSUZ	LOC111596830|XP_023166969.1|DHYD
OG0001309	LOC108004954|XP_036673733.1|DSUZ	LOC111604956|XP_023179001.1|DHYD
OG0001310	LOC108005481|XP_036675707.1|DSUZ	LOC111598328|XP_023169296.1|DHYD
OG0001311	LOC108010419|XP_036676021.1|DSUZ	LOC111603228|XP_030079291.1|DHYD
OG0001312	LOC108014597|XP_036670433.1|DSUZ	LOC111592737|XP_023160899.1|DHYD
OG0001313	LOC108010192|XP_016930523.1|DSUZ	LOC111600546|XP_023172459.2|DHYD
OG0001314	LOC108021557|XP_016945815.1|DSUZ	LOC111600371|XP_023172216.2|DHYD
OG0001315	LOC108016646|XP_016938842.1|DSUZ	LOC111604067|XP_023177704.1|DHYD
OG0001316	LOC108017821|XP_016940460.1|DSUZ	LOC111593925|XP_023162767.1|DHYD
OG0001317	LOC108021232|XP_016945327.1|DSUZ	LOC111601159|XP_023173405.2|DHYD
OG0001319	LOC108021543|XP_016945798.1|DSUZ, LOC108021544|XP_016945800.1|DSUZ	LOC111600413|XP_023172261.2|DHYD
OG0001320	LOC108008494|XP_016927844.1|DSUZ	LOC111597960|XP_023168692.2|DHYD
OG0001321	LOC108017828|XP_016940469.1|DSUZ	LOC111593285|XP_023161726.2|DHYD
OG0001322	LOC108011673|XP_036674460.1|DSUZ, LOC108016250|XP_016938363.2|DSUZ	LOC111604863|XP_023178865.1|DHYD
OG0001323	LOC108012991|XP_016934055.1|DSUZ, LOC108011088|XP_016931646.1|DSUZ	LOC111602168|XP_023174894.2|DHYD, LOC111602166|XP_023174891.2|DHYD
OG0001324	LOC108010453|XP_016930812.1|DSUZ	LOC111595009|XP_023164282.1|DHYD
OG0001325	LOC108006483|XP_016925494.2|DSUZ, LOC108007057|XP_036672977.1|DSUZ, LOC108006489|XP_016925502.2|DSUZ, LOC108007056|XP_036672976.1|DSUZ	LOC111597544|XP_023168102.2|DHYD
OG0001326	LOC108006514|XP_036675352.1|DSUZ	LOC111603295|XP_023176585.1|DHYD
OG0001328	LOC108018918|XP_016941999.1|DSUZ	LOC111596963|XP_030079613.1|DHYD
OG0001329	LOC108005460|XP_016924245.1|DSUZ	LOC111594997|XP_023164264.1|DHYD
OG0001330	LOC108006525|XP_036676209.1|DSUZ, LOC108014262|XP_036676200.1|DSUZ	LOC111592999|XP_023161285.2|DHYD
OG0001331	LOC108016587|XP_016938761.1|DSUZ	LOC111598637|XP_023169785.2|DHYD
OG0001332	LOC108005396|XP_016924148.1|DSUZ	LOC111598290|XP_023169241.1|DHYD
OG0001333	LOC108006557|XP_016925580.1|DSUZ	LOC111591909|XP_023159609.1|DHYD
OG0001334	LOC108017227|XP_036675516.1|DSUZ	LOC111592492|XP_023160479.2|DHYD
OG0001335	LOC108019276|XP_036673773.1|DSUZ	LOC111592028|XP_023159791.2|DHYD
OG0001337	LOC108005334|XP_016924050.1|DSUZ	LOC111603386|XP_023176713.1|DHYD
OG0001338	LOC108009973|XP_016930228.1|DSUZ	LOC111595542|XP_023165095.1|DHYD
OG0001339	LOC108009923|XP_016930139.1|DSUZ	LOC111604516|XP_023178383.1|DHYD
OG0001340	LOC108007415|XP_036677442.1|DSUZ	LOC111600939|XP_023173078.2|DHYD
OG0001341	LOC108011492|XP_036673956.1|DSUZ	LOC111593681|XP_023162341.1|DHYD
OG0001342	LOC118878124|XP_036675492.1|DSUZ	LOC111596410|XP_023166387.2|DHYD
OG0001343	LOC118877991|XP_036674824.1|DSUZ, LOC108016037|XP_016938120.2|DSUZ	LOC111594441|XP_023163497.2|DHYD
OG0001344	LOC118878130|XP_036675588.1|DSUZ	LOC111597828|XP_023168492.1|DHYD
OG0001345	LOC108013911|XP_016935405.1|DSUZ	LOC111594624|XP_023163782.2|DHYD
OG0001346	LOC108006985|XP_016926081.1|DSUZ	LOC111599551|XP_023170985.2|DHYD
OG0001347	LOC108005080|XP_016923735.1|DSUZ	LOC111593051|XP_023161392.1|DHYD
OG0001349	LOC108012347|XP_016933185.1|DSUZ	LOC111595298|XP_023164721.2|DHYD, LOC111601590|XP_023174013.2|DHYD, LOC111601557|XP_023173967.2|DHYD
OG0001350	LOC108007395|XP_016926539.2|DSUZ	LOC111593115|XP_030080248.1|DHYD, LOC115483195|XP_030080249.1|DHYD, LOC111601129|XP_023173353.2|DHYD
OG0001351	LOC108009403|XP_016929212.1|DSUZ, LOC108008529|XP_016927889.1|DSUZ	LOC111593942|XP_023162798.2|DHYD
OG0001352	LOC118878893|XP_036677792.1|DSUZ, LOC108010964|XP_036669941.1|DSUZ	LOC111603185|XP_023176440.1|DHYD
OG0001353	LOC108019360|XP_016942672.1|DSUZ	LOC111595065|XP_023164389.1|DHYD
OG0001354	LOC108009883|XP_016930078.1|DSUZ	LOC111603814|XP_023177337.2|DHYD
OG0001355	LOC108008534|XP_016927893.1|DSUZ	LOC111593924|XP_023162766.1|DHYD
OG0001356	LOC108012128|XP_016932907.2|DSUZ	LOC111600282|XP_023172100.1|DHYD
OG0001357	LOC108006840|XP_016925879.1|DSUZ	LOC111595087|XP_023164411.2|DHYD
OG0001358	LOC108015808|XP_036672403.1|DSUZ	LOC111592324|XP_023160214.2|DHYD
OG0001359	LOC108017355|XP_016939873.1|DSUZ	LOC111605041|XP_023179145.1|DHYD
OG0001360	LOC118879053|XP_036677930.1|DSUZ, LOC108017575|XP_036678168.1|DSUZ, LOC118878485|XP_036677383.1|DSUZ, LOC118876870|XP_036668839.1|DSUZ, LOC118879578|XP_036678373.1|DSUZ, LOC108018688|XP_016941751.2|DSUZ, LOC108009514|XP_016929422.2|DSUZ	LOC111593857|XP_023162672.1|DHYD
OG0001361	LOC108012862|XP_016933829.1|DSUZ	LOC111603699|XP_023177167.2|DHYD
OG0001362	LOC108013097|XP_016934229.1|DSUZ	LOC111603733|XP_023177217.1|DHYD
OG0001363	LOC108014182|XP_016935706.2|DSUZ	LOC111604218|XP_023177955.1|DHYD
OG0001364	LOC108010128|XP_016930444.1|DSUZ	LOC111593177|XP_023161552.1|DHYD
OG0001365	LOC108013200|XP_016934398.1|DSUZ	LOC111601058|XP_023173244.1|DHYD
OG0001366	LOC108012846|XP_016933800.2|DSUZ	LOC111601693|XP_023174172.2|DHYD
OG0001367	LOC108009549|XP_016929479.1|DSUZ	LOC111593872|XP_023162701.1|DHYD
OG0001368	LOC108009748|XP_016929835.1|DSUZ, LOC108007727|XP_036678321.1|DSUZ	LOC111603475|XP_023176836.1|DHYD
OG0001369	LOC108013682|XP_016935090.1|DSUZ, LOC108004560|XP_016922984.1|DSUZ	LOC111597472|XP_023167992.1|DHYD
OG0001370	LOC108010166|XP_016930497.1|DSUZ	LOC111603836|XP_023177369.2|DHYD
OG0001371	LOC118878801|XP_036677711.1|DSUZ, LOC108018763|XP_016941831.1|DSUZ	LOC111594747|XP_023163961.1|DHYD
OG0001372	LOC108017946|XP_036669951.1|DSUZ	LOC111597681|XP_023168279.2|DHYD
OG0001373	LOC108021679|XP_016945984.1|DSUZ	LOC111602382|XP_023175171.1|DHYD
OG0001374	LOC108008396|XP_016927730.1|DSUZ	LOC111593743|XP_023162504.1|DHYD
OG0001375	LOC108005940|XP_016924855.2|DSUZ	LOC111604830|XP_023178822.2|DHYD
OG0001376	LOC108009784|XP_016929915.1|DSUZ	LOC111605395|XP_023179662.2|DHYD
OG0001377	LOC108019111|XP_016942323.1|DSUZ	LOC111602512|XP_023175361.2|DHYD
OG0001378	LOC108021736|XP_016946062.1|DSUZ	LOC111596339|XP_023166288.1|DHYD
OG0001379	LOC108005491|XP_016924288.1|DSUZ	LOC111600796|XP_023172858.1|DHYD, LOC115482908|XP_030079014.1|DHYD
OG0001380	LOC108007067|XP_016926160.1|DSUZ	LOC111600910|XP_030081111.1|DHYD
OG0001381	LOC108009345|XP_016929123.1|DSUZ	LOC111600717|XP_023172742.2|DHYD
OG0001382	LOC108015885|XP_016937946.1|DSUZ	LOC111599073|XP_023170369.2|DHYD, LOC111599125|XP_030080390.1|DHYD
OG0001383	LOC108018048|XP_016940929.1|DSUZ	LOC111597690|XP_023168291.1|DHYD
OG0001384	LOC108007865|XP_016927121.1|DSUZ	LOC111600249|XP_023172061.1|DHYD
OG0001385	LOC108019875|XP_016943437.1|DSUZ	LOC111602262|XP_023175025.1|DHYD, LOC115483017|XP_030079576.1|DHYD
OG0001387	LOC108005269|XP_016923950.1|DSUZ	LOC111600902|XP_023173025.2|DHYD
OG0001388	LOC108004592|XP_016923023.1|DSUZ	LOC111603998|XP_023177615.1|DHYD
OG0001389	LOC108011089|XP_036674513.1|DSUZ	LOC111605506|XP_023179824.1|DHYD
OG0001390	LOC108021440|XP_016945648.1|DSUZ	LOC111599163|XP_023170506.1|DHYD
OG0001391	LOC108021283|XP_016945411.1|DSUZ	LOC111600368|XP_023172217.2|DHYD
OG0001392	LOC108019172|XP_016942421.1|DSUZ	LOC111601853|XP_030079346.1|DHYD
OG0001393	LOC108021148|XP_016945209.1|DSUZ	LOC111592710|XP_023160864.1|DHYD
OG0001394	LOC108021271|XP_016945392.1|DSUZ	LOC111597405|XP_023167852.1|DHYD
OG0001395	LOC108004885|XP_036673984.1|DSUZ	LOC111602982|XP_023176145.1|DHYD
OG0001396	LOC108004730|XP_016923241.1|DSUZ	LOC111598790|XP_023169974.2|DHYD, LOC111600228|XP_023172022.2|DHYD
OG0001397	LOC108010612|XP_036674449.1|DSUZ	LOC111604566|XP_023178435.1|DHYD
OG0001398	LOC108004751|XP_016923276.1|DSUZ	LOC111604062|XP_030079992.1|DHYD
OG0001399	LOC108011197|XP_036678190.1|DSUZ	LOC111599996|XP_023171663.2|DHYD
OG0001400	LOC108018476|XP_016941521.1|DSUZ	LOC111594555|XP_023163678.2|DHYD
OG0001401	LOC108011437|XP_016932057.1|DSUZ	LOC111600941|XP_023173080.2|DHYD
OG0001402	LOC108013770|XP_016935219.2|DSUZ, LOC108013768|XP_016935217.1|DSUZ	LOC111595346|XP_023164788.1|DHYD
OG0001403	LOC108019344|XP_016942652.2|DSUZ	LOC111605103|XP_030079565.1|DHYD
OG0001404	LOC108019846|XP_016943371.1|DSUZ	LOC111599715|XP_023171220.2|DHYD
OG0001405	LOC108008458|XP_016927801.1|DSUZ	LOC111597065|XP_023167360.2|DHYD
OG0001406	LOC108016684|XP_016938895.1|DSUZ	LOC111601815|XP_023174404.1|DHYD
OG0001407	LOC108012578|XP_016933482.1|DSUZ	LOC111594879|XP_023164132.1|DHYD
OG0001408	LOC108017841|XP_016940485.1|DSUZ	LOC111592144|XP_023159958.1|DHYD
OG0001411	LOC108007268|XP_016926395.2|DSUZ	LOC111602616|XP_030081661.1|DHYD
OG0001412	LOC108020134|XP_036668758.1|DSUZ, LOC108014299|XP_016935855.1|DSUZ	LOC111596374|XP_023166347.2|DHYD
OG0001413	LOC108008227|XP_016927507.2|DSUZ, LOC108008828|XP_016928225.1|DSUZ	LOC111600762|XP_023172808.1|DHYD
OG0001414	LOC108008191|XP_036668946.1|DSUZ	LOC111596838|XP_023167032.2|DHYD, LOC111596754|XP_023166899.2|DHYD
OG0001415	LOC108009398|XP_016929207.1|DSUZ	LOC111594762|XP_023163982.2|DHYD
OG0001416	LOC108020957|XP_016944889.1|DSUZ	LOC111598782|XP_023169964.2|DHYD
OG0001416	LOC108012725|XP_016933646.1|DSUZ	LOC111598694|XP_023169827.2|DHYD
OG0001417	LOC108018955|XP_016942047.1|DSUZ, LOC108018856|XP_016941934.2|DSUZ	LOC111591890|XP_023159565.2|DHYD
OG0001418	LOC108012711|XP_016933629.1|DSUZ, LOC108012563|XP_016933467.2|DSUZ	LOC111592762|XP_023160930.2|DHYD
OG0001419	LOC108011231|XP_016931827.1|DSUZ	LOC111598986|XP_023170255.1|DHYD, LOC115483308|XP_030080545.1|DHYD
OG0001420	LOC108012195|XP_036673170.1|DSUZ	LOC111596484|XP_023166513.2|DHYD
OG0001422	LOC108012658|XP_016933574.1|DSUZ	LOC111598797|XP_023169982.2|DHYD, LOC111598798|XP_023169983.1|DHYD
OG0001422	LOC108013620|XP_016935053.1|DSUZ	LOC111598796|XP_023169981.2|DHYD
OG0001423	LOC108007000|XP_036673417.1|DSUZ	LOC111599669|XP_023171142.1|DHYD, LOC111593331|XP_023161810.2|DHYD, LOC111604880|XP_023178885.1|DHYD, LOC111593338|XP_023161816.1|DHYD
OG0001424	LOC118877966|XP_036674694.1|DSUZ	LOC111597194|XP_023167532.1|DHYD, LOC111594115|XP_023163045.2|DHYD
OG0001426	LOC108020917|XP_016944826.1|DSUZ	LOC111599403|XP_023170826.1|DHYD
OG0001427	LOC108019770|XP_016943224.2|DSUZ, LOC108009304|XP_016929047.1|DSUZ	LOC111594156|XP_023163105.1|DHYD
OG0001429	LOC108017212|XP_036674379.1|DSUZ	LOC111593244|XP_023161665.2|DHYD
OG0001430	LOC108017551|XP_036672847.1|DSUZ, LOC108010991|XP_036674717.1|DSUZ	LOC111605551|XP_023179880.1|DHYD
OG0001431	LOC108016564|XP_036676232.1|DSUZ, LOC108016563|XP_036676230.1|DSUZ, LOC108016648|XP_016938844.1|DSUZ	LOC111598306|XP_023169262.2|DHYD
OG0001432	LOC108019187|XP_016942447.1|DSUZ	LOC111605605|XP_023179987.1|DHYD
OG0001433	LOC108005954|XP_036673121.1|DSUZ	LOC111595674|XP_023165277.2|DHYD
OG0001434	LOC108019198|XP_016942471.1|DSUZ	LOC111603346|XP_023176651.1|DHYD
OG0001435	LOC108019711|XP_016943099.1|DSUZ	LOC111600790|XP_023172848.2|DHYD
OG0001436	LOC108016604|XP_016938783.1|DSUZ	LOC111596721|XP_023166817.1|DHYD
OG0001437	LOC108006895|XP_016925975.1|DSUZ	LOC111598551|XP_023169612.1|DHYD, LOC111598951|XP_023170202.1|DHYD
OG0001438	LOC108007296|XP_036673616.1|DSUZ	LOC111596159|XP_023166018.2|DHYD
OG0001439	LOC108019430|XP_016942741.1|DSUZ, LOC108018501|XP_016941547.1|DSUZ	LOC111600727|XP_023172767.1|DHYD
OG0001440	LOC108006545|XP_016925565.1|DSUZ	LOC111603161|XP_023176407.1|DHYD
OG0001441	LOC108018951|XP_016942042.1|DSUZ	LOC111593431|XP_023161945.1|DHYD
OG0001442	LOC108008080|XP_016927362.1|DSUZ	LOC111605027|XP_023179126.1|DHYD
OG0001443	LOC118878101|XP_036675336.1|DSUZ	LOC111603236|XP_023176508.1|DHYD
OG0001444	LOC108014385|XP_036673187.1|DSUZ	LOC111599036|XP_023170319.2|DHYD
OG0001445	LOC108011664|XP_016932350.1|DSUZ	LOC111595445|XP_023164942.1|DHYD
OG0001446	LOC108005607|XP_016924404.2|DSUZ	LOC111603490|XP_023176857.2|DHYD
OG0001447	LOC108019477|XP_036675551.1|DSUZ	LOC111592002|XP_023159736.2|DHYD
OG0001448	LOC108017239|XP_036675355.1|DSUZ	LOC111603294|XP_023176584.1|DHYD
OG0001449	LOC108009376|XP_016929169.1|DSUZ	LOC111599987|XP_023171649.2|DHYD
OG0001450	LOC108016500|XP_016938655.1|DSUZ	LOC111602242|XP_023174999.1|DHYD
OG0001451	LOC108017769|XP_016940377.1|DSUZ	LOC111593943|XP_023162800.1|DHYD
OG0001452	LOC108009614|XP_036669157.1|DSUZ	LOC111603823|XP_030081370.1|DHYD
OG0001453	LOC108012305|XP_036671537.1|DSUZ	LOC111600455|XP_023172325.1|DHYD
OG0001454	LOC108006457|XP_016925470.2|DSUZ	LOC111602615|XP_023175548.2|DHYD
OG0001455	LOC108006825|XP_036670547.1|DSUZ	LOC111603719|XP_023177197.2|DHYD
OG0001456	LOC108009007|XP_036669008.1|DSUZ	LOC115482755|XP_030078923.1|DHYD, LOC115482831|XP_030078925.1|DHYD, LOC111591923|XP_030080873.1|DHYD
OG0001457	LOC108009050|XP_016928543.1|DSUZ	LOC111595327|XP_023164754.2|DHYD
OG0001458	LOC108008523|XP_016927882.1|DSUZ	LOC111600681|XP_023172703.2|DHYD
OG0001459	LOC108012504|XP_036671988.1|DSUZ	LOC111592442|XP_023160394.2|DHYD
OG0001460	LOC108017918|XP_016940577.1|DSUZ	LOC111604106|XP_030081318.1|DHYD
OG0001461	LOC108015345|XP_016937242.1|DSUZ	LOC111595425|XP_023164956.1|DHYD
OG0001462	LOC108007143|XP_016926235.1|DSUZ	LOC111598466|XP_030081599.1|DHYD
OG0001463	LOC108012130|XP_036674286.1|DSUZ	LOC111596676|XP_023166748.2|DHYD
OG0001464	LOC108016783|XP_016939040.2|DSUZ	LOC111596778|XP_023166897.1|DHYD
OG0001465	LOC108008445|XP_016927785.1|DSUZ	LOC111604103|XP_023177773.1|DHYD
OG0001466	LOC108014293|XP_016935848.1|DSUZ	LOC111595844|XP_023165522.2|DHYD
OG0001467	LOC108013349|XP_016934654.1|DSUZ	LOC111592659|XP_023160779.1|DHYD
OG0001468	LOC108012424|XP_016933275.1|DSUZ	LOC111604758|XP_023178716.1|DHYD
OG0001469	LOC108009341|XP_016929116.1|DSUZ	LOC111592530|XP_030081414.1|DHYD
OG0001470	LOC108018336|XP_036671749.1|DSUZ	LOC115483748|XP_030081856.1|DHYD, LOC111600957|XP_023173104.2|DHYD
OG0001471	LOC108012893|XP_036670305.1|DSUZ	LOC111597605|XP_023168174.2|DHYD
OG0001472	LOC108005629|XP_016924428.1|DSUZ	LOC111592437|XP_023160389.1|DHYD
OG0001473	LOC108011617|XP_036673670.1|DSUZ	LOC111602654|XP_023175595.1|DHYD
OG0001475	LOC108009554|XP_016929500.1|DSUZ	LOC111599436|XP_023170858.2|DHYD
OG0001476	LOC108010464|XP_016930822.1|DSUZ	LOC111600139|XP_030081248.1|DHYD
OG0001477	LOC118878112|XP_036675425.1|DSUZ	LOC111597831|XP_023168495.1|DHYD
OG0001478	LOC108020920|XP_016944834.1|DSUZ	LOC111599052|XP_030080233.1|DHYD
OG0001479	LOC108016619|XP_016938802.1|DSUZ	LOC111593433|XP_023161948.2|DHYD
OG0001480	LOC108020889|XP_016944790.1|DSUZ	LOC111599043|XP_023170327.2|DHYD
OG0001481	LOC108018385|XP_036678619.1|DSUZ, LOC118879765|XP_036678618.1|DSUZ	LOC111599138|XP_023170469.2|DHYD
OG0001482	LOC108008991|XP_016928423.1|DSUZ	LOC115483370|XP_030080939.1|DHYD, LOC111600777|XP_030080941.1|DHYD
OG0001483	LOC108010874|XP_016931345.1|DSUZ	LOC111592078|XP_023159866.1|DHYD
OG0001484	LOC108009156|XP_016928755.1|DSUZ	LOC111599348|XP_023170745.1|DHYD
OG0001485	LOC108020703|XP_016944560.2|DSUZ	LOC111592295|XP_023160166.2|DHYD
OG0001486	LOC108011931|XP_036678620.1|DSUZ, LOC108019208|XP_016942491.1|DSUZ	LOC111595784|XP_023165436.2|DHYD
OG0001487	LOC108013786|XP_036677298.1|DSUZ	LOC111594717|XP_023163911.1|DHYD
OG0001488	LOC108019645|XP_016943018.1|DSUZ	LOC111595752|XP_023165382.2|DHYD
OG0001490	LOC108008423|XP_016927763.1|DSUZ	LOC111594662|XP_023163832.1|DHYD
OG0001491	LOC108015141|XP_016936904.1|DSUZ	LOC111595544|XP_023165098.1|DHYD
OG0001492	LOC108012831|XP_016933784.1|DSUZ	LOC111601013|XP_030079271.1|DHYD
OG0001493	LOC108015149|XP_016936911.1|DSUZ	LOC111605124|XP_023179248.1|DHYD
