Orthogroup	DSUZ.longest_only	DFIC.longest_only
OG0001690	LOC108011427|XP_016932045.1|DSUZ	LOC108093094|XP_017048520.1|DFIC
OG0001691	LOC108018983|XP_016942078.1|DSUZ	LOC108101652|XP_017061559.1|DFIC, LOC108100818|XP_017060375.1|DFIC
OG0001692	LOC108014886|XP_036672901.1|DSUZ	LOC108088015|XP_017041115.1|DFIC
OG0001693	LOC108005166|XP_016923830.1|DSUZ	LOC108095612|XP_017052266.1|DFIC
OG0001694	LOC108015976|XP_036677895.1|DSUZ	LOC108087163|XP_017039885.1|DFIC
OG0001695	LOC108018046|XP_016940924.1|DSUZ	LOC108096949|XP_017054406.1|DFIC
OG0001696	LOC108006770|XP_036674181.1|DSUZ, LOC108006787|XP_036675419.1|DSUZ	LOC108087183|XP_017039927.1|DFIC
OG0001697	LOC108006614|XP_036673278.1|DSUZ	LOC108095792|XP_017052539.1|DFIC
OG0001698	LOC108019102|XP_036675818.1|DSUZ	LOC108088619|XP_017042001.1|DFIC
OG0001699	LOC108006389|XP_036673061.1|DSUZ	LOC108087072|XP_017039735.1|DFIC
OG0001700	LOC108017466|XP_016939992.2|DSUZ	LOC108098801|XP_017057432.1|DFIC
OG0001701	LOC108014348|XP_036674937.1|DSUZ	LOC108091806|XP_017046660.1|DFIC
OG0001702	LOC108021414|XP_016945615.1|DSUZ	LOC108089150|XP_017042761.1|DFIC
OG0001703	LOC118877833|XP_036673900.1|DSUZ, LOC118879476|XP_036678242.1|DSUZ, LOC108005592|XP_036673166.1|DSUZ	LOC108091598|XP_017046361.1|DFIC
OG0001704	LOC118879475|XP_036678241.1|DSUZ, LOC118879230|XP_036678018.1|DSUZ, LOC118877654|XP_036673161.1|DSUZ, LOC108014856|XP_016936560.2|DSUZ	LOC108091713|XP_017046543.1|DFIC
OG0001705	LOC108015511|XP_036675337.1|DSUZ	LOC108088398|XP_017041636.1|DFIC
OG0001706	LOC108014696|XP_016936360.2|DSUZ, LOC108017051|XP_036678276.1|DSUZ	LOC108095546|XP_017052168.1|DFIC
OG0001707	LOC118879455|XP_036678226.1|DSUZ, LOC118879453|XP_036678224.1|DSUZ, LOC118879457|XP_036678228.1|DSUZ, LOC118879454|XP_036678225.1|DSUZ, LOC118879456|XP_036678227.1|DSUZ, LOC108014865|XP_036674122.1|DSUZ	LOC108091649|XP_017046442.1|DFIC
OG0001708	LOC118877961|XP_036674633.1|DSUZ, LOC108010997|XP_016931508.2|DSUZ	LOC108092169|XP_017047181.1|DFIC
OG0001709	LOC108020210|XP_016943820.2|DSUZ	LOC108100598|XP_017060069.1|DFIC
OG0001710	LOC108016191|XP_016938304.2|DSUZ	LOC108099440|XP_017058466.1|DFIC
OG0001711	LOC108020508|XP_016944328.2|DSUZ	LOC108099406|XP_017058408.1|DFIC
OG0001712	LOC108015767|XP_036673445.1|DSUZ	LOC108087135|XP_017039822.1|DFIC
OG0001713	LOC108006003|XP_036674420.1|DSUZ	LOC108092104|XP_017047087.1|DFIC
OG0001714	LOC108019446|XP_036675178.1|DSUZ	LOC108090146|XP_017044185.1|DFIC
OG0001715	LOC108005126|XP_036677227.1|DSUZ	LOC108098106|XP_017056309.1|DFIC
OG0001716	LOC108018928|XP_016942010.1|DSUZ	LOC108098134|XP_017056346.1|DFIC
OG0001717	LOC108015482|XP_036675294.1|DSUZ	LOC108088437|XP_017041699.1|DFIC
OG0001718	LOC108016079|XP_036672924.1|DSUZ	LOC108095778|XP_017052517.1|DFIC
OG0001719	LOC108011911|XP_036674267.1|DSUZ	LOC108091635|XP_017046421.1|DFIC
OG0001720	LOC108018275|XP_036674353.1|DSUZ	LOC108098866|XP_017057538.1|DFIC
OG0001721	LOC108006099|XP_016925034.2|DSUZ	LOC108097462|XP_017055225.1|DFIC
OG0001722	LOC108014025|XP_016935530.1|DSUZ	LOC108089485|XP_017043252.1|DFIC
OG0001723	LOC108018664|XP_036677363.1|DSUZ	LOC108098721|XP_017057332.1|DFIC
OG0001724	LOC108009989|XP_016930253.1|DSUZ	LOC108101253|XP_017061000.1|DFIC
OG0001725	LOC108009662|XP_016929675.1|DSUZ	LOC108093738|XP_017049485.1|DFIC
OG0001726	LOC108013111|XP_016934250.1|DSUZ	LOC108088253|XP_017041459.1|DFIC
OG0001727	LOC108012193|XP_016932978.2|DSUZ	LOC108099629|XP_017058747.1|DFIC
OG0001728	LOC108009990|XP_016930259.1|DSUZ	LOC108093983|XP_017049881.1|DFIC
OG0001729	LOC108008297|XP_016927598.2|DSUZ	LOC108090711|XP_017044993.1|DFIC
OG0001730	LOC108021121|XP_016945160.1|DSUZ	LOC108093517|XP_017049098.1|DFIC
OG0001731	LOC108009049|XP_016928541.1|DSUZ	LOC108096620|XP_017053853.1|DFIC
OG0001732	LOC108007717|XP_016926955.2|DSUZ	LOC108093446|XP_017049001.1|DFIC
OG0001733	LOC108009239|XP_016928896.1|DSUZ	LOC108087829|XP_017040889.1|DFIC
OG0001734	LOC108008459|XP_016927802.1|DSUZ	LOC108090575|XP_017044809.1|DFIC
OG0001735	LOC108013249|XP_016934485.1|DSUZ	LOC108093158|XP_017048594.1|DFIC
OG0001736	LOC108017808|XP_016940444.1|DSUZ	LOC108087874|XP_017040948.1|DFIC
OG0001737	LOC108009452|XP_016929309.1|DSUZ	LOC108087678|XP_017040672.1|DFIC
OG0001738	LOC108012390|XP_016933237.1|DSUZ	LOC108099964|XP_017059140.1|DFIC
OG0001739	LOC118879721|XP_036678521.1|DSUZ, LOC118879722|XP_036678522.1|DSUZ, LOC118879723|XP_036678523.1|DSUZ, LOC108007033|XP_016926128.2|DSUZ	LOC108094553|XP_017050649.1|DFIC, LOC108091127|XP_017045647.1|DFIC
OG0001740	LOC108009032|XP_016928494.1|DSUZ	LOC108101419|XP_017061234.1|DFIC
OG0001741	LOC108010792|XP_016931210.2|DSUZ	LOC108092338|XP_017047362.1|DFIC, LOC108100758|XP_017060281.1|DFIC
OG0001742	LOC108010023|XP_016930311.1|DSUZ	LOC108096848|XP_017054251.1|DFIC
OG0001743	LOC108013539|XP_016934926.1|DSUZ	LOC108100371|XP_017059704.1|DFIC
OG0001744	LOC108017976|XP_036670026.1|DSUZ	LOC108094296|XP_017050290.1|DFIC
OG0001745	LOC108009425|XP_036669293.1|DSUZ	LOC108096747|XP_017054089.1|DFIC
OG0001746	LOC108012488|XP_016933386.1|DSUZ	LOC108089763|XP_017043643.1|DFIC
OG0001747	LOC108009648|XP_016929652.1|DSUZ	LOC108093825|XP_017049630.1|DFIC
OG0001748	LOC108013546|XP_016934940.1|DSUZ	LOC108093996|XP_017049910.1|DFIC
OG0001749	LOC108010127|XP_016930443.1|DSUZ	LOC108101843|XP_017061851.1|DFIC
OG0001750	LOC108010124|XP_016930441.1|DSUZ	LOC108101841|XP_017061844.1|DFIC
OG0001751	LOC108013130|XP_016934296.1|DSUZ	LOC108099877|XP_017059017.1|DFIC
OG0001752	LOC108011434|XP_036672107.1|DSUZ	LOC108093056|XP_017048453.1|DFIC
OG0001753	LOC108011862|XP_036670926.1|DSUZ	LOC108099169|XP_017058014.1|DFIC
OG0001754	LOC108019915|XP_016943508.1|DSUZ	LOC108096774|XP_017054139.1|DFIC
OG0001755	LOC108011801|XP_036671856.1|DSUZ	LOC108099269|XP_017058139.1|DFIC
OG0001756	LOC108009598|XP_016929562.1|DSUZ	LOC108093725|XP_017049424.1|DFIC
OG0001757	LOC108018221|XP_016941229.1|DSUZ	LOC108086309|XP_017038699.1|DFIC
OG0001758	LOC108012270|XP_036670351.1|DSUZ	LOC108095412|XP_017051986.1|DFIC
OG0001759	LOC108009256|XP_016928928.1|DSUZ	LOC108094029|XP_017049949.1|DFIC
OG0001760	LOC108008644|XP_016928018.1|DSUZ	LOC108090557|XP_017044788.1|DFIC
OG0001761	LOC108009234|XP_016928888.1|DSUZ	LOC108087827|XP_017040887.1|DFIC
OG0001762	LOC108021586|XP_016945861.1|DSUZ	LOC108093564|XP_017049150.1|DFIC, LOC108088221|XP_017041417.1|DFIC
OG0001763	LOC108021648|XP_016945949.1|DSUZ	LOC108088213|XP_017041406.1|DFIC
OG0001764	LOC118877781|XP_036673738.1|DSUZ	LOC108087031|XP_017039687.1|DFIC
OG0001765	LOC108009122|XP_016928699.1|DSUZ	LOC108090798|XP_017045135.1|DFIC
OG0001766	LOC108016344|XP_016938469.1|DSUZ	LOC108100980|XP_017060624.1|DFIC
OG0001767	LOC108021684|XP_016945995.1|DSUZ	LOC108092584|XP_017047718.1|DFIC
OG0001768	LOC108021011|XP_016944983.1|DSUZ	LOC108091541|XP_017046295.1|DFIC
OG0001769	LOC108013993|XP_036678661.1|DSUZ	LOC108088099|XP_017041242.1|DFIC
OG0001770	LOC108021310|XP_016945453.1|DSUZ	LOC108100092|XP_017059323.1|DFIC
OG0001771	LOC108006627|XP_016925648.1|DSUZ	LOC108092571|XP_017047700.1|DFIC
OG0001772	LOC108021425|XP_016945626.1|DSUZ	LOC108089231|XP_017042877.1|DFIC
OG0001773	LOC108006782|XP_016925824.1|DSUZ	LOC108089243|XP_017042896.1|DFIC
OG0001774	LOC108010061|XP_016930363.1|DSUZ	LOC108090777|XP_017045110.1|DFIC
OG0001775	LOC108016784|XP_016939041.1|DSUZ	LOC108091074|XP_017045565.1|DFIC
OG0001776	LOC108021103|XP_016945121.1|DSUZ	LOC108094380|XP_017050430.1|DFIC
OG0001777	LOC108021606|XP_016945891.1|DSUZ	LOC108100887|XP_017060486.1|DFIC
OG0001778	LOC108019864|XP_036669390.1|DSUZ	LOC108098233|XP_017056504.1|DFIC
OG0001779	LOC108017914|XP_036670472.1|DSUZ	LOC108089159|XP_017042772.1|DFIC
OG0001780	LOC108005093|XP_016923757.1|DSUZ	LOC108094487|XP_017050565.1|DFIC
OG0001781	LOC108021335|XP_036675125.1|DSUZ	LOC108098352|XP_017056684.1|DFIC
OG0001782	LOC108007252|XP_036677252.1|DSUZ	LOC108092673|XP_017047843.1|DFIC
OG0001783	LOC108019145|XP_016942382.1|DSUZ	LOC108098750|XP_017057373.1|DFIC
OG0001784	LOC108019590|XP_016942922.1|DSUZ	LOC108094145|XP_017050072.1|DFIC
OG0001785	LOC108009072|XP_016928575.1|DSUZ	LOC108090749|XP_017045068.1|DFIC
OG0001786	LOC108020984|XP_016944929.1|DSUZ	LOC108093492|XP_017049073.1|DFIC
OG0001787	LOC108020904|XP_016944810.1|DSUZ	LOC108093449|XP_017049012.1|DFIC
OG0001788	LOC108019620|XP_016942990.1|DSUZ	LOC108094748|XP_017050991.1|DFIC
OG0001789	LOC108018050|XP_016940931.2|DSUZ, LOC108008254|XP_036669321.1|DSUZ	LOC108096865|XP_017054279.1|DFIC
OG0001790	LOC108006522|XP_016925538.1|DSUZ	LOC108100884|XP_017060482.1|DFIC
OG0001791	LOC108008157|XP_036669663.1|DSUZ	LOC108086423|XP_017038813.1|DFIC
OG0001792	LOC108021709|XP_016946032.2|DSUZ	LOC108096073|XP_017052923.1|DFIC, LOC108094648|XP_017050887.1|DFIC
OG0001793	LOC108009765|XP_016929881.1|DSUZ	LOC108101539|XP_017061410.1|DFIC
OG0001794	LOC108019860|XP_016943395.1|DSUZ	LOC108098234|XP_017056506.1|DFIC
OG0001795	LOC108015600|XP_016937582.1|DSUZ	LOC108098203|XP_017056429.1|DFIC, LOC108097569|XP_017055484.1|DFIC
OG0001796	LOC108005307|XP_036677039.1|DSUZ	LOC108097876|XP_017055900.1|DFIC
OG0001797	LOC108020342|XP_036669948.1|DSUZ	LOC108098416|XP_017056799.1|DFIC
OG0001798	LOC108008726|XP_016928114.1|DSUZ	LOC108093875|XP_017049706.1|DFIC
OG0001799	LOC108014948|XP_036676690.1|DSUZ	LOC108097868|XP_017055893.1|DFIC
OG0001800	LOC108021502|XP_016945740.1|DSUZ	LOC108094157|XP_017050092.1|DFIC, LOC108100902|XP_017060504.1|DFIC
OG0001801	LOC108013559|XP_016934963.1|DSUZ	LOC108087575|XP_017040495.1|DFIC
OG0001802	LOC108007983|XP_036673002.1|DSUZ	LOC108099621|XP_017058733.1|DFIC
OG0001803	LOC118877569|XP_036672685.1|DSUZ, LOC108014874|XP_016936579.1|DSUZ	LOC108098600|XP_017057150.1|DFIC
OG0001804	LOC108016277|XP_016938393.1|DSUZ	LOC108090179|XP_017044251.1|DFIC
OG0001805	LOC108013197|XP_016934395.1|DSUZ	LOC108089001|XP_017042561.1|DFIC
OG0001806	LOC108011514|XP_016932159.2|DSUZ	LOC108092056|XP_017047003.1|DFIC
OG0001807	LOC108004928|XP_016923516.1|DSUZ	LOC108097418|XP_017055173.1|DFIC
OG0001808	LOC118877950|XP_036674587.1|DSUZ	LOC108102035|XP_017062144.1|DFIC
OG0001809	LOC118878031|XP_036675053.1|DSUZ, LOC108014153|XP_036674969.1|DSUZ	LOC108091397|XP_017046070.1|DFIC
OG0001810	LOC108011015|XP_016931530.2|DSUZ	LOC108091669|XP_017046471.1|DFIC
OG0001811	LOC108019929|XP_036670061.1|DSUZ	LOC108101599|XP_017061501.1|DFIC
OG0001812	LOC108015188|XP_016936991.1|DSUZ	LOC108097419|XP_017055172.1|DFIC
OG0001813	LOC108014173|XP_036672659.1|DSUZ	LOC108101043|XP_017060711.1|DFIC
OG0001814	LOC108016093|XP_016938179.2|DSUZ	LOC108098574|XP_017057097.1|DFIC
OG0001815	LOC108006734|XP_016925767.1|DSUZ	LOC108090209|XP_017044290.1|DFIC
OG0001816	LOC108019626|XP_016942997.1|DSUZ	LOC108094911|XP_017051246.1|DFIC
OG0001817	LOC108009274|XP_016928978.1|DSUZ	LOC108090696|XP_017044968.1|DFIC
OG0001818	LOC108021792|XP_016946084.2|DSUZ	LOC108091233|XP_017045828.1|DFIC
OG0001819	LOC108009608|XP_016929583.1|DSUZ	LOC108090819|XP_017045168.1|DFIC
OG0001820	LOC108004696|XP_016923196.1|DSUZ	LOC108095322|XP_017051890.1|DFIC
OG0001821	LOC108008588|XP_016927956.1|DSUZ	LOC108101940|XP_017062013.1|DFIC
OG0001822	LOC108008449|XP_016927792.1|DSUZ	LOC108096971|XP_017054438.1|DFIC
OG0001823	LOC108013936|XP_016935435.1|DSUZ	LOC108099834|XP_017058955.1|DFIC
OG0001824	LOC108021789|XP_016946085.1|DSUZ	LOC108094140|XP_017050061.1|DFIC
OG0001825	LOC108009181|XP_036669128.1|DSUZ	LOC108094763|XP_017051010.1|DFIC
OG0001826	LOC108008401|XP_016927735.1|DSUZ	LOC108096791|XP_017054159.1|DFIC
OG0001827	LOC108009117|XP_016928680.1|DSUZ	LOC108093680|XP_017049346.1|DFIC
OG0001828	LOC108004678|XP_016923155.1|DSUZ	LOC108088652|XP_017042068.1|DFIC
OG0001829	LOC108008506|XP_016927861.1|DSUZ	LOC108087754|XP_017040771.1|DFIC
OG0001830	LOC108008460|XP_016927803.1|DSUZ	LOC108096956|XP_017054413.1|DFIC
OG0001831	LOC108018642|XP_036671334.1|DSUZ	LOC108099747|XP_017058861.1|DFIC
OG0001832	LOC108021815|XP_016946107.1|DSUZ	LOC108097324|XP_017055034.1|DFIC
OG0001833	LOC108017805|XP_016940441.1|DSUZ	LOC108090729|XP_017045032.1|DFIC
OG0001834	LOC108007646|XP_016926857.1|DSUZ	LOC108098849|XP_017057500.1|DFIC
OG0001837	LOC108012556|XP_016933458.1|DSUZ	LOC108099175|XP_017058029.1|DFIC
OG0001838	LOC108019930|XP_016943528.1|DSUZ	LOC108094947|XP_017051298.1|DFIC
OG0001839	LOC108020898|XP_016944842.1|DSUZ, LOC108008833|XP_016928229.1|DSUZ	LOC108094866|XP_017051177.1|DFIC
OG0001840	LOC108013066|XP_016934176.1|DSUZ	LOC108094346|XP_017050378.1|DFIC
OG0001840	LOC108021591|XP_016945870.1|DSUZ, LOC108021592|XP_016945871.1|DSUZ	LOC108094347|XP_017050379.1|DFIC
OG0001841	LOC108012880|XP_016933859.1|DSUZ	LOC108100223|XP_017059489.1|DFIC
OG0001841	LOC108012879|XP_016933858.1|DSUZ	LOC108100326|XP_017059622.1|DFIC
OG0001842	LOC108012453|XP_036670805.1|DSUZ	LOC108099004|XP_017057725.1|DFIC
OG0001842	LOC108009272|XP_016928979.1|DSUZ, LOC108009751|XP_016929852.1|DSUZ	LOC108100839|XP_017060401.1|DFIC
OG0001843	LOC118877231|XP_036670657.1|DSUZ, LOC108010652|XP_016931039.2|DSUZ, LOC108010651|XP_016931038.2|DSUZ, LOC108010667|XP_036670658.1|DSUZ	LOC108088855|XP_017042319.1|DFIC, LOC108088853|XP_017042317.1|DFIC, LOC108088852|XP_017042315.1|DFIC, LOC108088856|XP_017042320.1|DFIC
OG0001844	LOC108018325|XP_016941355.2|DSUZ, LOC108012785|XP_016933708.2|DSUZ	LOC108087480|XP_017040347.1|DFIC, LOC108087483|XP_017040349.1|DFIC
OG0001845	LOC108010988|XP_016931501.1|DSUZ	LOC108095067|XP_017051479.1|DFIC
OG0001845	LOC108008756|XP_016928142.1|DSUZ	LOC108096550|XP_017053728.1|DFIC
OG0001846	LOC108020784|XP_036674514.1|DSUZ	LOC108091899|XP_017046772.1|DFIC
OG0001846	LOC108020802|XP_036674523.1|DSUZ	LOC108091905|XP_017046778.1|DFIC
OG0001848	LOC108020211|XP_036677710.1|DSUZ	LOC108098859|XP_017057519.1|DFIC
OG0001848	LOC108019457|XP_036677826.1|DSUZ	LOC108094954|XP_017051309.1|DFIC
OG0001849	LOC108017500|XP_016940045.2|DSUZ	LOC108087271|XP_017040067.1|DFIC
OG0001850	LOC108020388|XP_016944141.1|DSUZ	LOC108095032|XP_017051395.1|DFIC
OG0001851	LOC108020391|XP_016944144.1|DSUZ	LOC108095012|XP_017051344.1|DFIC
OG0001852	LOC108012801|XP_016933726.1|DSUZ	LOC108098984|XP_017057689.1|DFIC
OG0001853	LOC108010888|XP_036675307.1|DSUZ	LOC108095764|XP_017052447.1|DFIC
OG0001854	LOC108005336|XP_016924056.1|DSUZ	LOC108094722|XP_017050953.1|DFIC
OG0001855	LOC108008911|XP_016928307.1|DSUZ	LOC108090281|XP_017044382.1|DFIC
OG0001856	LOC108015025|XP_016936743.1|DSUZ	LOC108088710|XP_017042142.1|DFIC
OG0001857	LOC108015418|XP_016937337.1|DSUZ	LOC108097484|XP_017055272.1|DFIC
OG0001858	LOC108004837|XP_036675970.1|DSUZ	LOC108088631|XP_017042037.1|DFIC
OG0001859	LOC108013840|XP_016935316.1|DSUZ, LOC108011213|XP_036676055.1|DSUZ	LOC108092794|XP_017048055.1|DFIC
OG0001860	LOC108007545|XP_036671594.1|DSUZ	LOC108099847|XP_017058983.1|DFIC
OG0001861	LOC108005682|XP_016924497.1|DSUZ	LOC108095797|XP_017052549.1|DFIC
OG0001862	LOC108015168|XP_016936934.1|DSUZ	LOC108097958|XP_017056055.1|DFIC
OG0001863	LOC108015801|XP_016937850.2|DSUZ, LOC108013721|XP_016935150.1|DSUZ	LOC108097559|XP_017055429.1|DFIC
OG0001864	LOC108015610|XP_016937588.2|DSUZ, LOC108014530|XP_036673692.1|DSUZ	LOC108098808|XP_017057438.1|DFIC
OG0001865	LOC108005380|XP_016924129.1|DSUZ	LOC108098063|XP_017056241.1|DFIC
OG0001866	LOC108018462|XP_036673921.1|DSUZ	LOC108087065|XP_017039729.1|DFIC
OG0001867	LOC108004803|XP_036670484.1|DSUZ	LOC108099839|XP_017058959.1|DFIC
OG0001868	LOC108021718|XP_016946044.1|DSUZ	LOC108093425|XP_017048967.1|DFIC
OG0001869	LOC118877870|XP_036674088.1|DSUZ, LOC108017428|XP_016939946.2|DSUZ	LOC108093362|XP_017048871.1|DFIC
OG0001870	LOC108011136|XP_016931700.1|DSUZ	LOC108092888|XP_017048221.1|DFIC
OG0001871	LOC108016787|XP_016939043.1|DSUZ	LOC108091125|XP_017045645.1|DFIC
OG0001872	LOC108017240|XP_016939726.1|DSUZ	LOC108099605|XP_017058713.1|DFIC
OG0001873	LOC118877827|XP_036673890.1|DSUZ, LOC118878781|XP_036677674.1|DSUZ, LOC108011650|XP_016932331.1|DSUZ	LOC108098601|XP_017057152.1|DFIC
OG0001874	LOC108006605|XP_036673214.1|DSUZ	LOC108095829|XP_017052600.1|DFIC
OG0001875	LOC108012167|XP_016932952.2|DSUZ	LOC108086828|XP_017039363.1|DFIC
OG0001876	LOC108018985|XP_016942081.1|DSUZ	LOC108094646|XP_017050845.1|DFIC
OG0001877	LOC108018954|XP_016942046.1|DSUZ	LOC108097201|XP_017054835.1|DFIC
OG0001878	LOC108018300|XP_016941323.1|DSUZ	LOC108091582|XP_017046347.1|DFIC
OG0001879	LOC108006626|XP_036673368.1|DSUZ	LOC108095783|XP_017052525.1|DFIC
OG0001880	LOC108014144|XP_016935664.1|DSUZ	LOC108088007|XP_017041108.1|DFIC
OG0001881	LOC118877567|XP_036672679.1|DSUZ, LOC108016062|XP_036675196.1|DSUZ	LOC108098489|XP_017056891.1|DFIC
OG0001882	LOC108016130|XP_036675262.1|DSUZ	LOC108086529|XP_017038947.1|DFIC
OG0001883	LOC108011026|XP_036674008.1|DSUZ	LOC108091638|XP_017046428.1|DFIC
OG0001884	LOC118877794|XP_036673771.1|DSUZ, LOC118878545|XP_036677454.1|DSUZ, LOC108019427|XP_036674074.1|DSUZ	LOC108093323|XP_017048800.1|DFIC
OG0001885	LOC108006966|XP_016926064.1|DSUZ	LOC108093513|XP_017049094.1|DFIC
OG0001886	LOC108015849|XP_016937906.2|DSUZ	LOC108099347|XP_017058316.1|DFIC
OG0001887	LOC108010221|XP_016930554.1|DSUZ	LOC108096702|XP_017054025.1|DFIC
OG0001888	LOC118878055|XP_036675131.1|DSUZ	LOC108090240|XP_017044326.1|DFIC
OG0001889	LOC108015002|XP_016936717.1|DSUZ	LOC108088657|XP_017042072.1|DFIC
OG0001890	LOC108005798|XP_016924617.1|DSUZ	LOC108100578|XP_017060046.1|DFIC
OG0001891	LOC108018288|XP_036674176.1|DSUZ	LOC108093344|XP_017048841.1|DFIC
OG0001892	LOC108017050|XP_016939497.1|DSUZ	LOC108093335|XP_017048863.1|DFIC
OG0001893	LOC108020150|XP_016943740.1|DSUZ	LOC108088517|XP_017041845.1|DFIC
OG0001894	LOC108010228|XP_016930562.1|DSUZ	LOC108101589|XP_017061490.1|DFIC
OG0001895	LOC108020392|XP_016944150.1|DSUZ	LOC108095026|XP_017051383.1|DFIC
OG0001896	LOC118876784|XP_036677642.1|DSUZ	LOC108102089|XP_017062231.1|DFIC
OG0001897	LOC108013927|XP_036674047.1|DSUZ	LOC108098890|XP_017057568.1|DFIC
OG0001898	LOC108005362|XP_016924101.1|DSUZ	LOC108094618|XP_017050789.1|DFIC
OG0001899	LOC108014436|XP_036672903.1|DSUZ	LOC108088035|XP_017041154.1|DFIC
OG0001900	LOC108010668|XP_016931057.1|DSUZ	LOC108088933|XP_017042446.1|DFIC
OG0001901	LOC108017378|XP_036668794.1|DSUZ	LOC108088164|XP_017041319.1|DFIC
OG0001902	LOC108019962|XP_036678211.1|DSUZ	LOC108094733|XP_017051008.1|DFIC
OG0001903	LOC108011656|XP_016932340.1|DSUZ	LOC108098608|XP_017057160.1|DFIC
OG0001904	LOC108017494|XP_016940034.2|DSUZ	LOC108088427|XP_017041682.1|DFIC
OG0001905	LOC108004570|XP_016922996.1|DSUZ	LOC108091078|XP_017045570.1|DFIC
OG0001906	LOC108018359|XP_036672811.1|DSUZ	LOC108098543|XP_017057020.1|DFIC
OG0001907	LOC108006341|XP_036676362.1|DSUZ	LOC108102135|XP_017062294.1|DFIC
OG0001908	LOC108013869|XP_016935361.2|DSUZ	LOC108095805|XP_017052563.1|DFIC
OG0001909	LOC108014973|XP_016936682.2|DSUZ	LOC108088635|XP_017042042.1|DFIC
OG0001910	LOC108013937|XP_016935436.1|DSUZ	LOC108098927|XP_017057619.1|DFIC
OG0001911	LOC108006994|XP_036673727.1|DSUZ	LOC108087012|XP_017039650.1|DFIC
OG0001912	LOC108008510|XP_016927866.1|DSUZ	LOC108101945|XP_017062019.1|DFIC
OG0001913	LOC108005994|XP_016924930.1|DSUZ	LOC108100001|XP_017059192.1|DFIC
OG0001914	LOC108020604|XP_036673392.1|DSUZ	LOC108092001|XP_017046916.1|DFIC
OG0001915	LOC108013597|XP_016935020.1|DSUZ	LOC108100018|XP_017059217.1|DFIC
OG0001916	LOC108018110|XP_016941025.1|DSUZ	LOC108095214|XP_017051714.1|DFIC
OG0001917	LOC108006811|XP_036672328.1|DSUZ	LOC108096221|XP_017053095.1|DFIC
OG0001918	LOC108020207|XP_036670773.1|DSUZ	LOC108096393|XP_017053449.1|DFIC
OG0001919	LOC108018227|XP_016941235.1|DSUZ	LOC108101870|XP_017061895.1|DFIC
OG0001920	LOC108013032|XP_036670242.1|DSUZ	LOC108099137|XP_017057965.1|DFIC
OG0001921	LOC108019635|XP_016943007.1|DSUZ	LOC108094962|XP_017051314.1|DFIC
OG0001922	LOC108008350|XP_016927668.1|DSUZ	LOC108096820|XP_017054206.1|DFIC
OG0001923	LOC108005854|XP_036670837.1|DSUZ	LOC108089476|XP_017043226.1|DFIC
OG0001924	LOC118878514|XP_036677409.1|DSUZ	LOC108094419|XP_017050479.1|DFIC
OG0001925	LOC108014464|XP_016936075.1|DSUZ	LOC108088984|XP_017042516.1|DFIC
OG0001926	LOC108012359|XP_036670724.1|DSUZ	LOC108089047|XP_017042644.1|DFIC
OG0001927	LOC108008314|XP_016927621.1|DSUZ	LOC108086697|XP_017039185.1|DFIC
OG0001928	LOC108012521|XP_016933422.1|DSUZ	LOC108089741|XP_017043612.1|DFIC
OG0001929	LOC108012261|XP_036671924.1|DSUZ	LOC108089717|XP_017043553.1|DFIC
OG0001930	LOC108018076|XP_016940966.1|DSUZ	LOC108096611|XP_017053844.1|DFIC
OG0001931	LOC108020673|XP_016944530.2|DSUZ	LOC108099955|XP_017059123.1|DFIC
OG0001932	LOC108014095|XP_036672182.1|DSUZ	LOC108099851|XP_017058986.1|DFIC
OG0001933	LOC108009081|XP_016928622.1|DSUZ	LOC108093992|XP_017049892.1|DFIC
OG0001934	LOC108013494|XP_016934866.1|DSUZ	LOC108089760|XP_017043639.1|DFIC
OG0001935	LOC108007501|XP_016926673.2|DSUZ	LOC108089571|XP_017043413.1|DFIC
OG0001937	LOC108017937|XP_016940645.1|DSUZ	LOC108101861|XP_017061877.1|DFIC
OG0001938	LOC108009458|XP_016929317.1|DSUZ	LOC108086433|XP_017038829.1|DFIC
OG0001939	LOC118876777|XP_036669173.1|DSUZ	LOC108095200|XP_017051696.1|DFIC
OG0001940	LOC108009302|XP_016929038.1|DSUZ	LOC108101497|XP_017061344.1|DFIC
OG0001941	LOC108012412|XP_036670295.1|DSUZ	LOC108099079|XP_017057866.1|DFIC
OG0001942	LOC108018030|XP_016940888.1|DSUZ	LOC108094309|XP_017050319.1|DFIC
OG0001943	LOC108007495|XP_016926666.2|DSUZ	LOC108089343|XP_017043013.1|DFIC
OG0001944	LOC108013123|XP_016934288.1|DSUZ	LOC108099056|XP_017057813.1|DFIC
OG0001945	LOC108009537|XP_036669077.1|DSUZ	LOC108101535|XP_017061401.1|DFIC
OG0001946	LOC108018123|XP_016941051.1|DSUZ	LOC108093823|XP_017049628.1|DFIC
OG0001947	LOC108008222|XP_016927502.1|DSUZ	LOC108093902|XP_017049750.1|DFIC
OG0001948	LOC108010450|XP_016930802.1|DSUZ	LOC108088655|XP_017042071.1|DFIC
OG0001949	LOC108013300|XP_036670975.1|DSUZ	LOC108093123|XP_017048556.1|DFIC
OG0001950	LOC108016269|XP_036674885.1|DSUZ	LOC108090115|XP_017044128.1|DFIC
OG0001951	LOC108009248|XP_016928914.1|DSUZ	LOC108096661|XP_017053916.1|DFIC
