Orthogroup	DSUZ.longest_only	DSUB.longest_only
OG0000946	LOC108018902|XP_036678608.1|DSUZ, LOC108019162|XP_016942403.1|DSUZ	LOC117900990|XP_034667477.1|DSUB
OG0000947	LOC108009139|XP_016928731.1|DSUZ	LOC117889847|XP_034650231.1|DSUB
OG0000948	LOC108011795|XP_036671205.1|DSUZ	LOC117893090|XP_034655408.1|DSUB
OG0000949	LOC108005293|XP_016923981.1|DSUZ	LOC117903043|XP_034670672.1|DSUB, LOC117903045|XP_034670673.1|DSUB
OG0000950	LOC108015404|XP_036676764.1|DSUZ	LOC117898460|XP_034663776.1|DSUB
OG0000950	LOC108019334|XP_016942644.2|DSUZ	LOC117896669|XP_034661007.1|DSUB
OG0000951	LOC108018673|XP_016941732.2|DSUZ	LOC117899370|XP_034665241.1|DSUB
OG0000952	LOC108006609|XP_016925622.1|DSUZ	LOC117902731|XP_034670196.1|DSUB
OG0000953	LOC118879610|XP_036678403.1|DSUZ, LOC118879611|XP_036678404.1|DSUZ, LOC118878517|XP_036677414.1|DSUZ	LOC117898281|XP_034663426.1|DSUB
OG0000954	LOC108019662|XP_016943042.1|DSUZ	LOC117891459|XP_034652833.1|DSUB
OG0000955	LOC108007791|XP_016927036.2|DSUZ	LOC117899512|XP_034665455.1|DSUB
OG0000955	LOC108007783|XP_016927029.2|DSUZ	LOC117899503|XP_034665444.1|DSUB
OG0000956	LOC108014179|XP_016935703.2|DSUZ	LOC117896355|XP_034660521.1|DSUB
OG0000956	LOC108014198|XP_016935724.1|DSUZ	LOC117896358|XP_034660524.1|DSUB
OG0000957	LOC108008224|XP_016927504.2|DSUZ	LOC117892484|XP_034654628.1|DSUB
OG0000957	LOC108008223|XP_016927503.1|DSUZ	LOC117892485|XP_034654630.1|DSUB
OG0000958	LOC108014118|XP_036673913.1|DSUZ	LOC117896006|XP_034659894.1|DSUB
OG0000958	LOC108008824|XP_016928220.1|DSUZ	LOC117890604|XP_034651434.1|DSUB
OG0000959	LOC108015925|XP_016937994.2|DSUZ, LOC108006370|XP_036675371.1|DSUZ	LOC117899165|XP_034664914.1|DSUB, LOC117894949|XP_034658166.1|DSUB, LOC117893197|XP_034655603.1|DSUB
OG0000960	LOC108016678|XP_016938885.1|DSUZ	LOC117892385|XP_034654491.1|DSUB
OG0000961	LOC108014011|XP_036671110.1|DSUZ	LOC117895830|XP_034659658.1|DSUB
OG0000961	LOC108013773|XP_016935223.2|DSUZ	LOC117895831|XP_034659659.1|DSUB
OG0000962	LOC108011086|XP_016931641.2|DSUZ, LOC108011099|XP_016931656.2|DSUZ, LOC108011103|XP_016931662.2|DSUZ	LOC117896326|XP_034660454.1|DSUB
OG0000963	LOC108010435|XP_016930784.1|DSUZ	LOC117903584|XP_034671694.1|DSUB
OG0000964	LOC108010465|XP_016930823.1|DSUZ, LOC108010278|XP_016930634.1|DSUZ	LOC117890027|XP_034650533.1|DSUB
OG0000965	LOC108015397|XP_016937305.1|DSUZ	LOC117903296|XP_034671116.1|DSUB
OG0000966	LOC108019750|XP_016943184.1|DSUZ, LOC108018267|XP_016941277.2|DSUZ	LOC117896371|XP_034660537.1|DSUB
OG0000968	LOC108019463|XP_036671203.1|DSUZ	LOC117893323|XP_034655802.1|DSUB
OG0000969	LOC108008552|XP_016927912.1|DSUZ	LOC117889954|XP_034650402.1|DSUB
OG0000970	LOC108012022|XP_016932789.1|DSUZ	LOC117903646|XP_034671838.1|DSUB, LOC117898785|XP_034664313.1|DSUB
OG0000971	LOC108007879|XP_036676004.1|DSUZ, LOC108006004|XP_016924940.1|DSUZ	LOC117901222|XP_034667783.1|DSUB
OG0000972	LOC108013313|XP_016934594.2|DSUZ	LOC117894574|XP_034657603.1|DSUB
OG0000973	LOC108018876|XP_016941953.1|DSUZ	LOC117894747|XP_034657849.1|DSUB, LOC117896890|XP_034661317.1|DSUB
OG0000974	LOC108011825|XP_036671173.1|DSUZ	LOC117894194|XP_034657001.1|DSUB
OG0000975	LOC108010632|XP_036674727.1|DSUZ	LOC117899364|XP_034665234.1|DSUB, LOC117899575|XP_034665579.1|DSUB
OG0000976	LOC118877704|XP_036673463.1|DSUZ, LOC118876762|XP_036673464.1|DSUZ	LOC117898190|XP_034663301.1|DSUB
OG0000976	LOC108006493|XP_036673132.1|DSUZ	LOC117898195|XP_034663306.1|DSUB
OG0000977	LOC108004923|XP_016923507.2|DSUZ	LOC117896515|XP_034660774.1|DSUB
OG0000978	LOC108009870|XP_016930062.1|DSUZ, LOC108006049|XP_036674322.1|DSUZ	LOC117899594|XP_034665604.1|DSUB
OG0000979	LOC108008320|XP_016927626.1|DSUZ	LOC117891730|XP_034653214.1|DSUB
OG0000980	LOC108016151|XP_016938255.1|DSUZ	LOC117899223|XP_034664988.1|DSUB
OG0000980	LOC108011040|XP_016931581.2|DSUZ	LOC117896612|XP_034660936.1|DSUB
OG0000981	LOC108021057|XP_016945053.1|DSUZ	LOC117901848|XP_034668686.1|DSUB
OG0000982	LOC108014715|XP_016936371.2|DSUZ, LOC108010607|XP_016930988.2|DSUZ, LOC108018681|XP_016941742.2|DSUZ	LOC117897066|XP_034661561.1|DSUB
OG0000984	LOC108012102|XP_016932870.2|DSUZ	LOC117901196|XP_034667740.1|DSUB
OG0000985	LOC108009494|XP_016929376.1|DSUZ	LOC117890368|XP_034651054.1|DSUB
OG0000986	LOC108015628|XP_016937613.1|DSUZ	LOC117901876|XP_034668724.1|DSUB
OG0000986	LOC108008839|XP_016928237.1|DSUZ	LOC117901017|XP_034667506.1|DSUB
OG0000987	LOC108013113|XP_016934256.1|DSUZ	LOC117902052|XP_034669053.1|DSUB
OG0000987	LOC108007794|XP_016927039.2|DSUZ	LOC117899513|XP_034665456.1|DSUB
OG0000988	LOC108021368|XP_016945548.1|DSUZ	LOC117902644|XP_034670060.1|DSUB
OG0000990	LOC118877672|XP_036673199.1|DSUZ, LOC108014935|XP_036676765.1|DSUZ	LOC117898579|XP_034663997.1|DSUB
OG0000991	LOC108017578|XP_016940155.1|DSUZ	LOC117898956|XP_034664585.1|DSUB
OG0000991	LOC108004688|XP_016923181.1|DSUZ	LOC117903063|XP_034670703.1|DSUB
OG0000992	LOC108014864|XP_016936569.2|DSUZ	LOC117897859|XP_034662823.1|DSUB
OG0000993	LOC118878107|XP_036675389.1|DSUZ	LOC117898049|XP_034663099.1|DSUB
OG0000994	LOC108004569|XP_016922995.1|DSUZ	LOC117903722|XP_034671962.1|DSUB
OG0000995	LOC108018994|XP_016942092.1|DSUZ, LOC108011944|XP_016932687.1|DSUZ	LOC117893385|XP_034655872.1|DSUB
OG0000996	LOC108010038|XP_016930333.1|DSUZ	LOC117890036|XP_034650545.1|DSUB
OG0000997	LOC108010246|XP_016930589.1|DSUZ	LOC117892676|XP_034654965.1|DSUB
OG0000998	LOC108013291|XP_016934553.1|DSUZ	LOC117895560|XP_034659160.1|DSUB
OG0000999	LOC108016554|XP_036676171.1|DSUZ	LOC117891704|XP_034653192.1|DSUB
OG0001000	LOC108007407|XP_036678333.1|DSUZ	LOC117889783|XP_034650141.1|DSUB
OG0001001	LOC108018098|XP_016940998.1|DSUZ	LOC117892455|XP_034654595.1|DSUB
OG0001002	LOC108004904|XP_016923481.1|DSUZ	LOC117900490|XP_034666769.1|DSUB
OG0001003	LOC108017659|XP_016940254.1|DSUZ, LOC108019802|XP_016943295.1|DSUZ	LOC117896070|XP_034659984.1|DSUB
OG0001004	LOC108017195|XP_016939679.1|DSUZ	LOC117896454|XP_034660675.1|DSUB
OG0001005	LOC108013806|XP_016935309.1|DSUZ, LOC108016750|XP_036676489.1|DSUZ	LOC117895386|XP_034658902.1|DSUB
OG0001006	LOC108014161|XP_016935684.1|DSUZ, LOC108018650|XP_016941711.1|DSUZ	LOC117894848|XP_034657994.1|DSUB
OG0001007	LOC108008485|XP_016927833.1|DSUZ	LOC117891259|XP_034652522.1|DSUB
OG0001008	LOC108006278|XP_016925223.1|DSUZ	LOC117889617|XP_034649932.1|DSUB
OG0001009	LOC108015851|XP_016937908.1|DSUZ, LOC108014059|XP_016935566.2|DSUZ	LOC117898746|XP_034664259.1|DSUB, LOC117897638|XP_034662504.1|DSUB
OG0001010	LOC108013685|XP_016935096.1|DSUZ	LOC117900694|XP_034667037.1|DSUB
OG0001011	LOC108013736|XP_016935174.1|DSUZ	LOC117903396|XP_034671273.1|DSUB
OG0001011	LOC108012574|XP_016933481.1|DSUZ	LOC117900796|XP_034667169.1|DSUB
OG0001012	LOC108019028|XP_016942131.1|DSUZ, LOC108019035|XP_016942138.2|DSUZ	LOC117891149|XP_034652297.1|DSUB, LOC117891254|XP_034652520.1|DSUB
OG0001013	LOC108006210|XP_016925136.1|DSUZ	LOC117894761|XP_034657870.1|DSUB
OG0001014	LOC108005859|XP_016924724.1|DSUZ	LOC117894826|XP_034657965.1|DSUB
OG0001014	LOC108012577|XP_016933480.1|DSUZ	LOC117895001|XP_034658239.1|DSUB
OG0001015	LOC108015422|XP_016937340.1|DSUZ	LOC117901691|XP_034668439.1|DSUB
OG0001015	LOC108015012|XP_016936730.1|DSUZ	LOC117889593|XP_034649898.1|DSUB
OG0001016	LOC108012078|XP_036674337.1|DSUZ, LOC108012135|XP_016932915.2|DSUZ, LOC108004629|XP_016923059.1|DSUZ	LOC117899946|XP_034665992.1|DSUB
OG0001017	LOC108018455|XP_016941501.1|DSUZ	LOC117889943|XP_034650370.1|DSUB
OG0001018	LOC108011894|XP_016932630.2|DSUZ	LOC117896799|XP_034661189.1|DSUB, LOC117893194|XP_034655594.1|DSUB, LOC117898729|XP_034664239.1|DSUB, LOC117893532|XP_034656069.1|DSUB
OG0001019	LOC108016124|XP_036675607.1|DSUZ	LOC117899343|XP_034665186.1|DSUB
OG0001020	LOC108015220|XP_016937050.1|DSUZ	LOC117903910|XP_034672310.1|DSUB
OG0001021	LOC108021378|XP_036675876.1|DSUZ	LOC117902726|XP_034670185.1|DSUB
OG0001022	LOC108019202|XP_016942483.1|DSUZ	LOC117903289|XP_034671107.1|DSUB
OG0001023	LOC118877761|XP_036673674.1|DSUZ, LOC108011884|XP_016932620.2|DSUZ	LOC117896018|XP_034659916.1|DSUB
OG0001024	LOC108016112|XP_036675595.1|DSUZ	LOC117899346|XP_034665189.1|DSUB
OG0001025	LOC108012416|XP_016933266.1|DSUZ, LOC108012286|XP_036671585.1|DSUZ	LOC117894385|XP_034657282.1|DSUB
OG0001026	LOC108019784|XP_016943265.1|DSUZ	LOC117891491|XP_034652862.1|DSUB
OG0001027	LOC108015810|XP_016937862.1|DSUZ	LOC117893805|XP_034656442.1|DSUB
OG0001028	LOC108009872|XP_016930067.1|DSUZ	LOC117901903|XP_034668759.1|DSUB
OG0001029	LOC108009665|XP_016929684.1|DSUZ	LOC117890172|XP_034650762.1|DSUB
OG0001031	LOC108014264|XP_036677680.1|DSUZ	LOC117902440|XP_034669713.1|DSUB
OG0001032	LOC108014232|XP_036677818.1|DSUZ, LOC108019450|XP_036677821.1|DSUZ	LOC117901697|XP_034668450.1|DSUB
OG0001033	LOC108006354|XP_016925364.2|DSUZ, LOC108016785|XP_016939042.1|DSUZ	LOC117901163|XP_034667705.1|DSUB, LOC117894020|XP_034656750.1|DSUB
OG0001034	LOC108013129|XP_036670527.1|DSUZ	LOC117892948|XP_034655161.1|DSUB
OG0001035	LOC108020480|XP_016944299.1|DSUZ	LOC117890587|XP_034651418.1|DSUB
OG0001035	LOC108020479|XP_016944298.1|DSUZ	LOC117890596|XP_034651429.1|DSUB
OG0001036	LOC108009490|XP_016929374.1|DSUZ	LOC117893862|XP_034656527.1|DSUB
OG0001036	LOC108018607|XP_016941657.2|DSUZ	LOC117896572|XP_034660863.1|DSUB
OG0001037	LOC108018742|XP_016941806.2|DSUZ, LOC108018738|XP_016941802.2|DSUZ, LOC108011689|XP_036671492.1|DSUZ	LOC117894370|XP_034657263.1|DSUB, LOC117889764|XP_034650102.1|DSUB
OG0001038	LOC118876763|XP_036673251.1|DSUZ, LOC108005060|XP_036672797.1|DSUZ	LOC117896727|XP_034661083.1|DSUB
OG0001038	LOC118877597|XP_036672795.1|DSUZ, LOC118877674|XP_036673250.1|DSUZ	LOC117896726|XP_034661082.1|DSUB
OG0001039	LOC108013783|XP_016935238.2|DSUZ, LOC108007068|XP_036674315.1|DSUZ	LOC117897202|XP_034661796.1|DSUB, LOC117897201|XP_034661794.1|DSUB
OG0001042	LOC108012166|XP_016932948.2|DSUZ	LOC117898162|XP_034663262.1|DSUB
OG0001043	LOC108005436|XP_016924211.1|DSUZ	LOC117897824|XP_034662773.1|DSUB
OG0001044	LOC108008431|XP_016927770.1|DSUZ	LOC117892658|XP_034654935.1|DSUB
OG0001045	LOC108008324|XP_016927632.1|DSUZ	LOC117891081|XP_034652152.1|DSUB
OG0001046	LOC108008518|XP_016927877.1|DSUZ, LOC108008517|XP_016927875.1|DSUZ	LOC117892254|XP_034654256.1|DSUB
OG0001047	LOC108019847|XP_016943372.1|DSUZ	LOC117890831|XP_034651804.1|DSUB
OG0001048	LOC108009650|XP_016929653.2|DSUZ	LOC117892034|XP_034653849.1|DSUB
OG0001049	LOC108005897|XP_036671321.1|DSUZ	LOC117895855|XP_034659711.1|DSUB
OG0001050	LOC108005619|XP_036672051.1|DSUZ	LOC117894035|XP_034656773.1|DSUB
OG0001051	LOC108013411|XP_016934761.1|DSUZ	LOC117900143|XP_034666266.1|DSUB
OG0001052	LOC108005803|XP_016924625.1|DSUZ	LOC117902345|XP_034669537.1|DSUB
OG0001053	LOC108017002|XP_016939443.1|DSUZ	LOC117891625|XP_034653058.1|DSUB
OG0001054	LOC108005966|XP_016924888.2|DSUZ	LOC117897522|XP_034662329.1|DSUB
OG0001055	LOC108014726|XP_036675265.1|DSUZ	LOC117896584|XP_034660895.1|DSUB
OG0001056	LOC108009782|XP_016929913.1|DSUZ, LOC108019191|XP_016942453.1|DSUZ	LOC117893363|XP_034655850.1|DSUB
OG0001057	LOC108019318|XP_016942631.1|DSUZ	LOC117900137|XP_034666255.1|DSUB, LOC117900136|XP_034666253.1|DSUB
OG0001058	LOC108005502|XP_016924297.2|DSUZ	LOC117903193|XP_034670971.1|DSUB
OG0001059	LOC108005787|XP_036670882.1|DSUZ	LOC117894396|XP_034657289.1|DSUB
OG0001060	LOC108015677|XP_016937679.2|DSUZ	LOC117892851|XP_034655083.1|DSUB, LOC117893038|XP_034655302.1|DSUB, LOC117896757|XP_034661123.1|DSUB, LOC117896283|XP_034660378.1|DSUB
OG0001061	LOC118877874|XP_036674107.1|DSUZ	LOC117899174|XP_034664925.1|DSUB
OG0001061	LOC108006662|XP_036674102.1|DSUZ	LOC117899173|XP_034664923.1|DSUB
OG0001062	LOC108013802|XP_036675039.1|DSUZ	LOC117897997|XP_034663016.1|DSUB
OG0001062	LOC108015979|XP_036675063.1|DSUZ	LOC117897996|XP_034663013.1|DSUB
OG0001063	LOC108005215|XP_016923893.2|DSUZ	LOC117903081|XP_034670770.1|DSUB
OG0001063	LOC108005237|XP_016923918.1|DSUZ	LOC117891251|XP_034652505.1|DSUB
OG0001064	LOC108004648|XP_016923088.1|DSUZ	LOC117903237|XP_034671031.1|DSUB
OG0001065	LOC108006000|XP_036674334.1|DSUZ	LOC117894849|XP_034657996.1|DSUB, LOC117890391|XP_034651086.1|DSUB, LOC117889931|XP_034650353.1|DSUB, LOC117893362|XP_034655844.1|DSUB, LOC117889867|XP_034650265.1|DSUB
OG0001066	LOC108017736|XP_016940333.2|DSUZ, LOC118877050|XP_036669766.1|DSUZ, LOC118877251|XP_036670804.1|DSUZ, LOC108015143|XP_016936902.2|DSUZ	LOC117897711|XP_034662628.1|DSUB
OG0001067	LOC108021238|XP_016945336.1|DSUZ	LOC117901063|XP_034667566.1|DSUB
OG0001067	LOC108021240|XP_016945339.1|DSUZ	LOC117901065|XP_034667568.1|DSUB
OG0001068	LOC108012233|XP_016933019.1|DSUZ	LOC117893387|XP_034655873.1|DSUB
OG0001068	LOC108014647|XP_036670404.1|DSUZ	LOC117893520|XP_034656051.1|DSUB
OG0001069	LOC108008729|XP_016928118.1|DSUZ	LOC117890618|XP_034651449.1|DSUB
OG0001070	LOC108006740|XP_016925773.1|DSUZ	LOC117899703|XP_034665801.1|DSUB, LOC117898419|XP_034663688.1|DSUB
OG0001071	LOC108012512|XP_016933413.1|DSUZ	LOC117900969|XP_034667442.1|DSUB, LOC117901412|XP_034668038.1|DSUB
OG0001072	LOC108007490|XP_036671994.1|DSUZ	LOC117894845|XP_034657992.1|DSUB
OG0001073	LOC108018759|XP_036675481.1|DSUZ	LOC117896380|XP_034660552.1|DSUB
OG0001074	LOC108019628|XP_016942999.1|DSUZ	LOC117891125|XP_034652221.1|DSUB
OG0001075	LOC108012964|XP_016934007.1|DSUZ	LOC117895805|XP_034659617.1|DSUB
OG0001077	LOC108007329|XP_016926468.1|DSUZ	LOC117897413|XP_034662131.1|DSUB
OG0001078	LOC108004830|XP_016923395.2|DSUZ	LOC117900894|XP_034667320.1|DSUB
OG0001079	LOC108020070|XP_036670532.1|DSUZ	LOC117895434|XP_034658979.1|DSUB
OG0001080	LOC108013271|XP_016934527.1|DSUZ	LOC117895626|XP_034659271.1|DSUB
OG0001081	LOC108015956|XP_016937579.2|DSUZ	LOC117898504|XP_034663848.1|DSUB
OG0001082	LOC108009852|XP_016930038.1|DSUZ	LOC117889829|XP_034650202.1|DSUB
OG0001083	LOC108005225|XP_016923904.1|DSUZ, LOC108012351|XP_016933192.1|DSUZ	LOC117895332|XP_034658796.1|DSUB
OG0001084	LOC108017996|XP_016940833.1|DSUZ	LOC117891060|XP_034652123.1|DSUB
OG0001086	LOC108008586|XP_016927953.1|DSUZ	LOC117891073|XP_034652141.1|DSUB
OG0001087	LOC108021162|XP_016945230.1|DSUZ, LOC108019019|XP_036669631.1|DSUZ	LOC117901526|XP_034668192.1|DSUB
OG0001088	LOC108012600|XP_016933508.1|DSUZ	LOC117894642|XP_034657705.1|DSUB
OG0001089	LOC118877389|XP_036671889.1|DSUZ, LOC118877393|XP_036671897.1|DSUZ, LOC118877392|XP_036671896.1|DSUZ, LOC108020041|XP_036671891.1|DSUZ, LOC118877391|XP_036671895.1|DSUZ, LOC108020038|XP_036671893.1|DSUZ, LOC118877390|XP_036671894.1|DSUZ, LOC108020010|XP_036671888.1|DSUZ, LOC108020039|XP_016943621.2|DSUZ	LOC117894304|XP_034657161.1|DSUB
OG0001090	LOC108011840|XP_036672006.1|DSUZ	LOC117894796|XP_034657916.1|DSUB
OG0001092	LOC108005781|XP_016924603.1|DSUZ	LOC117901635|XP_034668356.1|DSUB
OG0001093	LOC108007974|XP_016927239.1|DSUZ	LOC117901798|XP_034668599.1|DSUB
OG0001094	LOC108011254|XP_036674113.1|DSUZ	LOC117900966|XP_034667436.1|DSUB, LOC117900968|XP_034667440.1|DSUB
OG0001095	LOC108009866|XP_016930057.1|DSUZ	LOC117901202|XP_034667747.1|DSUB
OG0001096	LOC108005228|XP_036677097.1|DSUZ, LOC108021505|XP_016945747.1|DSUZ	LOC117900177|XP_034666313.1|DSUB
OG0001097	LOC108011919|XP_036678282.1|DSUZ, LOC108018437|XP_016941485.1|DSUZ	LOC117902276|XP_034669435.1|DSUB
OG0001098	LOC108010709|XP_016931112.2|DSUZ	LOC117895074|XP_034658354.1|DSUB
OG0001099	LOC108012413|XP_016933263.1|DSUZ	LOC117894278|XP_034657125.1|DSUB
OG0001100	LOC108013974|XP_016935477.2|DSUZ	LOC117897810|XP_034662750.1|DSUB
OG0001101	LOC108009337|XP_016929104.1|DSUZ	LOC117891853|XP_034653493.1|DSUB
OG0001102	LOC108013488|XP_016934859.1|DSUZ	LOC117893877|XP_034656540.1|DSUB
OG0001103	LOC108004957|XP_016923550.2|DSUZ	LOC117898590|XP_034664026.1|DSUB
OG0001104	LOC108008464|XP_016927806.1|DSUZ	LOC117892556|XP_034654758.1|DSUB
OG0001105	LOC108008764|XP_016928151.1|DSUZ	LOC117898596|XP_034664037.1|DSUB
OG0001106	LOC108020361|XP_036676389.1|DSUZ	LOC117903003|XP_034670635.1|DSUB
OG0001108	LOC108005705|XP_016924521.2|DSUZ	LOC117897210|XP_034661805.1|DSUB
OG0001108	LOC108020642|XP_036673321.1|DSUZ	LOC117898916|XP_034664516.1|DSUB
OG0001109	LOC108008161|XP_016927439.1|DSUZ	LOC117892732|XP_034655045.1|DSUB
OG0001109	LOC108008602|XP_016927970.1|DSUZ	LOC117892731|XP_034655043.1|DSUB
OG0001110	LOC108005455|XP_016924236.1|DSUZ	LOC117901740|XP_034668517.1|DSUB
OG0001110	LOC108007434|XP_016926580.1|DSUZ, LOC118878967|XP_036677829.1|DSUZ	LOC117893348|XP_034655828.1|DSUB
OG0001111	LOC108008123|XP_016927402.1|DSUZ, LOC108008122|XP_016927400.1|DSUZ	LOC117891289|XP_034652572.1|DSUB
OG0001112	LOC108008667|XP_016928048.1|DSUZ	LOC117891206|XP_034652435.1|DSUB
OG0001113	LOC108021237|XP_016945335.1|DSUZ	LOC117901062|XP_034667565.1|DSUB
OG0001113	LOC108021239|XP_016945338.1|DSUZ	LOC117901064|XP_034667567.1|DSUB
OG0001114	LOC108011155|XP_016931732.1|DSUZ, LOC108010740|XP_016931159.1|DSUZ	LOC117901948|XP_034668812.1|DSUB
OG0001115	LOC108013959|XP_016935464.1|DSUZ, LOC108013940|XP_016935442.1|DSUZ, LOC108013950|XP_016935452.1|DSUZ	LOC117901853|XP_034668696.1|DSUB
OG0001116	LOC108009214|XP_016928863.1|DSUZ	LOC117892362|XP_034654463.1|DSUB
OG0001116	LOC108008097|XP_016927375.2|DSUZ	LOC117892444|XP_034654577.1|DSUB
OG0001117	LOC108018643|XP_016941703.2|DSUZ, LOC108010511|XP_016930877.2|DSUZ	LOC117893614|XP_034656182.1|DSUB, LOC117893458|XP_034655968.1|DSUB, LOC117893509|XP_034656039.1|DSUB
OG0001118	LOC108019074|XP_016942216.1|DSUZ	LOC117889609|XP_034649924.1|DSUB
OG0001119	LOC108011176|XP_036677448.1|DSUZ	LOC117897781|XP_034662720.1|DSUB
OG0001120	LOC108011039|XP_016931580.2|DSUZ	LOC117896613|XP_034660937.1|DSUB
OG0001120	LOC118877844|XP_036673973.1|DSUZ	LOC117899123|XP_034664807.1|DSUB
OG0001122	LOC108012389|XP_016933234.1|DSUZ	LOC117894629|XP_034657685.1|DSUB
OG0001124	LOC108020255|XP_036677515.1|DSUZ, LOC118877800|XP_036673818.1|DSUZ	LOC117899131|XP_034664818.1|DSUB
OG0001125	LOC108007802|XP_036674594.1|DSUZ, LOC118877710|XP_036673478.1|DSUZ	LOC117897892|XP_034662861.1|DSUB
OG0001126	LOC108011409|XP_036671040.1|DSUZ	LOC117895018|XP_034658261.1|DSUB
OG0001128	LOC108010262|XP_016930607.1|DSUZ	LOC117891449|XP_034652819.1|DSUB
OG0001129	LOC108017525|XP_016940083.2|DSUZ	LOC117902674|XP_034670094.1|DSUB
OG0001130	LOC108006633|XP_016925660.1|DSUZ	LOC117902017|XP_034668956.1|DSUB
OG0001131	LOC108020377|XP_016944114.1|DSUZ	LOC117903000|XP_034670619.1|DSUB
OG0001133	LOC108019161|XP_016942424.1|DSUZ	LOC117901378|XP_034667985.1|DSUB
OG0001134	LOC108009884|XP_016930081.1|DSUZ	LOC117890450|XP_034651179.1|DSUB
OG0001135	LOC108006235|XP_036674573.1|DSUZ, LOC108020859|XP_036672718.1|DSUZ	LOC117897588|XP_034662432.1|DSUB
OG0001136	LOC108006962|XP_036673066.1|DSUZ	LOC117897826|XP_034662770.1|DSUB
OG0001137	LOC108006075|XP_016925010.1|DSUZ	LOC117899208|XP_034664971.1|DSUB
OG0001138	LOC108013272|XP_016934528.1|DSUZ	LOC117895627|XP_034659272.1|DSUB
OG0001140	LOC108016074|XP_016938157.1|DSUZ	LOC117898815|XP_034664367.1|DSUB
OG0001141	LOC118877859|XP_036674055.1|DSUZ, LOC108018498|XP_016941545.2|DSUZ, LOC108019434|XP_016942746.2|DSUZ, LOC108018502|XP_016941548.2|DSUZ	LOC117898666|XP_034664132.1|DSUB
OG0001142	LOC108011995|XP_036674676.1|DSUZ	LOC117899018|XP_034664668.1|DSUB
OG0001142	LOC108017078|XP_036674674.1|DSUZ	LOC117899754|XP_034665896.1|DSUB
OG0001143	LOC108015552|XP_016937524.1|DSUZ	LOC117901969|XP_034668842.1|DSUB, LOC117891180|XP_034652397.1|DSUB, LOC117891371|XP_034652699.1|DSUB
OG0001144	LOC108008767|XP_016928153.1|DSUZ	LOC117892549|XP_034654750.1|DSUB
OG0001145	LOC108009150|XP_016928744.1|DSUZ	LOC117891389|XP_034652722.1|DSUB
OG0001145	LOC108008435|XP_016927773.1|DSUZ	LOC117891390|XP_034652724.1|DSUB
OG0001146	LOC108007900|XP_016927161.1|DSUZ	LOC117902267|XP_034669417.1|DSUB
OG0001146	LOC108018992|XP_016942090.1|DSUZ	LOC117903181|XP_034670919.1|DSUB
OG0001147	LOC108010505|XP_016930869.2|DSUZ, LOC108010483|XP_016930843.2|DSUZ	LOC117892052|XP_034653871.1|DSUB
OG0001148	LOC108020966|XP_016944901.1|DSUZ, LOC108020968|XP_016944902.1|DSUZ, LOC108020965|XP_016944900.1|DSUZ	LOC117900596|XP_034666897.1|DSUB, LOC117900597|XP_034666898.1|DSUB
OG0001149	LOC108005765|XP_036671682.1|DSUZ	LOC117893341|XP_034655822.1|DSUB
OG0001150	LOC108006652|XP_016925679.1|DSUZ, LOC118878922|XP_036677801.1|DSUZ, LOC108008389|XP_016927723.1|DSUZ, LOC108008391|XP_016927725.1|DSUZ, LOC108008117|XP_036669487.1|DSUZ, LOC108008984|XP_016928415.1|DSUZ, LOC108008390|XP_016927724.2|DSUZ	LOC117889926|XP_034650343.1|DSUB
OG0001151	LOC118876769|XP_016935723.2|DSUZ, LOC108014197|XP_016935722.2|DSUZ, LOC108014199|XP_016935725.1|DSUZ	LOC117896353|XP_034660520.1|DSUB
OG0001152	LOC118878064|XP_036675147.1|DSUZ, LOC108017874|XP_016940524.1|DSUZ, LOC108016022|XP_016938106.2|DSUZ	LOC117897801|XP_034662741.1|DSUB, LOC117897800|XP_034662740.1|DSUB
OG0001153	LOC108009886|XP_016930084.2|DSUZ	LOC117890907|XP_034651911.1|DSUB
OG0001154	LOC108021387|XP_016945573.1|DSUZ	LOC117900982|XP_034667466.1|DSUB
OG0001155	LOC108015303|XP_016937169.1|DSUZ	LOC117896430|XP_034660684.1|DSUB
OG0001157	LOC108018765|XP_036673707.1|DSUZ, LOC118878582|XP_036677503.1|DSUZ	LOC117898870|XP_034664442.1|DSUB
OG0001158	LOC108015462|XP_016937386.1|DSUZ	LOC117900114|XP_034666230.1|DSUB
OG0001159	LOC108010724|XP_036674711.1|DSUZ	LOC117898154|XP_034663244.1|DSUB
OG0001160	LOC108016365|XP_036675243.1|DSUZ, LOC118877558|XP_036672624.1|DSUZ	LOC117897386|XP_034662085.1|DSUB
OG0001161	LOC108020846|XP_036674569.1|DSUZ, LOC118877613|XP_036672859.1|DSUZ	LOC117898676|XP_034664147.1|DSUB
OG0001162	LOC108017505|XP_016940055.2|DSUZ	LOC117897158|XP_034661719.1|DSUB
OG0001163	LOC108017550|XP_036674354.1|DSUZ, LOC108010982|XP_036672666.1|DSUZ	LOC117899689|XP_034665776.1|DSUB
OG0001164	LOC108006448|XP_016925462.1|DSUZ	LOC117899331|XP_034665158.1|DSUB, LOC117896953|XP_034661388.1|DSUB
OG0001165	LOC118876982|XP_036669623.1|DSUZ, LOC108009034|XP_016928497.1|DSUZ, LOC118876981|XP_036669622.1|DSUZ, LOC108009033|XP_016928495.1|DSUZ	LOC117891574|XP_034652989.1|DSUB
