Orthogroup	DSUZ.longest_only	DNOV.longest_only
OG0002019	LOC108018691|XP_016941757.1|DSUZ	LOC115759772|XP_030556699.1|DNOV
OG0002020	LOC108005077|XP_016923710.1|DSUZ	LOC115769293|XP_030569879.1|DNOV
OG0002021	LOC108009285|XP_016929003.1|DSUZ	LOC115765447|XP_030564874.1|DNOV
OG0002022	LOC108021030|XP_016945007.1|DSUZ	LOC115758806|XP_030555443.1|DNOV
OG0002023	LOC108014135|XP_036673904.1|DSUZ	LOC115761667|XP_030559376.1|DNOV
OG0002024	LOC108017977|XP_016940795.1|DSUZ	LOC115759881|XP_030556856.1|DNOV
OG0002025	LOC108019008|XP_036677716.1|DSUZ	LOC115758848|XP_030555490.1|DNOV
OG0002026	LOC108007455|XP_016926612.2|DSUZ	LOC115771419|XP_030572981.1|DNOV
OG0002027	LOC108008116|XP_036669406.1|DSUZ	LOC115761741|XP_030559496.1|DNOV
OG0002028	LOC108009466|XP_016929334.1|DSUZ	LOC115758221|XP_030554631.1|DNOV
OG0002029	LOC108011460|XP_016932095.2|DSUZ	LOC115769926|XP_030570825.1|DNOV
OG0002030	LOC108008639|XP_016928007.1|DSUZ	LOC115771962|XP_030573735.1|DNOV
OG0002031	LOC108019610|XP_016942980.2|DSUZ	LOC115757903|XP_030554211.1|DNOV
OG0002032	LOC108008009|XP_036672636.1|DSUZ	LOC115770922|XP_030572240.1|DNOV
OG0002033	LOC108021788|XP_036677054.1|DSUZ	LOC115768857|XP_030569418.1|DNOV
OG0002034	LOC108014971|XP_016936680.2|DSUZ	LOC115767775|XP_030567960.1|DNOV
OG0002035	LOC108007956|XP_016927214.2|DSUZ	LOC115763635|XP_030562124.1|DNOV, LOC115767251|XP_030567317.1|DNOV
OG0002036	LOC108013906|XP_036674040.1|DSUZ	LOC115757738|XP_030553983.1|DNOV
OG0002037	LOC108020028|XP_016943603.1|DSUZ	LOC115762826|XP_030561051.1|DNOV
OG0002038	LOC108005030|XP_016923654.2|DSUZ, LOC118877561|XP_036672640.1|DSUZ	LOC115770800|XP_030572083.1|DNOV
OG0002040	LOC108017088|XP_016939536.1|DSUZ	LOC115761926|XP_030559817.1|DNOV
OG0002041	LOC108019800|XP_036669725.1|DSUZ	LOC115766462|XP_030566257.1|DNOV, LOC115764556|XP_030563541.1|DNOV
OG0002042	LOC108017123|XP_016939576.1|DSUZ	LOC115761759|XP_030559524.1|DNOV
OG0002043	LOC108006730|XP_016925762.2|DSUZ	LOC115765736|XP_030565261.1|DNOV
OG0002044	LOC108016077|XP_016938159.2|DSUZ	LOC115761617|XP_030559302.1|DNOV
OG0002045	LOC108012222|XP_036673080.1|DSUZ	LOC115763890|XP_030562527.1|DNOV
OG0002046	LOC108005498|XP_016924291.1|DSUZ, LOC108011210|XP_016931791.1|DSUZ	LOC115768309|XP_030568717.1|DNOV
OG0002047	LOC108014941|XP_036676543.1|DSUZ	LOC115769126|XP_030569692.1|DNOV
OG0002048	LOC118877869|XP_036674087.1|DSUZ, LOC108017406|XP_016939920.1|DSUZ	LOC115767928|XP_030568157.1|DNOV
OG0002049	LOC108006061|XP_016924994.2|DSUZ	LOC115767880|XP_030568102.1|DNOV
OG0002050	LOC118877700|XP_036673451.1|DSUZ	LOC115770932|XP_030572250.1|DNOV, LOC115770935|XP_030572252.1|DNOV
OG0002051	LOC108009786|XP_016929917.1|DSUZ	LOC115771458|XP_030573037.1|DNOV
OG0002052	LOC108018818|XP_016941892.2|DSUZ	LOC115762889|XP_030561123.1|DNOV
OG0002053	LOC108018553|XP_016941595.2|DSUZ	LOC115759649|XP_030556497.1|DNOV
OG0002054	LOC108006724|XP_016925756.2|DSUZ	LOC115761806|XP_030559611.1|DNOV
OG0002055	LOC108010873|XP_036677579.1|DSUZ, LOC108014339|XP_016935911.2|DSUZ	LOC115770904|XP_030572203.1|DNOV
OG0002056	LOC108011735|XP_036671261.1|DSUZ	LOC115770539|XP_030571703.1|DNOV
OG0002057	LOC108021590|XP_016945873.1|DSUZ	LOC115758569|XP_030555140.1|DNOV
OG0002058	LOC108013048|XP_016934148.1|DSUZ	LOC115762652|XP_030560818.1|DNOV
OG0002059	LOC108004983|XP_016923591.1|DSUZ	LOC115766176|XP_030565879.1|DNOV
OG0002060	LOC108009722|XP_016929792.1|DSUZ	LOC115761189|XP_030558725.1|DNOV
OG0002061	LOC108010123|XP_016930440.1|DSUZ	LOC115765264|XP_030564882.1|DNOV
OG0002062	LOC108011222|XP_016931809.1|DSUZ	LOC115768327|XP_030568744.1|DNOV
OG0002063	LOC108015304|XP_016937171.1|DSUZ	LOC115767993|XP_030568255.1|DNOV
OG0002064	LOC108020048|XP_016943633.1|DSUZ	LOC115768287|XP_030568686.1|DNOV
OG0002065	LOC108013246|XP_036670730.1|DSUZ	LOC115769628|XP_030570396.1|DNOV
OG0002066	LOC108014539|XP_036673416.1|DSUZ	LOC115770750|XP_030572015.1|DNOV
OG0002067	LOC108009467|XP_016929336.1|DSUZ	LOC115758222|XP_030554632.1|DNOV
OG0002068	LOC108018176|XP_016941164.1|DSUZ	LOC115760773|XP_030558121.1|DNOV
OG0002069	LOC118879104|XP_036677980.1|DSUZ, LOC108008004|XP_016927273.2|DSUZ, LOC118879107|XP_036677981.1|DSUZ, LOC118879102|XP_036677979.1|DSUZ	LOC115767327|XP_030567430.1|DNOV
OG0002070	LOC108012088|XP_016932853.1|DSUZ	LOC115766094|XP_030565763.1|DNOV
OG0002071	LOC108014563|XP_016936203.2|DSUZ	LOC115772036|XP_030573833.1|DNOV
OG0002072	LOC108009204|XP_016928854.1|DSUZ	LOC115760754|XP_030558092.1|DNOV
OG0002073	LOC108012955|XP_036671686.1|DSUZ	LOC115770534|XP_030571696.1|DNOV
OG0002074	LOC108009400|XP_016929208.1|DSUZ	LOC115764534|XP_030563505.1|DNOV
OG0002075	LOC108018938|XP_016942023.1|DSUZ	LOC115759044|XP_030555728.1|DNOV
OG0002076	LOC108009721|XP_016929776.1|DSUZ	LOC115758113|XP_030554497.1|DNOV
OG0002077	LOC108013015|XP_016934092.1|DSUZ	LOC115762559|XP_030560699.1|DNOV
OG0002078	LOC108019856|XP_016943388.1|DSUZ	LOC115757853|XP_030554149.1|DNOV
OG0002079	LOC108011424|XP_016932038.1|DSUZ	LOC115770123|XP_030571117.1|DNOV
OG0002080	LOC108010215|XP_016930547.1|DSUZ	LOC115757818|XP_030554101.1|DNOV
OG0002081	LOC108008412|XP_016927747.1|DSUZ	LOC115757797|XP_030554073.1|DNOV
OG0002082	LOC108009295|XP_036669694.1|DSUZ	LOC115764478|XP_030563404.1|DNOV
OG0002083	LOC108016542|XP_036676840.1|DSUZ	LOC115766846|XP_030566755.1|DNOV
OG0002084	LOC108008319|XP_016927625.1|DSUZ	LOC115766577|XP_030566422.1|DNOV
OG0002085	LOC108009593|XP_036669454.1|DSUZ	LOC115760785|XP_030558138.1|DNOV
OG0002086	LOC108008354|XP_016927673.1|DSUZ	LOC115766541|XP_030566370.1|DNOV
OG0002087	LOC108005788|XP_016924607.2|DSUZ	LOC115769118|XP_030569686.1|DNOV
OG0002088	LOC108013145|XP_036672228.1|DSUZ	LOC115770225|XP_030571287.1|DNOV
OG0002089	LOC108019811|XP_016943311.1|DSUZ	LOC115764564|XP_030563548.1|DNOV
OG0002090	LOC108011264|XP_036670757.1|DSUZ	LOC115769521|XP_030570221.1|DNOV
OG0002091	LOC108008851|XP_016928245.1|DSUZ	LOC115758063|XP_030554437.1|DNOV
OG0002092	LOC108011317|XP_016931913.1|DSUZ	LOC115762759|XP_030560961.1|DNOV
OG0002093	LOC108009084|XP_016928629.1|DSUZ	LOC115757859|XP_030554158.1|DNOV
OG0002094	LOC108008761|XP_016928148.1|DSUZ	LOC115762864|XP_030561102.1|DNOV
OG0002095	LOC108015024|XP_016936742.1|DSUZ	LOC115768317|XP_030568726.1|DNOV
OG0002096	LOC108009643|XP_036668903.1|DSUZ	LOC115757832|XP_030554119.1|DNOV
OG0002097	LOC108009142|XP_016928735.1|DSUZ	LOC115758293|XP_030554719.1|DNOV
OG0002098	LOC108017600|XP_036671317.1|DSUZ	LOC115770196|XP_030571220.1|DNOV
OG0002099	LOC108006495|XP_036672986.1|DSUZ	LOC115759503|XP_030556304.1|DNOV
OG0002100	LOC108011362|XP_016931961.1|DSUZ	LOC115770037|XP_030570987.1|DNOV
OG0002101	LOC118877127|XP_036670210.1|DSUZ, LOC108019767|XP_036670204.1|DSUZ	LOC115764454|XP_030563351.1|DNOV
OG0002102	LOC108009428|XP_016929248.1|DSUZ	LOC115771985|XP_030573768.1|DNOV
OG0002103	LOC108006105|XP_036673031.1|DSUZ	LOC115759497|XP_030556295.1|DNOV
OG0002106	LOC118877647|XP_036673114.1|DSUZ, LOC108006503|XP_036672984.1|DSUZ	LOC115771621|XP_030573259.1|DNOV
OG0002107	LOC108020886|XP_016944778.1|DSUZ	LOC115759940|XP_030556938.1|DNOV
OG0002108	LOC118877945|XP_036674562.1|DSUZ	LOC115771600|XP_030573217.1|DNOV
OG0002109	LOC108010803|XP_016931226.2|DSUZ, LOC108010768|XP_036675515.1|DSUZ	LOC115761890|XP_030559754.1|DNOV
OG0002110	LOC108013364|XP_016935073.2|DSUZ	LOC115759359|XP_030556141.1|DNOV
OG0002111	LOC108019237|XP_016942526.1|DSUZ, LOC108019032|XP_016942134.1|DSUZ	LOC115763220|XP_030561553.1|DNOV
OG0002112	LOC108019138|XP_016942411.1|DSUZ, LOC108012997|XP_016934069.2|DSUZ, LOC108019213|XP_016942534.2|DSUZ	LOC115759217|XP_030555969.1|DNOV
OG0002113	LOC108016107|XP_036673108.1|DSUZ, LOC108017328|XP_036673107.1|DSUZ	LOC115771710|XP_030573390.1|DNOV
OG0002114	LOC108019304|XP_016942613.2|DSUZ, LOC108019303|XP_016942612.1|DSUZ	LOC115761299|XP_030558885.1|DNOV
OG0002115	LOC108017947|XP_016940666.1|DSUZ, LOC108017948|XP_016940667.1|DSUZ	LOC115760490|XP_030557699.1|DNOV
OG0002117	LOC108008965|XP_016928389.1|DSUZ	LOC115767283|XP_030567374.1|DNOV
OG0002118	LOC108007317|XP_036677431.1|DSUZ	LOC115760383|XP_030557537.1|DNOV
OG0002119	LOC108006607|XP_036673216.1|DSUZ	LOC115757681|XP_030553877.1|DNOV
OG0002120	LOC108020428|XP_016944229.1|DSUZ	LOC115766745|XP_030566581.1|DNOV
OG0002121	LOC108014782|XP_016936464.1|DSUZ	LOC115764171|XP_030562916.1|DNOV
OG0002123	LOC108015212|XP_016937040.1|DSUZ	LOC115758912|XP_030555569.1|DNOV
OG0002124	LOC108010417|XP_036675971.1|DSUZ	LOC115767082|XP_030567088.1|DNOV
OG0002125	LOC108009618|XP_016929592.1|DSUZ	LOC115760721|XP_030558057.1|DNOV
OG0002126	LOC108012475|XP_016933358.1|DSUZ	LOC115770261|XP_030571336.1|DNOV
OG0002127	LOC108016907|XP_016939311.1|DSUZ	LOC115764403|XP_030563254.1|DNOV
OG0002128	LOC108010448|XP_016930797.1|DSUZ	LOC115767111|XP_030567124.1|DNOV
OG0002129	LOC108014440|XP_036672899.1|DSUZ	LOC115764225|XP_030562999.1|DNOV
OG0002130	LOC108016721|XP_016938938.1|DSUZ	LOC115768446|XP_030568865.1|DNOV
OG0002131	LOC108004864|XP_036673563.1|DSUZ, LOC108020291|XP_016943908.2|DSUZ	LOC115761630|XP_030559319.1|DNOV
OG0002132	LOC108021285|XP_016945413.1|DSUZ	LOC115763340|XP_030561709.1|DNOV
OG0002133	LOC108005407|XP_016924159.1|DSUZ	LOC115766862|XP_030566781.1|DNOV
OG0002134	LOC108016903|XP_016939308.1|DSUZ	LOC115768786|XP_030569343.1|DNOV
OG0002135	LOC108019071|XP_036675855.1|DSUZ	LOC115769042|XP_030569607.1|DNOV
OG0002136	LOC108015496|XP_036675292.1|DSUZ	LOC115764976|XP_030564163.1|DNOV
OG0002137	LOC108007461|XP_016926617.1|DSUZ	LOC115764757|XP_030563853.1|DNOV
OG0002138	LOC108016598|XP_016938775.1|DSUZ	LOC115768273|XP_030568670.1|DNOV
OG0002140	LOC108016626|XP_036676458.1|DSUZ	LOC115767278|XP_030567370.1|DNOV
OG0002141	LOC108011462|XP_016932097.1|DSUZ	LOC115759098|XP_030555792.1|DNOV, LOC115760390|XP_030557547.1|DNOV
OG0002142	LOC108011603|XP_016932262.1|DSUZ	LOC115771676|XP_030573351.1|DNOV
OG0002143	LOC108021261|XP_016945372.1|DSUZ	LOC115758609|XP_030555200.1|DNOV
OG0002144	LOC108020416|XP_016944208.1|DSUZ	LOC115766709|XP_030566487.1|DNOV
OG0002145	LOC108013998|XP_036674519.1|DSUZ, LOC118877591|XP_036672761.1|DSUZ	LOC115770837|XP_030572131.1|DNOV
OG0002146	LOC108011640|XP_016932317.1|DSUZ	LOC115761717|XP_030559456.1|DNOV
OG0002147	LOC108018857|XP_036675804.1|DSUZ	LOC115765433|XP_030564839.1|DNOV
OG0002148	LOC108007073|XP_036671956.1|DSUZ	LOC115768094|XP_030568438.1|DNOV
OG0002149	LOC108020406|XP_016944187.1|DSUZ	LOC115766741|XP_030566567.1|DNOV
OG0002150	LOC108005403|XP_016924156.1|DSUZ	LOC115767740|XP_030567911.1|DNOV
OG0002151	LOC108009147|XP_016928743.1|DSUZ, LOC108019297|XP_016942640.1|DSUZ	LOC115763030|XP_030561297.1|DNOV
OG0002152	LOC108017514|XP_016940071.2|DSUZ	LOC115761274|XP_030558849.1|DNOV
OG0002153	LOC108014308|XP_036674364.1|DSUZ	LOC115764929|XP_030564099.1|DNOV
OG0002154	LOC108016939|XP_016939358.1|DSUZ, LOC108019296|XP_036673944.1|DSUZ	LOC115768454|XP_030568876.1|DNOV
OG0002155	LOC108018268|XP_016941278.2|DSUZ	LOC115771857|XP_030573597.1|DNOV
OG0002156	LOC108007694|XP_016926918.1|DSUZ	LOC115771401|XP_030572956.1|DNOV, LOC115760428|XP_030557599.1|DNOV
OG0002157	LOC108018464|XP_036673902.1|DSUZ	LOC115761232|XP_030558784.1|DNOV
OG0002158	LOC108018177|XP_016941165.1|DSUZ	LOC115760775|XP_030558124.1|DNOV
OG0002159	LOC108009632|XP_016929611.1|DSUZ	LOC115760751|XP_030558090.1|DNOV
OG0002160	LOC108016421|XP_036672838.1|DSUZ, LOC108014869|XP_036675174.1|DSUZ	LOC115772053|XP_030573857.1|DNOV
OG0002161	LOC108020118|XP_016943707.2|DSUZ	LOC115771997|XP_030573788.1|DNOV
OG0002162	LOC118878119|XP_036675458.1|DSUZ, LOC108006795|XP_016925832.1|DSUZ	LOC115761900|XP_030559776.1|DNOV
OG0002163	LOC108011154|XP_016931729.1|DSUZ	LOC115769053|XP_030569625.1|DNOV, LOC115769537|XP_030570237.1|DNOV
OG0002164	LOC108012109|XP_036674464.1|DSUZ	LOC115763629|XP_030562117.1|DNOV
OG0002165	LOC108013555|XP_016934959.1|DSUZ	LOC115761400|XP_030559018.1|DNOV
OG0002166	LOC108011979|XP_016932729.1|DSUZ	LOC115758919|XP_030555578.1|DNOV
OG0002167	LOC108017840|XP_016940483.1|DSUZ	LOC115764554|XP_030563536.1|DNOV
OG0002168	LOC108009879|XP_016930075.1|DSUZ	LOC115762407|XP_030560496.1|DNOV
OG0002169	LOC108013613|XP_016935043.1|DSUZ	LOC115769913|XP_030570796.1|DNOV
OG0002170	LOC108020410|XP_016944195.1|DSUZ	LOC115766792|XP_030566671.1|DNOV
OG0002171	LOC108015777|XP_016937819.1|DSUZ	LOC115764846|XP_030563957.1|DNOV
OG0002172	LOC108011013|XP_016931528.2|DSUZ	LOC115764650|XP_030563688.1|DNOV
OG0002173	LOC108021060|XP_016945056.1|DSUZ	LOC115760169|XP_030557249.1|DNOV
OG0002174	LOC108010882|XP_016931359.2|DSUZ, LOC118877953|XP_036674611.1|DSUZ	LOC115771771|XP_030573486.1|DNOV
OG0002175	LOC108014438|XP_036675600.1|DSUZ, LOC118877954|XP_036674612.1|DSUZ	LOC115771772|XP_030573487.1|DNOV
OG0002176	LOC108014140|XP_016935659.2|DSUZ	LOC115770587|XP_030571775.1|DNOV
OG0002177	LOC108015681|XP_016937687.1|DSUZ	LOC115772103|XP_030573928.1|DNOV
OG0002178	LOC108016153|XP_036675260.1|DSUZ	LOC115771648|XP_030573312.1|DNOV
OG0002180	LOC118878777|XP_036677668.1|DSUZ, LOC118879222|XP_036678008.1|DSUZ, LOC108016478|XP_036675290.1|DSUZ	LOC115761563|XP_030559208.1|DNOV
OG0002181	LOC108014992|XP_016936703.1|DSUZ	LOC115765436|XP_030564862.1|DNOV
OG0002182	LOC108016364|XP_016938487.2|DSUZ, LOC118876746|XP_036672618.1|DSUZ	LOC115764119|XP_030562841.1|DNOV
OG0002183	LOC108008622|XP_016927992.1|DSUZ	LOC115764565|XP_030563550.1|DNOV
OG0002184	LOC108015940|XP_016938012.2|DSUZ	LOC115764609|XP_030563620.1|DNOV
OG0002185	LOC108006412|XP_036673302.1|DSUZ	LOC115765021|XP_030564235.1|DNOV
OG0002186	LOC108018264|XP_016941272.2|DSUZ, LOC108017043|XP_016939485.2|DSUZ	LOC115759202|XP_030555948.1|DNOV
OG0002187	LOC108012185|XP_036673013.1|DSUZ, LOC108006379|XP_016925391.1|DSUZ	LOC115761174|XP_030558696.1|DNOV
OG0002188	LOC108010100|XP_016930410.1|DSUZ	LOC115759083|XP_030555779.1|DNOV
OG0002189	LOC108007065|XP_016926158.1|DSUZ	LOC115761861|XP_030559714.1|DNOV
OG0002190	LOC108012018|XP_036673217.1|DSUZ	LOC115761586|XP_030559236.1|DNOV
OG0002191	LOC108012839|XP_016933795.1|DSUZ	LOC115770497|XP_030571651.1|DNOV
OG0002192	LOC108007746|XP_016926990.1|DSUZ	LOC115768356|XP_030568787.1|DNOV
OG0002193	LOC108020569|XP_016944421.1|DSUZ	LOC115762018|XP_030559945.1|DNOV
OG0002194	LOC108019523|XP_036673412.1|DSUZ	LOC115761692|XP_030559418.1|DNOV
OG0002195	LOC108015757|XP_016937783.2|DSUZ	LOC115764101|XP_030562814.1|DNOV
OG0002196	LOC108010922|XP_016931411.2|DSUZ	LOC115765666|XP_030565184.1|DNOV
OG0002197	LOC108013495|XP_016934867.1|DSUZ	LOC115762742|XP_030560939.1|DNOV
OG0002198	LOC108016087|XP_036675064.1|DSUZ	LOC115761438|XP_030559066.1|DNOV
OG0002199	LOC108006084|XP_016925019.2|DSUZ	LOC115757664|XP_030553841.1|DNOV
OG0002202	LOC108015643|XP_036674261.1|DSUZ, LOC108017439|XP_036672644.1|DSUZ	LOC115764031|XP_030562723.1|DNOV
OG0002203	LOC108010877|XP_036675360.1|DSUZ, LOC118877891|XP_036674207.1|DSUZ	LOC115771642|XP_030573302.1|DNOV
OG0002204	LOC108006617|XP_036673212.1|DSUZ	LOC115757682|XP_030553880.1|DNOV
OG0002205	LOC118877815|XP_036673860.1|DSUZ, LOC118878589|XP_036677519.1|DSUZ	LOC115761743|XP_030559495.1|DNOV
OG0002206	LOC108005979|XP_036673139.1|DSUZ	LOC115761451|XP_030559078.1|DNOV
OG0002207	LOC108008083|XP_036673542.1|DSUZ	LOC115764159|XP_030562897.1|DNOV
OG0002208	LOC108014756|XP_036673496.1|DSUZ	LOC115764016|XP_030562705.1|DNOV
OG0002209	LOC108015323|XP_016937211.1|DSUZ	LOC115767546|XP_030567688.1|DNOV
OG0002210	LOC108014357|XP_016935933.1|DSUZ	LOC115757688|XP_030553886.1|DNOV
OG0002211	LOC108018303|XP_036674748.1|DSUZ	LOC115761796|XP_030559595.1|DNOV
OG0002212	LOC108014139|XP_036672788.1|DSUZ	LOC115764968|XP_030564152.1|DNOV
OG0002213	LOC108015981|XP_016938057.1|DSUZ	LOC115765589|XP_030565099.1|DNOV
OG0002215	LOC108015608|XP_036674037.1|DSUZ, LOC108014529|XP_036673698.1|DSUZ	LOC115757721|XP_030553947.1|DNOV
OG0002216	LOC108014309|XP_036674153.1|DSUZ	LOC115760321|XP_030557471.1|DNOV
OG0002217	LOC108014619|XP_036674169.1|DSUZ, LOC108014618|XP_036675525.1|DSUZ	LOC115757719|XP_030553944.1|DNOV
OG0002218	LOC108005363|XP_016924103.1|DSUZ	LOC115767965|XP_030568224.1|DNOV
OG0002219	LOC108014907|XP_036674580.1|DSUZ, LOC108014221|XP_036672783.1|DSUZ	LOC115761424|XP_030559045.1|DNOV
OG0002220	LOC108014916|XP_036674341.1|DSUZ, LOC108014906|XP_036672732.1|DSUZ	LOC115761462|XP_030559089.1|DNOV
OG0002221	LOC108013479|XP_016934851.1|DSUZ	LOC115769484|XP_030570162.1|DNOV
OG0002222	LOC108009535|XP_016929459.1|DSUZ	LOC115760184|XP_030557277.1|DNOV
OG0002223	LOC108009094|XP_036668933.1|DSUZ	LOC115762514|XP_030560623.1|DNOV
OG0002224	LOC108017926|XP_016940589.1|DSUZ	LOC115764588|XP_030563603.1|DNOV
OG0002225	LOC108005912|XP_036671642.1|DSUZ	LOC115767921|XP_030568153.1|DNOV
OG0002226	LOC108017794|XP_016940427.1|DSUZ	LOC115758386|XP_030554897.1|DNOV
OG0002227	LOC108008193|XP_036669651.1|DSUZ	LOC115763611|XP_030562128.1|DNOV
OG0002228	LOC108019568|XP_036669913.1|DSUZ	LOC115758009|XP_030554366.1|DNOV
OG0002229	LOC108009266|XP_016928959.1|DSUZ	LOC115760574|XP_030557851.1|DNOV
OG0002230	LOC108019819|XP_016943322.1|DSUZ	LOC115762474|XP_030560552.1|DNOV
OG0002231	LOC108018146|XP_016941099.2|DSUZ	LOC115762300|XP_030560327.1|DNOV
OG0002232	LOC108009591|XP_016929552.1|DSUZ	LOC115758245|XP_030554664.1|DNOV
OG0002233	LOC108011746|XP_036670948.1|DSUZ	LOC115769382|XP_030570037.1|DNOV
OG0002235	LOC108009391|XP_036669266.1|DSUZ	LOC115760578|XP_030557857.1|DNOV
OG0002236	LOC108010172|XP_016930505.2|DSUZ, LOC108010171|XP_016930503.2|DSUZ	LOC115760532|XP_030557775.1|DNOV
OG0002237	LOC108010099|XP_016930409.1|DSUZ	LOC115760432|XP_030557605.1|DNOV
OG0002238	LOC108018141|XP_016941088.1|DSUZ	LOC115771249|XP_030572713.1|DNOV
OG0002239	LOC108019597|XP_016942928.1|DSUZ	LOC115760498|XP_030557709.1|DNOV
OG0002240	LOC108009427|XP_016929246.1|DSUZ	LOC115761155|XP_030558688.1|DNOV
OG0002241	LOC108012592|XP_016933500.1|DSUZ	LOC115769618|XP_030570375.1|DNOV
OG0002242	LOC108012346|XP_016933184.1|DSUZ	LOC115767144|XP_030567172.1|DNOV
OG0002243	LOC118877707|XP_036673473.1|DSUZ, LOC108018513|XP_036674179.1|DSUZ	LOC115757748|XP_030554004.1|DNOV
OG0002244	LOC108014096|XP_016935604.2|DSUZ	LOC115769986|XP_030570912.1|DNOV
OG0002245	LOC108006862|XP_036670915.1|DSUZ	LOC115767908|XP_030568141.1|DNOV
OG0002246	LOC108018144|XP_016941093.1|DSUZ	LOC115764131|XP_030562866.1|DNOV
OG0002247	LOC108009881|XP_016930076.1|DSUZ	LOC115762486|XP_030560624.1|DNOV
OG0002248	LOC108020054|XP_036671887.1|DSUZ	LOC115762593|XP_030560741.1|DNOV
OG0002249	LOC108012727|XP_016933648.1|DSUZ	LOC115767128|XP_030567150.1|DNOV
OG0002250	LOC108008188|XP_036669598.1|DSUZ	LOC115762314|XP_030560341.1|DNOV
OG0002251	LOC108008500|XP_016927853.1|DSUZ	LOC115762315|XP_030560342.1|DNOV
OG0002252	LOC108010077|XP_016930381.1|DSUZ	LOC115762296|XP_030560321.1|DNOV
OG0002253	LOC108010133|XP_016930450.1|DSUZ	LOC115770602|XP_030571837.1|DNOV
OG0002254	LOC108011530|XP_036673949.1|DSUZ	LOC115761598|XP_030559258.1|DNOV
OG0002255	LOC108015186|XP_016936989.1|DSUZ	LOC115769131|XP_030569697.1|DNOV
OG0002257	LOC108009456|XP_016929312.1|DSUZ	LOC115762185|XP_030560165.1|DNOV
OG0002258	LOC108013284|XP_016934546.1|DSUZ	LOC115770857|XP_030572157.1|DNOV
OG0002259	LOC108019131|XP_016942360.1|DSUZ	LOC115768105|XP_030568465.1|DNOV
OG0002260	LOC108005865|XP_016924732.1|DSUZ	LOC115769292|XP_030569882.1|DNOV
OG0002261	LOC108010659|XP_016931046.1|DSUZ	LOC115771390|XP_030572935.1|DNOV
OG0002262	LOC108009754|XP_016929856.1|DSUZ	LOC115758233|XP_030554645.1|DNOV
OG0002263	LOC108007488|XP_036671773.1|DSUZ	LOC115767697|XP_030567851.1|DNOV
OG0002264	LOC108009534|XP_016929457.1|DSUZ, LOC118878219|XP_036675944.1|DSUZ, LOC108010423|XP_036675993.1|DSUZ, LOC118878242|XP_036676001.1|DSUZ	LOC115760177|XP_030557265.1|DNOV
OG0002265	LOC108012636|XP_036672098.1|DSUZ	LOC115762931|XP_030561172.1|DNOV
OG0002266	LOC108005557|XP_016924341.1|DSUZ	LOC115770288|XP_030571383.1|DNOV
OG0002267	LOC108013609|XP_016935040.1|DSUZ	LOC115771024|XP_030572410.1|DNOV
OG0002268	LOC108013393|XP_016934733.1|DSUZ	LOC115769625|XP_030570392.1|DNOV
OG0002269	LOC108017699|XP_036669849.1|DSUZ	LOC115762313|XP_030560340.1|DNOV
OG0002270	LOC108009823|XP_016929996.1|DSUZ	LOC115761068|XP_030558547.1|DNOV
OG0002271	LOC108013421|XP_016934773.1|DSUZ	LOC115770252|XP_030571326.1|DNOV
OG0002272	LOC108013526|XP_016934911.1|DSUZ	LOC115762629|XP_030560791.1|DNOV
OG0002273	LOC108011881|XP_036672208.1|DSUZ	LOC115769329|XP_030569928.1|DNOV
OG0002274	LOC108017609|XP_036671388.1|DSUZ, LOC108007761|XP_036678184.1|DSUZ	LOC115769356|XP_030569990.1|DNOV
OG0002275	LOC108013426|XP_016934780.1|DSUZ	LOC115767122|XP_030567141.1|DNOV
OG0002276	LOC108012830|XP_016933779.2|DSUZ	LOC115765804|XP_030565368.1|DNOV
OG0002277	LOC108012817|XP_016933745.1|DSUZ	LOC115765817|XP_030565399.1|DNOV
OG0002278	LOC108012232|XP_036671952.1|DSUZ	LOC115769459|XP_030570132.1|DNOV
OG0002279	LOC108012445|XP_016933304.1|DSUZ	LOC115771466|XP_030573048.1|DNOV
OG0002280	LOC108006686|XP_036671917.1|DSUZ	LOC115771289|XP_030572772.1|DNOV
OG0002281	LOC108006665|XP_036670808.1|DSUZ	LOC115769798|XP_030570626.1|DNOV
OG0002282	LOC108007163|XP_016926270.1|DSUZ	LOC115762792|XP_030561005.1|DNOV
OG0002283	LOC108008759|XP_016928146.1|DSUZ	LOC115762155|XP_030560129.1|DNOV
OG0002284	LOC108019807|XP_016943304.1|DSUZ	LOC115764868|XP_030564007.1|DNOV
OG0002285	LOC108021830|XP_016946124.1|DSUZ	LOC115768612|XP_030569128.1|DNOV
OG0002286	LOC108018049|XP_016940930.2|DSUZ, LOC108010257|XP_016930603.2|DSUZ	LOC115766543|XP_030566374.1|DNOV
OG0002287	LOC108009969|XP_016930220.1|DSUZ	LOC115760664|XP_030557991.1|DNOV
OG0002288	LOC108013055|XP_016934162.1|DSUZ	LOC115770269|XP_030571347.1|DNOV
OG0002289	LOC108012912|XP_016933922.1|DSUZ	LOC115771150|XP_030572582.1|DNOV, LOC115771160|XP_030572593.1|DNOV
OG0002290	LOC108007729|XP_016926968.1|DSUZ	LOC115759349|XP_030556132.1|DNOV
OG0002291	LOC108018041|XP_016940917.1|DSUZ	LOC115762419|XP_030560474.1|DNOV
OG0002292	LOC108018152|XP_016941104.1|DSUZ	LOC115762125|XP_030560090.1|DNOV
