Orthogroup	DSUZ.longest_only	DEUG.longest_only
OG0001459	LOC108012504|XP_036671988.1|DSUZ	LOC108108127|XP_017071537.1|DEUG
OG0001460	LOC108017918|XP_016940577.1|DSUZ	LOC108112589|XP_017078120.1|DEUG
OG0001461	LOC108015345|XP_016937242.1|DSUZ	LOC108105071|XP_017066982.1|DEUG
OG0001462	LOC108007143|XP_016926235.1|DSUZ	LOC108107935|XP_017071252.1|DEUG
OG0001463	LOC108012130|XP_036674286.1|DSUZ	LOC108113607|XP_017079753.1|DEUG
OG0001464	LOC108016783|XP_016939040.2|DSUZ	LOC108104390|XP_017065918.1|DEUG
OG0001465	LOC108008445|XP_016927785.1|DSUZ	LOC108113250|XP_017079286.1|DEUG
OG0001466	LOC108014293|XP_016935848.1|DSUZ	LOC108104105|XP_017065493.1|DEUG
OG0001467	LOC108013349|XP_016934654.1|DSUZ	LOC108111655|XP_017076678.1|DEUG
OG0001468	LOC108012424|XP_016933275.1|DSUZ	LOC108108266|XP_017071713.1|DEUG
OG0001469	LOC108009341|XP_016929116.1|DSUZ	LOC108106461|XP_017069015.1|DEUG
OG0001470	LOC108018336|XP_036671749.1|DSUZ	LOC108113951|XP_017080152.1|DEUG
OG0001471	LOC108012893|XP_036670305.1|DSUZ	LOC108104676|XP_017066356.1|DEUG
OG0001472	LOC108005629|XP_016924428.1|DSUZ	LOC108114375|XP_017080816.1|DEUG
OG0001473	LOC108011617|XP_036673670.1|DSUZ	LOC108114945|XP_017081618.1|DEUG
OG0001474	LOC108004756|XP_016923282.1|DSUZ	LOC108103250|XP_017064142.1|DEUG
OG0001475	LOC108009554|XP_016929500.1|DSUZ	LOC108104840|XP_017066637.1|DEUG
OG0001476	LOC108010464|XP_016930822.1|DSUZ	LOC108109968|XP_017074274.1|DEUG
OG0001477	LOC118878112|XP_036675425.1|DSUZ	LOC108111421|XP_017076368.1|DEUG
OG0001478	LOC108020920|XP_016944834.1|DSUZ	LOC108110747|XP_017075444.1|DEUG
OG0001479	LOC108016619|XP_016938802.1|DSUZ	LOC108105508|XP_017067621.1|DEUG
OG0001480	LOC108020889|XP_016944790.1|DSUZ	LOC108111005|XP_017075805.1|DEUG
OG0001481	LOC118879765|XP_036678618.1|DSUZ	LOC108115472|XP_017082421.1|DEUG
OG0001482	LOC108008991|XP_016928423.1|DSUZ	LOC108112429|XP_017077761.1|DEUG
OG0001483	LOC108010874|XP_016931345.1|DSUZ	LOC108118309|XP_017086410.1|DEUG
OG0001484	LOC108009156|XP_016928755.1|DSUZ	LOC108110438|XP_017074994.1|DEUG
OG0001485	LOC108020703|XP_016944560.2|DSUZ	LOC108108622|XP_017072210.1|DEUG
OG0001486	LOC108011931|XP_036678620.1|DSUZ	LOC108106067|XP_017068414.1|DEUG
OG0001486	LOC108019208|XP_016942491.1|DSUZ	LOC108106192|XP_017068605.1|DEUG
OG0001487	LOC108013786|XP_036677298.1|DSUZ	LOC108117613|XP_017085628.1|DEUG
OG0001488	LOC108019645|XP_016943018.1|DSUZ	LOC108111911|XP_017077039.1|DEUG
OG0001489	LOC108016094|XP_016938184.1|DSUZ	LOC108114815|XP_017081422.1|DEUG
OG0001490	LOC108008423|XP_016927763.1|DSUZ	LOC108110765|XP_017075469.1|DEUG
OG0001491	LOC108015141|XP_016936904.1|DSUZ	LOC108110661|XP_017075263.1|DEUG
OG0001492	LOC108012831|XP_016933784.1|DSUZ	LOC108106908|XP_017069648.1|DEUG
OG0001493	LOC108015149|XP_016936911.1|DSUZ	LOC108105079|XP_017066992.1|DEUG
OG0001494	LOC108004627|XP_016923055.1|DSUZ	LOC108104980|XP_017066842.1|DEUG
OG0001495	LOC108019715|XP_016943103.1|DSUZ	LOC108109010|XP_017072771.1|DEUG
OG0001496	LOC108004706|XP_016923208.1|DSUZ	LOC108117428|XP_017085331.1|DEUG
OG0001497	LOC108008322|XP_016927630.1|DSUZ	LOC108104608|XP_017066271.1|DEUG
OG0001498	LOC108017094|XP_036675083.1|DSUZ	LOC108115046|XP_017081783.1|DEUG
OG0001500	LOC108018223|XP_016941231.1|DSUZ	LOC108111990|XP_017077207.1|DEUG
OG0001501	LOC108007333|XP_016926471.2|DSUZ	LOC108111721|XP_017076762.1|DEUG
OG0001502	LOC108009719|XP_016929771.1|DSUZ	LOC108106386|XP_017068881.1|DEUG
OG0001503	LOC108018189|XP_016941186.1|DSUZ	LOC108113198|XP_017079214.1|DEUG
OG0001504	LOC108016545|XP_036676686.1|DSUZ	LOC108103685|XP_017064763.1|DEUG
OG0001505	LOC108009037|XP_016928500.2|DSUZ	LOC108112171|XP_017077437.1|DEUG
OG0001506	LOC108019888|XP_016943455.1|DSUZ	LOC108112842|XP_017078643.1|DEUG
OG0001507	LOC108009587|XP_016929546.1|DSUZ	LOC108112703|XP_017078413.1|DEUG
OG0001508	LOC108018167|XP_016941148.1|DSUZ	LOC108108897|XP_017072608.1|DEUG
OG0001509	LOC108010331|XP_036669432.1|DSUZ	LOC108112358|XP_017077675.1|DEUG
OG0001510	LOC108019389|XP_016942701.1|DSUZ, LOC108017670|XP_016940267.2|DSUZ	LOC108113428|XP_017079476.1|DEUG
OG0001511	LOC108010164|XP_016930494.1|DSUZ	LOC108107451|XP_017070487.1|DEUG
OG0001512	LOC108005763|XP_016924580.2|DSUZ	LOC108102712|XP_017063341.1|DEUG
OG0001515	LOC108015028|XP_016936747.1|DSUZ	LOC108105464|XP_017067553.1|DEUG
OG0001516	LOC108017233|XP_016939718.2|DSUZ	LOC108111309|XP_017076192.1|DEUG
OG0001516	LOC108017258|XP_016939756.2|DSUZ	LOC108111272|XP_017076149.1|DEUG
OG0001517	LOC108017101|XP_016939549.1|DSUZ	LOC108116185|XP_017083414.1|DEUG
OG0001517	LOC108013871|XP_016935366.2|DSUZ	LOC108115879|XP_017083008.1|DEUG
OG0001518	LOC108015402|XP_016937311.1|DSUZ	LOC108118090|XP_017086132.1|DEUG
OG0001519	LOC108007940|XP_036674906.1|DSUZ	LOC108115055|XP_017081790.1|DEUG
OG0001519	LOC108007941|XP_036674904.1|DSUZ	LOC108108597|XP_017072186.1|DEUG, LOC108115075|XP_017081813.1|DEUG
OG0001520	LOC108014368|XP_016935948.1|DSUZ	LOC108115321|XP_017082217.1|DEUG
OG0001520	LOC108014350|XP_016935923.2|DSUZ	LOC108115322|XP_017082218.1|DEUG
OG0001521	LOC108020376|XP_036668628.1|DSUZ	LOC108106984|XP_017069809.1|DEUG
OG0001522	LOC108010425|XP_016930773.1|DSUZ	LOC108102467|XP_017062965.1|DEUG
OG0001523	LOC108008797|XP_016928183.2|DSUZ	LOC108112268|XP_017077579.1|DEUG
OG0001523	LOC108008469|XP_016927813.1|DSUZ	LOC108112225|XP_017077534.1|DEUG
OG0001524	LOC108008978|XP_016928410.1|DSUZ	LOC108106324|XP_017068784.1|DEUG
OG0001526	LOC108006296|XP_016925245.1|DSUZ	LOC108102951|XP_017063718.1|DEUG
OG0001526	LOC108006292|XP_016925241.1|DSUZ	LOC108102952|XP_017063719.1|DEUG
OG0001527	LOC108015082|XP_016936811.1|DSUZ	LOC108103185|XP_017064061.1|DEUG, LOC108103186|XP_017064062.1|DEUG
OG0001528	LOC108020570|XP_016944422.2|DSUZ	LOC108113726|XP_017079899.1|DEUG
OG0001529	LOC108016719|XP_016938935.1|DSUZ	LOC108103538|XP_017064556.1|DEUG
OG0001530	LOC108012692|XP_016933612.1|DSUZ	LOC108108527|XP_017072091.1|DEUG
OG0001531	LOC108017858|XP_016940501.1|DSUZ	LOC108111912|XP_017077040.1|DEUG
OG0001534	LOC108014978|XP_036676878.1|DSUZ	LOC108109721|XP_017073843.1|DEUG
OG0001535	LOC108015333|XP_016937224.2|DSUZ	LOC108114768|XP_017081404.1|DEUG
OG0001536	LOC108016802|XP_016939067.1|DSUZ	LOC108117475|XP_017085391.1|DEUG
OG0001537	LOC108005851|XP_016924712.1|DSUZ	LOC108110732|XP_017075411.1|DEUG
OG0001538	LOC108005350|XP_016924078.1|DSUZ	LOC108118357|XP_017086512.1|DEUG
OG0001539	LOC108009678|XP_016929703.1|DSUZ	LOC108109037|XP_017072824.1|DEUG
OG0001540	LOC108021496|XP_016945728.1|DSUZ	LOC108110751|XP_017075449.1|DEUG
OG0001541	LOC108007684|XP_016926896.1|DSUZ	LOC108116752|XP_017084258.1|DEUG
OG0001542	LOC108018279|XP_036674293.1|DSUZ	LOC108116444|XP_017083843.1|DEUG
OG0001543	LOC108005238|XP_016923920.2|DSUZ	LOC108103966|XP_017065229.1|DEUG
OG0001544	LOC108019196|XP_016942465.1|DSUZ	LOC108110387|XP_017074922.1|DEUG
OG0001545	LOC108011212|XP_016931794.2|DSUZ	LOC108105910|XP_017068173.1|DEUG
OG0001546	LOC108011227|XP_016931815.1|DSUZ	LOC108117711|XP_017085755.1|DEUG
OG0001547	LOC108018889|XP_036675711.1|DSUZ	LOC108118129|XP_017086179.1|DEUG
OG0001548	LOC108011159|XP_016931735.1|DSUZ	LOC108103930|XP_017065171.1|DEUG
OG0001549	LOC108014236|XP_036668807.1|DSUZ	LOC108118432|XP_017086622.1|DEUG
OG0001550	LOC108006796|XP_016925833.1|DSUZ, LOC108012054|XP_016932823.1|DSUZ	LOC108117482|XP_017085442.1|DEUG
OG0001551	LOC108005602|XP_036673034.1|DSUZ	LOC108115702|XP_017082761.1|DEUG
OG0001552	LOC108006964|XP_036672958.1|DSUZ	LOC108112850|XP_017078661.1|DEUG
OG0001553	LOC108018988|XP_016942083.1|DSUZ	LOC108118289|XP_017086379.1|DEUG
OG0001554	LOC108018744|XP_036674381.1|DSUZ	LOC108116453|XP_017083859.1|DEUG
OG0001555	LOC108005161|XP_016923827.1|DSUZ	LOC108106946|XP_017069703.1|DEUG
OG0001556	LOC108018220|XP_016941228.1|DSUZ	LOC108113255|XP_017079292.1|DEUG
OG0001557	LOC108005434|XP_016924207.1|DSUZ	LOC108109976|XP_017074286.1|DEUG
OG0001558	LOC108019154|XP_016942392.1|DSUZ	LOC108115202|XP_017082016.1|DEUG
OG0001559	LOC108020667|XP_036673347.1|DSUZ	LOC108116674|XP_017084160.1|DEUG
OG0001560	LOC118876773|XP_036675224.1|DSUZ	LOC108109292|XP_017073278.1|DEUG, LOC108109282|XP_017073266.1|DEUG, LOC108115147|XP_017081936.1|DEUG
OG0001561	LOC108020826|XP_016944698.1|DSUZ	LOC108111595|XP_017076605.1|DEUG
OG0001562	LOC108009762|XP_016929879.1|DSUZ	LOC108106933|XP_017069687.1|DEUG
OG0001563	LOC118879349|XP_036678094.1|DSUZ	LOC108114750|XP_017081351.1|DEUG
OG0001563	LOC118879419|XP_036678185.1|DSUZ	LOC108117453|XP_017085358.1|DEUG
OG0001563	LOC108004836|XP_036678024.1|DSUZ	LOC108112068|XP_017077306.1|DEUG
OG0001564	LOC108016188|XP_036673148.1|DSUZ	LOC108109464|XP_017073468.1|DEUG
OG0001565	LOC108018471|XP_036673194.1|DSUZ	LOC108109501|XP_017073529.1|DEUG
OG0001566	LOC108020101|XP_016943690.2|DSUZ	LOC108116462|XP_017083881.1|DEUG
OG0001567	LOC118876905|XP_036668954.1|DSUZ, LOC108008177|XP_016927457.2|DSUZ, LOC118876896|XP_036668889.1|DSUZ	LOC108106763|XP_017069492.1|DEUG
OG0001568	LOC108010878|XP_036675480.1|DSUZ, LOC108017459|XP_036674133.1|DSUZ	LOC108111664|XP_017076684.1|DEUG
OG0001569	LOC118877608|XP_036672835.1|DSUZ, LOC108015631|XP_036674698.1|DSUZ	LOC108116990|XP_017084644.1|DEUG
OG0001570	LOC108018309|XP_016941336.2|DSUZ	LOC108116846|XP_017084390.1|DEUG, LOC108116828|XP_017084368.1|DEUG
OG0001571	LOC108021264|XP_016945378.1|DSUZ	LOC108111237|XP_017076129.1|DEUG
OG0001572	LOC108006270|XP_016925208.1|DSUZ	LOC108103023|XP_017063839.1|DEUG
OG0001573	LOC108010949|XP_036671242.1|DSUZ	LOC108107794|XP_017070994.1|DEUG
OG0001574	LOC108016986|XP_016939422.1|DSUZ	LOC108105518|XP_017067633.1|DEUG
OG0001575	LOC108004858|XP_036673398.1|DSUZ	LOC108116586|XP_017084018.1|DEUG
OG0001576	LOC108006041|XP_016924974.2|DSUZ	LOC108116471|XP_017083891.1|DEUG
OG0001577	LOC108015502|XP_016937447.2|DSUZ	LOC108111401|XP_017076327.1|DEUG
OG0001578	LOC108018246|XP_016941262.1|DSUZ	LOC108113281|XP_017079319.1|DEUG
OG0001579	LOC108013717|XP_036676727.1|DSUZ	LOC108105030|XP_017066916.1|DEUG
OG0001580	LOC108009676|XP_016929700.1|DSUZ	LOC108112976|XP_017078873.1|DEUG
OG0001581	LOC108015286|XP_016937148.1|DSUZ	LOC108103148|XP_017064010.1|DEUG
OG0001582	LOC108008358|XP_016927680.1|DSUZ	LOC108106648|XP_017069352.1|DEUG
OG0001583	LOC108009929|XP_016930159.1|DSUZ	LOC108113043|XP_017078961.1|DEUG
OG0001584	LOC108012532|XP_016933434.1|DSUZ	LOC108104625|XP_017066289.1|DEUG
OG0001585	LOC108005321|XP_016924024.1|DSUZ	LOC108109956|XP_017074259.1|DEUG
OG0001586	LOC108005756|XP_036672068.1|DSUZ	LOC108102727|XP_017063355.1|DEUG
OG0001587	LOC108005663|XP_016924473.1|DSUZ	LOC108104158|XP_017065548.1|DEUG
OG0001588	LOC108018211|XP_016941218.1|DSUZ	LOC108112693|XP_017078383.1|DEUG
OG0001589	LOC108017186|XP_016939668.2|DSUZ	LOC108102330|XP_017062619.1|DEUG
OG0001589	LOC108019293|XP_036677307.1|DSUZ, LOC108019294|XP_016942599.1|DSUZ	LOC108111897|XP_017077022.1|DEUG
OG0001590	LOC108009301|XP_016929037.1|DSUZ	LOC108109047|XP_017072848.1|DEUG
OG0001591	LOC108007242|XP_016926368.1|DSUZ	LOC108116067|XP_017083268.1|DEUG
OG0001592	LOC108014269|XP_016935802.2|DSUZ	LOC108104042|XP_017065365.1|DEUG
OG0001593	LOC108014304|XP_016935862.1|DSUZ	LOC108104144|XP_017065534.1|DEUG
OG0001594	LOC108004729|XP_016923416.2|DSUZ	LOC108102534|XP_017063080.1|DEUG
OG0001595	LOC108010101|XP_016930412.1|DSUZ	LOC108106676|XP_017069395.1|DEUG
OG0001596	LOC108021128|XP_016945174.1|DSUZ	LOC108106987|XP_017069813.1|DEUG
OG0001597	LOC108020597|XP_036677861.1|DSUZ, LOC108020596|XP_036677870.1|DSUZ	LOC108115188|XP_017081996.1|DEUG
OG0001598	LOC108021153|XP_016945214.1|DSUZ	LOC108105822|XP_017068052.1|DEUG
OG0001599	LOC108020696|XP_016944556.1|DSUZ	LOC108107049|XP_017069900.1|DEUG
OG0001600	LOC108020781|XP_016944652.1|DSUZ	LOC108105824|XP_017068056.1|DEUG
OG0001601	LOC118878449|XP_036677333.1|DSUZ, LOC118878442|XP_036677322.1|DSUZ, LOC108011905|XP_016932645.1|DSUZ, LOC118878455|XP_036677341.1|DSUZ, LOC118878458|XP_036677347.1|DSUZ, LOC118878453|XP_036677336.1|DSUZ, LOC108015711|XP_036677344.1|DSUZ, LOC118878450|XP_036677334.1|DSUZ	LOC108113451|XP_017079514.1|DEUG
OG0001602	LOC108006411|XP_016925425.1|DSUZ	LOC108108267|XP_017071718.1|DEUG
OG0001603	LOC108007834|XP_016927090.1|DSUZ	LOC108111243|XP_017076135.1|DEUG
OG0001604	LOC108015153|XP_036676507.1|DSUZ	LOC108103244|XP_017064135.1|DEUG
OG0001605	LOC108019616|XP_016942985.1|DSUZ	LOC108104609|XP_017066272.1|DEUG
OG0001606	LOC108011185|XP_016931764.1|DSUZ	LOC108111828|XP_017076923.1|DEUG
OG0001607	LOC108014699|XP_016936363.1|DSUZ	LOC108118445|XP_017086642.1|DEUG
OG0001608	LOC108021228|XP_016945318.1|DSUZ	LOC108114858|XP_017081492.1|DEUG
OG0001609	LOC108017686|XP_036670118.1|DSUZ	LOC108112258|XP_017077569.1|DEUG
OG0001610	LOC108021336|XP_016945503.1|DSUZ	LOC108114861|XP_017081499.1|DEUG
OG0001611	LOC108021298|XP_016945437.1|DSUZ	LOC108115519|XP_017082509.1|DEUG
OG0001612	LOC108009894|XP_016930106.1|DSUZ	LOC108106084|XP_017068431.1|DEUG
OG0001613	LOC108021832|XP_016946129.1|DSUZ	LOC108110823|XP_017075547.1|DEUG
OG0001614	LOC108010281|XP_016930640.1|DSUZ	LOC108104596|XP_017066248.1|DEUG
OG0001615	LOC108015917|XP_016937978.1|DSUZ	LOC108113883|XP_017080079.1|DEUG
OG0001616	LOC108021246|XP_016945348.1|DSUZ	LOC108104111|XP_017065500.1|DEUG
OG0001617	LOC108019495|XP_016942821.1|DSUZ	LOC108114839|XP_017081470.1|DEUG
OG0001618	LOC108009790|XP_016929942.1|DSUZ	LOC108110894|XP_017075641.1|DEUG
OG0001619	LOC108021157|XP_016945224.1|DSUZ	LOC108111219|XP_017076108.1|DEUG
OG0001620	LOC108008313|XP_016927620.1|DSUZ	LOC108107483|XP_017070518.1|DEUG
OG0001621	LOC108008774|XP_016928161.1|DSUZ	LOC108112414|XP_017077745.1|DEUG
OG0001622	LOC108016877|XP_016939253.1|DSUZ	LOC108103152|XP_017064015.1|DEUG
OG0001623	LOC108020749|XP_016944618.1|DSUZ	LOC108110962|XP_017075751.1|DEUG
OG0001624	LOC108019112|XP_016942328.1|DSUZ	LOC108106991|XP_017069818.1|DEUG
OG0001625	LOC108015497|XP_016937444.1|DSUZ	LOC108114843|XP_017081478.1|DEUG
OG0001626	LOC108011934|XP_016932671.1|DSUZ	LOC108106147|XP_017068535.1|DEUG
OG0001627	LOC108011517|XP_036674032.1|DSUZ	LOC108105615|XP_017067785.1|DEUG
OG0001628	LOC108018416|XP_036675507.1|DSUZ	LOC108113555|XP_017079637.1|DEUG
OG0001629	LOC108015627|XP_036678512.1|DSUZ	LOC108115326|XP_017082227.1|DEUG, LOC108118071|XP_017086106.1|DEUG
OG0001630	LOC108004859|XP_036673351.1|DSUZ	LOC108116712|XP_017084222.1|DEUG
OG0001631	LOC108020130|XP_036673691.1|DSUZ, LOC118878012|XP_036674952.1|DSUZ, LOC118878561|XP_036677475.1|DSUZ, LOC118878616|XP_036677555.1|DSUZ, LOC118877738|XP_036673633.1|DSUZ, LOC108007595|XP_036674919.1|DSUZ, LOC108020131|XP_036674841.1|DSUZ	LOC108114925|XP_017081601.1|DEUG
OG0001632	LOC108021355|XP_016945532.1|DSUZ	LOC108110694|XP_017075314.1|DEUG
OG0001633	LOC108010633|XP_016931015.1|DSUZ	LOC108116440|XP_017083837.1|DEUG
OG0001634	LOC108015673|XP_016937673.2|DSUZ	LOC108118499|XP_017086724.1|DEUG
OG0001635	LOC108016307|XP_016938430.1|DSUZ	LOC108113642|XP_017079801.1|DEUG
OG0001636	LOC108017109|XP_036674967.1|DSUZ	LOC108116192|XP_017083423.1|DEUG
OG0001637	LOC108006982|XP_036672928.1|DSUZ	LOC108114234|XP_017080598.1|DEUG, LOC108109959|XP_017074266.1|DEUG
OG0001638	LOC108016601|XP_016938779.1|DSUZ	LOC108103303|XP_017064215.1|DEUG
OG0001639	LOC108010974|XP_036669920.1|DSUZ, LOC118878895|XP_036677793.1|DSUZ	LOC108110359|XP_017074887.1|DEUG
OG0001640	LOC108013744|XP_016935186.1|DSUZ, LOC118878001|XP_036674899.1|DSUZ	LOC108118110|XP_017086148.1|DEUG, LOC108116226|XP_017083506.1|DEUG
OG0001641	LOC108019500|XP_016942818.1|DSUZ	LOC108116434|XP_017083822.1|DEUG
OG0001642	LOC108018931|XP_016942013.1|DSUZ	LOC108103441|XP_017064411.1|DEUG
OG0001643	LOC108018937|XP_036678572.1|DSUZ	LOC108107162|XP_017070063.1|DEUG
OG0001644	LOC108005538|XP_016924322.2|DSUZ	LOC108113833|XP_017080030.1|DEUG
OG0001645	LOC108008747|XP_016928132.1|DSUZ	LOC108112313|XP_017077628.1|DEUG
OG0001646	LOC108008276|XP_036669239.1|DSUZ	LOC108112480|XP_017077828.1|DEUG
OG0001647	LOC108017950|XP_036670145.1|DSUZ	LOC108112570|XP_017078026.1|DEUG
OG0001648	LOC108013137|XP_016934306.1|DSUZ	LOC108105948|XP_017068233.1|DEUG
OG0001649	LOC108009419|XP_016929235.1|DSUZ	LOC108106514|XP_017069097.1|DEUG
OG0001650	LOC108009817|XP_016929988.1|DSUZ	LOC108111961|XP_017077151.1|DEUG
OG0001651	LOC108009814|XP_016929984.1|DSUZ	LOC108112938|XP_017078822.1|DEUG
OG0001652	LOC108010517|XP_016930881.2|DSUZ	LOC108108613|XP_017072201.1|DEUG
OG0001653	LOC108017622|XP_016940209.2|DSUZ	LOC108108763|XP_017072419.1|DEUG
OG0001654	LOC108009639|XP_016929625.1|DSUZ	LOC108112780|XP_017078544.1|DEUG
OG0001655	LOC108009144|XP_016928737.1|DSUZ	LOC108104814|XP_017066587.1|DEUG
OG0001656	LOC108010135|XP_016930457.1|DSUZ	LOC108111175|XP_017076044.1|DEUG
OG0001657	LOC108019354|XP_036671739.1|DSUZ	LOC108118224|XP_017086291.1|DEUG
OG0001658	LOC108007485|XP_036671379.1|DSUZ, LOC108019540|XP_016942867.2|DSUZ, LOC118879108|XP_036677982.1|DSUZ	LOC108114431|XP_017080911.1|DEUG, LOC108117684|XP_017085700.1|DEUG
OG0001659	LOC108013260|XP_016934501.1|DSUZ	LOC108104017|XP_017065336.1|DEUG
OG0001660	LOC108012940|XP_016933966.1|DSUZ	LOC108102810|XP_017063476.1|DEUG
OG0001661	LOC108018317|XP_016941347.1|DSUZ	LOC108116461|XP_017083880.1|DEUG
OG0001662	LOC108013186|XP_016934376.1|DSUZ	LOC108109886|XP_017074177.1|DEUG
OG0001663	LOC108018479|XP_016941523.2|DSUZ	LOC108115800|XP_017082914.1|DEUG, LOC108116904|XP_017084506.1|DEUG
OG0001664	LOC108008791|XP_016928177.1|DSUZ	LOC108109181|XP_017073099.1|DEUG
OG0001666	LOC108019648|XP_016943024.1|DSUZ	LOC108111037|XP_017075855.1|DEUG
OG0001667	LOC108009170|XP_016928788.1|DSUZ	LOC108112918|XP_017078794.1|DEUG
OG0001668	LOC108013314|XP_036670610.1|DSUZ	LOC108108077|XP_017071448.1|DEUG
OG0001669	LOC108017375|XP_036671176.1|DSUZ	LOC108107665|XP_017070742.1|DEUG
OG0001669	LOC118877285|XP_036671170.1|DSUZ	LOC108107705|XP_017070800.1|DEUG
OG0001670	LOC108019016|XP_016942119.1|DSUZ	LOC108110129|XP_017074524.1|DEUG
OG0001670	LOC108019791|XP_016943276.1|DSUZ	LOC108110346|XP_017074868.1|DEUG
OG0001671	LOC118878607|XP_036677548.1|DSUZ, LOC108008023|XP_016927295.2|DSUZ, LOC118878270|XP_036676051.1|DSUZ, LOC118878269|XP_036676050.1|DSUZ, LOC118878268|XP_036676049.1|DSUZ, LOC118878267|XP_036676048.1|DSUZ, LOC118878612|XP_036677552.1|DSUZ, LOC118878610|XP_036677551.1|DSUZ, LOC118878207|XP_036675929.1|DSUZ, LOC108017029|XP_016939473.2|DSUZ, LOC118878206|XP_036675928.1|DSUZ, LOC118878204|XP_036675926.1|DSUZ, LOC118878205|XP_036675927.1|DSUZ	LOC108102391|XP_017062822.1|DEUG
OG0001672	LOC108018236|XP_016941252.1|DSUZ	LOC108112254|XP_017077565.1|DEUG
OG0001673	LOC108008595|XP_016927962.1|DSUZ	LOC108113277|XP_017079315.1|DEUG
OG0001673	LOC108008593|XP_016927961.1|DSUZ	LOC108112957|XP_017078846.1|DEUG
OG0001674	LOC118877797|XP_036673807.1|DSUZ, LOC108017413|XP_016939928.2|DSUZ	LOC108111734|XP_017076777.1|DEUG
OG0001674	LOC108006955|XP_016926049.1|DSUZ	LOC108114983|XP_017081703.1|DEUG
OG0001675	LOC108007565|XP_016926747.1|DSUZ	LOC108113654|XP_017079814.1|DEUG
OG0001675	LOC108007572|XP_016926753.1|DSUZ	LOC108113653|XP_017079813.1|DEUG, LOC108109108|XP_017072991.1|DEUG
OG0001676	LOC108008182|XP_036668952.1|DSUZ	LOC108108868|XP_017072575.1|DEUG
OG0001676	LOC108008183|XP_016927464.1|DSUZ	LOC108108867|XP_017072574.1|DEUG
OG0001677	LOC108006040|XP_036668699.1|DSUZ	LOC108110565|XP_017075151.1|DEUG
OG0001677	LOC108013056|XP_016934165.1|DSUZ	LOC108110550|XP_017075129.1|DEUG, LOC108110527|XP_017075097.1|DEUG
OG0001678	LOC108016849|XP_036676087.1|DSUZ	LOC108105335|XP_017067317.1|DEUG
OG0001679	LOC108011169|XP_016931747.1|DSUZ	LOC108103267|XP_017064167.1|DEUG
OG0001680	LOC108004711|XP_016923215.1|DSUZ	LOC108104974|XP_017066833.1|DEUG
OG0001681	LOC108015035|XP_016936755.1|DSUZ	LOC108103194|XP_017064071.1|DEUG
OG0001682	LOC108016800|XP_016939065.1|DSUZ	LOC108117632|XP_017085649.1|DEUG
OG0001683	LOC108021427|XP_016945629.1|DSUZ	LOC108106170|XP_017068575.1|DEUG
OG0001684	LOC108020401|XP_016944176.1|DSUZ	LOC108102367|XP_017062771.1|DEUG
OG0001685	LOC108004918|XP_016923502.1|DSUZ	LOC108103138|XP_017064037.1|DEUG
OG0001686	LOC108004848|XP_016923419.1|DSUZ	LOC108106055|XP_017068402.1|DEUG
OG0001687	LOC108016723|XP_016938941.1|DSUZ	LOC108105415|XP_017067452.1|DEUG
OG0001688	LOC108011115|XP_016931675.1|DSUZ	LOC108103235|XP_017064124.1|DEUG
OG0001689	LOC108005419|XP_016924186.1|DSUZ	LOC108109987|XP_017074311.1|DEUG
OG0001690	LOC108011427|XP_016932045.1|DSUZ	LOC108107750|XP_017070903.1|DEUG
OG0001691	LOC108018983|XP_016942078.1|DSUZ	LOC108106855|XP_017069587.1|DEUG
OG0001692	LOC108014886|XP_036672901.1|DSUZ	LOC108117179|XP_017084957.1|DEUG
OG0001693	LOC108005166|XP_016923830.1|DSUZ	LOC108118390|XP_017086553.1|DEUG
OG0001694	LOC108015976|XP_036677895.1|DSUZ	LOC108116806|XP_017084342.1|DEUG
OG0001695	LOC108018046|XP_016940924.1|DSUZ	LOC108113365|XP_017079422.1|DEUG
OG0001696	LOC108006770|XP_036674181.1|DSUZ, LOC108006787|XP_036675419.1|DSUZ	LOC108117489|XP_017085454.1|DEUG
OG0001697	LOC108006614|XP_036673278.1|DSUZ	LOC108113703|XP_017079869.1|DEUG
OG0001698	LOC108019102|XP_036675818.1|DSUZ	LOC108105052|XP_017066945.1|DEUG
OG0001699	LOC108006389|XP_036673061.1|DSUZ	LOC108113722|XP_017079893.1|DEUG
OG0001700	LOC108017466|XP_016939992.2|DSUZ	LOC108109722|XP_017073854.1|DEUG
OG0001701	LOC108014348|XP_036674937.1|DSUZ	LOC108115352|XP_017082262.1|DEUG
OG0001702	LOC108021414|XP_016945615.1|DSUZ	LOC108110774|XP_017075480.1|DEUG
OG0001703	LOC118877833|XP_036673900.1|DSUZ, LOC118879476|XP_036678242.1|DSUZ, LOC108005592|XP_036673166.1|DSUZ	LOC108115577|XP_017082576.1|DEUG
OG0001704	LOC118879475|XP_036678241.1|DSUZ, LOC118879230|XP_036678018.1|DSUZ, LOC118877654|XP_036673161.1|DSUZ, LOC108014856|XP_016936560.2|DSUZ	LOC108115579|XP_017082579.1|DEUG
OG0001705	LOC108015511|XP_036675337.1|DSUZ	LOC108111407|XP_017076346.1|DEUG
OG0001706	LOC108014696|XP_016936360.2|DSUZ, LOC108017051|XP_036678276.1|DSUZ	LOC108105566|XP_017067699.1|DEUG
