Orthogroup	DSUZ.longest_only	DSIM.longest_only
OG0000266	LOC108017860|XP_016940504.1|DSUZ	LOC6735099|XP_039147490.1|DSIM
OG0000266	LOC108016348|XP_016938474.1|DSUZ, LOC108017876|XP_016940526.1|DSUZ	LOC6735097|XP_002082074.1|DSIM
OG0000266	LOC108017859|XP_016940502.1|DSUZ	LOC6735100|XP_002082077.1|DSIM
OG0000267	LOC108017225|XP_036675565.1|DSUZ	LOC6730222|XP_016036975.1|DSIM
OG0000267	LOC108017224|XP_036675628.1|DSUZ	LOC6730221|XP_002105504.2|DSIM
OG0000268	LOC118878060|XP_036675141.1|DSUZ	LOC6726907|XP_002102309.1|DSIM
OG0000268	LOC108014362|XP_016935942.1|DSUZ	LOC6726906|XP_016033416.1|DSIM
OG0000269	LOC108014868|XP_016936572.2|DSUZ	LOC6729217|XP_016035871.1|DSIM
OG0000269	LOC108020647|XP_016944493.2|DSUZ	LOC6729386|XP_002104701.2|DSIM
OG0000270	LOC108008569|XP_016927932.1|DSUZ	LOC6735912|XP_039148365.1|DSIM
OG0000271	LOC108011908|XP_016932647.1|DSUZ	LOC6731163|XP_016023715.1|DSIM
OG0000271	LOC108009575|XP_016929531.1|DSUZ	LOC27208645|XP_016028255.1|DSIM
OG0000271	LOC108017975|XP_016940781.1|DSUZ	LOC6734600|XP_002081608.1|DSIM
OG0000272	LOC108006836|XP_036671410.1|DSUZ	LOC6737171|XP_039149989.1|DSIM
OG0000272	LOC108020400|XP_016944174.2|DSUZ	LOC27207714|XP_039152082.1|DSIM
OG0000273	LOC118877702|XP_036673455.1|DSUZ	LOC27207191|XP_016034538.1|DSIM
OG0000273	LOC108021076|XP_016945078.1|DSUZ	LOC6731854|XP_016024537.1|DSIM
OG0000273	LOC118878084|XP_036675245.1|DSUZ, LOC108016361|XP_016938483.2|DSUZ	LOC6727157|XP_002102550.1|DSIM
OG0000274	LOC108009723|XP_016929794.1|DSUZ, LOC108009529|XP_016929454.1|DSUZ	LOC6734530|XP_016027645.1|DSIM, LOC6734529|XP_002081538.1|DSIM
OG0000274	LOC108019663|XP_016943043.1|DSUZ	LOC6734310|XP_016027363.1|DSIM
OG0000275	LOC108007324|XP_036677457.1|DSUZ	LOC120284376|XP_039147610.1|DSIM
OG0000276	LOC108015660|XP_036673856.1|DSUZ	LOC6727803|XP_002103164.1|DSIM
OG0000277	LOC108016174|XP_036673093.1|DSUZ	LOC6729011|XP_002104332.1|DSIM
OG0000277	LOC118877940|XP_036674515.1|DSUZ, LOC108013997|XP_016935496.2|DSUZ	LOC27208071|XP_016033908.1|DSIM
OG0000277	LOC108016175|XP_036673098.1|DSUZ	LOC27207691|XP_039150770.1|DSIM
OG0000278	LOC108016539|XP_016938702.1|DSUZ	LOC6726311|XP_002107272.2|DSIM
OG0000279	LOC108012503|XP_016933400.1|DSUZ	LOC6737314|XP_016031031.1|DSIM
OG0000279	LOC108013572|XP_016934982.1|DSUZ	LOC6737315|XP_002084153.1|DSIM
OG0000280	LOC108017032|XP_016939474.2|DSUZ	LOC6738688|XP_016032513.1|DSIM
OG0000280	LOC108010664|XP_016931053.2|DSUZ	LOC6738689|XP_002085491.3|DSIM
OG0000281	LOC108013401|XP_016934744.1|DSUZ	LOC6737031|XP_002083878.1|DSIM
OG0000281	LOC108019014|XP_016942117.1|DSUZ	LOC6740253|XP_016040154.2|DSIM
OG0000281	LOC108015079|XP_016936806.1|DSUZ	LOC6726412|XP_016039978.1|DSIM
OG0000282	LOC108011826|XP_036671172.1|DSUZ	LOC6736705|XP_016030319.2|DSIM
OG0000282	LOC108014924|XP_016936634.1|DSUZ	LOC6725187|XP_016038216.1|DSIM
OG0000283	LOC108008849|XP_016928244.1|DSUZ	LOC6734050|XP_002081086.1|DSIM
OG0000283	LOC108016125|XP_016938219.2|DSUZ	LOC27206911|XP_016036500.1|DSIM
OG0000284	LOC108020879|XP_036673367.1|DSUZ	LOC6732470|XP_016025107.1|DSIM
OG0000284	LOC108012104|XP_036678671.1|DSUZ	LOC6732483|XP_016025129.1|DSIM
OG0000285	LOC108018147|XP_016941100.1|DSUZ	LOC6735191|XP_002082165.1|DSIM
OG0000285	LOC108018148|XP_016941101.1|DSUZ	LOC6735192|XP_002082166.1|DSIM
OG0000286	LOC118877072|XP_036669848.1|DSUZ	LOC6732287|XP_016024951.1|DSIM
OG0000286	LOC108018391|XP_036669862.1|DSUZ	LOC6732284|XP_002079413.2|DSIM
OG0000286	LOC108018400|XP_016941448.1|DSUZ	LOC120284822|XP_039150153.1|DSIM
OG0000287	LOC108005100|XP_016923763.1|DSUZ	LOC6726178|XP_039153463.1|DSIM
OG0000287	LOC108005392|XP_016924143.1|DSUZ	LOC27206400|XP_039153464.1|DSIM
OG0000287	LOC108005101|XP_016923765.2|DSUZ	LOC27208381|XP_016039705.1|DSIM
OG0000288	LOC108012549|XP_016933837.1|DSUZ	LOC27206417|XP_016024904.1|DSIM
OG0000288	LOC108014283|XP_016936208.2|DSUZ	LOC6732227|XP_016024905.2|DSIM
OG0000288	LOC108011629|XP_016932685.1|DSUZ	LOC6732224|XP_002079353.1|DSIM
OG0000288	LOC108010738|XP_016931543.1|DSUZ	LOC6732223|XP_002079352.3|DSIM
OG0000289	LOC108020188|XP_016943784.2|DSUZ	LOC27209391|XP_039149398.1|DSIM
OG0000289	LOC118877273|XP_036671075.1|DSUZ	LOC6736828|XP_039149346.1|DSIM
OG0000289	LOC108020189|XP_036672179.1|DSUZ	LOC27208868|XP_016030433.2|DSIM
OG0000290	LOC108008196|XP_036668918.1|DSUZ	LOC6733860|XP_002080904.1|DSIM
OG0000290	LOC108009216|XP_016928866.1|DSUZ	LOC27206623|XP_039148594.1|DSIM
OG0000290	LOC108008195|XP_016927476.1|DSUZ	LOC6733859|XP_016026884.1|DSIM
OG0000291	LOC108017060|XP_016939506.2|DSUZ	LOC6737669|XP_039149893.1|DSIM
OG0000292	LOC108009488|XP_016929369.1|DSUZ	LOC6734945|XP_002081942.1|DSIM
OG0000292	LOC108020839|XP_016944712.1|DSUZ	LOC6737877|XP_002084705.2|DSIM
OG0000293	LOC108007410|XP_016926552.1|DSUZ	LOC6729262|XP_002104582.1|DSIM
OG0000293	LOC108021434|XP_016945640.1|DSUZ	LOC6731886|XP_002079021.1|DSIM
OG0000293	LOC108007849|XP_016927100.1|DSUZ	LOC6729264|XP_002104584.1|DSIM
OG0000294	LOC108015997|XP_036668756.1|DSUZ	LOC6732486|XP_016025136.2|DSIM
OG0000294	LOC108006298|XP_036676283.1|DSUZ	LOC6725738|XP_016039035.1|DSIM
OG0000295	LOC108008164|XP_016927443.1|DSUZ	LOC6734536|XP_002081545.1|DSIM
OG0000295	LOC108019881|XP_016943441.1|DSUZ	LOC27208863|XP_016026552.1|DSIM
OG0000296	LOC108010868|XP_016931339.1|DSUZ	LOC6733116|XP_002080193.1|DSIM
OG0000296	LOC108013618|XP_036670335.1|DSUZ	LOC6734408|XP_002081428.1|DSIM
OG0000296	LOC108018929|XP_016942011.1|DSUZ	LOC6724976|XP_002106012.2|DSIM
OG0000297	LOC108019687|XP_016943068.1|DSUZ, LOC108019688|XP_016943069.1|DSUZ	LOC27207054|XP_016026495.1|DSIM
OG0000298	LOC108018999|XP_016942098.1|DSUZ	LOC6725019|XP_016037971.1|DSIM
OG0000298	LOC108018975|XP_016942067.1|DSUZ	LOC6725018|XP_002106049.1|DSIM
OG0000298	LOC108019026|XP_016942129.1|DSUZ	LOC6726516|XP_002107472.1|DSIM, LOC6740409|XP_002077266.1|DSIM
OG0000299	LOC118878583|XP_036677506.1|DSUZ, LOC108020225|XP_036673715.1|DSUZ	LOC6728239|XP_039151976.1|DSIM
OG0000299	LOC108020251|XP_036673722.1|DSUZ, LOC118878584|XP_036677508.1|DSUZ	LOC120285097|XP_039151982.1|DSIM
OG0000299	LOC108020220|XP_036677522.1|DSUZ, LOC118877778|XP_036673721.1|DSUZ	LOC120285096|XP_039151981.1|DSIM
OG0000300	LOC108010525|XP_016930889.2|DSUZ	LOC6738514|XP_016032360.2|DSIM
OG0000300	LOC108017647|XP_016940246.2|DSUZ	LOC6738513|XP_002085319.1|DSIM
OG0000301	LOC108020419|XP_016944213.1|DSUZ	LOC27207385|XP_016037317.1|DSIM
OG0000301	LOC108020445|XP_016944259.1|DSUZ	LOC6731376|XP_002078530.1|DSIM
OG0000302	LOC108012444|XP_016933302.1|DSUZ	LOC6738982|XP_016032803.1|DSIM
OG0000302	LOC108013395|XP_016934734.1|DSUZ	LOC6738983|XP_002085778.1|DSIM
OG0000303	LOC108014013|XP_016935510.1|DSUZ	LOC6737712|XP_002084543.1|DSIM
OG0000303	LOC108004857|XP_016923428.1|DSUZ	LOC27209304|XP_016022764.1|DSIM
OG0000303	LOC108018939|XP_016942025.1|DSUZ	LOC27208552|XP_016024028.1|DSIM
OG0000304	LOC108010843|XP_016931301.1|DSUZ	LOC6730352|XP_016037120.1|DSIM
OG0000304	LOC108010845|XP_016931304.2|DSUZ	LOC6730350|XP_002105632.1|DSIM
OG0000304	LOC108010844|XP_016931303.1|DSUZ	LOC6730351|XP_016037119.1|DSIM
OG0000305	LOC108014901|XP_016936611.2|DSUZ	LOC6739649|XP_002076545.2|DSIM
OG0000305	LOC118877435|XP_036672131.1|DSUZ	LOC6738157|XP_002084970.1|DSIM
OG0000305	LOC108011370|XP_016931975.2|DSUZ	LOC6738156|XP_016031988.1|DSIM
OG0000306	LOC108008576|XP_036669570.1|DSUZ	LOC6735823|XP_002082733.1|DSIM
OG0000306	LOC108008264|XP_016927541.2|DSUZ	LOC6735827|XP_002082737.1|DSIM
OG0000306	LOC108004701|XP_016923200.1|DSUZ	LOC6725651|XP_016038874.1|DSIM
OG0000307	LOC108018618|XP_036673596.1|DSUZ	LOC6727615|XP_039151009.1|DSIM
OG0000307	LOC108019524|XP_016942840.1|DSUZ	LOC6729857|XP_016036592.1|DSIM
OG0000308	LOC108012406|XP_016933259.1|DSUZ	LOC6731620|XP_002078760.1|DSIM
OG0000308	LOC108008081|XP_036672518.1|DSUZ	LOC6728318|XP_002103667.1|DSIM
OG0000308	LOC108008082|XP_016927361.1|DSUZ	LOC6728316|XP_002103665.1|DSIM
OG0000308	LOC108021601|XP_016945886.1|DSUZ	LOC27207884|XP_016024203.1|DSIM
OG0000309	LOC108010924|XP_036674710.1|DSUZ	LOC6728622|XP_002103963.1|DSIM
OG0000309	LOC108018753|XP_016941819.2|DSUZ	LOC6728627|XP_002103968.1|DSIM
OG0000309	LOC118877970|XP_036674743.1|DSUZ, LOC108019255|XP_016942543.2|DSUZ, LOC108017411|XP_036674105.1|DSUZ	LOC6728626|XP_002103967.1|DSIM
OG0000310	LOC108013693|XP_016935101.1|DSUZ	LOC6740121|XP_039152444.1|DSIM
OG0000311	LOC108005952|XP_036672997.1|DSUZ	LOC6729154|XP_016035805.1|DSIM
OG0000311	LOC108010575|XP_016930942.1|DSUZ, LOC118877944|XP_036674556.1|DSUZ	LOC6727292|XP_002102679.1|DSIM
OG0000311	LOC108015332|XP_016937222.1|DSUZ	LOC6726530|XP_016040183.1|DSIM
OG0000312	LOC108019327|XP_036671212.1|DSUZ	LOC6731623|XP_016024304.1|DSIM
OG0000312	LOC108021079|XP_036673077.1|DSUZ	LOC6730912|XP_016023347.1|DSIM
OG0000313	LOC108016347|XP_016938473.1|DSUZ	LOC6731537|XP_002078684.1|DSIM
OG0000313	LOC108021445|XP_016945659.1|DSUZ, LOC108021501|XP_016945743.1|DSUZ	LOC6732275|XP_016024939.1|DSIM
OG0000314	LOC108021561|XP_016945823.2|DSUZ	LOC6730843|XP_002078007.2|DSIM
OG0000315	LOC118876967|XP_036669546.1|DSUZ, LOC108012648|XP_016933566.1|DSUZ	LOC6730938|XP_016023387.2|DSIM
OG0000315	LOC108008165|XP_036669504.1|DSUZ	LOC6739420|XP_016027111.1|DSIM
OG0000315	LOC108005001|XP_016923626.1|DSUZ	LOC6730939|XP_002078102.1|DSIM
OG0000316	LOC108017894|XP_016940553.1|DSUZ	LOC6735196|XP_002082170.1|DSIM, LOC6735195|XP_016028477.1|DSIM
OG0000316	LOC108017893|XP_016940552.1|DSUZ	LOC6735194|XP_016028479.1|DSIM, LOC120284486|XP_039148830.1|DSIM
OG0000317	LOC108019550|XP_036674729.1|DSUZ	LOC6729229|XP_002104550.2|DSIM
OG0000317	LOC118877969|XP_036674730.1|DSUZ	LOC27208354|XP_016035880.1|DSIM
OG0000318	LOC108015464|XP_016937384.2|DSUZ	LOC6730118|XP_002105411.2|DSIM
OG0000318	LOC108015461|XP_016937382.2|DSUZ	LOC120284927|XP_039150396.1|DSIM
OG0000319	LOC118877902|XP_036674321.1|DSUZ, LOC108006042|XP_016924975.2|DSUZ, LOC108006043|XP_016924976.2|DSUZ, LOC108006044|XP_016924977.2|DSUZ	LOC6728539|XP_039150854.1|DSIM, LOC120284980|XP_039150855.1|DSIM, LOC6728549|XP_002103894.3|DSIM, LOC27207841|XP_016022742.2|DSIM
OG0000320	LOC108006465|XP_016925477.1|DSUZ	LOC6728609|XP_016035242.1|DSIM
OG0000320	LOC108010153|XP_016930480.1|DSUZ	LOC6730944|XP_002078107.1|DSIM
OG0000320	LOC118877926|XP_036674396.1|DSUZ, LOC108020854|XP_016944730.1|DSUZ	LOC6728160|XP_002103510.2|DSIM
OG0000321	LOC108011456|XP_036668979.1|DSUZ	LOC6732019|XP_002079152.1|DSIM
OG0000321	LOC108011480|XP_016932121.1|DSUZ	LOC6732018|XP_002079151.1|DSIM
OG0000322	LOC108018725|XP_016941786.2|DSUZ	LOC6727946|XP_016034548.1|DSIM
OG0000322	LOC108016581|XP_016938752.1|DSUZ	LOC6724859|XP_016037649.1|DSIM
OG0000322	LOC108016832|XP_036676572.1|DSUZ	LOC6725342|XP_039153479.1|DSIM
OG0000323	LOC108021444|XP_016945654.1|DSUZ	LOC6732246|XP_016024926.1|DSIM
OG0000323	LOC108015785|XP_036673369.1|DSUZ	LOC6729352|XP_016035987.1|DSIM
OG0000323	LOC108020638|XP_016944480.2|DSUZ	LOC6729353|XP_016035988.1|DSIM
OG0000324	LOC108019827|XP_016943333.1|DSUZ	LOC27208757|XP_016027401.1|DSIM
OG0000325	LOC108020752|XP_016944617.1|DSUZ, LOC118877538|XP_036672488.1|DSUZ	LOC6738627|XP_002085429.1|DSIM
OG0000325	LOC118877344|XP_036671623.1|DSUZ, LOC108020753|XP_016944619.2|DSUZ	LOC6738629|XP_016032466.1|DSIM
OG0000326	LOC118879749|XP_036678576.1|DSUZ	LOC120285010|XP_039151072.1|DSIM
OG0000327	LOC108017826|XP_016940467.1|DSUZ	LOC6733384|XP_016026310.1|DSIM
OG0000327	LOC108017804|XP_016940440.1|DSUZ	LOC6733383|XP_002080440.1|DSIM
OG0000327	LOC108017816|XP_016940454.1|DSUZ	LOC6733382|XP_002080439.2|DSIM
OG0000328	LOC108008219|XP_016927498.2|DSUZ	LOC6736080|XP_002082981.2|DSIM
OG0000328	LOC108012260|XP_016933049.1|DSUZ	LOC6737546|XP_002084379.2|DSIM
OG0000328	LOC108012259|XP_016933048.1|DSUZ	LOC27206703|XP_039149307.1|DSIM
OG0000329	LOC108021017|XP_016944986.1|DSUZ	LOC6731529|XP_016024204.1|DSIM
OG0000329	LOC108019717|XP_016943120.1|DSUZ	LOC6731243|XP_002078402.1|DSIM
OG0000330	LOC108012213|XP_016932997.2|DSUZ	LOC6730053|XP_002105346.1|DSIM
OG0000331	LOC108011965|XP_016932713.1|DSUZ	LOC6731438|XP_002078589.2|DSIM
OG0000331	LOC108011977|XP_016932727.1|DSUZ	LOC6731440|XP_016024071.1|DSIM
OG0000332	LOC108007208|XP_016926334.1|DSUZ	LOC6731820|XP_016024508.1|DSIM
OG0000332	LOC108018953|XP_016942044.1|DSUZ	LOC27207140|XP_016040116.1|DSIM
OG0000333	LOC108013552|XP_016934951.1|DSUZ	LOC6737534|XP_002084369.2|DSIM
OG0000333	LOC108007114|XP_036671129.1|DSUZ	LOC6736551|XP_002083421.1|DSIM
OG0000334	LOC108009068|XP_016928568.1|DSUZ	LOC27206142|XP_016026378.1|DSIM
OG0000334	LOC108019188|XP_016942449.1|DSUZ	LOC27206399|XP_016039498.1|DSIM
OG0000334	LOC108010186|XP_016930518.1|DSUZ	LOC6734844|XP_002081846.1|DSIM
OG0000335	LOC108012816|XP_016933748.1|DSUZ	LOC6732843|XP_002079956.1|DSIM
OG0000335	LOC108008189|XP_016927473.1|DSUZ	LOC6732844|XP_002079957.2|DSIM
OG0000336	LOC108011717|XP_016932427.2|DSUZ	LOC6728489|XP_016035128.1|DSIM
OG0000336	LOC108007929|XP_036674186.1|DSUZ	LOC6729608|XP_002104916.1|DSIM
OG0000336	LOC108007937|XP_036674185.1|DSUZ	LOC6729609|XP_016036247.1|DSIM
OG0000337	LOC108017024|XP_016939470.2|DSUZ, LOC108017025|XP_016939471.2|DSUZ	LOC6738686|XP_016032509.1|DSIM
OG0000337	LOC108015135|XP_016936888.1|DSUZ	LOC27207455|XP_016037889.1|DSIM
OG0000337	LOC108012266|XP_016933056.1|DSUZ	LOC6738445|XP_002085252.2|DSIM
OG0000338	LOC108012906|XP_016933912.1|DSUZ	LOC6739599|XP_016029875.1|DSIM
OG0000338	LOC108009952|XP_016930189.1|DSUZ	LOC6733837|XP_016026852.1|DSIM
OG0000339	LOC108019373|XP_016942684.2|DSUZ	LOC27208853|XP_016032144.1|DSIM
OG0000339	LOC108019372|XP_016942683.1|DSUZ	LOC27207110|XP_039148940.1|DSIM
OG0000340	LOC108009487|XP_016929368.2|DSUZ	LOC6734947|XP_016028253.1|DSIM
OG0000341	LOC108007511|XP_016926686.2|DSUZ	LOC6738176|XP_016032012.1|DSIM
OG0000341	LOC108015708|XP_016937730.1|DSUZ	LOC6738179|XP_002084992.2|DSIM
OG0000341	LOC108007517|XP_036671452.1|DSUZ	LOC6738185|XP_002084998.1|DSIM
OG0000341	LOC108007515|XP_036671453.1|DSUZ	LOC6738181|XP_002084994.1|DSIM
OG0000342	LOC108006275|XP_016925218.1|DSUZ	LOC27206746|XP_039152925.1|DSIM
OG0000342	LOC108010582|XP_016930955.2|DSUZ	LOC6727296|XP_002102683.1|DSIM
OG0000342	LOC108008719|XP_016928108.1|DSUZ	LOC6736073|XP_002082974.3|DSIM
OG0000343	LOC108015850|XP_016937907.2|DSUZ	LOC6728798|XP_002104133.1|DSIM
OG0000344	LOC108010080|XP_016930385.1|DSUZ	LOC6734996|XP_002081978.1|DSIM
OG0000344	LOC108015514|XP_016937465.2|DSUZ	LOC6730157|XP_002105448.2|DSIM
OG0000345	LOC108009447|XP_016929290.1|DSUZ	LOC6733446|XP_002080503.1|DSIM
OG0000345	LOC108019754|XP_016943187.1|DSUZ	LOC6734269|XP_016027321.1|DSIM
OG0000346	LOC108018136|XP_016941080.2|DSUZ	LOC6734596|XP_016027721.1|DSIM
OG0000346	LOC108008204|XP_016927484.1|DSUZ	LOC6735900|XP_002082810.2|DSIM
OG0000346	LOC108017684|XP_036669817.1|DSUZ	LOC6734597|XP_002081605.2|DSIM
OG0000347	LOC108011420|XP_016932033.1|DSUZ	LOC6736906|XP_016030553.1|DSIM
OG0000347	LOC108021503|XP_016945741.1|DSUZ	LOC6730552|XP_016023007.1|DSIM
OG0000348	LOC108006336|XP_016925339.1|DSUZ	LOC6730732|XP_002077900.1|DSIM
OG0000348	LOC108009420|XP_016929281.2|DSUZ	LOC6730986|XP_002078147.3|DSIM
OG0000349	LOC108008902|XP_016928300.2|DSUZ, LOC108021713|XP_016946041.1|DSUZ	LOC6732892|XP_016025612.1|DSIM
OG0000350	LOC118877322|XP_036671481.1|DSUZ	LOC6737744|XP_002084572.3|DSIM
OG0000350	LOC118878120|XP_036675468.1|DSUZ	LOC6729808|XP_016036497.1|DSIM
OG0000351	LOC108008651|XP_016928026.1|DSUZ	LOC6735627|XP_002082547.1|DSIM
OG0000351	LOC108008560|XP_016927920.1|DSUZ	LOC6735626|XP_002082546.1|DSIM
OG0000353	LOC108006500|XP_016925512.2|DSUZ	LOC27209421|XP_016035628.1|DSIM
OG0000353	LOC108020252|XP_016943865.1|DSUZ	LOC6731143|XP_002078301.1|DSIM
OG0000354	LOC108012639|XP_016933554.1|DSUZ	LOC6730685|XP_002077855.1|DSIM
OG0000354	LOC108015166|XP_016936936.1|DSUZ	LOC6730695|XP_002077865.1|DSIM
OG0000355	LOC108019894|XP_016943462.1|DSUZ	LOC6733486|XP_002080543.1|DSIM
OG0000355	LOC108010255|XP_016930601.1|DSUZ	LOC6733178|XP_002080254.1|DSIM
OG0000356	LOC108016313|XP_016938439.1|DSUZ	LOC6732721|XP_016025453.1|DSIM
OG0000356	LOC108005197|XP_016923876.1|DSUZ	LOC6732720|XP_016025450.1|DSIM
OG0000358	LOC108018294|XP_016941309.1|DSUZ	LOC6739688|XP_002076583.1|DSIM
OG0000358	LOC118877709|XP_036673476.1|DSUZ, LOC118877918|XP_036674374.1|DSUZ	LOC6727339|XP_002102724.1|DSIM
OG0000358	LOC118877877|XP_036674131.1|DSUZ, LOC108007808|XP_036678244.1|DSUZ	LOC6727336|XP_002102721.1|DSIM
OG0000359	LOC108015702|XP_036671378.1|DSUZ	LOC6738177|XP_016032013.1|DSIM
OG0000359	LOC108015707|XP_016937729.1|DSUZ	LOC6738178|XP_002084991.2|DSIM
OG0000359	LOC108007539|XP_016926718.1|DSUZ	LOC6738182|XP_002084995.1|DSIM
OG0000359	LOC108007536|XP_016926715.1|DSUZ	LOC6738186|XP_002084999.1|DSIM
OG0000360	LOC108007923|XP_016927182.2|DSUZ	LOC6729581|XP_016036233.1|DSIM
OG0000360	LOC108007904|XP_016927162.2|DSUZ	LOC6729579|XP_002104887.1|DSIM
OG0000360	LOC108007888|XP_036674339.1|DSUZ	LOC6729578|XP_016036232.1|DSIM
OG0000360	LOC108007925|XP_016927185.2|DSUZ	LOC6729580|XP_002104888.3|DSIM
OG0000361	LOC108020808|XP_036674716.1|DSUZ	LOC6727732|XP_002103094.1|DSIM
OG0000361	LOC108016015|XP_016938097.2|DSUZ	LOC6726963|XP_016033455.1|DSIM
OG0000361	LOC108011981|XP_016932738.1|DSUZ	LOC6732148|XP_002079280.1|DSIM
OG0000362	LOC108020346|XP_016944002.1|DSUZ	LOC6728210|XP_002103559.1|DSIM
OG0000362	LOC108007706|XP_016926938.1|DSUZ	LOC6739157|XP_016033008.1|DSIM
OG0000363	LOC108012077|XP_036674227.1|DSUZ	LOC6729631|XP_016036270.1|DSIM
OG0000363	LOC108013209|XP_016934414.1|DSUZ	LOC6738429|XP_039150310.1|DSIM
OG0000364	LOC118876793|XP_036670325.1|DSUZ, LOC108012339|XP_036671083.1|DSUZ	LOC6736448|XP_039149552.1|DSIM
OG0000365	LOC108010078|XP_016930383.1|DSUZ	LOC6735433|XP_002082373.2|DSIM
OG0000365	LOC108021680|XP_016945986.1|DSUZ	LOC27208814|XP_016024571.1|DSIM
OG0000366	LOC108004719|XP_036676909.1|DSUZ	LOC6725659|XP_016038886.1|DSIM
OG0000366	LOC108015467|XP_036675257.1|DSUZ	LOC6729674|XP_016036336.1|DSIM
OG0000367	LOC108012989|XP_016934048.1|DSUZ	LOC6737505|XP_002084341.1|DSIM
OG0000367	LOC108009432|XP_016929256.1|DSUZ	LOC6735257|XP_016028599.1|DSIM
OG0000368	LOC108014502|XP_016936128.2|DSUZ	LOC6737686|XP_016031449.1|DSIM
OG0000368	LOC108010716|XP_016931123.2|DSUZ	LOC6737687|XP_002084519.1|DSIM
OG0000370	LOC108012246|XP_016933034.1|DSUZ	LOC6737392|XP_002084230.1|DSIM
OG0000370	LOC118877346|XP_036671625.1|DSUZ, LOC108020754|XP_016944620.1|DSUZ	LOC6738628|XP_002085430.2|DSIM
OG0000370	LOC108008086|XP_016927365.1|DSUZ	LOC6735759|XP_002082672.2|DSIM
OG0000371	LOC108018861|XP_036675738.1|DSUZ	LOC6740061|XP_002076942.2|DSIM
OG0000371	LOC108008578|XP_016927943.1|DSUZ	LOC27208003|XP_016027000.1|DSIM, LOC6733955|XP_039147749.1|DSIM
OG0000371	LOC108014793|XP_036673552.1|DSUZ	LOC6729925|XP_039150587.1|DSIM
OG0000372	LOC108004577|XP_016923006.1|DSUZ	LOC27207774|XP_016038266.1|DSIM
OG0000372	LOC118877260|XP_036670929.1|DSUZ	LOC27207649|XP_016030247.1|DSIM
OG0000372	LOC108010410|XP_016930762.1|DSUZ	LOC27209094|XP_016025652.1|DSIM, LOC6732963|XP_002080045.1|DSIM, LOC6732966|XP_002080048.1|DSIM
OG0000372	LOC108010396|XP_016930753.1|DSUZ	LOC27208808|XP_016025653.1|DSIM
OG0000373	LOC108008745|XP_016928131.1|DSUZ	LOC6735295|XP_002082255.1|DSIM
OG0000374	LOC118876984|XP_036669654.1|DSUZ, LOC108009984|XP_016930248.2|DSUZ, LOC108010646|XP_016931033.2|DSUZ, LOC108010649|XP_016931037.2|DSUZ	LOC6738676|XP_016032505.1|DSIM
OG0000375	LOC108012864|XP_016933831.1|DSUZ	LOC6737463|XP_002084299.1|DSIM
OG0000375	LOC108012865|XP_016933832.1|DSUZ	LOC6737462|XP_002084298.2|DSIM
OG0000376	LOC108018733|XP_036677080.1|DSUZ	LOC27208950|XP_039153224.1|DSIM
OG0000377	LOC108005176|XP_016923841.1|DSUZ	LOC6725746|XP_002106746.3|DSIM
OG0000377	LOC108015611|XP_016937589.2|DSUZ	LOC6728062|XP_016034681.1|DSIM
OG0000378	LOC108009736|XP_016929809.1|DSUZ	LOC6735000|XP_002081982.1|DSIM
OG0000378	LOC108016987|XP_016939423.1|DSUZ	LOC6725326|XP_002106343.1|DSIM
OG0000379	LOC108008582|XP_016927947.1|DSUZ	LOC6733422|XP_002080479.1|DSIM
OG0000379	LOC108008596|XP_016927963.1|DSUZ	LOC6733421|XP_016026365.1|DSIM
OG0000379	LOC108009438|XP_016929267.1|DSUZ	LOC6739303|XP_002076212.2|DSIM
OG0000380	LOC108019670|XP_016943049.1|DSUZ	LOC6734344|XP_002081365.2|DSIM
OG0000380	LOC108012439|XP_016933295.1|DSUZ	LOC6737010|XP_016030636.1|DSIM
OG0000381	LOC108021364|XP_016945542.1|DSUZ	LOC6733506|XP_002080562.2|DSIM
OG0000381	LOC108019165|XP_016942408.1|DSUZ	LOC6731581|XP_016024254.1|DSIM
OG0000382	LOC108007671|XP_016926881.2|DSUZ	LOC6739139|XP_016032988.2|DSIM
OG0000383	LOC108021575|XP_016945846.1|DSUZ	LOC6730701|XP_016023138.1|DSIM
OG0000383	LOC108019536|XP_016942866.1|DSUZ	LOC6739243|XP_016025243.1|DSIM
OG0000384	LOC108008549|XP_016927909.2|DSUZ	LOC6734012|XP_002081053.1|DSIM
OG0000384	LOC108008538|XP_036669460.1|DSUZ	LOC6734010|XP_016027038.1|DSIM
OG0000385	LOC108019194|XP_016942457.1|DSUZ	LOC6725045|XP_039152238.1|DSIM
OG0000385	LOC108019173|XP_016942422.1|DSUZ	LOC6725046|XP_016038020.1|DSIM
OG0000386	LOC108006929|XP_016926020.1|DSUZ	LOC6736811|XP_002083667.1|DSIM
OG0000386	LOC108006928|XP_016926019.2|DSUZ	LOC6736812|XP_002083668.1|DSIM
OG0000386	LOC108019458|XP_016942774.1|DSUZ	LOC6730066|XP_002105359.1|DSIM
OG0000387	LOC108005866|XP_016924773.1|DSUZ, LOC108005133|XP_016923795.2|DSUZ, LOC108005943|XP_016924899.1|DSUZ	LOC6730682|XP_002077852.1|DSIM, LOC6730683|XP_002077853.1|DSIM, LOC6732316|XP_002079444.1|DSIM
OG0000388	LOC108013462|XP_016934829.1|DSUZ	LOC6736454|XP_002083325.1|DSIM
