Orthogroup	DSUZ.longest_only	DANA.longest_only
OG0002359	LOC108018892|XP_036675759.1|DSUZ	LOC6501909|XP_001966688.2|DANA
OG0002360	LOC108018331|XP_016941365.1|DSUZ	LOC6497372|XP_001962217.2|DANA
OG0002361	LOC108005562|XP_016924347.2|DSUZ	LOC6493704|XP_001958271.1|DANA
OG0002362	LOC108015014|XP_036678595.1|DSUZ	LOC6496844|XP_032310888.1|DANA
OG0002363	LOC108021462|XP_016945684.1|DSUZ	LOC6496862|XP_001963254.1|DANA
OG0002364	LOC108015745|XP_016937773.1|DSUZ	LOC6496860|XP_032310902.1|DANA
OG0002365	LOC108006227|XP_016925158.1|DSUZ	LOC6496858|XP_001963258.1|DANA
OG0002366	LOC108009436|XP_016929266.1|DSUZ	LOC6504226|XP_032311356.1|DANA
OG0002367	LOC108021432|XP_016945637.1|DSUZ	LOC6497425|XP_001962113.1|DANA
OG0002368	LOC108014608|XP_016936261.1|DSUZ	LOC6498218|XP_001962325.2|DANA
OG0002369	LOC108013727|XP_016935160.1|DSUZ	LOC6503170|XP_001963568.1|DANA
OG0002370	LOC108009163|XP_016928769.2|DSUZ	LOC6497100|XP_001962756.1|DANA
OG0002371	LOC108018683|XP_016941748.2|DSUZ	LOC6498415|XP_001962758.1|DANA
OG0002372	LOC108020739|XP_016944607.1|DSUZ	LOC6497836|XP_001961543.2|DANA
OG0002373	LOC108014671|XP_016936330.1|DSUZ	LOC6503545|XP_001965292.1|DANA
OG0002374	LOC108014579|XP_036673371.1|DSUZ	LOC6499113|XP_001955274.2|DANA
OG0002375	LOC108016095|XP_016938182.2|DSUZ	LOC6501227|XP_001954800.1|DANA
OG0002376	LOC108011706|XP_016932409.1|DSUZ	LOC6498243|XP_032307398.1|DANA
OG0002377	LOC108016265|XP_036675171.1|DSUZ	LOC6500491|XP_001953337.1|DANA
OG0002378	LOC108011266|XP_016931863.1|DSUZ	LOC6507801|XP_001956371.1|DANA
OG0002379	LOC108021687|XP_016946004.1|DSUZ	LOC6503320|XP_001965403.1|DANA
OG0002380	LOC108004565|XP_016922990.2|DSUZ	LOC6503093|XP_001963411.1|DANA
OG0002381	LOC108008470|XP_016927815.1|DSUZ	LOC6495743|XP_001959478.1|DANA
OG0002382	LOC108015274|XP_016937128.1|DSUZ	LOC6504504|XP_032308154.1|DANA
OG0002383	LOC108013450|XP_016934815.1|DSUZ	LOC6507458|XP_001955970.2|DANA
OG0002384	LOC108016748|XP_036676311.1|DSUZ	LOC6504142|XP_032308706.1|DANA
OG0002385	LOC108020387|XP_016944140.1|DSUZ	LOC6506063|XP_001966651.2|DANA
OG0002386	LOC108015569|XP_036672606.1|DSUZ	LOC6500410|XP_032312292.1|DANA
OG0002387	LOC108011028|XP_016931550.2|DSUZ	LOC6499773|XP_032305793.1|DANA
OG0002388	LOC108004924|XP_016923509.2|DSUZ	LOC6494631|XP_001965946.2|DANA
OG0002389	LOC108015832|XP_016937889.1|DSUZ	LOC6499041|XP_001955444.1|DANA
OG0002390	LOC108005986|XP_016924919.1|DSUZ	LOC6498623|XP_001963177.1|DANA
OG0002391	LOC108009821|XP_016929994.1|DSUZ	LOC6496253|XP_032307075.1|DANA
OG0002392	LOC108014455|XP_036671678.1|DSUZ	LOC6507723|XP_001956216.2|DANA
OG0002393	LOC108005643|XP_016924446.2|DSUZ	LOC6493391|XP_032310130.1|DANA
OG0002394	LOC108012108|XP_016932876.1|DSUZ	LOC6500051|XP_001953313.1|DANA
OG0002395	LOC108011178|XP_036674378.1|DSUZ	LOC6499522|XP_001954447.2|DANA
OG0002396	LOC108017980|XP_016940806.1|DSUZ	LOC6495872|XP_001959759.1|DANA
OG0002397	LOC108011935|XP_016932672.1|DSUZ	LOC6497377|XP_001962209.1|DANA
OG0002398	LOC108016760|XP_016939001.1|DSUZ	LOC6501934|XP_001966719.1|DANA
OG0002399	LOC108010973|XP_036669887.1|DSUZ	LOC6493909|XP_001961345.2|DANA
OG0002400	LOC108010325|XP_016930737.1|DSUZ	LOC6495973|XP_001959955.2|DANA
OG0002401	LOC108020365|XP_016944074.1|DSUZ	LOC6505486|XP_032311767.1|DANA
OG0002402	LOC108014840|XP_036673534.1|DSUZ	LOC6498955|XP_001955611.1|DANA
OG0002403	LOC108014805|XP_036673559.1|DSUZ	LOC6498956|XP_032312351.1|DANA
OG0002404	LOC108020185|XP_016943781.1|DSUZ, LOC108020184|XP_036678489.1|DSUZ	LOC6500470|XP_001953284.1|DANA
OG0002405	LOC108011252|XP_036675168.1|DSUZ	LOC6500495|XP_001953343.1|DANA
OG0002406	LOC108014334|XP_016935900.2|DSUZ	LOC6493084|XP_001957011.1|DANA
OG0002407	LOC108010829|XP_016931281.2|DSUZ	LOC6505626|XP_032305496.1|DANA
OG0002408	LOC108016237|XP_036674870.1|DSUZ	LOC6500488|XP_001953331.1|DANA
OG0002409	LOC108013320|XP_016934601.1|DSUZ	LOC6507234|XP_032309990.1|DANA
OG0002410	LOC108015573|XP_036672695.1|DSUZ	LOC6500142|XP_001953143.1|DANA
OG0002411	LOC108011553|XP_016932208.1|DSUZ	LOC6501210|XP_001954770.1|DANA
OG0002412	LOC108011730|XP_016932440.2|DSUZ, LOC108007414|XP_036677430.1|DSUZ	LOC26514071|XP_014765568.1|DANA
OG0002413	LOC108015003|XP_016936719.1|DSUZ, LOC108006721|XP_016925753.2|DSUZ	LOC6504110|XP_001964199.1|DANA
OG0002414	LOC108013318|XP_016934599.1|DSUZ	LOC6507083|XP_001956700.1|DANA
OG0002415	LOC108019289|XP_036673766.1|DSUZ, LOC108017426|XP_016939944.2|DSUZ	LOC6500025|XP_001953374.2|DANA
OG0002416	LOC108020424|XP_016944221.1|DSUZ	LOC6504367|XP_014759443.1|DANA
OG0002417	LOC108013674|XP_016935085.1|DSUZ	LOC6497682|XP_001961580.1|DANA
OG0002418	LOC108017039|XP_036677581.1|DSUZ, LOC108017041|XP_036677597.1|DSUZ	LOC6505769|XP_001964347.3|DANA
OG0002419	LOC108016943|XP_016939362.1|DSUZ	LOC6502216|XP_001966013.1|DANA
OG0002420	LOC118877434|XP_036672127.1|DSUZ	LOC6493401|XP_001957674.1|DANA
OG0002421	LOC108005707|XP_016924523.2|DSUZ	LOC6503409|XP_001967485.3|DANA
OG0002422	LOC108015864|XP_036672720.1|DSUZ, LOC108016356|XP_036675059.1|DSUZ	LOC6500589|XP_001953528.1|DANA
OG0002423	LOC108013934|XP_016935433.2|DSUZ	LOC6507870|XP_032309869.1|DANA
OG0002424	LOC108020427|XP_016944228.1|DSUZ	LOC6501811|XP_001967404.1|DANA
OG0002425	LOC108019152|XP_016942391.1|DSUZ	LOC6504583|XP_001966583.1|DANA
OG0002426	LOC108012878|XP_016933857.1|DSUZ	LOC6492958|XP_001956748.1|DANA
OG0002427	LOC108020431|XP_016944241.1|DSUZ	LOC6501808|XP_001967400.1|DANA
OG0002428	LOC108015278|XP_016937135.1|DSUZ	LOC6503126|XP_001963471.3|DANA
OG0002429	LOC108012968|XP_036672302.1|DSUZ	LOC6493115|XP_032310335.1|DANA
OG0002430	LOC108018188|XP_016941182.1|DSUZ	LOC6495554|XP_001959092.1|DANA
OG0002431	LOC108010256|XP_016930602.1|DSUZ	LOC6495193|XP_001958882.1|DANA
OG0002432	LOC108016612|XP_016938792.1|DSUZ	LOC6503547|XP_001964180.1|DANA
OG0002433	LOC108014146|XP_036672762.1|DSUZ	LOC6498845|XP_001955812.1|DANA
OG0002434	LOC108017488|XP_016940024.1|DSUZ	LOC6498978|XP_001955574.1|DANA
OG0002435	LOC108018860|XP_036675797.1|DSUZ	LOC6502312|XP_032309399.1|DANA
OG0002436	LOC108018097|XP_016940996.1|DSUZ	LOC6505766|XP_001964341.1|DANA, LOC6496560|XP_001961149.1|DANA
OG0002437	LOC108019824|XP_016943330.1|DSUZ	LOC6496544|XP_001961113.1|DANA
OG0002438	LOC108016855|XP_016939208.1|DSUZ	LOC6502232|XP_001966030.1|DANA
OG0002439	LOC108018579|XP_036678264.1|DSUZ, LOC108020538|XP_036678261.1|DSUZ	LOC6498219|XP_001962326.1|DANA
OG0002440	LOC108010485|XP_036670590.1|DSUZ	LOC6507207|XP_001956476.1|DANA
OG0002441	LOC108009739|XP_016929811.2|DSUZ	LOC6494352|XP_001960484.1|DANA
OG0002442	LOC108009185|XP_016928826.1|DSUZ	LOC6494509|XP_001960201.1|DANA
OG0002443	LOC108009451|XP_036668982.1|DSUZ	LOC6493945|XP_032311500.1|DANA
OG0002444	LOC108009607|XP_016929579.1|DSUZ	LOC6494514|XP_001960195.1|DANA
OG0002445	LOC108019775|XP_016943240.1|DSUZ	LOC6494025|XP_001961128.2|DANA
OG0002446	LOC108009531|XP_016929456.1|DSUZ	LOC6494204|XP_001960754.3|DANA
OG0002447	LOC108020273|XP_016943885.1|DSUZ	LOC6506219|XP_001958323.2|DANA
OG0002448	LOC108008310|XP_016927617.1|DSUZ	LOC6496103|XP_001960231.1|DANA
OG0002449	LOC108008519|XP_016927878.1|DSUZ	LOC6494281|XP_001960610.1|DANA
OG0002450	LOC108018754|XP_016941820.2|DSUZ	LOC6500228|XP_001952985.1|DANA
OG0002451	LOC108017954|XP_016940711.1|DSUZ	LOC6495239|XP_001958783.1|DANA
OG0002452	LOC108008537|XP_016927896.1|DSUZ	LOC6494747|XP_001959744.2|DANA
OG0002453	LOC108010041|XP_016930339.1|DSUZ	LOC6494746|XP_001959745.1|DANA
OG0002454	LOC108013482|XP_016934854.1|DSUZ	LOC6507409|XP_032309636.1|DANA
OG0002455	LOC108013481|XP_016934853.1|DSUZ	LOC6507650|XP_001956073.1|DANA
OG0002456	LOC108008655|XP_016928029.1|DSUZ	LOC6494171|XP_032306665.1|DANA
OG0002457	LOC108018007|XP_016940849.1|DSUZ	LOC6496029|XP_014763604.1|DANA
OG0002458	LOC108005945|XP_016924860.1|DSUZ	LOC6506122|XP_001958506.2|DANA
OG0002459	LOC108019739|XP_016943160.1|DSUZ	LOC6496535|XP_001961092.1|DANA
OG0002460	LOC108008143|XP_036669438.1|DSUZ	LOC6496308|XP_001960666.1|DANA
OG0002461	LOC108010235|XP_016930577.1|DSUZ	LOC6496269|XP_001960577.1|DANA
OG0002462	LOC108017735|XP_036669759.1|DSUZ	LOC6494440|XP_032305953.1|DANA
OG0002463	LOC108008308|XP_016927614.1|DSUZ	LOC6494896|XP_001959472.1|DANA
OG0002464	LOC108009188|XP_016928828.1|DSUZ	LOC6494507|XP_001960204.1|DANA
OG0002465	LOC118878884|XP_036677786.1|DSUZ, LOC108010723|XP_016931138.1|DSUZ	LOC6493907|XP_001961349.1|DANA
OG0002466	LOC108020398|XP_016944166.1|DSUZ	LOC6505482|XP_014759913.1|DANA
OG0002467	LOC108016083|XP_036671795.1|DSUZ	LOC6493332|XP_001957538.1|DANA
OG0002468	LOC108017370|XP_036671733.1|DSUZ	LOC6506667|XP_001957447.3|DANA
OG0002469	LOC108011628|XP_036673643.1|DSUZ	LOC6500973|XP_001954279.1|DANA
OG0002470	LOC108017820|XP_016940459.1|DSUZ	LOC6495071|XP_001959129.1|DANA
OG0002471	LOC108008348|XP_016927666.1|DSUZ	LOC6495313|XP_001958646.1|DANA
OG0002472	LOC108009800|XP_016929953.1|DSUZ	LOC6495684|XP_032305987.1|DANA
OG0002473	LOC108010207|XP_016930540.1|DSUZ	LOC6494323|XP_001960533.1|DANA
OG0002474	LOC108005671|XP_036670413.1|DSUZ	LOC6506719|XP_032309548.1|DANA
OG0002475	LOC108016485|XP_016938639.1|DSUZ	LOC6498988|XP_001955553.1|DANA
OG0002476	LOC108008498|XP_016927852.1|DSUZ	LOC6494764|XP_001959719.1|DANA
OG0002477	LOC108017835|XP_016940477.1|DSUZ	LOC6494608|XP_001960018.1|DANA
OG0002478	LOC108017849|XP_016940492.1|DSUZ	LOC6494446|XP_001960305.3|DANA
OG0002479	LOC108010106|XP_016930416.1|DSUZ	LOC6494886|XP_001959489.1|DANA
OG0002480	LOC108014330|XP_036678295.1|DSUZ	LOC6497632|XP_014760118.1|DANA
OG0002481	LOC108016780|XP_016939036.1|DSUZ	LOC6503886|XP_001963783.1|DANA
OG0002482	LOC108019690|XP_016943071.1|DSUZ	LOC26515203|XP_014764103.1|DANA
OG0002483	LOC108010108|XP_016930418.1|DSUZ	LOC6494917|XP_001959426.1|DANA
OG0002484	LOC108009080|XP_016928621.1|DSUZ	LOC6494643|XP_001959960.1|DANA
OG0002485	LOC108019810|XP_016943308.1|DSUZ	LOC6495416|XP_001958799.1|DANA
OG0002486	LOC108004815|XP_016923374.1|DSUZ	LOC116655408|XP_032309160.1|DANA, LOC116655409|XP_032309161.1|DANA, LOC6502341|XP_001967696.1|DANA, LOC6507841|XP_001956454.2|DANA
OG0002487	LOC108005649|XP_016924449.1|DSUZ	LOC26515215|XP_014759560.1|DANA
OG0002488	LOC108010132|XP_016930449.1|DSUZ	LOC6496127|XP_001960285.1|DANA
OG0002489	LOC108020437|XP_036671133.1|DSUZ, LOC118877513|XP_036672440.1|DSUZ	LOC6493642|XP_032310609.1|DANA
OG0002490	LOC108018073|XP_016940962.1|DSUZ	LOC6494612|XP_001960015.1|DANA
OG0002491	LOC108017620|XP_036670546.1|DSUZ	LOC6493564|XP_032310817.1|DANA
OG0002492	LOC108006181|XP_036669046.1|DSUZ	LOC6495501|XP_001958985.1|DANA
OG0002493	LOC108019718|XP_016943118.1|DSUZ	LOC6495415|XP_001958792.3|DANA
OG0002494	LOC118878154|XP_036675702.1|DSUZ, LOC108017453|XP_036674289.1|DSUZ	LOC6501255|XP_001954861.1|DANA
OG0002495	LOC108010019|XP_016930303.1|DSUZ	LOC6495164|XP_001958930.1|DANA
OG0002496	LOC108020691|XP_016944548.1|DSUZ	LOC6499592|XP_001954335.1|DANA
OG0002497	LOC108019369|XP_016942680.2|DSUZ	LOC6493179|XP_001957209.1|DANA
OG0002498	LOC108012547|XP_016933450.1|DSUZ	LOC6493152|XP_001957158.1|DANA
OG0002499	LOC108013307|XP_036670269.1|DSUZ	LOC6506707|XP_001957388.1|DANA
OG0002500	LOC108017467|XP_016939994.2|DSUZ	LOC6505876|XP_001964532.1|DANA, LOC6505458|XP_001964917.2|DANA
OG0002501	LOC108010250|XP_016930596.1|DSUZ	LOC6506188|XP_001965127.1|DANA
OG0002502	LOC108008825|XP_016928222.1|DSUZ	LOC6502540|XP_001958770.3|DANA
OG0002503	LOC118878543|XP_036677446.1|DSUZ	LOC116656216|XP_032311557.1|DANA
OG0002504	LOC108014514|XP_036671885.1|DSUZ	LOC6506387|XP_001957967.1|DANA
OG0002505	LOC108009238|XP_016928895.1|DSUZ, LOC108009236|XP_016928894.1|DSUZ	LOC6494969|XP_001959308.1|DANA
OG0002506	LOC108020499|XP_016944318.1|DSUZ	LOC6501621|XP_001955622.1|DANA
OG0002508	LOC108004829|XP_036676017.1|DSUZ	LOC6505065|XP_001965528.1|DANA
OG0002509	LOC108018198|XP_016941203.1|DSUZ	LOC6494568|XP_001960090.1|DANA
OG0002510	LOC108007881|XP_016927138.1|DSUZ	LOC6504830|XP_032309072.1|DANA
OG0002511	LOC108017548|XP_036674219.1|DSUZ, LOC118877545|XP_036672520.1|DSUZ	LOC6500391|XP_032309052.1|DANA
OG0002512	LOC108020357|XP_016944047.1|DSUZ	LOC6506064|XP_032311670.1|DANA
OG0002513	LOC108006956|XP_036674626.1|DSUZ	LOC6505682|XP_032305551.1|DANA
OG0002514	LOC108012361|XP_016933201.2|DSUZ	LOC6507075|XP_001956709.2|DANA
OG0002516	LOC108018846|XP_036674598.1|DSUZ	LOC6501014|XP_001954376.1|DANA
OG0002517	LOC108013673|XP_036676772.1|DSUZ	LOC6505254|XP_014760329.1|DANA
OG0002518	LOC108020295|XP_016943911.1|DSUZ, LOC118877726|XP_036673566.1|DSUZ	LOC6502667|XP_001954129.2|DANA
OG0002519	LOC108009241|XP_016928899.1|DSUZ	LOC6495825|XP_001959663.1|DANA
OG0002520	LOC108011111|XP_016931672.1|DSUZ	LOC6503749|XP_001963810.1|DANA, LOC116655454|XP_032309237.1|DANA
OG0002521	LOC108010457|XP_016930814.1|DSUZ	LOC6505166|XP_032307964.1|DANA
OG0002522	LOC108017509|XP_016940061.1|DSUZ, LOC108020283|XP_016943900.2|DSUZ	LOC6499694|XP_001954122.1|DANA
OG0002523	LOC108010765|XP_036675451.1|DSUZ	LOC6499988|XP_001953476.1|DANA
OG0002524	LOC108015307|XP_016937175.1|DSUZ	LOC6503770|XP_014761074.1|DANA
OG0002525	LOC108014459|XP_036671659.1|DSUZ	LOC6506608|XP_001957554.1|DANA
OG0002526	LOC108015730|XP_016937757.2|DSUZ, LOC108006435|XP_036673307.1|DSUZ	LOC6505678|XP_001964475.1|DANA
OG0002527	LOC108010545|XP_036674309.1|DSUZ	LOC6501096|XP_032309337.1|DANA
OG0002528	LOC108016844|XP_016939183.1|DSUZ	LOC6503529|XP_032308736.1|DANA
OG0002529	LOC118878586|XP_036677512.1|DSUZ, LOC108020243|XP_036673757.1|DSUZ	LOC6500697|XP_001953748.1|DANA
OG0002530	LOC108005636|XP_016924441.1|DSUZ	LOC6498290|XP_001962471.1|DANA
OG0002531	LOC108019502|XP_016942819.1|DSUZ	LOC6497321|XP_032307756.1|DANA
OG0002532	LOC108007326|XP_016926461.1|DSUZ	LOC6503233|XP_001965845.1|DANA
OG0002533	LOC108005085|XP_016923744.1|DSUZ	LOC6503955|XP_001963913.1|DANA
OG0002534	LOC108008474|XP_016927818.1|DSUZ	LOC6495240|XP_001958781.1|DANA
OG0002535	LOC108016341|XP_036672125.1|DSUZ, LOC108020722|XP_016944580.2|DSUZ	LOC6493656|XP_001958171.2|DANA
OG0002536	LOC108014316|XP_016935876.1|DSUZ	LOC6505528|XP_001964758.1|DANA
OG0002537	LOC108009132|XP_016928725.1|DSUZ	LOC6495735|XP_001959464.1|DANA
OG0002539	LOC108009729|XP_016929801.1|DSUZ	LOC6494407|XP_001960390.1|DANA
OG0002541	LOC108016520|XP_036676492.1|DSUZ	LOC6505273|XP_001965661.1|DANA
OG0002542	LOC108015386|XP_016937293.1|DSUZ	LOC6502992|XP_001963453.1|DANA
OG0002543	LOC108005124|XP_036677017.1|DSUZ	LOC6503655|XP_001963994.1|DANA
OG0002544	LOC108020493|XP_016944313.1|DSUZ	LOC6499730|XP_001954047.3|DANA
OG0002545	LOC108016622|XP_016938806.1|DSUZ	LOC6504047|XP_001964078.1|DANA
OG0002547	LOC108021825|XP_016946118.1|DSUZ	LOC6503015|XP_001963407.1|DANA
OG0002548	LOC108006263|XP_036676529.1|DSUZ	LOC6502313|XP_032311932.1|DANA, LOC116656435|XP_032311925.1|DANA, LOC116656443|XP_032311946.1|DANA, LOC116656441|XP_032311945.1|DANA
OG0002549	LOC108005393|XP_016924144.1|DSUZ	LOC6504429|XP_001966998.1|DANA
OG0002550	LOC108013711|XP_016935135.1|DSUZ	LOC6501973|XP_014759688.1|DANA
OG0002551	LOC108010819|XP_016931255.1|DSUZ	LOC6500288|XP_001952892.1|DANA
OG0002552	LOC108009605|XP_016929582.1|DSUZ	LOC6506874|XP_001965266.1|DANA
OG0002553	LOC108005092|XP_016923754.1|DSUZ	LOC6503692|XP_001963912.2|DANA
OG0002554	LOC108019969|XP_016943541.2|DSUZ, LOC108015237|XP_016937072.1|DSUZ	LOC6503707|XP_001963886.1|DANA
OG0002555	LOC108011170|XP_016931748.1|DSUZ	LOC6503494|XP_001964274.1|DANA
OG0002556	LOC108020261|XP_016943873.1|DSUZ, LOC118879697|XP_036678487.1|DSUZ	LOC6497320|XP_001962323.1|DANA
OG0002557	LOC108005402|XP_016924155.1|DSUZ	LOC6502166|XP_001966095.1|DANA
OG0002558	LOC108007852|XP_016927104.2|DSUZ	LOC6499056|XP_001955398.1|DANA
OG0002559	LOC108006921|XP_036678304.1|DSUZ	LOC26514089|XP_032305688.1|DANA
OG0002560	LOC108020318|XP_016943939.1|DSUZ, LOC118877867|XP_036674085.1|DSUZ	LOC6499797|XP_001953894.1|DANA
OG0002561	LOC108017562|XP_036672524.1|DSUZ	LOC6501705|XP_001955803.1|DANA
OG0002562	LOC108016659|XP_016938857.1|DSUZ	LOC6501907|XP_032308106.1|DANA
OG0002563	LOC108005441|XP_036677222.1|DSUZ	LOC26515357|XP_032307899.1|DANA
OG0002564	LOC108017226|XP_016939712.2|DSUZ	LOC6505979|XP_001964716.1|DANA
OG0002565	LOC108005727|XP_036673026.1|DSUZ	LOC6501198|XP_032309360.1|DANA
OG0002566	LOC108020288|XP_036677886.1|DSUZ, LOC108018599|XP_036673514.1|DSUZ	LOC6500899|XP_032308209.1|DANA
OG0002567	LOC108011165|XP_016931741.1|DSUZ	LOC6503901|XP_001963811.1|DANA
OG0002568	LOC108007947|XP_016927206.2|DSUZ	LOC6500967|XP_001954262.1|DANA
OG0002569	LOC108005796|XP_016924615.1|DSUZ	LOC6506780|XP_001957257.1|DANA
OG0002570	LOC108015975|XP_036677896.1|DSUZ	LOC6500880|XP_001954097.3|DANA
OG0002571	LOC108015972|XP_036677899.1|DSUZ	LOC6500882|XP_001954100.2|DANA
OG0002572	LOC108018769|XP_016941838.1|DSUZ	LOC6496007|XP_032306961.1|DANA
OG0002573	LOC108017515|XP_016940072.2|DSUZ	LOC6500887|XP_032307695.1|DANA
OG0002574	LOC108017518|XP_036673568.1|DSUZ, LOC108020286|XP_036677904.1|DSUZ	LOC6499693|XP_001954124.2|DANA
OG0002575	LOC108007364|XP_016926506.2|DSUZ	LOC6499325|XP_001954865.1|DANA
OG0002576	LOC108005656|XP_016924460.1|DSUZ	LOC6502203|XP_032308727.1|DANA
OG0002577	LOC108012579|XP_016933483.1|DSUZ	LOC6493044|XP_001956939.1|DANA
OG0002578	LOC108021578|XP_016945850.1|DSUZ	LOC6506679|XP_001965224.1|DANA
OG0002579	LOC108021450|XP_016945665.1|DSUZ	LOC6497236|XP_001962502.1|DANA
OG0002580	LOC108019607|XP_016942974.1|DSUZ	LOC6495940|XP_001959896.1|DANA
OG0002581	LOC108011899|XP_036674192.1|DSUZ	LOC6500760|XP_032308438.1|DANA
OG0002582	LOC108010602|XP_016930981.1|DSUZ	LOC6494556|XP_001965929.1|DANA
OG0002583	LOC108020545|XP_036673046.1|DSUZ	LOC6500245|XP_032312318.1|DANA
OG0002584	LOC108020453|XP_016944264.1|DSUZ, LOC118877342|XP_036671616.1|DSUZ	LOC6506307|XP_001958147.1|DANA
OG0002585	LOC118877343|XP_036671617.1|DSUZ, LOC108020454|XP_016944265.1|DSUZ	LOC6506306|XP_001958148.1|DANA
OG0002586	LOC108020125|XP_016943715.2|DSUZ	LOC6505870|XP_001964519.2|DANA
OG0002587	LOC108006108|XP_016925044.2|DSUZ	LOC6498964|XP_001955599.1|DANA
OG0002588	LOC108010565|XP_016930932.2|DSUZ	LOC6505685|XP_001964460.1|DANA
OG0002589	LOC108006374|XP_016925385.2|DSUZ	LOC6501340|XP_001955027.2|DANA
OG0002590	LOC108011149|XP_016931724.1|DSUZ	LOC6504154|XP_001964287.3|DANA
OG0002591	LOC108012158|XP_016932938.2|DSUZ	LOC6505953|XP_001964674.1|DANA
OG0002592	LOC108006660|XP_036673403.1|DSUZ	LOC6499095|XP_001955311.1|DANA
OG0002593	LOC108013863|XP_036673243.1|DSUZ	LOC6499092|XP_032310416.1|DANA
OG0002594	LOC108015935|XP_036674215.1|DSUZ	LOC6499030|XP_032311428.1|DANA
OG0002595	LOC108014138|XP_036672787.1|DSUZ	LOC6505871|XP_014760829.1|DANA
OG0002596	LOC108014904|XP_036674436.1|DSUZ, LOC118877578|XP_036672727.1|DSUZ	LOC6500387|XP_032309704.1|DANA
OG0002597	LOC108006767|XP_036675695.1|DSUZ, LOC118877974|XP_036674773.1|DSUZ	LOC6500237|XP_001952966.1|DANA
OG0002598	LOC108005593|XP_036673027.1|DSUZ	LOC6499510|XP_001954473.2|DANA
OG0002599	LOC108010603|XP_016930983.1|DSUZ	LOC6494382|XP_001965928.1|DANA
OG0002600	LOC108009515|XP_016929423.1|DSUZ	LOC6494162|XP_001960844.1|DANA
OG0002601	LOC108013845|XP_036672769.1|DSUZ, LOC118878049|XP_036675114.1|DSUZ	LOC6501371|XP_001955095.1|DANA
OG0002602	LOC118876791|XP_036678217.1|DSUZ, LOC108007633|XP_016926832.1|DSUZ	LOC6501357|XP_001955064.1|DANA
OG0002603	LOC108016473|XP_036675427.1|DSUZ	LOC6501592|XP_014767115.1|DANA
OG0002604	LOC108019301|XP_016942610.2|DSUZ	LOC6501591|XP_001955535.1|DANA
OG0002605	LOC118877583|XP_036672746.1|DSUZ	LOC6499901|XP_001953670.1|DANA
OG0002606	LOC118877607|XP_036672832.1|DSUZ, LOC108017542|XP_036674701.1|DSUZ	LOC6499666|XP_032307203.1|DANA
OG0002607	LOC118878083|XP_036675244.1|DSUZ, LOC108014879|XP_036672810.1|DSUZ	LOC6500929|XP_001954189.1|DANA
OG0002608	LOC108014839|XP_016936534.2|DSUZ	LOC6505700|XP_001964431.1|DANA
OG0002609	LOC108008420|XP_016927755.1|DSUZ	LOC6494658|XP_001959919.2|DANA
OG0002610	LOC108014430|XP_036672841.1|DSUZ	LOC6494447|XP_001965919.1|DANA
OG0002611	LOC108015857|XP_036673038.1|DSUZ	LOC6499999|XP_001953435.1|DANA
OG0002612	LOC108018299|XP_016941321.2|DSUZ	LOC6505671|XP_001964492.2|DANA
OG0002613	LOC108015766|XP_036673330.1|DSUZ	LOC6502727|XP_014760691.1|DANA
OG0002614	LOC108010887|XP_036675697.1|DSUZ	LOC6501646|XP_032312146.1|DANA
OG0002615	LOC108013211|XP_036670806.1|DSUZ	LOC6506881|XP_001957068.1|DANA
OG0002616	LOC108017383|XP_036673227.1|DSUZ	LOC6501478|XP_001955328.1|DANA
OG0002617	LOC108017487|XP_016940023.1|DSUZ	LOC6501606|XP_001955575.2|DANA
OG0002618	LOC108011634|XP_016932312.1|DSUZ	LOC6499602|XP_001954317.1|DANA
OG0002619	LOC108005581|XP_036674498.1|DSUZ	LOC6500647|XP_014766648.1|DANA
OG0002620	LOC108011521|XP_036674022.1|DSUZ	LOC6500003|XP_001953424.2|DANA
OG0002621	LOC108016081|XP_016938166.2|DSUZ	LOC6500780|XP_001953905.1|DANA
OG0002622	LOC108007469|XP_016926641.2|DSUZ	LOC6506794|XP_001957224.1|DANA
OG0002623	LOC108006970|XP_016926065.2|DSUZ	LOC6499379|XP_032310597.1|DANA
OG0002624	LOC108016197|XP_016938313.1|DSUZ	LOC6499746|XP_001954003.2|DANA
OG0002625	LOC108013746|XP_036673091.1|DSUZ	LOC6500838|XP_032305543.1|DANA
OG0002626	LOC108021813|XP_016946104.1|DSUZ	LOC6503875|XP_001963758.1|DANA
OG0002627	LOC108020507|XP_036673167.1|DSUZ	LOC6506022|XP_032312362.1|DANA
OG0002628	LOC108014372|XP_036675036.1|DSUZ	LOC6499152|XP_032309820.1|DANA
OG0002629	LOC108006002|XP_036674360.1|DSUZ	LOC6499650|XP_032309320.1|DANA
OG0002630	LOC108014576|XP_036673461.1|DSUZ	LOC6501317|XP_032307363.1|DANA
OG0002631	LOC108014811|XP_036673531.1|DSUZ	LOC6499110|XP_001955279.2|DANA
OG0002632	LOC108015942|XP_036674521.1|DSUZ	LOC6501557|XP_001955469.1|DANA
OG0002633	LOC108017513|XP_016940069.1|DSUZ	LOC6499695|XP_032308252.1|DANA
OG0002634	LOC108007270|XP_036674126.1|DSUZ	LOC6508273|XP_001955605.1|DANA
OG0002635	LOC108016215|XP_016938334.2|DSUZ	LOC6499938|XP_001953597.1|DANA
OG0002636	LOC118877826|XP_036673887.1|DSUZ, LOC108011636|XP_016932314.2|DSUZ	LOC6500473|XP_001953290.1|DANA
