Orthogroup	DSUZ.longest_only	DMAU.longest_only
OG0001545	LOC108011212|XP_016931794.2|DSUZ	LOC117146705|XP_033169009.1|DMAU, LOC117148355|XP_033171604.1|DMAU
OG0001546	LOC108011227|XP_016931815.1|DSUZ	LOC117147241|XP_033169946.1|DMAU
OG0001547	LOC108018889|XP_036675711.1|DSUZ	LOC117148073|XP_033171162.1|DMAU
OG0001548	LOC108011159|XP_016931735.1|DSUZ	LOC117147159|XP_033169833.1|DMAU
OG0001549	LOC108014236|XP_036668807.1|DSUZ	LOC117135128|XP_033151068.1|DMAU
OG0001550	LOC108006796|XP_016925833.1|DSUZ, LOC108012054|XP_016932823.1|DSUZ	LOC117144687|XP_033165902.1|DMAU
OG0001551	LOC108005602|XP_036673034.1|DSUZ	LOC117144746|XP_033165991.1|DMAU
OG0001552	LOC108006964|XP_036672958.1|DSUZ	LOC117144314|XP_033165316.1|DMAU
OG0001553	LOC108018988|XP_016942083.1|DSUZ	LOC117148350|XP_033171579.1|DMAU
OG0001554	LOC108018744|XP_036674381.1|DSUZ	LOC117144605|XP_033165787.1|DMAU
OG0001555	LOC108005161|XP_016923827.1|DSUZ	LOC117135262|XP_033151303.1|DMAU
OG0001556	LOC108018220|XP_016941228.1|DSUZ	LOC117135766|XP_033152122.1|DMAU
OG0001557	LOC108005434|XP_016924207.1|DSUZ	LOC117148228|XP_033171408.1|DMAU
OG0001558	LOC108019154|XP_016942392.1|DSUZ	LOC117147287|XP_033170022.1|DMAU
OG0001559	LOC108020667|XP_036673347.1|DSUZ	LOC117144645|XP_033165832.1|DMAU
OG0001560	LOC118876773|XP_036675224.1|DSUZ	LOC117142779|XP_033162859.1|DMAU
OG0001561	LOC108020826|XP_016944698.1|DSUZ	LOC117144186|XP_033165124.1|DMAU
OG0001562	LOC108009762|XP_016929879.1|DSUZ	LOC117146461|XP_033168587.1|DMAU
OG0001563	LOC118879349|XP_036678094.1|DSUZ, LOC118879419|XP_036678185.1|DSUZ, LOC108004836|XP_036678024.1|DSUZ	LOC117141678|XP_033161165.1|DMAU
OG0001564	LOC108016188|XP_036673148.1|DSUZ	LOC117146012|XP_033167822.1|DMAU
OG0001565	LOC108018471|XP_036673194.1|DSUZ	LOC117144825|XP_033166100.1|DMAU
OG0001566	LOC108020101|XP_016943690.2|DSUZ	LOC117144763|XP_033166012.1|DMAU
OG0001567	LOC118876905|XP_036668954.1|DSUZ, LOC108008177|XP_016927457.2|DSUZ, LOC118876896|XP_036668889.1|DSUZ	LOC117137470|XP_033154808.1|DMAU
OG0001568	LOC108010878|XP_036675480.1|DSUZ, LOC108017459|XP_036674133.1|DSUZ	LOC117145575|XP_033167172.1|DMAU
OG0001569	LOC118877608|XP_036672835.1|DSUZ, LOC108015631|XP_036674698.1|DSUZ	LOC117142749|XP_033162821.1|DMAU
OG0001570	LOC108018309|XP_016941336.2|DSUZ	LOC117143537|XP_033164161.1|DMAU
OG0001571	LOC108021264|XP_016945378.1|DSUZ	LOC117150331|XP_033173066.1|DMAU
OG0001572	LOC108006270|XP_016925208.1|DSUZ	LOC117146644|XP_033168869.1|DMAU
OG0001573	LOC108010949|XP_036671242.1|DSUZ	LOC117138952|XP_033156883.1|DMAU
OG0001574	LOC108016986|XP_016939422.1|DSUZ	LOC117147709|XP_033170592.1|DMAU
OG0001575	LOC108004858|XP_036673398.1|DSUZ	LOC117142946|XP_033163153.1|DMAU
OG0001576	LOC108006041|XP_016924974.2|DSUZ	LOC117143450|XP_033164050.1|DMAU
OG0001577	LOC108015502|XP_016937447.2|DSUZ	LOC117143344|XP_033163899.1|DMAU
OG0001578	LOC108018246|XP_016941262.1|DSUZ	LOC117137458|XP_033154793.1|DMAU
OG0001579	LOC108013717|XP_036676727.1|DSUZ	LOC117147572|XP_033170408.1|DMAU
OG0001580	LOC108009676|XP_016929700.1|DSUZ	LOC117136051|XP_033152585.1|DMAU
OG0001581	LOC108015286|XP_016937148.1|DSUZ	LOC117148699|XP_033172133.1|DMAU
OG0001582	LOC108008358|XP_016927680.1|DSUZ	LOC117136937|XP_033153972.1|DMAU, LOC117136938|XP_033153977.1|DMAU
OG0001583	LOC108009929|XP_016930159.1|DSUZ	LOC117136342|XP_033153096.1|DMAU
OG0001584	LOC108012532|XP_016933434.1|DSUZ	LOC117141130|XP_033160347.1|DMAU
OG0001585	LOC108005321|XP_016924024.1|DSUZ	LOC117148861|XP_033172421.1|DMAU
OG0001586	LOC108005756|XP_036672068.1|DSUZ	LOC117140350|XP_033159092.1|DMAU
OG0001587	LOC108005663|XP_016924473.1|DSUZ	LOC117137487|XP_033154858.1|DMAU
OG0001588	LOC108018211|XP_016941218.1|DSUZ	LOC117138208|XP_033156033.1|DMAU
OG0001589	LOC108017186|XP_016939668.2|DSUZ	LOC117136090|XP_033152654.1|DMAU
OG0001591	LOC108007242|XP_016926368.1|DSUZ	LOC117146523|XP_033168679.1|DMAU, LOC117148736|XP_033172197.1|DMAU, LOC117145380|XP_033166903.1|DMAU
OG0001592	LOC108014269|XP_016935802.2|DSUZ	LOC117142934|XP_033163141.1|DMAU
OG0001593	LOC108014304|XP_016935862.1|DSUZ	LOC117150632|XP_033173495.1|DMAU
OG0001594	LOC108004729|XP_016923416.2|DSUZ	LOC117150272|XP_033172968.1|DMAU
OG0001595	LOC108010101|XP_016930412.1|DSUZ	LOC117137055|XP_033154156.1|DMAU
OG0001596	LOC108021128|XP_016945174.1|DSUZ	LOC117151034|XP_033174139.1|DMAU
OG0001597	LOC108020597|XP_036677861.1|DSUZ, LOC108020596|XP_036677870.1|DSUZ	LOC117149328|XP_033172657.1|DMAU
OG0001598	LOC108021153|XP_016945214.1|DSUZ	LOC117135169|XP_033151119.1|DMAU
OG0001599	LOC108020696|XP_016944556.1|DSUZ	LOC117141141|XP_033160368.1|DMAU
OG0001600	LOC108020781|XP_016944652.1|DSUZ	LOC117145130|XP_033166545.1|DMAU
OG0001601	LOC118878449|XP_036677333.1|DSUZ, LOC118878442|XP_036677322.1|DSUZ, LOC108011905|XP_016932645.1|DSUZ, LOC118878455|XP_036677341.1|DSUZ, LOC118878458|XP_036677347.1|DSUZ, LOC118878453|XP_036677336.1|DSUZ, LOC108015711|XP_036677344.1|DSUZ, LOC118878450|XP_036677334.1|DSUZ	LOC117135165|XP_033151117.1|DMAU
OG0001602	LOC108006411|XP_016925425.1|DSUZ	LOC117140893|XP_033159942.1|DMAU
OG0001603	LOC108007834|XP_016927090.1|DSUZ	LOC117150475|XP_033173265.1|DMAU
OG0001604	LOC108015153|XP_036676507.1|DSUZ	LOC117146888|XP_033169378.1|DMAU
OG0001605	LOC108019616|XP_016942985.1|DSUZ	LOC117135893|XP_033152331.1|DMAU
OG0001606	LOC108011185|XP_016931764.1|DSUZ	LOC117135420|XP_033151464.1|DMAU
OG0001607	LOC108014699|XP_016936363.1|DSUZ	LOC117135203|XP_033151179.1|DMAU
OG0001608	LOC108021228|XP_016945318.1|DSUZ	LOC117151028|XP_033174132.1|DMAU
OG0001609	LOC108017686|XP_036670118.1|DSUZ	LOC117137214|XP_033154461.1|DMAU
OG0001610	LOC108021336|XP_016945503.1|DSUZ	LOC117142175|XP_033161931.1|DMAU
OG0001611	LOC108021298|XP_016945437.1|DSUZ	LOC117143255|XP_033163716.1|DMAU
OG0001612	LOC108009894|XP_016930106.1|DSUZ	LOC117150833|XP_033173791.1|DMAU
OG0001613	LOC108021832|XP_016946129.1|DSUZ	LOC117142352|XP_033162169.1|DMAU
OG0001614	LOC108010281|XP_016930640.1|DSUZ	LOC117136293|XP_033153021.1|DMAU
OG0001615	LOC108015917|XP_016937978.1|DSUZ	LOC117135714|XP_033152034.1|DMAU
OG0001616	LOC108021246|XP_016945348.1|DSUZ	LOC117147230|XP_033169936.1|DMAU
OG0001617	LOC108019495|XP_016942821.1|DSUZ	LOC117135206|XP_033151182.1|DMAU
OG0001618	LOC108009790|XP_016929942.1|DSUZ	LOC117145308|XP_033166796.1|DMAU
OG0001619	LOC108021157|XP_016945224.1|DSUZ	LOC117145000|XP_033166379.1|DMAU
OG0001620	LOC108008313|XP_016927620.1|DSUZ	LOC117136487|XP_033153317.1|DMAU
OG0001621	LOC108008774|XP_016928161.1|DSUZ	LOC117137744|XP_033155218.1|DMAU
OG0001622	LOC108016877|XP_016939253.1|DSUZ	LOC117146684|XP_033168943.1|DMAU
OG0001623	LOC108020749|XP_016944618.1|DSUZ	LOC117150459|XP_033173243.1|DMAU
OG0001624	LOC108019112|XP_016942328.1|DSUZ	LOC117150860|XP_033173848.1|DMAU
OG0001625	LOC108015497|XP_016937444.1|DSUZ	LOC117144752|XP_033166003.1|DMAU
OG0001626	LOC108011934|XP_016932671.1|DSUZ	LOC117137081|XP_033154205.1|DMAU
OG0001627	LOC108011517|XP_036674032.1|DSUZ	LOC117142706|XP_033162756.1|DMAU
OG0001628	LOC108018416|XP_036675507.1|DSUZ	LOC117145682|XP_033167315.1|DMAU
OG0001629	LOC108015627|XP_036678512.1|DSUZ	LOC117145926|XP_033167677.1|DMAU
OG0001630	LOC108004859|XP_036673351.1|DSUZ	LOC117142944|XP_033163150.1|DMAU
OG0001631	LOC118878012|XP_036674952.1|DSUZ, LOC118878561|XP_036677475.1|DSUZ, LOC118878616|XP_036677555.1|DSUZ, LOC118877738|XP_036673633.1|DSUZ, LOC108007595|XP_036674919.1|DSUZ, LOC108020131|XP_036674841.1|DSUZ	LOC117144870|XP_033166169.1|DMAU
OG0001632	LOC108021355|XP_016945532.1|DSUZ	LOC117150228|XP_033172918.1|DMAU
OG0001633	LOC108010633|XP_016931015.1|DSUZ	LOC117142853|XP_033162984.1|DMAU
OG0001634	LOC108015673|XP_016937673.2|DSUZ	LOC117143157|XP_033163554.1|DMAU
OG0001635	LOC108016307|XP_016938430.1|DSUZ	LOC117144305|XP_033165307.1|DMAU
OG0001636	LOC108017109|XP_036674967.1|DSUZ	LOC117145025|XP_033166417.1|DMAU
OG0001637	LOC108006982|XP_036672928.1|DSUZ	LOC117142418|XP_033162267.1|DMAU
OG0001638	LOC108016601|XP_016938779.1|DSUZ	LOC117147529|XP_033170349.1|DMAU, LOC117147214|XP_033169919.1|DMAU
OG0001639	LOC108010974|XP_036669920.1|DSUZ, LOC118878895|XP_036677793.1|DSUZ	LOC117136386|XP_033153169.1|DMAU
OG0001640	LOC108013744|XP_016935186.1|DSUZ, LOC118878001|XP_036674899.1|DSUZ	LOC117143213|XP_033163652.1|DMAU
OG0001641	LOC108019500|XP_016942818.1|DSUZ	LOC117142797|XP_033162894.1|DMAU
OG0001642	LOC108018931|XP_016942013.1|DSUZ	LOC117148328|XP_033171553.1|DMAU
OG0001643	LOC108018937|XP_036678572.1|DSUZ	LOC117145502|XP_033167077.1|DMAU
OG0001644	LOC108005538|XP_016924322.2|DSUZ	LOC117141151|XP_033160380.1|DMAU
OG0001645	LOC108008747|XP_016928132.1|DSUZ	LOC117136667|XP_033153558.1|DMAU
OG0001646	LOC108008276|XP_036669239.1|DSUZ	LOC117138578|XP_033156642.1|DMAU
OG0001647	LOC108017950|XP_036670145.1|DSUZ	LOC117137085|XP_033154206.1|DMAU
OG0001648	LOC108013137|XP_016934306.1|DSUZ	LOC117139547|XP_033157826.1|DMAU
OG0001649	LOC108009419|XP_016929235.1|DSUZ	LOC117138168|XP_033155940.1|DMAU
OG0001650	LOC108009817|XP_016929988.1|DSUZ	LOC117135852|XP_033152260.1|DMAU
OG0001651	LOC108009814|XP_016929984.1|DSUZ	LOC117138197|XP_033156016.1|DMAU
OG0001652	LOC108010517|XP_016930881.2|DSUZ	LOC117140684|XP_033159631.1|DMAU
OG0001653	LOC108017622|XP_016940209.2|DSUZ	LOC117139867|XP_033158414.1|DMAU
OG0001654	LOC108009639|XP_016929625.1|DSUZ	LOC117137179|XP_033154392.1|DMAU
OG0001655	LOC108009144|XP_016928737.1|DSUZ	LOC117137566|XP_033154962.1|DMAU
OG0001656	LOC108010135|XP_016930457.1|DSUZ	LOC117135559|XP_033151757.1|DMAU
OG0001657	LOC108019354|XP_036671739.1|DSUZ	LOC117139956|XP_033158540.1|DMAU
OG0001658	LOC108007485|XP_036671379.1|DSUZ, LOC108019540|XP_016942867.2|DSUZ, LOC118879108|XP_036677982.1|DSUZ	LOC117139118|XP_033157152.1|DMAU
OG0001659	LOC108013260|XP_016934501.1|DSUZ	LOC117139666|XP_033158030.1|DMAU
OG0001660	LOC108012940|XP_016933966.1|DSUZ	LOC117139272|XP_033157386.1|DMAU
OG0001661	LOC108018317|XP_016941347.1|DSUZ	LOC117144762|XP_033166011.1|DMAU
OG0001662	LOC108013186|XP_016934376.1|DSUZ	LOC117139086|XP_033157095.1|DMAU
OG0001663	LOC108018479|XP_016941523.2|DSUZ	LOC117143336|XP_033163887.1|DMAU
OG0001664	LOC108008791|XP_016928177.1|DSUZ	LOC117136768|XP_033153703.1|DMAU
OG0001666	LOC108019648|XP_016943024.1|DSUZ	LOC117150975|XP_033174048.1|DMAU
OG0001667	LOC108009170|XP_016928788.1|DSUZ	LOC117138667|XP_033156796.1|DMAU
OG0001668	LOC108013314|XP_036670610.1|DSUZ	LOC117142067|XP_033161836.1|DMAU
OG0001669	LOC108017375|XP_036671176.1|DSUZ	LOC117140853|XP_033159871.1|DMAU
OG0001669	LOC118877285|XP_036671170.1|DSUZ	LOC117140933|XP_033160020.1|DMAU
OG0001670	LOC108019791|XP_016943276.1|DSUZ	LOC117137305|XP_033154577.1|DMAU
OG0001671	LOC118878607|XP_036677548.1|DSUZ, LOC108008023|XP_016927295.2|DSUZ, LOC118878270|XP_036676051.1|DSUZ, LOC118878269|XP_036676050.1|DSUZ, LOC118878268|XP_036676049.1|DSUZ, LOC118878267|XP_036676048.1|DSUZ, LOC118878612|XP_036677552.1|DSUZ, LOC118878610|XP_036677551.1|DSUZ, LOC118878207|XP_036675929.1|DSUZ, LOC108017029|XP_016939473.2|DSUZ, LOC118878206|XP_036675928.1|DSUZ, LOC118878204|XP_036675926.1|DSUZ, LOC118878205|XP_036675927.1|DSUZ	LOC117147797|XP_033170737.1|DMAU
OG0001672	LOC108018236|XP_016941252.1|DSUZ	LOC117137902|XP_033155533.1|DMAU, LOC117137900|XP_033155531.1|DMAU, LOC117137901|XP_033155532.1|DMAU
OG0001673	LOC108008595|XP_016927962.1|DSUZ	LOC117135620|XP_033151872.1|DMAU
OG0001673	LOC108008593|XP_016927961.1|DSUZ	LOC117135619|XP_033151871.1|DMAU
OG0001674	LOC118877797|XP_036673807.1|DSUZ, LOC108017413|XP_016939928.2|DSUZ	LOC117145858|XP_033167569.1|DMAU
OG0001674	LOC108006955|XP_016926049.1|DSUZ	LOC117143410|XP_033163995.1|DMAU
OG0001675	LOC108007565|XP_016926747.1|DSUZ	LOC117145544|XP_033167129.1|DMAU
OG0001675	LOC108007572|XP_016926753.1|DSUZ	LOC117145542|XP_033167128.1|DMAU
OG0001676	LOC108008182|XP_036668952.1|DSUZ	LOC117138605|XP_033156704.1|DMAU
OG0001676	LOC108008183|XP_016927464.1|DSUZ	LOC117138586|XP_033156657.1|DMAU
OG0001677	LOC108009099|XP_016928656.1|DSUZ	LOC117145634|XP_033167248.1|DMAU
OG0001677	LOC108013056|XP_016934165.1|DSUZ	LOC117145056|XP_033166461.1|DMAU
OG0001678	LOC108016849|XP_036676087.1|DSUZ	LOC117148148|XP_033171270.1|DMAU
OG0001679	LOC108011169|XP_016931747.1|DSUZ	LOC117148122|XP_033171235.1|DMAU
OG0001680	LOC108004711|XP_016923215.1|DSUZ	LOC117146942|XP_033169483.1|DMAU
OG0001681	LOC108015035|XP_016936755.1|DSUZ	LOC117148489|XP_033171760.1|DMAU
OG0001682	LOC108016800|XP_016939065.1|DSUZ	LOC117147193|XP_033169885.1|DMAU
OG0001683	LOC108021427|XP_016945629.1|DSUZ	LOC117150821|XP_033173774.1|DMAU
OG0001684	LOC108020401|XP_016944176.1|DSUZ	LOC117146242|XP_033168051.1|DMAU
OG0001685	LOC108004918|XP_016923502.1|DSUZ	LOC117149967|XP_033172755.1|DMAU
OG0001686	LOC108004848|XP_016923419.1|DSUZ	LOC117147431|XP_033170202.1|DMAU, LOC117147429|XP_033170201.1|DMAU
OG0001687	LOC108016723|XP_016938941.1|DSUZ	LOC117147250|XP_033169959.1|DMAU
OG0001688	LOC108011115|XP_016931675.1|DSUZ	LOC117146919|XP_033169438.1|DMAU, LOC117146917|XP_033169435.1|DMAU
OG0001689	LOC108005419|XP_016924186.1|DSUZ	LOC117148136|XP_033171254.1|DMAU
OG0001690	LOC108011427|XP_016932045.1|DSUZ	LOC117141882|XP_033161464.1|DMAU
OG0001691	LOC108018983|XP_016942078.1|DSUZ	LOC117150377|XP_033173129.1|DMAU
OG0001692	LOC108014886|XP_036672901.1|DSUZ	LOC117144643|XP_033165829.1|DMAU
OG0001693	LOC108005166|XP_016923830.1|DSUZ	LOC117147884|XP_033170859.1|DMAU
OG0001694	LOC108015976|XP_036677895.1|DSUZ	LOC117143088|XP_033163456.1|DMAU
OG0001695	LOC108018046|XP_016940924.1|DSUZ	LOC117136802|XP_033153757.1|DMAU
OG0001696	LOC108006770|XP_036674181.1|DSUZ, LOC108006787|XP_036675419.1|DSUZ	LOC117142225|XP_033161967.1|DMAU
OG0001697	LOC108006614|XP_036673278.1|DSUZ	LOC117143205|XP_033163641.1|DMAU
OG0001698	LOC108019102|XP_036675818.1|DSUZ	LOC117148498|XP_033171771.1|DMAU
OG0001699	LOC108006389|XP_036673061.1|DSUZ	LOC117142581|XP_033162542.1|DMAU
OG0001700	LOC108017466|XP_016939992.2|DSUZ	LOC117143129|XP_033163510.1|DMAU
OG0001701	LOC108014348|XP_036674937.1|DSUZ	LOC117144739|XP_033165982.1|DMAU
OG0001702	LOC108021414|XP_016945615.1|DSUZ	LOC117150609|XP_033173504.1|DMAU
OG0001703	LOC118877833|XP_036673900.1|DSUZ, LOC118879476|XP_036678242.1|DSUZ, LOC108005592|XP_036673166.1|DSUZ	LOC117145659|XP_033167282.1|DMAU
OG0001704	LOC118879475|XP_036678241.1|DSUZ, LOC118879230|XP_036678018.1|DSUZ, LOC118877654|XP_036673161.1|DSUZ, LOC108014856|XP_016936560.2|DSUZ	LOC117145652|XP_033167273.1|DMAU
OG0001705	LOC108015511|XP_036675337.1|DSUZ	LOC117143342|XP_033163896.1|DMAU
OG0001706	LOC108014696|XP_016936360.2|DSUZ, LOC108017051|XP_036678276.1|DSUZ	LOC117136263|XP_033152972.1|DMAU
OG0001707	LOC118879455|XP_036678226.1|DSUZ, LOC118879453|XP_036678224.1|DSUZ, LOC118879457|XP_036678228.1|DSUZ, LOC118879454|XP_036678225.1|DSUZ, LOC118879456|XP_036678227.1|DSUZ, LOC108014865|XP_036674122.1|DSUZ	LOC117145673|XP_033167296.1|DMAU
OG0001708	LOC118877961|XP_036674633.1|DSUZ, LOC108010997|XP_016931508.2|DSUZ	LOC117142755|XP_033162828.1|DMAU
OG0001709	LOC108020210|XP_016943820.2|DSUZ	LOC117139411|XP_033157579.1|DMAU
OG0001710	LOC108016191|XP_016938304.2|DSUZ	LOC117143161|XP_033163563.1|DMAU
OG0001711	LOC108020508|XP_016944328.2|DSUZ	LOC117143117|XP_033163495.1|DMAU
OG0001712	LOC108015767|XP_036673445.1|DSUZ	LOC117146121|XP_033168009.1|DMAU
OG0001713	LOC108006003|XP_036674420.1|DSUZ	LOC117145402|XP_033166931.1|DMAU
OG0001714	LOC108019446|XP_036675178.1|DSUZ	LOC117145842|XP_033167539.1|DMAU
OG0001715	LOC108005126|XP_036677227.1|DSUZ	LOC117147805|XP_033170748.1|DMAU
OG0001716	LOC108018928|XP_016942010.1|DSUZ	LOC117148334|XP_033171559.1|DMAU
OG0001717	LOC108015482|XP_036675294.1|DSUZ	LOC117145190|XP_033166640.1|DMAU
OG0001718	LOC108016079|XP_036672924.1|DSUZ	LOC117146000|XP_033167808.1|DMAU
OG0001719	LOC108011911|XP_036674267.1|DSUZ	LOC117142255|XP_033162005.1|DMAU
OG0001720	LOC108018275|XP_036674353.1|DSUZ	LOC117146061|XP_033167892.1|DMAU
OG0001721	LOC108006099|XP_016925034.2|DSUZ	LOC117143303|XP_033163801.1|DMAU
OG0001722	LOC108014025|XP_016935530.1|DSUZ	LOC117139475|XP_033157684.1|DMAU
OG0001723	LOC108018664|XP_036677363.1|DSUZ	LOC117137199|XP_033154440.1|DMAU
OG0001724	LOC108009989|XP_016930253.1|DSUZ	LOC117136752|XP_033153675.1|DMAU
OG0001725	LOC108009662|XP_016929675.1|DSUZ	LOC117136464|XP_033153286.1|DMAU
OG0001726	LOC108013111|XP_016934250.1|DSUZ	LOC117139808|XP_033158326.1|DMAU
OG0001727	LOC108012193|XP_016932978.2|DSUZ	LOC117145265|XP_033166741.1|DMAU
OG0001728	LOC108009990|XP_016930259.1|DSUZ	LOC117136259|XP_033152968.1|DMAU
OG0001729	LOC108008297|XP_016927598.2|DSUZ	LOC117137805|XP_033155371.1|DMAU
OG0001730	LOC108021121|XP_016945160.1|DSUZ	LOC117150672|XP_033173565.1|DMAU
OG0001731	LOC108009049|XP_016928541.1|DSUZ	LOC117135757|XP_033152104.1|DMAU
OG0001732	LOC108007717|XP_016926955.2|DSUZ	LOC117150700|XP_033173603.1|DMAU
OG0001733	LOC108009239|XP_016928896.1|DSUZ	LOC117136477|XP_033153305.1|DMAU
OG0001734	LOC108008459|XP_016927802.1|DSUZ	LOC117136828|XP_033153793.1|DMAU
OG0001735	LOC108013249|XP_016934485.1|DSUZ	LOC117139498|XP_033157717.1|DMAU
OG0001736	LOC108017808|XP_016940444.1|DSUZ	LOC117137538|XP_033154925.1|DMAU
OG0001737	LOC108009452|XP_016929309.1|DSUZ	LOC117138405|XP_033156374.1|DMAU
OG0001738	LOC108012390|XP_016933237.1|DSUZ	LOC117140852|XP_033159870.1|DMAU
OG0001739	LOC118879721|XP_036678521.1|DSUZ, LOC118879722|XP_036678522.1|DSUZ, LOC118879723|XP_036678523.1|DSUZ, LOC108007033|XP_016926128.2|DSUZ	LOC117136292|XP_033153019.1|DMAU
OG0001740	LOC108009032|XP_016928494.1|DSUZ	LOC117138551|XP_033156601.1|DMAU
OG0001741	LOC108010792|XP_016931210.2|DSUZ	LOC117146027|XP_033167849.1|DMAU
OG0001742	LOC108010023|XP_016930311.1|DSUZ	LOC117137874|XP_033155491.1|DMAU
OG0001743	LOC108013539|XP_016934926.1|DSUZ	LOC117139096|XP_033157115.1|DMAU
OG0001744	LOC108017976|XP_036670026.1|DSUZ	LOC117136242|XP_033152918.1|DMAU
OG0001745	LOC108009425|XP_036669293.1|DSUZ	LOC117136869|XP_033153861.1|DMAU
OG0001746	LOC108012488|XP_016933386.1|DSUZ	LOC117141171|XP_033160398.1|DMAU
OG0001747	LOC108009648|XP_016929652.1|DSUZ	LOC117138668|XP_033156797.1|DMAU
OG0001748	LOC108013546|XP_016934940.1|DSUZ	LOC117141425|XP_033160749.1|DMAU
OG0001749	LOC108010127|XP_016930443.1|DSUZ	LOC117136334|XP_033153086.1|DMAU
OG0001750	LOC108010124|XP_016930441.1|DSUZ	LOC117136331|XP_033153078.1|DMAU
OG0001751	LOC108013130|XP_016934296.1|DSUZ	LOC117141443|XP_033160787.1|DMAU
OG0001752	LOC108011434|XP_036672107.1|DSUZ	LOC117141504|XP_033160881.1|DMAU
OG0001753	LOC108011862|XP_036670926.1|DSUZ	LOC117139565|XP_033157853.1|DMAU
OG0001754	LOC108019915|XP_016943508.1|DSUZ	LOC117135776|XP_033152136.1|DMAU
OG0001755	LOC108011801|XP_036671856.1|DSUZ	LOC117141477|XP_033160838.1|DMAU
OG0001756	LOC108009598|XP_016929562.1|DSUZ	LOC117138595|XP_033156667.1|DMAU
OG0001757	LOC108018221|XP_016941229.1|DSUZ	LOC117136958|XP_033154013.1|DMAU
OG0001758	LOC108012270|XP_036670351.1|DSUZ	LOC117139762|XP_033158220.1|DMAU
OG0001759	LOC108009256|XP_016928928.1|DSUZ	LOC117138369|XP_033156327.1|DMAU
OG0001760	LOC108008644|XP_016928018.1|DSUZ	LOC117137922|XP_033155563.1|DMAU
OG0001761	LOC108009234|XP_016928888.1|DSUZ	LOC117136476|XP_033153301.1|DMAU
OG0001762	LOC108021586|XP_016945861.1|DSUZ	LOC117150520|XP_033173329.1|DMAU
OG0001763	LOC108021648|XP_016945949.1|DSUZ	LOC117150788|XP_033173728.1|DMAU
OG0001764	LOC118877781|XP_036673738.1|DSUZ	LOC117143711|XP_033164401.1|DMAU
OG0001765	LOC108009122|XP_016928699.1|DSUZ	LOC117135514|XP_033151642.1|DMAU
OG0001766	LOC108016344|XP_016938469.1|DSUZ	LOC117140041|XP_033158668.1|DMAU
OG0001767	LOC108021684|XP_016945995.1|DSUZ	LOC117150681|XP_033173577.1|DMAU
OG0001768	LOC108021011|XP_016944983.1|DSUZ	LOC117145961|XP_033167752.1|DMAU
OG0001769	LOC108013993|XP_036678661.1|DSUZ	LOC117150157|XP_033172847.1|DMAU
OG0001770	LOC108021310|XP_016945453.1|DSUZ	LOC117148851|XP_033172404.1|DMAU
OG0001771	LOC108006627|XP_016925648.1|DSUZ	LOC117150590|XP_033173437.1|DMAU
OG0001772	LOC108021425|XP_016945626.1|DSUZ	LOC117145476|XP_033167046.1|DMAU
OG0001773	LOC108006782|XP_016925824.1|DSUZ	LOC117150201|XP_033172885.1|DMAU
OG0001774	LOC108010061|XP_016930363.1|DSUZ	LOC117136505|XP_033153340.1|DMAU
OG0001775	LOC108016784|XP_016939041.1|DSUZ	LOC117148940|XP_033172557.1|DMAU
OG0001776	LOC108021103|XP_016945121.1|DSUZ	LOC117135184|XP_033151142.1|DMAU
OG0001777	LOC108021606|XP_016945891.1|DSUZ	LOC117141801|XP_033161341.1|DMAU
OG0001778	LOC108019864|XP_036669390.1|DSUZ	LOC117150503|XP_033173300.1|DMAU
OG0001779	LOC108017914|XP_036670472.1|DSUZ	LOC117147518|XP_033170328.1|DMAU
OG0001780	LOC108005093|XP_016923757.1|DSUZ	LOC117136367|XP_033153139.1|DMAU
OG0001781	LOC108021335|XP_036675125.1|DSUZ	LOC117142149|XP_033161929.1|DMAU
OG0001782	LOC108007252|XP_036677252.1|DSUZ	LOC117150657|XP_033173539.1|DMAU
OG0001783	LOC108019145|XP_016942382.1|DSUZ	LOC117145902|XP_033167647.1|DMAU
OG0001784	LOC108019590|XP_016942922.1|DSUZ	LOC117150947|XP_033174011.1|DMAU
OG0001785	LOC108009072|XP_016928575.1|DSUZ	LOC117136455|XP_033153270.1|DMAU
OG0001786	LOC108020984|XP_016944929.1|DSUZ	LOC117148092|XP_033171199.1|DMAU
OG0001787	LOC108020904|XP_016944810.1|DSUZ	LOC117139124|XP_033157166.1|DMAU
OG0001788	LOC108019620|XP_016942990.1|DSUZ	LOC117135493|XP_033151605.1|DMAU
OG0001789	LOC108018050|XP_016940931.2|DSUZ, LOC108008254|XP_036669321.1|DSUZ	LOC117136950|XP_033153991.1|DMAU
OG0001790	LOC108006522|XP_016925538.1|DSUZ	LOC117150832|XP_033173794.1|DMAU
OG0001791	LOC108008157|XP_036669663.1|DSUZ	LOC117138336|XP_033156265.1|DMAU
OG0001792	LOC108021709|XP_016946032.2|DSUZ	LOC117139729|XP_033158161.1|DMAU
OG0001793	LOC108009765|XP_016929881.1|DSUZ	LOC117135411|XP_033151450.1|DMAU
OG0001794	LOC108019860|XP_016943395.1|DSUZ	LOC117150504|XP_033173301.1|DMAU
OG0001795	LOC108015600|XP_016937582.1|DSUZ	LOC117139585|XP_033157893.1|DMAU
OG0001796	LOC108005307|XP_036677039.1|DSUZ	LOC117147680|XP_033170549.1|DMAU
OG0001797	LOC108020342|XP_036669948.1|DSUZ	LOC117146303|XP_033168232.1|DMAU
