Orthogroup	DSUZ.longest_only	DMEL.longest_only
OG0000631	LOC108021107|XP_016945127.1|DSUZ	ZnT33D|NP_723732.2|DMEL
OG0000631	LOC108021705|XP_016946025.1|DSUZ	ZnT35C|NP_609741.3|DMEL
OG0000632	LOC108021698|XP_036677498.1|DSUZ	CG34351|NP_001260044.1|DMEL
OG0000632	LOC108017219|XP_016939708.1|DSUZ	CG14340|NP_608567.2|DMEL
OG0000633	LOC108014672|XP_016936327.1|DSUZ	CG42397|NP_001163428.1|DMEL
OG0000633	LOC108013780|XP_036672192.1|DSUZ	Muc68E|NP_996064.1|DMEL
OG0000635	LOC108018071|XP_016940959.1|DSUZ	Efhc1.2|NP_611459.1|DMEL
OG0000635	LOC108019225|XP_016942510.1|DSUZ	Efhc1.1|NP_573075.1|DMEL
OG0000636	LOC108010283|XP_016930645.1|DSUZ	CG17564|NP_609954.1|DMEL
OG0000636	LOC108010486|XP_016930850.1|DSUZ	CG10750|NP_001286084.1|DMEL
OG0000637	LOC108015363|XP_016937267.1|DSUZ	Vsx2|NP_001284897.1|DMEL
OG0000637	LOC108014925|XP_036676091.1|DSUZ	Vsx1|NP_572232.2|DMEL
OG0000638	LOC108017469|XP_036674428.1|DSUZ	RpS19b|NP_651195.1|DMEL
OG0000638	LOC108011119|XP_016931680.2|DSUZ	RpS19a|NP_523376.1|DMEL
OG0000639	LOC108006251|XP_036671034.1|DSUZ	siz|NP_730594.1|DMEL
OG0000641	LOC108016051|XP_016938169.1|DSUZ	Toll-4|NP_523519.2|DMEL
OG0000641	LOC108011271|XP_016931867.2|DSUZ	MstProx|NP_649719.2|DMEL
OG0000642	LOC108009826|XP_036669234.1|DSUZ	CG30048|NP_001014521.2|DMEL
OG0000642	LOC108021720|XP_016946067.2|DSUZ	CG42685|NP_609717.5|DMEL
OG0000643	LOC108019512|XP_036673229.1|DSUZ	Gr98d|NP_733214.1|DMEL
OG0000643	LOC108019509|XP_016942827.1|DSUZ	Gr98b|NP_733213.1|DMEL
OG0000644	LOC108016381|XP_036670629.1|DSUZ	CG32086|NP_729720.1|DMEL
OG0000644	LOC108014490|XP_036672140.1|DSUZ	CG33489|NP_001261715.1|DMEL
OG0000644	LOC108016389|XP_016938525.2|DSUZ	CG33490|NP_996047.1|DMEL
OG0000645	LOC108009553|XP_016929540.1|DSUZ, LOC108018145|XP_016941098.1|DSUZ	CG34215|NP_001097204.1|DMEL
OG0000646	LOC108020590|XP_016944428.2|DSUZ	Apc2|NP_001334699.1|DMEL
OG0000646	LOC108007294|XP_036673490.1|DSUZ	Apc|NP_477152.1|DMEL
OG0000647	LOC108016491|XP_036675160.1|DSUZ	CG31559|NP_731045.1|DMEL
OG0000647	LOC108018942|XP_016942029.1|DSUZ	CG12206|NP_570060.1|DMEL
OG0000648	LOC108014983|XP_036676593.1|DSUZ	B-H2|NP_523386.1|DMEL
OG0000648	LOC108016692|XP_036676648.1|DSUZ	B-H1|NP_523387.1|DMEL
OG0000649	LOC108010461|XP_016930818.1|DSUZ	Frq2|NP_525093.1|DMEL
OG0000650	LOC108015762|XP_016937790.1|DSUZ	CG10694|NP_651212.1|DMEL
OG0000650	LOC108020423|XP_016944220.1|DSUZ	Rad23|NP_651918.2|DMEL
OG0000651	LOC108006875|XP_016925939.1|DSUZ	Fit2|NP_648947.1|DMEL
OG0000651	LOC108011829|XP_016932554.2|DSUZ	Fit1|NP_728936.1|DMEL
OG0000652	LOC108009069|XP_016928569.1|DSUZ	CanB2|NP_524874.2|DMEL
OG0000652	LOC108004555|XP_016922978.1|DSUZ	CanB|NP_524741.1|DMEL
OG0000653	LOC108018701|XP_036672588.1|DSUZ	Sccpdh2|NP_650190.1|DMEL
OG0000653	LOC108006936|XP_036674914.1|DSUZ	Sccpdh1|NP_649517.1|DMEL
OG0000654	LOC108012820|XP_016933752.1|DSUZ	CG33791|NP_001027100.1|DMEL
OG0000654	LOC108006828|XP_036671981.1|DSUZ	Nc73EF|NP_001097629.1|DMEL
OG0000655	LOC108019820|XP_016943325.1|DSUZ	Nacalpha|NP_477216.1|DMEL
OG0000655	LOC108015340|XP_016937238.1|DSUZ	CG4415|NP_608561.2|DMEL
OG0000656	LOC108007371|XP_036673750.1|DSUZ	GC1|NP_650134.1|DMEL
OG0000656	LOC108007370|XP_016926514.1|DSUZ	GC2|NP_731657.2|DMEL
OG0000657	LOC108012723|XP_016933644.1|DSUZ	CG13405|NP_611999.1|DMEL
OG0000657	LOC108021618|XP_016945908.1|DSUZ	CG3213|NP_608787.1|DMEL
OG0000658	LOC108005493|XP_016924286.1|DSUZ	RpS5a|NP_523382.1|DMEL
OG0000658	LOC108007656|XP_016926868.1|DSUZ	RpS5b|NP_650407.1|DMEL
OG0000659	LOC108017674|XP_016940273.1|DSUZ	gammaTub23C|NP_476804.1|DMEL
OG0000659	LOC108008281|XP_016927562.1|DSUZ	gammaTub37C|NP_476922.1|DMEL
OG0000660	LOC108021472|XP_016945700.1|DSUZ	alpha4GT1|NP_608737.1|DMEL
OG0000661	LOC108005872|XP_016924738.1|DSUZ	mrva|NP_648103.1|DMEL
OG0000661	LOC108021452|XP_016945672.1|DSUZ	CG12194|NP_001162873.1|DMEL
OG0000662	LOC108011831|XP_016932556.1|DSUZ	Scsalpha1|NP_523905.2|DMEL
OG0000662	LOC108013759|XP_016935206.1|DSUZ	Scsalpha2|NP_650809.1|DMEL
OG0000663	LOC108008972|XP_016928404.1|DSUZ	pain|NP_611979.1|DMEL
OG0000664	LOC118878021|XP_036675033.1|DSUZ, LOC118877586|XP_036672753.1|DSUZ, LOC108016064|XP_036675004.1|DSUZ, LOC118878023|XP_036675034.1|DSUZ, LOC108013844|XP_036675005.1|DSUZ	CG7907|NP_001097860.1|DMEL
OG0000664	LOC108016920|XP_016939335.1|DSUZ	Cbp80|NP_726938.1|DMEL
OG0000665	LOC108007907|XP_016927165.2|DSUZ	to|NP_524497.1|DMEL
OG0000665	LOC108007898|XP_016927156.1|DSUZ	CG11854|NP_651358.4|DMEL
OG0000666	LOC108018206|XP_016941212.1|DSUZ	CG10444|NP_611465.2|DMEL
OG0000666	LOC108004735|XP_016923249.1|DSUZ	CG32669|NP_727460.1|DMEL
OG0000667	LOC108019398|XP_036677781.1|DSUZ, LOC108015138|XP_016936894.2|DSUZ	Tsp3A|NP_525054.2|DMEL
OG0000667	LOC108012085|XP_016932851.1|DSUZ	Tsp86D|NP_001262468.1|DMEL
OG0000668	LOC108017048|XP_016939494.1|DSUZ	CG40045|NP_001036640.1|DMEL
OG0000668	LOC108010986|XP_016931496.1|DSUZ, LOC118877972|XP_036674763.1|DSUZ	Ubc87F|NP_650309.1|DMEL
OG0000669	LOC108005278|XP_016923957.1|DSUZ	CG9521|NP_572977.1|DMEL
OG0000669	LOC108005281|XP_016923960.1|DSUZ	CG9519|NP_572978.1|DMEL
OG0000670	LOC108016631|XP_016938816.1|DSUZ	CG11444|NP_572171.1|DMEL
OG0000671	LOC108017369|XP_016939879.2|DSUZ	Gfat1|NP_001015157.2|DMEL
OG0000671	LOC108014835|XP_036673541.1|DSUZ	Gfat2|NP_651617.1|DMEL
OG0000672	LOC108006285|XP_016925232.1|DSUZ	CG18130|NP_572772.1|DMEL
OG0000672	LOC108015146|XP_016936907.2|DSUZ	CG14221|NP_001259713.1|DMEL
OG0000673	LOC108005172|XP_016923835.1|DSUZ	Jafrac1|NP_477510.1|DMEL
OG0000673	LOC108014256|XP_016935783.1|DSUZ	CG6888|NP_648759.1|DMEL
OG0000675	LOC108021019|XP_016944988.1|DSUZ, LOC108021018|XP_016944987.1|DSUZ	Bace|NP_609235.1|DMEL
OG0000676	LOC108018283|XP_036674352.1|DSUZ	mthl12|NP_731791.2|DMEL
OG0000676	LOC108008199|XP_016927479.2|DSUZ	mthl13|NP_788325.2|DMEL
OG0000677	LOC108004752|XP_016923277.1|DSUZ	Lint-1|NP_572692.1|DMEL
OG0000678	LOC108020230|XP_036673758.1|DSUZ, LOC108020215|XP_036677513.1|DSUZ	CG3534|NP_650582.1|DMEL
OG0000678	LOC108021349|XP_016945521.1|DSUZ	CG3544|NP_608543.1|DMEL
OG0000679	LOC108006281|XP_016925227.1|DSUZ	CG15739|NP_572760.1|DMEL
OG0000680	LOC108015411|XP_016937325.1|DSUZ	CG14196|NP_573367.1|DMEL
OG0000680	LOC108015370|XP_016937277.1|DSUZ	out|NP_573378.1|DMEL
OG0000681	LOC108020105|XP_036672713.1|DSUZ, LOC118877931|XP_036674446.1|DSUZ	Nsf2|NP_788676.1|DMEL
OG0000681	LOC108005315|XP_016924017.1|DSUZ	comt|NP_524877.1|DMEL
OG0000683	LOC108020622|XP_016944460.1|DSUZ	CG6178|NP_651221.1|DMEL
OG0000684	LOC108017403|XP_016939917.2|DSUZ	eIF3d2|NP_731675.1|DMEL
OG0000684	LOC118877928|XP_036674421.1|DSUZ	eIF3d1|NP_524463.2|DMEL
OG0000685	LOC108014428|XP_016936032.1|DSUZ	Rab1|NP_732610.1|DMEL
OG0000686	LOC108017789|XP_016940421.1|DSUZ	SdhB|NP_477101.1|DMEL
OG0000686	LOC108014945|XP_036676790.1|DSUZ	SdhBL|NP_573340.1|DMEL
OG0000687	LOC108008806|XP_016928200.1|DSUZ	CG8517|NP_611446.3|DMEL
OG0000687	LOC108012468|XP_016933349.1|DSUZ	CG8993|NP_647716.1|DMEL
OG0000688	LOC108009172|XP_016928789.1|DSUZ	olf186-F|NP_001137696.1|DMEL
OG0000689	LOC108008377|XP_016927707.1|DSUZ	COX7C|NP_652397.1|DMEL
OG0000689	LOC108008376|XP_016927705.1|DSUZ	CG44296|NP_001286270.1|DMEL
OG0000690	LOC108018995|XP_016942093.2|DSUZ	Obp19a|NP_728338.2|DMEL
OG0000691	LOC108007869|XP_016927123.1|DSUZ	CG9314|NP_609248.1|DMEL
OG0000691	LOC108015929|XP_016937998.1|DSUZ	Cat|NP_536731.1|DMEL
OG0000692	LOC108018827|XP_016941902.2|DSUZ	Cpr72Ea|NP_648882.1|DMEL
OG0000692	LOC108011305|XP_016931899.1|DSUZ	Cpr72Eb|NP_648883.1|DMEL
OG0000693	LOC108016957|XP_016939381.1|DSUZ	CG12994|NP_652488.1|DMEL
OG0000693	LOC108005061|XP_016923692.1|DSUZ, LOC118877678|XP_036673255.1|DSUZ	CG17193|NP_652224.1|DMEL
OG0000694	LOC108004744|XP_016923265.1|DSUZ	Tango5|NP_727444.1|DMEL
OG0000694	LOC108010701|XP_016931100.2|DSUZ	CG32087|NP_729740.2|DMEL
OG0000695	LOC108006920|XP_036678481.1|DSUZ	smal|NP_723165.2|DMEL
OG0000696	LOC108011939|XP_016932677.1|DSUZ	baf|NP_609176.1|DMEL
OG0000697	LOC108015283|XP_016937143.1|DSUZ	I-3|NP_728367.3|DMEL
OG0000697	LOC108011910|XP_016932650.1|DSUZ	CG13994|NP_608988.1|DMEL
OG0000698	LOC108007921|XP_016927184.1|DSUZ	slp1|NP_476730.1|DMEL
OG0000698	LOC108007256|XP_016926388.1|DSUZ	slp2|NP_476834.1|DMEL
OG0000699	LOC108021404|XP_016945593.1|DSUZ	MICU1|NP_001097110.1|DMEL
OG0000699	LOC108019410|XP_016942721.2|DSUZ	CG4704|NP_651103.1|DMEL
OG0000700	LOC108021255|XP_016945362.1|DSUZ	CG4341|NP_608558.1|DMEL
OG0000700	LOC108021700|XP_016946018.1|DSUZ	CG31690|NP_995615.2|DMEL
OG0000701	LOC108019646|XP_016943019.1|DSUZ	CG10814|NP_610868.1|DMEL
OG0000701	LOC108006283|XP_016925230.1|DSUZ	CG5321|NP_572967.2|DMEL
OG0000702	LOC108014847|XP_036674496.1|DSUZ	LpR1|NP_001097934.2|DMEL
OG0000702	LOC108014854|XP_036674484.1|DSUZ	LpR2|NP_001097928.1|DMEL
OG0000703	LOC108018241|XP_016941260.1|DSUZ	Gpo3|NP_609667.2|DMEL
OG0000703	LOC108018090|XP_016940981.1|DSUZ	Gpo1|NP_001097332.1|DMEL
OG0000704	LOC108015099|XP_036676400.1|DSUZ	sgg|NP_001259193.1|DMEL
OG0000704	LOC108010780|XP_036675657.1|DSUZ	gskt|NP_733426.1|DMEL
OG0000705	LOC108013014|XP_016934091.1|DSUZ	Pcyt2|NP_647622.1|DMEL
OG0000705	LOC108013012|XP_016934090.1|DSUZ	Pcyt1|NP_647621.1|DMEL
OG0000706	LOC108007531|XP_016926713.1|DSUZ	CG5790|NP_609876.2|DMEL
OG0000706	LOC108015358|XP_016937258.1|DSUZ	Cdc7|NP_727103.1|DMEL
OG0000707	LOC108008762|XP_016928149.1|DSUZ	LS2|NP_611769.2|DMEL
OG0000707	LOC108006272|XP_016925210.1|DSUZ	U2af50|NP_001245708.1|DMEL
OG0000708	LOC108016858|XP_016939213.1|DSUZ	Ptp4E|NP_525076.2|DMEL
OG0000708	LOC108005337|XP_036677236.1|DSUZ	Ptp10D|NP_996413.2|DMEL
OG0000709	LOC108008049|XP_016927322.2|DSUZ	eIF4H2|NP_651820.1|DMEL
OG0000709	LOC108011158|XP_016931733.2|DSUZ	eIF4H1|NP_001285330.1|DMEL
OG0000710	LOC108013961|XP_016935463.1|DSUZ	Ubc84D|NP_524260.1|DMEL
OG0000710	LOC108010145|XP_016930468.1|DSUZ	Ubc10|NP_477414.1|DMEL
OG0000711	LOC108012581|XP_016933485.1|DSUZ	CG12362|NP_648392.1|DMEL
OG0000711	LOC108016919|XP_016939332.1|DSUZ	ari-1|NP_523399.1|DMEL
OG0000712	LOC108005034|XP_016923660.2|DSUZ, LOC108005032|XP_016923656.2|DSUZ	trem|NP_650861.1|DMEL
OG0000712	LOC108005024|XP_036673358.1|DSUZ, LOC118877576|XP_036672723.1|DSUZ	CG4936|NP_650862.1|DMEL
OG0000713	LOC108016495|XP_036675155.1|DSUZ	Vha14-2|NP_649614.1|DMEL
OG0000713	LOC108017839|XP_016940481.1|DSUZ	Vha14-1|NP_476969.1|DMEL
OG0000714	LOC108011140|XP_016931710.1|DSUZ	TTLL1A|NP_573197.2|DMEL
OG0000714	LOC108007166|XP_036670539.1|DSUZ	TTLL1B|NP_729025.1|DMEL
OG0000715	LOC108015793|XP_036671576.1|DSUZ	CG13380|NP_001262016.1|DMEL
OG0000716	LOC108011125|XP_016931685.1|DSUZ	Prosbeta2R1|NP_572267.1|DMEL
OG0000716	LOC108013432|XP_016934788.1|DSUZ	Prosbeta2|NP_524076.2|DMEL
OG0000717	LOC108007689|XP_016926902.2|DSUZ	CG14455|NP_649402.2|DMEL
OG0000718	LOC108020349|XP_016944006.1|DSUZ	CG11155|NP_726649.3|DMEL
OG0000718	LOC108020333|XP_016943955.2|DSUZ	Ekar|NP_001036250.1|DMEL
OG0000719	LOC108013037|XP_016934130.1|DSUZ	CG6749|NP_648354.1|DMEL
OG0000719	LOC108012643|XP_016933556.1|DSUZ	CG32055|NP_729599.1|DMEL
OG0000720	LOC108014801|XP_036673526.1|DSUZ	Nep7|NP_651603.1|DMEL
OG0000720	LOC108010560|XP_016930928.2|DSUZ	Nepl12|NP_649924.1|DMEL
OG0000721	LOC108011945|XP_016932682.1|DSUZ	Vm26Aa|NP_476783.1|DMEL
OG0000722	LOC108008218|XP_016927497.2|DSUZ	Ir60d|NP_001137757.2|DMEL
OG0000722	LOC108008216|XP_016927495.1|DSUZ	Ir60b|NP_001137755.1|DMEL
OG0000723	LOC108008795|XP_016928181.1|DSUZ	CG13323|NP_610832.1|DMEL, CG13324|NP_610833.1|DMEL
OG0000724	LOC108015348|XP_016937247.1|DSUZ	Rpt6|NP_608447.1|DMEL
OG0000724	LOC108017247|XP_036675435.1|DSUZ	Rpt6R|NP_651811.1|DMEL
OG0000726	LOC108014222|XP_016935743.2|DSUZ	Gyc89Db|NP_650551.1|DMEL
OG0000726	LOC108004937|XP_036673728.1|DSUZ	Gyc89Da|NP_001036718.1|DMEL
OG0000727	LOC108013752|XP_016935198.2|DSUZ	CG5316|NP_650805.1|DMEL
OG0000728	LOC108014967|XP_016936677.2|DSUZ	CG15368|NP_572541.1|DMEL
OG0000728	LOC108004966|XP_016923558.1|DSUZ	CG45050|NP_001262407.1|DMEL
OG0000729	LOC108011701|XP_016932400.2|DSUZ	CG42814|NP_001189301.1|DMEL
OG0000729	LOC108011704|XP_016932403.2|DSUZ	CG42813|NP_733202.2|DMEL
OG0000730	LOC108005234|XP_016923915.1|DSUZ	CG34015|NP_001033848.1|DMEL
OG0000730	LOC108010316|XP_016930706.1|DSUZ	CG15362|NP_608634.1|DMEL
OG0000731	LOC108005739|XP_036670767.1|DSUZ	CG11353|NP_647915.1|DMEL
OG0000731	LOC108017916|XP_016940574.1|DSUZ	CG30471|NP_001261001.1|DMEL
OG0000732	LOC108020005|XP_016943579.1|DSUZ	sina|NP_476725.1|DMEL
OG0000732	LOC108020003|XP_016943577.2|DSUZ	sinah|NP_648927.1|DMEL
OG0000733	LOC108014789|XP_016936470.2|DSUZ	Cyt-c1L|NP_651683.1|DMEL
OG0000733	LOC108013351|XP_016934657.1|DSUZ	Cyt-c1|NP_647958.1|DMEL
OG0000734	LOC108004651|XP_016923090.1|DSUZ	CG15208|NP_572664.1|DMEL
OG0000734	LOC108020012|XP_036670998.1|DSUZ	CG14995|NP_728935.1|DMEL
OG0000735	LOC108004591|XP_016923019.1|DSUZ	TrxT|NP_572212.1|DMEL
OG0000735	LOC108020572|XP_016944424.1|DSUZ	Trx-2|NP_523526.1|DMEL
OG0000736	LOC108018124|XP_016941055.1|DSUZ	FASN2|NP_001259986.1|DMEL
OG0000736	LOC108015114|XP_016936857.1|DSUZ	FASN1|NP_001137778.2|DMEL
OG0000737	LOC108018012|XP_016940859.1|DSUZ	Adf1|NP_001260730.1|DMEL
OG0000738	LOC108019184|XP_016942444.1|DSUZ	Sirup|NP_609170.1|DMEL
OG0000738	LOC108011249|XP_016931850.1|DSUZ	CG15283|NP_652574.3|DMEL
OG0000739	LOC108015727|XP_016926869.1|DSUZ	VhaPPA1-2|NP_650406.2|DMEL
OG0000739	LOC108007652|XP_016926864.1|DSUZ	VhaPPA1-1|NP_652010.1|DMEL
OG0000740	LOC108016394|XP_036674218.1|DSUZ	CG9492|NP_001287256.1|DMEL
OG0000741	LOC108006303|XP_016925278.1|DSUZ	nonA|NP_727962.1|DMEL
OG0000741	LOC108015678|XP_036673764.1|DSUZ	nonA-l|NP_536740.1|DMEL
OG0000742	LOC108015239|XP_016937074.1|DSUZ	CG1695|NP_728346.2|DMEL
OG0000742	LOC108015240|XP_016937076.1|DSUZ	tbc|NP_608395.6|DMEL
OG0000743	LOC108013226|XP_016934444.2|DSUZ	Ctr9|NP_788449.1|DMEL
OG0000743	LOC108008863|XP_016928255.1|DSUZ, LOC108008653|XP_016928028.1|DSUZ	CG9899|NP_611764.1|DMEL
OG0000744	LOC108009841|XP_016930022.1|DSUZ	CG18003|NP_001027401.1|DMEL
OG0000745	LOC108008187|XP_016927468.1|DSUZ	CAH15|NP_611525.1|DMEL
OG0000745	LOC108009250|XP_016928919.1|DSUZ	CAH13|NP_610602.2|DMEL
OG0000746	LOC108017857|XP_016940500.2|DSUZ, LOC118877075|XP_036669851.1|DSUZ, LOC118877071|XP_036669846.1|DSUZ, LOC108019680|XP_016943061.2|DSUZ, LOC108019926|XP_036669964.1|DSUZ	Odc2|NP_477053.2|DMEL
OG0000746	LOC108019627|XP_016942998.2|DSUZ	Odc1|NP_477052.2|DMEL
OG0000747	LOC108007712|XP_016926950.1|DSUZ, LOC118877318|XP_036671427.1|DSUZ	Mes2|NP_730768.1|DMEL
OG0000747	LOC108007713|XP_016926951.2|DSUZ, LOC118876752|XP_036670344.1|DSUZ	CG12768|NP_649431.1|DMEL
OG0000748	LOC108011058|XP_016931613.1|DSUZ	CG15395|NP_608696.3|DMEL
OG0000748	LOC108016584|XP_016938757.1|DSUZ	mei-38|NP_001334676.1|DMEL
OG0000749	LOC108007838|XP_016927091.2|DSUZ, LOC108007848|XP_016927098.2|DSUZ	CG12133|NP_610540.2|DMEL, CG16710|NP_651167.3|DMEL
OG0000749	LOC108014203|XP_016935733.2|DSUZ	CG31219|NP_001097837.1|DMEL
OG0000750	LOC108009829|XP_016930004.2|DSUZ, LOC108009828|XP_016930003.1|DSUZ	Or49a|NP_523711.3|DMEL
OG0000750	LOC108015856|XP_016937912.1|DSUZ	Or85f|NP_524289.1|DMEL
OG0000751	LOC108009890|XP_016930097.1|DSUZ	Oatp58Db|NP_611658.3|DMEL
OG0000751	LOC108010315|XP_016930701.1|DSUZ	Oatp58Da|NP_611657.2|DMEL
OG0000752	LOC108018613|XP_036673612.1|DSUZ	CG7208|NP_650683.3|DMEL
OG0000752	LOC108009576|XP_016929535.2|DSUZ, LOC108009067|XP_016928571.2|DSUZ, LOC108009837|XP_016930018.2|DSUZ	CG31948|NP_722807.1|DMEL
OG0000753	LOC108018405|XP_036672589.1|DSUZ	CG5196|NP_650191.1|DMEL
OG0000753	LOC108012679|XP_016933595.1|DSUZ	CG4483|NP_648294.1|DMEL
OG0000754	LOC108005475|XP_036676966.1|DSUZ	CG4829|NP_728030.2|DMEL
OG0000754	LOC108006284|XP_016925231.1|DSUZ	CG1492|NP_572774.1|DMEL
OG0000755	LOC108018290|XP_036674677.1|DSUZ	PK2-R2|NP_731788.1|DMEL
OG0000755	LOC108018289|XP_036674692.1|DSUZ	PK2-R1|NP_731790.1|DMEL
OG0000756	LOC108005039|XP_016923665.2|DSUZ	fd96Ca|NP_524495.1|DMEL
OG0000756	LOC108005038|XP_016923664.2|DSUZ	fd96Cb|NP_524496.1|DMEL
OG0000757	LOC108007118|XP_016926211.1|DSUZ	eIF1|NP_647792.1|DMEL
OG0000758	LOC108011303|XP_036671197.1|DSUZ	Agpat4|NP_648887.1|DMEL
OG0000758	LOC108011319|XP_036671194.1|DSUZ	Agpat3|NP_001246793.1|DMEL
OG0000759	LOC108013607|XP_016935036.1|DSUZ	MsR1|NP_001261324.1|DMEL
OG0000759	LOC108012426|XP_036671839.1|DSUZ	MsR2|NP_001261323.1|DMEL
OG0000760	LOC108010299|XP_016930663.1|DSUZ	CG42284|NP_611720.3|DMEL
OG0000761	LOC108021545|XP_036676751.1|DSUZ	RluA-1|NP_723592.1|DMEL
OG0000761	LOC108005031|XP_016923659.1|DSUZ	RluA-2|NP_609411.1|DMEL
OG0000762	LOC108005456|XP_016924241.1|DSUZ	Wdr82|NP_609217.1|DMEL
OG0000762	LOC108010606|XP_016930991.1|DSUZ	CG3515|NP_608687.2|DMEL
OG0000763	LOC108021341|XP_016945507.1|DSUZ	CG33510|NP_001014493.2|DMEL
OG0000763	LOC108021343|XP_016945511.1|DSUZ	CG33509|NP_001014494.1|DMEL
OG0000764	LOC108006447|XP_036672945.1|DSUZ	Gld2|NP_001262829.1|DMEL
OG0000764	LOC108006339|XP_016925338.1|DSUZ	wisp|NP_572766.1|DMEL
OG0000765	LOC108012671|XP_016933586.1|DSUZ	Naa30B|NP_728606.1|DMEL
OG0000765	LOC108015300|XP_016937166.1|DSUZ	Naa30A|NP_726727.1|DMEL
OG0000766	LOC108010875|XP_016931352.1|DSUZ	CG9582|NP_609270.1|DMEL
OG0000766	LOC108020178|XP_016943771.1|DSUZ	CG5254|NP_569856.2|DMEL
OG0000767	LOC108016254|XP_016938366.2|DSUZ	mia|NP_001138010.1|DMEL
OG0000767	LOC108010681|XP_036672278.1|DSUZ	Taf6|NP_524161.2|DMEL
OG0000768	LOC108005850|XP_036671900.1|DSUZ	polo|NP_524179.2|DMEL
OG0000769	LOC108012134|XP_016932914.2|DSUZ	CG5111|NP_651402.1|DMEL
OG0000769	LOC108015385|XP_016937292.1|DSUZ	CG15445|NP_728390.1|DMEL
OG0000770	LOC108009556|XP_016929506.1|DSUZ	Def|NP_523672.1|DMEL
OG0000771	LOC108011804|XP_016932531.2|DSUZ	CG32263|NP_728903.1|DMEL
OG0000771	LOC108011837|XP_016932564.2|DSUZ	CG32262|NP_647831.1|DMEL
OG0000772	LOC108008397|XP_016927731.1|DSUZ	CG30424|NP_001097455.1|DMEL
OG0000772	LOC108018091|XP_016940984.2|DSUZ	CG12970|NP_788360.2|DMEL
OG0000773	LOC108019654|XP_016943028.1|DSUZ, LOC108017113|XP_016939562.2|DSUZ	CG17977|NP_652401.1|DMEL
OG0000774	LOC108009937|XP_016930169.1|DSUZ	CG43776|NP_001261162.1|DMEL
OG0000774	LOC108009938|XP_016930170.1|DSUZ	CG43777|NP_001261163.1|DMEL
OG0000774	LOC108009936|XP_016930166.1|DSUZ	CG43775|NP_726425.3|DMEL
OG0000775	LOC108019850|XP_016943377.1|DSUZ	CG34315|NP_001097298.2|DMEL
OG0000775	LOC108009958|XP_016930203.1|DSUZ	CG12209|NP_610565.2|DMEL
OG0000776	LOC108017586|XP_016940164.2|DSUZ	CG31128|NP_733000.1|DMEL
OG0000776	LOC108005559|XP_036670505.1|DSUZ	CG32219|NP_730469.1|DMEL
OG0000776	LOC118877219|XP_036670517.1|DSUZ	CG34258|NP_001097648.1|DMEL, CG33710|NP_001027137.1|DMEL
OG0000777	LOC108020835|XP_016944707.1|DSUZ	CG42834|NP_001189244.1|DMEL
OG0000777	LOC118877904|XP_036674324.1|DSUZ	CG14332|NP_650625.1|DMEL
OG0000778	LOC108011444|XP_016932069.1|DSUZ	spo|NP_647975.2|DMEL
OG0000778	LOC108014401|XP_036672050.1|DSUZ	spok|NP_001104460.2|DMEL
OG0000779	LOC108004707|XP_016923210.1|DSUZ	CG1998|NP_572887.1|DMEL
OG0000780	LOC108009945|XP_016930178.1|DSUZ	Marc|NP_610523.2|DMEL
OG0000781	LOC108019124|XP_016942345.1|DSUZ	Trxr-1|NP_727251.1|DMEL
OG0000781	LOC108007436|XP_016926584.2|DSUZ	Trxr-2|NP_524216.1|DMEL
OG0000782	LOC108014639|XP_036671167.1|DSUZ	CG5906|NP_648518.1|DMEL
OG0000782	LOC108005169|XP_016923833.1|DSUZ	CG1662|NP_572883.1|DMEL
OG0000783	LOC108014686|XP_016936349.1|DSUZ	Rpt4R|NP_648525.1|DMEL
OG0000783	LOC108015375|XP_016937282.1|DSUZ	Rpt4|NP_572308.3|DMEL
OG0000784	LOC108012735|XP_016933657.1|DSUZ	ND-24L|NP_648965.1|DMEL
OG0000784	LOC108016874|XP_016939247.1|DSUZ	ND-24|NP_573228.1|DMEL
OG0000785	LOC108011726|XP_016932437.2|DSUZ	Ssl2|NP_651656.2|DMEL
OG0000785	LOC108020160|XP_016943751.2|DSUZ	Hmu|NP_477159.1|DMEL
OG0000786	LOC108020430|XP_016944238.1|DSUZ	JYalpha|NP_001104092.2|DMEL
OG0000786	LOC108018387|XP_036672790.1|DSUZ	Atpalpha|NP_732572.1|DMEL
OG0000787	LOC108013088|XP_036670990.1|DSUZ	Uch-L5|NP_524003.1|DMEL
OG0000787	LOC108005233|XP_016923914.1|DSUZ	Uch-L5R|NP_572781.1|DMEL
OG0000788	LOC108014889|XP_016936600.1|DSUZ	CG42830|NP_001188834.1|DMEL
OG0000788	LOC108005882|XP_016924752.1|DSUZ	akirin|NP_648113.1|DMEL
OG0000789	LOC108007756|XP_016927003.2|DSUZ	CG34011|NP_001033878.3|DMEL
OG0000789	LOC108013325|XP_016934615.1|DSUZ	CG14007|NP_001097090.2|DMEL
OG0000790	LOC108013645|XP_016935072.1|DSUZ	CG31975|NP_001162840.1|DMEL
OG0000790	LOC108013632|XP_016935070.1|DSUZ	CG31974|NP_001259800.1|DMEL
OG0000791	LOC108017536|XP_036675275.1|DSUZ	CG6036|NP_651472.2|DMEL
OG0000791	LOC108019460|XP_036674189.1|DSUZ	alph|NP_651701.1|DMEL
OG0000792	LOC108008463|XP_016927809.1|DSUZ	NLaz|NP_001259867.1|DMEL
