Orthogroup	DSUZ.longest_only	DBIA.longest_only
OG0000236	LOC108007064|XP_016926161.1|DSUZ	LOC108033302|XP_016963061.1|DBIA
OG0000236	LOC108011204|XP_036676044.1|DSUZ, LOC108004746|XP_016923269.1|DSUZ	LOC108025864|XP_016952021.1|DBIA
OG0000237	LOC108018159|XP_016941119.1|DSUZ	LOC108030183|XP_016958419.1|DBIA
OG0000237	LOC108006856|XP_016925913.1|DSUZ	LOC108035174|XP_016966128.1|DBIA
OG0000237	LOC108007701|XP_016926933.1|DSUZ	LOC108028944|XP_016956452.1|DBIA
OG0000238	LOC108020523|XP_016944361.1|DSUZ	LOC108033953|XP_016964136.1|DBIA
OG0000238	LOC108020500|XP_036671102.1|DSUZ	LOC108033952|XP_016964134.1|DBIA
OG0000238	LOC108020548|XP_016944384.1|DSUZ	LOC108033954|XP_016964137.1|DBIA
OG0000239	LOC108012089|XP_036674188.1|DSUZ	LOC108024831|XP_016950452.1|DBIA
OG0000239	LOC108014112|XP_016935626.1|DSUZ	LOC108027322|XP_016954216.1|DBIA
OG0000240	LOC108019290|XP_016942596.2|DSUZ	LOC108032068|XP_016961375.1|DBIA
OG0000240	LOC108019247|XP_036673832.1|DSUZ	LOC108032118|XP_016961440.1|DBIA
OG0000240	LOC108016052|XP_016938134.1|DSUZ	LOC108027311|XP_016954194.1|DBIA
OG0000241	LOC108011377|XP_036670568.1|DSUZ	LOC108030565|XP_016958952.1|DBIA
OG0000243	LOC108016031|XP_016938115.2|DSUZ, LOC108016029|XP_016938113.1|DSUZ	LOC108027136|XP_016953842.1|DBIA
OG0000243	LOC108014017|XP_016935513.1|DSUZ	LOC108030553|XP_016958935.1|DBIA
OG0000244	LOC108017213|XP_016939700.2|DSUZ	LOC108032260|XP_016961615.1|DBIA
OG0000244	LOC108017210|XP_016939696.2|DSUZ	LOC108031119|XP_016959820.1|DBIA
OG0000244	LOC108017220|XP_016939705.2|DSUZ	LOC108032229|XP_016961581.1|DBIA
OG0000246	LOC108009340|XP_016929115.1|DSUZ	LOC108022548|XP_016947021.1|DBIA
OG0000247	LOC108013591|XP_016935008.2|DSUZ	LOC108035393|XP_016966495.1|DBIA
OG0000247	LOC108012386|XP_016933231.1|DSUZ	LOC108035601|XP_016966768.1|DBIA
OG0000248	LOC108015551|XP_016937520.2|DSUZ	LOC108028594|XP_016955997.1|DBIA
OG0000248	LOC108010494|XP_016930855.2|DSUZ	LOC108028435|XP_016955754.1|DBIA
OG0000248	LOC108008665|XP_016928045.1|DSUZ	LOC108022242|XP_016946589.1|DBIA
OG0000249	LOC108021585|XP_016945859.1|DSUZ	LOC108036109|XP_016967572.1|DBIA
OG0000249	LOC108021584|XP_016945858.1|DSUZ	LOC108036108|XP_016967571.1|DBIA
OG0000249	LOC108021583|XP_016945857.1|DSUZ	LOC108036107|XP_016967570.1|DBIA
OG0000250	LOC108011973|XP_016932724.1|DSUZ	LOC108036776|XP_016968604.1|DBIA
OG0000250	LOC108011975|XP_016932726.1|DSUZ	LOC108036784|XP_016968616.1|DBIA
OG0000250	LOC108011983|XP_016932740.1|DSUZ	LOC108036775|XP_016968603.1|DBIA
OG0000251	LOC108015119|XP_036676552.1|DSUZ	LOC108024144|XP_016949420.1|DBIA
OG0000251	LOC108008713|XP_016928100.1|DSUZ	LOC108022281|XP_016946629.1|DBIA
OG0000251	LOC108013233|XP_016934455.1|DSUZ	LOC108029458|XP_016957202.1|DBIA
OG0000252	LOC108008689|XP_016928071.1|DSUZ	LOC108022303|XP_016946652.1|DBIA
OG0000252	LOC118876995|XP_036669686.1|DSUZ, LOC108010237|XP_036669680.1|DSUZ	LOC108022148|XP_016946479.1|DBIA
OG0000252	LOC108008695|XP_016928080.1|DSUZ	LOC108022309|XP_016946658.1|DBIA
OG0000253	LOC108017861|XP_016940505.1|DSUZ	LOC108029908|XP_016957888.1|DBIA
OG0000253	LOC108018243|XP_016941258.1|DSUZ	LOC108029930|XP_016957913.1|DBIA
OG0000253	LOC108017838|XP_016940480.1|DSUZ	LOC108029929|XP_016957912.1|DBIA
OG0000254	LOC108006443|XP_016925455.2|DSUZ	LOC108031014|XP_016959703.1|DBIA
OG0000254	LOC108006444|XP_036672947.1|DSUZ	LOC108031010|XP_016959698.1|DBIA
OG0000254	LOC108008099|XP_016927377.1|DSUZ	LOC108022055|XP_016946389.1|DBIA
OG0000255	LOC108009232|XP_016928886.1|DSUZ	LOC108022609|XP_016947134.1|DBIA
OG0000255	LOC108009231|XP_016928882.1|DSUZ	LOC108023004|XP_016947724.1|DBIA, LOC108022610|XP_016947135.1|DBIA
OG0000256	LOC108018120|XP_016941048.1|DSUZ	LOC108030226|XP_016958505.1|DBIA
OG0000256	LOC108018182|XP_016941171.1|DSUZ	LOC108030295|XP_016958616.1|DBIA
OG0000257	LOC108008450|XP_016927793.1|DSUZ	LOC108026531|XP_016952968.1|DBIA
OG0000258	LOC108018015|XP_016940862.1|DSUZ	LOC108030040|XP_016958101.1|DBIA
OG0000258	LOC108018014|XP_016940861.1|DSUZ	LOC108030039|XP_016958100.1|DBIA
OG0000258	LOC108018016|XP_016940863.1|DSUZ	LOC108030041|XP_016958102.1|DBIA
OG0000258	LOC108018017|XP_016940865.1|DSUZ	LOC108030042|XP_016958103.1|DBIA
OG0000259	LOC108014043|XP_016935548.2|DSUZ, LOC108014757|XP_016936430.2|DSUZ	LOC108024305|XP_016949696.1|DBIA, LOC108024367|XP_016949760.1|DBIA
OG0000259	LOC108019126|XP_016942349.1|DSUZ	LOC108036706|XP_016968492.1|DBIA
OG0000259	LOC108015853|XP_036672115.1|DSUZ	LOC108033391|XP_016963199.1|DBIA
OG0000260	LOC108019768|XP_016943222.2|DSUZ	LOC108029581|XP_016957434.1|DBIA
OG0000260	LOC108020641|XP_016944485.1|DSUZ	LOC108026060|XP_016952243.1|DBIA
OG0000260	LOC108019764|XP_016943217.1|DSUZ	LOC108029587|XP_016957441.1|DBIA
OG0000261	LOC108014927|XP_016936640.1|DSUZ	LOC108029062|XP_016956620.1|DBIA
OG0000261	LOC108014959|XP_016936672.1|DSUZ	LOC108029066|XP_016956625.1|DBIA
OG0000261	LOC108014938|XP_016936651.1|DSUZ	LOC108029067|XP_016956626.1|DBIA
OG0000262	LOC108012292|XP_036672345.1|DSUZ	LOC108028657|XP_016956072.1|DBIA, LOC108028536|XP_016955922.1|DBIA
OG0000262	LOC108018179|XP_016941168.2|DSUZ	LOC108030253|XP_016958561.1|DBIA
OG0000262	LOC108018174|XP_016941161.1|DSUZ	LOC108030274|XP_016958589.1|DBIA
OG0000263	LOC108009573|XP_016929529.1|DSUZ	LOC108022977|XP_016947690.1|DBIA
OG0000263	LOC108012440|XP_016933296.1|DSUZ	LOC108028756|XP_016956217.1|DBIA
OG0000264	LOC118878367|XP_036676999.1|DSUZ	LOC108032965|XP_016962525.1|DBIA, LOC108032964|XP_016962523.1|DBIA
OG0000264	LOC108012146|XP_036675535.1|DSUZ	LOC108025267|XP_016951117.1|DBIA
OG0000265	LOC108011082|XP_036670319.1|DSUZ	LOC108028014|XP_016955137.1|DBIA
OG0000265	LOC108008527|XP_016927885.2|DSUZ	LOC108023109|XP_016947864.1|DBIA
OG0000265	LOC108008755|XP_036669614.1|DSUZ	LOC108022360|XP_016946731.1|DBIA
OG0000265	LOC118877398|XP_036671953.1|DSUZ	LOC108028106|XP_016955241.1|DBIA
OG0000266	LOC108017860|XP_016940504.1|DSUZ	LOC108030457|XP_016958839.1|DBIA
OG0000266	LOC108016348|XP_016938474.1|DSUZ	LOC108036726|XP_016968514.1|DBIA
OG0000266	LOC108017876|XP_016940526.1|DSUZ	LOC108030456|XP_016958838.1|DBIA
OG0000266	LOC108017859|XP_016940502.1|DSUZ	LOC108030454|XP_016958836.1|DBIA
OG0000267	LOC108017225|XP_036675565.1|DSUZ	LOC108025486|XP_016951489.1|DBIA
OG0000267	LOC108017224|XP_036675628.1|DSUZ	LOC108025058|XP_016950803.1|DBIA
OG0000268	LOC118878060|XP_036675141.1|DSUZ	LOC108027030|XP_016953716.1|DBIA
OG0000268	LOC108014362|XP_016935942.1|DSUZ	LOC108027027|XP_016953711.1|DBIA
OG0000269	LOC108014868|XP_016936572.2|DSUZ	LOC108024719|XP_016950299.1|DBIA
OG0000269	LOC108020662|XP_036673422.1|DSUZ, LOC118877682|XP_036673290.1|DSUZ, LOC108020611|XP_016944449.2|DSUZ	LOC108026384|XP_016952794.1|DBIA
OG0000269	LOC108020610|XP_036673289.1|DSUZ	LOC108025969|XP_016952152.1|DBIA
OG0000269	LOC108020647|XP_016944493.2|DSUZ	LOC108026112|XP_016952301.1|DBIA
OG0000270	LOC108008569|XP_016927932.1|DSUZ	LOC108022221|XP_016946564.1|DBIA
OG0000271	LOC108011908|XP_016932647.1|DSUZ	LOC108027100|XP_016953810.1|DBIA
OG0000271	LOC108009575|XP_016929531.1|DSUZ	LOC108022637|XP_016947181.1|DBIA
OG0000271	LOC108017975|XP_016940781.1|DSUZ	LOC108026672|XP_016953230.1|DBIA
OG0000272	LOC108006836|XP_036671410.1|DSUZ	LOC108028011|XP_016955129.1|DBIA
OG0000272	LOC108020400|XP_016944174.2|DSUZ	LOC108024900|XP_016950550.1|DBIA
OG0000273	LOC118877702|XP_036673455.1|DSUZ	LOC108026225|XP_016952546.1|DBIA
OG0000273	LOC108021076|XP_016945078.1|DSUZ	LOC108033841|XP_016963956.1|DBIA
OG0000273	LOC118878084|XP_036675245.1|DSUZ, LOC108016361|XP_016938483.2|DSUZ	LOC108031493|XP_016960475.1|DBIA
OG0000274	LOC108009723|XP_016929794.1|DSUZ	LOC108022261|XP_016946609.1|DBIA
OG0000274	LOC108009529|XP_016929454.1|DSUZ	LOC108022214|XP_016946556.1|DBIA
OG0000274	LOC108019663|XP_016943043.1|DSUZ	LOC108029405|XP_016957127.1|DBIA
OG0000276	LOC108015660|XP_036673856.1|DSUZ	LOC108023308|XP_016948103.1|DBIA
OG0000276	LOC108009865|XP_016930056.1|DSUZ	LOC108036204|XP_016967685.1|DBIA
OG0000276	LOC108009994|XP_016930262.1|DSUZ	LOC108036238|XP_016967735.1|DBIA
OG0000276	LOC108009277|XP_016928982.1|DSUZ	LOC108036431|XP_016968058.1|DBIA
OG0000276	LOC108018044|XP_016940922.1|DSUZ	LOC108029873|XP_016957852.1|DBIA
OG0000277	LOC108016174|XP_036673093.1|DSUZ	LOC108031016|XP_016959705.1|DBIA
OG0000277	LOC118877940|XP_036674515.1|DSUZ, LOC108013997|XP_016935496.2|DSUZ	LOC108030967|XP_016959656.1|DBIA
OG0000277	LOC108016175|XP_036673098.1|DSUZ	LOC108031018|XP_016959707.1|DBIA
OG0000278	LOC108016539|XP_016938702.1|DSUZ	LOC108023188|XP_016947920.1|DBIA
OG0000278	LOC108012327|XP_016933115.2|DSUZ	LOC108027843|XP_016954926.1|DBIA
OG0000278	LOC108014980|XP_016936690.1|DSUZ, LOC108017963|XP_016940727.1|DSUZ	LOC108029925|XP_016957909.1|DBIA
OG0000278	LOC108016529|XP_016938691.1|DSUZ	LOC108023183|XP_016947914.1|DBIA
OG0000278	LOC118878115|XP_036675437.1|DSUZ	LOC108029963|XP_016957954.1|DBIA
OG0000278	LOC108017250|XP_016939745.1|DSUZ	LOC108025004|XP_016950749.1|DBIA
OG0000278	LOC108007010|XP_016926108.1|DSUZ	LOC108032459|XP_016961774.1|DBIA
OG0000279	LOC108012503|XP_016933400.1|DSUZ	LOC108034543|XP_016964958.1|DBIA
OG0000279	LOC108013572|XP_016934982.1|DSUZ	LOC108035560|XP_016966717.1|DBIA
OG0000280	LOC108017022|XP_016939467.2|DSUZ	LOC108024926|XP_016950613.1|DBIA
OG0000280	LOC108017032|XP_016939474.2|DSUZ	LOC108024924|XP_016950611.1|DBIA
OG0000280	LOC108010664|XP_016931053.2|DSUZ	LOC108024925|XP_016950612.1|DBIA
OG0000281	LOC108013401|XP_016934744.1|DSUZ	LOC108028614|XP_016956023.1|DBIA
OG0000281	LOC108019014|XP_016942117.1|DSUZ	LOC108025647|XP_016951674.1|DBIA
OG0000281	LOC108015079|XP_016936806.1|DSUZ	LOC108027527|XP_016954460.1|DBIA
OG0000282	LOC108011826|XP_036671172.1|DSUZ	LOC108035460|XP_016966590.1|DBIA
OG0000282	LOC108014924|XP_016936634.1|DSUZ	LOC108024080|XP_016949344.1|DBIA
OG0000282	LOC108011843|XP_016932570.2|DSUZ	LOC108034387|XP_016964757.1|DBIA
OG0000283	LOC108008849|XP_016928244.1|DSUZ	LOC108029964|XP_016957956.1|DBIA
OG0000283	LOC108016125|XP_016938219.2|DSUZ	LOC108025232|XP_016951068.1|DBIA
OG0000284	LOC108020879|XP_036673367.1|DSUZ	LOC108032684|XP_016962148.1|DBIA
OG0000284	LOC108012104|XP_036678671.1|DSUZ	LOC108032798|XP_016962293.1|DBIA
OG0000285	LOC108018147|XP_016941100.1|DSUZ	LOC108030288|XP_016958608.1|DBIA
OG0000285	LOC108018148|XP_016941101.1|DSUZ	LOC108030289|XP_016958609.1|DBIA
OG0000286	LOC118877072|XP_036669848.1|DSUZ	LOC108033818|XP_016963931.1|DBIA
OG0000286	LOC108018391|XP_036669862.1|DSUZ	LOC108033820|XP_016963933.1|DBIA
OG0000286	LOC108018400|XP_016941448.1|DSUZ	LOC108033821|XP_016963935.1|DBIA
OG0000287	LOC108005100|XP_016923763.1|DSUZ	LOC108033109|XP_016962801.1|DBIA
OG0000287	LOC108005392|XP_016924143.1|DSUZ	LOC108033112|XP_016962804.1|DBIA
OG0000287	LOC108005101|XP_016923765.2|DSUZ	LOC108033113|XP_016962805.1|DBIA
OG0000288	LOC108012549|XP_016933837.1|DSUZ	LOC108032328|XP_016961626.1|DBIA
OG0000288	LOC108014283|XP_016936208.2|DSUZ	LOC108032558|XP_016961927.1|DBIA
OG0000288	LOC108011629|XP_016932685.1|DSUZ	LOC108032329|XP_016961628.1|DBIA
OG0000288	LOC108010738|XP_016931543.1|DSUZ	LOC108032331|XP_016961630.1|DBIA, LOC108032559|XP_016961928.1|DBIA, LOC108032330|XP_016961629.1|DBIA
OG0000289	LOC108020188|XP_016943784.2|DSUZ	LOC108035261|XP_016966308.1|DBIA
OG0000289	LOC118877273|XP_036671075.1|DSUZ	LOC108034600|XP_016965022.1|DBIA
OG0000289	LOC108020189|XP_036672179.1|DSUZ	LOC108035266|XP_016966313.1|DBIA
OG0000290	LOC108008196|XP_036668918.1|DSUZ	LOC108022051|XP_016946385.1|DBIA
OG0000290	LOC108009216|XP_016928866.1|DSUZ	LOC108022542|XP_016947009.1|DBIA
OG0000290	LOC108008194|XP_016927475.1|DSUZ	LOC108022054|XP_016946388.1|DBIA, LOC108022053|XP_016946387.1|DBIA
OG0000290	LOC108008195|XP_016927476.1|DSUZ	LOC108022052|XP_016946386.1|DBIA
OG0000291	LOC108017060|XP_016939506.2|DSUZ	LOC108028261|XP_016955442.1|DBIA
OG0000291	LOC108013931|XP_016935428.2|DSUZ	LOC108028299|XP_016955510.1|DBIA
OG0000291	LOC118877417|XP_036672031.1|DSUZ	LOC108034645|XP_016965071.1|DBIA
OG0000292	LOC108009488|XP_016929369.1|DSUZ	LOC108023054|XP_016947790.1|DBIA
OG0000292	LOC108020839|XP_016944712.1|DSUZ	LOC108035910|XP_016967166.1|DBIA
OG0000293	LOC108007410|XP_016926552.1|DSUZ	LOC108024441|XP_016949848.1|DBIA
OG0000293	LOC108021434|XP_016945640.1|DSUZ	LOC108034057|XP_016964301.1|DBIA
OG0000293	LOC108007849|XP_016927100.1|DSUZ	LOC108024468|XP_016949876.1|DBIA
OG0000294	LOC108015997|XP_036668756.1|DSUZ	LOC108032544|XP_016961911.1|DBIA
OG0000294	LOC108006298|XP_036676283.1|DSUZ	LOC108025698|XP_016951724.1|DBIA
OG0000295	LOC108008164|XP_016927443.1|DSUZ	LOC108022785|XP_016947399.1|DBIA
OG0000295	LOC108015816|XP_016937869.2|DSUZ	LOC108024428|XP_016949835.1|DBIA
OG0000295	LOC108009978|XP_016930239.2|DSUZ	LOC108022730|XP_016947308.1|DBIA
OG0000295	LOC108019881|XP_016943441.1|DSUZ	LOC108029694|XP_016957645.1|DBIA
OG0000296	LOC108010868|XP_016931339.1|DSUZ	LOC108033475|XP_016963302.1|DBIA
OG0000296	LOC108013618|XP_036670335.1|DSUZ	LOC108028376|XP_016955663.1|DBIA
OG0000296	LOC108018929|XP_016942011.1|DSUZ	LOC108025863|XP_016952020.1|DBIA
OG0000297	LOC108019687|XP_016943068.1|DSUZ, LOC108019688|XP_016943069.1|DSUZ	LOC108029737|XP_016957712.1|DBIA
OG0000298	LOC108018999|XP_016942098.1|DSUZ	LOC108025643|XP_016951668.1|DBIA
OG0000298	LOC108018975|XP_016942067.1|DSUZ	LOC108025663|XP_016951691.1|DBIA
OG0000298	LOC108019026|XP_016942129.1|DSUZ	LOC108025670|XP_016951697.1|DBIA
OG0000299	LOC118878583|XP_036677506.1|DSUZ, LOC108020225|XP_036673715.1|DSUZ	LOC108024823|XP_016950445.1|DBIA
OG0000299	LOC108020220|XP_036677522.1|DSUZ, LOC118877778|XP_036673721.1|DSUZ	LOC108023002|XP_016947727.1|DBIA
OG0000300	LOC108010491|XP_036671522.1|DSUZ	LOC108028563|XP_016955958.1|DBIA
OG0000300	LOC108010525|XP_016930889.2|DSUZ	LOC108028562|XP_016955957.1|DBIA
OG0000300	LOC108017647|XP_016940246.2|DSUZ	LOC108027973|XP_016955087.1|DBIA
OG0000301	LOC108020419|XP_016944213.1|DSUZ	LOC108036021|XP_016967436.1|DBIA
OG0000301	LOC108020445|XP_016944259.1|DSUZ	LOC108033297|XP_016963053.1|DBIA
OG0000302	LOC108012444|XP_016933302.1|DSUZ	LOC108028316|XP_016955534.1|DBIA
OG0000302	LOC108013395|XP_016934734.1|DSUZ	LOC108028317|XP_016955535.1|DBIA
OG0000303	LOC108014013|XP_016935510.1|DSUZ	LOC108030534|XP_016958916.1|DBIA
OG0000303	LOC108004857|XP_016923428.1|DSUZ	LOC108035817|XP_016967054.1|DBIA
OG0000303	LOC108018939|XP_016942025.1|DSUZ	LOC108036768|XP_016968597.1|DBIA
OG0000304	LOC108010843|XP_016931301.1|DSUZ	LOC108023883|XP_016949056.1|DBIA
OG0000304	LOC108010845|XP_016931304.2|DSUZ	LOC108023888|XP_016949063.1|DBIA
OG0000304	LOC108010844|XP_016931303.1|DSUZ	LOC108023889|XP_016949064.1|DBIA
OG0000305	LOC108014901|XP_016936611.2|DSUZ	LOC108030706|XP_016959235.1|DBIA
OG0000305	LOC108011370|XP_016931975.2|DSUZ	LOC108030533|XP_016958915.1|DBIA
OG0000306	LOC108008576|XP_036669570.1|DSUZ	LOC108022207|XP_016946550.1|DBIA
OG0000306	LOC108008264|XP_016927541.2|DSUZ	LOC108022177|XP_016946518.1|DBIA
OG0000306	LOC108004701|XP_016923200.1|DSUZ	LOC108025790|XP_016951909.1|DBIA
OG0000307	LOC108018618|XP_036673596.1|DSUZ	LOC108023926|XP_016949103.1|DBIA
OG0000307	LOC108019524|XP_016942840.1|DSUZ	LOC108024569|XP_016950055.1|DBIA
OG0000308	LOC108012406|XP_016933259.1|DSUZ	LOC108032476|XP_016961787.1|DBIA
OG0000308	LOC108008081|XP_036672518.1|DSUZ	LOC108032050|XP_016961351.1|DBIA
OG0000308	LOC108008082|XP_016927361.1|DSUZ	LOC108031294|XP_016960026.1|DBIA
OG0000308	LOC108021601|XP_016945886.1|DSUZ	LOC108036120|XP_016967594.1|DBIA
OG0000309	LOC108010924|XP_036674710.1|DSUZ	LOC108031164|XP_016959872.1|DBIA
OG0000309	LOC108018753|XP_016941819.2|DSUZ	LOC108031420|XP_016960309.1|DBIA
OG0000309	LOC118877970|XP_036674743.1|DSUZ	LOC108031419|XP_016960308.1|DBIA
OG0000309	LOC108019255|XP_016942543.2|DSUZ, LOC108017411|XP_036674105.1|DSUZ	LOC108031181|XP_016959890.1|DBIA
OG0000310	LOC108013693|XP_016935101.1|DSUZ	LOC108023928|XP_016949101.1|DBIA
OG0000310	LOC108015907|XP_016937968.2|DSUZ	LOC108028215|XP_016955368.1|DBIA
OG0000311	LOC108005952|XP_036672997.1|DSUZ	LOC108031849|XP_016961091.1|DBIA
OG0000311	LOC108010575|XP_016930942.1|DSUZ, LOC118877944|XP_036674556.1|DSUZ	LOC108031402|XP_016960275.1|DBIA
OG0000311	LOC108015332|XP_016937222.1|DSUZ	LOC108027582|XP_016954585.1|DBIA
OG0000312	LOC108019327|XP_036671212.1|DSUZ	LOC108032655|XP_016962100.1|DBIA
OG0000312	LOC108021079|XP_036673077.1|DSUZ	LOC108029166|XP_016956796.1|DBIA
OG0000313	LOC108016347|XP_016938473.1|DSUZ	LOC108036770|XP_016968599.1|DBIA
OG0000313	LOC108021445|XP_016945659.1|DSUZ	LOC108034339|XP_016964711.1|DBIA
OG0000313	LOC108021501|XP_016945743.1|DSUZ	LOC108032610|XP_016962029.1|DBIA
OG0000314	LOC108021561|XP_016945823.2|DSUZ	LOC108035130|XP_016966063.1|DBIA, LOC108034910|XP_016965642.1|DBIA
OG0000315	LOC118876967|XP_036669546.1|DSUZ	LOC108036188|XP_016967668.1|DBIA
OG0000315	LOC108012648|XP_016933566.1|DSUZ	LOC108028938|XP_016956446.1|DBIA
OG0000315	LOC108008165|XP_036669504.1|DSUZ	LOC108022181|XP_016946521.1|DBIA
OG0000315	LOC108005001|XP_016923626.1|DSUZ	LOC108029270|XP_016956958.1|DBIA
OG0000316	LOC108017894|XP_016940553.1|DSUZ	LOC108029921|XP_016957905.1|DBIA
OG0000316	LOC108017893|XP_016940552.1|DSUZ	LOC108029958|XP_016957950.1|DBIA
OG0000317	LOC108019550|XP_036674729.1|DSUZ	LOC108024478|XP_016949887.1|DBIA
OG0000317	LOC118877969|XP_036674730.1|DSUZ	LOC108024463|XP_016949870.1|DBIA
OG0000318	LOC108015464|XP_016937384.2|DSUZ	LOC108025051|XP_016950797.1|DBIA
OG0000318	LOC108015461|XP_016937382.2|DSUZ	LOC108025426|XP_016951399.1|DBIA
OG0000319	LOC118877902|XP_036674321.1|DSUZ	LOC108024516|XP_016949954.1|DBIA
OG0000319	LOC108006044|XP_016924977.2|DSUZ	LOC108024512|XP_016949949.1|DBIA, LOC108024511|XP_016949948.1|DBIA
OG0000320	LOC108006465|XP_016925477.1|DSUZ	LOC108031800|XP_016961009.1|DBIA
OG0000320	LOC108010153|XP_016930480.1|DSUZ	LOC108029030|XP_016956568.1|DBIA
OG0000320	LOC118877926|XP_036674396.1|DSUZ, LOC108020854|XP_016944730.1|DSUZ	LOC108031240|XP_016959964.1|DBIA
OG0000321	LOC108011456|XP_036668979.1|DSUZ	LOC108033609|XP_016963460.1|DBIA
OG0000321	LOC108011480|XP_016932121.1|DSUZ	LOC108033608|XP_016963459.1|DBIA
OG0000322	LOC108018725|XP_016941786.2|DSUZ	LOC108026091|XP_016952279.1|DBIA
OG0000322	LOC108016581|XP_016938752.1|DSUZ	LOC108023203|XP_016947952.1|DBIA
OG0000322	LOC108016832|XP_036676572.1|DSUZ	LOC108023368|XP_016948257.1|DBIA
OG0000323	LOC108021444|XP_016945654.1|DSUZ	LOC108032592|XP_016961994.1|DBIA
OG0000323	LOC108015785|XP_036673369.1|DSUZ	LOC108025966|XP_016952149.1|DBIA
OG0000323	LOC108020638|XP_016944480.2|DSUZ	LOC108026244|XP_016952574.1|DBIA
OG0000324	LOC108019827|XP_016943333.1|DSUZ	LOC108029467|XP_016957207.1|DBIA
OG0000325	LOC108020752|XP_016944617.1|DSUZ, LOC118877538|XP_036672488.1|DSUZ	LOC108035873|XP_016967110.1|DBIA
OG0000325	LOC118877344|XP_036671623.1|DSUZ, LOC108020753|XP_016944619.2|DSUZ	LOC108035879|XP_016967118.1|DBIA
OG0000327	LOC108017826|XP_016940467.1|DSUZ	LOC108030135|XP_016958339.1|DBIA
OG0000327	LOC108017804|XP_016940440.1|DSUZ	LOC108030136|XP_016958340.1|DBIA
OG0000327	LOC108017816|XP_016940454.1|DSUZ	LOC108029902|XP_016957881.1|DBIA
OG0000328	LOC108008219|XP_016927498.2|DSUZ	LOC108022754|XP_016947341.1|DBIA
OG0000328	LOC108012260|XP_016933049.1|DSUZ	LOC108034456|XP_016964830.1|DBIA
OG0000328	LOC108012259|XP_016933048.1|DSUZ	LOC108034457|XP_016964831.1|DBIA
OG0000329	LOC108021017|XP_016944986.1|DSUZ	LOC108033881|XP_016964013.1|DBIA
OG0000329	LOC108019717|XP_016943120.1|DSUZ	LOC108033845|XP_016963964.1|DBIA
OG0000330	LOC108012213|XP_016932997.2|DSUZ	LOC108026125|XP_016952317.1|DBIA, LOC108026124|XP_016952316.1|DBIA
OG0000330	LOC108012212|XP_016932996.2|DSUZ	LOC108025991|XP_016952172.1|DBIA
OG0000331	LOC108011965|XP_016932713.1|DSUZ	LOC108036814|XP_016968653.1|DBIA
OG0000331	LOC108011977|XP_016932727.1|DSUZ	LOC108036777|XP_016968605.1|DBIA
OG0000332	LOC108007208|XP_016926334.1|DSUZ	LOC108034232|XP_016964568.1|DBIA
OG0000332	LOC108018953|XP_016942044.1|DSUZ	LOC108025920|XP_016952096.1|DBIA
OG0000333	LOC108013094|XP_016934225.1|DSUZ	LOC108034462|XP_016964835.1|DBIA
OG0000333	LOC108013552|XP_016934951.1|DSUZ	LOC108035247|XP_016966269.1|DBIA
OG0000333	LOC108007114|XP_036671129.1|DSUZ	LOC108035432|XP_016966553.1|DBIA
OG0000334	LOC108009068|XP_016928568.1|DSUZ	LOC108036557|XP_016968285.1|DBIA
OG0000334	LOC108019188|XP_016942449.1|DSUZ	LOC108025871|XP_016952032.1|DBIA
OG0000334	LOC108010186|XP_016930518.1|DSUZ	LOC108036201|XP_016967681.1|DBIA
OG0000335	LOC108012816|XP_016933748.1|DSUZ	LOC108032438|XP_016961750.1|DBIA
OG0000335	LOC108008189|XP_016927473.1|DSUZ	LOC108032387|XP_016961698.1|DBIA
OG0000336	LOC108011717|XP_016932427.2|DSUZ	LOC108025388|XP_016951349.1|DBIA
OG0000336	LOC108007929|XP_036674186.1|DSUZ	LOC108026303|XP_016952675.1|DBIA
OG0000336	LOC108007937|XP_036674185.1|DSUZ	LOC108026302|XP_016952674.1|DBIA
OG0000337	LOC108017024|XP_016939470.2|DSUZ	LOC108024923|XP_016950609.1|DBIA
OG0000337	LOC108017025|XP_016939471.2|DSUZ	LOC108024922|XP_016950608.1|DBIA
OG0000337	LOC108015135|XP_016936888.1|DSUZ	LOC108024108|XP_016949375.1|DBIA
OG0000337	LOC108012266|XP_016933056.1|DSUZ	LOC108034619|XP_016965044.1|DBIA
OG0000338	LOC108012906|XP_016933912.1|DSUZ	LOC108029296|XP_016956998.1|DBIA
OG0000338	LOC108016705|XP_016938921.1|DSUZ	LOC108023302|XP_016948094.1|DBIA
OG0000338	LOC108009952|XP_016930189.1|DSUZ	LOC108022899|XP_016947589.1|DBIA
OG0000339	LOC108019373|XP_016942684.2|DSUZ	LOC108035027|XP_016965860.1|DBIA
OG0000339	LOC108019372|XP_016942683.1|DSUZ	LOC108035026|XP_016965859.1|DBIA
OG0000340	LOC108009487|XP_016929368.2|DSUZ	LOC108022890|XP_016947576.1|DBIA
OG0000341	LOC108007511|XP_016926686.2|DSUZ	LOC108030505|XP_016958882.1|DBIA
OG0000341	LOC108015708|XP_016937730.1|DSUZ	LOC108030542|XP_016958924.1|DBIA
OG0000341	LOC108007517|XP_036671452.1|DSUZ	LOC108030549|XP_016958931.1|DBIA
OG0000341	LOC108007515|XP_036671453.1|DSUZ	LOC108030543|XP_016958925.1|DBIA
OG0000342	LOC108006275|XP_016925218.1|DSUZ	LOC108025945|XP_016952131.1|DBIA
