Orthogroup	DSUZ.longest_only	DPSE.longest_only
OG0001548	LOC108011159|XP_016931735.1|DSUZ	LOC4814556|XP_015041555.1|DPSE
OG0001549	LOC108014236|XP_036668807.1|DSUZ	LOC6902880|XP_015035927.2|DPSE
OG0001550	LOC108006796|XP_016925833.1|DSUZ, LOC108012054|XP_016932823.1|DSUZ	LOC6897009|XP_002137194.3|DPSE
OG0001551	LOC108005602|XP_036673034.1|DSUZ	LOC4800916|XP_015038617.2|DPSE
OG0001552	LOC108006964|XP_036672958.1|DSUZ	LOC4800355|XP_001357559.1|DPSE
OG0001553	LOC108018988|XP_016942083.1|DSUZ	LOC4814982|XP_033239500.1|DPSE
OG0001554	LOC108018744|XP_036674381.1|DSUZ	LOC4801012|XP_015038636.2|DPSE
OG0001555	LOC108005161|XP_016923827.1|DSUZ	LOC4817337|XP_001356893.1|DPSE
OG0001556	LOC108018220|XP_016941228.1|DSUZ	LOC4804780|XP_001361289.1|DPSE
OG0001557	LOC108005434|XP_016924207.1|DSUZ	LOC4815477|XP_015041023.2|DPSE
OG0001558	LOC108019154|XP_016942392.1|DSUZ	LOC26532991|XP_015044202.2|DPSE, LOC4811768|XP_033238062.1|DPSE
OG0001559	LOC108020667|XP_036673347.1|DSUZ	LOC4801718|XP_001358763.3|DPSE
OG0001560	LOC118876773|XP_036675224.1|DSUZ	LOC4802017|XP_033235903.1|DPSE
OG0001561	LOC108020826|XP_016944698.1|DSUZ	LOC4801206|XP_015037090.2|DPSE
OG0001562	LOC108009762|XP_016929879.1|DSUZ	LOC4816177|XP_001355789.3|DPSE
OG0001563	LOC118879349|XP_036678094.1|DSUZ, LOC118879419|XP_036678185.1|DSUZ, LOC108004836|XP_036678024.1|DSUZ	LOC6899766|XP_033241743.1|DPSE
OG0001564	LOC108016188|XP_036673148.1|DSUZ	LOC4800966|XP_033241641.1|DPSE
OG0001565	LOC108018471|XP_036673194.1|DSUZ	LOC4801588|XP_001358657.4|DPSE
OG0001566	LOC108020101|XP_016943690.2|DSUZ	LOC6901752|XP_002134421.1|DPSE
OG0001567	LOC118876905|XP_036668954.1|DSUZ, LOC108008177|XP_016927457.2|DSUZ, LOC118876896|XP_036668889.1|DSUZ	LOC4805109|XP_001361567.2|DPSE
OG0001568	LOC108010878|XP_036675480.1|DSUZ, LOC108017459|XP_036674133.1|DSUZ	LOC4801949|XP_033232924.1|DPSE
OG0001569	LOC118877608|XP_036672835.1|DSUZ, LOC108015631|XP_036674698.1|DSUZ	LOC6897137|XP_015037138.2|DPSE
OG0001570	LOC108018306|XP_016941333.2|DSUZ, LOC108018309|XP_016941336.2|DSUZ	LOC4801271|XP_001358391.3|DPSE
OG0001571	LOC108021264|XP_016945378.1|DSUZ	LOC4817717|XP_033236567.1|DPSE
OG0001572	LOC108006270|XP_016925208.1|DSUZ	LOC4814552|XP_001355107.2|DPSE
OG0001573	LOC108010949|XP_036671242.1|DSUZ	LOC6900063|XP_033238385.1|DPSE
OG0001574	LOC108016986|XP_016939422.1|DSUZ	LOC4815338|XP_001354779.2|DPSE
OG0001575	LOC108004858|XP_036673398.1|DSUZ	LOC4801789|XP_003736600.3|DPSE
OG0001576	LOC108006041|XP_016924974.2|DSUZ	LOC4803146|XP_001359936.1|DPSE
OG0001577	LOC108015502|XP_016937447.2|DSUZ	LOC6896899|XP_002137086.2|DPSE, LOC4800243|XP_001357649.2|DPSE
OG0001578	LOC108018246|XP_016941262.1|DSUZ	LOC4804822|XP_001361324.3|DPSE
OG0001579	LOC108013717|XP_036676727.1|DSUZ	LOC4814919|XP_001354901.1|DPSE, LOC117184821|XP_033239668.1|DPSE
OG0001580	LOC108009676|XP_016929700.1|DSUZ	LOC6898870|XP_015040556.2|DPSE
OG0001581	LOC108015286|XP_016937148.1|DSUZ, LOC118876782|XP_036678628.1|DSUZ	LOC6902224|XP_002133752.3|DPSE
OG0001582	LOC108008358|XP_016927680.1|DSUZ	LOC4805467|XP_015040672.2|DPSE
OG0001583	LOC108009929|XP_016930159.1|DSUZ	LOC4805009|XP_015040360.2|DPSE
OG0001584	LOC108012532|XP_016933434.1|DSUZ	LOC4812842|XP_001353670.2|DPSE, LOC6900614|XP_002134987.2|DPSE
OG0001585	LOC108005321|XP_016924024.1|DSUZ	LOC4814489|XP_015042053.2|DPSE
OG0001586	LOC108005756|XP_036672068.1|DSUZ	LOC4813835|XP_001353232.1|DPSE
OG0001587	LOC108005663|XP_016924473.1|DSUZ	LOC4803330|XP_033234042.1|DPSE
OG0001588	LOC108018211|XP_016941218.1|DSUZ	LOC4804136|XP_001360742.2|DPSE
OG0001589	LOC108017186|XP_016939668.2|DSUZ	LOC26534361|XP_015044423.1|DPSE
OG0001590	LOC108009301|XP_016929037.1|DSUZ	LOC4803659|XP_015039247.2|DPSE
OG0001591	LOC108007242|XP_016926368.1|DSUZ	LOC6896766|XP_033238911.1|DPSE
OG0001592	LOC108014269|XP_016935802.2|DSUZ	LOC6902896|XP_033235150.1|DPSE
OG0001593	LOC108014304|XP_016935862.1|DSUZ	LOC6902890|XP_033235165.1|DPSE, LOC6902891|XP_033235164.1|DPSE
OG0001594	LOC108004729|XP_016923416.2|DSUZ	LOC6903256|XP_033236301.1|DPSE
OG0001595	LOC108010101|XP_016930412.1|DSUZ	LOC6898282|XP_002138347.1|DPSE
OG0001596	LOC108021128|XP_016945174.1|DSUZ	LOC4817909|XP_001357300.2|DPSE
OG0001597	LOC108020597|XP_036677861.1|DSUZ, LOC108020596|XP_036677870.1|DSUZ	LOC6902755|XP_002133267.1|DPSE
OG0001598	LOC108021153|XP_016945214.1|DSUZ	LOC4816591|XP_001356203.3|DPSE
OG0001599	LOC108020696|XP_016944556.1|DSUZ	LOC4817934|XP_001357413.1|DPSE
OG0001600	LOC108020781|XP_016944652.1|DSUZ	LOC6903470|XP_033235722.1|DPSE
OG0001601	LOC118878449|XP_036677333.1|DSUZ, LOC118878442|XP_036677322.1|DSUZ, LOC108011905|XP_016932645.1|DSUZ, LOC118878455|XP_036677341.1|DSUZ, LOC118878458|XP_036677347.1|DSUZ, LOC118878453|XP_036677336.1|DSUZ, LOC108015711|XP_036677344.1|DSUZ, LOC118878450|XP_036677334.1|DSUZ	LOC4818056|XP_001357183.1|DPSE
OG0001602	LOC108006411|XP_016925425.1|DSUZ	LOC117183169|XP_015035309.2|DPSE, LOC6903365|XP_002132247.3|DPSE, LOC26533099|XP_015035306.2|DPSE
OG0001603	LOC108007834|XP_016927090.1|DSUZ	LOC4816809|XP_001356375.3|DPSE
OG0001604	LOC108015153|XP_036676507.1|DSUZ	LOC4815759|XP_001355602.1|DPSE
OG0001605	LOC108019616|XP_016942985.1|DSUZ	LOC4803367|XP_001360102.3|DPSE
OG0001606	LOC108011185|XP_016931764.1|DSUZ	LOC26532275|XP_015044307.1|DPSE
OG0001607	LOC108014699|XP_016936363.1|DSUZ	LOC4817218|XP_001356543.2|DPSE
OG0001608	LOC108021228|XP_016945318.1|DSUZ	LOC4816487|XP_033236946.1|DPSE
OG0001609	LOC108017686|XP_036670118.1|DSUZ	LOC15382876|XP_004444300.2|DPSE
OG0001610	LOC108021336|XP_016945503.1|DSUZ	LOC6901050|XP_002134529.2|DPSE, LOC4816378|XP_001356110.3|DPSE
OG0001611	LOC108021298|XP_016945437.1|DSUZ	LOC4817290|XP_001356855.1|DPSE
OG0001612	LOC108009894|XP_016930106.1|DSUZ	LOC4817050|XP_001356605.1|DPSE
OG0001613	LOC108021832|XP_016946129.1|DSUZ	LOC4817772|XP_001357164.1|DPSE
OG0001614	LOC108010281|XP_016930640.1|DSUZ	LOC6898643|XP_033234007.1|DPSE
OG0001615	LOC108015917|XP_016937978.1|DSUZ	LOC6903360|XP_002132241.3|DPSE
OG0001616	LOC108021246|XP_016945348.1|DSUZ	LOC4817709|XP_001357088.1|DPSE
OG0001617	LOC108019495|XP_016942821.1|DSUZ	LOC4816182|XP_001355750.3|DPSE
OG0001618	LOC108009790|XP_016929942.1|DSUZ	LOC117184253|XP_033236851.1|DPSE
OG0001619	LOC108021157|XP_016945224.1|DSUZ	LOC4816262|XP_033237036.1|DPSE
OG0001620	LOC108008313|XP_016927620.1|DSUZ	LOC4803394|XP_001357529.1|DPSE
OG0001621	LOC108008774|XP_016928161.1|DSUZ	LOC4805353|XP_001361767.3|DPSE
OG0001622	LOC108016877|XP_016939253.1|DSUZ	LOC6901560|XP_002134234.1|DPSE
OG0001623	LOC108020749|XP_016944618.1|DSUZ	LOC6902810|XP_002132547.1|DPSE
OG0001624	LOC108019112|XP_016942328.1|DSUZ	LOC4817818|XP_033236384.1|DPSE
OG0001625	LOC108015497|XP_016937444.1|DSUZ	LOC6902342|XP_002133288.2|DPSE
OG0001626	LOC108011934|XP_016932671.1|DSUZ	LOC4816965|XP_001356591.3|DPSE
OG0001627	LOC108011517|XP_036674032.1|DSUZ	LOC4803099|XP_001359897.3|DPSE
OG0001628	LOC108018416|XP_036675507.1|DSUZ	LOC4802180|XP_033232535.1|DPSE
OG0001629	LOC108015627|XP_036678512.1|DSUZ, LOC118879715|XP_036678511.1|DSUZ, LOC108011192|XP_036678509.1|DSUZ	LOC6897803|XP_033238605.1|DPSE
OG0001630	LOC108004859|XP_036673351.1|DSUZ	LOC4801788|XP_001358825.4|DPSE
OG0001631	LOC108020130|XP_036673691.1|DSUZ, LOC118878012|XP_036674952.1|DSUZ, LOC118878561|XP_036677475.1|DSUZ, LOC118878616|XP_036677555.1|DSUZ, LOC118877738|XP_036673633.1|DSUZ, LOC108007595|XP_036674919.1|DSUZ, LOC108020131|XP_036674841.1|DSUZ	LOC4802311|XP_001359252.5|DPSE
OG0001632	LOC108021355|XP_016945532.1|DSUZ	LOC4816899|XP_001356343.1|DPSE, LOC6901943|XP_002133477.2|DPSE
OG0001633	LOC108010633|XP_016931015.1|DSUZ	LOC6897819|XP_033232722.1|DPSE
OG0001634	LOC108015673|XP_016937673.2|DSUZ	LOC6897799|XP_002137904.3|DPSE
OG0001635	LOC108016307|XP_016938430.1|DSUZ	LOC6897513|XP_002137662.2|DPSE
OG0001636	LOC108017109|XP_036674967.1|DSUZ	LOC4802919|XP_001359741.2|DPSE
OG0001637	LOC108006982|XP_036672928.1|DSUZ	LOC4800603|XP_001357848.1|DPSE
OG0001638	LOC108016601|XP_016938779.1|DSUZ	LOC4815866|XP_001355239.2|DPSE
OG0001639	LOC108010974|XP_036669920.1|DSUZ, LOC118878895|XP_036677793.1|DSUZ	LOC4804833|XP_001361332.2|DPSE
OG0001640	LOC108013744|XP_016935186.1|DSUZ, LOC118878001|XP_036674899.1|DSUZ	LOC4803291|XP_001360056.1|DPSE
OG0001641	LOC108019500|XP_016942818.1|DSUZ	LOC4802801|XP_001359646.2|DPSE
OG0001642	LOC108018931|XP_016942013.1|DSUZ	LOC4814963|XP_001354767.4|DPSE
OG0001643	LOC108018937|XP_036678572.1|DSUZ	LOC4817451|XP_001356713.2|DPSE
OG0001644	LOC108005538|XP_016924322.2|DSUZ	LOC6897670|XP_033232359.1|DPSE, LOC4813314|XP_001353600.2|DPSE
OG0001645	LOC108008747|XP_016928132.1|DSUZ	LOC4805279|XP_015040520.2|DPSE
OG0001646	LOC108008276|XP_036669239.1|DSUZ	LOC4805388|XP_001361797.1|DPSE
OG0001647	LOC108017950|XP_036670145.1|DSUZ	LOC4803489|XP_033234711.1|DPSE
OG0001648	LOC108013137|XP_016934306.1|DSUZ	LOC4813512|XP_015043033.2|DPSE
OG0001649	LOC108009419|XP_016929235.1|DSUZ	LOC4805485|XP_001361880.2|DPSE
OG0001650	LOC108009817|XP_016929988.1|DSUZ	LOC4805694|XP_015040813.2|DPSE
OG0001651	LOC108009814|XP_016929984.1|DSUZ	LOC4803839|XP_001360492.3|DPSE
OG0001652	LOC108010517|XP_016930881.2|DSUZ	LOC4812775|XP_033239127.1|DPSE
OG0001653	LOC108017622|XP_016940209.2|DSUZ	LOC117183177|XP_033237660.1|DPSE, LOC4813325|XP_001353522.1|DPSE
OG0001654	LOC108009639|XP_016929625.1|DSUZ	LOC4804003|XP_015039527.2|DPSE
OG0001655	LOC108009144|XP_016928737.1|DSUZ	LOC4805115|XP_001361573.3|DPSE
OG0001656	LOC108010135|XP_016930457.1|DSUZ	LOC6902660|XP_002133176.3|DPSE
OG0001657	LOC108019354|XP_036671739.1|DSUZ	LOC6900271|XP_002135599.2|DPSE, LOC4812784|XP_001353155.2|DPSE
OG0001658	LOC118878617|XP_036677556.1|DSUZ, LOC108018722|XP_016941783.2|DSUZ, LOC108007485|XP_036671379.1|DSUZ, LOC108019540|XP_016942867.2|DSUZ, LOC118879108|XP_036677982.1|DSUZ	LOC4811997|XP_001352775.2|DPSE
OG0001659	LOC108013260|XP_016934501.1|DSUZ	LOC4812031|XP_001352745.4|DPSE
OG0001660	LOC108012940|XP_016933966.1|DSUZ	LOC4812559|XP_001352760.3|DPSE
OG0001661	LOC108018317|XP_016941347.1|DSUZ	LOC4802103|XP_033232844.1|DPSE
OG0001662	LOC108013186|XP_016934376.1|DSUZ	LOC6896757|XP_002136964.2|DPSE, LOC4814132|XP_001354208.3|DPSE
OG0001663	LOC108018479|XP_016941523.2|DSUZ	LOC4801397|XP_015037228.2|DPSE
OG0001664	LOC108008791|XP_016928177.1|DSUZ	LOC4803658|XP_001360342.2|DPSE
OG0001666	LOC108019648|XP_016943024.1|DSUZ	LOC4817401|XP_001356770.2|DPSE
OG0001667	LOC108009170|XP_016928788.1|DSUZ	LOC4805385|XP_004444496.2|DPSE
OG0001668	LOC108013314|XP_036670610.1|DSUZ	LOC4813875|XP_001353844.3|DPSE
OG0001669	LOC108017375|XP_036671176.1|DSUZ	LOC4813422|XP_001353666.3|DPSE
OG0001669	LOC118877285|XP_036671170.1|DSUZ	LOC4813522|XP_002134986.2|DPSE
OG0001670	LOC108019016|XP_016942119.1|DSUZ, LOC108019791|XP_016943276.1|DSUZ	LOC4805567|XP_001361952.3|DPSE
OG0001671	LOC118878607|XP_036677548.1|DSUZ, LOC108008023|XP_016927295.2|DSUZ, LOC118878270|XP_036676051.1|DSUZ, LOC118878269|XP_036676050.1|DSUZ, LOC118878268|XP_036676049.1|DSUZ, LOC118878267|XP_036676048.1|DSUZ, LOC118878612|XP_036677552.1|DSUZ, LOC118878610|XP_036677551.1|DSUZ, LOC118878207|XP_036675929.1|DSUZ, LOC108017029|XP_016939473.2|DSUZ, LOC118878206|XP_036675928.1|DSUZ, LOC118878204|XP_036675926.1|DSUZ, LOC118878205|XP_036675927.1|DSUZ	LOC6902294|XP_002133821.1|DPSE
OG0001672	LOC108018236|XP_016941252.1|DSUZ	LOC4804785|XP_001361294.1|DPSE
OG0001673	LOC108008595|XP_016927962.1|DSUZ, LOC108008593|XP_016927961.1|DSUZ	LOC26533612|XP_015039283.2|DPSE
OG0001674	LOC118877797|XP_036673807.1|DSUZ, LOC108017413|XP_016939928.2|DSUZ, LOC108006955|XP_016926049.1|DSUZ	LOC4802488|XP_001359401.2|DPSE, LOC6901509|XP_002134195.2|DPSE
OG0001675	LOC108007565|XP_016926747.1|DSUZ, LOC108007572|XP_016926753.1|DSUZ	LOC6897694|XP_002137820.1|DPSE
OG0001676	LOC108008182|XP_036668952.1|DSUZ	LOC6898481|XP_033233461.1|DPSE
OG0001678	LOC108016849|XP_036676087.1|DSUZ	LOC6902313|XP_002133840.3|DPSE
OG0001679	LOC108011169|XP_016931747.1|DSUZ	LOC4815389|XP_001354849.2|DPSE
OG0001680	LOC108004711|XP_016923215.1|DSUZ	LOC4815245|XP_001355154.1|DPSE
OG0001681	LOC108015035|XP_016936755.1|DSUZ	LOC6901055|XP_002134534.2|DPSE
OG0001682	LOC108016800|XP_016939065.1|DSUZ	LOC6900387|XP_002134780.2|DPSE
OG0001683	LOC108021427|XP_016945629.1|DSUZ	LOC6903548|XP_015035519.1|DPSE
OG0001684	LOC108020401|XP_016944176.1|DSUZ	LOC4811748|XP_001352319.3|DPSE
OG0001685	LOC108004918|XP_016923502.1|DSUZ	LOC6903293|XP_002132481.1|DPSE
OG0001686	LOC108004848|XP_016923419.1|DSUZ	LOC4814348|XP_001354381.4|DPSE
OG0001687	LOC108016723|XP_016938941.1|DSUZ	LOC4815131|XP_001354785.2|DPSE
OG0001688	LOC108011115|XP_016931675.1|DSUZ	LOC6899113|XP_002139030.3|DPSE
OG0001689	LOC108005419|XP_016924186.1|DSUZ	LOC4815981|XP_015041020.2|DPSE
OG0001690	LOC108011427|XP_016932045.1|DSUZ	LOC4812045|XP_001352709.1|DPSE, LOC6897114|XP_002137298.3|DPSE
OG0001691	LOC108018983|XP_016942078.1|DSUZ	LOC6902981|XP_002132706.1|DPSE
OG0001692	LOC108014886|XP_036672901.1|DSUZ	LOC4801825|XP_001358858.4|DPSE
OG0001693	LOC108005166|XP_016923830.1|DSUZ	LOC4816083|XP_001355532.1|DPSE
OG0001694	LOC108015976|XP_036677895.1|DSUZ	LOC4801434|XP_001358529.5|DPSE
OG0001695	LOC108018046|XP_016940924.1|DSUZ	LOC6899855|XP_033235469.1|DPSE
OG0001696	LOC108006770|XP_036674181.1|DSUZ, LOC108006787|XP_036675419.1|DSUZ	LOC6897014|XP_002137199.4|DPSE
OG0001697	LOC108006614|XP_036673278.1|DSUZ	LOC4802122|XP_033239506.1|DPSE
OG0001698	LOC108019102|XP_036675818.1|DSUZ	LOC4814506|XP_033240056.1|DPSE
OG0001699	LOC108006389|XP_036673061.1|DSUZ	LOC4801015|XP_003736365.1|DPSE
OG0001700	LOC108017466|XP_016939992.2|DSUZ	LOC4802453|XP_015037814.1|DPSE
OG0001701	LOC108014348|XP_036674937.1|DSUZ	LOC6897387|XP_002137539.3|DPSE
OG0001702	LOC108021414|XP_016945615.1|DSUZ	LOC4817391|XP_001356325.2|DPSE
OG0001703	LOC118877833|XP_036673900.1|DSUZ, LOC118879476|XP_036678242.1|DSUZ, LOC108005592|XP_036673166.1|DSUZ	LOC13036479|XP_015038938.2|DPSE
OG0001704	LOC118879475|XP_036678241.1|DSUZ, LOC118879230|XP_036678018.1|DSUZ, LOC118877654|XP_036673161.1|DSUZ, LOC108014856|XP_016936560.2|DSUZ	LOC4800913|XP_001358102.3|DPSE
OG0001705	LOC108015511|XP_036675337.1|DSUZ	LOC4801969|XP_015037508.1|DPSE
OG0001706	LOC108014696|XP_016936360.2|DSUZ, LOC108017051|XP_036678276.1|DSUZ	LOC4816606|XP_001356298.1|DPSE
OG0001707	LOC118879455|XP_036678226.1|DSUZ, LOC118879453|XP_036678224.1|DSUZ, LOC118879457|XP_036678228.1|DSUZ, LOC118879454|XP_036678225.1|DSUZ, LOC118879456|XP_036678227.1|DSUZ, LOC108014865|XP_036674122.1|DSUZ	LOC4801224|XP_003736438.3|DPSE
OG0001708	LOC118877961|XP_036674633.1|DSUZ, LOC108010997|XP_016931508.2|DSUZ	LOC4801300|XP_001358418.3|DPSE
OG0001709	LOC108020210|XP_016943820.2|DSUZ	LOC6900741|XP_002135101.3|DPSE
OG0001710	LOC108016191|XP_016938304.2|DSUZ	LOC4800977|XP_001358158.3|DPSE
OG0001711	LOC108020508|XP_016944328.2|DSUZ	LOC4801673|XP_002137459.2|DPSE
OG0001712	LOC108015767|XP_036673445.1|DSUZ	LOC26532715|XP_033232484.1|DPSE, LOC6903901|XP_033232486.1|DPSE
OG0001713	LOC108006003|XP_036674420.1|DSUZ	LOC6897970|XP_002138069.2|DPSE
OG0001714	LOC108019446|XP_036675178.1|DSUZ	LOC4802497|XP_001359408.3|DPSE
OG0001715	LOC108005126|XP_036677227.1|DSUZ	LOC4814198|XP_001354339.3|DPSE
OG0001716	LOC108018928|XP_016942010.1|DSUZ	LOC4815314|XP_001354770.2|DPSE
OG0001717	LOC108015482|XP_036675294.1|DSUZ	LOC4800269|XP_033232957.1|DPSE
OG0001718	LOC108016079|XP_036672924.1|DSUZ	LOC4801530|XP_015037290.2|DPSE
OG0001719	LOC108011911|XP_036674267.1|DSUZ	LOC6897112|XP_033232937.1|DPSE
OG0001720	LOC108018275|XP_036674353.1|DSUZ	LOC117184151|XP_033236487.1|DPSE
OG0001721	LOC108006099|XP_016925034.2|DSUZ	LOC4801798|XP_001358832.2|DPSE
OG0001722	LOC108014025|XP_016935530.1|DSUZ	LOC6900407|XP_033238109.1|DPSE
OG0001723	LOC108018664|XP_036677363.1|DSUZ	LOC4803334|XP_001357522.1|DPSE
OG0001724	LOC108009989|XP_016930253.1|DSUZ	LOC4805278|XP_033234462.1|DPSE
OG0001725	LOC108009662|XP_016929675.1|DSUZ	LOC4804562|XP_015040015.1|DPSE
OG0001726	LOC108013111|XP_016934250.1|DSUZ	LOC4812965|XP_001353219.3|DPSE
OG0001727	LOC108012193|XP_016932978.2|DSUZ	LOC6896829|XP_002137032.2|DPSE
OG0001728	LOC108009990|XP_016930259.1|DSUZ	LOC6898952|XP_015040641.2|DPSE
OG0001729	LOC108008297|XP_016927598.2|DSUZ	LOC4803569|XP_015039186.1|DPSE
OG0001730	LOC108021121|XP_016945160.1|DSUZ	LOC4817720|XP_001357154.2|DPSE
OG0001731	LOC108009049|XP_016928541.1|DSUZ	LOC6898348|XP_033233261.1|DPSE
OG0001732	LOC108007717|XP_016926955.2|DSUZ	LOC4818108|XP_015035234.1|DPSE
OG0001733	LOC108009239|XP_016928896.1|DSUZ	LOC4803771|XP_001360433.3|DPSE
OG0001734	LOC108008459|XP_016927802.1|DSUZ	LOC4804571|XP_001361112.2|DPSE
OG0001735	LOC108013249|XP_016934485.1|DSUZ	LOC26532333|XP_033233077.1|DPSE, LOC4813929|XP_001354091.2|DPSE
OG0001736	LOC108017808|XP_016940444.1|DSUZ	LOC4803741|XP_001360407.1|DPSE
OG0001737	LOC108009452|XP_016929309.1|DSUZ	LOC4804531|XP_001361079.4|DPSE
OG0001738	LOC108012390|XP_016933237.1|DSUZ	LOC6903349|XP_002132230.2|DPSE, LOC6900701|XP_002135065.3|DPSE
OG0001739	LOC118879721|XP_036678521.1|DSUZ, LOC118879722|XP_036678522.1|DSUZ, LOC118879723|XP_036678523.1|DSUZ, LOC108007033|XP_016926128.2|DSUZ	LOC26532816|XP_015038988.1|DPSE
OG0001740	LOC108009032|XP_016928494.1|DSUZ	LOC4804490|XP_001361046.3|DPSE
OG0001741	LOC108010792|XP_016931210.2|DSUZ	LOC6897407|XP_002137559.3|DPSE
OG0001742	LOC108010023|XP_016930311.1|DSUZ	LOC4804873|XP_001361362.2|DPSE
OG0001743	LOC108013539|XP_016934926.1|DSUZ, LOC108015084|XP_016936813.1|DSUZ	LOC4812274|XP_033239293.1|DPSE
OG0001744	LOC108017976|XP_036670026.1|DSUZ	LOC6898078|XP_033233614.1|DPSE
OG0001745	LOC108009425|XP_036669293.1|DSUZ	LOC4803848|XP_033233683.1|DPSE
OG0001746	LOC108012488|XP_016933386.1|DSUZ	LOC4813447|XP_001353783.3|DPSE
OG0001747	LOC108009648|XP_016929652.1|DSUZ	LOC6898906|XP_033233913.1|DPSE
OG0001748	LOC108013546|XP_016934940.1|DSUZ	LOC4812697|XP_001353079.4|DPSE
OG0001749	LOC108010127|XP_016930443.1|DSUZ	LOC6898969|XP_002138929.2|DPSE
OG0001750	LOC108010124|XP_016930441.1|DSUZ	LOC6898970|XP_002138930.1|DPSE
OG0001751	LOC108013130|XP_016934296.1|DSUZ	LOC6900697|XP_033241123.1|DPSE
OG0001752	LOC108011434|XP_036672107.1|DSUZ	LOC4811938|XP_001352699.2|DPSE
OG0001753	LOC108011862|XP_036670926.1|DSUZ	LOC6900187|XP_015043926.2|DPSE
OG0001754	LOC108019915|XP_016943508.1|DSUZ	LOC4804928|XP_001361411.1|DPSE
OG0001755	LOC108011801|XP_036671856.1|DSUZ	LOC4813429|XP_033239776.1|DPSE
OG0001756	LOC108009598|XP_016929562.1|DSUZ	LOC6899080|XP_015040748.1|DPSE
OG0001757	LOC108018221|XP_016941229.1|DSUZ	LOC4804812|XP_001361314.2|DPSE
OG0001758	LOC108012270|XP_036670351.1|DSUZ	LOC6900229|XP_033237691.1|DPSE
OG0001759	LOC108009256|XP_016928928.1|DSUZ	LOC4803922|XP_001360563.3|DPSE
OG0001760	LOC108008644|XP_016928018.1|DSUZ	LOC4805180|XP_001361627.4|DPSE, LOC6904014|XP_002136504.2|DPSE
OG0001761	LOC108009234|XP_016928888.1|DSUZ	LOC6898236|XP_002138302.3|DPSE
OG0001762	LOC108021586|XP_016945861.1|DSUZ	LOC4817924|XP_001357404.3|DPSE
OG0001763	LOC108021648|XP_016945949.1|DSUZ	LOC4816179|XP_001355766.4|DPSE
OG0001764	LOC118877781|XP_036673738.1|DSUZ	LOC4802470|XP_001359386.4|DPSE
OG0001765	LOC108009122|XP_016928699.1|DSUZ	LOC4805049|XP_033233309.1|DPSE
OG0001766	LOC108016344|XP_016938469.1|DSUZ	LOC4817988|XP_033236987.1|DPSE
OG0001767	LOC108021684|XP_016945995.1|DSUZ	LOC4816367|XP_001355930.4|DPSE
OG0001768	LOC108021011|XP_016944983.1|DSUZ	LOC4816929|XP_001356438.1|DPSE
OG0001769	LOC108013993|XP_036678661.1|DSUZ	LOC4817982|XP_001357213.3|DPSE
OG0001770	LOC108021310|XP_016945453.1|DSUZ	LOC4818112|XP_001357232.2|DPSE
OG0001771	LOC108006627|XP_016925648.1|DSUZ	LOC4817177|XP_001356706.1|DPSE
OG0001772	LOC108021425|XP_016945626.1|DSUZ	LOC117184255|XP_033236869.1|DPSE
OG0001773	LOC108006782|XP_016925824.1|DSUZ	LOC4817353|XP_001356320.4|DPSE
OG0001774	LOC108010061|XP_016930363.1|DSUZ	LOC6898620|XP_002138625.4|DPSE
OG0001775	LOC108016784|XP_016939041.1|DSUZ	LOC4815488|XP_015041237.1|DPSE
OG0001776	LOC108021103|XP_016945121.1|DSUZ	LOC4818115|XP_001357292.3|DPSE
OG0001777	LOC108021606|XP_016945891.1|DSUZ	LOC4818035|XP_001357442.3|DPSE
OG0001778	LOC108019864|XP_036669390.1|DSUZ	LOC6903998|XP_002136520.2|DPSE, LOC4817764|XP_001357126.1|DPSE
OG0001779	LOC108017914|XP_036670472.1|DSUZ	LOC4817281|XP_001356311.4|DPSE
OG0001780	LOC108005093|XP_016923757.1|DSUZ	LOC4805230|XP_001361667.1|DPSE
OG0001781	LOC108021335|XP_036675125.1|DSUZ	LOC4816397|XP_015036718.1|DPSE
OG0001782	LOC108007252|XP_036677252.1|DSUZ	LOC6903438|XP_002132317.3|DPSE
OG0001783	LOC108019145|XP_016942382.1|DSUZ	LOC4816117|XP_001355801.1|DPSE
OG0001784	LOC108019590|XP_016942922.1|DSUZ	LOC4817643|XP_001357035.2|DPSE
OG0001785	LOC108009072|XP_016928575.1|DSUZ	LOC6898692|XP_002138697.2|DPSE
OG0001786	LOC108020984|XP_016944929.1|DSUZ	LOC4817765|XP_001357143.1|DPSE
OG0001787	LOC108020904|XP_016944810.1|DSUZ	LOC4817199|XP_001356403.4|DPSE
OG0001788	LOC108019620|XP_016942990.1|DSUZ	LOC4805148|XP_001361599.2|DPSE
OG0001789	LOC108018050|XP_016940931.2|DSUZ, LOC108008254|XP_036669321.1|DSUZ	LOC4803735|XP_001360403.2|DPSE
OG0001790	LOC108006522|XP_016925538.1|DSUZ	LOC4818164|XP_033236809.1|DPSE
OG0001791	LOC108008157|XP_036669663.1|DSUZ	LOC4803905|XP_001360549.4|DPSE
OG0001792	LOC108021709|XP_016946032.2|DSUZ	LOC6902953|XP_015036079.2|DPSE
OG0001793	LOC108009765|XP_016929881.1|DSUZ	LOC6898267|XP_033233433.1|DPSE
OG0001794	LOC108019860|XP_016943395.1|DSUZ	LOC4817779|XP_001357125.3|DPSE
