Orthogroup	DSUZ.longest_only	DMIR.longest_only
OG0001198	LOC108016172|XP_036673116.1|DSUZ, LOC108016183|XP_016938296.2|DSUZ	LOC117187321|XP_033245609.1|DMIR, LOC108151162|XP_017135081.1|DMIR
OG0001200	LOC108013547|XP_016934947.1|DSUZ	LOC108154152|XP_017139796.1|DMIR
OG0001201	LOC108012105|XP_016932872.2|DSUZ	LOC108157227|XP_017144673.1|DMIR
OG0001202	LOC108020469|XP_016944283.2|DSUZ	LOC108160362|XP_017149833.1|DMIR
OG0001203	LOC108020394|XP_016944154.1|DSUZ	LOC108164475|XP_017155716.1|DMIR
OG0001204	LOC108021556|XP_016945814.1|DSUZ	LOC108163159|XP_017153768.2|DMIR
OG0001205	LOC108016276|XP_016938392.2|DSUZ	LOC108155961|XP_017142623.1|DMIR
OG0001206	LOC108007806|XP_016927051.1|DSUZ	LOC108155914|XP_017142549.1|DMIR
OG0001207	LOC108005299|XP_016923999.1|DSUZ	LOC108157711|XP_017145371.2|DMIR, LOC108153694|XP_017139312.1|DMIR
OG0001208	LOC108015177|XP_036676793.1|DSUZ	LOC108164581|XP_017155898.1|DMIR
OG0001209	LOC118879033|XP_036677920.1|DSUZ	LOC108154331|XP_017140082.1|DMIR
OG0001210	LOC108006349|XP_016925354.1|DSUZ	LOC108162800|XP_017153196.1|DMIR
OG0001212	LOC108013741|XP_016935182.1|DSUZ	LOC108164733|XP_017156114.1|DMIR
OG0001213	LOC108012053|XP_036675497.1|DSUZ	LOC108164816|XP_017156226.1|DMIR
OG0001214	LOC118877638|XP_036673043.1|DSUZ	LOC117194051|XP_033254584.1|DMIR, LOC108160075|XP_017149322.1|DMIR, LOC117186628|XP_033243530.1|DMIR, LOC108152015|XP_033243531.1|DMIR
OG0001215	LOC108014380|XP_016935970.1|DSUZ	LOC108157521|XP_017145113.1|DMIR
OG0001216	LOC108014617|XP_036674168.1|DSUZ, LOC108006766|XP_036675344.1|DSUZ	LOC108156383|XP_017143288.1|DMIR
OG0001217	LOC108005942|XP_036678353.1|DSUZ	LOC108161214|XP_033248812.1|DMIR
OG0001218	LOC108014860|XP_036674271.1|DSUZ	LOC108153767|XP_017139395.1|DMIR, LOC108155888|XP_017142517.1|DMIR
OG0001220	LOC108017825|XP_016940466.1|DSUZ	LOC117190882|XP_033251789.1|DMIR, LOC117192050|XP_033252657.1|DMIR, LOC108160998|XP_017150795.1|DMIR
OG0001221	LOC108010001|XP_016930277.1|DSUZ	LOC108158845|XP_017147055.2|DMIR, LOC117188407|XP_033248133.1|DMIR
OG0001222	LOC108018345|XP_036673502.1|DSUZ	LOC108157434|XP_017144977.1|DMIR
OG0001223	LOC118878516|XP_036677413.1|DSUZ, LOC108011692|XP_016932390.2|DSUZ	LOC108160062|XP_017149298.1|DMIR, LOC117190666|XP_033251621.1|DMIR
OG0001224	LOC108008495|XP_016927849.1|DSUZ	LOC117192980|XP_033253597.1|DMIR, LOC108159553|XP_017148468.1|DMIR
OG0001225	LOC108018129|XP_016941059.1|DSUZ	LOC117185684|XP_033252996.1|DMIR, LOC108158107|XP_017145764.2|DMIR
OG0001226	LOC108010116|XP_016930429.1|DSUZ	LOC108159714|XP_017148723.1|DMIR
OG0001227	LOC108011348|XP_016931950.1|DSUZ	LOC108161474|XP_033249823.1|DMIR
OG0001229	LOC108011044|XP_036677820.1|DSUZ, LOC118879635|XP_036678423.1|DSUZ	LOC117188472|XP_033248276.1|DMIR, LOC117191854|XP_033252512.1|DMIR
OG0001230	LOC108009710|XP_016929755.1|DSUZ	LOC117190545|XP_033251496.1|DMIR, LOC117189458|XP_033250477.1|DMIR, LOC117189459|XP_033250478.1|DMIR, LOC117189470|XP_033250494.1|DMIR, LOC117190544|XP_033251495.1|DMIR, LOC117189460|XP_033250479.1|DMIR, LOC108160123|XP_017149405.1|DMIR, LOC117189452|XP_033250468.1|DMIR, LOC117190547|XP_033251498.1|DMIR, LOC117190546|XP_033251497.1|DMIR
OG0001231	LOC108014038|XP_016935544.1|DSUZ, LOC118878191|XP_036675910.1|DSUZ	LOC108161913|XP_017151814.1|DMIR
OG0001232	LOC108018947|XP_016942038.2|DSUZ	LOC108163486|XP_017154287.1|DMIR
OG0001233	LOC108008536|XP_016927899.1|DSUZ	LOC108162942|XP_017153422.1|DMIR
OG0001234	LOC108009206|XP_016928856.1|DSUZ	LOC108158581|XP_017146513.1|DMIR, LOC117194186|XP_033254736.1|DMIR
OG0001235	LOC108021510|XP_016945753.1|DSUZ	LOC108163988|XP_017155042.1|DMIR
OG0001236	LOC108005889|XP_016924768.2|DSUZ	LOC108151625|XP_017135813.1|DMIR
OG0001237	LOC108015585|XP_036672609.1|DSUZ	LOC108154801|XP_017140688.1|DMIR
OG0001238	LOC108015824|XP_036675315.1|DSUZ	LOC108155059|XP_017141132.1|DMIR
OG0001240	LOC108014060|XP_016935567.2|DSUZ	LOC108157833|XP_017145525.1|DMIR
OG0001241	LOC108008890|XP_016928283.1|DSUZ	LOC108160571|XP_017150145.1|DMIR, LOC117190374|XP_033251346.1|DMIR
OG0001242	LOC108020133|XP_016943724.1|DSUZ	LOC108163347|XP_017154076.1|DMIR
OG0001242	LOC108019116|XP_016942330.1|DSUZ	LOC108153068|XP_017138340.1|DMIR
OG0001243	LOC108010680|XP_036672277.1|DSUZ	LOC108164520|XP_017155799.1|DMIR, LOC108155162|XP_033245528.1|DMIR, LOC108157608|XP_033245272.1|DMIR, LOC108161757|XP_017151580.1|DMIR, LOC108151208|XP_033244012.1|DMIR
OG0001244	LOC108006763|XP_036675474.1|DSUZ, LOC108006790|XP_036674313.1|DSUZ	LOC108160647|XP_033245165.1|DMIR, LOC108156406|XP_017143337.1|DMIR
OG0001245	LOC108018287|XP_036674689.1|DSUZ	LOC108153934|XP_017139520.1|DMIR
OG0001246	LOC108008562|XP_016927922.1|DSUZ	LOC117188431|XP_033248200.1|DMIR
OG0001247	LOC108019362|XP_036677485.1|DSUZ	LOC117189492|XP_033250519.1|DMIR, LOC117187833|XP_033246593.1|DMIR
OG0001248	LOC108012868|XP_016933840.1|DSUZ	LOC108152264|XP_017136968.1|DMIR
OG0001249	LOC108011163|XP_016931740.1|DSUZ	LOC108154906|XP_017140851.1|DMIR
OG0001251	LOC108013953|XP_016935451.2|DSUZ	LOC108155687|XP_017142146.1|DMIR
OG0001252	LOC108007600|XP_036673487.1|DSUZ, LOC108007300|XP_036673582.1|DSUZ	LOC108155244|XP_017141424.2|DMIR
OG0001253	LOC108008664|XP_016928044.1|DSUZ	LOC108160739|XP_017150419.1|DMIR, LOC117191754|XP_033252424.1|DMIR
OG0001254	LOC108009002|XP_016928436.1|DSUZ	LOC117191662|XP_033252359.1|DMIR, LOC117191947|XP_033252584.1|DMIR, LOC117191248|XP_033252056.1|DMIR, LOC108158323|XP_017146052.1|DMIR
OG0001255	LOC108017818|XP_016940457.1|DSUZ	LOC117186074|XP_033242033.1|DMIR, LOC108152346|XP_017137099.2|DMIR, LOC108160555|XP_017150116.2|DMIR, LOC117191443|XP_033252200.1|DMIR, LOC117187946|XP_033246837.1|DMIR, LOC108165607|XP_017157173.1|DMIR
OG0001256	LOC108007136|XP_016926230.1|DSUZ	LOC108165228|XP_033242595.1|DMIR
OG0001256	LOC108009030|XP_016928491.1|DSUZ	LOC108158023|XP_017145655.1|DMIR
OG0001257	LOC108020331|XP_036670564.1|DSUZ	LOC108164394|XP_033250161.1|DMIR
OG0001258	LOC108006092|XP_036673073.1|DSUZ	LOC108155808|XP_017142377.1|DMIR
OG0001259	LOC108016966|XP_016939393.1|DSUZ	LOC108162699|XP_017153045.1|DMIR
OG0001260	LOC108013945|XP_016935445.2|DSUZ	LOC108157135|XP_017144525.1|DMIR
OG0001261	LOC108015335|XP_016937228.1|DSUZ, LOC108014604|XP_036677637.1|DSUZ	LOC108162253|XP_017152393.1|DMIR
OG0001262	LOC108013929|XP_016935427.2|DSUZ	LOC108152429|XP_033242401.1|DMIR
OG0001263	LOC108017321|XP_016939838.2|DSUZ	LOC108155349|XP_017141597.2|DMIR
OG0001264	LOC108021722|XP_016946047.1|DSUZ	LOC108164151|XP_017155244.2|DMIR
OG0001265	LOC108016967|XP_016939395.1|DSUZ	LOC108157372|XP_033247158.1|DMIR
OG0001266	LOC108010210|XP_016930543.1|DSUZ	LOC108159856|XP_017148944.1|DMIR
OG0001267	LOC108015694|XP_036673041.1|DSUZ	LOC108154761|XP_017140631.1|DMIR
OG0001268	LOC108020277|XP_016943893.2|DSUZ	LOC108157422|XP_017144961.1|DMIR
OG0001269	LOC108009224|XP_016928875.1|DSUZ	LOC108159849|XP_033253926.1|DMIR, LOC117187930|XP_033246797.1|DMIR
OG0001270	LOC108016270|XP_016938384.1|DSUZ	LOC108155145|XP_017141288.1|DMIR
OG0001271	LOC108009966|XP_016930215.1|DSUZ	LOC108158457|XP_017146235.1|DMIR, LOC117191921|XP_033252559.1|DMIR
OG0001272	LOC108013281|XP_016934543.1|DSUZ	LOC108151032|XP_033242646.1|DMIR, LOC117186247|XP_033242644.1|DMIR, LOC117186248|XP_033242649.1|DMIR, LOC108165301|XP_033242648.1|DMIR
OG0001273	LOC118877927|XP_036674397.1|DSUZ	LOC108154575|XP_017140364.1|DMIR
OG0001274	LOC108005858|XP_016924723.1|DSUZ	LOC108151717|XP_017135977.1|DMIR
OG0001275	LOC108006565|XP_016925586.1|DSUZ	LOC108164532|XP_017155815.1|DMIR
OG0001276	LOC108011820|XP_036671385.1|DSUZ, LOC108011824|XP_036671753.1|DSUZ	LOC108152778|XP_017137849.1|DMIR, LOC108161461|XP_017151213.1|DMIR
OG0001277	LOC108012661|XP_016933576.2|DSUZ	LOC108152716|XP_017137739.1|DMIR
OG0001278	LOC108013093|XP_036672042.1|DSUZ	LOC108152532|XP_017137428.1|DMIR
OG0001279	LOC108012982|XP_016934037.1|DSUZ	LOC108153003|XP_017138233.1|DMIR
OG0001280	LOC108012931|XP_016933954.1|DSUZ	LOC108151532|XP_017135674.1|DMIR
OG0001281	LOC108013564|XP_016934971.1|DSUZ	LOC108150821|XP_017134617.1|DMIR
OG0001282	LOC108017683|XP_016940284.1|DSUZ	LOC108163644|XP_017154543.1|DMIR
OG0001283	LOC108009597|XP_016929559.1|DSUZ	LOC117192487|XP_033253081.1|DMIR, LOC117193890|XP_033254464.1|DMIR, LOC117192481|XP_033253068.1|DMIR, LOC117192485|XP_033253075.1|DMIR, LOC108159046|XP_033248066.1|DMIR, LOC117192488|XP_033253082.1|DMIR, LOC117188385|XP_033248070.1|DMIR, LOC117192495|XP_033253094.1|DMIR, LOC117192482|XP_033253072.1|DMIR, LOC117192483|XP_033253073.1|DMIR
OG0001284	LOC108018771|XP_036677495.1|DSUZ	LOC117188987|XP_033249676.1|DMIR
OG0001285	LOC108013416|XP_016934763.1|DSUZ	LOC108152026|XP_017136496.1|DMIR
OG0001286	LOC108006453|XP_016925469.1|DSUZ	LOC108164105|XP_017155185.1|DMIR
OG0001287	LOC118877849|XP_036674010.1|DSUZ	LOC108155154|XP_017141303.2|DMIR
OG0001288	LOC108021348|XP_016945519.1|DSUZ	LOC108163582|XP_017154443.1|DMIR
OG0001289	LOC108021342|XP_016945509.1|DSUZ	LOC108161385|XP_017151123.2|DMIR
OG0001290	LOC108021033|XP_016945105.1|DSUZ	LOC108161745|XP_033249429.1|DMIR
OG0001291	LOC108017941|XP_016940659.1|DSUZ	LOC108160498|XP_017150024.1|DMIR, LOC117190561|XP_033251507.1|DMIR
OG0001292	LOC108009386|XP_036668914.1|DSUZ	LOC117192871|XP_033253514.1|DMIR, LOC108159611|XP_017148554.1|DMIR
OG0001293	LOC108017004|XP_016939445.1|DSUZ	LOC108164588|XP_017155903.1|DMIR
OG0001294	LOC108017475|XP_016940008.1|DSUZ	LOC108156837|XP_017144035.1|DMIR
OG0001295	LOC108018906|XP_016941987.1|DSUZ	LOC108162367|XP_017152569.1|DMIR
OG0001295	LOC108008723|XP_036669316.1|DSUZ	LOC108154810|XP_033245977.1|DMIR
OG0001296	LOC108018805|XP_036678012.1|DSUZ	LOC108160067|XP_017149306.1|DMIR
OG0001297	LOC108017308|XP_016939820.2|DSUZ	LOC108154764|XP_017140635.1|DMIR
OG0001298	LOC108013852|XP_016935329.2|DSUZ	LOC108155192|XP_017141353.1|DMIR
OG0001299	LOC108014457|XP_036671181.1|DSUZ	LOC108153385|XP_033242955.1|DMIR
OG0001300	LOC108011180|XP_016931760.2|DSUZ, LOC118877388|XP_036671878.1|DSUZ, LOC108017069|XP_016939515.2|DSUZ	LOC117186434|XP_033243131.1|DMIR, LOC108157098|XP_017144452.1|DMIR
OG0001301	LOC108008444|XP_016927786.1|DSUZ	LOC108164204|XP_017155323.1|DMIR
OG0001302	LOC108018783|XP_016941857.1|DSUZ	LOC108160735|XP_033254209.1|DMIR
OG0001303	LOC118877799|XP_036673817.1|DSUZ, LOC108020254|XP_036677514.1|DSUZ	LOC108156496|XP_017143478.1|DMIR
OG0001304	LOC108018096|XP_016940991.1|DSUZ	LOC108158520|XP_017146388.1|DMIR, LOC117192440|XP_033253011.1|DMIR
OG0001305	LOC108016271|XP_036675020.1|DSUZ	LOC108155146|XP_017141290.1|DMIR
OG0001306	LOC108015679|XP_036673820.1|DSUZ	LOC108156304|XP_017143181.1|DMIR
OG0001307	LOC108011445|XP_016932070.1|DSUZ	LOC108152327|XP_017137062.1|DMIR, LOC108157831|XP_017145523.1|DMIR, LOC108151754|XP_017136081.1|DMIR
OG0001308	LOC108016952|XP_016939376.1|DSUZ	LOC108161191|XP_017150911.1|DMIR
OG0001309	LOC108004954|XP_036673733.1|DSUZ	LOC108155099|XP_017141216.1|DMIR
OG0001310	LOC108005481|XP_036675707.1|DSUZ	LOC108165010|XP_017156534.1|DMIR
OG0001311	LOC108010419|XP_036676021.1|DSUZ	LOC108159813|XP_017148876.1|DMIR
OG0001312	LOC108014597|XP_036670433.1|DSUZ	LOC108165290|XP_017156814.1|DMIR
OG0001313	LOC108010192|XP_016930523.1|DSUZ	LOC117188333|XP_033247892.1|DMIR, LOC117188334|XP_033247893.1|DMIR, LOC117188331|XP_033247889.1|DMIR, LOC117188332|XP_033247890.1|DMIR, LOC117188329|XP_033247887.1|DMIR, LOC117188330|XP_033247888.1|DMIR, LOC108159248|XP_017147859.2|DMIR, LOC117192675|XP_033253288.1|DMIR
OG0001314	LOC108021557|XP_016945815.1|DSUZ	LOC108163160|XP_017153769.1|DMIR
OG0001315	LOC108016646|XP_016938842.1|DSUZ	LOC108164631|XP_017155968.1|DMIR
OG0001316	LOC108017821|XP_016940460.1|DSUZ	LOC108159479|XP_017148296.1|DMIR
OG0001317	LOC108021232|XP_016945327.1|DSUZ	LOC117189330|XP_033250367.1|DMIR, LOC117191403|XP_033252174.1|DMIR, LOC117191719|XP_033252396.1|DMIR, LOC117190822|XP_033251751.1|DMIR, LOC117189366|XP_033250385.1|DMIR, LOC117189387|XP_033250399.1|DMIR, LOC117189386|XP_033250398.1|DMIR, LOC117189391|XP_033250402.1|DMIR, LOC117192103|XP_033252694.1|DMIR, LOC108163380|XP_033249023.1|DMIR
OG0001318	LOC108010524|XP_016930892.2|DSUZ, LOC108017658|XP_016940262.1|DSUZ	LOC108156132|XP_017142934.1|DMIR
OG0001319	LOC108021543|XP_016945798.1|DSUZ, LOC108021544|XP_016945800.1|DSUZ	LOC108164003|XP_017155066.2|DMIR
OG0001320	LOC108008494|XP_016927844.1|DSUZ	LOC108164985|XP_033252212.1|DMIR, LOC108159316|XP_017147979.1|DMIR, LOC108165173|XP_017156734.2|DMIR, LOC108156364|XP_033244728.1|DMIR
OG0001321	LOC108017828|XP_016940469.1|DSUZ	LOC108160662|XP_017150292.1|DMIR, LOC117189817|XP_033250766.1|DMIR
OG0001322	LOC108011673|XP_036674460.1|DSUZ	LOC108154695|XP_017140533.2|DMIR
OG0001322	LOC108016250|XP_016938363.2|DSUZ	LOC108156161|XP_017142978.1|DMIR
OG0001323	LOC108012991|XP_016934055.1|DSUZ, LOC108011088|XP_016931646.1|DSUZ	LOC108161602|XP_017151379.1|DMIR
OG0001324	LOC108010453|XP_016930812.1|DSUZ	LOC108161468|XP_017151224.2|DMIR, LOC117186476|XP_033243242.1|DMIR, LOC117186377|XP_033242985.1|DMIR, LOC117186379|XP_033242986.1|DMIR, LOC117186470|XP_033243228.1|DMIR, LOC117186471|XP_033243229.1|DMIR, LOC117186466|XP_033243225.1|DMIR, LOC108165454|XP_033243226.1|DMIR, LOC117186469|XP_033243227.1|DMIR, LOC108153551|XP_017139110.2|DMIR, LOC108165452|XP_033242983.1|DMIR
OG0001325	LOC108006483|XP_016925494.2|DSUZ, LOC108007057|XP_036672977.1|DSUZ, LOC108006489|XP_016925502.2|DSUZ, LOC108007056|XP_036672976.1|DSUZ	LOC108157776|XP_017145455.1|DMIR
OG0001326	LOC108006514|XP_036675352.1|DSUZ	LOC108156454|XP_033244788.1|DMIR
OG0001328	LOC108018918|XP_016941999.1|DSUZ	LOC117186172|XP_033242308.1|DMIR, LOC117186171|XP_033242301.1|DMIR
OG0001329	LOC108005460|XP_016924245.1|DSUZ	LOC108158289|XP_017146018.2|DMIR, LOC117186578|XP_033243429.1|DMIR
OG0001330	LOC108006525|XP_036676209.1|DSUZ, LOC108014262|XP_036676200.1|DSUZ	LOC108154454|XP_033252854.1|DMIR
OG0001331	LOC108016587|XP_016938761.1|DSUZ	LOC108151464|XP_017135574.1|DMIR
OG0001332	LOC108005396|XP_016924148.1|DSUZ	LOC108161729|XP_017151545.1|DMIR
OG0001333	LOC108006557|XP_016925580.1|DSUZ	LOC108163846|XP_017154852.2|DMIR
OG0001334	LOC108017227|XP_036675516.1|DSUZ	LOC108157355|XP_017144864.1|DMIR
OG0001335	LOC108019276|XP_036673773.1|DSUZ	LOC108155421|XP_033245279.1|DMIR
OG0001336	LOC118878470|XP_036677361.1|DSUZ, LOC108014610|XP_016936262.1|DSUZ, LOC118879467|XP_036678234.1|DSUZ, LOC108013970|XP_036677744.1|DSUZ, LOC108012434|XP_016933288.1|DSUZ	LOC108156869|XP_017144086.1|DMIR
OG0001337	LOC108005334|XP_016924050.1|DSUZ	LOC117195341|XP_033255821.1|DMIR, LOC117186085|XP_033242076.1|DMIR, LOC117186165|XP_033242278.1|DMIR, LOC117195340|XP_033255818.1|DMIR, LOC108151170|XP_033255819.1|DMIR, LOC117195344|XP_033255825.1|DMIR, LOC117186174|XP_033242310.1|DMIR, LOC117186495|XP_033243265.1|DMIR, LOC117195338|XP_033255817.1|DMIR, LOC117186111|XP_033242122.1|DMIR
OG0001338	LOC108009973|XP_016930228.1|DSUZ	LOC117191960|XP_033252592.1|DMIR, LOC117189805|XP_033250755.1|DMIR, LOC117190454|XP_033251418.1|DMIR, LOC117191962|XP_033252595.1|DMIR, LOC108160415|XP_017149900.2|DMIR, LOC117189812|XP_033250763.1|DMIR, LOC117185927|XP_033246433.1|DMIR
OG0001339	LOC108009923|XP_016930139.1|DSUZ	LOC108160348|XP_033246468.1|DMIR
OG0001340	LOC108007415|XP_036677442.1|DSUZ	LOC108157005|XP_033244823.1|DMIR
OG0001341	LOC108011492|XP_036673956.1|DSUZ	LOC108157206|XP_017144643.1|DMIR
OG0001342	LOC118878124|XP_036675492.1|DSUZ	LOC108155391|XP_017141661.1|DMIR
OG0001343	LOC118877991|XP_036674824.1|DSUZ, LOC108016037|XP_016938120.2|DSUZ	LOC108153926|XP_017139510.1|DMIR
OG0001344	LOC118878130|XP_036675588.1|DSUZ	LOC108156426|XP_017143368.1|DMIR
OG0001345	LOC108013911|XP_016935405.1|DSUZ	LOC108156774|XP_017143930.1|DMIR
OG0001346	LOC108006985|XP_016926081.1|DSUZ	LOC117187184|XP_033245190.1|DMIR, LOC108155296|XP_033245187.1|DMIR, LOC117187176|XP_033245179.1|DMIR
OG0001347	LOC108005080|XP_016923735.1|DSUZ	LOC108158377|XP_017146122.1|DMIR, LOC117186506|XP_033243278.1|DMIR, LOC108165429|XP_033243283.1|DMIR
OG0001348	LOC108005308|XP_016924006.1|DSUZ	LOC117186159|XP_033242264.1|DMIR, LOC108161740|XP_017151554.1|DMIR
OG0001349	LOC108012347|XP_016933185.1|DSUZ	LOC108152696|XP_017137692.1|DMIR
OG0001350	LOC108007395|XP_016926539.2|DSUZ	LOC108152200|XP_033243591.1|DMIR
OG0001351	LOC108009403|XP_016929212.1|DSUZ, LOC108008529|XP_016927889.1|DSUZ	LOC117190431|XP_033251402.1|DMIR, LOC108160420|XP_017149908.1|DMIR, LOC108158868|XP_017147097.1|DMIR
OG0001352	LOC118878893|XP_036677792.1|DSUZ, LOC108010964|XP_036669941.1|DSUZ	LOC108159227|XP_017147817.2|DMIR, LOC117185841|XP_033247448.1|DMIR, LOC117195217|XP_033255741.1|DMIR
OG0001353	LOC108019360|XP_016942672.1|DSUZ	LOC108152722|XP_017137748.1|DMIR
OG0001354	LOC108009883|XP_016930078.1|DSUZ	LOC117185846|XP_033253360.1|DMIR, LOC108159758|XP_017148802.1|DMIR
OG0001355	LOC108008534|XP_016927893.1|DSUZ	LOC117187978|XP_033246920.1|DMIR, LOC108159426|XP_017148182.2|DMIR
OG0001356	LOC108012128|XP_016932907.2|DSUZ	LOC108157060|XP_017144379.1|DMIR
OG0001357	LOC108006840|XP_016925879.1|DSUZ	LOC108151814|XP_017136157.1|DMIR
OG0001358	LOC108015808|XP_036672403.1|DSUZ	LOC108152843|XP_017137940.1|DMIR
OG0001359	LOC108017355|XP_016939873.1|DSUZ	LOC108162155|XP_017152222.1|DMIR
OG0001360	LOC118879053|XP_036677930.1|DSUZ, LOC108017575|XP_036678168.1|DSUZ, LOC118878485|XP_036677383.1|DSUZ, LOC118876870|XP_036668839.1|DSUZ, LOC118879578|XP_036678373.1|DSUZ, LOC108018688|XP_016941751.2|DSUZ, LOC108009514|XP_016929422.2|DSUZ	LOC117188221|XP_033247622.1|DMIR, LOC108160354|XP_017149810.2|DMIR
OG0001361	LOC108012862|XP_016933829.1|DSUZ	LOC108151437|XP_017135536.1|DMIR
OG0001362	LOC108013097|XP_016934229.1|DSUZ	LOC108152534|XP_017137432.1|DMIR
OG0001363	LOC108014182|XP_016935706.2|DSUZ	LOC108157465|XP_017145032.1|DMIR
OG0001364	LOC108010128|XP_016930444.1|DSUZ	LOC108160017|XP_017149241.1|DMIR, LOC117194075|XP_033254604.1|DMIR
OG0001365	LOC108013200|XP_016934398.1|DSUZ	LOC108150878|XP_017134680.1|DMIR, LOC108155090|XP_017141201.1|DMIR, LOC108151500|XP_017135629.1|DMIR
OG0001366	LOC108012846|XP_016933800.2|DSUZ	LOC108151749|XP_017136075.2|DMIR, LOC108154889|XP_017140822.2|DMIR
OG0001367	LOC108009549|XP_016929479.1|DSUZ	LOC108159427|XP_033247203.1|DMIR, LOC117189959|XP_033250930.1|DMIR
OG0001368	LOC108009748|XP_016929835.1|DSUZ, LOC108007727|XP_036678321.1|DSUZ	LOC117185884|XP_033252937.1|DMIR, LOC108158666|XP_017146663.1|DMIR
OG0001369	LOC108013682|XP_016935090.1|DSUZ, LOC108004560|XP_016922984.1|DSUZ	LOC108162120|XP_017152186.1|DMIR
OG0001370	LOC108010166|XP_016930497.1|DSUZ	LOC117187851|XP_033246626.1|DMIR, LOC117187663|XP_033246197.1|DMIR, LOC117187664|XP_033246199.1|DMIR, LOC117187667|XP_033246203.1|DMIR, LOC117187657|XP_033246189.1|DMIR, LOC117187659|XP_033246193.1|DMIR, LOC117187658|XP_033246191.1|DMIR, LOC108158053|XP_033246633.1|DMIR, LOC117187661|XP_033246195.1|DMIR, LOC108159661|XP_033246184.1|DMIR
OG0001371	LOC118878801|XP_036677711.1|DSUZ, LOC108018763|XP_016941831.1|DSUZ	LOC108161318|XP_033248961.1|DMIR
OG0001372	LOC108017946|XP_036669951.1|DSUZ	LOC117193538|XP_033254175.1|DMIR, LOC108160054|XP_033246912.1|DMIR, LOC117192989|XP_033253611.1|DMIR
OG0001373	LOC108021679|XP_016945984.1|DSUZ	LOC108163632|XP_017154527.1|DMIR
OG0001374	LOC108008396|XP_016927730.1|DSUZ	LOC117192945|XP_033253561.1|DMIR, LOC108158595|XP_017146536.1|DMIR
OG0001375	LOC108005940|XP_016924855.2|DSUZ	LOC108154098|XP_033244623.1|DMIR
OG0001376	LOC108009784|XP_016929915.1|DSUZ	LOC108160767|XP_017150457.1|DMIR
OG0001377	LOC108019111|XP_016942323.1|DSUZ	LOC108163360|XP_017154094.1|DMIR
OG0001378	LOC108021736|XP_016946062.1|DSUZ	LOC108162338|XP_017152519.1|DMIR, LOC108163651|XP_017154558.1|DMIR
OG0001379	LOC108005491|XP_016924288.1|DSUZ	LOC108163710|XP_017154643.1|DMIR
OG0001380	LOC108007067|XP_016926160.1|DSUZ	LOC108159967|XP_017149138.1|DMIR
OG0001381	LOC108009345|XP_016929123.1|DSUZ	LOC117189454|XP_033250471.1|DMIR, LOC117189453|XP_033250470.1|DMIR, LOC117189455|XP_033250472.1|DMIR, LOC117189456|XP_033250473.1|DMIR, LOC117191548|XP_033252271.1|DMIR, LOC117188489|XP_033248322.1|DMIR, LOC108159271|XP_033248323.1|DMIR
OG0001382	LOC108015885|XP_016937946.1|DSUZ	LOC108162309|XP_017152467.2|DMIR
OG0001383	LOC108018048|XP_016940929.1|DSUZ	LOC108161596|XP_017151372.1|DMIR, LOC117188144|XP_033247425.1|DMIR, LOC108162758|XP_017153134.1|DMIR, LOC108159723|XP_017148733.1|DMIR, LOC117190131|XP_033251104.1|DMIR
OG0001384	LOC108007865|XP_016927121.1|DSUZ	LOC117189005|XP_033249733.1|DMIR, LOC108161124|XP_033249337.1|DMIR
OG0001385	LOC108019875|XP_016943437.1|DSUZ	LOC108163091|XP_017153666.1|DMIR
OG0001387	LOC108005269|XP_016923950.1|DSUZ	LOC108163187|XP_017153816.1|DMIR
OG0001388	LOC108004592|XP_016923023.1|DSUZ	LOC108161325|XP_017151045.1|DMIR
OG0001389	LOC108011089|XP_036674513.1|DSUZ	LOC108157766|XP_017145437.1|DMIR
OG0001390	LOC108021440|XP_016945648.1|DSUZ	LOC108163505|XP_017154321.1|DMIR
OG0001391	LOC108021283|XP_016945411.1|DSUZ	LOC108161925|XP_017151838.1|DMIR
OG0001392	LOC108019172|XP_016942421.1|DSUZ	LOC108163820|XP_017154799.1|DMIR
OG0001393	LOC108021148|XP_016945209.1|DSUZ	LOC108164966|XP_017156468.1|DMIR, LOC108157223|XP_017144669.1|DMIR, LOC117186314|XP_033242819.1|DMIR, LOC117186313|XP_033242817.1|DMIR, LOC108154259|XP_017139983.1|DMIR, LOC117186315|XP_033242835.1|DMIR
OG0001394	LOC108021271|XP_016945392.1|DSUZ	LOC108164102|XP_033248526.1|DMIR
OG0001395	LOC108004885|XP_036673984.1|DSUZ	LOC108155153|XP_017141302.1|DMIR, LOC108157297|XP_017144788.2|DMIR
OG0001396	LOC108004730|XP_016923241.1|DSUZ	LOC108162432|XP_017152659.1|DMIR
OG0001397	LOC108010612|XP_036674449.1|DSUZ	LOC108155521|XP_017141856.1|DMIR
OG0001398	LOC108004751|XP_016923276.1|DSUZ	LOC108164632|XP_017155965.1|DMIR
OG0001399	LOC108011197|XP_036678190.1|DSUZ	LOC117188125|XP_033247365.1|DMIR
OG0001400	LOC108018476|XP_016941521.1|DSUZ	LOC108157580|XP_017145190.1|DMIR
OG0001401	LOC108011437|XP_016932057.1|DSUZ	LOC108151014|XP_017134864.1|DMIR
OG0001402	LOC108013768|XP_016935217.1|DSUZ	LOC108151878|XP_017136263.1|DMIR
OG0001403	LOC108019344|XP_016942652.2|DSUZ	LOC108153585|XP_017139153.1|DMIR
