Orthogroup	DSUZ.longest_only	DELE.longest_only
OG0001627	LOC108011517|XP_036674032.1|DSUZ	LOC108148330|XP_017130817.1|DELE
OG0001628	LOC108018416|XP_036675507.1|DSUZ	LOC108147078|XP_017128856.1|DELE
OG0001629	LOC108015627|XP_036678512.1|DSUZ	LOC108138359|XP_017116016.1|DELE
OG0001630	LOC108004859|XP_036673351.1|DSUZ	LOC108137028|XP_017114016.1|DELE
OG0001631	LOC118878012|XP_036674952.1|DSUZ, LOC118878561|XP_036677475.1|DSUZ, LOC118878616|XP_036677555.1|DSUZ, LOC118877738|XP_036673633.1|DSUZ, LOC108007595|XP_036674919.1|DSUZ, LOC108020131|XP_036674841.1|DSUZ	LOC108141196|XP_017119929.1|DELE
OG0001632	LOC108021355|XP_016945532.1|DSUZ	LOC108142020|XP_017121184.1|DELE
OG0001633	LOC108010633|XP_016931015.1|DSUZ	LOC108140620|XP_017119023.1|DELE
OG0001634	LOC108015673|XP_016937673.2|DSUZ	LOC108145134|XP_017125837.1|DELE
OG0001635	LOC108016307|XP_016938430.1|DSUZ	LOC108147097|XP_017128872.1|DELE
OG0001636	LOC108017109|XP_036674967.1|DSUZ	LOC108141002|XP_017119566.1|DELE
OG0001637	LOC108006982|XP_036672928.1|DSUZ	LOC108142989|XP_017122649.1|DELE
OG0001638	LOC108016601|XP_016938779.1|DSUZ	LOC108136297|XP_017112871.1|DELE
OG0001639	LOC108010974|XP_036669920.1|DSUZ, LOC118878895|XP_036677793.1|DSUZ	LOC108147594|XP_017129724.1|DELE
OG0001640	LOC108013744|XP_016935186.1|DSUZ, LOC118878001|XP_036674899.1|DSUZ	LOC108141147|XP_017119861.1|DELE
OG0001641	LOC108019500|XP_016942818.1|DSUZ	LOC108140541|XP_017118860.1|DELE
OG0001642	LOC108018931|XP_016942013.1|DSUZ	LOC108136634|XP_017113442.1|DELE
OG0001643	LOC108018937|XP_036678572.1|DSUZ	LOC108138274|XP_017115915.1|DELE
OG0001644	LOC108005538|XP_016924322.2|DSUZ	LOC108146971|XP_017128717.1|DELE
OG0001645	LOC108008747|XP_016928132.1|DSUZ	LOC108143644|XP_017123645.1|DELE, LOC108147085|XP_017128899.1|DELE
OG0001646	LOC108008276|XP_036669239.1|DSUZ	LOC108144316|XP_017124505.1|DELE
OG0001647	LOC108017950|XP_036670145.1|DSUZ	LOC108149589|XP_017132712.1|DELE
OG0001648	LOC108013137|XP_016934306.1|DSUZ	LOC108143200|XP_017122942.1|DELE
OG0001649	LOC108009419|XP_016929235.1|DSUZ	LOC108149794|XP_017133147.1|DELE
OG0001650	LOC108009817|XP_016929988.1|DSUZ	LOC108143696|XP_017123711.1|DELE
OG0001651	LOC108009814|XP_016929984.1|DSUZ	LOC108137552|XP_017114766.1|DELE
OG0001652	LOC108010517|XP_016930881.2|DSUZ	LOC108135616|XP_017111920.1|DELE
OG0001653	LOC108017622|XP_016940209.2|DSUZ	LOC108143228|XP_017123013.1|DELE
OG0001654	LOC108009639|XP_016929625.1|DSUZ	LOC108144328|XP_017124526.1|DELE
OG0001655	LOC108009144|XP_016928737.1|DSUZ	LOC108141351|XP_017120156.1|DELE
OG0001656	LOC108010135|XP_016930457.1|DSUZ	LOC108147838|XP_017130082.1|DELE
OG0001657	LOC108019354|XP_036671739.1|DSUZ	LOC108136153|XP_017112637.1|DELE
OG0001658	LOC108007485|XP_036671379.1|DSUZ, LOC108019540|XP_016942867.2|DSUZ, LOC118879108|XP_036677982.1|DSUZ	LOC108142655|XP_017122145.1|DELE
OG0001659	LOC108013260|XP_016934501.1|DSUZ	LOC108146799|XP_017128464.1|DELE
OG0001660	LOC108012940|XP_016933966.1|DSUZ	LOC108145935|XP_017127128.1|DELE
OG0001661	LOC108018317|XP_016941347.1|DSUZ	LOC108148414|XP_017130943.1|DELE
OG0001662	LOC108013186|XP_016934376.1|DSUZ	LOC108147491|XP_017129535.1|DELE
OG0001663	LOC108018479|XP_016941523.2|DSUZ	LOC108150039|XP_017133495.1|DELE
OG0001664	LOC108008791|XP_016928177.1|DSUZ	LOC108147035|XP_017128783.1|DELE
OG0001666	LOC108019648|XP_016943024.1|DSUZ	LOC108138808|XP_017116789.1|DELE
OG0001667	LOC108009170|XP_016928788.1|DSUZ	LOC108144384|XP_017124648.1|DELE
OG0001668	LOC108013314|XP_036670610.1|DSUZ	LOC108142389|XP_017121713.1|DELE
OG0001669	LOC108017375|XP_036671176.1|DSUZ	LOC108146355|XP_017127821.1|DELE
OG0001670	LOC108019016|XP_016942119.1|DSUZ	LOC108140856|XP_017119330.1|DELE
OG0001670	LOC108019791|XP_016943276.1|DSUZ	LOC108136195|XP_017112686.1|DELE, LOC108135960|XP_017112401.1|DELE
OG0001671	LOC118878607|XP_036677548.1|DSUZ, LOC108008023|XP_016927295.2|DSUZ, LOC118878270|XP_036676051.1|DSUZ, LOC118878269|XP_036676050.1|DSUZ, LOC118878268|XP_036676049.1|DSUZ, LOC118878267|XP_036676048.1|DSUZ, LOC118878612|XP_036677552.1|DSUZ, LOC118878610|XP_036677551.1|DSUZ, LOC118878207|XP_036675929.1|DSUZ, LOC108017029|XP_016939473.2|DSUZ, LOC118878206|XP_036675928.1|DSUZ, LOC118878204|XP_036675926.1|DSUZ, LOC118878205|XP_036675927.1|DSUZ	LOC108143171|XP_017122905.1|DELE
OG0001672	LOC108018236|XP_016941252.1|DSUZ	LOC108137984|XP_017115445.1|DELE, LOC108137985|XP_017115446.1|DELE
OG0001673	LOC108008595|XP_016927962.1|DSUZ	LOC108142139|XP_017121324.1|DELE
OG0001673	LOC108008593|XP_016927961.1|DSUZ	LOC108142138|XP_017121323.1|DELE
OG0001674	LOC118877797|XP_036673807.1|DSUZ, LOC108017413|XP_016939928.2|DSUZ	LOC108141566|XP_017120501.1|DELE
OG0001675	LOC108007565|XP_016926747.1|DSUZ	LOC108147250|XP_017129137.1|DELE
OG0001675	LOC108007572|XP_016926753.1|DSUZ	LOC108147248|XP_017129136.1|DELE
OG0001676	LOC108008182|XP_036668952.1|DSUZ	LOC108145342|XP_017126220.1|DELE
OG0001676	LOC118876904|XP_036668950.1|DSUZ	LOC108145341|XP_017126219.1|DELE
OG0001677	LOC108006040|XP_036668699.1|DSUZ	LOC108147767|XP_017129986.1|DELE
OG0001677	LOC108010751|XP_016931170.1|DSUZ	LOC108147766|XP_017129985.1|DELE
OG0001677	LOC108013056|XP_016934165.1|DSUZ	LOC108147829|XP_017130073.1|DELE, LOC108147865|XP_017130112.1|DELE
OG0001678	LOC108016849|XP_036676087.1|DSUZ	LOC108136225|XP_017112735.1|DELE
OG0001679	LOC108011169|XP_016931747.1|DSUZ	LOC108141376|XP_017120206.1|DELE
OG0001680	LOC108004711|XP_016923215.1|DSUZ	LOC108138547|XP_017116306.1|DELE
OG0001681	LOC108015035|XP_016936755.1|DSUZ	LOC108137328|XP_017114447.1|DELE
OG0001682	LOC108016800|XP_016939065.1|DSUZ	LOC108142443|XP_017121797.1|DELE
OG0001683	LOC108021427|XP_016945629.1|DSUZ	LOC108149477|XP_017132580.1|DELE
OG0001684	LOC108020401|XP_016944176.1|DSUZ	LOC108145285|XP_017126088.1|DELE
OG0001685	LOC108004918|XP_016923502.1|DSUZ	LOC108150507|XP_017134212.1|DELE
OG0001686	LOC108004848|XP_016923419.1|DSUZ	LOC108136545|XP_017113333.1|DELE
OG0001687	LOC108016723|XP_016938941.1|DSUZ	LOC108137090|XP_017114105.1|DELE
OG0001688	LOC108011115|XP_016931675.1|DSUZ	LOC108140643|XP_017119058.1|DELE
OG0001689	LOC108005419|XP_016924186.1|DSUZ	LOC108137731|XP_017115119.1|DELE
OG0001690	LOC108011427|XP_016932045.1|DSUZ	LOC108147559|XP_017129636.1|DELE
OG0001691	LOC108018983|XP_016942078.1|DSUZ	LOC108138240|XP_017115860.1|DELE
OG0001692	LOC108014886|XP_036672901.1|DSUZ	LOC108135755|XP_017112085.1|DELE
OG0001693	LOC108005166|XP_016923830.1|DSUZ	LOC108136345|XP_017112942.1|DELE
OG0001694	LOC108015976|XP_036677895.1|DSUZ	LOC108136845|XP_017113756.1|DELE
OG0001695	LOC108018046|XP_016940924.1|DSUZ	LOC108139142|XP_017117250.1|DELE
OG0001696	LOC108006770|XP_036674181.1|DSUZ, LOC108006787|XP_036675419.1|DSUZ	LOC108140527|XP_017118825.1|DELE
OG0001698	LOC108019102|XP_036675818.1|DSUZ	LOC108147684|XP_017129871.1|DELE
OG0001699	LOC108006389|XP_036673061.1|DSUZ	LOC108135856|XP_017112238.1|DELE
OG0001700	LOC108017466|XP_016939992.2|DSUZ	LOC108139229|XP_017117383.1|DELE
OG0001701	LOC108014348|XP_036674937.1|DSUZ	LOC108148286|XP_017130741.1|DELE
OG0001702	LOC108021414|XP_016945615.1|DSUZ	LOC108141826|XP_017120896.1|DELE
OG0001703	LOC118877833|XP_036673900.1|DSUZ, LOC118879476|XP_036678242.1|DSUZ, LOC108005592|XP_036673166.1|DSUZ	LOC108148686|XP_017131323.1|DELE
OG0001704	LOC118879475|XP_036678241.1|DSUZ, LOC118879230|XP_036678018.1|DSUZ, LOC118877654|XP_036673161.1|DSUZ, LOC108014856|XP_016936560.2|DSUZ	LOC108148739|XP_017131419.1|DELE
OG0001705	LOC108015511|XP_036675337.1|DSUZ	LOC108148838|XP_017131594.1|DELE
OG0001706	LOC108014696|XP_016936360.2|DSUZ, LOC108017051|XP_036678276.1|DSUZ	LOC108146787|XP_017128447.1|DELE, LOC108137430|XP_017114586.1|DELE
OG0001707	LOC118879455|XP_036678226.1|DSUZ, LOC118879453|XP_036678224.1|DSUZ, LOC118879457|XP_036678228.1|DSUZ, LOC118879454|XP_036678225.1|DSUZ, LOC118879456|XP_036678227.1|DSUZ, LOC108014865|XP_036674122.1|DSUZ	LOC108148804|XP_017131520.1|DELE
OG0001708	LOC118877961|XP_036674633.1|DSUZ, LOC108010997|XP_016931508.2|DSUZ	LOC108139348|XP_017117561.1|DELE
OG0001709	LOC108020210|XP_016943820.2|DSUZ	LOC108146492|XP_017128013.1|DELE
OG0001710	LOC108016191|XP_016938304.2|DSUZ	LOC108143926|XP_017123999.1|DELE
OG0001711	LOC108020508|XP_016944328.2|DSUZ	LOC108148729|XP_017131396.1|DELE
OG0001712	LOC108015767|XP_036673445.1|DSUZ	LOC108136737|XP_017113566.1|DELE
OG0001713	LOC108006003|XP_036674420.1|DSUZ	LOC108140778|XP_017119254.1|DELE
OG0001714	LOC108019446|XP_036675178.1|DSUZ	LOC108141044|XP_017119670.1|DELE
OG0001715	LOC108005126|XP_036677227.1|DSUZ	LOC108150024|XP_017133473.1|DELE
OG0001716	LOC108018928|XP_016942010.1|DSUZ	LOC108136637|XP_017113446.1|DELE
OG0001717	LOC108015482|XP_036675294.1|DSUZ	LOC108148776|XP_017131474.1|DELE
OG0001718	LOC108016079|XP_036672924.1|DSUZ	LOC108137372|XP_017114503.1|DELE
OG0001719	LOC108011911|XP_036674267.1|DSUZ	LOC108148675|XP_017131298.1|DELE
OG0001720	LOC108018275|XP_036674353.1|DSUZ	LOC108135543|XP_017111783.1|DELE
OG0001721	LOC108006099|XP_016925034.2|DSUZ	LOC108143815|XP_017123826.1|DELE
OG0001722	LOC108014025|XP_016935530.1|DSUZ	LOC108146080|XP_017127385.1|DELE
OG0001723	LOC108018664|XP_036677363.1|DSUZ	LOC108140484|XP_017118726.1|DELE
OG0001724	LOC108009989|XP_016930253.1|DSUZ	LOC108145202|XP_017125933.1|DELE
OG0001725	LOC108009662|XP_016929675.1|DSUZ	LOC108144324|XP_017124515.1|DELE
OG0001726	LOC108013111|XP_016934250.1|DSUZ	LOC108142582|XP_017122027.1|DELE
OG0001727	LOC108012193|XP_016932978.2|DSUZ	LOC108148864|XP_017131653.1|DELE
OG0001728	LOC108009990|XP_016930259.1|DSUZ	LOC108144734|XP_017125319.1|DELE
OG0001729	LOC108008297|XP_016927598.2|DSUZ	LOC108141310|XP_017120064.1|DELE
OG0001730	LOC108021121|XP_016945160.1|DSUZ	LOC108138208|XP_017115817.1|DELE
OG0001731	LOC108009049|XP_016928541.1|DSUZ	LOC108138803|XP_017116784.1|DELE
OG0001732	LOC108007717|XP_016926955.2|DSUZ	LOC108148399|XP_017130921.1|DELE
OG0001733	LOC108009239|XP_016928896.1|DSUZ	LOC108145243|XP_017126001.1|DELE
OG0001734	LOC108008459|XP_016927802.1|DSUZ	LOC108145543|XP_017126532.1|DELE
OG0001735	LOC108013249|XP_016934485.1|DSUZ	LOC108142677|XP_017122171.1|DELE
OG0001736	LOC108017808|XP_016940444.1|DSUZ	LOC108145182|XP_017125910.1|DELE
OG0001737	LOC108009452|XP_016929309.1|DSUZ	LOC108143472|XP_017123404.1|DELE
OG0001738	LOC108012390|XP_016933237.1|DSUZ	LOC108135689|XP_017112019.1|DELE
OG0001739	LOC118879721|XP_036678521.1|DSUZ, LOC118879722|XP_036678522.1|DSUZ, LOC118879723|XP_036678523.1|DSUZ, LOC108007033|XP_016926128.2|DSUZ	LOC108138356|XP_017116018.1|DELE, LOC108149909|XP_017133299.1|DELE
OG0001740	LOC108009032|XP_016928494.1|DSUZ	LOC108143429|XP_017123333.1|DELE
OG0001741	LOC108010792|XP_016931210.2|DSUZ	LOC108138697|XP_017116532.1|DELE, LOC108142935|XP_017122519.1|DELE
OG0001742	LOC108010023|XP_016930311.1|DSUZ	LOC108147059|XP_017128835.1|DELE
OG0001743	LOC108013539|XP_016934926.1|DSUZ	LOC108146416|XP_017127908.1|DELE
OG0001744	LOC108017976|XP_036670026.1|DSUZ	LOC108145087|XP_017125764.1|DELE
OG0001745	LOC108009425|XP_036669293.1|DSUZ	LOC108137528|XP_017114734.1|DELE
OG0001746	LOC108012488|XP_016933386.1|DSUZ	LOC108150375|XP_017134004.1|DELE
OG0001747	LOC108009648|XP_016929652.1|DSUZ	LOC108144429|XP_017124782.1|DELE
OG0001748	LOC108013546|XP_016934940.1|DSUZ	LOC108150119|XP_017133575.1|DELE
OG0001749	LOC108010127|XP_016930443.1|DSUZ	LOC108144826|XP_017125447.1|DELE
OG0001750	LOC108010124|XP_016930441.1|DSUZ	LOC108144824|XP_017125444.1|DELE
OG0001751	LOC108013130|XP_016934296.1|DSUZ	LOC108135579|XP_017111860.1|DELE
OG0001752	LOC108011434|XP_036672107.1|DSUZ	LOC108147407|XP_017129333.1|DELE
OG0001753	LOC108011862|XP_036670926.1|DSUZ	LOC108146120|XP_017127448.1|DELE
OG0001754	LOC108019915|XP_016943508.1|DSUZ	LOC108143532|XP_017123517.1|DELE
OG0001755	LOC108011801|XP_036671856.1|DSUZ	LOC108145804|XP_017126867.1|DELE
OG0001756	LOC108009598|XP_016929562.1|DSUZ	LOC108141359|XP_017120169.1|DELE
OG0001757	LOC108018221|XP_016941229.1|DSUZ	LOC108138639|XP_017116469.1|DELE
OG0001758	LOC108012270|XP_036670351.1|DSUZ	LOC108146594|XP_017128105.1|DELE
OG0001759	LOC108009256|XP_016928928.1|DSUZ	LOC108144504|XP_017124927.1|DELE
OG0001760	LOC108008644|XP_016928018.1|DSUZ	LOC108137105|XP_017114161.1|DELE, LOC108143496|XP_017123442.1|DELE
OG0001761	LOC108009234|XP_016928888.1|DSUZ	LOC108145241|XP_017125996.1|DELE
OG0001762	LOC108021586|XP_016945861.1|DSUZ	LOC108150729|XP_017134515.1|DELE
OG0001763	LOC108021648|XP_016945949.1|DSUZ	LOC108135274|XP_017111442.1|DELE
OG0001764	LOC118877781|XP_036673738.1|DSUZ	LOC108135154|XP_017111263.1|DELE
OG0001765	LOC108009122|XP_016928699.1|DSUZ	LOC108141334|XP_017120106.1|DELE
OG0001766	LOC108016344|XP_016938469.1|DSUZ	LOC108141883|XP_017120981.1|DELE
OG0001767	LOC108021684|XP_016945995.1|DSUZ	LOC108138937|XP_017117000.1|DELE
OG0001768	LOC108021011|XP_016944983.1|DSUZ	LOC108137867|XP_017115292.1|DELE
OG0001769	LOC108013993|XP_036678661.1|DSUZ	LOC108137780|XP_017115174.1|DELE
OG0001770	LOC108021310|XP_016945453.1|DSUZ	LOC108134526|XP_017110358.1|DELE
OG0001771	LOC108006627|XP_016925648.1|DSUZ	LOC108134771|XP_017110707.1|DELE
OG0001772	LOC108021425|XP_016945626.1|DSUZ	LOC108142083|XP_017121263.1|DELE
OG0001773	LOC108006782|XP_016925824.1|DSUZ	LOC108142051|XP_017121222.1|DELE
OG0001774	LOC108010061|XP_016930363.1|DSUZ	LOC108144745|XP_017125336.1|DELE
OG0001775	LOC108016784|XP_016939041.1|DSUZ	LOC108142485|XP_017121860.1|DELE
OG0001776	LOC108021103|XP_016945121.1|DSUZ	LOC108135248|XP_017111402.1|DELE
OG0001777	LOC108021606|XP_016945891.1|DSUZ	LOC108138317|XP_017115964.1|DELE
OG0001778	LOC108019864|XP_036669390.1|DSUZ	LOC108150464|XP_017134142.1|DELE
OG0001779	LOC108017914|XP_036670472.1|DSUZ	LOC108141778|XP_017120767.1|DELE
OG0001780	LOC108005093|XP_016923757.1|DSUZ	LOC108146741|XP_017128358.1|DELE, LOC108142154|XP_017121328.1|DELE
OG0001781	LOC108021335|XP_036675125.1|DSUZ	LOC108138976|XP_017117049.1|DELE
OG0001782	LOC108007252|XP_036677252.1|DSUZ	LOC108149309|XP_017132249.1|DELE
OG0001783	LOC108019145|XP_016942382.1|DSUZ	LOC108142028|XP_017121193.1|DELE
OG0001784	LOC108019590|XP_016942922.1|DSUZ	LOC108147934|XP_017130208.1|DELE
OG0001785	LOC108009072|XP_016928575.1|DSUZ	LOC108141340|XP_017120138.1|DELE
OG0001786	LOC108020984|XP_016944929.1|DSUZ	LOC108139015|XP_017117107.1|DELE
OG0001787	LOC108020904|XP_016944810.1|DSUZ	LOC108138821|XP_017116808.1|DELE
OG0001788	LOC108019620|XP_016942990.1|DSUZ	LOC108134664|XP_017110549.1|DELE
OG0001789	LOC108018050|XP_016940931.2|DSUZ, LOC108008254|XP_036669321.1|DSUZ	LOC108135384|XP_017111567.1|DELE
OG0001790	LOC108006522|XP_016925538.1|DSUZ	LOC108138228|XP_017115839.1|DELE
OG0001791	LOC108008157|XP_036669663.1|DSUZ	LOC108144432|XP_017124803.1|DELE
OG0001792	LOC108021709|XP_016946032.2|DSUZ	LOC108138933|XP_017116995.1|DELE
OG0001793	LOC108009765|XP_016929881.1|DSUZ	LOC108149744|XP_017133013.1|DELE
OG0001794	LOC108019860|XP_016943395.1|DSUZ	LOC108150465|XP_017134143.1|DELE
OG0001795	LOC108015600|XP_016937582.1|DSUZ	LOC108150452|XP_017134101.1|DELE
OG0001796	LOC108005307|XP_036677039.1|DSUZ	LOC108149971|XP_017133379.1|DELE
OG0001797	LOC108020342|XP_036669948.1|DSUZ	LOC108145321|XP_017126184.1|DELE
OG0001798	LOC108008726|XP_016928114.1|DSUZ	LOC108144254|XP_017124423.1|DELE
OG0001799	LOC108014948|XP_036676690.1|DSUZ	LOC108145044|XP_017125717.1|DELE
OG0001800	LOC108021502|XP_016945740.1|DSUZ	LOC108138324|XP_017115974.1|DELE
OG0001801	LOC108013559|XP_016934963.1|DSUZ	LOC108150358|XP_017133981.1|DELE
OG0001802	LOC108007983|XP_036673002.1|DSUZ	LOC108144053|XP_017124186.1|DELE
OG0001803	LOC118877569|XP_036672685.1|DSUZ, LOC108014874|XP_016936579.1|DSUZ	LOC108141176|XP_017119893.1|DELE
OG0001804	LOC108016277|XP_016938393.1|DSUZ	LOC108137475|XP_017114670.1|DELE
OG0001805	LOC108013197|XP_016934395.1|DSUZ	LOC108147522|XP_017129593.1|DELE
OG0001806	LOC108011514|XP_016932159.2|DSUZ	LOC108139236|XP_017117392.1|DELE
OG0001807	LOC108004928|XP_016923516.1|DSUZ	LOC108148337|XP_017130828.1|DELE
OG0001808	LOC118877950|XP_036674587.1|DSUZ	LOC108140506|XP_017118777.1|DELE
OG0001809	LOC118878031|XP_036675053.1|DSUZ, LOC108014153|XP_036674969.1|DSUZ	LOC108141211|XP_017119949.1|DELE
OG0001810	LOC108011015|XP_016931530.2|DSUZ	LOC108148485|XP_017131008.1|DELE
OG0001811	LOC108019929|XP_036670061.1|DSUZ	LOC108147063|XP_017128843.1|DELE
OG0001812	LOC108015188|XP_016936991.1|DSUZ	LOC108134928|XP_017110937.1|DELE
OG0001813	LOC108014173|XP_036672659.1|DSUZ	LOC108135750|XP_017112073.1|DELE
OG0001814	LOC108016093|XP_016938179.2|DSUZ	LOC108141065|XP_017119708.1|DELE
OG0001815	LOC108006734|XP_016925767.1|DSUZ	LOC108148408|XP_017130933.1|DELE
OG0001816	LOC108019626|XP_016942997.1|DSUZ	LOC108149143|XP_017132039.1|DELE
OG0001817	LOC108009274|XP_016928978.1|DSUZ	LOC108141375|XP_017120199.1|DELE
OG0001818	LOC108021792|XP_016946084.2|DSUZ	LOC108144879|XP_017125529.1|DELE
OG0001819	LOC108009608|XP_016929583.1|DSUZ	LOC108143690|XP_017123705.1|DELE
OG0001820	LOC108004696|XP_016923196.1|DSUZ	LOC108138554|XP_017116313.1|DELE
OG0001821	LOC108008588|XP_016927956.1|DSUZ	LOC108144794|XP_017125402.1|DELE
OG0001822	LOC108008449|XP_016927792.1|DSUZ	LOC108149199|XP_017132112.1|DELE
OG0001823	LOC108013936|XP_016935435.1|DSUZ	LOC108150317|XP_017133921.1|DELE
OG0001824	LOC108021789|XP_016946085.1|DSUZ	LOC108147942|XP_017130216.1|DELE
OG0001825	LOC108009181|XP_036669128.1|DSUZ	LOC108143374|XP_017123182.1|DELE
OG0001826	LOC108008401|XP_016927735.1|DSUZ	LOC108143568|XP_017123567.1|DELE
OG0001827	LOC108009117|XP_016928680.1|DSUZ	LOC108144448|XP_017124828.1|DELE
OG0001828	LOC108004678|XP_016923155.1|DSUZ	LOC108136508|XP_017113249.1|DELE
OG0001829	LOC108008506|XP_016927861.1|DSUZ	LOC108144798|XP_017125407.1|DELE
OG0001830	LOC108008460|XP_016927803.1|DSUZ	LOC108135392|XP_017111580.1|DELE
OG0001831	LOC108018642|XP_036671334.1|DSUZ	LOC108135481|XP_017111713.1|DELE
OG0001832	LOC108021815|XP_016946107.1|DSUZ	LOC108141135|XP_017119850.1|DELE
OG0001833	LOC108017805|XP_016940441.1|DSUZ	LOC108144678|XP_017125229.1|DELE
OG0001834	LOC108007646|XP_016926857.1|DSUZ	LOC108135013|XP_017111037.1|DELE
OG0001837	LOC108012556|XP_016933458.1|DSUZ	LOC108145713|XP_017126763.1|DELE
OG0001838	LOC108019930|XP_016943528.1|DSUZ	LOC108149049|XP_017131880.1|DELE
OG0001839	LOC108020898|XP_016944842.1|DSUZ	LOC108149177|XP_017132083.1|DELE
OG0001839	LOC108008833|XP_016928229.1|DSUZ	LOC108143346|XP_017123156.1|DELE
OG0001840	LOC108013066|XP_016934176.1|DSUZ	LOC108150443|XP_017134091.1|DELE
OG0001840	LOC108021591|XP_016945870.1|DSUZ, LOC108021592|XP_016945871.1|DSUZ	LOC108150520|XP_017134235.1|DELE
OG0001841	LOC108012880|XP_016933859.1|DSUZ	LOC108146485|XP_017128003.1|DELE
OG0001841	LOC108012879|XP_016933858.1|DSUZ	LOC108146486|XP_017128004.1|DELE
OG0001842	LOC108012453|XP_036670805.1|DSUZ	LOC108145648|XP_017126686.1|DELE
OG0001843	LOC118877231|XP_036670657.1|DSUZ, LOC108010652|XP_016931039.2|DSUZ, LOC108010651|XP_016931038.2|DSUZ, LOC108010667|XP_036670658.1|DSUZ	LOC108146066|XP_017127368.1|DELE, LOC108146068|XP_017127371.1|DELE
OG0001844	LOC108018325|XP_016941355.2|DSUZ, LOC108012785|XP_016933708.2|DSUZ	LOC108136046|XP_017112465.1|DELE, LOC108136047|XP_017112466.1|DELE, LOC108136043|XP_017112463.1|DELE
OG0001845	LOC108010988|XP_016931501.1|DSUZ	LOC108149272|XP_017132204.1|DELE
OG0001845	LOC108008756|XP_016928142.1|DSUZ	LOC108141732|XP_017120715.1|DELE
OG0001846	LOC108020784|XP_036674514.1|DSUZ	LOC108140443|XP_017118663.1|DELE
OG0001846	LOC108020802|XP_036674523.1|DSUZ	LOC108140445|XP_017118665.1|DELE
OG0001848	LOC108005580|XP_016924370.1|DSUZ	LOC108140077|XP_017118269.1|DELE
OG0001849	LOC108017500|XP_016940045.2|DSUZ	LOC108136960|XP_017113934.1|DELE
OG0001850	LOC108020388|XP_016944141.1|DSUZ	LOC108145306|XP_017126134.1|DELE
OG0001851	LOC108020391|XP_016944144.1|DSUZ	LOC108145275|XP_017126057.1|DELE
OG0001852	LOC108012801|XP_016933726.1|DSUZ	LOC108146021|XP_017127287.1|DELE
OG0001853	LOC108010888|XP_036675307.1|DSUZ	LOC108148589|XP_017131125.1|DELE
OG0001854	LOC108005336|XP_016924056.1|DSUZ	LOC108137682|XP_017115031.1|DELE
OG0001855	LOC108008911|XP_016928307.1|DSUZ	LOC108144275|XP_017124451.1|DELE
OG0001856	LOC108015025|XP_016936743.1|DSUZ	LOC108136537|XP_017113316.1|DELE
OG0001857	LOC108015418|XP_016937337.1|DSUZ	LOC108144403|XP_017124701.1|DELE
OG0001858	LOC108004837|XP_036675970.1|DSUZ	LOC108136640|XP_017113448.1|DELE
OG0001859	LOC108011213|XP_036676055.1|DSUZ	LOC108140850|XP_017119324.1|DELE
OG0001860	LOC108007545|XP_036671594.1|DSUZ	LOC108135614|XP_017111918.1|DELE
OG0001861	LOC108005682|XP_016924497.1|DSUZ	LOC108148924|XP_017131730.1|DELE
OG0001862	LOC108015168|XP_016936934.1|DSUZ	LOC108144988|XP_017125635.1|DELE
OG0001863	LOC108015801|XP_016937850.2|DSUZ, LOC108013721|XP_016935150.1|DSUZ	LOC108138541|XP_017116300.1|DELE
OG0001864	LOC108015610|XP_016937588.2|DSUZ, LOC108014530|XP_036673692.1|DSUZ	LOC108150315|XP_017133922.1|DELE
OG0001865	LOC108005380|XP_016924129.1|DSUZ	LOC108150041|XP_017133492.1|DELE
OG0001866	LOC108018462|XP_036673921.1|DSUZ	LOC108135905|XP_017112315.1|DELE
OG0001867	LOC108004803|XP_036670484.1|DSUZ	LOC108135574|XP_017111834.1|DELE
OG0001868	LOC108021718|XP_016946044.1|DSUZ	LOC108140097|XP_017118289.1|DELE, LOC108135465|XP_017111696.1|DELE
OG0001869	LOC118877870|XP_036674088.1|DSUZ, LOC108017428|XP_016939946.2|DSUZ	LOC108140406|XP_017118611.1|DELE
OG0001870	LOC108011136|XP_016931700.1|DSUZ	LOC108140658|XP_017119083.1|DELE
OG0001871	LOC108016787|XP_016939043.1|DSUZ	LOC108142827|XP_017122380.1|DELE
OG0001872	LOC108017240|XP_016939726.1|DSUZ	LOC108148998|XP_017131829.1|DELE
OG0001873	LOC118877827|XP_036673890.1|DSUZ, LOC118878781|XP_036677674.1|DSUZ, LOC108011650|XP_016932331.1|DSUZ	LOC108141110|XP_017119814.1|DELE
OG0001874	LOC108006605|XP_036673214.1|DSUZ	LOC108143924|XP_017123997.1|DELE
OG0001875	LOC108012167|XP_016932952.2|DSUZ	LOC108144075|XP_017124214.1|DELE
OG0001876	LOC108018985|XP_016942081.1|DSUZ	LOC108134948|XP_017110962.1|DELE
OG0001877	LOC108018954|XP_016942046.1|DSUZ	LOC108141161|XP_017119881.1|DELE
OG0001878	LOC108018300|XP_016941323.1|DSUZ	LOC108147288|XP_017129195.1|DELE
OG0001879	LOC108006626|XP_036673368.1|DSUZ	LOC108144005|XP_017124115.1|DELE
OG0001880	LOC108014144|XP_016935664.1|DSUZ	LOC108135824|XP_017112195.1|DELE
OG0001881	LOC118877567|XP_036672679.1|DSUZ, LOC108016062|XP_036675196.1|DSUZ	LOC108135860|XP_017112250.1|DELE
