Orthogroup	DSUZ.longest_only	AALB.longest_only
OG0002029	LOC108011460|XP_016932095.2|DSUZ	LOC118468842|XP_035795977.1|AALB
OG0002030	LOC108008639|XP_016928007.1|DSUZ	LOC118466200|XP_035791111.1|AALB
OG0002031	LOC108019610|XP_016942980.2|DSUZ	LOC118465852|XP_035790373.1|AALB
OG0002032	LOC108008009|XP_036672636.1|DSUZ	LOC118457242|XP_035774516.1|AALB
OG0002033	LOC108021788|XP_036677054.1|DSUZ	LOC118461912|XP_035783662.1|AALB
OG0002034	LOC108014971|XP_016936680.2|DSUZ	LOC118456634|XP_035773454.1|AALB
OG0002035	LOC108007956|XP_016927214.2|DSUZ	LOC118461229|XP_035782215.1|AALB
OG0002036	LOC118877875|XP_036674108.1|DSUZ, LOC108013906|XP_036674040.1|DSUZ	LOC118459892|XP_035779585.1|AALB
OG0002037	LOC108020028|XP_016943603.1|DSUZ	LOC118461057|XP_035781841.1|AALB
OG0002038	LOC108005030|XP_016923654.2|DSUZ, LOC118877561|XP_036672640.1|DSUZ	LOC118460995|XP_035781711.1|AALB
OG0002039	LOC108007258|XP_016926386.1|DSUZ	LOC118457858|XP_035775644.1|AALB
OG0002040	LOC108017088|XP_016939536.1|DSUZ	LOC118469046|XP_035796405.1|AALB
OG0002041	LOC108019800|XP_036669725.1|DSUZ	LOC118459543|XP_035778907.1|AALB
OG0002042	LOC108017123|XP_016939576.1|DSUZ	LOC118469056|XP_035796416.1|AALB
OG0002043	LOC108006730|XP_016925762.2|DSUZ	LOC118456987|XP_035774090.1|AALB
OG0002044	LOC108016077|XP_016938159.2|DSUZ	LOC118459967|XP_035779748.1|AALB
OG0002045	LOC108012222|XP_036673080.1|DSUZ	LOC118458619|XP_035777195.1|AALB
OG0002046	LOC108005498|XP_016924291.1|DSUZ, LOC108011210|XP_016931791.1|DSUZ	LOC118468859|XP_035796010.1|AALB
OG0002047	LOC108014941|XP_036676543.1|DSUZ	LOC118461300|XP_035782374.1|AALB
OG0002048	LOC118877869|XP_036674087.1|DSUZ, LOC108017406|XP_016939920.1|DSUZ	LOC118460868|XP_035781492.1|AALB
OG0002049	LOC108006061|XP_016924994.2|DSUZ, LOC118877737|XP_036673625.1|DSUZ	LOC118458503|XP_035776956.1|AALB
OG0002050	LOC118877700|XP_036673451.1|DSUZ	LOC118456163|XP_035772581.1|AALB
OG0002051	LOC108009786|XP_016929917.1|DSUZ	LOC118460329|XP_035780436.1|AALB
OG0002053	LOC108018553|XP_016941595.2|DSUZ	LOC118468798|XP_035795901.1|AALB
OG0002054	LOC108006724|XP_016925756.2|DSUZ	LOC118460093|XP_035780011.1|AALB
OG0002055	LOC108010873|XP_036677579.1|DSUZ, LOC108014339|XP_016935911.2|DSUZ	LOC118461506|XP_035782828.1|AALB
OG0002056	LOC108011735|XP_036671261.1|DSUZ	LOC118459349|XP_035778524.1|AALB
OG0002057	LOC108021590|XP_016945873.1|DSUZ	LOC118458329|XP_035776573.1|AALB
OG0002058	LOC108013048|XP_016934148.1|DSUZ	LOC118458327|XP_035776571.1|AALB
OG0002059	LOC108004983|XP_016923591.1|DSUZ	LOC118458326|XP_035776569.1|AALB
OG0002060	LOC108009722|XP_016929792.1|DSUZ	LOC118456869|XP_035773867.1|AALB
OG0002061	LOC108010123|XP_016930440.1|DSUZ	LOC118461257|XP_035782269.1|AALB
OG0002062	LOC108011222|XP_016931809.1|DSUZ	LOC118456401|XP_035772994.1|AALB
OG0002063	LOC108015304|XP_016937171.1|DSUZ	LOC118457322|XP_035774707.1|AALB
OG0002064	LOC108020048|XP_016943633.1|DSUZ	LOC118458187|XP_035776324.1|AALB
OG0002065	LOC108013246|XP_036670730.1|DSUZ	LOC118458136|XP_035776215.1|AALB
OG0002066	LOC108014539|XP_036673416.1|DSUZ	LOC118466598|XP_035792058.1|AALB
OG0002067	LOC108009467|XP_016929336.1|DSUZ, LOC108009470|XP_016929338.1|DSUZ	LOC118464495|XP_035787816.1|AALB
OG0002068	LOC108018176|XP_016941164.1|DSUZ	LOC118456927|XP_035773950.1|AALB
OG0002069	LOC118879104|XP_036677980.1|DSUZ, LOC108008004|XP_016927273.2|DSUZ, LOC118879107|XP_036677981.1|DSUZ, LOC118879102|XP_036677979.1|DSUZ	LOC118466559|XP_035791994.1|AALB
OG0002070	LOC108012088|XP_016932853.1|DSUZ	LOC118466564|XP_035792000.1|AALB
OG0002071	LOC108014563|XP_016936203.2|DSUZ	LOC118465704|XP_035790025.1|AALB
OG0002072	LOC108009204|XP_016928854.1|DSUZ	LOC118467214|XP_035793336.1|AALB
OG0002073	LOC108012955|XP_036671686.1|DSUZ	LOC118463045|XP_035785181.1|AALB
OG0002074	LOC108009400|XP_016929208.1|DSUZ	LOC118462756|XP_035784613.1|AALB
OG0002075	LOC108018938|XP_016942023.1|DSUZ	LOC118465358|XP_035789423.1|AALB
OG0002076	LOC108009721|XP_016929776.1|DSUZ	LOC118464639|XP_035787988.1|AALB
OG0002077	LOC108013015|XP_016934092.1|DSUZ	LOC118465848|XP_035790353.1|AALB
OG0002078	LOC108019856|XP_016943388.1|DSUZ	LOC118466738|XP_035792314.1|AALB
OG0002079	LOC108011424|XP_016932038.1|DSUZ	LOC118465889|XP_035790433.1|AALB
OG0002080	LOC108010215|XP_016930547.1|DSUZ	LOC118463231|XP_035785576.1|AALB
OG0002081	LOC108008412|XP_016927747.1|DSUZ	LOC118465508|XP_035789719.1|AALB
OG0002082	LOC108009295|XP_036669694.1|DSUZ	LOC118466054|XP_035790786.1|AALB
OG0002083	LOC108016542|XP_036676840.1|DSUZ	LOC118467123|XP_035793087.1|AALB
OG0002084	LOC108008319|XP_016927625.1|DSUZ	LOC118467827|XP_035794610.1|AALB
OG0002085	LOC108009593|XP_036669454.1|DSUZ	LOC118467889|XP_035794695.1|AALB
OG0002086	LOC108008354|XP_016927673.1|DSUZ	LOC118463200|XP_035785527.1|AALB
OG0002087	LOC108005788|XP_016924607.2|DSUZ	LOC118465455|XP_035789629.1|AALB
OG0002088	LOC108013145|XP_036672228.1|DSUZ	LOC118466797|XP_035792441.1|AALB
OG0002089	LOC108019811|XP_016943311.1|DSUZ, LOC108017867|XP_016940515.1|DSUZ	LOC118467537|XP_035794023.1|AALB
OG0002090	LOC108011264|XP_036670757.1|DSUZ	LOC118464893|XP_035788535.1|AALB, LOC118464894|XP_035788537.1|AALB
OG0002091	LOC108008851|XP_016928245.1|DSUZ	LOC118467907|XP_035794728.1|AALB
OG0002092	LOC108011317|XP_016931913.1|DSUZ	LOC118462883|XP_035784849.1|AALB
OG0002093	LOC108009084|XP_016928629.1|DSUZ	LOC118466773|XP_035792391.1|AALB
OG0002094	LOC108008761|XP_016928148.1|DSUZ	LOC118467612|XP_035794207.1|AALB
OG0002095	LOC108015024|XP_016936742.1|DSUZ	LOC118465265|XP_035789186.1|AALB
OG0002096	LOC108009643|XP_036668903.1|DSUZ	LOC118465431|XP_035789558.1|AALB
OG0002097	LOC108009142|XP_016928735.1|DSUZ	LOC118462715|XP_035784547.1|AALB
OG0002098	LOC108017600|XP_036671317.1|DSUZ	LOC118464480|XP_035787789.1|AALB, LOC118464242|XP_035787333.1|AALB
OG0002099	LOC108006495|XP_036672986.1|DSUZ	LOC118463902|XP_035786726.1|AALB
OG0002100	LOC108011362|XP_016931961.1|DSUZ	LOC118465683|XP_035790006.1|AALB
OG0002101	LOC118877127|XP_036670210.1|DSUZ, LOC108019767|XP_036670204.1|DSUZ	LOC118463109|XP_035785324.1|AALB
OG0002102	LOC108009428|XP_016929248.1|DSUZ	LOC118465981|XP_035790650.1|AALB
OG0002103	LOC108006105|XP_036673031.1|DSUZ	LOC118461459|XP_035782689.1|AALB
OG0002117	LOC108008965|XP_016928389.1|DSUZ	LOC118461032|XP_035781806.1|AALB
OG0002118	LOC108007317|XP_036677431.1|DSUZ	LOC118459676|XP_035779182.1|AALB
OG0002119	LOC108006607|XP_036673216.1|DSUZ	LOC118456356|XP_035772923.1|AALB
OG0002120	LOC108020428|XP_016944229.1|DSUZ	LOC118462942|XP_035784978.1|AALB
OG0002121	LOC108014782|XP_016936464.1|DSUZ	LOC118466477|XP_035791755.1|AALB
OG0002123	LOC108015212|XP_016937040.1|DSUZ	LOC118462819|XP_035784733.1|AALB
OG0002124	LOC108010417|XP_036675971.1|DSUZ	LOC118460312|XP_035780418.1|AALB
OG0002125	LOC108009618|XP_016929592.1|DSUZ	LOC118466010|XP_035790707.1|AALB
OG0002126	LOC108012475|XP_016933358.1|DSUZ	LOC118465209|XP_035789092.1|AALB
OG0002127	LOC108016907|XP_016939311.1|DSUZ	LOC118466628|XP_035792109.1|AALB, LOC118464457|XP_035787741.1|AALB
OG0002128	LOC108010448|XP_016930797.1|DSUZ	LOC118464930|XP_035788599.1|AALB, LOC118469041|XP_035796399.1|AALB
OG0002129	LOC108014440|XP_036672899.1|DSUZ	LOC118468698|XP_035795711.1|AALB
OG0002131	LOC108004864|XP_036673563.1|DSUZ, LOC108020291|XP_016943908.2|DSUZ	LOC118460675|XP_035781045.1|AALB
OG0002132	LOC108021285|XP_016945413.1|DSUZ	LOC118460632|XP_035780979.1|AALB
OG0002133	LOC108005407|XP_016924159.1|DSUZ	LOC118463640|XP_035786273.1|AALB
OG0002135	LOC108019071|XP_036675855.1|DSUZ	LOC118466191|XP_035791107.1|AALB
OG0002136	LOC108015496|XP_036675292.1|DSUZ	LOC118465182|XP_035789043.1|AALB
OG0002137	LOC108007461|XP_016926617.1|DSUZ	LOC118456285|XP_035772793.1|AALB, LOC118457628|XP_035775240.1|AALB
OG0002138	LOC108016598|XP_016938775.1|DSUZ	LOC118465484|XP_035789681.1|AALB, LOC118465810|XP_035790273.1|AALB
OG0002139	LOC108019043|XP_016942156.1|DSUZ	LOC118465622|XP_035789916.1|AALB
OG0002140	LOC108016626|XP_036676458.1|DSUZ	LOC118457360|XP_035774772.1|AALB
OG0002141	LOC108011462|XP_016932097.1|DSUZ	LOC118460121|XP_035780053.1|AALB
OG0002142	LOC108011603|XP_016932262.1|DSUZ	LOC118463855|XP_035786659.1|AALB
OG0002143	LOC108021261|XP_016945372.1|DSUZ	LOC118462514|XP_035784139.1|AALB
OG0002144	LOC108020416|XP_016944208.1|DSUZ	LOC118462711|XP_035784545.1|AALB
OG0002145	LOC108013998|XP_036674519.1|DSUZ, LOC118877591|XP_036672761.1|DSUZ	LOC118461456|XP_035782684.1|AALB
OG0002146	LOC108011640|XP_016932317.1|DSUZ	LOC118462566|XP_035784260.1|AALB
OG0002148	LOC108007073|XP_036671956.1|DSUZ	LOC118468438|XP_035795098.1|AALB
OG0002149	LOC108020406|XP_016944187.1|DSUZ	LOC118464173|XP_035787210.1|AALB
OG0002150	LOC108005403|XP_016924156.1|DSUZ	LOC118462183|XP_035784003.1|AALB
OG0002151	LOC108009147|XP_016928743.1|DSUZ, LOC108019297|XP_016942640.1|DSUZ	LOC118457299|XP_035774662.1|AALB
OG0002152	LOC108017514|XP_016940071.2|DSUZ	LOC118465022|XP_035788779.1|AALB
OG0002153	LOC108014308|XP_036674364.1|DSUZ	LOC118460743|XP_035781208.1|AALB
OG0002154	LOC108016939|XP_016939358.1|DSUZ, LOC108019296|XP_036673944.1|DSUZ	LOC118466594|XP_035792054.1|AALB
OG0002155	LOC108018268|XP_016941278.2|DSUZ	LOC118459105|XP_035778065.1|AALB
OG0002156	LOC108007694|XP_016926918.1|DSUZ	LOC118466522|XP_035791910.1|AALB
OG0002157	LOC108018464|XP_036673902.1|DSUZ	LOC118457151|XP_035774369.1|AALB
OG0002158	LOC108018177|XP_016941165.1|DSUZ	LOC118464702|XP_035788123.1|AALB
OG0002159	LOC108009632|XP_016929611.1|DSUZ	LOC118466271|XP_035791236.1|AALB, LOC118456853|XP_035773845.1|AALB
OG0002160	LOC108016421|XP_036672838.1|DSUZ, LOC108014869|XP_036675174.1|DSUZ	LOC118460351|XP_035780487.1|AALB
OG0002161	LOC108020118|XP_016943707.2|DSUZ	LOC118461084|XP_035781873.1|AALB
OG0002162	LOC118878119|XP_036675458.1|DSUZ, LOC108006795|XP_016925832.1|DSUZ	LOC118460197|XP_035780196.1|AALB
OG0002163	LOC108011154|XP_016931729.1|DSUZ	LOC118461470|XP_035782709.1|AALB
OG0002164	LOC108012109|XP_036674464.1|DSUZ	LOC118461637|XP_035783100.1|AALB
OG0002165	LOC108013555|XP_016934959.1|DSUZ	LOC118460366|XP_035780509.1|AALB
OG0002166	LOC108011979|XP_016932729.1|DSUZ	LOC118459445|XP_035778716.1|AALB
OG0002167	LOC108017840|XP_016940483.1|DSUZ	LOC118459446|XP_035778731.1|AALB
OG0002168	LOC108009879|XP_016930075.1|DSUZ	LOC118463178|XP_035785478.1|AALB, LOC118463133|XP_035785389.1|AALB
OG0002169	LOC108013613|XP_016935043.1|DSUZ	LOC118462753|XP_035784609.1|AALB
OG0002170	LOC108020410|XP_016944195.1|DSUZ	LOC118456418|XP_035773044.1|AALB
OG0002171	LOC108015777|XP_016937819.1|DSUZ	LOC118460200|XP_035780201.1|AALB
OG0002172	LOC108011013|XP_016931528.2|DSUZ	LOC118457818|XP_035775584.1|AALB
OG0002173	LOC108021060|XP_016945056.1|DSUZ	LOC118468576|XP_035795401.1|AALB
OG0002174	LOC108010882|XP_016931359.2|DSUZ, LOC118877953|XP_036674611.1|DSUZ	LOC118458978|XP_035777866.1|AALB
OG0002175	LOC108014438|XP_036675600.1|DSUZ, LOC118877954|XP_036674612.1|DSUZ	LOC118458979|XP_035777867.1|AALB
OG0002176	LOC108014140|XP_016935659.2|DSUZ	LOC118459501|XP_035778819.1|AALB
OG0002177	LOC108015681|XP_016937687.1|DSUZ	LOC118457936|XP_035775841.1|AALB
OG0002178	LOC108016153|XP_036675260.1|DSUZ	LOC118460922|XP_035781569.1|AALB
OG0002179	LOC108011004|XP_036673407.1|DSUZ	LOC118456513|XP_035773241.1|AALB
OG0002180	LOC118878777|XP_036677668.1|DSUZ, LOC118879222|XP_036678008.1|DSUZ, LOC108016478|XP_036675290.1|DSUZ	LOC118460315|XP_035780417.1|AALB
OG0002181	LOC108014992|XP_016936703.1|DSUZ	LOC118457098|XP_035774278.1|AALB
OG0002182	LOC108016364|XP_016938487.2|DSUZ, LOC118876746|XP_036672618.1|DSUZ	LOC118457816|XP_035775571.1|AALB
OG0002183	LOC108008622|XP_016927992.1|DSUZ	LOC118457826|XP_035775593.1|AALB
OG0002184	LOC108015940|XP_016938012.2|DSUZ	LOC118458249|XP_035776422.1|AALB
OG0002185	LOC108006412|XP_036673302.1|DSUZ	LOC118462036|XP_035783903.1|AALB
OG0002186	LOC108018264|XP_016941272.2|DSUZ, LOC108017043|XP_016939485.2|DSUZ	LOC118461639|XP_035783102.1|AALB
OG0002187	LOC108012185|XP_036673013.1|DSUZ, LOC108006379|XP_016925391.1|DSUZ	LOC118461517|XP_035782842.1|AALB
OG0002188	LOC108010100|XP_016930410.1|DSUZ	LOC118464488|XP_035787808.1|AALB
OG0002189	LOC108007065|XP_016926158.1|DSUZ	LOC118457718|XP_035775401.1|AALB
OG0002190	LOC108012018|XP_036673217.1|DSUZ	LOC118468668|XP_035795615.1|AALB
OG0002191	LOC108012839|XP_016933795.1|DSUZ, LOC108012844|XP_016933799.1|DSUZ	LOC118461342|XP_035782447.1|AALB
OG0002192	LOC108007746|XP_016926990.1|DSUZ	LOC118463197|XP_035785524.1|AALB
OG0002193	LOC108020569|XP_016944421.1|DSUZ	LOC118461675|XP_035783159.1|AALB
OG0002194	LOC108019523|XP_036673412.1|DSUZ	LOC118457721|XP_035775405.1|AALB
OG0002195	LOC108015757|XP_016937783.2|DSUZ	LOC118456905|XP_035773923.1|AALB
OG0002196	LOC108010922|XP_016931411.2|DSUZ	LOC118458158|XP_035776248.1|AALB
OG0002197	LOC108013495|XP_016934867.1|DSUZ	LOC118459491|XP_035778803.1|AALB
OG0002198	LOC108016087|XP_036675064.1|DSUZ	LOC118456733|XP_035773672.1|AALB
OG0002199	LOC108006084|XP_016925019.2|DSUZ	LOC118459620|XP_035779088.1|AALB
OG0002200	LOC108019117|XP_016942331.1|DSUZ	LOC118458709|XP_035777342.1|AALB
OG0002202	LOC108015643|XP_036674261.1|DSUZ, LOC108017439|XP_036672644.1|DSUZ	LOC118461486|XP_035782755.1|AALB
OG0002203	LOC108010877|XP_036675360.1|DSUZ, LOC118877891|XP_036674207.1|DSUZ	LOC118468834|XP_035795967.1|AALB
OG0002204	LOC108006617|XP_036673212.1|DSUZ	LOC118457345|XP_035774735.1|AALB
OG0002205	LOC118877815|XP_036673860.1|DSUZ, LOC118878589|XP_036677519.1|DSUZ	LOC118457621|XP_035775230.1|AALB
OG0002206	LOC108005979|XP_036673139.1|DSUZ	LOC118459116|XP_035778074.1|AALB
OG0002207	LOC108008083|XP_036673542.1|DSUZ	LOC118457570|XP_035775138.1|AALB
OG0002208	LOC108014756|XP_036673496.1|DSUZ	LOC118458446|XP_035776821.1|AALB
OG0002209	LOC108015323|XP_016937211.1|DSUZ	LOC118459810|XP_035779445.1|AALB
OG0002210	LOC108014357|XP_016935933.1|DSUZ	LOC118459808|XP_035779442.1|AALB
OG0002211	LOC108018303|XP_036674748.1|DSUZ	LOC118457884|XP_035775706.1|AALB, LOC118457882|XP_035775704.1|AALB
OG0002212	LOC108014139|XP_036672788.1|DSUZ	LOC118459829|XP_035779485.1|AALB
OG0002213	LOC108015981|XP_016938057.1|DSUZ	LOC118461266|XP_035782292.1|AALB
OG0002215	LOC108015608|XP_036674037.1|DSUZ, LOC108014529|XP_036673698.1|DSUZ	LOC118466705|XP_035792244.1|AALB
OG0002216	LOC108014309|XP_036674153.1|DSUZ	LOC118458540|XP_035777015.1|AALB
OG0002217	LOC108014619|XP_036674169.1|DSUZ, LOC108014618|XP_036675525.1|DSUZ	LOC118459559|XP_035778951.1|AALB
OG0002218	LOC108005363|XP_016924103.1|DSUZ	LOC118456590|XP_035773381.1|AALB
OG0002219	LOC108014907|XP_036674580.1|DSUZ, LOC108014221|XP_036672783.1|DSUZ	LOC118458854|XP_035777668.1|AALB, LOC118456583|XP_035773367.1|AALB
OG0002220	LOC108014916|XP_036674341.1|DSUZ, LOC108014906|XP_036672732.1|DSUZ	LOC118460354|XP_035780489.1|AALB
OG0002221	LOC108013479|XP_016934851.1|DSUZ	LOC118466122|XP_035790961.1|AALB
OG0002222	LOC108009535|XP_016929459.1|DSUZ	LOC118465306|XP_035789299.1|AALB
OG0002224	LOC108017926|XP_016940589.1|DSUZ	LOC118466447|XP_035791661.1|AALB
OG0002225	LOC108005912|XP_036671642.1|DSUZ	LOC118464801|XP_035788354.1|AALB
OG0002226	LOC108017794|XP_016940427.1|DSUZ	LOC118464919|XP_035788585.1|AALB
OG0002227	LOC108008193|XP_036669651.1|DSUZ	LOC118466510|XP_035791849.1|AALB
OG0002228	LOC108019568|XP_036669913.1|DSUZ	LOC118466654|XP_035792134.1|AALB
OG0002229	LOC108009266|XP_016928959.1|DSUZ	LOC118466657|XP_035792146.1|AALB
OG0002230	LOC108019819|XP_016943322.1|DSUZ	LOC118466664|XP_035792156.1|AALB
OG0002231	LOC108018146|XP_016941099.2|DSUZ	LOC118465942|XP_035790558.1|AALB
OG0002233	LOC108011746|XP_036670948.1|DSUZ	LOC118464923|XP_035788589.1|AALB, LOC118464291|XP_035787466.1|AALB
OG0002234	LOC108008433|XP_016927771.1|DSUZ	LOC118458706|XP_035777340.1|AALB, LOC118463578|XP_035786111.1|AALB, LOC118463534|XP_035786044.1|AALB
OG0002235	LOC108009391|XP_036669266.1|DSUZ	LOC118467551|XP_035794042.1|AALB
OG0002236	LOC108010172|XP_016930505.2|DSUZ, LOC108010171|XP_016930503.2|DSUZ	LOC118467329|XP_035793559.1|AALB
OG0002237	LOC108010099|XP_016930409.1|DSUZ	LOC118467325|XP_035793555.1|AALB
OG0002238	LOC108018141|XP_016941088.1|DSUZ	LOC118466106|XP_035790918.1|AALB
OG0002239	LOC108019597|XP_016942928.1|DSUZ	LOC118466786|XP_035792416.1|AALB
OG0002240	LOC108009427|XP_016929246.1|DSUZ	LOC118467051|XP_035792940.1|AALB
OG0002241	LOC108012592|XP_016933500.1|DSUZ	LOC118462990|XP_035785096.1|AALB
OG0002242	LOC108017087|XP_036677787.1|DSUZ	LOC118466544|XP_035791951.1|AALB
OG0002243	LOC118877707|XP_036673473.1|DSUZ, LOC108018513|XP_036674179.1|DSUZ	LOC118466547|XP_035791953.1|AALB
OG0002244	LOC108014096|XP_016935604.2|DSUZ	LOC118464377|XP_035787612.1|AALB
OG0002245	LOC108006862|XP_036670915.1|DSUZ	LOC118463123|XP_035785367.1|AALB
OG0002246	LOC108018144|XP_016941093.1|DSUZ	LOC118467806|XP_035794573.1|AALB
OG0002247	LOC108009881|XP_016930076.1|DSUZ	LOC118467478|XP_035793912.1|AALB
OG0002248	LOC108020054|XP_036671887.1|DSUZ	LOC118465040|XP_035788799.1|AALB, LOC118464290|XP_035787462.1|AALB
OG0002249	LOC108012727|XP_016933648.1|DSUZ	LOC118467855|XP_035794651.1|AALB, LOC118465592|XP_035789851.1|AALB
OG0002250	LOC108008188|XP_036669598.1|DSUZ	LOC118465351|XP_035789406.1|AALB
OG0002251	LOC108008500|XP_016927853.1|DSUZ	LOC118464478|XP_035787784.1|AALB
OG0002252	LOC108010077|XP_016930381.1|DSUZ	LOC118464998|XP_035788732.1|AALB
OG0002253	LOC108010133|XP_016930450.1|DSUZ	LOC118467285|XP_035793488.1|AALB
OG0002254	LOC108011530|XP_036673949.1|DSUZ	LOC118464907|XP_035788563.1|AALB
OG0002255	LOC108015186|XP_016936989.1|DSUZ	LOC118467349|XP_035793625.1|AALB
OG0002256	LOC108009651|XP_016929654.1|DSUZ	LOC118464864|XP_035788473.1|AALB
OG0002257	LOC108009456|XP_016929312.1|DSUZ	LOC118463114|XP_035785332.1|AALB
OG0002258	LOC108013284|XP_016934546.1|DSUZ	LOC118463220|XP_035785558.1|AALB
OG0002259	LOC108019131|XP_016942360.1|DSUZ	LOC118464525|XP_035787855.1|AALB, LOC118463221|XP_035785559.1|AALB
OG0002260	LOC108005865|XP_016924732.1|DSUZ	LOC118465240|XP_035789152.1|AALB
OG0002261	LOC108010659|XP_016931046.1|DSUZ	LOC118464846|XP_035788434.1|AALB
OG0002263	LOC108007488|XP_036671773.1|DSUZ	LOC118467095|XP_035793034.1|AALB
OG0002264	LOC108009534|XP_016929457.1|DSUZ, LOC118878219|XP_036675944.1|DSUZ, LOC108010423|XP_036675993.1|DSUZ, LOC118878242|XP_036676001.1|DSUZ	LOC118466285|XP_035791263.1|AALB
OG0002265	LOC108012636|XP_036672098.1|DSUZ	LOC118467337|XP_035793588.1|AALB
OG0002266	LOC108005557|XP_016924341.1|DSUZ	LOC118465839|XP_035790340.1|AALB
OG0002267	LOC108013609|XP_016935040.1|DSUZ	LOC118463242|XP_035785602.1|AALB
OG0002268	LOC108013393|XP_016934733.1|DSUZ	LOC118463126|XP_035785376.1|AALB
OG0002269	LOC108017699|XP_036669849.1|DSUZ	LOC118464520|XP_035787849.1|AALB
OG0002270	LOC108009823|XP_016929996.1|DSUZ	LOC118467183|XP_035793264.1|AALB
OG0002271	LOC108013421|XP_016934773.1|DSUZ	LOC118464879|XP_035788514.1|AALB
OG0002272	LOC108013526|XP_016934911.1|DSUZ	LOC118463255|XP_035785617.1|AALB
OG0002273	LOC108011881|XP_036672208.1|DSUZ	LOC118467338|XP_035793589.1|AALB
OG0002274	LOC108017609|XP_036671388.1|DSUZ, LOC108007761|XP_036678184.1|DSUZ	LOC118467061|XP_035792956.1|AALB
OG0002275	LOC108013426|XP_016934780.1|DSUZ	LOC118467896|XP_035794708.1|AALB
OG0002276	LOC108012830|XP_016933779.2|DSUZ	LOC118462934|XP_035784938.1|AALB
OG0002277	LOC108012817|XP_016933745.1|DSUZ	LOC118463957|XP_035786833.1|AALB
OG0002278	LOC108012232|XP_036671952.1|DSUZ	LOC118464557|XP_035787889.1|AALB
OG0002279	LOC108012445|XP_016933304.1|DSUZ	LOC118463351|XP_035785757.1|AALB
OG0002280	LOC108006686|XP_036671917.1|DSUZ	LOC118466262|XP_035791217.1|AALB
OG0002281	LOC108006665|XP_036670808.1|DSUZ	LOC118462558|XP_035784237.1|AALB
OG0002282	LOC108007163|XP_016926270.1|DSUZ	LOC118466665|XP_035792161.1|AALB
OG0002283	LOC108008759|XP_016928146.1|DSUZ	LOC118464587|XP_035787924.1|AALB
OG0002284	LOC108019807|XP_016943304.1|DSUZ	LOC118465383|XP_035789470.1|AALB
OG0002285	LOC108021830|XP_016946124.1|DSUZ	LOC118465615|XP_035789889.1|AALB
OG0002286	LOC108018049|XP_016940930.2|DSUZ, LOC108010257|XP_016930603.2|DSUZ	LOC118466211|XP_035791126.1|AALB
OG0002287	LOC108009969|XP_016930220.1|DSUZ	LOC118467184|XP_035793272.1|AALB
OG0002288	LOC108013055|XP_016934162.1|DSUZ	LOC118463340|XP_035785748.1|AALB
OG0002289	LOC108012912|XP_016933922.1|DSUZ	LOC118463546|XP_035786061.1|AALB
OG0002290	LOC108007729|XP_016926968.1|DSUZ	LOC118459786|XP_035779400.1|AALB
OG0002291	LOC108018041|XP_016940917.1|DSUZ	LOC118465044|XP_035788809.1|AALB
OG0002292	LOC108018152|XP_016941104.1|DSUZ	LOC118467303|XP_035793516.1|AALB
OG0002293	LOC108011186|XP_016931766.1|DSUZ	LOC118466943|XP_035792737.1|AALB
OG0002294	LOC108006488|XP_016925501.2|DSUZ	LOC118466144|XP_035790989.1|AALB
OG0002295	LOC108018762|XP_016941834.1|DSUZ	LOC118457932|XP_035775836.1|AALB
OG0002296	LOC108018708|XP_016941773.1|DSUZ	LOC118456875|XP_035773881.1|AALB
OG0002297	LOC108004908|XP_036674030.1|DSUZ	LOC118469081|XP_035796478.1|AALB
OG0002298	LOC108008387|XP_016927721.1|DSUZ	LOC118457113|XP_035774306.1|AALB
OG0002299	LOC108008634|XP_016928004.1|DSUZ	LOC118457111|XP_035774303.1|AALB
OG0002300	LOC108006324|XP_016925317.1|DSUZ	LOC118456309|XP_035772839.1|AALB
OG0002301	LOC108021186|XP_016945261.1|DSUZ	LOC118457041|XP_035774177.1|AALB
OG0002302	LOC108021114|XP_016945149.1|DSUZ	LOC118459785|XP_035779394.1|AALB
OG0002303	LOC108004661|XP_016923124.1|DSUZ	LOC118459800|XP_035779430.1|AALB
OG0002304	LOC108021639|XP_016945936.1|DSUZ	LOC118460844|XP_035781427.1|AALB
OG0002305	LOC108005905|XP_016924796.1|DSUZ	LOC118468932|XP_035796148.1|AALB
OG0002306	LOC108021405|XP_016945598.1|DSUZ	LOC118468367|XP_035795019.1|AALB, LOC118457509|XP_035775043.1|AALB
OG0002307	LOC108020973|XP_016944910.1|DSUZ	LOC118468763|XP_035795830.1|AALB
OG0002308	LOC108020882|XP_016944770.1|DSUZ	LOC118456776|XP_035773744.1|AALB
OG0002309	LOC108016498|XP_016938657.1|DSUZ	LOC118468743|XP_035795794.1|AALB
OG0002310	LOC108007289|XP_016926421.1|DSUZ	LOC118457960|XP_035775879.1|AALB
OG0002311	LOC108014712|XP_036672957.1|DSUZ	LOC118468467|XP_035795154.1|AALB
OG0002312	LOC108021538|XP_016945793.1|DSUZ	LOC118468469|XP_035795180.1|AALB
OG0002314	LOC108019657|XP_016943033.1|DSUZ	LOC118458937|XP_035777809.1|AALB
OG0002315	LOC108008404|XP_016927737.1|DSUZ	LOC118459688|XP_035779216.1|AALB
OG0002316	LOC108008930|XP_016928334.1|DSUZ	LOC118456915|XP_035773937.1|AALB
OG0002317	LOC108013361|XP_016934671.1|DSUZ	LOC118457869|XP_035775675.1|AALB
